پژمُردگی	smutek	پژمُردگی	smutek	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پسندیدہ	schválen	پسندیدہ	schválený	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
پسندیدہ	schválená	پسندیدہ	schválený	ADJ	ADJ;NOM;FEM;SG;POS
پسندیدہ	schválený	پسندیدہ	schválený	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پسندیدہ	schválena	پسندیدہ	schválený	ADJ	ADJ;POS;V.PTCP;PASS
پسندیدہ	vybrán	پسندیدہ	vybraný	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
پسندیدہ	vybraná	پسندیدہ	vybraný	ADJ	ADJ;NOM;FEM;SG;POS
پسندیدہ	vybráno	پسندیدہ	vybraný	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
پسندیدہ	vybrané	پسندیدہ	vybraný	ADJ	ADJ;NOM;MASC;PL;POS
پسندیدہ	vybraný	پسندیدہ	vybraný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پسندیدہ	zvolen	پسندیدہ	zvolený	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
پسندیدہ	vybrána	پسندیدہ	vybraný	ADJ	ADJ;POS;V.PTCP;PASS
پسندیدہ	zvolený	پسندیدہ	zvolený	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
پسندیدہ	zvolená	پسندیدہ	zvolený	ADJ	ADJ;NOM;FEM;SG;POS
پسینہ	pot	پسینہ	pot	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پسینہ	pocení	پسینہ	pocení	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پسینہ	pot	پسینہ	pot	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پسینہ	pocení	پسینہ	pocení	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پسینہ	pot	پسینہ	pot	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُشت	ochránce	پُشت	ochránce	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پُشت	sestup	پُشت	sestup	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُشت	asistence	پُشت	asistence	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُشت	generace	پُشت	generace	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُشت	generování	پُشت	generování	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پُشت	patrona	پُشت	patron	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پُشت	patron	پُشت	patron	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پُشت	podpory	پُشت	podpora	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُشت	podpora	پُشت	podpora	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُشتہ	opěrná	پُشتہ	opěrný	ADJ	ADJ;NOM;FEM;SG;POS
پُشتہ	bankovní	پُشتہ	bankovní	ADJ	ADJ;NOM;MASC;SG;POS
پُشتَینی	dědičné	پُشتَینی	dědičný	ADJ	ADJ;NOM;NEUT;SG;POS
پُکارا	prohlásil	پُکارا	prohlásit	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
پُکارا	zavolal	پُکارا	zavolat	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
پُکارنا	prosit	پُکار	prosit	V;NFIN;ACT	V;POS;NFIN
پُکارنا	dovolávat	پُکار	dovolávat	V;NFIN;ACT	V;IPFV;POS;NFIN
پکانا	dozrát	پکانا	dozrát	V;MASC;SG;V.PTCP;ACT	V;POS;NFIN
پکانا	vařit	پکانا	vařit	V;MASC;SG;V.PTCP;ACT	V;IPFV;POS;NFIN
پکانا	péct	پکانا	péct	V;MASC;SG;V.PTCP;ACT	V;POS;NFIN
پکڑ	držet	پکڑ	držet	V;ACT	V;POS;NFIN
پکڑ	zatknout	پکڑ	zatknout	V;ACT	V;PFV;POS;NFIN
پکڑ	uchopit	پکڑ	uchopit	V;ACT	V;PFV;POS;NFIN
پکڑ	zachytit	پکڑ	zachytit	V;ACT	V;PFV;POS;NFIN
پکڑ	zajmout	پکڑ	zajmout	V;ACT	V;POS;NFIN
پکڑ	držet	پکڑ	držet	V;ACT	V;POS;NFIN
پکڑ	zatknout	پکڑ	zatknout	V;ACT	V;PFV;POS;NFIN
پکڑ	uchopit	پکڑ	uchopit	V;ACT	V;PFV;POS;NFIN
پکڑ	zachytit	پکڑ	zachytit	V;ACT	V;PFV;POS;NFIN
پکڑ	zajmout	پکڑ	zajmout	V;ACT	V;POS;NFIN
پکڑا	chytil	پکڑ	chytit	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
پکڑانا	svěřit	پکڑانا	svěřit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑائی	zachytit	پکڑائی	zachytit	V;PFV;FEM;SG;V.PTCP;ACT	V;PFV;POS;NFIN
پکڑائی	zajmout	پکڑائی	zajmout	V;PFV;FEM;SG;V.PTCP;ACT	V;POS;NFIN
پکڑنا	držet	پکڑ	držet	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکڑنا	chytit	پکڑ	chytit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	zvládnout	پکڑ	zvládnout	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	obdržet	پکڑ	obdržet	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکڑنا	přijímat	پکڑ	přijímat	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پکڑنا	zatknout	پکڑ	zatknout	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	získat	پکڑ	získat	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	dostat	پکڑ	dostat	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکڑنا	předjet	پکڑ	předjet	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکڑنا	detekovat	پکڑ	detekovat	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پکڑنا	objevit	پکڑ	objevit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	objevovat	پکڑ	objevovat	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پکڑنا	uchopit	پکڑ	uchopit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	zachytit	پکڑ	zachytit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکڑنا	zajmout	پکڑ	zajmout	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکنا	vařit	پک	vařit	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پکنا	dozrát	پک	dozrát	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پکنا	vařit	پک	vařit	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پکھارنا	vyčistit	پکھار	vyčistit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پکھارنا	umýt	پکھار	umýt	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پگ	noha	پگ	noha	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگ	krok	پگ	krok	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پگ	schod	پگ	schod	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پگڑی	jednotlivec	پگڑی	jednotlivec	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	jedinec	پگڑی	jedinec	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	člověk	پگڑی	člověk	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	osoba	پگڑی	osoba	N;NOM;FEM;SG;3	N;NOM;FEM;SG;POS
پگڑی	jednotlivec	پگڑی	jednotlivec	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	jedinec	پگڑی	jedinec	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	člověk	پگڑی	člověk	N;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG;POS
پگڑی	osoba	پگڑی	osoba	N;NOM;FEM;SG;3	N;NOM;FEM;SG;POS
پِگلنا	roztavit	پِگلنا	roztavit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پِگلنا	rozpustit	پِگلنا	rozpustit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پگھارنا	umýt	پگھار	umýt	V;SG;NFIN;ACT	V;POS;NFIN
پِگھلانا	roztavit	پِگھلانا	roztavit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پِگھلانا	rozpustit	پِگھلانا	rozpustit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پلٹنا	ustoupit	پلٹ	ustoupit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پناہ	azyl	پناہ	azyl	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پناہ	útočiště	پناہ	útočiště	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پناہ	ochrana	پناہ	ochrana	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پناہ	azyl	پناہ	azyl	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پناہ	útočiště	پناہ	útočiště	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پناہ	přístřeší	پناہ	přístřeší	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پناہ	útulek	پناہ	útulek	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پناہ	přístřešek	پناہ	přístřešek	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پناہ	úkryt	پناہ	úkryt	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پناہ	ochrana	پناہ	ochrana	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِنجنا	připojit	پِنج	připojit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پنچایت	bratrství	پنچایت	bratrství	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پنچایت	bratrstvo	پنچایت	bratrstvo	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پنچایت	nesmysl	پنچایت	nesmysl	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پنچایت	společenství	پنچایت	společenství	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پنچایت	komunita	پنچایت	komunita	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پنچایت	obec	پنچایت	obec	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پنکھ	peří	پنکھ	peří	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پنکھ	pírko	پنکھ	pírko	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پنکھ	křídlo	پنکھ	křídlo	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِننا	vyčistit	پِن	vyčistit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پنیر	sýr	پنیر	sýr	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُوچھنا	konzultovat	پُوچھ	konzultovat	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پُوچھنا	pozvat	پُوچھ	pozvat	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پُوچھنا	požádat	پُوچھ	požádat	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پوچھنا	vyčistit	پوچھ	vyčistit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پوراکرنا	uhradit	پوراکرنا	uhradit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پوراکرنا	dokončit	پوراکرنا	dokončit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پوشیدہ	pokryté	پوشیدہ	pokrytý	ADJ	ADJ;NOM;MASC;PL;POS
پوشیدہ	krytý	پوشیدہ	krytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	kryté	پوشیدہ	krytý	ADJ	ADJ;NOM;NEUT;SG;POS
پوشیدہ	pokrytý	پوشیدہ	pokrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	skryto	پوشیدہ	skrytý	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
پوشیدہ	skrytý	پوشیدہ	skrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	ukrytý	پوشیدہ	ukrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	skrytá	پوشیدہ	skrytý	ADJ	ADJ;NOM;FEM;SG;POS
پوشیدہ	skryté	پوشیدہ	skrytý	ADJ	ADJ;NOM;NEUT;SG;POS
پوشیدہ	pokryté	پوشیدہ	pokrytý	ADJ	ADJ;NOM;MASC;PL;POS
پوشیدہ	krytý	پوشیدہ	krytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	kryté	پوشیدہ	krytý	ADJ	ADJ;NOM;NEUT;SG;POS
پوشیدہ	pokrytý	پوشیدہ	pokrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	tajný	پوشیدہ	tajný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	tajná	پوشیدہ	tajný	ADJ	ADJ;NOM;FEM;SG;POS
پوشیدہ	tajné	پوشیدہ	tajný	ADJ	ADJ;NOM;MASC;SG;POS
پوشیدہ	skryto	پوشیدہ	skrytý	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
پوشیدہ	skrytý	پوشیدہ	skrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	ukrytý	پوشیدہ	ukrytý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پوشیدہ	skrytá	پوشیدہ	skrytý	ADJ	ADJ;NOM;FEM;SG;POS
پوشیدہ	skryté	پوشیدہ	skrytý	ADJ	ADJ;NOM;NEUT;SG;POS
پول	prázdnota	پول	prázdnota	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پول	prázdno	پول	prázdno	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پول	tajemství	پول	tajemství	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پونچنا	vyčistit	پونچنا	vyčistit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پونچھنا	vyčistit	پونچھنا	vyčistit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہاڑ	hora	پہاڑ	hora	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پہچان	rozlišování	پہچان	rozlišování	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پہچان	identifikace	پہچان	identifikace	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پہچان	uznávání	پہچان	uznávání	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پہچان	uznání	پہچان	uznání	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پہچان	rozpoznání	پہچان	rozpoznání	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پہچان	rozpoznávání	پہچان	rozpoznávání	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پہچان	známost	پہچان	známost	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پہچاننا	rozpoznat	پہچان	rozpoznat	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	rozlišit	پہچان	rozlišit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	rozlišovat	پہچان	rozlišovat	V;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہچاننا	pochopit	پہچان	pochopit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	vědět	پہچان	vědět	V;SG;NFIN;ACT	V;POS;NFIN
پہچاننا	rozpoznat	پہچان	rozpoznat	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	rozlišit	پہچان	rozlišit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	rozlišovat	پہچان	rozlišovat	V;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہچاننا	pochopit	پہچان	pochopit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہچاننا	vědět	پہچان	vědět	V;SG;NFIN;ACT	V;POS;NFIN
پہچاننا	identifikovat	پہچان	identifikovat	V;SG;NFIN;ACT	V;POS;NFIN
پہچنا	dorazí	پہچ	dorazit	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
پہچنا	dorazit	پہچ	dorazit	V;MASC;SG;V.PTCP;ACT	V;PFV;POS;NFIN
پہلا	hlavní	پہلا	hlavní	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پہلا	předchozí	پہلا	předchozí	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پہلا	předcházející	پہلا	předcházející	ADJ;NOM;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پہلا	originální	پہلا	originální	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پہلا	původní	پہلا	původní	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پہلا	primární	پہلا	primární	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پہلا	bývalý	پہلا	bývalý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
پہلا	dřívější	پہلا	brzký	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;MASC;SG;POS
پہلا	bývalé	پہلا	bývalý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
پہلا	bývalá	پہلا	bývalý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
پہلا	první	پہلا	první	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
پہلومارنا	konkurovat	پہلومارنا	konkurovat	V;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہلومارنا	soutěžit	پہلومارنا	soutěžit	V;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہلومارنا	konfrontovat	پہلومارنا	konfrontovat	V;SG;NFIN;ACT	V;POS;NFIN
پہلومارنا	podobat	پہلومارنا	podobat	V;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہلومارنا	napodobit	پہلومارنا	napodobit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
پہنچا	přišel	پہنچ	přijít	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
پہنچا	přišlo	پہنچ	přijít	V;PFV;MASC;SG;V.PTCP;ACT	V;NEUT;SG;POS;PST;V.PTCP;ACT
پہنچا	přijel	پہنچ	přijet	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
پہنچا	dorazil	پہنچ	dorazit	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
پہنچانا	nést	پہنچ	nést	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	rozvinout	پہنچ	rozvinout	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	vyvinout	پہنچ	vyvinout	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	rozvíjet	پہنچ	rozvíjet	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہنچنا	pochopit	پہنچ	pochopit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پہنچنا	obdržet	پہنچ	obdržet	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	přijímat	پہنچ	přijímat	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہنچنا	pojď	پہنچ	pojď	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;POS;FIN
پہنچنا	dorazí	پہنچ	dorazit	V;MASC;SG;NFIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
پہنچنا	dorazit	پہنچ	dorazit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پہنچنا	vědět	پہنچ	vědět	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	rozvinout	پہنچ	rozvinout	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	vyvinout	پہنچ	vyvinout	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	rozvíjet	پہنچ	rozvíjet	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہنچنا	pochopit	پہنچ	pochopit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پہنچنا	obdržet	پہنچ	obdržet	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہنچنا	přijímat	پہنچ	přijímat	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پہنچنا	pojď	پہنچ	pojď	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;POS;FIN
پہنچنا	dorazí	پہنچ	dorazit	V;MASC;SG;NFIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
پہنچنا	dorazit	پہنچ	dorazit	V;MASC;SG;NFIN;ACT	V;PFV;POS;NFIN
پہنچنا	vědět	پہنچ	vědět	V;MASC;SG;NFIN;ACT	V;POS;NFIN
پہننا	nosit	پہن	nosit	V;MASC;SG;NFIN;ACT	V;IPFV;POS;NFIN
پَے	po	پَہ	po		
پیار	láska	پیار	láska	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیار	pusa	پیار	pusa	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیار	polibek	پیار	polibek	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پیار	kamarádství	پیار	kamarádství	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پیار	přátelství	پیار	přátelství	N;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پیار	příloha	پیار	příloha	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیار	náklonnost	پیار	náklonnost	N;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیار	cit	پیار	cit	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پیارا	milovaná	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
پیارا	milovaný	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
پیارا	milované	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
پیارا	oblíbené	پیارا	oblíbený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
پیارا	oblíbená	پیارا	oblíbený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
پیارا	okouzlující	پیارا	okouzlující	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
پیارا	milovaná	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
پیارا	milovaný	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
پیارا	milované	پیارا	milovaný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
پیارا	oblíbené	پیارا	oblíbený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
پیارا	oblíbená	پیارا	oblíbený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
