sau	لیکن	sau	لیکن	CONJ;POS	CONJ
nume	افکار	nume	فکر	N;INDF	N;NOM;MASC;SG;3
nume	جگہ	nume	جگہ	N;INDF	N;NOM;MASC;SG;3
poate	شاید	poate	شاید	ADV	ADV
cand	تب	cand	تب		
cand	تب	cand	تب		
cand	تب	cand	تب		
cand	تب	cand	تب		
timp	دور	timp	دور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
timp	عہد	timp	عہد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
timp	دور	timp	دور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
august	گرامی	august	گرامی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sat	موضع	sat	موضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sat	موضع	sat	موضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
martie	رفتار	martie	رفتار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
daca	چاہے	daca	چاہ		
daca	خواہ.	daca	خواہ.		
daca	بالفرض	daca	بالفرض		
daca	چاہے	daca	چاہ		
daca	خواہ.	daca	خواہ.		
daca	بالفرض	daca	بالفرض		
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	خاص	principal	خاص	ADJ;DEF;FEM;SG	ADJ
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	خاص	principal	خاص	ADJ;DEF;FEM;SG	ADJ
loc	مرتبہ	loc	مرتبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	منصب	loc	منصب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	احاطہ	loc	احاطہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	نشست	loc	نشست	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	شہر	loc	شہر	N;INDF;MASC;SG	N;ACC;MASC;SG;3
loc	مرتبہ	loc	مرتبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	مقام	loc	مقام	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	منصب	loc	منصب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	احاطہ	loc	احاطہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	نشست	loc	نشست	N;INDF;MASC;SG	N;NOM;MASC;SG;3
loc	شہر	loc	شہر	N;INDF;MASC;SG	N;ACC;MASC;SG;3
fara	باہر.	fară	باہر.		
fara	بظاہر.	fară	بظاہر.		
fara	بلا	fară	بلا		
fara	بنا.	fară	بنا.		
fara	باہر.	fară	باہر.		
fara	بظاہر.	fară	بظاہر.		
fara	بلا	fară	بلا		
fara	بنا.	fară	بنا.		
fara	باہر.	fară	باہر.		
fara	بظاہر.	fară	بظاہر.		
fara	بلا	fară	بلا		
fara	بنا.	fară	بنا.		
fara	باہر.	fară	باہر.		
fara	بظاہر.	fară	بظاہر.		
fara	بلا	fară	بلا		
fara	بنا.	fară	بنا.		
departament	شعبہ	departament	شعبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
grup	گروہ	grup	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
grup	جمعیت	grup	جمعیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
grup	گروہ	grup	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
grup	جمعیت	grup	جمعیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
grup	جماعت	grup	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
oras	بلدیہ	oras	بلدیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
oras	بلدیہ	oras	بلدیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
oras	بلدیہ	oras	بلدیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
camp	سمندر	camp	سمندر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
camp	برف	camp	برف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
camp	سکّے	camp	سک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
camp	شعبہ	camp	شعبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
camp	لڑائی	camp	لڑائی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
face	دیکھنا	face	دیکھ	V;IND;SG;3;PRS;FIN	V;NFIN
face	بچارنا	face	بچار	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
face	پکانا	face	پکانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
face	بخشنا	face	بخشنا	V;IND;SG;3;PRS;FIN	V;SG;ACT
face	سنوارنا	face	سنوار	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
face	کارروائی.	face	کارروائی.	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
face	دیکھنا	face	دیکھ	V;IND;SG;3;PRS;FIN	V;NFIN
face	بچارنا	face	بچار	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
face	پکانا	face	پکانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
face	بخشنا	face	بخشنا	V;IND;SG;3;PRS;FIN	V;SG;ACT
face	کرنا	face	کر	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
face	سنوارنا	face	سنوار	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
face	کارروائی.	face	کارروائی.	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
face	پکانا	face	پکانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
face	سمجھنا	face	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
face	پکانا	face	پکانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
face	سمجھنا	face	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
face	بنانا	face	بنا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
national	قومی	national	قومی	ADJ;INDF;MASC;SG	ADJ
national	قومی	national	قومی	ADJ;INDF;MASC;SG	ADJ
national	قومی	national	قومی	ADJ;INDF;MASC;SG	ADJ
general	رائج	general	رائج	ADJ;INDF;MASC;SG	ADJ
general	مقامی	general	مقامی	ADJ;INDF;MASC;SG	ADJ
general	اعلیٰ	general	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
general	کافی	general	کافی	ADJ;INDF;MASC;SG	ADJ
general	غیرمتخصص	general	غیرمتخصص	ADJ;INDF;MASC;SG	ADJ
general	رائج	general	رائج	ADJ;INDF;MASC;SG	ADJ
general	عام	general	عام	ADJ;INDF;MASC;SG	ADJ
general	مقامی	general	مقامی	ADJ;INDF;MASC;SG	ADJ
general	اعلیٰ	general	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
general	کافی	general	کافی	ADJ;INDF;MASC;SG	ADJ
general	غیرمتخصص	general	غیرمتخصص	ADJ;INDF;MASC;SG	ADJ
razboi	بیماری	razboi	بیماری	N;INDF;MASC;SG	N;NOM;FEM;SG;3
razboi	بیماری	razboi	بیماری	N;INDF;MASC;SG	N;NOM;FEM;SG;3
roman	ناول	roman	ناول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
roman	ناول	roman	ناول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	سرا	punct	سرا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	تفصیل	punct	تفصیل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	نکتہ	punct	نکتہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	فائدہ	punct	فائدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	خصوصیت	punct	خصوصیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	امتیاز	punct	امتیاز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	مصلحت	punct	مصلحت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	محل	punct	محل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	درجہ	punct	درجہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	معاملہ	punct	معاملہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	سرا	punct	سرا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	تفصیل	punct	تفصیل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	نکتہ	punct	نکتہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	فائدہ	punct	فائدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	خصوصیت	punct	خصوصیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	امتیاز	punct	امتیاز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	مصلحت	punct	مصلحت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	محل	punct	محل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	درجہ	punct	درجہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
punct	معاملہ	punct	معاملہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
stat	منصب	stat	منصب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
stat	عہدہ	stat	عہدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
stat	منصب	stat	منصب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
stat	حالت	stat	حالت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
stat	عہدہ	stat	عہدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
film	فلم	film	فلم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
decat	(	decat	(		
decat	(	decat	(		
mari	اہم	mare	اہم	ADJ;INDF;PL	ADJ
mari	نمایاں	mare	نمایاں	ADJ;INDF;PL	ADJ
club	گروہ	club	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
club	گروہ	club	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
nou	جدید	nou	جدید	ADJ;INDF;MASC;SG	ADJ
nou	جدید	nou	جدید	ADJ;INDF;MASC;SG	ADJ
membru	ٹکڑا	membru	ٹکڑا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
desi	گوکہ.	desi	گوکہ.		
desi	گوکہ.	desi	گوکہ.		
desi	گوکہ.	desi	گوکہ.		
desi	گوکہ.	desi	گوکہ.		
desi	گوکہ.	desi	گوکہ.		
desi	گوکہ.	desi	گوکہ.		
impreuna	ملاکر	impreuna	ملاکر		
impreuna	باہم	impreuna	باہم		
impreuna	ملاکر	impreuna	ملاکر		
impreuna	ملاکر	impreuna	ملاکر		
impreuna	باہم	impreuna	باہم		
impreuna	ملاکر	impreuna	ملاکر		
impreuna	ملاکر	impreuna	ملاکر		
impreuna	باہم	impreuna	باہم		
impreuna	ملاکر	impreuna	ملاکر		
putin	قدرے	putin	قدرے		
putin	قدرے	putin	قدرے		
inainte	تیز.	inainte	تیز.		
inainte	تیز.	inainte	تیز.		
drept	(	drept	(		
drept	(	drept	(		
drept	راست	drept	راست		
mod	طور	mod	طور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mod	انداز	mod	انداز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mod	طور	mod	طور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mod	شان	mod	شان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mod	انداز	mod	انداز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
prezent	انعام	prezent	انعام	N;INDF;MASC;SG	N;NOM;MASC;SG;3
prezent	تحفہ	prezent	تحفہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
prezent	عطیہ	prezent	عطیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
prezent	پیشکش.	prezent	پیشکش.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
text	موضوع	text	موضوع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
tarziu	my	tarziu	my		
tarziu	(	tarziu	(		
tarziu	my	tarziu	my		
tarziu	(	tarziu	(		
raul	منحوس	raul	منحوس	N;DEF;MASC;SG	N;SG
raul	منحوس	raul	منحوس	N;DEF;MASC;SG	N;SG
tip	آدمی	tip	آدمی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
tip	شخص	tip	شخص	N;INDF;MASC;SG	N;NOM;MASC;SG;3
articol	مضمون	articol	مضمون	N;INDF;MASC;SG	N;NOM;MASC;SG;3
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
deoarece	چونکہ	deoarece	چونکہ	CONJ;POS	CONJ
diferite	علاحدہ	diferit	علحدہ	ADJ;INDF;FEM;PL	ADJ
comune	مفصلہ	comun	مفصلہ	ADJ;INDF;FEM;PL	ADJ
sus	سامنے	sus	سامنے	ADV	ADV;NOM;MASC;SG;3
imparat	شہنشاہ	impara	شہنشاہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
imparat	شہنشاہ	impara	شہنشاہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
bun	مناسب	bun	مناسب	ADJ;INDF;MASC;SG	ADJ
bun	اچھا	bun	اچھا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
bun	مفید	bun	مفید	ADJ;INDF;MASC;SG	ADJ
bun	موافق	bun	موافق	ADJ;INDF;MASC;SG	ADJ
bun	معقول	bun	معقول	ADJ;INDF;MASC;SG	ADJ
bun	دلچسپ	bun	دلچسپ	ADJ;INDF;MASC;SG	ADJ
bun	پُرکشش	bun	پُرکشش	ADJ;INDF;MASC;SG	ADJ
format	کتاب	format	کتاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
langa	نزدیکی	langă	نزدیکی		
langa	خسیس	langă	خسیس		
langa	نزدیکی	langă	نزدیکی		
langa	خسیس	langă	خسیس		
istoric	تاریخی	istoric	تاریخی	ADJ;INDF;MASC;SG	ADJ
lucru	شے	lucru	شے	N;INDF;MASC;SG	N;NOM;FEM;SG;3
lucru	اثاثہ.	lucru	اثاثہ.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	بات	lucru	بات	N;INDF;MASC;SG	N;NOM;FEM;SG;3
lucru	قول	lucru	قول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	طریقہ.	lucru	طریقہ.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	روزگار	lucru	روزگار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	شغل	lucru	شغل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	کام	lucru	کام	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	دھندا	lucru	دھندا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucru	روزگار	lucru	روزگار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
acum	فوراً	acum	فوراً	ADV	ADV
acum	جلد	acum	جلد	ADV	ADV
acum	فوراً	acum	فوراً	ADV	ADV
acum	جلد	acum	جلد	ADV	ADV
numar	ٹولی	numar	ٹولی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	کمپنی	numar	کمپنی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	گروہ	numar	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
numar	جماعت	numar	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	رقص	numar	رقص	N;INDF;MASC;SG	N;NOM;MASC;SG;3
numar	ٹولی	numar	ٹولی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	کمپنی	numar	کمپنی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	گروہ	numar	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
numar	جماعت	numar	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	رقص	numar	رقص	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	گروہ	fel	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	قسم	fel	قسم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	جماعت	fel	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
fel	وضع	fel	وضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	گروہ	fel	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	قسم	fel	قسم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fel	جماعت	fel	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
trecut	گزشتہ	trecut	گزشتہ	ADJ;INDF;MASC;SG	ADJ
trecut	حالیہ	trecut	حالیہ	ADJ;INDF;MASC;SG	ADJ
informatii	خبریں	informat	خبر	N;INDF;FEM;PL	N;NOM;MASC;PL;3
informatii	خبریں	informat	خبر	N;INDF;FEM;PL	N;NOM;MASC;PL;3
informatii	خبریں	informat	خبر	N;INDF;FEM;PL	N;NOM;MASC;PL;3
titlu	سرخی	titlu	سرخی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
album	البم	album	البم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
color	موسیقی	color	موسیقی	ADJ	ADJ
color	موسیقی	color	موسیقی	ADJ	ADJ
principal	اہمیت	principal	اہمیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	بجلی	principal	بجلی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
principal	جسامت	principal	جسامت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	اہمیت	principal	اہمیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	بجلی	principal	بجلی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
principal	جسامت	principal	جسامت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	سربراہ	principal	سربراہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	سرمایہ	principal	سرمایہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	سربراہ	principal	سربراہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
principal	سرمایہ	principal	سرمایہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mic	چھوٹا	mic	چھوٹا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mic	معمولی	mic	معمولی	ADJ;INDF;MASC;SG	ADJ
mic	گھٹیا	mic	گھٹیا	ADJ;INDF;MASC;SG	ADJ
mic	چھوٹے	mic	چھوٹا	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
mic	معصومانہ.	mic	معصومانہ.	ADJ;INDF;MASC;SG	ADJ
mic	طفلانہ	mic	طفلانہ	ADJ;INDF;MASC;SG	ADJ
mic	چھوٹا	mic	چھوٹا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mic	معمولی	mic	معمولی	ADJ;INDF;MASC;SG	ADJ
mic	گھٹیا	mic	گھٹیا	ADJ;INDF;MASC;SG	ADJ
mic	چھوٹے	mic	چھوٹا	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
mic	معصومانہ.	mic	معصومانہ.	ADJ;INDF;MASC;SG	ADJ
mic	طفلانہ	mic	طفلانہ	ADJ;INDF;MASC;SG	ADJ
gen	طنز	gen	طنز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gen	جنس	gen	جنس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gen	اطلاع	gen	اطلاع	N;INDF;MASC;SG	N;NOM;FEM;SG;3
aur	زر	aur	زر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pol	بانس	pol	بانس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
local	قریبی	local	قریبی	ADJ;INDF;MASC;SG	ADJ
local	علاقائی	local	علاقائی	ADJ;INDF;MASC;SG	ADJ
local	قریبی	local	قریبی	ADJ;INDF;MASC;SG	ADJ
local	مقامی	local	مقامی	ADJ;INDF;MASC;SG	ADJ
local	علاقائی	local	علاقائی	ADJ;INDF;MASC;SG	ADJ
fapt	سچائی	fapt	سچا	N;INDF;MASC;SG	N;NOM;FEM;SG;3
fapt	شہادت	fapt	شہادت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fapt	واقعہ	fapt	واقعہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
profesor	استاد	profesor	استاد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
buna	مناسب	bun	مناسب	ADJ;DEF;FEM;SG	ADJ
buna	مفید	bun	مفید	ADJ;DEF;FEM;SG	ADJ
buna	موافق	bun	موافق	ADJ;DEF;FEM;SG	ADJ
buna	معقول	bun	معقول	ADJ;DEF;FEM;SG	ADJ
buna	دلچسپ	bun	دلچسپ	ADJ;DEF;FEM;SG	ADJ
buna	پُرکشش	bun	پُرکشش	ADJ;DEF;FEM;SG	ADJ
body	مقدار	body	مقدار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
body	جسم	body	جسم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
body	فرد	body	فرد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
body	آدمی	body	آدمی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spune	بتانا	spune	بتا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
spune	بولنا	spune	بول	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
francez	بری	francez	بری	ADJ;INDF;MASC;SG	ADJ;FEM
scriitor	کلرک	scriitor	کلرک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
scriitor	کاتب	scriitor	کاتب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
scriitor	مصنف	scriitor	مصنف	N;INDF;MASC;SG	N;ACC;MASC;SG;3
scriitor	ادیب	scriitor	ادیب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
scriitor	کلرک	scriitor	کلرک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
scriitor	کاتب	scriitor	کاتب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
scriitor	مصنف	scriitor	مصنف	N;INDF;MASC;SG	N;ACC;MASC;SG;3
single	جریدہ	single	جریدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
single	جریدہ	single	جریدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
international	واقع	international	واقع	ADJ;INDF;MASC;SG	ADJ
international	مستعمل	international	مستعمل	ADJ;INDF;MASC;SG	ADJ
international	واقع	international	واقع	ADJ;INDF;MASC;SG	ADJ
international	مستعمل	international	مستعمل	ADJ;INDF;MASC;SG	ADJ
international	واقع	international	واقع	ADJ;INDF;MASC;SG	ADJ
international	مستعمل	international	مستعمل	ADJ;INDF;MASC;SG	ADJ
ministru	وزیر	ministru	وزیر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
curs	رویہ	curs	رویہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
curs	روش	curs	روش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
probabil	غالباً	probabil	غالباً	ADV	ADV
sistem	تنظیم	sistem	تنظیم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sistem	ترتیب	sistem	ترتیب	N;INDF;MASC;SG	N;NOM;FEM;SG;3
autor	کائنات	autor	کائنات	N;INDF;MASC;SG	N;NOM;MASC;SG;3
autor	موجد	autor	موجد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mediu	عام	mediu	عام	ADJ;INDF;MASC;SG	ADJ
mediu	درمیانی	mediu	درمیانی	ADJ;INDF;MASC;SG	ADJ
mediu	درمیانی	mediu	درمیانی	ADJ;INDF;MASC;SG	ADJ
prea	نہایت	prea	نہایت	ADV	ADV
nivel	مزاج	nivel	مزاج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
nivel	مزاج	nivel	مزاج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
web	جال-	web	جال		
top	چھت	top	چھت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
realizat	لائق	realiza	لائق	ADJ;INDF;MASC;SG	ADJ
realizat	ماہر	realiza	ماہر	ADJ;INDF;MASC;SG	ADJ
city	بلدیہ	city	بلدیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
odata	جونہی	odata	جونہی		
istorica	تاریخی	istorică	تاریخی	ADJ;DEF;FEM;SG	ADJ
moment	اہمیت	moment	اہمیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
moment	اہمیت	moment	اہمیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
moment	لمحہ	moment	لمحہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
toti	ازبس	toti	ازبس		
toti	ازبس	toti	ازبس		
toti	ازبس	toti	ازبس		
toti	ازبس	toti	ازبس		
scrie	لکھنا	scrie	لکھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
scurt	تحقیراً	scurt	تحقیراً	ADV	ADV
produs	حاصل	produs	حاصل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
produs	نتیجہ	produs	نتیجہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
produs	پیداوار	produs	پیداوار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obicei	عادت	obicei	عادت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
