del	del
altre	otros
alcuni	algunas
alcuni	algunos
alcuni	some
ancora	again
ancora	nuevamente
ancora	todavia
ancora	still
ancora	todavía
ancora	aún
senza	sin
francese	francés
francese	francesa
francese	franceses
seconda	segundos
seconda	segunda
seconda	segundas
seconda	segundo
finale	final
finale	finales
finale	final
finale	definitivo
finale	terminando
vita	vida
vita	life
vita	vita
vita	cintura
titolo	titulo
titolo	título
shift	turno
campionato	campeonato
campionato	championship
campionato	campeonatos
ogni	cada
ogni	cada
mondo	mondo
mondo	mundial
mondo	mundo
mondo	world
tutto	everything
tutto	todo
tutto	todas
tutto	all
tutto	todo
tutto	todos
settembre	setiembre
settembre	septiembre
nazionale	nacionales
nazionale	national
nazionale	nacional
italiana	italiana
italiana	italianos
italiana	italiano
circa	acerca
circa	sobre
circa	circa
altro	otras
altro	otro
altro	otros
altro	más
altro	mas
altro	more
sotto	debajo
sotto	abajo
sotto	debajo
sotto	bajo
sotto	under
wikipedia	wikipedia
calcio	soccer
calcio	fútbol
calcio	futbol
calcio	fútbol
calcio	futbol
calcio	calcio
famiglia	familiar
famiglia	familiares
famiglia	famila
famiglia	familia
oltre	over
oltre	beyond
inoltre	igualmente
inoltre	además
inoltre	también
inoltre	tambien
numero	número
numero	numero
milano	milán
milano	milan
via	lejos
via	away
via	via
via	vía
posto	lugar
posto	place
ottobre	octubre
maggio	may
maggio	mayo
ruolo	rol
gennaio	enero
modo	manera
modo	camino
modo	way
nuovo	novedad
nuovo	nuevas
nuovo	nuevos
nuovo	nuevo
nuovo	novedades
nuovo	nueva
perché	porque
perché	porqué
perché	why
casa	house
casa	casita
casa	casa
casa	hogar
casa	casa
casa	inicio
generale	generalidades
generale	generales
generale	general
marzo	marcha
marzo	marchen
marzo	marzo
squadra	pelotón
squadra	squad
squadra	escuadra
squadra	escuadrón
squadra	equipo
squadra	team
dicembre	diciembre
caso	case
caso	caso
caso	estuche
sue	sue
sue	demandar
giugno	june
giugno	junio
questi	éstas
questi	estos
questi	estas
questi	éstos
agosto	august
agosto	agosto
agosto	ago
agosto	agosto
luglio	julio
politico	político
politico	politico
politico	político
opera	opera
opera	ópera
opera	opus
fra	fra
fra	entre
verso	hacia
aprile	april
aprile	abril
pagina	pagina
pagina	página
pagina	page
periodo	periodo
periodo	período
novembre	noviembre
giovanni	giovanni
giovanni	juan
giovanni	john
grazie	gracias
insieme	juntos
insieme	juntas
insieme	together
lui	él
morte	fallecimiento
morte	death
morte	muerte
morte	defunción
maria	maría
maria	marie
maria	maría
maria	mary
maria	maria
maria	maría
maria	maria
nuova	novedad
nuova	nuevas
nuova	nuevos
nuova	nuevo
nuova	novedades
nuova	nueva
febbraio	febrero
john	juan
john	john
centro	centrar
centro	centro
centro	center
centro	centro
centro	centre
inglese	inglés
inglese	ingles
inglese	espanol
quattro	cuatro
quattro	four
interno	interior
interno	interiores
interno	interno
interno	interna
interno	interior
attività	actividades
attività	actividad
alcune	algunas
alcune	algunos
alcune	some
tutte	todas
tutte	all
tutte	todo
tutte	todos
edizione	edición
edizione	edition
infatti	ciertamente
infatti	efectivamente
qui	aquí
qui	aca
qui	aqui
qui	acá
nord	norte
nord	norte
nord	nord
diretto	dirigida
diretto	dirigido
diretto	directa
diretto	directo
diretto	directamente
diretto	direct
diretto	directos
diretto	directas
esempio	ejemplo
ultimo	último
ultimo	last
ultimo	últimos
ultimo	última
sfondo	trasfondo
sfondo	antecedentes
sfondo	fondo
versione	version
versione	versión
provincia	provincia
attore	actor
coppa	coppa
coppa	taza
coppa	copa
coppa	cup
forma	forma
forma	forma
forma	formulario
codice	codex
codice	códice
codice	code
codice	códigos
codice	codigo
codice	código
oggi	today
oggi	hoy
base	base
trova	encontrar
trova	encuentra
trova	encuentre
trova	hallazgo
trova	hallazgos
trova	encuentra
punto	punto
punto	punta
punto	point
punto	punto
figlio	hijo
corso	rumbo
corso	curso
corso	corso
corso	corso
corso	córcega
allenatore	entrenador
allenatore	entrenadora
allenatore	formadores
allenatore	formador
allenatore	entrenador
allenatore	autocar
allenatore	coach
allenatore	entrenadora
molti	muchas
molti	muchos
particolare	particular
sistema	system
sistema	sistema
società	society
società	sociedad
società	compañia
società	empresa
società	compañía
società	companía
maggiore	comandante
maggiore	major
maggiore	mayor
club	club
club	garrote
club	discoteca
regione	region
regione	comarca
regione	región
sud	sud
sud	sureña
sud	southern
sud	sur
sud	meridional
sud	sureño
sud	sur
discussione	discusiones
discussione	debate
discussione	discusión
discussione	debatir
discussione	debate
padre	padre
linea	línea
linea	line
linea	linea
linea	linea
santa	santo
santa	saint
santa	san
santa	santa
santa	santa
pubblicato	publicados
pubblicato	publicado
pubblicato	publicada
pubblicato	publicó
pubblicato	publicados
pubblicato	publicadas
pubblicato	publicada
pubblicato	publicado
carlo	carlos
carlo	carl
carlo	carlos
carlo	carlo
carlo	karl
carlo	carlos
progetto	project
progetto	proyecto
progetto	proyectar
primi	primera
primi	primeras
primi	primer
primi	primeros
primi	primero
possono	pueden
possono	puedo
possono	lata
possono	can
possono	puede
mai	mai
mai	nunca
mai	never
mai	jamas
mai	jamás
sito	sitio
sito	site
lungo	largos
lungo	largo
lungo	larga
lungo	long
uso	uso
uso	utilización
uso	uso
uso	usar
uso	utilización
uso	utilizar
tedesco	alemanes
tedesco	alemán
tedesco	alemana
tedesco	aleman
uniti	united
uniti	unidos
uniti	unido
uniti	unió
uniti	unida
lavoro	job
lavoro	empleo
lavoro	trabajo
lavoro	obra
lavoro	trabajos
lavoro	trabaje
lavoro	trabajo
lavoro	trabajar
isbn	isbn
giorno	día
giorno	dia
giorno	day
principale	main
principale	principales
principale	principal
termine	término
spesso	frecuentemente
spesso	frecuente
spesso	frecuentes
spesso	menudo
spesso	frecuentemente
regno	reino
regno	kingdom
regno	reinar
regno	reinado
ben	ben
specie	especies
specie	especie
persone	personas
persone	pueblo
persone	gente
persone	personas
pagine	páginas
pagine	paginas
pagine	pagina
pagine	página
pagine	page
volte	tiempos
volte	veces
volte	épocas
volte	times
set	conjunto
set	set
set	fijado
set	plató
inizio	empezar
inizio	start
inizio	inicio
inizio	comienzo
inizio	comienzo
inizio	empezando
inizio	comenzando
jpg	jpg
episodio	episodio
rispetto	respeten
rispetto	respeto
rispetto	respetar
rispetto	respeta
francesco	francisco
francesco	francis
francesco	francesco
posizione	posicion
posizione	posición
genere	género
genere	genero
genere	género
genere	genero
genere	sexo
genere	género
queste	éstas
queste	estos
queste	estas
queste	éstos
presidente	president
presidente	presidenta
presidente	presidente
presidente	presidenta
presidente	presidente
cosa	qué
militare	ejército
militare	militares
militare	militar
uomo	man
uomo	hombre
meno	menos
meno	menos
campo	field
campo	campo
campo	campo
giorni	días
giorni	jornadas
giorni	dias
giorni	days
carriera	carrera
carriera	carreras
mar	mar
scritto	escrito
scritto	escritas
scritto	escrita
scritto	escritos
scritto	escribí
scritto	escribió
scritto	escribía
ora	now
ora	ahora
territorio	territorio
gen	gen
gran	gran
antonio	anthony
antonio	antonio
antonio	antonio
antonio	antonio
giuseppe	josé
giuseppe	giuseppe
diversi	distinta
diversi	diferente
diversi	distintos
diversi	distinto
diversi	diferentes
diversi	varios
diversi	varias
quasi	casi
quasi	cuasi
quasi	casi
data	cita
data	fecha
data	date
data	data
data	dato
data	datos
terra	earth
terra	tierra
terra	terrestre
terra	terrenos
terra	land
terra	terreno
terra	tierra
terra	tierras
terra	terra
presente	presente
soprattutto	principalmente
soprattutto	especialmente
soprattutto	principalmente
soprattutto	mayormente
allora	luego
allora	entonces
successo	exitos
successo	exito
successo	éxitos
successo	éxito
opere	trabajos
opere	trabaja
opere	obras
opere	funciona
ordine	orden
ordine	ordenar
ordine	encargo
ordine	pedido
ordine	pedidos
categoria	categoria
categoria	categoría
produzione	produccion
produzione	producción
strada	calle
strada	callejero
strada	street
strada	calles
strada	road
strada	camino
strada	carretera
corpo	cuerpo
corpo	corporal
corpo	cadáver
corpo	body
corpo	carrocería
col	col
quest	quest
scrittore	escritora
scrittore	escritor
scrittore	writer
lug	lug
file	files
file	archivos
file	expedientes
file	ficheros
file	fichero
file	expediente
file	archivo
ultima	último
ultima	last
ultima	últimos
ultima	última
cura	cure
cura	curar
cura	cura
cura	cuidados
cura	cuidado
cura	care
francia	francia
francia	france
lingua	lingua
lingua	lengua
lingua	idioma
lingua	lenguaje
lingua	idiomas
zona	zona
zona	zone
zona	superficie
zona	zona
zona	area
zona	área
livello	capa
livello	capas
livello	nivel
livello	level
battaglia	batalla
battaglia	combate
battaglia	batallas
premio	premium
premio	prima
premio	premiado
premio	premio
premio	laudo
premio	premios
premio	adjudicación
premio	premio
premio	galardón
attrice	actriz
ott	ott
disciplina	disciplina
momento	momento
mag	mag
sui	sui
studio	estudio
studio	estudiar
studio	estudia
studio	estudio
studio	studio
oro	oro
oro	dorada
oro	dorado
oro	gold
singolo	soltero
singolo	soltera
singolo	sencillo
singolo	single
paese	pais
paese	país
diverse	distinta
diverse	diferente
diverse	distintos
diverse	distinto
diverse	diferentes
successivamente	posteriormente
cantante	singer
cantante	cantor
cantante	cantante
arte	arte
età	edad
età	age
età	edades
storico	historico
storico	histórico
storico	históricas
storico	histórica
storico	históricos
storico	historiador
storico	históricas
storico	históricos
storico	histórica
storico	historico
storico	histórico
vescovo	alfil
vescovo	bishop
vescovo	obispo
york	york
squadre	equipos
precedente	precedentes
precedente	precedente
precedente	anterior
precedente	previo
precedente	anteriores
precedente	previos
area	superficie
area	zona
area	area
area	área
episodi	episodios
chi	chi
chi	ji
chi	oms
chi	quiénes
chi	quién
chi	quien
paolo	paolo
paolo	paul
paolo	pablo
attraverso	mediante
attraverso	through
possibile	posible
possibile	posibles
nov	nov
nov	noviembre
avere	tener
avere	tengan
avere	han
avere	tienen
servizio	servicio
regista	directora
regista	director
regista	cineasta
punti	puntos
punti	puntos
punti	points
fosse	fosse
fosse	foso
repubblica	republic
repubblica	republica
repubblica	república
governo	gobierno
dato	dado
dato	dados
dato	dio
dato	dió
originale	original
originale	originales
apr	apr
grandi	large
grandi	grande
grandi	grandes
grandi	grandi
grandi	grandioso
grandi	genial
grandi	estupendo
grandi	gran
grandi	big
grandi	grande
grandi	gran
grandi	grandes
palazzo	palazzo
palazzo	palacio
palazzo	palace
giocatore	player
giocatore	reproductor
giocatore	jugador
giocatore	jugadora
università	universidades
università	universitario
università	universitarios
università	universidades
università	universidad
isola	isla
quelle	esas
quelle	aquellos
quelle	esos
capo	cabo
capo	capa
capo	jefa
capo	chief
capo	jefe
capo	capo
capo	jefa
capo	jefe
capo	boss
musica	music
musica	música
musica	musica
divisione	division
divisione	división
luogo	lugar
luogo	place
ago	aguja
dic	dec
dic	dic
dic	dic
iii	iii
napoli	nápoles
parigi	paris
parigi	parís
nonostante	apesar
sembra	parece
sembra	miradas
sembra	aspecto
sembra	parece
sembra	looks
gioco	juego
terzo	tercera
terzo	tercer
terzo	terceros
terzo	tercero
ufficiale	oficial
ufficiale	funcionario
ufficiale	official
ufficiale	funcionaria
ufficiale	oficial
luigi	luis
luigi	luis
luigi	louie
luigi	luigi
vittoria	win
vittoria	triunfo
vittoria	ganar
vittoria	gana
vittoria	gane
vittoria	gano
vittoria	vittoria
vittoria	victory
vittoria	victoria
centrale	céntrica
centrale	central
centrale	centrales
centrale	céntrico
internazionale	internacional
internazionale	international
internazionale	internacionales
porta	puertas
porta	puerta
porta	porta
sei	seis
sei	six
sei	sei
presenti	presente
popolazione	población
america	america
america	américa
origine	procedencia
origine	origen
prodotto	producto
presenza	presencia
libro	libro
scuola	colegio
scuola	escuela
immagine	foto
immagine	imagen
immagine	imágen
esercito	ejército
esercito	militares
esercito	militar
esercito	armada
esercito	ejército
esercito	army
esercito	ejercito
deve	deben
deve	debe
deve	mosto
autore	autor
autore	autora
classifica	ranking
classifica	clasificación
classifica	ranking
classifica	rankings
classifica	clasificaciones
personaggio	carácter
personaggio	caracter
personaggio	personaje
importante	importante
importante	importantes
torneo	torneo
torneo	torneos
europa	europa
propria	propio
propria	propios
propria	propias
propria	propia
quelli	esas
quelli	aquellos
quelli	esos
firenze	florencia
comunità	comunidad
giovane	jóven
giovane	jovenes
giovane	young
giovane	joven
giovane	jóvenes
madre	madre
stazione	estacion
stazione	estación
presenta	presenta
presenta	regalos
vari	varios
vari	varias
vari	varios
vari	diversos
pietro	pete
pietro	pietro
pietro	pedro
pietro	peter
studi	estudios
fonte	procedencia
fonte	fuente
fonte	origen
fonte	source
acqua	agua
torino	turín
torino	turin
cinque	cinco
cinque	five
cinque	cinque
basso	baja
basso	bajos
basso	bajas
basso	low
basso	bajo
basso	bajos
basso	bass
basso	bajo
partito	parte
partito	partido
partito	fiesta
partito	party
unità	unidades
unità	unity
unità	unidad
unità	unit
unità	unidad
fonti	fuentes
marcatori	marcador
marcatori	marcadores
politica	políticos
politica	politicas
politica	políticas
politica	politica
politica	política
lei	lei
lei	ella
metà	mitad
metà	half
metà	medio
metri	contadores
metri	metros
metri	medidores
metri	metros
alto	alto
alto	alto
alto	high
alto	elevada
alto	alta
alto	alto
top	top
top	arriba
top	cima
testo	text
testo	texto
usa	eeuu
usa	usa
tour	recorrido
tour	tour
tour	gira
tour	giras
tour	excursiones
tour	tours
tour	recorridos
dati	data
dati	dato
dati	datos
teatro	teatro
teatro	teatros
teatro	teatro
procedura	procedimiento
cardinale	cardenal
cardinale	cardinal
unico	únicos
unico	único
unico	unica
unico	única
unico	únicas
papa	papá
papa	papa
papa	papa
papa	pope
uomini	men
uomini	hombres
visto	visto
visto	visados
visto	visado
visto	visa
ricerca	busqueda
ricerca	búsqueda
ricerca	buscador
ricerca	buscar
ricerca	busque
ricerca	investigaciones
ricerca	investigación
ricerca	investigacion
principali	main
principali	principales
principali	principal
massimo	máx
massimo	maximo
massimo	máximo
massimo	max
massimo	massimo
massimo	máximo
massimo	máximo
massimo	máxima
massimo	máximas
massimo	maximo
stile	style
stile	estilo
germania	alemania
donna	mujer
donna	donna
donna	doña
donna	mujer
donna	hembra
donna	hembras
donna	femenino
superficie	superficie
superficie	superficial
alta	alto
alta	high
alta	elevada
alta	alta
alta	alto
alta	alta
castello	castello
castello	castillo
distretto	distrito
nota	note
nota	nota
mesi	meses
moglie	esposa
moglie	mujer
ritorno	retorno
ritorno	devolución
ritorno	regreso
ritorno	regresar
ritorno	vuelta
ritorno	volver
ritorno	espalda
ritorno	regreso
ritorno	back
costruzione	construcción
costruzione	construcciones
costruzione	construccion
subito	inmediatamente
subito	inmediato
totale	totales
totale	total
canzone	canto
canzone	cancion
canzone	canción
canzone	song
vista	vista
vista	vistas
vista	vista
vista	view
vista	ver
detto	said
detto	dijo
detto	dicho
attuale	actualidad
attuale	actual
attuale	corriente
note	apuntes
note	notas
note	notes
varie	varios
varie	varias
varie	varios
varie	misc
varie	varios
varie	diversos
altezza	estatura
altezza	altura
band	band
band	banda
chitarra	guitarra
robert	robert
robert	roberto
est	este
est	oriente
est	east
est	est
fiume	rio
fiume	río
musicale	musicales
musicale	musical
figlia	hija
realtà	realidades
realtà	realidad
realtà	reality
fuori	fuera
fuori	afuera
fuori	exterior
fuori	fuera
fuori	afuera
fuori	out
monte	monte
monte	montura
monte	montar
monte	monte
contea	condado
contea	comarca
museo	museo
museo	museos
forse	quizas
forse	quizás
forse	quizá
forse	quizas
forse	talvez
forse	quizás
forse	quizá
protagonista	protagonista
legge	derecho
legge	leyes
legge	legislación
legge	ley
mario	mario
mario	mario
mario	marius
molte	muchas
molte	muchos
stadio	estadio
stadio	stadium
fase	etapa
fase	fase
classe	clase
classe	class
classe	clases
amore	amor
amore	amores
amore	love
amore	amar
michael	miguel
michael	michael
fratello	bro
fratello	hermano
fratello	carnal
fratello	hermano
fratello	brother
sviluppo	desarrollo
prime	prime
pittore	pintora
pittore	pintor
comuni	comunas
comuni	ayuntamientos
comuni	municipios
comuni	municipalidades
comuni	comunes
comuni	frecuente
comuni	común
comuni	frecuentes
comuni	common
pubblico	público
pubblico	publico
pubblico	audiencia
pubblico	auditorio
pubblico	público
pubblico	publico
pubblico	públicas
pubblico	públicos
venezia	venecia
infine	finalmente
media	media
media	medios
media	promedio
media	media
media	medium
media	medianas
media	medio
media	mediano
media	mediana
media	médium
struttura	estructura
gray	gray
gray	gris
gray	grises
gray	canas
paesi	paises
paesi	países
personaggi	caracteres
personaggi	personajes
londra	londres
gara	race
gara	carrera
gara	raza
sopra	arriba
sopra	supra
formazione	formación
formazione	entrenando
formazione	adiestramiento
formazione	entrenamiento
formazione	capacitación
formazione	formación
marco	marcus
marco	marco
marco	marco
marco	mark
marco	marcar
marco	marca
marco	marcos
world	mundial
world	mundo
world	world
probabilmente	probablemente
sant	sant
bene	bien
bene	fine
bene	fino
bene	buenas
bene	bien
bene	bueno
bene	buena
bene	buenos
bene	pues
bene	bien
bene	bueno
bene	pozo
britannico	británico
britannico	británicos
britannico	británica
romano	romana
romano	roman
romano	romanos
romano	romano
romano	román
romano	romano
informazioni	información
informazioni	informacion
informazioni	informaciones
utente	usuarios
utente	usuario
italiani	italianos
italiani	italiana
italiani	italianos
italiani	italiano
locale	local
locale	locales
james	james
james	santiago
james	jaime
james	jacobo
video	vídeo
video	video
video	vídeos
video	videos
giochi	juegos
disco	disco
disco	disco
disco	discoteca
disco	disco
conte	earl
conte	conde
conte	conde
conte	cuenta
conte	recuento
conte	conte
giapponese	japonesas
giapponese	japonesa
giapponese	japonés
giapponese	japoneses
direttore	directora
direttore	director
direttore	alcaide
peso	peso
peso	peso
meglio	better
meglio	mejores
meglio	mejor
meglio	mejores
meglio	best
meglio	mejor
figli	hijos
figli	sons
figli	niñez
figli	infancia
figli	ninos
figli	niños
avevano	tenía
avevano	tenido
avevano	tuvo
avevano	había
piccolo	small
piccolo	pequeñas
piccolo	pequeño
piccolo	pequeña
piccolo	pequeños
piccolo	poco
piccolo	little
piccolo	pequeño
piccolo	pequeña
piccolo	poquito
piccolo	piccolo
campionati	campeonatos
campionati	campeonato
unica	únicos
unica	único
unica	unica
unica	única
unica	únicas
importanti	importante
importanti	importantes
von	von
terza	tercera
terza	tercer
terza	terceros
terza	tercero
occasione	ocasión
programma	programar
programma	programa
programma	programa
barra	barra
nominato	nombrado
nominato	designados
nominato	designado
nominato	nominados
nominato	nominado
nominato	nominada
noto	conocidas
noto	conocida
noto	conocido
noto	conocidos
testa	testa
testa	head
testa	cabezal
testa	cabeza
testa	cabezas
testa	cabeza
romanzo	novela
potrebbe	podrían
potrebbe	podía
potrebbe	podría
potrebbe	podria
jean	jean
forte	forte
forte	strong
forte	fuerte
forte	fuertes
forte	fortaleza
forte	fuerte
forte	fort
forze	fuerzas
forze	forces
numerosi	numerosos
numerosi	numerosa
numerosi	numerosas
numerosi	numeroso
william	william
william	guillermo
impero	imperio
impero	empire
diritto	derecho
diritto	leyes
diritto	legislación
diritto	ley
start	empezar
start	start
start	inicio
start	comienzo
mare	mare
mare	yegua
mare	mar
unione	union
unione	unión
unione	sindicato
unione	fusionar
unione	fusión
unione	combinar
star	estrella
star	star
star	estelar
piazza	cuadrado
piazza	square
piazza	cuadrada
piazza	plaza
piazza	piazza
potere	potencia
potere	power
potere	poder
rgb	rgb
presenze	asistencia
presenze	asistentes
senso	sentido
rete	neto
rete	net
rete	red
rete	neta
rete	netos
rete	network
rete	red
lato	lateral
lato	side
lato	costado
lato	laterales
lato	lado
forza	fortaleza
forza	fuerza
forza	fuerza
forza	force
forza	forzar
superiore	upper
superiore	superior
superiore	superiores
superiore	superior
breve	corta
breve	short
breve	cortos
breve	corto
breve	breve
breve	breves
breve	breve
lavori	obra
lavori	trabajos
lavori	trabaje
lavori	trabajo
lavori	trabajar
spagnolo	española
spagnolo	castellano
spagnolo	español
spagnolo	espanol
van	camioneta
van	van
van	furgoneta
fronte	fachada
fronte	frontal
fronte	front
fronte	frente
fronte	delantero
fronte	frente
ovest	occidental
ovest	west
ovest	occidente
ovest	oeste
andrea	andreas
andrea	andrea
andrea	andres
andrea	andrew
andrea	andrés
nato	nacidos
nato	born
nato	nacido
nato	nato
nato	otan
dipartimento	departamento
controllo	control
controllo	controlar
don	don
passato	pasadas
passato	pasada
passato	pasado
passato	pasados
caratteristiche	características
caratteristiche	caracteristicas
caratteristiche	características
caratteristiche	rasgos
caratteristiche	caracteristicas
caratteristiche	funciones
edizioni	ediciones
dire	say
dire	dí
dire	decir
dire	diga
dire	di
guida	guía
guida	guia
diocesi	diócesis
gridcolor	gridcolor
consiglio	concilio
consiglio	consejo
consiglio	concejo
villa	villa
lightgrey	lightgrey
mappa	plano
mappa	mapa
mappa	mapas
membri	diputados
membri	miembros
pari	peer
pari	pares
pari	pares
pari	equal
pari	iguales
pari	igual
giorgio	giorgio
giorgio	jordi
giorgio	jorge
problemi	problemas
problemi	problemas
problemi	problemática
antica	antiguo
antica	antigüedades
antica	antiguas
antica	antigua
antica	antigüedad
antica	antiguo
antica	antiguas
antica	antiguos
antica	antigua
darkgrey	darkgrey
problema	problemas
problema	problemática
problema	problema
milioni	millones
mano	hand
mano	mano
chiamato	llamados
chiamato	llamado
chiamato	llamé
chiamato	llamada
migliore	better
migliore	mejores
migliore	mejor
migliore	mejores
migliore	best
migliore	mejor
pochi	pocos
pochi	pocas
parti	repuestos
parti	piezas
parti	partes
giornalista	periodista
giornalista	reportero
giornalista	periodista
giornalista	reportera
mio	míos
mio	mio
mio	mina
mio	mías
mio	mío
mio	mía
mio	mío
mio	mio
festival	festival
festival	festivales
civile	civil
civile	civil
civile	civiles
evoluzione	evolution
evoluzione	evolución
valle	valle
valle	valle
luce	ligera
luce	light
luce	luz
luce	ligero
luce	luce
league	league
league	liga
league	ligas
lista	lista
lista	listado
compositore	compositor
compositore	compositora
sezione	seccion
sezione	sección
ultimi	último
ultimi	last
ultimi	últimos
ultimi	última
ultimi	últimas
ultimi	ultimas
ultimi	últimos
ultimi	última
ultimi	último
ultimi	ultimos
attualmente	actualmente
ore	horarios
ore	horas
ore	horario
edificio	edificio
edificio	edificación
edificio	construcción
edificio	construyendo
dio	dios
dio	dio
casi	estuches
casi	cases
casi	casos
inizia	inicia
inizia	empieza
inizia	comienza
inizia	empezar
inizia	start
inizia	inicio
inizia	comienzo
inizia	comenzar
inizia	empezar
inizia	inicia
inizia	empieza
inizia	comienza
inizia	arranca
sinistra	izquierda
sinistra	izquierdo
modello	modelos
modello	maqueta
modello	modelo
modello	plantilla
istituto	institute
istituto	instituto
aeroporto	aeropuertos
aeroporto	aeropuerto
velocità	velocidad
velocità	rapidez
velocità	celeridad
velocità	speed
velocità	velocidad
velocità	velocidades
certo	claro
certo	seguro
imperatore	emperador
movimento	movimiento
movimento	movimientos
motore	motores
motore	motor
motore	motora
motore	motor
femminile	femenina
femminile	femeninos
femminile	femenino
femminile	mujer
femminile	hembra
femminile	hembras
femminile	femenino
vero	cierto
vero	true
vero	verdadera
vero	verdad
vero	verdadero
piccola	bebe
piccola	nena
piccola	bebé
piccola	nene
piccola	baby
piccola	small
piccola	pequeñas
piccola	pequeño
piccola	pequeña
piccola	pequeños
piccola	poco
piccola	little
piccola	pequeño
piccola	pequeña
piccola	poquito
piccola	babe
piccola	nena
nuovi	novedad
nuovi	nuevas
nuovi	nuevos
nuovi	nuevo
nuovi	novedades
nuovi	nueva
style	style
style	estilo
valore	valorar
valore	value
valore	valor
gruppi	grupos
gruppi	agrupa
gruppi	agrupaciones
bologna	bolonia
inizialmente	inicialmente
love	amor
love	amores
love	love
love	amar
cultura	cultivo
cultura	cultura
spazio	espaciales
spazio	space
spazio	espacial
spazio	espacio
troppo	también
troppo	too
troppo	demasiado
troppo	tambien
alessandro	alessandro
alessandro	alejandro
amico	mate
amico	compa
amico	dude
amico	amigo
amico	friend
amico	amiga
membro	miembro
rock	rocas
rock	piedra
rock	roca
rock	rock
doppio	dobles
doppio	doble
doppio	dobles
formato	formato
vinto	ganados
vinto	ganó
vinto	ganado
vinto	gané
vinto	gano
mezzo	mitad
mezzo	half
mezzo	medio
lunghezza	eslora
lunghezza	longitud
essendo	estar
essendo	siendo
essendo	ser
processo	procesos
processo	proceso
processo	procesar
