din	din
față	fata
față	fata
față	fata
club	club
club	clubul
componente	componente
componente	componentele
ulterior	ulterior
est	east
est	est
est	estul
est	est
nou	nou
nou	noua
nou	noi
nou	noua
ales	alese
ales	aleasa
ales	ales
numai	doar
numai	numai
având	avand
având	avand
ioan	john
ioan	ioan
ioan	ioan
ion	ion
ion	ioane
rusă	rusa
rusă	rusesc
rusă	rusa
rusă	rus
isbn	isbn
populația	populatia
populația	populatie
populația	populatia
doi	doua
doi	doi
doi	doua
același	acelasi
membru	membru
membru	membra
membru	membrul
dată	data
dată	data
numit	numit
numit	numit
descrisă	descrise
descrisă	descrisa
descrisă	descris
oficial	oficial
oficial	oficiale
oficial	oficiala
oficial	oficiala
oficial	oficial
nici	nici
nici	nici
împotriva	contra
împotriva	impotriva
împotriva	impotriva
împotriva	impotriva
deși	desi
deși	desi
deși	desi
deși	desi
deși	desi
deși	desi
saint	sfant
saint	sfantul
saint	sfantul
saint	saint
împreună	impreuna
împreună	impreuna
împreună	impreuna
specia	specii
specia	specie
specia	specia
vest	west
vest	vest
vest	occident
vest	vestul
vest	occidental
vest	vest
vest	western
italia	italia
italia	italia
puțin	mic
puțin	putin
excentricitate	excentricitate
încă	inca
încă	inca
încă	tot
descoperit	descoperite
descoperit	descoperita
descoperit	descoperit
descoperit	descoperit
înainte	inainte
înainte	inainte
înainte	inainte
înainte	inainte
lemn	lemn
lemn	lemnul
lemn	wood
lemn	lemne
noi	nou
noi	noua
noi	noi
noi	noua
nicolae	nicholas
nicolae	nicolae
nicolae	nicolae
națională	nationala
națională	national
națională	national
națională	nationala
națională	national
subspecii	subspecii
statele	statele
statele	state
statele	stari
roman	romana
roman	roman
roman	roman
roman	romanul
roman	nuvela
drept	drepte
drept	direct
drept	drept
mod	regim
mod	modul
mod	mode
mod	mod
mod	mod
american	american
american	americana
american	americanca
fiecare	fiecare
fiecare	fiecare
prezent	cadou
prezent	prezente
prezent	prezentul
prezent	prezent
prezent	prezenta
casa	house
casa	casa
casa	casa
acestea	acestea
acestea	aceste
acestea	astea
printre	printre
printre	printre
categorie	categoria
categorie	categorii
categorie	categorie
text	text
text	textul
cluj	cluj
bine	bine
bine	buna
bine	bun
bine	bine
bine	ok
http	http
site	situl
site	site
site	sit
articole	articolele
articole	articole
articole	articole
articole	elemente
alexandru	alexandru
alexandru	alexandru
alexandru	alexander
unele	unele
unele	unii
milioane	milioane
milioane	milion
milioane	milioane
apă	apa
apă	apa
doua	doua
doua	doi
doua	doua
ori	ori
țară	tara
țară	tara
țară	tara
țară	tara
țară	tara
sate	sate
sate	satele
târziu	tarziu
târziu	intarziat
târziu	tarziu
istoria	istoricul
istoria	istorie
istoria	istoric
istoria	istoria
maria	maria
cunoscut	cunoscut
cunoscut	cunoscuta
cunoscut	cunoscute
patru	four
patru	patru
republica	republica
republica	republica
cca	cca
cca	aprox
râul	rau
râul	raul
râul	river
formată	formate
formată	formata
formată	format
paris	paris
paris	parisul
gheorghe	gheorghe
gheorghe	gheorghe
gheorghe	george
tip	guy
tip	tip
tip	tipul
tip	tasteaza
tip	tip
premiul	premiu
premiul	premiul
premiul	premiu
premiul	premiul
putea	putea
persoane	persoane
persoane	oamenii
persoane	oameni
persoane	persoane
constantin	constantin
constantin	constantin
constantin	constantine
etc	etc
exemplu	exemplu
exemplu	exemplul
descriere	caption
descriere	descriere
descriere	legenda
descriere	descriere
descriere	descrierea
george	gheorghe
george	george
articol	articolul
articol	articol
născut	nascut
născut	nascuta
născut	nascut
numărul	numar
numărul	numar
numărul	numarul
comitatul	judetul
comitatul	comitatul
comitatul	judetul
harta	harta
harta	harta
john	john
john	ioan
jos	jos
marea	mare
marea	marea
deoarece	deoarece
localitate	localitatea
localitate	localitate
aproape	aproape
scris	scrisa
scris	scris
scris	scrise
scris	scrisa
raport	raport
raport	raportul
raport	raporteaza
echipa	echipa
echipa	squad
echipa	grupa
echipa	echipa
echipa	echipa
echipa	team
diferite	diferit
diferite	diferite
diferite	diferita
diferite	diferita
baza	baza
baza	baza
special	speciala
special	speciala
special	speciale
special	special
valea	valea
valea	valea
valea	valley
valea	vale
comune	comune
comune	joint
ele	au
ele	ei
ele	ele
stadium	stadion
stadium	stadium
stadium	stadionul
svg	svg
zona	zona
zona	zona
zona	zona
zona	zona
zona	suprafata
dat	dat
slovenia	slovenia
americii	america
americii	americii
satului	satul
satului	village
satului	satului
satului	sat
împărat	imparat
împărat	imparatul
împărat	imparat
localitatea	localitatea
localitatea	localitate
resedinta	resedinta
resedinta	resedinta
resedinta	resedinta
viața	life
viața	viata
viața	viata
viața	viata
viața	viata
viața	viata
bun	bine
bun	buna
bun	bun
cet	cet
format	formate
format	formata
format	format
format	formatul
format	format
primit	primit
primit	primite
primit	primita
președinte	presedintele
președinte	presedinte
președinte	presedintele
președinte	presedinte
președinte	presedinte
președinte	presedinte
președinte	presedinte
lângă	langa
oameni	oamenii
oameni	oameni
oameni	persoane
istoric	istorica
istoric	istoric
istoric	istoric
istoric	istorice
istoric	istorica
istoric	istoric
istoric	istoricul
istoric	istorie
istoric	istoric
istoric	istoria
suprafață	suprafata
suprafață	suprafata
suprafață	suprafata
suprafață	suprafata
suprafață	suprafata
suprafață	zona
suprafață	zona
suprafață	suprafata
europa	europe
europa	europei
europa	europa
europa	europa
europa	europa
universitatea	facultate
universitatea	university
universitatea	universitate
universitatea	universitatea
team	echipa
team	echipa
team	team
copii	copii
copii	copiii
copii	copii
copii	copiii
aproximativ	aproximativ
aproximativ	aproximativa
aproximativ	aproximativ
aproximativ	aproximativ
lucru	lucru
lucru	munca
lucru	lucru
lucru	munca
cazul	case
cazul	caz
cazul	cazul
români	romanesc
români	roman
români	romani
români	romana
români	romani
români	romanii
folosit	folosit
folosit	utilizate
folosit	folosite
folosit	folosita
folosit	utilizata
folosit	utilizat
orice	oricare
orice	orice
orice	orice
clubnat	clubnat
ibn	ibn
mihai	mihai
mihai	mihai
mihai	michael
mihai	mihail
acum	acum
recensământul	recensamantului
recensământul	recensamantul
recensământul	recensamant
centrul	centrul
centrul	centru
centrul	centrul
centrul	centru
reprezintă	reprezinta
reprezintă	reprezinta
reprezintă	reprezinta
reprezintă	reprezinta
san	san
teritoriul	teritoriu
teritoriul	teritoriul
van	duba
van	van
van	duba
van	van
ungaria	ungaria
număr	numar
număr	numar
număr	numarul
cauza	cauza
cauza	cauza
bulgaria	bulgaria
engleză	engleza
engleză	engleza
engleză	romanian
serie	serie
serie	serii
serie	seria
sua	usa
sua	sua
vechi	batran
vechi	vechi
vechi	old
vechi	veche
vechi	batrane
reședința	resedinta
reședința	resedinta
reședința	resedinta
munții	munti
munții	muntii
munții	muntii
munții	muntii
limbi	limbi
limbi	limbile
fel	fel
apelor	apele
apelor	apelor
apelor	waters
apelor	ape
fotbal	fotbal
fotbal	fotbal
fotbal	football
fotbal	fotbalul
regele	regele
regele	king
regele	rege
fiul	fiule
fiul	fiul
fiul	fiu
anterior	anterior
anterior	anterioare
anterior	anterior
anterior	precedenta
anterior	anterioare
anterior	precedent
nouă	nou
nouă	noua
nouă	noi
nouă	noua
nouă	noua
nouă	nine
evoluția	evolutia
evoluția	evolutie
evoluția	evolutia
evoluția	evolutia
viteză	viteza
viteză	viteza
viteză	speed
viteză	turatia
paul	paul
paul	pavel
palomar	palomar
orașe	orase
orașe	orasele
orașe	orase
orașe	orasele
orașe	orase
institutul	institut
institutul	institutul
satele	sate
satele	satele
lansat	lansat
lansat	eliberat
lansat	eliberata
lansat	lansat
lansat	lansata
lansat	lansate
istorice	istorice
istorice	istorica
istorice	istoric
trecut	trecutul
trecut	trecut
articolul	articolul
articolul	articol
mulți	multi
mulți	multi
mulți	multe
viață	life
viață	viata
viață	viata
viață	viata
viață	viata
viață	viata
informații	informatii
informații	informatie
informații	informatii
informații	informatii
titlu	titlu
titlu	titlul
titlu	titlu
goluri	obiectivele
goluri	goluri
goluri	obiective
titlul	titlul
titlul	titlu
album	album
album	albumul
york	york
von	von
pagina	paginii
pagina	pagina
pagina	pagina
imperiul	empire
imperiul	imperiul
imperiul	imperiu
imperiul	imperiului
moartea	deces
moartea	moartea
moartea	moarte
apare	apare
fața	fata
fața	fata
fața	fata
fața	fata
fața	fata
armata	armata
armata	armata
armata	army
formă	forma
formă	forma
formă	formular
formă	forma
formă	forma
formă	formularul
color	culoare
color	color
color	culoarea
color	culoare
color	color
color	culoarea
german	german
german	germana
german	germana
ștefan	stephen
ștefan	stefan
ștefan	stefan
ștefan	stefan
ștefan	stefan
ștefan	stefan
ștefan	stefan
rolul	rolul
rolul	rol
mică	mic
mică	mica
mică	micii
mică	mici
mică	mica
mică	mica
des	des
des	deseori
des	adeseori
des	adesea
des	des
transilvania	transilvania
epocă	vintage
epocă	epoca
începând	pornirea
începând	incepand
începând	pornire
începând	incepand
principal	principala
principal	main
principal	principale
principal	principala
principal	principal
principal	principal
forma	forma
forma	forma
forma	formular
forma	forma
forma	forma
forma	formularul
carol	carol
mici	mic
mici	mica
mici	micii
mici	mici
astăzi	astazi
astăzi	azi
astăzi	astazi
robert	robert
apărut	aparut
eliberare	eliberare
eliberare	eliberarea
eliberare	elibereaza
eliberare	eliberare
eliberare	eliberarea
european	europene
european	europeana
european	europeni
european	european
mic	mic
mic	mica
mic	micii
mic	mici
mic	mic
mic	putin
mic	mic
minore	minore
minore	minora
minore	minora
minore	minor
câștigat	won
câștigat	castigat
gen	sexul
gen	gen
gen	sex
gen	gen
gen	gen
gen	gen
caracterizată	caracterizat
caracterizată	caracterizate
caracterizată	caracterizata
caracterizată	caracterizat
caracterizată	caracterizate
caracterizată	caracterizata
com	com
importante	importante
importante	important
importante	importanta
importante	importanta
der	der
aur	auriu
aur	aur
aur	gold
aur	aurul
luat	luata
luat	luat
luat	luate
murit	murit
germană	german
germană	germana
germană	germana
kitt	kitt
orbită	orbita
orbită	orbita
rotație	rotire
rotație	rotatie
pol	pol
pol	stalp
pol	pole
pol	pol
pol	polul
lume	lumea
lume	lume
lume	world
local	local
local	locale
local	localnic
local	local
local	locala
fapt	fapt
anglia	anglia
anglia	england
politică	politica
politică	politica
politică	politica
politică	politica
spacewatch	spacewatch
devine	devine
devine	devine
revista	revista
revista	revista
asta	asta
asta	aceasta
asta	ca
asta	asta
asta	aia
vasile	vasile
vasile	vasile
vasile	busuioc
vasile	basil
profesor	profesor
profesor	profesorul
profesor	profesor
profesor	profesoara
planetelor	planete
planetelor	planetelor
planetelor	planetele
cinci	five
cinci	cinci
acolo	acolo
lumea	lumea
lumea	lume
lumea	world
muzică	muzica
muzică	muzica
situat	localizata
situat	localizat
situat	situat
situat	situata
situat	situate
situat	situata
situat	situat
david	david
țara	tara
țara	tara
țara	tara
țara	tara
țara	tara
vol	vol
etnică	etnica
etnică	etnic
etnică	etnice
centru	centrul
centru	centru
centru	centrul
centru	centru
alt	alt
istorie	istoricul
istorie	istorie
istorie	istoric
istorie	istoria
austria	austria
districtul	districtul
districtul	district
altitudine	altitudinea
altitudine	altitudine
periheliu	periheliu
regatul	regat
regatul	kingdom
regatul	regatul
conține	contine
conține	contine
conține	contine
activitatea	activitatea
activitatea	activitate
sultan	sultanul
sultan	sultan
afeliu	afeliu
inițial	initial
inițial	initial
inițial	initial
inițial	initial
inițial	initial
inițial	initial
inițial	initiala
inițial	initiala
inițial	initiale
inițial	initiala
inițial	initial
artă	arta
artă	arta
artă	art
descoperitor	descoperitor
numeroase	numerosi
numeroase	numeroase
body	body
body	organism
body	corp
body	corpul
body	trup
imagini	imagini
imagini	imaginile
imagini	imagini
imagini	poze
rusia	rusia
spune	spune
domeniul	domeniu
domeniul	domeniul
școala	scoala
școala	scoala
școala	scoala
școala	scoala
școala	scoala
polonia	poloniei
polonia	polonia
succes	succes
succes	succese
succes	succesul
provincie	provincie
provincie	provincia
studii	studiaza
studii	studii
studii	studiul
studii	studiu
studii	studii
studii	studiile
inclusiv	inclusiv
inclusiv	incluzand
inclusiv	incluzand
primar	primare
primar	primarul
primar	primar
primar	primare
primar	primara
primar	primar
francez	francez
francez	francezul
francez	franceza
francez	franceza
francez	francezi
francez	francez
privind	privind
privind	vizionarea
privind	privesc
scriitor	scriitorul
scriitor	scriitor
scriitor	scriitoare
jean	jean
sistemul	sistemul
sistemul	sistem
începe	start
începe	incepe
începe	pornire
ziua	zi
ziua	ziua
sur	sur
single	singura
single	single
single	singur
urmat	urmate
urmat	urmarit
urmat	urmat
urmat	urmarita
războiul	razboi
războiul	razboiul
războiul	razboi
world	lumea
world	lume
world	world
xix	xix
internațional	international
internațional	international
internațional	internationala
internațional	internationala
internațional	international
franceză	franceza
franceză	franceza
franceză	francezi
franceză	francez
pare	pare
william	william
william	wilhelm
ministru	ministru
ministru	ministrul
important	importante
important	important
important	importanta
important	importanta
familie	familie
familie	familia
politic	politic
politic	politice
politic	politic
țări	tari
țări	tarile
țări	tarile
țări	tari
funcția	functie
funcția	functie
funcția	functia
funcția	functia
jpl	jpl
lucrări	lucrari
lucrări	lucrari
lucrări	functioneaza
publicat	publicate
publicat	publicat
publicat	publicata
mircea	mircea
curs	cursul
curs	curs
probabil	probabil
considerat	considerata
considerat	considerate
considerat	considerata
considerat	considerat
sistem	sistemul
sistem	sistem
politice	politice
politice	politic
sudul	southern
sudul	sudic
sudul	sudul
sudul	sud
sudul	south
sudul	sudul
vreme	vremea
vreme	vreme
autor	autor
autor	autorul
mediu	mediul
mediu	mediu
mediu	medii
mediu	medie
mediu	mediu
mediu	medii
mediu	medium
mediu	mediu
mediu	medie
prea	prea
dezambiguizare	dezambiguizare
spania	spania
funcție	functie
funcție	functie
funcție	functia
funcție	functia
categoria	categoria
categoria	categorii
categoria	categorie
nivel	nivelul
nivel	nivel
web	web
top	top
top	topul
mihail	mikhail
mihail	mihail
mihail	mihai
mihail	michael
mihail	mihail
mihail	mihail
biserică	biserica
biserică	biserica
realizat	realizat
realizat	atins
realizat	obtinut
realizat	realizat
realizat	realizat
realizat	realizat
cartea	cartii
cartea	cartea
cartea	carte
filme	pelicule
filme	filme
filme	filme
filme	filmele
noua	nou
noua	noua
noua	noi
noua	noua
căsătorit	casatorita
căsătorit	maritata
căsătorit	casatorit
căsătorit	casatorit
png	png
muzeul	muzeul
muzeul	museum
muzeul	muzeu
city	city
city	oras
city	oras
city	oras
city	orasul
city	orasul
afluent	afluent
construit	construite
construit	construita
construit	construit
construit	construita
odată	odata
luptă	lupta
luptă	batalia
luptă	batalie
luptă	lupta
luptă	lupta
unit	unita
unit	united
unit	unite
unit	unit
luni	lunile
luni	luni
luni	luni
luni	lunea
jucat	jucate
jucat	jucat
zone	zone
zone	arii
zone	domenii
zone	zonele
zone	zone
radio	radio
romano	romano
istorică	istorica
istorică	istoric
istorică	istorice
istorică	istorica
istorică	istoric
deja	deja
monument	monumentul
monument	monument
europene	europene
europene	europeana
europene	europeni
europene	european
fac	fac
fac	facand
dreapta	dreapta
dreapta	corect
moment	moment
moment	momentul
componenta	componenta
componenta	componenta
cantonul	cantonul
cantonul	canton
vârsta	varsta
vârsta	varsta
vârsta	varsta
vârsta	age
km²	km²
toți	toti
toți	toti
toți	toate
toți	tot
bază	baza
bază	baza
ultima	ultimele
ultima	ultima
ultima	ultimul
ultima	last
origine	origine
origine	originea
recensământ	recensamantului
recensământ	recensamantul
recensământ	recensamant
actor	actor
actor	actorul
literatură	literatura
literatură	literatura
anderson	anderson
veche	batran
veche	vechi
veche	old
veche	veche
veche	batrane
les	les
participat	participat
guvernul	guvernul
guvernul	guvernare
guvernul	guvern
estul	east
estul	est
estul	estul
total	total
total	totalul
total	totala
total	total
japonia	japonia
sibiu	sibiu
petru	petru
petru	petru
petru	peter
conte	conte
conte	conta
conte	contele
conte	numara
conte	conte
alba	alba
bavaria	bavaria
roma	rome
roma	roma
roma	rromi
roma	romi
roma	romii
roma	romilor
roma	roma
specii	specii
specii	specie
specii	specia
cupa	cupa
cupa	cupa
cupa	ceasca
bătălia	lupta
bătălia	batalia
bătălia	batalie
ceva	ceva
membri	membrii
membri	membri
calitate	calitate
calitate	calitatea
scrie	scrieti
scrie	scrieti
scrie	scriu
scrie	scrie
euro	euro
uniunii	uniunea
uniunii	sindicat
uniunii	uniunii
uniunii	uniune
scurt	scurt
scurt	scurta
scurt	scurta
scurt	short
scurt	scurte
scurt	scurt
scurt	scurta
mama	mama
mama	mama
mama	mama
mama	mama
creat	create
creat	creata
creat	creata
creat	creat
campionatul	campionatul
campionatul	campionat
del	del
locuri	localuri
locuri	locuri
locuri	scaune
locuri	locuri
uri	uri
mănăstirea	manastirea
mănăstirea	manastirea
mănăstirea	manastire
mănăstirea	manastire
mănăstirea	manastire
america	america
america	americii
produs	produs
produs	produsul
produs	produse
produs	produs
ultimul	ultimele
ultimul	ultima
ultimul	ultimul
ultimul	last
condus	condus
președintele	presedintele
președintele	presedinte
președintele	presedintele
președintele	presedinte
președintele	presedinte
andrei	andrei
andrei	andrey
andrei	andrei
radu	radu
brazilia	brazilia
suceava	suceava
james	james
james	iacov
james	iacob
declarat	declarata
declarat	declarate
declarat	declarat
surse	sursele
surse	surse
obicei	obiceiul
obicei	obicei
compania	companie
compania	compania
etnic	etnica
etnic	etnic
etnic	etnice
echipe	echipele
echipe	echipe
sezonul	anotimpul
sezonul	sezonul
sezonul	sezon
sezonul	anotimp
central	centrala
central	centrale
central	centrala
central	central
dan	dan
unii	unele
unii	unii
liga	league
liga	ligii
liga	liga
liga	liga
liga	liga
rol	rolul
rol	rol
loire	loire
india	indiei
india	india
construită	construite
construită	construita
construită	construit
construită	construita
construită	construite
construită	construita
uniunea	uniunea
uniunea	sindicat
uniunea	uniunii
uniunea	uniune
obținut	obtinute
obținut	obtinut
obținut	obtinuta
obținut	atins
obținut	obtinut
obținut	realizat
cărți	carti
cărți	carti
cărți	carti
cărți	carduri
cărți	carti
cărți	carti
cărți	carti
opera	opera
opera	opera
rock	piatra
rock	piatra
rock	stanca
rock	stanca
rock	rock
zonă	zona
zonă	zona
zonă	zona
zonă	zona
zonă	suprafata
stil	stil
stil	stilul
pus	pune
pus	pus
video	video
teatru	teatrul
teatru	teatru
teatru	teatrul
teatru	teatru
ziarul	ziare
ziarul	ziar
ziarul	ziarul
www	www
militară	militari
militară	armata
militară	militara
militară	militar
post	posteaza
post	post
post	postare
post	postarea
românesc	romanesc
românesc	roman
românesc	romani
românesc	romana
plus	plus
richard	richard
china	china
codul	codul
codul	cod
administrația	administratia
administrația	administrarea
administrația	administrare
administrația	administratie
fiica	fica
fiica	fiica
fiica	fiica
scopul	scopul
scopul	scopul
scopul	scop
scopul	gol
scopul	obiectiv
scopul	scopul
situată	situata
situată	situate
situată	situata
situată	situat
grupul	grupa
grupul	grup
grupul	grupul
grupul	grupa
victor	victor
michael	mihai
michael	michael
michael	mihail
londra	londra
londra	london
insula	insula
insula	insula
poziția	pozitie
poziția	pozitia
poziția	pozitia
poziția	pozitie
poziția	pozitie
poziția	pozitia
charles	charles
forțele	fortele
forțele	forte
forțele	fortele
albumul	album
albumul	albumul
diverse	diverse
diverse	diverse
intrat	intrat
șase	sase
șase	six
șase	sase
șase	sase
director	director
director	regizor
director	director
director	directorul
website	website
militar	militari
militar	armata
militar	militara
militar	militar
originală	originala
originală	originale
originală	original
originală	originala
state	statele
state	state
state	stari
state	stare
state	stat
state	state
state	statul
pop	pop
azi	astazi
azi	azi
azi	astazi
uneori	uneori
uneori	cateodata
university	facultate
university	university
university	universitate
university	universitatea
cultural	cultural
cultural	culturala
cultural	culturale
trimis	trimisa
trimis	trimis
trimis	trimise
bar	barul
bar	bar
henric	henric
henric	henry
folosite	folosit
folosite	utilizate
folosite	folosite
folosite	folosita
folosite	utilizata
folosite	utilizat
jumătate	jumatate
jumătate	jumate
jumătate	jumatate
capitala	capitala
capitala	capitala
capitala	capital
fizice	fizice
fizice	fizica
fizice	fizic
mexico	mexicul
mexico	mexico
mexico	mexic
activitate	activitatea
activitate	activitate
mesa	mesa
sfântul	sfant
sfântul	sfantul
sfântul	sfantul
sfântul	saint
științe	stiinte
științe	stiinte
științe	stiinte
soția	sotie
soția	sotia
soția	sotia
soția	sotie
soția	nevasta
metri	metri
metri	contoare
metri	metri
imperiului	empire
imperiului	imperiul
imperiului	imperiu
imperiului	imperiului
centrală	centrala
centrală	centrale
centrală	centrala
centrală	central
vii	vii
singur	singura
singur	singur
singur	singuri
singur	singura
singur	single
singur	singur
singur	singuratic
singur	singur
public	publice
public	public
public	publica
public	public
nevoie	nevoie
nevoie	nevoie
oamenii	oamenii
oamenii	oamenii
oamenii	oameni
oamenii	persoane
caz	case
caz	caz
caz	cazul
televiziune	televizor
televiziune	televiziune
televiziune	televiziunea
curtea	tribunal
curtea	curtea
curtea	court
curtea	curte
curtea	instanta
probleme	probleme
probleme	necazuri
probleme	belea
probleme	necaz
probleme	belele
probleme	problemele
probleme	probleme
probleme	probleme
probleme	aspecte
probleme	chestiuni
publice	publice
publice	public
publice	publica
regia	dirijat
regia	regizat
regia	regia
plan	planul
plan	plan
naturale	naturala
naturale	naturale
naturale	naturala
naturale	natural
naturale	naturali
facultatea	facultate
facultatea	facultatea
facultatea	colegiul
facultatea	colegiu
facultatea	facultatea
facultatea	facultate
pământ	earth
pământ	pamint
pământ	pamantul
pământ	pamant
pământ	pamant
pământ	teren
pământ	terenuri
pământ	land
pământ	pamant
viena	viena
viena	vienna
houten	houten
principale	principala
principale	main
principale	principale
principale	principala
principale	principal
prim	prime
prim	prim
prim	prim
arte	arte
alți	altele
alți	alte
alți	alti
seria	serie
seria	serii
seria	seria
dezvoltarea	dezvoltarea
dezvoltarea	elaborare
dezvoltarea	dezvoltare
dezvoltarea	dezvoltarea
direct	drepte
direct	direct
direct	drept
direct	directa
direct	directe
direct	directa
direct	direct
direct	direct
șef	sef
șef	sef
palatul	palatul
palatul	palat
palatul	palace
