din	din
romana	roman
romana	romana
afla	invata
afla	află
afla	învață
inceput	început
inceput	început
iii	iii
duce	duce
duce	ducele
duce	duke
duce	duce
roman	românesc
roman	român
roman	români
roman	română
roman	romană
roman	roman
roman	roman
roman	romanul
roman	nuvelă
provincia	provincie
provincia	provincia
existand	existent
existand	existentă
existand	existând
existand	existente
vedere	vizualizează
vedere	vizualizare
vedere	vedere
wikipedia	wikipedia
specie	specii
specie	specie
specie	specia
punct	punct
punct	dot
punct	punctul
punct	punct
stat	stare
stat	stat
stat	state
stat	statul
unite	unită
unite	united
unite	unite
unite	unit
moldova	moldova
file	file
atunci	atunci
atunci	apoi
aceste	acestea
aceste	aceste
aceste	astea
secolul	secolul
secolul	secol
secolul	century
una	una
una	unul
una	unu
aceasta	asta
aceasta	aceasta
life	life
life	viaţa
life	viaţă
life	viața
life	viață
life	viata
resedinta	resedinta
resedinta	reședință
resedinta	reședința
resedinta	resedinta
resedinta	reședință
resedinta	reședința
resedinta	resedinta
resedinta	reședință
resedinta	reședința
orasul	city
orasul	oras
orasul	oraș
orasul	oraş
orasul	oraşul
orasul	orașul
orasul	oraș
orasul	oras
orasul	oraşul
orasul	oraş
orasul	city
orasul	oras
orasul	oraș
orasul	oraş
orasul	oraşul
orasul	orașul
tot	toti
tot	toți
tot	toate
tot	tot
tot	inca
tot	încă
tot	tot
chiar	chiar
facut	făcute
facut	made
facut	făcută
facut	făcut
cunoscute	cunoscut
cunoscute	cunoscută
cunoscute	cunoscute
film	film
film	peliculă
film	film
vorbitori	boxe
vorbitori	difuzoare
vorbitori	vorbitori
date	date
date	datele
date	date
date	datele
date	data
trebuie	trebuie
cunoscuta	cunoscut
cunoscuta	cunoscută
cunoscuta	cunoscute
decat	decat
decat	decât
decat	decat
decat	decât
aici	aici
mari	mare
mari	mari
mari	big
mari	mari
mari	mările
mari	mări
zile	zilele
zile	zile
fata	front
fata	față
fata	faţă
fata	fata
fata	fața
fata	faţa
fata	față
fata	faţă
fata	fata
fata	fața
fata	faţa
fata	față
fata	fată
fata	fata
fata	faţă
fata	fata
fata	fața
fata	faţa
fata	față
fata	fată
fata	fata
fata	faţă
fata	fata
fata	fața
fata	faţa
fata	față
fata	faţă
fata	fata
fata	fața
fata	faţa
fata	față
club	club
club	clubul
componente	componente
componente	componentele
ulterior	ulterior
est	east
est	est
est	estul
est	est
nou	nou
nou	noua
nou	noi
nou	nouă
ales	alese
ales	aleasă
ales	ales
numai	doar
numai	numai
avand	având
avand	avand
avand	având
avand	avand
ioan	john
ioan	ioan
ioan	ioan
ion	ion
ion	ioane
rusa	rusă
rusa	rusesc
rusa	rusa
rusa	rus
rusa	rusă
rusa	rusesc
rusa	rusa
rusa	rus
isbn	isbn
populatia	populaţia
populatia	populație
populatia	populația
populatia	populaţia
populatia	populație
populatia	populația
doi	doua
doi	doi
doi	două
acelasi	același
membru	membru
membru	membră
membru	membrul
numit	numit
numit	numit
descrisa	descrise
descrisa	descrisă
descrisa	descris
oficial	oficial
oficial	oficiale
oficial	oficiala
oficial	oficială
oficial	oficial
nici	nici
nici	nici
impotriva	contra
impotriva	împotriva
impotriva	impotriva
impotriva	împotrivă
impotriva	contra
impotriva	împotriva
impotriva	impotriva
impotriva	împotrivă
impotriva	contra
impotriva	împotriva
impotriva	impotriva
impotriva	împotrivă
desi	deşi
desi	deși
desi	desi
desi	deşi
desi	deși
desi	desi
desi	desi
desi	deşi
desi	deși
desi	desi
desi	deşi
desi	deși
desi	desi
desi	deşi
desi	deși
desi	desi
desi	deşi
desi	deși
desi	desi
saint	sfânt
saint	sfantul
saint	sfântul
saint	saint
impreuna	împreuna
impreuna	impreuna
impreuna	împreună
impreuna	împreuna
impreuna	impreuna
impreuna	împreună
impreuna	împreuna
impreuna	impreuna
impreuna	împreună
specia	specii
specia	specie
specia	specia
vest	west
vest	vest
vest	occident
vest	vestul
vest	occidental
vest	vest
vest	western
italia	italia
italia	italia
putin	mic
putin	puțin
putin	putin
excentricitate	excentricitate
inca	inca
inca	încă
inca	tot
inca	inca
inca	încă
inca	tot
descoperit	descoperite
descoperit	descoperită
descoperit	descoperit
descoperit	descoperit
inainte	inainte
inainte	înainte
inainte	inainte
inainte	înainte
inainte	inainte
inainte	înainte
inainte	inainte
inainte	înainte
lemn	lemn
lemn	lemnul
lemn	wood
lemn	lemne
noi	nou
noi	noua
noi	noi
noi	nouă
nicolae	nicholas
nicolae	nicolae
nicolae	nicolae
nationala	națională
nationala	national
nationala	naţional
nationala	nationala
nationala	național
nationala	națională
nationala	national
nationala	naţional
nationala	nationala
nationala	național
subspecii	subspecii
statele	statele
statele	state
statele	stări
drept	drepte
drept	direct
drept	drept
mod	regim
mod	modul
mod	mode
mod	mod
mod	mod
american	american
american	americană
american	americancă
fiecare	fiecare
fiecare	fiecare
prezent	cadou
prezent	prezente
prezent	prezentul
prezent	prezent
prezent	prezentă
casa	house
casa	casa
casa	casă
casa	house
casa	casa
casa	casă
casa	acasa
casa	casă
casa	acasă
casa	home
acestea	acestea
acestea	aceste
acestea	astea
printre	printre
printre	printre
categorie	categoria
categorie	categorii
categorie	categorie
text	text
text	textul
cluj	cluj
bine	bine
bine	buna
bine	bun
bine	bine
bine	ok
http	http
site	situl
site	site
site	sit
articole	articolele
articole	articole
articole	articole
articole	elemente
alexandru	alexandru
alexandru	alexandru
alexandru	alexander
unele	unele
unele	unii
milioane	milioane
milioane	milion
milioane	milioane
apa	apă
apa	apa
apa	apă
apa	apa
iasi	iasi
iasi	iaşi
iasi	iasi
iasi	iaşi
iasi	iasi
iasi	iaşi
ori	ori
tara	țară
tara	tara
tara	țara
tara	ţara
tara	ţară
tara	țară
tara	tara
tara	țara
tara	ţara
tara	ţară
tara	țară
tara	tara
tara	țara
tara	ţara
tara	ţară
tara	tara
tara	țară
tara	tara
tara	țara
tara	ţara
tara	ţară
tara	țară
tara	tara
tara	țara
tara	ţara
tara	ţară
sate	sate
sate	satele
tarziu	tarziu
tarziu	întârziat
tarziu	târziu
tarziu	tarziu
tarziu	întârziat
tarziu	târziu
istoria	istoricul
istoria	istorie
istoria	istoric
istoria	istoria
maria	maria
cunoscut	cunoscut
cunoscut	cunoscută
cunoscut	cunoscute
patru	four
patru	patru
republica	republica
republica	republică
republica	republica
republica	republică
cca	cca
cca	aprox
raul	râu
raul	râul
raul	river
raul	raul
raul	malefic
raul	răul
raul	răutate
formata	formate
formata	formată
formata	format
paris	paris
paris	parisul
gheorghe	gheorghe
gheorghe	gheorghe
gheorghe	george
tip	guy
tip	tip
tip	tipul
tip	tastează
tip	tip
premiul	premiu
premiul	premiul
premiul	premiu
premiul	premiul
putea	putea
persoane	persoane
persoane	oamenii
persoane	oameni
persoane	persoane
constantin	constantin
constantin	constantin
constantin	constantine
etc	etc
exemplu	exemplu
exemplu	exemplul
descriere	caption
descriere	descriere
descriere	legendă
descriere	descriere
descriere	descrierea
george	gheorghe
george	george
articol	articolul
articol	articol
nascut	nascut
nascut	născută
nascut	născut
nascut	nascut
nascut	născută
nascut	născut
numarul	numar
numarul	număr
numarul	numărul
comitatul	judetul
comitatul	comitatul
comitatul	județul
harta	harta
harta	hartă
harta	harta
harta	hartă
john	john
john	ioan
jos	jos
marea	mare
marea	marea
deoarece	deoarece
localitate	localitatea
localitate	localitate
aproape	aproape
scris	scrisa
scris	scris
scris	scrise
scris	scrisă
raport	raport
raport	raportul
raport	raportează
echipa	echipa
echipa	squad
echipa	grupă
echipa	echipă
echipa	echipa
echipa	team
echipa	echipă
echipa	echipa
echipa	team
diferite	diferit
diferite	diferite
diferite	diferită
diferite	diferita
baza	baza
baza	bază
baza	baza
baza	bază
special	specială
special	speciala
special	speciale
special	special
valea	valea
valea	valea
valea	valley
valea	vale
comune	comune
comune	joint
ele	au
ele	ei
ele	ele
stadium	stadion
stadium	stadium
stadium	stadionul
svg	svg
zona	zonă
zona	zona
zona	zonă
zona	zona
zona	suprafață
zona	zonă
zona	zona
zona	zonă
zona	zona
zona	suprafață
dat	dat
slovenia	slovenia
americii	america
americii	americii
satului	satul
satului	village
satului	satului
satului	sat
imparat	împărat
imparat	împăratul
imparat	imparat
imparat	împărat
imparat	împăratul
imparat	imparat
localitatea	localitatea
localitatea	localitate
viata	life
viata	viaţa
viata	viaţă
viata	viața
viata	viață
viata	viata
viata	life
viata	viaţa
viata	viaţă
viata	viața
viata	viață
viata	viata
viata	life
viata	viaţa
viata	viaţă
viata	viața
viata	viață
viata	viata
viata	life
viata	viaţa
viata	viaţă
viata	viața
viata	viață
viata	viata
viata	life
viata	viaţa
viata	viaţă
viata	viața
viata	viață
viata	viata
bun	bine
bun	buna
bun	bun
cet	cet
format	formate
format	formată
format	format
format	formatul
format	format
primit	primit
primit	primite
primit	primită
presedinte	președintele
presedinte	preşedinte
presedinte	preşedintele
presedinte	președinte
presedinte	presedinte
presedinte	preşedinte
presedinte	președinte
presedinte	președintele
presedinte	preşedinte
presedinte	preşedintele
presedinte	președinte
presedinte	presedinte
presedinte	președintele
presedinte	preşedinte
presedinte	preşedintele
presedinte	președinte
presedinte	presedinte
presedinte	preşedinte
presedinte	președinte
langa	lângă
oameni	oamenii
oameni	oameni
oameni	persoane
istoric	istorică
istoric	istoric
istoric	istoric
istoric	istorice
istoric	istorică
istoric	istoric
istoric	istoricul
istoric	istorie
istoric	istoric
istoric	istoria
suprafata	suprafata
suprafata	suprafaţa
suprafata	suprafaţă
suprafata	suprafața
suprafata	suprafață
suprafata	zonă
suprafata	zona
suprafata	suprafață
suprafata	suprafata
suprafata	suprafaţa
suprafata	suprafaţă
suprafata	suprafața
suprafata	suprafață
suprafata	suprafata
suprafata	suprafaţa
suprafata	suprafaţă
suprafata	suprafața
suprafata	suprafață
suprafata	suprafata
suprafata	suprafaţa
suprafata	suprafaţă
suprafata	suprafața
suprafata	suprafață
suprafata	suprafata
suprafata	suprafaţa
suprafata	suprafaţă
suprafata	suprafața
suprafata	suprafață
europa	europe
europa	europei
europa	europa
europa	europă
europa	europa
europa	europe
europa	europei
europa	europa
europa	europă
universitatea	facultate
universitatea	university
universitatea	universitate
universitatea	universitatea
team	echipă
team	echipa
team	team
copii	copii
copii	copiii
copii	copii
copii	copiii
aproximativ	aproximativ
aproximativ	aproximativă
aproximativ	aproximativ
aproximativ	aproximativ
lucru	lucru
lucru	munca
lucru	lucru
lucru	muncă
cazul	case
cazul	caz
cazul	cazul
romani	românesc
romani	român
romani	români
romani	română
romani	români
romani	românii
romani	romani
romani	romani
folosit	folosit
folosit	utilizate
folosit	folosite
folosit	folosită
folosit	utilizată
folosit	utilizat
orice	oricare
orice	orice
orice	orice
clubnat	clubnat
ibn	ibn
mihai	mihai
mihai	mihai
mihai	michael
mihai	mihail
acum	acum
recensamantul	recensământului
recensamantul	recensământul
recensamantul	recensământ
centrul	centrul
centrul	centru
centrul	centrul
centrul	centru
reprezinta	reprezintă
reprezinta	reprezinta
reprezinta	reprezintă
reprezinta	reprezinta
reprezinta	reprezintă
reprezinta	reprezinta
reprezinta	reprezintă
reprezinta	reprezinta
san	san
san	sân
san	sânul
san	sân
san	piept
teritoriul	teritoriu
teritoriul	teritoriul
van	dubă
van	van
van	duba
van	dubă
van	van
van	duba
ungaria	ungaria
numar	numar
numar	număr
numar	numărul
numar	numar
numar	număr
numar	numărul
cauza	cauză
cauza	cauza
cauza	cauză
cauza	cauza
bulgaria	bulgaria
engleza	engleza
engleza	engleză
engleza	romanian
engleza	engleza
engleza	engleză
engleza	romanian
serie	serie
serie	serii
serie	seria
sua	usa
sua	sua
vechi	bătrân
vechi	vechi
vechi	old
vechi	veche
vechi	bătrâne
muntii	munti
muntii	muntii
muntii	munţii
muntii	munții
muntii	munti
muntii	muntii
muntii	munţii
muntii	munții
muntii	munti
muntii	muntii
muntii	munţii
muntii	munții
limbi	limbi
limbi	limbile
fel	fel
apelor	apele
apelor	apelor
apelor	waters
apelor	ape
fotbal	fotbal
fotbal	fotbal
fotbal	football
fotbal	fotbalul
regele	regele
regele	king
regele	rege
fiul	fiule
fiul	fiul
fiul	fiu
anterior	anterior
anterior	anterioare
anterior	anterior
anterior	precedentă
anterior	anterioare
anterior	precedent
noua	nou
noua	noua
noua	noi
noua	nouă
noua	nouă
noua	nine
noua	nou
noua	noua
noua	noi
noua	nouă
evolutia	evolutia
evolutia	evoluție
evolutia	evoluția
evolutia	evoluţia
evolutia	evolutia
evolutia	evoluție
evolutia	evoluția
evolutia	evoluţia
evolutia	evolutia
evolutia	evoluție
evolutia	evoluția
evolutia	evoluţia
viteza	viteză
viteza	viteza
viteza	speed
viteza	turația
viteza	viteză
viteza	viteza
viteza	speed
viteza	turația
paul	paul
paul	pavel
palomar	palomar
orase	oraşe
orase	oraşele
orase	orase
orase	orasele
orase	orașe
orase	oraşe
orase	oraşele
orase	orase
orase	orasele
orase	orașe
orase	oraşe
orase	oraşe
orase	oraşele
orase	orase
orase	orasele
orase	orașe
institutul	institut
institutul	institutul
satele	sate
satele	satele
lansat	lansat
lansat	eliberat
lansat	eliberată
lansat	lansat
lansat	lansată
lansat	lansate
istorice	istorice
istorice	istorică
istorice	istoric
trecut	trecutul
trecut	trecut
articolul	articolul
articolul	articol
multi	multi
multi	mulți
multi	multe
multi	multi
multi	mulți
multi	multe
multi	multi
informatii	informatii
informatii	informație
informatii	informații
informatii	informaţii
informatii	info
informatii	informatii
informatii	informaţii
informatii	informatii
informatii	informație
informatii	informații
informatii	informaţii
informatii	info
informatii	informatii
informatii	informaţii
informatii	informatii
informatii	informație
informatii	informații
informatii	informaţii
titlu	titlu
titlu	titlul
titlu	titlu
goluri	obiectivele
goluri	goluri
goluri	obiective
titlul	titlul
titlul	titlu
album	album
album	albumul
york	york
von	von
pagina	paginii
pagina	pagina
pagina	pagină
pagina	paginii
pagina	pagina
pagina	pagină
imperiul	empire
imperiul	imperiul
imperiul	imperiu
imperiul	imperiului
moartea	deces
moartea	moartea
moartea	moarte
apare	apare
armata	armata
armata	armată
armata	army
armata	militari
armata	armată
armata	militară
armata	militar
armata	armata
armata	armată
armata	army
forma	formă
forma	forma
forma	formular
forma	formă
forma	forma
forma	formularul
forma	formă
forma	forma
forma	formular
forma	formă
forma	forma
forma	formularul
color	culoare
color	color
color	culoarea
color	culoare
color	color
color	culoarea
german	german
german	germana
german	germană
stefan	stephen
stefan	ștefan
stefan	ştefan
stefan	ștefan
stefan	stefan
stefan	ştefan
stefan	ștefan
stefan	stefan
stefan	ştefan
stefan	ștefan
stefan	stefan
stefan	ştefan
stefan	stephen
stefan	ștefan
stefan	ştefan
stefan	ștefan
stefan	stefan
stefan	ştefan
rolul	rolul
rolul	rol
mica	mic
mica	mică
mica	micii
mica	mici
mica	mică
mica	mica
mica	mică
mica	mica
des	des
des	deseori
des	adeseori
des	adesea
des	des
transilvania	transilvania
epoca	vintage
epoca	epocă
epoca	epoca
incepand	pornirea
incepand	începând
incepand	pornire
incepand	incepand
incepand	pornirea
incepand	începând
incepand	pornire
incepand	incepand
principal	principala
principal	main
principal	principale
principal	principală
principal	principal
principal	principal
carol	carol
mici	mic
mici	mică
mici	micii
mici	mici
astazi	astazi
astazi	azi
astazi	astăzi
astazi	astazi
astazi	azi
astazi	astăzi
robert	robert
aparut	apărut
eliberare	eliberare
eliberare	eliberarea
eliberare	eliberează
eliberare	eliberare
eliberare	eliberarea
european	europene
european	europeană
european	europeni
european	european
mic	mic
mic	mică
mic	micii
mic	mici
mic	mic
mic	puțin
mic	mic
minore	minore
minore	minoră
minore	minora
minore	minor
castigat	won
castigat	câștigat
gen	sexul
gen	gen
gen	sex
gen	gen
gen	gen
gen	gen
caracterizata	caracterizat
caracterizata	caracterizate
caracterizata	caracterizată
caracterizata	caracterizat
caracterizata	caracterizate
caracterizata	caracterizată
com	com
importante	importante
importante	important
importante	importanta
importante	importantă
der	der
aur	auriu
aur	aur
aur	gold
aur	aurul
luat	luată
luat	luat
luat	luate
murit	murit
germana	german
germana	germana
germana	germană
germana	german
germana	germana
germana	germană
kitt	kitt
orbita	orbită
orbita	orbita
orbita	orbită
orbita	orbita
rotatie	rotire
rotatie	rotație
pol	pol
pol	stâlp
pol	pole
pol	pol
pol	polul
lume	lumea
lume	lume
lume	world
local	local
local	locale
local	localnic
local	local
local	locală
fapt	fapt
anglia	anglia
anglia	england
politica	politică
politica	politica
politica	politică
politica	politica
politica	politică
politica	politica
politica	politică
politica	politica
spacewatch	spacewatch
devine	devine
devine	devine
revista	revista
revista	revistă
revista	revista
revista	revistă
asta	asta
asta	aceasta
asta	că
asta	asta
asta	aia
vasile	vasile
vasile	vasile
vasile	busuioc
vasile	basil
profesor	profesor
profesor	profesorul
profesor	profesor
profesor	profesoară
planetelor	planete
planetelor	planetelor
planetelor	planetele
cinci	five
cinci	cinci
acolo	acolo
lumea	lumea
lumea	lume
lumea	world
muzica	muzică
muzica	muzica
muzica	muzică
muzica	muzica
situat	localizată
situat	localizat
situat	situat
situat	situata
situat	situate
situat	situată
situat	situat
david	david
vol	vol
etnica	etnică
etnica	etnic
etnica	etnice
buna	bine
buna	buna
buna	bun
centru	centrul
centru	centru
centru	centrul
centru	centru
alt	alt
istorie	istoricul
istorie	istorie
istorie	istoric
istorie	istoria
austria	austria
districtul	districtul
districtul	district
altitudine	altitudinea
altitudine	altitudine
periheliu	periheliu
regatul	regat
regatul	kingdom
regatul	regatul
contine	conţine
contine	conține
contine	contine
contine	conţine
contine	conține
contine	contine
contine	conţine
contine	conține
contine	contine
activitatea	activitatea
activitatea	activitate
sultan	sultanul
sultan	sultan
afeliu	afeliu
initial	initial
initial	iniţial
initial	inițial
initial	initial
initial	iniţial
initial	inițial
initial	inițială
initial	iniţială
initial	inițiale
initial	initiala
initial	inițial
initial	initial
initial	iniţial
initial	inițial
initial	initial
initial	iniţial
initial	inițial
initial	initial
initial	iniţial
initial	inițial
initial	initial
initial	iniţial
initial	inițial
arta	arta
arta	artă
arta	art
arta	arta
arta	artă
arta	art
descoperitor	descoperitor
numeroase	numeroși
numeroase	numeroase
body	body
body	organism
body	corp
body	corpul
body	trup
imagini	imagini
imagini	imaginile
imagini	imagini
imagini	poze
rusia	rusia
spune	spune
domeniul	domeniu
domeniul	domeniul
scoala	scoala
scoala	școala
scoala	şcoala
scoala	școală
scoala	şcoală
scoala	scoala
scoala	școala
scoala	şcoala
scoala	școală
scoala	şcoală
scoala	scoala
scoala	școala
scoala	şcoala
scoala	școală
scoala	şcoală
scoala	scoala
scoala	școala
scoala	şcoala
scoala	școală
scoala	şcoală
scoala	scoala
scoala	școala
scoala	şcoala
scoala	școală
scoala	şcoală
polonia	poloniei
polonia	polonia
succes	succes
succes	succese
succes	succesul
provincie	provincie
provincie	provincia
studii	studiază
studii	studii
studii	studiul
studii	studiu
studii	studii
studii	studiile
inclusiv	inclusiv
inclusiv	incluzând
inclusiv	incluzand
primar	primare
primar	primarul
primar	primar
primar	primare
primar	primară
primar	primar
francez	francez
francez	francezul
francez	franceză
francez	franceza
francez	francezi
francez	francez
privind	privind
privind	vizionarea
privind	privesc
scriitor	scriitorul
scriitor	scriitor
scriitor	scriitoare
jean	jean
sistemul	sistemul
sistemul	sistem
incepe	start
incepe	începe
incepe	pornire
ziua	zi
ziua	ziua
sur	sur
single	singură
single	single
single	singur
urmat	urmate
urmat	urmărit
urmat	urmat
urmat	urmărită
razboiul	razboi
razboiul	războiul
razboiul	război
world	lumea
world	lume
world	world
xix	xix
international	internațional
international	international
international	internaţională
international	internațională
international	internaţional
international	internațional
international	international
international	internaţională
international	internațională
international	internaţional
international	internațional
international	international
international	internaţională
international	internațională
international	internaţional
franceza	franceză
franceza	franceza
franceza	francezi
franceza	francez
franceza	franceză
franceza	franceza
franceza	francezi
franceza	francez
pare	pare
william	william
william	wilhelm
ministru	ministru
ministru	ministrul
important	importante
important	important
important	importanta
important	importantă
familie	familie
familie	familia
politic	politic
politic	politice
politic	politic
chisinau	chisinau
chisinau	chişinău
chisinau	chisinau
chisinau	chişinău
chisinau	chisinau
chisinau	chişinău
tari	țări
tari	ţările
tari	țările
tari	ţări
tari	țări
tari	ţările
tari	țările
tari	ţări
functia	funcție
functia	funcţie
functia	funcţia
functia	funcția
functia	funcție
functia	funcţie
functia	funcţia
functia	funcția
jpl	jpl
lucrari	lucrări
lucrari	lucrari
lucrari	funcționează
lucrari	lucrări
lucrari	lucrari
lucrari	funcționează
publicat	publicate
publicat	publicat
publicat	publicată
mircea	mircea
curs	cursul
curs	curs
probabil	probabil
considerat	considerata
considerat	considerate
considerat	considerată
considerat	considerat
sistem	sistemul
sistem	sistem
politice	politice
politice	politic
sudul	southern
sudul	sudic
sudul	sudul
sudul	sud
sudul	south
sudul	sudul
vreme	vremea
vreme	vreme
autor	autor
autor	autorul
mediu	mediul
mediu	mediu
mediu	medii
mediu	medie
mediu	mediu
mediu	medii
mediu	medium
mediu	mediu
mediu	medie
prea	prea
dezambiguizare	dezambiguizare
spania	spania
functie	funcție
functie	funcţie
functie	funcţia
functie	funcția
functie	funcție
functie	funcţie
functie	funcţia
functie	funcția
categoria	categoria
categoria	categorii
categoria	categorie
nivel	nivelul
nivel	nivel
web	web
top	top
top	topul
mihail	mikhail
mihail	mihail
mihail	mihai
mihail	michael
mihail	mihail
mihail	mihail
realizat	realizat
realizat	atins
realizat	obținut
realizat	realizat
realizat	realizat
realizat	realizat
cartea	cartii
cartea	cartea
cartea	carte
filme	pelicule
filme	filme
filme	filme
filme	filmele
casatorit	căsătorită
casatorit	măritată
casatorit	casatorit
casatorit	căsătorit
casatorit	căsătorită
casatorit	măritată
casatorit	casatorit
casatorit	căsătorit
png	png
muzeul	muzeul
muzeul	museum
muzeul	muzeu
city	city
city	oras
city	oraș
city	oraş
city	oraşul
city	orașul
afluent	afluent
construit	construite
construit	construita
construit	construit
construit	construită
odata	odată
