yang	yang
tanah	terreny
national	national
national	nacional
bersama	mutual
bersama	mútues
bersama	mútua
bersama	mutu
bersama	junts
dikenali	reconeguts
dikenali	reconegut
dikenali	conegut
dikenali	reconeixibles
hanya	només
sebelum	abans
air	aigua
air	aigües
air	aire
air	air
sepanyol	espanya
sepanyol	castellà
sepanyol	espanyol
raja	raja
raja	king
raja	rei
perang	guerra
perang	guerres
wanita	ladies
wanita	dona
wanita	dones
kuala	aiguabarreig
kuala	confluència
kuala	kuala
sistem	system
sistem	sistema
sistem	sistemes
pulau	pulau
pulau	illa
team	equip
provinsi	província
provinsi	províncies
kanak	nen
kanak	infant
termasuk	inclòs
termasuk	inclòs
termasuk	inclusiu
termasuk	inclou
pendidikan	educatiu
pendidikan	educació
musim	temporada
musim	temporades
musim	estacions
penduduk	residents
penduduk	població
kini	ara
semasa	actuals
semasa	actual
semasa	corrent
semasa	mentre
carian	cerques
carian	cerca
cest	cest
kemudian	aleshores
kemudian	llavors
serbia	sèrbia
serbia	serbis
serbia	serbi
tiga	valldoreix
tiga	tres
tiga	tiga
keseluruhan	resum
keseluruhan	ressenya
keseluruhan	sencer
keseluruhan	sencera
tinggi	alta
tinggi	high
tinggi	alt
tinggi	alçada
tinggi	alçària
tinggi	altura
guru	mestra
guru	mestres
guru	professors
guru	docents
guru	professorat
czech	txeca
czech	txec
wikipedia	viquipèdia
melalui	via
melalui	mitjançant
setiap	cadascú
setiap	cadascuna
setiap	cadascun
menteri	ministre
menteri	ministres
semua	tots
semua	totes
bulan	lluna
bulan	mesos
bulan	mes
kapal	embarcació
kapal	nau
kapal	naus
kapal	vaixells
kecil	petita
kecil	petites
taman	park
taman	parc
taman	jardí
taman	parcs
album	àlbum
album	àlbums
azerbaijan	azerbaidjan
azerbaijan	azerbaidjanès
new	nova
new	nou
new	noves
club	club
mukim	parròquia
mukim	mukim
eropah	europe
eropah	europa
eropah	european
inggeris	anglaterra
inggeris	anglès
gambar	fotografies
gambar	fotos
batu	pedres
batu	pedra
batu	batu
batu	roca
batu	rock
buku	llibres
rumah	domicili
rumah	llar
rumah	habitatges
rumah	casas
rumah	cases
rumah	casa
bola	pilota
kedudukan	posició
kedudukan	posicionament
huruf	carta
itali	itàlia
itali	italià
laporan	informe
laporan	informant
laporan	informes
data	dades
flag	banderes
flag	indicadors
china	xina
china	xinès
china	xinesos
pusat	centres
pusat	centres
pusat	centrals
pusat	central
pusat	centra
pusat	center
pusat	centre
pusat	centre
sultan	sultà
sultan	sultan
country	país
rasmi	official
murid	deixebles
murid	estudiants
murid	alumnat
murid	alumnes
murid	deixeble
kali	kali
bersatu	unificada
bersatu	unificats
bersatu	ajunta
masih	encara
naib	vici
naib	vice
anjing	gos
anjing	gossos
mula	inici
mula	comença
awal	primerenc
pelakon	actors
pelakon	actriu
pelakon	actor
terhadap	contra
terhadap	against
peta	mapa
peta	correspondències
peta	maps
peta	mapes
bentuk	forma
waktu	temps
waktu	time
kereta	cotxe
kereta	cars
kereta	cotxes
kereta	automòbils
kereta	tren
kuasa	atribucions
kuasa	competències
kuasa	poders
kuasa	potència
kuasa	poder
clubnat	clubnat
sejarah	històric
sejarah	històrica
sejarah	història
report	informe
masjid	masjid
masjid	mesquites
masjid	mesquita
sendiri	sola
sendiri	propi
sendiri	propis
piala	trofeu
piala	tassa
piala	cup
pecahan	desglossament
pecahan	fraccions
pecahan	avaries
pecahan	fracció
kira	kira
kira	calcula
kira	calcular
pilihan	elecció
pilihan	opcionals
pilihan	facultatius
pilihan	opcional
pilihan	facultatiu
agama	religió
agama	religiós
agama	religions
pos	pos
pos	publicació
jakarta	jakarta
universiti	universitats
universiti	universitat
antarabangsa	internacional
antarabangsa	international
antarabangsa	internacionals
namun	tanmateix
tiada	cap
parti	party
parti	partit
parti	festa
parti	parts
bermula	començat
bermula	iniciat
bermula	començant
para	para
pula	pula
saya	saya
pelbagai	múltiples
pelbagai	múltiple
pelbagai	multi
pelbagai	varis
kadar	taxa
kadar	tarifes
bukan	no
perak	perak
perak	plata
meter	metre
meter	metres
meter	mesurador
meter	metre
meter	metres
abdul	abdul
asia	asiàtics
asia	àsia
burung	ocell
burung	aus
burung	ocells
september	setembre
bukit	bukit
bukit	turó
diri	self
kepelbagaian	diversitat
kepelbagaian	varietat
kepelbagaian	diversificació
kepelbagaian	variant
jantina	gènere
jantina	sexe
jantina	sex
januari	gener
pokok	arbre
pokok	arbrat
pokok	arbres
jun	juny
bar	barrots
bar	bars
bar	barres
bar	barra
bar	bar
perdana	prime
pentadbiran	administrador
pentadbiran	governació
pentadbiran	administració
pentadbiran	administradors
ibu	mare
cina	xina
cina	xinès
cina	xinesos
cina	cina
ogos	dec
ogos	agost
datuk	datuk
datuk	avi
datuk	avi
nombor	número
nombor	nombre
nombor	nombres
nombor	números
siri	sèries
siri	sèrie
siri	siri
mungkin	potser
rakyat	folk
rakyat	gent
rakyat	persones
jpg	jpg
bahan	ingredients
bahan	material
bahan	materials
bahan	matèries
lama	lama
imagesize	imagesize
populasi	població
april	abril
empat	four
empat	quatre
kode	codi
ideologi	ideologia
ideologi	ideologies
muzik	música
mac	mac
mac	març
mac	march
biasa	habitual
biasa	usual
biasa	regulars
biasa	regular
bangunan	edifici
bangunan	edificació
bangunan	edificacions
bangunan	edificis
pesawat	aeronau
pesawat	aeronaus
pesawat	avió
manusia	humans
manusia	humà
manusia	humans
nasional	nasional
mei	maig
mei	mei
garuda	garuda
november	novembre
zaman	zaman
british	britànic
british	british
british	britànica
berjaya	satisfactòriament
berjaya	èxit
hidup	vida
hidup	life
anugerah	regal
anugerah	premi
anugerah	adjudicació
anugerah	guardó
anugerah	premis
johor	johor
juta	milions
juta	milió
utc	utc
location	localització
location	ubicació
location	emplaçament
mampu	capaç
mampu	capaces
mampu	capaços
arab	arab
arab	aràbia
arab	àrab
arab	àrabs
biasanya	habitualment
biasanya	normalment
biasanya	típicament
pembangunan	desenvolupament
membaca	llegint
membaca	lectura
disember	desembre
lahir	nascut
lahir	born
lahir	naixement
perlawanan	mistos
perlawanan	partits
perlawanan	coincidències
perlawanan	coincideix
perlawanan	resistència
peringkat	files
peringkat	escalafó
selangor	selangor
politik	política
julai	juliol
julai	nov
tanpa	sense
label	etiquetes
label	etiqueta
udara	aire
udara	air
gunung	muntanya
gunung	mont
majlis	consell
majlis	ocasió
oktober	octubre
sukan	esport
sukan	sport
sukan	esports
seri	sèries
seri	sèrie
asal	origen
sahaja	només
tentang	about
norway	noruec
norway	noruega
sebahagian	parcials
apa	apa
diterbitkan	publicat
hak	drets
mata	ulls
mata	eyes
mata	ull
mata	mata
masyarakat	societat
masyarakat	societats
terbaik	millor
isbn	isbn
terdiri	consta
membentuk	formant
singapura	singapur
singapura	singapore
abad	abad
abad	segle
ketinggian	altitud
ketinggian	alçàries
ketinggian	altures
ketinggian	alçades
ketinggian	elevació
ketinggian	alçada
ketinggian	alçària
ketinggian	altura
liga	lligues
liga	liga
liga	lliga
korea	coreans
korea	coreà
korea	corea
korea	korea
keluarga	famílies
keluarga	família
keluarga	familia
watak	caràcter
watak	personatge
watak	personatges
watak	caràcters
sumber	font
sumber	recurs
sumber	recursos
sumber	fonts
menyebabkan	causes
pejabat	funcionaris
pejabat	oficines
pejabat	despatx
pejabat	office
pejabat	oficina
saint	saint
menerima	rebre
menerima	rebre
menerima	accepta
dasar	polítiques
dasar	pòlissa
dasar	política
anda	tu
anda	vostè
anda	anda
azt	azt
aras	aras
aras	nivells
aras	nivell
februari	febrer
kata	kata
terkenal	renom
kementerian	ministeri
kurang	menys
ahmad	àhmad
ahmad	ahmad
aircraft	aeronau
aircraft	aeronaus
dewan	dewan
dewan	consell
juara	campió
juara	campiona
juara	champion
juara	champions
juara	campions
bagaimanapun	tanmateix
sering	sovint
australia	austràlia
web	web
aceh	aceh
kerja	treball
dibina	construït
dibina	construit
dibina	edificat
dibina	construïts
panas	hot
panas	calent
panas	calor
reference	referència
group	grup
alam	alam
alam	natura
alam	naturalesa
http	http
kelas	classes
kelas	classe
rendah	baix
rendah	baixes
kod	codi
kod	codis
bumi	earth
bumi	terra
ketiga	tercera
ketiga	tercer
daya	daia
panjang	longitud
panjang	llarga
panjang	llarg
panjang	long
bidang	camps
bidang	àmbit
bidang	camp
lima	lima
lima	five
lima	cinc
lima	cincs
kelab	club
kelab	clubs
kelab	trèvols
welcome	benvingut
welcome	benvinguda
welcome	benvinguts
video	vídeo
video	video
video	vídeos
api	incendi
api	foc
api	api
api	flama
api	flames
sri	sri
umum	general
owl	mussol
owl	mussols
keadaan	estat
sarawak	sarawak
memberi	donant
cara	maneres
perkhidmatan	serveis
perkhidmatan	servei
unit	dependències
unit	unitats
unit	unitat
sangat	molt
sangat	fortament
persekutuan	aliança
persekutuan	federació
persekutuan	federal
persekutuan	aliances
makanan	menjar
makanan	alimentació
makanan	aliments
ekonomi	econòmic
ekonomi	econòmica
ekonomi	econòmics
ekonomi	economic
ekonomi	econòmiques
ekonomi	economia
versi	versió
versi	versions
sementara	temporal
haiwan	animals
haiwan	animal
sabah	sabah
penting	important
penting	imprescindibles
penting	imprescindible
penting	essencial
penting	essencials
merah	roig
merah	vermell
merah	red
seni	arts
seni	art
perlu	necessitat
latd	latd
sekali	once
longd	longd
sdn	sdn
stesen	estació
stesen	estacions
stesen	emissores
latns	latns
longew	longew
polis	cop
polis	policia
polis	policies
muda	joves
muda	young
muda	jove
kelantan	kelantan
amat	amat
amat	extremadament
fail	fitxers
fail	arxius
fail	arxiu
fail	fitxer
serangan	atacs
serangan	atac
serangan	assalt
putih	white
putih	blanc
berbeza	difereix
berbeza	diferent
berbeza	diferents
berbeza	difereixen
berbeza	varia
haji	hajj
haji	haji
sains	ciència
sains	ciències
gol	objectiu
melaka	malaca
melaka	melaka
hasil	resultats
hasil	rendibilitat
hasil	rendiment
penyanyi	cantants
penyanyi	singer
penyanyi	cantant
permainan	partida
permainan	joc
permainan	jocs
awam	públic
awam	públics
awam	public
awam	públiques
muhammad	muhammad
muhammad	mahoma
badan	cos
maka	maka
tempatan	localment
tempatan	local
tempatan	locals
tempatan	localitat
kejohanan	concursos
kejohanan	competicions
kejohanan	campionats
kejohanan	campionat
kejohanan	championship
kejohanan	torneig
berasal	originat
com	comu
komuniti	comunitats
komuniti	comunitat
belanda	holanda
belanda	holland
belanda	neerlandès
belanda	holandès
menunjukkan	indica
kaki	cama
kaki	pota
kaki	peus
kaki	peu
kaki	cames
nepal	nepal
cinta	amor
bermain	jugant
belakang	esquena
belakang	posterior
pengguna	usuaris
pengguna	usuari
tempoh	durada
tempoh	duració
tempoh	període
tempoh	períodes
popular	popular
popular	populars
maklumat	info
maklumat	informació
hitam	black
hitam	negre
shah	xah
shah	xa
kemudiannya	aleshores
kemudiannya	llavors
memberikan	donant
pegawai	oficials
pegawai	oficial
akhirnya	eventualment
akhirnya	finalment
warna	colors
warna	color
warna	colors
warna	color
city	ciutat
penggunaan	ús
hampir	gairebé
latm	latm
longm	longm
program	programa
program	programa
program	programes
perkataan	paraula
perkataan	paraules
jawatankuasa	comitè
seed	llavor
terengganu	terengganu
parlimen	parlament
london	london
london	alpicat
london	londres
dianggap	considerades
dianggap	considerat
dianggap	assumit
sesetengah	alguns
sesetengah	algunes
hutan	boscos
hutan	woods
hutan	bosc
hutan	bosc
contoh	mostra
contoh	exemple
contoh	exemples
bintang	estel
bintang	estrella
bintang	estels
bintang	estrelles
dikeluarkan	expedit
dikeluarkan	emès
dikeluarkan	retirats
dikeluarkan	eliminat
dikeluarkan	estrenat
dikeluarkan	estrenats
spesies	espècies
spesies	espècie
diadakan	celebrat
sekarang	ara
sudah	ja
pengarah	director
pengarah	directora
pengarah	realitzador
pengarah	directors
kita	kita
world	món
world	world
fifa	fifa
pantai	platja
pantai	platges
pertempuran	combat
pertempuran	batalles
pertempuran	batalla
afrika	àfrica
afrika	africà
afrika	african
sembilan	sembilan
jam	hores
jam	hora
jam	rellotge
drama	drama
drama	drames
istilah	terminologia
masing	respectivament
kedah	kedah
top	top
portal	portals
portal	portal
masalah	problema
masalah	problemes
john	john
john	joan
mati	die
mati	morir
mati	morts
mati	dead
mengandungi	conté
eest	eest
merujuk	referenciació
berkenaan	aplicables
berkenaan	aplicable
ali	alí
ali	ali
pelajaran	lliçons
pelajaran	ensenyaments
pelajaran	lliçó
ikan	peixos
ikan	peix
pinang	pinang
asli	genuí
membantu	útils
membantu	auxili
membantu	ajuda
membantu	ajut
haute	haute
khas	especials
khas	khass
khas	típica
khas	típic
rusia	rus
rusia	rússia
rusia	russos
padang	padang
keputusan	decisió
keputusan	decisions
keputusan	resultats
bandaraya	ciutat
bandaraya	ciutats
single	singles
single	senzills
single	single
imej	imatges
imej	imatge
malam	nit
rom	roman
rom	romà
rom	roma
rom	rom
jaya	jaya
menyatakan	acreditant
darul	darul
tambahan	addicional
tambahan	addicionals
tambahan	extra
tan	tona
empayar	imperis
empayar	imperi
bebas	independents
bebas	independent
hal	cosa
hal	hal
laluan	camí
industri	indústries
industri	indústria
industri	industrials
industri	industrial
proses	procés
proses	processos
muncul	aparegut
muncul	apareixen
muncul	compareixen
muncul	apareix
pusingan	rondes
pusingan	ronda
segi	segi
jawatan	posicions
jawatan	publicacions
jawatan	posició
tak	no
tak	tak
tenaga	energia
tenaga	potència
tenaga	poder
teknologi	tecnologies
teknologi	tecnologia
mencapai	assoleix
bangsa	nació
melebihi	excedit
persatuan	associacions
persatuan	associació
persatuan	association
model	models
model	model
slovakia	eslovac
slovakia	eslovàquia
diberikan	donades
diberikan	donada
england	anglaterra
minit	mins
minit	minuts
minit	minut
dipanggil	cridat
tun	tun
sesuatu	quelcom
sesuatu	algo
kanada	canadà
kanada	canadencs
kanada	canadenc
abu	cendres
abu	cendra
abu	abu
baginda	sire
kategori	categoria
kategori	categories
mudah	fàcil
hubungan	relacions
hubungan	relació
hubungan	relacions
allah	déu
allah	allah
ditubuhkan	establerta
pembahagian	divisió
pembahagian	divisions
bilik	room
bilik	sala
bilik	habitació
bilik	habitacions
bilik	sales
#aaa	#aaa
projek	projecte
projek	projectes
hati	hati
hati	cor
hati	fetge
hati	hearts
hati	cors
moden	moderna
moden	modern
pertahanan	defensa
pertahanan	defensa
enam	sis
enam	six
pemerintahan	govern
televisyen	televisions
televisyen	televisió
wang	diners
wang	diner
wang	wang
berkaitan	rellevant
berkaitan	relacionat
berkaitan	relacionada
berkaitan	relacionats
budaya	cultura
budaya	cultural
budaya	culturals
pahang	pahang
colspan	colspan
kes	cas
kes	casos
perkara	coses
perkara	cosa
lee	lee
komputer	ordinador
komputer	ordinadors
nilai	valors
nilai	valor
dihasilkan	produït
dihasilkan	generada
dihasilkan	generades
dihasilkan	generat
kegunaan	ús
kegunaan	usos
tuan	senyor
tuan	tuan
telefon	telèfon
telefon	telèfon
datang	arribant
cuba	prova
cuba	cubana
cuba	cubà
cuba	cuba
buat	make
saat	segons
tarikh	data
perjanjian	reparteix
perjanjian	tracte
perjanjian	acord
perjanjian	tractat
perjanjian	tractes
perjanjian	acords
harga	preus
harga	preu
penuh	plens
penuh	ple
penuh	plena
diraja	royal
media	mitjans
operasi	operacions
operasi	funcionament
operasi	operació
autonomi	autonomia
autonomi	autònoma
radio	ràdio
radio	radio
pasir	sorra
pasir	pasir
senjata	armes
senjata	arma
darjah	graus
darjah	grau
penerbangan	vol
penerbangan	vols
penerbangan	airlines
penerbangan	aerolínies
penerbangan	aviació
nationalteam	nationalteam
san	san
slovak	eslovac
dilantik	inaugurat
asas	bàsic
asas	bàsics
asas	bàsiques
asas	basic
asas	base
mahkamah	cort
mahkamah	tribunal
mahkamah	jutjat
york	york
abdullah	abdullah
tangan	mà
munisipaliti	municipi
kehidupan	vida
kehidupan	life
kingdom	regne
bunga	flors
bunga	flor
mesir	egypt
mesir	egipte
mesir	egipci
kalimantan	kalimantan
kesan	impressió
kesan	detectar
kesan	detecta
kesan	efecte
kesan	efectes
istana	castell
dilahirkan	nascut
dilahirkan	born
israel	israel
brunei	brunei
first	primer
first	primera
first	primers
penyakit	malaltia
penyakit	malalties
menarik	interesant
menarik	interessant
menarik	atractiva
sebab	raó
sebab	motiu
sebab	perquè
sebab	perque
sebab	causa
bernama	anomenat
usaha	esforç
nabi	profeta
nabi	nabi
nabi	profetes
saluran	canals
terutamanya	particularment
terutamanya	sobretot
terutamanya	especialment
terutamanya	principalment
diberi	donades
diberi	donada
penulis	escriptor
penulis	autors
penulis	escriptores
penulis	escriptors
penulis	autor
cerita	història
cerita	històries
cerita	relats
undi	votació
undi	vot
undi	vota
undi	votacions
undi	votat
darat	land
bantuan	assistència
bantuan	auxili
bantuan	ajuda
bantuan	ajut
one	one
kebal	invencibles
kebal	invencible
kebal	immune
pertubuhan	organització
pertubuhan	organitzacions
insee	insee
sebarang	qualsevol
ibrahim	ibrahim
ibrahim	abraham
hungary	hongria
hungary	hongarès
latitud	latitud
latitud	latituds
keluar	sortida
keluar	out
ditulis	escrit
perubahan	canvis
perubahan	canvia
perubahan	canvi
jauh	llunyania
jauh	llunyà
jauh	distant
memulakan	començant
minyak	oli
longitud	longitud
maharaja	emperador
maharaja	maharaja
tahap	etapa
tahap	escenari
ireland	irlandès
ireland	irlanda
ireland	bellvís
ladang	granja
ladang	granges
ladang	explotacions
berat	heavy
berat	pesats
berat	pesada
berat	pesant
berat	pesades
berat	pes
pertandingan	competició
pertandingan	competència
diambil	pres
tanda	signe
tanda	signa
tanda	signar
tanda	marca
tanda	mark
seterusnya	pròxima
seterusnya	següent
seterusnya	propera
seterusnya	next
peranan	rol
peranan	rols
pembinaan	coaching
pembinaan	construcció
tanjung	tanjung
kepulauan	arxipèlag
kepulauan	illes
brazil	brasil
brazil	brasilers
brazil	brasiler
diketahui	conegut
suara	veus
suara	veu
smk	smk
pemimpin	manava
pemimpin	líder
pemimpin	líders
pemimpin	dirigents
wujud	existeixen
wujud	existir
wujud	existeix
emas	golden
emas	or
emas	gold
bgcolor	bgcolor
romania	romanès
romania	romania
keselamatan	salvació
keselamatan	seguretat
keselamatan	seguretat
ismail	ismail
nationalyears	nationalyears
tertentu	específics
tertentu	específic
tertentu	certes
tertentu	determinats
kematian	defunció
kematian	mort
kematian	defuncions
enjin	motor
enjin	dorsal
enjin	motors
enjin	dorsals
teluk	badia
loire	loira
loire	loire
tindakan	acció
tindakan	accions
kajian	enquestes
kajian	estudi
kajian	recerca
kajian	investigació
kajian	estudis
swasta	privat
swasta	privats
kulit	cuir
kulit	pells
kulit	aparences
kulit	pell
dibahagikan	dividits
dibahagikan	dividit
sila	sila
sila	sisplau
templat	plantilla
thailand	tailàndia
pop	pop
ilmu	ciència
ilmu	ciències
ilmu	coneixements
ilmu	coneixement
umno	umno
bekerja	treball
bekerja	treballant
sini	aquí
sini	aqui
sini	ací
sini	sini
dahulu	primer
dahulu	primera
dahulu	primers
seseorang	algú
aktiviti	activitats
aktiviti	activitat
bank	banks
bank	bancs
bank	bank
bank	banc
dilihat	vistos
dilihat	vist
pun	pun
hospital	hospital
hospital	hospitals
teks	text
kanan	dret
kanan	dreta
muslim	musulmans
muslim	musulmà
perubatan	medicament
perubatan	medicina
perubatan	mèdica
episod	episodis
episod	episodi
suku	clan
suku	tribu
suku	tribus
unsur	elements
unsur	element
langsung	directament
aliran	flux
aliran	cabal
aliran	fluxos
aliran	cabals
kesatuan	union
kesatuan	unió
penerbit	editorial
penerbit	editorials
kampong	kampong
majalah	revista
majalah	revistes
mengalami	experimentant
then	aleshores
then	llavors
lesen	llicències
lesen	llicencies
lesen	llicència
lesen	llicència
agung	agung
rakan	buddy
rakan	parell
rakan	amics
rakan	amistats
rakan	amistat
rakan	amic
zealand	zelanda
menulis	escrivint
menulis	escriptura
terbitan	derivades
terbitan	derivats
terbitan	derivat
terbitan	derivada
filipina	filipines
filipina	filipí
soviet	urss
soviet	soviètic
soviet	soviètica
menang	victòries
menang	guanya
menang	guanyat
menang	guanyar
bermaksud	mitjans
kayu	fusta
gelaran	nick
gelaran	sobrenom
gelaran	sobrenoms
gelaran	títol
disebut	esmentat
disebut	cridat
kaedah	mètode
kaedah	mètodes
genre	gènere
genre	gèneres
alat	eina
peristiwa	esdeveniment
peristiwa	esdeveniments
kuat	forts
kuat	forta
kuat	fort
kuat	poderós
kuat	poderosos
kuat	potent
kuat	poderosa
kuat	poderoses
pertengahan	intermèdia
pertengahan	intermedi
tiba	arriben
tiba	arribin
tiba	arriba
tiba	tiba
time	temps
time	time
dipilih	triats
dipilih	elegit
dipilih	escollida
dipilih	seleccionat
dipilih	seleccionats
tumbuhan	plantes
tumbuhan	planta
tumbuhan	vegetació
shift	torns
golongan	facció
hadapan	front
hadapan	fore
acara	esdeveniments
acara	esdeveniment
arahan	ordres
arahan	ordre
arahan	comandament
arahan	instruccions
calon	candidats
calon	candidates
calon	aspirants
calon	candidata
calon	candidat
https	https
darah	sang
grand	grand
rahman	rahman
separuh	meitat
separuh	half
asalnya	origen
asalnya	procedència
kekal	permanent
kekal	permanents
minggu	setmana
minggu	setmanes
switzerland	suïssa
switzerland	suís
tujuh	set
bapa	pare
gaya	estils
gaya	estil
latihan	entrenament
latihan	formació
latihan	pràctica
latihan	exercicis
latihan	exercici
putera	príncep
putera	prince
putera	prínceps
putera	princes
official	official
yes	yes
yes	sí
memerlukan	exigeixen
memerlukan	requereixen
memerlukan	necessitat
timbalan	diputats
timbalan	vici
timbalan	vice
timbalan	adjunt
aktif	actiu
jarak	distància
yahudi	jueva
yahudi	jueu
yahudi	jueus
park	park
park	parc
perdagangan	comerç
membunuh	kill
membunuh	mata
membunuh	matar
luas	àmplies
size	mida
best	millor
isu	qüestions
peluru	bales
peluru	pics
peluru	bala
black	black
black	negre
artis	artistes
artis	artista
ruang	espai
sokongan	suport
sokongan	aval
vokal	vocals
vokal	vocal
kepala	head
kepala	capçal
poland	polonès
poland	polònia
didapati	disponibles
didapati	disponible
cahaya	llum
kami	kami
gereja	església
pengurusan	gestió
kristian	kristian
kristian	christian
kristian	cristià
kristian	cristians
kristian	cristianisme
bunyi	so
bunyi	sons
tradisional	tradicional
tradisional	tradicionals
terlibat	implicats
terlibat	involucrat
iii	iii
gabungan	combinats
gabungan	combinada
gabungan	combinades
gabungan	combinat
geografi	geogràfic
geografi	geografia
persembahan	presentació
askar	soldat
askar	soldats
membolehkan	habilita
membolehkan	habilitat
membolehkan	habilitant
perlumbaan	cursa
perlumbaan	racing
vietnam	vietnam
vietnam	vietnamita
vietnam	vietnamites
bendera	bandera
bendera	banderes
bendera	indicadors
dinasti	dinasties
dinasti	dinastia
tokoh	xifres
tokoh	figures
format	formats
format	format
membina	edifici
membina	edificació
membina	construir
class	classe
may	maig
mexico	mexicà
mexico	mèxic
kong	kong
kewangan	financer
kewangan	financera
kewangan	finances
keluasan	àmbit
keluasan	àrea
lokasi	ubicacions
lokasi	localitzacions
lokasi	localització
lokasi	ubicació
lokasi	emplaçament
music	música
teori	teoria
teori	teories
sosial	socialment
sosial	socials
sosial	social
era	era
teknik	tècnica
teknik	enginyeria
teknik	tècniques
kim	kim
antaranya	ells
bengkulu	bengkulu
kenderaan	vehicles
kenderaan	vehicle
tamil	tamil
sifat	trait
kolej	college
daun	daun
daun	fulls
daun	fulles
daun	fulla
harry	harry
jeneral	generals
jeneral	general
olimpik	olympic
olimpik	olímpic
olimpik	olimpíades
akta	acte
akta	act
kedai	botiga
kedai	botigues
kedai	comerços
kedai	botigues
kedai	botiga
elektrik	electricitat
elektrik	elèctric
elektrik	electric
perniagaan	negoci
perniagaan	negocis
disney	disney
sempadan	frontera
sempadan	vores
sempadan	vora
sempadan	fronteres
portugal	portugal
david	david
kemudahan	facilitat
rock	roca
rock	rock
menerusi	via
menerusi	mitjançant
layak	mereix
layak	qualificats
layak	qualificada
layak	qualificat
layak	elegibles
layak	elegible
layak	dignes
sur	sur
type	tipus
terpaksa	forçada
terpaksa	forçat
gerakan	moviment
