категорија	kategori
натпревари	perlawanan
натпревари	padan
натпревари	mancis
натпревари	padanan
натпревари	kejohanan
натпревари	peraduan
егејска	aegean
албанија	albania
книга	kitab
книга	tempah
книга	book
речиси	almost
речиси	hampir
азија	asia
песна	trek
песна	runut
песна	lagu
песна	song
всушност	sebenarnya
боја	warna
боја	colour
боја	cat
боја	warna
понекогаш	terkadang
понекогаш	kadang
понекогаш	kadangkala
понекогаш	sometimes
води	petunjuk
води	perairan
води	air
води	plumbum
води	lead
води	pimpin
поглед	view
заедница	komuniti
стил	style
стил	gaya
стил	subjenis
стил	bergaya
стил	stail
рок	batu
рок	rock
мухамед	muhamed
мухамед	muhammad
мухамед	muhammed
комитет	jawatankuasa
комитет	committee
комитет	panitia
африка	afrika
континент	benua
животот	life
животот	hidup
животот	kehidupan
животот	hidupan
регион	rantau
регион	wilayah
регион	kawasan
моќ	tenaga
моќ	power
моќ	kuasa
сила	kekuatan
сила	force
сила	paksa
исток	timur
извештај	report
извештај	lapor
извештај	laporkan
извештај	laporan
лондон	london
македонци	macedonians
кина	china
кина	cina
права	hak
елементи	unsur
елементи	penyertaan
теорија	teori
најголем	terbesar
значење	erti
значење	makna
значење	meaning
значење	bererti
орбита	orbital
орбита	orbit
езеро	tasik
езеро	lake
руски	rusia
битола	bitola
нешто	sesuatu
црна	black
црна	hitam
натпревар	saingan
натпревар	persaingan
натпревар	pertandingan
натпревар	mancis
натпревар	padan
натпревар	contest
смрт	kematian
смрт	death
смрт	maut
смрт	ajal
мислења	pendapat
културни	kebudayaan
културни	budaya
милениум	milenium
милениум	alaf
пари	wang
пари	duit
средината	midfield
средината	pertengahan
средината	mid
најголема	terbesar
најголема	terbesar
најголема	greatest
најголема	terbesar
наместо	sebaliknya
веб	web
веб	sesawang
петар	peter
петар	petar
царство	kingdom
царство	kerajaan
царство	empire
царство	kerajaan
царство	empayar
царство	kerajaan
влада	pemerintahan
влада	kerajaan
јазикот	tongue
јазикот	lidah
човек	manusia
човек	human
човек	lelaki
направи	buat
направи	diperbuat
направи	made
направи	bancuh
мека	makkah
мека	mekah
мека	soft
мека	lembut
мал	kecik
мал	kecil
мал	kecik
мал	mal
изградена	dibina
системи	sistem
семејство	family
семејство	keluarga
услови	keperluan
услови	syarat
услови	terma
пол	jantina
пол	paulus
пол	paul
кралот	raja
кралот	king
поголем	greater
заштита	perlindungan
сан	san
лав	lion
лав	singa
лав	leo
општествени	societal
општествени	social
општествени	sosial
турција	turkey
турција	turki
најмногу	most
најмногу	paling
најмногу	kebanyakan
најмногу	terbanyak
најмногу	kebanyakannya
победа	win
победа	menang
победа	kemenangan
победа	victory
мајка	ibu
мајка	ibu
мајка	bonda
малку	kecik
разни	pelbagai
надвор	luar
надвор	diluar
надвор	keluar
надвор	out
клуб	club
клуб	kelab
слики	imej
слики	pictures
слики	gambar
слики	gambar
слики	foto
војска	ketenteraan
војска	tentera
војска	tentera
војска	army
одредени	certain
одредени	tertentu
уметност	seni
уметност	kesenian
уметност	seni
уметност	kesenian
помалку	kurang
помалку	kurangkan
помалку	less
географија	geografi
ниту	nor
растојание	jarak
растојание	penjarakan
растојание	ofset
растојание	offset
втор	second
втор	kedua
покраина	wilayah
покраина	provinsi
медина	madinah
медина	medina
височина	altitud
височина	ketinggian
рем	remus
себе	diriku
себе	diri
себе	diri
јован	jovan
јован	john
извори	sumber
жени	wanita
жени	perempuan
должина	length
должина	panjang
големо	besar
знаме	bendera
живи	alive
избран	dipilih
избран	terpilih
избран	dipilih
функции	fungsi
нирвана	nirvana
нирвана	nirwana
вели	kata
вели	says
вели	veli
секогаш	always
секогаш	sentiasa
секогаш	selalu
она	nla
она	she
вкупно	total
вкупно	jumlah
прво	pertama
прво	first
прво	dulu
прво	dahulu
вклучува	termasuk
вклучува	merangkumi
итн	dsb
итн	dll
наречен	digelarkan
асур	assur
факултет	kolej
факултет	fakulti
тип	miang
тип	guy
тип	jenis
тип	taipkan
тип	type
тип	taip
половина	separa
половина	separuh
половина	haif
половина	half
софија	sofia
софија	sophia
месеци	bulan
знаменитости	penglihatan
жена	wanita
жена	perempuan
жена	isteri
жена	wife
проблеми	buai
проблеми	masalah
проблеми	menyusahkan
проблеми	masalah
претходно	terdahulu
претходно	sebelumnya
претходно	previous
контрола	kawalan
училишта	sekolah
училишта	mazhab
север	utara
север	north
север	sever
простор	penjarakan
простор	ruang
простор	space
простор	angkasa
отколку	daripada
војни	peperangan
војни	wars
војни	perang
доаѓа	comes
доаѓа	datang
доаѓа	coming
добива	mendapat
добива	gets
поголема	greater
велика	velika
нивното	their
сојуз	soyuz
сојуз	perikatan
сојуз	persekutuan
сојуз	pakatan
ниска	rendah
ниска	low
источна	timur
шест	six
шест	enam
никогаш	never
линија	line
линија	garisan
види	lihat
види	tengok
види	look
орбитата	orbit
верзија	version
верзија	versi
тело	body
тело	bodi
тело	badan
историски	bersejarah
историски	bersejarah
историски	sejarah
книги	books
книги	buku
процес	process
процес	proses
центарот	downtown
дом	rumah
дом	dom
индија	india
исламска	islam
главна	utama
јапонија	jepun
советски	soviet
грчки	greek
грчки	yunani
возраст	usia
возраст	umur
југ	selatan
музеј	muzium
запад	west
запад	barat
писател	penulis
поп	pop
награди	rewards
награди	ganjaran
награди	anugerah
награди	hadiah
зборови	perkataan
официјално	rasmi
официјално	official
официјално	officially
музички	muzikal
музички	musical
единици	unit
состав	essay
состав	esei
состав	karangan
состав	komposisi
состав	gubahan
состав	penggubahan
полска	polish
полска	poland
полска	poland
издание	edition
издание	edisi
економија	ekonomi
економија	ekonomi
фаза	fasa
фаза	pentas
фаза	panggung
фаза	tahap
средства	dana
втора	second
втора	kedua
најдобар	terbaik
најдобар	best
парк	park
парк	taman
физика	fizik
стадион	stadium
марија	marija
марија	maria
куп	coop
куп	tandan
куп	longgokan
куп	timbunan
куп	piala
куп	cup
куп	cawan
народ	people
народ	orang
народ	rakyat
народ	orng
седиште	kerusi
седиште	seat
цели	matlamat
успех	kejayaan
успех	sukses
успех	berjaya
успех	success
официјална	rasmi
официјална	official
долари	usd
долари	dollar
долари	dolar
долари	dolar
ракета	rocket
ракета	roket
ракета	misil
интернет	internet
општи	umum
општи	jeneral
општи	general
доста	mencukupi
доста	cukup
доста	secukupnya
доста	cukuplah
белград	belgrade
храна	makanan
банка	bank
југославија	yugoslavia
архитектура	arkitek
архитектура	rekabentuk
архитектура	senibina
централна	pusat
манастир	biara
манастир	convent
односи	perhubungan
односи	hubungan
односи	hubungan
врвот	top
потекнува	berasal
италијански	itali
можност	peluang
можност	kesempatan
премиер	premier
дополнителни	tambahan
големина	saiz
големина	ukuran
големина	size
уредување	edit
уредување	menyunting
уредување	editing
уредување	suntingan
уредување	penyuntingan
борба	pertempuran
борба	peperangan
борба	perjuangan
борба	fighting
борба	bergaduh
борба	berlawan
борба	lawan
борба	berlawan
борба	bergaduh
борба	fight
цркви	gereja
редовни	biasa
редовни	regular
редовни	teratur
планината	gunung
планината	mount
планината	lekap
производство	production
производство	pengeluaran
производство	produksi
производство	pengilangan
производство	perkilangan
извор	sumber
маса	table
маса	jadual
маса	meja
маса	jisim
планетата	planet
гора	gora
иван	ivan
карта	peta
карта	tiket
карта	card
карта	kad
брег	bragg
брег	coast
посебно	terutamanya
посебно	especially
посебно	istimewa
посебно	special
главни	utama
средина	persekitaran
средина	middle
средина	tengah
средина	pusat
средина	centre
средина	pusat
територија	wilayah
создавање	penciptaan
создавање	mencipta
единица	unit
брат	bro
брат	saudara
брат	brother
брат	abg
хрватска	croatia
поделен	dibagi
поделен	dibahagikan
поделен	dibahagi
поделен	cerai
поделен	split
поделен	bahagikan
армија	tentera
армија	army
рамнина	dataran
уметноста	seni
уметноста	kesenian
случаи	tika
случаи	kes
роман	roman
роман	rom
роман	novel
востание	pemberontakan
европски	eropah
медал	pingat
медал	medal
постојано	berterusan
постојано	pemalar
џамија	masjid
џамија	mosque
животни	haiwan
портал	portal
шлезвиг	schleswig
закон	perundangan
закон	law
мрежа	grid
мрежа	rangkaian
мрежа	network
наречена	digelarkan
пристап	dalat
пристап	capaian
оддалеченост	jarak
користење	penggunaan
користење	kegunaan
користење	menggunakan
канада	kanada
канада	canada
среден	middle
среден	tengah
среден	medium
војници	perajurit
војници	tentera
војници	askar
војници	pasukan
активности	aktiviti
активности	tindakan
активности	aktiviti
финалето	final
финалето	finals
материјал	bahan
материјал	material
жените	wanita
жените	perempuan
победи	win
победи	menang
победи	won
победи	dimenangi
победи	menang
победи	menang
последниот	last
зад	belakang
птици	burung
организации	organisasi
организации	pertubuhan
писмо	huruf
писмо	letter
гол	naked
гол	gol
гол	matlamat
гол	goal
совет	nasihat
совет	petua
совет	majlis
совет	dewan
човекот	lelaki
национален	national
национален	kebangsaan
носи	pakai
носи	carry
михаил	mikhail
михаил	michael
михаил	mihail
џејмс	james
холштајн	holstein
брзо	cepat
брзо	laju
брзо	cepat
солун	thessaloniki
форми	borang
страни	sisinya
архитектурата	arkitek
архитектурата	rekabentuk
архитектурата	senibina
куќи	rumah
прилеп	prilep
австрија	austria
победата	menang
некропола	necropolis
роберт	robert
шведска	sweden
шведска	sweden
унгарија	hungary
играч	player
играч	pemain
националност	kebangsaan
модел	model
скоро	almost
скоро	hampir
учество	penyertaan
наса	nasa
поезија	puisi
позиција	posisi
позиција	kedudukan
позиција	jawatan
аеродром	airport
аеродром	bandara
личности	angka
личности	tokoh
личности	personaliti
екваторот	khatulistiwa
студии	studies
студии	kajian
студии	pengajian
региони	kawasan
холандија	belanda
холандија	holland
холандија	belanda
професор	profesor
професор	professor
професор	cikgu
професор	teacher
професор	guru
планина	gunung
планина	mountain
планина	pergunungan
римско	roman
римско	rom
бара	memerlukan
овозможува	membolehkan
доволно	mencukupi
доволно	cukup
доволно	secukupnya
доволно	cukuplah
локалитети	tapak
врати	pulih
врати	pintu
померанија	pomerania
чело	dahi
чело	kening
чело	selo
чело	cello
девица	virgo
девица	virgin
девица	perawan
самата	dirinya
константин	konstantin
константин	constantine
ѕвезда	star
ѕвезда	bintang
паша	pasha
економски	ekonomi
можеби	mungkin
можеби	maybe
можеби	mungkin
можеби	perhaps
можеби	barangkali
зборува	bercakap
зборува	menuturkan
москва	moscow
фудбалер	footballer
коло	colo
коло	circuit
коло	litar
коло	kolo
производи	produk
причина	alasan
причина	sebab
причина	reason
унија	union
унија	kesatuan
унија	penyatuan
наука	ilmu
наука	sains
пишува	menulis
освои	won
освои	dimenangi
освои	menang
ново	novo
ново	new
ново	baharu
ново	baru
науки	ilmu
науки	sains
науки	sains
исфрлен	diusir
автор	pengarang
автор	penulis
автор	author
охрид	ohrid
лансиран	dilancarkan
лансиран	launching
украина	ukraine
тема	topic
тема	tema
тема	subjek
турски	halwa
турски	turki
турски	turkish
династија	dinasti
територии	wilayah
стефан	stefan
стефан	stephan
промена	perubahan
промена	ubah
лице	muka
лице	wajah
океанија	oceania
седум	seven
седум	tujuh
напад	attack
напад	serangan
напад	serang
напад	serangan
близу	berhampiran
близу	near
близу	dekat
носач	carrier
носач	pembawa
станица	stesyen
станица	stesen
структура	struktur
процесот	process
процесот	proses
планини	ganang
планини	banjaran
планини	pergunungan
мажи	men
статус	status
градби	bangunan
градби	struktur
науката	ilmu
науката	sains
филип	phillip
филип	philip
филип	philippe
филип	filip
романија	romania
орбитални	orbital
џорџ	george
сателитите	satelit
претставуваат	represent
претставуваат	mewakili
претставуваат	pose
претставуваат	posing
света	saint
света	keramat
света	suci
света	kudus
света	holy
света	aya
анхалт	anhalt
слични	serupa
слични	seiras
слични	seiras
соработка	kolaborasi
соработка	kerjasama
камен	batu
камен	batu
камен	rock
заврши	selesaikan
заврши	finish
заврши	completed
заврши	dilengkapkan
заврши	selesai
заврши	tamat
заврши	done
грб	crest
грб	lambang
грб	belakang
грб	punggung
египет	mesir
радио	radio
поддршка	sokongan
поддршка	support
поддршка	sokong
вмро	vmro
управување	urus
управување	uruskan
управување	menguruskan
управување	pengurusan
управување	management
управување	kemudi
управување	steering
управување	stereng
управување	tadbir
купот	stacks
покраината	wilayah
покраината	provinsi
истовремено	serentak
религија	agama
индекс	indeks
остров	pulau
остров	island
граница	sempadan
граница	sempadan
езерото	tasik
езерото	lake
видео	video
поет	penyair
поет	pujangga
ќерка	puteriku
ќерка	daughter
албуми	album
слично	serupa
слично	seiras
текст	teks
берлин	berlin
димитар	dimitar
коса	hair
коса	rambut
сонцето	ahd
сонцето	sun
сонцето	matahari
сонцето	mentari
сака	wants
сака	mahukan
сака	loves
директно	langsung
директно	directly
истите	sama
истите	same
зеланд	zealand
ирска	ireland
семејства	families
семејства	keluaga
семејства	keluarga
писатели	penulis
одбрана	pertahanan
одбрана	pertahanan
римски	roman
римски	rom
национално	national
национално	kebangsaan
национално	nationally
независност	kemerdekaan
броеви	nombor
стане	become
администрација	pentadbiran
помали	minor
македонско	macedonia
српски	serbia
имиња	nama
имиња	names
површината	permukaan
површината	surface
услуги	perkhidmatan
услуги	servis
услуги	nikmat
услуги	perkhidmatan
услуги	khidmat
услуги	servis
услуги	service
сателит	satelit
општество	masyarakat
хенри	henry
притисок	tekanan
луис	lewis
луис	luis
луис	louis
основан	diasaskan
третиот	ketiga
медали	pingat
медали	medal
гледа	watching
гледа	menyaksikan
гледа	memerhati
гледа	menonton
христијански	christian
христијански	kristian
глава	kepala
политичка	politik
избори	pilihanraya
избори	election
избори	pilihanraya
недела	minggu
недела	ahad
недела	sunday
национални	national
национални	kebangsaan
растенија	tanaman
растенија	tumbuhan
бугарски	bulgaria
членовите	ahli
членовите	members
напишал	menulis
академија	akademi
академија	academy
екипа	kru
екипа	krew
екипа	pasukan
екипа	team
чест	kehormatan
чест	honour
чест	maruah
чест	maruah
чест	kehormatan
северно	utara
северно	north
кирил	cyril
кирил	kiril
кирил	kirill
бог	allah
денови	hari
институт	institute
институт	institut
институт	instituto
резултати	hasil
резултати	keputusan
високо	tinggi
мексико	mexico
директор	pengarah
директор	pengetua
проект	projek
план	plan
театар	teater
театар	teater
природата	alam
природата	tabii
природата	semulajadi
босна	bosna
босна	bosnia
починати	almarhum
починати	mendiang
починати	allahyarham
мечка	beruang
мечка	bear
мекленбург	mecklenburg
истото	sama
истото	same
корисници	penguna
корисници	pemakai
корисници	users
корисници	pengguna
делото	akta
зависност	kebergantungan
зависност	ketagihan
избор	pilihan
избор	choice
добра	good
добра	gud
византија	byzantium
зголемување	meningkat
зголемување	tingkatkan
ван	wan
ван	van
хамбург	hamburg
лесно	mudahnya
лесно	mudah
лесно	mudahnya
косово	kosovo
претежно	kebanyakannya
брзина	velocity
брзина	halaju
брзина	speed
брзина	kelajuan
настапи	pertunjukan
долго	panjang
долго	long
добие	dapatan
