категория	kategori
вариант	kepelbagaian
вариант	variasi
одновременно	serentak
одновременно	serentak
русские	rusia
русские	rusia
александрович	alexandrovich
виктор	viktor
виктор	víctor
виктор	victor
мир	world
мир	dunia
мир	ketenangan
мир	peace
мир	mir
работа	job
работа	kerja
работа	bekerja
работа	berkerja
работа	berfungsi
работа	bekerja
японии	jepun
японии	jepun
серия	series
серия	siri
серия	seri
серия	episod
песня	lagu
песня	song
василий	basil
василий	selasih
василий	vasili
василий	vasyl
василий	vasily
вопросы	persoalan
вопросы	isu
вопросы	soalan
вопросы	pertanyaan
испании	sepanyol
завод	tanaman
завод	tumbuhan
завод	kilang
штат	keadaan
штат	negara
штат	negeri
штат	state
проблемы	cabaran
проблемы	masalah
проблемы	problem
проблемы	masaalah
проблемы	masalah
проблемы	persoalan
проблемы	isu
юрий	yuriy
юрий	yuri
ниже	dibawah
ниже	turunkan
ниже	lower
рядом	berhampiran
рядом	near
рядом	dekat
рядом	berhampiran
рядом	berdekatan
найти	find
вклад	input
вклад	sumbangan
развитие	perkembangan
развитие	pembangunan
лиги	liga
директор	pengarah
директор	pengetua
командир	komander
друг	rakan
друг	sahabat
вернулся	dikembalikan
считается	kiraan
рок	batu
рок	rock
пор	erp
футболист	footballer
мой	lombong
мой	tambang
мой	mine
отличие	perbezaan
журнал	magazine
журнал	majalah
журнал	jurnal
журнал	log
министр	menteri
значение	erti
значение	makna
значение	meaning
значение	nilai
комитета	jawatankuasa
комитета	committee
комитета	panitia
производства	production
производства	pengeluaran
производства	produksi
премьер	perdana
премьер	premier
сначала	pertama
сначала	first
сначала	dulu
сначала	dahulu
действительно	memang
действительно	truly
действительно	sungguh
игра	game
игра	permainan
игра	permain
решения	keputusan
решения	penyelesaian
строительство	bangunan
строительство	membina
строительство	construction
строительство	pembinaan
строительство	binaan
пункт	item
пункт	perenggan
мать	ibu
мать	bonda
старший	elder
старший	sulung
старший	senior
снова	lagi
снова	semula
конечно	sure
конечно	yakin
конечно	takpe
здания	bangunan
тренер	pelatih
тренер	trainer
тренер	pelatih
тренер	coach
тренер	jurulatih
поле	bidang
поле	medan
написал	menulis
значения	nyahkekaburan
значения	nilai
пути	cara
женщины	betina
женщины	perempuan
женщины	betina
женщины	wanita
женщины	perempuan
труда	buruh
труда	persalinan
майор	pengkhususan
майор	mejar
майор	major
провинция	wilayah
провинция	provinsi
программы	program
храм	temple
храм	kuil
исследования	studies
исследования	kajian
исследования	pengajian
исследования	research
исследования	kajian
исследования	penyelidikan
какие	alahai
какие	ape
обороны	pertahanan
обороны	pertahanan
мнение	pendapat
мнение	pendapatnya
мнение	pendapat
сообщения	komunikasi
сообщения	mesej
раздел	seksyen
раздел	bahagian
раздел	sekatan
матч	mancis
матч	padan
востоке	timur
быстро	cepat
быстро	laju
быстро	cepat
удаление	membuang
удаление	pembuangan
удаление	penyingkiran
удаление	memadam
удаление	delete
влияние	impak
влияние	hentaman
влияние	pengaruh
епископ	biskop
епископ	bishop
следующий	next
следующий	selanjutnya
следующий	seterusnya
максимальная	maksimum
максимальная	maksima
англии	england
англии	inggeris
капитан	kapten
работает	works
работает	berfungsi
довольно	cantik
довольно	molek
довольно	pretty
ленина	lenin
должно	mesti
интернет	internet
руководитель	penyelia
руководитель	leader
руководитель	pemimpin
армия	tentera
армия	army
степень	ijazah
степень	darjah
лейтенант	leftenan
науки	ilmu
науки	sains
науки	sains
версия	version
версия	versi
школе	sekolah
думаю	pemikiran
думаю	berfikir
думаю	fikirkan
думаю	dugaan
думаю	tekaan
полковник	kolonel
воды	air
титул	tajuk
титул	gelaran
васильевич	vasilyevich
сражения	pertempuran
князь	putera
стадион	stadium
деревне	countryside
деревне	kampung
кубок	copa
кубок	piala
кубок	cup
кубок	cawan
помимо	beyond
пять	lima
движение	gerakan
движение	pergerakan
движение	gerak
движение	trafik
движение	gerakan
движение	pergerakan
выпуск	output
выпуск	keluaran
выпуск	issue
выпуск	isu
теории	teori
святой	saint
святой	suci
святой	kudus
святой	holy
союз	union
союз	kesatuan
союз	penyatuan
союз	soyuz
удалено	dipadam
удалено	terpadam
удалено	dibuang
удалено	dikeluarkan
ван	van
ван	wang
удалить	delete
остров	pulau
остров	island
прав	hak
операции	operasi
операции	transaksi
французский	perancis
издание	edition
издание	edisi
издание	penerbitan
необходимо	diperlukan
результаты	hasil
результаты	keputusan
говорит	menuturkan
говорит	kata
говорит	says
павел	paulus
павел	paul
павел	pavlo
павел	paweł
павел	pavel
пётр	peter
пётр	piotr
золотой	golden
золотой	emas
золотой	keemasan
золотой	emas
золотой	gold
последние	last
последние	terbaharu
известный	known
известный	dikenali
известный	diketahui
известный	famous
известный	terkenal
михайлович	mikhailovich
флота	armada
использование	penggunaan
использование	kegunaan
использование	menggunakan
использование	guna
далее	next
далее	selanjutnya
далее	seterusnya
немецкий	jerman
империя	empire
империя	kerajaan
империя	empayar
совершенно	sepenuhnya
совершенно	totally
очередь	turn
записи	rekod
записи	penyertaan
мог	could
мог	mampukah
термин	terma
вокруг	sekeliling
вокруг	keliling
вокруг	disekeliling
вокруг	sekitar
вторая	second
вторая	kedua
использования	penggunaan
использования	kegunaan
дети	kids
дети	bayi
дети	babies
издательство	penerbit
издательство	penerbitan
действий	action
действий	tindakan
действий	aksi
действий	laga
карьера	kerjaya
карьера	kerjaya
франция	france
франция	perancis
композитор	penggubah
должности	jawatan
должности	kiriman
должности	siaran
должности	jawatan
семьи	families
семьи	keluaga
семьи	keluarga
семьи	family
семьи	keluarga
военный	ketenteraan
военный	tentera
английский	inggeris
числа	nombor
создание	mencipta
создание	penciptaan
создание	mencipta
азии	asian
азии	asia
азии	asia
петербург	petersburg
актриса	pelakon
писать	tulisan
писать	menulis
писать	penulisan
корпус	corpus
корпус	kor
корпус	corps
членов	ahli
членов	members
позиции	jawatan
речь	pidato
речь	speech
речь	pertuturan
евгений	yevgeny
евгений	evgeny
евгений	yevgeni
евгений	eugene
жена	isteri
жена	wife
борис	boris
альбомы	album
вики	wiki
вики	vicky
вики	vicki
центральной	pusat
правительство	pemerintahan
правительство	kerajaan
знак	tanda
знак	petanda
знак	sign
знак	tandatangan
слишком	too
слишком	jugak
энциклопедия	ensiklopedia
энциклопедия	encyclopaedia
поэт	penyair
поэт	pujangga
революции	revolusi
революции	revolutions
спб	spb
заместитель	timbalan
парк	park
парк	taman
уровня	aras
мало	malo
мало	kecik
возможности	kemungkinannya
возможности	kebarangkalian
возможности	kemungkinan
возможности	peluang
возможности	kesempatan
возможности	peluang
позволяет	lets
позволяет	membolehkan
третий	ketiga
формы	borang
избран	terpilih
оставить	tinggalkan
начальник	chief
начальник	ketua
начальник	kepala
начальник	penyelia
начальник	warden
министерства	ministries
брат	bro
брат	bhai
брат	saudara
брат	brother
брат	abg
писал	menulis
могу	mampukah
могу	boleh
цвета	warna
цвета	colours
цвета	warna
цвета	colour
цвета	warna
цвета	warna
победы	kemenangan
победы	victory
победы	menang
середине	pertengahan
середине	mid
единицы	unit
единицы	unit
интервью	interview
интервью	otai
интервью	temuduga
интервью	temuduga
путь	laluan
путь	way
новое	new
новое	baharu
новое	baru
книг	books
книг	buku
шоу	shaw
шоу	tunjuk
шоу	papar
республика	republik
участок	plot
участок	presint
темп	pace
темп	tempo
медали	pingat
медали	medal
фильмов	filem
служил	menghidang
служил	dihidangkan
организация	organisasi
организация	pertubuhan
организация	organisasi
организация	pertubuhan
красного	merah
красного	red
события	peristiwa
события	acara
события	perkembangan
никогда	never
изменения	pengubahsuaian
изменения	perubahan
изменения	perubahan
изменения	ubah
перевод	terjemahan
перевод	penterjemahan
производство	production
производство	pengeluaran
производство	produksi
производство	pengilangan
производство	perkilangan
прежде	sebelum
играл	dimain
различные	pelbagai
море	seaside
море	sea
море	laut
расстояние	jarak
век	abad
век	century
сети	jala
сети	jaring
сети	rangkaian
сети	rangkaian
сети	network
епархии	keuskupan
гитара	guitar
гитара	gitar
гражданство	kebangsaan
гражданство	kewarganegaraan
гражданство	kerakyatan
считаю	membilang
вице	timbalan
вице	naib
научный	saintifik
стиль	style
стиль	gaya
стиль	subjenis
стиль	bergaya
стиль	stail
назад	kebelakang
назад	mengundur
назад	belakang
назад	punggung
военных	ketenteraan
военных	tentera
америки	amerika
границы	sempadan
границы	sempadan
границы	sempadan
учился	dikaji
учился	dipelajari
учился	belajar
городов	bandaraya
городов	bandar
процесс	process
процесс	proses
удалена	dipadam
удалена	terpadam
удалена	dibuang
удалена	dikeluarkan
скорость	velocity
скорость	halaju
скорость	speed
скорость	kelajuan
звания	peringkat
суда	kapal
суда	ships
суда	pembuluh
похоронен	dikebumikan
похоронен	terkubur
похоронен	berkubur
музыка	muzik
музыка	music
православной	ortodoks
текста	teks
факультет	fakulti
основан	diasaskan
политики	politik
пик	peek
пик	pic
пик	puncak
создан	dicipta
любой	sesiapa
любой	sebarang
память	ingatan
память	memory
национальная	national
национальная	kebangsaan
пост	pos
пост	post
карл	karl
карл	carl
край	tepi
тела	body
тела	bodi
тела	badan
тела	jasad
тела	mayat
общество	masyarakat
явно	jelas
вида	vida
польши	polish
польши	poland
польши	poland
вероятно	kemungkinannya
вероятно	berkemungkinan
вероятно	kemungkinan
часов	jam
виды	spesis
виды	spesies
виды	species
виды	jenis
первоначально	awalnya
исследований	studies
исследований	kajian
исследований	pengajian
исследований	research
исследований	kajian
исследований	penyelidikan
начиная	bermula
начиная	memulakan
номинации	pencalonan
пожалуйста	sila
петрович	petrovich
международный	antarabangsa
называется	disebut
называется	dipanggil
происхождения	asal
происхождения	asalnya
сами	sami
министра	menteri
минимальная	minima
минимальная	minimum
минимальная	minimum
взгляд	tenung
взгляд	terpaku
памяти	ingatan
памяти	memory
нарушение	pelanggaran
нарушение	pelanggaran
куда	mana
сделал	jayakan
сделал	did
сделал	cpt
сделал	diperbuat
сделал	made
сделал	bancuh
анатолий	anatoliy
анатолий	anatoli
анатолий	anatoly
профиль	profile
профиль	profil
пример	contoh
средний	middle
средний	tengah
средний	purata
средний	medium
президиума	presidium
мастер	bestari
мастер	wizard
мастер	sifu
мастер	master
факты	fakta
промышленности	industri
уровень	aras
уровень	aras
русская	rusia
бассейн	besen
бассейн	kolam
бассейн	pool
игрок	player
игрок	pemain
писатели	penulis
игорь	igor
значительно	ketara
средства	dana
украина	ukraine
материалы	kandungan
материалы	bahan
материалы	material
материалы	bahan
контракт	kontrak
контракт	contract
приток	inflow
объектов	objek
сегодня	harini
солдат	soldier
солдат	perajurit
солдат	askar
солдат	perajurit
солдат	tentera
солдат	askar
линия	line
линия	garisan
официально	officially
программа	program
программа	program
научная	saintifik
советская	soviet
территория	wilayah
власть	tenaga
власть	power
власть	kuasa
славы	kemasyhuran
славы	fame
анна	anne
анна	anna
команд	arahan
разные	berbeza
умершие	almarhum
умершие	mendiang
умершие	allahyarham
умершие	kematian
месяцев	bulan
растений	tanaman
растений	tumbuhan
слева	kiri
языки	bahasa
раза	raza
вокал	vokal
вокал	vokal
содержит	mengandungi
стать	become
озеро	tasik
озеро	lake
комиссии	komisen
комиссии	komisen
комиссии	suruhanjaya
комиссии	commission
дорога	jalan
дорога	road
монастырь	biara
монастырь	convent
принято	direbut
принято	diambil
принято	taken
принято	diterima
принято	accepted
принято	adopted
газеты	akhbar
газеты	akhbar
переулок	lane
переулок	lorong
переулок	lorong
переулок	gang
написано	bertulis
написано	ditulis
немного	slightly
начали	dimulakan
начали	bermula
форме	shape
форме	bentukkan
форме	bentuk
форме	borang
точно	tepat
точно	accurate
точно	exactly
точно	persis
скончался	almarhum
скончался	mendiang
скончался	allahyarham
широко	meluas
