kategória	kategori
slovenský	slowakia
aby	buat
aby	make
aby	jadikan
aby	membuat
storočia	abad
storočia	century
nad	nad
nad	diatas
utc	utc
jpg	jpg
časti	parts
časti	bagian
časti	onderdil
stránka	page
stránka	halaman
stránka	situs
stránka	site
skupiny	group
skupiny	kelompokkan
skupiny	grup
skupiny	kelompok
skupiny	grup
skupiny	kelompok
html	html
roka	tahun
roka	year
časť	daerah
časť	bagian
časť	seksi
časť	part
časť	bagian
ngc	ngc
október	oktober
október	okt
október	oct
mesta	kotamadya
mesta	town
mesta	kota
mesta	city
mesta	kota
marec	march
marec	maret
august	august
august	agustus
august	agu
august	aug
august	agustus
skupina	group
skupina	kelompokkan
skupina	grup
skupina	kelompok
veľmi	sangat
potom	lalu
potom	maka
potom	kemudian
oficiálna	official
oficiálna	resmi
narodenia	kelahiran
narodenia	lahir
tento	ini
osobnosti	kepribadian
osobnosti	kepribadian
bratislava	bratislava
november	november
november	nopember
november	nov
december	desember
december	december
december	desember
december	dec
iba	only
iba	saja
iba	hanya
iba	cuma
iba	hanya
roky	tahun
oblasti	daerah
oblasti	wilayah
oblasti	luas
oblasti	kawasan
oblasti	area
oblasti	area
január	januari
súbor	berkas
súbor	file
mal	mal
proti	menentang
proti	melawan
proti	against
proti	terhadap
apríl	apr
apríl	april
sveta	world
sveta	dunia
bez	tanpa
najmä	terutama
najmä	khususnya
najmä	terutama
viac	selengkapnya
viac	lebih
viac	lainnya
viac	lagi
február	februari
február	pebruari
február	feb
náhľad	pratinjau
mužov	pria
mužov	men
názov	denominasi
názov	nama
názov	gelar
názov	jabatan
názov	judul
okolo	seputar
okolo	sekitar
ešte	yet
prvý	pertama
prvý	duluan
prvý	dulu
prvý	first
text	sms
text	teks
máj	may
máj	mei
slovenskej	slowakia
spolu	total
spolu	bareng
spolu	together
spolu	bersama
tom	tom
majstrovstvá	championship
majstrovstvá	kejuaraan
majstrovstvá	biatlon
saint	santo
saint	saint
okrem	kecuali
bar	batang
bar	bilah
bar	bar
americký	american
americký	amerika
júl	juli
júl	jul
cez	via
cez	melalui
cez	lewat
cez	through
cez	melalui
česko	czechia
asi	mungkin
asi	tebak
asi	menerka
jeden	satu
jeden	one
objavil	ditemukan
objavil	menemukan
objavil	ketahuan
vojny	perang
vojny	peperangan
vojny	war
vojny	perang
vojny	wars
vojny	peperangan
rok	tahun
rok	year
ulica	jalanan
ulica	street
album	album
dátum	tanggal
dátum	tgl
žien	permpuan
žien	female
žien	betina
žien	perempuan
žien	wanita
žien	perempuan
žien	women
januára	januari
majú	telah
majú	memiliki
majú	miliki
toto	ini
toto	toto
ktorí	siapa
ktorí	who
všetky	all
všetky	aii
všetky	semua
francúzsky	prancis
francúzsky	perancis
mestá	kota
svoje	menta
svoje	its
žije	nyawa
žije	lives
český	ceko
český	český
často	sering
často	seringkali
často	sering
ján	jan
ján	john
ján	yohanes
niekoľko	beberapa
okres	distrik
okres	kecamatan
okres	raionul
okres	kabupaten
okres	daerah
jún	jun
jún	juni
šablóny	template
šablóny	templat
šablóny	template
šablóny	templat
dnes	today
slovensko	slowakia
pretože	karena
ani	ani
ani	nor
slovenska	slovenska
nové	new
nové	baru
všetkých	all
všetkých	aii
všetkých	semua
štátu	negara
štátu	keadaan
štátu	state
ďalšie	tambahan
ďalšie	selanjutnya
ďalšie	berikutnya
ďalšie	next
ďalšie	lain
ďalšie	lainnya
ďalšie	selengkapnya
ďalšie	lebih
ďalšie	lainnya
ďalšie	lagi
tým	tim
tým	team
meno	nama
dve	dua
dve	two
dva	dua
dva	two
mala	mala
style	gaya
style	style
style	bergaya
približne	tentang
približne	ttg
približne	perihal
približne	sekitar
táto	ini
prvé	pertama
prvé	duluan
prvé	dulu
prvé	first
martin	martinus
martin	martin
http	http
tri	tri
tri	tiga
tri	three
loire	loire
nich	mereka
začal	dimulai
začal	memulai
praha	prague
praha	praha
stránke	page
stránke	halaman
film	movie
film	bioskop
film	film
film	film
spoločnosti	korporasi
spoločnosti	perusahaan
spoločnosti	company
spoločnosti	perusahaan
peter	petrus
peter	peter
mali	mali
patrí	milik
slovenská	slowakia
strany	halaman
strany	pesta
strany	pihak
svg	svg
slovensky	inggris
slovensky	indonesian
slovensky	english
prvá	pertama
prvá	duluan
prvá	dulu
prvá	first
van	van
nemecký	german
nemecký	jerman
storočí	abad
storočí	century
hlavne	terutama
hlavne	khususnya
hlavne	terutama
hlavne	kebanyakan
astronóm	astronom
rod	rod
bude	will
bude	akan
titul	gelar
titul	jabatan
titul	judul
kostol	gereja
kostol	church
republiky	republik
možno	mungkin
možno	barangkali
možno	mungkin
možno	maybe
ženy	betina
ženy	perempuan
ženy	wanita
ženy	perempuan
ženy	women
ďalej	selanjutnya
ďalej	berikutnya
ďalej	next
kedy	kapan
kedy	saat
kedy	apabila
kedy	ketika
územia	wilayah
územia	teritori
územia	wilayah
územia	teritori
systém	sistem
systém	system
ide	goes
ide	ide
potok	aliran
potok	arus
potok	stream
potok	streaming
latinsky	latin
góly	gol
góly	tujuan
spisovateľ	penulis
európy	eropa
pôvodne	awalnya
pôvodne	aslinya
pôvodne	awalnya
súhvezdie	constellation
súhvezdie	konstelasi
známy	dikenal
známy	diketahui
známy	kenalan
haute	haute
veľkosť	ukuran
veľkosť	size
john	john
john	yohanes
klub	club
klub	klub
objektov	obyek
objektov	objek
objektov	benda
isbn	isbn
slovenské	slowakia
portál	portal
článok	pasal
článok	artikel
ľudí	manusia
ľudí	rakyat
ľudí	orang
ľudí	people
územie	wilayah
územie	teritori
možné	mungkin
možné	kemungkinan
možné	dimungkinkan
zomrel	meninggal
niektoré	some
niektoré	beberapa
hudobné	music
hudobné	musik
hudobné	musik
hudobné	musikal
hudobné	musical
herec	actor
herec	aktor
hry	permainan
hry	games
hry	game
veľký	besar
veľký	big
veľký	besar
gmina	gmina
života	kehidupan
života	life
života	hidup
septembra	september
kráľ	raja
kráľ	king
iii	iii
maďarsku	hongaria
maďarsku	hungaria
hráči	pemain
vlády	pemerintah
vlády	pemerintahan
vlády	pemerintah
vlády	pemerintahan
môžu	dapat
môžu	can
môžu	bisa
miest	tempat
zároveň	serentak
zároveň	bersamaan
napriek	kedengkian
mieste	spot
mieste	situs
mieste	site
kráľa	raja
kráľa	king
tam	tam
tam	ada
spoločnosť	society
spoločnosť	masyarakat
spoločnosť	perusahaan
spoločnosť	company
oblasť	daerah
oblasť	wilayah
oblasť	provinsi
oblasť	region
oblasť	kawasan
oblasť	oblast
oblasť	daerah
oblasť	wilayah
oblasť	luas
oblasť	kawasan
oblasť	area
nej	nya
nej	her
vek	usia
vek	umur
takmer	almost
takmer	hampir
takmer	nyaris
takmer	hampir
štadión	stadion
štadión	stadium
muži	jantan
muži	pria
muži	men
októbra	oktober
život	kehidupan
život	life
život	hidup
mája	may
mája	mei
dňa	siang
dňa	hari
dňa	day
národné	gimn
národné	national
národné	nasional
jozef	yusuf
jozef	joseph
center	tengah
center	pusat
center	center
syn	nak
syn	putra
syn	son
syn	anak
marca	march
marca	maret
dĺžka	panjang
dĺžka	bujur
augusta	august
augusta	agustus
augusta	augusta
veľké	besar
veľké	big
veľké	besar
školy	sekolah
školy	sekolah
nový	new
nový	baru
nový	nový
obsahuje	mengandung
obsahuje	berisi
anderson	anderson
správa	lapor
správa	laporkan
správa	melaporkan
správa	laporan
správa	pesan
správa	administrasi
štát	negara
štát	negara
štát	keadaan
štát	state
pomocou	menggunakan
pomocou	using
hráč	player
hráč	pemain
hráč	pemutar
hráč	gamer
banskej	banská
júna	juni
cesta	jalur
cesta	tapak
cesta	path
cesta	rute
cesta	journey
cesta	way
cesta	jalan
cesta	road
apríla	april
dostal	got
dostal	punya
krajiny	negara
krajiny	lansekap
krajiny	landscape
krajiny	tumbang
krajiny	lanskap
krajiny	negara
začala	dimulai
začala	memulai
spacewatch	spacewatch
ceny	harga
ceny	hadiah
číslo	angka
číslo	nomor
číslo	bilangan
číslo	nomer
typ	jenis
typ	tipe
typ	ketik
politik	politisi
politik	politikus
pyrénées	pyrénées
mesa	mesa
košice	košice
rôznych	bermacam
rôznych	berbagai
rôznych	beragam
spojené	bersatu
júla	juli
práve	cuma
práve	hanya
niektorých	some
niektorých	beberapa
čas	kali
čas	waktu
čas	waktunya
čas	time
prípade	case
prípade	kasus
novembra	november
novembra	nopember
loneos	loneos
víťaz	pemenang
víťaz	winner
decembra	desember
decembra	december
nemecko	jerman
hlavné	major
hlavné	mayor
hlavné	jurusan
hlavné	utama
galaxia	galaxy
galaxia	galaksi
awards	penghargaan
vrátane	termasuk
vrátane	inklusif
vrátane	termasuk
troch	tiga
troch	three
postupne	bertahap
práce	pekerjaan
práce	kerja
práce	bekerja
veľká	besar
veľká	big
veľká	besar
množstvo	jumlah
množstvo	kuantitas
množstvo	jumlah
opäť	lagi
priezvisko	marga
otec	ayah
otec	ayah
otec	bapa
otec	bapak
com	com
než	daripada
než	than
svete	world
svete	dunia
podobne	serupa
podobne	mirip
stránky	situs
stránky	halaman
diela	karya
diela	bekerja
diela	works
poloha	posisi
poloha	jabatan
poloha	lokasi
niekedy	terkadang
niekedy	kadang
niekedy	terkadang
niekedy	kadang
typu	jenis
typu	tipe
typu	ketik
deň	siang
deň	hari
deň	day
houten	houten
druhý	detik
druhý	kedua
druhý	second
články	artikel
vtedy	lalu
vtedy	maka
vtedy	kemudian
jedna	satu
jedna	one
každý	semuanya
každý	setiap
každý	every
každý	setiap
každý	tiap
každý	each
sur	sur
obrázok	picture
obrázok	gambar
obrázok	gambar
obrázok	image
obrázok	citra
obrázok	figure
obrázok	figur
obrázok	tokoh
obrázok	sosok
celý	keseluruhan
celý	whole
celý	utuh
obyvateľstva	penduduk
obyvateľstva	populasi
členovia	anggota
stále	masih
jednotky	satuan
jednotky	unit
jednotky	pasukan
dejiny	history
dejiny	riwayat
dejiny	sejarah
alpes	alpes
diskusia	diskusi
diskusia	perdebatan
diskusia	debat
keďže	padahal
keďže	sedangkan
keďže	semenjak
keďže	since
keďže	sejak
program	program
program	agenda
program	program
gitara	guitar
gitara	gitar
jedným	satu
jedným	one
článku	pasal
článku	artikel
hudobný	musik
hudobný	musikal
hudobný	musical
kolo	pangkuan
kolo	lap
kolo	ronde
kolo	bulat
kolo	round
začali	dimulai
začali	memulai
strana	party
strana	berpesta
strana	partai
strana	pesta
strana	pihak
strana	page
strana	halaman
strana	sisi
strana	side
strana	samping
francúzsko	prancis
francúzsko	france
francúzsko	perancis
taktiež	juga
obdobia	periode
dobe	kali
dobe	waktu
dobe	waktunya
dobe	time
autor	pengarang
autor	penulis
autor	pembuat
park	park
park	taman
popis	caption
popis	keterangan
popis	uraian
popis	deskripsi
popis	keterangan
cena	harga
cena	price
cena	harganya
pravdepodobne	mungkin
pravdepodobne	kemungkinan
der	der
nová	new
nová	baru
nová	nová
rieky	sungai
rieky	river
rieky	sungai
rieky	rivers
rôzne	bermacam
rôzne	berbagai
rôzne	beragam
rôzne	beda
rôzne	berbeda
rôzne	miscellaneous
obdobie	periode
škola	sekolah
klubu	club
klubu	klub
februára	februari
februára	pebruari
františek	františek
františek	fransiskus
františek	francis
františek	ferenc
albumy	album
dielo	pekerjaan
dielo	kerja
dielo	bekerja
nakoniec	akhirnya
väčšina	kebanyakan
väčšina	paling
väčšina	mayoritas
zápasy	cocok
zápasy	kecocokan
zápasy	pertandingan
zápasy	berkelahi
zápasy	perkelahian
zápasy	permainan
zápasy	games
zápasy	game
neho	nya
neho	him
turnaj	turnamen
rovnako	same
druh	jenis
druh	tipe
druh	ketik
druh	spesies
druh	species
stavby	struktur
priamo	straight
priamo	lurus
priamo	direct
priamo	langsung
priamo	langsung
metrov	meter
metrov	meter
anglický	inggris
anglický	indonesian
anglický	english
albumu	album
funkcia	fungsi
funkcia	fitur
von	keluar
von	out
článkov	artikel
štátov	negara
južnej	southern
južnej	selatan
južnej	selatan
južnej	south
piesne	lagu
piesne	songs
verzia	versi
hoci	meskipun
hoci	walaupun
hoci	though
hoci	meskipun
hoci	walaupun
hoci	meski
hoci	walau
image	gambar
image	image
image	citra
york	york
rad	deret
rad	series
rad	seri
rad	radikal
rad	rad
rad	dayung
rad	baris
rad	row
európe	eropa
členom	anggota
členom	member
zatiaľ	yet
výška	pengangkatan
výška	ketinggian
výška	tinggi
túto	ini
stav	status
stav	syarat
stav	kondisi
william	william
png	png
menom	bernama
menom	dinamai
menom	dinamakan
krajine	negara
marne	marne
právo	kanan
právo	benar
právo	right
právo	hukum
právo	law
stretnutie	janji
stretnutie	rapat
stretnutie	meeting
stretnutie	pertemuan
stretnutie	reuni
oficiálne	official
oficiálne	resmi
univerzity	universitas
univerzity	universitas
univerzity	university
viacerých	kelipatan
viacerých	beberapa
viacerých	multiple
viacerých	berganda
tímov	tim
san	san
david	daud
david	david
rozhodca	judge
rozhodca	menghakimi
rozhodca	hakim
rozhodca	wasit
rozhodca	ref
bystrici	bystrica
zmysle	arti
zmysle	artinya
zmysle	makna
informácie	info
informácie	information
informácie	informasi
bystrica	bystrica
veľa	banyak
veľa	much
veľa	banyak
dokonca	even
dokonca	genap
dokonca	bahkan
deti	anak
deti	bayi
deti	babies
malo	malo
malo	harus
malo	haruskah
rakúsko	austria
znamená	berarti
znamená	artinya
znamená	sarana
severnej	utara
severnej	northern
dom	house
dom	rumah
dom	dom
vody	water
vody	air
vody	waters
vody	perairan
vody	air
jan	jan
patria	belong
patria	milik
www	www
vždy	always
vždy	selalu
práva	ijin
práva	izin
práva	perizinan
práva	hak
ľudia	manusia
ľudia	rakyat
ľudia	orang
ľudia	people
známe	dikenal
známe	diketahui
známe	familiar
známe	akrab
známe	terbiasa
herečka	aktris
herečka	actress
hrad	kastil
hrad	istana
hrad	castle
hrad	benteng
menej	kurang
hier	permainan
hier	games
hier	game
bgcolor	bgcolor
známa	dikenal
známa	diketahui
les	woods
les	hutan
les	les
les	hutan
les	forest
skôr	agak
skôr	sebelumnya
skôr	tadi
systému	sistem
systému	system
štyri	empat
štyri	four
zeme	bumi
zeme	earth
lode	perahu
lode	kapal
banská	banská
banská	menambang
banská	pertambangan
banská	penambangan
sám	sendirian
sám	alone
sám	sendiri
básnik	penyair
básnik	pujangga
úplne	seutuhnya
úplne	sepenuhnya
dní	days
dní	hari
ďalší	another
ďalší	selanjutnya
ďalší	berikutnya
ďalší	next
skladateľ	komposer
skladateľ	penyusun
kto	siapa
kto	who
rozdiel	bedanya
rozdiel	perbedaan
rozdiel	diferensial
tím	tim
tím	team
družstvo	skuad
družstvo	squad
družstvo	regu
družstvo	pasukan
družstvo	koperasi
matematik	matematikawan
armády	tentara
armády	army
rady	nasihat
rady	nasehat
rady	saran
rady	majelis
rady	dewan
rady	council
mať	telah
mať	memiliki
mať	miliki
world	world
world	dunia
označenie	menandai
označenie	penunjukan
označenie	indikasi
označenie	labelling
označenie	identifikasi
druhá	detik
druhá	kedua
druhá	second
mužstvo	kedewasaan
mužstvo	kejantanan
mužstvo	tim
mužstvo	team
musí	harus
musí	mesti
musí	keharusan
musí	must
jazyk	lidah
jazyk	bahasa
obvode	perimeter
predtým	sebelum
predtým	sebelumnya
predtým	before
finále	finale
finále	final
finále	final
finále	finals
open	buka
open	open
open	terbuka
činnosť	kegiatan
činnosť	aktifitas
činnosť	aktivitas
činnosť	kegiatan
činnosť	aktivitas
vojna	perang
vojna	peperangan
vojna	war
vrch	top
vrch	puncak
vrch	teratas
paul	paulus
paul	paul
seine	seine
súťaže	kompetisi
súťaže	kontes
súťaže	lomba
súťaže	kompetisi
súťaže	persaingan
súťaže	lomba
väčšinou	kebanyakan
ivan	ivan
česká	ceko
pas	pas
pas	paspor
pas	passport
cesty	path
cesty	rute
šírka	lintang
šírka	lebar
základné	esensial
základné	penting
základné	dasar
základné	basic
chránené	terlindung
chránené	dilindungi
chránené	terlindungi
chránené	terlindung
rýchlosť	kecepatan
rýchlosť	tarif
rýchlosť	nilai
rýchlosť	kurs
rýchlosť	laju
rýchlosť	tingkat
rýchlosť	kecepatan
rýchlosť	speed
pozícia	posisi
pozícia	jabatan
podarilo	dikelola
mnoho	banyak
prezident	presiden
knihy	pembukuan
knihy	buku
prírodná	alamiah
prírodná	natural
prírodná	alami
cieľom	aim
cieľom	bidik
prahe	prague
prahe	praha
študoval	dipelajari
študoval	belajar
filozof	filsuf
rhône	rhône
spev	menyanyi
spev	bernyanyi
častí	parts
častí	bagian
častí	onderdil
hral	diputar
hral	dimainkan
hral	dipermainkan
organizácie	organisasi
organizácie	organisasi
organizácie	organisasi
ostrov	pulau
ostrov	island
kráľovstvo	kingdom
kráľovstvo	kerajaan
pavol	pavol
pavol	paulus
pavol	paul
triedy	kelas
triedy	angkatan
triedy	kelas
triedy	class
americká	american
americká	amerika
hlavný	utama
play	mainkan
play	putar
play	bermain
play	main
kluby	klub
kluby	club
kluby	keriting
najviac	kebanyakan
najviac	paling
calais	calais
sídlo	mansion
sídlo	markas
sídlo	kursi
sídlo	seat
člen	anggota
člen	member
vznik	munculnya
karol	karol
druhov	spesies
druhov	species
nikdy	pernah
činnosti	kegiatan
činnosti	aktifitas
činnosti	aktivitas
lebo	karena
centre	tengah
centre	pusat
centre	center
centre	tengah
centre	pusat
centre	centre
prevažne	terutama
prevažne	kebanyakan
prevažne	didominasi
štáty	negara
štáty	negara
robert	robert
hudba	music
hudba	musik
dvojhra	tunggal
off	nonaktif
off	off
off	mati
cirkvi	gereja
cirkvi	gereja
cirkvi	church
stupeň	gelar
stupeň	ijazah
stupeň	derajat
stupeň	grade
spojených	bergabung
michal	michal
michal	michael
michal	mikail
význam	relevansi
význam	pentingnya
význam	arti
význam	artinya
význam	makna
význam	makna
význam	signifikansi
budova	building
budova	membangun
budova	bangunan
budova	gedung
malé	small
malé	kecil
malé	little
malé	kecil
malé	sedikit
malé	beraktifitas
raz	once
raz	sekali
jedno	satu
jedno	one
nord	nord
tretiny	pertiga
šport	sport
šport	olahraga
šport	olahraga
šport	sports
človek	manusiawi
človek	manusia
človek	human
človek	pria
človek	manusia
človek	man
jean	jean
spevák	penyanyi
spevák	singer
des	des
pomerne	agak
pomerne	lumayan
polovici	pertengahan
polovici	mid
minulosti	past
udalostí	peristiwa
udalostí	kegiatan
udalostí	event
udalostí	acara
diel	karya
diel	bekerja
diel	works
ostatné	lain
ostatné	lainnya
ostatné	lain
ostatné	lainnya
skóre	score
skóre	skor
skóre	skor
kultúry	kultur
kultúry	kebudayaan
kultúry	budaya
kultúry	kultur
black	hitam
black	black
filmy	films
filmy	film
filmy	movies
filmy	bioskop
filmy	film
stanice	stasiun
rock	batuan
rock	batu
rock	rock
české	ceko
české	české
napísal	tertulis
napísal	ditulis
napísal	tulis
napísal	menulis
dal	dal
liga	league
liga	liga
liga	liga
funkcie	fungsi
funkcie	fungsi
funkcie	fitur
matka	mother
matka	ibu
matka	bunda
stalo	terjadi
kategórie	kategori
kategórie	kategori
republika	republik
rodiny	keluarga
najlepší	terbaik
najlepší	best
pieseň	lagu
pieseň	song
univerzite	universitas
univerzite	university
juraj	juraj
hrá	memainkan
hrá	bermain
futbalista	footballer
niekoľkých	beberapa
centrum	centrum
centrum	tengah
centrum	pusat
centrum	center
centrum	tengah
centrum	pusat
centrum	centre
druhy	spesies
druhy	species
federácie	federasi
federácie	federation
moselle	moselle
rieka	sungai
rieka	river
richard	richard
najprv	pertama
najprv	duluan
najprv	dulu
najprv	first
rusko	rusia
rusko	russia
data	data
fontsize	fontsize
hokej	hockey
hokej	hoki
miliónov	juta
miliónov	million
miliónov	sejuta
miliónov	jutaan
miliónov	juta
miliónov	berjuta
doby	periode
najčastejšie	kebanyakan
top	top
top	puncak
top	teratas
herschel	herschel
skladba	lagu
skladba	song
ríše	imperium
ríše	empire
ríše	kekaisaran
city	city
city	kota
city	perasaan
účasti	partisipasi
skladby	trek
skladby	lagu
skladby	songs
získala	diperoleh
získala	didapatkan
získala	diperoleh
získala	diterima
mape	map
mape	peta
most	bridge
most	anjungan
most	jembatan
dobre	bagus
dobre	okey
dobre	okay
dobre	oke
ulice	jalanan
mapa	map
mapa	peta
vladimír	vladimir
sily	kekuatan
súčasť	part
súčasť	bagian
súčasť	komponen
členov	anggota
fyzik	fisikawan
mená	nama
mená	names
mená	mamang
powiat	kabupaten
powiat	county
powiat	daerah
powiat	powiat
powiat	powiat
domov	home
domov	rumah
domov	pulang
domov	beranda
významné	signifikan
krajina	negara
krajina	lansekap
krajina	landscape
krajina	tumbang
krajina	lanskap
budovy	building
budovy	membangun
budovy	bangunan
budovy	gedung
budovy	bangunan
budovy	gedung
milan	milan
kým	till
kým	sambil
kým	sementara
kým	selagi
kým	hingga
kým	sampai
lat	lat
taliansko	italy
taliansko	italia
model	model
university	universitas
university	university
km²	km²
hviezdy	bintang
hviezdy	stars
miesta	tempat
miesta	lokasi
projekt	project
projekt	proyek
projekt	projek
kniha	kitab
kniha	book
kniha	buku
viacero	beberapa
viacero	kelipatan
viacero	beberapa
viacero	multiple
viacero	berganda
mária	mary
mária	maria
mária	marie
mária	maria
niečo	something
niečo	sesuatu
motor	engine
motor	mesin
motor	motor
celkom	total
názvy	gelar
názvy	titel
názvy	nama
názvy	names
názvy	mamang
krajín	negara
james	james
james	yakobus
vedie	prospek
vedie	pimpin
vedie	lead
založené	didirikan
založené	based
založené	didasarkan
založené	berbasis
založené	berdasarkan
európskej	eropa
európskej	european
pohár	gelas
pohár	kaca
pohár	glass
pohár	gelas
pohár	piala
pohár	cawan
pohár	cangkir
pohár	cup
jednotlivých	individu
jednotlivých	individual
jednotlivých	perorangan
manželka	pasangan
manželka	isteri
manželka	istrinya
manželka	istri
manželka	wife
nobelovej	nobel
music	music
music	musik
divadlo	theater
divadlo	teater
divadlo	bioskop
divadlo	theatre
divadlo	teater
divadlo	bioskop
malý	small
malý	kecil
malý	little
malý	kecil
malý	sedikit
malý	beraktifitas
seba	myself
seba	diri
seba	diri
seba	sendiri
seba	yourself
vplyv	impact
vplyv	berdampak
vplyv	dampak
vplyv	benturan
vplyv	pengaruhi
vplyv	memengaruhi
vplyv	pengaruh
vplyv	efek
štefan	stephen
štefan	stefan
štefan	stepan
mimo	luar
mimo	diluar
michael	michael
michael	mikail
existuje	ada
celkovo	total
celkovo	keseluruhan
zákon	hukum
zákon	law
vodné	water
vodné	air
avšak	namun
sts	sts
nástroje	instrumen
nástroje	perkakas
nástroje	alat
nástroje	peralatan
nástroje	tools
nástroje	utilitas
nástroje	keperluan
hmotnosť	mass
hmotnosť	massa
hmotnosť	misa
hmotnosť	berat
vpravo	kanan
vpravo	benar
vpravo	right
stanica	stasiun
stanica	station
saône	saône
bývalý	mantan
garonne	garonne
tvar	shape
tvar	bentuk
jednotka	skuad
jednotka	squad
jednotka	regu
jednotka	pasukan
jednotka	satuan
jednotka	unit
založená	didirikan
založená	based
založená	didasarkan
založená	berbasis
založená	berdasarkan
pedagóg	pendidik
taliansky	italia
pohľad	melihat
pohľad	tampilan
pohľad	lihat
records	catatan
records	rekor
records	records
alexander	alexander
ruský	russian
ruský	rusia
vzhľadom	mempertimbangkan
vzhľadom	mengingat
vzhľadom	diberikan
vzhľadom	diberi
teraz	sekarang
teraz	now
teraz	kini
všetko	everything
všetko	semuanya
všetko	segalanya
všetko	all
všetko	aii
všetko	semua
homo	homo
côte	côte
iný	beda
iný	berbeda
iný	lain
iný	lainnya
iný	another
iný	lain
iný	lainnya
povrchu	permukaan
veku	usia
veku	umur
britský	britania
britský	british
služby	servis
služby	pelayanan
služby	layanan
služby	jasa
služby	service
služby	jasa
služby	layanan
služby	servis
služby	pelayanan
márie	marie
márie	mary
márie	maria
zem	bumi
zem	earth
zem	tanah
zem	ground
kostola	gereja
kostola	church
vrátil	dikembalikan
loď	kapal
loď	ship
loď	kapal
loď	perahu
loď	boat
tréner	pelatih
tréner	trainer
tréner	pelatih
tréner	coach
juhu	southern
juhu	selatan
juhu	selatan
juhu	south
možnosť	opsi
možnosť	kemungkinan
val	val
najlepšie	diunggulkan
najlepšie	ditampilkan
najlepšie	unggulan
najlepšie	feature
najlepšie	terbaik
najlepšie	best
vláda	pemerintah
vláda	pemerintahan
štyroch	empat
štyroch	four
úlohu	peran
úlohu	peranan
koniec	akhiri
koniec	end
koniec	akhir
koniec	ending
koniec	berakhiran
koniec	mengakhiri
koniec	berakhir
brankár	kiper
treba	membutuhkan
treba	perlukan
treba	perlu
treba	kebutuhan
treba	need
treba	butuh
história	history
história	riwayat
história	sejarah
prostredníctvom	via
prostredníctvom	melalui
prostredníctvom	lewat
prostredníctvom	through
prostredníctvom	melalui
malá	small
malá	kecil
malá	little
malá	kecil
malá	sedikit
malá	beraktifitas
trať	lacak
trať	trek
trať	track
postavy	aksara
postavy	karakter
štúdium	belajar
štúdium	kajian
štúdium	belajar
štúdium	studi
štúdium	studi
eure	eure
sezóny	season
sezóny	musim
sezóny	musimnya
histórii	history
histórii	riwayat
histórii	sejarah
filozofia	filsafat
filozofia	filosofi
písmo	font
písmo	huruf
písmo	kitab
písmo	alkitab
začína	dimulai
začína	mulai
začína	dimulai
začína	starting
začína	memulai
toku	fluks
toku	flow
toku	mengalir
toku	mengalirlah
toku	aliran
toku	alur
midi	midi
verzie	versi
slovo	kata
slovo	word
slovo	firman
hustota	kepadatan
