del	del
loro	ihren
loro	ihnen
loro	sie
primo	primo
primo	erste
primo	zuerst
primo	erster
primo	first
primo	ersten
nome	namen
nome	bezeichnung
nome	vorname
nome	name
dall	dall
san	san
poi	dann
poi	anschließend
poi	damals
poi	danach
secondo	sekunde
secondo	zweiter
secondo	zweite
secondo	zweiten
msg	msg
voce	voice
voce	stimme
voce	gesang
progetti	projekte
progetti	vorhaben
progetti	projekten
sia	sia
dove	wo
dove	wohin
quando	wenn
quando	wann
anno	anno
anno	jahr
anno	baujahr
anno	jahres
anno	jahre
durante	während
mentre	während
mentre	weile
voci	einträge
voci	gerücht
voci	gerüchte
voci	gerüchten
voci	stimmig
voci	stimmen
italia	italien
fino	bis
tre	tre
tre	drei
tre	dreien
tre	three
tre	dreier
molto	very
molto	sehr
molto	äußerst
molto	vieles
molto	much
molto	viel
from	vom
from	von
from	ab
from	aus
può	mai
può	kann
può	may
può	möge
può	darf
può	kann
può	können
può	can
può	kannst
hanno	haben
hanno	habe
comune	gemeinsamen
comune	häufig
comune	allgemein
comune	gemeinsames
comune	gemeinsame
stesso	gleiche
stesso	gleich
stesso	gleichen
stesso	selbe
stesso	dasselbe
tutti	jeder
tutti	alle
tutti	jedermann
tutti	alle
tutti	alles
tutti	all
tutti	jeder
tutti	alle
tutti	jedem
tutti	jedermann
stagione	spielzeit
stagione	staffel
stagione	jahreszeit
stagione	saison
gruppo	gruppe
gruppo	konzern
gruppo	gruppierung
gruppo	gruppen
gruppo	unternehmensgruppe
stati	staaten
contro	gegen
contro	dagegen
dai	dai
calciatore	fußballer
calciatore	fußballspieler
roma	rom
tempo	zeit
tempo	uhrzeit
tempo	zeiten
tempo	zeitraum
tempo	zeitpunkt
abitanti	einwohner
abitanti	bewohner
chiesa	kirchen
chiesa	church
chiesa	kirche
grande	großen
grande	große
grande	groß
grande	großer
grande	grosse
grande	big
grande	großen
grande	große
grande	groß
grande	großes
grande	great
grande	toll
grande	großartig
grande	groß
grande	große
grande	grande
secolo	jahrhundert
secolo	century
secolo	jahrhunderts
guerra	krieg
guerra	kriegsführung
guerra	krieg
sempre	stets
sempre	always
sempre	immer
fatto	hergestellt
fatto	machte
fatto	gemacht
fatto	made
fatto	geschafft
fatto	erledigt
fatto	getan
fatto	gemacht
fatto	geschafft
fatto	fertig
fatto	tatsache
fatto	fakt
volta	volta
erano	wurden
erano	waren
storia	erzählung
storia	geschichte
storia	meldung
storia	vergangenheit
storia	werdegang
storia	geschichte
fine	beenden
fine	end
fine	ende
seguito	gefolgt
seguito	folgten
seguito	abonniert
seguito	folgte
aveva	hatten
aveva	hatte
album	album
album	fotoalbum
album	alben
album	albums
già	schon
già	bereits
altre	sonstiges
altre	andere
altre	anderen
altre	sonstige
altre	anderes
altre	sonstiges
altre	andere
altre	anderen
altre	sonstige
alcuni	einige
alcuni	manche
alcuni	einigen
ancora	wieder
ancora	nochmal
ancora	erneut
ancora	noch
ancora	still
ancora	trotzdem
senza	ohne
senza	without
francese	französisch
francese	französische
francese	französischen
francese	franzosen
francese	franzose
seconda	sekunde
seconda	zweiter
seconda	zweite
seconda	zweiten
finale	finale
finale	endgültig
finale	finale
finale	endgültige
finale	endgültigen
finale	letzte
finale	endet
finale	enden
finale	ende
vita	leben
vita	life
vita	lebens
vita	vita
vita	taille
vita	hüfte
titolo	überschrift
titolo	titel
titolo	anrede
shift	schicht
shift	verschiebung
shift	verschieben
shift	shift
campionato	meisterschaft
campionato	meisterschaften
campionato	championship
campionato	campionato
ogni	jedes
ogni	jeder
ogni	jeden
ogni	jede
ogni	jedes
ogni	jeder
ogni	jedem
ogni	jeden
ogni	jede
mondo	mondo
mondo	welt
mondo	weltweit
tutto	alles
tutto	allem
tutto	alle
tutto	alles
tutto	all
settembre	september
nazionale	nationaler
nazionale	nationale
nazionale	nationalen
nazionale	national
italiana	italiener
italiana	italienischer
italiana	italienischen
italiana	italienisch
italiana	italienische
circa	über
circa	etwa
circa	circa
altro	sonstiges
altro	andere
altro	anderen
altro	sonstige
altro	anderes
altro	weiteres
altro	mehr
altro	weitere
sotto	darunter
sotto	unten
sotto	unterhalb
sotto	under
sotto	unter
wikipedia	wikipedia
calcio	fußballspiel
calcio	fußball
calcio	fussball
calcio	soccer
calcio	football
calcio	fußballspiel
calcio	fußball
calcio	fussball
calcio	calcium
calcio	kalzium
famiglia	familien
famiglia	familie
oltre	vorbei
oltre	über
oltre	hinaus
oltre	jenseits
oltre	beyond
inoltre	ausserdem
inoltre	ebenso
inoltre	außerdem
inoltre	ebenfalls
inoltre	auch
numero	nummer
numero	anzahl
numero	zahl
milano	milan
milano	mailand
via	away
via	weg
via	via
via	über
via	per
posto	ort
posto	stelle
posto	platz
ottobre	oktober
ottobre	october
maggio	mai
maggio	kann
maggio	may
maggio	möge
maggio	darf
ruolo	rolle
gennaio	jänner
gennaio	januar
gennaio	january
modo	weise
modo	weg
modo	way
nuovo	neuer
nuovo	neue
nuovo	neu
nuovo	neuen
nuovo	neues
perché	weil
perché	wegen
perché	denn
perché	weswegen
perché	wieso
perché	weshalb
perché	warum
perché	wozu
casa	haus
casa	startseite
casa	zuhause
casa	haus
casa	heimat
generale	allgemeines
generale	allgemein
generale	allgemeinen
generale	allgemeine
marzo	marsch
marzo	march
marzo	märz
squadra	squad
squadra	kader
squadra	einheit
squadra	mannschaft
squadra	team
dicembre	december
dicembre	dezember
caso	case
caso	rechtssache
caso	fall
sue	verklagt
sue	sue
sue	verklagen
giugno	juni
giugno	june
questi	diesen
questi	diese
agosto	august
agosto	august
agosto	aug
luglio	juli
luglio	july
politico	politikerin
politico	politiker
politico	politischen
politico	politisch
politico	politisches
politico	politischer
politico	politische
opera	oper
opera	opera
opera	opernhaus
opera	opern
opera	opus
fra	fra
fra	zwischen
fra	dazwischen
aprile	april
pagina	seite
pagina	seiten
periodo	zeit
periodo	zeitraum
periodo	periode
periodo	zeitabschnitt
novembre	november
giovanni	giovanni
giovanni	johannes
giovanni	johann
giovanni	john
grazie	danke
grazie	dankes
grazie	dank
grazie	dankeschön
insieme	zusammen
insieme	gemeinsam
lui	er
lui	ihn
lui	ihm
invece	anstelle
invece	statt
invece	anstatt
invece	stattdessen
morte	todes
morte	tode
morte	tod
morte	todesstrafe
maria	marie
maria	mary
maria	maria
maria	marija
maria	maria
nuova	neuer
nuova	neue
nuova	neu
nuova	neuen
nuova	neues
febbraio	february
febbraio	februar
febbraio	feb
febbraio	februar
john	johannes
john	johann
john	john
centro	zentrum
centro	mitte
centro	zentriert
centro	center
centro	zentrum
centro	stadtzentrum
centro	mitte
centro	stadtmitte
centro	mittelpunkt
inglese	englisch
inglese	englische
inglese	deutsch
quattro	four
quattro	vier
interno	inneneinrichtung
interno	innenräume
interno	innenausstattung
interno	innenraum
interno	inneren
interno	interieur
interno	interner
interno	intern
interno	innere
interno	internen
interno	interne
interno	inneres
interno	innerer
interno	innere
interno	inner
interno	inneren
attività	tätigkeiten
attività	aktivitäten
attività	tätigkeitsbereiche
attività	tätigkeit
attività	aktivität
attività	aktivitäten
attività	tätigkeitsbereich
alcune	einige
alcune	manche
alcune	einigen
tutte	alle
tutte	alles
tutte	all
edizione	edition
edizione	ausgabe
edizione	auflage
infatti	tatsächlich
qui	hierher
qui	hier
nord	nordsee
nord	norden
nord	nordosten
nord	nord
nord	nord
diretto	gerichtet
diretto	gelenkt
diretto	regie
diretto	direkten
diretto	direkte
diretto	direkt
diretto	direkter
diretto	direktes
esempio	beispiel
ultimo	letzte
ultimo	letzter
ultimo	letzten
ultimo	letztes
ultimo	zuletzt
sfondo	hintergründe
sfondo	vorgeschichte
sfondo	hintergrundinformationen
sfondo	hintergrund
versione	fassung
versione	version
provincia	bundesland
provincia	provinz
attore	schauspieler
attore	akteur
attore	darsteller
coppa	coppa
coppa	pokal
coppa	becher
coppa	kelch
coppa	tasse
coppa	cup
forma	formgebung
forma	form
forma	formular
forma	vordruck
forma	form
codice	kodex
codice	codex
codice	kodex
codice	vorwahl
codice	code
codice	quelltext
oggi	heutige
oggi	heute
oggi	heutigen
base	grundlage
base	stützpunkt
base	basis
base	grundlage
base	basis
trova	findet
trova	finden
trova	finde
trova	suchen
trova	findet
trova	finden
trova	funde
punto	punto
punto	punkt
punto	point
tuttavia	allerdings
tuttavia	jedoch
tuttavia	dennoch
tuttavia	allerdings
tuttavia	jedoch
figlio	sohn
corso	natürlich
corso	kurs
corso	lehrgang
corso	corso
corso	korsischen
allenatore	trainer
allenatore	ausbilder
allenatore	trainer
allenatore	kutsche
allenatore	coach
molti	viele
molti	vieles
molti	zahlreiche
molti	vielen
particolare	besonders
particolare	besonderen
particolare	besondere
particolare	insbesondere
sistema	system
società	gesellschaft
società	firma
società	gesellschaft
società	unternehmen
maggiore	großen
maggiore	major
club	club
club	klub
club	verein
regione	region
regione	gebiet
sud	sud
sud	süden
sud	süd
sud	southern
sud	südliches
sud	südlichen
sud	südliche
sud	süd
sud	südlich
sud	süden
discussione	diskussion
discussione	diskussionen
discussione	aussprache
discussione	diskussion
discussione	debatte
padre	vater
padre	vaters
padre	padre
padre	pater
linea	linien
linea	zeile
linea	linie
linea	strecke
linea	linea
santa	heiligen
santa	heiliger
santa	saint
santa	st
santa	weihnachtsmann
santa	santa
pubblicato	veröffentlichte
pubblicato	gepostet
pubblicato	geschrieben
pubblicato	veröffentlicht
pubblicato	gesendet
pubblicato	publiziert
pubblicato	veröffentlichte
pubblicato	erschienen
pubblicato	veröffentlicht
carlo	charles
carlo	karl
carlo	carl
carlo	carlo
carlo	carl
carlo	karl
progetto	projekt
progetto	projekte
progetto	vorhaben
primi	erste
primi	zuerst
primi	erster
primi	first
primi	ersten
possono	kann
possono	können
possono	can
possono	kannst
mai	mai
mai	niemals
mai	never
mai	nie
sito	website
sito	seite
sito	aufstellungsort
sito	webseite
sito	standort
lungo	lang
lungo	langen
lungo	lange
lungo	long
lungo	langer
uso	verwendung
uso	gebrauch
uso	nutzung
uso	einsatz
uso	benutzung
uso	verwendung
uso	benutzen
uso	nutzung
uso	verwenden
uso	gebrauch
tedesco	deutschen
tedesco	deutscher
tedesco	deutsche
tedesco	deutsch
uniti	vereinigten
uniti	united
uniti	vereinigtes
lavoro	job
lavoro	arbeiten
lavoro	werk
lavoro	arbeit
lavoro	arbeitsplatz
isbn	issn
isbn	isbn
giorno	tage
giorno	tag
giorno	tages
principale	wichtigsten
principale	main
principale	wichtigste
principale	hauptsache
principale	haupt
termine	begriff
spesso	häufig
spesso	häufiger
spesso	oft
spesso	häufig
spesso	oft
spesso	oftmals
regno	königreich
regno	herrschen
regno	herrschaft
regno	regieren
regno	regierungszeit
ben	ben
specie	tierarten
specie	arten
specie	tierart
specie	spezies
specie	gattung
persone	personen
persone	leute
persone	menschen
persone	personen
pagine	seiten
pagine	seite
pagine	seiten
volte	zeiten
volte	male
volte	mal
volte	times
set	set
set	festgelegt
set	setzen
set	satz
set	gesetzt
set	einstellen
inizio	starten
inizio	anfangen
inizio	start
inizio	anfang
inizio	beginnen
inizio	beginn
inizio	anfang
inizio	beginnend
inizio	beginn
jpg	jpg
episodio	folge
episodio	episode
episodio	episoden
rispetto	respekt
rispetto	respektiere
rispetto	respektieren
rispetto	achtung
francesco	franz
francesco	francis
francesco	franziskus
francesco	francesco
posizione	position
posizione	stellung
genere	genre
genere	genres
genere	geschlecht
genere	gender
genere	gattungen
genere	gattung
queste	diesen
queste	diese
presidente	präsidenten
presidente	vorsitzender
presidente	präsident
presidente	präsidentin
presidente	vorsitzende
presidente	vorstandsvorsitzender
presidente	präsident
presidente	vorsitzender
cosa	welche
cosa	was
cosa	welchen
militare	militärische
militare	militär
militare	militärisch
militare	militärischen
uomo	mensch
uomo	mann
uomo	man
comunque	jedenfalls
comunque	egal
comunque	trotzdem
comunque	ohnehin
comunque	sowieso
meno	abzüglich
meno	minus
meno	weniger
meno	weniger
meno	abzüglich
campo	field
campo	feld
campo	spielfeld
campo	campo
giorni	tage
giorni	tagen
carriera	laufbahn
carriera	karriere
carriera	werdegang
carriera	laufbahn
carriera	karriere
carriera	laufbahnen
mar	mar
mar	di
scritto	schriftlich
scritto	schriftliche
scritto	geschrieben
scritto	geschriebene
scritto	schrieben
scritto	geschrieben
scritto	schrieb
ora	nun
ora	jetz
ora	now
ora	jetzt
territorio	gebiet
territorio	territorium
gen	gen
gran	gran
antonio	anthony
antonio	heike
antonio	antonius
antonio	antony
antonio	antonius
antonio	antonio
giuseppe	yusuf
giuseppe	joseph
giuseppe	josef
giuseppe	giuseppe
diversi	verschieden
diversi	verschiedenen
diversi	unterschiedliche
diversi	unterschiedlich
diversi	verschiedene
diversi	mehrere
quasi	beinahe
quasi	nahezu
quasi	fast
quasi	quasi
quasi	beinahe
quasi	nahezu
quasi	fast
data	zeitpunkt
data	datum
data	angaben
data	datenschutz
data	daten
terra	erde
terra	grundstück
terra	land
terra	grundstücke
terra	terra
presente	vorliegenden
presente	anwesend
presente	gegenwart
presente	vorhanden
presente	präsentieren
presente	geschenk
soprattutto	hauptsächlich
soprattutto	überwiegend
soprattutto	vorwiegend
soprattutto	besonders
soprattutto	vorallem
soprattutto	speziell
soprattutto	insbesondere
soprattutto	meistens
soprattutto	meist
soprattutto	größtenteils
soprattutto	überwiegend
soprattutto	hauptsächlich
allora	dann
allora	anschließend
allora	damals
allora	danach
successo	erfolg
successo	erfolgs
successo	erfolgreich
successo	erfolgsgeschichte
successo	erfolge
opere	funktioniert
opere	arbeiten
opere	bauleistungen
opere	arbeitet
opere	werke
ordine	bestellungen
ordine	ordnung
ordine	auftrag
ordine	reihenfolge
ordine	bestellung
categoria	kategorien
categoria	kategorie
epoca	epoche
produzione	fertigung
produzione	produktion
produzione	herstellung
produzione	erzeugung
strada	strassen
strada	strasse
strada	street
strada	straße
strada	straßen
strada	strasse
strada	straßenverkehr
strada	straße
corpo	body
corpo	körper
corpo	karosserie
corpo	stelle
col	oberst
col	col
quest	streben
quest	quest
quest	suche
scrittore	schriftsteller
scrittore	verfasser
scrittore	autorin
scrittore	schriftstellerin
lug	lug
file	akten
file	dateien
file	datei
file	akten
file	dateien
ultima	letzte
ultima	letzter
ultima	letzten
ultima	letztes
ultima	zuletzt
cura	heilung
cura	heilmittel
cura	kur
cura	heilen
cura	betreuung
cura	pflege
cura	care
francia	frankreich
lingua	lingua
lingua	amtssprache
lingua	sprachen
lingua	sprache
zona	gebiet
zona	zonen
zona	zone
zona	gebiet
zona	bereich
zona	fläche
livello	ebene
livello	schicht
livello	layer
livello	ebene
livello	stufe
livello	level
livello	niveau
battaglia	battle
battaglia	kampf
battaglia	schlacht
battaglia	gefecht
premio	prämie
premio	premium
premio	aufschlag
premio	preisgeld
premio	preis
premio	ausgezeichnet
premio	auszeichnung
premio	award
attrice	schauspielerin
attrice	schauspielerinnen
ott	ott
disciplina	fachrichtung
disciplina	disziplin
disciplina	disziplinen
momento	moment
momento	augenblick
mag	mag
sui	sui
studio	studium
studio	studie
studio	arbeitszimmer
studio	atelier
studio	studio
oro	oro
oro	gold
oro	goldene
singolo	einzel
singolo	einzige
singolo	einzelne
singolo	einzigen
singolo	single
singolo	einzelzimmer
paese	land
diverse	verschieden
diverse	verschiedenen
diverse	unterschiedliche
diverse	unterschiedlich
diverse	verschiedene
successivamente	anschließend
cantante	sängerin
cantante	singer
cantante	sänger
arte	kunstwerke
arte	kunst
età	alter
storico	historische
storico	historisches
storico	altstadt
storico	historischen
storico	historiker
storico	historisches
storico	historische
storico	historischen
vescovo	bischof
vescovo	bischöfe
vescovo	bishop
vescovo	läufer
vescovo	bischofs
york	york
squadre	mannschaften
squadre	teams
precedente	präzedenzfall
precedente	frühere
precedente	vorherige
precedente	vorhergehende
precedente	früheren
precedente	vorheriger
precedente	zuvor
area	gebiet
area	bereich
area	fläche
episodi	folgen
episodi	episoden
chi	chi
chi	who
chi	wem
chi	wen
chi	wer
paolo	paolo
paolo	paulus
paolo	paul
attraverso	durch
possibile	möglichen
possibile	möglicher
possibile	mögliche
possibile	möglich
nov	nov
nov	november
avere	haben
avere	habe
servizio	dienstleistung
servizio	service
regista	direktor
regista	regisseurin
regista	leitung
regista	direktorin
regista	filmregisseur
regista	filmemacher
punti	punkten
punti	punkte
punti	punkten
punti	punkte
fosse	fosse
repubblica	republik
governo	regierungen
governo	staat
governo	regierung
dato	gegeben
dato	gab
dato	gaben
originale	ursprünglich
originale	ursprünglichen
originale	original
originale	originell
originale	originellen
apr	apr
apr	april
grandi	großen
grandi	große
grandi	groß
grandi	großer
grandi	grosse
grandi	grandi
grandi	great
grandi	toll
grandi	großartig
grandi	groß
grandi	große
grandi	big
grandi	großen
grandi	große
grandi	groß
grandi	großes
palazzo	palazzo
palazzo	schloss
palazzo	palais
palazzo	palast
giocatore	player
giocatore	spieler
università	hochschule
università	hochschulen
università	universitäten
università	universität
università	hochschule
università	universitäten
isola	island
isola	insel
capo	cape
capo	kap
capo	umhang
capo	kapstadt
capo	chef
capo	chief
capo	häuptling
capo	capo
capo	chef
capo	boss
capo	chefin
musica	musik
divisione	division
divisione	abteilung
divisione	geschäftsbereich
divisione	unternehmensbereich
luogo	ort
luogo	stelle
luogo	platz
ago	kanüle
ago	nadeln
ago	nadel
dic	dezember
dic	dec
dic	dez
dic	dic
iii	ill
iii	iii
napoli	neapel
parigi	paris
nonostante	abweichend
nonostante	ungeachtet
nonostante	trotz
nonostante	trotz
sembra	scheint
sembra	aussieht
sembra	sieht
sembra	aussehen
sembra	scheint
gioco	spiel
terzo	dritter
terzo	dritte
terzo	drittel
terzo	dritten
terzo	drittens
ufficiale	beamter
ufficiale	offizielles
ufficiale	offizielle
ufficiale	offizieller
ufficiale	offiziellen
ufficiale	polizist
ufficiale	beamter
ufficiale	wachtmeister
ufficiale	officer
ufficiale	offizier
luigi	louis
luigi	ludwig
luigi	louie
luigi	luigi
vittoria	gewinnen
vittoria	gewinne
vittoria	sieg
vittoria	gewinn
vittoria	vittoria
vittoria	sieg
vittoria	siegen
vittoria	viktoria
vittoria	victoria
centrale	zentrale
centrale	central
centrale	zentral
internazionale	international
internazionale	internationalen
internazionale	internationaler
internazionale	internationale
divenne	wurden
divenne	wurde
divenne	geworden
porta	tür
porta	haustür
porta	türe
porta	porta
sei	sechs
sei	six
sei	sei
presenti	vorliegenden
presenti	anwesend
presenti	gegenwart
presenti	vorhanden
presenti	präsentieren
presenti	geschenk
popolazione	bevölkerung
popolazione	bevölkerungszahl
popolazione	grundgesamtheit
popolazione	einwohner
popolazione	einwohnerzahl
america	amerika
america	mittelamerika
origine	herkunftsort
origine	entstehung
origine	ursprung
origine	herkunft
prodotto	produkt
prodotto	produkte
prodotto	erzeugnis
presenza	vorhandensein
presenza	anwesenheit
presenza	präsenz
presenza	gegenwart
libro	buch
libro	buchen
libro	reservieren
scuola	schule
scuola	schuljahr
scuola	schulen
immagine	bild
immagine	abbildung
immagine	bild
immagine	abbild
esercito	militärische
esercito	militär
esercito	militärisch
esercito	militärischen
esercito	heer
esercito	armee
esercito	army
deve	muss
deve	muß
deve	mussen
deve	müssen
deve	must
autore	autor
autore	schriftsteller
autore	verfasser
autore	autorin
autore	autoren
classifica	ranking
classifica	rangliste
classifica	rangfolge
classifica	einstufung
classifica	reihenfolge
classifica	gesamtwertung
classifica	rangliste
classifica	rangfolge
classifica	weltrangliste
classifica	rankings
classifica	rangliste
personaggio	persona
personaggio	figur
personaggio	zeichen
personaggio	charakter
importante	wichtig
importante	wichtige
importante	wichtiges
importante	wichtiger
importante	wichtigen
torneo	turnier
torneo	turniere
torneo	wettkampf
europa	europa
propria	eigenes
propria	eigener
propria	eigene
propria	eigenen
firenze	florenz
comunità	gemeinschaften
comunità	gemeinde
comunità	gemeinschaft
giovane	jung
giovane	jungen
giovane	jugend
giovane	junge
madre	muttertag
madre	mutter
stazione	station
stazione	bahnhof
stazione	tankstelle
presenta	geschenke
presenta	präsentiert
presenta	geschenken
vari	verschieden
vari	verschiedenen
vari	diverse
vari	verschiedene
vari	sonstiges
vari	verschiedenes
vari	sonstige
vari	verschiedene
pietro	pete
pietro	pietro
pietro	petrus
pietro	peter
pietro	bernd
pietro	birgit
studi	studien
studi	studium
studi	untersuchungen
fonte	informationsquelle
fonte	quelle
acqua	wasser
acqua	wasserwirtschaft
acqua	trinkwasser
acqua	gewässer
acqua	wasserversorgung
torino	turin
cinque	fünfmal
cinque	five
cinque	fünf
cinque	cinque
basso	niedrige
basso	niedrig
basso	niedrigen
basso	low
basso	bassisten
basso	bassist
basso	bass
partito	feiern
partito	feier
partito	party
partito	partei
unità	maßeinheiten
unità	einheiten
unità	einigkeit
unità	unity
unità	einheit
unità	unit
unità	einheit
unità	maßeinheit
fonti	quellen
fonti	informationsquellen
fonti	datenquellen
marcatori	marker
marcatori	marker
marcatori	markierungen
politica	politik
politica	politiker
lei	lei
lei	she
lei	sie
metà	hälfte
metà	half
metà	halb
metà	halbe
metà	halbzeit
metri	metern
metri	zähler
metri	messgeräte
metri	meter
metri	metern
metri	meter
metri	metern
metri	meter
alto	alto
alto	alt
alto	high
alto	hohe
alto	hohen
alto	hoch
alto	groß
top	top
top	spitze
top	oberteil
top	oben
top	oberseite
testo	text
testo	texte
usa	usa
tour	tour
tour	rundgang
tour	besichtigung
tour	führungen
tour	besichtigungen
tour	reisen
tour	touren
tour	ausflüge
dati	angaben
dati	datenschutz
dati	daten
teatro	kino
teatro	theater
teatro	theater
procedura	vorgehensweise
procedura	verfahren
procedura	prozedur
cardinale	kardinal
unico	einmalig
unico	einmalige
unico	einzigartige
unico	einzigartig
unico	einzigartigen
papa	papa
papa	pope
papa	papst
uomini	männer
uomini	männern
uomini	herren
visto	gesehen
visto	sah
visto	visum
visto	visa
ricerca	durchsuchen
ricerca	suchmaschine
ricerca	suchbegriff
ricerca	suchen
ricerca	suche
ricerca	forschungen
ricerca	forschung
ricerca	recherchen
principali	wichtigsten
principali	main
principali	wichtigste
principali	hauptsache
principali	haupt
massimo	maximal
massimo	max
massimo	maximale
massimo	höchstens
massimo	massimo
massimo	maximus
massimo	maximale
massimo	maximal
massimo	maximum
massimo	höchstwert
massimo	höchstbetrag
stile	stil
stile	style
germania	deutschland
donna	weib
donna	frau
donna	donna
donna	weiblich
donna	weibliche
donna	weibchen
donna	frauen
superficie	fläche
superficie	oberfläche
superficie	oberflächen
alta	high
alta	hohe
alta	hohen
alta	hoch
alta	groß
alta	alta
castello	castello
castello	schloss
castello	burg
castello	schloß
distretto	landkreis
distretto	district
distretto	bezirk
distretto	stadtteil
distretto	distrikt
nota	anmerkung
nota	bemerkung
nota	hinweis
nota	notiz
mesi	monate
mesi	monaten
moglie	ehefrau
moglie	frau
moglie	gemahlin
moglie	weib
ritorno	zurück
ritorno	rückkehr
ritorno	rückgabe
ritorno	return
ritorno	zurück
ritorno	wieder
ritorno	rücken
ritorno	hinten
ritorno	rückseite
costruzione	konstruktion
costruzione	bauwesen
costruzione	bau
costruzione	baumaschinen
costruzione	baugewerbe
costruzione	bauindustrie
subito	umgehend
subito	sofort
subito	unmittelbar
subito	unverzüglich
totale	gesamtbetrag
totale	gesamtzahl
totale	gesamt
totale	insgesamt
totale	gesamtsumme
canzone	gesang
canzone	lied
canzone	song
vista	vista
vista	aussicht
vista	anzeigen
vista	blick
vista	ansicht
detto	sagten
detto	sagte
detto	meinte
detto	sagt
detto	gesagt
attuale	aktuell
attuale	aktuellen
attuale	aktuelle
attuale	aktueller
attuale	aktuelles
note	notizen
note	anmerkungen
note	bemerkungen
note	hinweise
varie	verschieden
varie	verschiedenen
varie	diverse
varie	verschiedene
varie	sonstiges
varie	verschiedenes
varie	verschiedenes
varie	sonstiges
varie	verschiedenes
varie	sonstige
varie	verschiedene
altezza	körpergröße
altezza	größe
altezza	grösse
altezza	höhe
band	band
chitarra	gitarre
chitarra	gitarrist
chitarra	gitarren
robert	robert
est	östlich
est	ostseite
est	ost
est	osten
est	est
fiume	river
fiume	fluss
fiume	flusses
fiume	fluß
musicale	musikalisch
musicale	musikalisches
musicale	musikinstrumente
musicale	musical
figlia	tochter
realtà	realitäten
realtà	realität
realtà	wirklichkeit
realtà	realitäten
realtà	realität
realtà	wirklichkeit
fuori	außerhalb
fuori	aussen
fuori	außen
fuori	draussen
fuori	draußen
fuori	aus
fuori	ausgehen
fuori	draußen
fuori	raus
fuori	out
monte	mount
monte	besteigen
monte	berg
monte	montieren
monte	einbinden
monte	monte
contea	landkreis
contea	komitat
contea	kreis
contea	bezirk
contea	grafschaft
contea	county
contea	shire
museo	museen
museo	museum
forse	möglicherweise
forse	eventuell
forse	vielleicht
forse	womöglich
forse	möglicherweise
forse	eventuell
forse	vllt
forse	vielleicht
forse	womöglich
protagonista	hauptfigur
protagonista	protagonist
protagonista	protagonisten
legge	gesetze
legge	recht
legge	gesetz
legge	rechtswissenschaften
legge	rechtswissenschaft
mario	mario
mario	marius
molte	viele
molte	vieles
molte	zahlreiche
molte	vielen
stadio	stadio
stadio	stadion
stadio	stadium
stadio	stadions
fase	phase
classe	klasse
classe	baureihe
classe	klassen
amore	love
amore	lieben
amore	liebe
amore	liebes
amore	liebste
michael	michael
fratello	bro
fratello	bruder
fratello	bruders
fratello	bruder
sviluppo	entwicklungspolitik
sviluppo	entwicklungen
sviluppo	entwicklung
prime	prime
prime	premierminister
pittore	maler
