اتھاہ	dərin
اچُھوتا	hazırkı
اچُھوتا	roman
اچُھوتا	romanı
اچُھوتا	yeni
اچُھوتا	bənzərsiz
اچھّی	yaxşı
اچھّی	reviziya
احاد	olar
احاد	var
احاد	daha
احاد	olanları
احب	dostum
احب	yaxın
اَحباب	dostlarım
اَحباب	dostlar
اَحباب	ilə
احبال	strings
احبال	that
احبال	come
احبال	qatarlarının
اِحتجاب	ekranda
اِحتجاب	ekranı
اِحترام	hörmət
اِحتفال	iclas
اِحتمال	ehtimal
اِحتیاج	istəyirəm
اِحتیاج	istəyirsiniz
اِحتیاج	üzvünü
اِحتیاج	lazımdır
اِحتیاج	lazım
اِحتیاج	ehtiyacımız
اِحتیاج	var
اِحتیاج	ehtiyacı
اِحتیاج	ehtiyac
اِحتیاج	need
احد	bənzərsiz
احد	bir
احد	biri
اِحراز	kolleksiyası
احسن	ən
احسن	yaxşı
احسن	best
احسن	ə
احشا	də
اِحصا	riyazi
اِحصا	analiz
اِحفاظ	təhlükəsizlik
احقر	məni
احقر	mənə
احقر	mənim
احکام	əmri
احکام	əmrlər
احکام	yoxlayın
احکام	əmrləri
احکام	yoxla
اِحکام	gizlət
اِحکام	göstər
احمال	yüklənə
احمال	yüklə
احمال	bimədi
احمال	əsaslar
احمال	layihəni
احمال	filtri
احمال	yenidən
احمر	qırmızı
احمر	sahədən
احمر	üçləri
احوال	dövlət
احوال	evliliklərin
احوال	vəziyyət
احوال	şə
احوال	rt
احوال	şərt
احیان	anlarından
احیان	dəfə
احیان	qat
احیاناً	bəzən
احیاناً	hərdən
اخ	nəzarət
اخ	edəcək
اخ	qardaşım
اخ	qardaşımı
اخّاذ	ağıllı
اخّاذ	¨
اخبار	news
اخبار	xəbərlərinin
اخبار	xəbər
اخبار	xəbərdir
اخبار	xəbərləri
اخبار	news
اخبار	xəbərlərinin
اخبار	xəbər
اخبار	xəbərdir
اخبار	xəbərləri
اخپخ	zəka
اِختبار	test
اِختبار	yardım
اِختبار	sınaq
اِختبار	təcrübə
اِختتام	sonunda
اِختتام	sonuna
اِختتام	sonu
اِختتام	blok
اِختتام	xarakterlərini
اِختتام	bitirmək
اِختتام	bağlanmasını
اِختتام	yoxlamasını
اِختتام	fəallaşdır
اِختتام	yaxın
اِختتام	faylı
اِختتام	bağla
اِختتام	layi
اِختتام	layihəni
اِختتامی	son
اِختتامی	keçən
اِختتامی	qeri
اِختتامی	arxaya
اِختتامی	gedişi
اِختتامی	əmrini
اختر	ulduz
اِختراع	yenililik
اِختراع	yenilik
اِختراع	yalan
اِختراع	başlaması
اِختراع	yaradılış
اِختصار	i̇cmal
اِختصاریہ	i̇cmal
اِختلاف	fərqlilik
اِختلاف	etmək
اِختلاف	fərq
اِختلاف	fərqi
اِختیار	böyüklüyü
اِختیار	adətən
اِختیار	güc
اِختیار	gücü
اِختیار	gücünü
اِختیار	dağıdıcı
اِختیار	olacaq
اِختیار	nəzarət
اِختیار	idarə
اِختیار	i̇darələr
اخضر	yaşıl
اِخلاص	sevirəm
اِخلاص	sevgi
اخلق	böyük
اخو	nəzarət
اخو	edəcək
اخو	qardaşım
اخو	qardaşımı
اِخوان	dostlarım
اِخوان	dostlar
اِخوان	ilə
اخُوند	master
اخُوند	lider
اخُوند	rejissor
اخُوند	müəllim
اخُوند	müəllimlər
اخُوند	müəllimə
اخُوند	müəllimin
اخُوند	vəzifəsi
اخُوند	müəllimi
اخُوند	işə
اخُوند	yarayar
اخی	nəzarət
اخی	edəcək
اخی	qardaşım
اخی	qardaşımı
اخی	dostum
اخی	yaxın
اخیر	sonunda
اخیر	sonuna
اخیر	sonu
اخیر	blok
اخیر	xarakterlərini
اخیر	son
اخیر	keçən
اخیر	qeri
اخیر	arxaya
اخیر	gedişi
اخیر	əmrini
اخیر	sonunda
اخیر	sonuna
اخیر	sonu
اخیر	blok
اخیر	xarakterlərini
اخیر	son
ادا	tərzi
ادا	tərz
ادا	üzvləri
ادات	vasitələri
ادات	alətlər
ادات	vasitə
اداَنت	həmişə
اداَنت	səninlə
اداَنت	zaman
ادانی	bu
ادانی	demək
ادانی	etdin
ادب	ədəbiyyat
ادب	hörmət
ادب	ədəbiyyat
ادب	hörmət
اِدبار	afrika
ادبُد	qəribə
ادبدا	ki
ادبیّات	ədəbiyyat
اِدرار	qan
ادرک	zəncəfilli
اِدّعا	istəyi
اِدّعا	göndər
اِدّعا	istəyi
اِدّعا	göndər
ادق	kompleks
اِدلال	tərəfdən
اِدلال	məsləhətim
ادِلّہ	arqumentlərini
ادِلّہ	a
ادِلّہ	arqumentləri
ادِلّہ	i̇nfosu
ادِلّہ	çərçivənin
ادِلّہ	bütün
ادِلّہ	sənəd
ادِلّہ	adı
ادمغہ	beynimiz
ادنیٰ	ona
ادنیٰ	bu
ادنیٰ	demək
ادنیٰ	etdin
ادنیٰ	daha
ادنیٰ	yaxından
ادنیٰ	az
ادنیٰ	bir
ادنیٰ	ona
ادنیٰ	bu
ادنیٰ	demək
ادنیٰ	etdin
ادنیٰ	daha
ادنیٰ	yaxından
ادنیٰ	balaca
ادنیٰ	kiçik
ادنیٰ	az
ادنیٰ	bir
ادنیٰ	kiçik
ادنیٰ	az
ادنیٰ	çox
ادنیٰ	balaca
ادوات	vasitələri
ادوات	alətlər
ادوات	vasitə
ادویات	narkotik
ادوَیت	bənzərsiz
ادوِیہ	narkotik
اُدے	şərq
اُدے	şərqə
اُدے	şərqi
اُدے	east
ادیب	müəllif
ادیب	mə
ادیب	müəllif
ادیب	mə
ادیب	yazıçı
ادیم	səthinin
ادیم	səthi
ادیم	səthində
ادھ	yarım
ادھ	yarı
ادھ	yarısı
ادھ	yarıya
اُدھار	kredit
اُدھار	qeydiyyatdan
اُدھارُو	hazır
اُدھارُو	ayıqlama
اُدھارُو	iclasına
ادھر	müstəqil
اِدھر	ona
اِدھر	burada
اِدھر	burda
اِدھر	bu
اِدھر	i̇ndi
اِدھر	indi
اِدھر	bu
اِدھر	dövr
اِدھر	boyunca
اِدھر	zamanı
اِدھر	sırasında
اِدھر	yaxın
اِدھر	faylı
اِدھر	bağla
اِدھر	layi
اِدھر	layihəni
اُدھر	qədər
اُدھر	var
اُدھر	çox
اُدھر	kənarına
اُدھر	uzaq
اُدھر	uça
اُدھر	çox
اُدھر	bizim
اُدھر	kənarında
اُدھر	kənarına
اُدھر	sərhədsiz
اُدھر	var
اُدھر	boyunca
اُدھر	bütün
اُدھر	üzərindən
اُدھر	across
اُدھر	üz
اُدھر	dərhal
ادھرم	səhv
ادھرم	problem
ادھرم	yanlış
ادھرم	olmasini
ادھرم	ədalətsizlik
ادھرم	üstünlük
ادِھک	çox
ادِھک	qədər
ادِھک	daha
ادِھک	olun
ادِھک	çox
ادِھک	daha
ادِھک	əlavə
ادِھک	kitabxanalar
ادِھکار	adətən
ادِھکار	güc
ادِھکار	gücü
ادِھکار	gücünü
ادِھکار	dağıdıcı
ادِھکار	deyilmi
ادِھکار	doğru
ادِھکار	sağ
ادھم	alçaq
ادھم	aşağı
ادھم	bu
ادھم	demək
ادھم	etdin
ادھم	əsas
ادّھم	arasında
ادّھم	ilə
ادّھم	arasındakı
ادُھورا	yarım
ادُھورا	yarı
ادُھورا	yarısı
ادُھورا	yarıya
ادُھورا	bitməyən
ادُھورا	vəzifələr
ادُھورا	var
ادھیانا	çap
ادھیانا	qurğuları
ادِھیکار	adətən
ادِھیکار	güc
ادِھیکار	gücü
ادِھیکار	gücünü
ادِھیکار	dağıdıcı
اڈّا	ayaqları
اڈّا	olaraq
اذکار	hekayələrin
اذکار	hekayə
اذکار	hekayələr
اذکار	hekayələri
اذلال	bu
اذلال	demək
اذلال	etdin
اِذن	tərk
اِذن	üçün
اِذن	sıralanıblar
اُذن	almayın
اذوقہ	yemək
اذوقہ	qida
اَر	əgər
ارابا	ilə
ارابا	robotun
اِرادت	olacaq
اِرادت	hörmət
اِرادہ	böyüklüyü
اِرادہ	obyekt
اِرادہ	obyekti
اِرادہ	gtk
اِرادہ	növü
اِرادہ	olacaq
اِرادہ	hazırkı
اِرادہ	düzülüşə
اراضی	sahə
اراضی	sahəsi
اراضی	bütün
اراضی	faylları
اراضی	bağla
اراضی	daşınmaz
اِرأت	i̇stiqaməti
اربع	dörd
اربع	4
اربع	dört
اربعین	oğrular
ارپن	hədiyyə
اِرتحال	ölümü
اِرتحال	ölümündən
اِرتحال	verilərək
اِرتحال	ölüm
اِرتشا	korrupsiya
اِرتفاع	hündürlüyü
اِرتیاح	xoşbəxtlik
اِرتیاح	sevinc
ارتھ	mə
اِرث	qoruğunu
اِرث	mirası
ارجمند	öyrəndim
ارجمند	öyrəndiyim
ارجمند	ki
ارجمند	öyrənmişəm
ارداش	istəyi
ارداش	göndər
ارداش	tə
ارداش	sehirbazı
اِردگرد	ətrafında
اِردگرد	yaxın
اِردگرد	faylı
اِردگرد	bağla
اِردگرد	layi
اِردگرد	layihəni
اردھ	yarım
اردھ	yarı
اردھ	yarısı
اردھ	yarıya
ارز	hörmət
ارز	hörmət
ارز	qiymət
ارز	dəyişdir
ارز	ad
ارز	i̇stifadə
ارز	et
ارز	əsas
ارزاں	ucuz
ارزِش	qiymət
ارزِش	dəyişdir
ارزِش	ad
ارزِش	i̇stifadə
ارزِش	et
ارزِش	əsas
اِرسال	gedişata
اِرسال	göndərilir
ارسطو	öyrəndim
ارسطو	öyrəndiyim
ارسطو	ki
ارسطو	öyrənmişəm
ارسطو	aristotelin
ارسطو	aristotel
اِرشاد	üçün
اِرشاد	sıralanıblar
اِرشاد	deyim
اِرشاد	ki
اِرشاد	yaxşı
اِرشاد	qabığı
اِرشاد	vəzifələr
اِرشاد	əmr
اِرشاد	ayıqlayıcı
اِرشاد	əmri
اِرشاد	əmrini
اِرشاد	təkrarla
اِرشاد	alına
اِرشادات	əmri
اِرشادات	əmrlər
اِرشادات	yoxlayın
اِرشادات	əmrləri
اِرشادات	yoxla
ارض	ölkədə
ارض	ölkələri
ارض	ölkə
ارض	ölkəyə
ارغواں	qırmızı
ارغواں	sahədən
ارغواں	üçləri
ارقام	ədəd
ارقام	nömrələri
ارقام	gizlət
ارقام	piksel
ارک	qalası
ارکان	ya
ارکان	da
ارکان	açılmayıb
ارمُغاں	hədiyyə
ارمنی	erməni
ارمنی	dili
اروگ	səsini
اروگ	səs
اروگ	yaxşı
اروگ	də
اریب	öyrəndim
اریب	öyrəndiyim
اریب	ki
اریب	öyrənmişəm
اڑڈنڈا	bar
اڑڈنڈا	göstərilməsi
اڑا	çətin
اُڑا	sonra
اُڑان	uçuş
اڑانا	dəstəyi
اڑانا	dəstəyinə
اڑانا	kitabxanalar
اڑانا	şlyapanı
اڑانا	qoymalı
اُڑانا	itkisidir
اُڑانا	foundationslot
اُڑانا	hint
اُڑانا	lazımsızı
اُڑانا	dəstəyə
اُڑانا	daşı
اُڑانا	boşa
اُڑانا	xərcənəni
اُڑسنا	çərtmə
اُڑسنا	layihə
اُڑسنا	et
اُڑسنا	mətn
اُڑسنا	dax
اُڑسنا	il
اُڑسنا	header
اُڑسنا	fayl
اُڑسنا	başlığı
اُڑسنا	avtotamamlala
اڑنا	dayan
اڑنا	ayıqlayıcını
اڑنا	da
اڑنا	ayırıcını
اڑنا	dayandıraq
اڑنا	such
اڑنا	file
اڑنا	proqramı
اُڑنا	uça
اُڑنا	uçmaq
اُڑنا	çiçəyə
اُڑنا	uçacağı
اُڑنا	ətrafından
اڑنگ	toplantısı
اڑنگ	yeri
اڑنگ	toplaması
اڑواڑ	dəstəyi
اڑواڑ	dəstəyinə
اڑواڑ	kitabxanalar
اڑواڑ	dəstəyi
اڑواڑ	dəstəyinə
اڑواڑ	kitabxanalar
اڑی	çətin
اُڑی	sonra
از	tərəfindən
از	ilə
از	olaraq
از	daha
از	çox
از	kart
از	tərəfindən
از	ilə
از	olaraq
از	daha
از	çox
ازاں	buna
ازاں	görə
ازبسکہ	həddindən
ازروئے	altında
ازطرف	kart
اِزدِواج	cinsli
ازرق	mavi
ازمِنہ	dəfə
ازمِنہ	qat
ازہار	çiçəklərin
اژدہا	python
اژدہا	qeydlərinin
اژدہا	dırnaq
اژدہا	qaynaq
اژدہا	faylları
اِس	bu
اُس	bu
اُس	ki
اُس	bu
اساتذہ	müəllimləri
اساتذہ	müəllimlər
اساتذہ	müəllimlərə
اساس	dəstə
اساس	toplantısıslot
اساس	type
اساس	yerreserveslot
اساس	dəstəyə
اساس	daşıyın
اساس	cəhd
اساس	edin
اساس	toplantısı
اساس	yer
اساس	əsas
اساسی	təməl
اساسی	əlaməti
اساسی	təməl
اساسی	əlaməti
اساسی	əsas
اساسی	yollardan
اساسی	çərtmə
اساسی	baltik
اساسی	dillər
اساسی	mə
اساسی	ətraflı
اساسی	axtar
اساطیر	kitabları
اساطیر	kitablar
اساطیر	kitab
اساطیر	kitablarını
اساطیر	kitablarda
اسالیب	yollar
اسالیب	edirəm
اسالیب	yollardan
اسالیب	keçmədən
اسالیب	işıqlandırması
اسالیب	qurğuları
اسامی	adları
اسباب	şey
اسباب	şeylər
اسباب	mənbələr
اسباب	deməkdir
اسباب	edən
اسباب	o
اسباب	mənasını
اسباب	demək
اسباب	mənası
اسباق	kursa
اسبق	böyük
اُسبوع	həftə
اسَت	səhv
اسَت	problem
اسَت	yanlış
اسَت	olmasini
اُستاد	müəllim
اُستاد	müəllimlər
اُستاد	müəllimə
اُستاد	müəllimin
اُستاد	vəzifəsi
اُستاد	müəllimi
اِستادہ	hazır
اِستادہ	ayıqlama
اِستادہ	iclasına
اُستاذ	müəllim
اُستاذ	müəllimlər
اُستاذ	müəllimə
اُستاذ	müəllimin
اُستاذ	vəzifəsi
اُستاذ	müəllimi
اِستِتباع	çıxartmaq
اِستِتباع	istədiyinizdən
اِستِتباع	aşağıdakı
اِستحقاق	deyilmi
اِستحقاق	doğru
اِستحقاق	sağ
اِستحقاق	tarix
اِستحقاق	kod
اِستحقاق	kənarını
اِستحقاق	göstər
اِستحکام	gücü
اِستحکام	gücləri
اِستخبار	zəka
اِستخلاص	buraxılış
اِستخلاص	əvəz
اِستخلاص	et
اِستخلاص	azadlıq
اُستخوانی	güclü
اِستدعا	istəyi
اِستدعا	göndər
اِستدلال	səbəb
اِستدلال	səbəbi
اِستدلال	səbəbdən
اِستدلال	görə
اِستدلال	olmağımızın
اِستدلال	nədənsə
اِستراحت	geri
اِستراحت	qalanını
اِسترقا	sehrli
اِستری	qadın
اِستری	həyat
اِستصواب	xassələr
اِستطاعت	adətən
اِستطاعت	güc
اِستطاعت	gücü
اِستطاعت	gücünü
اِستطاعت	dağıdıcı
اِستعانت	python
اِستعانت	faylları
اِستعانت	kömək
اِستعانت	yardım
اِستعانت	yardımı
اِستعانت	editorda
اِستعانت	növü
اِستعداد	əlaqə
اِستعلام	agah
اِستعمار	immiqrasiya
اِستعمال	tə
اِستعمال	sehirbazı
اِستعمال	istifadə
اِستعمال	reviziya
اِستعمال	işlət
اِستعمال	gnome
اِستعمالی	istifadə
اِستعمالی	i̇mplementasiya
اِستفادہ	ədalətsiz
اِستفادہ	üstünlük
اِستفال	bilər
اِستفسار	sual
اِستفسار	sualım
اِستفسار	sualına
اِستفسار	soruş
اِستفہام	sual
اِستفہام	sualım
اِستفہام	sualına
اِستفہام	soruş
اِستقرا	axtarış
اِستقرا	bunun
اِستقرا	axtar
اِستقرا	editorda
اِستقرار	evliliklərin
اِستقلال	suverenlik
اِستقلال	müstəqillik
اِستقلال	əmsalı
اِستقلال	i̇stiqaməti
اِستکمال	bağlanmasını
اِستکمال	yoxlamasını
اِستکمال	fəallaşdır
اِستماع	eşidənlər
اِستماع	qulaq
اِستمداد	kömək
اِستمداد	yardım
اِستمداد	yardımı
اِستمداد	editorda
اِستمداد	növü
اُستُوار	səviyyə
اُستُوار	səviyyəsində
اُستُوار	səviyyəsi
اُستُوار	sıxışdırma
اُستُوار	yamaq
اُستُوار	faylı
اُستُوار	güclü
اُستُوار	güclü
اُستُوار	hətta
اُستُوار	belə
اُستُوار	da
اُستُواری	gücü
اُستُواری	gücləri
