категорія	categoria
ігор	igor
партії	partido
партії	party
партії	festa
перелік	lista
перелік	listar
перелік	enumeração
роль	papel
складається	consiste
усі	todos
усі	todas
усі	tudo
усі	todos
усі	todos
україна	ucrânia
свої	suas
свої	seu
свої	sua
університет	university
університет	universidade
відомий	famosa
відомий	famosas
відомий	famosos
відомий	famoso
микола	nikolai
микола	mikołaj
микола	nicolai
микола	nikolai
микола	nikolay
микола	mykola
італії	itália
спочатку	inicialmente
школа	escola
право	jus
право	certo
право	direito
право	direita
право	lei
право	direito
право	law
право	leis
євро	euros
євро	euro
далі	seguinte
далі	próximo
далі	próxima
далі	next
знову	novamente
одна	um
одна	uma
одна	one
хто	oms
хто	who
хто	quem
моря	mares
стаття	artigo
стаття	parágrafo
звання	fileiras
звання	patente
звання	rank
звання	posto
статус	status
статус	estatuto
статус	estado
помер	morta
помер	morto
помер	mortos
помер	dead
помер	morreu
помер	morri
помер	morreram
помер	faleceu
родини	familias
родини	famílias
польщі	polônia
польщі	polónia
львів	lviv
група	grupo
група	agrupar
новий	novo
новий	novas
новий	novos
новий	novidade
новий	nova
зір	visão
зір	vision
великий	big
великий	grande
великий	grandes
великий	ótima
великий	grande
великий	ótimo
назви	nomes
залізниця	ferrovia
залізниця	ferrovias
залізниця	ferrovia
залізниця	ferroviária
система	system
система	sistema
північ	midnight
північ	norte
північ	north
більшість	most
більшість	maioria
особливо	particularmente
особливо	especialmente
народження	born
народження	nascido
народження	nascida
народження	nasceu
народження	parto
народження	nascimento
інформація	info
інформація	informações
інформація	informação
влади	autoridades
округ	subprefeitura
округ	okrug
округ	distrito
інститут	instituto
інститут	institut
інститут	instituição
будинок	casa
дослідження	investigação
дослідження	pesquisa
дослідження	pesquisas
дослідження	exploração
дослідження	prospecção
дослідження	estudos
війна	guerra
війна	war
війна	guerras
приблизно	sobre
приблизно	aproximadamente
багатьох	muitos
багатьох	muitas
відповідно	respectivamente
відповідно	respetivamente
війська	tropas
війська	tropa
регіон	região
велика	big
велика	grande
велика	grandes
велика	magna
людини	humanos
рід	clã
рід	reid
рід	género
рід	gênero
рід	palheta
рід	reed
рід	cana
дітей	crianças
дітей	filhos
міст	bridge
міст	ponte
міст	anzac
міст	cidades
міст	pont
мала	mala
генерал	generalidades
генерал	gerais
генерал	geral
генерал	general
мали	tive
мали	tinha
мали	teve
доходів	igualdade
основі	feixes
статей	artigos
статей	sexos
навчання	estudando
навчання	estudar
навчання	estudo
навчання	estuda
навчання	estude
навчання	estudar
навчання	aprender
навчання	aprendizado
навчання	aprendizagem
навчання	aprendendo
навчання	tutorial
син	son
син	filho
фізична	física
фізична	físicas
фізична	fisico
фізична	físicos
фізична	físico
рішення	decisão
рішення	decisões
рішення	soluções
питання	questão
питання	pergunta
питання	problemas
питання	questões
питання	questões
питання	perguntas
питання	pista
досить	suficiente
досить	chega
люди	humanos
люди	pessoas
люди	povo
люди	gente
тепер	agora
ним	ele
медіана	mediana
медіана	mediano
компанії	companhias
компанії	empresas
іншими	outros
іншими	outras
походження	origem
дані	data
дані	dados
дані	dani
роду	legitimamente
видання	edição
видання	questão
раніше	anteriormente
румунії	roménia
румунії	romênia
зазвичай	normalmente
зазвичай	geralmente
зазвичай	normalmente
зазвичай	habitualmente
зазвичай	usualmente
зазвичай	normalmente
зазвичай	tipicamente
сан	sens
сан	san
використовується	utilizada
використовується	usada
використовується	usado
використовується	utilizado
використовується	utilizados
використовується	usados
команда	comando
команда	comandar
команда	team
команда	equipa
команда	time
команда	equipe
всього	total
таблиці	tabelas
таблиці	mesas
таблиці	quadros
таблиці	tabela
таблиці	mesa
таблиці	quadro
початок	comece
початок	comecem
початок	iniciar
початок	começa
початок	início
початок	começar
початок	começar
початок	comece
початок	comecem
початок	começando
початок	iniciando
початок	início
початок	começo
початок	começando
початок	iniciando
пояс	cintura
пояс	cinto
пояс	cinturão
пояс	correia
сергій	sergei
сергій	sérgio
сергій	serhiy
сергій	sergiy
сергій	sergey
станція	tashkent
станція	estação
станція	novosibirsk
існує	existem
існує	existir
існує	existirem
існує	existe
проект	project
проект	projeto
проект	projecto
мати	mãe
мати	mamãe
чоловік	marido
чоловік	esposo
чоловік	man
чоловік	pá
чоловік	cara
чоловік	homem
ліворуч	esquerdo
ліворуч	left
ліворуч	esquerda
ліворуч	partiu
усіх	todos
книги	livros
книги	livro
книги	reservar
книги	livros
михайло	mikhail
михайло	mykhailo
михайло	miguel
михайло	michael
країн	países
нагороди	prémios
нагороди	premiação
нагороди	awards
нагороди	prêmios
поштові	postal
офіційна	oficial
офіційна	funcionário
офіційна	official
офіційна	oficiais
індекси	índices
індекси	índices
переважно	principalmente
переважно	principalmente
дії	operações
дії	acções
дії	ações
дії	atividades
дії	atividade
дії	actividade
дії	acção
дії	action
дії	ação
станції	estação
станції	estações
світі	provei
світі	provou
світі	littlest
немає	nenhum
немає	nenhuma
освіти	educação
освіти	ensino
професор	professor
професор	professora
руху	movendo
японії	japao
японії	japão
служби	serviços
служби	serviço
відомі	conhecida
відомі	conhecido
відомі	conhecidas
відомі	conhecidos
виробництва	fabrico
виробництва	fabricação
орган	órgão
орган	órgãos
різні	diferente
різні	diferentes
різні	vários
різні	diversos
різні	várias
різні	vários
різні	diversos
різні	diversas
поділ	divisões
поділ	separações
поділ	dividindo
поділ	cisão
поділ	fissão
поділ	divisão
треба	need
треба	preciso
треба	precisa
треба	necessidade
довжина	comprimento
сили	dosagem
сили	força
сили	forças
сили	forcas
сили	forces
сили	forças
іграх	olimpíadas
іграх	olimpíada
шевченка	refrão
шевченка	coro
основні	básicas
основні	básica
основні	basic
основні	básico
основні	básicos
роботу	trabalhos
роботу	trabalho
роботу	trabalhar
роботу	trabalhe
іванович	ivanovich
неї	convicções
неї	condenações
неї	neuilly
прапора	pavilhão
прапора	bandeira
тих	coser
тих	costurar
тих	essas
тих	aqueles
тих	esses
тих	aquelas
дня	dia
твори	ensaios
герб	ervas
герб	herb
герб	erva
росія	russia
росія	rússia
василь	basil
василь	basílio
василь	manjericão
василь	vasily
василь	basílio
василь	vasyl
василь	vasil
василь	vasili
депутатів	adjuntos
іспанії	espanha
індекс	index
індекс	indice
індекс	índices
індекс	índice
місця	locais
місця	lugares
місця	sítios
місця	localizações
місця	localidades
місця	locais
місця	assentos
місця	lugares
місця	bancos
відбувається	acontecendo
розвиток	desenvolvimento
розвиток	evolução
альбом	álbum
альбом	album
альбом	álbuns
товариства	society
товариства	sociedade
засновані	baseado
засновані	baseados
гравці	jogadores
серії	series
серії	série
серії	séries
серії	episódios
німеччини	alemanha
просто	simplesmente
просто	só
просто	apenas
нові	novo
нові	novas
нові	novos
нові	novidade
нові	nova
письменник	romancista
письменник	escritora
письменник	escritor
інформації	info
слова	palavras
зараз	agora
зараз	actualmente
зараз	atualmente
працює	executando
працює	running
працює	correndo
працює	funciona
працює	obras
працює	trabalhos
працює	works
працює	trabalha
батько	pai
батько	padre
декілька	vários
декілька	varios
декілька	várias
декілька	múltiplas
декілька	múltiplos
декілька	múltipla
декілька	múltiplo
відомості	informações
відомості	informação
відомості	pormenores
відомості	detalhes
розмір	size
розмір	tamanho
розмір	dimensão
президент	presidente
президента	presidenciais
президента	presidencial
москва	moscou
москва	moscovo
москва	moskva
американський	americano
американський	americanos
американський	american
американський	americana
повністю	plenamente
повністю	totalmente
повністю	totalmente
повністю	completamente
повністю	totalmente
повністю	completamente
посилання	referências
посилання	link
посилання	ligação
посилання	referência
посилання	referencia
посилання	ligações
посилання	links
пісні	músicas
пісні	canções
пісні	songs
члени	sócios
члени	membros
науки	ciências
науки	ciência
нова	novo
нова	novas
нова	novos
нова	novidade
нова	nova
нова	nova
роман	romanos
роман	romana
роман	romanas
роман	roman
роман	romano
роман	romanos
річка	rio
чотири	four
чотири	quatro
другий	segunda
другий	second
другий	segundo
належить	pertencendo
належить	pertença
належить	pertencentes
належить	pertence
обсерваторія	observatório
шаблон	padrão
шаблон	modelo
відкритий	abre
відкритий	aberto
відкритий	abra
відкритий	abrir
відкритий	aberta
відкритий	open
відкритий	público
відкритий	públicas
відкритий	pública
відкритий	públicos
відкритий	publico
відкритий	exposta
відкритий	expostos
відкритий	expostas
відкритий	exposto
збройних	armada
збройних	armados
збройних	armadas
збройних	armado
можливість	capacidade
можливість	opportunity
можливість	oportunidade
можливість	oportunidades
можливість	característica
можливість	funcionalidade
можливість	possibilidade
можливість	habilidade
можливість	capacidade
текст	texto
учасники	concorrentes
учасники	competidores
учасники	participantes
учасники	participantes
учасники	sócios
учасники	membros
дерев	árvores
дерев	arvores
прапор	pavilhão
прапор	bandeira
тел	tel
галузі	indústrias
галузі	industria
галузі	indústria
ширина	largura
чемпіон	campeão
чемпіон	campeã
чемпіон	champion
гравець	player
гравець	reprodutor
гравець	jogador
івана	ivana
можливо	talvez
можливо	possivel
можливо	possíveis
можливо	possível
поблизу	perto
поблизу	próximo
поблизу	imediações
термін	termo
стало	sentiram
стало	senti
стало	feltro
стало	sentiu
випадку	case
випадку	caso
юрій	yuriy
юрій	yury
юрій	yuri
великі	large
великі	grande
великі	grandes
великі	big
великі	grande
великі	grandes
добре	boa
добре	bom
добре	ok
добре	bem
король	king
король	rei
лінії	linhas
випускники	diplomados
випускники	graduados
випускники	licenciados
виконання	realizando
виконання	executando
виконання	executando
виконання	running
виконання	correndo
виконання	execução
учасник	membro
учасник	concorrente
учасник	participante
існування	existência
питань	questões
питань	perguntas
питань	pistas
питань	problemas
питань	questões
доктор	doutor
доктор	médica
доктор	doutora
доктор	doctor
доктор	médico
художник	pintora
художник	pintor
художник	artista
форми	formas
форми	impressos
форми	formulários
форми	formas
підприємства	empreendimentos
підприємства	empresas
підприємства	empreendimento
підприємства	empresa
підприємства	enterprise
творів	multimídia
творів	multimedia
творів	multimédia
творів	composições
радянський	soviético
радянський	soviéticos
радянський	soviéticas
радянський	soviética
заснування	fundação
правління	curadores
правління	tabuleiro
правління	tábua
правління	prancha
правління	diretoria
правління	governo
сен	sen
сен	sena
сен	seine
сен	santo
сен	saint
сен	santa
поштовий	postal
секретар	secretária
секретар	secretário
галерея	galeria
галерея	galleria
друга	segunda
друга	second
друга	segundo
друга	amigo
друга	amiga
великих	large
великих	grande
великих	grandes
містить	contém
містить	detém
містить	porões
містить	contenha
містить	conter
містить	contenham
містить	contêm
територія	territórios
територія	território
політики	política
політики	políticos
політики	politicos
політики	políticas
університеті	campus
формування	formação
сьогодні	hj
сьогодні	hoje
проведення	desenvolver
проведення	desenvolvendo
анатолій	anatoly
види	espécies
види	espécie
дружина	mulher
дружина	esposa
світ	world
світ	mundo
андрій	andrey
андрій	andrei
андрій	andriy
івано	ivano
зміни	modificações
зміни	turnos
зміни	mudanças
зміни	alterações
зміни	modificações
ред	vermelhas
ред	vermelha
ред	vermelho
ред	vermelhos
ред	red
ред	incursões
днів	dias
наукових	científico
наукових	científica
номер	número
номер	numero
справ	assuntos
програми	aplicativo
програми	aplicação
програми	programas
програми	aplicativos
програми	aplicações
програми	pedidos
програми	programas
програми	software
партія	partido
партія	party
партія	festa
будівництво	construção
будівництво	construindo
будівництво	edifício
будівництво	prédio
будівництво	construção
будівництво	construções
події	exclusividade
події	incidência
події	eventos
події	acontecimentos
події	acontecimento
події	evento
тип	type
тип	digite
тип	tipo
зображень	imagens
укр	eng
чемпіонат	fis
чемпіонат	campeonato
чемпіонат	championship
вище	acima
вище	superior
категорії	categorias
проблеми	problemas
проблеми	problemas
проблеми	questões
людина	homo
людина	humano
людина	humanas
людина	humana
людина	human
людина	man
людина	pá
людина	cara
людина	homem
вікіпедія	wikipédia
вікіпедія	wikipedia
головним	principalmente
число	número
число	numero
альбоми	álbuns
розташовані	localizada
розташовані	localizado
розташовані	localizados
розташовані	estacionadas
білорусі	bielorússia
білорусі	bielorrusso
білорусі	bielorrússia
петро	pyotr
петро	petro
петро	petr
петро	pedro
петро	peter
петро	piotr
отримала	recebida
отримала	recebido
отримала	receberam
отримала	recebidos
отримала	recebeu
отримала	recebidas
почали	iniciado
почали	comecei
почали	começou
почали	começaram
почали	iniciou
комітету	comitê
комітету	comite
комітету	comissão
комітету	comité
мало	malo
рівні	níveis
процес	processo
виступав	abordando
менше	menor
менше	menos
менше	menos
значно	significativamente
сезону	temporada
сезону	época
правило	regra
режисер	director
режисер	directora
режисер	diretora
режисер	diretor
режисер	realizador
чому	porque
чому	porquê
завжди	always
завжди	sempre
загальна	genéricos
загальна	genérica
загальна	genéricas
загальна	genérico
загальна	total
ряд	series
ряд	série
ряд	séries
погода	clima
погода	tempo
погода	meteorologia
завод	plantar
завод	planta
завод	plant
завод	usina
вплив	impact
вплив	impacte
вплив	impacto
вплив	impactos
вплив	influencia
вплив	influência
вплив	influências
вплив	influenciar
рух	moção
рух	motion
рух	movimento
рух	trânsito
рух	tráfego
рух	movimentação
рух	movimentos
рух	movimento
компанія	empresa
компанія	company
компанія	companhia
слід	pegada
слід	deveria
слід	devia
слід	deve
слід	deveriam
площі	áreas
астероїд	asteróide
астероїд	asteroide
астероїд	asteróides
віктор	vítor
віктор	viktor
віктор	vítor
віктор	victor
віктор	vitor
будівництва	construção
будівництва	construções
читати	lidos
читати	ler
читати	leia
читати	lê
застосування	aplicados
застосування	aplicado
застосування	aplicadas
застосування	aplicou
застосування	aplicada
застосування	impondo
застосування	impor
застосування	aplicando
закінчення	end
закінчення	final
закінчення	terminar
закінчення	fim
останній	último
останній	últimas
останній	last
останній	últimos
останній	última
перше	primeira
перше	primeiros
перше	primeiramente
перше	primeiro
скликання	rada
слово	word
слово	palavra
книга	livro
книга	reservar
книга	livros
захисту	protector
захисту	protetora
захисту	protetor
захисту	proteção
захисту	protecção
захисту	proteger
захисту	proteção
захисту	protegendo
виступи	aparências
виступи	aparições
радянської	lietuvos
центрі	contratante
центрі	empreiteiro
вважається	considerada
вважається	considerados
вважається	considerou
вважається	considerado
гри	game
гри	jogo
гри	jogabilidade
призначений	pretendida
призначений	destinados
призначений	pretendido
призначений	pretendia
тіла	body
тіла	corpo
тіла	corpos
тіла	órgãos
основному	principalmente
сезон	temporada
сезон	época
жителів	locais
жителів	moradores
назвали	nomeada
назвали	nomeado
назвали	chamou
назвали	chamada
назвали	chamado
назвали	chamados
марія	marija
марія	maria
футболіст	futebolista
теж	também
теж	demais
джон	john
джон	joão
джон	joao
джон	jon
володар	senhor
поет	poeta
поет	poetisa
матчів	partidas
матчів	correspondências
матчів	fósforos
клуби	clubs
клуби	discotecas
клуби	clubes
ігри	gaming
ігри	games
ігри	jogos
повернувся	retornado
повернувся	retornou
повернувся	regressou
повернувся	voltou
повернувся	devolvido
відома	conhecida
відома	conhecido
відома	conhecidas
відома	conhecidos
відома	famosa
відома	famosas
відома	famosos
відома	famoso
дозволяє	permite
дозволяє	habilita
дозволяє	permite
відкриті	abre
відкриті	aberto
відкриті	abra
відкриті	abrir
відкриті	aberta
відкриті	open
відкриті	aberta
відкриті	aberto
відкриті	abriu
директор	director
директор	directora
директор	diretora
директор	diretor
директор	realizador
народний	folk
заступник	deliberando
заступник	atuando
заступник	atuação
заступник	vício
заступник	vice
заступник	delegada
заступник	adjunto
заступник	deputado
заступник	delegado
заслужений	honrada
заслужений	homenageado
заслужений	honrado
заслужений	honrados
заслужений	honrada
заслужений	homenageado
заслужений	honrado
заслужений	honrados
часи	vezes
часи	tempos
часи	times
теорії	teorias
середній	meados
середній	médio
середній	meio
середній	middle
середній	médio
середній	média
середній	mídia
середній	médio
середній	média
середній	meio
середній	médium
уряд	governo
виробництво	produção
виробництво	fabrico
виробництво	fabricação
кіно	filmes
кіно	cinema
кіно	cinemas
кіно	cinema
кіно	filme
парк	parque
парк	park
створено	gerados
створено	gerado
створено	gerada
створено	geradas
створено	criadas
створено	criada
створено	criado
створено	criados
створено	criou
окрім	apart
окрім	excepto
окрім	exceto
повстання	revolta
повстання	revolta
повстання	tumulto
повстання	riot
повстання	motim
повстання	revolta
повстання	rebeldia
повстання	rebelião
жінок	mulheres
провінція	província
спорту	desporto
спорту	esportes
спорту	desportos
речі	coisas
європі	europa
відділення	squad
відділення	pelotão
відділення	esquadrão
метрів	contadores
метрів	metros
метрів	medidores
метрів	metros
потрібно	need
потрібно	preciso
потрібно	precisa
потрібно	necessidade
найкращий	melhor
найкращий	melhores
найкращий	best
ван	wan
ван	carrinha
ван	van
ван	wang
безпеки	seguranças
безпеки	segurança
досягнення	conquistas
досягнення	realizações
досягнення	conquista
театр	teatro
театр	teatro
республіка	república
одночасно	simultaneamente
вийшов	fora
вийшов	out
мешканців	residentes
мешканців	moradores
німеччині	alemanha
герой	herói
герой	heroi
герой	hero
острів	ilha
острів	ilhas
острів	ilha
острів	isle
загальні	genéricos
загальні	genérica
загальні	genéricas
загальні	genérico
загальні	global
загальні	globais
загальні	comum
загальні	frequentes
загальні	common
загальні	frequente
загальні	generalidades
загальні	gerais
загальні	geral
загальні	general
культура	cultura
представників	representantes
одиниця	unidade
бібліотека	biblioteca
профіль	profile
профіль	perfil
профіль	identidade
малі	small
малі	pequenos
малі	pequeno
малі	pequena
малі	pequenas
малі	mali
швидко	rápido
швидко	rápido
швидко	fast
швидко	rápido
швидко	rapidamente
оборони	defesa
америки	américas
санкт	sankt
російсько	russo
момент	momento
момент	torque
момент	binário
увагу	refrigeração
увагу	relaxando
рахунок	conta
рахунок	pontuação
рахунок	placar
робота	emprego
робота	job
робота	trabalho
робота	jó
робота	trabalhos
робота	trabalho
робота	trabalhar
робота	trabalhe
робота	trabalhando
робота	trabalhar
робота	funcionando
література	literatura
навчався	estudou
навчався	estudados
навчався	estudado
навчався	estudada
премія	prémio
премія	premio
премія	prêmio
замок	castelo
титул	titulo
титул	título
ролі	papel
ролі	cargos
ролі	papeis
ролі	funções
ролі	papéis
одне	um
одне	uma
одне	one
англ	anglo
систем	sistemas
актор	ator
актор	actor
гра	game
гра	jogo
армія	exército
армія	tropa
армія	army
російська	russa
російська	russas
російська	russo
російська	russos
карти	cartões
карти	cartas
карти	cards
карти	mapas
карти	mapa
моделі	models
моделі	modelos
моделі	model
моделі	modelo
нагороджений	condecorado
нагороджений	decorados
нагороджений	decorada
нагороджений	decorado
стан	status
стан	estatuto
стан	estado
стан	stan
стан	estaduais
стан	state
стан	estado
стан	estadual
олександра	alexandra
рівень	nivel
рівень	nível
рівень	level
утворення	formações
утворення	desfocada
відкриття	descobertas
відкриття	descoberta
відкриття	discovery
