ngc	ngc
svi	lahat
veoma	napaka
najbolji	makakaya
najbolji	pinakamagandang
najbolji	pinakamaganda
najbolji	best
sarajevu	sarajevo
rođen	ipinanganak
rođen	pinanganak
herschel	herschel
npr	npr
američki	amerikano
mnogo	lots
mnogo	maraming
mnogo	magkano
mnogo	marami
mnogo	madami
mnogo	lot
pored	katabi
jula	hulyo
doba	edad
doba	age
postoje	umiiral
zastava	bandila
zastava	watawat
vrste	mabait
jednom	kapag
uključujući	kasama
čak	kahit
predsjednik	pangulo
predsjednik	presidente
ipak	gayunpaman
ipak	parin
dalje	karagdagang
treba	need
treba	kailangan
treba	pangangailangan
album	album
član	miyembro
vijek	habambuhay
vijek	lifetime
vijek	siglo
vijek	century
york	york
iii	iii
postaje	nagiging
uvijek	palagi
uvijek	laging
dolazi	dumating
dolazi	darating
dolazi	lumapit
dolazi	lumapit
dolazi	sasama
dolazi	darating
većina	pinaka
većina	karamihan
većina	majority
većina	karamihan
većina	nakararami
liga	league
liga	liga
liga	liga
koriste	gamitin
sin	anak
sin	son
njega	kaniya
njega	niya
njega	siya
njega	kanya
manje	kaunti
manje	less
sada	ngayon
juni	june
juni	hunyo
slika	picture
slika	larawan
slika	larawan
slika	imahe
njemački	aleman
znači	means
ostrva	kapuluang
radio	nagtrabaho
radio	radio
radio	radyo
radio	working
radio	pagtatrabaho
radio	gumagana
radio	nagtatrabaho
dijela	parts
djela	gawa
život	buhay
augusta	augusta
uefa	uefa
rijeka	ilog
prava	karapatan
prava	rights
januar	january
januar	enero
žena	babae
žena	asawa
februar	february
februar	pebrero
april	april
april	abril
mart	mart
mart	marso
august	august
august	agosto
pet	pet
pet	alaga
pet	limang
pet	lima
pet	singko
osoba	taong
osoba	person
osoba	tao
septembar	setyembre
riječi	salita
decembar	december
decembar	disyembre
juli	hulyo
juli	juli
naselju	estate
sezona	panahon
svaki	kada
svaki	tuwing
svaki	bawat
svaki	bawat
maj	mayo
maj	maaaring
maj	maj
ostali	iba
ponovo	ulit
ponovo	again
ponovo	muli
ponovo	nanaman
centar	center
centar	sentro
centar	sentro
centar	centre
centar	mall
regija	rehiyon
njemačka	germany
njemačka	alemanya
njemačka	mikrobyo
polje	patlang
polje	field
polje	larangan
oktobar	oktubre
počinje	begins
počinje	magsisimula
počinje	nagsisimula
počinje	magsisimula
počinje	nagsisimula
počinje	sinisimulan
počinje	nagsisimula
počinje	simula
rezultati	resulta
kluba	club
kluba	samahan
igra	game
igra	laro
ekipa	team
ekipa	crew
primjer	halimbawa
tijelo	katawan
fifa	fifa
onda	then
onda	pagkatapos
tijela	katawan
tijela	panel
args	args
web	website
web	web
mnogi	maraming
mnogi	marami
malo	malo
malo	kaunti
malo	maliit
rad	trabaho
rad	magtrabaho
rad	work
ispod	ilalim
ispod	ibaba
putem	via
joj	her
joj	kanya
joj	siya
vlast	dominion
vlast	power
vlast	kapangyarihan
vlast	pamahalaan
vlast	gobyerno
red	order
nacionalni	national
nacionalni	pambansa
nacionalni	pambansang
nacionalni	nasyonal
jato	kumpol
jato	cluster
jato	kawan
novembar	nobyembre
novembar	november
kup	copa
kup	tasa
kup	kopa
san	dream
san	pinapangarap
san	panaginip
san	pangarap
san	san
ćelije	cells
članak	artikulo
pravo	straight
pravo	tuwid
pravo	diretso
pravo	diba
pravo	kanang
ovdje	rito
ovdje	dito
ovdje	nandito
unutar	inside
unutar	loob
van	van
snage	lakas
snage	tibay
nova	nova
počeo	nagsimula
počeo	inumpisahan
počeo	sinimulan
engleski	tagalog
engleski	ingles
razvoj	development
razvoj	pagpapaunlad
razvoj	unlad
čini	gumagawa
mnoge	maraming
mnoge	marami
džamija	mosque
oblik	shape
oblik	hugis
oblik	anyo
živi	buhay
živi	tinitirahan
živi	pamumuhay
živi	buhay
živi	lives
živi	nakatira
jedinica	units
jedinica	yunit
jedinica	yunit
jedinica	unit
umro	namatay
njen	her
njen	kanya
njen	siya
dobro	mabait
dobro	mabuti
dobro	fine
poznata	kilala
poznata	famous
poznata	sikat
ruka	bisig
ruka	braso
govori	nagsasalita
govori	magsalita
govori	nagsasalita
čvor	node
čvor	paglilinaw
čvor	apelyido
čvor	buhol
moguće	marahil
moguće	posibleng
moguće	maaari
moguće	posible
moguće	possible
moguće	maari
moguće	posibleng
mali	liit
mali	maliit
mali	kaunti
mali	maliit
mali	bata
mali	kid
otvoreno	buksan
otvoreno	bukas
otvoreno	open
stanje	situation
stanje	sitwasyon
stanje	kalagayan
stanje	kondisyon
stanje	kundisyon
razgovor	usapan
razgovor	uusap
postala	naging
pjesme	kanta
pjesme	songs
gornji	itaas
gornji	upper
zagreb	zagreb
verzija	bersyon
verzija	bersiyon
link	link
historija	kasaysayan
historija	history
general	pangkalahatan
general	heneral
general	pangkalahatang
general	general
francuska	pransiya
francuska	france
charles	charles
kraj	matatapos
kraj	katapusan
kraj	pagtatapos
kraj	tapusin
kraj	dulo
selo	selo
selo	nayon
pomoć	tulong
pomoć	tulong
pomoć	tulungan
okrug	county
okrug	kondado
okrug	shire
okrug	distrito
tekst	text
tekst	txt
tekst	teksto
dnk	dna
trenutno	kasalukuyang
otac	ama
otac	tatay
otac	father
njegovo	kanyang
rowspan	rowspan
more	dagat
osnovu	batay
osnovu	basehan
itd	atbp
itd	etc
isto	parehong
isto	same
djevica	virgo
djevica	virgin
djevica	birhen
ponekad	minsa
ponekad	minsan
nagrade	prize
nagrade	premyo
nagrade	parangal
nagrade	awards
nagrade	prizes
nagrade	premyo
ćelija	cell
riječ	salitang
riječ	salita
svjetski	mundo
valign	valign
žene	kababaihan
proces	maproseso
proces	prosesong
proces	proseso
poznati	famous
poznati	sikat
pobjednik	nagwagi
pobjednik	winner
pobjednik	pagandahan
odnosi	ugnayang
odnosi	ugnayan
odnosi	relasyon
umjesto	halip
umjesto	instead
luka	luka
luka	daungan
boje	kulay
boje	kulay
potpuno	lubos
potpuno	ganap
potpuno	totally
ivan	ivan
igre	games
različitih	ibang
različitih	variety
daje	binibigyan
daje	nagbibigay
niz	sequence
glumac	artista
glumac	actor
glumac	aktor
ono	ono
html	html
lav	leon
lav	leo
car	tsar
windows	windows
nauka	science
nauka	agham
ratu	digmaan
ratu	digmaang
strani	gilid
strani	tabi
strani	karamay
strani	tagiliran
strani	foreign
strani	dayuhang
carstvo	imperyo
carstvo	monggol
šest	anim
stari	matanda
stari	luma
der	der
robert	robert
metara	meters
metara	metro
članaka	akda
članaka	artikulo
von	von
političar	pulitiko
napisao	isinulat
napisao	nakasulat
napisao	sinulat
napisao	naisulat
napisao	sinulat
napisao	wrote
napisao	nagsulat
pisac	manunulat
takmičenje	paligsahan
takmičenje	kompetisyon
takmičenje	paligsahan
takmičenje	contest
snaga	lakas
snaga	tibay
most	tulay
površina	ibabaw
osnovan	itinatag
dobija	gets
izvor	source
izvor	pinagkunan
funkcija	tungkulin
funkcija	punsiyon
igrač	player
igrač	manlalaro
vjerovatno	malamang
vjerovatno	ata
james	james
sjedište	headquarters
čovjek	pantao
čovjek	tao
čovjek	makatao
čovjek	human
roman	roman
roman	romano
roman	nobela
promjene	pagbabago
promjene	nagbabago
promjene	nababago
promjene	palitan
promjene	magbabago
promjene	pagbabago
promjene	baguhin
promjene	change
njihove	kanilang
treći	ikatlong
treći	pangatlo
ranije	kanina
joseph	joseph
slike	picture
istraživanja	exploring
istraživanja	galugarin
istraživanja	tumuklas
istraživanja	explore
istraživanja	siyasatin
istraživanja	tuklasin
istraživanja	pananaliksik
istraživanja	pagsisiyasat
istraživanja	research
jezero	lawa
ffffff	ffffff
igrama	games
veze	ties
blizini	paligid
colspan	colspan
mark	mark
članovi	miyembro
članovi	members
članovi	kasapi
dužina	haba
serija	serye
serija	series
uključuje	nagsasama
dao	nagbigay
završio	tapos
rock	bato
rock	rock
djelo	deed
frederick	frederick
frederick	federico
odmah	kaagad
odmah	agad
george	george
čime	ginagawang
vojska	military
vojska	pangmilitar
vojska	militar
vojska	hukbo
vojska	army
vidi	makita
vidi	see
vidi	makakita
vidi	tingnan
vidi	tumingin
vidi	look
crkva	iglesia
crkva	simbahan
crkva	church
pjesma	awitin
pjesma	kanta
pjesma	awit
počela	nagsimula
počela	inumpisahan
počela	sinimulan
sedam	pitong
sedam	seven
sedam	pito
brzo	mabilisan
brzo	dali
brzo	mabilis
brzo	kabilis
brzo	fast
relativno	relatibong
pjesama	kanta
pjesama	songs
knjige	libro
knjige	aklat
dosta	sapat
ubrzo	nagtagal
ubrzo	soon
vladavine	reign
pripadnost	kaanib
michael	michael
sjeverna	hilagang
voda	tubig
njihov	kanilang
porodica	kapamilya
porodica	pamilya
jean	jean
rada	rada
stanovništvo	naninirahan
stanovništvo	residente
dobila	nakuha
dobila	natanggap
rezultatom	score
rezultatom	iskor
njena	her
njena	kanya
njena	siya
zemlja	bansa
zemlja	makabayan
zemlja	lupain
zemlja	lupa
zemlja	daigdig
zemlja	lupa
savez	unyon
savez	union
savez	unyong
savez	alyansa
poznate	kilala
poznate	famous
poznate	sikat
wisconsin	wisconsin
smrt	kamatayan
program	program
program	programa
glavna	pangunahing
glavna	pangunahin
kraljica	queen
kraljica	reyna
vrijednost	halaga
osobe	taong
osobe	person
osobe	tao
osobe	persons
jedinice	units
jedinice	yunit
škola	paaralan
izabran	inihalal
izabran	hinalal
slovenija	eslobenya
gore	malala
kaže	sabi
početka	simula
početka	simulan
početka	magsimula
lista	listahang
lista	listahan
jeste	oo
jeste	opo
you	ikaw
you	ka
you	mo
igrao	naglaro
igrao	nilalaro
igrao	nilaro
harry	harry
možda	marahil
možda	siguro
možda	baka
niti	nor
ibn	ibn
jezera	lakes
crkve	communion
isti	parehong
isti	same
pobjeda	tagumpay
pobjeda	manalo
svaka	bawat
boja	kulay
boja	kulay
majka	nanay
majka	ina
porijekla	pinanggalingan
porijekla	origin
porijekla	pinagmulan
mala	baby
mala	sanggol
mala	kaunti
mala	maliit
mala	mala
površine	ibabaw
rekao	sinabihan
najveća	pinakamalaking
najveća	pinakamalaking
sela	villages
sela	nayon
sela	sela
premijer	premier
potom	then
potom	pagkatapos
proglašen	pinangalanang
proglašen	pinangalanan
proglašen	nagngangalang
organizacija	organisasyon
marija	maria
peter	pedro
peter	peter
arena	arena
javlja	inuulat
lewis	lewis
njihova	kanilang
početak	simula
početak	simulan
početak	magsimula
početak	simula
skoro	halos
paul	paul
paul	pablo
sarajeva	sarajevo
italijanski	italian
italijanski	italyano
cara	tsar
cara	cara
turnir	tournament
filozof	pilosopo
datum	date
datum	petsa
kuća	bahay
albuma	album
albuma	albums
novo	novo
wiki	wiki
zapravo	actually
neko	sinuman
neko	somebody
dovoljno	sapat
nalazili	naglalaman
str	str
kupa	cone
stvari	bagay
potrebno	kailangan
objavio	inihayag
objavio	inanunsyo
velikih	large
velikih	malaki
velikih	malaking
velikih	big
velikih	malaking
velikih	malaki
velikih	sarap
velikih	magaling
istovremeno	sabay
uspio	pinamamahalaan
uspio	pinamamahalaang
uspio	nagtagumpay
posljednji	huling
posljednji	huli
posljednji	last
lat	lat
lat	lats
mogućnost	posibilidad
srbija	serbiya
poznato	kilala
poznato	familiar
poznato	pamilyar
gitara	guitar
gitara	gitara
prostor	space
prostor	kalawakan
prostor	puwang
prostor	espasyo
tačka	spot
tačka	tuldok
tačka	dot
tačka	puntong
tačka	punto
tačka	point
cilj	layunin
cilj	layunin
www	www
sveti	santo
sveti	santa
sveti	banal
univerzitet	university
univerzitet	unibersidad
univerzitet	pamantasan
termin	term
termin	termino
termin	kataga
termin	appointment
pennsylvania	pennsylvania
proizvodi	produkto
proizvodi	produces
kvalifikacije	qualifying
kvalifikacije	qualification
bivši	dating
crna	itim
zapadu	west
zapadu	kanluran
zapadu	kanluranin
zapadu	western
muzika	sinauna
muzika	tugtog
muzika	musika
muzika	tugtugin
muzika	music
seriji	serye
seriji	series
status	status
status	katayuan
tamo	may
plemena	tribes
plemena	tribo
kapacitet	kapasidad
kapacitet	makayanan
kapacitet	kakayahan
ostrvo	isla
ostrvo	pulo
ostrvo	island
ostrvo	isla
ribe	pisces
ribe	isda
internet	internet
gradovi	lungsod
aleksandar	alejandro
aleksandar	alexander
izdanje	edition
izdanje	edisyon
albert	albert
nastupa	gumaganap
nastupa	gumaganap
mogućnosti	pagkakataon
mogućnosti	oportunidad
list	dahon
dugo	mahaba
dugo	matagal
dugo	haba
materijala	materyales
nacionalna	national
nacionalna	pambansa
nacionalna	pambansang
nacionalna	nasyonal
teško	bahagya
teško	hard
teško	mahirap
teško	mahirap
službeni	official
službeni	opisyal
opet	ulit
opet	again
opet	muli
opet	nanaman
utrke	races
položaj	posisyon
položaj	opinyon
vrh	tip
real	real
veza	links
veza	koneksyon
veza	connection
veza	link
svijet	mundo
visina	altitude
visina	taas
visina	height
glumica	aktres
glumica	artista
glumica	actress
kompanija	kumpanya
kompanija	kompanya
britanski	british
united	united
united	nagkakaisa
struktura	istruktura
struktura	istraktura
wikipedia	wikipedia
kosti	bones
kosti	buto
problem	problema
priča	story
priča	kuwento
priča	kwento
formula	formula
stoga	samakatuwid
london	london
london	londres
aktivnosti	gawain
aktivnosti	aktibidades
režiser	direktor
režiser	director
uključuju	magsama
uključuju	isama
međunarodni	internasyonal
međunarodni	international
međunarodni	internasyunal
međunarodni	pandaigdig
vratio	ibabalik
vratio	binalik
partija	partido
partija	party
partija	pagdiriwang
partija	pagtitipon
uloga	tungkulin
illinois	illinois
ostao	nanatili
maglina	nebula
kiseline	acid
kiseline	asido
uspjeh	tagumpay
png	png
pojam	konsepto
louis	louis
kit	balyena
kit	kit
obuhvata	sumasakop
obuhvata	sinasakop
obuhvata	nagsasama
martin	martin
italija	italya
pravila	alituntunin
pravila	rules
pravila	tuntunin
kalifornija	california
htm	htm
napad	assault
napad	attack
napad	atake
file	tipunan
file	magsampa
file	talaksan
file	file
nogometaš	putbolista
saint	santo
saint	santa
srednje	katamtaman
srednje	pangalawang
reda	order
banja	spa
regije	rehiyon
nil	neil
https	https
kompozitor	composer
osnovana	itinatag
bitka	labanan
los	los
veličina	dami
veličina	laki
veličina	sukat
supruga	asawa
navodi	specifies
navodi	cites
model	model
trener	coach
zna	nakakaalam
zna	knows
zna	alam
zna	kilala
linije	lines
dijelovi	parts
ostala	nanatiling
ostala	naiiwan
ostala	nanatili
ostala	mananatiling
ostala	manatili
ostala	manatiling
ostala	stay
engleska	inglatera
engleska	england
zemljama	bansang
izvan	labas
nazivaju	pagtawag
nazivaju	tumatawag
društvo	lipunan
visoko	high
visoko	mataas
fakultet	college
fakultet	kolehiyo
fakultet	faculty
world	mundo
bar	hadlangan
bar	bar
male	liit
male	maliit
promjena	palitan
promjena	magbabago
promjena	pagbabago
promjena	baguhin
promjena	change
spominje	nabanggit
spominje	binanggit
spominje	pagbanggit
spominje	mentions
spominje	binabanggit
brazil	brazil
finale	finale
finale	pinal
finale	pangwakas
finale	final
finale	panghuling
finale	finals
nba	nba
brod	vessel
brod	barko
medvjed	madala
medvjed	oso
medvjed	kinaya
madrid	madrid
književnost	panitikan
književnost	panitikang
direktno	direkta
osam	walong
osam	otso
osam	walo
narod	tao
wolf	lobo
wolf	wolf
razlika	pagkakaiba
razlika	pagkakaiba
stanica	estasyon
stanica	station
stanica	istasyon
stanica	tma
stanica	tumigil
stanica	itigil
stanica	tigil
stanica	huminto
samom	sam
pjesnik	makata
nezavisnost	independence
nezavisnost	kalayaan
tačke	tuldok
zmija	snakes
zmija	ahas
zmija	serpent
simbol	simbolo
simbol	sagisag
borbe	fights
dijete	bata
dijete	kid
dijete	anak
dijete	bata
brat	kuya
virginia	virginia
linija	linyang
linija	linya
linija	line
slikar	pintor
blizu	close
blizu	malapit
blizu	isara
blizu	malapit
planina	bundok
planina	bundok
završava	matatapos
kraljevstvo	kaharian
dolara	dolyar
brigada	brigada
moraju	dapat
zajednica	pamayanan
zajednica	komunidad
all	all
all	puro
all	lahat
par	pares
prelazi	krus
gora	gora
gora	malala
gora	athos
pada	bumabagsak
pada	talon
pada	falls
thomas	thomas
strukture	istruktura
strukture	istraktura
selektor	coach
bolje	better
kome	kanino
teritorije	teritoryo
ruski	russian
ruski	ruso
izvora	sources
izvora	pinagmumulan
izvora	pagkukunan
rimski	roman
rimski	romano
sila	puwersa
molekula	molecule
molekula	molecules
teorija	panukala
teorija	teoriya
teorija	teorya
washington	washington
određene	tiyak
reakcije	reaksyon
faza	phase
faza	entablado
faza	yugto
faza	stage
evropski	europeo
evropski	european
video	video
nosi	nagsusuot
nosi	wears
predstavljaju	represent
predstavljaju	kumatawan
predstavljaju	kinakatawan
predstavljaju	kumakatawan
zlatna	golden
zlatna	ginintuang
zlatna	ballon
ohio	ohio
služi	serving
služi	paglilingkod
služi	naglilingkod
dom	tahanan
dom	bahay
dom	makauwi
dom	dom
glavne	pangunahing
glavne	pangunahin
plasman	paglalagay
plasman	paglalagyan
format	format
filmova	films
filmova	movies
politički	pulitikal
politički	politikal
politički	pampulitika
strana	gilid
strana	tabi
strana	karamay
strana	tagiliran
proteina	protina
mjesec	buwan
mjesec	buwan
mjesec	moon
pobijedio	matalo
pobijedio	nanalo
pobijedio	panalo
piše	writes
piše	magsusulat
treće	ikatlong
treće	pangatlo
pokazuje	ipinapakita
pokazuje	nagpapakita
reakcija	reaksyon
reakcija	reaction
google	google
muzej	museo
ostaje	nananatiling
ostaje	mananatiling
grand	grand
izraz	term
izraz	termino
izraz	kataga
izraz	pagpapahayag
izraz	expression
org	org
psi	psi
upotreba	paggamit
upotreba	gamitin
članci	akda
članci	artikulo
skup	rally
skup	pagtitipon
skup	mahal
skup	magastos
skup	mamahaling
nacija	nations
nacija	nation
priče	tales
priče	kuwento
proizvodnja	output
proizvodnja	produksyon
proizvodnja	production
pravi	real
bijeli	maputi
bijeli	puti
veličine	laki
veličine	sukat
oblast	oblast
epizoda	episodes
epizoda	episode
planine	bundok
bavi	trato
bavi	deal
profesor	professor
profesor	propesor
vraća	bumabalik
gustoća	density
omogućava	nagpapahintulot
omogućava	pinapagana
vladar	ruler
pokémon	pokémon
bolest	karamdaman
bolest	sakit
page	pahinang
page	pahina
page	page
otkrio	natuklasan
crvena	pula
crvena	red
granica	frontier
granica	borders
granica	hangganan
znak	astrolohiya
znak	senyas
znak	tanda
rekord	record
rekord	talaan
rekord	rekord
bog	god
bog	diyos
papa	papa
konačno	wakas
služba	serbisyo
služba	paglilingkod
del	del
nikad	never
ugovor	kontrata
zapadna	kanluranin
zapadna	western
vojvoda	duke
portal	portal
element	element
element	elementong
element	elemento
henrik	henrik
pritisak	presyon
temperatura	temperatura
temperatura	temp
švedska	sweden
švedska	suwesya
novine	diyaryo
novine	pahayagan
aviona	eroplano
metoda	pamamaraan
karijeru	career
karijeru	karera
varijanta	variant
festival	festival
španija	espanya
španija	spain
jugoslavija	yugoslavia
izuzetno	labis
izuzetno	natatanging
petar	pedro
petar	peter
vrata	pinto
vrata	pintuan
vrata	pinto
porijeklo	pinanggalingan
porijeklo	origin
porijeklo	pinagmulan
zapadne	kanluranin
zapadne	western
slučaj	case
slučaj	kaso
slučaj	kasong
informacija	impormasyon
najboljih	finest
hrvati	croats
faze	phase
faze	phases
brdo	burol
pitanje	katanungan
pitanje	tanong
zgrada	gusali
florida	florida
oružje	sandata
oružje	armas
oružje	sandata
oružje	arms
oružje	armas
oružje	baril
srpski	pranses
uticaj	impluwensiya
uticaj	impluwensya
rođena	ipinanganak
rođena	pinanganak
započeo	nagsimula
započeo	inumpisahan
započeo	sinimulan
karolina	caroline
karolina	carolina
međusobno	kapwa
dijeli	namamahagi
dijeli	pagbabahagi
swift	swift
objekat	pasilidad
objekat	facility
objekat	bagay
objekat	object
koristeći	paggamit
biljke	halaman
biljke	planta
biljke	halaman
international	internasyonal
international	international
international	internasyunal
international	pandaigdig
teritorija	teritoryo
sati	oras
kultura	kultura
kultura	nok
rusija	rusya
rusija	russia
des	des
vidjeti	makita
vidjeti	see
vidjeti	makakita
vidjeti	tingnan
atp	atp
podjela	division
podjela	dibisyon
verzije	bersyon
metal	metal
isključivo	eksklusibo
koncert	konsiyerto
koncert	concert
pariz	paris
pariz	parokya
dobar	mabait
dobar	mabuti
pjevač	singer
ana	ana
ana	anna
mjeri	nasusukat
mjeri	sinukat
mjeri	sukatin
mjeri	masukat
microsoft	microsoft
kompanije	kumpanya
kompanije	kompanya
studija	aral
obrazovanje	edukasyon
ivana	ivana
ivana	joanna
značajno	makabuluhang
značajno	makabuluhang
umjetnost	sining
umjetnost	art
umjetnost	sining
molekule	molecules
okruga	pambatas
stranka	partido
stranka	party
stranka	pagdiriwang
stranka	pagtitipon
rnk	rna
oružja	sandata
oružja	armas
gol	hubad
gol	gol
gol	layunin
sssr	ussr
producent	producer
prvobitno	initially
prvobitno	originally
igara	games
tkiva	tissue
tkiva	tisiyu
mir	mir
ispred	harapan
ispred	harap
prestala	itinigil
prestala	tumigil
eng	eng
motor	engine
motor	makina
motor	motor
karijera	career
karijera	karera
domaće	domestic
životinje	hayop
životinje	animal
životinje	hayop
stvara	lumilikha
izgleda	anyong
izgleda	mukhang
enzima	enzymes
španski	spanish
španski	kastila
španski	espanyol
sto	lamesa
sto	mesa
sto	talahanayan
sto	table
sto	sto
održano	hinawakan
održano	gaganapin
ploča	tablet
ploča	panel
stil	istilo
stil	style
stil	estilo
mase	sambayanan
aktivna	active
aktivna	aktibong
