של	shel
אלה	gudinde
כבר	allerede
כיום	aktuelt
ירושלים	jerusalem
המדינה	stat
המדינה	state
המדינה	delstat
המדינה	tilstand
מקום	mødested
מקום	stedet
מקום	place
מקום	sted
מקום	plads
מאוד	meget
יהודים	jøde
יהודים	jødisk
יהודים	jøder
יהודים	jødiske
יהודים	jøder
יהודים	jøderne
רבות	mange
כמה	nogle
מטר	fod
מטר	fødderne
מטר	fødder
מטר	meter
מטר	målere
מטר	meter
מטר	meter
מטר	måler
מטר	meter
דרך	gennem
דרך	via
דרך	gennem
דרך	igennem
דרך	vej
דרך	way
דרך	måde
שנת	aars
שנת	året
שנת	år
יכול	kunne
יכול	ku
יכול	kan
יכול	can
באמצעות	gennem
באמצעות	via
בעלי	husbond
בעלי	ægtemand
בעלי	mand
יחד	sammen
בשל	moden
בשל	modne
בשל	termin
בשל	forfalder
בשל	forfaldne
פרס	belønning
פרס	dusør
פרס	præmie
פרס	tilslag
פרס	award
פרס	tildeling
ראו	rao
דוד	dodd
דוד	onkel
דוד	uncle
דוד	farbror
דוד	david
בעל	husbond
בעל	ægtemand
בעל	mand
שלה	hendes
שלה	hende
שלה	hendes
בנוסף	plus
בנוסף	derudover
בנוסף	herudover
תחת	ass
תחת	røv
תחת	numse
תחת	bagdel
תחת	røv
תחת	under
תמונה	foto
תמונה	billede
תמונה	photo
תמונה	image
תמונה	billede
תמונה	billedet
תמונה	billed
תמונה	billede
כתב	journalist
כתב	reporter
כתב	skrev
הקבוצה	gruppe
הקבוצה	group
הקבוצה	gruppen
הערך	værdien
הערך	værdi
היום	idag
רבי	rabbiner
מי	hvem
למרות	trods
למרות	selvom
למרות	skønt
למרות	skønt
אחרות	andre
אותם	them
אותם	dem
החברה	society
החברה	samfundet
החברה	samfund
החברה	selskab
החברה	firma
החברה	kompagni
החברה	virksomhed
המלחמה	krigen
המלחמה	krig
המלחמה	war
המלחמה	krige
שונות	forskellige
שונות	forskelligt
שונות	anderledes
שונות	forskellig
שונות	diverse
שונות	forskelligt
הארץ	jorden
הארץ	earth
הארץ	jord
הארץ	jordens
מערכת	systemet
מערכת	ordning
מערכת	system
תאריך	date
תאריך	dato
בלבד	kun
עבר	fortid
עבר	forbi
עבר	fortiden
עבר	flyttede
עבר	bevæget
עבר	flyttet
עבר	passeret
עבר	bestået
אפשר	aktivere
אפשר	tillad
נוסף	tilføjet
נוסף	føjet
נוסף	tilføjede
נוסף	tilsat
מרכז	central
מרכז	centralt
מרכז	centrum
מרכז	midtpunkt
מרכז	center
מרכז	midten
מרכז	centreret
מרכז	centret
מרכז	centrum
מרכז	centre
מרכז	center
מרכז	centreret
שימוש	bruger
שימוש	brug
שימוש	anvendelse
שימוש	anvend
שיש	marmor
רוב	højst
רוב	mest
רוב	rob
רוב	røver
רוב	røve
רוב	majoritet
רוב	flertal
רוב	flertallet
כולל	omfattet
כולל	inkluderet
כולל	omfattede
כולל	inkluderede
כולל	medtaget
גדול	large
גדול	store
גדול	stor
גדול	stort
גדול	big
גדול	store
גדול	stor
גדול	stort
גדול	fantastisk
גדול	fedt
גדול	stor
גדול	skønt
גדול	herligt
ישראלים	israelske
ישראלים	israelsk
ישראלים	israelere
ישראלים	israelerne
ישראלים	israelere
מאז	siden
יהודי	jøde
יהודי	jødisk
יהודי	jøder
יהודי	jødiske
יהודי	jøde
יהודי	jøden
סוג	venlig
סוג	indtast
סוג	skriv
סוג	type
ראשון	søndag
ראשון	sunday
ראשון	søndags
ראשון	rishon
ראשון	første
ראשון	først
מידע	info
מידע	oplysninger
מידע	oplysning
מידע	information
מידע	oplysninger
מידע	underretning
מידע	oplysninger
מידע	data
ערכים	målinger
ערכים	værdier
ערכים	indgange
ערכים	angivelser
אנשים	mennesker
אנשים	personer
אנשים	folk
אנשים	people
קובץ	file
קובץ	filen
קובץ	fil
דקות	minutter
דקות	referat
חבר	ven
חבר	veninde
חבר	kæresten
חבר	kæreste
צריך	behov
צריך	sku
צריך	skulle
צריך	bør
צריך	skal
צריך	burde
ויקיפדיה	wikipedia
בת	datter
בת	datteren
בת	beth
השם	betegnelse
השם	navn
בתוך	indvendigt
בתוך	indenfor
בתוך	inde
בתוך	indvendig
בתוך	indeni
בתוך	indenfor
האדם	person
כאן	her
מול	mol
שלהם	deres
שלהם	deres
הכנסת	knesset
הכנסת	synagoge
וגם	også
הים	søs
הים	sea
הים	hav
הים	havet
השיר	sang
השיר	song
בזמן	mens
חדש	ny
חדש	nyt
חדש	nye
השלישי	iii
השלישי	tredje
משה	moses
משה	moshe
גרמניה	tysk
גרמניה	tysker
גרמניה	tyske
גרמניה	tyskland
יורק	york
הממשלה	regering
הממשלה	regeringen
חיל	korps
חיל	korpset
יהודה	yehuda
יהודה	judas
יהודה	judah
מעל	over
מעל	derover
מעל	slut
מעל	ovenover
מעל	overhead
מעל	ovenfor
מעל	over
מעל	ovenover
מעל	ovenstående
ארץ	landet
ארץ	land
ארץ	lande
ארץ	jord
ארץ	lander
ארץ	land
ארץ	jorden
ארץ	earth
ארץ	jord
ארץ	jordens
כלי	redskab
כלי	værktøj
כלי	værktøjet
צרפת	frankrig
צרפת	france
הרבה	masser
הרבה	mange
הרבה	much
הרבה	meget
אתה	du
אתה	dig
נמצא	fundne
נמצא	fandt
נמצא	fundet
טוב	god
טוב	gode
טוב	godt
אי	øen
ילדים	børn
ילדים	kids
ילדים	unger
ילדים	børn
ילדים	børns
שלושה	tre
שלושה	three
לאורך	langs
הגיע	ankom
הגיע	ankommet
הגיע	kom
אירופה	eu
אירופה	europe
אירופה	europa
אירופה	europa
אירופה	europæisk
אירופה	europæiske
המלך	konge
המלך	kongens
המלך	kong
המלך	kongen
המלך	king
כמעט	næsten
כמעט	næsten
מיליון	millioner
יצחק	isaac
יצחק	isak
יצחק	yitzhak
יצחק	itzhak
האלבום	album
האלבום	plade
האלבום	albummet
יוסף	joseph
יוסף	josef
יוסף	yosef
כוח	styrke
כוח	modstandsdygtighed
כוח	kraft
כוח	tving
כוח	force
כוח	effekt
כוח	kraft
כוח	strøm
כוח	power
כוח	magt
נפטר	afdød
נפטר	afdøde
הלהקה	band
הלהקה	bandet
הלהקה	orkester
מלך	konge
מלך	kongens
מלך	kong
מלך	kongen
מלך	king
מקור	oprindelse
מקור	oprindelsessted
מקור	kilde
מקור	næb
מקור	næbbet
תוכנית	program
תוכנית	programmet
תוכנית	plan
תוכנית	program
תוכנית	arbejdsprogram
בתי	datter
בתי	datteren
נראה	udseende
נראה	ser
לגבי	om
לגבי	omkring
וב	webb
משתמש	bruger
משתמש	brugeren
משתמש	bruger
קיבל	modtages
קיבל	modtagne
קיבל	modtog
קיבל	modtaget
קיבל	accepteret
קיבל	accepterede
קיבל	godtaget
עקב	talon
עקב	termin
עקב	forfalder
עקב	forfaldne
עקב	hæl
נשים	kvinderne
נשים	kvinder
מונה	monet
מונה	mona
במיוחד	særligt
במיוחד	specielt
במיוחד	især
במיוחד	specielt
במיוחד	især
האימפריה	empire
האימפריה	imperiet
האימפריה	imperium
עדיין	stadig
עדיין	stadigvæk
מים	vand
כוחות	beføjelse
כוחות	powers
כוחות	kræfter
כוחות	beføjelser
כוחות	styrkerne
כוחות	styrker
כוחות	kræfter
פעולה	aktion
פעולה	action
פעולה	handling
פעולה	foranstaltninger
פעולה	indsats
ניו	neo
נכון	højre
נכון	rigtigt
נכון	ret
נכון	sand
נכון	sandt
נכון	true
נכון	rigtigt
החלה	begyndte
החלה	begyndt
החלה	påbegyndt
חוק	jura
חוק	lovgivning
חוק	lov
חיפה	haifa
יחידה	enhed
יחידה	unit
העונה	årstid
העונה	sæsonen
העונה	sæson
שוב	igen
יעקב	jacob
יעקב	jakob
יעקב	jakob
יעקב	jakov
אינה	ina
אינה	inna
מדינות	stater
מדינות	staterne
מדינות	landene
מדינות	lande
הבית	hjem
הבית	hjemme
הבית	startside
הבית	hjemad
הבית	home
הבית	house
הבית	huset
הבית	hus
תודה	takker
תודה	tak
לב	heart
לב	hjerte
לב	hjertet
לב	lev
מפקד	kommandør
מפקד	øverstbefalende
מפקד	kommandant
מפקד	commander
שלוש	tre
שלוש	three
שלום	shalom
שלום	peace
שלום	freden
שלום	fred
שלום	hejsa
שלום	goddag
שלום	hej
אזור	region
אזור	område
אזור	zone
אזור	areal
אזור	område
פעמים	tidspunkter
פעמים	gange
פעמים	tiderne
פעמים	tider
פעמים	times
קבוצות	grupper
קבוצות	grupperne
קבוצות	holdene
קבוצות	hold
קבוצות	teams
המשחק	vildt
המשחק	spillet
המשחק	kamp
המשחק	spil
המשחק	leg
האי	øen
האי	hai
האי	hal
סרט	movie
סרט	film
סרט	folie
סרט	filme
סרט	film
בגלל	fordi
המפלגה	party
המפלגה	fest
המפלגה	part
המפלגה	parti
בעבר	tidligere
האחרון	sidste
האחרון	sidst
קרב	battle
קרב	slag
קרב	kamp
קרב	slaget
קרב	kamp
קרב	bekæmpe
האתר	website
האתר	hjemmeside
האתר	webside
האתר	hjemmesiden
האתר	websted
קצר	kort
קצר	short
קצר	korte
קצר	kortfattede
קצר	kortfattet
ימים	dage
בהמשך	nedenfor
בהמשך	under
בהמשך	nedenunder
בר	bar
צבא	militæret
צבא	militære
צבא	militær
צבא	militært
צבא	hær
צבא	hæren
צבא	hærens
צבא	army
ים	søs
ים	sea
ים	hav
ים	havet
החיים	liv
החיים	livet
החיים	livstid
החיים	life
הפך	blev
צה	tse
משחק	vildt
משחק	spillet
משחק	kamp
משחק	spil
משחק	leg
משחק	leger
משחק	afspilning
משחק	spiller
משחק	spille
משחק	handler
משחק	skuespil
ראשי	head
ראשי	hovede
ראשי	hovedet
ראשי	hoved
ראשי	chef
ראשי	chief
ראשי	høvding
ראשי	primære
ראשי	primært
ראשי	primær
הזמן	tid
הזמן	tidspunkt
הזמן	gang
הזמן	klokkeslæt
הזמן	tiden
למעשה	faktisk
אברהם	abraham
אברהם	avraham
נבחר	valgt
נבחר	udvalgt
נבחר	valgte
נבחר	valgt
נבחר	valgte
נבחר	udvalgte
נבחר	udvalgt
נבחר	markeret
מדי	maddie
מדי	også
פעילות	aktiviteten
פעילות	aktivitet
לכן	derfor
שטח	fagområde
שטח	felt
שטח	område
שטח	marken
שטח	terrænet
שטח	terræn
שטח	areal
שטח	område
מאוחר	sen
מאוחר	forsinket
מאוחר	sent
דף	siden
דף	side
דף	page
דף	def
קולנוע	movie
קולנוע	film
קולנוע	film
קולנוע	biografen
קולנוע	biograf
קשר	forbindelse
קשר	tilslutning
קשר	tilknytning
קשר	kontakt
קשר	henvendelse
קשר	knob
קשר	knuden
קשר	knude
אחרת	ellers
פני	penny
קודם	første
קודם	først
עיר	town
עיר	byen
עיר	by
עיר	city
עיר	byen
עיר	storby
עיר	by
לצד	side
בגיל	lagret
ידוע	vidst
ידוע	kendte
ידוע	kendt
הופעות	visninger
הופעות	indtryk
הופעות	skinnet
הופעות	koncerter
תקופה	tidsrum
תקופה	periode
תקופה	perioden
ספרים	bøger
קטן	small
קטן	små
קטן	småt
קטן	lille
קטן	små
קטן	lille
למד	lærte
למד	lært
למד	læres
למד	studeret
למד	undersøgt
למד	studerede
למד	lære
למד	lær
ברית	forbund
ברית	alliance
ברית	alliancen
ברית	forbundsfæller
ברית	allierede
היהודי	jøde
היהודי	jøden
תשע	ni
תשע	nine
פחות	færre
פחות	færre
פחות	mindre
ישראלי	israelske
ישראלי	israelsk
ישראלי	israelere
משרד	kontor
משרד	kontoret
משרד	embede
משרד	office
שיחק	spillet
שיחק	afspillet
שיחק	spillede
מעבר	overgang
מעבר	passagen
מעבר	passage
איך	hvordan
גרסאות	varianter
גרסאות	versioner
גרסאות	udgaver
זהב	gylden
זהב	gyldent
זהב	gyldne
זהב	golden
זהב	guld
זהב	gold
עולם	world
עולם	verden
יד	yad
יד	hånd
יד	hand
מדינה	landet
מדינה	land
מדינה	lande
מדינה	stat
מדינה	state
מדינה	delstat
מדינה	tilstand
ארגון	organisation
ארגון	organisering
ארגון	tilrettelæggelse
ארגון	organisationen
ארגון	organisation
ארגון	tilrettelæggelse
ארגון	organisering
ארגון	organisationen
ארגון	organiserer
לכתוב	skrive
לכתוב	skriv
לכתוב	skriver
שונה	forskellige
שונה	forskelligt
שונה	anderledes
שונה	forskellig
שונה	modificerede
שונה	ændret
שונה	modificeret
שונה	ombygget
גדולה	large
גדולה	store
גדולה	stor
גדולה	stort
גדולה	big
גדולה	store
גדולה	stor
גדולה	stort
גדולה	storhed
קשה	hårde
קשה	svært
קשה	hard
קשה	hård
קשה	hårdt
קשה	svær
קשה	hårdt
קשה	hårde
קשה	barsk
קשה	sej
קשה	hård
קשה	svært
קשה	svære
קשה	vanskelig
קשה	vanskeligt
קשה	svær
אור	tænd
אור	light
אור	let
אור	lys
צבי	zvi
צבי	hjort
צבי	rådyr
צבי	hjorte
צבי	gazelle
לדוגמה	eksempel
אוכלוסייה	befolkningen
אוכלוסייה	indbyggertal
אוכלוסייה	befolkning
אוכלוסייה	indbyggere
בעברית	hebraisk
הקהילה	fællesskabet
הקהילה	fællesskab
כנגד	imod
כנגד	mod
קיים	eksisteret
קיים	fandtes
קיים	eksisterede
קיים	eksisterer
קיים	eksistere
קיים	findes
קיים	eksisterer
קיים	eksistere
קיים	findes
קיים	bestående
קיים	eksisterende
שלי	shelley
שלי	shelly
שלי	mit
שלי	mine
שלי	min
שלי	shelly
דומה	lignende
דומה	tilsvarende
דומה	dumaen
דין	dekan
דין	dean
שכן	nabo
שכן	naboen
שכן	nabo
שכן	naboen
מחוז	county
מחוז	amtet
מחוז	amt
מחוז	amtskommune
מחוז	provins
מחוז	provinsen
מחוז	distriktet
מחוז	district
מחוז	distrikt
ימי	dage
תואר	grad
סדרת	serier
סדרת	serie
סדרת	serien
למצוא	finde
למצוא	find
למצוא	finder
מבין	forstår
מבין	forstå
מבין	forstået
נקרא	kaldt
נקרא	ringet
נקרא	kaldet
נקרא	ringede
נקרא	kaldte
פשוט	simple
פשוט	simpel
פשוט	enkelt
פשוט	enkel
פשוט	simpelt
פשוט	bare
עבודה	jobbet
עבודה	job
עבודה	arbejder
עבודה	arbejd
עבודה	arbejde
עבודה	arbejdet
חשוב	vigtig
חשוב	vigtigt
חשוב	vigtige
כיוון	retning
כיוון	retningen
שלמה	shlomo
שלמה	salomon
שלמה	solomon
שלמה	salomonøerne
שלמה	hel
שלמה	hele
תבנית	mønsteret
תבנית	mønster
תבנית	skabelonen
תבנית	skabelon
תבנית	formater
תבנית	format
אמריקאים	amerikaner
אמריקאים	american
אמריקאים	amerikanske
אמריקאים	amerikansk
אמריקאים	amerikanerne
אמריקאים	amerikanere
הפועל	verbum
הפועל	hapoel
אפריקה	afrika
נחשב	overvejede
נחשב	overvejes
נחשב	overvejet
נחשב	betragtede
נחשב	tæller
דרום	sydlige
דרום	sydpå
דרום	sydlige
דרום	syd
זכויות	rettigheder
אולי	måske
אולי	måske
עלה	blade
עלה	blad
לקבל	acceptere
לקבל	accepterer
לקבל	få
מבנה	strukturen
מבנה	struktur
מבנה	opbygning
להשתמש	brug
להשתמש	anvendelse
להשתמש	anvend
העליון	supreme
לקראת	mod
בברכה	oprigtigt
בברכה	velkommen
בברכה	velkomst
בברכה	imødekommende
בברכה	velkomst
בסיס	base
בסיס	basen
בסיס	basis
בסיס	grundlaget
בסיס	grundlag
בסיס	basis
מין	køn
מין	køn
מין	sex
מין	dyrearter
מין	art
מין	dyreart
מין	arter
מין	min
לשעבר	tidligere
כזה	sådan
אינטרנט	web
אינטרנט	www
אינטרנט	spind
אינטרנט	internettet
אינטרנט	internet
נקודות	prikker
נקודות	punkterne
נקודות	points
נקודות	pointer
נקודות	punkter
נקודות	point
נקודות	pletter
קבוצה	gruppe
קבוצה	group
קבוצה	gruppen
קבוצה	holdet
קבוצה	hold
קבוצה	teamet
קבוצה	team
הקרב	battle
הקרב	slag
הקרב	kamp
הקרב	slaget
שירים	digte
שירים	sange
התנועה	trafik
התנועה	trafikken
עת	tid
עת	tidspunkt
עת	gang
עת	klokkeslæt
עת	tiden
הר	bjerget
הר	bjerg
הר	mountain
הר	mount
הר	montere
הרי	harry
תפקיד	rolle
למה	hvorfor
נולדה	born
נולדה	fødte
נולדה	født
שמות	navne
שמות	betegnelser
יחסית	relativt
הקמת	oprettelse
הקמת	opstilling
הקמת	etablering
שערים	gates
שערים	porte
שערים	portene
שערים	portaler
שערים	målsætninger
שערים	mål
שערים	goals
מערכות	systemerne
מערכות	systemer
שנייה	sekund
שנייה	andet
שנייה	anden
שנייה	sec
שנייה	sek
ליצור	opretter
ליצור	oprette
ליצור	opret
מטרים	målere
מטרים	meter
מטרים	meter
אמריקה	america
אמריקה	amerika
אמריקה	usa
ליד	nær
שר	char
שר	cher
שר	sher
שר	sang
שר	synger
שר	synge
שר	syngende
שר	ministeren
שר	minister
קו	streg
קו	linje
קו	linie
קו	line
סוף	slutning
סוף	afslutning
סוף	slut
סוף	ende
סוף	ophør
כסף	money
כסף	penge
כסף	sølvfarvet
כסף	silver
כסף	sølv
תמונות	billeder
תמונות	fotos
תמונות	fotografier
תמונות	billeder
תמונות	billeder
ספרי	fortæl
תת	sub
נשיא	præsidenten
נשיא	formand
נשיא	præsident
נשיא	formænd
נשיא	præsidenter
מוזיקה	music
מוזיקה	musik
מוזיקה	musikken
חדשים	ny
חדשים	nyt
חדשים	nye
בהתאם	følgelig
מצב	status
מצב	statussen
מצב	tilstand
מצב	mode
מצב	situation
מצב	situationen
מצב	tilstand
מצב	betingelse
מצב	stand
היסטוריה	historik
היסטוריה	historie
שינוי	skift
שינוי	ændring
שינוי	forandring
שינוי	ændr
כדורגל	fodbold
כדורגל	fodbold
כדורגל	football
ביקורת	kritik
ביקורת	kritiseret
ביקורת	gennemgang
ביקורת	gennemgå
ביקורת	gennemse
ביקורת	anmeldelse
חודשים	måneder
אבן	smæk
אבן	stone
אבן	sten
שחקן	player
שחקן	spilleren
שחקן	spiller
שחקן	afspiller
שחקן	skuespilleren
שחקן	skuespiller
שחקן	aktør
משפט	prøveperiode
משפט	retssag
משפט	domstolen
משפט	retten
משפט	domstol
משפט	punktum
משפט	sætning
משפט	straf
אמריקאי	amerikaner
אמריקאי	american
אמריקאי	amerikanske
אמריקאי	amerikansk
חצי	semi
חצי	halvt
חצי	halvleg
חצי	halvdelen
חצי	halv
הארגון	organisation
הארגון	organisering
הארגון	tilrettelæggelse
הארגון	organisationen
סרטים	film
סרטים	film
הבא	næste
משפחה	familien
משפחה	familie
משפחה	family
במקביל	samtidig
במקביל	samtidigt
במקביל	parallelt
במקביל	sideløbende
במקביל	parallel
במקביל	parallelle
די	dee
מזרח	east
מזרח	østpå
מזרח	øst
מזרח	østlig
מזרח	øst
מזרח	østlige
ערים	byer
ערים	byerne
ערים	storbyer
ערים	byer
הצליח	lykkedes
מחוץ	udenfor
מחוץ	udvendig
מחוץ	udvendigt
שבע	syv
תהליך	process
תהליך	proces
חי	living
חי	leve
חי	levende
חי	bor
חי	live
חי	leve
חי	lev
חי	levende
שיר	digt
שיר	digtet
שיר	sang
שיר	song
טלוויזיה	tv
טלוויזיה	fjernsynet
טלוויזיה	fjernsyn
החוק	jura
החוק	lovgivning
החוק	lov
רוסיה	rusland
רוסיה	ruslands
השתתף	deltog
השתתף	deltaget
השתתף	deltager
השתתף	deltage
השתתף	deltag
השתתף	deltog
השתתף	deltaget
חזר	returneret
חזר	returnerede
התיכון	midten
התיכון	midterste
התיכון	mellemste
אישים	personligheder
בריטניה	storbritannien
גבוהה	høj
גבוהה	højt
גבוהה	høje
גבוהה	høj
גבוהה	høje
רוצה	ønsker
רוצה	vil
מעט	lidt
כהן	cohen
חופשי	fri
חופשי	frit
חופשי	free
חופשי	gratis
חברות	venskaber
חברות	venskab
חברות	selskaber
חברות	virksomheder
חברות	firmaer
חברות	kærester
חברות	veninder
אן	anne
אן	ann
סיים	færdig
סיים	færdigt
סיים	afsluttet
סיים	færdige
סיים	afsluttede
סיים	afslut
סיים	færdiggør
סיים	færdig
סיים	udfærdiget
סיים	done
סיים	udført
סיים	gjort
המקום	stedet
המקום	place
המקום	sted
המקום	plads
מבצע	betjening
מבצע	operation
מבצע	drift
מבצע	operationen
רמת	ramat
ברור	klart
ברור	ryd
ברור	klar
רשת	net
רשת	netto
רשת	gitter
רשת	nettet
רשת	net
רשת	netværket
רשת	network
רשת	netværk
הערכים	værdier
רקע	baggrunde
רקע	baggrund
רקע	baggrunden
הגיעו	ankom
הגיעו	ankommet
תיאטרון	teatret
תיאטרון	teater
תיאטרון	biograf
תיאטרון	teatret
תיאטרון	teater
דניאל	daniel
דניאל	danielle
איטליה	italien
צורך	nødvendig
צורך	nødvendige
צורך	nødvendigt
צורך	nødvendighed
צורך	behov
חדשה	ny
חדשה	nyt
חדשה	nye
אלבום	album
אלבום	plade
אלבום	albummet
הרביעי	fjerde
דו	doe
המרכז	centrum
המרכז	midtpunkt
המרכז	center
המרכז	midten
המרכז	centreret
המרכז	centret
המרכז	centrum
המרכז	centre
המרכז	center
המרכז	centreret
גן	gan
גן	gene
גן	gen
גן	haven
גן	have
גן	garden
עשרה	ten
עשרה	ti
תמיד	altid
משתמשים	brugere
משתמשים	brugerne
העתיקה	gammelt
העתיקה	ældgammel
עליה	hende
עליה	hendes
כלפי	mod
מחקר	undersøgelse
מחקר	studie
מחקר	studier
מחקר	forskning
תרבות	kulturen
תרבות	kultur
כללי	generiske
כללי	generisk
כללי	generelt
כללי	generel
כללי	generelle
כללי	almindelig
למעלה	ovenpå
הבכורה	premiere
הבכורה	premieren
עונה	årstid
עונה	sæsonen
עונה	sæson
ארבע	fire
ארבע	four
ציון	scoring
ציון	score
ציון	zion
חשיבות	vigtighed
חשיבות	betydning
חשיבות	betydning
סיום	udfyldelse
סיום	afslutning
סיום	færdiggørelse
סיום	fuldførelse
סיום	slutning
סיום	afslutning
סיום	slut
סיום	ende
סיום	ophør
סיום	eksamen
סיום	graduering
ארבעה	fire
ארבעה	four
מאיר	oplysende
מאיר	meir
הכוחות	beføjelse
הכוחות	powers
הכוחות	kræfter
הכוחות	beføjelser
הכוחות	styrkerne
הכוחות	styrker
הכוחות	kræfter
שי	shay
שי	shi
כדור	sfære
כדור	bal
כדור	bold
כדור	ball
כדור	kugle
כדור	patron
כדור	kugle
עשר	ten
עשר	ti
עבד	arbejdede
עבד	bearbejdede
עבד	bearbejdet
עבד	slave
שער	gate
שער	porten
שער	låge
שער	port
שער	mål
שער	gateway
סביב	omkring
גבוה	høj
גבוה	højt
גבוה	høje
גבוה	høj
גבוה	høje
גבוה	højere
אכן	faktisk
נהר	river
נהר	floden
נהר	flod
המקורי	originalt
המקורי	oprindelige
המקורי	oprindelig
המקורי	originale
המקורי	oprindeligt
המקורי	original
יודע	ved
יודע	vide
יודע	kender
יודע	kend
הנשיא	præsidenten
הנשיא	formand
הנשיא	præsident
פה	her
בלי	uden
אלכסנדר	alexander
משמש	abrikoser
הוקם	fastslået
הוקם	etableret
הוקם	etablerede
הוקם	rejst
סמל	symbol
סמל	symbolet
סמל	sergent
סמל	sergeant
סמל	ikon
ראה	se
ראה	sav
גביע	trofæ
גביע	pokal
גביע	kop
גביע	pokalen
גביע	bæger
גביע	cup
יכולה	kan
יכולה	can
אורך	længde
אורך	længden
קיימת	eksisterer
קיימת	eksistere
קיימת	findes
קיימת	eksisterer
קיימת	eksistere
קיימת	findes
קיימת	bestående
קיימת	eksisterende
משהו	noget
דולר	dollar
שמואל	shmuel
שמואל	samuel
השחקן	skuespilleren
השחקן	skuespiller
השחקן	aktør
מדליות	medaljer
חיילים	soldaterne
חיילים	soldater
חיילים	tropperne
חיילים	tropper
ספרד	spanien
דגל	flag
דגל	flag
מלחמה	krigen
