que	kad
juegos	žaidimai
juegos	lošimų
juegos	žaidimų
juegos	žaidimai
localidad	vietovė
localidad	vietovėje
punto	punto
alemania	vokietija
alemania	vermachto
partidos	atitinka
capital	kapitalas
capital	kapitalo
teatro	teatras
teatro	teatro
teatro	teatre
teatro	teatras
teatro	teatro
teatro	teatre
manera	būdu
manera	būdas
laboratorio	laboratorijos
laboratorio	laboratorinis
laboratorio	laboratorijoje
laboratorio	laboratorija
libro	knygą
libro	knyga
estudios	tyrimai
barcelona	barselonoje
edad	amžiaus
edad	amžius
artículos	elementų
juego	žaidimai
juego	lošimų
juego	žaidimas
juego	lošimai
juego	lošimų
arte	meno
arte	menas
arte	menų
especies	rūšis
especies	rūšių
especies	rūšys
estilo	stilius
estilo	styling
cine	filmas
cine	filmai
cine	filmai
cine	filmus
cine	cinemas
cine	filmų
cine	filmai
cine	filmuose
cine	filmas
cine	plėvelė
proyecto	projekto
proyecto	projektas
equipos	įrangos
equipos	įranga
equipos	komandos
equipos	komandas
origen	kilmė
origen	kilme
museo	muziejus
museo	muziejų
puntos	taškai
puntos	siūti
perú	perú
militar	karinė
militar	karinis
militar	karinės
américa	amerikoje
américa	amerika
américa	amerikos
américa	américa
américa	americas
producción	išėjimo
producción	gamyba
producción	gamybos
italia	italia
manuel	emmanuel
plantas	gamykla
plantas	augaliniai
plantas	augalas
plantas	augalų
debe	turi
siempre	visada
metros	metrų
metros	metrai
metros	metrų
oro	auksinis
oro	auksinis
oro	aukso
oro	gold
oro	auksas
casi	beveik
construcción	statyba
cultura	kultūra
cultura	kultūros
santiago	james
santiago	džeimsas
santiago	kubos
cerca	uždaryti
cerca	glaudžiai
cerca	užverti
cerca	arti
cerca	netoli
estudio	studijoje
estudio	studija
estudio	studio
estudio	studijos
com	com
finalmente	pagaliau
anterior	ankstesnė
anterior	ankstesnis
anterior	ankstesnių
cargo	krovinys
gracias	dėkui
gracias	ačiū
puerto	uosto
puerto	harbour
torneo	turnyras
torneo	turnyro
mucho	daug
millones	milijonus
millones	milijonų
millones	milijonai
fin	fin
acuerdo	susitarimas
acuerdo	susitarimo
acuerdo	išdėstymas
colombia	kolumbija
colombia	kolumbijos
rock	akmuo
rock	rokas
rock	rock
político	politikas
películas	filmų
películas	filmai
películas	filmuose
películas	filmai
películas	filmus
popular	dažniausi
muchas	daug
hoy	šiandienos
hoy	šiandien
cuerpo	kūno
cuerpo	kūnas
sino	sino
sino	bet
disco	diskai
disco	diskas
disco	disko
finales	finalo
finales	galutiniai
finales	galutinis
finales	galutinė
finales	finalas
sociedad	visuomenė
dirección	direktoratas
dirección	adresas
hombres	vyrai
estadio	arena
estadio	estadio
estadio	stadionas
ambos	abi
ambos	abu
oeste	vakarų
oeste	vakarai
oeste	vakarų
mujeres	moterys
cambio	keitimosi
cambio	mainai
style	stilius
jugador	žaidėjas
jugador	lošėjas
instituto	institutas
público	auditorija
público	auditorijai
público	publika
miembro	galūnių
california	kalifornija
california	kalifornijoje
california	kalifornijos
parque	park
parque	parkas
tan	tan
llegó	atvyko
archivo	failas
archivo	archyvas
archivo	archyvai
radio	radijas
radio	radijo
ahora	dabar
cruz	cruz
cruz	uodegos
cabo	žaliojo
cabo	cabo
unido	jungtinės
unido	jungtinė
red	grynasis
red	grynoji
red	grynosios
red	grynieji
red	raudona
aquí	čia
aquí	cia
canal	kanalas
movimiento	judėjimas
revista	lapą
revista	žurnalas
éxito	sėkmingai
éxito	sėkmė
éxito	sėkmės
elecciones	rinkimai
elecciones	rinkimų
elecciones	rinkimai
grande	didelių
grande	dideli
grande	didelis
grande	didelės
grande	dideli
grande	didysis
grande	didelis
distribución	platinimas
distribución	paskirstymo
distribución	paskirstymas
distribución	pasiskirstymas
compañía	bendrovė
compañía	įmonė
compañía	bendrovės
compañía	kompanija
musical	muzikos
dice	sako
hombre	vyru
hombre	vyras
hombre	žmogus
león	liūto
león	liūtas
león	leonas
león	leono
madre	mama
madre	motina
organización	įstaiga
organización	organizacija
aún	dar
decir	pasakyti
goles	tikslai
goles	tikslų
victoria	viktorija
xix	xix
calle	gatvė
calle	gatvės
dio	dio
empresa	bendrovė
empresa	įmonė
empresa	bendrovės
empresa	kompanija
empresa	verslo
empresa	įmonė
empresa	verslas
fernando	fernand
fernando	ferdinandas
fernando	fernando
don	don
mapa	žemėlapiai
civil	civilinė
civil	civilinės
civil	civiliai
civil	civilinis
civil	civilių
educación	švietimo
educación	švietimas
educación	išsilavinimas
llamada	vadina
ciudades	miestus
ciudades	miestai
ciudades	miestai
fallecimiento	mirtis
fallecimiento	mirties
fuerzas	pajėgos
posible	įmanoma
antiguo	senovės
antiguo	senas
álbumes	albumai
mujer	žmona
mujer	moteris
mujer	moteris
mujer	patelės
mujer	moterys
mujer	moterų
mujer	patelė
mujer	moterys
fuerza	force
hijos	sūnūs
garcía	garcía
villa	kaimo
villa	kaime
villa	jonava
villa	kaimas
campeón	čempione
campeón	čempionas
conjunto	ansamblis
eso	kad
meses	mėnesiai
único	unikali
único	unikalus
actor	aktorė
actor	aktorius
parece	atrodo
antigua	senovės
antigua	senas
antigua	antigva
especial	patiekalai
especial	specialių
interior	interjero
japón	japonija
japón	japonijos
municipal	buitinių
control	kontrolė
consejo	patarimų
consejo	patarimai
menor	mažoji
menor	nedideli
llegar	atvykstantys
llegar	atvyksta
valle	valle
valle	slėnis
festival	festivalis
festival	festivalio
trata	vykdomas
david	david
david	deividas
david	dovydas
castillo	pilis
castillo	pilies
castillo	castillo
publicado	nustačiusi
cantante	dainininkė
inglaterra	anglija
inglaterra	anglijos
inglaterra	england
resto	poilsio
resto	poilsis
común	bendras
común	dažni
editorial	leidyba
editorial	leidybos
editorial	redakcinė
deporte	sportui
deporte	sporto
deporte	sportas
espacio	kosmosas
asociación	asociacijos
asociación	asociacija
hija	dukra
hija	dukrą
hija	duktė
acción	veiksmas
actores	aktoriai
actores	veikėjai
hermano	broli
hermano	brolis
blanco	taikiniai
blanco	tuščia
blanco	tuščias
blanco	blanco
profesional	profesinės
profesional	profesionalus
imperio	imperija
ganó	laimėjo
problemas	bėdos
problemas	bėda
problemas	bėdos
problemas	problemų
modelo	modelis
favor	prašom
favor	prašau
formación	mokymai
formación	mokymas
formación	mokymo
formación	formavimas
lugares	vietose
lugares	vietovės
lugares	vieta
planta	gamykla
planta	augaliniai
planta	augalas
planta	augalų
planta	grindys
planta	grindų
montañas	kalnai
montañas	kalnuose
montañas	kalnų
montañas	kalnas
ronda	rondas
clase	klasės
clase	klasė
especialmente	specialiai
oficina	tarnyba
oficina	biuro
oficina	biuras
longitud	ilguma
longitud	ilgis
longitud	ilguma
longitud	ilgumos
deportivo	sporto
deportivo	deportivo
arquitectura	architektūra
creación	kūryba
creación	laikinojo
barrio	barrio
barrio	kaimynystės
argentino	argentino
libros	knygos
novela	romanas
jorge	jorge
razas	veislės
razas	veislė
razas	lenktynes
razas	veislės
razas	veislių
academia	akademija
jefe	bose
jefe	bosas
defensa	gynyba
defensa	gynybos
defensa	gynyba
defensa	gynybos
características	charakteristikos
características	ypatumai
características	savybės
honor	garbės
honor	garbė
honor	garbės
honor	garbė
existen	egzistuoti
amor	myliu
amor	meile
amor	meilės
amor	meilė
fuente	šriftas
fuente	šrifto
fuente	fontanas
fuente	fuente
martín	martín
situación	būsena
situación	statusą
situación	būklė
situación	būsenos
nombrado	paskirtas
ellas	jais
ellas	jas
ellas	joms
ellas	jiems
ellas	jomis
ellas	juos
ellas	jie
series	serija
series	serijos
texto	tekstas
actriz	aktorė
capacidad	geba
capacidad	pajėgumas
capacidad	pajėgumai
capacidad	talpa
capacidad	gebėjimas
capacidad	gebėjimą
capacidad	gebėjimai
artes	meno
artes	menas
artes	menų
artes	įrankius
participó	dalyvavo
cantidad	kiekis
fuentes	fontanų
fuentes	fuentes
vista	vista
baja	baja
paz	taikos
paz	taikai
paz	fredas
paz	taika
vuelta	juosmens
vuelta	grįžimas
vuelta	grįžti
vuelta	grąžos
vuelta	vuelta
noche	vakaras
noche	vakaro
noche	vakare
muestra	mėginys
muestra	bandinys
muestra	mėginio
muestra	ėminys
personal	asmeninis
palacio	palacio
palacio	pilies
pacífico	ramiojo
pacífico	ramu
pacífico	taikus
pacífico	taikaus
profesor	profesorius
profesor	mokytoja
roma	roma
roma	romai
roma	romų
diseño	projektavimas
diseño	dizaino
diseño	dizainas
negro	juodai
negro	juodas
negro	juodi
negro	juoda
negro	paneigti
camino	kelias
camino	kelių
camino	kelio
camino	būdu
camino	būdas
camino	camino
ayuda	pagalbos
ayuda	pagalba
nombres	vardai
horario	globos
ciencias	mokslas
ciencias	mokslo
ciencias	mokslai
nacimiento	gimimas
nada	nieko
actualidad	aktualus
pequeño	mažučiai
santo	santo
lópez	lópez
única	unikali
única	unikalus
dios	dievas
debut	debiutas
congreso	kongresas
guitarra	gitara
australia	australija
qué	kas
qué	ko
qué	kokie
pablo	paulius
pablo	pablo
elementos	elementai
compuesto	junginys
text	tekstas
lengua	liežuvio
lengua	liežuvį
lengua	liežuvis
lengua	kalbos
lengua	kalba
militares	karinė
militares	karinis
militares	karinės
torre	torre
torre	bokštas
torre	bokšte
torre	bokštas
torre	bokštą
cantón	kantonas
sencillo	lengva
sencillo	lengvai
participación	dalyvaujančios
participación	dalyvavimas
participación	dalyvavimas
fuerte	stiprūs
fuerte	tvirtas
fuerte	stipri
fuerte	stiprus
fuerte	fuerte
jugadores	žaidėjai
jugadores	žaidėjų
jugadores	lošėjų
lleva	paims
seguridad	saugos
seguridad	sauga
administración	administratorius
administración	administravimas
empresas	bendrovės
empresas	įmonėse
empresas	bendrovių
mercado	mercado
mercado	rinka
gonzález	gonzalez
gonzález	gonzales
lucha	imtynių
lucha	kovas
lucha	kovoti
lucha	kova
ocupación	profesija
ocupación	užsiėmimas
cet	cet
enrique	haris
enrique	hari
enrique	harry
católica	katalikų
armas	ginklų
armas	rankos
armas	ginklai
armas	ginklas
armas	ginklai
armas	ginklus
armas	ginklų
armas	ginklai
energía	energija
energía	energetika
idioma	kalbos
idioma	kalba
valencia	valensijos
valencia	valence
cabeza	galvos
gobernador	reguliatorius
gobernador	gubernatorius
cuyo	kieno
geográfica	geografiniai
geográfica	geografinis
geográfica	geografinė
córdoba	kordobos
córdoba	cordova
diferencia	skirtumas
objetivo	tikslas
ruta	maršrutas
ruta	ruta
ruta	rūta
economía	ekonomika
economía	ekonomika
histórico	istorinis
histórico	istorinė
histórico	istoriniai
histórico	istorinis
histórico	istorinė
india	indas
india	indijos
india	indija
india	indijos
flores	gėlės
flores	gėlių
flores	gėlė
flores	flores
visita	aplankyti
visita	aplankyti
conde	skaičiuoti
niños	vaikai
tales	pasakų
campaña	kampanija
campaña	kampanijos
fernández	tompsonas
fernández	fernández
fernández	fernandez
fernández	thomson
colegio	mokykla
colegio	mokyklos
colegio	koledžas
colegio	kolegijos
colegio	kolegija
colegio	koledžo
occidental	kordiljera
occidental	vakarų
occidental	vakarai
occidental	vakarų
aproximadamente	apytikslis
tropas	kariai
presencia	buvimas
permite	leidimai
permite	leidimus
uruguay	urugvajaus
uruguay	urugvajus
siete	siete
ets	std
animales	gyvūnai
animales	gyvuliai
animales	gyvūnų
animales	gyvūnai
animales	gyvuliai
animales	gyvūnas
animales	gyvūno
animales	gyvūnų
animales	augintiniai
esposa	žmona
ríos	rioso
ríos	upės
ríos	upių
ríos	upes
catalina	katerina
catalina	catalina
medalla	medaliu
función	funkcija
artistas	atlikėjas
artistas	atlikėjai
artistas	atlikėjai
artistas	menininkai
nuestra	mūsų
nuestra	nuestra
independencia	nepriklausomybės
independencia	nepriklausomybė
independencia	nepriklausomumas
independencia	savarankiškumas
buena	buena
buena	gerai
buena	geras
buena	puikiai
buena	gera
paul	paulius
virgen	mergelių
virgen	madona
transporte	transportas
pueblos	miestus
pueblos	miestai
pueblos	kaimų
pueblos	kaimai
rodríguez	rodriguez
rodríguez	rodríguez
coordenadas	koordinuoti
valor	drąsos
valor	drąsa
valor	vertė
valor	narsą
unidad	vienybės
unidad	vienybė
salud	cheers
salud	sveikata
idea	idėja
idea	mintis
minutos	min
diego	diego
verano	vasara
verano	vasaros
sol	sol
teoría	teorijos
teoría	teorija
revolución	revoliucijos
revolución	revoliucija
entrada	įvesties
mejores	geresnė
mejores	geresnis
mejores	gerėja
mejores	geriau
mejores	geriausi
mejores	geriausia
mejores	aukščiausia
mejores	geriausios
mejores	geriausias
james	james
james	džeimsas
ciencia	mokslas
ciencia	mokslo
aire	oro
aire	oras
importancia	svarbą
ataque	ataka
flora	floros
comunicación	comm
puente	tilto
puente	tiltas
matrimonio	santuokos
matrimonio	santuoka
material	medžiaga
material	medžiagų
material	medžiagos
humanos	žmonijos
humanos	žmogaus
humanos	žmogus
realidad	tikrovė
realidad	realybe
realidad	realybės
realidad	realybė
cámara	kamera
escudo	skydo
escudo	skydas
escudo	skydus
aguas	vandenyse
aguas	vandenis
aguas	vandenys
clasificación	reitingų
clasificación	reitingas
clasificación	įvertinimas
clasificación	įvertis
clasificación	klasifikavimas
clasificación	klasifikacija
mano	ranka
cuya	kieno
trabajos	darbas
trabajos	kūriniams
trabajos	veikia
trabajos	kūriniai
trabajos	darbai
elegido	išrinkti
elegido	išrinktas
elegido	išrinkta
futbolista	futbolininkas
diario	dienoraštis
palabra	žodžiai
falta	trūksta
reina	karaliene
reina	karalienė
reina	queen
reina	reina
corte	corte
corte	pjovimo
corte	taupymo
domingo	sekmadienis
domingo	sekmadienį
domingo	sekmadienio
libertad	laisves
unidades	vienetai
capitán	kapitonas
capitán	kapitonas
bgcolor	bgcolor
sevilla	sevilijos
video	video
considerado	laikoma
lima	lima
lima	kalkių
lima	kalkės
velocidad	greitis
velocidad	greitis
velocidad	greičio
felipe	felipe
felipe	philip
felipe	filipas
objetos	objektų
escribió	parašiau
escribió	parašė
escribió	rašė
oriental	rytų
hermanos	brolių
hermanos	brothers
hermanos	broliai
cosas	daiktai
cosas	dalykai
británico	britanijos
británico	britai
británico	britų
izquierda	paliko
martínez	martinez
martínez	martínez
canadá	kanada
canadá	kanadoje
canadá	kanados
alfonso	afonso
alfonso	alfonsas
alfonso	alfonso
lanzado	išleistas
videojuegos	žaidimai
videojuegos	lošimų
rica	turtingas
rica	rika
verde	žalia
templo	šventyklą
raza	veislės
raza	veislė
regional	regionų
biblioteca	bibliotekų
biblioteca	bibliotekos
biblioteca	biblioteka
publicó	nustačiusi
rojo	raudona
reporte	ataskaita
blancos	baltieji
blancos	taikiniai
ángel	ángel
ángel	angelas
señor	viešpatie
salvador	gelbėtojas
carretera	greitkelis
carretera	kelias
carretera	kelių
carretera	kelio
entrenador	treneris
entrenador	treneris
entrenador	trenerio
palabras	žodžiai
padres	tėvai
policía	policija
policía	policijos
policía	policininkas
policía	faras
fondo	fondas
fondo	fondo
productor	gamintojas
gira	kelionių
gira	ekskursija
gira	kelione
técnica	techninių
técnica	technikas
técnica	technika
artista	kurorto
artista	atlikėjas
artista	atlikėjas
formas	būdais
rafael	rafael
atlético	athletic
atlético	atletico
atlético	atlético
jun	birželis
catedral	katedra
catedral	katedros
cuarto	kambarys
saludos	linkėjimai
saludos	sveikinimai
ambas	abi
ambas	abu
cadena	griežtas
cadena	grandinės
cadena	grandinė
reyes	karaliai
mayores	abiturientai
líneas	eilutės
líneas	linijos
españoles	ispanai
medida	matavimo
medida	matavimas
medida	matavimai
medida	išmatuotas
medida	matuojamas
influencia	įtaka
lago	ežeras
oficiales	pareigūnai
oficiales	pareigūnams
hospital	ligoninė
hospital	ligoninės
fuego	ugnies
fuego	gaisro
fuego	gaisras
fuego	ugnis
piedra	akmens
piedra	akmuo
piedra	rokas
piedra	rock
federación	federacija
federación	federacijos
black	juodai
black	juodas
black	juodi
black	juoda
constitución	konstitucija
mil	tūkst
mil	mil
estudiantes	studentų
estudiantes	studentė
estudiantes	studentas
internet	interneto
internet	internetas
episodios	epizodai
propiedad	savybė
propiedad	turtas
propiedad	nuosavybė
económica	ekonomika
baloncesto	krepšinio
todavía	dar
anteriores	ankstesnė
anteriores	ankstesnis
anteriores	ankstesnių
sala	kambarys
estrella	estrella
estrella	žvaigždės
estrella	žvaigždė
estrella	star
viaje	kelionė
viaje	kelionėms
viaje	kelionei
viaje	kelione
viaje	kelionės
viaje	kelionė
viaje	kelione
viaje	kelionė
viaje	kelione
viaje	kelionė
rosa	rosa
jóvenes	jaunimo
jóvenes	jaunimas
formato	formatavimo
tour	kelionių
tour	ekskursija
tour	kelione
prueba	bandymo
prueba	bandomoji
prueba	bandymas
prueba	įrodymas
peso	svoris
peso	pesas
cómo	kaip
mal	blogai
mal	bloga
mal	blogas
mal	blogi
mal	blogis
mal	blogio
jersey	megztinis
jersey	džersio
locales	patalpose
locales	patalpos
marco	markusas
marco	kraštas
llega	atvyksta
daniel	daniel
musicales	miuziklus
musicales	muzikos
eduardo	eduardo
oct	sp
acerca	apie
duque	kunigaikštis
duque	duque
amigo	draugė
amigo	draugo
amigo	drauge
amigo	draugas
evitar	išvengti
evitar	vengimo
emperador	imperatorius
ingresos	pajamos
santos	santos
santos	šventieji
pocos	keletą
toma	toma
campos	laukai
campos	stovyklos
campos	stovyklose
nov	nov
kilómetros	kilometrai
kilómetros	km
kilómetros	kilometrai
kilómetros	kilometrų
ago	aug
bastante	gan
bastante	gana
love	myliu
love	meile
love	meilės
love	meilė
señora	meilužė
señora	ledi
señora	dama
señora	damos
señora	madam
deben	turi
ana	ana
ana	anne
ana	ana
ana	anna
alejandro	aleksandras
alejandro	aleksandro
alejandro	alexander
publicación	leidyba
publicación	leidybos
soldados	kareiviai
soldados	kariai
soldados	kareivis
soldados	karys
blanca	blanche
blanca	blanca
aves	paukščiai
pie	pyragas
pie	pie
hora	valanda
hora	laiko
hora	laikas
amigos	draugus
amigos	draugų
amigos	draugės
amigos	draugai
crítica	kritika
crítica	kritikos
crítica	kritiką
crítica	kritikai
crítica	kritikas
crítica	esminė
maestro	maestro
maestro	kapitonas
maestro	mokytoja
cuba	kubos
asia	azijos
asia	azija
casas	namai
casas	namus
casas	namai
completo	pilnas
completo	visu
sencillos	singles
trabajó	dirbau
trabajó	dirbo
crecimiento	augimas
crecimiento	augimo
doctor	gydytojo
doctor	gydytojas
junta	chuntai
facultad	fakulteto
cataluña	katalonijos
extremo	ekstremalus
tradicional	tradicinės
tradicional	tradiciniai
tradicional	tradicinė
niño	berniukas
niño	vaikas
niño	vaikas
niño	vaikui
votos	balsai
votos	balsų
banco	bankas
banco	stendo
consiguió	gavo
pintura	dažai
pintura	dažų
pintura	dažymas
cuenca	baseinas
batería	baterija
batería	akumuliatorius
batería	baterijos
batería	būgnai
diputados	pavaduotojai
pasa	praeina
andrés	andrejus
andrés	endriu
andrés	andrés
máximo	daugiausiai
máximo	maximus
máximo	didžiausias
deportes	sportui
deportes	sporto
deportes	sportas
recursos	ištekliai
recursos	išteklių
compositor	kompozitorius
futuro	ateitis
ángeles	angelai
vicente	vicente
vicente	val
terminó	pasibaigė
tecnología	tech
tecnología	technologijos
tecnología	technologijų
tecnología	technologijos
tecnología	technologija
tecnología	technologijų
trabajar	darbas
trabajar	darbingo
trabajar	darbo
tiempos	kartus
ramón	ramón
ramón	raimondas
fiesta	fiesta
jardín	sode
jardín	sodas
jardín	sodai
madera	medinė
madera	mediniai
madera	medienos
madera	mediena
madera	mediena
clubes	klubai
mexicana	mexicana
frontera	pasienio
hab	hab
atención	dėmesį
atención	dėmesio
torres	bokštai
torres	torres
corazón	širdy
corazón	širdies
corazón	širdis
corazón	corazón
secretario	kancleris
secretario	sekretorius
letras	tekstus
letras	tekstai
lenguas	kalbos
vivo	gyva
vivo	gyvi
vivo	gyvas
xvii	xvii
naturaleza	pobūdžio
naturaleza	gamta
naturaleza	prigimtis
claro	tikras
claro	claro
existencia	buvimas
man	vyru
man	vyras
man	žmogus
bajos	žemi
juega	žaisti
juega	groti
rico	riko
rico	turtingas
sonido	garsas
firme	firma
mesa	mesa
granada	granatų
granada	granada
granada	granata
antiguos	senovės
generales	generolai
generales	bendri
generales	bendra
generales	bendrieji
apertura	viešumas
apertura	atvirumas
apertura	atvirumą
apertura	atvirumo
geografía	geografija
análisis	analizė
protección	apsauginis
protección	apsauga
protección	apsaugos
naciones	tautos
familias	šeimų
ferrocarril	geležinkeliai
ferrocarril	geležinkelis
ferrocarril	geležinkelių
ferrocarril	geležinkeliai
ferrocarril	geležinkelis
ferrocarril	geležinkelis
american	amerikos
funciones	ypatumai
funciones	savybės
corona	karūna
corona	corona
clima	klimato
clima	klimatas
clima	orai
clima	oras
guillermo	guillermo
guillermo	vilhelmo
prensa	spaudos
prensa	laikraščiai
haya	bukų
versiones	versijos
versiones	versijų
isabel	izabelė
isabel	elizabet
isabel	izabele
isabel	elisabeth
gómez	gomez
gómez	gómez
puerta	vartų
puerta	vartai
puerta	durys
puerta	durų
mario	mario
romano	romos
romano	romano
griego	graikų
habla	kalbėti
habla	kalbėk
habla	kalbėti
cierto	tiesa
cierto	tikra
crisis	krizių
crisis	krizė
crisis	krizės
orquesta	orkestras
montaña	kalnų
montaña	kalnas
montaña	kalnai
montaña	kalnuose
#aaa	#aaa
llegada	atvykimas
construido	statybų
berlín	berlynas
llama	liepsna
llama	liepsnos
llama	vadina
directamente	tiesus
directamente	tiesiai
javier	javier
capilla	koplyčia
probablemente	tikriausiai
probablemente	greičiausiai
larga	ilgai
larga	ilga
larga	ilgas
colspan	colspan
poeta	poetas
tradición	tradicijos
tradición	tradicijomis
tradición	tradicija
tradición	tradicijų
provincias	provincijos
autónoma	savarankiška
hojas	lapų
hojas	lakštai
hojas	peiliukai
ricardo	ričardas
soviética	sovietų
soviética	tsrs
necesario	būtinas
filosofía	filosofijos
filosofía	filosofija
periodista	žurnalistai
periodista	žurnalistas
jugar	žaisti
jugar	groti
jugar	žaidžia
operación	eksploatavimas
operación	veikimas
operación	operacija
papa	tėti
papa	popiežius
papa	bulvės
papa	bulvių
papa	tėti
latinos	latino
nacionalidad	pilietiškumas
patrimonio	paveldo
patrimonio	paveldas
hermana	sesuo
hermana	sese
hermana	sesė
alianza	aljanso
alianza	alianza
respuesta	atsakymas
respuesta	atsakyti
respuesta	atsakymas
respuesta	atsakyti
respuesta	atsakymai
respuesta	atsakymą
google	google
pruebas	testai
pruebas	bandymai
pruebas	bandymai
pruebas	įrodymas
pruebas	įrodymai
richard	ričardas
médico	gydytojo
médico	gydytojas
médico	gydytojo
médico	gydytojas
metro	metro
marina	jūrų
marina	jūrinė
eventos	renginiai
eventos	įvykiai
eventos	įvykių
exterior	lauko
