категорија	categoria
страница	página
страница	page
западна	ocidental
западна	ocidentais
западна	western
западна	oeste
нови	novo
нови	novas
нови	novos
нови	novidade
нови	nova
песни	tunes
песни	músicas
песни	canções
песни	songs
организација	organização
организација	organização
лидери	lideres
лидери	dirigentes
лидери	líderes
познато	familiar
познато	familiarizado
случај	case
случај	caso
редослед	ordem
редослед	encomendar
редослед	encomenda
сезона	temporada
сезона	época
игра	game
игра	jogo
веќе	já
веќе	ja
основа	motivos
основа	fundamentos
основа	base
населба	liquidação
населба	povoamento
населба	assentamento
населба	bairro
населба	vizinhança
сили	forcas
сили	forces
сили	forças
обично	geralmente
обично	normalmente
обично	habitualmente
обично	usualmente
обично	normalmente
обично	habitual
обично	costume
обично	usual
подредени	subordinados
бројни	numerosos
бројни	inúmeros
бројни	numerosas
промени	mudanças
промени	alterações
промени	modificações
промени	mudar
промени	mudança
промени	mudanças
промени	troco
разлика	distinção
разлика	diff
разлика	diferenças
разлика	diferenca
разлика	diferença
разлика	diferenças
употреба	uso
употреба	utilização
употреба	uso
употреба	usar
употреба	use
употреба	utilizar
употреба	utilização
форма	forma
форма	shape
форма	formar
форма	forma
форма	formulário
договор	deal
договор	acordo
договор	concordância
договор	contrato
договор	tratado
изграден	construída
изграден	construídos
изграден	construídas
изграден	construído
изграден	construída
изграден	construídos
изграден	construído
некој	alguém
некој	alguém
некој	alguem
некој	alguém
некој	alguem
лига	league
лига	liga
лига	liga
влијание	impact
влијание	impacte
влијание	impacto
влијание	impactos
влијание	influencia
влијание	influência
влијание	influências
влијание	influenciar
друга	outro
друга	outra
членови	sócios
членови	membros
починал	morreu
починал	morri
починал	morreram
починал	faleceu
површина	superficie
површина	superfície
површина	ecrã
површина	desktop
неа	dela
неа	ela
неа	her
неа	nea
после	após
после	after
после	depois
фудбалери	futebolistas
острови	ilhas
вештачки	artificialmente
вештачки	artificiais
вештачки	artificial
ред	ordem
ред	encomendar
ред	encomenda
ред	rema
ред	fila
ред	fileira
ред	row
лица	caras
лица	rostos
лица	caretas
лица	faces
друг	outro
друг	outra
почеток	comece
почеток	comecem
почеток	iniciar
почеток	começa
почеток	início
почеток	começar
почеток	começando
почеток	iniciando
почеток	início
почеток	começo
народи	povos
син	son
син	filho
албум	álbum
албум	album
албум	álbuns
никола	nikola
никола	nicola
македонска	macedónia
македонска	macedônia
македонска	macedônia
нова	novo
нова	novas
нова	novos
нова	novidade
нова	nova
австралија	austrália
австралија	montar
тур	tour
повеќето	most
александар	aleksandar
александар	alexandre
вилијам	william
вилијам	willian
вилијам	guilherme
татко	pai
татко	papai
татко	pai
татко	padre
движење	moção
движење	motion
движење	movimento
движење	movendo
движење	movimentação
движење	movimentos
движење	movimento
дело	escritura
дело	trabalhos
дело	trabalho
дело	trabalhar
дело	trabalhe
власт	autoridade
власт	potência
власт	energia
власт	poder
власт	power
прва	primeira
прва	primeiros
прва	primeiramente
прва	primeiro
мора	mosto
мора	deve
мора	must
англија	inglaterra
англија	england
развој	desenvolvimento
развој	evolução
развој	desenvolver
развој	desenvolvendo
деца	crianças
деца	filhos
деца	miúdos
деца	kids
деца	crianças
деца	filhos
лево	esquerdo
лево	left
лево	esquerda
лево	partiu
главно	principalmente
главно	principalmente
србија	sérvia
сега	agora
кариера	carreira
кариера	carreiras
кариера	carreira
општини	municípios
храм	temple
храм	templo
ниво	nivel
ниво	nível
ниво	level
облик	forma
облик	shape
тим	tim
тим	team
тим	equipa
тим	time
тим	equipe
сателити	satélites
ера	eei
музика	music
музика	música
музика	musica
музика	músicas
германски	alemã
германски	alemães
германски	alemão
видете	veja
видете	vê
видете	ver
археолошки	arqueológico
археолошки	arqueológica
археолошки	arqueológico
археолошки	arqueológicos
археолошки	arqueológicas
археолошки	arqueologia
близина	imediações
дали	fiz
дали	did
дали	fê
дали	fez
дали	faz
универзитет	university
универзитет	universidade
море	mar
пати	vezes
пати	tempos
пати	times
пет	cinco
пет	five
париз	paris
целосно	plenamente
целосно	totalmente
целосно	totalmente
целосно	completamente
целосно	totalmente
целосно	completamente
поле	field
поле	campo
минути	acta
минути	minutos
минути	actas
листа	lista
листа	listar
мала	small
мала	pequenos
мала	pequeno
мала	pequena
мала	pequenas
мала	pequeno
мала	pouco
мала	pequena
мала	little
вредност	value
вредност	valor
поделени	divididas
поделени	dividida
поделени	dividido
поделени	divididos
поделени	divido
поврзани	ligada
поврзани	conectados
поврзани	ligado
поврзани	ligados
поврзани	conectado
поврзани	vinculado
поврзани	ligados
поврзани	ligado
поврзани	ligada
поврзани	relacionados
поврзани	relacionada
поврзани	relacionadas
поврзани	relacionado
саксонија	saxónia
саксонија	saxônia
свет	world
свет	mundo
потекло	origem
потекло	ascendência
потекло	descida
потекло	origens
владетел	governante
владетел	régua
шпанија	espanha
спорт	desporto
спорт	esporte
спорт	desporto
спорт	esportes
спорт	desportos
програма	programar
програма	programa
програма	programa
мали	small
мали	pequenos
мали	pequeno
мали	pequena
мали	pequenas
мали	pequeno
мали	pouco
мали	pequena
мали	little
мали	mali
куќа	casa
институции	instituições
буда	buda
буда	buddha
трка	raça
трка	corrida
трка	race
крал	king
крал	rei
таму	ai
таму	ali
таму	aí
таму	lá
веднаш	imediato
веднаш	imediatamente
слика	foto
слика	fotografia
слика	imagem
слика	image
слика	imagem
слика	pintar
слика	pintura
слика	pintando
статија	artigo
ссср	urss
статии	artigos
евреите	judeus
евреите	hebreus
француски	french
француски	franceses
француски	francês
партија	partido
партија	party
партија	festa
природни	naturais
природни	natural
кралство	reino
кралство	kingdom
државите	estados
река	rio
политички	politicamente
политички	politico
политички	político
области	bairros
области	distritos
области	áreas
право	straight
право	hetero
право	hétero
право	direto
право	certo
право	direito
право	direita
серија	series
серија	série
серија	séries
серија	serie
енергија	energia
енергија	energias
значајни	significativos
значајни	significativo
значајни	significativa
значајни	significante
значајни	significativas
значајни	significativo
значајни	significativa
значајни	significativas
островот	ilha
островот	ilhas
образование	educação
образование	ensino
хершел	hershel
дена	dias
добро	boa
добро	bom
извршување	executando
извршување	executar
извршување	execute
извршување	executem
извршување	execução
негово	seu
негово	his
негово	sua
нејзините	seu
нејзините	sua
наведени	listada
наведени	listado
наведени	enumerados
наведени	listados
тука	aqui
смртта	death
смртта	morte
римјаните	romanos
родени	born
родени	nascido
родени	nascida
родени	nasceu
натпревари	partidas
натпревари	correspondências
натпревари	fósforos
натпревари	concursos
натпревари	competições
натпревари	concursos
натпревари	competições
егејска	egeu
албанија	albânia
книга	livro
книга	reservar
книга	livros
речиси	quase
азија	ásia
песна	track
песна	trilha
песна	faixa
песна	canção
песна	song
боја	cores
боја	cor
боја	tinta
боја	pintura
боја	pinta
боја	pintar
боја	cores
боја	cor
прави	fazendo
прави	faz
води	cadastros
води	leads
води	águas
води	aguas
води	chumbo
води	lead
води	liderar
поглед	vista
поглед	ver
поглед	visualizar
заедница	comunidade
стил	style
стил	estilo
рок	rochedo
рок	rocha
рок	pedra
рок	rock
мухамед	muhamed
мухамед	muhammad
мухамед	maomé
мухамед	muhammed
комитет	comitê
комитет	comite
комитет	comissão
комитет	comité
африка	áfrica
населени	povoadas
населени	povoada
континент	continente
животот	vida
животот	life
регион	região
моќ	potência
моќ	energia
моќ	poder
моќ	power
сила	dosagem
сила	força
сила	forças
сила	force
сила	força
сила	forçar
исток	oriente
исток	leste
исток	east
извештај	relatório
извештај	denunciar
извештај	relatar
лондон	londres
македонци	macedónios
кина	porcelana
кина	china
права	direitos
елементи	elementos
елементи	entradas
елементи	inscrições
елементи	menções
теорија	teorias
теорија	teoria
најголем	maiores
најголем	maior
значење	significando
значење	significado
значење	significância
значење	significado
орбита	orbital
орбита	orbitais
орбита	órbita
орбита	orbita
езеро	lago
руски	russa
руски	russas
руски	russo
руски	russos
соодветната	correspondente
соодветната	correspondendo
соодветната	correspondentes
нешто	algo
црна	preta
црна	black
црна	preto
црна	negro
црна	pretas
натпревар	concurso
натпревар	competição
натпревар	concorrência
натпревар	match
натпревар	concurso
натпревар	competição
смрт	death
смрт	morte
мислења	opiniões
мислења	pareceres
културни	cultural
културни	culturais
милениум	milênio
милениум	millennium
милениум	milénio
пари	dinheiro
пари	money
пари	grana
средината	meados
средината	mid
најголема	maiores
најголема	maior
најголема	greatest
најголема	maiores
најголема	maior
веб	web
веб	teia
петар	pedro
петар	peter
петар	petar
царство	reino
царство	kingdom
царство	empire
царство	império
царство	reino
влада	governo
јазикот	língua
јазикот	lingua
човек	humano
човек	humanas
човек	humana
човек	human
човек	man
човек	pá
човек	cara
човек	homem
направи	make
направи	faça
направи	feitos
направи	feita
направи	feito
направи	made
мека	meca
мека	soft
мека	suave
мека	macio
мека	mole
мека	suaves
мал	small
мал	pequenos
мал	pequeno
мал	pequena
мал	pequenas
мал	pequeno
мал	pouco
мал	pequena
мал	little
мал	mal
изградена	construída
изградена	construídos
изградена	construídas
изградена	construído
системи	sistemas
семејство	família
семејство	familia
услови	exigências
услови	requisitos
услови	prescrições
услови	condições
услови	termos
пол	género
пол	gênero
пол	sexo
пол	paulo
пол	paul
кралот	king
кралот	rei
поголем	maiores
поголем	maior
поголем	maiores
поголем	maior
поголем	maiores
поголем	maior
заштита	proteção
заштита	protecção
сан	san
лав	leão
лав	léo
лав	leão
лав	leo
општествени	sociais
општествени	social
турција	turquia
најмногу	most
најмногу	tops
најмногу	principalmente
победа	win
победа	ganhe
победа	ganhar
победа	vencer
победа	vitória
победа	vitoria
победа	victory
победа	vitória
мајка	mãe
мајка	mamãe
мајка	mãe
мајка	mamãe
малку	pequeno
малку	pouco
малку	pequena
малку	little
разни	vários
разни	diversos
разни	várias
дава	confere
дава	dá
надвор	fora
надвор	fora
надвор	out
клуб	club
клуб	clube
слики	imagens
слики	fotografias
слики	fotos
слики	imagens
слики	fotografias
слики	fotos
војска	militares
војска	militar
војска	exército
војска	tropa
војска	army
одредени	certas
уметност	arts
уметност	artes
уметност	art
уметност	arte
помалку	menos
географија	geografia
ниту	nem
ниту	nem
ниту	nor
растојание	distância
растојание	distâncias
растојание	distancia
растојание	espaçamento
растојание	deslocamento
растојание	offset
втор	segunda
втор	second
втор	segundo
покраина	província
медина	medina
височина	altitude
рем	remus
рем	remo
рем	rem
јован	jovan
јован	john
јован	joão
јован	joao
извори	fontes
жени	mulheres
должина	comprimento
големо	big
големо	grande
големо	grandes
знаме	pavilhão
знаме	bandeira
живи	viva
живи	vivos
живи	vivas
живи	vivo
живи	alive
избран	escolhido
избран	escolhida
избран	escolhidos
избран	seleccionado
избран	selecionadas
избран	selecionado
избран	selecionada
избран	selecionados
функции	funções
нирвана	nirvana
вели	diz
вели	veli
секогаш	always
секогаш	sempre
она	nla
она	ela
она	she
вкупно	total
прво	primeira
прво	primeiros
прво	primeiramente
прво	primeiro
вклучува	inclui
итн	etc
наречен	dublado
наречен	apelidada
наречен	apelidado
асур	assur
факултет	faculdade
факултет	colégio
факултет	college
факултет	universidade
факултет	faculdade
тип	guy
тип	type
тип	digite
тип	tipo
половина	metade
половина	meia
половина	meio
половина	half
софија	sofia
софија	sófia
софија	sofia
софија	sophia
месеци	meses
знаменитости	vistas
жена	mulher
жена	mulher
жена	esposa
проблеми	problemas
проблеми	sarilhos
проблеми	encrenca
проблеми	problemas
претходно	anteriormente
претходно	anterior
претходно	anteriores
контрола	controle
контрола	control
контрола	controlo
училишта	escolas
север	norte
север	north
простор	espaçamento
простор	espaço
простор	space
отколку	than
војни	wars
војни	guerras
доаѓа	recebidas
доаѓа	vindo
доаѓа	chegando
поголема	maiores
поголема	maior
поголема	maiores
поголема	maior
велика	velika
нивното	suas
сојуз	soyuz
сојуз	aliança
сојуз	alliance
ниска	baixa
ниска	baixos
ниска	low
ниска	baixo
источна	orientais
источна	oriental
источна	leste
источна	eastern
шест	seis
шест	six
никогаш	nunca
никогаш	never
линија	line
линија	linha
види	veja
види	vê
види	ver
види	olhe
види	olha
орбитата	órbita
орбитата	orbita
верзија	versão
тело	body
тело	corpo
историски	histórico
историски	históricas
историски	histórica
историски	históricos
историски	historicamente
историски	históricas
историски	histórico
историски	histórica
историски	históricos
книги	livros
процес	processo
центарот	downtown
дом	home
дом	casa
дом	lar
дом	dom
индија	índia
индија	india
исламска	islâmica
исламска	islâmico
исламска	islâmicos
исламска	islâmicas
успеал	sucedeu
главна	principais
главна	main
главна	principal
јапонија	japao
јапонија	japão
советски	soviético
советски	soviéticos
советски	soviéticas
советски	soviética
грчки	grega
грчки	grécia
грчки	gregos
грчки	grego
возраст	idade
југ	sul
југ	south
музеј	museus
музеј	museu
запад	west
запад	ocidente
запад	oeste
писател	escritora
писател	escritor
поп	estouro
поп	pop
награди	recompensas
награди	recompensa
награди	prémios
награди	premiação
награди	awards
награди	prêmios
награди	prémios
награди	prêmios
зборови	palavras
официјално	oficial
официјално	funcionário
официјално	official
официјално	oficiais
официјално	oficialmente
музички	musical
музички	musicais
единици	unidades
состав	redação
состав	ensaio
состав	composição
полска	polonês
полска	polaco
полска	polonesa
полска	polônia
полска	polónia
издание	edição
економија	economia
економија	economia
фаза	fase
фаза	palco
фаза	etapa
средства	fundos
втора	segunda
втора	second
втора	segundo
најдобар	melhor
најдобар	melhores
најдобар	best
парк	parque
парк	park
физика	física
физика	fisica
стадион	estádio
стадион	stadium
марија	marija
марија	maria
куп	coop
куп	cambada
куп	bando
куп	pilha
куп	xícara
куп	copa
куп	taça
куп	chávena
куп	copo
народ	pessoas
народ	povo
народ	gente
седиште	assento
цели	objectivos
цели	gols
цели	metas
цели	golos
цели	objetivos
успех	sucessos
успех	êxito
успех	sucesso
официјална	oficial
официјална	funcionário
официјална	official
официјална	oficiais
долари	usd
долари	dolares
долари	dólares
долари	dólar
долари	bucks
ракета	foguetão
ракета	foguetes
ракета	foguete
ракета	rocket
ракета	mísseis
ракета	míssil
интернет	internet
општи	generalidades
општи	gerais
општи	geral
општи	general
доста	suficiente
доста	chega
белград	belgrado
храна	alimentação
храна	alimentos
храна	alimento
храна	comida
банка	banco
банка	bank
југославија	jugoslávia
југославија	iugoslávia
архитектура	arquitetura
архитектура	arquitectura
централна	centrais
централна	central
манастир	monastério
манастир	mosteiro
манастир	mosteiros
манастир	convento
односи	relações
односи	relacionamentos
односи	relações
врвот	topo
врвот	top
потекнува	originado
потекнува	originou
потекнува	originadas
потекнува	originados
италијански	italiana
италијански	italianos
италијански	italiano
можност	opportunity
можност	oportunidade
можност	oportunidades
премиер	premier
дополнителни	adicional
дополнителни	adicionais
големина	size
големина	tamanho
големина	dimensão
уредување	edit
уредување	edita
уредување	editar
уредување	edite
уредување	editando
уредување	edição
борба	battle
борба	batalha
борба	luta
борба	lutar
борба	lutando
борба	fighting
борба	luta
борба	briga
борба	combate
борба	lute
борба	fight
цркви	igrejas
редовни	regulares
редовни	regular
планината	monte
планината	mount
планината	montar
производство	fabrico
производство	fabricação
производство	produção
производство	fabrico
производство	fabricação
извор	fonte
извор	origem
маса	tabela
маса	mesa
маса	quadro
маса	missa
маса	massa
планетата	planet
планетата	planeta
гора	gora
иван	ivan
карта	mapa
карта	ingresso
карта	bilhete
карта	card
карта	cartão
брег	shore
брег	bragg
брег	litoral
брег	costa
посебно	especialmente
посебно	especial
посебно	special
посебно	especiais
главни	principais
главни	main
главни	principal
средина	ambiente
средина	meados
средина	médio
средина	meio
средина	middle
средина	centralizar
средина	centrar
средина	centro
средина	center
средина	centrar
средина	centralizar
средина	centro
средина	centre
територија	territórios
територија	território
создавање	criação
создавање	criando
создавање	criar
создавање	criação
имаше	tive
имаше	tinha
имаше	teve
единица	unidade
брат	bro
брат	mano
брат	irmão
брат	irmao
брат	brother
хрватска	croácia
поделен	divididas
поделен	dividida
поделен	dividido
поделен	divididos
поделен	divido
поделен	dividir
поделен	split
армија	exército
армија	tropa
армија	army
рамнина	planícies
рамнина	planície
уметноста	art
уметноста	arte
случаи	instâncias
случаи	casos
случаи	processos
роман	romana
роман	romanas
роман	roman
роман	romano
роман	romanos
роман	romance
роман	novela
востание	revolta
европски	europeu
европски	europeia
европски	europeias
медал	medalha
постојано	continuamente
постојано	constantemente
постојано	constante
постојано	constantes
постоеле	existiam
постоеле	existia
постоеле	existiram
постоеле	existiu
постоеле	existido
џамија	mesquita
животни	animais
портал	portal
шлезвиг	schleswig
закон	lei
закон	direito
закон	law
закон	leis
мрежа	grade
мрежа	grelha
мрежа	grid
мрежа	network
мрежа	rede
наречена	dublado
наречена	apelidada
