yang	yang
anjing	honde
mula	start
mula	begin
semula	weer
awal	vroeg
awal	vroeë
pelakon	akteurs
pelakon	aktrise
pelakon	actress
pelakon	akteur
peta	kaart
peta	kaarte
bentuk	vorm
pernah	ooit
bin	blik
waktu	tyd
waktu	tydstip
kereta	kar
kereta	motor
kereta	motorvoertuig
kereta	motors
kereta	karre
kereta	cars
kereta	trein
kuasa	bevoegdhede
kuasa	krag
kuasa	elektrisiteit
sejarah	geskiedkundige
sejarah	historiese
sejarah	geskiedenis
sejarah	history
walaupun	hoewel
walaupun	alhoewel
walaupun	though
report	rapporteer
masjid	masjid
masjid	moskees
masjid	moskee
sendiri	alleen
sendiri	eie
piala	trofee
piala	koppie
piala	beker
pecahan	ontleding
pecahan	uiteensetting
pecahan	breuke
pecahan	fraksie
pecahan	breuk
pilihan	opsioneel
pilihan	opsionele
pilihan	keuses
sejak	sedert
agama	religie
agama	godsdiens
agama	godsdienstige
agama	religieuse
agama	gelowige
agama	gelowe
pos	plasing
pos	plaas
jakarta	djakarta
universiti	universiteite
universiti	universiteit
antarabangsa	internasionaal
antarabangsa	internasionale
kuno	antieke
namun	nogsteeds
namun	egter
tiada	beweeg
tiada	reflekteer
parti	party
parti	feesvieringe
parti	partytjie
parti	partytjies
parti	partye
bermula	aanvang
para	para
pula	pula
pula	elkgeval
pula	anyway
pula	nogtans
pelbagai	veelvuldige
pelbagai	veelvoud
pelbagai	multi
pelbagai	verskeie
kadar	gradeer
kadar	tarief
kadar	beoordeel
kadar	tariewe
bukan	nie
perak	silwer
meter	meter
meter	meter
meter	meter
abdul	abdul
asia	asiese
asia	asiatiese
asia	asië
burung	voël
burung	voëls
september	september
bukit	bukit
bukit	heuwel
bukit	hill
diri	myself
diri	self
diri	jouself
kepelbagaian	verskeidenheid
kepelbagaian	verskeidenheid
kepelbagaian	variant
jantina	geslag
jantina	geslag
jantina	seks
jantina	geslag
jantina	sex
januari	januarie
pokok	boom
pokok	bome
jun	jun
jun	july
jun	junie
jun	junie
bar	balke
bar	sterre
bar	kroeë
bar	tralies
bar	balk
bar	bar
bar	kroeg
perdana	prime
pentadbiran	administrateur
pentadbiran	governorate
pentadbiran	administrasie
pentadbiran	administrateurs
pentadbiran	admins
ibu	moeder
ibu	ma
cina	china
cina	sjina
cina	sjinese
cina	chinees
cina	sjinees
cina	chinese
ogos	dec
ogos	des
ogos	august
ogos	augustus
datuk	oupa
nombor	nommer
nombor	getalle
nombor	getal
nombor	getalle
nombor	nommers
siri	reeks
siri	series
siri	siri
mungkin	miskien
mungkin	dalk
rakyat	folk
rakyat	mense
jpg	jpg
bahan	gegewens
bahan	rots
bahan	materiaal
bahan	materiale
bahan	materiaal
lama	lama
imagesize	imagesize
populasi	bevolking
populasi	populasie
april	april
empat	vier
kode	kode
ideologi	ideologie
ideologi	ideologies
muzik	musiek
mac	mac
mac	maart
mac	optog
biasa	gereelde
bangunan	gebou
bangunan	geboue
pesawat	vliegtuie
pesawat	vliegtuig
pesawat	airplanes
pesawat	vliegtuig
manusia	humans
manusia	menslik
manusia	mens
nasional	nasional
irst	irst
mei	may
mei	mei
mei	mag
garuda	garuda
irdt	irdt
november	november
sekitar	rond
british	brits
berjaya	suksesvol
berjaya	suksesvolle
berjaya	suksesvol
berjaya	sukses
berjaya	suksesvol
hidup	lewe
anugerah	geskenk
anugerah	toekenning
anugerah	toekennings
anugerah	toekenings
lumpur	mud
johor	johor
juta	miljoen
location	location
location	ligging
mampu	bekwame
arab	arab
arab	arabia
arab	arabië
arab	arabies
arab	arabiese
arab	arabic
arab	arabiere
biasanya	gewoonlik
biasanya	tipies
pembangunan	ontwikkeling
membaca	lees
disember	desember
lahir	gebore
lahir	geboorte
perlawanan	weerstand
selangor	selangor
politik	politiek
politik	politieke
united	vereenigde
united	united
united	verenigde
julai	julie
tanpa	sonder
label	etiketteer
label	etiket
udara	air
udara	lug
gunung	berg
gunung	mount
gunung	monteer
majlis	raad
oktober	oktober
sukan	verslae
sukan	sport
sukan	sportsoort
sukan	sportsoorte
sukan	sport
kebanyakan	meeste
kebanyakan	mees
seri	reeks
seri	series
seri	sei
asal	oorsprong
sahaja	slegs
sahaja	net
tentang	oor
norway	no
norway	noorweë
sebahagian	gedeeltelik
sebahagian	gedeeltelike
apa	apa
diterbitkan	gepubliseer
hak	regte
mata	oë
mata	oog
mata	mata
masyarakat	samelewing
masyarakat	gemeenskap
masyarakat	geselskap
masyarakat	bybelgenootskappe
terbaik	beste
isbn	isbn
membentuk	shaping
singapura	singapoer
abad	eeue
abad	eeu
ketinggian	hoogtes
ketinggian	hoogtes
ketinggian	heights
ketinggian	vergelyking
ketinggian	hoogte
liga	ligas
liga	liga
liga	liga
korea	korean
korea	koreaanse
korea	korea
keluarga	families
keluarga	gesinne
keluarga	familie
keluarga	gesin
watak	karakters
sumber	bronne
sumber	bron
sumber	hulpbron
sumber	hulpbronne
sumber	bronne
mengikut	volgelinge
menyebabkan	sake
menyebabkan	oorsake
pejabat	departementele
pejabat	amptenare
pejabat	kantore
pejabat	kantoor
saint	heilige
saint	saint
menerima	ontvang
menerima	ontvang
dasar	beleide
dasar	beleid
anda	julle
anda	jy
azt	azt
aras	aras
februari	februarie
kata	kata
kementerian	ministry
kementerian	ministerie
kementerian	hoofgebou
kurang	minder
aircraft	vliegtuie
aircraft	vliegtuig
dewan	raad
juara	kampioen
juara	champions
bagaimanapun	elkgeval
bagaimanapun	anyway
bagaimanapun	nogtans
bagaimanapun	egter
sering	gereeld
sering	dikwels
australia	australiese
australia	australië
web	web
aceh	atjeh
kerja	werk
dibina	opgerig
panas	hot
panas	warm
panas	heat
panas	hitte
group	groep
group	groepeer
alam	alam
alam	aard
alam	prent
alam	natuur
alam	nature
http	http
kelas	klasse
kelas	klas
rendah	lae
kod	kode
kod	kodes
bumi	aarde
ketiga	derde
panjang	tydsduur
panjang	lengte
panjang	lank
bidang	velde
bidang	terrein
bidang	veld
lima	lima
lima	vyf
kelab	klub
kelab	klawer
kelab	klubs
welcome	welkom
video	video
video	videos
api	brand
api	vuur
api	api
api	vlam
api	vlamme
api	flames
manakala	nademaal
sri	sri
umum	herhaal
umum	algemene
umum	generaal
owl	uile
owl	uil
keadaan	staat
keadaan	deelstaat
keadaan	provinsie
keadaan	toestand
keadaan	spasie
sarawak	sarawak
cara	wyses
cara	maniere
cara	cara
perkhidmatan	dienste
perkhidmatan	diens
unit	eenhede
unit	eenheid
sangat	baie
persekutuan	alliance
persekutuan	alliansie
persekutuan	verbond
persekutuan	federasie
persekutuan	federale
persekutuan	federal
persekutuan	fellowship
makanan	kos
makanan	voedsel
makanan	limited
makanan	foods
ekonomi	ekonomie
ekonomi	ekonomiese
ekonomi	ekonomie
ekonomi	ekonomies
versi	weergawes
sementara	tydelik
sementara	geheue
sementara	tydelike
haiwan	diere
haiwan	dier
sabah	sabah
penting	belangrik
penting	belangrike
penting	noodsaaklike
penting	essential
merah	rooi
seni	kunste
seni	kuns
perlu	nood
perlu	benodig
latd	latd
sekali	eenmaal
sekali	sodra
sekali	eens
longd	longd
stesen	stasie
stesen	stasies
latns	latns
longew	longew
polis	polisieman
polis	polisie
polis	polisiemanne
muda	jonk
muda	jong
amat	amat
amat	verskriklik
amat	uiters
amat	vreeslik
fail	lêers
serangan	aanvalle
serangan	aanval
serangan	assault
putih	white
berbeza	differs
berbeza	verskillende
berbeza	anders
haji	hajj
haji	haji
sains	wetenskap
sains	sciences
sains	wetenskappe
gol	gol
gol	doelwit
melaka	malakka
hasil	uitkomste
hasil	resultate
hasil	uitslae
hasil	oplewer
hasil	opbrengs
penyanyi	sangers
penyanyi	singers
penyanyi	sangeres
penyanyi	sanger
penyanyi	singer
permainan	speletjies
permainan	gaming
permainan	speletjie
permainan	spel
permainan	speletjies
permainan	wedstryde
awam	openbare
awam	openbaar
awam	publieke
awam	publiek
muhammad	mohammed
badan	lyf
badan	liggaam
maka	maka
tempatan	lokale
tempatan	plaaslike
tempatan	plaaslik
kejohanan	kompetisies
kejohanan	championships
kejohanan	championship
kejohanan	toernooi
berasal	afgelei
com	com
komuniti	gemeenskappe
komuniti	samelewing
komuniti	gemeenskap
komuniti	community
belanda	nederlande
belanda	netherlands
belanda	nederland
belanda	holland
belanda	hollandse
belanda	nederlands
kaki	voete
kaki	voet
nepal	nepal
cinta	liefde
cinta	cinta
bermain	speel
belakang	agter
belakang	rug
belakang	agterkant
belakang	terug
belakang	agterste
pengguna	gebruikernaam
pengguna	gebruikers
pengguna	gebruiker
tempoh	duur
tempoh	tydperk
tempoh	tydsduur
tempoh	periode
tempoh	tydperke
tempoh	periods
tempoh	periodes
popular	gewild
popular	gewilde
maklumat	informasie
maklumat	inligting
menentang	bestry
hitam	swart
shah	shah
kemudiannya	then
kemudiannya	dan
kemudiannya	later
pegawai	beamptes
pegawai	beampte
akhirnya	eventually
akhirnya	uiteindelik
warna	deursigtigheid
city	stad
penggunaan	gebruik
hampir	amper
hampir	nearly
terbesar	grootste
latm	latm
longm	longm
program	programme
perkataan	woord
perkataan	woorde
jawatankuasa	komitee
seed	saad
parlimen	parlementêre
parlimen	parlement
london	londen
dianggap	geag
dianggap	oorweeg
dianggap	aangeneem
dianggap	geag
menyertai	aangesluit
sesetengah	sommige
tenggara	suidoos
hutan	woods
hutan	woud
hutan	bos
contoh	voorbeeld
contoh	voorbeelde
contoh	voorbeeld
contoh	voorbeelde
bintang	ster
bintang	star
bintang	sterre
dikeluarkan	uitgereik
dikeluarkan	vrygestel
dikeluarkan	gelos
spesies	spesie
spesies	spesies
diadakan	behou
sekarang	nou
sekarang	now
sekarang	tans
sudah	alreeds
sudah	reeds
pengarah	direkteur
pengarah	direkteure
kita	kita
world	wêreld
fifa	fifa
pantai	strand
pantai	strande
pertempuran	combat
pertempuran	slag
pertempuran	battles
pertempuran	slag
pertempuran	veldslag
afrika	africa
afrika	afrika
afrika	afrikaanse
afrika	afrikaan
afrika	afrika
afrika	african
sembilan	nege
karya	masterpiece
jam	ure
jam	vakansie
jam	uur
jam	horlosie
drama	drama
istilah	terminology
masing	onderskeidelik
top	bokant
top	bo
top	hoogs
portal	portal
masalah	probleem
masalah	problem
masalah	probleme
masalah	problems
masalah	sukkel
john	johannes
john	john
mati	sterf
mati	dooie
mati	dood
mengandungi	bevat
merujuk	referencing
berkenaan	toepaslik
berkenaan	toepaslike
ali	ali
pelajaran	lesse
ikan	vis
ikan	visvang
pinang	pinang
asli	genuine
membantu	nuttige
membantu	gehelp
membantu	hulpvaardig
membantu	behulpsaam
membantu	nuttig
membantu	help
membantu	hulp
haute	haute
berbanding	vergeleke
khas	spesiaal
khas	tipiese
khas	typical
rusia	russies
rusia	russiese
rusia	rusland
rusia	russe
padang	padang
keputusan	besluit
keputusan	besluite
keputusan	resultate
keputusan	uitslae
bandaraya	stad
bandaraya	stede
single	singles
single	enkel
imej	prente
imej	beelde
imej	prent
imej	beelde
purata	gemiddelde
purata	gemiddeld
purata	gem
malam	aand
malam	aande
malam	nag
rom	romeinse
rom	rome
jaya	jaya
tambahan	addisionele
tambahan	bykomende
tambahan	ekstra
tambahan	optel
tambahan	byvoeging
tan	ton
empayar	empires
empayar	ryk
bebas	independent
bebas	onafhanklike
bebas	onafhanklik
bebas	selfstandige
hal	ding
hal	hal
dato	dato
industri	industries
industri	bedryf
industri	industrial
industri	industriële
proses	proses
proses	prosesse
muncul	verskyn
pusingan	rondtes
pusingan	rond
pusingan	rondte
jawatan	standpunte
jawatan	posisies
jawatan	plasings
tak	nie
tenaga	energie
tenaga	krag
tenaga	elektrisiteit
teknologi	tegnologieë
teknologi	tegnologie
bangsa	nasie
melebihi	oorskry
persatuan	assosiasies
persatuan	verenigings
persatuan	vereniging
persatuan	assosiasie
model	modelle
slovakia	slowaaks
slovakia	slowakye
diberikan	gegee
england	engeland
england	england
minit	mins
minit	minute
minit	minute
minit	minuut
dipanggil	geroep
dipanggil	gebel
dipanggil	naamlik
tun	tun
sesuatu	iets
kanada	kanada
kanada	canada
kanada	kanadese
kanada	kanadees
abu	ashes
abu	ash
abu	aboe
abu	abu
kategori	kategorië
kategori	kategorieë
kebolehan	vermoë
kebolehan	vermoeë
mudah	maklik
mudah	maklike
hubungan	relationships
hubungan	verhoudings
hubungan	verhouding
hubungan	verhoudinge
hubungan	betrekkinge
hubungan	relations
allah	god
allah	allah
ditubuhkan	daargestel
ditubuhkan	vasgestel
ditubuhkan	gevestig
pembahagian	division
pembahagian	deling
bilik	kamer
bilik	kamers
bilik	rooms
tapak	webwerwe
tapak	tuistes
tapak	werwe
tapak	sites
tapak	terreine
#aaa	#aaa
projek	projek
projek	projekte
hati	hart
hati	hartjie
hati	lewer
hati	harte
moden	modern
moden	moderne
pertahanan	verdediging
pertahanan	verdediging
pertahanan	defence
enam	sesde
enam	ses
pemerintahan	regering
televisyen	televisie
wang	geld
wang	wang
berkaitan	relevante
berkaitan	relevant
berkaitan	gepas
berkaitan	verwante
berkaitan	verwant
budaya	kultuur
budaya	kulturele
website	webwerf
website	webtuiste
colspan	colspan
kes	kas
kes	geval
kes	gevalle
perkara	dinge
perkara	ding
lee	lee
komputer	rekenaar
komputer	rekenaars
nilai	waardes
nilai	waarde
dihasilkan	vervaardig
dihasilkan	geproduseer
dihasilkan	gegenereerde
dihasilkan	gegenereer
kegunaan	gebruik
kegunaan	gebruike
tuan	sir
tuan	meneer
tuan	tuan
telefon	foon
telefon	phone
telefon	telefoon
datang	oppad
cuba	probeer
cuba	kubaanse
cuba	cuba
cuba	kuba
buat	maak
saat	sekondes
saat	sekonde
tarikh	datum
perjanjian	ooreenkoms
perjanjian	verdrag
perjanjian	aanbiedinge
perjanjian	transaksies
perjanjian	ooreenkomste
harga	pryse
harga	prys
penuh	vol
penuh	volle
diraja	koninklike
diraja	royal
media	media
operasi	bewerkings
operasi	operasie
operasi	bewerking
autonomi	outonome
radio	radio
pasir	sand
senjata	wapens
senjata	bewapen
senjata	wapen
darjah	grade
darjah	graad
penerbangan	vlug
penerbangan	vlugte
penerbangan	airlines
penerbangan	lugvaart
nationalteam	nationalteam
san	san
slovak	slowaaks
asas	basiese
asas	basies
asas	basic
asas	basiese
asas	grondslag
mahkamah	hof
mahkamah	hof
york	york
abdullah	abdullah
tangan	hande
tangan	hand
munisipaliti	munisipaliteit
kehidupan	lewe
edisi	uitgawe
edisi	uitgawes
kingdom	koninkryk
bunga	blomme
bunga	blom
mesir	egipte
mesir	egiptiese
kalimantan	kalimantan
kesan	indruk
kesan	besoek
kesan	ondersoek
kesan	effek
kesan	effekte
istana	kasteel
istana	paleis
dilahirkan	gebore
israel	israel
brunei	broenei
first	eerste
first	eers
till	tot
penyakit	illness
penyakit	siekte
penyakit	siektes
penyakit	siekte
menarik	interessant
menarik	aantreklike
sebab	rede
sebab	want
sebab	oorsaak
sebab	saak
sebab	veroorsaak
bernama	genaamd
usaha	poging
usaha	moeite
usaha	venture
nabi	profeet
nabi	profesie
nabi	nabi
saluran	kanale
terutamanya	besonder
terutamanya	veral
terutamanya	hoofsaaklik
diberi	gegee
penulis	skrywer
penulis	outeur
penulis	skrywers
penulis	outeurs
penulis	skrywers
penulis	skrywer
penulis	outeur
cerita	berig
cerita	berigte
cerita	stories
undi	stem
undi	gestem
darat	grond
bantuan	help
bantuan	hulp
one	een
kebal	invincible
pertubuhan	organisasies
insee	insee
sebarang	enige
sebarang	enigiets
ibrahim	ibrahim
ibrahim	abraham
hungary	hongarye
hungary	hongaarse
latitud	breedtegraad
keluar	verlaat
keluar	uit
ditulis	geskryf
perubahan	verander
perubahan	veranderings
perubahan	verander
perubahan	wysig
jauh	ver
jauh	aa
jauh	verre
minyak	olie
longitud	lengteligging
longitud	lengtegraad
maharaja	keiser
tahap	verhoog
tahap	stadium
tahap	etage
ireland	ierse
ireland	irish
ireland	iers
ireland	ierland
ladang	plaas
ladang	plase
berat	swaar
berat	gewig
pertandingan	kompetisie
diambil	geneem
tanda	teken
tanda	onderteken
tanda	markus
tanda	merk
tanda	mark
tanda	merke
seterusnya	volgende
peranan	rol
pembinaan	afrigting
pembinaan	oprigting
pembinaan	konstruksie
tanjung	tanjung
kepulauan	argipel
kepulauan	eilande
brazil	brasilië
brazil	brasiliaanse
suara	stem
pemimpin	leier
pemimpin	leiers
wujud	bestaan
wujud	bestaan
emas	goue
emas	golden
emas	goud
bgcolor	bgcolor
romania	roemeense
romania	roemenië
berhampiran	naby
berhampiran	nabye
berhampiran	nabygeleë
berhampiran	naby
keselamatan	verlossing
keselamatan	sekuriteit
keselamatan	veiligheid
ismail	ismail
nationalyears	nationalyears
tertentu	spesifiek
tertentu	spesifieke
tertentu	sekere
kematian	dood
enjin	masjien
enjin	engine
enjin	enjin
enjin	motor
enjin	enjins
enjin	engines
teluk	baai
teluk	bay
tertinggi	hoogste
loire	loire
tindakan	aksies
tindakan	handelinge
kajian	opnames
kajian	studeer
kajian	bestudeer
kajian	studie
kajian	navorsing
kajian	studeer
kajian	studies
swasta	privaat
kulit	leer
kulit	skins
kulit	vel
dibahagikan	ingedeel
sila	sila
sila	asb
sila	asseblief
thailand	thailand
pop	pop
ilmu	wetenskap
ilmu	kennis
bekerja	werk
bekerja	werksaam
sini	hier
dahulu	eerste
dahulu	eers
seseorang	iemand
aktiviti	aktiwiteite
aktiviti	aktief
aktiviti	aktiwiteit
bank	banke
bank	bank
kadang	soms
dilihat	gesien
dilihat	bekyk
dilihat	gekyk
hospital	hospitaal
hospital	hospitale
teks	teksboodskap
teks	teks
kanan	regterkant
kanan	regs
muslim	muslim
muslim	moslem
muslim	moslems
perubatan	geneeskunde
perubatan	mediese
perubatan	medies
episod	episodes
episod	episode
suku	clan
suku	tribe
suku	tribal
suku	tribes
unsur	elemente
aliran	vloei
aliran	flow
kesatuan	union
kesatuan	unie
kesatuan	unity
sebenarnya	eintlik
penerbit	uitgewer
penerbit	uitgewers
majalah	tydskrif
majalah	tydskrifte
then	then
then	dan
lesen	lisensies
lesen	lisensie
lesen	lisensie
rakan	maatjie
rakan	buddies
rakan	gelyke
rakan	vriende
rakan	vriend
zealand	zealand
zealand	seelandse
zealand	seeland
terbitan	afgeleide
filipina	filippyne
filipina	philippines
filipina	filippynse
filipina	filippynse
soviet	ussr
menang	wins
menang	gewen
menang	winning
menang	seëvier
menang	wen
bermaksud	beteken
kayu	hout
gelaran	nick
gelaran	niek
gelaran	bynaam
gelaran	byname
gelaran	lêername
walau	hoewel
walau	alhoewel
walau	though
disebut	genoem
disebut	geroep
disebut	gebel
disebut	naamlik
kaedah	metode
kaedah	metodes
genre	genre
genre	genres
peristiwa	aktiwiteite
peristiwa	geleentheid
peristiwa	gebeure
peristiwa	aktiwiteite
peristiwa	geleenthede
kuat	sterk
kuat	powerful
kuat	kragtige
pertengahan	intermediate
pertengahan	midde
pertengahan	mid
tiba	daag
tiba	aankom
tiba	aankoms
tiba	arriveer
tiba	gearriveer
tiba	aangekom
time	tyd
time	tydstip
dipilih	gekose
dipilih	gekies
dipilih	gemerk
tumbuhan	plants
tumbuhan	plante
tumbuhan	plant
tumbuhan	plantegroei
golongan	fraktion
hadapan	voorkant
hadapan	voor
hadapan	front
acara	gebeure
acara	aktiwiteite
acara	geleenthede
acara	aktiwiteite
acara	geleentheid
arahan	opdragte
arahan	kommentaar
arahan	instruksies
calon	kandidate
calon	kandidaat
https	https
darah	bloed
grand	vleuel
grand	grand
rahman	rahman
separuh	half
asalnya	oorsprong
kekal	permanente
kekal	permanent
minggu	week
minggu	vakansie
minggu	weke
switzerland	switserland
switzerland	swiss
switzerland	switserse
switzerland	sweedse
hong	hong
tujuh	sewe
tujuh	sewende
bapa	vader
gaya	styles
gaya	uitsonderings
gaya	style
gaya	gaya
latihan	oefening
latihan	practice
latihan	praktyk
latihan	oefen
latihan	repetisie
latihan	oefeninge
putera	vors
putera	prinse
putera	prince
putera	prins
putera	princes
official	amptelik
official	amptenaar
official	amptelike
agak	nogal
agak	liewer
agak	ietwat
yes	ja
memerlukan	nood
memerlukan	benodig
timbalan	vice
timbalan	adjunk
aktif	onaktiewe
aktif	aktief
jarak	afstand
yahudi	joodse
yahudi	joods
yahudi	jode
park	park
perdagangan	verruil
perdagangan	handel
membunuh	doodmaak
membunuh	killing
luas	breed
luas	broad
luas	wyd
size	groote
best	beste
isu	kwessie
isu	kwessies
peluru	bullets
