ngc	ngc
top	캐논
top	인기
top	top
tom	탐라
uglavnom	주로
uglavnom	주로
uglavnom	대부분
tome	탐라
smrti	죽음
dobio	got
dobio	받았습니다
dobio	받은
dobio	받음
nagrada	보상
svi	everybody
svi	다들
svi	모두
svi	전체
svi	모두
veoma	아주
veoma	매우
najbolji	최고
najbolji	베스트
sarajevu	사라예보
rođen	born
rođen	출생
rođen	탄생
herschel	허셜
američki	아메리칸
američki	미국인
mnogo	많이
mnogo	많이
mnogo	훨씬
područja	영역
doba	연령
doba	나이에
doba	나이
drugim	기타
drugim	다른
postoje	존재
postoje	존재함
zastava	깃발
zastava	국기
zastava	플래그
vrste	친절한
vrste	종류
vrste	친절
vrste	유형
jednom	한번
jednom	once
uključujući	포함
sistema	가구
čak	심지어
čak	조차도
predsjednik	회장
predsjednik	대통령
ipak	아직도
ipak	여전히
ipak	아직
imena	이름
posebno	특히
posebno	특히
treba	필요
album	앨범
album	음반
član	멤버
član	회원
vijek	평생
vijek	연령
vijek	세기
york	요크
uvijek	항상
uvijek	언제나
dolazi	출시
dolazi	coming
većina	대부분의
većina	대부분
većina	다수
liga	동맹
liga	리그
liga	리가
koriste	이용하기
koriste	사용하기
koriste	사용
koriste	이용
koriste	사용하다
sin	아들
njega	그를
sada	이제
sada	지금
slika	사진
slika	그림
slika	그림
slika	이미지
njemački	독일
njemački	독일인
njemački	독일어
ostrva	제도
radio	라디오방송
radio	라디오
radio	일하기
dijela	부품
dijela	부분
život	생명
život	생활
život	라이프
život	인생
augusta	아우구스타
prava	권리
januar	일월
žena	여인
žena	여자
žena	여성
žena	마누라
žena	와이프
žena	아내
bosanski	보스니아
bosanski	보스니아인
bosanski	보스니아어
april	에이프릴
april	사월
mart	마트
mart	행진
mart	행진곡
august	아우구스트
pet	애완동물
pet	다섯
pet	파이브
osoba	사람
septembar	구월
riječi	words
riječi	단어
naselju	부동산
sezona	시즌
sezona	계절
sezona	시즌
sezona	계절
svaki	꼴찌
svaki	각각
ostali	기타
ponovo	다시
ponovo	또다시
centar	중앙
centar	중심
centar	센터
centar	중앙
centar	센터
centar	쇼핑몰
regija	지방
regija	지역
njemačka	독일
polje	필드
polje	현장
počinje	시작
počinje	시작
rezultati	결과
francuski	프랑스
francuski	프랑스어
francuski	프렌치
francuski	프랑스인
kluba	클럽
igra	게임
igra	경기
ekipa	team
ekipa	크루
ekipa	승무원
primjer	인스턴스
primjer	예제
primjer	예시
tijelo	시체
tijelo	몸매
tijelo	몸매가
fifa	fifa
onda	그렇다면
onda	그러면
onda	그때
nešto	무엇인가
nešto	something
nešto	뭔가
nešto	무언가
tijela	시체
tijela	몸매
tijela	몸매가
tijela	패널
web	웹사이트
web	웹툰
mnogi	많은
malo	리틀
rad	퇴근
rad	직장
rad	작업
ispod	아래쪽
ispod	아래
ispod	아래에
putem	비아
putem	via
joj	그녀
joj	그녀의
vlast	자치령
vlast	파워
vlast	전력
vlast	권력
vlast	정부
red	순서
red	주문
nacionalni	국립
nacionalni	내셔널
nacionalni	국민
jato	클러스터
jato	성단
kup	코파
kup	cup
san	드림
ćelije	세포
članak	기사
pravo	똑바로
pravo	스트레이트
pravo	오른쪽
ovdje	여기
ovdje	여기에
unutar	인사이드
unutar	내부
snage	체력
nova	노바
počeo	시작되었습니다
počeo	시작했습니다
počeo	시작됨
engleski	영어
engleski	잉글리시
razvoj	개발
razvoj	발달
mnoge	많은
džamija	모스크
oblik	형태
oblik	모양
oblik	형식
oblik	형태
oblik	양식
živi	생활
živi	생명
jedinica	유닛
jedinica	단위계
jedinica	단위
jedinica	유닛
jedinica	unit
jedinica	단위
njen	그녀
njen	그녀의
dobro	좋다
dobro	미세먼지
poznata	알려진
poznata	유명한
poznata	유명해
poznata	유명인
poznata	유명하다
poznata	유명
ruka	팔이
govori	말하기
čvor	노드
čvor	성씨
čvor	매듭
moguće	가능한
moguće	가능
mali	작아
mali	소작
mali	리틀
mali	키드
otvoreno	오픈
otvoreno	열기
stanje	상황
stanje	상황이
stanje	조건
odnosu	관계
razgovor	대화하기
razgovor	대화
pjesme	노래
pjesme	songs
gornji	윗쪽
gornji	상위
zagreb	자그레브
verzija	버전
link	링크
historija	역사
historija	내역
historija	히스토리
historija	기록
general	장군
general	일반
general	일반인
francuska	프랑스
charles	샤를
charles	찰스
kraj	종료
kraj	끝내기
selo	빌리지
selo	마을
pomoć	원조
pomoć	도움
pomoć	도움말
tekst	텍스트
tekst	문자
tekst	문구
porodice	가족
dnk	dna
trenutno	현재
otac	아버지
njegovo	그의
bolesti	질병
more	바다
ostale	기타
ostale	다른
osnovu	기반
osnovu	기반으로
osnovu	기초
osnovu	근거
osnovu	기저
itd	etc
itd	등등
isto	같은
isto	동일
isto	똑같이
djevica	처녀자리
djevica	버진
djevica	처녀
ponekad	때로는
ponekad	가끔은
ponekad	가끔
ponekad	때때로
nagrade	보상
nagrade	수상
nagrade	어워드
nagrade	상금
ćelija	셀프
ćelija	세포
riječ	워드
riječ	word
riječ	단어
svjetski	월드
svjetski	세상
svjetski	세계
žene	여자들
žene	여자
žene	여성
proces	프로세스
proces	절차
proces	과정
poznati	유명한
poznati	유명해
poznati	유명인
poznati	유명하다
poznati	유명
pobjednik	승리자
pobjednik	우승자
pobjednik	winner
pobjednik	승자
odnosi	관계
umjesto	대신
umjesto	대신에
luka	항구
luka	포트
boje	색상
boje	색상
boje	색깔
boje	색상
boje	컬러
potpuno	완전히
potpuno	완전히
ivan	이반
igre	게임
različitih	달라
različitih	다름
različitih	다르다
različitih	다양체
različitih	버라이어티
niz	순서
niz	시퀀스
glumac	배우
ono	오노
ono	오노노
hrvatski	크로아티아어
hrvatski	크로아티아
hrvatski	크로아티아인
html	html
lav	라이온
lav	사자
lav	리오
lav	사자자리
lav	레오
windows	윈도우
beograd	베오그라드
nauka	사이언스
nauka	과학
ratu	전쟁
strani	측면
strani	사이드
strani	외국인
carstvo	엠파이어
carstvo	제국
šest	여섯
stari	늙은
stari	오래된
robert	로버트
metara	미터
metara	미터
članaka	기사
političar	정치인
političar	정치가
političar	정치
oblasti	영역
napisao	서면
pisac	작가
takmičenje	경쟁
takmičenje	콘테스트
takmičenje	대회
snaga	체력
most	다리
most	브리지
površina	표면
površina	지표면
osnovan	설립
izvor	소스
izvor	원본
izvor	출처
funkcija	함수
funkcija	함수
igrač	플레이어
igrač	재생기
igrač	선수
vjerovatno	아마도
vjerovatno	아마
james	제임스
sjedište	본부
sjedište	본사
čovjek	인간
čovjek	인체
čovjek	인간인
roman	로만
roman	로마
roman	소설
promjene	변화
promjene	변경
promjene	바뀌기
promjene	변화
promjene	변경
promjene	바꾸기
njihove	그들의
treći	세번째
treći	셋째
ranije	아까
joseph	조셉
joseph	요제프
joseph	조제프
joseph	조지프
joseph	요셉
slike	사진
slike	사진들
slike	픽처스
slike	그림
slike	이미지
istraživanja	탐험
istraživanja	탐험
istraživanja	탐색
istraživanja	둘러보기
istraživanja	조사
istraživanja	연구
jezero	호수
jezero	호야
igrama	게임
veze	커넥션
veze	연결
veze	넥타이
blizini	부근
mark	표시
mark	마르크
mark	마크
članovi	멤버
članovi	구성원
članovi	멤버들
dužina	길이
serija	시리즈
uključuje	포함
uključuje	포함됨
vrijednosti	가치관
vrijednosti	가치
vrijednosti	가치
vrijednosti	가치가
završio	완료
završio	완료되었습니다
rock	바위
rock	rock
frederick	프레더릭
frederick	프리드리히
odmah	즉시
george	조지
george	죠지
vojska	군사
vojska	육군
vojska	군대
vidi	표정
crkva	교회
pjesma	송송
pjesma	노래
počela	시작되었습니다
počela	시작했습니다
počela	시작됨
sedam	세븐
sedam	일곱
brzo	빠른
brzo	빠르다
brzo	빨라
brzo	빠름
brzo	빠르게
relativno	상대적으로
pjesama	노래
pjesama	songs
dosta	충분해
dosta	충분한
dosta	충분히
vladavine	통치
vladavine	reign
pripadnost	소속
michael	마이클
michael	미하엘
michael	미카엘
sjeverna	북부
voda	물이
voda	워터
njihov	그들의
porodica	가족
porodica	가족과
porodica	패밀리
stanovništvo	레지던트
stanovništvo	주민들
dobila	got
dobila	받았습니다
dobila	받은
dobila	받음
rezultatom	점수
rezultatom	득점
polja	필드
njena	그녀의
njena	그녀
njena	그녀의
zemlja	나라
zemlja	국가
zemlja	시골
zemlja	컨트리
zemlja	육지
zemlja	랜드
zemlja	earth
zemlja	대지
zemlja	지구
savez	동맹
savez	연맹
savez	유니언
savez	연합
savez	동맹
savez	얼라이언스
poznate	알려진
poznate	유명한
poznate	유명해
poznate	유명인
poznate	유명하다
poznate	유명
djece	아동
djece	어린이들
djece	자녀
djece	어린이
djece	아이들
iza	뒤에
wisconsin	위스콘신
smrt	죽음
smrt	사망
smrt	데스
program	프로그램
glavna	메인
kraljica	여왕
vrijednost	가치
osobe	사람
jedinice	유닛
jedinice	단위계
jedinice	단위
škola	학교
škola	학교는
škola	스쿨
škola	학원
drugo	두번째로
izabran	선출
funkcije	함수
slovenija	슬로베니아
slovenija	슬로베니아어
gore	악화
početka	시작하기
početka	시작
lista	리스트
lista	목록
lista	명단
jeste	예스
naročito	특히
you	당신은
you	귀하
you	당신
dinastije	왕조
harry	해리
harry	헤리
možda	아마도
možda	아마
možda	아마도
možda	아마
ibn	이븐
jezera	호수
isti	같은
isti	동일
isti	똑같이
pobjeda	승리
pobjeda	victory
pobjeda	win
pobjeda	승리
svaka	각각
boja	색상
boja	컬러
boja	색상
boja	컬러
majka	엄마
majka	어머니
porijekla	출처
mala	베이비
mala	아기
mala	리틀
površine	표면
površine	지표면
sela	마을
premijer	프리미어
potom	그렇다면
potom	그러면
potom	그때
organizacija	조직
organizacija	기구
organizacija	단체
organizacija	조직
organizacija	기구
marija	마리아
peter	베드로
peter	피터
arena	아레나
javlja	신고
javlja	보고서
javlja	보고
lewis	루이스
njihova	그들의
početak	시작하기
početak	시작
škole	학교
skoro	거의
paul	파울로스
paul	파울로
paul	바울
paul	파울
sarajeva	사라예보
italijanski	이탈리아
italijanski	이탈리아인
italijanski	이탈리아어
turnir	토너먼트
turnir	대회
filozof	철학자
filozof	철학
širom	건너편
datum	날짜
datum	데이트
kuća	하우스
albuma	앨범
albuma	음반
wiki	위키
wiki	위키위키
zapravo	사실
zapravo	실제로
neko	아무나
neko	누구나
neko	누군가
neko	누군가
dovoljno	충분해
dovoljno	충분한
dovoljno	충분히
str	str
kupa	원뿔
stvari	것들
stvari	사물
potrebno	필요함
objavio	발표
velikih	대형
smatraju	고려해
smatraju	고려
srbi	세르비아인
posljednji	마지막
posljednji	라스트
mogućnost	가능성
srbija	세르비아
poznato	알려진
poznato	익숙한
gitara	guitar
gitara	기타
prostor	스페이스
prostor	공간
prostor	우주
tačka	스팟
tačka	dot
tačka	지점
tačka	포인트
cilj	목적
cilj	목표
cilj	목표
www	www
sveti	세인트
sveti	거룩한
sveti	거룩
univerzitet	대학교
univerzitet	대학
termin	용어
termin	약속
termin	예약
pennsylvania	펜실베이니아
god	무엇이든지
god	무엇이든
god	whatever
proizvodi	상품
proizvodi	제품
proizvodi	제조업
kvalifikacije	자격
kvalifikacije	자격증
crna	검은색
crna	검정
crna	검정색
crna	블랙
zapadu	서쪽
zapadu	서부
zapadu	웨스트
zapadu	웨스턴
zapadu	서부
zapadu	서양
muzika	음악
muzika	뮤직
seriji	시리즈
status	상태
tamo	거기
tamo	거기에
muslimani	무슬림
plemena	부족
kapacitet	용량
ribe	물고기자리
ribe	피쉬
ribe	피시
ribe	생선
ribe	물고기
internet	인터넷
bošnjaci	보스니아인
gradovi	도시
aleksandar	알렉산드르
aleksandar	알렉산더르
aleksandar	알렉산더
izdanje	에디션
albert	알베르트
albert	앨버트
nastupa	공연
nastupa	성과
mogućnosti	가능성
mogućnosti	기회
list	나뭇잎
list	리프
materijala	재료
nacionalna	국립
nacionalna	내셔널
nacionalna	국민
teško	열심히
teško	하드
teško	어려워
teško	어려운
teško	어려움
teško	어려워
službeni	공식
službeni	official
opet	다시
opet	또다시
utrke	경주
utrke	인종
položaj	직위
položaj	위치
položaj	포지션
real	진짜
real	리얼
real	레알
veza	링크
veza	커넥션
veza	연결
veza	링크
svijet	월드
svijet	세상
svijet	세계
visina	고도
visina	높이
visina	키는
glumica	배우
glumica	여배우
kompanija	회사
kompanija	컴퍼니
kompanija	기업
britanski	브리티시
britanski	영국인
britanski	영국
united	united
united	유나이티드
razloga	이유
struktura	구조물
struktura	구조
struktura	구조물
struktura	구조
wikipedia	위키백과의
wikipedia	위키백과
problem	문제
priča	이야기
priča	스토리
priča	소식
formula	공식
formula	포뮬러
stoga	그러므로
london	런던
aktivnosti	활동
režiser	디렉터
režiser	감독
uključuju	포함
međunarodni	국제
međunarodni	인터내셔널
partija	party
partija	파티
uloga	역할
illinois	일리노이
maglina	성운
uspjeh	성공적
uspjeh	성공함
uspjeh	성공
png	png
pojam	concept
pojam	컨셉
pojam	개념
pojam	개념
louis	루이스
louis	루이
kit	고래
kit	키트
kit	kit
obuhvata	커버
obuhvata	포함
obuhvata	포함됨
martin	마르틴
martin	마틴
italija	이탈리아
pravila	규칙
kalifornija	캘리포니아
napad	폭행
napad	공격
napad	공격
file	파일
saint	세인트
srednje	미디엄
srednje	미디어
srednje	중간
srednje	중등
reda	순서
reda	주문
banja	spa
banja	스파
regije	지역
https	https
kompozitor	작곡가
osnovana	설립
bitka	전투
bitka	배틀
veličina	수량
veličina	사이즈
veličina	크기
supruga	마누라
supruga	와이프
supruga	아내
klubovi	클럽
navodi	지정
navodi	인용
navodi	인용된
model	모델
model	모형
trener	코치
linije	라인
dijelovi	부품
dijelovi	부분
ostala	기타
ostala	다른
ostala	머무르지
ostala	머물러
ostala	숙박
ostala	머무르고
engleska	잉글랜드
najmanje	최소
izvan	밖에서
izvan	외부
izvan	바깥
nazivaju	calling
društvo	사회
visoko	높음
visoko	하이
fakultet	대학교
fakultet	대학
fakultet	칼리지
fakultet	대학생
fakultet	학부
fakultet	교수
world	월드
world	세상
world	세계
male	작아
male	소작
promjena	바뀌기
promjena	변화
promjena	변경
promjena	바꾸기
spominje	언급
brazil	브라질
finale	피날레
finale	기말고사
finale	파이널
finale	결승전
finale	파이널
finale	결승전
finale	결승
nba	nba
brod	선박
brod	선박
medvjed	베어
madrid	마드리드
naći	찾기
književnost	문학
vozila	차량
osam	여덟
osam	eight
narod	국민
narod	사람
narod	명인
narod	사람들
wolf	늑대
wolf	볼프
wolf	울프
razlika	차이와
razlika	차이
razlika	차이점
razlika	차이
razlika	차이점
stanica	역시
stanica	중지
stanica	멈추기
stanica	중단
stanica	정지
pjesnik	시인
nezavisnost	독립
nezavisnost	독립운동
nezavisnost	독립기념일
stranke	파티
tačke	dots
tačke	반점
zmija	뱀과
zmija	뱀과
simbol	기호
simbol	상징
borbe	파이트
dijete	키드
dijete	아이유
brat	오빠
brat	아우
virginia	버지니아
linija	라인
slikar	화가
blizu	닫기
blizu	닫습니다
blizu	닫아
blizu	근처
planina	산악
planina	산맥
završava	종료
kraljevstvo	왕국
kraljevstvo	킹덤
elemenata	원소
dolara	달러
brigada	여단
zajednica	커뮤니티
zajednica	공동체
zajednica	커뮤니티
zajednica	공동체
all	모두
all	전체
par	몇몇
par	커플
par	부부
gora	악화
gora	아토스
pada	떨어지고
pada	falling
pada	떨어지는
pada	폭포
thomas	토머스
thomas	토마스
strukture	구조물
strukture	구조
strukture	구조물
strukture	구조
selektor	코치
lik	성격
lik	문자
lik	캐릭터
lik	인물
teritorije	영토
teritorije	영토
teritorije	준주
ruski	러시아인
ruski	러시아어
izvora	소스
izvora	출처
rimski	로만
rimski	로마
sila	강제
sila	포스
molekula	분자
molekula	분자
teorija	이론
washington	워싱턴
određene	특정
reakcije	공감
faza	스테이지
faza	무대
slično	비슷함
slično	비슷하게
video	동영상
video	비디오
zlatna	황금
zlatna	골든
ohio	오하이오
dom	집에
dom	고향
dom	집으로
dom	가정
dom	dom
glavne	메인
plasman	배치
format	형식
format	포맷
format	형식으로
filmova	필름
filmova	영화
filmova	영화
politički	정치
politički	정치적
strana	측면
strana	사이드
proteina	단백질
pobijedio	beat
pobijedio	이겨
pobijedio	비트
piše	쓰기
treće	세번째
treće	셋째
reakcija	반응
reakcija	공감
google	구글
muzej	박물관
grand	그랜드
izraz	용어
izraz	표현
izraz	표현식
org	org
psi	psi
psi	개들
upotreba	사용법
upotreba	사용량
upotreba	사용
upotreba	이용하기
upotreba	사용하기
upotreba	사용
upotreba	이용
upotreba	사용하다
članci	기사
mijenja	바뀌기
mijenja	변경
skup	집회
skup	랠리
skup	수집
skup	모임
skup	비싼
skup	비싸다
nacija	네이션
nacija	국민
priče	스토리
priče	소식
proizvodnja	출력
proizvodnja	프로덕션
proizvodnja	생산
proizvodnja	제작
pravi	진짜
pravi	리얼
pravi	레알
bijeli	하얀
bijeli	화이트
bijeli	흰색
bijeli	하얀색
bijeli	하얗게
veličine	사이즈
veličine	크기
epizoda	에피소드
epizoda	에피소드
postigao	득점
planine	산맥
profesor	교수
profesor	교수님
gustoća	밀도
vladar	통치자
bolest	질환
bolest	질병
bolest	질환
bolest	질병
page	페이지
otkrio	발견됨
crvena	붉은
crvena	붉은색
crvena	레드
crvena	빨간색
crvena	빨강
granica	프런티어
granica	프론티어
granica	경계
granica	국경
granica	경계선
granica	국경
granica	경계
granica	경계선
granica	테두리
stanova	아파트
znak	점성술
znak	기호
znak	서명
znak	사인
rekord	레코드
rekord	녹음
rekord	녹화
rekord	기록
bog	하느님
bog	하나님
papa	교황
konačno	마침내
konačno	드디어
služba	서비스
del	del
nikad	절대
nikad	never
nikad	절대로
ugovor	계약
ugovor	계약서
zapadna	웨스턴
zapadna	서부
zapadna	서양
vojvoda	공작
vojvoda	듀크
portal	포탈
portal	포털
element	요소
element	원소
pritisak	압력
pritisak	압박
temperatura	기온
temperatura	체온
temperatura	온도
temperatura	임시
temperatura	체온
temperatura	온도
švedska	스웨덴
novine	신문
novine	신문
aviona	항공기
metoda	수단
metoda	메서드
metoda	방법
grčki	그리스어
grčki	그리스
karijeru	경력
karijeru	직업
karijeru	커리어
ništa	아무것도
varijanta	변종
festival	축제
festival	페스티벌
španija	스페인인
španija	스페인
jugoslavija	유고슬라비아
izuzetno	극도로
petar	베드로
petar	피터
operacije	수술
porijeklo	출처
zapadne	웨스턴
zapadne	서부
zapadne	서양
slučaj	대소문자
slučaj	케이스
slučaj	사례
prostora	공간
prostora	공백
informacija	정보
kvalifikacija	자격
kvalifikacija	자격증
hrvati	크로아티아인
brdo	언덕
pitanje	질문
zgrada	건물
zgrada	건축
zgrada	빌딩
florida	플로리다
oružje	무기
oružje	무기
oružje	무기
oružje	총기
srpski	세르비아인
srpski	세르비아
srpski	세르비아인
srpski	세르비아어
uticaj	영향력
rođena	born
rođena	출생
rođena	탄생
započeo	시작되었습니다
započeo	시작했습니다
započeo	시작됨
karolina	캐럴라인
karolina	캐롤라인
karolina	카롤리나
karolina	캐롤라이나
međusobno	상호
dijeli	주식
dijeli	공유
swift	스위프트
swift	swift
temperature	기온
temperature	온도
objekat	시설
objekat	객체
objekat	개체
objekat	대상
objekat	천체
koristeći	사용하기
biljke	식물
biljke	식물학
biljke	공장
biljke	식물
biljke	식물학
international	국제
international	인터내셔널
teritorija	영토
teritorija	영토
teritorija	준주
sati	영업시간
sati	시간
kultura	문화
kultura	문화
rusija	러시아
des	des
atp	atp
podjela	분열
podjela	사단
podjela	디비전
verzije	버전
jezici	언어
metal	메탈
metal	금속
sbc	sbc
koncert	연주회
koncert	콘서트
pariz	파리
kategorije	카테고리
kategorije	카테고리가
kategorije	범주
kategorije	분류
dobar	좋다
pjevač	가수
pjevač	싱어
ana	ana
ana	아나
ana	안나
izgubio	분실
izgubio	로스트
izgubio	잃어버린
mjeri	측정
mjeri	측도
microsoft	마이크로소프트
kompanije	회사
studija	공부해
studija	공부하기
studija	공부
studija	연구
obrazovanje	교육학
obrazovanje	교육
obrazovanje	학력
umjetnost	예술
umjetnost	예술
umjetnost	미술
umjetnost	아트
većinom	주로
većinom	대부분
molekule	분자
stranka	party
stranka	파티
rnk	rna
oružja	무기
gol	목표
producent	프로듀서
producent	제작자
prvobitno	원래
igara	게임
tkiva	조직
mir	mir
mir	미르
ispred	ahead
prestala	중단됨
eng	eng
motor	엔진
motor	모터
motor	전동기
karijera	경력
karijera	직업
karijera	커리어
domaće	국내
životinje	동물들
životinje	동물
životinje	애니멀
životinje	동물
životinje	동물학
enzima	효소
španski	스페인어
sto	탁자
sto	식탁
sto	테이블
ploča	태블릿
ploča	패널
stil	스타일
mase	덩어리
mase	질량
vlasnik	주인
vlasnik	소유자
aktivna	활성화
aktivna	활동
aktivna	액티브
aktivna	활성
uloge	역할
live	생방송
live	라이브
ljubav	러브
ljubav	사랑
historijski	사적
historijski	역사
atoma	원자
izbor	선택
izbor	선택
missouri	미주리
strijelac	궁수
strijelac	궁수자리
strijelac	아처
dinastija	왕조
string	문자열
frank	프랑크
frank	프랭크
stara	늙은
stara	오래된
nas	nas
devet	아홉
duga	레인보우
duga	무지개
duga	채무
duga	부채
količine	수량
slijedi	팔로우
slijedi	팔로우
vokal	보컬
arp	arp
posao	직업
posao	욥기
crni	검은색
crni	검정
crni	검정색
crni	블랙
richard	리차드
richard	리처드
izvori	소스
izvori	출처
pojava	발생
federacija	연맹
federacija	연방
godišnje	매년
pristup	접속
pristup	접근
pristup	액세스
pristup	접근법
pristup	접근
djeca	키즈
djeca	애들
djeca	아이들
djeca	어린이
djeca	아동
djeca	어린이들
djeca	자녀
djeca	어린이
djeca	아이들
kilometara	킬로미터
jednostavno	단순
jednostavno	간단
jednostavno	심플
jednostavno	단순한
jednostavno	간단하다
jednostavno	간단한
jednostavno	간단히
jednostavno	단순하게
jednostavno	단순히
izdanja	에디션
grčka	그리스
titula	타이틀
titula	제목
titula	타이틀
titula	제목
rim	로마
knjigu	성서
marie	마리야
marie	마리
dobiti	이득
njihovo	그들의
plan	플랜
plan	계획
sama	홀로
sama	혼자
srednja	미디엄
srednja	미디어
srednja	중간
brak	혼인
brak	결혼
čarape	스타킹
čarape	양말
čarape	socks
spada	폭포
dijelove	부품
dijelove	부분
fakulteta	학부
fakulteta	교수
utrka	경주
utrka	인종
pomoći	도움
pomoći	도움말
odlučio	결심
količina	금액
pitanja	질문
turska	터키
turska	칠면조
henry	헨리
službeno	공식적으로
službeno	officially
sile	권력
sile	파워스
kategorija	카테고리
kategorija	범주
kategorija	분류
kategorija	카테고리
kategorija	카테고리가
kategorija	범주
kategorija	분류
vladimir	블라디미르
bas	베이스
