ngc	ngc
projekt	projektu
projekt	projektové
projekt	project
online	pripojený
online	online
dimenzije	dimenzie
dimenzije	rozmery
dok	kým
nasa	nasa
messier	messier
night	nočná
night	nočné
night	noc
kako	ako
kako	jak
atlas	atlas
sky	obloha
sky	sky
sky	nebo
najbliži	najbližšieho
najbliži	najbližšia
najbliži	najbližší
najbliži	najbližšie
najbliži	najbližšia
najbliži	najbližší
najbliži	najbližšie
dio	časť
dio	čast
dio	súčasť
jedan	jedno
jedan	jedným
jedan	one
jedan	jeden
jedan	jedna
bilo	akékoľvek
bilo	akýkoľvek
bilo	akýchkoľvek
astronomska	astronomické
radijalna	radiálne
interaktivni	interaktívne
simbad	simbad
style	štýl
style	style
napravio	made
napravio	vyrobený
napravio	vyrobené
napravio	vyrobená
rezultat	skóre
rezultat	vysledok
rezultat	výsledok
otkriće	objavenie
otkriće	objav
grad	mesto
grad	mesta
grad	mestečko
grad	city
grad	mesto
grad	mesta
grad	mestské
tokom	počas
tokom	pocas
vrijeme	dobe
vrijeme	čas
vrijeme	doba
vrijeme	time
još	ďalšia
još	ďalší
još	iný
stranica	stránke
stranica	strana
stranica	stránka
stranica	stránku
stranica	strán
stranica	strany
stranica	stránky
stranica	stránkach
stranica	stránok
dva	dve
dva	dvaja
dva	dva
dva	two
dva	dvojka
sastav	zloženie
log	nepovinné
log	dobrovoľné
log	voliteľné
log	nepovinný
log	voliteľný
log	log
log	denník
hrvatska	chorvátsku
hrvatska	chorvátsko
hrvatska	chorvátska
ukupno	spolu
ukupno	celkom
ukupno	total
ukupno	celkovo
ukupno	celkový
ugc	ugc
msg	msg
baz	baz
baz	buzz
županija	county
županija	powiat
knjiga	kniha
knjiga	knižku
knjiga	rezervovať
knjiga	knihu
knjiga	knihy
knjiga	knižky
knjiga	kníh
tri	tri
tri	troch
tri	traja
tri	three
bosna	bosna
bili	billie
bili	boli
prije	pred
prije	predtym
prije	predtým
toga	že
jer	lebo
jer	pretože
jer	pretoze
protiv	proti
ime	názov
ime	meno
nekoliko	málokto
nekoliko	málo
nekoliko	pár
nekoliko	mála
nekoliko	párik
nekoliko	dvojica
nekoliko	pár
nekoliko	viacero
nekoliko	niekoľko
nekoliko	niekoľkých
kasnije	neskor
kasnije	neskôr
kasnije	neskoršie
stare	starý
stare	staré
stare	stará
stare	stara
jpg	jpg
republika	republike
republika	republiky
republika	republika
hercegovina	hercegovine
hercegovina	hercegovina
autor	autor
autor	autora
autor	autorka
autor	autorom
strane	stranách
http	http
drugi	druhá
drugi	druhé
drugi	druhe
drugi	sekunda
drugi	druhý
drugi	iný
drugi	ďalšie
drugi	iná
drugi	iné
drugi	ostatné
drugi	iný
drugi	ostatný
drugi	iní
drugi	iné
drugi	ostatné
imao	malo
imao	nemal
imao	mali
imao	mal
imao	mala
tim	tim
tim	tima
tim	mužstvo
tim	tím
tim	tým
tim	team
danas	dneska
danas	dnešok
danas	today
danas	dnes
danas	dnešné
iako	hoci
iako	hoci
bih	bih
bih	bah
teritorijalne	územná
teritorijalne	územné
teritorijalne	územnej
teritorijalne	územný
bez	bez
koristi	používať
koristi	použiť
koristi	použite
koristi	používanie
koristi	použitie
koristi	použité
koristi	používané
koristi	používali
koristi	použitý
koristi	použitá
imaju	maj
imaju	mať
imaju	majú
preko	over
preko	konec
preko	via
preko	prostredníctvom
preko	cez
jakov	jacob
jakov	jakub
sad	teraz
izdavač	vydavateľ
izdavač	vydavateľa
izdavač	vydavateľstvo
vjerski	náboženských
vjerski	náboženské
vjerski	náboženský
vjerski	náboženská
vjerski	veriaci
sarajevo	sarajeve
naseljima	štvrtí
naseljima	štvrtiach
naseljima	štvrtí
veliki	veľkých
veliki	veľké
veliki	veľkí
veliki	veľká
veliki	veľký
veliki	velke
veliki	velka
veliki	veľký
veliki	big
veliki	veľké
veliki	veľká
nisu	neni
nisu	nie
put	cestu
put	trasa
put	cesta
put	chodník
put	trasa
put	cesta
put	cestná
put	cestný
put	road
put	cesta
eso	eso
već	už
već	uz
dana	dní
dana	dňoch
dana	dni
dana	days
dana	dana
zvanična	úradný
zvanična	oficiálna
zvanična	official
zvanična	oficiálne
zvanična	oficiálny
zvanična	úradník
kroz	skrze
kroz	skrz
kroz	prostredníctvom
kroz	cez
međutim	avšak
međutim	však
datoteka	súborov
datoteka	súbory
datoteka	súboru
datoteka	súbor
caption	titulok
caption	popis
caption	nadpis
text	textový
text	text
općina	obce
općina	obcí
općina	samospráva
općina	obec
često	často
često	častokrát
često	casto
često	často
ove	to
ove	táto
ove	tento
ove	toto
ove	túto
ove	tieto
ove	týchto
ove	títo
koju	ktorú
koju	ktoré
koju	ktorá
koju	ktorý
nego	než
pri	pri
sam	sama
sam	same
sam	sam
hiljade	tisíc
hiljade	tisícoch
hiljade	tisíce
hiljade	tisícky
film	filmom
film	film
film	filmová
film	filmom
film	filmová
film	film
države	stavy
države	štáty
države	štátov
cest	selč
ljudi	ľudia
ljudi	ľudí
jedna	jedno
jedna	jedným
jedna	one
jedna	jeden
jedna	jedna
država	stavy
država	štáty
država	štátov
država	štátu
država	štátne
država	štát
država	štátna
tada	potom
tada	vtedy
njegov	jeho
grupe	skupinách
grupe	skupín
grupe	skupiny
jezik	jazyk
jezik	jazyka
jezik	jazyk
jezik	jazyka
jezik	jazyku
#aaa	#aaa
kralj	kral
kralj	king
kralj	kráľ
kralj	kráľa
kralj	král
napomena	poznámku
napomena	poznámka
naselja	osady
naselja	zúčtovanie
naselja	osád
naselja	vyrovnania
naselja	urovnanie
vrlo	veľmi
vrlo	veľ
vrlo	velmi
glavni	veliteľ
glavni	náčelník
glavni	hlavné
glavni	hlavná
glavni	main
glavni	hlavný
glavni	hlavny
william	william
william	viliam
ona	ona
postoji	existuje
postoji	jestvuje
četiri	štyroch
četiri	štyria
četiri	štyri
četiri	štvorka
njegova	jeho
marta	marta
oni	tie
oni	tí
oni	tých
oni	tý
oni	oni
oni	ony
neki	niektorých
neki	niektore
neki	niektoré
neki	niektorý
neki	niektorí
john	ján
john	john
osim	okrem
kojima	kojima
sistem	systém
sistem	systému
sistem	systémy
sistem	sústava
puta	krát
puta	časy
puta	times
mjesta	reštaurácie
mjesta	miest
mjesta	miesta
mjesta	sedačky
mjesta	sedadiel
mjesta	kreslá
mjesta	sedadlá
postao	stal
dan	dan
dan	deň
dan	dňa
dan	den
dan	day
predstavlja	darčeky
predstavlja	predkladá
predstavlja	prezentuje
predstavlja	zastupuje
predstavlja	predstavuje
predstavlja	reprezentuje
predstavlja	predstavuje
velika	velika
velika	veľkých
velika	veľké
velika	veľkí
velika	veľká
velika	veľký
velika	grand
obično	zvyčajne
obično	obyčajne
obično	obvykle
obično	bežne
obično	normálne
obično	obvykle
obično	normalne
prvenstvo	majstrovstvá
zajedno	spolu
zajedno	dokopy
zajedno	spoločne
zatim	potom
zatim	vtedy
način	spôsob
način	cesta
rat	vojnové
rat	vojny
rat	vojnový
rat	war
rat	vojna
vrsta	láskavá
vrsta	láskavé
vrsta	láskavý
vrsta	druhov
vrsta	druh
vrsta	druhy
radi	funguje
radi	diela
radi	diel
radi	pracuje
radi	pracuje
radi	pracovných
radi	pracovná
radi	práca
radi	pracovné
top	dela
top	delá
top	delo
top	horný
top	top
top	horná
top	vrchol
top	vrch
top	veža
bgcolor	bgcolor
tom	tomi
tom	tom
uglavnom	hlavne
uglavnom	prevažne
uglavnom	najmä
uglavnom	najčastejšie
uglavnom	väčšinou
uglavnom	hlavne
uglavnom	prevažne
uglavnom	zväčša
cet	seč
tome	tomi
tome	tom
maja	maya
maja	maja
smrti	úmrtia
smrti	úmrtí
mora	musi
mora	muštu
mora	musia
mora	musí
mora	mušt
dobio	got
dobio	dostala
dobio	dostali
dobio	dostal
dobio	prijatý
dobio	dostala
dobio	získala
dobio	prijaté
dobio	prijatá
nalaze	zistenia
nalaze	nálezy
nagrada	odmenu
nagrada	odmena
svi	každý
svi	vsetci
svi	kazdy
svi	všetci
svi	all
svi	vsetky
svi	všetky
svi	všetkých
svi	všetci
svi	všetko
svi	každý
svi	každého
svi	vsetci
svi	všetkým
svi	všetci
veoma	veľmi
veoma	veľ
veoma	velmi
najbolji	najlepsie
najbolji	najlepšie
najbolji	najlepší
najbolji	najlepšia
najbolji	najlepsi
sarajevu	sarajeve
rođen	narodená
rođen	narodené
rođen	narodený
herschel	herschel
američki	američan
američki	american
američki	americké
američki	americká
američki	americký
mnogo	veľa
mnogo	veľa
mnogo	ovela
mnogo	lot
područja	plochy
područja	oblasti
pored	vedľa
jula	júl
jula	júla
doba	age
doba	veku
doba	vek
drugim	iný
drugim	ďalšie
drugim	iná
drugim	iné
drugim	ostatné
postoje	existovať
postoje	existujú
zastava	zástava
zastava	vlajkového
zastava	príznak
zastava	vlajka
vrste	láskavá
vrste	láskavé
vrste	láskavý
vrste	typy
vrste	typov
jednom	raz
jednom	jedenkrát
jednom	kedysi
uključujući	vrátane
uključujući	včítane
sistema	zariadený
sistema	zariadené
čak	dokonca
čak	aj
predsjednik	prezidentka
predsjednik	prezident
predsjednik	predseda
predsjednik	prezidenta
ipak	stále
ipak	stale
ipak	predsa
ipak	zatiaľ
ipak	ešte
imena	názvy
imena	mená
posebno	obzvlášť
posebno	zvlášť
posebno	obzvlášť
posebno	hlavne
posebno	najmä
posebno	zvlášť
dalje	ďalej
dalje	ďalšie
treba	treba
treba	potrebné
treba	potreba
treba	potrebovať
treba	potrebuje
treba	potrieb
treba	potreby
album	album
album	albumu
član	členka
član	členom
član	člena
član	poslanec
član	člen
vijek	životnosť
vijek	celoživotné
vijek	storočia
vijek	storočí
vijek	storočie
york	yorku
york	york
iii	iii
postaje	stáva
uvijek	always
uvijek	vzdy
uvijek	vždy
uvijek	furt
dolazi	poď
dolazi	prichádza
dolazi	príde
dolazi	prichádza
dolazi	príchod
većina	najviac
većina	väčšina
većina	väčšina
većina	väčšinu
liga	ligu
liga	league
liga	liga
liga	ligy
liga	liga
koriste	používať
koriste	použiť
koriste	použite
koriste	používanie
koriste	použitie
sin	syna
sin	syn
sin	synček
njega	mu
njega	on
njega	neho
njega	ho
manje	menej
manje	menšia
one	tie
one	tí
one	tých
one	tý
sada	teraz
juni	juni
juni	júni
juni	jún
juni	júna
slika	fotka
slika	obrázok
slika	obrazok
slika	obraz
slika	image
slika	obrázok
slika	obraz
njemački	nemecká
njemački	nemčina
njemački	nemecky
njemački	nemecké
njemački	nemecký
znači	znamena
znači	prostriedky
znači	prostriedok
znači	znamená
ostrva	ostrovov
ostrva	ostrovy
nad	nad
radio	fungovalo
radio	pracoval
radio	opracované
radio	pracovala
radio	pracovali
radio	vysielačka
radio	rádia
radio	rádio
radio	radio
radio	pracuje
radio	pracovných
radio	pracovná
radio	práca
radio	pracovné
dijela	časti
dijela	diely
dijela	súčiastky
dijela	častí
djela	skutky
život	života
život	life
život	zivot
život	život
augusta	augusta
uefa	uefa
rijeka	rieke
rijeka	river
rijeka	riečna
rijeka	rieka
rijeka	rieky
rijeka	rijeka
prava	práva
prava	práv
januar	januára
januar	január
januar	januári
žena	ženská
žena	zena
žena	žena
žena	zena
žena	manželku
žena	žena
žena	manželka
februar	februára
februar	február
bosanski	bosniansky
bosanski	bosanski
april	apríl
april	apríla
mart	mart
mart	marec
mart	marci
mart	marca
mart	marcu
mart	pochod
august	auguste
august	august
august	augusta
pet	pet
pet	zvieratko
pet	five
pet	päť
pet	päťka
pet	piati
osoba	osoba
osoba	osobe
osoba	osobu
septembar	september
septembar	septembra
septembar	septembri
riječi	slov
riječi	slová
decembar	december
decembar	decembra
decembar	decembri
decembar	decembru
juli	júl
juli	júla
juli	juli
naselju	panstvo
naselju	majetok
sezona	sezóna
sezona	sezóny
sezona	sezónu
sezona	sezón
svaki	každý
svaki	kazda
svaki	každá
svaki	každý
svaki	každého
svaki	každé
svaki	každá
maj	májové
maj	mája
maj	môže
maj	máj
maj	maj
ostali	iný
ostali	ostatný
ostali	iní
ostali	iné
ostali	ostatné
ponovo	znovu
ponovo	znova
ponovo	opäť
ponovo	zase
ponovo	zas
ponovo	zasa
centar	centrum
centar	centre
centar	center
centar	stred
centar	centrum
centar	centre
centar	stredisko
centar	stred
centar	mall
regija	kraj
regija	regiónu
regija	oblasť
regija	región
njemačka	nemecko
polje	pole
polje	polje
oktobar	októbra
oktobar	október
počinje	zacina
počinje	začína
počinje	začne
počinje	štartuje
počinje	zacne
počinje	začne
počinje	začína
počinje	začína
počinje	začíname
osvojio	zvíťazil
rezultati	výsledkoch
rezultati	výsledky
rezultati	výsledkov
rezultati	vysledky
francuski	francúzske
francuski	francúzština
francuski	francúzsky
francuski	francúz
francuski	francúzska
ekipe	posádky
ekipe	posádok
ekipe	tímov
ekipe	tímy
kluba	klub
kluba	club
kluba	klubu
igra	zápas
igra	game
igra	hra
ekipa	mužstvo
ekipa	tím
ekipa	tým
ekipa	team
ekipa	parta
ekipa	partia
ekipa	posádka
ekipa	crew
ekipa	posádky
ekipa	štáb
primjer	stupňa
primjer	príklad
tijelo	telesná
tijelo	tele
tijelo	orgán
tijelo	telo
fifa	fifa
onda	potom
onda	vtedy
nešto	niečo
nešto	daco
nešto	čosi
nešto	dačo
nešto	nieco
tijela	telesná
tijela	tele
tijela	orgán
tijela	telo
tijela	panely
tijela	panelov
tijela	telá
tijela	karosérie
tijela	tiel
tijela	orgány
web	web
web	webe
web	webová
web	web
web	webe
mnogi	mnohé
mnogi	mnohí
mnogi	veľa
mnogi	mnoho
mnogi	vela
malo	malo
malo	malá
malo	málo
malo	malé
malo	malý
malo	maly
rad	práce
rad	dielo
rad	praca
rad	práca
rad	pracovné
ispod	pod
ispod	nižšie
putem	via
putem	prostredníctvom
putem	cez
joj	joj
joj	jej
joj	ju
joj	nej
joj	ňu
vlast	dominion
vlast	moc
vlast	napájanie
vlast	výkon
vlast	power
vlast	vládne
vlast	vláda
vlast	vlády
vlast	vlada
red	objednať
red	poradie
red	objednávka
red	poriadok
nacionalni	národný
nacionalni	vnútroštátnych
nacionalni	vnútroštátne
nacionalni	národná
nacionalni	vnútroštátna
nacionalni	národné
jato	zoskupenia
jato	zoskupenie
jato	kŕdeľ
novembar	novembri
novembar	november
novembar	novembra
kup	copa
kup	šálka
kup	hrnček
kup	pohár
kup	pohára
veći	väčšiu
veći	väčšia
veći	väčšie
veći	väčší
veći	väčšia
veći	väčší
veći	väčšie
san	sen
san	snívať
san	dream
san	sna
san	san
ćelije	buniek
ćelije	bunky
članak	článku
članak	článok
pravo	rovno
pravo	priamo
pravo	priamy
pravo	rovné
pravo	správne
pravo	spravne
pravo	vpravo
pravo	právo
pravo	sprava
ovdje	sem
ovdje	tu
ovdje	tady
ovdje	tuto
ovdje	here
unutar	dovnútra
unutar	vnútri
van	dodávka
van	van
van	dodávku
snage	sila
snage	pevnosť
snage	silu
snage	sily
nova	novu
nova	nova
počeo	začali
počeo	začalo
počeo	začal
počeo	začala
počeo	začal
počeo	začalo
počeo	začali
počeo	začala
engleski	anglický
engleski	slovensky
engleski	angličtina
engleski	angličtine
engleski	slovenčina
engleski	slovak
razvoj	rozvoj
razvoj	vývoj
čini	robí
mnoge	mnohé
mnoge	mnohí
mnoge	veľa
mnoge	mnoho
mnoge	vela
džamija	mešity
oblik	tvar
oblik	tvare
oblik	formulár
oblik	formulára
oblik	forma
oblik	forme
živi	žijúci
živi	žijúce
živi	žiť
živi	žije
živi	životy
živi	životov
jedinica	jednotky
jedinica	jednotiek
jedinica	jednotka
jedinica	unit
umro	umrel
umro	zomreli
umro	zomrel
umro	zomrela
njen	jej
njen	ju
njen	nej
njen	ňu
dobro	dobre
dobro	dobrá
dobro	dobra
dobro	dobré
dobro	dobrý
dobro	fajn
poznata	známi
poznata	známe
poznata	známa
poznata	známym
poznata	známy
poznata	známu
poznata	slávny
poznata	slávni
poznata	slávne
poznata	slávna
ruka	rameno
ruka	ruka
ruka	ramena
ruka	ruku
govori	rozpráva
govori	hovorí
govori	hovoriť
govori	hovor
čvor	uzol
čvor	priezvisko
čvor	uzol
moguće	eventuálne
moguće	prípadne
moguće	možná
moguće	možné
moguće	možný
moguće	mozne
mali	malá
mali	small
mali	malý
mali	malých
mali	malé
mali	malá
mali	málo
mali	malé
mali	malý
mali	maly
mali	decko
mali	dieťa
mali	kid
mali	mali
donji	donji
otvoreno	otvorene
otvoreno	open
otvoreno	otvorené
otvoreno	otvorená
otvoreno	otvoriť
stanje	situácia
stanje	stav
stanje	podmienkou
stanje	podmienky
stanje	podmienka
odnosu	relácia
odnosu	vzťah
razgovor	konverzácia
razgovor	rozhovor
razgovor	konverzácie
razgovor	konverzáciu
postala	stal
pjesme	pesničky
pjesme	piesne
pjesme	skladby
pjesme	piesní
gornji	upper
gornji	horný
gornji	horná
gornji	horné
gornji	gornji
zagreb	záhreb
verzija	verzia
verzija	verziu
link	spojiť
link	spojenie
link	súvislosť
link	odkaz
link	link
link	prepojiť
iznad	vyššie
iznad	nad
historija	histórie
historija	histórii
historija	históriu
historija	história
historija	dejiny
general	všeobecné
general	general
general	všeobecne
general	všeobecná
francuska	francúzsko
francuska	francúzska
charles	charles
kraj	ukončiť
kraj	koniec
kraj	end
kraj	skončiť
selo	selo
selo	dediny
selo	dedinka
selo	dedine
selo	dedina
selo	obec
pomoć	pomoc
pomoć	pomoc
pomoć	pomôžte
pomoć	pomôže
pomoć	pomôcť
okrug	county
okrug	powiat
okrug	kraja
okrug	kraj
okrug	okres
okrug	obvod
okrug	okrsok
iznosi	čiastky
iznosi	množstvá
iznosi	sumy
tekst	textový
tekst	text
porodice	rodiny
porodice	rodín
porodice	rodinám
dnk	dna
trenutno	momentálne
otac	otče
otac	otec
otac	otca
njegovo	jeho
bolesti	choroby
bolesti	ochorenia
rowspan	rowspan
more	morom
more	morská
more	more
more	mori
more	mora
ostale	iný
ostale	ďalšie
ostale	iná
ostale	iné
ostale	ostatné
osnovu	založený
osnovu	založená
osnovu	založené
osnovu	základ
itd	atď
itd	atd
itd	etc
isto	rovnaká
isto	rovnaké
isto	rovnaký
isto	rovnako
djevica	virgo
djevica	panny
djevica	panna
djevica	panic
djevica	panna
ponekad	niekedy
ponekad	občas
ponekad	obcas
nagrade	odmien
nagrade	odmeny
nagrade	ocenenie
nagrade	awards
nagrade	ocenenia
nagrade	ceny
nagrade	ocenenia
ćelija	cely
ćelija	bunka
ćelija	bunky
ćelija	cele
ćelija	bunku
riječ	slovo
riječ	slovom
riječ	slova
svjetski	sveta
svjetski	svetová
svjetski	svete
svjetski	svet
svjetski	svetom
svjetski	world
valign	valign
žene	ženy
žene	žien
žene	dámske
proces	proces
proces	spracovať
proces	spracovávať
poznati	slávny
poznati	slávni
poznati	slávne
poznati	slávna
poznati	preslávený
pobjednik	víťaza
pobjednik	výherca
pobjednik	víťaz
odnosi	vzťahy
umjesto	skôr
umjesto	radsej
umjesto	namiesto
luka	luka
luka	prístavu
luka	prístav
luka	port
boje	farieb
boje	farbivá
boje	farby
boje	farby
boje	farebné
boje	farebná
boje	farba
boje	farebný
boje	farby
potpuno	plne
potpuno	úplne
potpuno	kompletne
potpuno	uplne
potpuno	úplne
potpuno	totálne
potpuno	uplne
ivan	ivan
ivan	ivana
igre	zápasy
igre	hry
igre	hier
različitih	iný
različitih	rozdielne
različitih	rôzne
različitih	iná
različitih	odrodu
različitih	rôznorodosť
različitih	odrody
različitih	odroda
daje	rozdáva
daje	dávať
daje	dáva
daje	dáva
niz	postupnosť
niz	sekvencia
glumac	herec
glumac	herca
ono	ono
hrvatski	chorvátska
html	html
lav	leva
lav	lev
lav	lea
lav	lev
lav	leo
car	car
windows	windows
windows	okná
beograd	belehrade
nauka	vedu
nauka	vedy
nauka	veda
ratu	vojnové
ratu	vojny
ratu	vojnový
ratu	war
ratu	vojna
strani	strana
strani	bočný
strani	side
strani	cudzích
strani	cudzie
strani	zahraničný
strani	zahraničné
strani	cudzí
strani	zahraničnej
carstvo	ríše
carstvo	empire
carstvo	ríša
carstvo	impérium
carstvo	ríši
šest	šesť
šest	six
šest	šiestich
šest	šiesti
stari	starý
stari	staré
stari	stará
stari	stara
stari	kamo
stari	frajer
der	der
robert	robert
robert	róbert
metara	metrov
metara	metre
metara	metrov
metara	metre
članaka	články
članaka	článkov
članaka	predmety
političar	politik
oblasti	plochy
oblasti	oblasti
napisao	písomné
napisao	napísané
napisao	písomná
napisao	napísal
napisao	napísali
napisao	napísala
napisao	napísal
napisao	písala
napisao	napísali
pisac	spisovateľ
pisac	spisovateľka
takmičenje	súťaže
takmičenje	sutaz
takmičenje	konkurencia
takmičenje	súťaž
takmičenje	súťaž
snaga	sila
snaga	pevnosť
snaga	silu
snaga	sily
vlade	vlád
vlade	vlády
vlade	vládam
most	most
most	mostík
most	mosta
most	bridge
površina	povrch
površina	povrchu
osnovan	založený
osnovan	založené
osnovan	založená
dobija	dostane
dobija	dostáva
izvor	zdrojový
izvor	zdroj
funkcija	funkcie
funkcija	funkciu
funkcija	funkcia
funkcija	funkcie
funkcija	funkcií
igrač	player
igrač	hráča
igrač	hráč
igrač	prehrávač
vjerovatno	zrejme
vjerovatno	asi
vjerovatno	pravdepodobne
james	james
james	jakub
sjedište	veliteľstvo
sjedište	štáb
sjedište	sídlo
sjedište	ústredie
čovjek	ľudský
čovjek	ľudských
čovjek	človek
čovjek	ľudské
čovjek	ľudská
roman	rímske
roman	roman
roman	rímsky
roman	romana
roman	rímska
roman	román
roman	novela
promjene	zmeny
promjene	zmien
promjene	zmena
promjene	zmeniť
njihove	ich
treći	tretia
treći	tretí
treći	tretích
treći	tretie
treći	tretina
ranije	skôr
ranije	skorší
ranije	skoršie
joseph	jozef
joseph	joseph
joseph	jozefa
slike	obrazy
slike	fotky
slike	obrázkov
slike	obrázky
slike	zobrazenia
slike	obrázkov
slike	obrázky
slike	obrazy
istraživanja	skúmanie
istraživanja	preskúmať
istraživanja	skúmať
istraživanja	objavovať
istraživanja	výskumné
istraživanja	výskum
istraživanja	výskumy
istraživanja	výskumu
različite	rôzni
različite	rozličné
različite	rôzne
različite	rôznych
jezero	jazera
jezero	jazere
jezero	lake
jezero	jazero
ffffff	ffffff
igrama	zápasy
igrama	hry
igrama	hier
veze	spojenia
veze	pripojenia
veze	väzby
colspan	colspan
mark	označiť
mark	značka
mark	mark
članovi	poslanci
članovi	členovia
članovi	členov
dužina	dĺžka
dužina	dĺžky
dužina	dĺžku
serija	séria
serija	rad
serija	série
serija	sériu
uključuje	zahrňuje
uključuje	zahŕňa
uključuje	zahrnuje
vrijednosti	hodnoty
vrijednosti	hodnôt
vrijednosti	hodné
vrijednosti	oplatí
dao	dal
dao	dali
dao	dala
završio	hotové
završio	ukončené
završio	skončili
završio	dokončené
završio	skončil
rock	skala
rock	kameň
rock	skaly
rock	rock
djelo	listina
djelo	skutok
