yang	yang
pasukan	echipele
pasukan	echipe
pasukan	trupa
pasukan	echipa
pasukan	echipa
pasukan	team
islam	islamic
islam	islamice
islam	islamica
islam	islamul
islam	islamului
islam	islam
mana	mana
mana	unde
ketua	sef
ketua	sef
ketua	presedinte
ketua	presedinte
masa	timp
masa	ora
masa	timpul
lagu	cantec
lagu	song
lagu	melodie
lagu	cantec
lagu	cantece
lagu	cantece
lagu	melodii
style	stil
style	stilul
tengah	tengah
tengah	mijloc
jerman	german
jerman	germana
jerman	germana
jerman	germania
jerman	germanii
jerman	nemti
jerman	germani
jalan	drum
jalan	drumul
jalan	road
gmt	gmt
cet	cet
utama	principala
utama	main
utama	principale
utama	principala
utama	principal
utama	primare
utama	primara
utama	primar
banyak	multi
banyak	multi
banyak	multe
salah	incorect
salah	incorecte
salah	incorecta
salah	gresit
salah	gresit
apabila	cand
apabila	cand
bahagian	divizia
bahagian	divizare
bahagian	diviziunea
bahagian	diviziune
bahagian	divizie
bahagian	sectiune
bahagian	sectiunea
bahagian	sectiune
bahagian	sectiune
bahagian	sectiunea
bahagian	parti
bahagian	piese
bahagian	parti
bahagian	sectiunile
bahagian	sectiuni
bahagian	parte
bahagian	partea
menggunakan	folosind
menggunakan	folosirea
menggunakan	utilizarea
menggunakan	utilizand
lagi	mai
jenis	tipul
jenis	tasteaza
jenis	tip
jenis	tipuri
jenis	tipurile
sungai	raurilor
sungai	rivers
sungai	raurile
sungai	rauri
sungai	rau
sungai	raul
sungai	river
kota	city
kota	oras
kota	oras
kota	oras
kota	orasul
kota	orasul
kota	kota
jepun	japonia
jepun	japonez
jepun	japonezi
jepun	japoneze
jepun	japoneza
jepun	japoneza
anak	anak
anak	copile
anak	copila
anak	copil
anak	copila
ada	acolo
ada	ada
tanah	teren
tanah	terenuri
tanah	land
tanah	pamant
tanah	solul
tanah	sol
tanah	terenuri
tanah	pamanturile
tanah	meleaguri
tanah	pamanturi
tanah	tanah
tanah	sol
national	nationala
national	national
national	national
national	nationala
national	national
bersama	mutual
bersama	reciproc
bersama	reciproca
bersama	reciproce
bersama	impreuna
bersama	impreuna
bersama	impreuna
dikenali	recunoscute
dikenali	recunoscut
dikenali	recunoscuta
dikenali	cunoscut
dikenali	cunoscuta
dikenali	cunoscute
hanya	doar
sebelum	inainte
sebelum	inainte
air	apa
air	apa
air	apele
air	apelor
air	waters
air	ape
air	aer
air	aerul
air	air
sepanyol	spania
sepanyol	spaniola
sepanyol	spanioli
sepanyol	spaniola
sepanyol	spaniol
raja	raja
raja	regele
raja	king
raja	rege
perang	razboi
perang	razboiul
perang	razboi
perang	razboaiele
perang	razboaie
perang	razboaie
wanita	doamnelor
wanita	doamnele
wanita	femeie
wanita	femeile
wanita	femei
wanita	femeilor
kuala	confluenta
kuala	kuala
sistem	sistemul
sistem	sistem
sistem	sisteme
pulau	insula
pulau	insula
team	echipa
team	echipa
team	team
provinsi	provincie
provinsi	provincia
provinsi	provincii
provinsi	provinciile
kanak	copile
kanak	copila
kanak	copil
kanak	copila
termasuk	inclusa
termasuk	inclus
termasuk	incluse
termasuk	inclusiv
termasuk	incluzand
termasuk	incluzand
termasuk	include
pendidikan	educativ
pendidikan	educatie
pendidikan	educatia
pendidikan	educatie
musim	anotimpul
musim	sezonul
musim	sezon
musim	anotimp
musim	anotimpurile
musim	sezoane
musim	anotimpuri
penduduk	locuitori
penduduk	locuitorii
penduduk	rezidenti
penduduk	populatia
penduduk	populatie
penduduk	populatia
kini	acum
semasa	curentul
semasa	curent
semasa	actual
semasa	curentului
semasa	actuala
carian	cautari
carian	cautare
carian	cautare
carian	cauta
carian	cauta
kemudian	atunci
kemudian	apoi
serbia	serbia
serbia	sarbilor
serbia	sarbi
serbia	sarbii
serbia	sarb
serbia	sarbi
serbia	sarba
tiga	trei
tiga	three
keseluruhan	intreg
keseluruhan	intreg
tinggi	high
tinggi	inalta
tinggi	inalta
tinggi	inaltime
tinggi	inaltime
tinggi	inaltimea
tinggi	inaltime
guru	profesor
guru	profesoara
guru	profesorilor
guru	profesorii
guru	profesori
czech	cehi
czech	ceha
czech	cehia
czech	ceh
wikipedia	wikipedia
melalui	via
melalui	prin
setiap	fiecare
setiap	fiecare
menteri	ministru
menteri	ministrul
menteri	ministri
menteri	ministrii
semua	toti
semua	toti
semua	toate
semua	tot
bulan	luna
bulan	luna
bulan	moon
bulan	lunile
bulan	luni
bulan	luna
bulan	luna
kapal	vas
kapal	nava
kapal	recipient
kapal	nava
kapal	nava
kapal	vapor
kapal	corabie
kapal	navele
kapal	nave
kapal	vapoare
kapal	corabii
kecil	mic
kecil	mica
kecil	micii
kecil	mici
kecil	tiny
taman	park
taman	parc
taman	parcul
taman	gradina
taman	gradina
taman	gradina
taman	parcuri
taman	parks
taman	parcurile
album	album
album	albumul
album	albumele
album	albume
azerbaijan	azerbaidjan
azerbaijan	azer
new	nou
new	noua
new	noi
new	noua
club	club
club	clubul
mukim	parohia
mukim	parohie
eropah	europe
eropah	europei
eropah	europa
eropah	europa
eropah	europene
eropah	europeana
eropah	europeni
eropah	european
inggeris	anglia
inggeris	england
inggeris	engleza
inggeris	engleza
inggeris	romanian
gambar	poza
gambar	poza
gambar	imagine
gambar	imagini
gambar	poze
gambar	poze
gambar	fotografiile
gambar	fotografii
batu	pietre
batu	pietrele
batu	piatra
batu	stone
batu	piatra
batu	batu
batu	piatra
batu	piatra
batu	stanca
batu	stanca
batu	rock
buku	carti
buku	carti
buku	carti
rumah	acasa
rumah	casa
rumah	acasa
rumah	home
rumah	case
rumah	casele
rumah	house
rumah	casa
rumah	casa
bola	bola
bola	ball
bola	minge
bola	mingea
bola	bila
bola	bila
kedudukan	pozitie
kedudukan	pozitia
kedudukan	pozitia
kedudukan	pozitie
kedudukan	pozitie
kedudukan	clasament
kedudukan	clasamentul
kedudukan	pozitionare
huruf	scrisori
huruf	litere
huruf	scrisoare
huruf	scrisoarea
huruf	litera
itali	italia
itali	italiana
itali	italiana
itali	italian
laporan	raport
laporan	raportul
laporan	raporteaza
laporan	raportare
laporan	raportarea
laporan	raportez
laporan	rapoarte
laporan	rapoartele
data	date
data	datele
data	data
flag	steaguri
flag	steagurile
china	china
china	chineza
china	chineza
china	chinezesc
china	chinez
china	chinezi
pusat	centrele
pusat	centrelor
pusat	centre
pusat	centre
pusat	centrala
pusat	centrale
pusat	centrala
pusat	central
pusat	centrul
pusat	centru
pusat	centrul
pusat	centru
sultan	sultanul
sultan	sultan
country	tara
country	tara
country	tara
country	tara
country	tara
paling	majoritatea
rasmi	oficial
rasmi	oficiale
rasmi	oficiala
rasmi	oficiala
murid	discipolii
murid	discipoli
murid	studenti
murid	elevi
murid	studenti
murid	elevii
murid	discipol
kali	kali
bersatu	unificat
bersatu	unita
bersatu	united
bersatu	unite
bersatu	unit
bersatu	uni
masih	inca
masih	inca
masih	tot
naib	vicii
naib	viciul
naib	moravuri
naib	viciu
naib	vice
anjing	caine
anjing	dog
anjing	caine
anjing	caini
anjing	cainii
anjing	caini
mula	start
mula	incepe
mula	pornire
awal	early
awal	timpuriu
awal	devreme
pelakon	actorilor
pelakon	actorii
pelakon	actori
pelakon	actrita
pelakon	actrita
pelakon	actor
pelakon	actorul
terhadap	contra
terhadap	impotriva
terhadap	impotriva
terhadap	impotriva
peta	harta
peta	harta
peta	harti
peta	harti
bentuk	forma
bentuk	forma
pernah	vreodata
bin	bin
waktu	timp
waktu	ora
waktu	timpul
kereta	masina
kereta	masina
kereta	masina
kereta	masina
kereta	masina
kereta	masini
kereta	masini
kereta	masini
kereta	train
kereta	trenul
kereta	tren
kuasa	puterile
kuasa	powers
kuasa	puteri
kuasa	competente
kuasa	putere
kuasa	puterea
kuasa	power
clubnat	clubnat
sejarah	istorice
sejarah	istorica
sejarah	istoric
sejarah	istoricul
sejarah	istorie
sejarah	istoric
sejarah	istoria
walaupun	desi
walaupun	desi
walaupun	desi
walaupun	desi
walaupun	desi
walaupun	desi
report	raport
report	raportul
report	raporteaza
masjid	masjid
masjid	moschei
masjid	moscheea
masjid	moschee
sendiri	singura
sendiri	singur
sendiri	singuri
sendiri	proprie
sendiri	proprii
piala	trofeu
piala	trofeul
piala	cupa
piala	cupa
piala	ceasca
pecahan	detaliere
pecahan	fractiunile
kira	kira
kira	calcula
kira	calculeaza
pilihan	alegerea
pilihan	alegere
pilihan	optional
pilihan	alegeri
agama	religie
agama	religia
agama	religioasa
agama	religioase
agama	religioasa
agama	religios
agama	religiile
agama	religii
pos	pos
pos	posteaza
pos	post
pos	postare
pos	postarea
pos	postale
jakarta	jakarta
universiti	facultate
universiti	university
universiti	universitate
universiti	universitatea
antarabangsa	international
antarabangsa	international
antarabangsa	internationala
antarabangsa	internationala
antarabangsa	international
kuno	stravechi
kuno	antica
kuno	antice
kuno	antic
tiada	niciuna
parti	party
parti	petrecere
parti	partid
parti	parti
parti	partide
parti	petreceri
parti	partidele
bermula	inceput
bermula	pornirea
bermula	incepand
bermula	pornire
bermula	incepand
para	para
pula	pula
pula	oricum
saya	saya
pelbagai	multiplu
pelbagai	multipla
pelbagai	multiple
pelbagai	multi
pelbagai	diverse
kadar	rata
kadar	rata
kadar	ratele
kadar	rate
kadar	tarife
bukan	nu
perak	perak
perak	argint
perak	silver
perak	argintiu
meter	metru
meter	metri
meter	contoare
meter	contor
meter	metru
meter	metri
abdul	abdul
asia	asiatic
asia	asiatice
asia	asiatici
asia	asiatica
asia	asia
burung	pasare
burung	pasare
burung	pasarea
burung	bird
burung	pasari
burung	pasarile
burung	pasari
burung	pasarile
september	septembrie
bukit	bukit
bukit	colina
bukit	dealul
bukit	hill
bukit	deal
diri	self
kepelbagaian	diversitatea
kepelbagaian	diversitate
kepelbagaian	varietate
kepelbagaian	soi
kepelbagaian	varietatea
kepelbagaian	diversificarea
kepelbagaian	asortate
kepelbagaian	varianta
kepelbagaian	varianta
kepelbagaian	variante
jantina	sexul
jantina	gen
jantina	sex
jantina	sexe
jantina	sexul
jantina	sex
januari	ianuarie
pokok	pom
pokok	arbore
pokok	copac
pokok	copacul
pokok	arborele
pokok	copacii
pokok	copaci
pokok	pomi
pokok	arbori
jun	jun
jun	june
jun	iunie
bar	gratii
bar	baruri
bar	bare
bar	barul
bar	bar
perdana	prime
perdana	prim
pentadbiran	administrator
pentadbiran	administratorul
pentadbiran	guvernoratul
pentadbiran	administratia
pentadbiran	administrarea
pentadbiran	administrare
pentadbiran	administratie
pentadbiran	administratori
pentadbiran	administratorii
ibu	mama
ibu	mama
ibu	mama
ibu	mama
cina	china
cina	chineza
cina	chineza
cina	chinezesc
cina	chinez
cina	chinezi
ogos	dec
ogos	august
datuk	bunic
datuk	bunicul
datuk	bunic
datuk	bunicul
nombor	numar
nombor	numar
nombor	numarul
nombor	numerele
nombor	numere
siri	serie
siri	serii
siri	seria
siri	siri
mungkin	poate
mungkin	poate
rakyat	folk
rakyat	oamenii
rakyat	oameni
rakyat	persoane
jpg	jpg
bahan	ingrediente
bahan	ingredientele
bahan	materialul
bahan	material
bahan	materiale
bahan	materiale
bahan	materialele
lama	lama
imagesize	imagesize
populasi	populatia
populasi	populatie
populasi	populatia
april	april
april	aprilie
empat	four
empat	patru
kode	codul
kode	cod
ideologi	ideologia
ideologi	ideologie
ideologi	ideologiile
muzik	muzica
muzik	muzica
mac	mac
mac	martie
biasa	regulata
biasa	regulate
biasa	regulat
biasa	obisnuit
bangunan	cladire
bangunan	cladire
bangunan	cladirea
bangunan	cladiri
bangunan	cladiri
pesawat	aeronava
pesawat	avioane
pesawat	aeronave
pesawat	avioane
pesawat	avion
manusia	oamenii
manusia	umane
manusia	om
manusia	umana
manusia	uman
mei	may
mei	mei
garuda	garuda
irdt	irdt
november	november
november	noiembrie
zaman	zaman
british	britanic
british	britanica
british	british
british	britanici
berjaya	succes
berjaya	succese
berjaya	succesul
hidup	life
hidup	viata
hidup	viata
hidup	viata
hidup	viata
hidup	viata
anugerah	cadou
anugerah	cadoul
anugerah	premiu
anugerah	premiul
anugerah	premii
anugerah	premiile
lumpur	noroi
lumpur	namol
lumpur	namol
johor	johor
juta	milioane
juta	milion
utc	utc
location	localizare
location	locatie
location	locatia
location	locatia
mampu	capabili
mampu	capabila
mampu	capabile
mampu	capabila
mampu	capabil
arab	arab
arab	araba
arab	arabe
arab	arabia
arab	araba
arab	araba
arab	arabi
arab	arabii
pembangunan	dezvoltarea
pembangunan	elaborare
pembangunan	dezvoltare
membaca	citirea
membaca	citire
membaca	citesc
membaca	citind
membaca	lectura
disember	decembrie
lahir	nascut
lahir	nascuta
lahir	nascut
lahir	nastere
lahir	nastere
lahir	nasterea
perlawanan	meciuri
perlawanan	chibrituri
perlawanan	rezistenta
perlawanan	rezistenta
perlawanan	rezistenta
peringkat	randurile
selangor	selangor
politik	politica
politik	politica
politik	politice
politik	politic
united	unita
united	united
united	unite
united	unit
julai	iulie
tanpa	fara
tanpa	fara
label	etichetele
label	etichete
label	eticheta
label	eticheta
udara	aer
udara	aerul
udara	air
gunung	mountain
gunung	munte
gunung	muntele
gunung	mount
gunung	muntele
majlis	consiliului
majlis	consiliu
majlis	consiliul
majlis	ocazie
oktober	octombrie
sukan	sport
sukan	sportul
sukan	sport
sukan	sporturi
kebanyakan	majoritatea
seri	serie
seri	serii
seri	seria
asal	origine
asal	originea
sahaja	doar
sahaja	numai
tentang	despre
norway	norvegiana
norway	norvegiene
norway	norvegian
norway	norvegia
sebahagian	partiale
sebahagian	partiala
sebahagian	partiala
sebahagian	partial
diterbitkan	publicate
diterbitkan	publicat
diterbitkan	publicata
hak	drepturile
hak	drepturi
mata	ochii
mata	ochi
mata	ochiul
mata	ochi
mata	eye
mata	mata
masyarakat	societatea
masyarakat	societate
masyarakat	societati
isbn	isbn
terdiri	compus
terdiri	compuse
terdiri	compusa
terdiri	consta
membentuk	modelarea
singapura	singapore
abad	abad
abad	secolul
abad	secol
abad	century
ketinggian	altitudinea
ketinggian	altitudine
ketinggian	heights
ketinggian	elevatie
ketinggian	inaltime
ketinggian	inaltime
ketinggian	inaltimea
ketinggian	inaltime
liga	leghe
liga	liga
liga	league
liga	ligii
liga	liga
liga	liga
korea	coreenii
korea	coreeni
korea	coreeana
korea	coreean
korea	coreea
keluarga	familiile
keluarga	familii
keluarga	familie
keluarga	familia
watak	personaj
watak	caracterul
watak	caracter
watak	caractere
watak	caracterele
watak	personajele
watak	personaje
sumber	sursa
sumber	sursa
sumber	resursa
sumber	resursa
sumber	resurse
sumber	resursele
sumber	resurse
sumber	sursele
sumber	surse
menyebabkan	cauzele
menyebabkan	cauze
membawa	aducerea
membawa	aducand
pejabat	oficiali
pejabat	functionarii
pejabat	oficialii
pejabat	functionari
pejabat	birourile
pejabat	oficii
pejabat	birouri
pejabat	oficiu
pejabat	biroul
pejabat	oficiul
pejabat	birou
saint	sfant
saint	sfantul
saint	sfantul
saint	saint
menerima	primirea
menerima	primind
menerima	primi
menerima	primeste
menerima	accepta
dasar	politicile
dasar	politici
dasar	politica
dasar	politica
anda	ai
anda	te
anda	tu
anda	anda
azt	azt
aras	aras
aras	nivelurile
aras	niveluri
aras	nivele
aras	nivelul
aras	nivel
februari	februarie
kata	zice
kata	kata
ramai	aglomerata
ramai	aglomerat
terkenal	renumit
terkenal	renumita
kementerian	ministerul
kementerian	ministerului
kementerian	minister
ahmad	ahmad
aircraft	aeronava
aircraft	avioane
aircraft	aeronave
dewan	consiliului
dewan	consiliu
dewan	consiliul
juara	campion
juara	campioana
juara	campioana
juara	campionul
juara	campionii
juara	campioni
juara	campionilor
bagaimanapun	oricum
sering	deseori
sering	adeseori
sering	adesea
sering	des
australia	australiana
australia	australian
australia	australieni
australia	australiei
australia	australia
web	web
aceh	aceh
kerja	munca
kerja	lucru
kerja	munca
dibina	construite
dibina	construita
dibina	construit
dibina	construita
dibina	construite
dibina	construita
panas	cald
panas	fierbinte
panas	caldura
panas	heat
panas	caldura
panas	caldura
reference	referinta
reference	referinta
reference	trimitere
group	grupa
group	grup
group	grupul
group	grupa
alam	alam
alam	natura
alam	natura
http	http
kelas	clasele
kelas	clase
kelas	cursuri
kelas	clasa
kelas	clasa
rendah	scazuta
rendah	scazut
rendah	low
kod	codul
kod	cod
kod	coduri
kod	codurile
bumi	earth
bumi	pamint
bumi	pamantul
bumi	pamant
bumi	pamant
bumi	pamanturi
bumi	pamanteni
bumi	bumi
daya	daya
panjang	lungime
panjang	lungimea
panjang	lung
panjang	lunga
panjang	long
bidang	domenii
bidang	campuri
bidang	campurile
bidang	camp
bidang	campul
bidang	field
bidang	teren
lima	lima
lima	five
lima	cinci
kelab	club
kelab	clubul
kelab	cluburile
kelab	cluburi
video	video
video	videoclipuri
api	focul
api	incendiu
api	foc
api	api
api	flacara
api	flacara
api	flacara
api	flacarile
api	flacari
manakala	intrucat
sri	sri
umum	generalul
umum	generale
umum	general
mohd	mohd
keadaan	stare
keadaan	stat
keadaan	state
keadaan	statul
sarawak	sarawak
memberi	dand
cara	moduri
cara	cara
cara	carei
perkhidmatan	servicii
perkhidmatan	serviciu
perkhidmatan	serviciul
perkhidmatan	service
perkhidmatan	servicii
unit	unitati
unit	unitati
unit	unitati
unit	unitate
unit	unitatea
sangat	foarte
persekutuan	alianta
persekutuan	alianta
persekutuan	alianta
persekutuan	federatiei
persekutuan	federatia
persekutuan	federatia
persekutuan	federal
persekutuan	federale
persekutuan	federala
persekutuan	bursa
makanan	mancare
makanan	mancare
makanan	alimentare
makanan	alimente
makanan	hrana
makanan	mancaruri
makanan	alimente
ekonomi	economie
ekonomi	economic
ekonomi	economica
ekonomi	economice
ekonomi	economia
ekonomi	economie
versi	versiunea
versi	versiune
versi	versiunile
versi	versiuni
sementara	temporare
sementara	temporara
sementara	temporar
sementara	temporara
haiwan	animale
haiwan	animalelor
haiwan	animalele
haiwan	animalul
haiwan	animal
sabah	sabah
penting	importante
penting	important
penting	importanta
penting	importanta
penting	esentiala
penting	esentiale
penting	esential
penting	esential
merah	rosu
merah	rosu
merah	red
merah	rosu
seni	arte
seni	arta
seni	arta
seni	art
perlu	nevoie
latd	latd
sekali	odata
longd	longd
sdn	sdn
stesen	statie
stesen	gara
stesen	statia
stesen	statie
stesen	statie
stesen	gara
stesen	statii
stesen	statii
latns	latns
longew	longew
polis	cop
polis	politist
polis	politist
polis	politie
polis	politia
polis	politia
muda	muda
muda	tanara
muda	tanar
muda	tinere
muda	young
muda	tineri
amat	amat
amat	extrem
fail	fisiere
fail	fisiere
fail	dosare
fail	fisierul
fail	fisier
fail	fisier
fail	dosar
serangan	atacuri
serangan	atacurile
serangan	atac
serangan	atac
serangan	asalt
putih	albi
putih	albe
putih	alba
putih	alb
berbeza	difera
berbeza	diferit
berbeza	diferite
berbeza	diferita
berbeza	diferita
berbeza	difera
berbeza	variaza
haji	hajj
haji	haji
sains	stiinte
sains	stiinta
sains	stiinta
sains	stiinte
sains	stiinte
sains	stiinte
gol	gol
gol	obiectiv
gol	scopul
melaka	malacca
hasil	rezultate
hasil	rezultatele
hasil	randamentul
hasil	randament
penyanyi	cantareata
penyanyi	singer
penyanyi	cantaret
permainan	joc
permainan	jocul
permainan	jocuri
permainan	jocurile
awam	publice
awam	public
awam	publica
muhammad	muhammad
muhammad	mohammed
badan	body
badan	organism
badan	corp
badan	corpul
badan	trup
maka	maka
tempatan	local
tempatan	locale
tempatan	localnic
tempatan	local
tempatan	locala
tempatan	localnici
tempatan	localnicii
tempatan	localnicilor
tempatan	localitatea
tempatan	localitate
kejohanan	concursuri
kejohanan	campionatele
kejohanan	campionate
kejohanan	campionatul
kejohanan	campionat
kejohanan	turneul
kejohanan	turneu
kejohanan	turnir
berasal	derivat
berasal	derivate
com	com
komuniti	comunitatile
komuniti	comunitati
komuniti	comunitate
komuniti	comunitatea
belanda	olanda
belanda	olanda
belanda	holland
belanda	olandeza
belanda	olandezi
belanda	olandez
belanda	dutch
menunjukkan	aratand
menunjukkan	indica
kaki	picior
kaki	piciorul
kaki	picioarele
kaki	picioare
kaki	picior
kaki	picioarele
kaki	picioare
nepal	nepal
nepal	nepaleza
cinta	iubire
cinta	iubesc
cinta	iubirea
cinta	dragoste
cinta	dragostea
bermain	redarea
bermain	jucand
belakang	inapoi
belakang	inapoi
belakang	back
belakang	spate
belakang	spate
pengguna	utilizatorilor
pengguna	utilizatori
pengguna	utilizatorii
pengguna	utilizatorul
pengguna	utilizator
tempoh	durata
tempoh	durata
tempoh	perioada
tempoh	perioada
tempoh	perioadele
tempoh	perioade
popular	popular
popular	populare
popular	populara
popular	populara
lalu	lalu
maklumat	info
maklumat	informatii
maklumat	informatii
maklumat	informatii
maklumat	informatie
maklumat	informatii
maklumat	informatii
menentang	opune
hitam	neagra
hitam	negru
hitam	neagra
hitam	black
shah	shah
shah	sah
kemudiannya	atunci
kemudiannya	apoi
memberikan	dand
pegawai	ofiterii
pegawai	ofiteri
pegawai	ofiteri
pegawai	ofiter
pegawai	ofiter
pegawai	ofiter
warna	culori
warna	culoare
warna	color
warna	culoarea
warna	culori
warna	culorile
warna	culoare
warna	color
warna	culoarea
city	city
city	oras
city	oras
city	oras
city	orasul
city	orasul
penggunaan	utilizare
penggunaan	folosire
hampir	aproape
latm	latm
longm	longm
program	program
program	programul
program	program
program	programul
program	programe
program	programele
perkataan	zicale
perkataan	cuvint
perkataan	word
perkataan	cuvant
perkataan	cuvant
perkataan	cuvintele
perkataan	cuvinte
perkataan	vorbe
jawatankuasa	comitetul
jawatankuasa	comitet
seed	seminte
seed	samanta
terengganu	terengganu
parlimen	parlamentar
parlimen	parlamentara
parlimen	parlamentare
parlimen	parlamentul
parlimen	parlament
parlimen	parlamentului
london	londra
london	london
dianggap	considerata
dianggap	considerate
dianggap	considerata
dianggap	considerat
dianggap	presupus
dianggap	asumat
sesetengah	unele
sesetengah	unii
hutan	paduri
hutan	paduri
hutan	padurile
hutan	woods
