در	vrata
مرکز	centralna
مرکز	centar
مرکز	centar
زمان	zaman
زمان	vrijeme
شرکت	korporativnog
شرکت	kompanija
شرکت	učestvuju
شرکت	učestvovati
مقاله	esej
مقاله	članak
مقاله	članaka
مقاله	članci
تیم	tim
تیم	tim
تیم	ekipa
مرد	muškarac
انگلیسی	engleski
نظر	komentara
نظر	komentar
نظر	mišljenje
جهانی	međunarodno
جهانی	međunarodni
جهانی	international
جهانی	universal
جهانی	univerzalno
جهانی	univerzalnih
جهانی	univerzalni
جهانی	univerzalne
جهانی	univerzalna
جهانی	globalni
جهانی	globalno
جهانی	world
جهانی	svjetski
جهانی	svijet
همچنین	također
همچنین	takođe
همچنین	također
همچنین	takođe
همچنین	too
زندگی	živi
زندگی	living
زندگی	živo
زندگی	živa
زندگی	život
زن	žena
زن	ženka
زن	supruga
زن	žena
زیر	ispod
زیر	pod
آنها	ih
آنها	oni
هستند	su
جوایز	nagrade
جوایز	nagrade
روستا	selo
تهران	teheran
بازی	igra
بازی	igara
بازی	igre
بازی	igrama
بازی	play
بازی	igrati
بازی	igraju
تاریخی	historijsko
تاریخی	historijski
تاریخی	istorijski
تاریخی	historijska
تاریخی	historijsko
تاریخی	historijski
سرشماری	popis
فرانسه	francuski
فرانسه	francuska
جنگ	rat
جنگ	ratu
باید	moraju
باید	mora
دست	ruke
دست	rukama
دست	ruka
دست	šaka
شورای	vijeće
محل	mjesto
محل	lokacija
های	hai
توابع	funkcija
توابع	funkcije
کتاب	knjiga
کتاب	knjige
کتاب	knjiga
آلمان	njemački
آلمان	njemačka
سطح	nivoi
سطح	površine
سطح	površina
سطح	nivo
اصلی	glavne
اصلی	glavna
اصلی	glavno
اصلی	glavni
اصلی	originalni
اصلی	originalna
اصلی	prvobitni
اصلی	originalne
اصلی	original
اصلی	primarna
اصلی	primarni
ساخت	izgradnja
ساخت	građevinarstvo
ساخت	građevinski
المپیک	olimpijski
المپیک	olimpijada
اول	prvo
اول	prvi
سازمان	organizacija
سازمان	organizacija
سازمان	agencija
سه	tri
دارای	poznati
مرکزی	centered
مرکزی	central
مرکزی	centralni
مرکزی	centralna
ایالت	država
زنده	živa
فارسی	perzijski
بین	grah
بین	između
انگلستان	engleska
دوم	drugi
موسیقی	muzika
گروه	bend
گروه	grupa
جایزه	bonus
جایزه	nagrada
جایزه	nagrade
بیشتر	većina
بیشتر	više
جنوبی	južni
جنوبی	jug
روز	dan
روز	daytime
جمهوری	republika
مرگ	smrt
ولی	ali
داد	dodd
آمریکایی	američki
آمریکایی	amerikanac
نقش	uloga
منطقه	regija
منطقه	zona
منطقه	zonu
منطقه	okrug
بسیار	veoma
بسیار	vrlo
بسیار	mnoge
بسیار	mnogi
بسیار	mnogo
اسلامی	islamski
اسلامی	islamska
بزرگ	velika
بزرگ	velikih
بزرگ	veliki
بزرگ	velikih
بزرگ	veliki
اروپا	evropa
روستایی	ruralni
روستایی	ruralne
روستایی	seljak
آمار	statistika
فعالیت	aktivnost
زاده	born
زاده	rođen
زاده	rođena
زاده	rođeni
محمد	mohammad
محمد	muhammed
محمد	muhamed
بریتانیا	britanija
بریتانیا	britanski
بریتانیا	britansko
بریتانیا	britanska
بریتانیا	britanske
بریتانیا	britanci
مانند	kao
مانند	like
چند	par
چند	nekoliko
شمالی	sjever
شمالی	sjeverna
شمالی	sjeverni
شمالی	karolina
آب	voda
خورشیدگرفتگی	pomračenje
ایرانی	perzijski
ایرانی	iranska
ایرانی	iranski
اطلاعات	info
اطلاعات	informacija
ایجاد	stvaraju
ایجاد	napravi
ایجاد	stvoriti
ایجاد	kreiranje
ایجاد	stvaranje
ایجاد	kreiranje
ایجاد	stvaranje
مالک	vlasnik
مالک	malik
امنیت	obezbjeđenje
امنیت	sigurnost
امنیت	bezbjednost
امنیت	bezbjednosti
امنیت	sigurnost
نوع	tip
نوع	type
مردم	narod
دلیل	razum
دلیل	prouzrokovati
دلیل	uzrok
روستای	selo
دور	away
دور	daleko
اولین	evelyn
مربوط	relevantne
مربوط	relevantnim
مربوط	vezani
مربوط	vezane
بار	učitavanje
بار	teret
بار	barr
بار	bar
دریا	moru
دریا	more
شما	vi
شما	ti
شما	you
شما	te
شما	vaš
شما	tvoje
شما	your
برابر	jednaki
برابر	jednakih
برابر	jednake
برابر	jednaka
برابر	jednako
تولید	proizvodnja
تولید	generiše
تولید	generisati
تولید	generišu
تپه	brdo
تنها	sami
تنها	sama
تنها	samo
تنها	lonely
تنها	usamljeni
شرقی	istok
شرقی	orijentalna
شرقی	istočnim
شرقی	istočni
شرقی	istočnoj
شرقی	istočna
شرقی	istočne
یونسکو	unesco
یونسکو	sajtova
یونسکو	sajtovi
برخی	neki
میان	između
جهان	world
جهان	svjetski
جهان	svijet
جام	kup
ها	ha
ها	hmmm
ارتفاع	visini
ارتفاع	visina
ارتفاع	visina
کد	kod
کشف	otkriveni
کشف	otkrivene
کشف	otkrivena
کشف	otkriven
کشف	otkrio
کشف	otkrili
کشف	otkriti
کشف	otkriju
کشف	otkrili
کشف	otkrije
کشف	otkriće
نشان	badge
حذف	uklanjanjem
حذف	uklanjanje
حذف	brisanje
حذف	uklanjanju
حذف	ukloni
حذف	izbrisati
تلویزیونی	televizija
غربی	zapadu
غربی	zapad
غربی	zapadu
غربی	zapadna
غربی	zapadnim
غربی	zapadne
غربی	zapadni
گرفته	odveden
گرفته	uzeo
گرفته	donesena
دوران	eru
دوران	ere
دوران	era
شامل	uključivala
شامل	uključena
شامل	uključuju
شامل	uključiti
شامل	obuhvaća
شامل	obuhvata
شامل	uključuje
شدن	postaju
شدن	postavši
بهترین	najbolji
بهترین	best
دولت	država
دولت	vlast
همراه	mobilni
همراه	mobilne
همراه	pratnji
چپ	lijevo
ایتالیا	italia
ایتالیا	italija
ایتالیا	italijanski
صفحه	page
صفحه	stranica
مجلس	parlament
مجلس	skupština
تحت	pod
آغاز	početak
آغاز	start
آغاز	početka
آغاز	počevši
آغاز	početak
آغاز	počevši
آغاز	polazna
آغاز	počev
آغاز	počinje
آغاز	počinju
ویکی	wiki
ویکی	viki
راه	put
راه	način
کشتی	brodovi
کشتی	brodove
کشتی	brodovima
کشتی	brod
کشتی	hrvanje
کشتی	čamac
بودند	bili
الگو	šema
الگو	obrazac
توجه	pažnja
بن	benu
بن	bene
بن	ben
همه	svi
همه	all
همه	svi
همه	sve
همه	svi
کوچک	male
کوچک	mali
کوچک	malu
کوچک	malo
کوچک	mali
کوچک	mala
کوچک	manja
ژاپن	japan
رسمی	zvanična
رسمی	zvaničnik
رسمی	zvanične
رسمی	zvanični
رسمی	službeni
رسمی	formalne
رسمی	formalna
رسمی	formalni
اسلام	islam
سپتامبر	septembar
پرونده	slučaj
پرونده	dosije
پرونده	datoteka
پرونده	arhiva
پرونده	file
ماه	mjesec
ماه	meseci
ماه	mjesecima
ماه	mjesec
ماه	moon
اوت	august
اوت	aug
هزار	hiljade
هزار	hiljadu
هزار	hiljada
تابستانی	ljeto
چون	jer
چون	kada
آوریل	apr
آوریل	april
تغییر	mijenja
تغییر	promjena
تغییر	izmjena
تغییر	promjene
تغییر	promjeni
تغییر	promene
تغییر	promena
مجموعه	zbirka
مجموعه	kolekcija
مجموعه	collection
سیاسی	politička
سیاسی	politički
شکل	oblik
شکل	formi
شکل	oblik
شکل	formirati
شکل	forma
شکل	formi
شکل	formiraju
شکل	figura
شکل	cifra
شکل	figure
شکل	umjetničko
مارس	mart
مارس	mars
درخواست	zahtjev
کیلومتر	kilometar
کیلومتر	kilometra
کیلومتر	kilometara
جمله	kaznu
جمله	rečenica
جمله	kazna
جمله	presudom
گردشگری	turizam
گردشگری	turistička
گردشگری	turističkih
شهری	urban
شهری	urbani
شهری	urbano
شهری	urbana
شهری	urbane
شهری	općinskom
شهری	općinsko
شهری	grad
ممکن	mogući
ممکن	moguće
لیگ	liga
روسیه	ruski
روسیه	rusija
منابع	izvori
منابع	izvora
منابع	resursi
منابع	resurse
نخستین	prvo
نخستین	prvi
شاه	king
شاه	kralj
جنوب	južni
جنوب	jug
طور	mount
تشکیل	formirane
تشکیل	formirana
تشکیل	formiranje
تشکیل	formiranja
تشکیل	formacija
فوت	foot
فوت	foote
اکتبر	oktobar
ژوئن	juni
چه	što
امکان	mogući
امکان	moguće
امکان	mogućnost
نویسندگان	autori
سر	sar
سر	glava
سر	glava
حزب	stranka
حزب	partija
ما	naše
ما	naša
ما	naš
فرهنگ	kultura
برندگان	pobjednici
دیگری	još
بدون	bez
خانه	kuća
خانه	dom
خانه	home
دسامبر	decembar
موارد	predmeta
موارد	predmete
موارد	stavke
موارد	predmeti
موارد	slučajevi
هند	indija
آلبوم	album
آزاد	free
چاپ	štampanje
چاپ	štampanje
علمی	nauka
علمی	naučna
علمی	naučne
علمی	naučno
نوامبر	novembar
آسیا	azijsko
آسیا	azijski
آسیا	azijske
آسیا	azijska
شمال	sjever
شمال	sjeverna
شمال	sjeverni
پایان	kraj
پایان	okončanju
علوم	nauka
جان	john
سید	sida
سید	sid
کالیفرنیا	kalifornija
قرن	vijek
بازیگر	glumica
بازیگر	glumac
صنایع	industrija
صنایع	industrija
گونه	obraza
گونه	vrsta
کانادا	kanada
کانادا	kanadski
اسپانیا	španija
اسپانیا	španski
زمین	zemlja
رئیس	boss
رئیس	šef
برزیل	brazil
برزیل	brazilski
سبک	svjetlost
سبک	stil
سبک	style
بالا	top
بالا	bala
جدید	novi
تصویر	imidžu
تصویر	imidž
تصویر	slika
غیر	non
حضور	prisustvo
حضور	prisustvo
وارد	ward
وارد	odjeljenju
عضو	član
عضو	članica
عضو	donacija
عضو	donaciju
میراث	nasljedstvo
میراث	legacy
میراث	naslijeđe
میراث	naslijeđe
میراث	baština
میراث	nasljeđe
زنان	žene
نظامی	vojska
قمری	lunarnog
قمری	lunar
آذربایجان	azerbejdžan
جای	mjesto
هیچ	bilo
چین	brada
چین	kina
سیستم	sistem
ظاهر	pojavljivanja
ظاهر	izgled
ظاهر	zahir
ظاهر	pojaviti
ادامه	nastavljaju
ادامه	nastavljena
ادامه	nastavila
ادامه	nastavljen
ادامه	nastavio
درجه	razreda
درجه	stepena
درجه	stepeni
درجه	stepenu
درجه	stepen
درجه	stepena
انتخاب	izboru
انتخاب	odabrao
انتخاب	biraju
انتخاب	birati
انتخاب	izabere
انتخاب	izabrao
انتخاب	biraju
انتخاب	odabir
انتخاب	izbor
موجود	dostupan
موجود	dostupno
موجود	dostupni
موجود	dostupna
موجود	raspolaganju
موجود	postojeće
موجود	postojećim
موجود	postojećih
موجود	postojeći
دستی	uputstvo
دستی	priručnik
فقط	samo
اعلام	proglašeno
اعلام	proglašeni
اعلام	proglasile
اعلام	proglasio
اعلام	deklaracija
اعلام	proglašenje
اعلام	objaviti
نسبت	odnos
اعضای	članovi
خراسان	horasan
مسابقات	turnir
تلفن	telefon
تلفن	telefon
داستان	priča
داستان	priče
داستان	price
سوم	iii
سوم	treći
سوم	treća
سوم	treće
خط	linija
قانون	pravilo
درگذشت	poginuo
درگذشت	umro
درگذشت	umrlo
درگذشت	umrla
علت	razum
علت	prouzrokovati
علت	uzrok
مهم	važnom
مهم	važna
مهم	važno
مهم	bitan
مهم	važnih
مهم	bitno
منبع	izvor
منبع	resurs
میلیون	milion
کمک	pomoći
کمک	pomogne
کمک	pomoć
جهت	pravci
جهت	pravcima
جهت	pravaca
جهت	smjer
جهت	pravac
جهت	orijentacija
هوایی	vazdušna
هوایی	vazduh
حتی	čak
نمایش	show
نمایش	emisiju
نمایش	nastup
نمایش	šou
نمایش	sou
آمریکای	amerika
ناحیه	regija
ناحیه	okrug
طراحی	dizajn
طراحی	dizajnira
آموزش	obuke
آموزش	trening
آموزش	obuka
آموزش	treninga
آموزش	obuku
آموزش	obrazovanje
قلعه	dvorac
قلعه	tvrđava
ویرایش	uredi
ویرایش	uređivanje
حکومت	vlast
نمایندگان	predstavnici
نمایندگان	delegati
نمایندگان	delegata
بازدید	posjetili
بازدید	posjetila
بازدید	posjetio
بازدید	pregled
بازدید	posjetu
بازدید	posjeta
بازدید	posjeta
شیمیایی	hemijska
شیمیایی	hemikalija
شیمیایی	hemijsko
شیمیایی	hemijski
شیمیایی	hemikalije
ادبیات	književnost
موضوع	tema
موضوع	subjekat
موضوع	subjekt
شبکه	mreži
شبکه	umrežavanja
شبکه	povezivanje
شبکه	mrežu
شبکه	mreže
شبکه	mreža
برنامه	app
برنامه	aplikacija
برنامه	aplikaciju
برنامه	program
برنامه	raspored
برنامه	program
کاربران	korisnici
کاربران	korisnika
تولد	rođendan
تولد	rođenja
تولد	rodila
تبدیل	realizuju
تبدیل	pretvaranje
تبدیل	transformacija
تبدیل	transformiše
تبدیل	transformacija
تبدیل	transformacije
تبدیل	transformaciju
دریایی	morskih
دریایی	morski
دریایی	marine
سن	sen
سن	uzrast
سن	godište
سن	doba
سن	age
سن	starost
سن	seine
سن	san
سن	sveti
سن	saint
عربی	arabi
عربی	arapski
عربی	arapsko
روش	roche
روش	metod
بازیکن	igrač
بازیکن	igrači
رفته	nestao
رفته	nestali
رفته	otišli
رفته	otišla
نتیجه	ishod
نتیجه	rezultati
نتیجه	rezultat
نتیجه	zaključka
نتیجه	zaključak
انقلاب	revolucija
تگزاس	texas
عراق	irak
شروع	početak
شروع	start
شروع	početka
شروع	počevši
شروع	polazna
شروع	počev
شروع	počinje
شروع	počinju
هنر	umjetnost
هنر	art
هنر	umjetnost
زمینه	pozadinu
زمینه	pozadina
قسمت	dio
قسمت	epizode
قسمت	epizoda
بررسی	pogledajte
بررسی	check
مدیر	rukovodilac
مدیر	administrator
باز	otvorene
باز	otvorena
باز	otvoren
باز	otvoreno
باز	open
باز	nazad
باز	back
باز	vrati
ترکیه	turska
ترکیه	turski
مدال	medalja
مدال	medalju
مدال	medalje
مدال	medalja
حقوق	plaće
حقوق	plate
حقوق	plaća
حقوق	prava
دی	dey
عمومی	generičkih
عمومی	javni
عمومی	javnost
عمومی	javna
عمومی	javno
عمومی	general
حسین	hossein
حسین	husein
حسین	hussain
ترجمه	prevođenje
دقیقه	minuta
دقیقه	minuta
رنگ	boja
رنگ	boji
رنگ	boje
رنگ	boju
رنگ	boja
افزایش	povećanje
افزایش	porast
افزایش	povećati
افزایش	povećava
افزایش	povećanju
افزایش	povećan
افزایش	povećana
افزایش	povećane
افزایش	povećanu
افزایش	povećanog
طبیعی	prirodno
طبیعی	normalno
طبیعی	normalan
طبیعی	normalni
طبیعی	normalne
طبیعی	normalna
معروف	poznati
معروف	poznata
معروف	poznat
معروف	poznate
معروف	slavni
مدیریت	upravljanje
مدیریت	vođenje
مدیریت	menadžment
گل	gol
گل	cvijeća
گل	flowers
گل	cvijeće
گل	cvijet
گل	gol
گل	cilj
انتشار	difuzija
انتشار	izdavačka
انتشار	izdavačke
انتشار	izdavačkom
انتشار	emisije
ایشان	oni
نیاز	treba
نیاز	potrebni
نیاز	potrebno
نیاز	potrebna
نیاز	potreban
نیاز	potrebne
نیاز	treba
نیاز	potrebnih
توضیح	komentara
توضیح	komentar
ترکیب	mješavine
ترکیب	sastav
ترکیب	kompozicija
ترکیب	sastavu
ترکیب	kombinacija
ترکیب	jedinjenje
دریافت	prima
دریافت	primanje
دریافت	primaju
دریافت	prijem
رشته	gudački
رشته	string
رشته	nit
کننده	izvođač
موافق	složio
موافق	složili
هنری	henri
هنری	henry
مواد	droga
مواد	materijal
مواد	material
مواد	materijale
مواد	materijalima
مواد	materijala
مواد	materijali
درباره	oko
کارگردانی	usmjeren
کارگردانی	režija
کارگردانی	režirao
استرالیا	australijski
استرالیا	australian
استرالیا	australijska
اجتماعی	društvena
اجتماعی	društvene
اجتماعی	društvenu
اجتماعی	socijalna
بانی	boni
جریان	trenutna
جریان	protoka
جریان	protok
جریان	flow
جریان	strujanje
جریان	teku
جریان	potok
طریق	putem
طریق	preko
نویسنده	pisac
نویسنده	autor
ژانویه	januar
کنار	strani
کنار	strana
انرژی	energija
انتخابات	izbornom
انتخابات	izbori
انتخابات	izbori
حسن	hasan
حسن	hassan
حسن	hasan
ملیت	nacionalnost
مه	maj
مه	mah
مه	magla
مه	magla
کسی	neko
ثانیه	sekundi
ثانیه	drugi
کل	ukupno
کل	cijela
کل	čitava
کل	kal
اصفهان	isfahan
خان	khan
خان	kan
دکتر	doktor
انجمن	vijeće
انجمن	društvo
انجمن	bratstvo
انجمن	zajednica
انجمن	udruženje
انجمن	asocijacija
غرب	zapadu
غرب	zapad
توسعه	razvoj
توسعه	razvijao
توسعه	razvija
فصل	poglavlje
فصل	sezona
معمولاً	obično
رسید	postigli
رسید	postignutim
رسید	stigao
رسید	stigli
رسید	stigla
ژوئیه	jula
ژوئیه	juli
شوروی	sovjeti
شوروی	sovjetski
افغانستان	afganistan
ورزش	gym
ورزش	sport
ورزش	vježbi
ورزش	vježba
ورزش	sportsko
معماری	arhitektura
معماری	arhitektonski
باند	bondu
آنجا	tu
آنجا	tamo
پرندگان	ptice
آخرین	last
آخرین	poslednji
آخرین	poslednja
آخرین	posljednja
آخرین	zadnja
آخرین	posljednji
آخرین	finale
آخرین	završni
آخرین	konačni
آخرین	najnoviji
آخرین	najnovija
آخرین	najnovije
پزشکی	medicina
پزشکی	medicinska
پزشکی	medicinski
پزشکی	medical
فرهنگی	kultura
فرهنگی	kulturna
فرهنگی	kulturno
فرهنگی	kulturni
فرهنگی	kulturnih
تلویزیون	televizija
دنیا	world
دنیا	svjetski
دنیا	svijet
خوانندگان	pjevači
خوانندگان	pjevača
خوانندگان	reader
خوانندگان	čitaocima
جغرافیای	geografija
حالت	država
حالت	modu
حالت	mode
حالت	mod
حالت	raspoloženje
کوه	planina
کوه	mount
کوه	kuh
مقالات	članaka
مقالات	članci
مقالات	eseje
مدیران	rukovodioci
مدیران	rukovodiocima
عمل	akcija
عمل	operacija
عمل	ponašaju
عمل	čin
عمل	akt
کره	tirić
کره	putera
کره	korejski
کره	koreja
انتقال	prenos
انتقال	transfer
انتقال	prijenos
انتقال	tranziciji
انتقال	prelazni
انتقال	tranzicija
انتقال	transport
فوریه	hitna
فوریه	februar
فوریه	fourier
فوریه	feb
ارائه	prezentacija
رود	rijeka
رود	rod
رود	rud
سیاست	politika
سیاست	politika
سیاست	diplomatija
فرانسوی	francuski
وطن	dom
وطن	home
وطن	migracije
وطن	migracija
برتر	uzvišen
نزدیک	skoro
نزدیک	zatvori
نزدیک	blizu
نزدیک	bliskoj
نزدیک	bliski
نزدیک	blizak
نزدیک	bliska
نزدیک	blizu
نزدیک	obližnje
دلار	dolar
داخلی	enterijera
داخلی	unutrašnje
داخلی	unutrašnja
داخلی	unutrašnji
کاهش	smanji
کاهش	smanjenju
کاهش	smanjenje
کاهش	smanjenja
کاهش	smanjenje
احمد	ahmed
ده	deh
ده	deset
ارتش	vojska
ارتش	vojska
ارتش	armija
سایر	sawyer
مشخص	specifične
مشخص	konkretne
مشخص	specifična
مشخص	isticanja
مشخص	istaknuta
مشخص	naglasili
مشخص	naglašena
مشخص	istakla
گفت	rekli
حاضر	prisutan
اسرائیل	izrael
اسرائیل	isra
اسرائیل	izraelski
انسان	čovjek
انسان	muškarac
مسجد	džamija
مثل	kao
مثل	like
شهرها	gradove
شهرها	gradova
شهرها	gradovima
شهرها	gradovi
سیاه	crni
سیاه	crna
قدرت	snage
قدرت	snaga
قدرت	power
قدرت	vlast
نسخه	verzija
کم	malu
کم	malo
کم	mali
کم	mala
کم	cam
کم	niski
کم	nizak
کم	low
خانواده	porodice
خانواده	porodica
خانواده	porodično
میدان	kvadrat
ویژه	posebna
ویژه	specijalno
ویژه	specijalni
حوزه	polje
حمله	napad
حمله	napad
ناسا	nasa
جزیره	ostrvo
وزارت	odjel
وزارت	katedri
وزارت	odjeljenje
وزارت	departmenta
وزارت	ministarstvo
ساختمان	zgrada
ساختمان	izgradnja
ساختمان	građevinarstvo
ساختمان	građevinski
درام	drama
درام	bubanj
درصد	postotak
درصد	posto
درصد	procenata
مهندسی	inženjerstvo
برنده	pobjeda
برنده	pobijedi
برنده	osvoji
برنده	pobjednik
علم	nauka
علم	znanje
وقتی	kada
آبی	plava
اقتصاد	ekonomija
اقتصاد	privreda
ورزشی	atletski
ورزشی	athletic
ورزشی	sporting
ورزشی	sportskim
ورزشی	sportski
ورزشی	sportskom
ورزشی	sportska
ورزشی	sport
ورزشی	sportsko
جامعه	društvo
جامعه	zajednica
بازار	pijaci
بازار	bazar
بازار	tržište
بازار	tržišta
معرفی	uvođenje
معرفی	upoznavanje
معرفی	uvodi
معرفی	uvođenju
معرفی	predstavljamo
معرفی	uvođenje
معرفی	uvesti
معرفی	uvedeno
معرفی	uveo
معرفی	uveden
معرفی	uvedena
مصر	egipat
مصر	egipatska
مصر	egipatski
متن	tekst
متن	text
متن	kontekst
متن	kontekstu
متن	izvor
سرعت	brzina
سرعت	brzina
طرف	strani
طرف	strana
آمد	stigao
آمد	stigli
آمد	stigla
آمد	došao
آمد	došla
مطرح	predstavlja
دهد	grantova
سابق	bivši
پسر	boy
پسر	dječak
پسر	dečak
پسر	sin
دین	religija
دین	din
رضا	reza
سایت	web
سایت	sajtu
سایت	sajt
آسمانی	nebeski
خیلی	veoma
خیلی	vrlo
خیلی	prilično
خیلی	pretty
خورشیدی	solarni
خورشیدی	sunčev
خورشیدی	solarne
سفید	bijela
سفید	bijeli
جشنواره	festival
بهتر	bolji
بهتر	bolje
بهتر	najbolji
بهتر	best
فرد	individualni
فرد	individualne
فرد	fred
لندن	london
رفت	nestao
رفت	nestali
رفت	otišli
رفت	otišla
بخشی	jačanjem
سری	serija
سری	seriji
سری	šri
سری	serie
باستان	drevni
باستان	drevno
باستان	drevna
باستان	drevne
باستان	antike
اسکار	oskar
اسکار	oscar
اسکار	oskar
اکنون	sada
اکنون	now
اکنون	sad
کلی	kelly
کلی	glina
هیئت	delegacija
آلمانی	njemački
محلی	lokalno
محلی	regionalni
محلی	regionalna
محلی	lokalnom
محلی	lokalni
معنی	značenja
معنی	značenju
معنی	značenje
معنی	smisao
دادن	davanju
دادن	davanje
دادن	dajući
دادن	daje
شرق	istok
شرق	istočnim
شرق	istočni
شرق	istočnoj
شرق	istočna
شرق	istočne
دیده	vidjeli
دیده	viđena
دیده	vidio
دیده	viđen
دیده	vidio
شیخ	šejh
برگزیده	odabrane
برگزیده	izabrao
برگزیده	izabranim
برگزیده	odabran
برگزیده	odabrano
برگزیده	odabrane
برگزیده	odabrana
کنترل	kontrolisanje
کنترل	kontrolisati
کنترل	kontroliše
کنترل	kontroli
کنترل	kontrola
انواع	tipovi
انواع	vrste
درست	istina
درست	tačna
سنگ	pjevao
سنگ	stone
سنگ	kamen
سنگ	kameno
سنگ	kameni
استاد	gospodar
استاد	master
استاد	majstor
موقعیت	pozicija
موقعیت	položaj
موقعیت	situacija
موقعیت	stanje
امپراتوری	carstvo
امپراتوری	carsku
امپراتوری	carska
امپراتوری	carske
بیماری	bolest
بیماری	oboljenja
بیماری	bolest
عمق	dubina
عمق	dubinu
عمق	dubine
عمق	dubini
کلاس	časovi
کلاس	predavanje
آنان	ih
مدرسه	škola
کسب	stiču
کسب	poslovni
کسب	poslovanje
حرکت	move
حرکت	potez
حرکت	pokret
جغرافیایی	geografske
جغرافیایی	geografska
جغرافیایی	geografski
مشخصات	specifikacije
مشخصات	specifičnosti
مشخصات	opis
همکاری	saradnja
همکاری	partnerstvo
همکاری	partnerstvu
همکاری	saradnja
دبی	dubai
دبی	debi
کوتاه	kratko
روابط	odnosi
اجرا	nastup
اجرا	izvrši
اجرا	pogubljenje
اجرا	run
اجرا	vođenje
وزیر	ministar
خواننده	pjevačica
خواننده	pjevač
خواننده	reader
پیشنهاد	kazao
پیشنهاد	nuditi
پیشنهاد	ponuda
پیشنهاد	prijedlog
اتحادیه	savez
اتحادیه	unija
اتحادیه	union
خوب	dobro
خوب	dobar
خوب	dobre
خوب	pa
موفق	uspješan
موفق	uspješnu
موفق	uspješne
موفق	uspješna
موفق	uspješni
موفق	uspjeh
شخصی	ličnu
شخصی	ličnim
شخصی	lične
شخصی	lična
شخصی	lično
شخصی	lični
شخصی	individualni
شخصی	individualne
شخصی	privatno
شخصی	privatne
شخصی	privatni
شخصی	privatna
پایین	down
پایین	oboren
پایین	dole
پایین	dno
پدر	tati
پدر	tata
پدر	otac
حق	istina
خاص	specifične
خاص	konkretne
خاص	specifična
خاص	posebna
خاص	specijalno
خاص	specijalni
گذشته	prošlost
کیفیت	kvalitet
کیفیت	kvaliteta
ازدواج	udati
ازدواج	udata
ازدواج	oženjen
ازدواج	oženio
ازدواج	brak
ازدواج	vjenčanje
ازدواج	vjenčanja
خارجی	vanjska
خارجی	vanjski
خارجی	exterior
خارجی	stranih
خارجی	strani
خارجی	stranim
هنوز	ipak
