категория	kategorya
через	through
национальный	national
национальный	pambansa
национальный	pambansang
национальный	nasyonal
область	probinsya
область	province
область	probinsiya
область	lalawigan
область	rehiyon
область	oblast
область	lugar
область	area
область	lawak
список	listahang
список	listahan
сельское	rural
сельское	panlalawigan
сайт	website
сайт	site
века	siglo
века	daantaon
официальный	official
официальный	opisyal
часть	bahagi
часть	part
часть	parte
этот	ito
этот	nito
несколько	ilang
несколько	multiple
несколько	maramihang
несколько	medyo
город	bayan
город	lungsod
город	siyudad
город	city
мира	peace
мира	kapayapaan
мира	mira
первое	unang
первое	muna
чем	kesa
чем	kaysa
части	parts
описание	paglalarawan
всего	kabuuang
всего	kabuuan
первый	unang
первый	muna
файл	tipunan
файл	magsampa
файл	talaksan
файл	file
карты	baraha
карты	maps
карты	mapa
два	dalawang
два	dalawa
два	two
всех	all
всех	puro
всех	lahat
всех	lahat
раз	kapag
там	may
второй	pangalawa
очень	napaka
карта	mapa
карта	card
площадь	plaza
площадь	parisukat
площадь	lugar
площадь	area
площадь	lawak
даже	kahit
затем	then
затем	pagkatapos
группы	grupo
группы	pangkat
группы	group
размер	laki
размер	sukat
имеет	has
поселения	settlements
почтовый	postal
над	mahigit
страны	bansa
страны	makabayan
страны	bansang
ему	kaniya
ему	niya
ему	siya
ему	kanya
входит	pumapasok
индекс	index
улица	kalye
население	demograpiko
население	populasyong
население	populasyon
работы	trabaho
работы	magtrabaho
работы	work
вместе	sama
вместе	magkasama
упоминание	pagbanggit
упоминание	mention
упоминание	binabanggit
упоминание	banggitin
здесь	rito
здесь	dito
здесь	nandito
истории	kuwento
истории	kasaysayan
истории	history
которая	aling
которая	alin
александр	alexandre
александр	alejandro
александр	alexander
армии	armies
армии	hukbo
армии	army
деление	division
деление	dibisyon
деление	subdivision
деление	fission
хотя	bagaman
хотя	although
кроме	puwera
кроме	maliban
кроме	pwera
игроки	manlalaro
другие	iba
получил	nakuha
история	story
история	kuwento
история	kwento
история	kasaysayan
история	history
совета	konseho
совета	konsilyo
фильм	pelikula
фильм	sine
фильм	movie
рождения	kapanganakan
времени	panahon
времени	oras
времени	time
либо	alinman
либо	either
участник	miyembro
участник	kalahok
участник	kasali
страница	pahinang
страница	pahina
страница	page
участие	paglahok
википедии	wikipedia
три	tatlong
три	tatlo
человека	pantao
человека	tao
человека	makatao
человека	human
автор	author
республики	republika
внутреннее	panloob
внутреннее	internal
внутреннее	natatagong
статей	akda
статей	artikulo
случае	case
случае	kaso
случае	kasong
центр	center
центр	sentro
центр	sentro
центр	centre
округ	county
округ	kondado
округ	okrug
округ	distrito
жизни	buhay
жизни	buhay
жизни	lives
жизни	nakatira
генерал	pangkalahatan
генерал	heneral
генерал	pangkalahatang
генерал	general
родился	ipinanganak
родился	pinanganak
союза	unyon
союза	union
союза	unyong
кто	sino
связи	links
связи	komunikasyon
день	araw
именно	sakto
период	panahon
община	pamayanan
община	komunidad
индексы	indices
округа	pambatas
округа	counties
франции	pransiya
франции	france
группа	grupo
группа	pangkat
группа	group
имя	pangalan
имя	pong
игры	games
цифровой	digital
поэтому	samakatuwid
санкт	sankt
ширина	lapad
ширина	luwang
просто	lng
просто	nalang
просто	basta
регион	rehiyon
тогда	then
тогда	pagkatapos
конце	matatapos
конце	katapusan
конце	pagtatapos
конце	tapusin
конце	dulo
отечественной	patriotic
вот	rito
вот	dito
вот	nandito
работал	nagtrabaho
церкви	simbahan
церкви	iglesia
церкви	simbahan
церкви	church
клуб	club
клуб	samahan
наук	sciences
ввп	gdp
больше	pa
больше	pang
федерации	pederasyon
наиболее	pinaka
наиболее	karamihan
изображения	larawan
изображения	imahe
советский	sobyet
степени	degrees
степени	degree
степени	antas
северо	northwestern
изображение	larawan
изображение	imahe
награды	parangal
награды	awards
ранее	nauna
ранее	dati
ранее	kanina
википедия	wikipedia
перед	noon
перед	dati
перед	bago
германии	aleman
германии	germany
германии	alemanya
германии	mikrobyo
владимир	vladimir
москва	moscow
системы	systems
системы	sistema
стала	naging
стороны	panig
совет	konseho
совет	konsilyo
академии	academy
две	dalawang
две	dalawa
две	two
николай	nikolaj
николай	nicolás
николай	nicholas
николай	nikolay
некоторые	ilang
некоторые	ilan
менее	kaunti
менее	less
роль	tungkulin
дом	tahanan
дом	bahay
дом	makauwi
дом	dom
дом	bahay
значимость	kaugnayan
высоты	matataas
высоты	heights
русский	russian
русский	ruso
член	miyembro
член	titi
член	dick
член	titi
член	titi
орден	order
сын	anak
сын	son
пока	bye
общины	communes
общины	pamayanan
общины	komunidad
число	bilang
эта	ito
эта	nito
нужно	need
нужно	kailangan
большой	large
большой	malaki
большой	malaking
большой	big
большой	malaking
большой	malaki
количество	bilang
количество	dami
институт	institute
институт	suriang
институт	institut
институт	institusyon
компании	kumpanya
компании	kompanya
компании	kumpanya
компании	kompanya
церковь	iglesia
церковь	simbahan
церковь	church
советского	sobyet
проект	project
проект	proyekto
проект	taumbayan
проект	draft
много	lots
много	maraming
много	maraming
много	marami
много	magkano
много	marami
сельский	rural
сельский	panlalawigan
вопрос	isyu
вопрос	issue
вопрос	problema
вопрос	katanungan
вопрос	tanong
новый	new
новый	bago
новый	bagong
образование	edukasyon
тоже	masyadong
тоже	rin
момент	sandali
момент	moment
момент	torque
фильмы	films
фильмы	movies
часто	madalas
часто	madalas
часто	kadalasan
часто	madalas
почти	halos
сокорро	socorro
глава	chapter
глава	kabanata
настоящее	kasalukuyan
стали	bakal
стали	steel
стали	asero
европы	europa
европы	gresya
организации	organisasyon
сейчас	ngayon
империи	empires
империи	imperyo
империи	monggol
река	ilog
альбом	album
одна	alone
одна	magisa
одна	isa
одна	one
станции	estasyon
станции	station
станции	istasyon
станции	istasyon
людей	tao
возможно	marahil
возможно	siguro
возможно	baka
возможно	maaari
возможно	posible
возможно	possible
возможно	maari
возможно	posibleng
возможно	marahil
возможно	posibleng
возможно	malamang
возможно	ata
сергей	sergey
сергей	sergei
окончил	nagtapos
иван	ivan
пояс	sinturon
пояс	belt
команды	utos
шаблон	pattern
шаблон	template
ссылки	links
многие	maraming
многие	marami
жизнь	buhay
серии	serye
серии	series
участники	attendance
участники	pagdalo
участники	miyembro
участники	members
участники	kasapi
начал	nagsimula
начал	inumpisahan
начал	sinimulan
часовой	nagbabantay
часовой	sobrang
проекта	project
проекта	proyekto
проекта	taumbayan
команда	crew
команда	squad
команда	command
команда	utos
команда	team
достаточно	sapat
краткое	maikli
краткое	maikling
краткое	maigsi
позже	mamaya
источники	sources
источники	pinagmumulan
источники	pagkukunan
данные	datos
данные	data
война	digmaan
война	digmaang
школы	paaralan
герой	hero
герой	bayani
иванович	ivanovich
михаил	mikhail
михаил	michael
текст	text
текст	txt
текст	teksto
первая	unang
первая	muna
песни	kanta
песни	songs
которое	aling
которое	alin
женщин	kababaihan
участником	kalahok
участником	kasali
книги	libro
книги	aklat
полностью	lubos
полностью	ganap
полностью	totally
жителей	residente
честь	advertise
честь	honored
честь	karangalan
звание	rank
звание	ranggo
решение	desisyon
решение	solusyon
чемпионат	championships
чемпионат	kampeonato
чемпионат	championship
деятельность	gawain
деятельность	aktibidades
деятельность	gawain
деятельность	aktibidad
еще	pa
еще	pang
данных	datos
данных	data
назначен	assigned
назначен	kagustuhang
назначен	itinalaga
назначен	nakatalaga
назначен	hinirang
плотность	density
берегу	shore
берегу	baybayin
итог	outcome
итог	kinalabasan
россия	rusya
россия	russia
села	sela
села	umupo
названия	pamagat
сан	san
должен	dapat
должен	dapat
права	karapatan
права	rights
король	king
король	hari
король	haring
края	krai
края	gilid
края	edge
края	dulo
обычно	kadalasan
умер	namatay
умер	patay
власти	kinauukulan
службы	serbisyo
службы	serbisyo
службы	paglilingkod
система	sistemang
система	system
система	sistema
университет	university
университет	unibersidad
университет	pamantasan
должны	dapat
должны	dapat
слова	salita
флаг	bandila
флаг	watawat
версии	bersyon
версии	bersiyon
версии	bersyon
различных	ibang
различных	magkakaibang
вновь	ulit
вновь	again
вновь	muli
вновь	nanaman
отец	dad
отец	itay
отец	tatay
отец	ama
отец	tatay
отец	father
общества	lipunan
обсуждение	talakayan
рода	rhoda
многих	maraming
многих	marami
войска	hukbo
войска	tropa
источник	source
источник	pinagkunan
вскоре	nagtagal
вскоре	soon
члены	miyembro
члены	members
члены	kasapi
должность	posisyon
должность	opinyon
обсуждения	talakayan
обсуждения	talakayan
действия	aksiyon
действия	pagkilos
действия	aksyon
действия	aksyon
действия	aksiyon
действия	gawain
действия	aktibidad
участника	kalahok
участника	kasali
участвовал	lumahok
музей	museo
ряд	hilera
ряд	row
душу	kaluluwa
душу	soul
дома	tahanan
дома	bahay
дома	makauwi
дома	homes
дома	tahanan
дома	bahay
некоторых	ilang
некоторых	ilan
почему	bakit
школа	paaralan
чел	lalaking
чел	lalaki
чел	man
медаль	medalya
медаль	medal
земли	lupain
земли	lupa
режиссёр	direktor
режиссёр	director
режиссёр	filmmaker
правила	alituntunin
правила	rules
правила	tuntunin
правила	regulasyon
полка	shelf
полка	regiment
линии	linyang
линии	linya
линии	line
линии	lines
места	places
места	upuan
существует	umiiral
категории	kategorya
ссылка	link
ссылка	sanggunian
ссылка	reperensiya
компания	kumpanya
компания	kompanya
используется	ginamit
используется	nagamit
используется	ginagamit
тысяч	libong
тысяч	libo
начало	simula
начало	simulan
начало	magsimula
начало	simula
начало	sinisimulan
начало	nagsisimula
начало	simula
начало	beginnings
италии	italya
италии	italian
италии	italyano
положение	situation
положение	sitwasyon
положение	posisyon
положение	opinyon
мужчин	males
мужчин	kalalakihan
северной	north
северной	hilagang
северной	hilaga
северной	hilagang
острова	kapuluang
острова	isla
острова	pulo
острова	island
дело	case
дело	kaso
дело	kasong
полк	regiment
полк	polk
теперь	ngayon
станция	estasyon
станция	station
станция	istasyon
профессор	professor
профессор	propesor
американский	amerikano
право	batas
великобритании	british
чемпион	champ
чемпион	champion
лучше	better
шаблоны	template
шаблоны	pattern
оно	ono
правило	tuntunin
правило	alituntunin
правило	alintuntunin
андрей	andrei
андрей	andrew
роли	tungkulin
сезон	panahon
люди	tao
управление	kontrol
управление	kontrolin
управление	management
управление	pamamahala
управление	tagapamahala
управление	pamamahala
сделать	gumawa
сделать	gawing
длина	haba
хорошо	mabait
хорошо	mabuti
хорошо	okay
иногда	minsa
иногда	minsan
вместо	instead
тип	type
тип	uri
кладбище	cemetery
кладбище	libingan
кладбище	sementeryo
средняя	gitnang
средняя	gitna
средняя	karaniwan
средняя	katamtaman
театр	sinehan
театр	theater
театр	teatro
театр	tanghalan
художник	pintor
художник	artista
художник	artist
российская	russian
российская	ruso
одно	isa
одно	one
алексей	alexei
алексей	alexis
коммуны	communes
возможность	pagkakataon
возможность	opportunity
возможность	posibilidad
какой	anong
какой	anu
какой	anung
какой	ano
создания	paglikha
создания	paggawa
создания	creation
премия	premium
премия	prize
премия	premyo
премия	award
выпускники	alumni
выпускники	nagtapos
выпускники	graduates
сср	ssr
новые	new
новые	bago
новые	bagong
основные	pangunahing
основные	pangunahin
основные	basic
всегда	palagi
всегда	laging
известные	kilala
южной	katimugang
южной	southern
южной	timog
метров	meters
метров	metro
практически	halos
корпуса	corps
президент	pangulo
президент	presidente
четыре	apat
информация	info
информация	impormasyon
большая	large
большая	malaki
большая	malaking
большая	big
большая	malaking
большая	malaki
большинство	pinaka
большинство	karamihan
большинство	majority
большинство	karamihan
большинство	nakararami
кино	kino
кино	pelikula
кино	sine
кино	movie
кино	movies
кино	sinehan
кино	cinema
номер	bilang
деревни	villages
деревни	nayon
силы	puwersa
силы	pwersa
силы	sandatahan
внимание	atensyon
внимание	pansin
внимание	focus
внимание	tuon
государства	states
государства	estado
государства	unidos
александра	alexandra
писатель	nobelista
писатель	manunulat
движения	paggalaw
движения	traffic
движения	trapiko
роман	roman
роман	romano
роман	nobela
дней	araw
новых	new
новых	bago
новых	bagong
джон	juan
джон	john
джон	jon
граф	count
граф	grapo
процент	porsiyento
процент	porsyento
процент	percentage
новая	new
новая	bago
новая	bagong
известен	kilala
мини	mini
памятник	monumento
сил	pwersa
сил	sandatahan
каждый	lahat
каждый	kada
каждый	tuwing
каждый	bawat
каждый	bawat
потом	then
потом	pagkatapos
герб	herb
герб	sagisag
герб	emblem
счёт	account
счёт	score
счёт	iskor
книга	book
книга	libro
книга	aklat
отношения	kaugnayan
отношения	relasyon
отношения	ugnayang
отношения	ugnayan
отношения	relasyon
отношения	pinagsamahan
отношения	kaugnayan
отношения	relasyon
доктор	doktor
доктор	doctor
использовать	gamitin
стран	bansang
происходит	nangyayari
заголовок	headline
заголовок	caption
заголовок	paliwanag
заголовок	header
заголовок	heading
заголовок	tutungo
заголовок	titulo
заголовок	pamagat
заголовок	title
лучший	makakaya
лучший	pinakamagandang
лучший	pinakamaganda
лучший	best
восточной	oriental
восточной	silangang
видов	species
удалось	pinamamahalaan
удалось	pinamamahalaang
удалось	nagtagumpay
западной	kanluranin
западной	western
всем	all
всем	puro
всем	lahat
всем	lahat
здание	gusali
слово	salitang
слово	salita
дочь	daughter
фон	background
последний	huling
последний	huli
последний	last
представляет	kumakatawan
правил	alituntunin
правил	rules
правил	tuntunin
точки	tuldok
точки	points
мария	mary
мария	maria
мария	maria
коммуна	commune
партия	partido
партия	party
партия	pagdiriwang
партия	pagtitipon
партия	batch
страницы	pahina
страницы	pahinang
страницы	pahina
страницы	page
спасибо	salamat
позднее	mamaya
включает	nagsasama
актёр	artista
актёр	actor
актёр	aktor
включая	kasama
дмитрий	dmitri
дмитрий	dmitry
получила	nakuha
председатель	pangulo
председатель	presidente
председатель	upuan
председатель	chairperson
председатель	chairman
моря	seas
моря	kabilang
моря	dagat
страна	bansa
страна	makabayan
николаевич	nikolayevich
вариант	variant
вариант	opsyon
одновременно	sabay
одновременно	sabay
дороги	daan
имел	ay
имел	had
имел	nagkaroon
русские	russian
русские	ruso
русские	russians
виктор	viktor
виктор	victor
мир	mundo
мир	peace
мир	kapayapaan
мир	mir
работа	trabaho
работа	job
работа	trabaho
работа	magtrabaho
работа	work
работа	working
работа	pagtatrabaho
работа	gumagana
работа	nagtatrabaho
японии	japan
японии	hapon
японии	hapon
японии	japanese
японии	hapones
серия	serye
серия	series
серия	episode
песня	awitin
песня	kanta
песня	awit
становится	nagiging
василий	basil
василий	vasily
вопросы	katanungan
вопросы	tanong
испании	espanya
испании	spain
завод	planta
завод	halaman
завод	pabrika
завод	factory
штат	state
штат	estado
проблемы	challenges
проблемы	problema
проблемы	problema
юрий	yuri
ниже	ibaba
ниже	lower
улицы	kalye
рядом	malapit
рядом	malapit
рядом	kalapit
вклад	input
вклад	ipinasok
вклад	kontribusyon
вклад	ambag
развитие	development
развитие	pagpapaunlad
развитие	unlad
лиги	league
лиги	liga
директор	direktor
директор	director
директор	principal
командир	commander
друг	kaibigan
друг	makipagkaibigan
вернулся	ibabalik
вернулся	binalik
заслуженный	honored
считается	binibilang
рок	bato
рок	rock
футболист	putbolista
мой	akin
мой	mine
отличие	pagkakaiba
журнал	magazine
журнал	magasin
журнал	journal
журнал	log
министр	ministro
министр	minister
значение	meaning
значение	kahulugan
значение	halaga
комитета	komite
комитета	committee
производства	produksyon
производства	production
премьер	prime
премьер	punong
премьер	premier
сначала	unang
сначала	muna
действительно	indeed
действительно	truly
действительно	talaga
игра	game
игра	laro
решения	solusyon
строительство	gusali
строительство	konstruksiyon
строительство	construction
строительство	konstruksyon
пункт	item
пункт	talata
мать	nanay
мать	ina
старший	elder
старший	senior
снова	ulit
снова	again
снова	muli
снова	nanaman
конечно	sure
тренер	trainer
тренер	coach
поле	patlang
поле	field
поле	larangan
написал	sinulat
написал	wrote
написал	nagsulat
значения	paglilinaw
пути	landas
пути	pathways
женщины	babae
женщины	female
женщины	kababaihan
труда	paggawa
труда	pinaghirapan
труда	labor
майор	major
провинция	probinsya
провинция	province
провинция	probinsiya
провинция	lalawigan
храм	templo
исследования	araling
исследования	aral
исследования	pananaliksik
исследования	pagsisiyasat
исследования	research
какие	anong
какие	anu
какие	anung
какие	ano
обороны	ipagtanggol
обороны	depensa
обороны	defense
обороны	pagtatanggol
мнение	opinyon
мнение	opinyon
сообщения	komunikasyon
раздел	section
раздел	seksyon
раздел	seksiyon
раздел	credit
матч	laban
матч	tugma
востоке	silangan
востоке	east
быстро	mabilisan
быстро	dali
быстро	mabilis
быстро	kabilis
быстро	fast
удаление	inaalis
удаление	pagtanggal
удаление	pagtatanggal
удаление	pagtanggal
удаление	tinatanggal
удаление	tanggalin
удаление	burahin
удаление	delete
проходит	pumasa
влияние	epekto
влияние	impluwensiya
влияние	impluwensya
епископ	bishop
епископ	obispo
следующий	kasunod
следующий	susunod
следующий	next
максимальная	pinakamataas
англии	inglatera
англии	england
капитан	captain
капитан	kapitan
капитан	kapitana
работает	gumagana
довольно	pretty
ленина	lenin
должно	dapat
интернет	internet
руководитель	supervisor
руководитель	lider
армия	hukbo
армия	army
степень	degree
степень	antas
лейтенант	tenyente
науки	science
науки	agham
науки	sciences
версия	bersyon
версия	bersiyon
школе	paaralan
думаю	iniisip
думаю	hulaan
полковник	colonel
воды	tubig
совместно	jointly
титул	titulo
титул	pamagat
титул	title
сражения	battles
князь	prinsipe
князь	prince
стадион	stadium
деревне	kabukiran
деревне	nayon
кубок	copa
кубок	tasa
кубок	kopa
помимо	lampas
помимо	beyond
помимо	kabila
пять	limang
пять	lima
пять	singko
движение	galaw
движение	mosyon
движение	gumagalaw
движение	traffic
движение	trapiko
движение	paggalaw
движение	kilusan
выпуск	output
выпуск	isyu
выпуск	issue
выпуск	problema
теории	theories
святой	santo
святой	santa
святой	banal
союз	unyon
союз	union
союз	unyong
союз	soyuz
удалено	tinanggal
удалено	natanggal
удалено	delete
удалено	tinanggal
удалено	naalis
удалено	inalis
ван	van
ван	wang
удалить	alisin
удалить	tanggalin
удалить	burahin
удалить	delete
остров	isla
остров	pulo
остров	island
прав	karapatan
прав	rights
операции	operations
операции	operasyon
кажется	anyong
издание	edition
издание	edisyon
издание	publikasyon
издание	publication
необходимо	kinakailangan
результаты	resulta
говорит	nagsasalita
говорит	sabi
павел	paul
павел	pablo
павел	pavel
пётр	pedro
пётр	peter
золотой	golden
золотой	ginintuang
золотой	ginto
золотой	gold
последние	huling
последние	huli
последние	last
последние	kamakailan
последние	recent
известный	kilala
известный	famous
известный	sikat
использование	paggamit
использование	paggamit
использование	gamitin
далее	karagdagang
далее	kasunod
далее	susunod
далее	next
немецкий	aleman
империя	imperyo
империя	monggol
совершенно	lubos
совершенно	ganap
совершенно	totally
очередь	pila
очередь	queue
очередь	turn
очередь	lumiko
записи	records
записи	talaan
записи	entries
мог	ma
термин	term
термин	termino
термин	kataga
вокруг	paligid
вторая	pangalawa
использования	paggamit
дети	pambata
издательство	publisher
издательство	paglalathala
издательство	publishing
действий	aksiyon
действий	pagkilos
действий	aksyon
карьера	career
карьера	karera
франция	pransiya
франция	france
композитор	composer
семьи	kapamilya
семьи	pamilya
военный	military
военный	pangmilitar
военный	militar
английский	tagalog
английский	ingles
создание	gumawa
создание	lumikha
создание	paglikha
создание	paggawa
создание	creation
создание	gumagawa
создание	ginagawa
азии	asyano
азии	asian
азии	asya
петербург	petersburgo
актриса	aktres
актриса	artista
актриса	actress
писать	pagsusulat
корпус	hull
корпус	corpus
корпус	corps
относительно	relatibong
членов	miyembro
членов	members
членов	kasapi
речь	speech
речь	pananalita
речь	talumpati
речь	pagsasalita
евгений	yevgeny
евгений	eugene
евгений	eugenio
жена	asawa
борис	boris
альбомы	album
альбомы	albums
вики	wiki
вики	vicky
вики	vicki
центральной	central
центральной	gitnang
правительство	pamahalaan
правительство	gobyerno
знак	senyas
знак	tanda
слишком	masyadong
слишком	rin
энциклопедия	encyclopedia
поэт	makata
революции	himagsikang
революции	rebolusyon
революции	matris
заместитель	deputy
парк	liwasan
парк	park
уровня	antas
уровня	level
мало	malo
мало	kaunti
мало	maliit
возможности	pagkakataon
возможности	opportunity
возможности	pagkakataon
возможности	oportunidad
позволяет	nagpapahintulot
ран	sugat
фамилия	apelyido
третий	ikatlong
третий	pangatlo
избран	inihalal
избран	hinalal
оставить	umalis
оставить	iwan
оставить	iwanan
начальник	chief
начальник	hepe
начальник	supervisor
начальник	warden
министерства	ministries
брат	bro
брат	kuya
писал	sinulat
писал	wrote
писал	nagsulat
могу	pwede
могу	maari
цвета	kulay
цвета	kulay
цвета	kulay
победы	pagkapanalo
победы	tagumpay
победы	panalong
середине	mid
единицы	units
единицы	yunit
единицы	yunit
единицы	unit
интервью	interview
интервью	panayam
интервью	pakikipanayam
интервью	panayam
интервью	interbyu
путь	landas
путь	path
путь	paraang
путь	paraan
путь	way
новое	new
новое	bago
новое	bagong
бывший	dating
книг	libro
книг	aklat
шоу	shaw
шоу	magpakita
шоу	ipakita
шоу	pakita
шоу	show
республика	republika
участок	balangkas
участок	presinto
темп	pace
темп	tempo
медали	medals
фильмов	films
служил	served
служил	nagsilbi
служил	hinahatid
организация	organisasyon
красного	pula
красного	red
события	developments
никогда	never
изменения	pagbabago
изменения	pagbabago
изменения	nagbabago
изменения	nababago
изменения	palitan
изменения	magbabago
изменения	pagbabago
изменения	baguhin
изменения	change
перевод	translation
перевод	pagsalin
перевод	pagsasalin
производство	paggawa
производство	produksyon
производство	production
производство	paggawa
производство	manufacturing
производство	pagmamanupaktura
прежде	noon
прежде	dati
прежде	bago
играл	naglaro
играл	nilalaro
играл	nilaro
море	seaside
море	dagat
расстояние	layo
расстояние	distansya
расстояние	distansiya
век	siglo
век	century
сети	nets
сети	network
епархии	diocese
гитара	guitar
гитара	gitara
гражданство	nationality
гражданство	nasyonalidad
гражданство	pagkamamamayan
считаю	bilangin
считаю	counting
считаю	nagbibilang
считаю	pagbibilang
вице	bisyo
вице	vice
показана	ipinapakita
показана	ipinakita
стиль	istilo
стиль	style
стиль	estilo
назад	backward
назад	likod
назад	bumalik
назад	balikan
назад	balik
военных	military
военных	pangmilitar
военных	militar
америки	amerika
границы	borders
границы	hangganan
границы	boundary
городов	lungsod
процесс	maproseso
процесс	prosesong
процесс	proseso
удалена	tinanggal
удалена	natanggal
удалена	delete
удалена	tinanggal
удалена	naalis
удалена	inalis
скорость	hagibis
скорость	bilis
звания	ranks
суда	ships
суда	vessels
похоронен	ibaon
похоронен	buried
музыка	sinauna
музыка	tugtog
музыка	musika
музыка	tugtugin
музыка	music
вышла	nilabasan
православной	ortodoksong
текста	text
текста	txt
текста	teksto
факультет	faculty
основан	itinatag
политики	politika
политики	pulitika
политики	pulitiko
пик	silip
пик	pic
создан	ginawa
создан	nilikha
любой	sinuman
любой	any
память	memorya
память	alaala
национальная	national
национальная	pambansa
национальная	pambansang
национальная	nasyonal
пост	post
пост	poste
карл	karl
карл	carl
край	gilid
край	edge
край	dulo
тела	katawan
общество	lipunan
лично	personal
вида	vida
польши	polish
польши	poland
вероятно	malamang
вероятно	ata
вероятно	malamang
часов	oras
виды	species
первоначально	initially
первоначально	originally
исследований	araling
исследований	aral
исследований	pananaliksik
исследований	pagsisiyasat
исследований	research
жил	nanirahan
жил	tumira
начиная	sinisimulan
начиная	nagsisimula
начиная	simula
международный	internasyonal
международный	international
международный	internasyunal
международный	pandaigdig
называется	tinawagan
называется	tinatawag
называется	tinawag
происхождения	pinanggalingan
происхождения	origin
происхождения	pinagmulan
сами	sami
министра	ministro
министра	minister
минимальная	pinakamababa
минимальная	pinakamaliit
минимальная	minimum
минимальная	pinakamababang
минимальная	kaunti
минимальная	minimal
памяти	memorya
памяти	alaala
нарушение	paglabag
нарушение	paglabag
куда	saan
куда	asan
сделал	ginawa
анатолий	anatoly
профиль	profile
пример	halimbawa
средний	gitnang
средний	gitna
средний	karaniwan
средний	katamtaman
мастер	wizard
мастер	master
факты	katotohanan
промышленности	industriya
уровень	levels
уровень	antas
уровень	level
русская	russian
русская	ruso
бассейн	basin
бассейн	pool
игрок	player
игрок	manlalaro
писатели	manunulat
лауреат	laureate
игорь	igor
оба	parehong
оба	both
оба	pareho
значительно	makabuluhang
средства	pondo
украина	ukraine
материалы	nilalaman
материалы	materyal
материалы	materyales
материалы	materyales
контракт	kontrata
объектов	bagay
сегодня	ngayon
солдат	sundalo
солдат	kawal
солдат	sundalo
линия	linyang
линия	linya
линия	line
официально	formally
официально	officially
официально	opisyal
программа	program
программа	programa
советская	sobyet
территория	teritoryo
власть	power
власть	kapangyarihan
славы	fame
анна	anne
анна	anna
команд	utos
разные	ibang
умершие	namayapa
умершие	namatay
умершие	pagkamatay
месяцев	buwan
месяцев	months
растений	planta
растений	halaman
слева	natitira
слева	pakaliwa
слева	iniwan
слева	naiwan
слева	kaliwa
раза	raza
вокал	vocals
вокал	vocal
содержит	naglalaman
стать	maging
озеро	lawa
комиссии	komisyon
комиссии	commission
комиссии	komisyon
дорога	daan
монастырь	monasteryo
монастырь	kumbento
принято	taken
принято	tinanggap
принято	pinagtibay
газеты	diyaryo
газеты	pahayagan
переулок	lane
переулок	makipot
переулок	alley
написано	isinulat
написано	nakasulat
написано	sinulat
написано	naisulat
немного	bahagyang
немного	bahagya
начали	nagsimula
начали	inumpisahan
начали	sinimulan
форме	shape
форме	hugis
форме	anyo
точно	sakto
скончался	namayapa
скончался	namatay
чемпионы	champions
чемпионы	champs
упоминается	pagbanggit
упоминается	mentions
упоминается	binabanggit
собор	katedral
итоги	outcome
итоги	kinalabasan
итоги	kalalabasan
факт	katunayan
факт	fact
факт	katotohanan
карьеры	career
карьеры	karera
константин	constantin
константин	constantine
константин	constantino
константин	konstantin
основных	major
основных	pangunahing
основных	pangunahin
морской	marine
германия	germany
германия	alemanya
германия	mikrobyo
восток	vostok
восток	silangan
восток	east
срок	taning
срок	deadline
помощь	tulong
помощь	tulong
помощь	tulungan
дважды	twice
постоянно	constant
постоянно	permanente
постоянно	permanenteng
