של	shel
זמן	waktu
זמן	masa
זמן	time
אחר	lain
בני	benny
בני	nak
בני	putra
בני	son
בעיקר	terutamanya
בעיקר	kebanyakannya
אתר	website
אתר	tapak
אתר	eter
ללא	tanpa
שונים	berbeza
שונים	pelbagai
רב	rav
אדם	individu
אדם	orang
אדם	person
אדם	adam
אדם	manusia
אדם	human
אדם	lelaki
כלל	peraturan
כלל	rule
עוד	lebih
עוד	lagi
עוד	more
דבר	perkara
דבר	hal
דבר	thing
דבר	bincang
דבר	bercakap
דבר	bercakap
דבר	cakap
אחרים	lain
אחרים	lain
ספר	kitab
ספר	tempah
ספר	book
ספר	barber
ספר	cukur
נגד	terhadap
לה	nya
לה	her
זכה	won
זכה	dimenangi
זכה	menang
אחרי	selepas
אולם	namun
אולם	bagaimanapun
הן	mereka
יום	hari
יום	hume
אלה	ella
אלה	dewi
כבר	sudah
כבר	sudahpun
ירושלים	jerusalem
ירושלים	yerushalayim
המדינה	keadaan
המדינה	negara
המדינה	negeri
המדינה	state
מקום	place
מקום	tempat
מאוד	sangat
יהודים	yahudi
יהודים	yahudi
רבות	banyak
כמה	sesetengahnya
כמה	sesetengah
מטר	kaki
מטר	semeter
מטר	meter
מטר	meter
מטר	meter
מטר	meter
דרך	via
דרך	melalui
דרך	menerusi
דרך	menerusi
דרך	melalui
דרך	way
שנת	tahun
יכול	could
יכול	mampukah
יכול	mampukah
יכול	boleh
באמצעות	via
באמצעות	melalui
באמצעות	menerusi
בעלי	suaminya
בעלי	suami
יחד	bersama
בשל	matang
פרס	pahala
פרס	ganjaran
פרס	reward
פרס	prize
פרס	penghargaan
פרס	anugerah
ראו	rao
דוד	dodd
דוד	pakcik
דוד	daud
דוד	david
בעל	baal
בעל	suaminya
בעל	suami
שלה	hers
שלה	miliknya
שלה	nya
שלה	her
בנוסף	plus
תחת	keldai
תחת	ass
תחת	pantat
תחת	bontot
תחת	bawah
תחת	dibawah
תחת	under
תמונה	photo
תמונה	foto
תמונה	imej
תמונה	picture
תמונה	gambar
כתב	wartawan
כתב	menulis
עצמו	dirinya
הקבוצה	berkumpulan
הקבוצה	group
הקבוצה	kumpulan
הערך	nilai
היום	harini
רבי	rabi
רבי	rabbi
רבי	rebbe
מי	sape
למרות	sungguhpun
למרות	walaupun
למרות	walau
למרות	though
למרות	meskipun
למרות	walaupun
למרות	walau
אחרות	lain
דה	duh
אותם	antaranya
אותם	mereka
החברה	masyarakat
החברה	syarikat
המלחמה	war
המלחמה	perang
המלחמה	peperangan
שונות	berbeza
שונות	category
הארץ	bumi
מערכת	system
מערכת	sistem
תאריך	date
תאריך	tarikh
בלבד	sahaja
עבר	past
עבר	melepasi
אפשר	benarkan
אפשר	membolehkan
אפשר	benarkan
אפשר	membenarkan
נוסף	ditambah
מרכז	pusat
מרכז	pusat
מרכז	centre
מרכז	pusat
שימוש	penggunaan
שימוש	kegunaan
שימוש	menggunakan
שימוש	guna
שיש	marble
שיש	marmar
רוב	most
רוב	paling
רוב	kebanyakan
רוב	terbanyak
רוב	rompak
רוב	rob
רוב	majoriti
רוב	majority
כולל	termasuk
כולל	inclusive
כולל	termasuk
כולל	merangkumi
כולל	termasuk
כולל	disertakan
כולל	termasuk
גדול	large
גדול	besar
גדול	besar
גדול	hebat
מאז	semenjak
מאז	since
מאז	sejak
יהודי	yahudi
יהודי	jew
סוג	kind
סוג	jenis
סוג	taipkan
סוג	type
סוג	taip
ראשון	ahad
ראשון	sunday
ראשון	rishon
ראשון	pertama
ראשון	first
ראשון	dulu
ראשון	dahulu
מידע	info
מידע	maklumat
מידע	maklumat
מידע	data
ערכים	metrik
ערכים	nilai
ערכים	penyertaan
אנשים	people
אנשים	orang
אנשים	rakyat
אנשים	orng
קובץ	fail
דקות	minit
דקות	minit
חבר	rakan
חבר	sahabat
חבר	boyfriend
צריך	memerlukan
צריך	perlukan
צריך	perlu
צריך	need
צריך	patut
צריך	sepatutnya
ויקיפדיה	wikipedia
בת	puteriku
בת	daughter
בת	beth
השם	hashem
השם	nama
בתוך	inside
בתוך	didalam
האדם	individu
האדם	orang
האדם	person
כאן	disini
כאן	sini
מול	mol
שלהם	their
לעתים	terkadang
לעתים	kadang
לעתים	kadangkala
לעתים	sometimes
הכנסת	knesset
הכנסת	saumaah
רבה	rabbah
וגם	juga
הים	sea
הים	laut
השיר	lagu
השיר	song
בזמן	semasa
חדש	new
חדש	baharu
חדש	baru
השלישי	iii
השלישי	ketiga
משה	musa
משה	moses
משה	moshe
גרמניה	jerman
גרמניה	jerman
יורק	york
הממשלה	pemerintahan
הממשלה	kerajaan
חיל	kor
חיל	corps
יהודה	yehuda
יהודה	judas
יהודה	judah
מעל	over
מעל	overhead
מעל	diatas
ארץ	country
ארץ	negara
ארץ	land
ארץ	tanah
ארץ	darat
ארץ	kontang
ארץ	bumi
כלי	radas
כלי	tool
כלי	alat
צרפת	france
צרפת	perancis
הרבה	lots
הרבה	banyak
אתה	anda
אתה	kau
נמצא	nemu
נמצא	terjumpa
נמצא	dijumpai
טוב	good
טוב	gud
אי	pulau
אי	island
ילדים	kids
שלושה	tiga
לאורך	along
הגיע	tiba
הגיע	arrived
הגיע	came
אירופה	eropah
אירופה	europa
אירופה	eropah
המלך	raja
המלך	king
כמעט	almost
כמעט	hampir
כמעט	hampir
מיליון	juta
מיליון	million
יצחק	isaac
יצחק	ishak
יצחק	yitzhak
יצחק	itzhak
האלבום	album
יוסף	yusuf
יוסף	joseph
יוסף	yosef
כוח	kekuatan
כוח	force
כוח	paksa
כוח	tenaga
כוח	power
כוח	kuasa
נפטר	almarhum
נפטר	mendiang
נפטר	allahyarham
הלהקה	band
הלהקה	kugiran
מלך	raja
מלך	king
מקור	asal
מקור	asalnya
מקור	sumber
מקור	paruh
תוכנית	program
תוכנית	plan
תוכנית	program
בתי	puteriku
בתי	daughter
נראה	looks
לגבי	tentang
לגבי	perihal
וב	webb
פעם	sekali
משתמש	menggunakan
משתמש	penguna
משתמש	user
משתמש	pengguna
קיבל	diterima
קיבל	diterima
קיבל	accepted
עקב	talon
עקב	tumit
נשים	wanita
נשים	perempuan
מונה	monet
מונה	mona
במיוחד	terutamanya
במיוחד	terutamanya
במיוחד	especially
האימפריה	empire
האימפריה	kerajaan
האימפריה	empayar
עדיין	still
עדיין	masih
עדיין	pegun
מים	air
כוחות	kuasa
פעולה	action
פעולה	tindakan
פעולה	aksi
פעולה	laga
ניו	neo
נכון	kanan
נכון	kan
נכון	benar
נכון	true
חוק	perundangan
חוק	law
חיפה	haifa
יחידה	unit
העונה	musim
שוב	lagi
שוב	semula
יעקב	jacob
יעקב	jakob
יעקב	yakov
יעקב	yaakov
אינה	ina
אינה	inna
מדינות	negara
הבית	rumah
הבית	rumah
תודה	terimakasih
תודה	thanks
תודה	syukur
לב	jantung
לב	hati
לב	heart
לב	lev
מפקד	komander
שלוש	tiga
שלום	shalom
שלום	ketenangan
שלום	peace
שלום	hello
אזור	rantau
אזור	wilayah
אזור	kawasan
אזור	zon
אזור	keluasan
אזור	kawasan
אזור	area
פעמים	times
קבוצות	berkumpulan
קבוצות	kumpulan
קבוצות	groups
קבוצות	pasukan
קבוצות	teams
המשחק	game
המשחק	permainan
המשחק	permain
האי	pulau
האי	island
האי	hai
סרט	movie
סרט	cereka
סרט	filem
סרט	filem
בגלל	kerana
בגלל	sebab
המפלגה	parti
האחרון	last
קרב	pertempuran
קרב	peperangan
קרב	pertempuran
קרב	combat
קרב	memerangi
קרב	tempur
האתר	website
קצר	pendek
קצר	ringkas
קצר	taklimat
ימים	hari
בהמשך	dibawah
בר	bar
צבא	ketenteraan
צבא	tentera
צבא	tentera
צבא	army
ים	sea
ים	laut
החיים	life
החיים	hidup
החיים	kehidupan
החיים	hidupan
צה	tse
משחק	game
משחק	permainan
משחק	permain
משחק	bermain
משחק	main
משחק	playing
משחק	berlakon
משחק	lakonan
ראשי	kepala
ראשי	chief
ראשי	ketua
ראשי	kepala
ראשי	primer
ראשי	utama
הזמן	waktu
הזמן	masa
הזמן	time
למעשה	sebenarnya
אברהם	ibrahim
אברהם	abraham
אברהם	avraham
נבחר	dipilih
נבחר	terpilih
נבחר	dipilih
מדי	maddie
מדי	too
מדי	jugak
לרוב	kebanyakannya
פעילות	aktiviti
שטח	bidang
שטח	medan
שטח	keluasan
שטח	kawasan
שטח	area
מאוחר	terlewat
מאוחר	mendiang
מאוחר	late
מאוחר	lambat
מאוחר	larut
דף	page
דף	mukasurat
דף	halaman
דף	def
קולנוע	movie
קולנוע	cereka
קולנוע	filem
קולנוע	movies
קולנוע	cereka
קולנוע	filem
קולנוע	cinematography
קולנוע	pawagam
קולנוע	cinema
קשר	sambungan
קשר	contact
קשר	simpulan
קשר	simpul
אחרת	sebaliknya
פני	penny
קודם	pertama
קודם	first
קודם	dulu
קודם	dahulu
עיר	bandar
עיר	city
עיר	bandaraya
עיר	bandar
עיר	kota
לצד	sisi
לצד	sampingan
לצד	samping
בגיל	berumur
ידוע	known
ידוע	dikenali
ידוע	diketahui
הופעות	tanggapan
הופעות	penampilan
הופעות	konsert
תקופה	tempoh
ספרים	books
ספרים	buku
קטן	kecik
קטן	kecil
קטן	kecik
למד	dikaji
למד	dipelajari
למד	belajar
למד	pelajari
למד	belajarlah
למד	belajar
ברית	perikatan
ברית	persekutuan
ברית	pakatan
ברית	sekutu
היהודי	jew
תשע	sembilan
פחות	kurang
פחות	kurangkan
פחות	less
משרד	pejabat
משרד	office
שיחק	dimain
מעבר	peralihan
מעבר	beyond
איך	caranya
גרסאות	versi
זהב	golden
זהב	emas
זהב	keemasan
זהב	emas
זהב	gold
עולם	world
עולם	dunia
יד	yad
יד	tangan
מדינה	country
מדינה	negara
מדינה	keadaan
מדינה	negara
מדינה	negeri
מדינה	state
ארגון	organisasi
ארגון	pertubuhan
ארגון	organisasi
ארגון	pertubuhan
לכתוב	tulis
שונה	berbeza
שונה	diubahsuai
גדולה	large
גדולה	besar
גדולה	besar
גדולה	kehebatan
גדולה	kebesaran
קשה	susah
קשה	hard
קשה	keras
קשה	tough
קשה	sukar
אור	ringan
אור	cahaya
אור	light
צבי	zvi
צבי	rusa
צבי	kijang
לדוגמה	contoh
אוכלוסייה	penduduk
אוכלוסייה	populasi
בעברית	hebrew
בעברית	ibrani
הקהילה	komuniti
כנגד	terhadap
קיים	wujud
קיים	wujud
שלי	shelley
שלי	lombong
שלי	tambang
שלי	mine
שלי	cengkerang
שלי	shelly
דומה	serupa
דומה	seiras
דומה	duma
דין	dean
שכן	jiran
שכן	jiran
מחוז	county
מחוז	kaunti
מחוז	wilayah
מחוז	provinsi
מחוז	daerah
ימי	hari
תואר	ijazah
תואר	darjah
סדרת	series
סדרת	siri
סדרת	seri
למצוא	find
מבין	fahami
נקרא	disebut
נקרא	dipanggil
פשוט	simple
פשוט	sederhana
פשוט	hany
פשוט	cuma
פשוט	hanya
עבודה	job
עבודה	kerja
עבודה	bekerja
חשוב	penting
שלמה	shlomo
שלמה	solomon
שלמה	sulaiman
שלמה	keseluruhan
שלמה	whole
תבנית	pattern
תבנית	corak
תבנית	pola
תבנית	templat
תבנית	format
אמריקאים	american
אמריקאים	amerika
הפועל	hapoel
אפריקה	afrika
נחשב	dianggap
נחשב	dipertimbangkan
נחשב	kiraan
דרום	selatan
דרום	selatan
זכויות	hak
אולי	mungkin
אולי	perhaps
אולי	barangkali
אולי	mungkin
אולי	maybe
עלה	dedaun
עלה	daun
לקבל	accept
לקבל	terima
לקבל	terimalah
לקבל	dapatkan
מבנה	struktur
להשתמש	guna
העליון	supreme
בברכה	menyambut
בברכה	disambut
בברכה	ikhlas
בברכה	welcome
בסיס	base
בסיס	pengkalan
בסיס	asas
מין	jantina
מין	jantina
מין	seks
מין	sex
מין	spesis
מין	spesies
מין	species
מין	min
לשעבר	dahulunya
משנה	jirim
אינטרנט	web
אינטרנט	sesawang
אינטרנט	internet
נקודות	bintik
קבוצה	berkumpulan
קבוצה	group
קבוצה	kumpulan
קבוצה	pasukan
קבוצה	team
הקרב	pertempuran
הקרב	peperangan
שירים	lagu
שירים	songs
התנועה	trafik
עת	waktu
עת	masa
עת	time
הר	gunung
הר	mountain
הר	pergunungan
הר	gunung
הר	mount
הר	lekap
הרי	harry
תפקיד	peranan
למה	mengapa
למה	sebabnya
נולדה	lahir
נולדה	dilahirkan
נולדה	born
שמות	nama
שמות	names
יחסית	comparatively
הקמת	penubuhan
הקמת	pendirian
שערים	gates
שערים	portal
שערים	matlamat
מערכות	sistem
שנייה	second
שנייה	kedua
שנייה	sec
ליצור	mencipta
מטרים	meter
מטרים	meter
אמריקה	amerika
אמריקה	america
ליד	berhampiran
ליד	near
ליד	dekat
שר	char
שר	cher
שר	sher
שר	menyanyi
שר	bernyanyi
שר	nyanyian
שר	menteri
קו	line
קו	garisan
סוף	hujung
סוף	penghujung
כסף	wang
כסף	duit
כסף	perak
תמונות	gambar
תמונות	foto
תמונות	pictures
תמונות	gambar
תמונות	imej
תת	sub
נשיא	presiden
מוזיקה	muzik
מוזיקה	music
חדשים	new
חדשים	baharu
חדשים	baru
מצב	status
מצב	mod
מצב	situasi
מצב	syarat
מצב	kondisi
היסטוריה	sejarah
שינוי	perubahan
שינוי	ubah
כדורגל	soccer
כדורגל	bolasepak
ביקורת	kritikan
ביקורת	pengkritik
ביקורת	kritik
ביקורת	semakan
חודשים	bulan
אבן	batu
עצמה	dirinya
שחקן	player
שחקן	pemain
שחקן	pelakon
משפט	court
משפט	mahkamah
משפט	hukuman
משפט	kalimat
אמריקאי	american
אמריקאי	amerika
חצי	semi
חצי	separa
חצי	separuh
חצי	haif
חצי	half
הארגון	organisasi
הארגון	pertubuhan
סרטים	filem
סרטים	movies
סרטים	cereka
סרטים	filem
הבא	next
הבא	selanjutnya
הבא	seterusnya
משפחה	family
משפחה	keluarga
במקביל	serentak
במקביל	selari
די	dee
מזרח	timur
מזרח	timur
ערים	bandaraya
ערים	bandar
מחוץ	luar
מחוץ	diluar
שבע	seven
שבע	tujuh
תהליך	process
תהליך	proses
חי	living
חי	live
חי	alive
שיר	shir
שיר	syair
שיר	puisi
שיר	lagu
שיר	song
טלוויזיה	televisyen
החוק	perundangan
החוק	law
רוסיה	rusia
רוסיה	russia
השתתף	dihadiri
השתתף	menghadiri
חזר	dikembalikan
התיכון	middle
התיכון	tengah
אישים	personaliti
בריטניה	britain
גבוהה	tinggi
גבוהה	tall
רוצה	mahu
מעט	slightly
כהן	cohen
חופשי	free
חברות	persahabatan
חברות	syarikat
חברות	girlfriends
אן	anne
אן	ann
סיים	selesai
סיים	tamat
סיים	selesaikan
סיים	finish
סיים	done
המקום	place
המקום	tempat
מבצע	operasi
רמת	ramat
ברור	clear
ברור	jelas
רשת	net
רשת	kelambu
רשת	grid
רשת	rangkaian
רשת	network
הערכים	nilai
רקע	latarbelakang
רקע	latarbelakang
הגיעו	tiba
הגיעו	arrived
תיאטרון	teater
תיאטרון	teater
דניאל	daniel
דניאל	danielle
איטליה	itali
צורך	diperlukan
צורך	keperluan
צורך	memerlukan
צורך	perlukan
צורך	perlu
צורך	need
חדשה	new
חדשה	baharu
חדשה	baru
אלבום	album
הרביעי	keempat
דו	doe
המרכז	pusat
המרכז	centre
המרכז	pusat
גן	gan
גן	gen
גן	kebun
גן	keroh
גן	garden
גן	taman
תמיד	always
תמיד	sentiasa
תמיד	selalu
משתמשים	penguna
משתמשים	pemakai
משתמשים	users
משתמשים	pengguna
העתיקה	purba
העתיקה	kuno
עליה	nya
עליה	her
מחקר	study
מחקר	kajian
מחקר	research
מחקר	kajian
מחקר	penyelidikan
תרבות	kebudayaan
תרבות	budaya
כללי	generik
כללי	umum
כללי	jeneral
כללי	general
מופיע	appears
מופיע	muncul
עונה	musim
ארבע	empat
ארבע	four
ציון	skor
ציון	zion
חשיבות	pentingnya
חשיבות	bererti
סיום	penyempurnaan
סיום	pelengkapan
סיום	hujung
סיום	penghujung
סיום	graduasi
סיום	konvokesyen
סיום	kelulusan
ארבעה	empat
ארבעה	four
מאיר	menerangi
מאיר	mencerahkan
מאיר	meir
הכוחות	kuasa
שי	shay
שי	shai
שי	shi
כדור	sfera
כדור	bola
כדור	bebola
כדור	peluru
כדור	bullet
עבד	budak
שער	gate
שער	gol
שער	matlamat
שער	goal
שער	gateway
סביב	sekeliling
סביב	keliling
סביב	disekeliling
סביב	sekitar
גבוה	tinggi
גבוה	tall
גבוה	tinggi
גבוה	higher
אכן	memang
נהר	sungai
נהר	river
המקורי	original
יודע	tau
יודע	kenali
יודע	tahu
הנשיא	presiden
פה	disini
פה	sini
בלי	tanpa
אלכסנדר	alexander
משמש	apricot
משמש	aprikot
הוקם	ditubuhkan
הוקם	didirikan
סמל	simbol
סמל	sarjan
סמל	ikon
סמל	icon
ראה	lihat
ראה	gergaji
ראה	saw
גביע	piala
גביע	trofi
גביע	piala
גביע	cup
גביע	cawan
יכולה	mampukah
יכולה	boleh
אורך	length
אורך	panjang
קיימת	wujud
קיימת	wujud
משהו	sesuatu
דולר	dolar
הופיע	muncul
שמואל	shmuel
שמואל	samuel
השחקן	pelakon
מדליות	pingat
מדליות	medal
חיילים	perajurit
חיילים	tentera
חיילים	askar
חיילים	pasukan
ספרד	sepanyol
דגל	bendera
דגל	flag
דגל	bendera
מלחמה	war
מלחמה	perang
מלחמה	peperangan
צפון	utara
צפון	north
צפון	utara
צפון	northern
כנראה	rupanya
בעלות	pemilikan
יהודית	yahudi
ללמוד	pelajari
ללמוד	belajarlah
ללמוד	belajar
ואילו	manakala
ואילו	sedangkan
אשתו	isteri
אשתו	wife
פרק	bab
פרק	episod
המשיך	berterusan
חברה	girlfriend
חברה	syarikat
חברה	guys
חברה	korang
חברה	rakan
חברה	sahabat
דירוג	penarafan
דירוג	kadaran
הוקמה	ditubuhkan
מדעי	saintifik
ביחד	bersama
טובה	good
טובה	gud
האזור	keluasan
האזור	kawasan
האזור	area
שדה	bidang
שדה	medan
אפילו	genap
פעיל	active
פעיל	aktif
אנגלית	inggeris
מתחת	dibawah
מתחת	bawah
מתחת	dibawah
מתחת	under
פתח	open
אליפות	championship
אליפות	kejohanan
אליפות	kejuaraan
משחקים	permainan
משחקים	games
משחקים	game
שניות	seconds
שניות	detik
שניות	saat
הכל	semuanya
הכל	segalanya
הכל	semua
מדיניות	dasar
מדיניות	dasar
שירות	perkhidmatan
שירות	khidmat
שירות	servis
שירות	service
גדולים	large
גדולים	besar
גדולים	besar
למנוע	mencegah
למנוע	cegah
מצרים	mesir
ספורט	sport
ספורט	sukan
ספורט	sukan
שיא	rakam
שיא	rekod
שיא	klimaks
שיא	climax
שיא	puncak
מס	cukai
צוות	kakitangan
צוות	staf
צוות	staff
צוות	kru
צוות	krew
צוות	pasukan
צוות	team
נושא	topic
נושא	tema
נושא	subjek
גיל	gill
גיל	usia
גיל	umur
גיל	gil
עורך	penyunting
עורך	editor
הרכבת	keretapi
הרכבת	kereta
הרכבת	latih
הליגה	liga
לבן	white
לבן	putih
לבן	kaukasia
מת	died
מת	dead
מת	mati
סגל	kakitangan
סגל	kakitangan
סגל	staf
סגל	staff
סגל	fakulti
יו	hugh
מסע	melancong
מסע	travel
מסע	pelancongan
מסע	kembara
בעיות	masalah
בעיות	persoalan
בעיות	isu
מערב	west
מערב	barat
מערב	barat
מערב	western
שום	garlic
לוח	papan
לוח	tablet
לוח	panel
חושב	pemikiran
חושב	berfikir
חושב	fikirkan
חושב	fikir
חושב	rase
חושב	fikirkan
לידה	lahir
לידה	melahirkan
לידה	birth
לידה	kelahiran
לידה	beranak
תחילת	early
תחילת	dini
תחילת	awal
הבינלאומי	antarabangsa
בדיוק	tepat
בדיוק	accurate
בדיוק	exactly
בדיוק	persis
שעות	jam
מאות	mulut
מאות	berkurun
מאות	beratus
מאות	ratusan
הצעיר	bongsu
הצעיר	bungsu
הצטרף	join
הצטרף	disertai
הצטרף	joined
הצטרף	menyertai
נכתב	bertulis
נכתב	ditulis
השאר	berehat
השאר	rest
השאר	rehat
מאשר	daripada
דרור	dror
דרור	pipit
הקשר	konteks
הקשר	context
מהווה	pose
ממש	sungguh
האוניברסיטה	universiti
אמר	said
עובד	pekerja
עובד	works
עובד	berfungsi
עובד	pekerja
עובד	berkerja
עובד	berfungsi
עובד	bekerja
לתת	give
לתת	kasi
גילגמש	gilgamesh
פולין	poland
מכבי	maccabi
מכבי	maccabee
אנגליה	england
אנגליה	inggeris
התמונה	imej
התמונה	picture
התמונה	gambar
הימים	hari
חדשות	news
סיפור	cerita
סיפור	story
הנוער	pemuda
הנוער	belia
אנג	ange
אנג	aang
מיוחד	istimewa
מיוחד	special
חינוך	pendidikan
הצי	armada
תרגום	terjemahan
תרגום	penterjemahan
פרסם	pos
פרסם	post
פרסם	dikirim
פרסם	disiarkan
פרסם	mengiklan
פרסם	terbit
פרסם	publish
פרסם	terbitkan
פרסם	diterbitkan
לבסוף	akhirnya
לבסוף	finally
לבסוף	akhirnya
מישהו	sesiapa
מישהו	seseorang
מישהו	someone
מישהו	seseorang
מישהו	sesiapa
קרן	foundation
קרן	karen
קרן	dana
קרן	fund
הסכם	perjanjian
הסכם	agreement
הסכם	persetujuan
הסכם	perjanjian
חברים	rakan
מלא	full
מלא	kenyang
מלא	penuh
גוף	body
גוף	bodi
גוף	badan
גוף	jasad
גוף	mayat
לוי	levi
לוי	levy
רואה	lihat
קיימים	wujud
ערב	petang
לונדון	london
ימין	kanan
ימין	kan
קול	sound
קול	bunyi
קול	suara
קול	voice
קול	cole
מעמד	status
מעמד	kelas
מעמד	class
מספיק	mencukupi
מספיק	cukup
מספיק	secukupnya
מספיק	cukuplah
יהדות	yahudi
יהדות	yahudi
המועצה	majlis
המועצה	dewan
סופר	penulis
סופר	super
סופר	pengarang
סופר	penulis
סופר	author
דוגמה	dogma
דוגמה	contoh
עץ	kayu
עץ	wood
עץ	pokok
חזרה	rehearsal
חזרה	latihan
חזרה	raptai
חזרה	belakang
חזרה	punggung
הציבור	awam
הרפובליקה	republik
שחקנים	pemain
שחקנים	pelakon
אירועים	peristiwa
אירועים	acara
יחידות	unit
אלף	alf
אלף	ribu
מנהל	admin
מנהל	pengarah
מנהל	pengurus
מנהל	manager
מנהל	executive
מנהל	eksekutif
מנהל	pentadbiran
מנהל	pentadbir
מפה	peta
בעיה	masalah
בעיה	problem
בעיה	masaalah
נתן	natan
נתן	nathan
דמויות	angka
דמויות	tokoh
דמויות	aksara
דמויות	watak
דברים	perkara
דברים	barangan
דברים	stuff
דברים	barang
להוסיף	add
אריה	lion
אריה	singa
אריה	aria
אריה	aryeh
בראשית	genesis
קטנה	kecik
קטנה	kecil
קטנה	kecik
סן	sen
סן	san
יוני	yoni
יוני	june
יוני	jun
אודות	tentang
אודות	perihal
מוזיאון	muzium
מוזיאון	muzium
כנסת	knesset
כנסת	saumaah
יחסי	relatif
יחסי	hubungan
יכולת	could
יכולת	mampukah
יכולת	kebolehan
יכולת	keupayaan
יכולת	kemampuan
תורה	taurat
הגיעה	tiba
הגיעה	arrived
רחוב	jln
רחוב	street
גברים	jantan
גברים	men
דן	dan
השואה	holocaust
הגוף	body
הגוף	bodi
הגוף	badan
אדום	merah
אדום	red
קבע	set
חד	sharp
חד	tajam
ההיסטוריה	sejarah
אומר	saying
אומר	kata
אומר	says
המערכת	system
המערכת	sistem
תבניות	corak
תבניות	pola
תבניות	format
החליט	diputuskan
עברית	hebrew
עברית	ibrani
כולם	everybody
כולם	semua
כולם	semuanya
קטנים	kecik
קטנים	kecil
אפשרות	kebarangkalian
אפשרות	kemungkinan
נוצר	dicipta
נוצר	dibentuk
נוצר	dijana
נוצר	dihasilkan
נוצר	menjana
מקורות	sumber
בפועל	sebenar
ספרות	digit
ספרות	kesusasteraan
ספרות	sastera
קבוע	kekal
קבוע	pemalar
קבוע	biasa
קבוע	regular
קבוע	teratur
קבוע	dibaiki
תפקידים	peranan
לחלוטין	sepenuhnya
לחלוטין	totally
עולה	kos
מפלגת	parti
מקרה	kes
כיצד	caranya
ויליאם	william
ברק	barak
ברק	kilat
ברק	lightning
פנים	interior
פנים	dalaman
פנים	muka
פנים	muka
פנים	wajah
מגיע	datang
מגיע	coming
כמות	kuantiti
כמות	ikhtiar
צבאי	ketenteraan
צבאי	tentera
ועדת	jawatankuasa
ועדת	committee
ועדת	panitia
סין	china
סין	cina
העיקרי	primer
העיקרי	utama
תוכניות	program
ואז	barulah
ואז	then
ואז	kemudiannya
ואז	kemudian
מיד	segera
אלוף	champ
אלוף	juara
הנושא	topic
סדר	tempahan
סדר	pesanan
סדר	susunan
סדר	tempah
סדר	order
התרבות	kebudayaan
התרבות	budaya
התרבות	tamadun
חוסר	kekurangan
ניסיון	cubaan
ניסיון	experience
ניסיון	pengalaman
חומר	bahan
חומר	material
חומר	barangan
חומר	stuff
חומר	barang
חומר	bahan
חומר	zat
גרסה	version
גרסה	versi
פרי	perry
פרי	berbuah
פרי	buah
כפר	kefar
כפר	kafr
כפר	kampung
רד	merah
רד	red
ההצבעה	undi
ההצבעה	mengundi
ההצבעה	pengundian
עניין	minat
עניין	interest
עניין	faedah
דם	blood
דם	darah
הכפר	kampung
יפן	jepun
נשק	senjata
נשק	weapon
נשק	senjata
נשק	lengan
מיני	mini
מיני	seksual
מיני	minnie
מיני	seksual
מבנים	bangunan
מבנים	struktur
המשנה	viceroy
המועדון	club
