категория	categoria
резултат	resultat
футболисти	futbolistes
данни	dades
страница	pàgina
картинка	imatge
граф	graff
родени	nascut
родени	born
играе	reprodueix
играе	jugant
живот	vida
живот	life
тук	aquí
тук	aqui
тук	ací
император	emperador
църквата	església
ден	jornada
ден	dia
жени	dones
руски	rus
известен	conegut
известен	famós
известен	famosos
добре	bones
добре	bona
мария	maria
дори	inclús
води	aigües
води	plom
тогава	aleshores
тогава	llavors
голям	grans
род	rod
филм	film
шаблон	plantilla
почти	gairebé
печели	victòries
печели	guanya
страни	parts
страни	costats
страни	països
площ	àmbit
площ	àrea
острови	illes
острови	illes
код	codi
френски	francès
генерал	general
защото	perquè
защото	perque
държава	país
държава	estat
дата	data
двете	ambdós
двете	ambdues
обикновено	habitualment
обикновено	normalment
обикновено	típicament
обикновено	normalment
големи	grans
деца	nens
деца	fills
деца	infants
деца	nens
петър	peter
петър	pere
петър	petar
остава	restes
остава	estades
сили	atribucions
сили	competències
сили	poders
сили	forces
дължина	longitud
дължина	longitud
българи	búlgars
албум	àlbum
гръцки	grec
дни	dies
съюз	union
съюз	unió
съюз	aliança
партия	party
партия	partit
партия	festa
политик	polític
брат	germà
работа	treball
работа	feina
работа	treball
голове	objectius
остров	illa
остров	isle
председател	president
среща	data
среща	conèixer
среща	sessió
среща	reunió
среща	trobada
групи	bandes
групи	grups
информация	info
информация	informació
нови	nova
нови	nou
нови	noves
включва	inclou
пъти	plegat
пъти	vegades
писател	escriptor
херцог	duke
херцог	duc
министър	ministre
цел	objectiu
цел	aim
цел	finalitat
цел	propòsit
участие	implicació
участие	participeu
участие	participar
участие	participació
войната	guerra
османската	otomà
никола	nicolas
никола	nikola
никола	nicola
море	mar
отбора	equip
продължава	continua
списък	llista
историята	història
брой	comte
брой	número
брой	nombre
култура	cultura
всяка	cadascú
всяка	cadascuna
всяка	cadascun
същата	mateixa
същата	mateix
известни	conegut
известни	famós
известни	famosos
степен	grau
степен	grau
статия	article
територията	territori
регион	regió
редактор	editor
разположен	situat
друг	altres
джон	john
джон	joan
малки	petita
малки	petites
футболист	futbolista
вероятно	probablement
организация	organització
договор	contracte
договор	tractat
север	nord
васил	vassil
изток	est
четири	four
четири	quatre
испания	espanya
особено	particularment
особено	sobretot
особено	especialment
разположено	situat
човек	persona
човек	humà
човек	humans
човек	home
човек	man
състав	composició
общо	total
треньор	preparador
треньор	formador
треньор	coach
треньор	autocar
треньор	entrenador
отбори	equips
рим	roma
статии	articles
управление	gestió
управление	governança
управление	controls
литература	literatura
дейност	activitat
цар	king
цар	rei
цар	tsar
хората	gent
хората	persones
видове	espècies
видове	espècie
власт	potència
власт	poder
живота	vida
живота	life
стефан	stefan
стефан	stephan
тип	tipus
военни	militars
военни	militar
изчезване	extinció
изчезване	desapareixent
изчезване	desaparèixer
изчезване	desaparició
шампион	champ
шампион	campió
шампион	campiona
шампион	champion
съвет	assessorament
съвет	punta
съвет	propina
съвет	consell
свързани	associada
свързани	associades
свързани	relacionat
свързани	relacionada
свързани	relacionats
свързани	connectat
свързани	enllaçat
исторически	històricament
исторически	històric
исторически	històrica
римски	roman
римски	romà
христо	hristo
кръг	circumferència
кръг	cercle
кръг	ronda
майка	mare
карта	mapa
карта	targeta
англия	anglaterra
нов	nova
нов	nou
нов	noves
песни	cançons
песни	songs
втори	segon
втори	segona
множество	múltiples
множество	múltiple
политика	pòlissa
политика	política
политика	política
стара	antic
форма	forma
форма	forma
форма	formulari
семейството	família
семейството	familia
съпруга	cònjuge
съпруга	esposa
втора	segon
втора	segona
район	regió
район	districte
район	àmbit
район	àrea
музика	música
близо	tanca
първенство	campionats
първенство	campionat
първенство	championship
варна	varna
манастир	monestir
манастир	convent
файл	arxiu
файл	fitxer
награди	recompenses
награди	premia
награди	premis
награди	premis
немски	alemany
помощ	ajuts
помощ	auxili
помощ	ajuda
помощ	ajut
вода	aigua
първоначално	inicialment
първоначално	originàriament
първоначално	originalment
първоначално	inicial
карл	karl
карл	carl
свят	món
свят	world
николай	nikolai
николай	nicolai
николай	nikolai
административен	administratiu
административен	administratius
скоро	aviat
западна	oest
западна	western
войски	efectius
войски	tropes
стил	estil
живее	vides
достига	assoleix
избран	triats
избран	elegit
избран	escollida
избран	seleccionat
избран	seleccionats
марк	marc
марк	marca
марк	mark
африка	àfrica
запад	oest
революционер	revolucionari
земята	earth
земята	terra
връзка	connexió
връзка	vinculació
връзка	enllaç
връзка	connecta
връзка	relació
роля	rol
италиански	italià
москва	moscou
китай	xina
линия	línia
свети	saint
кариера	carrera
кариера	carreres
кариера	curses
кариера	pedrera
развитие	desenvolupament
лига	lliga
лига	liga
лига	lligues
роман	roman
роман	romà
източници	fonts
политически	políticament
америка	amèrica
консул	cònsol
книги	llibres
стадион	estadi
стадион	stadium
служба	servei
другите	altres
произход	origen
произход	originari
произход	originades
произход	procedència
произход	orígens
точка	punt
фридрих	friedrich
фридрих	frederick
сърбия	sèrbia
академия	academy
академия	academia
академия	acadèmia
първо	primer
първо	primera
първо	primers
предимно	principalment
предимно	majoritàriament
предимно	predominantment
силно	forts
силно	forta
силно	fort
силно	hard
силно	dura
силно	dur
писатели	escriptores
писатели	escriptors
годината	any
михаил	mikhaïl
михаил	mihail
членове	membres
всичко	everything
всичко	tot
всичко	tots
всичко	totes
включително	inclòs
българско	búlgar
птица	ocell
автор	autor
възраст	edat
комитет	comitè
добър	bones
добър	bona
езици	llengües
езици	idiomes
държави	estats
държави	països
бързо	ràpid
личности	personalitats
сега	ara
ссср	urss
връх	mont
учи	estudi
битката	batalla
ред	orde
ред	ordre
ред	roig
ред	vermell
ред	red
ред	fila
ред	filera
мач	partida
мач	joc
мач	coincidència
турция	turquia
дивизия	divisió
събития	esdeveniments
серия	sèries
серия	sèrie
серия	serie
градът	ciutat
планина	muntanya
планина	mont
нещо	quelcom
нещо	algo
ляво	esquerra
ляво	esquerre
сан	san
причина	raó
причина	motiu
бразилия	brasil
начало	inici
начало	comença
биография	bio
биография	biografia
движение	mou
движение	moviment
актьор	actor
централна	centrals
централна	central
париж	paris
париж	parís
починал	causant
починал	difunts
музей	museum
музей	museu
книга	llibre
какво	quins
какво	quina
какво	quin
какво	què
йорк	york
главно	principalment
главно	majoritàriament
голямо	grans
константин	konstantín
константин	constantí
константин	constantin
япония	japó
япония	japan
полша	polònia
филип	philippe
филип	felip
филип	filip
филип	phillip
командир	comandant
носи	portar
носи	desgast
австралия	austràlia
сила	força
сила	força
сила	potència
сила	poder
цялата	sencer
цялата	sencera
потребител	consumidor
потребител	usuari
точно	exactament
смърт	defunció
смърт	mort
германски	alemany
носител	portadora
носител	transportista
правителство	govern
президент	president
полк	regiment
футбол	soccer
футбол	futbol
случай	cas
означава	mitjans
против	contra
против	against
раждане	naixement
изкуство	arts
изкуство	art
азия	àsia
версия	versió
малка	petita
малка	petites
малка	malka
театър	theater
театър	teatre
театър	teatre
приема	accepta
индия	índia
лондон	london
лондон	alpicat
лондон	londres
британски	britànic
британски	british
британски	britànica
основно	principalment
отношение	actitud
текст	text
текст	lletres
текст	lletra
пет	five
пет	cinc
образование	educació
главен	main
главен	principals
главен	principal
някой	algú
левски	levski
военен	militars
военен	militar
малък	petita
малък	petites
носители	portadors
носители	transportistes
сметка	compte
сметка	pestanya
сметка	tab
разлика	diff
разлика	diferència
рок	roca
рок	rock
създаването	creació
дом	domicili
дом	llar
дом	dom
кралство	regne
същото	mateixa
същото	mateix
учител	tutor
учител	preceptor
учител	mestra
известна	conegut
известна	famós
известна	famosos
починали	causant
починали	difunts
точки	punts
игри	jocs
албуми	àlbums
напълно	plenament
напълно	totalment
напълно	completament
напълно	totalment
клуб	club
щати	estats
бряг	shore
бряг	platja
месеца	mesos
мексико	mèxic
състояние	condició
превод	traducció
директор	director
директор	directora
директор	realitzador
институт	institut
канада	canadà
сигурност	seguretat
бургас	burgas
румъния	romanès
румъния	romania
основни	main
основни	principals
основни	principal
основни	bàsic
основни	bàsics
основни	bàsiques
основни	basic
действия	acció
действия	accions
нар	nar
нар	magrana
метра	metres
събрание	sessió
събрание	reunió
събрание	trobada
събрание	assemblea
иванов	ivanov
иванов	ivànov
войни	warriors
войни	guerrers
войни	guerres
имена	noms
изключително	exclusiu
изключително	exclusiva
изключително	extremadament
изключително	exclusivament
жена	dona
жена	femení
жена	femella
жена	esposa
доклад	informe
унгария	hongria
димитров	dimitrov
изследвания	proves
изследвания	investigacions
изследвания	estudis
изследвания	recerca
изследвания	investigació
реката	riu
кирил	cyril
кирил	kiril
кирил	kirill
египет	egypt
египет	egipte
формула	fórmula
номер	número
номер	nombre
обща	general
обща	comunes
обща	comú
обща	comuns
обща	total
вестник	periòdic
вестник	periódico
вестник	diari
опит	experiencia
опит	experiència
животни	animals
животни	animal
нито	ni
разпространение	distribueix
разпространение	difusió
разпространение	difusió
разпространение	distribució
актриса	actriu
австрия	austríac
австрия	àustria
художник	pintor
художник	artista
търново	tarnovo
назначен	assignat
назначен	nomenats
мачове	mistos
мачове	partits
мачове	coincidències
мачове	coincideix
територия	territori
сингъл	single
друго	altres
победа	guanyar
победа	victòria
борис	boris
борис	borís
права	drets
университета	universitat
княз	príncep
княз	prince
режисьор	director
режисьор	directora
режисьор	realitzador
служи	serveix
съществува	existeix
съдържа	conté
програма	programa
програма	programa
решение	decisió
решение	solució
защита	protegir
защита	protecció
защита	defensa
защита	defensa
гора	gora
гора	bosc
идва	arribant
хайнрих	heinrich
просто	només
столицата	capital
официално	official
официално	oficialment
официално	formals
системи	sistemes
страници	pàgines
влияние	impacte
влияние	influència
съд	embarcació
съд	receptacle
съд	cort
съд	tribunal
йохан	johann
йохан	johan
йохан	jochen
портал	portal
купа	bowl
купа	bol
купа	tassa
купа	cup
мрежа	net
мрежа	graella
мрежа	xarxa
проект	projecte
производство	fabricació
производство	producció
производство	fabricació
създаване	crear
създаване	crea
създаване	creació
изцяло	plenament
изцяло	totalment
проф	prof
цвят	color
цвят	color
владимир	wladimir
владимир	vladímir
владимир	vladimir
промени	canvis
промени	canvia
промени	canvi
гола	despullada
гола	nua
поле	àmbit
поле	camp
впоследствие	posteriorment
области	districtes
области	dominis
области	zones
области	àrees
области	àmbits
позиция	posició
професор	catedràtic
професор	professor
селища	viles
лятото	estiu
продължение	ampliació
продължение	extensió
продължение	pròrroga
продължение	continuació
продължение	seqüela
продължение	continuat
продължение	continuada
джеймс	james
джеймс	jaume
титли	títols
описание	descripció
родена	nascut
родена	born
възможност	possibilitat
разположени	desplegat
луций	luci
километра	kilòmetres
вилхелм	wilhelm
калифорния	califòrnia
калифорния	california
зона	zona
зона	àmbit
зона	àrea
винаги	sempre
трети	tercera
трети	tercer
планината	muntanya
планината	mont
сгради	edificacions
сгради	edificis
условия	termes
условия	condicions
статут	estatut
цели	objectius
селище	assentament
тодор	todor
политици	política
политици	polítics
политици	polític
парк	park
парк	parc
тялото	cos
пространство	espai
актьори	actors
организации	organitzacions
песен	cançó
песен	song
военна	militars
военна	militar
швеция	suècia
йоан	john
йоан	joan
клас	classe
близост	proximitat
златен	golden
златен	or
златен	gold
поп	pop
сестра	sister
сестра	germana
сестра	infermera
сестра	infermer
второ	segon
второ	segona
земя	earth
земя	terra
земя	land
земя	terreny
земи	terres
земи	land
цска	cska
турски	turc
проблеми	problemes
проблеми	qüestions
европейски	european
случаи	casos
пост	publicació
пътя	carretera
пътя	road
процес	procés
процес	judici
представител	representant
участието	participació
гай	guy
местоположение	localització
местоположение	ubicació
местоположение	emplaçament
ново	nova
ново	nou
ново	noves
списание	revista
елементи	elements
елементи	elements
битка	batalla
битка	combat
битка	lluita
съдия	jutge
съдия	jutjar
съдия	àrbitre
показва	espectacles
връзки	connexions
връзки	relacions
връзки	enllaços
произведения	obres
ниво	nivell
езерото	llac
армията	exèrcit
разположена	situat
месец	mes
испански	castellà
испански	espanyol
развива	desenvolupa
украйна	ucraïna
убит	matat
създаден	creades
създаден	creats
създаден	creat
създадена	creades
създадена	creats
създадена	creat
столица	capital
черно	black
черно	negre
децата	fills
децата	infants
децата	nens
царство	regne
поет	poeta
двойки	parelles
двойки	parelles
двойки	parells
републикански	republicà
успех	èxit
павел	pàvel
павел	pavel
брак	matrimoni
секретар	registrador
секретар	secretària
секретар	secretari
компания	companyia
компания	empresa
съпругата	esposa
представители	repeticions
представители	representants
участват	participeu
участват	participar
решава	decideix
годишна	anual
годишна	anuals
издаден	expedit
издаден	emès
тракия	tràcia
възможно	possible
възможно	possibles
висока	alta
висока	high
висока	alt
ширина	latitud
ширина	amplada
загора	zagora
източник	font
модел	model
колев	kolev
културни	cultural
културни	culturals
статистика	estadística
статистика	estadístiques
анна	anna
момент	moment
българите	búlgars
температура	febre
температура	temperatura
предлага	proposa
предлага	ofertes
предлага	ofereix
глава	capítol
глава	head
глава	capçal
водата	aigua
дело	cas
отношения	relacions
отношения	relacions
отношения	relació
медал	medalla
въпрос	pregunta
пол	gènere
пол	paul
дружество	companyia
дружество	empresa
профил	perfil
съществуват	existeixen
съществуват	existir
сезона	temporada
сградата	edifici
сградата	edificació
значително	substancial
значително	significativament
значително	significatives
значително	significatius
определя	determina
определя	conjunts
определя	defineix
основан	fundat
основан	fundada
кораб	embarcació
кораб	nau
кораб	ofici
кораб	vaixell
икономика	economia
офицер	oficial
цялото	sencer
цялото	sencera
теория	teoria
общество	societat
преброяването	cens
дълго	llarga
дълго	llarg
дълго	long
райони	regions
райони	districtes
райони	zones
райони	àrees
райони	àmbits
езеро	llac
папа	papa
спас	zepa
основа	fonament
основа	fundació
основа	base
основа	base
елизабет	elizabeth
елизабет	elisabet
бивш	antiga
дума	paraula
полет	paulette
полет	vol
двама	dos
двама	dues
реки	rius
среда	entorn
избори	eleccions
общини	municipis
общини	ajuntaments
ясно	neteja
ясно	clars
ясно	clarament
актриси	actrius
актриси	actriu
минути	mins
минути	minuts
паметник	monument
губи	perdent
губи	perd
достатъчно	prou
достатъчно	suficient
формата	forma
включват	incloure
включват	inclou
уилям	guillem
уилям	william
белгия	bèlgica
говори	speak
думи	paraules
школа	escola
епархия	diòcesi
шест	sis
шест	six
хиляди	milers
заместник	adjunt
гвинея	guinea
храм	temple
ботев	botev
постепенно	gradual
постепенно	gradualment
построена	construït
построена	construit
построена	edificat
контрол	control
контрол	controls
жан	jean
жан	jeanne
интернет	internet
американска	american
американска	americà
границата	frontera
границата	vores
границата	vora
римска	roman
римска	romà
океан	oceà
океан	ocean
зрители	espectadors
зрители	espectadors
география	geografia
административно	administratiu
административно	administratius
победи	beat
победи	guanyar
победи	victòries
елена	helena
елена	elena
статистиката	estadística
статистиката	estadístiques
роли	rols
роли	rotllos
лудвиг	ludwig
представя	presenta
сграда	edifici
сграда	edificació
виж	veure
виж	mira
виж	look
съдържание	contingut
съдържание	continguts
китара	guitarra
мъже	homes
югославия	iugoslàvia
епископ	bisbe
епископ	alfil
северно	nord
георгиев	georgiev
музиката	música
острова	illa
морски	marine
морски	marítim
морски	nàutica
черна	black
черна	negre
високо	alta
високо	high
високо	alt
използвани	emprat
използвани	utilitzat
използвани	utilitzats
използвани	usat
системата	system
системата	sistema
революция	revolució
пример	exemple
луи	lluís
луи	louis
луи	louie
олимпийски	olympic
олимпийски	olímpic
колумбия	columbia
колумбия	colòmbia
полски	polonès
изпълнява	realitza
изпълнява	efectua
радио	ràdio
радио	radio
национална	national
национална	nacional
сръбски	serbi
маса	taula
маса	quadre
маса	missa
маса	massa
единствено	només
обекти	objectes
обекти	assignatures
робърт	robert
борба	lluita
борба	lluitant
борба	lluita
направи	make
практика	pràctica
епоха	era
епоха	època
план	pla
швейцария	suïssa
швейцария	suís
посолство	ambaixada
кариерата	pedrera
военно	militars
военно	militar
средно	mitjà
сериал	sèries
сериал	sèrie
специално	específicament
специално	concretament
специално	especial
специално	especials
материали	material
материали	materials
материали	matèries
число	número
число	nombre
течение	repeteix
течение	bucle
поема	poema
кораби	embarcacions
кораби	vaixells
кораби	barques
кораби	naus
кораби	vaixells
берлин	berlin
берлин	berlín
солун	tessalònica
герой	heroi
саксония	saxònia
форми	formularis
форми	formes
форми	formes
класиране	ranking
класиране	rànquing
класиране	classificació
класиране	rànquing
посока	direcció
посока	destinació
проекта	projecte
спорт	esport
спорт	sport
спорт	esports
сам	sola
сам	sam
нищо	res
стоянов	stoyanov
православна	ortodox
стоян	stojan
приток	afluència
играч	reproductor
играч	jugador
използван	emprat
използван	utilitzat
използван	utilitzats
използван	usat
принос	input
принос	aportació
принос	aportació
ото	otho
ото	otto
сравнително	comparatiu
сравнително	comparativament
сравнително	relativament
публикува	publicarà
библиотека	biblioteca
скорост	velocitat
редовни	regulars
редовни	regular
съветски	soviètic
съветски	soviètica
ръководител	supervisor
последен	darrer
последен	últim
последен	última
последен	darrera
къщи	habitatges
къщи	casas
къщи	cases
руско	rus
южен	sud
птици	aus
птици	ocells
открити	descobert
енергия	energia
световно	worldwide
световно	global
световно	globals
джордж	george
партии	parts
открит	descobert
открит	trobat
виена	viena
южно	sud
училището	escola
обект	objecte
обект	assignatura
обект	subjecte
обект	subjectes
територии	territoris
територии	territori
вариант	variant
вариант	opció
династия	dinastia
бог	déu
телевизия	televisió
футболен	futbol
издателство	editorial
издателство	edició
издателство	publicant
долината	vall
принцеса	princess
принцеса	princesa
илия	ilià
илия	elies
илия	elijah
илия	elia
илия	ilia
дете	nen
дете	infant
защо	perqué
граница	frontera
граница	vores
граница	vora
граница	límit
аржентина	argentina
аржентина	argentina
аржентина	argentí
база	base
база	base
годините	anys
гол	objectiu
закон	llei
мартин	martín
мартин	martí
мартин	martin
титла	títol
гърци	grecs
никога	mai
наречен	cridat
полуостров	península
атанас	atanas
константинопол	constantinoble
езика	idioma
езика	llenguatge
езика	llengua
френска	francès
войници	soldats
войници	efectius
войници	tropes
турнир	torneig
международни	internacional
международни	international
международни	internacionals
броя	comptant
съюза	union
съюза	unió
подобни	similars
подобни	semblants
подобни	similar
последно	darrer
последно	últim
последно	última
последно	darrera
положение	posició
положение	situació
лесно	fàcilment
лесно	fàcil
отряд	esquadra
селата	viles
твърди	reclamacions
твърди	pretensions
ловеч	lovech
стойност	valor
управлява	discorre
управлява	gestiona
кратко	curt
кратко	breu
игра	partida
игра	joc
игра	reprodueix
локомотив	locomotor
блок	bloc
блок	bloqueja
блок	bloc
инструменти	instruments
инструменти	eines
средна	mitjà
подобно	similars
подобно	semblants
подобно	similar
къща	casa
поддържа	manté
обучение	entrenament
обучение	formació
обучение	educació
обучение	tutorial
плевен	pleven
канал	canal
канал	canal
наука	ciència
наука	ciències
факултет	facultat
кмет	alcalde
основен	bàsic
основен	bàsics
основен	bàsiques
основен	basic
пари	diners
пари	diner
том	tom
семейства	famílies
зависимост	dependència
зависимост	addiccions
зависимост	addicció
рота	rota
рота	companyia
рота	empresa
майор	major
относно	about
бан	veta
бан	ban
изтриване	esborra
композитор	compositor
йордан	jordà
йордан	jordània
космос	cosmos
космос	espai
определени	definides
определени	definit
определени	definits
определени	determinat
определени	determinada
структура	estructura
манастира	monestir
рано	primerenc
действие	acció
гео	geo
отива	goes
скопие	skopje
икономически	econòmic
икономически	econòmica
икономически	econòmics
икономически	economic
икономически	econòmiques
икономически	econòmicament
португалия	portugal
дейвид	david
градски	urban
национално	national
национално	nacional
кръст	creu
кръст	cross
комплекс	complexes
комплекс	complex
дунав	danubi
предишна	anterior
издадена	expedit
издадена	emès
съвета	consell
христов	hristov
полета	camps
полета	vol
чест	honor
час	chas
час	hora
гори	burns
гори	cremar
гори	crema
гори	boscos
гори	cremant
майкъл	michael
индонезия	indonèsia
построен	construït
построен	construit
построен	edificat
рядко	rarament
рядко	rars
рядко	rares
търговски	comercial
търговски	mercantils
търговски	comercials
комисия	comissió
комисия	comitè
планински	muntanya
християни	cristians
учени	científics
израел	israel
корея	corea
корея	korea
единица	unitat
чета	llegit
чета	llegir
чета	llegint
чета	lectura
въпроси	qüestions
въпроси	preguntes
изпълнение	implementació
изпълнение	actuació
изпълнение	rendiment
изпълнение	execució
флот	armada
флот	flota
предполага	suggereix
герои	heroes
герои	herois
герои	personatges
герои	caràcters
официална	official
официална	formals
компании	empreses
компании	companyies
възпитаници	alumni
мир	pau
певица	singer
певица	cantant
растения	plantes
описва	descrivint
описва	descriu
творчество	creativitat
продуцент	productor
преименува	reanomena
принц	príncep
принц	prince
стена	paret
стена	mur
разкази	tales
разкази	contes
разкази	històries
разкази	relats
загуби	pèrdua
загуби	pèrdues
загуби	perduda
загуби	perduts
загуби	lost
загуби	perdut
смисъл	significat
дълбочина	profunditat
мадрид	madrid
фронт	front
изследване	survey
изследване	enquesta
изследване	estudi
изследване	recerca
изследване	investigació
изследване	exploració
организира	organitza
употреба	ús
употреба	usa
употреба	utilització
употреба	ús
благоевград	blagòevgrad
национални	national
национални	nacional
продукти	producte
продукти	productes
министерството	ministeri
кой	qui
кой	who
техника	tècnica
стари	antic
тема	temàtica
тема	tema
тема	temàtica
тема	tema
албания	albània
изкуството	art
добро	bones
добро	bona
подкрепа	recolzant
подкрепа	suport
активно	actiu
едновременно	simultània
едновременно	simultàniament
изключение	excepció
реките	rius
снимки	fotos
снимки	fotografies
автори	autors
братя	germans
братя	bros
асен	asen
видео	vídeo
видео	video
успешно	satisfactòriament
тяло	cos
метъл	metall
метъл	metal
вмро	vmro
интерес	interès
коста	costa
коста	kosta
шаблони	plantilles
операция	funcionament
операция	operació
операция	cirurgia
трета	tercera
трета	tercer
томас	thomas
томас	tomàs
срещи	dates
срещи	reunions
срещи	datació
едуард	edward
едуард	eduard
едуард	eduard
основна	main
основна	principals
основна	principal
основна	bàsic
основна	bàsics
основна	bàsiques
основна	basic
програмата	programa
материал	material
възстановяване	restitució
възстановяване	restaurar
възстановяване	restaura
възстановяване	restauració
възстановяване	recuperació
причини	motius
причини	raons
причини	causes
кралица	queen
кралица	reina
хил	turó
ирландия	irlanda
ирландия	bellvís
висок	alta
висок	high
висок	alt
крепост	fortalesa
размери	dimensions
размери	talles
размери	mides
размери	mida
философия	filosofia
обратно	esquena
сцена	escena
сцена	etapa
сцена	escenari
изглед	visualitzacions
изглед	vista
изглед	visualitza
изглед	visualització
звезда	estel
звезда	estrella
провинции	províncies
училища	escoles
атина	atenes
атина	atena
лично	personals
лично	personalment
участник	participant
участник	concursant
седем	set
общност	comunitat
използване	ús
използване	usa
използване	utilització
използване	ús
проблем	problema
технически	tècnic
технически	tècnics
технически	tècnicament
полковник	coronel
лица	cares
характер	personalitat
характер	caràcter
характер	personatge
габрово	gàbrovo
пропаганда	propaganda
цезар	cèsar
словения	eslovènia
труд	treball
труд	laborals
наследство	llegat
наследство	herència
наследство	herència
наследство	patrimoni
залив	badia
рода	rhoda
общ	comunes
общ	comú
общ	comuns
общ	total
международен	internacional
международен	international
международен	internacionals
ангел	angel
ангел	àngel
знаме	bandera
знаме	estendard
митология	mitologia
главата	head
главата	capçal
федерация	mancomunitat
федерация	federació
методий	metodi
бели	white
бели	blanc
настоящ	actuals
настоящ	actual
настоящ	corrent
режим	modalitat
режим	mode
режим	règim
дълги	llarga
дълги	llarg
дълги	long
обществото	societat
революционна	revolucionari
кипър	xipre
легенда	llegenda
легенда	legend
източно	est
сити	ciutat
любов	amor
спартак	espartac
спартак	spartak
методи	mètodes
галерия	galeria
камък	pedra
камък	roca
камък	rock
блокиране	bloquejant
блокиране	bloqueja
блокиране	bloc
народни	folk
мюнхен	munic
квартал	barri
квартал	veïnat
конго	congo
открито	outdoor
открито	alella
открито	obertament
защитата	defensa
лекар	metge
лекар	metge
лекар	doctor
крепостта	fortalesa
емил	emile
емил	emil
женен	casats
женен	casat
играта	partida
играта	joc
промяна	canvia
промяна	canvi
собственост	propietat
хенри	enric
хенри	henry
етнография	etnografia
кампания	campania
кампания	campanya
жените	dones
специални	especial
специални	especials
наистина	efectivament
наистина	veritablement
наистина	realment
независимост	independència
транспорт	transport
транспорт	transports
транспорт	transport
правила	regles
правила	normes
ван	van
ван	furgoneta
линии	línies
омъжена	casats
омъжена	casat
трудно	hard
трудно	dura
трудно	dur
трудно	difícil
номинация	candidatura
шумен	xumen
шумен	noisy
корпус	corpus
участък	divisió
конгрес	congrés
конгрес	conveni
конгрес	convenció
лице	cara
лице	face
страницата	pàgina
художници	pintors
художници	artistes
машини	maquinària
машини	màquines
оръжие	armes
оръжие	arma
оръжие	pistola
оръжие	arma
оръжие	braços
паша	paixà
паша	pasturatge
основана	fundat
основана	fundada
схема	esquema
схема	esquemàtica
гара	estació
наречена	cridat
