que	че
grans	големи
grans	голям
grans	голяма
banda	група
banda	оркестър
banda	банда
banda	лента
central	централно
central	централен
central	централа
central	централни
central	централна
província	провинцията
província	провинция
oficial	офицер
oficial	полицай
superfície	повърхност
superfície	повърхността
maria	мария
molts	mnogo
molts	много
cens	преброяването
cens	преброяване
equip	тийм
equip	отбор
equip	отбора
equip	екип
equip	team
amèrica	америка
ara	ara
ara	сега
qui	кой
punt	воле
punt	точка
iii	ііі
iii	iii
algunes	някои
regne	кралство
regne	царство
john	джон
john	йоан
actualment	понастоящем
cas	случай
cas	дело
cas	кейс
cas	случаят
cas	каса
unitats	звена
unitats	единици
activitats	дейности
activitats	занимания
president	президентът
president	президент
president	председател
article	статия
article	член
exèrcit	армията
exèrcit	армеец
exèrcit	армия
exèrcit	армейски
música	music
música	музиката
música	музика
aigua	вода
aigua	водата
increment	увеличаване
increment	увеличение
increment	повишаване
increment	увеличи
llavors	тогава
llavors	семе
llavors	семки
llavors	семена
conegut	позната
conegut	известни
conegut	познат
conegut	известна
conegut	известен
conegut	позната
conegut	познати
conegut	запознанство
conegut	познат
terra	земно
terra	земята
terra	земен
terra	земя
gray	сив
gray	сиво
gray	сива
gray	сиви
gray	грей
saint	сейнт
saint	свети
saint	светица
saint	светец
època	епоха
barra	бар
barra	барът
sèrie	серия
sèrie	поредица
sèrie	сериал
sèrie	серии
art	арт
art	изкуството
art	art
art	изкуство
club	club
club	клуб
club	клубът
càrrec	зареждане
càrrec	заряд
etapa	стадий
etapa	сцена
etapa	етап
etapa	сцената
rgb	rgb
república	република
parís	парис
parís	париж
ordre	командване
ordre	команда
ordre	командата
ordre	ред
ordre	поръчка
donar	дай
ell	него
llista	списък
cet	cet
important	важно
important	важен
important	важни
important	важна
segon	второ
segon	втора
segon	втори
europa	европа
cal	кал
servei	услуга
servei	служба
servei	сервиз
servei	обслужване
servei	услуги
gridcolor	gridcolor
serveis	услуги
serveis	служби
morir	умри
morir	умирай
alemanya	германия
piràmide	пирамида
piràmide	пирамиди
lightgrey	lightgrey
darkgrey	darkgrey
sfondo	sfondo
antic	старо
antic	стари
antic	стар
antic	стара
antic	антич
plaça	квадратна
plaça	квадратни
plaça	квадратен
plaça	квадрат
plaça	площад
plaça	plaza
plaça	плаза
comtat	окръг
comtat	графство
pare	баща
pare	татко
pare	родител
informació	информация
informació	информиране
mar	море
mar	морето
actual	ток
actual	текущ
actual	текуща
actual	текущи
actual	настоящ
serie	серия
castell	замъка
castell	замъкът
castell	замък
castell	касъл
york	йорк
països	държави
països	страни
moment	момент
moment	миг
anglès	английски
anglès	bulgarian
anglès	англичани
tal	тал
illa	острова
illa	island
illa	остров
illa	островът
illa	айлънд
període	период
territori	територия
territori	територии
territori	територията
londres	london
londres	лондон
internacional	международно
internacional	международен
internacional	интернешънъл
internacional	международни
internacional	международна
premis	награди
premis	награди
josep	жозеф
josep	джоузеф
josep	йосиф
center	център
museu	музей
establiments	заведения
establiments	предприятия
edats	възрасти
districte	окръг
districte	област
districte	район
pàgina	страница
pàgina	страницата
pàgina	page
dies	дни
dies	дена
camp	полето
camp	поле
camp	лагер
llengua	език
llengua	езикът
llengua	езика
llengua	език
base	основа
base	база
base	основа
base	основание
base	база
llarg	дълги
llarg	дълго
llarg	дълъг
llarg	лонг
capital	столица
capital	капитал
capital	капитали
capital	столицата
alt	висок
alt	висока
alt	високи
alt	високо
alt	alt
diagrama	диаграма
diagrama	диаграма
diagrama	картона
edifici	изграждане
edifici	сграда
edifici	сградата
línia	реплика
línia	линия
política	политиката
política	полица
política	политика
política	политици
política	политиката
política	политика
metres	метра
metres	метри
metres	метри
francisco	франциско
francisco	франсиско
costat	страна
costat	страничен
planta	растение
planta	растителна
planta	завод
gènere	жанр
gènere	пол
gènere	пола
mateixa	същият
mateixa	същата
mateixa	същото
vegades	пъти
vegades	времена
vegades	таймс
vegades	times
majoria	мнозинство
majoria	мнозинството
majoria	мажоритарен
natural	натурални
natural	естествени
natural	естествена
natural	естествен
unió	профсъюз
unió	съюз
unió	съюза
unió	юниън
tard	късно
tard	закъснява
veure	видя
veure	вижте
veure	виж
director	директорът
director	режисьор
director	директор
força	сила
força	мощ
força	якост
força	сила
codi	код
distribució	дистрибуция
distribució	разпределяне
distribució	разпространение
distribució	разпределение
origen	произход
catalana	catalana
persona	човек
persona	личност
cos	тялото
cos	тяло
cos	телесно
primers	първи
primers	първо
espècies	видове
espècies	вид
william	уилям
cases	къщи
cases	къщите
batalla	битката
batalla	битка
sol	сън
sol	слънце
suport	подпомагане
suport	подкрепа
suport	поддръжка
classificació	класифициране
classificació	класиране
classificació	класификация
itàlia	италия
fiscals	прокурорите
fiscals	прокурори
comarca	графство
comarca	графството
pere	петър
pere	питър
pere	петер
top	top
top	топ
top	върха
califòrnia	калифорния
califòrnia	калифорнийски
cop	полицай
cop	ченге
cop	ченгето
fitxer	файл
fitxer	файлът
fitxer	досие
peix	риби
peix	фиш
peix	риба
militar	военно
militar	военен
militar	военна
militar	военни
costa	коста
popular	популярно
popular	популярен
popular	популярна
popular	популярни
temporada	сезон
temporada	сезона
treball	работа
treball	йов
treball	работа
treball	труд
treball	работи
vila	вила
mare	майка
mare	майко
estudis	изследвания
estudis	проучвания
eleccions	избори
articles	изделия
articles	статии
articles	артикули
discussió	дискусия
discussió	обсъждания
discussió	дискусии
discussió	обсъждане
polític	политици
polític	политик
conjunt	задаване
conjunt	комплект
conjunt	набор
posteriorment	впоследствие
llibre	тефтер
llibre	книга
roma	рим
estil	стил
moviment	придвижване
moviment	движение
imperi	империята
imperi	емпайър
imperi	империя
divisió	участък
divisió	разделение
divisió	дивизия
divisió	деление
membre	член
sempre	винаги
porta	врата
porta	вратата
porta	порта
teatre	театър
teatre	театър
membres	членове
membres	членовете
ells	ги
ells	тях
moltes	mnogo
moltes	много
acord	съгласие
acord	споразумение
jocs	игри
rebre	получаване
rebre	получаване
rebre	получаващи
illes	острови
illes	островите
illes	острови
illes	айлс
avui	днеска
avui	днес
http	http
alta	висок
alta	висока
alta	високи
alta	високо
alta	алта
posició	позиция
posició	положение
posició	длъжност
format	формат
espanyol	испанци
espanyol	испанска
espanyol	испанско
espanyol	испански
sovint	често
comte	брой
jersey	джърси
jersey	джързи
canvi	промени
canvi	смяна
canvi	промяна
opció	опция
opció	вариант
germà	братко
germà	брат
comunes	обща
comunes	общ
comunes	общи
comunes	чести
material	материал
material	материали
material	материално
pas	стъпало
pas	стъпка
pas	крачка
nivell	равнище
nivell	ниво
valència	валенсия
crear	създаване
crear	създайте
consell	съветът
consell	съвет
consell	съвета
consell	намек
creu	крос
creu	кръст
creu	кръста
ben	бен
futbol	футбол
futbol	футболен
antiga	бивши
antiga	бивш
antiga	бивша
interior	интериор
interior	вътрешна
interior	вътрешно
interior	вътрешен
josé	жозе
josé	хосе
finals	финали
finals	финалите
finals	изпити
paper	хартия
entorn	среда
únic	уникално
únic	уникален
únic	уникални
únic	уникална
institut	институт
institut	института
àfrica	африка
cultura	култура
baix	долно
baix	ниско
baix	ниски
baix	нисък
baix	ниска
mitjançant	чрез
mitjançant	през
espai	пространство
espai	космос
espai	космоса
equips	отбори
equips	екипи
pau	мир
pau	пау
civil	гражданско
civil	граждански
civil	гражданска
civil	цивилен
civil	цивилна
civil	цивилни
torre	кула
torre	tower
torre	кулата
torre	тауър
comerç	търговия
comerç	търговско
carrer	улица
carrer	стрийт
carrer	street
carrer	улицата
direcció	посока
nens	деца
nens	децата
nens	деца
elements	позиции
elements	артикули
elements	предмети
elements	елементи
elements	елементи
mapa	карта
mapa	картата
especialment	особено
procés	процес
versió	версия
dret	правилно
occidental	occidental
municipal	общински
municipal	общинска
vall	долината
vall	долина
vall	вали
local	локална
local	местна
local	локално
local	местно
local	местни
local	местен
guanyar	победи
guanyar	печеля
guanyar	спечели
guanyar	печелиш
guanyar	победа
ibn	ибн
desenvolupament	развитие
desenvolupament	разработване
desenvolupament	разработка
vertical	вертикален
vertical	вертикално
vertical	вертикална
vertical	вертикални
set	седем
set	седма
set	жадни
set	жаден
set	жадна
grups	групи
campionat	първенство
campionat	шампионат
pla	план
classificades	поверително
classificades	секретно
classificades	класифициран
classificades	класифицирани
classificades	класифицирана
original	оригинални
original	оригинал
original	оригинално
original	оригинална
original	оригинален
déu	господ
déu	бог
projecte	проект
projecte	проектът
projecte	проекта
vers	стих
vers	стихове
situació	положението
situació	ситуация
situació	положение
carrera	кариера
carrera	карера
alemany	германец
alemany	германски
alemany	немски
alemany	немска
alemany	германска
oriental	ориенталски
filla	дъще
filla	дъщеря
societat	общество
societat	обществото
sis	шестима
sis	шест
forces	сили
bisbe	бишъп
bisbe	бишоп
bisbe	епископ
real	истинско
real	реал
real	истинска
real	реално
real	истински
èxit	успех
èxit	успехи
social	социално
social	социален
social	социални
social	социална
relació	връзка
relació	взаимоотношения
relació	отношения
carles	чарлз
carles	чарлс
carles	шарл
dona	жената
dona	жена
punts	точки
densitat	плътност
clubs	клубове
clubs	спатия
clubs	клубовете
clubs	стикове
imatge	имидж
imatge	картинка
imatge	образ
imatge	изображение
producció	продукция
producció	производство
pedra	каменна
pedra	стоун
pedra	камък
tracta	лакомство
tracta	почерпка
cultural	културни
cultural	културен
cultural	културно
cultural	културна
home	човече
home	човек
home	мъж
administració	администриране
administració	администрация
resultats	резултати
malgrat	въпреки
resum	преглед
resum	обзор
resum	резюме
resum	обобщение
california	калифорния
california	калифорнийски
gràcies	мерси
gràcies	благодаря
econòmiques	икономическа
econòmiques	икономическо
econòmiques	икономически
automòbils	автомобили
automòbils	коли
escut	щит
autor	автор
cantó	кантон
productes	продукти
productes	продуктите
estructura	структура
estructura	конструкция
lliga	лигата
lliga	лига
ciutats	градове
ciutats	градовете
gairebé	почти
categoria	категория
partits	кибрит
partits	съвпада
partits	мачове
partits	съвпадения
estudi	учене
estudi	учи
estudi	проучване
estudi	изучаване
estudi	изследване
estudi	ателие
estudi	студио
muntanya	планински
muntanya	планина
muntanya	планината
estudiant	учене
estudiant	уча
estudiant	изучаване
estudiant	учим
estudiant	студентка
estudiant	ученик
estudiant	ученичка
estudiant	студент
sobretot	особено
longitud	дължина
longitud	дължина
academy	академията
academy	академия
reparació	ремонт
reparació	поправка
serra	сера
propietaris	притежатели
propietaris	собственици
propietaris	собствениците
comunitat	общност
comunitat	общността
lluís	louis
lluís	луи
lluís	луис
fons	фонс
fons	фон
fons	контекст
fons	дъното
fons	отдолу
fons	дъно
milions	милион
milions	милиони
revista	списание
familiars	роднини
familiars	роднините
jove	млада
jove	младо
jove	млади
jove	йънг
jove	млад
bottom	дъното
bottom	отдолу
bottom	дъно
palau	палау
detall	подробност
detall	детайл
elaboració	подготовка
elaboració	препарат
elaboració	приготвяне
sur	сур
sexe	секс
sexe	секса
sexe	сексът
camí	пътека
camí	път
emperador	императорът
emperador	император
emperador	императора
estadístiques	статистика
estadístiques	статистики
estadístiques	статистиката
campió	шампион
campió	шампиона
campió	шампионка
control	контролиране
control	контрол
copa	копа
principalment	основно
principalment	предимно
principalment	главно
llei	закон
interès	интерес
interès	лихви
interès	лихва
participar	участие
participar	участват
gràfic	диаграма
gràfic	картона
anual	годишен
anual	годишно
anual	годишна
fan	фан
fan	вентилатор
fan	фен
fan	почитател
fan	фенка
defensa	защита
defensa	отбрана
defensa	защитата
defensa	защита
defensa	отбрана
llocs	места
mai	mai
mai	маи
mai	никога
ministre	министър
alçada	ръст
alçada	височина
gràfica	графика
gràfica	графиката
funció	функция
funció	длъжност
funció	функциониране
funció	функции
dècada	десетилетие
activitat	дейност
activitat	активност
presenta	представя
presenta	подаръци
presenta	подаръците
anterior	прев
anterior	предишна
anterior	предишни
anterior	предишен
anterior	предишно
tour	турне
tour	обиколка
tour	тур
ella	тя
ella	нея
mèxic	мексико
públic	аудитория
públic	публика
públic	публично
públic	публични
públic	публична
públic	обществено
públic	публичен
públic	обществени
programa	програмата
programa	програма
programa	програма
façana	фасадата
façana	фасада
can	могат
can	can
jaume	джеймс
francesc	франсеск
cinema	киното
cinema	кино
juan	хуан
petita	малка
petita	малки
petita	малък
petita	дребен
tropes	войски
tropes	военнослужещи
tropes	войска
tropes	войници
construir	изграждане
construir	построи
fundació	основи
fundació	фондация
fundació	основа
esquerra	ляво
esquerra	ляв
esquerra	наляво
patrimoni	наследство
referència	препратка
referència	позоваване
referència	референтни
inici	начало
inici	старт
inici	започнете
inici	стартиране
zones	райони
zones	зони
zones	площи
zones	области
realitzar	извършване
hall	зала
hall	хол
hall	hall
àrea	зона
àrea	площ
àrea	област
àrea	район
imagesize	imagesize
medalla	медал
timeaxis	timeaxis
aproximadament	приблизително
plotarea	plotarea
scalemajor	scalemajor
dateformat	dateformat
massa	масов
massa	меса
massa	маса
massa	литургия
massa	масово
alignbars	alignbars
veu	гласът
veu	глас
pobresa	мизерия
pobresa	бедност
pobresa	бедността
brasil	бразилия
scaleminor	scaleminor
formació	тренировки
formació	обучение
formació	тренировка
backgroundcolors	backgroundcolors
organització	организация
resultat	резултат
resultat	резултата
anglaterra	англия
possible	възможно
possible	възможен
possible	възможна
possible	възможни
duc	херцог
duc	дук
duc	дюк
mesos	месеца
mesos	месеци
mesos	месеците
terres	земи
evolucionat	еволюира
evolucionat	еволюирали
professor	професор
musical	музикален
musical	музикално
musical	мюзикъл
musical	музикална
ingressos	приход
ingressos	доход
ingressos	приходи
ingressos	доходи
joc	мач
joc	гейм
joc	играта
joc	игра
mas	мас
robert	роберт
robert	робер
robert	робърт
llengües	езиците
llengües	езици
comune	comune
transport	транспорт
transport	транспортиране
transport	превоз
transport	транспорт
transport	превоз
transport	транспортиране
jean	жан
jean	джийн
creació	създаване
creació	създаването
grec	гръцки
grec	гръцко
grec	грък
grec	гръцка
caps	ези
caps	главите
caps	глави
príncep	княз
príncep	принц
príncep	принс
príncep	принцът
particulars	индивиди
model	образец
model	модел
tercer	трети
tercer	трета
tercer	трето
jugador	плеър
jugador	играч
municipis	общините
municipis	общини
llindar	праг
sons	звуци
sons	звучи
pàrquing	паркинг
pàrquing	паркирането
pàrquing	паркиране
évolution	évolution
victòria	победа
victòria	виктория
statistique	statistique
restauració	възстановяване
principis	принципи
fent	правейки
fent	правене
rússia	русия
llogaters	наемателите
llogaters	наематели
tractat	договор
david	дейвид
david	давид
escriptor	писателка
escriptor	сценарист
escriptor	писател
jordi	джорди
naixement	раждането
naixement	раждане
naixement	рождение
viquipèdia	уикипедия
estiu	лятото
estiu	съмър
estiu	лято
estiu	лятно
estiu	самър
nelson	нелсън
press	преса
press	натиснете
press	натисни
press	пресата
índia	индия
orde	ред
orde	поръчка
parts	части
parts	партита
parts	партии
parts	купони
parts	страни
manuel	мануел
residències	жилища
probablement	вероятно
italià	италианска
italià	италианец
italià	италиански
italià	италианско
antonio	антонио
catalans	каталунците
mestre	господар
mestre	майстор
xina	порцелан
xina	китай
xina	чайна
plantes	растения
plantes	заводи
plantes	растенията
plantes	инсталации
fabricació	производство
fabricació	изработване
fabricació	производство
fabricació	измислица
las	лас
permet	позволете
permet	позволи
explotacions	ферми
explotacions	стопанства
romà	римски
romà	римлянин
romà	роман
romà	римска
número	брой
número	число
número	номер
ruta	маршрут
ruta	път
ruta	трасе
ruta	рута
entrada	навлизане
entrada	влизане
entrada	вписване
caràcter	характер
aturades	парос
companyia	дружество
companyia	компания
companyia	company
companyia	рота
companyia	фирма
eds	eds
deu	десетка
deu	ten
deu	десет
reis	царе
reis	кингс
reis	кралете
reis	крале
port	пристанище
port	пристанището
port	порт
restes	остава
restes	останки
portar	носи
portar	носене
conca	конка
conca	басейн
conca	куенка
parc	парк
parc	park
festival	фестивала
festival	фестивал
festival	фестивалът
arts	изкуства
arts	изкуствата
arts	изкуство
ramon	рамон
gratuït	свободно
gratuït	свободни
gratuït	свободен
gratuït	свободна
gratuït	безплатни
gratuït	безплатно
mitjans	медии
mitjans	медия
mitjans	медиите
mitjans	означава
drets	права
llibres	книгите
llibres	книги
inclou	включват
inclou	включва
governador	управител
governador	губернатор
compositor	композитор
tercera	трети
tercera	трета
tercera	трето
capella	капела
capella	капела
capella	параклис
capella	параклиса
bona	добър
bona	добро
bona	добре
personatges	знаци
personatges	герои
personatges	символи
teoria	теорията
teoria	теория
comunicació	комуникация
comunicació	общуване
comunicació	съобщаване
comunicació	комуникации
llum	светло
llum	светлина
llum	светлината
blanc	бяла
blanc	бели
blanc	бял
blanc	бяло
aragó	арагон
massachusetts	масачузетс
meitat	наполовина
meitat	половината
kitt	кит
lliure	свободно
lliure	свободни
lliure	свободен
lliure	свободна
lliure	безплатни
lliure	безплатно
aleshores	тогава
pobles	народите
pobles	народи
presència	наличие
presència	присъствие
televisió	телевизия
televisió	телевизията
televisió	телевизор
últim	последно
últim	последен
últim	последни
últim	последна
tema	тема
tema	тема
humans	човеци
humans	човеците
humans	човешка
humans	човешко
humans	човек
humans	човешки
estació	станция
estació	station
estació	гара
associació	сдружение
associació	асоциация
associació	асоцииране
pintor	художничка
pintor	художник
menor	незначителни
japó	япония
problemes	проблеми
problemes	проблемите
objectiu	цел
objectiu	гол
marc	марк
marc	кадър
marc	рамка
xviii	xviii
xviii	eighteenth
national	национална
national	национални
national	национален
national	национално
acció	действия
acció	действие
acció	екшън
ocupació	професия
ocupació	окупация
mascles	мъжки
casos	случаи
fonts	източници
noves	ню
noves	ново
noves	нов
noves	нови
noves	нова
pont	мостик
pont	мост
pont	бридж
imatges	изображения
imatges	образи
principi	принцип
dreta	правилно
velocitat	скорост
velocitat	бързина
velocitat	спийд
valor	стойност
qualitat	качество
qualitat	качеството
professional	професионални
professional	професионална
professional	професионалист
professional	професионален
professional	професионално
referències	препратки
referències	препоръки
referències	позовавания
temple	темпъл
temple	храмът
temple	храм
vista	изглед
vista	гледка
vista	оглед
vista	преглед
museum	музей
aquí	тук
energia	енергия
energia	energy
energia	енергетика
arc	арк
arc	дъга
classe	клас
classe	класа
dinastia	династия
dinastia	династията
wheeler	уийлър
wheeler	уилър
front	преден
front	предни
front	отпред
front	фронт
front	предна
macdonald	макдоналд
prova	изпитване
prova	тест
prova	опитай
prova	опитайте
barri	махала
barri	квартал
barri	квартала
segles	вековете
segles	столетия
segles	векове
recent	скорошна
recent	скорошни
recent	скорошно
recent	отскоро
monestir	манастир
monestir	манастира
animals	животни
animals	животните
via	виа
via	via
via	чрез
wiley	уайли
parlament	парламента
parlament	парламентът
parlament	парламент
educació	обучение
educació	образование
educació	възпитание
característiques	черти
característiques	особености
característiques	характеристики
actor	актьор
influència	влияние
castella	кастилия
viure	живи
viure	жива
viure	live
viure	жив
viure	живей
accés	достъп
conté	съдържа
gent	народ
gent	хора
gent	хората
especial	специална
especial	специално
especial	специални
especial	специален
xarxa	мрежови
xarxa	мрежа
xarxa	мрежова
xarxa	мрежата
nucli	ядро
nucli	сърцевина
nucli	ядрото
nucli	ядрото
decidir	решете
mesura	оценяване
mesura	измервания
mesura	измерване
mesura	мярка
sala	стая
sala	стаята
literatura	литература
clima	климатът
clima	климат
comença	начало
comença	старт
comença	започнете
comença	стартиране
selecció	селекция
selecció	подбор
selecció	избор
congrés	конгрес
congrés	конгреса
congrés	конгресът
papa	папата
papa	папа
papa	поуп
sentit	разум
von	фон
personal	персонал
personal	персоналът
personal	служители
fotografia	снимка
fotografia	фотографията
fotografia	фотография
castellà	испанци
castellà	испанска
castellà	испанско
castellà	испански
dirigida	насочено
dirigida	насочени
khan	кхан
khan	хан
khan	кан
domini	владение
domini	домейн
domini	доминион
corona	корона
aviat	скоро
fort	силни
fort	силен
fort	силно
fort	силна
canal	канал
canal	канал
canal	каналът
honor	чест
honor	честта
quantitat	сума
quantitat	количество
quantitat	количество
nascut	родени
nascut	роден
nascut	родена
girona	херона
secció	сечение
secció	секция
secció	раздел
enric	хенри
life	живот
life	живота
life	life
life	лайф
life	животът
acadèmia	академията
acadèmia	академия
cançó	песен
cançó	песничка
capacitat	капацитет
capacitat	способност
capacitat	вместимост
mallorca	майорка
mallorca	майорка
normalment	обикновенно
normalment	обикновено
normalment	нормално
normalment	обикновено
catedral	катедралата
catedral	катедрала
der	дер
cor	сърце
cor	сърцето
ocupar	заемат
noms	наименования
noms	имената
noms	имена
sistemes	системи
disseny	проектиране
disseny	дизайн
pintura	рисуване
pintura	живопис
pintura	картина
pintura	боядисване
svg	svg
coll	врат
coll	врата
coll	шия
coll	нек
senyor	сър
senyor	лорд
hectàrees	хектара
biblioteca	библиотеката
biblioteca	библиотека
territoris	териториите
territoris	територии
esdevenir	ставайки
rus	руснак
rus	руски
rus	руснаци
rus	руска
rus	руско
genera	генериране
genera	генерира
formes	формуляри
formes	форми
formes	форми
campanya	кампанията
campanya	кампания
alcalde	кмете
alcalde	кмет
mes	месец
recerca	проучване
recerca	проучвания
recerca	изследване
recerca	изследвания
successor	наследник
carretera	пътят
carretera	път
carretera	road
carretera	пътя
blackwell	блекуел
relacions	връзки
relacions	взаимоотношения
relacions	връзките
relacions	отношения
relacions	взаимоотношения
relacions	отношения
fusta	дървен
fusta	дърва
fusta	дървесина
fusta	дървени
fusta	дърво
llatí	латинска
llatí	латински
malden	молдън
britànic	британско
britànic	британци
britànic	британска
britànic	британец
britànic	британски
negre	черни
negre	черно
negre	черна
negre	черен
publicat	публикувани
publicat	публикуван
publicat	публикувана
publicat	публикувано
publicat	публикуван
publicat	публикувано
xvi	xvi
collette	колет
importància	важност
importància	значимост
paul	пол
paul	паул
aigües	води
aigües	уотърс
aigües	водите
independència	независимост
lleó	лъв
respecte	зачитане
respecte	респект
respecte	уважение
palomar	паломар
propi	собствен
propi	собствена
propi	собствено
propi	собствени
industrials	промишлен
industrials	индустриален
industrials	индустриални
industrials	промишлени
industrials	индустриална
industrials	индустриалци
etapes	стадии
etapes	етапи
personatge	характер
aire	air
aire	въздуха
aire	въздушно
aire	въздушен
aire	въздух
considerat	разглеждания
considerat	разглеждан
editorial	издател
editorial	издателство
editorial	редакционната
petites	малка
petites	малки
petites	малък
petites	дребен
fos	разтопен
fos	разтопена
fos	разтопено
unitat	поделение
unitat	единица
american	американска
american	американско
american	американски
american	американец
atac	атака
extrem	крайно
extrem	краен
extrem	екстремно
extrem	екстремни
extrem	крайни
plana	плоски
plana	апартамент
plana	плоско
plana	плоска
plana	плосък
diari	вестник
diari	вестници
diari	дневник
diari	журнал
diari	джърнъл
diari	дневник
diari	дневника
diari	дневникът
figura	фигура
figura	фигурата
peces	следите
peces	писти
peces	следи
peces	релси
peces	бройки
peces	парченца
peces	парчета
tècnica	техниката
tècnica	техника
diferència	разликата
diferència	разлика
lluita	борба
lluita	кеч
lluita	борба
lluita	битка
lluita	бой
