que	че
cine	филми
cine	кината
cine	филми
cine	филм
cine	лента
proyecto	проект
proyecto	проектът
proyecto	проекта
center	център
selección	селекция
selección	подбор
selección	избор
costa	коста
costa	крайбрежие
costa	крайбрежие
costa	бряг
equipos	оборудване
equipos	екипировка
equipos	отбори
equipos	екипи
origen	произход
origen	източник
origen	произход
código	код
museo	музей
puntos	точки
puntos	шевове
puntos	шева
puntos	шевовете
perú	перу
militar	военно
militar	военен
militar	военна
militar	военни
américa	америка
ubicado	разположена
ubicado	разположен
ubicado	разположени
ubicado	разположено
producción	продукция
producción	изход
producción	продукция
producción	производство
italia	italia
italia	италия
manuel	мануел
manuel	мени
manuel	мани
manuel	емануел
wikipedia	уикипедия
plantas	растения
plantas	заводи
plantas	растенията
plantas	инсталации
plantas	растение
plantas	растителна
plantas	завод
comenzó	започна
debe	дължи
siempre	винаги
metros	метра
metros	метри
metros	метър
metros	метри
oro	златен
oro	златни
oro	златно
oro	златна
oro	златен
oro	златни
oro	златно
oro	златна
oro	злато
posteriormente	впоследствие
casi	почти
construcción	изграждане
construcción	сграда
construcción	сградата
construcción	изграждане
construcción	строеж
construcción	конструкция
construcción	строителство
local	локална
local	местна
local	локално
local	местно
local	местни
local	местен
francés	французина
francés	французин
francés	френско
francés	французи
francés	френска
francés	френски
francés	французин
cultura	култура
cultura	културни
cultura	културен
cultura	културно
cultura	културна
santiago	джеймс
santiago	сантяго
cerca	затваряне
cerca	близко
cerca	близо
cerca	близки
cerca	близко
cerca	близо
cerca	наблизо
estudio	учене
estudio	учи
estudio	проучване
estudio	изучаване
estudio	изследване
estudio	ателие
estudio	студио
principales	основни
principales	основна
principales	главна
principales	главен
principales	главни
usuario	потребителски
usuario	потребител
usuario	ползвател
com	com
com	ком
cinco	пет
anterior	предишна
anterior	предишни
anterior	предишен
anterior	предишно
cargo	товари
cargo	товар
cargo	зареждане
cargo	заряд
batalla	битката
batalla	битка
derecho	правилно
derecho	закон
imagen	имидж
imagen	картинка
imagen	образ
imagen	изображение
gracias	мерси
gracias	благодаря
kitt	кит
puerto	пуерто
puerto	пристанище
puerto	пристанището
puerto	порт
puerto	пристанище
torneo	турнир
social	социално
social	социален
social	социални
social	социална
millones	милион
millones	милиони
comunidad	общност
comunidad	общността
fin	край
fin	фин
fin	перка
acuerdo	съгласие
acuerdo	споразумение
acuerdo	подредба
acuerdo	уговорка
acuerdo	споразумение
lado	страна
lado	страничен
colombia	колумбия
colombia	колумбийски
colombia	колумбия
servicio	услуга
servicio	служба
servicio	сервиз
servicio	обслужване
servicio	услуги
rock	скала
rock	rock
rock	рок
rock	скали
rock	камък
político	политици
político	политик
político	политическа
político	политически
político	политическо
películas	филми
películas	филми
ver	видя
ver	вижте
ver	виж
ver	изглед
ver	гледка
ver	оглед
ver	преглед
fuera	отвън
fuera	навън
fuera	вън
fuera	навън
pesar	съжаление
mediante	чрез
mediante	през
popular	популярно
popular	популярен
popular	популярна
popular	популярни
muchas	mnogo
muchas	много
hoy	днеска
hoy	днес
tal	тал
tal	такава
tal	такива
tal	такова
tal	такъв
alto	алто
alto	висок
alto	висока
alto	високи
alto	високо
alto	спиране
alto	висок
alto	висока
alto	високи
cuerpo	тялото
cuerpo	тяло
cuerpo	телесно
sino	сино
sino	но
disco	албум
disco	дискотека
disco	диско
disco	диск
disco	диска
disco	диск
disco	диска
finales	финали
finales	финалите
finales	изпити
finales	финал
finales	краен
finales	окончателно
sociedad	общество
sociedad	обществото
sociedad	партньорство
sociedad	сосиедад
tema	тема
tema	тема
tema	субект
tema	обект
dirección	посока
dirección	дирекция
dirección	дирекцията
dirección	мениджмънт
dirección	управление
dirección	адрес
hombres	мъжете
hombres	men
hombres	мъже
hombres	менс
última	последно
última	последен
última	последни
última	последна
original	оригинални
original	оригинал
original	оригинално
original	оригинална
original	оригинален
estadio	арена
estadio	естадио
estadio	стадион
estadio	стадиона
ambos	двете
miguel	майк
miguel	мигел
miguel	майкъл
ley	закон
ley	act
ley	акт
oeste	запад
oeste	западно
oeste	западна
oeste	западен
oeste	уест
oeste	западна
oeste	западни
oeste	западен
oeste	западните
oeste	уестърн
oeste	western
mujeres	mujeres
mujeres	жени
mujeres	жените
incluso	дори
incluso	даже
cambio	промени
cambio	смяна
cambio	промяна
cambio	обмяна
cambio	замяна
cambio	размяна
cambio	обмен
cambio	борса
style	стил
jugador	плеър
jugador	играч
jugador	комарджия
instituto	институт
instituto	института
público	аудитория
público	публика
público	публично
público	публични
público	публична
público	обществено
público	публичен
público	обществени
miembro	член
miembro	крайник
pues	еее
media	медии
media	медия
media	медиите
media	среден
media	средно
california	калифорния
california	калифорнийски
parque	парк
parque	park
tan	тан
tan	тен
llegó	пристигнал
llegó	пристигна
archivo	архив
archivo	архиви
archivo	файл
archivo	файлът
archivo	досие
archivo	архив
archivo	архиви
radio	radio
radio	радиото
radio	радио
ahora	сега
parís	парис
parís	париж
world	свят
world	света
cruz	круз
cruz	крус
cruz	опашки
cruz	тура
cruz	крос
cruz	кръст
cruz	кръста
cabo	ефрейтор
cabo	нос
cabo	кейп
cabo	кабо
cabo	наметало
cabo	кабо
brasil	бразилия
brasil	бразилия
brasil	бразил
unido	обединени
unido	обединена
unido	обединен
unido	юнайтед
unido	обединено
red	мрежови
red	мрежа
red	мрежова
red	мрежата
red	мрежа
red	решетка
red	мрежа
red	нетен
red	net
red	нето
red	нет
red	ред
red	червена
red	червен
red	червени
red	червено
aquí	тук
canal	канал
canal	канал
canal	каналът
movimiento	движение
movimiento	преместване
movimiento	движение
movimiento	придвижване
movimiento	движение
revista	списание
revista	дневник
revista	журнал
revista	джърнъл
éxito	успешна
éxito	успешни
éxito	успешен
éxito	успешно
éxito	успех
éxito	успехи
relación	връзка
relación	взаимоотношения
relación	отношения
elecciones	изборите
elecciones	избори
elecciones	избори
plaza	plaza
plaza	плаза
plaza	квадратна
plaza	квадратни
plaza	квадратен
plaza	квадрат
plaza	площад
grande	голямо
grande	големи
grande	голям
grande	голяма
grande	биг
grande	голямо
grande	големи
grande	голям
grande	голяма
grande	гранде
distribución	дистрибуция
distribución	разпределяне
distribución	разпространение
distribución	разпределение
compañía	дружество
compañía	компания
compañía	company
compañía	рота
compañía	фирма
islas	острови
islas	островите
proceso	процес
alrededor	около
alrededor	наоколо
musical	музикален
musical	музикално
musical	мюзикъл
musical	музикална
primero	първи
primero	първо
territorio	територия
territorio	територии
territorio	територията
dice	казва
hombre	човече
hombre	човек
hombre	мъж
león	лъв
león	леон
león	лион
león	леон
león	лъв
león	лео
algo	нещо
voz	гласът
voz	глас
década	десетилетие
madre	майка
madre	майко
iii	ііі
iii	iii
organización	организация
organización	организация
organización	организиране
monte	връх
monte	хълм
monte	планина
monte	монтиране
monte	планината
monte	монте
monte	монти
aún	още
decir	кажи
goles	голове
goles	цели
victoria	виктория
sede	седалище
sede	щаб
sede	щаба
sede	централа
importantes	важно
importantes	важен
importantes	важни
importantes	важна
resultado	развръзка
resultado	изход
resultado	резултат
resultado	резултат
resultado	резултата
china	порцелан
china	китай
china	чайна
xix	xix
xix	nineteenth
calle	улица
calle	стрийт
calle	street
calle	улицата
papel	хартия
van	микробус
van	бус
van	van
van	ван
van	вана
medios	медии
medios	медия
medios	медиите
medios	означава
francesa	френско
francesa	французи
francesa	френска
francesa	френски
francesa	французин
dio	dio
dio	даде
dio	дала
empresa	дружество
empresa	компания
empresa	company
empresa	рота
empresa	фирма
empresa	бизнес
empresa	предприятие
empresa	ентърпрайз
empresa	ентърпрайс
empresa	enterprise
fernando	фернан
fernando	фердинанд
fernando	фернандо
don	дон
propio	собствен
propio	собствена
propio	собствено
propio	собствени
mapa	карта
mapa	картата
mapa	картите
mapa	карти
civil	гражданско
civil	граждански
civil	гражданска
civil	цивилни
civil	цивилен
civil	цивилна
civil	цивилни
venezuela	венецуела
educación	образователна
educación	образователен
educación	образователно
educación	образователни
educación	обучение
educación	образование
educación	възпитание
término	срок
término	термин
término	мандат
llamada	повикване
llamada	обаждане
llamada	наречен
llamada	наречена
ciudades	градове
ciudades	градовете
ciudades	градчета
ciudades	градове
ciudades	градовете
alta	висок
alta	висока
alta	високи
alta	високо
alta	алта
igual	равен
igual	равно
igual	равни
igual	същият
igual	същата
igual	същото
usa	сащ
usa	usa
allí	там
londres	london
londres	лондон
tercera	трети
tercera	трета
tercera	трето
edificio	изграждане
edificio	сграда
edificio	сградата
fallecimiento	смърт
fallecimiento	смъртта
fuerzas	сили
posible	възможно
posible	възможен
posible	възможна
posible	възможни
antiguo	антики
antiguo	антика
antiguo	антични
antiguo	антична
antiguo	древни
antiguo	древен
antiguo	древно
antiguo	древна
antiguo	старо
antiguo	стари
antiguo	стар
antiguo	стара
antiguo	бивши
antiguo	бивш
antiguo	бивша
natural	натурални
natural	естествени
natural	естествена
natural	естествен
álbumes	албуми
álbumes	албумите
paso	стъпало
paso	стъпка
paso	крачка
paso	пасо
paso	пропуск
paso	мине
paso	пас
paso	преминаване
mujer	жена
mujer	съпруга
mujer	съпругата
mujer	жената
mujer	жена
mujer	женско
mujer	жена
mujer	женски
mujer	женска
mujer	жени
mujer	жените
fuerza	сила
fuerza	мощ
fuerza	якост
fuerza	сила
altura	ръст
altura	височина
hijos	синовете
hijos	синове
garcía	гарсия
garcía	гарсия
servicios	услуги
servicios	служби
villa	villa
villa	вила
villa	село
conocida	позната
conocida	известни
conocida	познат
conocida	известна
conocida	известен
campeón	шампион
campeón	шампион
campeón	шампиона
campeón	шампионка
autor	автор
modo	режим
personajes	знаци
personajes	герои
personajes	символи
conjunto	задаване
conjunto	комплект
conjunto	набор
conjunto	ансамбъл
eso	че
alemán	германец
alemán	германски
alemán	немски
alemán	немска
alemán	германска
meses	месеца
meses	месеци
meses	месеците
único	уникално
único	уникален
único	уникални
único	уникална
actor	актьор
parece	изглежда
parece	изглежда
antigua	антики
antigua	антика
antigua	антични
antigua	антична
antigua	древни
antigua	древен
antigua	древно
antigua	древна
antigua	старо
antigua	стари
antigua	стар
antigua	стара
antigua	антигуа
especial	специалитети
especial	специална
especial	специално
especial	специални
especial	специален
interior	вътрешна
interior	вътрешно
interior	вътрешни
interior	вътрешен
interior	интериор
interior	вътрешна
interior	вътрешно
interior	вътрешен
plata	сребърна
plata	сребърни
plata	силвър
plata	сребро
plata	сребърен
japón	япония
municipal	общински
municipal	общинска
control	контролиране
control	контрол
consejo	съвет
consejo	съвети
consejo	съвет
consejo	бакшиш
consejo	съветът
consejo	съвет
consejo	съвета
menor	незначителни
seis	seis
seis	шестима
seis	шест
libre	свободно
libre	свободни
libre	свободен
libre	свободна
libre	безплатни
libre	безплатно
llegar	пристига
valle	вале
valle	долината
valle	долина
valle	вали
festival	фестивала
festival	фестивал
festival	фестивалът
personaje	характер
trata	лакомства
trata	третира
trata	почерпка
trata	трафик
principalmente	основно
principalmente	предимно
principalmente	главно
principalmente	предимно
principalmente	главно
david	дейвид
david	давид
castillo	замъка
castillo	замъкът
castillo	замък
castillo	касъл
castillo	кастило
publicado	публикувани
publicado	публикуван
publicado	публикувана
publicado	публикувано
publicado	публикуван
publicado	публикувано
cantante	певецът
cantante	певица
cantante	сингър
cantante	певец
referencia	показател
referencia	препратка
referencia	позоваване
referencia	референтни
inglaterra	англия
resto	почивка
común	обща
común	общ
común	общи
común	чести
editorial	издател
editorial	издателство
editorial	публикуване
editorial	издателство
editorial	редакционната
deporte	спорт
deporte	спортен
deporte	спортни
deporte	спортен
deporte	спорт
deporte	спортно
deporte	спортове
saint	сейнт
saint	свети
saint	светица
saint	светец
espacio	отстояние
espacio	пространство
espacio	космос
espacio	космоса
asociación	партньорство
asociación	сдружение
asociación	асоциация
asociación	асоцииране
hija	дъще
hija	дъщеря
acción	действия
acción	действие
acción	екшън
actores	актьори
actores	актьорите
hermano	бро
hermano	братко
hermano	брат
fundación	основи
fundación	фондация
fundación	основа
blanco	мишени
blanco	цели
blanco	бяла
blanco	бели
blanco	бял
blanco	бяло
blanco	празно
blanco	празен
blanco	празна
blanco	целева
blanco	мишена
blanco	цел
blanco	целта
blanco	бланко
profesional	професионални
profesional	професионална
profesional	професионалист
profesional	професионален
profesional	професионално
episodio	епизод
cultural	културни
cultural	културен
cultural	културно
cultural	културна
principios	принципи
principios	принцип
imperio	империята
imperio	емпайър
imperio	империя
ganó	уон
ganó	спечели
dicho	каза
dicho	саид
nunca	никога
investigación	разследването
investigación	разследван
investigación	разследване
investigación	запитване
investigación	проучване
investigación	проучвания
investigación	изследване
investigación	изследвания
prefijo	представка
municipios	общините
municipios	общини
from	от
problemas	беди
problemas	бедите
problemas	беля
problemas	неприятности
problemas	беда
problemas	проблем
problemas	проблеми
problemas	проблеми
problemas	проблемите
problemas	проблем
modelo	образец
modelo	модел
svg	svg
favor	услуга
actividad	дейност
actividad	активност
joven	млада
joven	младо
joven	млади
joven	йънг
joven	млад
formación	тренировки
formación	обучение
formación	тренировка
formación	образуване
formación	формиране
formación	формация
lugares	места
lugares	местоположения
incluyendo	включително
planta	растения
planta	заводи
planta	растенията
planta	инсталации
planta	растение
planta	растителна
planta	завод
planta	подът
planta	пода
planta	етаж
período	период
montañas	планините
montañas	планини
montañas	планински
montañas	планина
montañas	планината
ronda	кръгла
ronda	кръгли
ronda	рунд
ronda	кръгло
ronda	кръг
clase	клас
clase	класа
especialmente	особено
especialmente	особено
especialmente	специално
oficina	бюрото
oficina	бюро
oficina	кабинет
oficina	офисът
oficina	офис
oficina	офиса
alcalde	кмете
alcalde	кмет
pasó	преминал
estaban	бяха
longitud	дължина
longitud	дължина
temas	теми
temas	темите
temas	теми
temas	темите
temas	въпроси
temas	проблеми
políticos	политици
políticos	политиката
