در	vrata
منطقه	područje
منطقه	oblast
بسیار	vrlo
بسیار	mnoge
بسیار	mnogi
بسیار	puno
بسیار	mnogo
اسلامی	islamske
اسلامی	islamski
بزرگ	velika
بزرگ	veliki
بزرگ	velike
بزرگ	veliko
اروپا	europe
اروپا	evropa
اروپا	europa
اروپا	evropa
اروپا	europa
روستایی	ruralnim
روستایی	seljak
آمار	statistika
آمار	statistike
فعالیت	aktivnosti
فعالیت	aktivnost
اشاره	nagovještaj
زاده	rođeni
زاده	rođen
زاده	rođena
محمد	mohammad
محمد	muhamed
محمد	muhammad
محمد	muhammed
محمد	mohamed
بریتانیا	britanija
بریتانیا	britaniju
بریتانیا	britanije
بریتانیا	britanski
بریتانیا	britanska
بریتانیا	britanci
بریتانیا	britanac
بریتانیا	britannia
مانند	kao
چند	multi
شمالی	sjeverno
شمالی	sjeverna
شمالی	sjever
شمالی	sjeverni
شمالی	sjevernom
شمالی	sjeverna
شمالی	carolina
شمالی	karolina
آب	vode
آب	voda
خورشیدگرفتگی	eclipse
ایرانی	perzijski
ایرانی	iranski
اطلاعات	info
اطلاعات	podaci
اطلاعات	informacije
اطلاعات	informacija
اطلاعات	podaci
اطلاعات	informacije
ایجاد	stvori
ایجاد	stvoriti
ایجاد	kreiranje
ایجاد	kreacija
ایجاد	stvaranje
ایجاد	kreiranje
ایجاد	stvaranje
ایجاد	konstrukcija
مالک	vlasnica
مالک	vlasnika
مالک	vlasnik
مالک	malik
امنیت	osiguranje
امنیت	sigurnost
امنیت	sigurnost
نوع	vrsta
نوع	tip
مردم	ljudi
دلیل	razum
دلیل	razlog
دلیل	uzrok
روستای	selu
روستای	selo
اولین	evelyn
مربوط	relevantno
مربوط	povezano
بار	napuni
بار	teret
بار	opterećenje
بار	barr
بار	šank
دریا	morem
دریا	moru
دریا	more
شما	ti
شما	tvoje
شما	vaš
شما	tvoj
شما	vaše
شما	tvoja
شما	vaša
برابر	jednaki
برابر	jednako
برابر	jednaki
برابر	jednako
تولید	proizvodnja
تولید	produkcija
تولید	generirati
تپه	brdo
تپه	brijeg
تپه	hill
تنها	samo
تنها	jedino
تنها	usamljeno
تنها	usamljeni
تنها	usamljena
علی	alija
شرقی	istočna
شرقی	istočno
شرقی	istok
شرقی	orijentalni
شرقی	istočni
شرقی	istočna
شرقی	istočno
یونسکو	unesco
برخی	neke
برخی	neki
میان	mian
میان	izmedju
میان	između
جهان	world
جهان	svijeta
جهان	svijet
جهان	jahan
جام	kupa
جام	pehar
جام	šalica
جام	kup
ها	hmmm
ارتفاع	visine
ارتفاع	visina
کد	kôd
کد	šifra
کد	kod
کشف	otkriveno
کشف	otkriven
کشف	otkrio
کشف	otkriveni
کشف	otkrivena
کشف	otkrij
کشف	otkrića
کشف	otkriće
کشف	discovery
نشان	značku
نشان	značka
حذف	uklanjanje
حذف	brisanje
حذف	brišem
حذف	uklonite
حذف	ukloni
حذف	obriši
تلویزیونی	televizija
غربی	west
غربی	zapad
غربی	zapadno
غربی	zapadna
غربی	zapadni
غربی	western
گرفته	uzeto
دوران	razdoblja
دوران	ere
دوران	era
شامل	uključeno
شامل	uključen
شامل	uključuju
شامل	uključuje
شدن	postati
شدن	dobivanje
شدن	uzimajući
بهترین	najbolji
بهترین	najbolje
بهترین	najbolja
دولت	stanje
دولت	država
دولت	stanja
دولت	stanju
دولت	vlada
دولت	vlade
همراه	mobilni
همراه	mobitel
چپ	lijevo
چپ	lijeva
ایتالیا	italia
ایتالیا	italija
ایتالیا	talijanska
ایتالیا	talijan
ایتالیا	talijanski
صفحه	stranicu
صفحه	stranica
صفحه	stranice
مجلس	parlament
مجلس	sabor
مجلس	skupština
مجلس	skupštine
تحت	pod
تحت	ispod
آغاز	pocetak
آغاز	početak
آغاز	početku
آغاز	pocetak
آغاز	početak
آغاز	počinje
ویکی	wiki
ویکی	viki
ویکی	vicky
راه	put
راه	staza
راه	putanja
راه	put
راه	način
راه	way
راه	nacin
کشتی	brodove
کشتی	brodovi
کشتی	brod
کشتی	hrvanje
کشتی	brod
کشتی	čamac
بودند	bile
بودند	bili
الگو	uzorak
الگو	obrazac
توجه	pažnja
بن	ben
همه	svi
همه	sve
همه	svi
همه	svima
همه	svi
کوچک	maleno
کوچک	male
کوچک	mali
کوچک	malo
کوچک	mala
کوچک	male
کوچک	mali
کوچک	manja
ژاپن	japan
رسمی	službeno
رسمی	službeni
رسمی	zvanično
رسمی	formalno
رسمی	formalni
اسلام	islama
اسلام	islam
سپتامبر	rujna
سپتامبر	rujan
پرونده	case
پرونده	slučaj
پرونده	slucaj
پرونده	datoteka
ماه	mesec
ماه	mjesec
ماه	meseci
ماه	mjeseci
ماه	mjesecima
ماه	mesec
ماه	mjesec
اوت	kolovoz
اوت	kolovoza
اوت	august
اوت	aug
تابستانی	ljeto
تابستانی	ljeta
چون	jer
چون	kada
چون	kad
آوریل	apr
آوریل	april
آوریل	travanj
آوریل	travnja
تغییر	mijenjanje
تغییر	mijenjam
تغییر	promjena
تغییر	promijeni
مجموعه	prikupljanje
مجموعه	zbirka
مجموعه	kolekcija
سیاسی	politički
سیاسی	politička
سیاسی	političko
شکل	oblik
شکل	oblik
شکل	forma
شکل	obrazac
شکل	figura
مارس	ožujka
مارس	ožujak
مارس	marš
مارس	marsa
مارس	mars
درخواست	zahtjev
درخواست	zatraži
جمله	kaznu
جمله	presuda
جمله	rečenica
جمله	kazna
گردشگری	turizma
گردشگری	turizam
گردشگری	turističko
گردشگری	turista
گردشگری	turistička
گردشگری	turist
گردشگری	turistički
گردشگری	razgledavanje
شهری	urbana
شهری	općinske
شهری	grad
شهری	gradom
ممکن	moguć
ممکن	mogući
ممکن	moguce
ممکن	moguće
لیگ	ligu
لیگ	liga
لیگ	league
روسیه	ruska
روسیه	rus
روسیه	ruski
روسیه	rusko
روسیه	rusija
منابع	izvori
منابع	izvore
منابع	resursi
منابع	resursa
منابع	sredstva
نخستین	prvo
نخستین	prvi
شاه	kralju
شاه	kralj
شاه	king
جنوب	južni
جنوب	južna
جنوب	južnoj
جنوب	jugu
جنوب	južno
جنوب	jug
طور	mount
طور	planina
تشکیل	formirana
تشکیل	formacija
تشکیل	formiranje
فوت	stopalo
فوت	noga
فوت	foote
اکتبر	listopada
اکتبر	listopad
اکتبر	oktobar
ژوئن	lipanj
ژوئن	june
ژوئن	lipnja
چه	što
چه	sta
چه	šta
امکان	moguć
امکان	mogući
امکان	moguce
امکان	moguće
امکان	mogucnost
امکان	mogućnost
نویسندگان	autori
نویسندگان	autora
سر	sar
سر	glavu
سر	glava
سر	glave
سر	glava
حزب	tulum
حزب	zabava
حزب	stranka
حزب	party
ما	naše
ما	naš
ما	naša
ما	naši
ما	nase
ما	nasi
فرهنگ	kulture
فرهنگ	kultura
برندگان	pobjednici
برندگان	dobitnici
بدون	bez
خانه	kuca
خانه	house
خانه	kuća
خانه	doma
خانه	kući
خانه	dom
دسامبر	prosinac
دسامبر	prosinca
دسامبر	prosincu
موارد	predmeti
موارد	stavke
موارد	slučajevi
موارد	slučajeva
هند	indija
هند	indije
هند	indiji
آلبوم	album
آزاد	slobodna
آزاد	slobodni
آزاد	slobodan
آزاد	besplatno
آزاد	free
چاپ	ispis
چاپ	otisak
چاپ	ispis
علمی	nauka
علمی	znanost
علمی	znanosti
علمی	znanstveni
علمی	znanstveno
نوامبر	studenog
نوامبر	studeni
آسیا	azijske
آسیا	azijski
شمال	sjeverno
شمال	sjeverna
شمال	sjever
شمال	sjeverni
شمال	sjevernom
شمال	sjeverna
پایان	završetak
پایان	kraj
پایان	završetak
علوم	nauka
علوم	znanost
علوم	znanosti
علوم	znanosti
جان	ivan
جان	john
سید	sid
کالیفرنیا	california
کالیفرنیا	kalifornija
کالیفرنیا	kaliforniji
قرن	vijek
قرن	stoljeće
قرن	stoljeća
بازیگر	glumica
بازیگر	glumac
بازیگر	glumca
صنایع	industries
صنایع	industrije
صنایع	industrija
گونه	obraz
گونه	vrsta
گونه	vrste
کانادا	kanada
کانادا	kanadi
کانادا	kanade
کانادا	kanadu
کانادا	kanadska
کانادا	kanadska
کانادا	kanadski
اسپانیا	španjolska
اسپانیا	španjolskoj
اسپانیا	španjolske
اسپانیا	španjolci
اسپانیا	španjolski
زمین	zemlja
رئیس	gazda
رئیس	šef
برزیل	brazil
برزیل	brazila
برزیل	brazilski
سبک	svjetlo
سبک	svijetlo
سبک	svjetlost
سبک	stil
سبک	style
سبک	stila
بالا	top
بالا	vrh
بالا	bala
جدید	novo
جدید	nova
جدید	novi
تصویر	sliku
تصویر	slika
غیر	non
حضور	prisustvo
حضور	nazočnost
حضور	prisustvo
حضور	nazočnost
حضور	prisutnost
وارد	ward
عضو	članica
عضو	clan
عضو	član
عضو	donacija
عضو	donaciju
عضو	donacije
میراث	nasljedstvo
میراث	nasljeđe
میراث	ostavština
میراث	naslijeđe
میراث	nasljeđe
میراث	baštine
زنان	žene
نظامی	vojno
نظامی	vojska
نظامی	vojni
قمری	lunar
آذربایجان	azerbejdžan
جای	mjesto
جای	mesto
جای	jai
هیچ	bilo
چین	bradu
چین	chin
چین	brada
چین	bradi
چین	kine
چین	kinu
چین	kini
چین	kina
سیستم	sistem
سیستم	sustav
ظاهر	pojava
ظاهر	izgled
ظاهر	pojavljivanje
ظاهر	zahir
ادامه	nastavi
ادامه	nastavak
درجه	stupnjeva
درجه	diplome
درجه	rang
درجه	čin
درجه	stupanj
درجه	stupnja
درجه	diploma
انتخاب	biranje
انتخاب	odaberite
انتخاب	izaberite
انتخاب	odaberite
انتخاب	odabir
انتخاب	izbor
موجود	dostupno
موجود	dostupan
موجود	dostupne
موجود	dostupna
موجود	dostupni
موجود	postojeći
موجود	postojeće
دستی	ručno
دستی	priručnik
فقط	samo
اعلام	proglasio
اعلام	proglašen
اعلام	proglašenje
اعلام	deklaracija
اعلام	najavi
نسبت	omjer
اعضای	članove
اعضای	članice
اعضای	članovi
اعضای	članova
خراسان	horasan
زمانی	zamani
مسابقات	turnir
تلفن	mobitel
تلفن	telefon
تلفن	telefon
داستان	priča
داستان	prica
داستان	priče
داستان	price
سوم	iii
سوم	treći
سوم	treća
سوم	treće
خط	linija
خط	redak
قانون	zakon
قانون	pravilo
علت	razum
علت	razlog
علت	uzrok
مهم	važno
مهم	bitno
منبع	izvor
منبع	resurs
میلیون	milijun
کمک	pomoć
جهت	upute
جهت	smjer
جهت	pravac
جهت	smjeru
جهت	orijentacija
جهت	orijentaciju
هوایی	zrak
هوایی	zraka
هوایی	air
حتی	čak
نمایش	pokaži
نمایش	prikaži
نمایش	show
آمریکای	americi
آمریکای	amerika
آمریکای	america
آمریکای	ameriku
ناحیه	regije
ناحیه	regiji
ناحیه	regija
ناحیه	okrugu
ناحیه	okrug
ناحیه	područje
ناحیه	oblast
طراحی	dizajn
طراحی	dizajniranje
آموزش	nastava
آموزش	trening
آموزش	obuka
آموزش	treniranje
آموزش	obrazovanje
آموزش	edukacije
آموزش	školovanje
قلعه	uporište
قلعه	castle
قلعه	dvorac
قلعه	zamak
قلعه	tvrđava
قلعه	utvrda
ویرایش	uredi
ویرایش	uređivanje
حکومت	vlada
حکومت	vlade
نمایندگان	zastupnici
نمایندگان	zamjenici
نمایندگان	predstavnici
نمایندگان	predstavnike
نمایندگان	delegati
بازدید	posjetili
بازدید	posjetio
بازدید	osvrt
بازدید	pregled
بازدید	posjetite
بازدید	posjeti
بازدید	posjetiti
بازدید	posjet
بازدید	posjeta
بازدید	posjeti
بازدید	posjete
بازدید	posjeti
بازدید	posjeta
شیمیایی	kemikalija
شیمیایی	kemijski
شیمیایی	kemikalije
شیمیایی	kemijska
شیمیایی	kemikalije
مساحت	područje
مساحت	oblast
ادبیات	književnosti
ادبیات	literature
ادبیات	književnost
موضوع	tema
موضوع	predmet
موضوع	subjekt
شبکه	mreža
شبکه	umrežavanje
شبکه	mreže
شبکه	mreža
برنامه	app
برنامه	aplikacija
برنامه	aplikaciju
برنامه	program
برنامه	raspored
کاربران	korisnike
کاربران	korisnici
تولد	rođendana
تولد	rođendan
تولد	rođenja
تولد	rođenje
تبدیل	preobratiti
تبدیل	pretvori
تبدیل	pretvoriti
تبدیل	konverzije
تبدیل	transformacija
تبدیل	transformirati
تبدیل	transformacija
دریایی	marine
دریایی	marinac
سن	sen
سن	dob
سن	godine
سن	dobi
سن	godište
سن	seine
سن	san
سن	sveti
سن	svetac
سن	saint
عربی	arabi
عربی	arapski
روش	roche
روش	metoda
روش	metod
بازیکن	igrač
بازیکن	player
بازیکن	igrači
بازیکن	igrača
رفته	otišao
نتیجه	ishod
نتیجه	rezultati
نتیجه	rezultat
نتیجه	zaključak
انقلاب	revoluciju
انقلاب	revolucija
تگزاس	teksas
تگزاس	texas
عراق	irak
شروع	pocetak
شروع	početak
شروع	počinje
هنر	umjetnosti
هنر	art
هنر	umjetnost
زمینه	pozadina
قسمت	dijelom
قسمت	dio
بررسی	provjera
بررسی	provjeri
بررسی	provjerite
بررسی	provjera
مدیر	upravitelj
مدیر	menadžer
مدیر	voditelj
مدیر	administrator
مدیر	ravnatelj
مدیر	ravnateljica
باز	otvori
باز	natrag
ترکیه	purica
ترکیه	turska
ترکیه	tursko
ترکیه	turski
مدال	medalju
مدال	medalja
مدال	orden
مدال	medalje
مدال	odličja
حقوق	placa
حقوق	plaće
حقوق	plaća
حقوق	plata
حقوق	zakon
حقوق	prava
دی	dey
عمومی	generički
عمومی	javni
عمومی	javnost
عمومی	javna
عمومی	javno
عمومی	općenito
حسین	hossein
حسین	hussein
حسین	husein
ترجمه	prevođenje
ترجمه	prijevod
ترجمه	prevodi
دقیقه	minuta
دقیقه	minute
دقیقه	minuta
دقیقه	minut
دقیقه	minutu
رنگ	boje
رنگ	boja
رنگ	boje
رنگ	boja
افزایش	povećanje
افزایش	povećana
افزایش	povećan
طبیعی	prirodna
طبیعی	prirodni
طبیعی	prirodne
طبیعی	prirodno
طبیعی	normalno
طبیعی	normalan
طبیعی	normalna
طبیعی	normalni
معروف	poznat
معروف	slavni
معروف	poznati
معروف	poznata
معروف	slavan
مدیریت	upravljati
مدیریت	upravljanje
مدیریت	upravljanje
مدیریت	uprava
مدیریت	upravljanje
مدیریت	menadžment
گل	cvjetovi
گل	cvijeće
گل	cvet
گل	cvijeta
گل	cvijet
گل	gol
گل	cilj
انتشار	difuzija
انتشار	objavljivanje
انتشار	objavi
انتشار	razmnožavanje
ایشان	oni
نیاز	treba
نیاز	potreban
نیاز	potrebna
نیاز	potrebno
نیاز	trebam
نیاز	potrebna
نیاز	potrebno
نیاز	potrebni
نیاز	potreban
نیاز	treba
نیاز	potrebe
نیاز	potrebna
نیاز	potrebno
توضیح	komentar
توضیح	komentaru
ترکیب	uklopi
ترکیب	mješavina
ترکیب	kombinirati
ترکیب	sastav
ترکیب	kombinacija
دریافت	primanje
دریافت	primamo
دریافت	primi
دریافت	primite
دریافت	primanje
دریافت	prijem
دریافت	prijam
رشته	string
رشته	konac
رشته	nit
کننده	izvođač
موافق	dogovoreno
هنری	henrik
هنری	henry
مواد	droge
مواد	drogu
مواد	lijekovi
مواد	droga
مواد	materijal
مواد	materijale
مواد	materijal
مواد	materijali
کارگردانی	režirao
کارگردانی	usmjerena
کارگردانی	usmjereno
کارگردانی	usmjeravanje
استرالیا	australski
اجتماعی	društveni
اجتماعی	društveno
اجتماعی	društvena
اجتماعی	socijalne
اجتماعی	socijalna
بانی	boni
بانی	bonnie
جریان	trenutni
جریان	trenutna
جریان	struja
جریان	streaming
جریان	tijek
جریان	tok
جریان	protok
جریان	potok
طریق	via
طریق	putem
نویسنده	spisateljica
نویسنده	pisac
نویسنده	autor
ژانویه	siječanj
ژانویه	siječnja
کنار	strana
انرژی	energija
انرژی	energije
انتخابات	izborna
انتخابات	izborni
انتخابات	izbore
انتخابات	izbori
انتخابات	izbore
انتخابات	izbori
حسن	hasan
حسن	hassan
حسن	hasan
ملیت	nacionalnosti
مه	svibanj
مه	may
مه	svibnja
مه	mah
مه	magle
مه	magla
مه	magla
کسی	neko
کسی	netko
کسی	nekoga
ثانیه	sekunde
ثانیه	sekunda
ثانیه	sekundi
ثانیه	drugi
ثانیه	drugo
ثانیه	druga
کل	ukupno
کل	cijeli
کل	cijela
کل	cijele
کل	kal
اصفهان	isfahan
خان	khan
خان	kan
دکتر	doktore
دکتر	doktor
انجمن	vijeće
انجمن	vijeća
انجمن	društvo
انجمن	drustvo
انجمن	bratstva
انجمن	bratstvo
انجمن	zajednica
انجمن	zajednice
انجمن	asocijacije
انجمن	udruženje
انجمن	udruga
غرب	west
غرب	zapad
غرب	zapadno
توسعه	razvoj
توسعه	razvija
توسعه	razvoju
توسعه	razvijanje
فصل	poglavlje
فصل	sezone
فصل	sezona
رسید	postignut
رسید	stiglo
رسید	stigao
رسید	stigli
رسید	stigla
ژوئیه	srpnja
ژوئیه	juli
ژوئیه	srpanj
ژوئیه	jula
شوروی	sovjeti
شوروی	sovjetski
شوروی	sovjetska
افغانستان	afganistan
افغانستان	afganistanu
ورزش	teretane
ورزش	teretani
ورزش	teretana
ورزش	dvorana
ورزش	sport
ورزش	vježbe
ورزش	vježbanje
ورزش	vježba
ورزش	sportski
ورزش	sportovi
ورزش	sport
معماری	arhitektura
معماری	arhitekture
معماری	arhitektonski
باند	obveznica
باند	bond
آنجا	tamo
پرندگان	ptice
آخرین	zadnji
آخرین	posljednje
آخرین	zadnje
آخرین	posljednja
آخرین	posljednji
آخرین	završni
آخرین	najnoviji
آخرین	najnovije
پزشکی	lijek
پزشکی	lijekovi
پزشکی	medicina
پزشکی	medicinski
پزشکی	medicinska
فرهنگی	kulture
فرهنگی	kultura
فرهنگی	kulturno
فرهنگی	kulturne
فرهنگی	kulturni
فرهنگی	kulturna
تلویزیون	televizija
دنیا	world
دنیا	svijeta
دنیا	svijet
خوانندگان	čitač
خوانندگان	reader
خوانندگان	čitatelji
جغرافیای	geografija
حالت	stanje
حالت	država
حالت	stanja
حالت	stanju
حالت	način
حالت	raspoloženje
حالت	raspoloženja
کوه	planine
کوه	planinu
کوه	planina
کوه	mount
کوه	planina
مقالات	članke
مقالات	članci
مقالات	eseje
مدیران	direktori
عمل	akcija
عمل	operacija
عمل	akt
عمل	čin
کره	maslac
کره	maslaca
کره	putar
کره	korejski
کره	koreja
کره	koreji
کره	koreju
انتقال	prijenos
انتقال	prebacivanje
انتقال	transfer
انتقال	premještaj
انتقال	prijenos
انتقال	prebaci
انتقال	prijelaz
انتقال	transporter
انتقال	prevoz
انتقال	prijevoz
انتقال	transport
فوریه	hitno
فوریه	veljače
ارائه	prezentacije
ارائه	predstavljanje
ارائه	prezentacija
رود	rijeke
رود	river
رود	rijeci
رود	rijeka
رود	rod
رود	rode
رود	rud
سیاست	polica
سیاست	politika
سیاست	politika
سیاست	politike
سیاست	diplomacija
سیاست	diplomacije
فرانسوی	francuski
فرانسوی	francuzi
وطن	doma
وطن	kući
وطن	dom
وطن	migracije
برتر	nadređeni
نزدیک	skoro
نزدیک	gotovo
نزدیک	zatvori
نزدیک	blizu
دلار	dolar
داخلی	unutrašnjost
داخلی	unutarnjih
داخلی	unutarnje
داخلی	interna
داخلی	unutrašnja
داخلی	unutarnja
داخلی	unutarnji
کاهش	smanji
کاهش	smanjenje
کاهش	smanji
احمد	ahmed
احمد	ahmad
ده	desetka
ده	deset
ارتش	vojno
ارتش	vojska
ارتش	vojni
ارتش	vojska
ارتش	armija
سایر	sawyer
مشخص	specifično
مشخص	specifične
مشخص	specifičan
مشخص	specifična
مشخص	vrhunac
مشخص	istaknuti
مشخص	istaknuo
گفت	said
حاضر	prisutan
حاضر	sadašnjost
حاضر	poklon
اسرائیل	izraela
اسرائیل	izrael
اسرائیل	izraelci
اسرائیل	izraelski
اسرائیل	izraelska
انسان	ljudski
انسان	covjek
انسان	čovjek
انسان	čovek
مسجد	džamije
مسجد	džamija
مسجد	džamiji
مثل	kao
شهرها	gradove
شهرها	gradovi
شهرها	gradove
شهرها	gradova
شهرها	gradovi
سیاه	crna
سیاه	crni
سیاه	crnac
سیاه	crne
سیاه	crno
قدرت	snagu
قدرت	snaga
قدرت	snage
قدرت	moc
قدرت	moć
