que	že
creu	kríž
creu	krížové
ben	bena
ben	ben
futbol	futbalový
futbol	futbal
futbol	futbalové
antiga	bývalý
antiga	bývalí
antiga	bývalá
antiga	bývalé
volta	volta
interior	vnútro
interior	interiér
interior	vnútra
josé	josé
finals	finále
finals	konce
paper	papiera
paper	papierové
paper	papier
paper	papierová
entorn	prostredie
únic	jedinečný
únic	unikátne
únic	jedinečné
únic	jedinečná
únic	unikátny
institut	inštitút
institut	ústav
àfrica	afrike
àfrica	afriky
àfrica	afrika
cultura	kultúru
cultura	kultúry
cultura	kultúra
baix	nízko
baix	nízke
baix	nízky
baix	nízka
baix	low
mitjançant	skrze
mitjançant	skrz
mitjançant	prostredníctvom
mitjançant	cez
espai	priestor
espai	priestoru
espai	priestory
espai	space
equips	tímov
equips	tímy
pau	pokoj
pau	mier
pau	peace
pau	mieru
pau	pau
qualsevol	akékoľvek
qualsevol	akýkoľvek
qualsevol	akýchkoľvek
civil	občiansky
civil	občianskych
civil	civilné
civil	občianske
civil	civilná
civil	občianska
civil	civilný
civil	civilného
civil	civilné
civil	civilná
torre	tower
torre	veža
comerç	obchodovanie
comerç	obchod
comerç	trade
carrer	ulici
carrer	ulicu
carrer	street
carrer	ulica
etc	atď
etc	atd
etc	etc
direcció	smer
direcció	smerovanie
nens	deti
nens	detská
nens	decká
nens	deti
nens	detská
nens	detské
elements	položky
elements	položiek
elements	prvkov
elements	prvky
mapa	mapa
mapa	mapu
mapa	mapy
mapa	mape
especialment	obzvlášť
especialment	hlavne
especialment	najmä
especialment	zvlášť
procés	proces
procés	spracovať
procés	spracovávať
versió	verzia
versió	verziu
dret	správne
dret	spravne
dret	vpravo
dret	právo
dret	sprava
occidental	occidental
municipal	obecné
municipal	komunálneho
vall	valley
vall	dolina
vall	údolia
vall	údolie
local	lokálny
local	miestna
local	miestne
local	lokálna
local	miestny
local	lokálne
guanyar	výhra
guanyar	vyhrať
ibn	ibn
desenvolupament	rozvoj
desenvolupament	vývoj
vertical	vertikálna
vertical	vertikálne
vertical	vertikálny
set	siedmych
set	seven
set	siedmich
set	sedem
set	smäd
set	smädný
grups	skupinách
grups	skupín
grups	skupiny
campionat	majstrovstvá
diu	diu
pla	naplánovať
pla	pláne
pla	plán
pla	plan
classificades	klasifikovaný
classificades	utajované
classificades	klasifikované
original	originálny
original	pôvodný
original	original
original	originálne
original	originál
original	pôvodné
déu	boh
déu	boha
déu	bože
projecte	projekt
projecte	projektu
projecte	projektové
projecte	project
vers	verš
situació	situácia
carrera	kariéru
carrera	kariéra
carrera	kariéry
carrera	carrera
alemany	nemecká
alemany	nemčina
alemany	nemecky
alemany	nemecké
alemany	nemecký
oriental	orientálne
filla	dcera
filla	dcérka
filla	dcéra
societat	spolok
societat	spoločnosť
sis	šesť
sis	six
sis	šiestich
sis	šiesti
forces	sily
forces	síl
bisbe	bishopová
bisbe	biskup
bisbe	bishop
real	real
real	reálny
real	skutočné
real	skutočná
real	reálne
èxit	úspešné
èxit	úspešný
èxit	úspešná
èxit	úspešnosť
èxit	úspech
social	sociálne
social	spoločenské
social	sociálny
social	sociálna
social	spoločenský
relació	vzťahy
relació	vztah
relació	vzťahu
relació	vzťah
carles	charles
dona	ženská
dona	zena
dona	žena
punts	bodky
punts	body
punts	bodov
mitjana	znamenat
mitjana	stredný
mitjana	stredná
mitjana	priemer
mitjana	stredné
densitat	hustotu
densitat	hustota
densitat	hustoty
clubs	kluby
clubs	palice
clubs	klubov
imatge	image
imatge	obrázok
imatge	obraz
producció	produkciu
producció	výroby
producció	výroba
producció	produkcia
pedra	stone
pedra	kameň
pedra	kameňa
tracta	ošetriť
tracta	liečbu
tracta	liečiť
tracta	zaobchádzať
cultural	kultúrna
cultural	kultúrny
cultural	kultúrne
home	clovek
home	muž
home	muz
home	človek
home	man
administració	podanie
administració	podaní
administració	administratíva
administració	podávanie
administració	správa
resultats	výsledkoch
resultats	výsledky
resultats	výsledkov
resultats	vysledky
malgrat	navzdory
malgrat	napriek
resum	prehľad
resum	súhrn
resum	zhrnutie
california	kalifornii
california	california
california	kalifornia
gràcies	dakujem
gràcies	ďakujeme
gràcies	diki
gràcies	dik
gràcies	diky
gràcies	vdaka
econòmiques	hospodárska
econòmiques	ekonomické
econòmiques	hospodárske
econòmiques	ekonomická
econòmiques	ekonomický
econòmiques	hospodársky
automòbils	cars
automòbils	áut
automòbils	automobily
automòbils	autá
escut	štít
escut	štíty
autor	autor
autor	autora
autor	autorka
autor	autorom
productes	výrobky
productes	produkty
productes	produktov
estructura	štruktúru
estructura	konštrukcia
estructura	štruktúra
lliga	ligu
lliga	league
lliga	liga
lliga	ligy
ciutats	mestá
gairebé	skoro
gairebé	takmer
categoria	kategórie
categoria	kategóriu
categoria	kategória
partits	zápasy
partits	zhody
partits	zhoda
partits	zápalky
estudi	štúdia
estudi	štúdium
estudi	študijné
estudi	štúdie
estudi	štúdia
estudi	studio
estudi	štúdio
muntanya	hora
muntanya	horský
muntanya	hory
muntanya	horské
estudiant	štúdium
estudiant	študuje
estudiant	študenta
estudiant	študent
estudiant	študentky
estudiant	študentka
sobretot	obzvlášť
sobretot	hlavne
sobretot	najmä
sobretot	zvlášť
longitud	dĺžka
longitud	dĺžky
longitud	dĺžku
longitud	dĺžka
academy	academy
academy	akadémie
academy	akadémia
reparació	opravy
reparació	oprava
reparació	opraviť
reparació	opravu
serra	serra
propietaris	majiteľov
propietaris	vlastníci
propietaris	vlastníkov
propietaris	majitelia
comunitat	spoločenstva
comunitat	spoločenstvo
comunitat	komunita
lluís	lluís
lluís	louis
lluís	louisom
posar	jazdil
fons	fons
fons	pozadie
fons	minulosť
fons	pozadí
fons	pozadia
fons	dne
fons	spodný
fons	dno
fons	spodok
fons	dolný
milions	miliónov
milions	milióna
milions	milión
milions	milióny
milions	miliónov
milions	milióny
revista	časopis
revista	magazín
revista	časopisu
familiars	príbuzní
familiars	príbuzných
familiars	príbuzné
jove	mladé
jove	mlada
jove	mladí
jove	young
jove	mladá
bottom	dne
bottom	spodný
bottom	dno
bottom	spodok
bottom	dolný
palau	palau
detall	podrobností
detall	detailné
detall	podrobnosti
detall	detail
elaboració	príprava
elaboració	prípravu
elaboració	prípravok
sur	sur
sexe	pohlavia
sexe	pohlavie
sexe	sex
camí	cestu
camí	trasa
camí	cesta
camí	chodník
emperador	cisára
emperador	vládca
emperador	cisár
estadístiques	štatistiku
estadístiques	štatistiky
estadístiques	štatistika
campió	champion
campió	šampión
control	kontrola
control	ovládanie
control	ovládať
control	kontrolovať
copa	copa
principalment	hlavne
principalment	prevažne
principalment	najmä
llei	právo
llei	zákon
interès	záujem
interès	úroky
interès	úrok
participar	zúčastniť
gràfic	graf
anual	každoročné
anual	ročný
anual	ročná
anual	ročne
anual	ročné
fan	ventilátor
fan	fanúšik
fan	fan
fan	fanúšika
defensa	obrana
defensa	obhajoba
defensa	obrany
defensa	obrana
defensa	obhajoba
llocs	reštaurácie
llocs	miest
llocs	miesta
mai	mai
mai	nikdy
ministre	minister
ministre	ministerka
alçada	výška
alçada	výšku
alçada	výšky
gràfica	graf
funció	funkcie
funció	funkciu
funció	funkcia
dècada	desaťročí
dècada	desaťročie
activitat	činnosť
activitat	aktivity
activitat	aktivita
presenta	darčeky
presenta	predkladá
presenta	prezentuje
anterior	predošlý
anterior	predchádzajúci
anterior	predošlé
anterior	predchádzajúca
anterior	predchádzajúce
tour	tour
tour	turné
tour	prehliadka
ella	ona
ella	jej
ella	ju
ella	nej
ella	ňu
mèxic	mexiku
mèxic	mexico
mèxic	mexika
mèxic	mexiko
públic	diváci
públic	publikum
públic	obecenstvo
públic	public
públic	verejný
públic	verejnosť
públic	verejné
públic	verejná
programa	programe
programa	program
programa	programu
programa	program
programa	programe
façana	fasáda
can	môžu
can	mozu
can	môže
can	can
can	moze
jaume	james
jaume	jakub
jaume	jaume
següents	nasledujúci
cinema	kino
cinema	kine
juan	juan
petita	malá
petita	small
petita	malý
petita	malých
petita	malé
tropes	jednotky
tropes	vojsko
tropes	vojsk
tropes	oddiely
tropes	vojaci
construir	postaviť
construir	budovať
construir	stavať
construir	vybudovať
fundació	nadácia
fundació	základ
podria	moze
podria	mohla
podria	mohol
podria	mohli
podria	mohlo
esquerra	ľavá
esquerra	vľavo
esquerra	ľavé
esquerra	ľavý
esquerra	doľava
patrimoni	dedičstvo
patrimoni	dedičstva
referència	referenčné
referència	referencia
referència	referencie
inici	začiatok
inici	zaciatok
inici	začať
inici	štart
inici	začnite
inici	spustiť
zones	plochy
zones	oblasti
realitzar	vykonať
realitzar	vystupovať
realitzar	vykonávať
realitzar	plniť
assolir	dosiahnuť
hall	hala
hall	sála
hall	sieň
hall	hall
àrea	oblasť
àrea	plocha
àrea	oblasti
imagesize	imagesize
medalla	medailu
medalla	medaila
timeaxis	timeaxis
aproximadament	zhruba
aproximadament	hrubo
aproximadament	približne
aproximadament	približne
plotarea	plotarea
scalemajor	scalemajor
dateformat	dateformat
massa	hmota
massa	omšu
massa	hmotnosť
alignbars	alignbars
pos	pos
veu	hlas
veu	hlasové
pobresa	chudobe
pobresa	chudoba
pobresa	chudobu
pobresa	chudoby
brasil	brazílie
brasil	brazíliu
brasil	brazília
scaleminor	scaleminor
