категория	kategori
изображение	image
изображение	citra
награды	imbalan
награды	reward
награды	penghargaan
ранее	sebelumnya
ранее	tadi
википедия	wikipedia
перед	sebelum
перед	sebelumnya
перед	before
германии	german
германии	jerman
германии	jerman
владимир	vladimir
москва	moskow
москва	moskwa
системы	sistem
системы	systems
стороны	sisi
стороны	pesta
стороны	pihak
совет	majelis
совет	dewan
совет	council
академии	akademi
академии	academy
две	dua
две	two
николай	nicolai
николай	nikolai
николай	nicholas
николай	nikolay
некоторые	some
некоторые	beberapa
менее	kurang
роль	peran
роль	peranan
юго	southwest
дом	home
дом	rumah
дом	pulang
дом	beranda
дом	dom
дом	house
дом	rumah
значимость	makna
значимость	signifikansi
значимость	relevansi
высоты	height
высоты	ketinggian
высоты	heights
русский	russian
русский	rusia
член	anggota
член	member
член	penis
член	dick
член	kokang
орден	pesanan
орден	pemesanan
орден	order
орден	urutan
сам	myself
сам	diri
сын	nak
сын	putra
сын	son
сын	anak
пока	bye
пока	dah
пока	daa
общины	komunitas
общины	komune
общины	komunitas
общины	masyarakat
общины	community
число	angka
число	nomor
число	bilangan
число	nomer
эта	ini
нужно	membutuhkan
нужно	perlukan
нужно	perlu
нужно	kebutuhan
нужно	need
нужно	butuh
большой	besar
большой	big
большой	besar
количество	angka
количество	nomor
количество	bilangan
количество	nomer
количество	kuantitas
количество	jumlah
являются	adalah
являются	are
институт	institute
институт	institut
институт	institusi
институт	lembaga
компании	perusahaan
компании	company
компании	perusahaan
церковь	gereja
церковь	church
советского	soviet
проект	project
проект	proyek
проект	projek
проект	draf
проект	draft
проект	konsep
много	banyak
много	much
много	banyak
сельский	pedesaan
сельский	rustic
сельский	pedesaan
сельский	berkarat
вопрос	masalah
вопрос	isu
вопрос	pertanyaan
новый	new
новый	baru
образование	edukasi
образование	pendidikan
тоже	terlalu
тоже	too
момент	moment
момент	momen
момент	torsi
фильмы	films
фильмы	film
фильмы	movies
фильмы	bioskop
фильмы	film
часто	sering
часто	seringkali
часто	sering
часто	sering
почти	almost
почти	hampir
почти	nyaris
почти	hampir
сокорро	socorro
партии	pesta
партии	pihak
глава	chapter
глава	pasal
глава	bab
настоящее	sajikan
настоящее	hadir
настоящее	present
стали	baja
стали	steel
европы	eropa
организации	organisasi
организации	organisasi
сейчас	sekarang
сейчас	now
сейчас	kini
империи	imperium
империи	empire
империи	kekaisaran
река	sungai
река	river
участников	peserta
участников	partisipan
альбом	album
одна	sendirian
одна	alone
одна	sendiri
одна	satu
одна	one
станции	stasiun
станции	station
станции	stasiun
людей	rakyat
людей	orang
людей	people
возможно	mungkin
возможно	barangkali
возможно	mungkin
возможно	maybe
возможно	mungkin
возможно	kemungkinan
возможно	dimungkinkan
возможно	mungkin
сергей	sergey
сергей	sergei
окончил	lulus
иван	ivan
пояс	belt
пояс	sabuk
команды	perintah
команды	tim
такие	such
шаблон	pola
шаблон	template
шаблон	templat
ссылки	referensi
ссылки	rujukan
ссылки	taut
ссылки	pranala
ссылки	link
ссылки	tautan
ссылки	links
многие	banyak
жизнь	kehidupan
жизнь	life
жизнь	hidup
серии	deret
серии	series
серии	seri
участники	peserta
участники	partisipan
участники	kehadiran
участники	anggota
начал	dimulai
начал	memulai
культуры	kultur
часовой	sentinel
проекта	project
проекта	proyek
проекта	projek
команда	crew
команда	kru
команда	skuad
команда	squad
команда	regu
команда	pasukan
команда	perintah
команда	komando
команда	tim
команда	team
достаточно	cukup
краткое	ringkas
краткое	singkat
краткое	brief
позже	kemudian
позже	nanti
другой	lain
другой	lainnya
другой	another
источники	sumber
данные	data
война	perang
война	peperangan
война	war
школы	sekolah
школы	sekolah
герой	hero
герой	pahlawan
иванович	ivanovich
михаил	mikhail
михаил	michael
михаил	mikail
михаил	mihail
текст	sms
текст	teks
первая	pertama
первая	duluan
первая	dulu
первая	first
песни	lagu
песни	songs
женщин	wanita
женщин	perempuan
женщин	women
участником	peserta
участником	partisipan
книги	pembukuan
книги	buku
полностью	sepenuhnya
полностью	seutuhnya
полностью	sepenuhnya
жителей	penduduk
жителей	warga
жителей	penghuni
честь	kehormatan
честь	dimuliakan
честь	dihormati
честь	kehormatan
честь	dihormati
честь	terhormat
честь	kehormatan
честь	honor
звание	peringkat
звание	ranking
звание	pangkat
звание	rank
решение	keputusan
решение	larutan
решение	solusi
чемпионат	kejuaraan
чемпионат	championship
чемпионат	kejuaraan
деятельность	kegiatan
деятельность	aktifitas
деятельность	aktivitas
деятельность	kegiatan
деятельность	aktivitas
еще	selengkapnya
еще	lebih
еще	lainnya
еще	lagi
данных	data
назначен	ditugaskan
назначен	ditetapkan
назначен	ditunjuk
плотность	kepadatan
берегу	shore
россия	rusia
россия	russia
села	sab
села	sabtu
села	sat
названия	gelar
названия	titel
названия	nama
названия	names
названия	mamang
занимает	menempati
сан	san
должен	harus
должен	haruskah
должен	harus
должен	mesti
должен	keharusan
должен	must
ним	nim
права	hak
король	raja
король	king
края	krai
края	pinggir
края	tepi
края	pinggiran
края	edge
края	tepi
края	tepian
обычно	biasanya
обычно	biasanya
обычно	normalnya
обычно	biasanya
умер	meninggal
умер	tewas
умер	dead
умер	mati
власти	otoritas
власти	berwenang
службы	servis
службы	pelayanan
службы	layanan
службы	jasa
службы	service
службы	jasa
службы	layanan
службы	servis
службы	pelayanan
система	sistem
система	system
университет	universitas
университет	university
должны	harus
должны	haruskah
должны	harus
должны	mesti
должны	keharusan
должны	must
слова	kata
флаг	bendera
версии	versi
версии	versi
различных	beda
различных	berbeda
различных	beragam
различных	bermacam
различных	berbagai
различных	beragam
вновь	lagi
отец	ayah
отец	ayah
отец	bapa
отец	bapak
общества	society
общества	masyarakat
общества	masyarakat
обсуждение	diskusi
рода	rhoda
многих	banyak
войска	pasukan
войска	pasukan
детей	anak
источник	sumber
вскоре	soon
вскоре	segera
члены	anggota
должность	posisi
должность	jabatan
обсуждения	diskusi
обсуждения	diskusi
действия	tindakan
действия	aksi
действия	tindakan
действия	aksi
действия	kegiatan
действия	aktivitas
дивизии	divisi
дивизии	pembagian
участника	peserta
участника	partisipan
участвовал	berpartisipasi
музей	museum
музей	musium
ряд	dayung
ряд	baris
ряд	row
душу	jiwa
душу	soul
дома	home
дома	rumah
дома	pulang
дома	beranda
дома	rumah
некоторых	some
некоторых	beberapa
почему	kenapa
почему	mengapa
почему	why
школа	sekolah
выше	diatas
выше	tinggi
чел	pria
чел	manusia
чел	man
рсфср	rsfsr
медаль	medal
медаль	medali
земли	tanah
земли	daratan
земли	tanah
земли	land
режиссёр	sutradara
режиссёр	direktur
режиссёр	filmmaker
правила	rules
правила	peraturan
правила	aturan
правила	peraturan
полка	rak
полка	resimen
линии	line
линии	baris
линии	garis
линии	baris
линии	lines
линии	garis
места	lokasi
места	tempat
места	kursi
существует	ada
категории	kategori
категории	kategori
ссылка	pranala
ссылка	link
ссылка	tautan
ссылка	taut
ссылка	acuan
ссылка	referensi
ссылка	rujukan
компания	perusahaan
компания	company
используется	digunakan
используется	terpakai
используется	used
используется	dipakai
тысяч	seribu
тысяч	ribuan
тысяч	ribu
тысяч	thousand
начало	mulai
начало	mulailah
начало	start
начало	permulaan
начало	awal
начало	mulai
начало	dimulai
начало	starting
начало	memulai
италии	italy
италии	italia
италии	italia
положение	pgn
положение	situasi
положение	posisi
положение	jabatan
мужчин	jantan
мужчин	pria
мужчин	men
северной	utara
северной	north
северной	utara
северной	northern
острова	pulau
острова	kepulauan
острова	pulau
острова	island
дело	case
дело	kasus
полк	resimen
полк	polk
теперь	sekarang
теперь	now
теперь	kini
станция	stasiun
станция	station
профессор	profesor
профессор	professor
особенно	terutama
особенно	khususnya
особенно	terutama
американский	american
американский	amerika
право	hukum
право	law
великобритании	britania
великобритании	british
чемпион	champ
чемпион	juara
чемпион	champion
лучше	better
шаблоны	template
шаблоны	templat
шаблоны	pola
оно	ono
правило	kaidah
правило	peraturan
правило	aturan
правило	rule
андрей	andrej
андрей	andrei
андрей	andrey
андрей	andrei
андрей	andreas
андрей	andrew
роли	peran
роли	peranan
роли	raleigh
роли	peran
сезон	season
сезон	musim
сезон	musimnya
люди	manusia
люди	rakyat
люди	orang
люди	people
управление	control
управление	kendali
управление	kontrol
управление	pengendalian
управление	mengontrol
управление	kendalikan
управление	mengelola
управление	management
управление	manajemen
управление	pengelolaan
управление	pemerintahan
сделать	buat
сделать	make
сделать	jadikan
сделать	membuat
длина	panjang
хорошо	bagus
хорошо	okey
хорошо	okay
хорошо	oke
иногда	terkadang
иногда	kadang
вместо	sebaliknya
вместо	malahan
тип	jenis
тип	tipe
тип	ketik
кладбище	pemakaman
кладбище	pekuburan
кладбище	kuburan
кладбище	kuburan
кладбище	makam
средняя	middle
средняя	pertengahan
средняя	tengah
средняя	medium
средняя	sedang
средняя	menengah
театр	theater
театр	teater
театр	bioskop
театр	theatre
театр	teater
театр	bioskop
художник	pelukis
художник	artis
художник	seniman
российская	russian
российская	rusia
одно	satu
одно	one
алексей	alexey
алексей	alexei
алексей	aleksei
алексей	alexis
алексей	aleksei
алексей	aleksey
коммуны	komune
возможность	peluang
возможность	kesempatan
возможность	kemungkinan
какой	what
какой	apa
создания	pembuatan
создания	ciptaan
создания	penciptaan
создания	kreasi
премия	premi
премия	premium
премия	prize
премия	penghargaan
премия	award
выпускники	senior
выпускники	alumni
выпускники	lulusan
новые	new
новые	baru
основные	utama
основные	dasar
основные	basic
всегда	always
всегда	selalu
известные	dikenal
известные	diketahui
южной	southern
южной	selatan
южной	selatan
южной	south
метров	meter
метров	meter
практически	almost
практически	hampir
практически	nyaris
практически	praktisnya
практически	praktis
корпуса	kesatuan
корпуса	corps
корпуса	korps
президент	presiden
четыре	empat
четыре	four
стоит	layak
стоит	worth
информация	info
информация	information
информация	informasi
большая	besar
большая	big
большая	besar
большая	bolshaya
большинство	kebanyakan
большинство	paling
большинство	mayoritas
кино	kino
кино	movie
кино	bioskop
кино	film
кино	movies
кино	bioskop
кино	film
кино	film
кино	cinema
кино	bioskop
кино	sinema
номер	angka
номер	nomor
номер	bilangan
номер	nomer
деревни	desa
силы	force
силы	memaksa
силы	angkatan
силы	paksa
силы	paksakan
внимание	perhatian
внимание	fokus
внимание	focus
государства	negara
александра	alexandra
писатель	novelis
писатель	penulis
движения	gerakan
роман	roman
роман	romawi
роман	novel
дней	days
дней	hari
новых	new
новых	baru
клубы	klub
клубы	club
клубы	keriting
джон	john
джон	yohanes
джон	jon
граф	hitunglah
граф	hitung
граф	menghitung
граф	hitungan
граф	cacah
граф	grafik
граф	graf
процент	persentase
провинции	propinsi
провинции	provinsi
новая	new
новая	baru
известен	dikenal
известен	diketahui
мини	mini
памятник	tugu
памятник	monumen
каждый	semuanya
каждый	setiap
каждый	every
каждый	setiap
каждый	tiap
каждый	each
потом	lalu
потом	maka
потом	kemudian
герб	herb
герб	herbal
герб	ramuan
герб	lambang
герб	emblem
счёт	rekening
счёт	account
счёт	akun
счёт	score
счёт	skor
книга	kitab
книга	book
книга	buku
отношения	hubungan
отношения	hubungan
отношения	relasi
отношения	hubungan
доктор	doktor
доктор	dokter
доктор	doctor
использовать	menggunakan
использовать	gunakan
использовать	pakai
использовать	penggunaan
стран	negara
заголовок	headline
заголовок	judul
заголовок	caption
заголовок	keterangan
заголовок	tajuk
заголовок	header
заголовок	judul
заголовок	tajuk
заголовок	menuju
заголовок	heading
заголовок	gelar
заголовок	jabatan
заголовок	judul
лучший	terbaik
лучший	best
восточной	oriental
восточной	timur
восточной	eastern
видов	spesies
видов	species
удалось	dikelola
западной	barat
западной	western
всем	all
всем	aii
всем	semua
всем	semuanya
здание	building
здание	membangun
здание	bangunan
здание	gedung
слово	kata
слово	word
слово	firman
дочь	daughter
дочь	putri
дочь	dikit
фон	background
фон	latar
последний	last
последний	terakhir
представляет	mewakili
правил	rules
правил	peraturan
правил	aturan
точки	dots
точки	noktah
точки	titik
точки	poin
точки	point
мария	mary
мария	maria
мария	maria
коммуна	komune
партия	party
партия	berpesta
партия	partai
партия	pesta
партия	pihak
партия	batch
страницы	halaman
страницы	page
страницы	halaman
спасибо	trims
спасибо	terimakasih
спасибо	makasih
позднее	kemudian
позднее	nanti
включает	termasuk
включает	sertakan
включает	mencakup
включает	menyertakan
актёр	actor
актёр	aktor
включая	termasuk
дмитрий	dmitri
дмитрий	dmitry
дмитрий	dimitri
дмитрий	dmytro
правительства	pemerintah
правительства	pemerintahan
получила	got
получила	punya
председатель	presiden
председатель	ketua
председатель	kursi
председатель	ketua
моря	laut
страна	negara
николаевич	nikolayevich
вариант	varian
вариант	variant
вариант	opsi
одновременно	serentak
одновременно	simultan
одновременно	serentak
одновременно	bersamaan
русские	russian
русские	rusia
русские	rusia
александрович	alexandrovich
виктор	viktor
виктор	victor
мир	world
мир	dunia
мир	damai
мир	kedamaian
мир	peace
мир	perdamaian
мир	mir
работа	tugas
работа	job
работа	pekerjaan
работа	ayub
работа	pekerjaan
работа	kerja
работа	bekerja
работа	berfungsi
работа	bekerja
японии	jepang
японии	japan
японии	jepang
японии	japanese
серия	deret
серия	series
серия	seri
серия	episode
песня	lagu
песня	song
василий	basil
василий	kemangi
василий	vasili
василий	vasyl
василий	vasily
вопросы	masalah
вопросы	isu
вопросы	pertanyaan
испании	spanyol
завод	tanaman
завод	plant
завод	tumbuhan
завод	pabrik
штат	negara
штат	keadaan
штат	state
проблемы	tantangan
проблемы	masalah
проблемы	problem
проблемы	masalah
проблемы	masalah
проблемы	isu
юрий	yuriy
юрий	yuri
юрий	yury
ниже	dibawah
ниже	turunkan
ниже	lower
ниже	rendahkan
улицы	jalanan
рядом	dekat
рядом	terdekat
рядом	sekitar
найти	temukan
найти	cari
вклад	input
вклад	masukkan
вклад	masukan
вклад	kontribusi
вклад	kontribusi
развитие	pengembangan
развитие	perkembangan
развитие	pembangunan
лиги	league
лиги	liga
директор	sutradara
директор	direktur
командир	komandan
командир	commander
командир	panglima
друг	teman
друг	sahabat
друг	friend
вернулся	dikembalikan
заслуженный	dimuliakan
заслуженный	dihormati
заслуженный	kehormatan
заслуженный	dihormati
заслуженный	terhormat
считается	menghitung
считается	dihitung
рок	batuan
рок	batu
рок	rock
пор	erp
футболист	footballer
мой	ranjau
мой	tambang
мой	mine
мой	milikku
отличие	bedanya
отличие	perbedaan
журнал	majalah
журнал	journal
журнал	jurnal
журнал	log
министр	menteri
значение	arti
значение	artinya
значение	makna
значение	bernilai
значение	nilai
комитета	komite
комитета	panitia
производства	production
производства	produksi
премьер	prime
премьер	perdana
премьер	premier
сначала	pertama
сначала	duluan
сначала	dulu
сначала	first
действительно	memang
действительно	sesungguhnya
действительно	sungguh
игра	permainan
игра	game
решения	keputusan
решения	larutan
решения	solusi
строительство	building
строительство	membangun
строительство	bangunan
строительство	gedung
строительство	konstruksi
строительство	pembangunan
пункт	barang
пункт	butir
пункт	item
пункт	paragraf
мать	mother
мать	ibu
мать	bunda
старший	sesepuh
старший	elder
старший	ketua
старший	tetua
старший	penatua
старший	senior
снова	lagi
конечно	pasti
конечно	yakin
конечно	tentu
здания	bangunan
здания	gedung
тренер	pelatih
тренер	trainer
тренер	pelatih
тренер	coach
поле	bidang
поле	lapangan
поле	field
поле	medan
поле	kolom
написал	tulis
написал	menulis
значения	disambiguasi
значения	nilai
пути	cara
пути	path
женщины	betina
женщины	perempuan
женщины	permpuan
женщины	female
женщины	betina
женщины	perempuan
женщины	wanita
женщины	perempuan
женщины	women
труда	buruh
майор	major
майор	mayor
майор	jurusan
провинция	propinsi
провинция	provinsi
программы	program
храм	temple
храм	candi
храм	kuil
исследования	studi
исследования	riset
исследования	penelitian
какие	what
какие	apa
обороны	pembela
обороны	pertahanan
обороны	defense
обороны	pembela
обороны	pertahanan
мнение	opini
мнение	pendapat
мнение	opini
мнение	pendapat
сообщения	komunikasi
сообщения	communications
сообщения	pesan
раздел	daerah
раздел	bagian
раздел	seksi
раздел	partisi
матч	korek
матч	cocok
матч	pertandingan
матч	kecocokan
востоке	east
востоке	timur
быстро	ngakak
быстро	cepat
быстро	fast
быстро	cepat
быстро	puasa
быстро	cepat
удаление	menghapus
удаление	penghilangan
удаление	penghapusan
удаление	menghapus
удаление	hapus
удаление	delete
проходит	berlalu
влияние	impact
влияние	berdampak
влияние	dampak
влияние	benturan
влияние	pengaruhi
влияние	memengaruhi
влияние	pengaruh
епископ	uskup
епископ	bishop
следующий	selanjutnya
следующий	berikutnya
следующий	next
максимальная	maksimum
максимальная	maksimal
максимальная	maximum
англии	inggris
капитан	kapten
работает	karya
работает	bekerja
работает	works
довольно	cantik
довольно	pretty
ленина	lenin
должно	harus
должно	mesti
должно	keharusan
должно	must
интернет	internet
руководитель	pengawas
руководитель	supervisor
руководитель	leader
руководитель	pemimpin
армия	tentara
армия	army
степень	gelar
степень	ijazah
степень	derajat
лейтенант	letnan
науки	ilmu
науки	sains
науки	sciences
науки	ilmu
науки	sains
версия	versi
школе	sekolah
думаю	memikirkan
думаю	thinking
думаю	pemikiran
думаю	berpikir
думаю	tebak
думаю	menerka
полковник	kolonel
полковник	colonel
воды	water
воды	air
титул	gelar
титул	jabatan
титул	judul
васильевич	vasilyevich
сражения	pertempuran
князь	pangeran
князь	prince
стадион	stadion
стадион	stadium
деревне	pedesaan
деревне	kampung
деревне	dusun
деревне	desa
деревне	village
кубок	copa
кубок	gelas
кубок	piala
кубок	cawan
кубок	cangkir
кубок	cup
помимо	melampaui
помимо	beyond
пять	lima
пять	five
движение	gerakan
движение	motion
движение	gerak
движение	mosi
движение	gerakan
движение	pergerakan
выпуск	output
выпуск	keluaran
выпуск	masalah
выпуск	isu
теории	teori
святой	santo
святой	saint
святой	suci
святой	kudus
святой	holy
союз	union
союз	uni
союз	serikat
союз	soyuz
удалено	terhapus
удалено	dihapus
удалено	dibuang
удалено	dihapus
ван	van
ван	wang
удалить	buang
удалить	hapus
удалить	menghapus
удалить	hilangkan
удалить	hapus
удалить	delete
остров	pulau
остров	island
прав	hak
операции	operasi
операции	bertransaksi
операции	transaksi
кажется	tampaknya
кажется	sepertinya
французский	prancis
французский	perancis
издание	edition
издание	edisi
издание	publikasi
издание	penerbitan
издание	terbitan
необходимо	diperlukan
необходимо	perlu
результаты	hasilnya
результаты	hasil
говорит	says
говорит	berkata
говорит	mengatakan
говорит	kata
павел	paulus
павел	paul
павел	pavlo
павел	paweł
павел	pavel
пётр	petrus
пётр	peter
пётр	piotr
золотой	golden
золотой	emas
золотой	keemasan
золотой	emas
золотой	gold
последние	last
последние	terakhir
последние	terkini
последние	terbaru
известный	dikenal
известный	diketahui
известный	famous
известный	terkenal
известный	terkenal
михайлович	mikhailovich
флота	armada
флота	fleet
использование	penggunaan
использование	kegunaan
использование	pemakaian
использование	menggunakan
использование	using
использование	menggunakan
использование	gunakan
использование	pakai
использование	penggunaan
далее	selanjutnya
далее	berikutnya
далее	next
немецкий	german
немецкий	jerman
империя	imperium
империя	empire
империя	kekaisaran
совершенно	seutuhnya
совершенно	sepenuhnya
очередь	antrian
очередь	antri
очередь	antrean
очередь	gilirannya
очередь	belok
очередь	turn
очередь	giliran
записи	catatan
записи	rekor
записи	records
записи	entri
записи	masukan
термин	term
термин	istilah
вокруг	seputar
вокруг	sekitar
вторая	detik
вторая	kedua
вторая	second
использования	penggunaan
использования	kegunaan
использования	pemakaian
дети	anak
дети	bayi
дети	babies
издательство	penerbit
издательство	penerbit
издательство	terbitan
издательство	penerbitan
издательство	publikasi
издательство	menerbitkan
действий	tindakan
действий	aksi
карьера	karir
карьера	karier
карьера	berkarir
карьера	karir
карьера	karier
франция	prancis
франция	france
франция	perancis
композитор	komposer
композитор	penyusun
должности	posisi
должности	kiriman
должности	posting
семьи	keluarga
семьи	keluarga
семьи	family
семьи	famili
военный	militer
военный	kemiliteran
английский	inggris
английский	indonesian
английский	english
числа	bilangan
числа	nomor
числа	angka
создание	buat
создание	ciptakan
создание	membuat
создание	pembuatan
создание	ciptaan
создание	penciptaan
создание	kreasi
создание	membuat
создание	menciptakan
создание	berkreasi
азии	asian
азии	asia
азии	asia
петербург	petersburg
актриса	aktris
актриса	actress
писать	penulisan
писать	menulis
писать	tulisan
корпус	hull
корпус	lambung
корпус	corpus
корпус	kesatuan
корпус	corps
корпус	korps
членов	anggota
позиции	posisi
речь	pidato
речь	speech
речь	ucapan
речь	berpidato
евгений	yevgeny
евгений	evgeny
евгений	yevgeni
евгений	evgeni
евгений	eugene
жена	isteri
жена	istrinya
жена	istri
жена	wife
борис	boris
альбомы	album
вики	wiki
