ngc	ngc
decembar	detsember
juli	juuli
juli	juli
naselju	mõisa
sezona	hooaeg
sezona	hooaega
svaki	iga
svaki	iga
maj	mai
maj	maj
ostali	muud
ostali	teised
ponovo	uuesti
ponovo	taas
ponovo	jälle
centar	keskus
centar	keskele
centar	center
centar	keskel
centar	keskus
centar	kaubamaja
regija	regioon
regija	piirkond
njemačka	saksamaa
polje	põld
polje	väli
polje	polje
oktobar	oktoober
počinje	algab
počinje	algab
počinje	alustab
počinje	alustamine
počinje	käivitamine
osvojio	vallutanud
osvojio	vallutatud
rezultati	tulemused
francuski	prantsuse
ekipe	meeskonnad
ekipe	crews
ekipe	meeskonnad
ekipe	rühmad
kluba	klubi
kluba	club
igra	mängu
igra	mäng
ekipa	tiim
ekipa	meeskond
ekipa	meeskond
primjer	näidis
primjer	näide
tijelo	keha
fifa	fifa
onda	seejärel
onda	siis
nešto	midagi
tijela	keha
tijela	paneelid
tijela	kehad
tijela	surnukehad
tijela	laibad
web	koduleht
web	veebileht
web	veebisait
web	kodulehekülg
web	veebi
mnogi	paljud
mnogi	paljusid
mnogi	palju
malo	malo
malo	little
malo	väike
malo	vähe
rad	tööd
rad	töö
rad	tööle
ispod	all
ispod	allpool
putem	via
joj	teda
joj	tema
vlast	ülemvõimu
vlast	power
vlast	võimu
vlast	võim
vlast	võimsus
vlast	jõud
vlast	valitsus
red	tellimus
red	kord
red	järjekord
red	korraldus
red	ordu
nacionalni	siseriiklikud
nacionalni	riiklik
nacionalni	riiklikud
nacionalni	siseriiklik
jato	klaster
jato	parv
novembar	november
novembar	novembris
kup	copa
kup	karikavõistlused
kup	cup
kup	tops
kup	tass
kup	karikas
veći	suurem
veći	suuremad
veći	suurem
san	unistus
san	dream
san	unenägu
san	san
ćelije	rakke
ćelije	rakud
članak	artikkel
pravo	sirge
pravo	õigus
pravo	paremale
pravo	õige
ovdje	siin
unutar	sees
van	van
van	kaubik
snage	jõudu
snage	tugevus
nova	nova
počeo	alustatud
počeo	alanud
počeo	käivitatud
počeo	algas
počeo	hakkas
počeo	alustas
počeo	algas
engleski	inglise
razvoj	arendamine
razvoj	arendus
razvoj	areng
čini	paneb
čini	teeb
mnoge	paljud
mnoge	paljusid
mnoge	palju
džamija	mošee
oblik	kujund
oblik	kuju
oblik	kujuga
oblik	vormi
oblik	vorm
živi	elamine
živi	elav
živi	elud
živi	elab
jedinica	ühik
jedinica	ühikud
jedinica	üksused
jedinica	ühik
jedinica	üksus
umro	surid
umro	suri
njen	teda
njen	tema
dobro	tubli
dobro	hea
dobro	fine
dobro	trahv
dobro	trahvi
poznata	teada
poznata	teadaolevad
poznata	teadaolev
poznata	tuntud
poznata	kuulsad
poznata	kuulus
ruka	käsi
ruka	käe
govori	räägib
govori	kõneleb
govori	kõnele
govori	räägi
čvor	sõlm
čvor	sõlme
čvor	täpsustus
čvor	perekonnanimi
čvor	sõlm
čvor	sõlme
moguće	võimalik
moguće	võimalikud
moguće	võimalik
mali	väikesed
mali	väike
mali	little
mali	väike
mali	vähe
mali	poiss
mali	mali
otvoreno	avatult
otvoreno	avalikult
otvoreno	avamine
otvoreno	ava
otvoreno	avada
otvoreno	avatud
stanje	olukord
stanje	situatsioon
stanje	seisukord
stanje	tingimus
stanje	seisund
odnosu	seos
razgovor	vestlus
postala	sai
pjesme	laulud
pjesme	laule
gornji	ülemised
gornji	ülemine
gornji	ülemiste
zagreb	zagreb
verzija	versioon
verzija	versiooni
link	lingi
link	link
link	seos
iznad	eespool
iznad	ülalpool
iznad	ülal
historija	ajalugu
historija	ajaloo
general	üldine
general	kindral
general	üldist
general	üldised
francuska	prantsusmaa
charles	charles
kraj	lõpp
selo	küla
selo	külas
pomoć	abi
pomoć	abi
pomoć	appi
pomoć	aidake
okrug	maakond
okrug	maakonda
okrug	ringkond
okrug	rajoon
iznosi	summad
tekst	tekst
tekst	teksti
porodice	perekonnad
porodice	pered
dnk	dna
trenutno	hetkel
trenutno	praegu
otac	isa
njegovo	tema
bolesti	haigused
more	meri
more	mere
ostale	muu
ostale	muud
osnovu	alus
itd	jms
itd	jne
itd	etc
isto	sama
isto	samad
djevica	neitsi
djevica	neitsi
ponekad	mõnikord
ponekad	vahel
ponekad	vahest
nagrade	auhinna
nagrade	auhind
nagrade	auhinnaks
nagrade	auhinnad
nagrade	auhinnad
ćelija	rakk
ćelija	lahter
ćelija	rakkude
ćelija	raku
ćelija	lahtri
riječ	sõna
svjetski	maailma
svjetski	maailm
žene	naised
proces	protsess
proces	protsessi
poznati	kuulsad
poznati	kuulus
pobjednik	võitja
odnosi	suhted
umjesto	pigem
luka	luka
luka	port
luka	sadam
boje	värvid
boje	värvid
boje	värvus
boje	värv
boje	värvi
potpuno	täielikult
potpuno	täielikult
potpuno	täiesti
potpuno	täiesti
ivan	ivan
igre	mängud
različitih	teistsugune
različitih	erinevad
različitih	erinev
različitih	sort
različitih	sordi
daje	andmine
daje	annab
niz	jada
niz	järjestus
glumac	näitleja
hrvatski	horvaatia
html	html
lav	lõvi
lav	leo
car	tsaar
car	tsaari
windows	aknad
windows	windows
beograd	belgradi
nauka	teadus
nauka	teadust
ratu	sõda
strani	külg
strani	välismaised
strani	välismaa
carstvo	impeerium
carstvo	impeeriumi
šest	kuus
stari	vana
stari	vanaks
stari	vanad
stari	kutt
stari	dude
der	der
robert	robert
metara	meetri
metara	meetrit
metara	meetrit
članaka	artiklid
von	von
političar	poliitik
oblasti	alad
oblasti	valdkonnad
oblasti	piirkonnad
napisao	kirjutatud
napisao	kirjalik
napisao	kirjutanud
napisao	kirjutasin
napisao	kirjutasid
napisao	kirjutas
pisac	kirjutaja
pisac	kirjanik
takmičenje	konkurents
takmičenje	võistlus
takmičenje	konkurentsi
takmičenje	võistlus
takmičenje	konkurss
snaga	jõudu
snaga	tugevus
most	sild
površina	pinnale
površina	pind
osnovan	asutatud
osnovan	rajatud
izvor	allika
izvor	allikat
izvor	allikas
funkcija	funktsiooni
funkcija	funktsioon
funkcija	funktsioonid
igrač	mängija
vjerovatno	arvatavasti
vjerovatno	ilmselt
vjerovatno	tõenäoliselt
james	james
sjedište	staap
sjedište	peakorter
čovjek	inimene
čovjek	inimlik
roman	roman
roman	romaan
roman	romaani
promjene	muutused
promjene	muudatused
promjene	muutused
promjene	muuda
promjene	muudatus
promjene	muutus
njihove	nende
treći	kolmas
treći	kolmanda
ranije	varasem
ranije	varem
joseph	joseph
joseph	joosep
slike	pildid
slike	pilte
slike	piltide
slike	pildid
istraživanja	uurides
istraživanja	avastama
istraživanja	uurimistöö
istraživanja	teadusuuringud
istraživanja	uuringud
jezero	järve
jezero	järv
jezero	lake
igrama	mängud
veze	ühendused
veze	sidemed
mark	märgi
mark	märk
mark	mark
članovi	liikmed
članovi	parlamendiliikmed
dužina	pikkus
serija	seeria
vrijednosti	väärtused
vrijednosti	väärt
dao	andis
završio	lõpetatud
rock	kalju
rock	rock
rock	kivi
frederick	friedrich
frederick	frederick
odmah	koheselt
odmah	otsekohe
george	jüri
george	george
čime	tegemine
vojska	sõjaväe
vojska	sõjaline
vojska	sõjalise
vojska	sõjalised
vojska	sõjavägi
vojska	armee
vojska	sõjavägi
vidi	vaata
vidi	vt
vidi	näed
vidi	vaata
vidi	vaadake
crkva	kiriku
crkva	kirik
pjesma	laulu
pjesma	laul
počela	alustatud
počela	alanud
počela	käivitatud
počela	algas
počela	hakkas
počela	alustas
počela	algas
sedam	seitse
brzo	ruttu
brzo	kiire
brzo	kiire
brzo	kiiresti
brzo	ruttu
brzo	kiiresti
relativno	suhteliselt
pjesama	laulud
pjesama	laule
knjige	raamatud
ubrzo	varsti
vladavine	valitsemisaeg
michael	michael
sjeverna	põhja
voda	vett
voda	vesi
njihov	nende
porodica	pere
porodica	perekond
jean	jean
stanovništvo	elanikke
stanovništvo	elanikud
stanovništvo	elanikud
stanovništvo	residendid
dobila	sain
dobila	sai
dobila	saadi
dobila	saadud
dobila	laekunud
rezultatom	skoor
rezultatom	punktisumma
polja	põllud
polja	väljad
njena	teda
njena	tema
zemlja	riik
zemlja	maa
zemlja	maad
zemlja	land
zemlja	maa
savez	liit
savez	liidu
savez	liit
poznate	teada
poznate	teadaolevad
poznate	teadaolev
poznate	tuntud
poznate	kuulsad
poznate	kuulus
djece	lapsed
iza	taga
wisconsin	wisconsinis
smrt	surma
smrt	surm
program	programm
program	programm
program	programmi
glavna	põhi
glavna	peamised
glavna	main
glavna	peamine
kraljica	kuninganna
kraljica	queen
vrijednost	väärtus
osobe	inimene
osobe	isik
osobe	isikuid
osobe	isikud
jedinice	ühik
jedinice	ühikud
jedinice	üksused
škola	kooli
škola	koolis
škola	kool
gradova	linnad
funkcije	funktsioonid
slovenija	sloveenia
gore	hullem
gore	halvem
društva	ühiskonnad
kaže	ütleb
početka	alusta
početka	algus
početka	start
početka	käivita
lista	nimekiri
lista	loetelu
lista	loend
jeste	tegi
jeste	jah
naročito	eriti
you	sind
you	you
you	sina
igrao	mängis
igrao	mänginud
igrao	mängitud
harry	harry
možda	ehk
možda	ehk
možda	võibolla
možda	äkki
niti	ega
ibn	ibn
jezera	järved
isti	sama
isti	samad
pobjeda	võidu
pobjeda	võitu
pobjeda	võit
pobjeda	win
pobjeda	võida
svaka	iga
boja	värv
boja	värvi
boja	värvus
boja	värv
boja	värvi
majka	ema
porijekla	päritolu
mala	kallis
mala	beebi
mala	little
mala	väike
mala	vähe
mala	mala
površine	pinnale
površine	pind
najveća	suurim
najveća	suurim
sela	külad
sela	külasid
sela	sela
premijer	premier
potom	seejärel
potom	siis
proglašen	nimetatud
proglašen	nimega
organizacija	organisatsioon
organizacija	organisatsioon
marija	maria
peter	peter
peter	peeter
arena	arena
došao	tuli
javlja	aruandlus
lewis	lewis
njihova	nende
početak	alusta
početak	algus
početak	start
početak	käivita
početak	algus
škole	koole
škole	koolid
skoro	peaaegu
skoro	peaaegu
paul	paul
sarajeva	sarajevo
italijanski	itaalia
cara	tsaar
cara	tsaari
cara	cara
turnir	turniiri
turnir	turniir
filozof	filosoof
datum	kuupäev
pripada	kuulub
kuća	house
kuća	majja
kuća	maja
albuma	albumid
novo	novo
wiki	wiki
zapravo	tegelikult
zapravo	tegelt
neko	keegi
neko	keegi
nalazili	sisaldab
nalazili	sisaldavad
str	str
kupa	koonus
stvari	asjad
stvari	asju
potrebno	vajatakse
potrebno	vajalik
potrebno	vaja
potrebno	vajas
objavio	teatas
velikih	suured
velikih	suure
velikih	suur
velikih	suured
velikih	big
velikih	suure
velikih	suur
velikih	suure
smatraju	kaaluma
smatraju	kaaluda
istovremeno	samaaegselt
istovremeno	üheaegselt
srbi	serblased
uspio	õnnestus
uspio	õnnestus
posljednji	viimasena
posljednji	viimane
lat	lati
mogućnost	võimalus
srbija	serbia
poznato	teada
poznato	teadaolevad
poznato	teadaolev
poznato	tuntud
poznato	tuttav
gitara	kitarr
prostor	kosmos
prostor	ruum
prostor	ruumi
tačka	spot
tačka	täpp
tačka	dot
tačka	täppi
tačka	punkt
tačka	punkti
tačka	point
cilj	eesmärk
cilj	eesmärk
www	www
sveti	pühak
sveti	saint
sveti	püha
sveti	pühal
univerzitet	ülikool
termin	mõiste
termin	termin
termin	kokkusaamine
termin	nimetamine
pennsylvania	pennsylvania
proizvodi	tooted
proizvodi	toodab
proizvodi	toodab
kvalifikacije	kvalifitseeruvad
kvalifikacije	kvalifikatsioon
kvalifikacije	kvalifikatsioon
kvalifikacije	kvalifikatsiooni
bivši	endised
bivši	endine
crna	mustad
crna	black
crna	musta
crna	must
zapadu	west
zapadu	lääs
zapadu	lääne
zapadu	läänemaa
zapadu	lääne
zapadu	western
muzika	muusika
seriji	seeria
status	staatus
status	seisund
status	oleku
status	olek
tamo	seal
muslimani	moslemid
plemena	hõimud
plemena	hõim
plemena	hõimu
kapacitet	võimsus
ostrvo	saart
ostrvo	saar
ribe	kalad
ribe	kala
ribe	kalad
internet	internet
gradovi	linnad
aleksandar	aleksandr
aleksandar	aleksander
aleksandar	alexander
izdanje	väljaanne
albert	albert
nastupa	täidab
mogućnosti	võimalused
mogućnosti	võimalused
list	leht
dugo	pikad
dugo	pikka
dugo	pikk
materijala	materjalid
nacionalna	siseriiklikud
nacionalna	riiklik
nacionalna	riiklikud
nacionalna	siseriiklik
teško	vaevalt
teško	raske
teško	kõva
teško	raskel
teško	keeruline
teško	raske
službeni	ametlik
službeni	ametnik
opet	uuesti
opet	taas
opet	jälle
položaj	asukoht
položaj	positsioon
položaj	asend
vrh	vihje
vrh	tip
real	reaalne
real	ehtne
real	tõeline
veza	lingid
veza	ühendus
veza	ühenduse
veza	lingi
veza	link
veza	seos
svijet	maailma
svijet	maailm
visina	kõrgus
visina	kõrgus
glumica	näitleja
glumica	näitlejanna
kompanija	äriühing
kompanija	ettevõte
kompanija	seltskond
britanski	briti
united	united
united	ühinenud
razloga	põhjused
struktura	struktuurid
struktura	struktuur
struktura	ülesehitus
wikipedia	wikipedia
kosti	kondid
kosti	luud
kosti	luude
problem	probleem
problem	probleemi
problem	probleemiks
priča	jutt
formula	valem
stoga	seetõttu
stoga	seepärast
london	london
aktivnosti	tegevus
aktivnosti	tegevused
aktivnosti	tegevusalad
režiser	direktor
režiser	režissöör
režiser	lavastaja
uključuju	kaasamine
međunarodni	rahvusvaheline
međunarodni	rahvusvahelised
međunarodni	international
vratio	tagastatud
partija	party
partija	pidu
partija	erakond
partija	peole
uloga	rollis
uloga	roll
uloga	rolli
illinois	illinoisi
ostao	jäin
ostao	jäi
ostao	jäid
maglina	udukogu
kiseline	hape
kiseline	happe
uspjeh	edu
png	png
pojam	mõiste
pojam	kontseptsioon
louis	louis
kit	vaal
kit	vaala
kit	komplekt
kit	kit
obuhvata	hõlmab
obuhvata	katted
martin	martin
italija	itaalia
pravila	reeglid
pravila	eeskirjad
kalifornija	kalifornia
kalifornija	california
htm	htm
napad	kallaletung
napad	rünnak
napad	ründamine
napad	ründa
napad	rünnak
file	fail
file	faili
nogometaš	jalgpallur
saint	pühak
saint	saint
srednje	keskmise
srednje	keskmine
srednje	keskmised
srednje	andmekandja
srednje	teisene
srednje	teisesed
srednje	teisese
srednje	teisejärguline
reda	tellimus
reda	kord
reda	järjekord
reda	korraldus
reda	ordu
banja	spa
regije	regioonid
regije	piirkonnad
nil	neil
nil	niiluse
https	https
kompozitor	helilooja
kompozitor	koostaja
osnovana	asutatud
osnovana	rajatud
bitka	lahing
los	los
veličina	kogus
veličina	suurus
supruga	naise
supruga	naine
klubovi	klubid
navodi	täpsustada
navodi	täpsustab
navodi	citesi
navodi	tsiteeritud
navodi	noteeritud
model	mudel
model	modell
model	näidis
trener	treener
zna	teab
zna	tea
linije	read
linije	jooned
linije	liinid
dijelovi	osi
dijelovi	osad
ostala	muu
ostala	muud
ostala	jäi
ostala	jäid
ostala	jäin
ostala	jäi
ostala	jäid
ostala	püsi
engleska	inglismaal
engleska	inglismaa
zemljama	riigid
najmanje	vähim
izvan	väljaspool
izvan	väljas
nazivaju	helistamine
društvo	ühiskond
veće	suuremad
veće	suurem
veće	suurem
veće	suuremad
veće	suurem
visoko	high
visoko	kõrgele
visoko	kõrged
visoko	kõrgel
visoko	kõrge
fakultet	kolleegium
fakultet	kolledž
fakultet	õppejõud
fakultet	teaduskonna
world	maailma
world	maailm
bar	baar
bar	bar
bar	baari
male	väikesed
male	väike
promjena	muutused
promjena	muuda
promjena	muudatus
promjena	muutus
spominje	mainis
spominje	mainitud
spominje	mainiti
spominje	mainib
spominje	mainitakse
brazil	brasiilia
finale	finaal
finale	lõplik
finale	finaal
finale	finaali
nba	nba
brod	anum
brod	laev
brod	alus
brod	laeva
brod	laev
medvjed	mõmmi
medvjed	karu
madrid	madrid
madrid	madridi
naći	leida
naći	leia
naći	otsi
književnost	kirjandus
vozila	sõidukid
direktno	otse
direktno	otseselt
osam	kaheksa
narod	inimesed
narod	rahvas
narod	people
wolf	hunt
wolf	wolf
razlika	erinevused
razlika	vahe
razlika	erinevus
stanica	jaamas
stanica	jaam
stanica	jaama
stanica	peatus
stanica	peata
stanica	lõpeta
samom	juss
samom	sam
pjesnik	luuletaja
pjesnik	poeet
nezavisnost	iseseisvus
nezavisnost	sõltumatus
stranke	peod
stranke	osalised
tačke	täpid
tačke	punktid
zmija	maod
zmija	madu
zmija	snake
zmija	mao
zmija	madu
simbol	sümbol
borbe	võitlused
borbe	võitleb
dijete	poiss
dijete	laps
dijete	lapse
brat	vend
brat	venna
virginia	virginia
virginia	virginias
linija	liin
linija	joone
linija	joon
linija	rida
slikar	kunstnik
blizu	lähedal
blizu	sulge
blizu	lähedal
planina	mäe
planina	mägi
planina	mäed
završava	otsad
završava	lõpeb
završava	lõppeb
kraljevstvo	kuningriik
elemenata	elemendid
dolara	dollarid
brigada	brigaad
moraju	peab
zajednica	kogukonnad
zajednica	ühendus
zajednica	kogukond
all	kõik
par	paar
par	paari
par	vähesed
par	paar
prelazi	ristid
gora	hullem
gora	halvem
gora	athos
pada	kukkumine
pada	kukub
pada	falls
pada	langeb
thomas	thomas
strukture	struktuurid
strukture	struktuur
strukture	ülesehitus
selektor	treener
lik	karakter
lik	iseloomu
lik	tegelane
lik	iseloom
bolje	parem
bolje	paremad
bolje	paremini
znatno	oluliselt
teritorije	territooriumide
teritorije	territooriumid
teritorije	territoorium
teritorije	territooriumi
ruski	vene
ruski	venelane
izvora	allikad
rimski	roman
sila	force
sila	jõud
sila	jõuga
molekula	molekuli
molekula	molekulid
teorija	teooria
washington	washingtoni
washington	washington
određene	teatud
reakcije	reaktsioonid
faza	etapp
faza	faasi
faza	faas
faza	lava
faza	staadium
faza	etapp
slično	sarnaselt
slično	samamoodi
evropski	euroopa
video	video
nosi	kannab
predstavljaju	esindavad
predstavljaju	esindab
predstavljaju	esinda
zlatna	golden
zlatna	kuldsed
zlatna	kuldne
ohio	ohio
služi	teenindavad
služi	teenib
služi	teenindab
dom	kodu
dom	koju
dom	kodus
dom	dom
glavne	põhi
glavne	peamised
glavne	main
glavne	peamine
posljedica	tagajärjeks
posljedica	tagajärg
plasman	asetus
plasman	paigutamine
plasman	paigutus
