del	del
famiglia	family
famiglia	familja
oltre	over
oltre	mbi
oltre	pertej
oltre	përtej
inoltre	gjithashtu
numero	numer
numero	numri
numero	numër
numero	numrin
milano	milani
milano	milano
milano	milan
via	larg
via	via
via	përmes
via	nëpërmjet
posto	vend
posto	vendi
posto	place
posto	vendë
ottobre	tetor
ottobre	tetori
maggio	maji
maggio	majin
maggio	mej
maggio	maj
ruolo	roli
ruolo	rol
ruolo	rolit
ruolo	rolin
gennaio	janari
gennaio	janar
modo	rrug
modo	way
nuovo	re
nuovo	reja
nuovo	ri
nuovo	new
perché	sepse
perché	përse
perché	pse
casa	shtëpia
casa	shpi
casa	shtepi
casa	shtëpi
casa	shpija
casa	shpia
casa	shtëpi
casa	shtëpia
casa	shtepi
generale	gjeneral
generale	gjenerali
generale	përgjithshëm
generale	general
marzo	marshim
marzo	mars
squadra	skuadër
squadra	skuadra
squadra	skuader
squadra	skuader
squadra	skuadër
squadra	ekipi
squadra	skuadra
squadra	ekipa
squadra	ekip
dicembre	dhjetor
dicembre	dhjetori
dicembre	dhjetorit
dicembre	dhjetorin
caso	case
caso	rast
caso	rest
caso	rasti
sue	sue
sue	su
giugno	qershor
giugno	qershori
giugno	june
giugno	qershorin
giugno	qeshor
questi	kto
questi	keto
questi	këto
questi	keta
agosto	gusht
agosto	gushti
agosto	august
agosto	aug
luglio	korrik
luglio	korriku
politico	politikani
politico	politikan
politico	politik
politico	politike
opera	opera
opera	opus
opera	vepra
fra	fra
fra	mes
fra	midis
verso	kah
verso	drejt
aprile	april
aprile	prill
aprile	prilli
pagina	faqe
pagina	faqja
pagina	faqen
periodo	periudha
periodo	periudhë
novembre	nentori
novembre	nentor
novembre	nëntor
novembre	nëntori
giovanni	giovanni
giovanni	xhovani
giovanni	gjoni
giovanni	xhon
giovanni	john
giovanni	gjon
grazie	rrofsh
grazie	faleminderit
grazie	falënderim
insieme	bashk
insieme	sëbashku
insieme	bashkë
insieme	bashke
insieme	sebashku
lui	atij
lui	ate
lui	atë
morte	vdekje
morte	vdekja
maria	marie
maria	mari
maria	meri
maria	mary
maria	maria
nuova	re
nuova	reja
nuova	ri
nuova	new
febbraio	shkurtit
febbraio	shkurt
febbraio	shkurti
febbraio	feb
john	gjoni
john	xhon
john	john
john	gjon
centro	qendra
centro	qendër
centro	qendra
centro	qendër
inglese	anglisht
inglese	anglez
quattro	katër
interno	brendshme
interno	brendshëm
interno	puneve
attività	aktivitete
attività	aktivitetet
attività	veprimtaritë
attività	aktivitetin
attività	aktiviteti
attività	aktivitet
alcune	disa
tutte	krejt
tutte	gjith
edizione	edicioni
edizione	edicion
edizione	edicionin
qui	ketu
qui	ktu
qui	ja
qui	këtu
nord	veri
nord	veriut
nord	veriu
nord	nord
diretto	regji
diretto	drejtpërdrejt
diretto	drejtpërdrejtë
diretto	direkte
diretto	direct
diretto	direkt
esempio	shembull
ultimo	fundit
ultimo	last
sfondo	sfond
sfondo	sfondi
sfondo	sfondin
versione	version
versione	versionin
versione	versioni
provincia	krahina
provincia	provinca
provincia	provincë
attore	aktori
attore	aktor
coppa	coppa
coppa	kupa
coppa	filxhan
coppa	kupe
coppa	cup
coppa	kupë
forma	forma
forma	formë
forma	formular
forma	formulari
forma	forma
forma	formë
forma	form
codice	kodeksit
codice	kodin
codice	kod
codice	kodi
oggi	sote
oggi	sotme
oggi	sot
base	baza
base	bazë
trova	gjej
trova	gjen
punto	punto
punto	pika
punto	pikë
tuttavia	megjithate
tuttavia	megjithatë
figlio	biri
figlio	biro
figlio	bir
corso	kurs
corso	kursi
corso	corso
allenatore	trajnere
allenatore	trajner
allenatore	trener
allenatore	trainer
allenatore	trajner
allenatore	trajneri
particolare	veçanti
particolare	vecanti
sistema	sistem
sistema	sistemin
sistema	sistemi
società	shoqëria
società	shoqëri
società	kompani
società	kompania
società	shoqëri
società	ndërmarrje
maggiore	majori
maggiore	major
club	klub
club	club
club	klubi
regione	rajon
regione	rajoni
sud	sud
sud	jugor
sud	jugore
sud	jugu
sud	jugut
sud	jug
sud	south
discussione	diskutim
discussione	diskutime
discussione	diskutimi
discussione	diskutimet
discussione	debati
discussione	debat
padre	baba
padre	babë
padre	baben
padre	ati
padre	at
padre	babës
linea	rreshti
linea	linja
linea	line
linea	linjë
linea	linea
santa	shën
santa	sent
santa	saint
santa	shenjtor
santa	babagjyshi
santa	babagjysh
santa	santa
pubblicato	postoi
pubblicato	postuar
pubblicato	botua
pubblicato	publikohet
pubblicato	publikuar
pubblicato	botuar
carlo	charles
carlo	çarls
carlo	cari
carlo	kari
carlo	karl
carlo	carl
carlo	karlo
carlo	carlo
carlo	karl
progetto	projekti
primi	first
possono	mund
possono	mundet
possono	mundesh
possono	munden
possono	muj
mai	mai
mai	kurre
mai	asnjëherë
mai	kurr
mai	kurrë
sito	sajt
sito	sajti
lungo	gjate
lungo	gjata
lungo	gjat
lungo	long
lungo	gjatë
uso	përdorimi
uso	përdorimi
uso	përdor
uso	përdorim
tedesco	gjerman
tedesco	gjermanisht
tedesco	gjermane
uniti	united
lavoro	punë
lavoro	pune
lavoro	punet
lavoro	puna
lavoro	puno
lavoro	punë
lavoro	pun
isbn	isbn
giorno	ditën
giorno	dite
giorno	dej
giorno	dita
giorno	dit
giorno	ditë
principale	kryesore
principale	main
principale	kryesor
termine	term
termine	termin
termine	afat
termine	mandati
termine	termi
spesso	shpesh
spesso	shpesh
spesso	shpeshherë
regno	mbretëria
regno	mbretëri
regno	mbretërimit
ben	beni
ben	ben
specie	specie
persone	personat
persone	popull
persone	njerëz
persone	njerez
persone	personat
persone	njerëzit
persone	njerzit
pagine	faqe
pagine	faqet
pagine	faqe
pagine	faqja
pagine	faqen
volte	herë
volte	kohërat
volte	here
volte	times
volte	kohet
set	set
set	seti
set	vendos
set	cakto
inizio	nis
inizio	filloni
inizio	fillo
inizio	filloj
inizio	fillimi
inizio	fillim
jpg	jpg
episodio	episodi
episodio	episoda
rispetto	rrespekt
rispetto	respekt
rispetto	respect
francesco	frensis
francesco	francis
francesco	frencis
francesco	francesco
posizione	pozicioni
posizione	pozicion
genere	zhanri
genere	gjinia
genere	gjini
queste	kto
queste	keto
queste	këto
queste	keta
presidente	presidentja
presidente	presidentin
presidente	presidenti
presidente	president
presidente	presidente
presidente	kryetar
presidente	kryetari
cosa	çfarë
cosa	çka
cosa	qka
cosa	qfar
cosa	cfare
militare	ushtria
militare	ushtarakë
militare	ushtarake
militare	ushtarakët
militare	ushtarak
uomo	njeriu
uomo	burr
uomo	njeri
uomo	man
comunque	nejse
comunque	sidoqofte
comunque	gjithsesi
comunque	gjithësesi
comunque	sidoqoftë
meno	minus
campo	fushë
campo	fusha
campo	campo
giorni	ditëve
giorni	ditet
giorni	ditë
giorni	ditët
carriera	karierë
carriera	karrierë
carriera	kariera
carriera	karriere
carriera	karriera
carriera	kariera
carriera	karrieres
carriera	karriera
mar	mar
mar	tue
scritto	shkruar
scritto	shkruante
scritto	shkroi
ora	tash
ora	tani
territorio	territor
territorio	territorin
territorio	territori
gen	gen
gran	gran
antonio	anthony
antonio	antoni
antonio	antony
antonio	antonio
giuseppe	xhozef
giuseppe	jusufi
giuseppe	joseph
giuseppe	jozef
giuseppe	giuseppe
diversi	ndyshe
diversi	ndryshe
diversi	ndryshëm
diversi	ndryshme
quasi	pothuajse
quasi	pothuaj
quasi	thuajse
data	datë
data	date
data	data
data	takim
terra	tokë
terra	toka
terra	tokë
terra	toka
terra	toke
terra	land
terra	terra
presente	prezente
presente	pranishëm
presente	prezent
soprattutto	kryesisht
soprattutto	veçanërisht
soprattutto	sidomos
soprattutto	kryesisht
allora	pastaj
allora	atëherë
allora	atehere
successo	sukses
successo	suksese
successo	suksesi
opere	punimet
opere	punon
opere	funksionon
opere	vepra
opere	punime
ordine	porosit
ordine	porosia
ordine	rend
ordine	porositur
categoria	kategoria
categoria	kategori
categoria	kategorinë
categoria	kategorisë
produzione	prodhim
produzione	prodhimi
produzione	produksioni
produzione	production
strada	rruga
strada	rrugë
strada	street
strada	rruge
strada	rruges
strada	rruga
strada	rruge
strada	rrugë
strada	udha
strada	road
corpo	body
corpo	trupin
corpo	trup
corpo	trupi
corpo	trupit
col	col
quest	kërkimi
quest	kërkes
quest	kërkim
scrittore	shkrimtare
scrittore	shkrimtari
scrittore	shkrimtar
scrittore	shkrimtarit
lug	lug
file	files
file	dosjet
file	skedarë
file	skedarët
file	skedari
file	dosje
file	skedar
file	file
ultima	fundit
ultima	last
cura	kurë
cura	kura
cura	plas
cura	care
francia	francë
francia	franca
francia	france
lingua	lingua
lingua	gjuhe
lingua	gjuha
lingua	gjuhën
lingua	gjuhë
zona	zonë
zona	zona
zona	zone
zona	zona
zona	zonë
livello	nivel
livello	niveli
livello	level
battaglia	betejë
battaglia	beteja
premio	premium
premio	cmimi
premio	çmim
attrice	aktore
attrice	aktorja
disciplina	disiplina
disciplina	disiplinë
disciplina	disiplinën
momento	moment
momento	momenti
mag	magi
mag	mag
sui	sui
studio	studimi
studio	studim
studio	studio
studio	studion
oro	oro
oro	gold
oro	floriri
oro	flori
oro	ar
oro	ari
singolo	beqare
singolo	single
singolo	beqar
paese	shtet
paese	shteti
paese	vend
paese	vendi
diverse	ndyshe
diverse	ndryshe
diverse	ndryshëm
diverse	ndryshme
cantante	këngëtari
cantante	singer
cantante	këngëtar
cantante	kengetare
arte	art
arte	artit
arte	arti
arte	artin
età	moshë
età	mosha
storico	historik
storico	historike
storico	historiani
storico	historian
storico	historik
storico	historike
vescovo	peshkop
vescovo	peshkopi
vescovo	bishop
york	jork
york	york
squadre	skuadrat
squadre	ekipet
squadre	ekipe
precedente	precedent
precedente	paraardhëse
precedente	mëparshme
precedente	mëparshëm
precedente	paraardhës
area	zona
area	zonë
episodi	episodet
chi	uni
chi	çi
chi	chi
chi	kush
chi	kushe
paolo	paolo
paolo	pali
paolo	paulin
paolo	pol
paolo	paul
attraverso	nëpër
attraverso	përmes
attraverso	nëpërmjet
possibile	mundshëm
possibile	mundur
nov	nov
avere	kesh
avere	kem
avere	keni
servizio	shërbim
servizio	shërbimi
regista	drejtor
regista	drejtori
regista	drejtoreshë
regista	regjisor
regista	filmash
punti	pikat
punti	pika
punti	pikat
punti	pikë
fosse	fosse
repubblica	republika
repubblica	republikë
governo	qeveria
governo	qeveri
governo	qeveritare
dato	jepen
dato	dhene
dato	dhënë
dato	dhën
dato	dhane
dato	dha
originale	origjinale
originale	origjinali
originale	origjinal
originale	original
apr	kerkuan
grandi	grandi
grandi	mrekulli
grandi	big
grandi	madhe
palazzo	pallati
palazzo	pallat
giocatore	lojtari
giocatore	lojtar
università	universiteteve
università	universitete
università	universitetet
università	university
università	universitet
università	universiteti
isola	ishulli
isola	ishull
quelle	ato
quelle	ata
capo	kepi
capo	pelerinë
capo	shef
capo	shefi
capo	capo
capo	shef
capo	bos
capo	boss
capo	bosi
musica	muzikë
musica	muzika
musica	muzike
musica	muzik
divisione	divizion
divisione	divizioni
divisione	ndarje
luogo	vend
luogo	vendi
luogo	place
luogo	vendë
ago	gjilpëra
ago	gjilpërën
ago	gjilpërë
dic	dec
iii	iii
napoli	napolin
napoli	napoli
parigi	parisi
parigi	paris
nonostante	pavarësisht
nonostante	megjithë
nonostante	pavaresisht
nonostante	pavarsisht
nonostante	përkundër
sembra	duket
sembra	duket
gioco	loje
gioco	loja
gioco	lojë
terzo	trete
terzo	tretë
terzo	treta
ufficiale	zyrtar
ufficiale	official
ufficiale	zyrtare
ufficiale	oficeri
ufficiale	oficer
luigi	louis
luigi	luj
luigi	luis
luigi	lui
luigi	luigi
vittoria	fito
vittoria	fitoj
vittoria	fitore
vittoria	vittoria
vittoria	fitore
vittoria	victoria
vittoria	viktoria
centrale	qëndrore
centrale	central
centrale	qendror
centrale	qendrore
internazionale	internacional
internazionale	international
internazionale	internacionale
internazionale	ndërkombëtar
internazionale	ndërkombëtare
porta	derë
porta	dere
porta	derën
porta	dera
porta	porta
sei	gjashte
sei	gjasht
sei	gjashtë
sei	gjashta
sei	sei
presenti	prezente
presenti	pranishëm
presenti	prezent
popolazione	popullsia
popolazione	popullata
popolazione	popullsi
america	amerika
america	amerikë
america	amerik
origine	origjina
prodotto	produkti
prodotto	prodhim
prodotto	produktin
prodotto	produktit
prodotto	produkt
presenza	prezencën
presenza	prezencë
presenza	prezenca
presenza	prania
presenza	prani
presenza	praninë
libro	libri
libro	libër
libro	liber
scuola	shkoll
scuola	shkolla
scuola	shkollë
immagine	foto
immagine	foton
immagine	figurë
immagine	imazh
immagine	figura
immagine	imazhi
esercito	ushtria
esercito	ushtarakë
esercito	ushtarake
esercito	ushtarakët
esercito	ushtarak
esercito	ushtri
esercito	ushtria
esercito	ushtrie
deve	duhet
deve	must
autore	autor
autore	autori
autore	autore
classifica	renditje
classifica	klasifikimin
classifica	renditje
personaggio	personazh
personaggio	karakter
personaggio	karakteri
importante	rëndësishme
torneo	turneun
torneo	turneu
torneo	turnir
torneo	turne
europa	europe
europa	europa
europa	europë
europa	evropa
europa	evropë
quelli	ato
quelli	ata
firenze	firence
comunità	komunitet
comunità	bashkësia
comunità	komuniteti
giovane	young
madre	nënë
madre	nene
madre	nëna
madre	nena
madre	mother
stazione	stacion
stazione	stacioni
presenta	dhurata
presenta	dhuratat
vari	ndryshëm
pietro	pete
pietro	pit
pietro	pietro
pietro	pjetër
pietro	pjetri
pietro	peter
pietro	piter
studi	studime
studi	studimet
fonte	burimi
fonte	burim
acqua	uje
acqua	uj
acqua	uji
acqua	ujë
torino	torino
cinque	pesë
cinque	cinque
basso	low
basso	ulët
basso	bas
partito	aheng
partito	festa
partito	parti
partito	festë
partito	ndeja
partito	party
unità	njësi
unità	njësitë
unità	uniteti
unità	unitet
unità	bashkimi
unità	njësia
unità	njësi
unità	njësiti
fonti	burime
fonti	burimet
marcatori	shënues
politica	politikat
politica	politika
politica	politikën
politica	politikë
lei	lei
lei	ajo
metà	gjysmën
metà	gjysem
metà	gjysmë
metà	gjysma
metri	metra
metri	metri
metri	metër
alto	alto
alto	high
alto	lart
alto	lartë
top	krye
top	maje
top	top
top	sipër
top	majë
testo	teksti
testo	tekst
usa	usa
usa	shba
tour	tur
tour	turneu
tour	turi
tour	turne
tour	tours
teatro	teatri
teatro	teatër
teatro	teatrin
teatro	teatër
teatro	teatri
teatro	teatrin
teatro	migjeni
procedura	procedurë
procedura	procedura
procedura	procedure
procedura	proçedura
cardinale	kardinali
cardinale	kardinal
unico	unik
unico	unike
papa	papa
uomini	bura
uomini	men
uomini	meshkuj
uomini	meshkujt
uomini	burrat
uomini	burra
visto	seen
visto	pare
visto	parë
visto	shihet
visto	visa
visto	viza
visto	vizë
ricerca	kërkim
ricerca	kërkimi
ricerca	kërko
ricerca	kërkime
ricerca	kërkim
ricerca	hulumtimi
principali	kryesore
principali	main
principali	kryesor
massimo	maksi
massimo	max
massimo	maks
massimo	massimo
massimo	maksimal
massimo	maksimale
massimo	maksimumin
massimo	maksimumi
massimo	maksimum
stile	stil
stile	style
stile	stili
germania	gjermania
germania	gjermani
germania	germany
donna	femer
donna	gruaja
donna	grua
donna	dona
donna	donna
donna	femer
donna	femrës
donna	femër
donna	femra
donna	femre
superficie	siperfaqe
superficie	sipërfaqe
superficie	sipërfaqes
alta	high
alta	lart
alta	lartë
alta	alta
castello	castello
castello	kalaja
castello	kështjella
castello	kështjellë
castello	keshtjella
distretto	distrikti
distretto	qark
distretto	rajoni
nota	note
nota	shënim
nota	shenim
mesi	muaj
mesi	muajt
moglie	gruan
moglie	bashkëshortja
moglie	gruaja
ritorno	kthen
ritorno	kthim
ritorno	kthimi
ritorno	mbrapa
ritorno	kthy
ritorno	prapa
costruzione	ndërtimi
costruzione	ndërtime
costruzione	ndërtim
costruzione	ndërtimet
subito	menjehere
subito	menjëherë
totale	totale
totale	total
totale	totali
totale	gjithsej
canzone	kënga
canzone	kenge
canzone	këngë
vista	vista
vista	pamje
vista	pamja
vista	paraqitja
detto	tha
attuale	aktual
attuale	aktuale
note	shënime
note	shënimet
varie	ndryshëm
altezza	lartësi
altezza	lartësia
band	bandë
band	band
band	bend
band	banda
band	grupi
chitarra	kitara
chitarra	kitarë
chitarra	kitare
robert	robert
robert	roberti
est	lindja
est	lindje
est	est
fiume	lume
fiume	lumë
fiume	lumi
fiume	lum
musicale	muzikor
musicale	muzikore
musicale	musical
figlia	bija
figlia	bijë
figlia	bije
figlia	vajza
realtà	realitetet
realtà	realitete
realtà	realiteti
realtà	realitet
fuori	jashtë
fuori	jashte
fuori	jashtë
fuori	out
fuori	jashte
fuori	jasht
monte	malin
monte	mali
monte	monte
contea	qark
contea	qarku
contea	qarkun
museo	muzeumi
museo	muzeu
museo	muze
forse	mbase
forse	ndoshta
forse	mbase
forse	ndoshta
protagonista	protagonist
legge	ligjin
legge	ligj
legge	ligji
legge	law
mario	mario
mario	marius
stadio	stadio
stadio	stadiumi
stadio	stadium
fase	faze
fase	faza
fase	fazën
fase	fazë
classe	class
classe	klasë
classe	klasa
amore	dashuri
amore	dashuria
michael	majkell
michael	michael
michael	majkëll
michael	majkëlli
fratello	bro
fratello	vëlla
fratello	vlla
fratello	vëllai
fratello	vellai
fratello	vllai
fratello	vëlla
sviluppo	zhvillimin
sviluppo	zhvillimi
sviluppo	zhvillim
pittore	piktor
pittore	piktori
comuni	bashkitë
comuni	komunat
comuni	komuna
comuni	përbashkët
pubblico	publiku
pubblico	audiencë
pubblico	audiencën
pubblico	audienca
pubblico	auditori
pubblico	publik
pubblico	publikë
pubblico	publike
pubblico	publiku
pubblico	public
venezia	venecia
media	media
media	mediat
media	mesatare
media	mesatar
media	mesatarja
media	mesëm
media	medium
media	mesatar
media	mesatare
media	mesme
struttura	strukturë
struttura	struktura
struttura	strukture
gray	gray
gray	grei
gray	grej
gray	gri
paesi	shtetet
paesi	vendeve
paesi	shtete
paesi	vendet
personaggi	karaktere
personaggi	karakteret
personaggi	shkronja
personaggi	simbolet
personaggi	personazhe
personaggi	personazhet
londra	london
londra	londër
londra	londra
londra	londer
gara	gare
gara	gara
gara	garë
gara	race
gara	raca
sopra	përmbi
sopra	sipër
sopra	mbi
formazione	trajnime
formazione	trajnimi
formazione	stërvitje
formazione	trajnim
formazione	stervitje
formazione	formacion
formazione	formimi
formazione	formacioni
marco	marcus
marco	markus
marco	marco
marco	shëno
marco	marku
marco	mark
world	botë
world	bota
world	bote
world	world
probabilmente	ndoshta
sant	sant
bene	fine
bene	paçi
bene	mire
bene	mirë
britannico	britanik
britannico	britanike
britannico	british
romano	romani
romano	roman
romano	romake
romano	romak
romano	romano
informazioni	informacionet
informazioni	informacion
informazioni	informacioni
informazioni	informacione
utente	përdoruesi
utente	përdorues
italiani	italianë
italiani	italianët
italiani	italisht
italiani	italiane
italiani	italian
locale	lokale
locale	vendase
locale	vendore
locale	lokal
locale	vendas
james	james
james	xhejms
video	video
video	videoja
video	videot
giochi	lojrat
giochi	lojëra
giochi	lojërat
giochi	lojra
disco	disk
disco	disku
disco	diskun
disco	disk
disco	disku
disco	disko
conte	earl
conte	kont
conte	numërimi
conte	conte
giapponese	japoneze
giapponese	japonez
giapponese	japonezë
giapponese	japonisht
direttore	drejtor
direttore	drejtori
direttore	drejtoreshë
direttore	regjisor
peso	pesha
peso	peshë
peso	peshe
peso	peso
meglio	mirat
meglio	miren
meglio	miri
figli	bijte
figli	bij
figli	bijtë
figli	femije
figli	femijet
figli	fëmijë
figli	fëmijët
figli	femij
avevano	pasur
avevano	kish
avevano	kishte
avevano	kishin
piccolo	little
piccolo	pak
piccolo	piccolo
campionati	kampionate
unica	unik
unica	unike
importanti	rëndësishme
von	von
terza	trete
terza	tretë
terza	treta
programma	programin
programma	program
programma	programi
nominato	emëruar
nominato	emërohet
nominato	caktua
nominato	propozohet
nominato	propozoi
noto	dihet
noto	njohur
noto	njihet
noto	mamiko
testa	kreu
testa	koka
testa	kryetare
testa	kokë
testa	kokën
testa	koka
testa	kokat
romanzo	roman
romanzo	romani
romanzo	novela
romanzo	romanin
potrebbe	mund
potrebbe	mundet
jean	xhin
jean	jean
forte	forte
forte	fort
forte	fortesa
forte	fortesë
forte	fort
forze	forcat
numerosi	shumtë
william	william
william	uilliam
impero	empire
impero	perandori
impero	perandoria
diritto	ligjin
diritto	ligj
diritto	ligji
diritto	law
start	nis
start	filloni
start	fillo
start	filloj
mare	mare
mare	bregdeti
mare	bregdet
mare	deti
mare	det
mare	detit
unione	unioni
unione	bashkim
unione	bashkimi
unione	shkrihen
unione	shkri
unione	bashkojë
star	yll
star	ylli
piazza	sheshin
piazza	square
piazza	katrore
piazza	shesh
piazza	katror
piazza	sheshi
piazza	piazza
potere	fuqi
potere	fuqin
potere	power
potere	fuqia
potere	pushteti
rgb	rgb
presenze	pjesëmarrja
senso	kuptim
senso	sens
senso	sensi
rete	neto
rete	rrjeta
rete	net
rete	rrjetë
rete	rrjet
rete	rrjeti
lato	krah
lato	anë
lato	side
forza	forca
forza	forcë
forza	forca
forza	forcë
forza	force
superiore	sipërme
superiore	superior
superiore	eprori
superiore	superiore
breve	shkurt
breve	shkurtër
breve	shkurta
breve	shkurtë
breve	shkurtër
lavori	pune
lavori	punet
lavori	puna
lavori	puno
lavori	punë
lavori	pun
spagnolo	spanjoll
spagnolo	spanjisht
spagnolo	spanjollisht
spagnolo	spanjolle
van	furgoni
van	furgon
van	van
fronte	front
fronte	fronti
fronte	frontin
fronte	balli
fronte	ballin
ovest	perëndimi
ovest	west
ovest	perendimi
ovest	perëndim
ovest	perendim
ovest	perëndimore
andrea	andreas
andrea	andrea
andrea	endri
andrea	andrew
nato	lindur
nato	lindë
nato	lind
nato	nato
dipartimento	departamenti
dipartimento	departament
controllo	kontrolla
controllo	kontroll
controllo	kontrolli
controllo	kontrollë
don	don
passato	kaluar
passato	kaluarën
passato	kaluara
caratteristiche	karakteristika
caratteristiche	karakteristikat
caratteristiche	tipare
caratteristiche	tiparet
caratteristiche	veçoritë
edizioni	edicionet
edizioni	botimet
dire	thone
dire	thuaj
dire	cekja
dire	thoni
guida	udhëzues
guida	udhërrëfyes
guida	guida
guida	guide
diocesi	dioqezës
gridcolor	gridcolor
consiglio	këshill
consiglio	këshilli
villa	vila
villa	villa
villa	vile
lightgrey	lightgrey
mappa	harta
mappa	hartën
mappa	hartë
mappa	harte
mappa	map
membri	antarë
membri	anëtarët
membri	anëtarë
membri	antarët
pari	peer
pari	barabartë
pari	barabart
giorgio	giorgio
giorgio	gjergj
giorgio	xhorxh
giorgio	jorgo
giorgio	xhorxhi
