של	shel
אדם	menschen
אדם	menschliche
אדם	menschlichen
אדם	mensch
אדם	mann
אדם	man
כלל	vorschrift
כלל	regel
כלל	rule
עוד	weiteres
עוד	mehr
עוד	weitere
דבר	ding
דבר	sache
דבר	vortrag
דבר	gespräch
דבר	reden
דבר	talk
דבר	sprich
דבר	sprechen
דבר	sprecht
אחרים	sonstiges
אחרים	andere
אחרים	anderen
אחרים	sonstige
אחרים	anderes
אחרים	sonstiges
אחרים	andere
אחרים	anderen
אחרים	sonstige
ספר	buch
ספר	buchen
ספר	reservieren
ספר	friseur
ספר	barber
ספר	sag
ספר	sagen
ספר	tell
נגד	gegen
נגד	dagegen
לה	ihr
לה	ihre
זכה	gewonnen
זכה	won
זכה	gewann
זכה	gewonnene
אחרי	danach
אחרי	nach
אחרי	after
אחרי	nachher
אחרי	nachdem
אולם	dennoch
אולם	allerdings
אולם	jedoch
הן	sie
יום	tage
יום	tag
יום	tages
יום	hume
אלה	diesen
אלה	diese
אלה	ella
אלה	göttin
כבר	schon
כבר	bereits
כיום	aktuell
כיום	derzeit
כיום	zurzeit
כיום	gegenwärtig
כיום	momentan
כיום	heutzutage
ירושלים	jerusalem
המדינה	staat
המדינה	bundesland
המדינה	zustand
המדינה	mitgliedstaat
המדינה	bundesstaat
מקום	veranstaltungsort
מקום	ort
מקום	gerichtsstand
מקום	austragungsort
מקום	ort
מקום	stelle
מקום	platz
מאוד	very
מאוד	sehr
מאוד	äußerst
יהודים	jüdische
יהודים	jüdischen
יהודים	jüdisch
יהודים	juden
יהודים	jüdischer
יהודים	juden
רבות	viele
רבות	vieles
רבות	zahlreiche
רבות	vielen
כמה	einige
כמה	manche
כמה	einigen
מטר	füsse
מטר	fuß
מטר	füße
מטר	füssen
מטר	metern
מטר	meter
מטר	metern
מטר	zähler
מטר	messgeräte
מטר	meter
מטר	zähler
מטר	meter
מטר	messgerät
מטר	metern
מטר	meter
דרך	via
דרך	über
דרך	per
דרך	durch
דרך	weise
דרך	weg
דרך	way
שנת	jahr
שנת	baujahr
שנת	jahres
שנת	jahre
יכול	könnte
יכול	könnten
יכול	konnte
יכול	kann
יכול	können
יכול	can
יכול	kannst
באמצעות	via
באמצעות	über
באמצעות	per
בעלי	gatte
בעלי	ehemann
בעלי	mann
יחד	zusammen
יחד	gemeinsam
בשל	reif
בשל	reife
בשל	due
בשל	fällig
בשל	aufgrund
פרס	lohn
פרס	belohnen
פרס	belohnung
פרס	preisgeld
פרס	preis
פרס	ausgezeichnet
פרס	auszeichnung
פרס	award
ראו	rao
דוד	dodd
דוד	onkel
דוד	onkels
דוד	heiko
דוד	david
בעל	baal
בעל	gatte
בעל	ehemann
בעל	mann
שלה	ihres
שלה	ihr
שלה	ihre
בנוסף	zzgl
בנוסף	plus
בנוסף	zuzüglich
בנוסף	zusätzlich
תחת	ass
תחת	hintern
תחת	arsch
תחת	hintern
תחת	arsch
תחת	under
תחת	unter
תמונה	foto
תמונה	fotoalbum
תמונה	abbildung
תמונה	bild
תמונה	abbild
תמונה	bild
כתב	reporterin
כתב	journalist
כתב	journalistin
כתב	reporter
כתב	schrieben
כתב	geschrieben
כתב	schrieb
עצמו	selbst
הקבוצה	gruppe
הקבוצה	konzern
הקבוצה	gruppierung
הקבוצה	gruppen
הקבוצה	unternehmensgruppe
הערך	wert
היום	heutige
היום	heute
היום	heutigen
רבי	rabbi
רבי	rabbiner
רבי	rebbe
מי	who
מי	wem
מי	wen
מי	wer
למרות	trotz
למרות	zwar
למרות	obgleich
למרות	obwohl
למרות	obwohl
למרות	allerdings
אחרות	sonstiges
אחרות	andere
אחרות	anderen
אחרות	sonstige
דה	duh
אותם	ihnen
החברה	gesellschaft
החברה	firma
החברה	gesellschaft
החברה	unternehmen
המלחמה	krieg
שונות	verschieden
שונות	verschiedenen
שונות	unterschiedliche
שונות	unterschiedlich
שונות	verschiedene
שונות	sonstiges
שונות	verschiedenes
שונות	sonstige
שונות	verschiedene
הארץ	erde
מערכת	system
תאריך	zeitpunkt
תאריך	datum
בלבד	einzige
בלבד	einzig
בלבד	lediglich
בלבד	einzigen
בלבד	nur
עבר	vergangenheit
עבר	frühere
עבר	vergangene
עבר	verschoben
עבר	zog
עבר	bewegte
עבר	bewegt
עבר	umgezogen
עבר	weitergegeben
עבר	bestanden
עבר	vergangen
עבר	übergeben
אפשר	aktivieren
אפשר	erlauben
אפשר	einschalten
אפשר	ermöglichen
אפשר	erlauben
אפשר	zulassen
אפשר	gestatten
אפשר	ermöglichen
נוסף	fügte
נוסף	hinzugefügt
מרכז	zentrale
מרכז	central
מרכז	zentral
מרכז	zentrum
מרכז	mitte
מרכז	zentriert
מרכז	center
מרכז	zentrum
מרכז	stadtzentrum
מרכז	mitte
מרכז	stadtmitte
מרכז	mittelpunkt
שימוש	verwendung
שימוש	gebrauch
שימוש	nutzung
שימוש	einsatz
שימוש	benutzung
שימוש	mit
שימוש	benutzen
שימוש	verwenden
שימוש	verwendung
שימוש	benutzen
שימוש	nutzung
שימוש	verwenden
שימוש	gebrauch
שיש	marmor
שיש	marble
רוב	most
רוב	meist
רוב	meisten
רוב	berauben
רוב	rauben
רוב	rob
רוב	mehrzahl
רוב	mehrheit
כולל	inbegriffen
כולל	inklusiv
כולל	inclusive
כולל	inklusive
כולל	eingeschlossen
כולל	umfasst
כולל	enthält
כולל	beinhaltet
כולל	inklusive
כולל	einschließlich
כולל	darunter
כולל	einschliesslich
כולל	inklusive
כולל	inbegriffen
כולל	enthalten
כולל	eingeschlossen
כולל	aufgenommen
כולל	inklusive
גדול	großen
גדול	große
גדול	groß
גדול	großer
גדול	grosse
גדול	big
גדול	großen
גדול	große
גדול	groß
גדול	großes
גדול	great
גדול	toll
גדול	großartig
גדול	groß
גדול	große
ישראלים	israelis
ישראלים	israelische
ישראלים	israelischen
ישראלים	israelisch
ישראלים	israelis
מאז	seitdem
מאז	seit
יהודי	jüdische
יהודי	jüdischen
יהודי	jüdisch
יהודי	juden
יהודי	jüdischer
יהודי	jüdin
יהודי	juden
יהודי	jude
סוג	freundlich
סוג	art
סוג	type
סוג	art
סוג	typ
סוג	tippen
ראשון	sunday
ראשון	sonntag
ראשון	sonntags
ראשון	erste
ראשון	zuerst
ראשון	erster
ראשון	first
ראשון	ersten
מידע	info
מידע	informationen
מידע	infos
מידע	information
מידע	informationen
מידע	auskunft
מידע	angaben
מידע	datenschutz
מידע	daten
ערכים	kennzahlen
ערכים	werten
ערכים	werte
ערכים	einträge
אנשים	leute
אנשים	menschen
אנשים	personen
קובץ	datei
קובץ	akten
קובץ	dateien
דקות	minuten
דקות	min
דקות	minuten
דקות	protokolle
דקות	niederschrift
דקות	protokoll
חבר	freundin
חבר	freund
חבר	freunde
חבר	freundes
חבר	freund
צריך	bedarf
צריך	benötigen
צריך	benötigt
צריך	brauchen
צריך	brauch
צריך	sollte
צריך	soll
צריך	sollten
צריך	sollen
ויקיפדיה	wikipedia
בת	tochter
בת	beth
השם	namen
השם	bezeichnung
השם	vorname
השם	name
בתוך	innen
בתוך	innenseite
בתוך	drinnen
בתוך	innerhalb
בתוך	binnen
בתוך	innerhalb
האדם	person
כאן	hierher
כאן	hier
מול	mol
שלהם	ihre
שלהם	ihrer
שלהם	ihren
שלהם	deren
לעתים	manchmal
לעתים	mitunter
לעתים	zuweilen
הכנסת	knesset
הכנסת	synagoge
רבה	rabba
וגם	ausserdem
וגם	ebenso
וגם	außerdem
וגם	ebenfalls
וגם	auch
הים	meer
השיר	gesang
השיר	lied
השיר	song
בזמן	während
בזמן	weile
חדש	neuer
חדש	neue
חדש	neu
חדש	neuen
חדש	neues
השלישי	ill
השלישי	iii
השלישי	dritter
השלישי	dritte
השלישי	drittel
השלישי	dritten
השלישי	drittens
משה	mose
משה	moses
משה	musa
משה	mose
משה	moshe
גרמניה	deutschen
גרמניה	deutscher
גרמניה	deutsche
גרמניה	deutsch
גרמניה	deutschland
יורק	york
הממשלה	regierungen
הממשלה	staat
הממשלה	regierung
חיל	corps
חיל	korps
יהודה	jehuda
יהודה	judas
יהודה	judah
מעל	vorbei
מעל	über
מעל	gemeinkosten
מעל	oberleitung
מעל	overhead
מעל	oben
מעל	über
מעל	oberhalb
ארץ	land
ארץ	grundstück
ארץ	land
ארץ	grundstücke
ארץ	erde
כלי	tool
כלי	werkzeug
צרפת	frankreich
הרבה	viele
הרבה	partien
הרבה	lose
הרבה	viel
הרבה	viele
הרבה	vieles
הרבה	zahlreiche
הרבה	vielen
הרבה	vieles
הרבה	much
הרבה	viel
אתה	ihr
אתה	dich
אתה	du
אתה	dir
אתה	sie
נמצא	gefunden
נמצא	fanden
נמצא	fand
טוב	guten
טוב	gute
טוב	guter
טוב	gutes
טוב	gut
אי	island
אי	insel
ילדים	kinder
ילדים	kindern
ילדים	kinder
ילדים	kindern
שלושה	drei
שלושה	dreien
שלושה	three
שלושה	dreier
לאורך	entlang
הגיע	eingetroffen
הגיע	angekommen
הגיע	gekommen
הגיע	kamen
הגיע	kam
אירופה	europa
אירופה	europa
אירופה	europäische
אירופה	europäisch
אירופה	europäischen
אירופה	europäisches
אירופה	europäischer
המלך	königs
המלך	king
המלך	könig
כמעט	beinahe
כמעט	nahezu
כמעט	fast
כמעט	beinahe
כמעט	nahezu
כמעט	fast
מיליון	million
מיליון	millionen
מיליון	mio
יצחק	isaak
יצחק	isaac
יצחק	ishaq
יצחק	yitzhak
יצחק	itzhak
האלבום	album
האלבום	fotoalbum
יוסף	yusuf
יוסף	joseph
יוסף	josef
יוסף	yosef
כוח	kraft
כוח	stärke
כוח	kräfte
כוח	festigkeit
כוח	erzwingen
כוח	gewalt
כוח	kraft
כוח	force
כוח	macht
כוח	leistung
כוח	stromversorgung
כוח	kraft
כוח	energie
נפטר	verstorbener
נפטר	verstorben
נפטר	gestorben
נפטר	verstorbenen
נפטר	verstorbene
הלהקה	band
מלך	königs
מלך	king
מלך	könig
מקור	herkunftsort
מקור	entstehung
מקור	ursprung
מקור	herkunft
מקור	informationsquelle
מקור	quelle
מקור	schnabel
תוכנית	programm
תוכנית	programmieren
תוכנית	plan
תוכנית	planen
תוכנית	rahmenprogramm
תוכנית	programm
תוכנית	arbeitsprogramm
בתי	tochter
נראה	aussieht
נראה	sieht
נראה	aussehen
נראה	scheint
לגבי	über
לגבי	etwa
וב	webb
פעם	einst
פעם	einmal
פעם	mal
פעם	sobald
משתמש	mit
משתמש	benutzen
משתמש	verwenden
משתמש	verwender
משתמש	anwender
משתמש	nutzer
משתמש	benutzer
קיבל	erhaltene
קיבל	eingegangen
קיבל	empfangen
קיבל	erhalten
קיבל	erhielt
קיבל	angenommen
קיבל	akzeptierten
קיבל	akzeptierte
קיבל	akzeptiert
עקב	talon
עקב	due
עקב	fällig
עקב	aufgrund
עקב	absatz
עקב	ferse
נשים	frauen
מונה	monet
מונה	mona
במיוחד	besonders
במיוחד	insbesondere
במיוחד	besonders
במיוחד	vorallem
במיוחד	speziell
במיוחד	insbesondere
האימפריה	kaiserreich
האימפריה	empire
האימפריה	reich
עדיין	noch
עדיין	still
עדיין	trotzdem
מים	wasser
מים	wasserwirtschaft
מים	trinkwasser
מים	gewässer
מים	wasserversorgung
כוחות	befugnisse
כוחות	powers
כוחות	kräfte
כוחות	streitkräfte
כוחות	kräfte
פעולה	aktion
פעולה	maßnahme
פעולה	aktionen
פעולה	klage
פעולה	maßnahmen
ניו	neo
נכון	rechte
נכון	stimmt
נכון	recht
נכון	richtig
נכון	rechts
נכון	stimmt
נכון	true
נכון	wahr
נכון	richtig
החלה	begonnen
החלה	begannen
החלה	begann
החלה	begonnen
החלה	angefangen
החלה	begann
חוק	gesetze
חוק	recht
חוק	gesetz
חוק	rechtswissenschaften
חוק	rechtswissenschaft
חיפה	haifa
יחידה	unit
יחידה	einheit
יחידה	maßeinheit
העונה	spielzeit
העונה	staffel
העונה	jahreszeit
העונה	saison
שוב	wieder
שוב	nochmal
שוב	erneut
יעקב	jacob
יעקב	jakob
יעקב	jacobs
יעקב	jakob
יעקב	jakow
יעקב	yaakov
אינה	ina
אינה	inne
אינה	inna
מדינות	staaten
מדינות	länder
מדינות	ländern
מדינות	staaten
הבית	startseite
הבית	zuhause
הבית	haus
הבית	heimat
הבית	haus
תודה	danke
תודה	dankes
תודה	dank
תודה	dankeschön
לב	herz
לב	herzens
לב	herzen
לב	heart
לב	lev
לב	lew
מפקד	befehlshaber
מפקד	kommandanten
מפקד	kommandeur
מפקד	kommandant
מפקד	commander
שלוש	drei
שלוש	dreien
שלוש	three
שלוש	dreier
שלום	shalom
שלום	friede
שלום	peace
שלום	frieden
שלום	friedens
שלום	hallo
שלום	hello
שלום	servus
אזור	region
אזור	gebiet
אזור	gebiet
אזור	zonen
אזור	zone
אזור	gebiet
אזור	bereich
אזור	fläche
פעמים	zeiten
פעמים	male
פעמים	mal
פעמים	times
קבוצות	arbeitsgruppen
קבוצות	gruppen
קבוצות	fraktionen
קבוצות	mannschaften
קבוצות	teams
המשחק	spiel
האי	island
האי	insel
האי	hai
סרט	kino
סרט	spielfilm
סרט	kinofilm
סרט	film
סרט	spielfilm
סרט	kinofilm
סרט	film
בגלל	weil
בגלל	wegen
בגלל	denn
המפלגה	feiern
המפלגה	feier
המפלגה	party
המפלגה	partei
בעבר	zuvor
בעבר	vorher
בעבר	bisher
בעבר	früher
האחרון	letzte
האחרון	letzter
האחרון	letzten
האחרון	letztes
האחרון	zuletzt
קרב	battle
קרב	kampf
קרב	schlacht
קרב	gefecht
קרב	combat
קרב	bekämpfen
קרב	bekämpfung
קרב	kampf
האתר	website
האתר	internetseite
האתר	webseiten
האתר	webseite
קצר	kurze
קצר	kurzer
קצר	short
קצר	kurz
קצר	kurzen
קצר	kurze
קצר	kurzer
קצר	kurz
קצר	kurzen
ימים	tage
ימים	tagen
בהמשך	darunter
בהמשך	unten
בהמשך	unterhalb
בר	bar
בר	balken
צבא	militärische
צבא	militär
צבא	militärisch
צבא	militärischen
צבא	heer
צבא	armee
צבא	army
ים	meer
החיים	leben
החיים	life
החיים	lebens
הפך	wurden
הפך	wurde
הפך	geworden
צה	tse
משחק	spiel
משחק	abspielen
משחק	spielen
משחק	schauspielerei
משחק	handeln
משחק	schauspiel
משחק	schauspielern
ראשי	head
ראשי	kopf
ראשי	leiter
ראשי	haupt
ראשי	chef
ראשי	chief
ראשי	häuptling
ראשי	primäre
ראשי	primär
ראשי	primären
ראשי	grundschule
הזמן	zeit
הזמן	uhrzeit
הזמן	zeiten
הזמן	zeitraum
הזמן	zeitpunkt
למעשה	eigentlich
למעשה	genaugenommen
למעשה	tatsächlich
אברהם	ibrahim
אברהם	abraham
אברהם	abrahams
אברהם	avraham
נבחר	auserwählt
נבחר	ausgewählt
נבחר	erwählt
נבחר	gewählt
נבחר	ausgesucht
נבחר	ausgewählt
נבחר	gewählt
נבחר	ausgewählten
נבחר	ausgewählte
מדי	maddie
מדי	zu
מדי	ebenfalls
מדי	too
מדי	auch
לרוב	meistens
לרוב	meist
לרוב	größtenteils
לרוב	überwiegend
לרוב	hauptsächlich
פעילות	tätigkeit
פעילות	aktivität
פעילות	aktivitäten
פעילות	tätigkeitsbereich
לכן	deshalb
לכן	darum
לכן	somit
לכן	folglich
לכן	daher
שטח	field
שטח	feld
שטח	spielfeld
שטח	gelände
שטח	terrain
שטח	gebiet
שטח	bereich
שטח	fläche
מאוחר	late
מאוחר	späte
מאוחר	spät
דף	seite
דף	seiten
דף	def
קולנוע	kino
קולנוע	spielfilm
קולנוע	kinofilm
קולנוע	film
קולנוע	kino
קולנוע	filme
קולנוע	kinos
קולנוע	kinematographie
קולנוע	kino
קולנוע	kinofilm
קולנוע	kinos
קשר	verbindung
קשר	anschluß
קשר	anschluss
קשר	kontaktaufnahme
קשר	kontakte
קשר	kontakt
קשר	kontaktieren
קשר	ansprechpartner
קשר	knoten
אחרת	ansonsten
אחרת	anderenfalls
אחרת	sonst
אחרת	andernfalls
פני	penny
פני	pfennig
פני	cent
קודם	erste
קודם	zuerst
קודם	erster
קודם	first
קודם	ersten
עיר	stadt
עיר	ortschaft
עיר	stadt
לצד	seite
לצד	seitlich
לצד	side
ידוע	bekannter
ידוע	bekannt
ידוע	bekannte
ידוע	bekannten
הופעות	eindrücke
הופעות	impressionen
הופעות	auftritte
הופעות	auftritten
הופעות	schein
הופעות	erscheinungen
הופעות	konzert
הופעות	konzerte
הופעות	konzerten
תקופה	zeit
תקופה	zeitraum
תקופה	periode
תקופה	zeitabschnitt
ספרים	buch
ספרים	bücher
קטן	kleines
קטן	kleiner
קטן	kleine
קטן	kleinen
קטן	klein
קטן	kleiner
קטן	kleine
קטן	wenig
קטן	little
קטן	klein
למד	lernte
למד	gelernt
למד	erlernte
למד	untersucht
למד	studierte
למד	studiert
למד	erfahren
למד	erfahre
למד	erlernen
למד	lernen
למד	lerne
ברית	bündnis
ברית	alliance
ברית	allianz
ברית	verbündeten
ברית	alliierte
ברית	alliierten
ברית	verbündete
היהודי	jüdin
היהודי	juden
היהודי	jude
תשע	neun
תשע	nine
פחות	weniger
פחות	weniger
פחות	abzüglich
ישראלי	israelis
ישראלי	israelische
ישראלי	israelischen
ישראלי	israelisch
משרד	niederlassung
משרד	geschäftsstelle
משרד	amt
משרד	büros
משרד	büro
שיחק	spielte
שיחק	gespielt
שיחק	abgespielt
מעבר	übergänge
מעבר	übergangsphase
מעבר	übergang
מעבר	hinaus
מעבר	jenseits
מעבר	beyond
מעבר	durchgang
מעבר	überfahrt
מעבר	durchfahrt
מעבר	passage
איך	wie
איך	inwiefern
איך	woher
גרסאות	varianten
גרסאות	varianten
גרסאות	versionen
גרסאות	fassungen
זהב	golden
זהב	goldener
זהב	goldenes
זהב	goldenen
זהב	goldene
זהב	gold
זהב	goldene
עולם	welt
עולם	weltweit
יד	yad
יד	hand
מדינה	land
מדינה	staat
מדינה	bundesland
מדינה	zustand
מדינה	mitgliedstaat
מדינה	bundesstaat
ארגון	organisation
ארגון	organisation
ארגון	organisation
ארגון	organisieren
לכתוב	schreiben
לכתוב	schreibe
לכתוב	verfassen
לכתוב	schreib
שונה	verschieden
שונה	verschiedenen
שונה	unterschiedliche
שונה	unterschiedlich
שונה	verschiedene
שונה	modifizierte
שונה	abgeändert
שונה	modifiziert
שונה	geändert
שונה	verändert
גדולה	großen
גדולה	große
גדולה	groß
גדולה	großer
גדולה	grosse
גדולה	big
גדולה	großen
גדולה	große
גדולה	groß
גדולה	großes
גדולה	größe
קשה	harten
קשה	schwer
קשה	hard
קשה	hart
קשה	schwierig
קשה	schwer
קשה	hart
קשה	schwierig
קשה	harte
קשה	schwierig
קשה	schwer
קשה	schwierige
אור	leichter
אור	leichte
אור	light
אור	licht
אור	leicht
צבי	zwi
צבי	zvi
צבי	wild
צבי	reh
צבי	hirsch
צבי	gazelle
לדוגמה	beispiel
אוכלוסייה	bevölkerung
אוכלוסייה	bevölkerungszahl
אוכלוסייה	grundgesamtheit
אוכלוסייה	einwohner
אוכלוסייה	einwohnerzahl
בעברית	hebräische
בעברית	hebräisch
הקהילה	gemeinschaften
הקהילה	gemeinde
הקהילה	gemeinschaft
כנגד	gegen
כנגד	dagegen
קיים	existierte
קיים	bestanden
קיים	existierten
קיים	existiert
קיים	existieren
קיים	existiert
קיים	existieren
קיים	existiert
קיים	vorhandenen
קיים	bestehenden
קיים	vorhandene
קיים	bestehende
שלי	shelley
שלי	shelly
שלי	meiner
שלי	meine
שלי	bergwerk
שלי	mine
שלי	meins
שלי	shelly
דומה	vergleichbar
דומה	ähnliche
דומה	ähnliches
דומה	ähnlich
דומה	ähnlichen
דומה	duma
דין	dekan
דין	dean
שכן	nachbarland
שכן	nachbarin
שכן	nachbarn
שכן	nachbar
שכן	nachbarin
שכן	nachbarn
שכן	nachbar
מחוז	landkreis
מחוז	komitat
מחוז	kreis
מחוז	bezirk
מחוז	grafschaft
מחוז	county
מחוז	bundesland
מחוז	provinz
מחוז	landkreis
מחוז	district
מחוז	bezirk
מחוז	stadtteil
מחוז	distrikt
ימי	tage
ימי	tagen
תואר	grad
סדרת	reihe
סדרת	serie
סדרת	zeitreihen
סדרת	baureihe
סדרת	reihen
למצוא	findet
למצוא	finden
למצוא	finde
למצוא	suchen
מבין	verstehen
מבין	verstehe
מבין	begreifen
מבין	verstanden
נקרא	aufgerufen
נקרא	angerufen
נקרא	rief
נקרא	genannt
נקרא	gerufen
פשוט	einfaches
פשוט	einfacher
פשוט	einfache
פשוט	einfach
פשוט	einfachen
פשוט	gerade
פשוט	eben
פשוט	nur
פשוט	einfach
פשוט	just
עבודה	job
עבודה	arbeiten
עבודה	werk
עבודה	arbeit
עבודה	arbeitsplatz
חשוב	wichtig
חשוב	wichtige
חשוב	wichtiges
חשוב	wichtiger
חשוב	wichtigen
כיוון	richtung
שלמה	shlomo
שלמה	salomon
שלמה	solomon
שלמה	salomo
שלמה	sulaiman
שלמה	salomonen
שלמה	ganzes
שלמה	ganzen
שלמה	ganze
תבנית	muster
תבנית	vorlagen
תבנית	template
תבנית	schablone
תבנית	vorlage
תבנית	formatieren
תבנית	dateiformat
תבנית	formaten
תבנית	formatierung
תבנית	format
אמריקאים	amerikanische
אמריקאים	amerikaner
אמריקאים	amerikanischen
אמריקאים	amerikanisches
אמריקאים	amerikanisch
אמריקאים	amerikaner
הפועל	verben
הפועל	verb
הפועל	hapoel
אפריקה	südafrika
אפריקה	afrika
נחשב	berücksichtigt
נחשב	betrachtet
נחשב	erwogen
נחשב	grafen
נחשב	zählungen
נחשב	zählt
דרום	süden
דרום	süd
דרום	southern
דרום	südliches
דרום	südlichen
דרום	südliche
דרום	süd
דרום	südlich
דרום	süden
זכויות	rechte
זכויות	bürgerrechte
אולי	möglicherweise
אולי	eventuell
אולי	vielleicht
אולי	womöglich
אולי	möglicherweise
אולי	eventuell
אולי	vllt
אולי	vielleicht
אולי	womöglich
עלה	leaf
