yang	yang
utama	main
utama	főbb
utama	elsődleges
utama	primer
banyak	sok
banyak	sokan
salah	helytelen
salah	rossz
salah	helytelen
apabila	mikor
apabila	amikor
bahagian	hadosztály
bahagian	körzet
bahagian	részleg
bahagian	divízió
bahagian	részleg
bahagian	szakasz
bahagian	szekció
bahagian	alkatrész
bahagian	alkatrészek
bahagian	részek
bahagian	szakaszok
bahagian	szelvény
bahagian	részben
bahagian	rész
bahagian	része
menggunakan	használatával
menggunakan	használata
menggunakan	felhasználva
lagi	újra
lagi	több
lagi	more
lagi	további
lagi	tobb
jenis	típus
jenis	típusa
jenis	típusok
jenis	típusai
sungai	folyók
sungai	rivers
sungai	folyami
sungai	folyó
kota	city
kota	városi
kota	város
kota	kota
jepun	japán
jepun	japán
jepun	japánok
anak	gyermek
anak	gyermeke
anak	gyermekem
anak	gyerek
ada	ott
ada	ada
tanah	föld
tanah	földterület
tanah	szárazföld
tanah	telek
tanah	földterületek
tanah	talajban
tanah	talaj
tanah	földeket
tanah	földek
tanah	talaj
national	nemzeti
national	országos
national	national
bersama	kölcsönös
bersama	együtt
dikenali	felismert
dikenali	elismert
dikenali	ismeretes
dikenali	ismertek
dikenali	ismert
dikenali	felismerhető
hanya	csak
sebelum	előtte
sebelum	előtt
sebelum	mielőtt
air	víz
air	vizet
air	vizei
air	vizek
air	waters
air	levegő
air	air
sepanyol	spanyolország
sepanyol	spanyolul
sepanyol	spanyolok
sepanyol	spanyol
raja	kinga
perang	háború
perang	háborúk
wanita	hölgyek
wanita	hölgyeim
wanita	nő
wanita	asszony
wanita	nö
wanita	nők
wanita	asszonyok
wanita	női
wanita	nő
kuala	összefolyása
kuala	kuala
sistem	rendszer
sistem	system
sistem	rendszerek
sistem	systems
pulau	sziget
pulau	szigeten
team	csapat
team	team
provinsi	tartomány
provinsi	tartományban
provinsi	tartományok
kanak	gyermek
kanak	gyermeke
kanak	gyermekem
kanak	gyerek
termasuk	beleértve
termasuk	inkluzív
termasuk	befogadó
termasuk	tartalmazza
pendidikan	oktatási
pendidikan	oktatási
pendidikan	oktatás
musim	szezont
musim	idény
musim	évszak
musim	évad
musim	szezon
musim	évszakok
musim	évszak
penduduk	lakói
penduduk	lakók
penduduk	lakosok
penduduk	populáció
penduduk	népesség
penduduk	lakosság
kini	most
semasa	áramlat
semasa	jelenlegi
semasa	aktuális
semasa	miközben
semasa	mialatt
semasa	míg
semasa	amíg
carian	keresések
carian	keresés
kemudian	akkor
kemudian	aztán
serbia	szerbia
serbia	szerbek
serbia	szerb
serbia	szerbia
tiga	három
keseluruhan	áttekintése
keseluruhan	áttekintés
keseluruhan	átfogó
keseluruhan	összességében
keseluruhan	egészben
keseluruhan	egész
tinggi	high
tinggi	magas
tinggi	magasan
tinggi	feljebb
tinggi	magasabb
tinggi	nagyobb
tinggi	magassága
tinggi	magasság
guru	tanárnő
guru	tanár
guru	tanárok
czech	csehország
czech	cseh
wikipedia	wikipédia
melalui	via
melalui	keresztül
melalui	át
setiap	minden
setiap	mindegyik
menteri	miniszter
menteri	miniszterek
semua	mindegyik
semua	mind
semua	minden
bulan	hold
bulan	holdon
bulan	holdat
bulan	moon
bulan	hónap
bulan	hónapokig
bulan	hónapok
bulan	hónap
bulan	hónapja
kapal	hajó
kapal	edény
kapal	hajóval
kapal	hajó
kapal	hajón
kapal	hajók
kecil	kis
kecil	kicsik
kecil	kicsi
kecil	kicsi
kecil	pici
kecil	apró
taman	park
taman	kert
taman	kertje
taman	garden
taman	kertben
taman	parkok
taman	parks
album	album
album	albumok
azerbaijan	azerbajdzsán
new	újdonság
new	új
club	klub
club	club
mukim	parish
eropah	európa
eropah	europe
eropah	európában
eropah	európai
inggeris	anglia
inggeris	england
inggeris	angliai
inggeris	angolul
inggeris	angol
gambar	képet
gambar	kép
gambar	fénykép
gambar	képeket
gambar	képek
gambar	fényképek
gambar	fotók
gambar	fényképek
gambar	képek
batu	stones
batu	kövek
batu	kő
batu	stone
batu	batu
batu	szikla
batu	kő
batu	rock
buku	könyveket
buku	könyvek
buku	könyv
rumah	otthon
rumah	itthon
rumah	haza
rumah	házak
rumah	házakat
rumah	house
rumah	ház
rumah	házon
bola	bola
bola	bál
bola	labdát
bola	golyó
bola	labda
bola	ball
kedudukan	állás
kedudukan	pozíció
kedudukan	álláspont
huruf	leveleket
huruf	betűk
huruf	levelek
huruf	levélben
huruf	betű
huruf	levél
huruf	levelet
huruf	levele
itali	olaszország
itali	olasz
itali	olaszország
laporan	jelentést
laporan	jelentés
laporan	beszámoló
laporan	adatszolgáltatás
laporan	jelentések
laporan	jelentés
laporan	jelenteni
laporan	jelentések
laporan	beszámolók
data	adatok
data	adat
data	adatforgalom
flag	zászlók
china	porcelán
china	kína
china	china
china	kínai
china	kínaiak
pusat	központok
pusat	központok
pusat	központi
pusat	középre
pusat	központ
pusat	center
pusat	középre
pusat	központ
pusat	centrum
sultan	szultán
country	ország
country	országban
paling	legtöbb
rasmi	hivatalos
rasmi	tisztviselő
murid	tanítványok
murid	diákok
murid	hallgatók
murid	tanulók
murid	tanítvány
kali	kali
bersatu	egységes
bersatu	egyesített
bersatu	united
bersatu	egyesült
bersatu	egyesíteni
masih	még
anjing	kutyus
anjing	kutya
anjing	kutyák
anjing	kutyáknak
anjing	kutya
mula	start
mula	kezdés
mula	kezdeni
semula	újra
awal	korán
awal	korai
pelakon	szereplők
pelakon	színészek
pelakon	színésznő
pelakon	színésznek
pelakon	színész
terhadap	ellene
terhadap	ellen
peta	térkép
peta	térképet
peta	térkép
peta	térképeket
peta	térképek
bentuk	alakja
bentuk	forma
bentuk	formát
bentuk	alakzat
pernah	valaha
bin	bin
bin	kuka
waktu	ideje
waktu	időpont
waktu	idő
kereta	autóval
kereta	kocsi
kereta	autó
kereta	kocsival
kereta	autókat
kereta	autók
kereta	kocsik
kereta	szerelvény
kereta	vonattal
kereta	vonaton
kereta	vonat
kuasa	powers
kuasa	hatáskörök
kuasa	hatáskör
kuasa	energia
kuasa	erő
kuasa	power
kuasa	hatalom
sejarah	történelmi
sejarah	történeti
sejarah	történelme
sejarah	előzmények
sejarah	történelem
walaupun	habár
walaupun	bár
walaupun	habár
walaupun	bár
report	jelentést
report	jelentés
report	beszámoló
masjid	mecsetek
masjid	mecset
sendiri	egyedül
sendiri	saját
piala	trófea
piala	kupa
piala	csésze
piala	cup
piala	pohár
piala	bögre
pecahan	bontás
pecahan	törtek
pecahan	bontás
pecahan	frakció
kira	kira
pilihan	döntés
pilihan	választás
pilihan	választható
pilihan	opcionális
pilihan	döntések
sejak	azóta
sejak	mióta
sejak	mivel
sejak	óta
agama	vallás
agama	vallásos
agama	vallás
agama	vallási
agama	vallások
pos	pos
pos	poszt
pos	posta
pos	post
pos	bejegyzést
pos	bejegyzésre
pos	bejegyzés
pos	postai
universiti	egyetemek
universiti	university
universiti	egyetem
antarabangsa	international
antarabangsa	nemzetközi
kuno	ősi
kuno	ős
kuno	ókori
namun	mindamellett
namun	mindazonáltal
namun	mindamellett
namun	mindazonáltal
namun	azonban
namun	mégis
parti	party
parti	buli
parti	parti
parti	bulik
parti	pártok
parti	felek
parti	partik
bermula	kezdődött
bermula	kezdte
bermula	elkezdődött
bermula	kezdődik
bermula	kezdem
bermula	kezdő
bermula	kezdve
bermula	kezdődik
para	para
pula	pula
pula	mindegy
pelbagai	többszörös
pelbagai	többszörösen
pelbagai	multi
pelbagai	többféle
pelbagai	különféle
pelbagai	különböző
kadar	mérték
kadar	kamatláb
kadar	arány
kadar	arányok
kadar	árfolyamok
bukan	nem
perak	silver
perak	ezüst
meter	méter
meter	méter
meter	méter
meter	mérő
meter	méter
abdul	abdul
asia	ázsiai
asia	ázsiai
asia	ázsia
burung	madár
burung	madarak
september	szeptemberben
september	szeptember
september	szeptemberi
bukit	dombon
bukit	domb
bukit	hegy
bukit	dombra
bukit	hegyen
bukit	hill
diri	magam
diri	magad
kepelbagaian	sokszínűség
kepelbagaian	sokszínű
kepelbagaian	sokféleség
kepelbagaian	fajta
kepelbagaian	válogatott
kepelbagaian	változat
jantina	nemek
jantina	nemi
jantina	neme
jantina	szex
jantina	sex
januari	januári
januari	január
januari	januárban
pokok	fán
pokok	fa
pokok	fája
pokok	fák
pokok	fákon
pokok	fák
pokok	fákat
jun	jun
jun	júniusi
jun	june
jun	június
jun	júniusban
bar	bárok
bar	rácsok
bar	rúd
bar	rács
bar	bar
bar	bár
perdana	fővezér
perdana	prime
perdana	elsődleges
pentadbiran	adminisztrátor
pentadbiran	ügyvezető
pentadbiran	ügyintéző
pentadbiran	tisztviselő
pentadbiran	adminisztráció
pentadbiran	közigazgatás
pentadbiran	ügyintézés
pentadbiran	igazgatás
pentadbiran	adminisztrátorok
ibu	anyu
ibu	anya
ibu	édesanyám
ibu	anya
cina	porcelán
cina	kína
cina	china
cina	kínai
cina	kínaiak
ogos	dec
ogos	augusztusban
ogos	august
ogos	augusztus
datuk	nagypapa
datuk	nagyapa
datuk	nagypapa
datuk	nagyapa
nombor	szám
nombor	száma
nombor	számok
siri	sorozat
siri	siri
mungkin	talán
mungkin	talán
rakyat	emberek
jpg	jpg
bahan	hozzávalók
bahan	összetevők
bahan	anyagok
bahan	anyag
bahan	anyaga
bahan	alapanyagok
bahan	anyagok
lama	láma
populasi	populáció
populasi	népesség
populasi	lakosság
april	april
april	április
april	áprilisi
april	áprilisban
empat	négy
kode	kód
ideologi	ideológia
ideologi	ideológiák
muzik	zene
mac	mac
mac	március
mac	márciusi
biasa	szokásos
biasa	rendszeresen
biasa	rendszeres
biasa	normál
bangunan	épület
bangunan	épületek
pesawat	légijármű
pesawat	repülőgépek
pesawat	repülőgép
pesawat	repülők
pesawat	repülőket
pesawat	repülő
pesawat	repülőgép
manusia	emberek
manusia	ember
manusia	emberi
mei	may
mei	május
mei	májusi
mei	májusban
mei	mei
garuda	garuda
november	november
november	novemberi
november	novemberben
sekitar	körül
sekitar	körbe
british	britek
british	angol
british	brit
berjaya	sikeres
berjaya	sikeresen
berjaya	sikeresen
berjaya	sikeres
berjaya	siker
hidup	élet
hidup	életem
hidup	life
anugerah	ajándék
anugerah	díj
anugerah	díjat
anugerah	díjak
anugerah	gála
lumpur	iszap
lumpur	sár
lumpur	iszap
juta	millió
utc	utc
location	helyszín
location	hely
location	elhelyezkedés
mampu	képes
arab	arab
arab	arábia
arab	arab
arab	arabul
arab	arabok
biasanya	általában
biasanya	rendszerint
biasanya	általában
biasanya	jellemzően
biasanya	tipikusan
pembangunan	fejlesztés
pembangunan	fejlődés
pembangunan	fejlesztési
membaca	olvas
membaca	olvasok
membaca	olvasni
membaca	olvasás
disember	december
disember	decemberi
disember	decemberben
lahir	született
lahir	megszületett
lahir	születés
lahir	születési
lahir	szülés
perlawanan	gyufa
perlawanan	egyezés
perlawanan	egyezik
perlawanan	ellenálló
perlawanan	rezisztencia
perlawanan	ellenállás
peringkat	ranglétrán
politik	politika
politik	politikai
politik	politika
united	united
united	egyesült
julai	júliusban
julai	júliusi
julai	július
julai	nov
tanpa	nélkül
tanpa	anélkül
label	címke
label	címkéket
label	címkék
label	címke
udara	levegő
udara	air
gunung	hegyen
gunung	hegyi
gunung	hegy
gunung	hegyek
gunung	mount
gunung	hegy
majlis	tanács
majlis	alkalom
oktober	októberi
oktober	októberben
oktober	október
sukan	sport
sukan	sport
sukan	sportban
kebanyakan	legtöbb
seri	sorozat
seri	seri
asal	eredetű
asal	eredet
asal	eredete
asal	származás
sahaja	csak
sahaja	kizárólag
tentang	kb
tentang	nagyjából
tentang	körülbelül
norway	norvégia
norway	norvég
norway	norvégia
sebahagian	részleges
sebahagian	részlegesen
diterbitkan	közzétette
diterbitkan	publikált
diterbitkan	közzétett
hak	jogai
hak	jogokkal
hak	jogok
mata	szemed
mata	szeme
mata	szem
mata	szemek
mata	szemet
mata	szeme
mata	eye
mata	szem
mata	mata
masyarakat	társadalom
masyarakat	társadalmak
terbaik	legjobbak
terbaik	legjobb
terbaik	best
isbn	isbn
membentuk	képező
singapura	szingapúr
abad	évszázad
abad	század
ketinggian	magasság
ketinggian	heights
ketinggian	emelkedés
ketinggian	magassága
ketinggian	magasság
liga	liga
liga	league
liga	liga
korea	koreaiak
korea	koreai
korea	korea
korea	koreai
korea	koreából
keluarga	családok
keluarga	családi
keluarga	családtag
keluarga	család
watak	jellem
watak	karakter
watak	karakterek
watak	szereplők
sumber	forrás
sumber	erőforrás
sumber	forrás
sumber	erőforrások
sumber	erőforrás
sumber	források
sumber	forrás
sumber	források
mengikut	követ
mengikut	követi
menyebabkan	okok
menyebabkan	okozza
menyebabkan	okoz
pejabat	hivatalnokok
pejabat	tisztviselők
pejabat	tisztviselői
pejabat	hivatalok
pejabat	irodák
pejabat	hivatal
pejabat	iroda
saint	saint
saint	szent
menerima	átvevő
menerima	kapni
menerima	elfogadja
menerima	elfogad
menerima	elfogadó
dasar	politikák
dasar	szabályzat
dasar	politika
anda	te
aras	szintek
aras	szint
aras	szint
aras	szintű
februari	februárban
februari	februári
februari	február
kata	mondja
ramai	zsúfolt
terkenal	neves
kementerian	minisztérium
kurang	kevesebbet
kurang	kevesebb
kurang	kevésbé
ahmad	ahmed
ahmad	ahmad
aircraft	légijármű
aircraft	repülőgépek
aircraft	repülőgép
dewan	tanács
juara	bajnok
juara	bajnokok
bagaimanapun	mindegy
bagaimanapun	mindamellett
bagaimanapun	mindazonáltal
bagaimanapun	azonban
sering	gyakran
australia	ausztrál
australia	ausztrália
australia	ausztrália
web	web
web	háló
web	webes
kerja	munkahelyi
kerja	munka
dibina	épült
dibina	épített
dibina	felépített
dibina	beépített
panas	forró
panas	hot
panas	meleg
panas	dögös
panas	hőség
panas	hő
panas	fűtés
reference	hivatkozás
reference	referencia
reference	utalás
group	csoport
group	csoportban
alam	alam
alam	jelleg
alam	természet
http	http
kelas	órák
kelas	osztályok
kelas	óra
kelas	osztály
rendah	alacsonyan
rendah	alacsony
kod	kód
kod	kódok
bumi	föld
ketiga	harmadik
ketiga	harmadszor
panjang	hossza
panjang	hossz
panjang	hosszúság
panjang	hosszú
bidang	mezőket
bidang	mezők
bidang	fields
bidang	földek
bidang	mező
bidang	mező
lima	lima
lima	öt
lima	öten
lima	ötös
kelab	klub
kelab	club
kelab	klubok
video	videó
video	video
video	videót
video	videók
api	tűz
api	api
api	láng
api	lángok
sri	srí
umum	általános
umum	tábornok
owl	bagoly
owl	baglyok
keadaan	állapot
keadaan	állami
keadaan	állam
cara	módok
cara	cara
perkhidmatan	szolgáltatások
perkhidmatan	szolgáltatás
perkhidmatan	kiszolgálás
perkhidmatan	szerviz
perkhidmatan	szolgálat
perkhidmatan	szolgáltatás
unit	egységek
unit	egység
unit	egység
unit	unit
sangat	nagyon
sangat	erősen
persekutuan	szövetség
persekutuan	föderáció
persekutuan	szövetség
persekutuan	szövetségi
persekutuan	ösztöndíj
persekutuan	ösztöndíjat
persekutuan	szövetségek
makanan	étel
makanan	élelem
makanan	élelmiszerek
makanan	táplálék
makanan	élelmiszer
makanan	élelmiszerek
makanan	ételek
ekonomi	közgazdaságtan
ekonomi	gazdaság
ekonomi	közgazdasági
ekonomi	gazdasági
ekonomi	gazdaság
ekonomi	gazdaságos
versi	verzió
versi	változat
versi	változatok
sementara	ideiglenesen
sementara	ideiglenes
sementara	átmeneti
haiwan	állat
haiwan	állatok
haiwan	állati
haiwan	állatok
haiwan	állat
sabah	sabah
penting	fontos
penting	elengedhetetlen
penting	nélkülözhetetlen
penting	lényeges
penting	alapvető
merah	piros
merah	piroska
merah	vörös
seni	művészet
seni	művészetek
seni	művészeti
seni	művészet
seni	art
perlu	kell
perlu	szükséges
sekali	egyszer
stesen	állomás
stesen	pályaudvar
stesen	állomások
polis	zsaru
polis	rendőr
polis	rendőrség
polis	rendőr
polis	rendőrök
muda	fiatalok
muda	fiatal
muda	fiatalos
amat	rendkívül
fail	akták
fail	fájlok
fail	fájl
fail	file
fail	akta
serangan	támadások
serangan	támad
serangan	támadásokat
serangan	támadás
serangan	támadás
putih	fehér
berbeza	más
berbeza	különböző
berbeza	eltérő
haji	haji
sains	tudomány
sains	tudományok
gol	gól
gol	cél
hasil	eredmény
hasil	eredmények
hasil	eredményei
hasil	hozam
penyanyi	énekesek
penyanyi	énekesnő
penyanyi	énekes
penyanyi	singer
permainan	szerencsejáték
permainan	játék
permainan	game
permainan	meccs
permainan	játék
permainan	játékok
awam	nyilvános
awam	nyilvánosság
awam	nyilvánosan
awam	publikus
muhammad	muhammad
muhammad	mohammed
muhammad	mohamed
badan	test
badan	testem
badan	holttest
tempatan	helyben
tempatan	helyileg
tempatan	helyi
tempatan	helyiek
tempatan	helység
tempatan	település
kejohanan	versenyek
kejohanan	bajnokság
kejohanan	torna
kejohanan	bajnokság
berasal	származtatott
com	com
komuniti	közösségek
komuniti	közösség
komuniti	közösségi
belanda	hollandia
belanda	holland
belanda	holland
belanda	holland
belanda	dutch
menunjukkan	jelzi
kaki	lábat
kaki	lábát
kaki	láb
kaki	lábak
kaki	láb
kaki	gyalog
kaki	láb
kaki	lábát
kaki	lábak
kaki	lábai
kaki	láb
kaki	lábakat
nepal	nepál
cinta	szeretettel
cinta	love
cinta	szeretet
cinta	szerelem
bermain	játszik
bermain	játszom
belakang	mögötte
belakang	mögött
belakang	vissza
belakang	hátsó
pengguna	felhasználói
pengguna	felhasználók
pengguna	felhasználó
pengguna	felhasználói
tempoh	időtartam
tempoh	időtartama
tempoh	időszak
tempoh	időtartam
tempoh	periódus
tempoh	időszakok
popular	népszerű
popular	népszerűek
maklumat	info
maklumat	infó
maklumat	információ
maklumat	infók
maklumat	információk
maklumat	információ
maklumat	tájékoztatás
maklumat	információk
menentang	ellenzik
hitam	fekete
hitam	black
shah	shah
kemudiannya	akkor
kemudiannya	aztán
kemudiannya	később
pegawai	tisztek
akhirnya	végre
warna	színek
warna	színek
warna	színes
warna	színe
warna	szín
warna	színek
warna	színes
warna	színe
warna	szín
city	city
city	városi
city	város
penggunaan	használat
hampir	majdnem
hampir	majdnem
terbesar	legnagyobb
terbesar	legnagyobb
terbesar	legnagyobb
program	program
program	program
program	programok
perkataan	szó
perkataan	szava
perkataan	szavakat
perkataan	szavak
jawatankuasa	bizottság
seed	vetőmag
seed	mag
parlimen	parlamenti
parlimen	parlament
london	londoni
london	londonban
london	london
london	londonba
dianggap	feltételezett
dianggap	feltételeztem
menyertai	csatlakozott
menyertai	csatlakozik
menyertai	csatlakozik
menyertai	csatlakozás
sesetengah	néhány
tenggara	délkelet
hutan	erdők
hutan	erdőben
hutan	erdő
hutan	erdők
hutan	erdei
hutan	erdő
hutan	erdők
contoh	mintavétel
contoh	minta
contoh	példa
contoh	példák
contoh	példákat
contoh	példa
bintang	csillagos
bintang	csillag
bintang	sztár
bintang	csillagok
bintang	sztárok
bintang	csillag
dikeluarkan	kibocsátott
dikeluarkan	kiadott
dikeluarkan	kiadva
dikeluarkan	eltávolították
dikeluarkan	eltávolított
dikeluarkan	eltávolította
spesies	faj
spesies	állatfaj
spesies	fajok
diadakan	tartott
diadakan	tartották
diadakan	tartottak
sekarang	most
sudah	már
sudah	máris
pengarah	rendező
pengarah	igazgató
pengarah	igazgatók
world	világ
world	world
world	vilag
fifa	fifa
pantai	beach
pantai	part
pantai	tengerpart
pantai	tengerparton
pantai	strand
pantai	tengerpart
pantai	strandok
pertempuran	harci
pertempuran	küzdelem
pertempuran	harc
pertempuran	csaták
pertempuran	harc
pertempuran	csata
afrika	afrikai
afrika	afrika
afrika	afrikai
sembilan	kilences
sembilan	kilenc
karya	remekmű
karya	mestermű
jam	órákban
jam	óra
jam	órák
jam	óra
jam	óra
drama	dráma
drama	drama
drama	drámák
istilah	terminológia
top	felül
top	top
top	csúcs
top	felső
top	legfelső
portal	portálok
portal	portál
portal	átjáró
masalah	gond
masalah	probléma
masalah	baj
masalah	gondok
masalah	probléma
masalah	problémák
masalah	problémákat
masalah	problémákkal
masalah	gond
masalah	baj
john	john
john	jános
mati	halott
mati	halottak
mengandungi	tartalmazza
mengandungi	tartalmaz
berkenaan	alkalmazandó
berkenaan	alkalmazható
ali	ali
pelajaran	leckéket
pelajaran	lecke
pelajaran	leckét
pelajaran	tanulság
ikan	halak
ikan	hal
ikan	halat
asli	őszinte
asli	valódi
membantu	segít
membantu	segít
membantu	segítőkész
membantu	hasznos
membantu	segíteni
membantu	segítség
haute	haute
berbanding	összehasonlítva
berbanding	képest
khas	különlegesség
khas	akciók
khas	jellemző
khas	tipikus
khas	jellegzetes
rusia	orosz
rusia	oroszul
rusia	oroszország
rusia	oroszország
rusia	oroszok
keputusan	döntés
keputusan	határozat
keputusan	döntések
keputusan	határozatok
keputusan	eredmény
keputusan	eredmények
keputusan	eredményei
bandaraya	city
bandaraya	városi
bandaraya	város
bandaraya	városok
bandaraya	városokat
single	egyéni
single	egyedülálló
single	single
single	egyetlen
single	szingli
imej	képeket
imej	képek
imej	kép
imej	képet
purata	átlagos
purata	átlagosan
purata	átlag
malam	éj
malam	este
malam	éjjel
malam	éjszaka
rom	római
rom	roman
rom	róma
rom	rom
jaya	jaya
tambahan	kiegészítő
tambahan	további
tambahan	extra
tambahan	hozzáadás
tan	tonna
tan	tan
tan	tonna
empayar	birodalmak
empayar	birodalom
empayar	empire
bebas	független
bebas	önálló
bebas	függetlenek
hal	izé
hal	dolog
hal	hal
laluan	utat
laluan	ösvény
laluan	útvonal
laluan	út
industri	ágazatok
industri	iparágak
industri	ágazat
industri	iparág
industri	ipar
industri	ipari
proses	eljárás
proses	folyamat
proses	folyamatok
proses	eljárások
muncul	megjelent
pusingan	kör
pusingan	kerek
pusingan	forduló
pusingan	körbe
jawatan	pozíciók
jawatan	pozíció
jawatan	bejegyzések
jawatan	hozzászólások
jawatan	állás
jawatan	pozíció
jawatan	álláspont
tak	nem
tak	tak
tenaga	energia
tenaga	energia
tenaga	erő
tenaga	power
tenaga	hatalom
teknologi	technológiák
teknologi	technológia
teknologi	technika
mencapai	eléri
bangsa	nemzet
melebihi	meghaladja
melebihi	meghaladó
melebihi	túllépése
melebihi	meghaladta
persatuan	szövetségek
persatuan	társulás
persatuan	társulási
