категория	categoria
значимость	pertinência
высоты	heights
высоты	alturas
русский	russa
русский	russas
русский	russo
русский	russos
член	membro
член	pénis
член	pênis
член	pila
член	dick
член	pila
член	galo
орден	ordem
орден	encomendar
орден	encomenda
сын	son
сын	filho
пока	adeus
пока	tchau
общины	comunidades
общины	municípios
общины	comunas
общины	comunidade
число	número
число	numero
эта	este
эта	esta
эта	isso
эта	isto
эта	essa
эта	esse
нужно	need
нужно	preciso
нужно	precisa
нужно	necessidade
большой	large
большой	grande
большой	grandes
большой	big
большой	grande
большой	grandes
большой	bolshoy
количество	número
количество	numero
количество	quantidades
количество	quantidade
являются	são
являются	estão
являются	sao
являются	are
институт	instituto
институт	institut
институт	instituição
компании	empresa
компании	company
компании	companhia
компании	companhias
компании	empresas
церковь	igrejas
церковь	igreja
советского	soviético
советского	soviéticos
советского	soviéticas
советского	soviética
проект	project
проект	projeto
проект	projecto
проект	rascunho
проект	draft
много	lotes
много	montes
много	muitos
много	muitas
много	muito
много	much
сельский	rural
сельский	rurais
сельский	rústica
сельский	rústico
вопрос	questão
вопрос	questão
вопрос	pergunta
новый	novo
новый	novas
новый	novos
новый	novidade
новый	nova
образование	educação
образование	ensino
тоже	também
тоже	demais
момент	momento
момент	torque
момент	binário
фильмы	filmes
фильмы	películas
фильмы	filmes
фильмы	cinema
часто	freqüentemente
часто	frequentemente
часто	freqüentemente
часто	frequentemente
часто	frequentes
часто	frequente
почти	quase
почти	quase
сокорро	socorro
партии	festas
партии	partidos
глава	capitulo
глава	capítulo
настоящее	presentes
настоящее	presente
стали	aço
стали	siderurgia
европы	europa
организации	organização
организации	organizações
сейчас	agora
империи	impérios
империи	empire
империи	império
река	rio
участников	expositores
участников	participantes
альбом	álbum
альбом	album
альбом	álbuns
одна	alone
одна	sozinha
одна	sozinho
одна	sozinhos
одна	um
одна	uma
одна	one
станции	estação
станции	estações
людей	pessoas
людей	povo
людей	gente
возможно	talvez
возможно	talvez
возможно	possivel
возможно	possíveis
возможно	possível
возможно	possivelmente
возможно	provavelmente
сергей	sergey
сергей	sergei
сергей	sérgio
окончил	formado
окончил	graduada
окончил	graduado
иван	ivan
иван	iván
пояс	cinto
пояс	cinturão
пояс	correia
команды	comandos
команды	equipas
команды	equipes
команды	times
такие	tal
такие	tais
шаблон	padrão
шаблон	modelo
ссылки	referências
ссылки	ligações
ссылки	links
многие	muitos
многие	muitas
жизнь	vida
жизнь	life
серии	series
серии	série
серии	séries
участники	participantes
участники	atendimento
участники	presenças
участники	comparecimento
участники	sócios
участники	membros
начал	iniciado
начал	comecei
начал	começou
начал	começaram
начал	iniciou
культуры	culturas
часовой	sentinela
часовой	sentinela
часовой	sentinel
проекта	project
проекта	projeto
проекта	projecto
команда	crew
команда	tripulação
команда	squad
команда	pelotão
команда	esquadrão
команда	comando
команда	comandar
команда	team
команда	equipa
команда	time
команда	equipe
достаточно	suficiente
достаточно	chega
краткое	breves
краткое	breve
краткое	concisa
краткое	conciso
позже	depois
другой	outro
другой	outros
другой	outras
другой	outra
другой	outro
другой	outra
источники	fontes
данные	data
данные	dados
война	guerra
война	war
война	guerras
школы	escolas
школы	escola
герой	herói
герой	heroi
герой	hero
иванович	ivanovich
михаил	mikhail
михаил	miguel
михаил	michael
михаил	mihail
текст	texto
первая	primeira
первая	primeiros
первая	primeiramente
первая	primeiro
песни	músicas
песни	canções
песни	songs
которое	qual
женщин	mulheres
участником	participante
книги	livros
полностью	plenamente
полностью	totalmente
полностью	totalmente
полностью	completamente
полностью	totalmente
полностью	completamente
жителей	residentes
жителей	moradores
честь	honra
честь	honrada
честь	homenageado
честь	honrado
честь	honrados
честь	honrada
честь	homenageado
честь	honrado
честь	honrados
честь	honra
честь	honor
звание	patente
звание	rank
звание	posto
решение	decisão
решение	solução
чемпионат	campeonatos
чемпионат	campeonato
чемпионат	championship
деятельность	atividades
деятельность	actividades
деятельность	atividades
деятельность	atividade
деятельность	actividade
еще	mais
еще	more
данных	data
данных	dados
назначен	atribuídos
назначен	atribuído
назначен	atribuída
назначен	atribuídas
назначен	nomeados
назначен	nomeado
плотность	densidade
берегу	shore
итог	desfecho
итог	resultado
россия	russia
россия	rússia
ничего	nada
села	sab
села	sentei
села	sentado
села	sáb
села	sat
названия	títulos
названия	nomes
занимает	ocupa
сан	san
должен	deveria
должен	devia
должен	deve
должен	deveriam
должен	mosto
должен	deve
должен	must
ним	nim
права	direitos
король	king
король	rei
края	krai
края	arestas
края	bordas
края	borda
края	aresta
края	edge
обычно	geralmente
обычно	normalmente
обычно	habitualmente
обычно	usualmente
обычно	normalmente
обычно	tipicamente
обычно	normalmente
умер	morreu
умер	morri
умер	morreram
умер	faleceu
умер	morta
умер	morto
умер	mortos
умер	dead
власти	autoridades
службы	serviços
службы	serviço
система	system
система	sistema
университет	university
университет	universidade
должны	deveria
должны	devia
должны	deve
должны	deveriam
должны	mosto
должны	deve
должны	must
слова	palavras
флаг	pavilhão
флаг	bandeira
версии	versão
версии	versões
различных	diferente
различных	diferentes
различных	diverso
различных	diversa
различных	diversificado
различных	vários
различных	diversos
различных	várias
вновь	novamente
отец	pai
отец	papai
отец	pai
отец	padre
общества	society
общества	sociedade
общества	sociedades
обсуждение	discussão
обсуждение	discussões
рода	rhoda
многих	muitos
многих	muitas
войска	tropas
войска	tropa
войска	tropa
детей	crianças
детей	filhos
источник	fonte
источник	origem
вскоре	logo
вскоре	brevemente
члены	sócios
члены	membros
должность	posição
обсуждения	discussões
обсуждения	discussão
обсуждения	discussões
действия	acção
действия	action
действия	ação
действия	acções
действия	ações
действия	atividades
действия	atividade
действия	actividade
дивизии	divisões
участника	participante
участвовал	participei
участвовал	participaram
участвовал	participou
музей	museus
музей	museu
ряд	rema
ряд	fila
ряд	fileira
ряд	row
душу	alma
душу	soul
дома	home
дома	casa
дома	lar
дома	casas
дома	casas
некоторых	alguns
некоторых	algum
некоторых	algumas
почему	porque
почему	porquê
школа	escola
выше	acima
выше	superior
чел	cel
чел	man
чел	pá
чел	cara
чел	homem
рсфср	rsfsr
медаль	medalha
земли	terras
земли	land
земли	terrenos
земли	terras
земли	terra
режиссёр	director
режиссёр	directora
режиссёр	diretora
режиссёр	diretor
режиссёр	realizador
режиссёр	cineasta
правила	regras
правила	regulamentações
правила	regulamentos
правила	regulamentação
полка	prateleira
полка	estante
полка	regimento
линии	line
линии	linha
линии	linhas
места	localizações
места	localidades
места	locais
места	locais
места	lugares
места	sítios
места	assentos
места	lugares
места	bancos
существует	existe
категории	categoria
категории	categorias
ссылка	link
ссылка	ligação
ссылка	referência
ссылка	referencia
компания	empresa
компания	company
компания	companhia
используется	utilizada
используется	usada
используется	usado
используется	utilizado
используется	utilizados
используется	usados
тысяч	milhares
тысяч	mil
начало	comece
начало	comecem
начало	iniciar
начало	começa
начало	início
начало	começar
начало	começando
начало	iniciando
начало	início
начало	começo
начало	começando
начало	iniciando
начало	começos
начало	inícios
начало	primórdios
италии	itália
италии	italiana
италии	italianos
италии	italiano
положение	situação
положение	posição
мужчин	machos
мужчин	men
мужчин	homens
северной	norte
северной	north
северной	norte
северной	setentrional
северной	northern
острова	ilhas
острова	ilha
острова	ilhas
дело	case
дело	caso
полк	regimento
полк	polk
теперь	agora
станция	estação
профессор	professor
профессор	professora
особенно	particularmente
особенно	especialmente
американский	americano
американский	americanos
американский	american
американский	americana
право	lei
право	direito
право	law
право	leis
впоследствии	posteriormente
впоследствии	subsequentemente
великобритании	britânico
великобритании	britânicos
великобритании	british
чемпион	campeão
чемпион	champ
чемпион	campeão
чемпион	campeã
чемпион	champion
лучше	melhor
лучше	melhores
шаблоны	modelos
шаблоны	padrões
оно	ono
правило	regra
андрей	andrej
андрей	andrey
андрей	andrei
андрей	andré
андрей	andrew
роли	papel
роли	raleigh
роли	cargos
роли	papeis
роли	funções
роли	papéis
сезон	temporada
сезон	época
люди	humanos
люди	pessoas
люди	povo
люди	gente
управление	controle
управление	control
управление	controlo
управление	gerir
управление	gerenciamento
управление	gerência
управление	gestão
управление	gerenciamento
управление	governação
управление	governança
сделать	make
сделать	faça
длина	comprimento
хорошо	boa
хорошо	bom
хорошо	ok
тип	type
тип	digite
тип	tipo
кладбище	cemitério
кладбище	cemitério
средняя	meados
средняя	médio
средняя	meio
средняя	middle
средняя	médio
средняя	média
средняя	mídia
средняя	médio
средняя	média
средняя	meio
средняя	médium
театр	teatro
театр	teatro
художник	pintora
художник	pintor
художник	artista
российская	russa
российская	russas
российская	russo
российская	russos
одно	um
одно	uma
одно	one
алексей	alexey
алексей	alexei
алексей	aleksei
алексей	alexis
алексей	aleksey
коммуны	municípios
коммуны	comunas
возможность	opportunity
возможность	oportunidade
возможность	oportunidades
возможность	possibilidade
создания	criação
премия	prémio
премия	premium
премия	prémio
премия	premio
премия	prêmio
премия	prémio
премия	prêmio
выпускники	seniores
выпускники	idosos
выпускники	finalistas
выпускники	diplomados
выпускники	graduados
выпускники	licenciados
сср	ssr
новые	novo
новые	novas
новые	novos
новые	novidade
новые	nova
основные	principais
основные	main
основные	principal
основные	básicas
основные	básica
основные	basic
основные	básico
основные	básicos
всегда	always
всегда	sempre
известные	conhecida
известные	conhecido
известные	conhecidas
известные	conhecidos
южной	sulistas
южной	sulista
южной	sul
южной	southern
южной	meridional
южной	sul
южной	south
метров	contadores
метров	metros
метров	medidores
метров	metros
практически	quase
практически	virtualmente
практически	praticamente
корпуса	corps
президент	presidente
четыре	four
четыре	quatro
стоит	valendo
стоит	worth
информация	info
информация	informações
информация	informação
большая	large
большая	grande
большая	grandes
большая	big
большая	grande
большая	grandes
большинство	most
большинство	maioria
кино	kino
кино	filme
кино	filmes
кино	cinema
кино	película
кино	filmes
кино	películas
кино	filme
кино	cinemas
кино	cinema
номер	número
номер	numero
деревни	vilas
деревни	aldeias
силы	force
силы	força
силы	forçar
силы	forcas
силы	forces
силы	forças
внимание	atençao
внимание	atenção
внимание	focar
внимание	focus
внимание	foco
государства	estados
примерно	aproximadamente
александра	alexandra
писатель	romancista
писатель	escritora
писатель	escritor
движения	movimentos
движения	trânsito
движения	tráfego
роман	romana
роман	romanas
роман	roman
роман	romano
роман	romanos
роман	romance
роман	novela
дней	dias
новых	novo
новых	novas
новых	novos
новых	novidade
новых	nova
клубы	clubs
клубы	discotecas
клубы	clubes
джон	john
джон	joão
джон	joao
джон	jon
граф	conde
граф	conte
граф	count
граф	contagem
граф	gráfico
граф	grafo
процент	porcentagem
процент	percentual
процент	percentagem
провинции	províncias
новая	novo
новая	novas
новая	novos
новая	novidade
новая	nova
известен	conhecida
известен	conhecido
известен	conhecidas
известен	conhecidos
мини	mini
памятник	monumento
сил	forcas
сил	forces
сил	forças
каждый	todos
каждый	cada
каждый	cada
потом	então
потом	depois
герб	ervas
герб	herb
герб	erva
герб	emblema
герб	insígnia
герб	brasão
счёт	conta
счёт	pontuação
счёт	placar
книга	livro
книга	reservar
книга	livros
отношения	relações
отношения	relacionamentos
отношения	relações
отношения	relacionamentos
отношения	relacionamento
отношения	relação
доктор	doutor
доктор	médica
доктор	doutora
доктор	doctor
доктор	médico
использовать	uso
использовать	usar
использовать	use
использовать	utilizar
использовать	utilização
стран	países
происходит	acontecendo
заголовок	cabeçalho
заголовок	manchete
заголовок	legenda
заголовок	cabeçalho
заголовок	cabeçalho
заголовок	rumo
заголовок	direção
заголовок	rubrica
заголовок	titulo
заголовок	título
лучший	melhor
лучший	melhores
лучший	best
восточной	orientais
восточной	oriental
восточной	orientais
восточной	oriental
восточной	leste
восточной	eastern
видов	espécies
видов	espécie
удалось	geridos
удалось	gerido
удалось	conseguiu
удалось	sucedeu
западной	ocidental
западной	ocidentais
западной	western
западной	oeste
всем	todos
всем	todas
всем	tudo
всем	todos
всем	todos
здание	construção
здание	construindo
здание	edifício
здание	prédio
слово	word
слово	palavra
дочь	filha
фон	antecedentes
фон	fundo
последний	último
последний	últimas
последний	last
последний	últimos
последний	última
представляет	representa
представляет	represente
правил	regras
точки	pontos
точки	pontos
мария	mary
мария	maria
мария	maria
партия	partido
партия	party
партия	festa
партия	lote
страницы	páginas
страницы	pagina
страницы	página
страницы	page
спасибо	obg
спасибо	obrigado
спасибо	obrigada
спасибо	valeu
позднее	depois
включает	inclui
актёр	ator
актёр	actor
включая	incluindo
включая	inclusive
дмитрий	dmitri
дмитрий	dimitri
дмитрий	dmitry
дмитрий	dmitri
дмитрий	dimitri
дмитрий	dmytro
правительства	governos
получила	got
председатель	presidente
председатель	cadeira
председатель	presidente
моря	mares
моря	mar
страна	pais
страна	país
николаевич	nikolayevich
вариант	variante
вариант	opção
одновременно	simultâneas
одновременно	simultânea
одновременно	simultâneo
одновременно	simultâneos
одновременно	simultaneamente
дороги	caminhos
дороги	estradas
имел	tive
имел	tinha
имел	teve
русские	russa
русские	russas
русские	russo
русские	russos
русские	russos
александрович	alexandrovich
виктор	vítor
виктор	viktor
виктор	víctor
виктор	vítor
виктор	victor
виктор	vitor
мир	world
мир	mundo
мир	paz
мир	mir
работа	emprego
работа	job
работа	trabalho
работа	jó
работа	trabalhos
работа	trabalho
работа	trabalhar
работа	trabalhe
работа	trabalhando
работа	trabalhar
работа	funcionando
японии	japao
японии	japão
японии	japonesa
японии	japonês
японии	japão
японии	japoneses
серия	series
серия	série
серия	séries
серия	episódios
серия	episódio
песня	canção
песня	song
василий	basil
василий	basílio
василий	manjericão
василий	vasili
василий	vasyl
василий	vasily
василий	basílio
вопросы	problemas
вопросы	questões
вопросы	questões
вопросы	perguntas
испании	espanha
завод	plantar
завод	planta
завод	plant
завод	usina
завод	fabrica
завод	factory
завод	fábrica
штат	estaduais
штат	state
штат	estado
штат	estadual
проблемы	desafios
проблемы	problemas
проблемы	problema
проблемы	problemas
проблемы	problemas
проблемы	questões
юрий	yuriy
юрий	yuri
юрий	yury
ниже	abaixo
ниже	lower
ниже	inferior
улицы	ruas
рядом	perto
рядом	próximo
рядом	imediações
найти	encontrar
найти	encontre
найти	encontra
вклад	input
вклад	entrada
вклад	contributo
вклад	contribuição
вклад	contributos
вклад	contribuições
развитие	desenvolvimento
развитие	evolução
лиги	league
лиги	liga
научно	cientificamente
директор	director
директор	directora
директор	diretora
директор	diretor
директор	realizador
директор	principal
командир	comandante
друг	amigo
друг	amiga
вернулся	retornado
вернулся	retornou
вернулся	regressou
вернулся	voltou
вернулся	devolvido
заслуженный	honrada
заслуженный	homenageado
заслуженный	honrado
заслуженный	honrados
заслуженный	honrada
заслуженный	homenageado
заслуженный	honrado
заслуженный	honrados
считается	condes
считается	contagens
рок	rochedo
рок	rocha
рок	pedra
рок	rock
пор	erp
футболист	futebolista
мой	meu
мой	mina
мой	minha
отличие	diferenca
отличие	diferença
отличие	diferenças
журнал	magazine
журнал	revista
журнал	jornal
журнал	diário
журнал	journal
журнал	log
министр	ministro
министр	ministra
значение	significando
значение	significado
значение	value
значение	valor
комитета	comitê
комитета	comite
комитета	comissão
комитета	comité
производства	produção
премьер	prime
премьер	premier
сначала	primeira
сначала	primeiros
сначала	primeiramente
сначала	primeiro
действительно	verdadeiramente
действительно	realmente
игра	game
игра	jogo
решения	decisões
решения	soluções
строительство	construção
строительство	construindo
строительство	edifício
строительство	prédio
строительство	construção
строительство	construções
пункт	item
пункт	parágrafo
мать	mãe
мать	mamãe
старший	elder
старший	ancião
старший	seniores
старший	senior
старший	finalista
старший	sênior
старший	sénior
снова	novamente
конечно	claro
здания	edifícios
здания	imóveis
здания	prédios
тренер	trainer
тренер	formador
тренер	treinador
тренер	coach
тренер	treinador
поле	field
поле	campo
написал	escreveu
написал	escrevia
написал	escrevi
значения	desambiguação
значения	valores
пути	maneiras
пути	caminhos
женщины	fêmeas
женщины	mulheres
женщины	mulher
женщины	fêmea
женщины	feminino
женщины	mulheres
труда	labor
майор	major
провинция	província
программы	programas
программы	programas
храм	temple
храм	templo
исследования	estudos
исследования	investigação
исследования	pesquisa
исследования	pesquisas
обороны	defesa
обороны	defesa
мнение	opinião
мнение	parecer
мнение	opiniões
мнение	pareceres
сообщения	comunicações
сообщения	comunicação
сообщения	mensagens
раздел	seção
раздел	secção
раздел	partição
раздел	divisória
матч	match
востоке	oriente
востоке	leste
востоке	east
быстро	rápido
быстро	rápido
быстро	fast
быстро	rápido
быстро	rapidamente
удаление	remoção
удаление	removendo
удаление	remover
удаление	afastamento
удаление	remoção
удаление	excluindo
удаление	apagar
удаление	apagando
удаление	apagar
удаление	excluir
удаление	apaga
удаление	eliminar
проходит	passes
проходит	passa
влияние	impact
влияние	impacte
влияние	impacto
влияние	impactos
влияние	influencia
влияние	influência
влияние	influências
влияние	influenciar
епископ	bispo
следующий	seguinte
следующий	próximo
следующий	próxima
следующий	next
максимальная	máximo
максимальная	máxima
англии	inglaterra
англии	england
капитан	capitã
капитан	capitão
никто	ninguém
никто	ninguem
работает	funciona
работает	obras
работает	trabalhos
работает	works
работает	trabalha
довольно	bonito
довольно	bonita
довольно	pretty
ленина	lenin
ленина	lenine
должно	mosto
должно	deve
должно	must
интернет	internet
руководитель	supervisora
руководитель	supervisor
руководитель	lider
руководитель	leader
руководитель	líder
армия	exército
армия	tropa
армия	army
степень	licenciatura
степень	grau
степень	graus
лейтенант	tenente
науки	ciências
науки	ciência
науки	ciências
версия	versão
школе	escola
думаю	pensamento
думаю	pensando
думаю	pensar
думаю	adivinha
думаю	adivinhe
полковник	cel
полковник	coronel
воды	águas
воды	agua
воды	água
совместно	conjuntamente
титул	titulo
титул	título
васильевич	vasilyevich
сражения	batalhas
князь	principe
князь	prince
князь	príncipe
стадион	estádio
стадион	stadium
деревне	vila
деревне	aldeia
кубок	copa
кубок	xícara
кубок	copa
кубок	taça
кубок	chávena
кубок	copo
помимо	beyond
помимо	além
пять	cinco
пять	five
движение	moção
движение	motion
движение	movimento
движение	trânsito
движение	tráfego
движение	movimentação
движение	movimentos
движение	movimento
выпуск	output
выпуск	saída
выпуск	questão
теории	teorias
святой	santo
святой	saint
святой	santa
святой	santo
союз	union
союз	união
союз	soyuz
удалено	excluído
удалено	excluída
удалено	suprimido
удалено	eliminados
удалено	eliminado
удалено	excluídos
удалено	removida
удалено	removidos
удалено	removidas
удалено	eliminado
удалено	removido
ван	carrinha
ван	van
ван	wang
удалить	remova
удалить	remover
удалить	eliminar
удалить	apagar
удалить	excluir
удалить	apaga
удалить	eliminar
остров	ilha
остров	ilhas
прав	direitos
операции	operações
операции	transações
операции	operações
операции	transacções
кажется	parece
французский	french
французский	franceses
французский	francês
издание	edição
издание	publicação
необходимо	necessários
необходимо	necessário
необходимо	necessária
необходимо	necessario
результаты	resultados
результаты	resultado
говорит	fala
говорит	diz
павел	paulo
павел	paul
павел	pavlo
павел	paweł
павел	pavel
пётр	pedro
пётр	peter
пётр	piotr
золотой	dourada
золотой	dourados
золотой	golden
золотой	ouro
золотой	dourado
золотой	ouro
золотой	gold
золотой	dourado
последние	último
последние	últimas
последние	last
последние	últimos
последние	última
последние	recentes
последние	recente
известный	conhecida
известный	conhecido
известный	conhecidas
известный	conhecidos
известный	famosa
известный	famosas
известный	famosos
известный	famoso
известный	renomado
михайлович	mikhailovich
флота	frotas
флота	frota
использование	uso
использование	utilização
использование	utilizar
использование	usar
использование	usando
использование	utilizando
использование	uso
использование	usar
использование	use
использование	utilizar
использование	utilização
далее	seguinte
далее	próximo
далее	próxima
далее	next
немецкий	alemã
немецкий	alemães
немецкий	alemão
империя	empire
империя	império
совершенно	totalmente
совершенно	completamente
совершенно	totalmente
совершенно	completamente
очередь	fila
очередь	vire
очередь	turn
очередь	vira
очередь	virar
записи	registos
записи	records
записи	registros
записи	discos
записи	entradas
записи	inscrições
записи	menções
мог	poderiam
мог	podia
мог	poderia
мог	podiam
термин	termo
вторая	segunda
вторая	second
вторая	segundo
использования	uso
использования	utilização
дети	crianças
дети	filhos
дети	miúdos
дети	kids
дети	crianças
дети	filhos
дети	bebés
дети	bebês
издательство	editor
издательство	editora
издательство	publicar
издательство	edição
издательство	publicação
издательство	publicando
действий	acção
действий	action
действий	ação
карьера	carreira
карьера	carreiras
карьера	carreira
франция	franca
франция	frança
композитор	compositor
композитор	compositora
должности	posições
должности	postagens
должности	posts
должности	publicações
семьи	familias
семьи	famílias
семьи	família
семьи	familia
