din	från
sud	söderut
sud	söder
sud	södra
aprilie	april
erau	var
loc	ställe
loc	place
loc	placera
loc	plats
primul	först
primul	första
astfel	således
astfel	alltså
astfel	sålunda
iulie	juli
doar	bara
doar	enbart
doar	endast
doar	bara
editura	förlag
editura	förläggare
editura	utgivare
asteroid	asteroid
februarie	februari
recensământului	folkräkning
listă	förteckning
listă	list
listă	lista
trei	tre
trei	three
asteroizi	asteroider
limba	tungor
limba	tungan
limba	tunga
limba	språket
limba	språk
discuție	diskussioner
discuție	diskussion
franța	frankrike
franța	france
partea	delen
partea	del
mult	mycke
mult	much
mult	mycket
fără	utan
departamentul	departement
departamentul	department
departamentul	avdelning
departamentul	avdelningen
departamentul	departementet
foarte	mycket
data	date
data	dejt
data	datum
data	träff
data	data
data	uppgifter
departament	departement
departament	department
departament	avdelning
departament	avdelningen
departament	departementet
unul	en
unul	ett
unul	one
apoi	sedan
apoi	sen
apoi	då
grup	gruppen
grup	grupp
grup	gruppera
locul	ställe
locul	place
locul	placera
locul	plats
oraș	town
oraș	stad
oraș	staden
oraș	staden
oraș	city
oraș	ort
oraș	stad
oraș	orten
pot	kan
pot	can
camp	lägret
camp	camp
camp	läger
germania	tyskland
face	gör
face	fabrikat
face	göra
satul	byn
satul	by
satul	village
național	nationella
național	national
național	nationellt
național	nationell
note	sedlar
note	anteckningar
note	noterar
note	anmärkningar
note	noter
perioada	perioden
perioada	period
perioada	tidsperiod
minoritate	minoritet
ucraineană	ukrainska
cadrul	ramverk
cadrul	ram
general	allmän
general	allmänna
general	allmänt
război	kriga
război	kriget
război	krig
război	war
peste	over
peste	över
română	rumäner
română	rumänska
română	rumänsk
află	läs
află	lär
află	lära
început	påbörjade
început	började
început	startat
început	påbörjad
început	startad
început	startade
început	börjar
început	början
iii	iii
duce	hertig
duce	duke
duce	duce
român	rumäner
român	rumänska
român	rumänsk
provincia	provins
provincia	län
provincia	provinsen
existând	befintligt
existând	befintlig
existând	befintliga
existând	existerande
vedere	utsikt
vedere	vy
vedere	visa
wikipedia	wikipedia
specie	djurart
specie	art
specie	arter
punct	punkt
punct	pricken
punct	prick
punct	dot
punct	punkt
punct	peka
punct	poäng
punct	point
stat	stat
stat	statliga
stat	delstat
stat	statligt
unite	förenade
unite	united
unite	enad
unite	enade
moldova	moldavien
moldova	moldova
file	flikarna
file	flikar
atunci	sedan
atunci	sen
atunci	då
aceste	dessa
secolul	sekel
secolul	århundrade
secolul	århundradet
una	en
una	ett
una	one
aceasta	denna
aceasta	detta
life	life
life	livet
life	livstid
life	liv
reședință	vistelse
reședință	hemvist
reședință	bosättning
reședință	bostad
orașul	staden
orașul	city
orașul	ort
orașul	stad
orașul	orten
tot	allt
tot	alla
tot	fortfarande
tot	ändå
chiar	jämn
chiar	även
făcut	made
făcut	tillverkad
făcut	tillverkade
făcut	tillverkat
făcut	gjorda
cunoscute	kända
cunoscute	känd
cunoscute	känt
film	film
film	filma
film	film
perioadă	perioden
perioadă	period
perioadă	tidsperiod
vorbitori	högtalarna
vorbitori	högtalare
vorbitori	talare
date	datum
date	data
date	uppgifter
trebuie	måste
trebuie	must
cunoscută	kända
cunoscută	känd
cunoscută	känt
decât	än
aici	här
mari	big
mari	stora
mari	stor
mari	stort
mari	mari
zile	dagarna
zile	dagar
zile	days
față	front
față	främre
față	framsidan
față	fram
față	framsida
față	ansikte
față	ansiktet
față	face
club	club
club	klubb
club	klubben
club	klubba
componente	beståndsdelar
componente	komponenterna
componente	komponenter
ulterior	därefter
est	östra
est	österut
est	öst
est	öster
est	est
nou	ny
nou	nyhet
nou	nya
nou	nytt
ales	utvald
ales	valda
ales	utvalda
ales	vald
ales	utvalt
ales	valt
numai	bara
numai	enbart
numai	endast
ioan	johannes
ioan	john
ioan	johan
ioan	ioan
ion	ion
rusă	ryss
rusă	ryskt
rusă	rysk
rusă	ryska
isbn	isbn
populația	populationen
populația	befolkning
populația	befolkningen
populația	folkmängd
populația	population
doi	två
același	samma
același	detsamma
membru	medlem
membru	medlemmen
membru	ledamot
dată	date
dată	dejt
dată	datum
dată	träff
numit	namngivna
numit	ringde
numit	ringt
numit	kallas
numit	kallad
descrisă	beskrev
descrisă	beskrivet
descrisă	beskrivna
descrisă	beskrivs
oficial	tjänsteman
oficial	officiell
oficial	officiellt
oficial	officiella
oficial	officiellt
nici	varken
nici	nor
împotriva	emot
împotriva	mot
deși	fastän
saint	sankt
saint	saint
saint	helgon
împreună	tillsammans
specia	djurart
specia	art
specia	arter
vest	västra
vest	väst
vest	väster
vest	västerut
vest	västra
vest	västlig
italia	italia
italia	italien
puțin	little
puțin	lilla
puțin	litet
puțin	liten
excentricitate	excentricitet
încă	fortfarande
încă	ändå
descoperit	upptäckts
descoperit	upptäckt
descoperit	upptäcktes
descoperit	upptäckta
descoperit	upptäckte
descoperit	avslöjats
descoperit	avslöjat
înainte	vidarebefordra
înainte	framåt
înainte	före
înainte	förut
înainte	innan
lemn	ved
lemn	trä
lemn	virke
noi	ny
noi	nyhet
noi	nya
noi	nytt
nicolae	nikolaj
nicolae	nicholas
nicolae	nicolae
națională	nationella
națională	national
națională	nationellt
națională	nationell
subspecii	underarter
statele	staterna
statele	stater
statele	delstater
roman	roman
roman	romerska
roman	romersk
roman	novell
roman	romanen
roman	roman
drept	straight
drept	rakt
drept	rak
drept	raka
mod	läge
mod	mod
american	american
american	amerikan
american	amerikanskt
american	amerikansk
american	amerikanska
fiecare	varenda
fiecare	varje
fiecare	varje
fiecare	vardera
prezent	nuvarande
prezent	närvarande
prezent	present
prezent	nutid
casa	house
casa	huset
casa	hus
acestea	dessa
printre	bland
printre	bland
categorie	kategori
categorie	kategorin
text	text
text	texten
cluj	cluj
bine	duktiga
bine	god
bine	duktig
bine	gott
bine	bra
bine	okej
http	http
site	webbplatsen
site	site
site	webbplats
articole	artiklar
articole	artiklarna
articole	poster
articole	objekt
articole	föremål
alexandru	alexandru
alexandru	aleksandr
alexandru	alexander
unele	några
unele	vissa
unele	somliga
milioane	miljon
milioane	miljoner
milioane	miljontals
milioane	miljoner
apă	vatten
doua	två
iași	iași
ori	ori
țară	landet
țară	land
sate	byar
sate	byarna
târziu	sena
târziu	försenat
târziu	försenade
târziu	sen
târziu	försenad
târziu	sent
istoria	historia
istoria	historik
istoria	historiken
maria	maria
cunoscut	kända
cunoscut	känd
cunoscut	känt
patru	fyra
republica	republik
republica	republiken
cca	ca
râul	river
râul	floden
râul	flod
formată	bildas
formată	bildade
formată	bildats
formată	bildat
formată	bildades
paris	paris
gheorghe	gheorghe
gheorghe	georg
gheorghe	george
gheorghe	nicke
tip	kille
tip	guy
tip	killen
tip	typ
premiul	pris
premiul	utmärkelse
premiul	tilldelning
putea	kan
putea	kunde
persoane	personer
persoane	människor
persoane	personer
persoane	folk
persoane	people
constantin	constantin
constantin	konstantin
constantin	constantine
etc	etc
etc	osv
exemplu	exempel
descriere	bildtext
descriere	beskrivning
george	georg
george	george
george	nicke
articol	artikeln
articol	artikel
născut	född
născut	born
născut	födda
numărul	tal
numărul	antal
numărul	nummer
comitatul	county
comitatul	länet
comitatul	län
harta	karta
harta	kartlägga
harta	kartan
john	johannes
john	john
john	johan
jos	down
jos	neråt
jos	nere
jos	nedåt
jos	ner
marea	sea
marea	sjö
marea	hav
marea	havet
deoarece	eftersom
localitate	orten
aproape	nästan
scris	skriftliga
scris	skrivet
scris	skrivit
scris	skriftligt
scris	skrivna
raport	anmäla
raport	rapportera
raport	anmäl
raport	rapport
raport	betänkande
raport	anmälan
echipa	truppen
echipa	trupp
echipa	squad
echipa	laget
echipa	lag
echipa	team
diferite	avvikande
diferite	olika
diferite	annorlunda
baza	basera
baza	base
baza	bas
baza	basen
special	speciellt
special	särskild
special	speciell
special	särskilda
special	speciella
valea	valea
valea	dal
valea	valley
valea	dalen
comune	joint
comune	gemensamt
comune	gemensamma
comune	gemensam
ele	de
ele	dom
stadium	stadion
stadium	stadium
svg	svg
zona	zone
zona	zonen
zona	zon
zona	area
zona	område
zona	området
zona	yta
dat	givet
dat	given
dat	givna
slovenia	slovenien
americii	america
americii	amerika
satului	byn
satului	by
satului	village
împărat	kejsaren
împărat	kejsare
localitatea	orten
resedinta	vistelse
resedinta	hemvist
resedinta	bosättning
resedinta	bostad
viața	life
viața	livet
viața	livstid
viața	liv
bun	duktiga
bun	god
bun	duktig
bun	gott
bun	bra
cet	cet
format	bildas
format	bildade
format	bildats
format	bildat
format	bildades
format	formatera
format	formatet
format	format
primit	fått
primit	mottaget
primit	fick
primit	mottagen
primit	mottagna
președinte	president
președinte	ordförande
președinte	ordföranden
președinte	talmannen
președinte	styrelseordförande
președinte	ordförande
lângă	nära
oameni	människor
oameni	personer
oameni	folk
oameni	people
istoric	historiskt
istoric	historisk
istoric	historiska
istoric	historiker
istoric	historiskt
istoric	historisk
istoric	historiska
istoric	historia
istoric	historik
istoric	historiken
suprafață	yt
suprafață	yta
suprafață	area
suprafață	område
suprafață	området
suprafață	yta
europa	eu
europa	europe
europa	europa
europa	europa
universitatea	university
universitatea	universitet
universitatea	universitetet
universitatea	högskola
team	laget
team	lag
team	team
copii	ungar
copii	kids
copii	barn
copii	barn
aproximativ	ungefärligt
aproximativ	ungefärliga
aproximativ	ungefärlig
aproximativ	cirka
aproximativ	ungefär
aproximativ	grovt
aproximativ	ungefär
lucru	sak
lucru	thing
lucru	arbete
lucru	work
lucru	arbeta
lucru	jobba
cazul	case
cazul	fodral
cazul	fallet
cazul	fall
români	rumäner
români	rumänska
români	rumänsk
români	rumäner
folosit	använda
folosit	använt
folosit	begagnad
folosit	används
folosit	begagnade
orice	någon
clubnat	clubnat
ibn	ibn
mihai	mihai
mihai	mikael
mihai	michael
acum	nu
recensământul	folkräkning
centrul	centrum
centrul	center
centrul	mitten
centrul	centrumet
centrul	centrum
centrul	centre
reprezintă	företräder
reprezintă	representerar
reprezintă	representera
reprezintă	företräda
reprezintă	representerar
san	san
teritoriul	territorier
teritoriul	territoriet
teritoriul	territorium
van	van
van	skåpbil
ungaria	ungern
număr	tal
număr	antal
număr	nummer
cauza	orsaka
cauza	orsak
bulgaria	bulgarien
engleză	swedish
engleză	engelska
serie	serier
serie	serie
serie	serien
sua	usa
vechi	gamla
vechi	gammal
vechi	gammalt
reședința	vistelse
reședința	hemvist
reședința	bosättning
reședința	bostad
munții	berg
munții	fjällen
limbi	språken
limbi	språk
fel	snäll
apelor	farvatten
apelor	vatten
apelor	waters
apelor	vattnen
fotbal	fotboll
fotbal	fotboll
regele	king
regele	kungen
regele	kung
regele	konung
fiul	sonen
fiul	son
anterior	tidigare
anterior	föregående
anterior	tidigare
nouă	ny
nouă	nyhet
nouă	nya
nouă	nytt
nouă	nine
nouă	nio
evoluția	evolutionen
evoluția	evolution
evoluția	utveckling
evoluția	utvecklingen
viteză	hastighet
viteză	snabbhet
viteză	speed
viteză	varvtal
viteză	växlad
paul	paulus
paul	paul
palomar	palomar
orașe	städer
orașe	orter
orașe	resmål
orașe	städerna
institutul	institute
institutul	institut
institutul	institutet
satele	byar
satele	byarna
lansat	utsläppt
lansat	släppt
lansat	släpps
lansat	frisläppt
lansat	släppts
lansat	lanseras
lansat	lanserades
lansat	lanserade
lansat	inledde
istorice	historiskt
istorice	historisk
istorice	historiska
trecut	förbi
trecut	förflutet
trecut	förflutna
articolul	artikeln
articolul	artikel
mulți	många
viață	life
viață	livet
viață	livstid
viață	liv
informații	upplysningar
informații	information
informații	uppgifter
titlu	rubriken
titlu	rubrik
titlu	rubriker
titlu	avd
titlu	avdelning
titlu	titel
titlu	rubrik
goluri	mål
goluri	goals
goluri	målsättningar
titlul	avd
titlul	avdelning
titlul	titel
titlul	rubrik
album	album
album	musikalbum
album	albumet
york	york
von	von
pagina	sida
pagina	sidan
pagina	page
imperiul	imperiet
imperiul	imperium
imperiul	rike
imperiul	empire
moartea	död
moartea	döden
moartea	death
moartea	dödsfall
apare	verkar
fața	ansikte
fața	ansiktet
fața	face
armata	arméns
armata	arme
armata	armén
armata	army
armata	armé
formă	form
formă	blankett
formă	formulär
formă	form
formă	bilda
color	färg
color	färg
german	tyska
german	tysk
german	tyskt
ștefan	stephen
ștefan	stefan
ștefan	ștefan
ștefan	stefan
rolul	rollen
rolul	roll
mică	small
mică	små
mică	litet
mică	liten
mică	glimmer
des	des
des	ofta
transilvania	transsylvanien
epocă	vintage
epocă	årgång
începând	startar
începând	börjar
principal	huvudsakliga
principal	main
principal	huvudsaklig
principal	viktigaste
principal	huvudsakliga
principal	huvudansvarig
principal	rektorn
principal	huvudman
principal	rektor
forma	form
forma	blankett
forma	formulär
forma	form
forma	bilda
carol	carol
mici	small
mici	små
mici	litet
mici	liten
astăzi	idag
robert	robert
apărut	verkade
eliberare	frigörande
eliberare	frisläppande
eliberare	utgåva
eliberare	släpp
eliberare	release
eliberare	släppa
eliberare	frigörelse
eliberare	befrielse
european	europeisk
european	europeiskt
european	europeiska
european	europé
mic	small
mic	små
mic	litet
mic	liten
mic	little
mic	lilla
mic	litet
mic	liten
mic	mic
minore	minderårig
minore	mindre
minore	minor
câștigat	vunna
câștigat	won
câștigat	vunnit
câștigat	vann
gen	kön
gen	genre
gen	släktet
gen	släkte
gen	gen
caracterizată	kännetecknas
caracterizată	karakteriseras
caracterizată	kännetecknas
com	com
importante	viktiga
importante	viktig
importante	viktigt
der	der
aur	guld
luat	tagit
luat	tagen
luat	togs
luat	tagna
murit	dog
murit	dött
germană	tyska
germană	tysk
germană	tyskt
kitt	kitt
orbită	omloppsbana
orbită	bana
rotație	rotation
pol	pol
pol	stolpe
pol	polack
pol	pole
pol	påle
pol	stång
lume	world
lume	värld
lume	världen
local	lokalt
local	lokala
local	lokalt
local	lokal
local	local
fapt	faktum
fapt	fakta
anglia	england
politică	policy
politică	politik
politică	policyn
politică	politik
politică	politiker
devine	blir
devine	devine
revista	tidskrift
revista	tidskriften
revista	tidningen
revista	tidning
revista	magasin
asta	denna
asta	detta
asta	att
vasile	vasile
vasile	basil
vasile	basilika
profesor	professor
profesor	professorn
profesor	lärare
planetelor	planeterna
planetelor	planeter
cinci	fem
cinci	five
acolo	där
lumea	world
lumea	värld
lumea	världen
muzică	music
muzică	musikåret
muzică	musik
situat	ligger
situat	lokaliserad
situat	belägen
situat	lokaliserat
situat	belägen
situat	beläget
david	david
țara	landet
țara	land
vol	vol
etnică	etnisk
etnică	etniskt
etnică	etniska
centru	centrum
centru	center
centru	mitten
centru	centrumet
centru	centrum
centru	centre
alt	alt
istorie	historia
istorie	historik
istorie	historiken
austria	österrike
districtul	distriktet
districtul	valdistrikt
districtul	distrikt
altitudine	höjd
periheliu	perihelium
regatul	kingdom
regatul	kungarike
regatul	rike
regatul	kungariket
conține	innehåller
activitatea	verksamhet
activitatea	aktiviteten
activitatea	aktivitet
sultan	sultan
inițial	inledningsvis
inițial	initialt
inițial	ursprungligen
inițial	ursprungligen
inițial	ursprungligt
inițial	initial
inițial	ursprunglig
inițial	inledande
artă	art
artă	konsten
artă	konst
numeroase	talrika
body	body
body	kropp
body	kroppen
body	kropps
imagini	avbildningar
imagini	bilder
imagini	tavlor
imagini	pictures
imagini	bilder
rusia	ryssland
spune	say
spune	säg
spune	säga
domeniul	domän
domeniul	domänen
școala	skola
școala	skolan
polonia	polen
succes	framgångar
succes	succé
succes	framgång
provincie	provins
provincie	län
provincie	provinsen
studii	studier
studii	studie
studii	studera
studii	undersökningar
studii	studier
inclusiv	inbegripet
inclusiv	inkluderat
inclusiv	inklusive
primar	borgmästaren
primar	borgmästare
primar	primär
primar	primärt
primar	primära
francez	fransman
francez	fransmannen
francez	fransk
francez	franska
francez	franskt
francez	fransmän
privind	tittar
scriitor	writer
scriitor	skribent
scriitor	författare
jean	jean
sistemul	systemet
sistemul	system
începe	börja
începe	start
începe	startar
începe	starta
ziua	dag
ziua	dagen
ziua	day
sur	sur
single	enda
single	ensamstående
single	single
single	singel
single	enstaka
urmat	följs
urmat	följde
urmat	följt
războiul	kriga
războiul	kriget
războiul	krig
războiul	war
world	world
world	värld
world	världen
xix	xix
internațional	internationalen
internațional	international
internațional	internationell
internațional	internationella
internațional	internationellt
franceză	fransk
franceză	franska
franceză	franskt
franceză	fransmän
pare	verkar
william	william
william	vilhelm
ministru	ministern
ministru	minister
important	viktiga
important	viktig
important	viktigt
familie	familjen
familie	familj
familie	family
familie	släkt
politic	politiskt
politic	politisk
politic	politiska
politic	politiskt
chișinău	chișinău
țări	länderna
țări	länder
funcția	funktion
funcția	funktionen
funcția	befattning
jpl	jpl
lucrări	funkar
lucrări	arbetar
lucrări	fungerar
publicat	utgiven
publicat	publicerade
publicat	publicerat
publicat	offentliggjord
publicat	publicerad
mircea	mircea
curs	kurs
probabil	troligtvis
probabil	förmodligen
probabil	troligen
probabil	antagligen
considerat	övervägde
considerat	övervägt
considerat	anses
sistem	systemet
sistem	system
politice	politisk
politice	politiska
politice	politiskt
sudul	sydlig
sudul	södra
sudul	syd
sudul	söderut
sudul	söder
sudul	södra
vreme	väder
vreme	vädret
autor	författaren
autor	upphovsman
autor	författare
mediu	omgivning
mediu	miljön
mediu	miljö
mediu	genomsnitt
mediu	genomsnittligt
mediu	medelvärde
mediu	genomsnittliga
mediu	genomsnittlig
mediu	medium
mediu	medelhög
mediu	medellång
mediu	medelstor
prea	också
prea	oxå
prea	too
prea	alltför
spania	spanien
funcție	funktion
funcție	funktionen
funcție	befattning
categoria	kategori
categoria	kategorin
nivel	nivå
nivel	level
web	webb
web	web
web	webben
top	överst
top	toppen
top	topp
mihail	michail
mihail	mikhail
mihail	mikael
mihail	michael
mihail	mihail
biserică	kyrkan
biserică	kyrka
realizat	insåg
realizat	uppnådd
realizat	uppnådda
realizat	uppnådde
realizat	uppnått
realizat	uppnått
realizat	uträttat
realizat	åstadkommit
realizat	realiserade
realizat	insåg
realizat	insett
cartea	bok
cartea	boka
cartea	book
filme	filmar
filme	filmer
filme	filmer
noua	ny
noua	nyhet
noua	nya
noua	nytt
căsătorit	gifta
căsătorit	gifte
căsătorit	gift
png	png
muzeul	museum
muzeul	museet
city	staden
city	city
city	ort
city	stad
city	orten
afluent	biflod
construit	byggt
construit	byggda
construit	byggd
construit	byggde
luptă	battle
luptă	slaget
luptă	kamp
luptă	strid
luptă	slåss
luptă	kamp
luptă	strida
luptă	kämpa
unit	förenade
unit	united
unit	enad
unit	enade
luni	månaderna
luni	månader
luni	månaders
luni	måndag
jucat	lekte
jucat	spelat
jucat	spelas
jucat	spelade
jucat	spelades
zone	zonerna
zone	zoner
zone	områden
radio	radion
radio	radio
romano	romano
istorică	historiskt
istorică	historisk
istorică	historiska
istorică	historiskt
istorică	historisk
istorică	historiska
deja	redan
monument	monument
europene	europeisk
europene	europeiskt
europene	europeiska
europene	europé
fac	gör
dreapta	höger
dreapta	rätt
moment	stund
moment	moment
moment	ögonblick
moment	ögonblicket
componenta	beståndsdel
componenta	komponenten
componenta	komponent
cantonul	canton
vârsta	ålder
vârsta	åldern
km²	km²
toți	allt
toți	alla
bază	basera
bază	base
bază	bas
bază	basen
ultima	senast
ultima	senaste
ultima	sista
ultima	sist
origine	ursprung
recensământ	folkräkning
actor	aktör
actor	skådespelare
literatură	litteratur
literatură	litteraturen
anderson	anderson
veche	gamla
veche	gammal
veche	gammalt
timișoara	timișoara
les	les
participat	deltagit
participat	deltog
participat	medverkade
guvernul	regering
guvernul	regeringen
estul	östra
estul	österut
estul	öst
estul	öster
total	totalt
total	sammanlagt
total	total
total	totala
total	summa
total	helt
japonia	japan
sibiu	sibiu
petru	petrus
petru	peter
conte	antal
conte	greve
conte	räkna
conte	conte
alba	alba
bavaria	bayern
roma	rome
roma	rom
roma	romer
roma	roma
specii	djurart
specii	art
specii	arter
cupa	kopp
cupa	bägare
cupa	cup
bătălia	battle
bătălia	slaget
bătălia	kamp
bătălia	strid
ceva	nånting
ceva	något
ceva	någonting
ceva	nåt
membri	medlemmars
membri	medlemmarna
membri	medlemmar
membri	ledamöter
calitate	kvalité
calitate	kvalitet
calitate	kvaliteten
scrie	skriva
scrie	skriv
euro	euron
euro	euro
uniunii	union
uniunii	fackförening
uniunii	unionen
scurt	kort
scurt	korta
scurt	short
scurt	kort
scurt	korthet
scurt	kortfattad
scurt	kortfattat
scurt	korta
mama	morsan
mama	mamma
mama	mom
mama	mor
mama	moder
mama	mamma
mama	mother
creat	skapad
creat	skapat
creat	skapade
creat	skapats
creat	skapades
campionatul	mästerskap
campionatul	championship
campionatul	mästerskapet
del	del
locuri	platser
locuri	ställen
locuri	sittplatser
locuri	platser
locuri	säten
uri	uri
mănăstirea	klostret
mănăstirea	kloster
america	america
america	amerika
produs	producerade
produs	producerad
produs	framställt
produs	producerat
produs	produkten
produs	produkt
ultimul	senast
ultimul	senaste
ultimul	sista
ultimul	sist
condus	driven
condus	drivit
condus	kört
condus	drivna
președintele	president
președintele	ordförande
președintele	ordföranden
președintele	talmannen
andrei	andrej
andrei	andrej
radu	radu
brazilia	brasilien
brazilia	brasilianska
suceava	suceava
james	jakob
james	james
declarat	förklarade
declarat	deklarerat
declarat	deklarerade
surse	källor
obicei	vana
obicei	vanor
obicei	ovana
obicei	vanan
compania	sällskap
compania	bolag
compania	företag
compania	företaget
etnic	etnisk
etnic	etniskt
etnic	etniska
echipe	arbetslag
echipe	lag
echipe	team
sezonul	årstid
sezonul	säsong
sezonul	säsongen
central	centrala
central	centralen
central	central
central	centralt
central	mellersta
dan	dan
unii	några
unii	vissa
unii	somliga
liga	ligan
liga	league
liga	förbundet
liga	liga
liga	liga
rol	rollen
rol	roll
loire	loire
brașov	brașov
india	indiska
india	india
india	indiskt
india	indien
construită	byggt
construită	byggda
construită	byggd
construită	byggde
construită	konstruerade
construită	konstruerat
construită	konstruerad
uniunea	union
uniunea	fackförening
uniunea	unionen
obținut	uppnådda
obținut	framställda
obținut	erhållen
obținut	erhållna
obținut	erhållits
obținut	uppnådd
obținut	uppnådda
obținut	uppnådde
obținut	uppnått
cărți	kort
cărți	cards
cărți	kortspel
cărți	böcker
opera	opera
opera	operan
rock	klippan
rock	klippa
rock	sten
rock	rocka
rock	rock
zonă	zone
zonă	zonen
zonă	zon
zonă	area
zonă	område
zonă	området
zonă	yta
stil	stil
stil	style
pus	lägger
pus	lägga
pus	sätta
pus	lägg
video	filmklipp
video	videon
video	video
video	videoklipp
teatru	theater
teatru	teater
teatru	teatern
teatru	teater
teatru	theatre
ziarul	tidningen
ziarul	tidningspapper
ziarul	tidning
ziarul	dagstidning
www	www
militară	militära
militară	militären
militară	militär
militară	militärt
militară	militärer
post	inlägg
post	publicera
post	inlägget
post	post
mureș	mureș
românesc	rumäner
românesc	rumänska
românesc	rumänsk
plus	plus
richard	rikard
richard	richard
richard	rickard
china	china
china	kina
codul	code
codul	kod
administrația	förvaltning
administrația	administration
fiica	dotter
fiica	dottern
scopul	aim
scopul	sikta
scopul	syfte
scopul	ändamål
scopul	mål
situată	belägen
situată	beläget
grupul	gruppen
grupul	grupp
grupul	gruppera
victor	viktor
victor	segrare
victor	victor
michael	mikael
michael	michael
londra	london
insula	ön
poziția	ställning
poziția	position
poziția	ståndpunkt
poziția	befattning
poziția	rubrik
charles	charles
charles	karl
forțele	krafter
forțele	styrkor
albumul	album
albumul	musikalbum
albumul	albumet
diverse	diverse
diverse	olika
diverse	övrigt
diverse	diverse
intrat	trädde
șase	sexa
șase	six
șase	sex
director	regissör
director	direktören
director	direktör
director	katalogen
director	katalog
website	webbplatsen
website	webbsida
website	hemsidan
website	hemsida
website	webbplats
militar	militära
militar	militären
militar	militär
militar	militärt
militar	militärer
originală	ursprungliga
originală	ursprungligt
originală	originellt
originală	original
originală	ursprunglig
state	staterna
state	stater
state	delstater
state	stat
state	statliga
state	delstat
state	statligt
pop	farsan
pop	pop
azi	idag
uneori	ibland
university	university
university	universitet
university	universitetet
university	högskola
cultural	kulturella
cultural	kulturellt
cultural	kulturell
trimis	skickas
trimis	skickade
trimis	skickat
trimis	skickad
bar	bar
henric	henrik
henric	henry
folosite	använda
folosite	använt
folosite	begagnad
folosite	används
folosite	begagnade
jumătate	halvt
jumătate	half
jumătate	hälften
jumătate	halva
jumătate	halv
capitala	huvudstad
capitala	kapitalet
capitala	capital
capitala	huvudstaden
capitala	kapital
fizice	fysiskt
fizice	fysikalisk
fizice	fysiska
fizice	fysisk
mexico	mexico
mexico	mexiko
activitate	verksamhet
activitate	aktiviteten
activitate	aktivitet
mesa	mesa
mesa	mej
sfântul	sankt
sfântul	saint
sfântul	helgon
soția	fru
soția	hustru
soția	maka
soția	frun
