категория	categoría
которая	cal
александр	alexander
армии	exércitos
армии	exército
армии	do
деление	división
хотя	aínda
хотя	que
хотя	non
хотя	pero
хотя	malia
хотя	aínda
хотя	que
хотя	se
кроме	excepto
кроме	só
кроме	pero
кроме	agás
кроме	menos
игроки	músicos
игроки	entidades
другие	outra
другие	outros
другие	outro
другие	outras
другие	aos
другие	outros
другие	demais
другие	outras
получил	teño
получил	que
получил	tes
получил	ten
получил	temos
история	historia
история	relato
история	historia
история	da
себя	min
себя	mesma
себя	mesmo
себя	eu
себя	me
себя	te
себя	mesmo
себя	ti
себя	vostede
фильм	película
фильм	filme
фильм	cine
фильм	cinema
фильм	película
фильм	filme
рождения	a
рождения	luz
рождения	nacemento
рождения	orixe
рождения	de
пункты	obxectos
пункты	os
пункты	puntos
пункты	artigos
пункты	das
времени	momento
времени	tempo
времени	vez
времени	hora
либо	ou
либо	ou
либо	tampouco
участник	membro
участник	da
участник	membros
участие	participación
участие	implicación
участие	participación
три	tres
три	3
человека	humanos
человека	humana
человека	humano
республики	república
внутреннее	interno
внутреннее	interna
эти	estas
эти	estes
статей	artigos
случае	caso
случае	se
центр	centro
центр	center
центр	de
центр	centro
центр	cerne
округ	do
округ	condado
округ	o
округ	nado
округ	distrito
округ	fiscal
округ	do
жизни	vida
жизни	a
жизни	vidas
жизни	vida
жизни	vive
генерал	xeral
генерал	xeneral
генерал	o
родился	nacín
родился	naceu
родился	nacer
родился	naciches
родился	nacen
мне	min
мне	me
союза	unión
союза	sindicato
союза	sindicalista
союза	sindical
союза	do
кто	quen
кто	que
связи	enlaces
связи	ligazóns
день	días
день	día
именно	exactamente
именно	mesmo
именно	o
период	período
период	periodo
период	tempo
период	a
период	adolescencia
община	comunidade
округа	condados
франции	francia
франции	franza
группа	grupo
группа	de
имя	nome
имя	se
игры	xogos
игры	xogar
игры	videoxogos
игры	os
цифровой	dixital
цифровой	dixitais
поэтому	polo
поэтому	tanto
поэтому	por
поэтому	iso
поэтому	daquela
идентификатор	de
идентификатор	identidade
просто	de
просто	só
регион	rexión
регион	do
регион	sudeste
тогда	logo
тогда	despois
тогда	entón
тогда	e
тогда	daquela
конце	fin
конце	final
вот	aquí
работал	traballamos
работал	funcionou
работал	traballei
работал	traballaba
работал	traballou
церкви	igrexas
церкви	igrexa
церкви	á
церкви	da
клуб	clube
клуб	salvavidas
клуб	club
больше	máis
наиболее	a
наиболее	maioría
наиболее	parte
наиболее	máis
изображения	as
изображения	imaxes
изображения	imaxe
советский	soviética
степени	graos
степени	16
изображение	imaxe
ранее	antes
ранее	máis
ранее	cedo
перед	de
перед	antes
германии	alemán
германии	alemana
германии	alemaña
германии	alemáns
германии	alemaña
владимир	vladimir
москва	moscova
системы	sistemas
системы	dos
стала	foi
стала	a
стала	converteuse
стала	nunha
стала	nun
стала	en
стала	se
стала	converteu
стороны	lados
стороны	bandos
стороны	caras
стороны	dos
стороны	festas
стороны	partidos
две	dous
две	dúas
некоторые	algúns
некоторые	algunhas
некоторые	algo
некоторые	de
некоторые	un
менее	menos
роль	rol
роль	papel
дом	fogar
дом	casa
дом	á
дом	na
дом	casa
значимость	relevancia
русский	rusa
русский	ruso
член	membro
член	da
член	membros
член	dick
орден	orde
орден	para
орден	xiro
орден	postal
сам	min
сам	mesma
сам	mesmo
сам	eu
сам	me
сын	fillo
пока	adeus
пока	logo
пока	deica
пока	chao
общины	comunidades
общины	as
общины	comunidade
число	número
эта	isto
эта	esta
эта	este
нужно	precisamos
нужно	necesitamos
нужно	que
нужно	preciso
большой	grande
большой	gran
большой	grandes
большой	grande
большой	grandes
большой	gran
количество	número
количество	cantidade
являются	son
являются	hai
являются	están
институт	instituto
институт	institución
компании	empresa
компании	compañía
компании	empresas
компании	as
компании	compañías
церковь	igrexa
церковь	á
церковь	da
меня	min
меня	me
советского	soviética
проект	proxecto
много	moita
много	moreas
много	moitas
много	moito
много	moitos
много	moitos
много	cantas
много	moitas
много	cantos
много	canto
много	grazas
много	moito
много	máis
много	tanto
вопрос	tema
вопрос	problema
вопрос	pregunta
вопрос	cuestión
новый	novo
новый	novas
новый	nova
новый	novos
образование	educación
образование	a
тоже	tamén
тоже	demasiado
тоже	moi
момент	momento
момент	agora
момент	intre
фильмы	filmes
фильмы	filmes
фильмы	cinema
часто	frecuencia
часто	a
часто	miúdo
часто	moito
часто	veces
часто	acotío
почти	case
почти	case
почти	preto
партии	dos
партии	festas
партии	partidos
глава	capítulo
настоящее	presentar
настоящее	actual
настоящее	presente
настоящее	presentes
настоящее	agasallo
стали	aceiro
стали	de
стали	ferro
стали	o
стали	raís
европы	europa
европы	en
организации	organización
организации	sindicato
организации	organizacións
сейчас	agora
река	río
участников	participantes
альбом	ubicación
одна	soa
одна	só
одна	sós
одна	soas
одна	en
одна	paz
одна	unha
одна	un
станции	comisaría
станции	estación
станции	comisarías
станции	postos
людей	xente
людей	persoas
людей	a
людей	pobo
возможно	se
возможно	quizáis
возможно	quizais
возможно	cadra
возможно	talvez
возможно	se
возможно	cadra
возможно	quizais
возможно	pode
возможно	talvez
возможно	posible
возможно	sexa
возможно	posíbel
возможно	posible
возможно	posiblemente
возможно	a
возможно	ser
возможно	pode
возможно	probablemente
возможно	que
пояс	cinto
такие	tan
такие	como
такие	tal
шаблон	padrón
шаблон	de
шаблон	patrón
шаблон	pauta
ссылки	enlaces
ссылки	ligazóns
многие	moitos
многие	cantas
многие	moitas
многие	cantos
жизнь	vida
жизнь	a
серии	serie
серии	de
участники	participantes
участники	membros
участники	do
начал	comecei
начал	a
начал	comezamos
начал	empecei
начал	comezou
культуры	culturas
часовой	sentinela
проекта	proxecto
команда	tripulación
команда	equipo
команда	orde
команда	motoras
команда	ordes
команда	mando
команда	de
команда	comando
команда	equipo
команда	de
достаточно	abonda
достаточно	suficiente
достаточно	dabondo
достаточно	para
достаточно	abondo
краткое	informe
краткое	breve
позже	despois
позже	máis
позже	tarde
позже	logo
другой	outra
другой	outros
другой	outro
другой	outras
другой	outro
другой	outra
источники	fontes
данные	datos
данные	puntos
данные	información
война	guerra
война	a
школы	escolas
школы	as
школы	nas
школы	instituto
школы	escola
школы	colexio
герой	heroe
михаил	michael
текст	texto
текст	de
текст	mensaxe
текст	mensaxes
первая	primeiro
первая	primeira
песни	cancións
песни	canción
песни	escribir
которое	que
которое	cal
женщин	mulleres
женщин	as
книги	os
книги	libros
полностью	totalmente
полностью	totalmente
полностью	completamente
полностью	completo
полностью	por
полностью	totalmente
жителей	residentes
честь	de
честь	honra
честь	honor
честь	honra
честь	señoría
честь	súa
звание	última
решение	decisión
решение	solución
решение	solucións
деятельность	actividades
деятельность	actividade
еще	máis
данных	datos
данных	puntos
данных	información
плотность	densidade
берегу	costa
итог	resultado
россия	rusia
ничего	nada
ничего	non
села	eu
села	sentei
села	sentouse
села	senteime
села	sentou
села	onda
села	sentado
села	sentados
названия	nomes
названия	nome
названия	os
сан	san
сан	andrews
должен	debería
должен	que
должен	debo
должен	que
должен	debe
должен	debemos
должен	deben
должен	hai
права	dereitos
права	os
права	dos
права	carta
права	dereito
король	king
король	rei
король	o
король	xurxo
края	do
обычно	habitualmente
обычно	normalmente
обычно	adoita
обычно	xeral
обычно	adoitan
обычно	normalmente
обычно	normalmente
умер	morreu
умер	morreron
умер	morto
умер	morrer
умер	mortos
умер	morto
умер	morta
умер	morreu
власти	autoridades
службы	servizos
службы	os
службы	servizo
службы	de
система	sistema
система	de
университет	universidade
университет	de
университет	da
университет	universidades
университет	universitaria
должны	debería
должны	que
должны	debo
должны	que
должны	debe
должны	debemos
должны	deben
должны	hai
слова	palabras
слова	as
слова	verbas
флаг	bandeira
версии	versión
различных	diferentes
различных	distintas
различных	distinto
различных	distintos
различных	diferente
различных	diverso
различных	varias
различных	varios
различных	con
вновь	outra
вновь	vez
вновь	máis
вновь	novo
вновь	de
отец	pai
отец	papá
отец	pai
отец	o
отец	padre
общества	sociedade
общества	sociedades
общества	sociedade
обсуждение	discusión
многих	moitos
многих	cantas
многих	moitas
многих	cantos
войска	tropas
войска	as
детей	nenos
детей	os
детей	cativos
детей	fillos
детей	nenas
источник	fonte
источник	orixe
источник	de
вскоре	en
вскоре	canto
вскоре	axiña
вскоре	pronto
члены	membros
члены	do
должность	posición
обсуждения	debates
обсуждения	discusións
обсуждения	discusión
действия	acción
действия	as
действия	accións
действия	actividade
музей	museo
ряд	fila
душу	alma
дома	fogar
дома	casa
дома	á
дома	na
дома	casas
дома	vivendas
дома	casa
дома	fogares
дома	atención
дома	casas
дома	fogares
некоторых	algúns
некоторых	algunhas
некоторых	algo
некоторых	de
некоторых	un
почему	por
почему	que
почему	iso
школа	instituto
школа	escola
школа	colexio
выше	máis
выше	altos
выше	alto
выше	sobre
выше	ascende
выше	por
выше	riba
выше	da
выше	enriba
выше	arriba
выше	máis
выше	altos
выше	alta
выше	maior
выше	altas
выше	tan
выше	alto
чел	home
чел	meu
медаль	medalla
земли	terra
земли	país
земли	terras
режиссёр	director
режиссёр	dirección
режиссёр	de
правила	regras
правила	as
правила	normas
линии	liña
линии	fila
линии	liñas
линии	de
линии	trincheiras
линии	frases
места	lugares
места	lugares
места	sitios
места	onde
места	asentos
существует	existe
существует	real
существует	exista
категории	categoría
ссылка	enlace
компания	empresa
компания	compañía
используется	adoitaba
используется	antes
тысяч	miles
тысяч	milleiros
тысяч	mil
тысяч	de
тысяч	millar
начало	a
начало	comezar
начало	empezar
начало	comezando
начало	comezo
начало	principio
начало	empezando
начало	a
начало	comezando
начало	empezando
начало	comeza
начало	tiña
начало	iniciar
начало	comezaba
начало	comezar
италии	italia
италии	italiano
италии	italiana
италии	italianos
положение	situación
положение	posición
мужчин	homes
мужчин	os
северной	ao
северной	norte
северной	do
северной	do
северной	norte
острова	illas
острова	island
острова	illa
дело	caso
дело	se
теперь	agora
станция	comisaría
станция	estación
профессор	mestre
профессор	profesor
особенно	especialmente
особенно	neno
особенно	moi
особенно	particularmente
особенно	sobre
особенно	todo
особенно	particular
особенно	especialmente
особенно	sobre
особенно	todo
американский	estadounidense
американский	americanos
американский	americana
американский	americano
право	leis
право	lei
право	a
великобритании	a
великобритании	británico
великобритании	británica
великобритании	británicos
великобритании	británicas
великобритании	inglesa
лучше	mellor
лучше	mellores
шаблоны	patróns
правило	norma
правило	regra
правило	reglamento
правило	gobernar
андрей	andrew
роли	rol
роли	papel
сезон	tempada
сезон	de
люди	seres
люди	humanos
люди	os
люди	humáns
люди	xente
люди	persoas
люди	a
люди	pobo
управление	control
управление	controlar
управление	de
управление	xestión
управление	dirección
управление	a
сделать	facer
сделать	que
длина	lonxitude
хорошо	bo
хорошо	ben
хорошо	boa
хорошо	boas
хорошо	bos
хорошо	moi
хорошо	ben
хорошо	vale
хорошо	está
хорошо	acordo
иногда	veces
иногда	ás
вместо	en
вместо	vez
вместо	lugar
вместо	no
вместо	canto
вместо	diso
тип	escribir
тип	tipo
тип	de
тип	clase
кладбище	cemiterio
средняя	media
средняя	medio
средняя	oriente
средняя	media
средняя	medio
средняя	de
средняя	estadounidense
средняя	mediocre
театр	teatro
театр	recinto
театр	teatro
художник	pintor
художник	artista
художник	artistas
российская	rusa
российская	ruso
одно	unha
одно	un
возможность	oportunidade
возможность	de
возможность	oportunidades
возможность	a
возможность	posibilidade
какой	que
какой	o
создания	creación
премия	nobel
премия	pulitzer
премия	o
премия	premio
премия	premio
нас	nos
нас	nós
новые	novo
новые	novas
новые	nova
новые	novos
основные	principal
основные	importante
основные	básica
основные	básicos
основные	básico
основные	básicas
основные	as
всегда	sempre
известные	coñecido
известные	coñecidos
известные	de
южной	do
южной	sur
южной	sur
южной	do
южной	sudáfrica
метров	metros
практически	case
практически	practicamente
корпуса	corpo
корпуса	de
корпуса	fuxitivos
президент	presidente
президент	vicepresidente
президент	o
четыре	catro
четыре	4
стоит	ser
стоит	a
стоит	pena
стоит	paga
стоит	valor
стоит	vale
информация	información
большая	grande
большая	gran
большая	grandes
большая	grande
большая	grandes
большая	gran
большинство	a
большинство	maioría
большинство	parte
большинство	máis
большинство	maioría
кино	película
кино	filme
кино	cine
кино	cinema
кино	filmes
кино	cinema
кино	película
кино	filme
номер	número
деревни	aldeas
деревни	pobos
силы	forza
силы	a
силы	policía
силы	exército
силы	as
силы	forzas
внимание	atención
внимание	centre
внимание	centrarse
внимание	centramos
внимание	centrarme
внимание	foco
внимание	focalizar
государства	unidos
государства	ee
государства	estados
государства	uu
государства	eua
примерно	traducido
примерно	aproximadamente
движения	movementos
движения	tráfico
роман	novela
дней	días
новых	novo
новых	novas
новых	nova
новых	novos
джон	john
граф	contan
граф	contar
граф	conde
граф	con
граф	conta
граф	gráfico
граф	gráfica
новая	novo
новая	novas
новая	nova
новая	novos
известен	coñecido
известен	coñecidos
известен	de
сил	as
сил	forzas
каждый	todo
каждый	o
каждый	mundo
каждый	todos
каждый	os
каждый	as
каждый	todos
каждый	cada
каждый	todas
каждый	entre
каждый	cada
каждый	uns
каждый	un
потом	logo
потом	despois
потом	entón
потом	e
потом	daquela
счёт	relato
счёт	contas
счёт	conta
счёт	arranxar
книга	libro
отношения	relación
отношения	relacións
отношения	relacións
отношения	relación
доктор	médico
доктор	doutor
использовать	uso
использовать	usamos
использовать	usar
использовать	usan
стран	países
стран	paises
стран	dos
происходит	acontecendo
происходит	acontecer
происходит	ocorre
происходит	pasa
происходит	pasando
происходит	a
заголовок	título
лучший	mellores
лучший	mellor
восточной	oriental
восточной	orientais
восточной	oriental
восточной	este
видов	especie
видов	especies
удалось	e
удалось	puido
удалось	conseguimos
удалось	a
западной	occidental
всем	todo
всем	todos
всем	mundo
всем	o
всем	todo
всем	todos
всем	todas
всем	todo
всем	o
всем	mundo
всем	todos
здание	construír
здание	edificio
здание	construción
слово	palabra
дочь	filla
фон	de
фон	fondo
последний	último
последний	últimos
последний	pasado
последний	última
последний	o
последний	onte
представляет	representa
правил	regras
правил	as
правил	normas
точки	puntos
точки	cabos
точки	puntos
мария	mary
мария	maría
мария	maria
мария	maría
партия	festa
партия	partido
страницы	páxinas
спасибо	grazas
спасибо	moitas
позднее	despois
позднее	máis
позднее	tarde
позднее	logo
включает	inclúe
актёр	actor
включая	incluíndo
включая	mesmo
включая	incluído
включая	incluídos
включая	a
правительства	os
правительства	gobernos
получила	teño
получила	que
получила	tes
получила	ten
получила	temos
председатель	presidente
председатель	vicepresidente
председатель	o
председатель	cadeira
председатель	presidente
моря	mares
моря	alta
моря	mar
моря	mar
страна	país
вариант	opción
вариант	esta
дороги	estradas
дороги	camiños
имел	tiña
имел	que
имел	tiven
русские	rusa
русские	ruso
русские	rusos
русские	os
мир	mundo
мир	paz
мир	a
работа	traballo
работа	traballo
работа	traballar
работа	traballando
работа	a
работа	traballar
работа	traballo
японии	xapón
японии	xaponés
японии	xaponeses
серия	serie
серия	de
песня	canción
песня	cantiga
песня	cantar
песня	canto
становится	convértese
становится	en
становится	se
становится	vólvese
становится	é
вопросы	problemas
вопросы	cuestións
вопросы	temas
вопросы	asuntos
вопросы	preguntas
вопросы	as
вопросы	pregunta
вопросы	cuestións
завод	planta
завод	vexetais
завод	de
завод	fábrica
завод	fábricas
завод	industriais
штат	estado
проблемы	retos
проблемы	desafíos
проблемы	problema
проблемы	problemas
проблемы	os
проблемы	problema
проблемы	problemas
проблемы	cuestións
проблемы	temas
проблемы	asuntos
аль	al
ниже	na
ниже	debaixo
ниже	por
ниже	baixo
ниже	abaixo
ниже	embaixo
ниже	seccionada
ниже	máis
ниже	inferior
ниже	baixos
ниже	pulmonar
ниже	calefacción
улицы	rúas
улицы	polas
улицы	rúa
рядом	preto
рядом	do
рядом	da
рядом	de
рядом	preto
найти	atopar
развитие	desenvolvemento
развитие	da
развитие	de
развитие	xapón
развитие	proxecto
научно	cientificamente
научно	científicamente
директор	director
директор	dirección
директор	de
директор	director
директор	principal
командир	comandante
друг	amigo
друг	amiga
вернулся	volveu
считается	conta
считается	o
рок	rocha
рок	pedra
рок	rock
рок	de
мой	meu
мой	miña
мой	o
мой	a
мой	meus
мой	miña
мой	meus
мой	meu
отличие	diferenza
отличие	diferenzas
отличие	diferencia
отличие	mesmo
журнал	revistas
журнал	revista
журнал	time
журнал	revista
министр	ministro
министр	ministra
министр	pastor
министр	cabinet
министр	o
значение	significado
значение	sentido
значение	que
значение	significa
значение	explican
значение	o
значение	valor
значение	canto
значение	revenda
комитета	comité
производства	produción
производства	de
производства	producción
премьер	primeiro
сначала	primeiro
сначала	primeira
действительно	de
действительно	verdade
действительно	o
действительно	feito
действительно	grazas
действительно	verdade
действительно	realmente
действительно	global
действительно	de
действительно	realmente
действительно	moi
действительно	que
действительно	en
действительно	verdade
игра	partido
игра	xogo
игра	videoxogos
игра	de
решения	tomar
решения	decisións
решения	solucións
решения	solución
строительство	construír
строительство	edificio
строительство	construción
строительство	construción
строительство	construcción
строительство	construír
строительство	construtora
пункт	parágrafo
пункт	punto
мать	nai
мать	á
мать	mamá
снова	outra
снова	vez
снова	máis
снова	novo
снова	de
конечно	seguro
конечно	de
конечно	que
конечно	certo
конечно	claro
конечно	si
здания	edificios
поле	campo
поле	campos
поле	terreo
поле	foxa
написал	escribín
написал	escribiron
написал	escribiume
написал	escribiu
написал	a
значения	valores
пути	formas
пути	xeitos
пути	xeito
пути	maneiras
пути	de
пути	forma
женщины	mulleres
женщины	as
труда	traballo
майор	principais
майор	importante
майор	maior
провинция	provincia
провинция	do
программы	programas
храм	templo
исследования	estudos
исследования	estudios
исследования	análises
исследования	estudo
исследования	investigación
исследования	de
исследования	investigacións
исследования	investigar
какие	que
какие	o
обороны	defensa
обороны	defensa
обороны	da
мнение	opinión
мнение	que
мнение	a
мнение	na
мнение	opinión
мнение	opinións
сообщения	mensaxes
раздел	sección
востоке	leste
востоке	oriente
востоке	este
востоке	do
востоке	próximo
быстро	rápido
быстро	axiña
быстро	rápida
быстро	veña
быстро	marchar
быстро	rápido
быстро	velocidade
быстро	rápido
быстро	rapidamente
быстро	axiña
влияние	impacto
влияние	un
влияние	na
влияние	prazo
влияние	efecto
влияние	mellora
влияние	influencia
влияние	influír
епископ	bispo
следующий	próxima
следующий	ao
следующий	seguinte
следующий	lado
следующий	próximo
следующий	o
англии	inglaterra
капитан	capitán
капитан	meu
никто	ninguén
никто	non
никто	a
работает	funciona
работает	traballa
довольно	moi
довольно	bastante
довольно	bonita
довольно	ben
ленина	lenin
должно	debo
должно	que
должно	debe
должно	debemos
должно	deben
должно	hai
интернет	internet
руководитель	líder
армия	exército
армия	do
лейтенант	tenente
науки	ciencia
науки	a
науки	ciencias
науки	científica
науки	cencia
версия	versión
школе	instituto
школе	escola
школе	colexio
думаю	pensando
думаю	pensar
думаю	en
думаю	que
думаю	supoño
думаю	creo
полковник	coronel
воды	auga
титул	título
сражения	batallas
сражения	combates
князь	príncipe
князь	o
деревне	campo
деревне	aldea
деревне	da
деревне	pobo
деревне	vila
кубок	cunca
кубок	café
помимо	alén
помимо	máis
помимо	alá
помимо	aló
помимо	da
помимо	moi
помимо	lonxe
пять	cinco
пять	5
движение	movemento
движение	tráfico
движение	movemento
движение	movementos
движение	movimento
движение	xesto
выпуск	tema
выпуск	problema
святой	santo
святой	san
святой	sagrado
святой	santo
святой	santos
святой	sagrada
союз	unión
союз	sindicato
союз	sindicalista
союз	sindical
союз	do
ван	van
ван	pham
удалить	se
удалить	e
удалить	quitar
удалить	quitamos
остров	island
остров	illa
прав	dereitos
прав	os
прав	dos
прав	carta
прав	dereito
операции	as
операции	operacións
кажется	semella
кажется	que
кажется	parece
французский	franceses
французский	francés
французский	francesa
французский	francesas
издание	edición
необходимо	necesario
необходимо	necesaria
необходимо	necesarios
необходимо	necesarias
необходимо	preciso
необходимо	é
результаты	resultados
говорит	que
говорит	di
говорит	fala
говорит	fálalle
говорит	falar
говорит	di
говорит	que
говорит	dixo
павел	paul
пётр	peter
пётр	pedro
золотой	de
золотой	ouro
золотой	ouro
золотой	de
последние	último
последние	últimos
последние	pasado
последние	última
последние	o
последние	onte
последние	recente
последние	recentes
последние	últimos
известный	coñecido
известный	coñecidos
известный	de
известный	famoso
известный	famosos
известный	famosa
флота	negro
флота	frota
использование	usando
использование	usar
использование	usan
использование	uso
использование	usamos
использование	usar
использование	usan
далее	máis
далее	lonxe
далее	próxima
далее	ao
далее	seguinte
далее	lado
далее	próximo
далее	o
немецкий	alemán
немецкий	alemana
немецкий	alemaña
немецкий	alemáns
совершенно	totalmente
совершенно	completamente
совершенно	completo
совершенно	por
совершенно	totalmente
очередь	a
записи	discos
мог	podía
мог	podería
термин	termo
термин	prazo
термин	período
вокруг	redor
вокруг	arredor
вокруг	por
вокруг	aquí
вторая	segundo
вторая	segunda
дети	nenos
дети	fillos
дети	rapaces
дети	os
дети	cativos
дети	mozos
дети	nenos
дети	os
дети	cativos
дети	fillos
дети	nenas
дети	os
дети	bebés
дети	nenos
действий	acción
карьера	carreira
карьера	súa
франция	francia
франция	franza
должности	posicións
семьи	familias
семьи	as
семьи	familia
семьи	familiar
военный	militares
военный	militar
военный	exército
английский	inglés
английский	ingleses
английский	inglesa
числа	números
числа	das
числа	os
числа	número
создание	crear
создание	creamos
создание	unha
создание	crean
создание	creación
создание	crear
создание	creando
азии	asiática
азии	asiático
азии	asiáticos
азии	asia
азии	de
актриса	actriz
писать	escribir
писать	a
писать	escribía
писать	facendo
писать	súas
писать	escrita
писать	escribe
корпус	corpo
корпус	de
корпус	fuxitivos
относительно	relativamente
членов	membros
членов	do
позиции	posicións
речь	charla
речь	discurso
речь	expresión
речь	fala
евгений	eugene
жена	muller
жена	esposa
жена	dona
центральной	central
центральной	primordiais
центральной	centro
правительство	goberno
правительство	do
знак	sinal
знак	asinar
слишком	tamén
слишком	demasiado
слишком	moi
энциклопедия	enciclopedia
поэт	poeta
поэт	poetas
поэт	o
революции	revolución
революции	a
революции	revolucións
заместитель	axudante
парк	parque
парк	park
уровня	nivel
мало	pouco
мало	algo
мало	pequeno
мало	pequena
возможности	posibilidades
возможности	oportunidade
возможности	de
возможности	oportunidades
возможности	a
позволяет	os
позволяет	déixalles
позволяет	posibilita
позволяет	permite
позволяет	permite
ран	feridas
ран	as
третий	terceira
третий	terceiro
третий	terzo
формы	de
формы	formas
формы	forma
формы	documentos
формы	formas
оставить	deixar
начальник	xefe
начальник	o
брат	irmán
брат	meu
писал	escribín
писал	escribiron
писал	escribiume
писал	escribiu
писал	a
могу	poden
могу	podo
могу	podes
могу	podemos
могу	pode
могу	non
цвета	cor
цвета	cores
цвета	de
цвета	cores
цвета	cor
цвета	ser
победы	vitoria
победы	da
победы	victoria
победы	a
победы	gañar
единицы	unidades
единицы	unidade
интервью	entrevista
интервью	unha
интервью	entrevisto
интервью	entrevistas
путь	camiño
путь	senda
путь	seu
путь	así
путь	xeito
путь	como
путь	maneira
путь	forma
путь	camiño
новое	novo
новое	novas
новое	nova
новое	novos
книг	os
книг	libros
шоу	amosar
шоу	espectáculo
республика	república
медали	medallas
фильмов	filmes
организация	organización
организация	sindicato
красного	vermello
красного	vermella
красного	vermellos
красного	roxa
красного	comunista
события	eventos
события	sucesos
события	feitos
события	adversos
события	os
события	xuntanzas
события	acontecementos
никогда	non
никогда	nunca
изменения	cambios
изменения	cambia
изменения	os
изменения	muda
изменения	cambiar
изменения	mudar
изменения	cambio
перевод	tradución
производство	produción
производство	de
производство	producción
прежде	de
прежде	antes
играл	tocaba
играл	xogamos
играл	o
играл	papel
