категорія	kategori
площа	areal
площа	område
країни	landet
країни	land
країни	lande
країни	landene
країни	lande
назва	betegnelse
назва	navn
назва	betegnelse
назва	overskrift
назва	titel
назва	afsnit
наук	videnskaber
розташований	beliggende
розташований	lokaliseret
розташований	placeret
без	uden
голова	head
голова	hovede
голова	hovedet
голова	hoved
голова	formand
голова	bestyrelsesformand
народився	born
народився	fødte
народився	født
щодо	om
щодо	omkring
сторінка	siden
сторінка	side
сторінка	page
росії	rusland
росії	ruslands
все	alting
все	alt
все	alle
все	alt
київ	kiev
роботи	arbejder
роботи	arbejd
роботи	arbejde
роботи	arbejdet
біля	nær
веб	web
веб	www
веб	spind
праворуч	højre
праворуч	rigtigt
праворуч	ret
потім	derefter
потім	så
землі	jorden
землі	earth
землі	jord
землі	jordens
армії	hære
армії	hær
армії	hæren
армії	hærens
армії	army
однак	dog
однак	imidlertid
саме	samer
саме	nøjagtig
саме	præcis
північний	nordpå
північний	nordlige
північний	north
північний	nord
північний	nordlige
північний	nordlig
день	dag
день	dagen
день	kampdag
частина	del
південний	sydlige
південний	sydpå
південний	sydlige
південний	syd
смерті	death
смерті	død
смерті	døden
смерті	dødsfald
період	tidsrum
період	periode
період	perioden
перша	første
перша	først
такі	følger
такі	sådan
двох	to
навіть	selv
розташування	placering
розташування	placeringer
розташування	steder
розташування	lokaliteter
розташування	ordning
розташування	arrangement
розташування	lokalisering
розташування	beliggenhed
розташування	sted
розташування	placering
розташування	lokation
розташування	position
розташування	stilling
розташування	holdning
кар	karriere
кар	karrieren
три	tre
три	three
отримав	indhenter
працював	arbejdede
працював	bearbejdede
працював	bearbejdet
висота	højde
висота	elevation
висота	højden
висота	højde
входить	indtaster
шаблонів	stencil
різних	forskellige
різних	forskelligt
різних	anderledes
різних	forskellig
фільми	film
фільми	film
сільська	landdistrikt
сільська	landdistrikter
сільська	landdistrikterne
церква	church
церква	kirken
церква	kirke
створення	opretter
створення	oprette
створення	skabe
створення	generation
створення	generationen
створення	generering
створення	generations
створення	opretter
створення	oprette
створення	opret
створення	skabelse
створення	oprettelse
значення	betydning
значення	værdier
значення	værdien
значення	værdi
вул	str
системи	systemet
системи	ordning
системи	system
йому	ham
крім	undtagen
тоді	derefter
тоді	så
ніж	kniven
ніж	kniv
адреса	adresse
член	medlem
член	pik
франція	frankrig
франція	france
адміністративний	administrativ
адміністративний	administrativt
групи	grupper
групи	grupperne
буде	will
буде	vil
буде	bodø
там	der
динаміка	dynamik
динаміка	dynamikken
національний	nationale
національний	nationalt
національний	national
національний	landsdækkende
управління	styreformer
управління	regeringsførelse
управління	ledelse
управління	forvaltning
управління	styring
управління	management
управління	forvaltning
управління	ledelsen
управління	ledelse
всіх	alle
всіх	alt
всіх	alle
нього	ham
річки	floder
річки	floderne
річки	vandløb
річки	rivers
дата	date
дата	dato
людей	mennesker
людей	personer
людей	folk
людей	people
хоча	selvom
хоча	skønt
хоча	skønt
мови	sprog
мови	sprog
мови	sproget
українська	ukrainsk
українська	ukrainske
поселення	forlig
поселення	afvikling
поселення	afregning
розподіл	fordeling
розподіл	distribution
розподіл	uddeling
розподіл	omdeling
знаходиться	beliggende
знаходиться	lokaliseret
знаходиться	placeret
пізніше	senere
розвитку	udviklingen
розвитку	udvikling
вулиця	gade
вулиця	street
вулиця	gaden
кілька	få
хімічно	kemisk
згодом	senere
провінції	provinser
провінції	provinserne
картка	kort
картка	card
часто	hyppigt
часто	tit
часто	ofte
часто	tit
часто	ofte
олександр	alexander
офіційний	officielt
офіційний	embedsmand
офіційний	tjenestemand
офіційний	officiel
тис	taxus
департамент	afdeling
департамент	departement
департамент	afdelingen
віком	lagret
тощо	etc
тощо	mv
тощо	osv
майже	næsten
права	højre
права	rigtigt
права	ret
права	rettigheder
муніципалітетів	kommuner
муніципалітетів	kommunerne
церкви	kirker
церкви	kirkerne
стала	konstante
стала	konstant
голови	hoveder
голови	plat
голови	krone
голови	hovederne
голови	transplantation
південь	sydpå
південь	sydlige
південь	syd
вулиці	gader
вулиці	gaderne
перед	forudgående
перед	forud
перед	inden
перед	før
сім	syv
мав	havde
мав	haft
яке	hvilket
яке	hvilken
яке	hvilke
автор	opretter
автор	skaber
автор	skaberen
автор	forfatteren
автор	forfatter
автор	forslagsstiller
автор	ophavsmand
володимир	wladimir
володимир	volodymyr
володимир	vladimir
типу	indtast
типу	skriv
типу	type
академії	akademiet
академії	akademi
академії	academy
фільм	movie
фільм	film
фільм	folie
фільм	filme
фільм	film
карта	kort
карта	landkort
команди	kommandoer
команди	holdene
команди	hold
команди	teams
іван	ivan
іван	johannes
іван	john
використання	bruger
використання	brug
використання	anvendelse
використання	anvend
використання	anvendelser
головний	chef
головний	chief
головний	høvding
головний	vigtigste
головний	main
зоря	zarja
зоря	zorya
зоря	star
зоря	stjerne
зоря	stjernen
деякі	nogle
музей	museum
музей	museet
діяльність	aktiviteterne
діяльність	virksomhed
діяльність	aktiviteter
діяльність	aktiviteten
діяльність	aktivitet
частини	reservedele
частини	dele
закінчив	færdig
закінчив	færdigt
закінчив	afsluttet
закінчив	færdige
закінчив	afsluttede
джерела	kilder
джерела	udbyderne
джерела	udbydere
джерела	kilde
кам	lejre
кам	lejrene
честь	ære
честь	ære
організації	organisationer
організації	organisationerne
організації	organisere
організації	organiserer
своїх	deres
сил	styrkerne
сил	styrker
сил	kræfter
померли	dødsfald
дві	to
діяльності	aktiviteterne
діяльності	virksomhed
діяльності	aktiviteter
діяльності	aktiviteten
діяльності	aktivitet
клуб	klub
клуб	club
клуб	natklub
клуб	kølle
клуб	klubben
ігор	kampe
ігор	spil
ігор	igor
партії	party
партії	fest
партії	part
партії	parti
перелік	liste
перелік	list
перелік	optælling
перелік	tælling
роль	rolle
складається	består
усі	alle
усі	alt
усі	alle
україна	ukraine
свої	deres
свої	dens
свої	dets
свої	its
університет	university
університет	universitet
університет	universitetet
відомий	berømt
відомий	berømte
відомий	berømtheder
відомий	kendt
микола	nikolaj
микола	nikolai
микола	mikołaj
микола	nicolai
микола	mykola
італії	italien
спочатку	oprindeligt
спочатку	oprindelig
школа	skolen
школа	school
школа	skole
право	jus
право	højre
право	rigtigt
право	ret
право	jura
право	lovgivning
право	lov
євро	euroen
євро	euro
далі	yderligere
далі	videre
далі	næste
знову	igen
стали	blev
одна	et
одна	en
одна	én
хто	hvem
моря	haves
звання	rang
звання	rank
статус	status
статус	statussen
помер	dødt
помер	døde
помер	død
помер	dead
помер	døde
родини	familierne
родини	familier
польщі	polen
польщі	polens
львів	lviv
група	gruppe
група	group
група	gruppen
новий	ny
новий	nyt
новий	nye
зір	synet
зір	udsyn
зір	synet
зір	syn
зір	vision
зір	visioner
великий	big
великий	store
великий	stor
великий	stort
великий	fantastisk
великий	fedt
великий	stor
великий	skønt
великий	herligt
назви	navne
назви	betegnelser
залізниця	jernbanen
залізниця	jernbanerne
залізниця	jernbaner
залізниця	jernbaner
залізниця	jernbane
залізниця	jernbanen
система	systemet
система	ordning
система	system
північ	midnat
північ	nordpå
північ	nordlige
північ	north
північ	nord
більшість	højst
більшість	mest
більшість	majoritet
більшість	flertal
більшість	flertallet
особливо	særligt
особливо	specielt
особливо	især
особливо	specielt
особливо	især
народження	born
народження	fødte
народження	født
народження	fødsler
народження	fødsel
народження	fødslen
інформація	info
інформація	oplysninger
інформація	oplysning
інформація	information
інформація	oplysninger
інформація	underretning
влади	myndighederne
влади	myndigheder
округ	okrug
округ	distriktet
округ	district
округ	distrikt
інститут	instituttet
інститут	institute
інститут	institut
інститут	institut
інститут	institution
інститут	institutionen
будинок	house
будинок	huset
будинок	hus
дослідження	forskning
дослідження	efterforskning
дослідження	udforskning
дослідження	undersøgelser
дослідження	studier
війна	krigen
війна	krig
війна	war
війна	krige
війна	krigsførelse
комуни	kommune
комуни	kollektiv
приблизно	om
приблизно	omkring
багатьох	mange
відповідно	henholdsvis
війська	tropperne
війська	tropper
регіон	region
велика	big
велика	store
велика	stor
велика	stort
велика	magna
людини	mennesker
рід	klan
рід	klanen
рід	reid
рід	slægter
рід	slægt
рід	reed
дітей	børn
дітей	børns
міст	bro
міст	bridge
міст	broen
міст	anzac
міст	byerne
міст	storbyer
міст	byer
міст	pont
мала	mala
мала	malaya
генерал	generelt
генерал	generel
генерал	generelle
генерал	almindelig
мали	havde
мали	haft
доходів	ligestilling
доходів	lighed
доходів	ligebehandling
основі	bundter
статей	artikler
статей	genstande
статей	artiklerne
навчання	studere
навчання	studerer
навчання	undersøgelse
навчання	studie
навчання	studier
навчання	læring
навчання	lærer
навчання	lære
навчання	indlæring
навчання	vejledning
єднання	beslag
єднання	fittings
син	søn
фізична	fysiske
фізична	fysisk
рішення	afgørelse
рішення	beslutning
рішення	afgørelsen
рішення	afgørelser
рішення	beslutninger
рішення	opløsninger
рішення	løsninger
рішення	løsningsforslag
питання	spørgsmål
питання	spørgsmål
питання	emner
питання	problemer
питання	mærkesager
питання	spørgsmål
питання	ledetråd
питання	fingerpeg
досить	nok
люди	mennesker
люди	mennesker
люди	personer
люди	folk
люди	people
тепер	nu
ним	ham
медіана	medianen
медіана	median
компанії	selskaber
компанії	virksomheder
компанії	firmaer
іншими	ydmyg
іншими	andre
походження	oprindelse
походження	oprindelsessted
дані	oplysninger
дані	data
дані	dani
роду	retmæssigt
видання	udgaven
видання	udgave
видання	edition
видання	udstedelse
раніше	tidligere
раніше	tidligere
румунії	rumænien
зазвичай	normalt
зазвичай	normalt
зазвичай	sædvanligvis
зазвичай	typisk
сан	san
використовується	brugte
використовується	anvendt
використовується	brugt
використовується	udnyttet
команда	kommandoen
команда	command
команда	kommando
команда	holdet
команда	hold
команда	teamet
команда	team
всього	samlet
таблиці	tabellerne
таблиці	tabeller
таблиці	borde
таблиці	bordet
таблиці	bord
таблиці	tabel
початок	start
початок	starter
початок	begynd
початок	begynd
початок	begynder
початок	begyndelse
початок	begyndelsen
початок	begynder
початок	start
початок	startende
початок	starter
пояс	talje
пояс	taljen
пояс	bælte
пояс	sele
пояс	bæltet
сергій	sergei
сергій	serhiy
сергій	sergiy
сергій	sergius
сергій	sergej
станція	tashkent
станція	station
станція	stationen
станція	novosibirsk
існує	eksisterer
існує	eksistere
існує	findes
існує	eksisterer
існує	eksistere
існує	findes
проект	projekt
проект	project
проект	projektet
мати	mor
мати	moder
чоловік	husbond
чоловік	ægtemand
чоловік	mand
чоловік	mennesket
чоловік	mand
чоловік	manden
ліворуч	venstre
усіх	alle
книги	bøger
книги	bogen
книги	book
книги	bog
михайло	mikhail
михайло	michael
країн	landene
країн	lande
нагороди	tildelinger
нагороди	awards
поштові	porto
поштові	postforsendelser
офіційна	officielt
офіційна	embedsmand
офіційна	tjenestemand
офіційна	officiel
індекси	indeks
індекси	indekser
індекси	fortegnelser
індекси	indekser
переважно	hovedsageligt
переважно	primært
переважно	hovedsagelig
дії	transaktioner
дії	operationer
дії	søgsmål
дії	handling
дії	handlinger
дії	foranstaltninger
дії	aktioner
дії	aktiviteten
дії	aktivitet
дії	aktion
дії	action
дії	handling
дії	foranstaltninger
дії	indsats
станції	station
станції	stationen
станції	stationer
станції	stationerne
світі	smagt
світі	smagte
немає	ingen
освіти	uddannelse
освіти	undervisning
професор	professor
руху	flytter
руху	flytte
руху	flytning
японії	japan
служби	tjenester
служби	tjenesteydelser
служби	ydelser
служби	serviceydelser
служби	betjening
служби	forkyndelse
служби	tjenesteydelse
служби	tjeneste
служби	service
відомі	vidst
відомі	kendte
відомі	kendt
виробництва	fremstilling
орган	organ
орган	organet
різні	forskellige
різні	forskelligt
різні	anderledes
різні	forskellig
різні	forskellige
різні	diverse
різні	forskelligt
поділ	divisioner
поділ	afdelinger
поділ	opsplitning
поділ	fission
поділ	afdeling
поділ	opdeling
поділ	division
поділ	hovedgruppe
треба	behov
треба	gotta
довжина	længde
довжина	længden
сили	styrke
сили	modstandsdygtighed
сили	styrkerne
сили	styrker
сили	kræfter
іграх	ol
шевченка	kor
основні	basal
основні	basic
основні	grundlæggende
роботу	arbejder
роботу	arbejd
роботу	arbejde
роботу	arbejdet
іванович	ivanovich
неї	overbevisninger
неї	neuilly
прапора	flag
тих	syr
тих	sy
дня	dag
дня	dagen
дня	kampdag
твори	essays
твори	stile
герб	herb
росія	rusland
росія	ruslands
василь	basse
василь	basilikum
василь	vasil
василь	vasili
депутатів	stedfortrædere
іспанії	spanien
індекс	indeks
місця	pladser
місця	steder
місця	placeringer
місця	steder
місця	lokaliteter
місця	pladser
місця	sæder
відбувається	sker
розвиток	udviklingen
розвиток	udvikling
альбом	album
альбом	plade
альбом	albummet
товариства	society
товариства	samfundet
товариства	samfund
засновані	baseret
гравці	aktører
гравці	spillerne
гравці	spillere
серії	serier
серії	serie
серії	serien
серії	episoder
німеччини	tyskland
просто	simpelthen
просто	bare
нові	ny
нові	nyt
нові	nye
письменник	forfatter
письменник	skribent
інформації	info
інформації	oplysninger
слова	ord
зараз	nu
зараз	aktuelt
працює	løber
працює	løbe
працює	kører
працює	arbejder
працює	virker
батько	far
батько	fader
декілька	adskillige
декілька	flere
декілька	adskillige
декілька	flere
відомості	oplysning
відомості	information
відомості	oplysninger
відомості	underretning
відомості	detaljer
розмір	størrelse
розмір	størrelsen
розмір	str
президент	præsidenten
президент	formand
президент	præsident
президента	præsidentens
москва	moskvas
москва	moskva
американський	amerikaner
американський	american
американський	amerikanske
американський	amerikansk
повністю	helt
повністю	fuldstændigt
повністю	fuldstændig
повністю	totalt
посилання	henvisninger
посилання	referencer
посилання	link
посилання	linket
посилання	henvisning
посилання	reference
посилання	link
посилання	links
пісні	sange
члени	medlemmer
члени	medlemmerne
науки	naturvidenskab
науки	videnskab
нова	ny
нова	nyt
нова	nye
нова	nova
роман	romerne
роман	romere
роман	romerske
роман	roman
роман	romer
роман	romersk
річка	river
річка	floden
річка	flod
чотири	fire
чотири	four
другий	sekund
другий	andet
другий	anden
обсерваторія	overvågningscenter
обсерваторія	observatoriet
обсерваторія	observatorium
шаблон	mønsteret
шаблон	mønster
шаблон	skabelonen
шаблон	skabelon
відкритий	åbent
відкритий	åbn
відкритий	åben
відкритий	offentlighed
відкритий	offentligt
відкритий	offentlige
відкритий	offentligheden
відкритий	offentlig
відкритий	blottet
відкритий	eksponerede
відкритий	udsat
відкритий	afsløret
відкритий	eksponeret
збройних	bevæbnede
збройних	væbnet
збройних	armeret
збройних	bevæbnet
збройних	væbnede
можливість	kapacitet
можливість	evne
можливість	formåen
можливість	mulighed
можливість	funktion
можливість	funktionen
можливість	mulighed
можливість	evner
можливість	evnen
можливість	evne
текст	tekst
текст	sms
текст	teksten
текст	forgrunden
учасники	deltagere
учасники	deltagere
учасники	deltagere
учасники	deltagerne
учасники	medlemmer
учасники	medlemmerne
дерев	træer
дерев	træerne
прапор	flag
тел	tel
тел	tlf
галузі	industries
галузі	industrier
галузі	brancher
галузі	industri
галузі	erhverv
галузі	industrien
ширина	bredde
ширина	bredden
чемпіон	mester
чемпіон	champion
гравець	player
гравець	spilleren
гравець	spiller
гравець	afspiller
івана	ivana
можливо	måske
можливо	muligt
можливо	mulige
можливо	mulig
поблизу	nær
поблизу	nærheden
поблизу	nærliggende
термін	term
термін	benævnelse
стало	blev
стало	mærkede
стало	føltes
стало	følt
стало	følte
стало	filt
юрій	yuriy
юрій	yuri
великі	large
великі	store
великі	stor
великі	stort
великі	big
великі	store
великі	stor
великі	stort
добре	fine
добре	fint
добре	god
добре	gode
добре	godt
добре	okay
добре	jamen
король	konge
король	kongens
король	kong
король	kongen
король	king
лінії	strækninger
лінії	linier
лінії	linjer
випускники	kandidater
виконання	optræder
виконання	udfører
виконання	optræde
виконання	udfører
виконання	løber
виконання	løbe
виконання	kører
виконання	gennemførelse
виконання	fuldbyrdelse
виконання	udførelse
виконання	henrettelse
учасник	medlem
учасник	deltager
учасник	deltager
існування	eksistensen
існування	eksistens
питань	spørgsmål
питань	ledetråde
питань	spørgsmål
питань	emner
питань	problemer
питань	mærkesager
доктор	lægen
доктор	læge
доктор	doktor
доктор	doctor
художник	maleren
художник	maler
художник	kunstner
художник	artist
форми	blanketter
форми	former
форми	formularer
форми	former
форми	figurer
підприємства	foretagender
підприємства	virksomhederne
підприємства	virksomheder
підприємства	erhvervspolitik
підприємства	foretagende
підприємства	virksomhed
підприємства	enterprise
творів	multimedia
творів	multimedier
творів	multimedie
творів	sammensætninger
заснування	grundlæggelse
заснування	stiftende
правління	trustees
правління	bestyrelse
правління	bord
правління	bræt
правління	regering
правління	regeringen
сен	sen
сен	vod
сен	seine
сен	sankt
сен	helgen
сен	saint
поштовий	postforsendelser
секретар	sekretær
галерея	galleriet
галерея	galleri
галерея	galleria
друга	sekund
друга	andet
друга	anden
друга	ven
друга	veninde
великих	large
великих	store
великих	stor
великих	stort
містить	indholder
містить	indeholder
містить	indeholder
містить	indeholde
територія	område
територія	territorium
політики	politik
політики	politikeres
політики	politikere
політики	politikerne
політики	politik
політики	politikker
політики	politikkerne
університеті	campus
формування	dannelse
формування	formation
формування	stiftelse
сьогодні	idag
анатолій	anatoly
види	dyrearter
види	art
види	dyreart
види	arter
дружина	konen
дружина	kone
дружина	hustru
світ	world
світ	verden
андрій	andrej
андрій	andrej
андрій	andrei
андрій	andrij
івано	ivano
зміни	ændringer
зміни	modifikationer
зміни	skift
зміни	forskydninger
зміни	forandringer
зміни	ændringer
ред	rødt
ред	røde
ред	rød
ред	red
ред	razziaer
днів	dage
наукових	videnskabeligt
наукових	videnskabelig
номер	tal
номер	antal
номер	nummer
справ	anliggender
програми	ansøgning
програми	anvendelse
програми	applikation
програми	programmer
програми	anvendelser
програми	ansøgning
програми	ansøgninger
програми	applikationer
програми	programmer
програми	programmerne
програми	softwaren
програми	programmel
програми	software
партія	party
партія	fest
партія	part
партія	parti
події	eksklusivitet
події	incidens
події	forekomst
події	begivenheder
події	hændelser
події	arrangementer
події	events
події	begivenhederne
події	hændelse
події	begivenheden
події	event
події	begivenhed
тип	indtast
тип	skriv
тип	type
зображень	billeder
укр	eng
чемпіонат	fina
чемпіонат	fis
чемпіонат	mesterskabet
чемпіонат	mesterskab
чемпіонат	championship
вище	ovenfor
вище	over
вище	ovenover
вище	ovenstående
вище	højere
категорії	kategorierne
категорії	kategorier
проблеми	problemer
проблеми	spørgsmål
проблеми	emner
проблеми	problemer
проблеми	mærkesager
людина	homo
людина	menneskeligt
людина	menneskelige
людина	menneskelig
людина	menneske
людина	mennesket
людина	mand
людина	manden
вікіпедія	wikipedia
головним	hovedsageligt
головним	primært
головним	hovedsagelig
число	tal
число	antal
число	nummer
альбоми	album
альбоми	albummer
розташовані	beliggende
розташовані	lokaliseret
розташовані	placeret
розташовані	udstationeret
розташовані	stationeret
білорусі	belarus
білорусі	hviderusland
петро	pyotr
петро	petro
петро	petr
петро	peter
петро	piotr
отримала	modtages
отримала	modtagne
отримала	modtog
отримала	modtaget
почали	startet
почали	påbegyndt
почали	begyndte
почали	begyndt
почали	startede
замість	istedet
комітету	komiteen
комітету	udvalg
комітету	udvalget
мало	malo
рівні	niveauerne
рівні	niveauer
процес	process
процес	proces
менше	mindre
менше	færre
менше	færre
менше	mindre
значно	betydeligt
значно	markant
значно	signifikant
сезону	årstid
сезону	sæsonen
сезону	sæson
правило	regel
правило	reglen
режисер	direktør
режисер	instruktør
режисер	direktøren
режисер	bestyrelsesmedlem
чому	hvorfor
завжди	altid
загальна	generiske
загальна	generisk
загальна	generelt
загальна	overordnet
загальна	samlet
загальна	samlet
ряд	serier
ряд	serie
ряд	serien
погода	vejret
погода	vejr
завод	plant
завод	plante
завод	anlæg
вплив	virkning
вплив	indvirkning
вплив	virkninger
вплив	impact
вплив	indflydelsen
вплив	indflydelse
вплив	påvirkning
рух	bevægelse
рух	trafik
рух	trafikken
рух	bevægelighed
рух	flytning
рух	bevægelse
рух	bevægelser
компанія	selskab
компанія	firma
компанія	kompagni
компанія	virksomhed
слід	fodaftryk
слід	fodspor
слід	sku
слід	skulle
слід	bør
слід	skal
слід	burde
площі	områder
площі	arealer
астероїд	asteroide
віктор	viktor
віктор	viktor
віктор	victor
читати	læses
читати	læse
читати	læs
читати	læst
застосування	anvendte
застосування	anvendt
застосування	ansøgt
застосування	ansøgte
застосування	pålægger
закінчення	slutning
закінчення	afslutning
закінчення	slut
закінчення	ende
закінчення	ophør
останній	sidste
останній	sidst
перше	første
перше	først
скликання	rada
слово	ord
слово	ordet
слово	word
книга	bogen
книга	book
книга	bog
захисту	beskyttende
захисту	beskytter
захисту	beskytte
виступи	kortere
виступи	skinnet
радянської	lietuvos
центрі	entreprenør
вважається	overvejede
вважається	overvejes
вважається	overvejet
вважається	betragtede
гри	vildt
гри	spillet
гри	kamp
гри	spil
гри	leg
гри	gameplay
призначений	tiltænkt
призначений	påtænkte
призначений	tilsigtet
призначений	påtænkt
тіла	body
тіла	lig
тіла	kroppen
тіла	krop
тіла	karrosserier
тіла	kroppe
тіла	lig
тіла	organer
основному	hovedsageligt
основному	primært
основному	hovedsagelig
сезон	årstid
сезон	sæsonen
сезон	sæson
жителів	lokale
жителів	lokalbefolkningen
назвали	opkaldt
назвали	navngivet
назвали	navngivne
назвали	kaldt
назвали	ringet
назвали	kaldet
назвали	ringede
назвали	kaldte
марія	maria
футболіст	fodboldspiller
теж	også
кількості	undertal
джон	johannes
джон	john
джон	harald
джон	jon
володар	lord
володар	herre
поет	poet
поет	digter
матчів	matches
матчів	matcher
матчів	tændstikker
матчів	kampe
матчів	match
клуби	klubber
клуби	natklubber
клуби	køller
клуби	klubberne
ігри	gaming
ігри	kampe
ігри	spil
повернувся	returneret
повернувся	returnerede
відома	vidst
відома	kendte
відома	kendt
відома	berømt
відома	berømte
відома	berømtheder
відома	kendt
дозволяє	lader
дозволяє	aktiverer
дозволяє	muliggør
дозволяє	tillader
відкриті	åbent
відкриті	åbn
відкриті	åben
відкриті	åbnede
відкриті	åbnet
директор	direktør
директор	instruktør
директор	direktøren
директор	bestyrelsesmedlem
директор	rektor
заступник	handler
заступник	skuespil
заступник	næstformand
заступник	vice
заступник	assisterende
заступник	stedfortræder
заступник	vicesherif
заступник	stedfortrædende
заслужений	beæret
заслужений	beæret
заслужений	æret
часи	tidspunkter
часи	gange
часи	tiderne
часи	tider
часи	times
теорії	teorier
середній	midten
середній	midterste
середній	mellemste
середній	gennemsnitlige
середній	gennemsnitlig
середній	gennemsnit
середній	medium
середній	mellemstor
середній	medie
середній	mediet
уряд	regering
уряд	regeringen
виробництво	produktion
виробництво	fremstilling
виробництво	fremstilling
виробництво	fremstillingsvirksomhed
виробництво	fabrikation
кіно	film
кіно	biografen
кіно	biograf
кіно	movie
кіно	film
парк	park
парк	parkere
парк	parken
створено	genererede
створено	genereret
створено	oprettede
створено	skabt
створено	oprettet
окрім	bortset
окрім	undtagen
окрім	udover
повстання	opstanden
повстання	opstand
повстання	opstand
повстання	oprør
повстання	optøjer
повстання	oprør
повстання	oprøret
навколо	omkring
жінок	kvinderne
жінок	kvinder
провінція	provins
провінція	provinsen
спорту	sports
спорту	sport
