категорија	kategori
основни	essentielt
основни	afgørende
основни	væsentlige
основни	væsentlig
основни	basal
основни	basic
основни	grundlæggende
сателитот	satellitbaseret
сателитот	satellit
можат	kan
можат	can
користи	brug
користи	anvendelse
користи	anvend
нив	them
нив	dem
класификација	indplacering
класификација	klassifikation
класификација	klassificering
група	gruppe
група	group
група	gruppen
истражувања	rundspørger
истражувања	undersøgelser
истражувања	forskning
европа	eu
европа	europe
европа	europa
прв	første
прв	først
држави	stater
држави	staterne
држави	landene
држави	lande
откриен	opdaget
откриен	registreret
откриен	påvist
откриен	detekteret
откриен	afslørede
откриен	afsløret
проучување	studere
проучување	studerer
проучување	undersøgelse
проучување	studie
проучување	studier
пат	pat
пат	vejen
пат	vej
пат	landevej
галаксии	galakser
август	august
вклучен	involverede
вклучен	involveret
вклучен	forlovede
вклучен	engageret
вклучен	engagerede
вклучен	forlovet
предмет	element
предмет	punkt
предмет	genstand
предмет	objekt
предмет	emne
предмет	emnet
астрономски	astronomiske
соѕвездие	stjernebillede
набљудување	bemærkning
набљудување	observation
набљудување	iagttagelse
мај	may
мај	maj
мај	kan
истражувачи	opdagelsesrejsende
истражувачи	forskere
истражувачи	forskerne
критериуми	kriterier
критериуми	kriterierne
март	marts
март	march
март	marchere
користена	brugte
користена	anvendt
користена	brugt
користена	udnyttet
ѕвезди	stjernerne
ѕвезди	stjerner
ѕвезди	stars
голема	large
голема	store
голема	stor
голема	stort
голема	big
голема	store
голема	stor
голема	stort
секој	nogen
секој	hver
цел	mål
поделби	divisioner
поделби	afdelinger
јули	juli
америка	america
америка	amerika
америка	usa
цар	zar
цар	kejseren
цар	kejser
цар	zar
често	hyppigt
често	tit
често	ofte
често	tit
често	ofte
поправени	fastsat
поправени	faste
поправени	fast
поправени	fikseret
поправени	repareres
поправени	reparerede
поправени	repareret
истражување	undersøgelse
истражување	forskning
работи	ting
работи	tingene
работи	arbejder
работи	virker
работи	arbejder
работи	arbejdende
работи	arbejde
работи	ting
градови	byer
градови	byerne
градови	storbyer
градови	byer
места	pladser
места	steder
места	pletter
места	pladser
места	sæder
места	slots
април	april
роден	born
роден	fødte
роден	født
октомври	oktober
земја	landet
земја	land
земја	lande
земја	jorden
земја	earth
земја	jord
земја	jordens
повторно	igen
око	øje
око	øjne
око	blik
око	eye
око	øjet
франција	frankrig
франција	france
димензии	dimensioner
димензии	dimensionerne
округот	county
округот	amtet
округот	amt
округот	amtskommune
округот	herredet
позната	vidst
позната	kendte
позната	kendt
позната	berømt
позната	berømte
позната	berømtheder
позната	kendt
позната	bekendt
позната	velkendt
нивните	deres
галаксија	galaksen
галаксија	galakse
галаксија	galaxy
игри	kampe
игри	spil
деклинација	deklination
историја	historik
историја	historie
откако	efter
ноември	november
јуни	juni
јуни	june
лакот	buk
лакот	sløjfe
лакот	bov
лакот	bue
живот	liv
живот	livet
живот	livstid
живот	life
северна	nordlige
северна	nordlig
настани	begivenheder
настани	hændelser
настани	arrangementer
настани	events
настани	begivenhederne
ширина	bredde
ширина	bredden
култура	kulturen
култура	kultur
центар	centrum
центар	midtpunkt
центар	center
центар	midten
центар	centreret
центар	centret
центар	centrum
центар	centre
центар	center
центар	centreret
втората	sekund
втората	andet
втората	anden
население	befolkningen
население	indbyggertal
население	befolkning
население	indbyggere
декември	december
мери	meri
мери	mary
мери	maria
дела	arbejder
дела	virker
дела	gerninger
дела	della
ден	dag
ден	dagen
ден	kampdag
состојба	stat
состојба	state
состојба	delstat
состојба	tilstand
состојба	tilstand
состојба	betingelse
состојба	stand
дијаметар	diameter
рим	rom
рим	roms
особено	særligt
особено	specielt
особено	især
особено	specielt
особено	især
означена	tagget
означена	taggede
означена	markeret
италија	italia
италија	italien
тогаш	derefter
тогаш	så
реката	river
реката	floden
реката	flod
леќа	linse
леќа	linsen
земји	landene
земји	lande
шаблон	mønsteret
шаблон	mønster
шаблон	skabelonen
шаблон	skabelon
вид	venlig
член	medlem
беа	var
познат	vidst
познат	kendte
познат	kendt
познат	berømt
познат	berømte
познат	berømtheder
познат	kendt
округ	county
округ	amtet
округ	amt
округ	amtskommune
округ	distriktet
округ	district
округ	distrikt
затоа	derfor
американски	amerikaner
американски	american
американски	amerikanske
американски	amerikansk
област	oblast
област	areal
област	område
јужна	sydlige
јужна	sydpå
јужна	sydlige
јужна	syd
едно	et
едно	en
едно	én
етапа	etape
етапа	stadie
етапа	scenen
етапа	stage
етапа	fase
забележан	seende
износ	beløb
износ	mængde
филмови	film
филмови	film
англиски	englændere
англиски	engelske
англиски	engelsk
англиски	english
бугарија	bulgarien
првенство	mesterskabet
првенство	mesterskab
првенство	championship
опсерваторија	overvågningscenter
опсерваторија	observatoriet
опсерваторија	observatorium
дури	selv
грција	grækenland
однос	samleje
однос	relation
однос	relationer
однос	forholdet
однос	forhold
содржи	indholder
содржи	indeholder
милиони	millioner
милиони	millioner
збор	ord
збор	ordet
збор	word
нивната	deres
февруари	februar
работа	jobbet
работа	job
работа	arbejder
работа	arbejd
работа	arbejde
работа	arbejdet
функција	funktion
функција	funktionen
држава	landet
држава	land
држава	lande
држава	stat
држава	state
држава	delstat
држава	tilstand
календари	kalendere
секоја	hver
секоја	hver
русија	rusland
русија	ruslands
постои	eksisterer
постои	eksistere
постои	findes
метри	målere
метри	meter
метри	meter
нејзината	hende
нејзината	hendes
големи	large
големи	store
големи	stor
големи	stort
големи	big
големи	store
големи	stor
големи	stort
четири	fire
четири	four
џон	johannes
џон	john
џон	harald
џон	jon
олимписки	olympiske
олимписки	olympic
олимписки	olympisk
делови	reservedele
делови	dele
политика	politik
политика	politik
видови	sorter
видови	dyrearter
видови	art
видови	dyreart
видови	arter
империја	empire
империја	imperiet
империја	imperium
главен	chef
главен	chief
главен	høvding
главен	vigtigste
главен	main
врска	link
врска	linket
врска	relation
врска	relationer
врска	forholdet
врска	forhold
врска	obligation
врска	bond
свети	shine
свети	skinne
свети	hellig
свети	helligt
свети	hellige
свети	sankt
свети	helgen
свети	saint
свети	glød
свети	gløder
телескоп	kikkert
телескоп	teleskop
групи	grupper
групи	grupperne
награда	belønning
награда	dusør
награда	præmie
награда	tilslag
награда	award
награда	tildeling
значи	mener
значи	middelværdi
значи	betyder
разговор	samtalen
разговор	samtale
разговор	konversation
разговор	chatte
разговор	chat
филм	movie
филм	film
филм	folie
филм	filme
филм	film
википедија	wikipedia
крај	slutning
крај	afslutning
крај	slut
крај	ende
крај	ophør
вода	vand
резултат	scoring
резултат	score
резултат	resultat
резултат	resultatet
улога	rolle
претседател	præsidenten
претседател	formand
претседател	præsident
училиште	skolen
училиште	school
училиште	skole
страница	siden
страница	side
страница	page
западна	vestlig
западна	vest
западна	western
западна	vestligt
западна	vestlige
нови	ny
нови	nyt
нови	nye
песни	sange
организација	organisation
организација	organisering
организација	tilrettelæggelse
организација	organisationen
организација	organisation
организација	tilrettelæggelse
организација	organisering
организација	organisationen
лидери	lederne
лидери	ledere
познато	bekendt
познато	velkendt
редослед	bestilling
редослед	ordre
редослед	rækkefølge
редослед	order
редослед	bestil
сезона	årstid
сезона	sæsonen
сезона	sæson
игра	vildt
игра	spillet
игра	kamp
игра	spil
игра	leg
веќе	allerede
основа	grunde
основа	begrundelser
основа	grundlaget
основа	grundlag
основа	basis
населба	forlig
населба	afvikling
населба	afregning
населба	kvarter
населба	nabolag
населба	naboskab
сили	styrkerne
сили	styrker
сили	kræfter
обично	normalt
обично	sædvanligvis
обично	normalt
обично	sædvanligt
обично	sædvanlige
обично	sædvanlig
подредени	underordnede
бројни	talrige
промени	forandringer
промени	ændringer
промени	skift
промени	ændring
промени	forandring
промени	ændr
разлика	sondringen
разлика	skelnen
разлика	sondring
разлика	diff
разлика	forskel
употреба	brug
употреба	anvendelse
употреба	anvend
форма	formen
форма	forme
форма	form
форма	formular
форма	blanket
форма	form
форма	formen
договор	deal
договор	aftale
договор	enighed
договор	overenskomst
договор	aftale
договор	kontrakten
договор	kontrakt
договор	traktaten
договор	traktat
изграден	bygget
изграден	byggede
изграден	opbygget
изграден	indbygget
изграден	konstruerede
изграден	konstrueret
некој	nogen
некој	nogen
некој	nogen
лига	league
лига	ligaen
лига	liga
лига	liga
влијание	virkning
влијание	indvirkning
влијание	virkninger
влијание	impact
влијание	indflydelsen
влијание	indflydelse
влијание	påvirkning
членови	medlemmer
членови	medlemmerne
починал	døde
површина	overflade
површина	overfladen
површина	skrivebord
површина	computer
површина	desktop
неа	hende
неа	hendes
неа	nea
после	efter
фудбалери	fodboldspillere
острови	øerne
острови	øer
вештачки	kunstigt
вештачки	kunstig
вештачки	kunstigt
вештачки	kunstige
ред	bestilling
ред	ordre
ред	rækkefølge
ред	order
ред	bestil
ред	ro
ред	række
ред	row
лица	personer
лица	personers
лица	ansigterne
лица	ansigter
почеток	start
почеток	starter
почеток	begynd
почеток	begynder
почеток	begyndelse
почеток	begyndelsen
народи	folkeslag
народи	befolkninger
син	søn
албум	album
албум	plade
албум	albummet
никола	nikola
никола	nicola
македонска	makedonske
нова	ny
нова	nyt
нова	nye
австралија	australiens
австралија	australien
тур	rundvisning
тур	tour
тур	turné
тур	rundtur
повеќето	højst
повеќето	mest
александар	aleksandar
александар	alexander
вилијам	william
вилијам	vilhelm
татко	far
татко	dad
татко	svigerfar
татко	far
татко	fader
движење	bevægelse
движење	flytter
движење	flytte
движење	flytning
движење	bevægelighed
движење	flytning
движење	bevægelse
движење	bevægelser
дело	skødet
дело	dåd
дело	gerning
дело	arbejder
дело	arbejd
дело	arbejde
дело	arbejdet
власт	autoritet
власт	bemyndigelse
власт	myndighed
власт	effekt
власт	kraft
власт	strøm
власт	power
власт	magt
прва	første
прва	først
мора	må
мора	skal
англија	englands
англија	england
развој	udviklingen
развој	udvikling
деца	børn
деца	kids
деца	unger
деца	børn
деца	børns
лево	venstre
главно	hovedsageligt
главно	primært
главно	hovedsagelig
србија	serbien
србија	serbiens
сега	nu
кариера	karriere
кариера	karrieren
кариера	karrierer
кариера	karriere
кариера	karriereforløb
општини	kommuner
општини	kommunerne
храм	templet
храм	tempel
храм	temple
ниво	niveau
ниво	plan
ниво	level
облик	formen
облик	forme
облик	form
тим	tim
тим	holdet
тим	hold
тим	teamet
тим	team
сателити	satellitter
сателити	satellitterne
ера	æra
ера	era
ера	epoke
музика	music
музика	musik
музика	musikken
германски	tysk
германски	tysker
германски	tyske
видете	se
археолошки	arkæologiske
археолошки	arkæologisk
близина	nærheden
близина	nærliggende
дали	gjorde
дали	gør
универзитет	university
универзитет	universitet
универзитет	universitetet
море	søs
море	sea
море	hav
море	havet
пати	tidspunkter
пати	gange
пати	tiderne
пати	tider
пати	times
пет	fem
париз	paris
целосно	helt
целосно	fuldstændigt
целосно	fuldstændig
целосно	totalt
поле	fagområde
поле	felt
поле	område
поле	marken
минути	minutter
минути	referat
листа	liste
листа	list
мала	small
мала	små
мала	småt
мала	lille
мала	små
мала	lille
вредност	værdien
вредност	værdi
поделени	divideret
поделени	opdelt
поделени	splittet
британија	storbritannien
поврзани	tilsluttet
поврзани	forbundne
поврзани	forbundet
поврзани	knyttet
поврзани	forbundet
поврзани	relaterede
поврзани	relateret
поврзани	beslægtet
саксонија	sachsen
свет	world
свет	verden
потекло	oprindelse
потекло	oprindelsessted
потекло	nedstigning
потекло	afstamning
потекло	oprindelse
владетел	regent
владетел	hersker
шпанија	spanien
спорт	idræt
спорт	sport
спорт	sporten
спорт	sports
спорт	sport
спорт	sportsgrene
програма	program
програма	programmet
програма	program
програма	arbejdsprogram
мали	small
мали	små
мали	småt
мали	lille
мали	små
мали	lille
мали	mali
куќа	house
куќа	huset
куќа	hus
институции	institutioner
институции	institutionerne
буда	buddha
трка	kapløb
трка	race
трка	kapsejlads
крал	konge
крал	kongens
крал	kong
крал	kongen
крал	king
таму	der
веднаш	umiddelbart
веднаш	straks
слика	billed
слика	billede
слика	image
слика	billede
слика	billedet
слика	maleri
слика	male
слика	maling
слика	maler
ссср	ussr
ссср	sovjetunionen
статии	artikler
статии	genstande
статии	artiklerne
евреите	jøder
евреите	jøderne
евреите	hebræerbrevet
француски	fransk
француски	franskmænd
француски	franskmand
француски	french
француски	franske
партија	party
партија	fest
партија	part
партија	parti
природни	naturlige
природни	naturligt
природни	naturlig
природни	natural
кралство	kongeriget
кралство	kongerige
државите	stater
државите	staterne
река	river
река	floden
река	flod
политички	politisk
политички	politisk
области	distrikterne
области	kvarterer
области	distrikter
области	områder
области	arealer
право	lige
право	straight
право	højre
право	rigtigt
право	ret
серија	serier
серија	serie
серија	serien
серија	serie
енергија	energi
значајни	betydningsfuldt
значајни	betydelige
значајни	betydende
значајни	betydelig
значајни	væsentlig
значајни	signifikant
значајни	meningsfuldt
значајни	meningsfuld
значајни	meningsfyldt
островот	øen
образование	uddannelse
образование	undervisning
дена	dage
добро	god
добро	gode
добро	godt
извршување	udfører
извршување	udfør
извршување	henrette
извршување	gennemførelse
извршување	fuldbyrdelse
извршување	udførelse
извршување	henrettelse
негово	hans
нејзините	dens
нејзините	dets
нејзините	its
наведени	anført
наведени	opført
наведени	angivet
тука	her
смртта	death
смртта	død
смртта	døden
смртта	dødsfald
римјаните	romerne
римјаните	romere
родени	born
родени	fødte
родени	født
натпревари	matches
натпревари	matcher
натпревари	tændstikker
натпревари	kampe
натпревари	match
натпревари	konkurrencer
натпревари	konkurrencer
егејска	ægæiske
албанија	albanien
книга	bogen
книга	book
книга	bog
речиси	næsten
азија	asien
азија	asia
песна	track
песна	spor
песна	sporets
песна	spore
песна	sporet
песна	sang
песна	song
всушност	faktisk
боја	farver
боја	farve
боја	maler
боја	male
боја	maling
боја	farver
боја	farve
прави	laver
води	leads
води	fører
води	waters
води	farvande
води	vandområder
води	farvand
води	føring
води	bly
води	føre
води	lead
поглед	vis
поглед	udsigt
заедница	fællesskabet
заедница	fællesskab
стил	stil
стил	style
рок	klippe
рок	rokke
рок	sten
рок	rock
мухамед	muhamed
мухамед	muhammad
мухамед	muhammed
мухамед	muhammed
комитет	komiteen
комитет	udvalg
комитет	udvalget
африка	afrika
населени	befolkede
населени	beboet
населени	befolket
континент	verdensdel
континент	kontinentet
континент	kontinent
животот	liv
животот	livet
животот	livstid
животот	life
регион	region
моќ	effekt
моќ	kraft
моќ	strøm
моќ	power
моќ	magt
сила	styrke
сила	modstandsdygtighed
сила	kraft
сила	tving
сила	force
исток	east
исток	østpå
исток	øst
извештај	rapporter
извештај	anmelde
извештај	betænkning
извештај	rapport
лондон	london
македонци	makedonere
кина	porcelæn
кина	china
кина	kina
права	rettigheder
елементи	grundstoffer
елементи	elementer
елементи	elementerne
елементи	indgange
елементи	angivelser
теорија	teorien
теорија	teori
најголем	største
значење	betydning
значење	betydning
орбита	orbital
орбита	kredsløb
езеро	søen
езеро	sø
езеро	lake
руски	russeren
руски	russer
руски	russiske
руски	russisk
битола	bitola
соодветната	modsvarende
соодветната	tilsvarende
нешто	noget
црна	sort
црна	black
црна	sorte
натпревар	konkurrencen
натпревар	konkurrence
натпревар	matcher
натпревар	matche
натпревар	match
натпревар	konkurrencen
натпревар	konkurrence
натпревар	contest
смрт	death
смрт	død
смрт	døden
смрт	dødsfald
мислења	meninger
мислења	udtalelser
културни	kulturelle
културни	kulturel
културни	kulturelt
милениум	årtusinde
милениум	årtusindskiftet
милениум	millennium
милениум	årtusind
пари	money
пари	penge
средината	midtbane
средината	mid
најголема	største
најголема	største
најголема	størst
најголема	største
наместо	istedet
веб	web
веб	www
веб	spind
петар	peter
петар	petar
царство	kongeriget
царство	kongerige
царство	empire
царство	imperiet
царство	imperium
влада	regering
влада	regeringen
јазикот	tunge
јазикот	tongue
јазикот	tungen
човек	menneskeligt
човек	menneskelige
човек	menneskelig
човек	menneske
човек	mennesket
човек	mand
човек	manden
направи	lav
направи	foretag
направи	lave
направи	made
направи	lavet
направи	foretaget
мека	mekka
мека	blød
мека	blødt
мека	soft
мека	bløde
мал	small
мал	små
мал	småt
мал	lille
мал	små
мал	lille
мал	mal
изградена	bygget
изградена	byggede
изградена	opbygget
изградена	indbygget
системи	systemerne
системи	systemer
семејство	familien
семејство	familie
семејство	family
услови	krav
услови	betingelser
услови	vilkår
услови	termer
услови	udtryk
услови	benævnelser
услови	vilkår
пол	køn
пол	poul
пол	paulus
пол	paul
кралот	konge
кралот	kongens
кралот	kong
кралот	kongen
кралот	king
поголем	større
поголем	større
поголем	støre
поголем	større
заштита	beskyttelse
сан	san
лав	løven
лав	løve
лав	leo
општествени	samfundsmæssige
општествени	samfundsmæssigt
општествени	samfundsmæssig
општествени	socialt
општествени	social
турција	kalkun
турција	tyrkiet
најмногу	højst
најмногу	mest
најмногу	toppe
победа	win
победа	vind
победа	vinder
победа	vinde
победа	sejre
победа	sejr
победа	sejren
мајка	mor
мајка	mom
мајка	mor
мајка	moder
малку	små
малку	lille
разни	forskellige
дава	giver
надвор	udenfor
надвор	udvendig
надвор	udvendigt
надвор	ud
надвор	out
надвор	ude
клуб	klub
клуб	club
клуб	natklub
клуб	kølle
клуб	klubben
слики	billeder
слики	billeder
слики	billeder
слики	fotos
слики	fotografier
војска	militæret
војска	militære
војска	militær
војска	militært
војска	hær
војска	hæren
војска	hærens
војска	army
одредени	visse
уметност	arts
уметност	kunst
уметност	art
уметност	kunsten
уметност	kunst
помалку	færre
помалку	mindre
географија	geografi
ниту	hverken
растојание	distance
растојание	afstand
растојание	mellemrum
растојание	udligne
растојание	forskydning
втор	sekund
втор	andet
втор	anden
покраина	provins
покраина	provinsen
медина	medina
височина	højde
рем	remus
рем	rem
јован	jovan
јован	johannes
јован	john
извори	kilder
жени	kvinderne
жени	kvinder
должина	længde
должина	længden
големо	big
големо	store
големо	stor
големо	stort
знаме	flag
избран	valgt
избран	udvalgt
избран	valgte
избран	valgt
избран	valgte
избран	udvalgte
избран	udvalgt
избран	markeret
функции	funktionerne
функции	funktioner
нирвана	nirvana
вели	siger
секогаш	altid
она	nla
она	hun
вкупно	samlet
прво	første
прво	først
итн	etc
итн	mv
итн	osv
факултет	kollegium
факултет	college
факултет	fakultet
факултет	fakultetet
факултет	fakulteter
тип	fyr
тип	guy
тип	gut
тип	indtast
тип	skriv
тип	type
половина	halvt
половина	halvleg
половина	halvdelen
половина	halv
софија	sofia
софија	sofie
софија	sophia
месеци	måneder
знаменитости	landmærker
знаменитости	seværdigheder
жена	kvinden
жена	woman
жена	kvinde
жена	konen
жена	kone
жена	hustru
проблеми	ballade
проблеми	problemer
проблеми	besvær
проблеми	problemer
претходно	tidligere
претходно	tidligere
претходно	tidligere
претходно	foregående
претходно	forrige
претходно	forudgående
контрола	kontrol
контрола	control
контрола	kontroller
училишта	skoler
училишта	skolerne
север	nordpå
север	nordlige
север	north
север	nord
простор	mellemrum
простор	rummet
простор	mellemrum
простор	plads
простор	rumforskning
простор	rum
стана	blev
отколку	end
војни	krigene
војни	krige
војни	wars
доаѓа	indkommende
доаѓа	indgående
доаѓа	kommer
доаѓа	kommer
поголема	større
поголема	støre
поголема	større
велика	velika
нивното	deres
сојуз	soyuz
сојуз	forbund
сојуз	alliance
сојуз	alliancen
ниска	lav
ниска	lavt
ниска	lave
ниска	low
источна	østlig
источна	øst
источна	østlige
шест	seks
шест	six
никогаш	aldrig
линија	streg
линија	linje
линија	linie
линија	line
види	se
види	kig
види	se
орбитата	kredsløb
верзија	version
верзија	versionen
верзија	udgave
тело	body
тело	lig
тело	kroppen
тело	krop
историски	historiske
историски	historisk
историски	historisk
историски	historiske
историски	historisk
книги	bøger
процес	process
процес	proces
центарот	downtown
центарот	centrum
дом	hjem
дом	hjemme
дом	startside
дом	hjemad
дом	home
дом	dom
индија	india
индија	indien
исламска	islamisk
исламска	islamiske
успеал	lykkedes
главна	vigtigste
главна	main
јапонија	japan
грчки	græsk
грчки	græske
грчки	græker
возраст	alder
возраст	alderen
југ	sydpå
југ	sydlige
југ	syd
музеј	museum
музеј	museet
запад	west
запад	vest
запад	vestpå
писател	forfatter
писател	skribent
поп	pop
награди	belønninger
награди	tildelinger
награди	awards
награди	præmier
зборови	ord
официјално	officielt
официјално	embedsmand
официјално	tjenestemand
официјално	officiel
официјално	officielt
музички	musikalske
музички	musical
музички	musikalsk
единици	enheder
состав	essay
состав	komposition
состав	sammensætning
полска	polak
полска	polske
полска	polsk
полска	polen
полска	polens
издание	udgaven
издание	udgave
издание	edition
економија	økonomi
економија	sparsommelighed
економија	økonomi
економија	økonomien
фаза	fasen
фаза	fase
фаза	etape
фаза	stadie
фаза	scenen
фаза	stage
фаза	fase
средства	midler
средства	fonde
средства	pengemidler
втора	sekund
втора	andet
втора	anden
најдобар	beste
најдобар	bedste
најдобар	bedst
најдобар	best
парк	park
парк	parkere
парк	parken
физика	fysik
стадион	stadion
стадион	stadium
марија	maria
куп	coop
куп	flok
куп	bunch
куп	bunke
куп	bunken
куп	luv
куп	kop
куп	pokalen
куп	bæger
куп	cup
народ	mennesker
народ	personer
народ	folk
народ	people
седиште	sæde
седиште	plads
седиште	hjemsted
седиште	seat
цели	målsætninger
цели	mål
цели	goals
успех	succes
официјална	officielt
официјална	embedsmand
официјална	tjenestemand
официјална	officiel
долари	usd
долари	dollars
долари	dollar
долари	dollar
долари	bukke
ракета	raket
ракета	missil
интернет	internettet
интернет	internet
општи	generelt
општи	generel
општи	generelle
општи	almindelig
доста	nok
белград	beograd
храна	levnedsmidler
храна	mad
храна	fødevarer
банка	banken
банка	bank
југославија	jugoslavien
архитектура	arkitekturen
архитектура	arkitektur
централна	central
централна	centralt
манастир	klostret
манастир	kloster
манастир	klosteret
манастир	kloster
односи	parforhold
односи	relationer
односи	forhold
односи	relationer
односи	forbindelserne
односи	forbindelser
врвот	øverst
врвот	øverste
врвот	top
врвот	toppen
италијански	italiener
италијански	italienske
италијански	italiensk
можност	mulighed
премиер	premier
дополнителни	supplerende
дополнителни	yderligere
големина	størrelse
големина	størrelsen
големина	str
уредување	redigere
уредување	rediger
уредување	redigér
уредување	redigerer
уредување	redigering
борба	battle
борба	slag
борба	kamp
борба	slaget
борба	kamp
борба	kæmpe
борба	slås
борба	kæmper
борба	kampe
борба	slåskamp
борба	kæmpe
борба	kamp
борба	kæmp
борба	slåskamp
цркви	kirker
цркви	kirkerne
редовни	regelmæssigt
редовни	regelmæssige
редовни	regelmæssig
планината	mount
планината	montere
производство	fremstilling
производство	produktion
производство	fremstilling
производство	fremstilling
производство	fremstillingsvirksomhed
производство	fabrikation
извор	kilde
маса	bordet
маса	bord
маса	tabel
маса	masse
маса	mass
маса	messe
планетата	planet
планетата	planeten
гора	gora
иван	ivan
карта	kort
карта	landkort
карта	billetten
карта	billet
карта	kort
карта	card
брег	kyst
брег	shore
брег	kysten
брег	bragg
брег	kyst
брег	kyster
брег	coast
посебно	specielt
посебно	især
посебно	særligt
посебно	særlige
посебно	speciel
посебно	specielle
посебно	særlig
главни	vigtigste
главни	main
средина	miljø
средина	midten
средина	midterste
средина	mellemste
средина	centrum
средина	midtpunkt
средина	center
средина	midten
средина	centreret
средина	centret
средина	centrum
средина	centre
средина	center
средина	centreret
територија	område
територија	territorium
