ngc	ngc
san	san
san	сан
ćelije	ячейки
ćelije	клетки
članak	статья
pravo	прямая
pravo	прямо
pravo	правильно
pravo	верно
pravo	вправо
ovdje	здесь
ovdje	вот
unutar	внутри
unutar	изнутри
unutar	внутрь
van	van
van	ван
van	фургон
snage	сила
snage	прочность
nova	нова
počeo	начали
počeo	начато
počeo	начал
počeo	началось
počeo	началось
engleski	английский
engleski	английская
razvoj	развитие
razvoj	разработка
čini	делает
mnoge	многих
mnoge	много
mnoge	многим
mnoge	многие
džamija	мечеть
džamija	мечети
oblik	форме
oblik	форма
oblik	форме
oblik	форма
oblik	бланк
oblik	формуляр
oblik	форму
živi	живущие
živi	живые
živi	живое
živi	живёт
živi	жизней
živi	живет
živi	жизни
jedinica	подразделения
jedinica	единицы
jedinica	подразделений
jedinica	подразделение
jedinica	единицы
jedinica	единица
umro	умер
umro	умерла
umro	погиб
njen	ее
njen	ей
njen	её
dobro	хорош
dobro	хороша
dobro	хороший
dobro	хорошее
dobro	хорошо
poznata	известные
poznata	известное
poznata	известный
poznata	известен
poznata	известная
poznata	известная
poznata	знаменитая
poznata	известный
poznata	знаменитость
poznata	знаменитый
ruka	рука
ruka	руку
govori	говорит
govori	говорите
govori	говорить
govori	говори
čvor	узел
čvor	значения
čvor	фамилия
čvor	узел
moguće	возможно
moguće	возможная
moguće	возможна
moguće	возможно
moguće	возможен
mali	маленькая
mali	маленькие
mali	малых
mali	маленький
mali	мелкие
mali	малые
mali	little
mali	маленький
mali	маленькая
mali	мало
mali	маленькие
mali	парень
mali	мали
otvoreno	открыто
otvoreno	открыть
otvoreno	открытый
otvoreno	открыто
otvoreno	open
otvoreno	открытая
stanje	ситуация
stanje	положение
stanje	условие
stanje	состояние
razgovor	переписку
razgovor	переписка
razgovor	разговор
razgovor	беседа
postala	стала
postala	стал
pjesme	песни
pjesme	songs
gornji	верхний
gornji	верхняя
gornji	верхней
gornji	верхние
gornji	горни
zagreb	загребе
verzija	версии
verzija	версия
link	линк
link	связать
link	ссылка
link	ссылку
iznad	выше
historija	истории
historija	история
general	общие
general	генерал
francuska	франции
francuska	франс
francuska	франция
francuska	france
charles	шарль
charles	чарльз
kraj	конце
kraj	end
kraj	конец
selo	село
selo	деревне
selo	село
selo	деревня
pomoć	помощь
pomoć	помогите
pomoć	помощь
pomoć	помочь
pomoć	справка
okrug	графство
okrug	округе
okrug	округ
okrug	округ
okrug	район
iznosi	суммы
tekst	текста
tekst	текст
porodice	семей
porodice	семьи
dnk	днк
otac	отче
otac	отец
njegovo	его
bolesti	заболевания
bolesti	болезни
bolesti	заболеваний
rowspan	rowspan
more	моря
more	море
more	sea
ostale	другой
ostale	другая
ostale	другое
ostale	другие
ostale	прочие
osnovu	основано
osnovu	основа
osnovu	основание
djevica	девы
djevica	дева
djevica	девственница
djevica	виргинских
djevica	дева
ponekad	иногда
ponekad	порой
nagrade	вознаграждение
nagrade	награды
nagrade	премия
nagrade	приз
nagrade	awards
nagrade	награды
nagrade	призы
ćelija	ячейка
ćelija	ячейки
ćelija	камере
ćelija	клетка
riječ	слово
riječ	word
svjetski	world
svjetski	мир
valign	valign
žene	женщины
žene	женщин
proces	процесса
proces	процесс
poznati	известная
poznati	знаменитая
poznati	известный
poznati	знаменитость
poznati	знаменитый
poznati	известный
pobjednik	победитель
odnosi	отношений
odnosi	отношения
umjesto	вместо
luka	лука
luka	луки
luka	порт
luka	порту
boje	цвета
boje	цвета
boje	цвет
boje	цвета
potpuno	полностью
potpuno	полностью
potpuno	совершенно
potpuno	совершенно
potpuno	полностью
potpuno	абсолютно
ivan	иван
igre	games
igre	игры
različitih	разные
različitih	различных
različitih	разнообразие
različitih	разновидность
različitih	разновидности
daje	даю
daje	отдаю
daje	даёт
daje	дарит
daje	дает
niz	последовательности
niz	последовательность
glumac	актёр
glumac	актер
ono	оно
hrvatski	хорватии
html	html
lav	лев
lav	лео
lav	лев
car	царя
car	царь
windows	windows
windows	окна
beograd	белграде
beograd	белград
nauka	наука
nauka	науки
ratu	войны
ratu	war
ratu	война
strani	сторона
strani	стороне
strani	иностранный
strani	иностранное
strani	иностранных
carstvo	империи
carstvo	империя
šest	шесть
šest	six
šest	шестеро
šest	шестой
stari	старая
stari	old
stari	старые
stari	старое
stari	старый
stari	чувак
der	дер
robert	роберт
robert	робер
metara	метров
metara	метрах
metara	метров
članaka	статьи
članaka	статей
članaka	изделия
političar	политик
oblasti	районы
oblasti	области
napisao	написано
napisao	письменные
napisao	письменное
napisao	письменный
napisao	писал
napisao	написала
napisao	написали
napisao	написал
pisac	писатель
pisac	сценарист
takmičenje	конкуренция
takmičenje	соревнования
takmičenje	конкурс
takmičenje	конкуренции
takmičenje	соревнование
takmičenje	конкурс
takmičenje	евровидение
snaga	сила
snaga	прочность
vlade	правительств
vlade	правительства
vlade	правительствам
most	мостик
most	мост
most	бридж
površina	поверхность
površina	поверхности
osnovan	основанное
osnovan	основано
osnovan	основанная
osnovan	основана
osnovan	основанный
osnovan	основан
dobija	получает
izvor	источник
funkcija	функция
funkcija	функции
funkcija	функции
igrač	игрок
igrač	проигрыватель
vjerovatno	возможно
vjerovatno	вероятно
james	джеймс
sjedište	штаб
čovjek	человеческое
čovjek	человеческая
čovjek	человек
čovjek	человека
roman	римская
roman	роман
roman	роман
promjene	изменения
promjene	перемены
promjene	изменение
promjene	изменения
promjene	изменить
promjene	сменить
njihove	их
treći	третье
treći	третий
treći	третья
ranije	ранее
joseph	джозеф
joseph	иосиф
joseph	жозеф
slike	рисунки
slike	фотографии
slike	картинки
slike	pictures
slike	картинки
slike	изображения
slike	образы
istraživanja	изучения
istraživanja	изучить
istraživanja	исследовать
istraživanja	исследований
istraživanja	исследования
istraživanja	исследование
različite	различных
različite	различные
jezero	озеро
jezero	лейк
ffffff	ffffff
igrama	games
igrama	игры
veze	соединения
blizini	окрестности
colspan	colspan
mark	марк
mark	mark
mark	отметить
mark	метка
mark	марка
članovi	членов
članovi	члены
članovi	участники
dužina	длину
dužina	протяженность
dužina	длина
dužina	продолжительность
serija	серия
serija	серии
uključuje	включает
vrijednosti	величины
vrijednosti	значения
vrijednosti	ценностей
vrijednosti	ценности
vrijednosti	стоит
dao	дала
dao	отдал
dao	дал
završio	закончили
završio	завершена
završio	закончил
završio	завершено
rock	скала
rock	камень
rock	рок
rock	rock
frederick	фредерик
frederick	фридрих
odmah	немедленно
odmah	незамедлительно
george	георг
george	джордж
george	георгий
čime	изготовление
vojska	военный
vojska	военных
vojska	военная
vojska	военные
vojska	армии
vojska	армия
vidi	видишь
vidi	посмотреть
vidi	см
vidi	посмотри
vidi	смотрите
vidi	смотри
vidi	посмотрите
crkva	церковь
crkva	церкви
pjesma	песня
pjesma	песнь
pjesma	song
počela	начали
počela	начато
počela	начал
počela	началось
počela	началось
sedam	seven
sedam	семь
sedam	седьмая
brzo	быстрый
brzo	быстро
brzo	быстрая
brzo	быстрый
brzo	быстро
brzo	быстрая
brzo	быстро
relativno	сравнительно
relativno	относительно
pjesama	песни
pjesama	songs
knjige	книг
knjige	книги
dosta	хватит
dosta	достаточно
ubrzo	вскоре
ubrzo	скоро
pripadnost	принадлежность
michael	майкл
michael	michael
michael	михаэль
michael	михаил
sjeverna	северный
sjeverna	северная
sjeverna	северные
sjeverna	северное
sjeverna	северной
voda	вода
voda	воды
voda	воду
njihov	их
porodica	семья
porodica	семейство
porodica	семейное
porodica	семьи
porodica	родные
jean	жан
jean	джин
rada	рада
stanovništvo	обитатели
stanovništvo	жители
stanovništvo	жителей
stanovništvo	резиденты
stanovništvo	жители
dobila	есть
dobila	получила
dobila	получил
dobila	получено
dobila	получен
dobila	полученная
dobila	полученные
dobila	получены
rezultatom	счёт
rezultatom	счет
rezultatom	очко
polja	полей
polja	поля
njena	ее
njena	ей
njena	её
zemlja	страна
zemlja	страны
zemlja	земли
zemlja	земельный
zemlja	land
zemlja	земля
zemlja	earth
zemlja	земля
savez	союз
savez	union
savez	профсоюз
savez	юнион
savez	союза
savez	альянс
poznate	известные
poznate	известное
poznate	известный
poznate	известен
poznate	известная
poznate	известная
poznate	знаменитая
poznate	известный
poznate	знаменитость
poznate	знаменитый
djece	детей
djece	дети
iza	позади
iza	сзади
wisconsin	висконсин
smrt	death
smrt	смерть
program	программа
program	программа
glavna	основная
glavna	основные
glavna	главная
glavna	основных
kraljica	королева
kraljica	queen
kraljica	куин
kraljica	царица
vrijednost	ценность
vrijednost	значение
vrijednost	величина
vrijednost	стоимость
osobe	человек
osobe	лиц
jedinice	подразделения
jedinice	единицы
jedinice	подразделений
škola	школе
škola	school
škola	школа
škola	школы
gradova	города
gradova	городах
izabran	избранный
izabran	избрана
izabran	избран
izabran	избранные
funkcije	функции
slovenija	словении
slovenija	словения
gore	хуже
društva	общества
kaže	говорит
početka	начинайте
početka	начать
početka	начало
početka	старт
lista	перечень
lista	список
jeste	сделал
jeste	сделала
jeste	да
neka	пусть
neka	let
naročito	особенно
you	тебя
you	you
you	вы
you	ты
igrao	играли
igrao	играла
igrao	играл
dinastije	династий
harry	харри
harry	гарри
sebe	себя
sebe	сам
možda	возможно
možda	может
možda	возможно
niti	ни
ibn	ибн
jezera	озер
jezera	озера
crkve	причастие
pobjeda	победу
pobjeda	победы
pobjeda	победа
pobjeda	победить
pobjeda	выиграть
pobjeda	победа
gornja	горня
svaka	каждая
svaka	каждому
svaka	каждый
svaka	каждое
boja	цвет
boja	цвета
boja	цвет
boja	цвета
majka	мать
majka	мама
majka	матерь
majka	матушка
porijekla	происхождение
porijekla	происхождения
mala	baby
mala	ребёнок
mala	малышка
mala	детка
mala	малыш
mala	little
mala	маленький
mala	маленькая
mala	мало
mala	маленькие
mala	мала
površine	поверхность
površine	поверхности
rekao	рассказал
najveća	крупнейшие
najveća	крупнейший
najveća	наибольшая
najveća	крупнейших
sela	деревни
sela	деревень
sela	села
premijer	премьера
premijer	премьер
potom	тогда
potom	потом
potom	затем
proglašen	назвал
proglašen	названа
organizacija	организации
organizacija	организация
organizacija	организация
marija	мария
peter	петр
peter	питер
peter	петер
peter	пётр
arena	арена
arena	арене
došao	пришла
došao	пришел
došao	пришёл
javlja	отчетность
lewis	льюис
njihova	их
početak	начинайте
početak	начать
početak	начало
početak	старт
početak	начало
škole	школ
škole	школы
skoro	практически
skoro	почти
skoro	почти
paul	павел
paul	пол
paul	пауль
paul	поль
sarajeva	сараево
italijanski	итальянское
italijanski	итальянский
italijanski	итальянцы
italijanski	итальянские
italijanski	итальянская
italijanski	италии
cara	царя
cara	царь
cara	кара
cara	каре
turnir	турнир
filozof	философ
datum	свидание
datum	дата
pripada	принадлежит
kuća	house
kuća	дом
kuća	хауз
kuća	хаус
albuma	альбомы
novo	ново
wiki	wiki
wiki	вики
neko	любой
dovoljno	хватит
dovoljno	достаточно
nalazili	содержащий
nalazili	содержащие
nalazili	содержащих
nalazili	содержащая
str	ул
kupa	конус
stvari	вещи
potrebno	требуется
objavio	объявлено
objavio	объявили
objavio	объявил
objavio	объявленные
objavio	объявила
velikih	большой
velikih	крупных
velikih	крупный
velikih	большая
velikih	крупные
velikih	большие
velikih	большая
velikih	big
velikih	большие
velikih	большой
velikih	биг
velikih	здорово
velikih	отлично
velikih	великолепно
smatraju	рассмотрим
smatraju	рассмотреть
istovremeno	одновременно
srbi	сербы
srbi	сербов
uspio	управляемый
uspio	удалось
uspio	управляемые
uspio	удалось
uspio	преуспел
posljednji	последние
posljednji	последнее
posljednji	last
posljednji	последний
posljednji	последняя
lat	лат
lat	латов
mogućnost	возможность
srbija	сербии
srbija	сербия
poznato	известные
poznato	известное
poznato	известный
poznato	известен
poznato	известная
poznato	знакомы
poznato	знакомый
poznato	знакомые
poznato	знакомое
poznato	знакомая
poznato	знакомо
gitara	гитару
gitara	гитара
gitara	гитары
prostor	пространство
prostor	космической
prostor	космос
prostor	space
tačka	место
tačka	точка
tačka	дот
tačka	точка
tačka	очко
tačka	point
cilj	цель
cilj	цель
cilj	гол
www	www
sveti	святой
sveti	сен
sveti	сент
sveti	святая
sveti	святая
sveti	святые
sveti	святой
sveti	святейший
sveti	святое
univerzitet	университет
termin	термин
termin	назначение
pennsylvania	пенсильвании
pennsylvania	пенсильвания
proizvodi	товары
proizvodi	продукция
proizvodi	изделия
proizvodi	продукты
proizvodi	производит
proizvodi	производит
kvalifikacije	квалификация
kvalifikacije	квалификации
kvalifikacije	квалификация
kvalifikacije	квалификация
bivši	бывший
bivši	прежний
bivši	бывшей
bivši	бывшие
bivši	бывшая
crna	чёрное
crna	черный
crna	black
crna	чёрные
crna	чёрный
zapadu	запад
zapadu	уэст
zapadu	западная
zapadu	западный
zapadu	вест
zapadu	западная
zapadu	западные
zapadu	западной
zapadu	западный
zapadu	западное
muzika	музыка
muzika	музыку
muzika	music
seriji	серия
seriji	серии
status	статус
status	состояние
tamo	там
muslimani	мусульман
muslimani	мусульманам
muslimani	мусульмане
plemena	племен
plemena	племена
plemena	племя
plemena	племени
kapacitet	вместимость
kapacitet	емкость
kapacitet	способность
kapacitet	потенциал
kapacitet	потенциала
ostrvo	острова
ostrvo	island
ostrvo	остров
ostrvo	островных
ostrvo	исла
ribe	рыба
ribe	рыбы
ribe	рыбка
ribe	рыба
ribe	рыбы
internet	интернет
internet	internet
bošnjaci	боснийцев
gradovi	города
gradovi	городов
aleksandar	александр
aleksandar	александер
izdanje	издание
albert	альберт
albert	альбер
nastupa	исполняет
nastupa	выполняет
mogućnosti	возможности
mogućnosti	возможности
list	лист
dugo	длинный
dugo	длинная
dugo	длинные
dugo	долго
dugo	лонг
materijala	материалы
nacionalna	национальные
nacionalna	национальных
nacionalna	national
nacionalna	национальная
nacionalna	национальный
teško	едва
teško	жестко
teško	трудно
teško	жёсткий
teško	сложно
teško	тяжело
teško	трудно
teško	трудное
teško	сложно
teško	трудный
službeni	официальных
službeni	официальное
službeni	официальный
službeni	официальная
službeni	официальные
opet	опять
opet	вновь
opet	снова
utrke	гонки
položaj	позиция
položaj	должность
položaj	положение
vrh	подсказка
real	real
real	настоящий
real	настоящие
real	настоящая
real	реальные
veza	связи
veza	ссылки
veza	связь
veza	подключение
veza	соединение
veza	линк
veza	связать
veza	ссылка
veza	ссылку
svijet	world
svijet	мир
visina	высота
visina	высота
visina	рост
glumica	актриса
kompanija	компания
kompanija	company
kompanija	рота
kompanija	компании
britanski	британское
britanski	британская
britanski	британские
britanski	великобритании
