של	shel
בבית	domácí
בבית	domů
ערך	hodnota
ערך	hodnotu
בפברואר	února
בפברואר	únor
אלו	tyto
אלו	tyhle
זמן	dob
זמן	čas
זמן	doba
זמן	time
אחר	ostatní
אחר	jiná
אחר	jiné
אחר	jiný
בני	bennyho
בני	benny
בני	synu
בני	syn
בעיקר	hlavně
בעיקר	převážně
בעיקר	většinou
בעיקר	hlavně
בעיקר	převážně
אתר	web
אתר	stránka
אתר	lokalita
אתר	stránky
אתר	éteru
ללא	bez
שונים	jiný
שונים	jiná
שונים	různé
שונים	jiné
שונים	různé
שונים	různí
רב	rav
אדם	člověk
אדם	osoba
אדם	osobu
אדם	adam
אדם	lidská
אדם	člověk
אדם	lidské
אדם	lidský
אדם	člověk
אדם	muž
אדם	man
כלל	pravidlo
עוד	další
עוד	více
עוד	víc
עוד	more
דבר	věc
דבר	vec
דבר	mluv
דבר	mluv
אחרים	ostatní
אחרים	jiná
אחרים	jiné
אחרים	jiný
אחרים	ostatní
אחרים	jiní
אחרים	jiné
ספר	kniha
ספר	knihu
ספר	rezervovat
ספר	knížka
ספר	holič
נגד	proti
לה	její
לה	jí
לה	ji
לה	ní
זכה	vyhrála
זכה	vyhráli
זכה	vyhrál
אחרי	po
אחרי	poté
אולם	nicméně
אולם	avšak
יום	dne
יום	den
יום	hume
אלה	tyto
אלה	tyhle
אלה	ella
אלה	bohyni
אלה	bohyně
כבר	již
כבר	už
כיום	aktuálně
כיום	momentálně
ירושלים	jeruzaléma
ירושלים	jeruzalém
המדינה	stát
המדינה	státní
מקום	místo
מקום	misto
מאוד	velice
מאוד	velmi
יהודים	židovská
יהודים	židovský
יהודים	žid
יהודים	židovské
יהודים	židům
יהודים	židé
יהודים	židů
רבות	mnohé
רבות	mnozí
רבות	mnoha
רבות	mnoho
כמה	nějaké
כמה	některý
כמה	někteří
כמה	některé
כמה	některým
מטר	nohy
מטר	chodidla
מטר	nožky
מטר	metr
מטר	metry
מטר	metrů
מטר	měřiče
מטר	metr
מטר	metry
מטר	metrů
דרך	prostřednictvím
דרך	via
דרך	přes
דרך	skrz
דרך	prostřednictvím
דרך	přes
דרך	skrze
דרך	způsob
שנת	roku
שנת	rok
שנת	ročník
שנת	roce
יכול	mohl
יכול	mohla
יכול	může
יכול	mohou
באמצעות	prostřednictvím
באמצעות	via
באמצעות	přes
בעלי	manžela
בעלי	manžel
בעלי	manželi
יחד	spolu
יחד	společně
יחד	dohromady
בשל	zralý
בשל	zralé
בשל	zralá
בשל	splatné
פרס	odměna
פרס	odměnou
פרס	odměnu
פרס	cena
פרס	ocenění
פרס	zadání
ראו	rao
דוד	dodd
דוד	strýc
דוד	strejda
דוד	davide
דוד	david
בעל	baal
בעל	manžela
בעל	manžel
בעל	manželi
שלה	její
שלה	její
שלה	jí
שלה	ji
שלה	ní
בנוסף	plus
בנוסף	navíc
בנוסף	dodatečně
תחת	prdel
תחת	zadek
תחת	zadek
תחת	zadeček
תחת	pod
תמונה	fotografie
תמונה	photo
תמונה	foto
תמונה	fotka
תמונה	fotku
תמונה	obrázek
תמונה	image
תמונה	obraz
תמונה	obrázek
תמונה	fotka
כתב	reportér
כתב	reportérka
כתב	novinář
כתב	psal
כתב	napsal
כתב	napsali
כתב	napsala
הקבוצה	skupinu
הקבוצה	skupiny
הקבוצה	skupina
הערך	hodnota
הערך	hodnotu
היום	dneska
היום	dnešek
היום	dnes
רבי	rabín
מי	ktery
מי	kdo
מי	který
מי	koho
מי	who
למרות	navzdory
למרות	ačkoliv
למרות	ačkoli
למרות	třebaže
למרות	ačkoliv
למרות	ačkoli
אחרות	ostatní
אחרות	jiní
אחרות	jiné
החברה	společnosti
החברה	společnost
החברה	společnosti
החברה	firma
החברה	společnost
המלחמה	válka
המלחמה	války
המלחמה	válce
המלחמה	válku
שונות	jiný
שונות	jiná
שונות	různé
שונות	jiné
שונות	různých
שונות	různé
הארץ	zemi
הארץ	země
הארץ	zem
מערכת	systém
מערכת	system
מערכת	systému
תאריך	datum
תאריך	rande
בלבד	jedině
בלבד	jen
בלבד	jenom
בלבד	pouze
עבר	minulosti
עבר	minulé
עבר	minulost
עבר	prošla
עבר	prošel
אפשר	povolit
אפשר	umožnit
אפשר	povolit
אפשר	umožnit
נוסף	přidáno
נוסף	přidána
נוסף	přidané
נוסף	přidán
נוסף	přidány
מרכז	ústřední
מרכז	centrální
מרכז	centrála
מרכז	centrum
מרכז	střed
מרכז	center
מרכז	centrum
מרכז	středisko
מרכז	střed
מרכז	centre
שימוש	užití
שימוש	využití
שימוש	použití
שימוש	používání
שימוש	použitím
שימוש	použití
שימוש	používání
שימוש	používám
שימוש	využití
שימוש	použijte
שימוש	použití
שימוש	užití
שימוש	použít
שיש	mramor
שיש	kulička
שיש	mramoru
רוב	nejvíc
רוב	většina
רוב	nejvíce
רוב	rob
רוב	robe
רוב	většina
רוב	většiny
כולל	zahrnuje
כולל	včetně
כולל	zahrnut
כולל	zahrnuty
כולל	včetně
כולל	zahrnuto
כולל	zahrnuté
גדול	velký
גדול	velké
גדול	velká
גדול	velký
גדול	velké
גדול	velká
גדול	big
גדול	skvělý
גדול	super
ישראלים	izraelský
ישראלים	izraelská
ישראלים	izraelské
ישראלים	izraelci
יהודי	židovská
יהודי	židovský
יהודי	žid
יהודי	židovské
יהודי	žid
סוג	laskavá
סוג	druh
סוג	laskavý
סוג	laskavé
סוג	druh
סוג	typu
סוג	typ
סוג	type
ראשון	neděli
ראשון	nedělní
ראשון	neděle
ראשון	rishon
ראשון	nejdřív
ראשון	nejprve
ראשון	první
ראשון	nejdříve
מידע	info
מידע	informace
מידע	informace
מידע	informování
מידע	dat
מידע	data
מידע	údaje
ערכים	metriky
ערכים	hodnoty
ערכים	hodnot
ערכים	položky
ערכים	zápisy
ערכים	záznamy
אנשים	lidí
אנשים	lidi
אנשים	lidé
אנשים	lidem
אנשים	people
קובץ	spis
קובץ	soubor
דקות	minuty
דקות	minuty
דקות	zápis
דקות	minut
חבר	kamarád
חבר	kamarádka
חבר	příteli
חבר	přítel
חבר	přítele
חבר	přítel
צריך	potřebovat
צריך	potřebuji
צריך	potřebují
צריך	potřeba
ויקיפדיה	wikipedie
בת	dcerka
בת	dcera
בת	beth
השם	jméno
השם	jmeno
השם	name
השם	název
בתוך	dovnitř
בתוך	uvnitř
בתוך	vevnitř
האדם	člověk
האדם	osoba
האדם	osobu
כאן	zde
כאן	tady
מול	mol
שלהם	jejich
שלהם	jejich
לעתים	někdy
לעתים	občas
הכנסת	knesetu
הכנסת	synagogy
וגם	rovněž
וגם	také
וגם	též
וגם	taky
הים	moře
הים	mořská
השיר	písnička
השיר	skladba
השיר	píseň
השיר	song
בזמן	zatímco
חדש	nový
חדש	nově
חדש	nové
חדש	nová
חדש	novinka
השלישי	iii
השלישי	třetí
משה	mojžíš
משה	moše
גרמניה	německý
גרמניה	německy
גרמניה	německá
גרמניה	němčina
גרמניה	němec
גרמניה	německé
גרמניה	německo
יורק	yorku
יורק	york
הממשלה	vládou
הממשלה	vláda
הממשלה	vlády
חיל	corps
יהודה	jehuda
יהודה	jidáš
מעל	over
מעל	konec
מעל	přes
מעל	režijní
מעל	výše
מעל	nad
ארץ	zemi
ארץ	země
ארץ	pozemky
ארץ	pozemek
ארץ	země
ארץ	zemi
ארץ	země
ארץ	zem
כלי	nástroj
כלי	nářadí
צרפת	francii
צרפת	francie
הרבה	mnohé
הרבה	mnozí
הרבה	mnoha
הרבה	mnoho
הרבה	moc
הרבה	mnoho
אתה	vy
אתה	jsi
אתה	ty
נמצא	nalezeno
נמצא	nalezeny
נמצא	nalezen
נמצא	nalezené
נמצא	nalezena
טוב	dobře
טוב	dobrý
טוב	dobry
אי	ostrovní
אי	ostrov
ילדים	deti
ילדים	děti
ילדים	děcka
ילדים	dětské
ילדים	děti
שלושה	tři
לאורך	podél
הגיע	přijel
הגיע	dorazila
הגיע	dorazil
הגיע	přišel
הגיע	přišla
הגיע	přišlo
אירופה	europe
אירופה	evropě
אירופה	evropa
אירופה	evropy
אירופה	evropu
אירופה	europa
אירופה	evropská
אירופה	evropské
אירופה	evropský
המלך	král
המלך	king
המלך	krále
המלך	králi
כמעט	skoro
כמעט	téměř
כמעט	skoro
כמעט	téměř
מיליון	milion
מיליון	milionů
מיליון	miliony
מיליון	milionu
יצחק	isaac
יצחק	jicchak
האלבום	album
האלבום	alba
יוסף	joseph
יוסף	josef
יוסף	josef
כוח	sílu
כוח	síla
כוח	síly
כוח	síla
כוח	moc
כוח	napájení
כוח	výkon
כוח	síla
כוח	power
נפטר	zesnulý
הלהקה	band
הלהקה	kapela
הלהקה	pásmo
מלך	král
מלך	king
מלך	krále
מלך	králi
מקור	původu
מקור	původ
מקור	počátek
מקור	zdroj
מקור	zobák
תוכנית	program
תוכנית	plánovat
תוכנית	naplánovat
תוכנית	plán
תוכנית	programu
תוכנית	program
בתי	dcerka
בתי	dcera
נראה	vypadá
וב	webb
פעם	kdysi
פעם	jednou
משתמש	použitím
משתמש	použití
משתמש	používání
משתמש	používám
משתמש	uživatele
משתמש	uživatelem
משתמש	uživatel
קיבל	přijata
קיבל	přijaté
קיבל	obdržené
קיבל	obdržel
קיבל	obdržela
קיבל	přijaté
קיבל	přijato
קיבל	přijatá
קיבל	přijat
קיבל	přijata
עקב	splatné
עקב	pata
עקב	patu
נשים	ženské
נשים	ženský
נשים	dámské
נשים	ženy
מונה	monet
מונה	mono
מונה	mona
במיוחד	zvláště
במיוחד	obzvláště
במיוחד	zvlášť
במיוחד	hlavně
במיוחד	obzvlášť
במיוחד	zejména
במיוחד	zvláště
האימפריה	říše
האימפריה	empire
האימפריה	impérium
עדיין	stále
עדיין	porad
עדיין	pořád
עדיין	ještě
מים	vodu
מים	vody
מים	voda
כוחות	powers
כוחות	pravomoci
כוחות	síly
פעולה	akce
פעולה	akční
פעולה	akci
ניו	neo
נכון	vpravo
נכון	správně
נכון	doprava
נכון	pravda
נכון	true
נכון	pravdivé
החלה	začal
החלה	začalo
חוק	právo
חוק	zákon
חוק	law
חיפה	haifa
יחידה	jednotka
יחידה	unit
העונה	sezóna
העונה	sezónu
העונה	sezona
שוב	znovu
שוב	zase
שוב	opět
יעקב	jacob
יעקב	jakub
יעקב	jakuba
יעקב	jakob
אינה	ina
אינה	inna
מדינות	státy
מדינות	země
הבית	doma
הבית	domov
הבית	domácí
הבית	domů
הבית	house
הבית	sněmovna
הבית	domeček
הבית	dům
תודה	diky
תודה	dík
תודה	díky
לב	heart
לב	srdce
לב	srdeční
לב	lev
מפקד	velitel
מפקד	veliteli
שלוש	tři
שלום	šalom
שלום	peace
שלום	míru
שלום	mír
שלום	ahoj
אזור	region
אזור	regionu
אזור	oblast
אזור	kraj
אזור	pásmo
אזור	zóna
אזור	oblasti
אזור	oblast
אזור	plocha
פעמים	krát
פעמים	časy
פעמים	times
קבוצות	skupinky
קבוצות	skupin
קבוצות	skupiny
קבוצות	týmů
קבוצות	týmy
המשחק	hru
המשחק	zápas
המשחק	hra
האי	ostrovní
האי	ostrov
האי	hai
סרט	filmová
סרט	film
סרט	filmová
סרט	film
בגלל	protože
המפלגה	párty
המפלגה	večírek
המפלגה	strana
המפלגה	party
בעבר	dříve
בעבר	předtím
האחרון	poslední
האחרון	posledni
האחרון	naposledy
האחרון	naposled
קרב	battle
קרב	bitva
קרב	boj
האתר	web
קצר	krátké
קצר	krátká
קצר	krátký
קצר	stručné
קצר	stručná
קצר	stručný
ימים	dní
ימים	dnů
ימים	dny
בהמשך	níže
בהמשך	podpalubí
בר	baru
בר	bar
צבא	armáda
צבא	vojenský
צבא	vojenská
צבא	vojenské
צבא	armáda
צבא	armádní
צבא	armádu
צבא	vojsko
צבא	army
ים	moře
ים	mořská
החיים	life
החיים	zivot
החיים	životní
החיים	život
צה	tse
משחק	hru
משחק	zápas
משחק	hra
משחק	hraní
משחק	hrají
משחק	hrajeme
משחק	hraje
משחק	herectví
משחק	hraní
ראשי	head
ראשי	hlavu
ראשי	hlavička
ראשי	hlava
ראשי	náčelník
ראשי	primární
הזמן	dob
הזמן	čas
הזמן	doba
הזמן	time
למעשה	vlastně
אברהם	abraham
אברהם	avraham
נבחר	zvolen
נבחר	vybrána
נבחר	zvolený
נבחר	zvolená
נבחר	vybrán
נבחר	vybraná
נבחר	vybráno
נבחר	vybrané
נבחר	vybraný
מדי	maddie
מדי	taky
לרוב	většinou
לרוב	hlavně
לרוב	převážně
פעילות	aktivitu
פעילות	činnost
פעילות	aktivity
פעילות	aktivita
לכן	tudíž
לכן	proto
שטח	obor
שטח	pole
שטח	terénní
שטח	terénu
שטח	terén
שטח	oblasti
שטח	oblast
שטח	plocha
מאוחר	zpoždění
מאוחר	pozdní
מאוחר	pozdě
דף	stránky
דף	strana
דף	stránka
דף	page
דף	stránku
דף	def
קולנוע	filmová
קולנוע	film
קולנוע	filmy
קולנוע	kina
קולנוע	kinematografie
קולנוע	kamera
קולנוע	kino
קולנוע	kina
קשר	spojení
קשר	připojení
קשר	souvislost
קשר	propojení
קשר	kontakt
קשר	kontaktovat
קשר	kontaktujte
קשר	uzel
אחרת	jinak
פני	penny
קודם	nejdřív
קודם	nejprve
קודם	první
קודם	nejdříve
עיר	město
עיר	městečko
עיר	město
לצד	straně
לצד	strana
לצד	boční
לצד	side
ידוע	známo
ידוע	známý
ידוע	známí
ידוע	známé
ידוע	známá
הופעות	dojmy
הופעות	zobrazení
הופעות	zdání
הופעות	koncertů
הופעות	koncerty
תקופה	období
ספרים	knihy
ספרים	knih
ספרים	knížky
קטן	malé
קטן	malý
קטן	malá
קטן	málo
קטן	malý
קטן	malá
למד	naučil
למד	studovala
למד	studoval
למד	naučit
ברית	spojenectví
ברית	aliance
ברית	spojence
ברית	spojenci
היהודי	žid
תשע	devítka
תשע	nine
תשע	devět
פחות	méně
פחות	méně
פחות	míň
ישראלי	izraelský
ישראלי	izraelská
ישראלי	izraelské
משרד	kancelář
משרד	kanceláře
משרד	úřad
משרד	office
שיחק	hrála
שיחק	hrál
שיחק	hráli
מעבר	přechod
מעבר	pasáž
מעבר	průchod
איך	jak
גרסאות	varianty
גרסאות	variant
גרסאות	verze
זהב	zlaté
זהב	zlatý
זהב	zlatí
זהב	golden
זהב	zlatá
זהב	zlato
זהב	zlatá
זהב	zlatý
זהב	gold
זהב	zlaté
עולם	world
עולם	svět
עולם	světový
עולם	světová
עולם	světové
יד	ruka
יד	ruku
מדינה	zemi
מדינה	země
מדינה	stát
מדינה	státní
ארגון	organizaci
ארגון	organizace
ארגון	organizaci
ארגון	organizace
ארגון	organizování
לכתוב	psát
לכתוב	napište
לכתוב	napiš
לכתוב	pište
לכתוב	napsat
שונה	jiný
שונה	jiná
שונה	různé
שונה	jiné
שונה	upravený
שונה	změněno
שונה	modifikované
שונה	upraveno
שונה	upravené
שונה	upravená
גדולה	velký
גדולה	velké
גדולה	velká
גדולה	velký
גדולה	velké
גדולה	velká
גדולה	big
קשה	tvrdá
קשה	těžce
קשה	tvrdé
קשה	těžké
קשה	tvrdý
קשה	tvrdě
קשה	tvrdý
קשה	tvrdá
קשה	obtížné
קשה	obtížná
קשה	obtížně
קשה	obtížný
אור	světle
אור	lehké
אור	světlo
צבי	cvi
צבי	jelení
צבי	jelen
צבי	jelena
צבי	gazela
לדוגמה	příklad
אוכלוסייה	obyvatelstvo
אוכלוסייה	populace
בעברית	hebrejsky
הקהילה	komunity
הקהילה	společenství
הקהילה	komunita
הקהילה	obec
כנגד	proti
קיים	existovala
קיים	existovalo
קיים	existoval
קיים	existovaly
קיים	existují
קיים	existuje
קיים	existující
קיים	stávající
שלי	shelley
שלי	shelly
שלי	můj
שלי	mé
שלי	důl
שלי	moje
שלי	shelly
דומה	podobné
דומה	podobná
דומה	podobný
דומה	obdobné
דומה	dumy
דין	deane
דין	děkan
דין	dean
שכן	sousedka
שכן	soused
שכן	sousedka
שכן	soused
מחוז	hrabství
מחוז	okres
מחוז	provincie
מחוז	provincii
מחוז	okres
מחוז	okrsek
ימי	dní
ימי	dnů
ימי	dny
תואר	stupně
תואר	stupeň
סדרת	řady
סדרת	seriál
סדרת	řada
סדרת	série
למצוא	najděte
למצוא	najdi
למצוא	najít
מבין	pochopit
נקרא	volal
נקרא	zavolal
נקרא	volala
נקרא	volali
פשוט	jednoduchá
פשוט	prosté
פשוט	jednoduchý
פשוט	jednoduché
פשוט	prostě
פשוט	jen
פשוט	jenom
עבודה	zaměstnání
עבודה	práce
עבודה	job
עבודה	práci
עבודה	práce
עבודה	prace
עבודה	pracovní
עבודה	práci
עבודה	pracovat
חשוב	důležitý
חשוב	důležitá
חשוב	důležité
חשוב	důležití
כיוון	směr
שלמה	šlomo
שלמה	solomon
שלמה	celý
שלמה	celou
שלמה	celá
שלמה	celé
תבנית	vzor
תבנית	vzorec
תבנית	šablony
תבנית	formát
אמריקאים	američan
אמריקאים	american
אמריקאים	americká
אמריקאים	americké
אמריקאים	americký
אמריקאים	američané
אמריקאים	američani
אמריקאים	američany
הפועל	sloveso
הפועל	hapoel
אפריקה	afriku
אפריקה	africe
אפריקה	afrika
נחשב	počítá
דרום	jižní
דרום	jižní
דרום	jih
זכויות	práva
זכויות	práv
אולי	možná
אולי	možná
עלה	list
לקבל	přijmout
לקבל	získat
לקבל	dostat
מבנה	struktury
מבנה	struktura
מבנה	strukturu
מבנה	konstrukce
להשתמש	využití
להשתמש	použijte
להשתמש	použití
להשתמש	užití
להשתמש	použít
העליון	nejvyšší
לקראת	vstříc
בברכה	uvítala
בברכה	uvítal
בברכה	upřímně
בברכה	vítej
בברכה	vítejte
בברכה	uvítací
בסיס	základna
בסיס	základ
בסיס	báze
בסיס	základnu
בסיס	základ
מין	pohlaví
מין	pohlaví
מין	sexu
מין	sex
מין	druh
מין	druhy
מין	min
לשעבר	bývalý
לשעבר	dřívější
לשעבר	bývalé
לשעבר	bývalá
לשעבר	dříve
כזה	takové
כזה	taková
כזה	takový
משנה	hmota
משנה	hmoty
משנה	hmotu
משנה	záležitosti
אינטרנט	web
אינטרנט	webu
אינטרנט	internetu
אינטרנט	internet
נקודות	tečky
נקודות	body
נקודות	bodů
נקודות	skvrny
קבוצה	skupinu
קבוצה	skupiny
קבוצה	skupina
קבוצה	mužstvo
קבוצה	tým
קבוצה	team
הקרב	battle
הקרב	bitva
שירים	básně
שירים	básní
שירים	písně
שירים	písničky
שירים	skladby
התנועה	provoz
התנועה	doprava
עת	dob
עת	čas
עת	doba
עת	time
הר	hora
הר	hory
הר	horu
הר	mount
הרי	harryho
הרי	harry
תפקיד	roli
תפקיד	role
תפקיד	úloha
למה	proč
נולדה	narodil
נולדה	narozena
נולדה	narozen
שמות	názvy
שמות	jména
יחסית	poměrně
יחסית	poměrně
יחסית	relativně
הקמת	usazení
הקמת	zřízení
שערים	vrata
שערים	gates
שערים	brány
שערים	portály
שערים	cíle
שערים	branky
שערים	góly
מערכות	systémy
מערכות	systémů
שנייה	druhé
שנייה	druhá
שנייה	druhý
שנייה	sek
שנייה	sec
ליצור	vytvoření
ליצור	vytváření
ליצור	vytvořit
מטרים	metry
מטרים	metrů
מטרים	měřiče
מטרים	metry
מטרים	metrů
אמריקה	amerika
אמריקה	ameriko
אמריקה	ameriky
ליד	poblíž
ליד	blízko
שר	char
שר	cher
שר	zpívání
שר	zpěv
שר	zpívám
שר	ministryně
שר	ministr
שר	ministře
קו	čára
קו	řádek
קו	linka
קו	linie
סוף	ukončit
סוף	end
סוף	konec
כסף	money
כסף	peníze
כסף	stříbrná
כסף	stříbrné
כסף	stříbro
כסף	silver
תמונות	fotografie
תמונות	fotky
תמונות	fotky
תמונות	obrázků
תמונות	obrázky
תמונות	obrázků
תמונות	obrázky
תמונות	obrazy
תת	sub
תת	ponorka
נשיא	předsedající
נשיא	prezident
נשיא	předseda
נשיא	president
נשיא	prezidenta
נשיא	prezidentka
נשיא	předsedové
נשיא	prezidenti
נשיא	prezidentů
מוזיקה	hudbu
מוזיקה	music
מוזיקה	hudba
מוזיקה	hudební
חדשים	nový
חדשים	nově
חדשים	nové
חדשים	nová
חדשים	novinka
מצב	stav
מצב	status
מצב	postavení
מצב	mód
מצב	režim
מצב	mode
מצב	situaci
מצב	situace
מצב	stav
מצב	podmínkou
מצב	podmínka
היסטוריה	dějiny
היסטוריה	dějepis
היסטוריה	historie
היסטוריה	historii
שינוי	změnit
שינוי	změna
שינוי	změny
כדורגל	fotbal
כדורגל	fotbal
ביקורת	kritika
ביקורת	kritiky
ביקורת	kritiku
ביקורת	kritika
ביקורת	kritiku
ביקורת	recenze
ביקורת	přezkumu
ביקורת	přezkum
חודשים	měsíců
חודשים	měsíce
חודשים	měsících
אבן	kamenný
אבן	stone
אבן	kámen
שחקן	hráče
שחקן	hráči
שחקן	přehrávač
שחקן	hráč
שחקן	herec
שחקן	herce
בניגוד	rozporu
משפט	proces
משפט	soud
משפט	soudu
משפט	soud
משפט	dvůr
משפט	věta
משפט	trest
משפט	rozsudek
אמריקאי	američan
אמריקאי	american
אמריקאי	americká
אמריקאי	americké
אמריקאי	americký
חצי	polovina
חצי	půlka
חצי	půl
חצי	polovinu
חצי	napůl
הארגון	organizaci
הארגון	organizace
סרטים	filmy
סרטים	filmy
סרטים	kina
הבא	další
הבא	dále
משפחה	rodina
משפחה	rodinný
משפחה	rodinná
משפחה	rodinné
משפחה	rodinka
במקביל	současně
במקביל	souběžně
במקביל	souběžné
במקביל	souběžně
במקביל	paralelní
די	dee
מזרח	východ
מזרח	východní
מזרח	východní
ערים	města
ערים	velkoměsta
ערים	měst
ערים	města
הצליח	uspěli
הצליח	uspěl
מחוץ	vně
מחוץ	mimo
מחוץ	venku
שבע	sedm
שבע	sedmička
תהליך	proces
תהליך	postup
תהליך	zpracovat
תהליך	procesu
חי	bydlení
חי	žijící
חי	živé
חי	živá
חי	živě
חי	žít
חי	žij
חי	live
חי	živá
חי	živý
שיר	báseň
שיר	písnička
שיר	skladba
שיר	píseň
שיר	song
טלוויזיה	tv
טלוויזיה	televizní
טלוויזיה	televize
החוק	právo
החוק	zákon
החוק	law
רוסיה	rusko
השתתף	zúčastnil
חזר	vrátil
חזר	vráceny
התיכון	střed
התיכון	střední
התיכון	prostřední
אישים	osobnosti
אישים	osobností
בריטניה	británie
גבוהה	vysoko
גבוהה	vysoký
גבוהה	vysoké
גבוהה	vysoká
גבוהה	vysoký
גבוהה	vysoká
רוצה	chcete
רוצה	chceš
מעט	mírně
מעט	lehce
כהן	cohen
חופשי	volná
חופשי	volné
חופשי	volný
חופשי	free
חופשי	zdarma
חברות	kamarádství
חברות	přátelství
חברות	společnosti
חברות	firmy
חברות	kamarádky
חברות	přítelkyně
אן	anne
אן	anna
אן	ann
סיים	dokončeno
סיים	dokončené
סיים	skončil
סיים	hotovo
סיים	dokončit
סיים	provedeno
סיים	udělal
סיים	hotová
סיים	hotovo
המקום	místo
המקום	misto
מבצע	provoz
מבצע	operace
רמת	ramat
ברור	jasné
ברור	jasný
ברור	čistý
ברור	vyčistit
רשת	čisté
רשת	síť
רשת	net
רשת	síť
רשת	síť
רשת	sítě
הערכים	hodnoty
הערכים	hodnot
רקע	pozadí
רקע	zázemí
הגיעו	přijel
הגיעו	dorazila
הגיעו	dorazil
תיאטרון	divadla
תיאטרון	divadlo
תיאטרון	divadla
תיאטרון	divadlo
תיאטרון	divadelní
דניאל	daniela
דניאל	daniel
דניאל	danielle
איטליה	itálie
צורך	nutná
צורך	nezbytná
צורך	nezbytné
צורך	nutné
צורך	nezbytný
צורך	nezbytnost
צורך	nutnost
צורך	potřebovat
צורך	potřebuji
צורך	potřebují
צורך	potřeba
חדשה	nový
חדשה	nově
חדשה	nové
חדשה	nová
חדשה	novinka
אלבום	album
אלבום	alba
הרביעי	čtvrtý
הרביעי	čtvrté
הרביעי	čtvrtá
דו	doe
המרכז	centrum
