kategória	kategori
viac	more
február	februari
február	feb
náhľad	pratonton
mužov	men
názov	denomination
názov	nama
názov	tajuk
názov	gelaran
okolo	sekeliling
okolo	keliling
okolo	disekeliling
okolo	sekitar
ešte	namun
prvý	pertama
prvý	first
prvý	dulu
prvý	dahulu
text	teks
máj	may
máj	mei
slovenskej	slovakia
slovenskej	slovak
spolu	total
spolu	jumlah
spolu	bersama
tom	tom
majstrovstvá	championship
majstrovstvá	kejohanan
majstrovstvá	kejuaraan
majstrovstvá	biathlon
saint	saint
okrem	kecuali
bar	bar
americký	american
americký	amerika
júl	julai
júl	jul
cez	via
cez	melalui
cez	menerusi
cez	menerusi
cez	melalui
česko	czechia
asi	dugaan
asi	tekaan
jeden	satu
jeden	one
objavil	menemui
vojny	war
vojny	perang
vojny	peperangan
vojny	peperangan
vojny	wars
vojny	perang
rok	tahun
ulica	jln
ulica	street
album	album
dátum	date
dátum	tarikh
žien	betina
žien	wanita
žien	perempuan
januára	januari
majú	mempunyai
toto	ni
toto	toto
ktorí	sape
všetky	semua
francúzsky	perancis
mestá	bandaraya
mestá	bandar
svoje	its
teda	justeru
žije	nyawa
žije	lives
český	czech
český	český
často	kerap
často	sering
často	kerap
ján	jan
ján	ján
ján	john
niekoľko	beberapa
okres	daerah
jún	jun
jún	june
jún	jun
šablóny	templat
dnes	harini
slovensko	slovakia
pretože	kerana
pretože	sebab
ani	ani
ani	nor
slovenska	slovenska
nové	new
nové	baharu
nové	baru
všetkých	semua
štátu	keadaan
štátu	negara
štátu	negeri
štátu	state
ďalšie	tambahan
ďalšie	next
ďalšie	selanjutnya
ďalšie	seterusnya
ďalšie	lain
ďalšie	lebih
ďalšie	lagi
ďalšie	more
tým	pasukan
tým	team
meno	nama
dve	dua
dva	dua
mala	mala
style	style
style	gaya
style	subjenis
style	bergaya
style	stail
približne	tentang
približne	perihal
približne	roughly
táto	ni
prvé	pertama
prvé	first
prvé	dulu
prvé	dahulu
martin	martin
http	http
tri	tri
tri	tiga
loire	loire
nich	antaranya
nich	mereka
začal	dimulakan
začal	bermula
praha	prague
stránke	page
stránke	mukasurat
stránke	halaman
film	movie
film	cereka
film	filem
film	filem
spoločnosti	syarikat
spoločnosti	syarikat
peter	peter
slovenská	slovakia
slovenská	slovak
strany	pages
strany	mukasurat
strany	halaman
strany	parti
svg	svg
slovensky	inggeris
prvá	pertama
prvá	first
prvá	dulu
prvá	dahulu
van	van
nemecký	jerman
storočí	berkurun
storočí	abad
storočí	century
hlavne	terutamanya
hlavne	terutamanya
hlavne	especially
hlavne	kebanyakannya
rod	rod
bude	will
bude	akan
titul	tajuk
titul	gelaran
kostol	gereja
kostol	church
republiky	republik
republiky	republics
možno	mungkin
možno	perhaps
možno	barangkali
možno	mungkin
možno	maybe
ženy	betina
ženy	perempuan
ženy	wanita
ženy	perempuan
ďalej	next
ďalej	selanjutnya
ďalej	seterusnya
kedy	bila
kedy	apabila
územia	wilayah
územia	wilayah
systém	system
systém	sistem
ide	goes
ide	ide
potok	strim
latinsky	latin
góly	matlamat
spisovateľ	penulis
európy	eropah
pôvodne	awalnya
súhvezdie	buruj
známy	known
známy	dikenali
známy	diketahui
známy	berkenalan
haute	haute
veľkosť	saiz
veľkosť	ukuran
veľkosť	size
john	john
klub	club
klub	kelab
objektov	objek
isbn	isbn
slovenské	slovakia
slovenské	slovak
portál	portal
článok	artikel
ľudí	insan
ľudí	manusia
ľudí	people
ľudí	orang
ľudí	rakyat
ľudí	orng
územie	wilayah
palomar	palomar
možné	munasabah
možné	kemungkinan
zomrel	died
niektoré	sesetengahnya
niektoré	sesetengah
hudobné	muzik
hudobné	music
hudobné	muzikal
hudobné	musical
herec	pelakon
hry	permainan
hry	games
hry	game
veľký	large
veľký	besar
veľký	besar
gmina	gmina
života	life
života	hidup
života	kehidupan
života	hidupan
septembra	september
kráľ	raja
kráľ	king
iii	iii
maďarsku	hungary
hráči	pemain
vlády	pemerintahan
vlády	kerajaan
môžu	mampukah
môžu	boleh
miest	tempat
zároveň	serentak
mieste	spot
mieste	tapak
kráľa	raja
kráľa	king
tam	tam
tam	ada
spoločnosť	masyarakat
spoločnosť	syarikat
oblasť	rantau
oblasť	wilayah
oblasť	kawasan
oblasť	oblast
oblasť	keluasan
oblasť	kawasan
oblasť	area
nej	nya
nej	her
vek	usia
vek	umur
takmer	almost
takmer	hampir
takmer	hampir
štadión	stadium
muži	jantan
muži	men
októbra	oktober
októbra	october
život	life
život	hidup
život	kehidupan
život	hidupan
mája	may
mája	mei
dňa	hari
národné	national
národné	kebangsaan
jozef	jozef
jozef	yusuf
jozef	joseph
center	pusat
syn	nak
syn	putra
syn	son
marca	mac
marca	march
dĺžka	length
dĺžka	panjang
dĺžka	longitud
augusta	ogos
veľké	large
veľké	besar
veľké	besar
veľké	veľké
školy	sekolah
školy	mazhab
školy	sekolah
nový	new
nový	baharu
nový	baru
nový	nový
obsahuje	mengandungi
anderson	anderson
správa	report
správa	lapor
správa	laporkan
správa	laporan
správa	mesej
správa	pentadbiran
štát	country
štát	negara
štát	keadaan
štát	negara
štát	negeri
štát	state
pomocou	menggunakan
hráč	player
hráč	pemain
hráč	gamer
banskej	banská
júna	june
júna	jun
kitt	kitt
cesta	laluan
cesta	hala
cesta	way
cesta	jalan
cesta	road
apríla	april
krajiny	country
krajiny	negara
krajiny	landskap
krajiny	lanskap
krajiny	negara
začala	dimulakan
začala	bermula
ceny	harga
ceny	hadiah
číslo	nombor
typ	jenis
typ	taipkan
typ	type
typ	taip
politik	pkr
pyrénées	pyrénées
mesa	mesa
košice	košice
košice	kosice
rôznych	pelbagai
spojené	bersatu
spojené	united
júla	julai
práve	hany
práve	cuma
práve	hanya
niektorých	sesetengahnya
niektorých	sesetengah
čas	waktu
čas	masa
čas	time
prípade	kes
novembra	november
víťaz	pemenang
decembra	disember
nemecko	jerman
hlavné	pengkhususan
hlavné	mejar
hlavné	major
hlavné	utama
galaxia	galaxy
galaxia	galaksi
awards	anugerah
vrátane	termasuk
vrátane	termasuk
vrátane	inclusive
hviezdna	najam
troch	tiga
postupne	bertahap
práce	kerja
práce	bekerja
veľká	large
veľká	besar
veľká	besar
veľká	veľká
množstvo	jumlah
množstvo	amaun
množstvo	kuantiti
množstvo	ikhtiar
opäť	lagi
opäť	semula
otec	dad
otec	ayah
otec	ayah
otec	bapa
otec	father
otec	ayahanda
com	com
než	daripada
svete	world
svete	dunia
podobne	samalah
stránky	tapak
stránky	pages
stránky	mukasurat
stránky	halaman
diela	works
diela	berfungsi
poloha	posisi
poloha	kedudukan
poloha	jawatan
poloha	lokasi
poloha	location
niekedy	terkadang
niekedy	kadang
niekedy	kadangkala
niekedy	sometimes
niekedy	sometime
typu	jenis
typu	taipkan
typu	type
typu	taip
deň	hari
houten	houten
druhý	second
druhý	kedua
články	artikel
vtedy	barulah
vtedy	then
vtedy	kemudiannya
vtedy	kemudian
jedna	satu
jedna	one
každý	everybody
každý	semuanya
každý	setiap
každý	setiap
každý	each
sur	sur
obrázok	picture
obrázok	gambar
obrázok	imej
obrázok	figure
celý	keseluruhan
celý	whole
obyvateľstva	penduduk
obyvateľstva	populasi
členovia	ahli
členovia	members
stále	still
stále	masih
stále	pegun
jednotky	unit
jednotky	pasukan
dejiny	sejarah
alpes	alpes
priemerný	purata
diskusia	perbincangan
diskusia	diskusi
diskusia	debat
keďže	manakala
keďže	sedangkan
keďže	semenjak
keďže	since
keďže	sejak
program	program
program	agenda
program	program
gitara	guitar
gitara	gitar
jedným	satu
jedným	one
článku	artikel
hudobný	muzikal
hudobný	musical
kolo	lap
kolo	pusingan
kolo	bulat
začali	dimulakan
začali	bermula
strana	parti
strana	page
strana	mukasurat
strana	halaman
strana	sisi
strana	sampingan
strana	samping
francúzsko	france
francúzsko	perancis
taktiež	juga
obdobia	tempoh
dobe	waktu
dobe	masa
dobe	time
autor	pengarang
autor	penulis
autor	author
park	park
park	taman
popis	caption
popis	description
cena	harga
cena	price
pravdepodobne	kemungkinannya
pravdepodobne	berkemungkinan
pravdepodobne	kemungkinan
der	der
nová	new
nová	baharu
nová	baru
nová	nová
rieky	sungai
rieky	river
rieky	sungai
rôzne	pelbagai
rôzne	berbeza
rôzne	misc
rôzne	pelbagai
rôzne	category
obdobie	tempoh
škola	sekolah
klubu	club
klubu	kelab
februára	februari
františek	františek
františek	francis
františek	ferenc
albumy	album
dielo	kerja
dielo	bekerja
nakoniec	akhirnya
väčšina	most
väčšina	paling
väčšina	kebanyakan
väčšina	terbanyak
väčšina	majoriti
väčšina	majority
zápasy	perlawanan
zápasy	padan
zápasy	mancis
zápasy	padanan
zápasy	pergaduhan
zápasy	perkelahian
zápasy	permainan
zápasy	games
zápasy	game
neho	him
turnaj	kejohanan
turnaj	tournament
rovnako	samalah
rovnako	sama
rovnako	same
druh	jenis
druh	taipkan
druh	type
druh	taip
druh	spesis
druh	spesies
druh	species
stavby	struktur
priamo	straight
priamo	direct
priamo	langsung
priamo	directly
metrov	meter
metrov	meter
anglický	inggeris
albumu	album
funkcia	function
funkcia	fungsi
von	keluar
von	out
článkov	artikel
južnej	selatan
južnej	selatan
piesne	lagu
piesne	songs
verzia	version
verzia	versi
hoci	sungguhpun
hoci	walaupun
hoci	walau
hoci	though
hoci	meskipun
hoci	walaupun
hoci	walau
image	imej
york	york
rad	series
rad	siri
rad	seri
rad	rad
rad	kayuh
európe	eropah
členom	member
členom	ahli
zatiaľ	namun
zatiaľ	semantara
výška	ketinggian
výška	ketinggian
výška	tinggi
výška	height
túto	ni
stav	status
stav	syarat
stav	kondisi
william	william
png	png
menom	bernama
krajine	country
krajine	negara
marne	marne
právo	kanan
právo	kan
právo	perundangan
právo	law
stretnutie	pelantikan
stretnutie	temujanji
stretnutie	perjumpaan
stretnutie	rapat
stretnutie	mesyuarat
stretnutie	meeting
stretnutie	reunion
oficiálne	rasmi
oficiálne	official
oficiálne	officially
univerzity	universiti
univerzity	universiti
viacerých	berbilang
viacerých	pelbagai
tímov	pasukan
tímov	teams
san	san
david	daud
david	david
rozhodca	hakim
rozhodca	pengadil
rozhodca	ruj
rozhodca	ref
bystrici	bystrica
zmysle	erti
zmysle	makna
zmysle	meaning
informácie	info
informácie	maklumat
informácie	maklumat
bystrica	bystrica
veľa	lots
veľa	banyak
dokonca	genap
deti	kids
deti	bayi
deti	babies
malo	malo
malo	patut
malo	sepatutnya
rakúsko	austria
znamená	bermaksud
znamená	bererti
znamená	ertinya
severnej	utara
severnej	northern
dom	rumah
dom	dom
vody	air
vody	perairan
vody	air
jan	jan
patria	belong
www	www
vždy	always
vždy	sentiasa
vždy	selalu
práva	keizinan
práva	hak
ľudia	insan
ľudia	manusia
ľudia	people
ľudia	orang
ľudia	rakyat
ľudia	orng
známe	known
známe	dikenali
známe	diketahui
známe	familiar
známe	akrab
herečka	pelakon
hrad	castle
hrad	istana
menej	kurang
menej	kurangkan
menej	less
hier	permainan
hier	games
hier	game
bgcolor	bgcolor
známa	known
známa	dikenali
známa	diketahui
les	hutan
les	les
les	hutan
skôr	agak
systému	system
systému	sistem
štyri	empat
štyri	four
zeme	bumi
lode	bot
lode	perahu
lode	kapal
lode	ships
banská	banská
banská	perlombongan
sám	bersendirian
sám	sendiri
sám	keseorangan
básnik	penyair
básnik	pujangga
úplne	sepenuhnya
úplne	totally
dní	hari
ďalší	pelamin
ďalší	next
ďalší	selanjutnya
ďalší	seterusnya
skladateľ	songwriter
skladateľ	penggubah
kto	sape
rozdiel	perbezaan
tím	pasukan
tím	team
družstvo	skuad
družstvo	koperasi
matematik	mathematician
armády	tentera
armády	army
rady	nasihat
rady	majlis
rady	dewan
mať	mempunyai
world	world
world	dunia
označenie	menandakan
označenie	melabel
označenie	pengenalpastian
druhá	second
druhá	kedua
mužstvo	kedewasaan
mužstvo	kejantanan
mužstvo	pasukan
mužstvo	team
musí	mesti
jazyk	tongue
jazyk	lidah
jazyk	bahasa
obvode	perimeter
predtým	sebelum
vzniku	inception
finále	finale
finále	final
finále	finals
open	open
činnosť	aktiviti
činnosť	aktiviti
vojna	war
vojna	perang
vojna	peperangan
vrch	top
paul	paulus
paul	paul
seine	seine
súťaže	kejohanan
súťaže	peraduan
súťaže	saingan
súťaže	persaingan
súťaže	pertandingan
väčšinou	kebanyakannya
ivan	ivan
česká	czech
pas	pas
pas	pasport
šírka	latitud
šírka	lebar
základné	essential
základné	penting
základné	asas
základné	basic
chránené	terlindung
chránené	dilindungi
rýchlosť	velocity
rýchlosť	halaju
rýchlosť	kadar
rýchlosť	rate
rýchlosť	speed
rýchlosť	kelajuan
pozícia	posisi
pozícia	kedudukan
pozícia	jawatan
podarilo	diuruskan
mnoho	banyak
prezident	presiden
knihy	books
knihy	buku
prírodná	natural
prírodná	semulajadi
cieľom	aim
prahe	prague
študoval	dikaji
študoval	dipelajari
študoval	belajar
rhône	rhône
spev	menyanyi
spev	bernyanyi
spev	nyanyian
častí	bahagian
hral	dimain
organizácie	organisasi
organizácie	pertubuhan
organizácie	organisasi
organizácie	pertubuhan
organizácie	organisasi
organizácie	pertubuhan
ostrov	pulau
ostrov	island
kráľovstvo	kingdom
kráľovstvo	kerajaan
pavol	pavol
pavol	paulus
pavol	paul
triedy	kelas
triedy	kelas
triedy	class
americká	american
americká	amerika
hlavný	utama
play	play
play	main
kluby	kelab
najviac	most
najviac	paling
najviac	kebanyakan
najviac	terbanyak
calais	calais
sídlo	mansion
sídlo	markas
sídlo	kerusi
sídlo	seat
člen	member
člen	ahli
vznik	munculnya
vznik	kemunculannya
karol	karol
druhov	spesis
druhov	spesies
druhov	species
nikdy	never
činnosti	aktiviti
lebo	kerana
lebo	sebab
centre	pusat
centre	centre
centre	pusat
prevažne	terutamanya
prevažne	kebanyakannya
štáty	negara
robert	robert
hudba	muzik
hudba	music
dvojhra	single
off	off
off	dimatikan
cirkvi	gereja
cirkvi	gereja
cirkvi	church
stupeň	ijazah
stupeň	darjah
stupeň	gred
spojených	disertai
spojených	joined
spojených	menyertai
michal	michal
michal	michael
význam	kaitan
význam	keterkaitan
význam	perkaitan
význam	pentingnya
význam	erti
význam	makna
význam	meaning
význam	bererti
budova	bangunan
budova	membina
malé	kecik
malé	kecil
malé	kecik
malé	malé
raz	kelak
raz	sekali
jedno	satu
jedno	one
nord	nord
tretiny	pertiga
šport	sport
šport	sukan
šport	sukan
človek	manusia
človek	human
človek	lelaki
jean	jean
spevák	penyanyi
spevák	singer
des	des
pomerne	agak
polovici	pertengahan
polovici	mid
minulosti	past
minulosti	melepasi
udalostí	peristiwa
udalostí	acara
diel	works
diel	berfungsi
ostatné	lain
ostatné	lain
cca	cca
skóre	skor
kultúry	kebudayaan
kultúry	budaya
black	black
black	hitam
filmy	filem
filmy	movies
filmy	cereka
filmy	filem
stanice	stesyen
stanice	stesen
rock	batu
rock	rock
české	czech
české	české
napísal	bertulis
napísal	ditulis
napísal	menulis
dal	dal
liga	liga
liga	liga
funkcie	function
funkcie	fungsi
funkcie	fungsi
matka	ibu
matka	bonda
kategórie	kategori
kategórie	kategori
republika	republik
rodiny	families
rodiny	keluaga
rodiny	keluarga
najlepší	terbaik
najlepší	best
pieseň	lagu
pieseň	song
univerzite	universiti
juraj	juraj
hrá	dimain
futbalista	footballer
niekoľkých	beberapa
centrum	centrum
centrum	pusat
centrum	centre
centrum	pusat
druhy	spesis
druhy	spesies
druhy	species
federácie	persekutuan
federácie	federations
mohol	could
mohol	mampukah
moselle	moselle
tie	those
rieka	sungai
rieka	river
richard	richard
najprv	pertama
najprv	first
najprv	dulu
najprv	dahulu
rusko	rusia
rusko	russia
data	data
fontsize	fontsize
hokej	hoki
miliónov	juta
miliónov	million
miliónov	jutaan
miliónov	berjuta
doby	tempoh
najčastejšie	kebanyakannya
top	top
silla	silla
herschel	herschel
skladba	lagu
skladba	song
ríše	empayar
ríše	empire
ríše	kerajaan
ríše	empayar
ríše	kerajaan
city	city
city	bandaraya
city	bandar
city	kota
city	perasaan
účasti	penyertaan
skladby	runut
skladby	trek
skladby	lagu
skladby	songs
získala	didapat
získala	diperoleh
získala	diperolehi
získala	diperoleh
získala	diperolehi
získala	diterima
mape	peta
most	jambatan
dobre	good
dobre	gud
dobre	okey
dobre	okay
mapa	peta
vladimír	vladimír
vladimír	vladimir
sily	kekuatan
súčasť	bahagian
súčasť	komponen
členov	ahli
členov	members
mená	nama
mená	names
powiat	county
powiat	kaunti
powiat	powiat
domov	rumah
významné	ketara
krajina	country
krajina	negara
krajina	landskap
krajina	lanskap
budovy	bangunan
budovy	membina
budovy	bangunan
milan	milan
kým	till
kým	semasa
kým	hinggalah
kým	hinga
kým	sehinggalah
kým	sampai
lat	lat
taliansko	itali
model	model
university	universiti
prípadne	berkemungkinan
km²	km²
hviezdy	bintang
miesta	tempat
miesta	lokasi
projekt	projek
kniha	kitab
kniha	tempah
kniha	book
viacero	beberapa
viacero	berbilang
viacero	pelbagai
mária	mary
mária	maryam
mária	marie
mária	maria
niečo	sesuatu
motor	engine
motor	enjin
motor	motor
celkom	total
celkom	jumlah
názvy	nama
názvy	names
krajín	negara
james	james
vedie	petunjuk
založené	diasaskan
založené	berasaskan
založené	based
európskej	eropah
pohár	gelas
pohár	kaca
pohár	glass
pohár	piala
pohár	cup
pohár	cawan
jednotlivých	individu
jednotlivých	followers
manželka	pasangan
manželka	isteri
manželka	wife
mohli	could
mohli	mampukah
nobelovej	nobel
music	muzik
music	music
divadlo	teater
divadlo	teater
malý	kecik
malý	kecil
malý	kecik
seba	diriku
seba	diri
seba	diri
vplyv	impak
vplyv	hentaman
vplyv	pengaruh
vplyv	effect
vplyv	kesan
štefan	stephen
štefan	stefan
štefan	stepan
mimo	luar
mimo	diluar
michael	michael
existuje	wujud
celkovo	total
celkovo	jumlah
celkovo	keseluruhan
zákon	perundangan
zákon	law
vodné	air
vodné	aquatic
vodné	akuatik
avšak	namun
avšak	bagaimanapun
sts	sts
nástroje	instrumen
nástroje	alatan
nástroje	tools
nástroje	utiliti
hmotnosť	jisim
hmotnosť	berat
vpravo	kanan
vpravo	kan
stanica	stesyen
stanica	stesen
saône	saône
garonne	garonne
tvar	shape
tvar	bentukkan
tvar	bentuk
jednotka	skuad
jednotka	unit
založená	diasaskan
založená	berasaskan
založená	based
pedagóg	pendidik
taliansky	itali
pohľad	view
records	rekod
alexander	alexander
ruský	rusia
vzhľadom	mempertimbangkan
vzhľadom	menimbangkan
vzhľadom	diberikan
vzhľadom	diberi
teraz	sekarang
teraz	skrg
teraz	now
teraz	kini
všetko	semuanya
všetko	segalanya
všetko	semua
homo	homo
côte	côte
iný	berbeza
iný	lain
iný	pelamin
iný	lain
povrchu	permukaan
povrchu	surface
veku	usia
veku	umur
britský	british
služby	perkhidmatan
služby	servis
služby	perkhidmatan
služby	khidmat
služby	servis
služby	service
#aaa	#aaa
márie	marie
márie	mary
márie	maryam
zem	bumi
zem	tanah
zem	ground
kostola	gereja
kostola	church
vrátil	dikembalikan
loď	kapal
loď	ship
loď	sampan
loď	bot
loď	perahu
loď	boat
tréner	pelatih
tréner	trainer
tréner	pelatih
tréner	coach
tréner	jurulatih
juhu	selatan
juhu	selatan
možnosť	kebarangkalian
možnosť	kemungkinan
val	val
najlepšie	diperincikan
najlepšie	terbaik
najlepšie	best
vláda	pemerintahan
vláda	kerajaan
štyroch	empat
štyroch	four
úlohu	peranan
koniec	hujung
koniec	penghujung
koniec	penamat
koniec	pengakhiran
brankár	goalkeeper
treba	memerlukan
treba	perlukan
treba	perlu
treba	need
história	sejarah
prostredníctvom	via
prostredníctvom	melalui
prostredníctvom	menerusi
prostredníctvom	menerusi
prostredníctvom	melalui
malá	kecik
malá	kecil
malá	kecik
malá	malá
trať	trek
trať	runut
postavy	aksara
postavy	watak
štúdium	berlajar
štúdium	belajar
štúdium	study
štúdium	kajian
štúdium	studies
štúdium	kajian
štúdium	pengajian
eure	eure
sezóny	musim
histórii	sejarah
filozofia	falsafah
písmo	fon
písmo	kitab
začína	bermula
začína	bermula
začína	bermula
začína	memulakan
toku	fluks
toku	flow
toku	aliran
midi	midi
verzie	versi
slovo	perkataan
hustota	ketumpatan
slovník	glosari
slovník	tatabahasa
slovník	kamus
doprava	trafik
doprava	pengangkutan
doprava	pengangkutan
doprava	transport
výkon	tenaga
výkon	power
výkon	kuasa
výkon	performance
výkon	prestasi
poly	poli
poly	poly
literatúra	kesusasteraan
literatúra	sastera
kultúra	kebudayaan
kultúra	budaya
ostrovy	kepulauan
umenia	seni
umenia	kesenian
vydal	dikeluarkan
zdroj	sumber
zdroj	sumber
jazyky	bahasa
jazyky	lidah
ligy	liga
ligy	league
ligy	liga
múzeum	muzium
vyhral	won
vyhral	dimenangi
vyhral	menang
zssr	soviet
tečie	aliran
tečie	mengalir
tečie	mengalir
daniel	daniel
cirkev	gereja
cirkev	church
predstavuje	mewakili
predstavuje	pose
žilina	žilina
žilina	zilina
teória	teori
nič	nothing
hra	game
hra	permainan
hra	permain
let	flight
let	penerbangan
priemerná	purata
aktívne	active
aktívne	aktif
jazyka	tongue
jazyka	lidah
jazyka	bahasa
preteká	bocor
preteká	leaking
neďaleko	berhampiran
neďaleko	berdekatan
kariéry	kerjaya
kariéry	kerjaya
svet	world
svet	dunia
architektúra	arkitek
architektúra	rekabentuk
architektúra	senibina
ázie	asian
ázie	asia
ázie	asia
zápas	game
zápas	permainan
zápas	permain
zápas	mancis
zápas	padan
spoločne	bersama
správy	news
správy	mesej
správy	laporan
mesiac	bulan
mesiac	bulan
mesiac	moon
trieda	kelas
trieda	class
nitra	nitra
prvky	unsur
energie	tenaga
dcéra	puteriku
dcéra	daughter
zdroje	sumber
zdroje	sumber
zdroje	resources
zdroje	sumber
problém	masalah
problém	problem
problém	masaalah
mora	mora
mora	sea
mora	laut
dostala	diterima
priestor	ruang
priestor	space
priestor	angkasa
spôsob	kaedah
spôsob	way
hlavná	pengkhususan
hlavná	mejar
hlavná	major
hlavná	utama
mikuláš	mikuláš
pamiatky	bersiar
pamiatky	persiaran
pamiatky	bersiaran
pamiatky	penglihatan
pamiatky	tugu
pamiatky	monumen
vytvoril	dicipta
org	org
najväčšie	terbesar
najväčšie	terbesar
pápež	paus
pápež	pope
bicie	percussion
bicie	dram
bicie	dram
bicie	gendang
znovu	lagi
znovu	semula
hľadiska	perspektif
syna	nak
syna	putra
syna	son
wiki	wiki
západnej	barat
západnej	western
výrazne	ketara
problémy	buai
problémy	masalah
problémy	menyusahkan
problémy	masalah
problémy	persoalan
problémy	isu
live	live
ríša	empire
ríša	kerajaan
ríša	empayar
ríša	kerajaan
namiesto	sebaliknya
maliar	pelukis
proces	process
proces	proses
slnka	ahd
slnka	sun
slnka	matahari
slnka	mentari
predseda	presiden
predseda	kerusi
predseda	ketua
predseda	pengerusi
ameriky	amerika
ameriky	america
ameriky	amerika
wikipédia	wikipedia
potrebné	memerlukan
potrebné	perlukan
potrebné	perlu
potrebné	need
potrebné	diperlukan
potrebné	needed
potrebné	diperlukan
označuje	menunjukkan
chrám	temple
chrám	kuil
literatúry	kesusasteraan
literatúry	sastera
navyše	plus
navyše	tambahan
navyše	extra
región	rantau
región	wilayah
región	kawasan
postavený	dibina
séria	series
séria	siri
séria	seri
séria	batch
stavba	construction
stavba	pembinaan
stavba	binaan
národná	national
národná	kebangsaan
román	novel
vyššie	diatas
vyššie	tinggi
vyššie	higher
poradie	tempahan
poradie	pesanan
poradie	susunan
poradie	tempah
poradie	order
haleakala	haleakala
poľsko	poland
pamiatka	tugu
pamiatka	monumen
telo	body
telo	bodi
telo	badan
hovorí	menuturkan
hovorí	kata
hovorí	says
petra	peter
petra	petra
brno	brno
zmeny	pengubahsuaian
zmeny	perubahan
jiří	jiří
slov	perkataan
atď	dsb
atď	dll
minút	minit
minút	minit
die	die
die	mati
speváčka	penyanyi
speváčka	singer
prácu	job
atp	atp
los	los
los	moose
lietadlá	pesawat
lietadlá	pesawat
lietadlá	aircraft
lietadlá	satah
posledný	last
umenie	seni
umenie	kesenian
umenie	seni
umenie	kesenian
farba	warna
farba	colour
farba	cat
farba	warna
love	love
love	cinta
love	memburu
love	pemburuan
unesco	unesco
sebe	diri
dolná	turunkan
dolná	lower
rýchlo	cepat
rýchlo	buru
rýchlo	laju
rýchlo	cepat
ing	ing
vrchy	ganang
vrchy	banjaran
vrchy	pergunungan
skupín	berkumpulan
skupín	kumpulan
skupín	groups
rozvoj	perkembangan
rozvoj	pembangunan
štátna	keadaan
štátna	negara
štátna	negeri
štátna	state
východnej	timur
národný	national
národný	kebangsaan
súťaž	saingan
súťaž	persaingan
súťaž	pertandingan
