категория	kategori
филм	filme
филм	film
шаблон	skabelonen
шаблон	skabelon
почти	næsten
печели	vinder
страни	fester
страни	parter
страни	parterne
страни	partier
страни	landene
страни	lande
площ	areal
площ	område
острови	øerne
острови	øer
код	koder
код	kode
код	koden
френски	fransk
френски	franskmænd
френски	franskmand
френски	french
френски	franske
генерал	generelt
генерал	generel
генерал	generelle
генерал	almindelig
защото	fordi
държава	landet
държава	land
държава	lande
държава	stat
държава	state
държава	delstat
държава	tilstand
дата	date
дата	dato
двете	både
двете	begge
обикновено	normalt
обикновено	sædvanligvis
обикновено	typisk
обикновено	normalt
големи	large
големи	store
големи	stor
големи	stort
големи	big
големи	store
големи	stor
големи	stort
деца	børn
деца	kids
деца	unger
деца	børn
деца	børns
петър	peter
петър	petar
остава	forbliver
остава	forbliver
сили	beføjelse
сили	powers
сили	kræfter
сили	beføjelser
сили	styrkerne
сили	styrker
сили	kræfter
дължина	længde
дължина	længden
дължина	længde
дължина	længdegrad
българи	bulgarere
албум	album
албум	plade
албум	albummet
гръцки	græsk
гръцки	græske
гръцки	græker
дни	dage
съюз	union
съюз	fagforening
съюз	fagforeningen
съюз	unionen
съюз	forbund
съюз	alliance
съюз	alliancen
партия	party
партия	fest
партия	part
партия	parti
политик	politiker
пише	skriver
брат	broder
брат	brormand
брат	brother
брат	bror
работа	jobbet
работа	job
работа	arbejder
работа	arbejd
работа	arbejde
работа	arbejdet
голове	målsætninger
голове	mål
голове	goals
остров	øen
остров	isle
председател	præsidenten
председател	formand
председател	præsident
председател	formand
председател	bestyrelsesformand
среща	date
среща	dato
среща	meet
среща	mød
среща	mødes
среща	møde
среща	mødet
среща	mødes
среща	møder
среща	mødestedet
групи	bands
групи	grupper
групи	grupperne
информация	info
информация	oplysninger
информация	oplysning
информация	information
информация	oplysninger
информация	underretning
нови	ny
нови	nyt
нови	nye
пъти	fold
пъти	tidspunkter
пъти	gange
пъти	tiderne
пъти	tider
пъти	times
писател	forfatter
писател	skribent
херцог	duke
херцог	hertug
министър	ministeren
министър	minister
цел	mål
цел	aim
цел	sigt
цел	formål
цел	formal
цел	mål
цел	formål
цел	objektiv
цел	målsætning
цел	målet
цел	mål
участие	inddragelse
участие	involvering
участие	engagement
участие	deltager
участие	deltage
участие	deltag
участие	deltagelse
участие	medindflydelse
участие	medbestemmelse
войната	krigen
войната	krig
войната	war
войната	krige
османската	ottoman
никола	nicolas
никола	nikola
никола	nicola
море	søs
море	sea
море	hav
море	havet
пловдив	plovdiv
отбора	holdet
отбора	hold
отбора	teamet
отбора	team
продължава	forsætter
продължава	fortsætter
списък	liste
списък	list
дава	giver
историята	historik
историята	historie
брой	tælling
брой	tæller
брой	optælling
брой	greve
брой	tælle
брой	tal
брой	antal
брой	nummer
култура	kulturen
култура	kultur
всяка	hver
всяка	hver
същата	samme
известни	vidst
известни	kendte
известни	kendt
известни	berømt
известни	berømte
известни	berømtheder
известни	kendt
степен	grade
степен	klassetrin
степен	klasse
степен	grad
територията	område
територията	territorium
регион	region
повечето	højst
повечето	mest
редактор	chefredaktør
редактор	editor
редактор	redigering
редактор	redaktør
разположен	beliggende
разположен	lokaliseret
разположен	placeret
разположен	beliggende
друг	andre
друг	andet
джон	johannes
джон	john
малки	small
малки	små
малки	småt
малки	lille
малки	små
малки	lille
футболист	fodboldspiller
вероятно	formentlig
вероятно	sikkert
вероятно	formodentlig
вероятно	sandsynligvis
организация	organisation
организация	organisering
организация	tilrettelæggelse
организация	organisationen
организация	organisation
организация	tilrettelæggelse
организация	organisering
организация	organisationen
договор	kontrakten
договор	kontrakt
договор	traktaten
договор	traktat
север	nordpå
север	nordlige
север	north
север	nord
васил	vasil
изток	east
изток	østpå
изток	øst
изток	østlig
изток	øst
изток	østlige
четири	fire
четири	four
испания	spanien
особено	særligt
особено	specielt
особено	især
особено	specielt
особено	især
разположено	beliggende
разположено	lokaliseret
разположено	placeret
разположено	beliggende
човек	person
човек	menneskeligt
човек	menneskelige
човек	menneskelig
човек	menneske
човек	mennesket
човек	mand
човек	manden
състав	komposition
състав	sammensætning
общо	samlet
треньор	træner
треньор	træneren
треньор	coach
треньор	træner
отбори	holdene
отбори	hold
отбори	teams
рим	rom
рим	roms
статии	artikler
статии	genstande
статии	artiklerne
управление	management
управление	forvaltning
управление	ledelsen
управление	ledelse
управление	styreformer
управление	regeringsførelse
управление	ledelse
управление	forvaltning
управление	styring
управление	kontrol
управление	kontroller
литература	litteratur
литература	litteraturen
дейност	aktiviteten
дейност	aktivitet
цар	konge
цар	kongens
цар	kong
цар	kongen
цар	king
цар	zar
хората	mennesker
хората	personer
хората	folk
хората	people
видове	dyrearter
видове	art
видове	dyreart
видове	arter
видове	typerne
видове	typer
власт	effekt
власт	kraft
власт	strøm
власт	power
власт	magt
живота	liv
живота	livet
живота	livstid
живота	life
стефан	stefan
стефан	stephan
тип	indtast
тип	skriv
тип	type
военни	militæret
военни	militære
военни	militær
военни	militært
изчезване	udryddelse
изчезване	tilintetgørelse
изчезване	uddød
изчезване	udslettelse
изчезване	forsvindende
изчезване	forsvinder
изчезване	forsvinde
изчезване	forsvind
изчезване	forsvinder
изчезване	forsvinden
вида	vida
шампион	mester
шампион	champ
шампион	mester
шампион	champion
съвет	rådgivning
съвет	råd
съвет	spids
съвет	drikkepenge
съвет	tip
съвет	rådets
съвет	rådet
свързани	tilhørende
свързани	associeret
свързани	tilknyttet
свързани	relaterede
свързани	relateret
свързани	beslægtet
свързани	tilsluttet
свързани	forbundne
свързани	forbundet
свързани	knyttet
свързани	forbundet
исторически	historiske
исторически	historisk
исторически	historisk
исторически	historiske
исторически	historisk
римски	romerske
римски	roman
римски	romer
римски	romersk
христо	hristo
кръг	cirkel
кръг	kreds
кръг	budrunde
кръг	rundt
кръг	runde
кръг	rund
кръг	omgang
майка	mor
майка	moder
карта	kort
карта	landkort
карта	kort
карта	card
англия	englands
англия	england
нов	ny
нов	nyt
нов	nye
неговата	hans
песни	sange
втори	sekund
втори	andet
втори	anden
множество	adskillige
множество	flere
политика	politik
политика	politik
преминава	passerer
стара	gammelt
стара	old
стара	gamle
стара	gammel
форма	formen
форма	forme
форма	form
форма	formular
форма	blanket
форма	form
форма	formen
семейството	familien
семейството	familie
семейството	family
съпруга	ægtefællen
съпруга	ægtefælle
съпруга	ægtefælles
съпруга	konen
съпруга	kone
съпруга	hustru
втора	sekund
втора	andet
втора	anden
район	region
район	distriktet
район	district
район	distrikt
район	areal
район	område
музика	music
музика	musik
музика	musikken
близо	tæt
близо	luk
близо	nær
първенство	mesterskaber
първенство	mesterskabet
първенство	mesterskab
първенство	championship
представлява	repræsenterer
варна	varna
отнася	henviser
отнася	refererer
манастир	klostret
манастир	kloster
манастир	klosteret
манастир	kloster
файл	file
файл	filen
файл	fil
средата	mid
награди	belønninger
награди	tildelinger
награди	awards
награди	præmier
немски	tysk
немски	tysker
немски	tyske
помощ	bistand
помощ	støtte
помощ	hjælp
помощ	hjælpe
вода	vand
първоначално	oprindeligt
първоначално	oprindelig
първоначално	oprindeligt
първоначално	oprindelig
първоначално	oprindeligt
първоначално	oprindelige
първоначално	indledende
първоначално	oprindelig
карл	karl
карл	carl
свят	world
свят	verden
николай	nikolaj
николай	nikolai
николай	nicolai
административен	administrativ
административен	administrativt
скоро	snart
западна	west
западна	vest
западна	vestpå
западна	vestlig
западна	vest
западна	western
западна	vestligt
западна	vestlige
войски	tropperne
войски	tropper
стил	stil
стил	style
живее	liv
избран	valgt
избран	udvalgt
избран	valgte
избран	valgt
избран	valgte
избран	udvalgte
избран	udvalgt
избран	markeret
марк	marc
марк	mærke
марк	marker
марк	markér
марк	mark
африка	afrika
запад	west
запад	vest
запад	vestpå
революционер	revolutionerende
революционер	revolutionær
революционер	revolutionære
уебсайт	website
уебсайт	hjemmeside
уебсайт	webside
уебсайт	hjemmesiden
уебсайт	websted
земята	jorden
земята	earth
земята	jord
земята	jordens
връзка	forbindelse
връзка	tilslutning
връзка	tilknytning
връзка	link
връзка	linket
връзка	tilslut
връзка	connect
връзка	forbinde
връзка	relation
връзка	relationer
връзка	forholdet
връзка	forhold
роля	rolle
италиански	italiener
италиански	italienske
италиански	italiensk
създава	opretter
създава	skaber
москва	moskvas
москва	moskva
как	hvordan
китай	porcelæn
китай	china
китай	kina
линия	streg
линия	linje
линия	linie
линия	line
великобритания	storbritannien
свети	sankt
свети	helgen
свети	saint
кариера	karriere
кариера	karrieren
кариера	karrierer
кариера	karriere
кариера	karriereforløb
кариера	stenbruddet
кариера	stenbrud
развитие	udviklingen
развитие	udvikling
лига	league
лига	ligaen
лига	liga
лига	liga
лига	ligaer
роман	romerske
роман	roman
роман	romer
роман	romersk
роман	novelle
роман	roman
роман	novellen
източници	kilder
политически	politisk
политически	politisk
америка	america
америка	amerika
америка	usa
консул	konsul
книги	bøger
стадион	stadion
стадион	stadium
служба	betjening
служба	forkyndelse
служба	tjenesteydelse
служба	tjeneste
служба	service
другите	andre
произход	oprindelse
произход	oprindelsessted
произход	herkomst
произход	oprindelse
точка	element
точка	punkt
точка	punkt
точка	peg
точка	point
фридрих	friedrich
фридрих	frederik
фридрих	frederick
сърбия	serbien
сърбия	serbiens
академия	akademiet
академия	akademi
академия	academy
първо	første
първо	først
предимно	hovedsageligt
предимно	primært
предимно	hovedsagelig
предимно	hovedsageligt
предимно	overvejende
силно	larmende
силно	højt
силно	kraftigt
силно	stærke
силно	kraftig
силно	stærkt
силно	strong
силно	stærk
силно	hårde
силно	svært
силно	hard
силно	hård
силно	hårdt
силно	svær
писатели	forfattere
годината	aars
годината	året
годината	år
михаил	mikhail
михаил	mihail
членове	medlemmer
членове	medlemmerne
всичко	alting
всичко	alt
всичко	alle
всичко	alt
такива	sådan
българско	bulgarsk
българско	bulgarske
птица	fuglen
птица	fugl
птица	bird
влиза	indtaster
автор	forfatteren
автор	forfatter
автор	forslagsstiller
автор	ophavsmand
възраст	alder
възраст	alderen
комитет	komiteen
комитет	udvalg
комитет	udvalget
добър	god
добър	gode
добър	godt
езици	sprog
държави	stater
държави	staterne
държави	landene
държави	lande
бързо	hurtig
бързо	hurtigt
бързо	hurtige
бързо	hurtig
бързо	hurtigt
бързо	hurtige
личности	personligheder
сега	nu
ссср	sovjet
ссср	ussr
ссср	sovjetunionen
връх	mount
връх	montere
връх	højdepunkt
връх	peak
учи	undersøgelse
учи	studie
учи	studier
битката	battle
битката	slag
битката	kamp
битката	slaget
ред	bestilling
ред	ordre
ред	rækkefølge
ред	order
ред	bestil
ред	rødt
ред	røde
ред	rød
ред	red
ред	ro
ред	række
ред	row
мач	vildt
мач	spillet
мач	kamp
мач	spil
мач	leg
мач	matcher
мач	matche
мач	match
турция	kalkun
турция	tyrkiet
дивизия	afdeling
дивизия	opdeling
дивизия	division
дивизия	hovedgruppe
макар	selvom
макар	skønt
макар	skønt
събития	begivenheder
събития	hændelser
събития	arrangementer
събития	events
събития	begivenhederne
серия	serier
серия	serie
серия	serien
серия	serie
градът	town
градът	byen
градът	by
градът	city
градът	byen
градът	storby
градът	by
планина	bjerget
планина	bjerg
планина	mountain
планина	mount
планина	montere
нещо	noget
ляво	venstre
сан	san
причина	grund
причина	begrundelse
причина	årsag
бразилия	brasilien
бразилия	brasiliens
бразилия	brasil
начало	start
начало	starter
начало	begynd
начало	begynder
начало	begyndelse
начало	begyndelsen
биография	bio
биография	biografi
биография	biografi
движение	bevægelse
движение	flyt
движение	bevægelighed
движение	flytning
движение	bevægelse
движение	bevægelser
актьор	skuespilleren
актьор	skuespiller
актьор	aktør
централна	central
централна	centralt
париж	paris
починал	afdød
починал	afdøde
музей	museum
музей	museet
книга	bogen
книга	book
книга	bog
какво	hvad
едва	knap
йорк	york
главно	hovedsageligt
главно	primært
главно	hovedsagelig
голямо	large
голямо	store
голямо	stor
голямо	stort
голямо	big
голямо	store
голямо	stor
голямо	stort
константин	konstantin
константин	konstantin
константин	constantine
константин	constantin
япония	japan
полша	polen
полша	polens
филип	philippe
филип	phillip
филип	philip
филип	filip
филип	filip
филип	phillip
командир	kommandør
командир	øverstbefalende
командир	kommandant
командир	commander
носи	carry
носи	bære
носи	slid
носи	bære
австралия	australiens
австралия	australien
сила	styrke
сила	modstandsdygtighed
сила	kraft
сила	tving
сила	force
сила	effekt
сила	kraft
сила	strøm
сила	power
сила	magt
цялата	hel
цялата	hele
потребител	forbruger
потребител	forbrugerne
потребител	forbrugere
потребител	brugeren
потребител	bruger
точно	nøjagtig
точно	præcis
смърт	death
смърт	død
смърт	døden
смърт	dødsfald
германски	tysk
германски	tysker
германски	tyske
носител	luftfartsselskab
носител	hangarskib
носител	udbyder
носител	transportør
правителство	regering
правителство	regeringen
президент	præsidenten
президент	formand
президент	præsident
полк	regiment
полк	polk
футбол	fodbold
футбол	fodbold
футбол	football
означава	betyder
против	imod
против	mod
раждане	fødsler
раждане	fødsel
раждане	fødslen
изкуство	arts
изкуство	kunst
изкуство	art
изкуство	kunsten
изкуство	kunst
азия	asien
азия	asia
версия	version
версия	versionen
версия	udgave
малка	small
малка	små
малка	småt
малка	lille
малка	små
малка	lille
малка	malka
театър	teatret
театър	teater
театър	biograf
театър	teatret
театър	teater
приема	accepterer
пак	igen
източна	østlig
източна	øst
източна	østlige
индия	india
индия	indien
лондон	london
британски	britisk
британски	british
британски	briterne
британски	britiske
британски	briter
основно	hovedsageligt
основно	primært
основно	hovedsagelig
отношение	indstilling
отношение	holdning
отношение	attitude
текст	tekst
текст	sms
текст	teksten
текст	tekster
пет	fem
образование	uddannelse
образование	undervisning
главен	vigtigste
главен	main
някой	nogen
някой	nogen
въстание	opstanden
въстание	opstand
въстание	oprør
въстание	opstand
въстание	opstand
въстание	oprør
въстание	oprøret
левски	levski
военен	militæret
военен	militære
военен	militær
военен	militært
казва	siger
следва	følger
малък	small
малък	små
малък	småt
малък	lille
малък	små
малък	lille
носители	hangarskibe
носители	transportører
носители	bærere
носители	luftfartsselskaber
сметка	kontoen
сметка	konto
сметка	fanebladet
сметка	faneblad
сметка	fanen
сметка	fane
сметка	tab
разлика	diff
разлика	forskel
рок	klippe
рок	rokke
рок	sten
рок	rock
създаването	skabelse
създаването	oprettelse
дом	hjem
дом	hjemme
дом	startside
дом	hjemad
дом	home
дом	dom
кралство	kongeriget
кралство	kongerige
същото	samme
учител	læreren
учител	lærer
известна	vidst
известна	kendte
известна	kendt
известна	berømt
известна	berømte
известна	berømtheder
известна	kendt
починали	afdød
починали	afdøde
точки	punkterne
точки	points
точки	pointer
точки	punkter
точки	point
игри	gaming
игри	kampe
игри	spil
албуми	album
албуми	albummer
напълно	helt
напълно	fuldstændigt
напълно	fuldstændig
напълно	totalt
клуб	klub
клуб	club
клуб	natklub
клуб	kølle
клуб	klubben
щати	stater
щати	staterne
бряг	kyst
бряг	shore
бряг	kysten
бряг	stranden
бряг	beach
бряг	strand
бряг	kyst
бряг	kyster
бряг	coast
месеца	måneder
мексико	mexico
състояние	status
състояние	statussen
състояние	tilstand
състояние	betingelse
състояние	stand
превод	oversat
превод	oversættelse
директор	direktør
директор	instruktør
директор	direktøren
директор	bestyrelsesmedlem
директор	vigtigste
директор	hovedstol
директор	hovedstolen
директор	rektor
институт	instituttet
институт	institute
институт	institut
канада	canada
сигурност	tryghed
сигурност	sikkerhed
бургас	burgas
румъния	rumænske
румъния	rumænsk
румъния	rumænien
основни	vigtigste
основни	main
основни	basics
основни	grundlæggende
основни	basal
основни	basic
основни	grundlæggende
действия	aktion
действия	action
действия	handling
действия	foranstaltninger
действия	indsats
действия	søgsmål
действия	handling
действия	handlinger
действия	foranstaltninger
действия	aktioner
нар	granatæble
метра	målere
метра	meter
събрание	møde
събрание	mødet
събрание	mødes
събрание	møder
събрание	montage
събрание	samling
събрание	forsamling
събрание	forsamlingen
иванов	ivanov
войни	krigere
войни	krigene
войни	krige
войни	wars
имена	navne
имена	betegnelser
изключително	eksklusive
изключително	eksklusivt
изключително	eneret
изключително	eksklusiv
изключително	ekstremt
изключително	udelukkende
жена	kvinden
жена	woman
жена	kvinde
жена	hunkøn
жена	kvindelig
жена	kvinde
жена	kvindelige
жена	konen
жена	kone
жена	hustru
доклад	rapporter
доклад	anmelde
доклад	betænkning
доклад	rapport
унгария	ungarn
димитров	dimitrov
изследвания	test
изследвания	tests
изследвания	prøvning
изследвания	undersøgelser
изследвания	efterforskning
изследвания	undersøgelser
изследвания	studier
изследвания	forskning
реката	river
реката	floden
реката	flod
кирил	cyril
кирил	kiril
кирил	kirill
египет	ægypten
египет	egypten
формула	formel
номер	tal
номер	antal
номер	nummer
обща	generelt
обща	generel
обща	generelle
обща	almindelig
обща	almindelige
обща	fælles
обща	almindelig
обща	samlet
вестник	avispapir
вестник	avisen
вестник	avis
вестник	dagbladet
опит	oplevelse
опит	erfaringer
опит	erfaring
опит	oplev
животни	dyr
животни	husdyr
животни	dyrs
животни	animalsk
животни	animal
животни	dyr
разпространение	distribuere
разпространение	fordeler
разпространение	udbredelse
разпространение	formidling
разпространение	spredning
разпространение	spred
разпространение	spredning
разпространение	fordeling
разпространение	distribution
разпространение	uddeling
разпространение	omdeling
актриса	skuespiller
актриса	skuespillerinde
австрия	østrigske
австрия	østriger
австрия	østrigsk
австрия	østrig
художник	maleren
художник	maler
художник	kunstner
художник	artist
търново	tarnovo
назначен	tildelte
назначен	tildelt
назначен	anvist
назначен	udnævnt
назначен	udnævnte
назначен	udpeget
назначен	udnævnes
мачове	matches
мачове	matcher
мачове	tændstikker
мачове	kampe
мачове	match
територия	område
територия	territorium
сингъл	single
сингъл	enkelt
сингъл	enlige
сингъл	enlig
друго	andre
друго	andet
победа	win
победа	vind
победа	vinder
победа	vinde
победа	sejre
победа	sejr
победа	sejren
борис	boris
права	rettigheder
права	fordringer
права	rettigheder
университета	university
университета	universitet
университета	universitetet
княз	fyrste
княз	prince
княз	prins
режисьор	direktør
режисьор	instruktør
режисьор	direktøren
режисьор	bestyrelsesmedlem
служи	serv
служи	tjene
служи	tjener
служи	serverer
съществува	eksisterer
съществува	eksistere
съществува	findes
съдържа	indholder
съдържа	indeholder
програма	program
програма	programmet
програма	program
програма	arbejdsprogram
решение	afgørelse
решение	beslutning
решение	afgørelsen
решение	løsning
решение	opløsning
защита	beskyt
защита	beskytte
защита	beskyttelse
защита	forsvar
защита	forsvaret
защита	forsvar
защита	forsvaret
гора	gora
гора	skov
гора	forest
гора	skoven
гора	skove
идва	kommer
идва	kommer
хайнрих	heinrich
просто	bare
столицата	hovedstaden
столицата	kapitalen
столицата	hovedstad
столицата	kapital
официално	officielt
официално	embedsmand
официално	tjenestemand
официално	officiel
официално	officielt
системи	systemerne
системи	systemer
страници	sider
влияние	virkning
влияние	indvirkning
влияние	virkninger
влияние	impact
влияние	indflydelsen
влияние	indflydelse
влияние	påvirkning
съд	fartøj
съд	skib
съд	fartøjet
съд	domstolen
съд	retten
съд	domstol
йохан	johann
йохан	johan
йохан	jochen
портал	portal
портал	portalen
портал	gateway
купа	bowl
купа	kop
купа	pokalen
купа	bæger
купа	cup
мрежа	net
мрежа	netto
мрежа	gitter
мрежа	nettet
мрежа	net
мрежа	netværket
мрежа	network
мрежа	netværk
проект	projekt
проект	project
проект	projektet
производство	fremstilling
производство	produktion
производство	fremstilling
производство	fremstilling
производство	fremstillingsvirksomhed
производство	fabrikation
създаване	opretter
създаване	oprette
създаване	opret
създаване	skabelse
създаване	oprettelse
проф	prof
цвят	farver
цвят	farve
цвят	farver
цвят	farve
владимир	wladimir
владимир	vladimir
промени	forandringer
промени	ændringer
промени	skift
промени	ændring
промени	forandring
промени	ændr
гола	nøgen
гола	nøgne
гола	nøgen
гола	nøgne
поле	fagområde
поле	felt
поле	område
поле	marken
впоследствие	efterfølgende
области	distrikterne
области	kvarterer
области	distrikter
области	områder
области	arealer
позиция	position
позиция	stilling
позиция	holdning
професор	professor
селища	landsbyer
селища	landsbyerne
селища	forlig
селища	boligområder
селища	bosættelser
лятото	summer
лятото	sommer
лятото	sommerferie
продължение	udvidelse
продължение	forlængelse
продължение	videreførelse
продължение	fortsættes
продължение	fortsættelse
продължение	efterfølger
продължение	fortsatte
продължение	fortsættes
продължение	fortsat
джеймс	james
титли	titler
описание	beskrivelse
родена	born
родена	fødte
родена	født
възможност	mulighed
възможност	mulighed
разположени	beliggende
разположени	lokaliseret
разположени	placeret
разположени	udsendt
луций	lucius
километра	kilometer
вилхелм	wilhelm
калифорния	californiske
калифорния	californien
калифорния	california
зона	område
зона	zone
зона	areal
зона	område
винаги	altid
издание	udgaven
издание	udgave
издание	edition
трети	tredje
планината	bjerget
планината	bjerg
планината	mountain
планината	mount
планината	montere
сгради	bygningers
сгради	bygninger
