kategória	categoria
ďalšie	altres
ďalšie	més
tým	equip
meno	nom
meno	denominació
dve	dos
dve	dues
dva	dos
dva	dues
mala	havien
style	estil
približne	about
približne	aproximadament
približne	aproximadament
táto	això
táto	aquesta
táto	aquest
prvé	primer
prvé	primera
prvé	primers
martin	martín
martin	martí
martin	martin
http	http
tri	tri
tri	valldoreix
tri	tres
loire	loira
loire	loire
nich	ells
začal	començat
začal	iniciat
praha	praga
stránke	pàgina
film	film
spoločnosti	corporacions
spoločnosti	companyia
spoločnosti	empresa
spoločnosti	empreses
spoločnosti	companyies
peter	peter
peter	pere
mali	havien
mali	mali
patrí	pertany
slovenská	eslovac
strany	pàgines
strany	parts
svg	svg
slovensky	anglès
prvá	primer
prvá	primera
prvá	primers
van	van
van	furgoneta
nemecký	alemany
storočí	segles
storočí	segle
hlavne	principalment
hlavne	sobretot
hlavne	especialment
hlavne	majoritàriament
astronóm	astrònom
rod	rod
bude	will
bude	voluntat
titul	títol
kostol	església
týchto	aquestes
týchto	aquests
republiky	república
republiky	repúbliques
možno	potser
ženy	femelles
ženy	dones
ďalej	pròxima
ďalej	següent
ďalej	propera
ďalej	next
kedy	quan
územia	territoris
územia	territori
systém	system
systém	sistema
ide	anant
ide	goes
ide	ide
potok	riera
latinsky	llatí
góly	objectius
spisovateľ	escriptor
európy	europe
európy	europa
pôvodne	inicialment
pôvodne	originàriament
pôvodne	originalment
známy	conegut
známy	conegut
haute	haute
veľkosť	mida
john	john
john	joan
klub	club
objektov	objectes
isbn	isbn
slovenské	eslovac
portál	portal
článok	article
ľudí	humans
ľudí	gent
ľudí	persones
územie	territori
palomar	palomar
možné	possible
možné	possibles
zomrel	morí
niektoré	alguns
niektoré	algunes
hudobné	música
hudobné	musical
herec	actor
hry	jocs
veľký	grans
gmina	gmina
života	vida
života	life
septembra	setembre
kráľ	king
kráľ	rei
iii	iii
maďarsku	hongria
hráči	jugadors
vlády	govern
vlády	governs
môžu	can
miest	llocs
zároveň	simultàniament
napriek	rancor
napriek	malgrat
mieste	spot
kráľa	king
kráľa	rei
tam	tam
tam	hi
tam	allà
spoločnosť	societat
spoločnosť	companyia
spoločnosť	empresa
oblasť	regió
oblasť	àmbit
oblasť	àrea
nej	ella
nej	her
vek	edat
takmer	gairebé
štadión	estadi
štadión	stadium
muži	mascles
muži	homes
októbra	octubre
život	vida
život	life
mája	maig
dňa	jornada
dňa	dia
národné	national
národné	nacional
jozef	jozef
jozef	josep
jozef	joseph
center	centra
center	center
center	centre
syn	fill
marca	març
marca	march
dĺžka	longitud
dĺžka	longitud
augusta	agost
augusta	augusta
veľké	grans
veľké	veľké
školy	escoles
školy	escola
nový	nova
nový	nou
nový	noves
nový	nový
obsahuje	conté
anderson	anderson
správa	informe
správa	missatge
správa	administració
štát	país
štát	estat
pomocou	utilitzant
pomocou	usant
hráč	reproductor
hráč	jugador
hráč	gamer
banskej	banská
júna	juny
kitt	kitt
cesta	camí
cesta	ruta
cesta	trajecte
cesta	carretera
cesta	road
apríla	abril
krajiny	país
krajiny	paisatge
krajiny	països
začala	començat
začala	iniciat
spacewatch	spacewatch
ceny	preus
ceny	premis
žilo	vivia
žilo	viscut
číslo	número
číslo	nombre
typ	tipus
politik	polític
pyrénées	pyrénées
následne	posteriorment
košice	košice
košice	kosice
júla	juliol
práve	només
niektorých	alguns
niektorých	algunes
čas	temps
čas	time
prípade	cas
novembra	novembre
loneos	loneos
víťaz	guanyador
víťaz	guanyadora
decembra	desembre
nemecko	alemanya
hlavné	major
hlavné	main
hlavné	principals
hlavné	principal
galaxia	galàxia
awards	premis
vrátane	inclòs
vrátane	inclusiu
troch	valldoreix
troch	tres
postupne	gradualment
práce	treball
veľká	grans
veľká	veľká
množstvo	quantitat
množstvo	import
množstvo	quantia
množstvo	quantitat
priezvisko	cognoms
priezvisko	cognom
otec	pare
com	comu
než	than
svete	món
svete	world
podobne	igualment
stránky	pàgines
diela	obres
poloha	posició
poloha	localització
poloha	ubicació
poloha	emplaçament
typu	tipus
deň	jornada
deň	dia
houten	houten
druhý	segon
druhý	segona
články	articles
vtedy	aleshores
vtedy	llavors
jedna	one
každý	tothom
každý	cadascú
každý	cadascuna
každý	cadascun
sur	sur
obrázok	imatge
obrázok	figura
celý	sencer
celý	sencera
obyvateľstva	població
členovia	membres
stále	encara
jednotky	dependències
jednotky	unitats
jednotky	efectius
jednotky	tropes
dejiny	història
priemerný	mediocres
diskusia	debat
diskusia	discussió
diskusia	debat
program	programa
program	agenda
program	programa
gitara	guitarra
jedným	one
článku	article
hudobný	musical
kolo	falda
kolo	ronda
začali	començat
začali	iniciat
strana	party
strana	partit
strana	festa
strana	pàgina
strana	side
strana	costat
francúzsko	frança
taktiež	també
obdobia	períodes
dobe	temps
dobe	time
autor	autor
park	park
park	parc
popis	descripció
cena	preu
pravdepodobne	probablement
pravdepodobne	probable
der	der
nová	nova
nová	nou
nová	noves
nová	nová
rieky	riu
rieky	rius
rôzne	diferent
rôzne	diferents
rôzne	varis
rôzne	divers
obdobie	període
škola	escola
klubu	club
februára	febrer
františek	františek
františek	francis
františek	ferenc
albumy	àlbums
dielo	treball
nakoniec	eventualment
väčšina	majoria
zápasy	mistos
zápasy	partits
zápasy	coincidències
zápasy	coincideix
zápasy	baralles
zápasy	jocs
neho	ell
turnaj	torneig
rovnako	igualment
rovnako	mateixa
rovnako	mateix
druh	tipus
druh	espècies
druh	espècie
stavby	construccions
stavby	estructures
priamo	recta
priamo	rectes
priamo	directe
priamo	directa
priamo	direct
priamo	directes
priamo	directament
metrov	metres
metrov	metres
anglický	anglès
albumu	àlbum
funkcia	funció
funkcia	característica
von	out
článkov	articles
štátov	estats
južnej	sud
piesne	cançons
piesne	songs
verzia	versió
image	imatge
york	york
rad	sèries
rad	sèrie
rad	rad
rad	fila
rad	filera
európe	europe
európe	europa
ktorým	estesa
členom	membre
zatiaľ	mentrestant
výška	elevació
výška	alçada
výška	alçària
výška	altura
túto	això
túto	aquesta
túto	aquest
stav	condició
william	guillem
william	william
png	png
menom	anomenat
krajine	país
marne	marne
právo	dret
právo	dreta
právo	llei
stretnutie	designació
stretnutie	cita
stretnutie	nomenament
stretnutie	sessió
stretnutie	reunió
stretnutie	trobada
stretnutie	retrobament
oficiálne	official
oficiálne	oficialment
vznikla	sorgiren
univerzity	universitats
univerzity	universitat
viacerých	múltiples
viacerých	múltiple
tímov	equips
san	san
david	david
rozhodca	jutge
rozhodca	jutjar
rozhodca	àrbitre
rozhodca	ref
bystrici	bystrica
zmysle	significat
informácie	info
informácie	informació
bystrica	bystrica
veľa	lots
veľa	moltes
veľa	molts
dokonca	inclús
deti	nens
deti	fills
deti	infants
deti	nens
deti	nadons
malo	malo
malo	havien
rakúsko	àustria
znamená	mitjans
severnej	northern
dom	casa
dom	dom
vody	aigua
vody	aigües
jan	jan
patria	pertanyen
www	www
vždy	sempre
práva	permisos
práva	drets
ľudia	humans
ľudia	gent
ľudia	persones
známe	conegut
známe	familiar
herečka	actriu
hrad	castell
menej	menys
hier	jocs
bgcolor	bgcolor
známa	conegut
les	woods
les	bosc
les	les
les	bosc
systému	system
systému	sistema
štyri	four
štyri	quatre
zeme	earth
zeme	terra
lode	embarcacions
lode	vaixells
lode	barques
lode	naus
lode	vaixells
banská	banská
banská	mineria
sám	sola
básnik	poeta
úplne	absolutament
úplne	completament
úplne	totalment
dní	dies
ďalší	pròxima
ďalší	següent
ďalší	propera
ďalší	next
skladateľ	compositora
skladateľ	compositor
kto	qui
kto	who
rozdiel	diferència
rozdiel	diferencial
tím	equip
družstvo	esquadra
družstvo	cooperativa
matematik	matemàtic
armády	exèrcits
armády	batallons
armády	exèrcit
rady	assessorament
rady	consell
mať	tinguin
world	món
world	world
označenie	marcatge
označenie	indicació
označenie	etiquetatge
označenie	identificació
druhá	segon
druhá	segona
mužstvo	equip
jazyk	llengua
jazyk	idioma
jazyk	llenguatge
jazyk	llengua
obvode	perímetre
priezviská	cognoms
predtým	anteriorment
predtým	prèviament
predtým	abans
finále	finals
open	oberta
open	oberts
open	open
open	obre
open	obert
činnosť	activitats
činnosť	activitat
vojna	guerra
vrch	top
paul	paul
seine	sena
seine	seine
súťaže	concursos
súťaže	competicions
súťaže	concursos
súťaže	competició
súťaže	competència
väčšinou	majoritàriament
ivan	ivan
pracoval	treballat
pracoval	treballats
česká	txeca
česká	txec
pas	passaport
cesty	camins
cesty	rutes
cesty	camins
šírka	latitud
šírka	amplada
základné	imprescindibles
základné	imprescindible
základné	essencial
základné	essencials
základné	bàsic
základné	bàsics
základné	bàsiques
základné	basic
chránené	protegit
rýchlosť	velocitat
rýchlosť	taxa
rýchlosť	velocitat
pozícia	posició
podarilo	gestionades
podarilo	gestionat
mnoho	moltes
mnoho	molts
prezident	president
knihy	llibres
prírodná	naturals
prírodná	natural
cieľom	aim
prahe	praga
študoval	estudiat
filozof	filòsof
rhône	roine
spev	cant
spev	cantant
častí	parts
hral	jugat
hral	tocava
organizácie	organitzacions
organizácie	organització
ostrov	illa
kráľovstvo	regne
pavol	pavol
pavol	paul
triedy	classes
triedy	classe
americká	american
americká	americà
hlavný	main
hlavný	principals
hlavný	principal
vznikol	sorgiren
play	reprodueix
kluby	clubs
kluby	trèvols
calais	calais
došlo	ocorregut
sídlo	mansió
sídlo	seu
sídlo	seat
sídlo	seient
člen	membre
karol	karol
druhov	espècies
druhov	espècie
nikdy	mai
činnosti	activitats
lebo	perquè
lebo	perque
centre	centra
centre	center
centre	centre
centre	centre
prevažne	principalment
prevažne	majoritàriament
prevažne	predominantment
štáty	estats
štáty	països
robert	robert
hudba	música
dvojhra	singles
dvojhra	senzills
off	apagat
off	off
cirkvi	església
stupeň	grau
stupeň	grau
michal	michal
michal	michael
význam	rellevància
význam	importància
význam	significat
význam	transcendència
význam	significació
budova	edifici
budova	edificació
malé	petita
malé	petites
malé	malé
raz	once
jedno	one
tretiny	terços
šport	esport
šport	sport
šport	esports
človek	humà
človek	humans
človek	home
človek	man
jean	jean
spevák	singer
spevák	cantant
des	des
pomerne	moderadament
pomerne	relativament
minulosti	passat
udalostí	esdeveniments
diel	obres
ostatné	altres
ostatné	altres
cca	aprox
skóre	puntuació
skóre	puntuacions
kultúry	cultura
kultúry	cultures
black	black
black	negre
filmy	films
stanice	estacions
stanice	emissores
rock	roca
rock	rock
české	txeca
české	txec
české	české
napísal	escrit
liga	lliga
liga	liga
funkcie	funció
funkcie	funcions
funkcie	funcionalitats
funkcie	característiques
matka	mare
kategórie	categoria
kategórie	categories
republika	república
rodiny	famílies
najlepší	millor
pieseň	cançó
pieseň	song
univerzite	universitat
futbalista	futbolista
niekoľkých	diversos
niekoľkých	diverses
centrum	centrum
centrum	centra
centrum	center
centrum	centre
centrum	centre
druhy	espècies
druhy	espècie
federácie	federació
federácie	federacions
mohol	podria
moselle	moselle
tie	aquelles
tie	aquells
rieka	riu
richard	ricard
richard	richard
najprv	primer
najprv	primera
najprv	primers
rusko	rússia
data	dades
hokej	hoquei
miliónov	milions
miliónov	milió
miliónov	milions
doby	períodes
najčastejšie	majoritàriament
top	top
herschel	herschel
skladba	cançó
skladba	song
ríše	imperis
ríše	imperi
city	ciutat
city	sentiments
účasti	participació
skladby	vies
skladby	peces
skladby	pistes
skladby	cançons
skladby	songs
získala	adquirit
získala	adquirits
získala	adquirida
získala	obtingut
získala	obtingudes
získala	obtinguda
získala	obtinguts
získala	rebut
získala	rebé
získala	rebuda
mape	mapa
most	pont
most	bridge
dobre	bones
dobre	bona
ulice	carrers
mapa	mapa
vladimír	vladimír
vladimír	vladímir
vladimír	vladimir
sily	força
sily	forces
súčasť	part
súčasť	component
členov	membres
fyzik	físic
mená	noms
powiat	comtat
powiat	powiat
domov	domicili
domov	llar
významné	significatives
významné	significatius
krajina	país
krajina	paisatge
budovy	edifici
budovy	edificació
budovy	edificacions
budovy	edificis
milan	milà
kým	mentre
kým	fins
lat	lat
taliansko	itàlia
model	model
university	universitat
prípadne	possiblement
hviezdy	estels
hviezdy	estrelles
miesta	llocs
miesta	ubicacions
miesta	localitzacions
projekt	projecte
kniha	llibre
viacero	diversos
viacero	diverses
viacero	múltiples
viacero	múltiple
mária	mária
mária	maría
mária	mary
mária	marie
mária	maria
niečo	quelcom
niečo	algo
motor	motor
motor	dorsal
celkom	total
názvy	títols
názvy	noms
krajín	països
james	james
james	jaume
založené	fundat
založené	fundada
založené	basat
európskej	european
pohár	vidre
pohár	tassa
pohár	cup
jednotlivých	individu
jednotlivých	individuals
jednotlivých	individual
manželka	cònjuge
manželka	esposa
mohli	podria
nobelovej	nobel
music	música
divadlo	theater
divadlo	teatre
divadlo	teatre
malý	petita
malý	petites
vplyv	impacte
vplyv	influència
vplyv	efecte
štefan	esteve
štefan	stephen
štefan	štefan
štefan	stefan
štefan	stepan
michael	michael
existuje	existeix
celkovo	total
zákon	llei
vodné	aigua
vodné	aquàtics
avšak	tanmateix
sts	sts
nástroje	instruments
nástroje	eines
nástroje	utilitats
hmotnosť	missa
hmotnosť	massa
hmotnosť	pes
vpravo	dret
vpravo	dreta
stanica	estació
saône	saône
bývalý	antiga
garonne	garona
tvar	forma
jednotka	esquadra
jednotka	unitat
založená	fundat
založená	fundada
založená	basat
pedagóg	educadora
pedagóg	educador
taliansky	italià
pohľad	vista
pohľad	visualitza
pohľad	visualització
records	rècords
records	registres
alexander	alexandre
alexander	alexander
ruský	rus
vzhľadom	considerant
vzhľadom	donades
vzhľadom	donada
teraz	ara
všetko	everything
všetko	tot
všetko	tots
všetko	totes
homo	homo
côte	côte
iný	diferent
iný	diferents
iný	altres
iný	altres
povrchu	superfície
veku	edat
britský	britànic
britský	british
britský	britànica
služby	serveis
služby	servei
#aaa	#aaa
márie	marie
márie	maría
márie	mary
zem	earth
zem	terra
zem	terreny
kostola	església
loď	nau
loď	vaixell
tréner	preparador
tréner	formador
tréner	coach
tréner	autocar
tréner	entrenador
juhu	sud
možnosť	opció
možnosť	possibilitat
val	val
najlepšie	destacat
najlepšie	millor
vláda	govern
štyroch	four
štyroch	quatre
úlohu	rol
koniec	final
brankár	porter
treba	necessitat
história	història
prostredníctvom	via
prostredníctvom	mitjançant
malá	petita
malá	petites
malá	malá
trať	pista
trať	peça
postavy	personatges
postavy	caràcters
štúdium	estudiant
štúdium	estudi
štúdium	estudis
eure	eure
sezóny	temporada
histórii	història
filozofia	filosofia
začína	començant
toku	flux
toku	cabal
midi	midi
verzie	versions
slovo	paraula
hustota	densitat
slovník	glossari
slovník	vocabulari
slovník	diccionari
doprava	trànsit
doprava	tràfic
doprava	transport
doprava	transports
doprava	transport
výkon	potència
výkon	poder
výkon	actuació
výkon	rendiment
poly	poli
literatúra	literatura
kultúra	cultura
ostrovy	illes
umenia	arts
vydal	expedit
vydal	emès
zdroj	font
zdroj	recurs
jazyky	llengües
jazyky	idiomes
ligy	lliga
ligy	lligues
múzeum	museum
múzeum	museu
vyhral	guanyat
zssr	urss
tečie	fluxos
tečie	cabals
tečie	abocat
daniel	daniel
cirkev	església
predstavuje	planteja
žilina	žilina
teória	teoria
nič	res
hra	partida
hra	joc
let	vol
aktívne	actiu
aktívne	activament
jazyka	llengua
jazyka	idioma
jazyka	llenguatge
jazyka	llengua
smer	indicacions
smer	direccions
smer	direcció
gehrels	gehrels
kariéry	carrera
kariéry	carreres
kariéry	curses
svet	món
svet	world
architektúra	arquitectura
ázie	asiàtics
ázie	àsia
zápas	partida
zápas	joc
zápas	coincidència
rowspan	rowspan
spoločne	conjuntament
spoločne	junts
správy	notícia
správy	notícies
správy	missatges
správy	informes
mesiac	mes
mesiac	lluna
trieda	classe
nitra	nitra
prvky	elements
prvky	funcionalitats
prvky	característiques
energie	energia
dcéra	filla
zdroje	fonts
zdroje	recurs
zdroje	recursos
problém	problema
mora	mora
mora	mar
dostala	rebut
dostala	rebé
dostala	rebuda
priestor	espai
spôsob	mètode
hlavná	major
hlavná	main
hlavná	principals
hlavná	principal
mikuláš	mikuláš
pamiatky	monuments
vytvoril	creades
vytvoril	creats
vytvoril	creat
org	org
pápež	papa
bicie	percussió
bicie	drum
bicie	tambor
bicie	tambors
hľadiska	perspectiva
syna	fill
wiki	wiki
západnej	western
výrazne	considerablement
výrazne	significativament
problémy	problemes
problémy	qüestions
live	viure
live	live
ríša	imperi
maliar	pintor
proces	procés
slnka	sol
predseda	president
predseda	cadira
ameriky	amèrica
ameriky	amèrica
wikipédia	viquipèdia
potrebné	necessitat
potrebné	necessàries
označuje	indica
označuje	designa
označuje	denota
chrám	temple
literatúry	literatura
groeneveld	groeneveld
navyše	plus
navyše	extra
región	regió
postavený	construït
postavený	construit
postavený	edificat
séria	sèries
séria	sèrie
séria	lot
stavba	construcció
národná	national
národná	nacional
poradie	ranking
poradie	rànquing
poradie	orde
poradie	ordre
poľsko	polònia
pamiatka	monument
pamiatka	record
pamiatka	commemoració
telo	cos
hovorí	parla
krátko	breument
petra	peter
petra	pere
petra	petra
brno	brno
zmeny	modificacions
zmeny	canvis
jiří	jiří
slov	paraules
atď	etc
minút	mins
minút	minuts
die	die
die	morir
speváčka	singer
speváčka	cantant
prácu	treball
prácu	feina
atp	atp
los	los
los	ant
lietadlá	aeronau
lietadlá	aeronaus
lietadlá	avions
posledný	darrer
posledný	últim
posledný	última
posledný	darrera
umenie	arts
umenie	art
farba	color
farba	paint
farba	pinta
farba	color
love	amor
love	caça
unesco	unesco
rýchlo	pressa
rýchlo	ràpid
rýchlo	ràpidament
ing	ing
vrchy	muntanyes
skupín	grups
rozvoj	desenvolupament
štátna	estat
národný	national
národný	nacional
súťaž	competició
súťaž	competència
súťaž	concurs
súťaž	certamen
dosiahol	assolit
autorom	autor
autorom	autors
päť	five
päť	cinc
vojvodstvo	voivodat
celé	sencer
celé	sencera
elst	elst
tour	recorregut
tour	tour
súčasne	simultàniament
rezervácia	reserva
alma	alma
prešov	prešov
veľkých	grans
pár	pocs
pár	poques
pár	parella
tomáš	thomas
tomáš	tomàs
tomáš	tomáš
vlajka	bandera
založený	fundat
založený	fundada
založený	basat
teórie	teories
použitie	ús
použitie	usa
použitie	utilització
použitie	ús
uvádza	mencions
uvádza	esmenta
tisíc	mil
obvod	perímetre
obvod	circumferència
obvod	districte
obvod	circuit
herci	actors
začalo	començat
začalo	iniciat
josef	josef
ostrove	illa
horná	top
ladislav	ladislav
mena	divisa
mena	moneda
spisovatelia	escriptores
spisovatelia	escriptors
george	george
nemecké	alemany
žáner	gènere
odkaz	missatge
odkaz	vinculació
odkaz	enllaç
prezidenta	president
budú	will
budú	voluntat
oise	oise
východ	est
východ	sortida
vlastnosti	propietats
vlastnosti	funcionalitats
vlastnosti	característiques
štúdia	estudi
štúdia	studio
štúdia	estudi
charente	charente
krajinách	països
návrh	proposta
návrh	esborrany
návrh	suggeriment
voda	aigua
žiadne	cap
žiadne	nil
údaje	xifres
údaje	figures
údaje	dades
historik	historiador
architekt	arquitecte
konali	actuat
mnohé	moltes
mnohé	molts
základná	bàsic
základná	bàsics
základná	bàsiques
základná	basic
boha	déu
pokračuje	continua
hviezda	estel
hviezda	estrella
kraj	regió
kraj	comarca
bitka	batalla
bitka	lluita
paríži	paris
paríži	parís
funkciu	funció
andrej	andrej
andrej	andrei
prostredia	entorns
bodov	punts
školu	escola
základnej	elemental
kvalifikácia	titulacions
kvalifikácia	titulació
thomas	thomas
thomas	tomàs
paríž	paris
paríž	parís
skupinu	grup
oproti	oposat
oproti	contrari
viedol	led
programu	programa
letisko	aeroport
letisko	aeròdrom
vydaný	expedit
vydaný	emès
vydaný	extradit
radu	assessorament
radu	radu
rada	assessorament
rada	consell
rada	tauler
rada	junta
kňaz	sacerdot
pojem	termini
pojem	concepte
pojem	noció
mater	mater
karel	karel
rhin	rhin
napokon	eventualment
zvyčajne	típicament
zvyčajne	habitualment
zvyčajne	normalment
zvyčajne	habitual
zvyčajne	usual
single	single
tretí	tercera
tretí	tercer
pavel	pàvel
pavel	pavel
lokality	localitat
lokality	ubicacions
lokality	localitzacions
zemi	earth
zemi	terra
zemi	terreny
rozhodol	decidit
rozhodol	decretat
historické	històric
historické	històrica
hudobník	músic
hviezd	estels
hviezd	estrelles
slova	paraula
armáda	militars
armáda	militar
armáda	exèrcit
stará	stará
stará	antic
cisár	emperador
hradu	castell
zoznamy	llistes
vrchol	top
anna	anne
anna	anna
čiastočne	parcialment
čiastočne	parcialment
výsledky	resultats
takisto	també
všeobecne	generalment
všeobecne	general
série	sèries
série	sèrie
ruskej	rus
vytvára	genera
vytvára	creant
sever	nord
vojenské	militars
vojenské	militar
polovice	meitats
podmienky	termes
podmienky	condicions
podmienky	condició
obraz	imatge
obraz	pintura
hodín	hores
hodín	rellotge
miroslav	miroslav
mesiaca	lluna
mesiaca	mes
priestoru	espai
jaroslav	jaroslav
staré	staré
staré	antic
skutočnosti	fets
využíva	explota
charles	charles
charles	carles
síl	forces
projektu	projecte
profesor	catedràtic
profesor	professor
css	css
lietadlo	aeronau
lietadlo	aeronaus
lietadlo	plànol
lietadlo	avió
lietadlo	avió
lietadlo	aeroplane
látky	substància
látky	substàncies
jednotiek	dependències
jednotiek	unitats
európska	european
úspech	consecució
úspech	assoliment
úspech	èxit
hranice	fronteres
hranice	fronteres
hranice	frontera
hranice	vores
hranice	vora
málo	pocs
málo	poques
aisne	aisne
výroba	fabricació
výroba	producció
výroba	fabricació
brehu	shore
moc	potència
moc	poder
louis	lluís
louis	louis
víťazstvá	victòries
lev	lleó
lev	lev
lev	leo
časopis	revista
posledné	recents
posledné	recent
posledné	darrer
posledné	últim
posledné	última
posledné	darrera
posledné	últimes
politici	polítics
rudolf	rudolf
juh	sud
súčasný	actuals
súčasný	actual
súčasný	corrent
súčasný	contemporani
súčasný	contemporània
letu	vol
podobné	similars
podobné	semblants
podobné	similar
chcel	volia
chcel	volien
forme	forma
forme	formulari
misie	missions
misie	missió
sem	sem
sem	aquí
sem	aqui
sem	ací
rastlín	plantes
rastlín	planta
farby	colors
farby	color
farby	colors
farby	color
stojí	casetes
španielsko	espanya
spojenie	connexió
spojenie	vinculació
spojenie	enllaç
niektorí	alguns
niektorí	algunes
pdf	pdf
povodie	conca
druhé	segon
druhé	segona
družstvá	cooperatives
absolvoval	graduat
cestu	camí
univerzita	universitat
získať	recuperar
získať	aconsegueix
získať	aconseguir
získať	adquirir
získať	guany
planéty	planeta
planéty	planetària
planéty	planetes
týždňa	setmana
vlastné	propi
vlastné	propis
vlastné	custom
vlastné	personalitzada
vlastné	personalitzat
parku	park
parku	parc
späť	esquena
západ	oest
kód	codi
všetci	tots
všetci	totes
všetci	tothom
obsah	contingut
obsah	continguts
českého	txeca
českého	txec
umení	arts
pôvod	origen
pôvod	orígens
lekár	metge
lekár	metge
lekár	doctor
more	mar
námestie	quadrat
námestie	plaça
tvorby	fent
tvorby	making
zvolený	triats
zvolený	elegit
zvolený	escollida
zvolený	elegits
zvolený	electes
okolie	barri
vzdialenosti	distàncies
vzdialenosti	distància
veci	coses
veci	coses
medzinárodné	internacional
medzinárodné	international
medzinárodné	internacionals
prírodné	naturals
prírodné	natural
anton	anton
biskup	bisbe
biskup	alfil
ulici	carrer
vzťah	relació
výsledok	resultat
vysoké	alta
vysoké	high
vysoké	alt
spravidla	generalment
slúži	serveix
dňoch	dies
sojuz	soiuz
vľavo	esquerra
vľavo	esquerre
firmy	empreses
firmy	companyies
somme	somme
presne	exactament
väčšinu	majoria
vzniklo	sorgiren
und	und
výskum	recerca
výskum	investigació
strán	pàgines
posledných	recents
posledných	recent
brat	germà
potoka	creek
umiestnenie	emplaçament
umiestnenie	posicionament
umiestnenie	localització
umiestnenie	ubicació
umiestnenie	emplaçament
otca	pare
international	internacional
international	international
international	internacionals
víťazi	premiats
víťazi	guanyadores
víťazi	guanyadors
filozofie	filosofia
filozofie	philosophies
obe	ambdós
obe	ambdues
mesiacov	mesos
mesiacov	llunes
akvitánsko	aquitània
veža	torre
veža	tower
smrť	defunció
smrť	mort
sopky	volcans
réžia	director
réžia	directora
réžia	realitzador
zrejme	probablement
zrejme	aparentment
zrejme	òbviament
