kategória	categoría
jelentős	significativo
jelentős	máis
jelentős	importante
sorozat	serie
sorozat	de
tól	de
tól	da
tól	do
tól	dende
lap	revista
vált	foi
vált	a
vált	converteuse
vált	nunha
vált	nun
vált	en
vált	se
vált	converteu
orosz	rusa
orosz	ruso
hazai	doméstica
hazai	caseira
cikk	artigo
dél	mediodía
dél	do
dél	sur
dél	sur
dél	do
dél	sudáfrica
éves	anual
száma	número
spanyol	español
spanyol	española
iii	iii
egyetlen	cada
egyetlen	simple
egyetlen	soa
egyetlen	só
egyetlen	única
egyetlen	único
nélkül	sen
község	concello
csoport	grupo
csoport	de
most	agora
ismert	coñecido
ismert	coñecidos
ismert	de
hosszú	longo
hosszú	longa
hosszú	moito
hosszú	tempo
általában	habitualmente
általában	normalmente
általában	adoita
általában	xeral
általában	adoitan
általában	normalmente
általában	xeral
általában	normalmente
általában	normalmente
épült	construida
épült	construíu
épült	construín
épült	construímos
épült	de
férfi	homes
férfi	os
férfi	home
férfi	meu
szerzett	adquirían
királyi	teatro
királyi	royal
királyi	súa
királyi	real
királyi	alteza
ember	humanos
ember	humana
ember	humano
ember	home
ember	meu
régi	anos
régi	vellos
régi	vello
régi	vella
vissza	a
vissza	volvo
vissza	regresar
vissza	volva
vissza	cambio
vissza	volver
vissza	retorno
vissza	volver
vissza	volta
vissza	atrás
japán	xapón
japán	xaponés
japán	xaponeses
felé	ao
felé	cara
felé	a
felé	cara
felé	a
felé	ao
felé	avanzar
felé	á
miután	tras
miután	de
miután	despois
miután	logo
egyéb	outra
egyéb	outros
egyéb	outro
egyéb	outras
egyéb	aos
egyéb	outros
egyéb	demais
egyéb	outras
teljesen	totalmente
teljesen	totalmente
teljesen	completamente
teljesen	completo
teljesen	por
teljesen	totalmente
gyakran	frecuencia
gyakran	a
gyakran	miúdo
gyakran	moito
gyakran	veces
gyakran	acotío
fontos	importante
fontos	importantes
faj	carreira
faj	raza
faj	a
faj	internacional
faj	especie
faj	especies
állt	estaba
állt	quedei
állt	cando
mindig	sempre
korábban	antes
korábban	máis
korábban	cedo
korábbi	antes
korábbi	máis
korábbi	cedo
korábbi	anteriores
újra	outra
újra	vez
újra	máis
újra	novo
újra	de
tehát	así
tehát	que
tehát	entón
tehát	tan
kellett	precisaba
kellett	necesitaba
kellett	precisabamos
kisebb	máis
kisebb	pequenos
kisebb	pequenas
kisebb	menores
kisebb	menor
kisebb	pequeno
kisebb	pegada
kisebb	menor
brit	a
brit	británico
brit	británica
brit	británicos
brit	británicas
brit	inglesa
inkább	máis
inkább	ben
inkább	bastante
inkább	canto
inkább	antes
inkább	prefiro
inkább	moi
kívül	do
kívül	fóra
kívül	fora
maradt	ficou
maradt	por
john	john
körül	redor
körül	arredor
körül	por
körül	aquí
észak	ao
észak	norte
észak	do
észak	do
észak	norte
neki	el
neki	o
neki	lle
mária	mariechen
mária	marie
mária	mary
mária	maría
mária	maria
mária	maría
rendező	director
rendező	dirección
rendező	de
görög	grego
helyszín	zona
helyszín	lugar
megjelent	apareceu
politikai	políticas
politikai	políticos
politikai	político
politikai	política
nyelv	lingua
nyelv	idioma
nyelv	linguaxe
nyelv	a
nyelv	lingua
stb	etc
háború	guerra
háború	a
írt	escribín
írt	escribiron
írt	escribiume
írt	escribiu
írt	a
legyen	ser
legyen	estar
rövid	pouco
rövid	curto
rövid	curta
rövid	curtas
rövid	informe
rövid	breve
jobb	mellor
jobb	mellores
alá	baixo
alá	debaixo
alá	de
híres	famoso
híres	famosos
híres	famosa
dátum	cita
dátum	a
dátum	día
dátum	data
egyetem	universidade
egyetem	de
egyetem	da
egyetem	universidades
egyetem	universitaria
egyetem	universidade
egyetem	na
egyetem	estudantes
egyetem	facultade
egyetem	que
egyetem	college
egyetem	colexio
jelenlegi	actual
jelenlegi	actuais
jelenlegi	que
jelenlegi	súa
jelenlegi	corrente
hely	lugar
hely	casa
hely	sitio
jelenleg	estamos
jelenleg	actualmente
jelenleg	neste
jelenleg	momento
hasonló	similar
hasonló	similares
hasonló	semellantes
hasonló	semellante
hasonló	parecido
hasonló	parecidas
fekete	negra
fekete	negro
fekete	negros
fehér	brancos
fehér	branco
fehér	branca
fehér	brancas
andrás	andrew
lista	lista
lista	listaxe
többi	resto
többi	descansar
többi	demais
többi	descanso
országos	nacional
országos	nacionais
országos	national
helyi	local
helyi	locais
helyi	o
helyi	de
katonai	militares
katonai	militar
katonai	exército
világ	mundo
utca	rúa
utca	street
északi	ao
északi	norte
északi	do
északi	do
északi	norte
sikerült	e
sikerült	puido
sikerült	conseguimos
sikerült	a
pál	paul
általános	xeral
általános	xeneral
általános	o
déli	do
déli	sur
déli	sur
déli	do
déli	sudáfrica
szám	número
tovább	máis
tovább	lonxe
keresztül	través
keresztül	a
keresztül	por
szemben	contrario
szemben	oposta
szemben	opostas
külön	separado
külön	separadas
külön	separar
nyugati	oeste
nyugati	occidente
nyugati	occidental
nyugati	do
nyugati	da
nyugati	west
nyugati	occidental
keleti	leste
keleti	oriente
keleti	este
keleti	do
keleti	próximo
keleti	oriental
keleti	orientais
keleti	oriental
keleti	este
nap	sol
nap	días
nap	día
változott	cambiou
változott	cambiei
változott	de
nyári	verán
nyári	no
története	historia
története	relato
link	enlace
látható	visible
látható	visibles
legtöbb	a
legtöbb	maioría
legtöbb	parte
legtöbb	máis
ellenére	pesar
ellenére	a
ellenére	malia
múzeum	museo
közben	tanto
közben	mentres
center	centro
center	center
center	de
tartozott	á
forrás	fonte
forrás	orixe
forrás	de
forrás	recurso
forrás	fontes
név	nome
név	se
mihály	michael
dolgozott	traballamos
dolgozott	funcionou
dolgozott	traballei
dolgozott	traballaba
dolgozott	traballou
kupa	cunca
kupa	café
játszott	tocaba
játszott	xogamos
játszott	o
játszott	papel
von	von
terület	territorio
terület	área
terület	zona
lengyel	polaca
herceg	duque
herceg	príncipe
herceg	o
magas	instituto
magas	altos
magas	alto
magas	alta
magas	alto
magas	alta
kínai	os
kínai	chineses
kínai	chinés
kínai	chinesas
kínai	chinesa
azok	eses
azok	esas
azok	os
színház	teatro
színház	recinto
színház	teatro
millió	millóns
millió	de
millió	millón
millió	millóns
millió	milleiros
millió	de
vezető	director
vezető	condutor
vezető	de
vezető	o
vezető	permiso
vezető	líder
köztársaság	república
vendég	cliente
vendég	convidado
vendég	invitado
vendég	convidados
franciaország	francia
franciaország	franza
együttes	banda
együttes	combinados
együttes	combinadas
együttes	deben
együttes	as
együttes	antro
elég	abonda
elég	suficiente
elég	dabondo
elég	para
elég	abondo
idő	momento
idő	tempo
idő	vez
idő	hora
rendszer	sistema
rendszer	de
valaki	ninguén
valaki	calquera
valaki	alguén
valaki	a
valaki	alguén
valaki	alguén
valaki	que
usa	eua
mikor	cando
mikor	se
belső	interno
belső	interna
elmúlt	pasado
elmúlt	últimos
írta	escrito
írta	escrita
írta	o
írta	escribín
írta	escribiron
írta	escribiume
írta	escribiu
írta	a
album	ubicación
tanár	profesor
tanár	mestra
tanár	mestre
császár	emperador
szerkesztő	de
szerkesztő	edición
túl	alén
túl	máis
túl	alá
túl	aló
túl	da
túl	moi
túl	lonxe
túl	tamén
túl	demasiado
túl	moi
gazdasági	económico
gazdasági	económicas
gazdasági	o
gazdasági	económica
élt	vivimos
élt	viviron
élt	viviu
élt	viviamos
élt	vivían
élt	vivín
élt	vivía
méter	metros
színész	actor
ház	casa
szabad	libre
szabad	libres
szabad	balde
felesége	muller
felesége	esposa
felesége	dona
valószínűleg	probablemente
valószínűleg	que
valószínűleg	probable
valószínűleg	que
valószínűleg	probablemente
valószínűleg	risco
megfelelő	para
megfelelő	máis
megfelelő	axeitada
megfelelő	o
sor	liña
sor	fila
sor	fila
főleg	especialmente
főleg	sobre
főleg	todo
főleg	principalmente
főleg	maioría
főleg	sobre
főleg	todo
főleg	maiormente
főleg	maioritariamente
for	para
for	por
iskola	escolas
iskola	as
iskola	nas
iskola	instituto
iskola	escola
iskola	colexio
összesen	total
összesen	de
történelmi	históricas
történelmi	histórica
történelmi	históricos
történelmi	histórico
történelmi	histórica
képes	quen
képes	de
képes	capaz
képes	capaces
képes	poder
képes	capaz
költő	poeta
költő	poetas
költő	o
aktív	activa
aktív	a
aktív	activo
aktív	activos
aktív	activas
aktív	militante
ideje	momento
ideje	tempo
ideje	vez
ideje	hora
hét	semana
hét	á
hét	sete
hét	7
pont	puntos
pont	momento
pont	punto
állami	estado
állam	estado
emberek	homes
emberek	os
emberek	seres
emberek	humanos
emberek	os
emberek	humáns
emberek	xente
emberek	persoas
emberek	a
emberek	pobo
tartott	reunión
tartott	perdín
tartott	mans
tartott	tiña
tartott	hoxe
tartott	atopo
tartott	a
tartott	non
tartott	mantivo
németország	alemaña
talán	se
talán	quizáis
talán	quizais
talán	cadra
talán	talvez
talán	se
talán	cadra
talán	quizais
talán	pode
talán	talvez
hat	seis
hat	6
tett	fixen
tett	fixo
tett	feito
dal	canción
dal	cantiga
dal	cantar
dal	canto
eredetileg	orixinalmente
helyett	en
helyett	vez
helyett	lugar
helyett	no
helyett	canto
helyett	diso
közös	compartidos
közös	compartiron
közös	compartido
közös	compartida
közös	compartimos
közös	compartiu
közös	común
közös	comúns
közös	antro
folyó	río
san	san
san	andrews
önálló	independente
részben	parte
ezeket	estas
ezeket	estes
tamás	thomas
államok	unidos
államok	ee
államok	estados
államok	uu
államok	eua
szovjet	soviética
miért	por
miért	que
miért	iso
megyei	do
megyei	condado
megyei	o
megyei	nado
alsó	máis
alsó	inferior
alsó	baixos
alsó	pulmonar
alsó	calefacción
alsó	fondo
alsó	final
alsó	do
alsó	inferior
alsó	abaixo
alsó	todo
tér	cadrado
tér	square
tér	cadradas
tér	praza
tér	limpo
tér	espazo
tér	espacio
tér	no
történt	lle
történt	pasou
történt	ocorreu
történt	aconteceu
történt	sucedeu
történt	que
kulturális	cultural
park	parque
park	park
közel	preto
közel	preto
közel	do
közel	da
közel	de
kör	círculo
kör	redondo
kör	redondos
kör	xira
kör	arredor
kör	preto
york	york
york	iorque
fiatal	nova
fiatal	mozos
fiatal	mozo
fiatal	novo
fiatal	moza
felső	esquina
felső	superior
felső	do
felső	enriba
felső	20
felső	cima
felső	superior
arany	de
arany	ouro
arany	ouro
arany	de
járás	distrito
járás	fiscal
járás	do
zenei	musical
zenei	musicais
minta	mostra
minta	padrón
minta	de
minta	patrón
minta	pauta
minta	modelo
zsidó	xudeu
zsidó	bebé
zsidó	xudeo
bizonyos	certo
bizonyos	certas
bizonyos	certa
bizonyos	seguro
bizonyos	certos
játékok	xogos
játékok	xogar
játékok	videoxogos
játékok	os
játékok	xoguetes
központi	central
központi	primordiais
központi	centro
kezdte	comecei
kezdte	a
kezdte	comezamos
kezdte	empecei
kezdte	comezou
források	fontes
források	recursos
csapatok	tropas
csapatok	as
kellene	debería
kellene	que
föld	terra
föld	mundo
föld	da
föld	earth
föld	terra
föld	país
föld	terras
tartományban	provincia
tartományban	do
modern	modernos
modern	moderna
modern	as
modern	modernas
modern	moderno
world	mundo
lépett	entrou
lépett	na
lépett	entra
poszt	posto
poszt	poste
poszt	correos
poszt	correo
poszt	de
tagjai	membros
tagjai	do
kormány	goberno
kormány	do
hadsereg	militares
hadsereg	militar
hadsereg	exército
hadsereg	exército
hadsereg	do
királyság	reino
királyság	ceos
szerepet	rol
szerepet	papel
latin	latín
vörös	vermello
vörös	vermella
vörös	vermellos
vörös	roxa
vörös	comunista
nekem	min
nekem	me
városi	city
városi	cidade
városi	da
különösen	especialmente
különösen	neno
különösen	moi
különösen	particularmente
különösen	sobre
különösen	todo
különösen	particular
különösen	especialmente
különösen	sobre
különösen	todo
club	clube
club	salvavidas
club	club
gróf	contan
gróf	contar
gróf	conde
gróf	con
gróf	conta
olaszország	italia
olaszország	italiano
olaszország	italiana
olaszország	italianos
anna	anna
előző	anteriores
győzelem	gañar
győzelem	vitoria
győzelem	da
győzelem	victoria
győzelem	a
győzelem	gañar
nevet	rir
nevet	de
nevet	nunca
cím	título
cím	a
cím	discurso
cím	enderezo
cím	tratar
cím	abordar
cím	dirección
szükséges	precisamos
szükséges	necesitamos
szükséges	que
szükséges	preciso
szükséges	precisaba
szükséges	necesitaba
szükséges	precisabamos
szükséges	necesario
szükséges	necesaria
szükséges	necesarios
szükséges	necesarias
szükséges	preciso
szükséges	é
pár	poucos
pár	poucas
pár	uns
pár	algunhas
pár	algúns
pár	unhas
pár	par
pár	dous
pár	parella
pár	uns
pápa	papa
adta	deume
adta	deu
adta	a
használt	adoitaba
használt	antes
továbbá	ademais
élet	vida
élet	a
nyert	non
nyert	vai
nyert	vou
nyert	gaña
egyébként	contrario
egyébként	ou
egyébként	doutro
egyébként	xeito
egyébként	se
egyébként	non
egyébként	senón
törvény	leis
törvény	lei
törvény	a
tette	fixo
tette	que
tette	o
hatalmas	enormes
hatalmas	enorme
hatalmas	gran
hatalmas	xigante
hatalmas	grande
negyedik	cuarto
negyedik	cuarta
negyedik	acto
negyedik	catro
negyedik	infantaría
vezetett	levou
vezetett	leva
vezetett	levoume
vezetett	á
állomások	comisarías
állomások	postos
irodalom	literatura
társaság	empresa
társaság	compañía
michael	michael
emberi	humanos
emberi	humana
emberi	humano
szöveg	texto
szöveg	de
szöveg	mensaxe
szöveg	mensaxes
területe	territorio
rész	parte
ment	foi
ment	fun
valami	algo
valami	cousa
mutatja	programas
mutatja	demostra
top	do
top	enriba
top	20
top	cima
top	superior
sugárzás	radiación
sugárzás	radiación
mégis	aínda
mégis	non
filmek	filmes
filmek	cinema
filmek	filmes
david	david
balra	esquerda
balra	queda
ezer	miles
ezer	milleiros
ezer	mil
ezer	de
ezer	millar
ezer	miles
ezer	milleiros
képek	as
képek	imaxes
képek	as
képek	fotos
képek	imaxes
képek	fotografías
képek	fotos
képek	as
képek	fotografías
képek	foto
képek	túas
nyugat	oeste
nyugat	occidente
nyugat	occidental
nyugat	do
nyugat	da
nyugat	west
nyugat	occidental
paul	paul
kelet	leste
kelet	oriente
kelet	este
kelet	do
kelet	próximo
kelet	orientais
kelet	oriental
kelet	este
kor	anos
kor	idade
egyszer	cando
egyszer	unha
egyszer	vez
épület	construír
épület	edificio
épület	construción
hogyan	como
hogyan	que
hogyan	canto
tartomány	provincia
tartomány	do
tartomány	de
tartomány	rango
tartomány	cadea
tartomány	montañosa
tartomány	abano
holland	dutch
aztán	logo
aztán	despois
aztán	entón
aztán	e
aztán	daquela
robert	robert
vár	agardando
vár	espera
vár	a
vár	esperar
vár	esperando
vár	agardar
vár	castelo
saint	santo
saint	san
erős	forte
erős	fortes
erős	poderosa
erős	poderosos
erős	poderoso
sziget	island
sziget	illa
műszaki	técnico
műszaki	técnica
győztes	gaña
adatok	datos
adatok	puntos
adatok	información
szép	bonito
szép	ben
szép	bonita
szép	bo
szép	boa
honlap	sitio
honlap	web
honlap	páxina
közép	media
közép	medio
közép	oriente
jellemző	típico
természetes	natural
természetes	normal
természetes	naturais
természetes	a
semmi	nada
semmi	non
állandó	constante
állandó	permanente
működött	traballamos
működött	funcionou
működött	traballei
működött	traballaba
működött	traballou
korai	cedo
korai	primeiras
díjat	premio
felett	sobre
felett	ascende
felett	por
felett	riba
felett	da
felett	enriba
felett	arriba
meghalt	morreu
meghalt	morreron
meghalt	morto
meghalt	morrer
kezdve	a
kezdve	comezando
kezdve	empezando
kezdve	comeza
kezdve	tiña
kezdve	iniciar
kezdve	comezaba
kezdve	comezar
téli	no
téli	inverno
téli	o
egyben	tamén
kovács	smith
kovács	veña
afrikai	áfrica
afrikai	sudáfrica
afrikai	áfrica
afrikai	africana
afrikai	africanos
afrikai	africano
george	george
george	xurxo
független	independente
anglia	inglaterra
fog	vai
jött	chegou
jött	veu
csata	batalla
tanult	aprendín
tanult	que
tanult	aprenderon
tanult	aprendemos
tanult	aprendeu
tanult	descubrimos
lehetne	podía
lehetne	podería
érdemes	ser
érdemes	a
érdemes	pena
érdemes	paga
érdemes	valor
érdemes	vale
érdemes	dignos
érdemes	respectábeis
játék	partido
játék	xogo
játék	videoxogos
játék	de
játék	xoguete
játék	xogos
játék	xogar
játék	videoxogos
játék	os
játék	tocar
játék	xogar
játék	xogan
játék	xogo
antal	anthony
kereskedelmi	o
kereskedelmi	comercio
kereskedelmi	comercial
kereskedelmi	anuncio
kereskedelmi	comercio
kereskedelmi	trocar
kereskedelmi	comercial
kereskedelmi	oficio
jogi	xudicial
jogi	legal
jogi	legais
bal	esquerda
bal	queda
könyv	libro
könyv	os
könyv	libros
intézet	instituto
szakmai	profesionais
szakmai	profesional
szakmai	un
london	londres
london	london
james	james
fok	o
fok	cabo
fok	graos
fok	16
perc	minutos
perc	minuto
perc	momento
perc	intre
perc	agarda
kapcsolatban	conectados
kapcsolatban	conectada
kapcsolatban	conectado
kapcsolatban	con
kapcsolatban	conectadas
kapcsolatban	conectan
kapcsolatban	coa
csupán	só
egyház	igrexa
egyház	á
egyház	da
működik	funciona
működik	traballa
barlang	das
barlang	cavernas
barlang	cova
üzenet	mensaxe
előre	fronte
előre	cara
előre	adiante
előre	diante
előre	por
előre	adiante
előre	veña
rock	rocha
rock	pedra
rock	rock
rock	de
eredetű	orixe
tartalmazza	inclúe
regény	novela
osztály	clase
osztály	da
tud	poden
tud	podo
tud	podes
tud	podemos
tud	pode
tud	non
lakosság	poboación
lakosság	mundial
hagyományos	tradicional
hagyományos	tradicionais
hagyományos	convencional
bemutató	manifestación
bemutató	demostración
bemutató	exposición
des	dos
széles	amplo
írók	escritores
társadalmi	social
társadalmi	sociais
egyszerű	simples
egyszerű	simple
egyszerű	sinxelo
egyszerű	sinxela
william	william
ideiglenes	temporal
kiadás	edición
rend	orde
rend	para
rend	xiro
rend	postal
szakma	profesión
vagyok	son
vagyok	estou
azóta	desde
azóta	xa
azóta	que
azóta	dende
verseny	carreira
verseny	raza
verseny	a
verseny	internacional
verseny	competición
city	city
city	cidade
city	da
eredmény	resultados
eredmény	consecuencia
eredmény	resultado
köszönöm	grazas
köszönöm	moitas
rossz	mala
rossz	malos
rossz	mal
rossz	malas
rossz	malo
rossz	mágoa
rossz	mal
rossz	malo
ókori	antiga
ókori	antigas
ókori	antigo
ókori	antigos
kéne	debería
kéne	que
test	corpo
test	corporal
ének	cantando
ének	canta
ének	cantar
ének	que
igaz	verdade
igaz	certo
jean	jean
keresztény	christian
keresztény	cristiáns
kötött	concluíu
változat	versión
gól	obxectivo
kérdés	pregunta
kérdés	cuestión
kérdés	preguntas
kérdés	as
kérdés	pregunta
kérdés	cuestións
polgári	civís
polgári	civil
polgári	civil
célja	obxectivo
port	po
port	pó
port	das
port	porto
port	tocador
albert	albert
egyéni	persoa
egyéni	cada
egyéni	individuais
egyéni	individuo
egyéni	individual
egyéni	tipo
külföldi	estranxeira
kevés	poucos
kevés	poucas
kevés	uns
kevés	algunhas
kevés	algúns
kevés	unhas
kevés	pouco
kevés	algo
kevés	pequeno
kevés	pequena
díjak	cargos
díjak	premios
uralkodó	emperador
évad	tempada
évad	de
főként	principalmente
főként	maioría
főként	sobre
főként	todo
főként	maiormente
főként	maioritariamente
program	programa
program	de
program	programar
teszi	fai
teszi	que
lehetséges	potencial
lehetséges	posible
lehetséges	sexa
lehetséges	posíbel
szezon	tempada
szezon	de
emellett	ademais
emellett	ademáis
emellett	e
nők	mulleres
nők	as
bizottság	comisión
bizottság	comité
zenekar	banda
