категория	категорија
район	реон
район	округ
район	област
район	подрачје
музика	музика
близо	блиску
близо	затвори
близо	близу
близо	блиску
първенство	шампионат
първенство	првенство
първенство	шампионски
представлява	представува
представлява	претставува
варна	варна
манастир	манастир
манастир	манастир
файл	датотека
средата	средината
награди	наградува
награди	награди
награди	награди
награди	награди
немски	германски
немски	герман
немски	германска
помощ	помагаат
помощ	помош
вода	вода
вода	воден
първоначално	првично
първоначално	првично
първоначално	првобитно
първоначално	изворно
първоначално	почетен
първоначално	првичните
първоначално	првични
първоначално	почетно
карл	карл
карл	карл
свят	ворлд
свят	world
свят	свет
свят	светот
свят	свету
николай	николај
николай	николај
николай	николаи
николай	николај
скоро	наскоро
скоро	набрзо
западна	запад
западна	западно
западна	вест
западна	вестерн
западна	западни
западна	западна
войски	трупи
войски	војници
стил	стил
живее	животи
живее	живота
достига	достигнува
достига	достигне
избран	одбрани
избран	избрани
избран	избран
избран	избрани
избран	избрано
избран	избрана
избран	одбрано
избран	избран
марк	марк
марк	марк
марк	белег
марк	обележи
африка	африка
запад	запад
запад	западно
запад	вест
революционер	револуционерна
революционер	револуционер
революционер	револуционерен
революционер	револуционерно
земята	земја
земята	земјата
земята	земјо
връзка	поврзување
връзка	врска
връзка	поврзи
връзка	врска
връзка	однос
роля	улога
италиански	италијанска
италиански	италијански
италиански	италијанецот
италиански	италијанец
създава	креира
създава	создава
москва	москва
москва	московски
как	како
китай	кина
линия	линија
великобритания	британија
свети	светец
свети	свети
свети	сеинт
свети	света
свети	свето
свети	света
кариера	кариера
кариера	кариери
кариера	кариера
кариера	каменолом
кариера	каменоломот
развитие	развој
лига	лига
лига	лига
лига	лиги
роман	римска
роман	римски
роман	римјанин
роман	роман
роман	римско
роман	новела
роман	роман
провежда	спроведува
източници	извори
политически	политички
политически	политички
политически	политичко
политически	политичка
америка	америка
консул	конзул
книги	книги
стадион	стадион
служба	услуги
служба	служба
служба	сервис
служба	услуга
другите	друѓи
другите	други
произход	потекло
произход	потекло
точка	елемент
точка	предмет
точка	ставка
точка	точка
фридрих	фридрих
фридрих	фредерик
сърбия	србија
академия	академија
първо	прв
първо	први
първо	прво
първо	прва
предимно	воглавно
предимно	главно
предимно	претежно
предимно	воглавно
предимно	најмногу
предимно	најчесто
предимно	главно
силно	гласна
силно	гласно
силно	гласен
силно	јака
силно	јаки
силно	силни
силно	силен
силно	силна
силно	тешко
силно	тврд
силно	силно
силно	јако
писатели	писатели
годината	година
годината	year
михаил	михаил
михаил	михаил
членове	членки
членове	членовите
членове	членови
всичко	сè
всичко	се
всичко	све
всичко	сѐ
всичко	сите
включително	вклучувајќи
такива	вакви
такива	таквите
такива	такви
такива	таков
такива	таква
българско	бугарска
българско	бугарски
птица	птица
влиза	влегува
автор	автор
орден	орден
възраст	возраст
възраст	старост
комитет	комитет
комитет	комитетот
комитет	комисија
добър	добра
добър	добро
добър	добар
езици	јазици
държави	државите
държави	држави
държави	земји
държави	држави
бързо	брзо
бързо	бргу
бързо	брзо
бързо	бргу
бързо	брз
бързо	брзи
личности	личности
личности	особини
сега	сега
ссср	советите
ссср	ссср
връх	маунт
връх	планината
връх	монтирање
връх	врв
учи	изучување
учи	студијата
учи	проучување
учи	студија
битката	борба
битката	битка
ред	ред
ред	наредба
ред	нарачка
ред	редослед
ред	црвен
ред	црвена
ред	црвено
ред	црвени
ред	ред
ред	редица
ред	row
мач	игра
мач	поклопување
мач	натпревар
мач	совпаѓање
турция	мисирка
турция	турција
дивизия	дивизија
дивизия	поделба
макар	иако
макар	иако
събития	настани
серия	серија
серия	серии
серия	серија
градът	град
градът	градче
градът	град
градът	градско
градът	градот
градът	градски
планина	планинска
планина	планински
планина	планина
планина	маунт
планина	планината
планина	монтирање
нещо	нешто
ляво	лево
ляво	лева
ляво	левица
сан	san
сан	сан
причина	причина
причина	разум
причина	разумот
бразилия	бразил
начало	почни
начало	почеток
начало	старт
начало	почеток
биография	био
биография	биографија
движение	иницијативата
движение	движење
движение	помести
движение	премести
движение	движење
актьор	глумец
актьор	актер
централна	централно
централна	централен
централна	централа
централна	централна
париж	париз
починал	починати
починал	почината
починал	починат
вморо	imaro
музей	музеј
книга	книга
какво	што
едва	одвај
едва	едвај
йорк	јорк
главно	воглавно
главно	главно
главно	претежно
главно	воглавно
главно	најмногу
главно	најчесто
главно	главно
голямо	голем
голямо	голема
голямо	големи
голямо	големо
голямо	голем
голямо	голема
голямо	големи
константин	константин
константин	константин
япония	јапонија
япония	јапан
полша	полска
филип	филипе
филип	филип
филип	филип
филип	филип
филип	filip
филип	филип
командир	командант
командир	командир
носи	носи
носи	носам
носи	носење
носи	носи
носи	носам
носи	носат
австралия	австралија
сила	снага
сила	сила
сила	силата
сила	сила
сила	присили
сила	моќ
сила	власт
сила	моќност
цялата	цела
цялата	целина
потребител	потрошувачки
потребител	потрошувачите
потребител	кориснички
потребител	корисник
потребител	корисникот
точно	точно
смърт	смрт
смърт	смртта
германски	германски
германски	герман
германски	германска
носител	носач
носител	носител
носител	превозник
правителство	влада
президент	претседател
полк	полк
полк	полкот
полк	полк
футбол	фудбал
футбол	фудбал
случай	случај
случай	кејс
означава	значи
против	против
раждане	раѓање
раждане	раѓањето
изкуство	уметност
изкуство	уметности
изкуство	уметност
изкуство	арт
изкуство	уметничко
изкуство	уметноста
азия	азија
версия	верзија
малка	малечко
малка	мала
малка	мал
малка	мали
малка	мало
малка	мала
малка	мал
малка	литл
малка	мали
малка	малку
малка	мало
театър	театар
театър	театар
приема	прифаќа
пак	повторно
пак	одново
пак	пак
източна	источна
източна	источни
източна	источно
източна	источен
индия	индија
лондон	london
лондон	лондон
лондон	лондонски
британски	британски
британски	британска
британски	британскиот
основно	воглавно
основно	главно
отношение	став
текст	текст
текст	стихови
пет	пет
пет	петмина
пет	five
образование	образование
образование	едукација
главен	главни
главен	главен
главен	главна
главен	главното
понякога	некогаш
понякога	понекогаш
някой	некој
някой	некого
някой	некому
някой	некој
въстание	востание
въстание	бунтови
въстание	револт
въстание	бунт
въстание	побуна
левски	левски
военен	воена
военен	војска
казва	вели
казва	кажува
следва	следува
малък	малечко
малък	мала
малък	мал
малък	мали
малък	мало
малък	мала
малък	мал
малък	литл
малък	мали
малък	малку
малък	мало
носители	носачи
носители	превозници
носители	носители
сметка	сметка
сметка	сметката
сметка	ливче
разлика	diff
разлика	разлики
разлика	разлика
разлика	разлика
рок	рок
рок	камен
рок	карпа
създаването	создавање
създаването	креирање
създаването	креација
дом	дом
дом	дома
дом	домот
дом	home
дом	дом
дом	dom
кралство	кралство
кралство	царство
същото	истите
същото	истото
същото	исто
същото	исти
същото	ист
същото	иста
учител	тутор
учител	наставник
учител	професорка
учител	наставничка
учител	учител
учител	професор
известна	позната
известна	познати
известна	познат
известна	познат
известна	познатата
известна	славна
известна	позната
известна	познати
починали	починати
починали	почината
починали	починат
точки	точки
точки	поенти
точки	поени
игри	игри
албуми	албуми
напълно	целосно
напълно	комплетно
напълно	сосема
напълно	потполно
напълно	целосно
напълно	тотално
напълно	сосема
напълно	целосно
клуб	клуб
щати	државите
щати	држави
бряг	брег
бряг	брегот
бряг	плажа
бряг	бич
бряг	брег
бряг	крајбрежје
бряг	обала
месеца	месеци
мексико	мексико
състояние	статус
състояние	услов
състояние	состојба
превод	преведување
превод	превод
директор	режисер
директор	директор
директор	директорот
директор	директорката
директор	директор
институт	институт
канада	канада
сигурност	сигурност
сигурност	обезбедување
сигурност	безбедност
бургас	бургас
румъния	романскиот
румъния	романска
румъния	романски
румъния	романија
основни	главни
основни	главен
основни	главна
основни	главното
основни	основи
основни	основно
основни	основни
основни	башиќ
основни	основна
основни	основен
основни	основните
действия	дејство
действия	акција
действия	дејства
действия	активности
действия	дејствија
действия	постапки
нар	nar
нар	калинка
метра	метри
събрание	средба
събрание	состанок
събрание	собранието
събрание	собрание
иванов	иванов
войни	воини
войни	војни
имена	имиња
изключително	ексклузивно
изключително	ексклузивна
изключително	ексклузивни
изключително	exclusive
изключително	екстремно
изключително	исклучително
изключително	исклучиво
жена	жената
жена	жено
жена	жена
жена	женка
жена	женско
жена	женски
жена	женска
жена	сопруга
жена	жена
доклад	пријави
доклад	извештај
унгария	унгарија
димитров	димитров
изследвания	тестови
изследвания	испитувања
изследвания	тестовите
изследвания	истраги
изследвания	студии
изследвания	истражување
изследвания	истражувања
реката	река
реката	ривер
реката	реката
кирил	кирил
кирил	kiril
кирил	кирил
кирил	кирил
египет	египет
формула	формула
номер	број
обща	општи
обща	општа
обща	општо
обща	генерал
обща	обичен
обща	заедничка
обща	заеднички
обща	вообичаено
обща	општо
обща	вкупно
обща	вкупен
обща	тотал
обща	вкупна
вестник	весник
вестник	весници
опит	искуство
животни	животни
животни	животинско
животни	животно
животни	животински
нито	ниту
разпространение	дистрибуира
разпространение	ширење
разпространение	шири
разпространение	рашири
разпространение	ширењето
разпространение	распределба
разпространение	дистрибуција
актриса	глумица
актриса	актерка
австрия	австрискиот
австрия	австриски
австрия	австриска
австрия	австриско
австрия	австриска
австрия	австрија
художник	сликарот
художник	сликар
художник	изведувач
художник	уметник
търново	трново
назначен	доделена
назначен	доделено
назначен	доделени
назначен	доделен
назначен	назначена
назначен	назначен
назначен	назначени
назначен	назначена
назначен	наименуван
назначен	назначен
мачове	совпаѓања
мачове	натпревари
територия	територија
сингъл	единствена
сингъл	сингл
сингъл	самец
друго	macedonian
друго	други
победа	победи
победа	победуваат
победа	победа
победа	победа
борис	boris
борис	борис
права	права
университета	универзитет
княз	принцот
княз	принц
режисьор	режисер
режисьор	директор
служи	служи
служи	служат
служи	сервира
служи	послужи
служи	служи
съществува	постои
съдържа	содржи
програма	програм
програма	програма
програма	програма
решение	одлука
решение	раствор
решение	решение
защита	заштити
защита	заштитува
защита	штити
защита	заштита
защита	одбрана
защита	одбрана
гора	gora
гора	гора
гора	шума
гора	шумски
идва	доаѓа
идва	следува
идва	доаѓам
идва	доаѓа
хайнрих	хајнрих
просто	само
столицата	престолнина
столицата	капитал
официално	официјално
официално	службен
официално	службено
официално	официјална
официално	официјално
официално	службено
официално	формално
официално	формални
официално	формална
официално	формален
системи	системи
страници	страници
влияние	влијанието
влияние	влијание
влияние	влијание
съд	медиумот
съд	медиум
съд	суд
йохан	јохан
йохан	јохан
портал	порталот
портал	портал
портал	премин
портал	порта
купа	садот
купа	чашка
купа	куп
купа	шолја
купа	пехар
мрежа	net
мрежа	нето
мрежа	нет
мрежа	мрежа
мрежа	решетка
мрежа	мрежа
мрежа	мрежи
мрежа	network
проект	проект
производство	производство
производство	продукција
производство	производство
производство	производство
създаване	создај
създаване	креирање
създаване	создавање
създаване	креирање
