של	shel
יכול	kunnen
באמצעות	via
בעלי	echtgenoot
יחד	samen
בשל	rijp
בשל	rijpe
בשל	verschuldigd
בשל	verschuldigde
פרס	beloning
פרס	belonen
פרס	onderscheiding
פרס	gunning
ראו	rao
דוד	dodd
דוד	oom
דוד	nonkel
דוד	david
בעל	baal
בעל	echtgenoot
שלה	hare
שלה	haar
בנוסף	plus
תחת	ass
תחת	reet
תחת	kont
תחת	kont
תחת	onder
תחת	under
תמונה	foto
תמונה	imago
תמונה	beeld
תמונה	afbeelding
תמונה	foto
כתב	verslaggeefster
כתב	verslaggever
כתב	journaliste
כתב	journalist
כתב	reporter
כתב	schreven
כתב	schreef
עצמו	zichzelf
עצמו	hemzelf
הקבוצה	groep
הקבוצה	fractie
הערך	waarde
היום	vandaag
רבי	rabbi
רבי	rabbijn
רבי	rebbe
מי	wie
מי	who
למרות	ondanks
למרות	hoewel
למרות	alhoewel
למרות	hoewel
אחרות	overige
אחרות	andere
אחרות	overigen
אחרות	anderen
דה	duh
אותם	hen
החברה	samenleving
החברה	genootschap
החברה	maatschappij
החברה	gezelschap
החברה	bedrijf
החברה	onderneming
המלחמה	oorlog
שונות	verschillend
שונות	verschillende
שונות	anders
שונות	diversen
שונות	diverse
שונות	divers
הארץ	aarde
הארץ	earth
מערכת	systeem
מערכת	stelsel
תאריך	datum
בלבד	alleen
בלבד	enkel
בלבד	slechts
עבר	voorbij
עבר	verleden
עבר	bewoog
עבר	verplaatst
עבר	bewogen
עבר	verhuisd
עבר	doorgegeven
עבר	geslaagd
אפשר	activeren
אפשר	inschakelen
אפשר	toestaan
נוסף	toegevoegd
נוסף	toegevoegde
מרכז	centrum
מרכז	centreren
מרכז	centrum
מרכז	centreren
שימוש	gebruik
שימוש	gebruiken
שימוש	gebruiken
שימוש	gebruik
שיש	knikker
שיש	marmer
שיש	marble
שיש	marmeren
רוב	meesten
רוב	most
רוב	meeste
רוב	meest
רוב	rob
רוב	beroven
רוב	meerderheid
כולל	inclusief
כולל	inclusieve
כולל	omvat
כולל	inclusief
כולל	inclusief
כולל	inclusief
כולל	inbegrepen
גדול	large
גדול	groot
גדול	grote
גדול	big
גדול	groot
גדול	grote
גדול	groot
גדול	geweldig
גדול	fantastisch
ישראלים	israëlische
ישראלים	israëli
ישראלים	israëlisch
ישראלים	israëliërs
מאז	sinds
מאז	sedert
יהודי	joodse
יהודי	jood
יהודי	joods
יהודי	jood
סוג	soort
סוג	typ
סוג	type
סוג	soort
ראשון	zondag
ראשון	sunday
ראשון	rishon
ראשון	eerste
ראשון	eerst
מידע	info
מידע	gegevens
מידע	informatie
מידע	gegevens
מידע	data
ערכים	waardes
ערכים	waarden
ערכים	vermeldingen
ערכים	inzendingen
ערכים	ingangen
אנשים	mensen
אנשים	personen
קובץ	dossier
קובץ	bestand
דקות	minuten
דקות	notulen
חבר	vriendin
חבר	vriend
חבר	vriendje
צריך	nood
צריך	need
צריך	nodig
צריך	noodzaak
צריך	behoefte
צריך	moet
ויקיפדיה	wikipedia
בת	dochter
בת	beth
השם	naam
בתוך	binnen
בתוך	binnenkant
בתוך	binnen
האדם	persoon
האדם	person
כאן	hier
מול	mol
שלהם	hun
לעתים	soms
הכנסת	knesset
הכנסת	synagoge
וגם	ook
הים	zee
השיר	nummer
השיר	song
השיר	zang
השיר	lied
השיר	liedje
בזמן	terwijl
חדש	nieuw
חדש	nieuwe
השלישי	iii
השלישי	derde
השלישי	third
משה	moses
משה	mozes
משה	moshe
גרמניה	duits
גרמניה	duitse
גרמניה	duitsland
יורק	york
הממשלה	regering
הממשלה	overheid
חיל	corps
חיל	korps
יהודה	yehuda
יהודה	judas
יהודה	judah
מעל	over
מעל	overhead
מעל	hierboven
מעל	boven
ארץ	land
ארץ	grond
ארץ	land
ארץ	aarde
ארץ	earth
כלי	gereedschap
כלי	hulpprogramma
כלי	tool
כלי	instrument
כלי	hulpmiddel
כלי	werktuig
צרפת	frankrijk
הרבה	veel
הרבה	velen
הרבה	vele
הרבה	veel
הרבה	much
אתה	jij
אתה	jou
נמצא	gevonden
טוב	lekker
טוב	goed
אי	eiland
ילדים	kids
ילדים	kinderen
ילדים	kinderen
שלושה	drie
שלושה	three
הגיע	gearriveerd
הגיע	aangekomen
הגיע	kwam
הגיע	kwamen
אירופה	europese
אירופה	europees
המלך	konings
המלך	king
המלך	koning
כמעט	bijna
כמעט	bijna
מיליון	miljoen
יצחק	isaac
יצחק	yitzhak
יצחק	itzhak
האלבום	album
יוסף	jozef
יוסף	joseph
יוסף	yosef
כוח	sterkte
כוח	kracht
כוח	forceren
כוח	kracht
כוח	force
כוח	macht
כוח	kracht
כוח	power
כוח	vermogen
נפטר	overledene
נפטר	overleden
נפטר	overledenen
הלהקה	band
מלך	konings
מלך	king
מלך	koning
מקור	herkomst
מקור	oorsprong
מקור	bron
מקור	snavel
תוכנית	programma
תוכנית	programmeren
תוכנית	plan
תוכנית	plannen
תוכנית	programma
בתי	dochter
נראה	looks
נראה	lijkt
לגבי	ongeveer
לגבי	over
וב	webb
פעם	eens
משתמש	gebruiken
משתמש	gebruiker
קיבל	ontvangen
קיבל	geaccepteerde
קיבל	aanvaard
קיבל	aanvaarde
קיבל	geaccepteerd
עקב	talon
עקב	klauw
עקב	verschuldigd
עקב	verschuldigde
עקב	hiel
עקב	hak
נשים	vrouwen
מונה	monet
מונה	mona
במיוחד	vooral
האימפריה	keizerrijk
האימפריה	rijk
האימפריה	imperium
האימפריה	empire
עדיין	nog
מים	water
כוחות	powers
כוחות	bevoegdheden
כוחות	krachten
כוחות	forces
כוחות	krachten
פעולה	action
פעולה	optreden
פעולה	aktie
פעולה	actie
ניו	neo
נכון	juist
נכון	recht
נכון	rechts
נכון	waar
נכון	true
נכון	klopt
החלה	begonnen
החלה	begon
החלה	begonnen
חוק	wet
חיפה	haifa
יחידה	eenheid
יחידה	unit
העונה	seizoen
שוב	alweer
שוב	opnieuw
שוב	nogmaals
יעקב	jacob
יעקב	jakob
יעקב	jakob
יעקב	yakov
יעקב	yaakov
אינה	ina
אינה	inna
מדינות	staten
מדינות	landen
הבית	thuis
הבית	home
הבית	huis
הבית	startpagina
הבית	huis
תודה	thnx
תודה	thanks
תודה	bedankt
לב	heart
לב	hart
לב	hartje
לב	lev
מפקד	gezagvoerder
מפקד	commander
מפקד	bevelhebber
מפקד	commandant
מפקד	overste
שלוש	drie
שלוש	three
שלום	shalom
שלום	vrede
שלום	peace
שלום	hallo
שלום	hello
אזור	regio
אזור	gebied
אזור	zone
אזור	gebied
אזור	oppervlakte
פעמים	tijden
פעמים	times
קבוצות	groepen
קבוצות	ploegen
קבוצות	teams
המשחק	wedstrijd
המשחק	spel
המשחק	spelletje
האי	eiland
האי	hai
סרט	filmpje
סרט	film
סרט	film
בגלל	want
בגלל	omdat
המפלגה	feest
המפלגה	partij
המפלגה	feestje
המפלגה	party
בעבר	eerder
בעבר	voordien
בעבר	vroeger
בעבר	voorheen
האחרון	laatste
קרב	battle
קרב	slag
קרב	strijd
קרב	gevecht
קרב	veldslag
קרב	bestrijden
קרב	combat
האתר	website
קצר	kort
קצר	short
קצר	korte
קצר	kort
קצר	beknopt
קצר	korte
ימים	dagen
ימים	days
בהמשך	onder
בהמשך	hieronder
בר	bar
צבא	militairen
צבא	militair
צבא	militaire
צבא	krijgsmacht
צבא	leger
צבא	landmacht
ים	zee
החיים	life
החיים	leven
הפך	werden
הפך	werd
צה	tse
משחק	wedstrijd
משחק	spel
משחק	spelletje
משחק	spelen
משחק	acteren
משחק	waarnemend
משחק	acteer
ראשי	hoofd
ראשי	head
ראשי	chef
ראשי	chief
ראשי	opperhoofd
ראשי	primaire
ראשי	primair
הזמן	tijd
למעשה	eigenlijk
אברהם	abraham
אברהם	avraham
נבחר	uitverkorene
נבחר	uitgekozen
נבחר	gekozen
נבחר	uitverkoren
נבחר	geselecteerde
נבחר	geselecteerd
נבחר	uitgekozen
נבחר	gekozen
מדי	maddie
מדי	ook
לרוב	voornamelijk
לרוב	hoofdzakelijk
לרוב	meestal
לרוב	vooral
פעילות	activiteit
לכן	daarom
שטח	veld
שטח	terrein
שטח	gebied
שטח	oppervlakte
מאוחר	late
מאוחר	laat
דף	bladzijde
דף	pagina
דף	def
קולנוע	filmpje
קולנוע	film
קולנוע	films
קולנוע	bioscoop
קולנוע	cinematografie
קולנוע	bioscoop
קולנוע	bioscopen
קולנוע	cinema
קשר	aansluiting
קשר	verbinding
קשר	connectie
קשר	contact
קשר	contactpersoon
קשר	knopen
קשר	knoop
אחרת	anders
פני	stuiver
פני	penny
קודם	eerste
קודם	eerst
עיר	stad
עיר	stad
לצד	langszij
לצד	kant
לצד	zijde
לצד	side
לצד	zijkant
בגיל	verouderd
ידוע	bekende
ידוע	gekend
ידוע	gekende
ידוע	bekend
הופעות	weergaven
הופעות	indrukken
הופעות	schijn
הופעות	verschijningen
הופעות	concerten
תקופה	tijdvak
תקופה	periode
ספרים	boeken
קטן	kleine
קטן	klein
קטן	smal
קטן	kleine
קטן	weinig
קטן	little
קטן	klein
למד	geleerd
למד	leerde
למד	bestudeerde
למד	studeerde
למד	bestudeerd
למד	leren
למד	leer
ברית	alliance
ברית	verbond
ברית	bondgenootschap
ברית	alliantie
ברית	bondgenoten
ברית	geallieerden
היהודי	jood
תשע	negen
תשע	nine
פחות	minder
פחות	minder
ישראלי	israëlische
ישראלי	israëli
ישראלי	israëlisch
משרד	bureau
משרד	kantoor
שיחק	gespeelde
שיחק	speelde
שיחק	afgespeeld
שיחק	gespeeld
מעבר	overgang
מעבר	doorgang
מעבר	passage
איך	hoe
גרסאות	varianten
גרסאות	versies
זהב	golden
זהב	gouden
זהב	gulden
זהב	goud
עולם	wereld
יד	yad
יד	hand
מדינה	land
מדינה	staat
מדינה	state
ארגון	organisatie
ארגון	organisatie
ארגון	organiseren
לכתוב	schrijven
לכתוב	schrijf
שונה	shauna
שונה	verschillend
שונה	verschillende
שונה	anders
שונה	gemodificeerd
שונה	gewijzigd
שונה	aangepast
גדולה	large
גדולה	groot
גדולה	grote
גדולה	big
גדולה	groot
גדולה	grote
גדולה	grootheid
גדולה	grootsheid
קשה	moeilijk
קשה	hard
קשה	harde
קשה	stoer
קשה	taai
קשה	lastig
קשה	moeilijk
קשה	moeilijke
אור	light
אור	lichte
אור	licht
צבי	zvi
צבי	herten
צבי	hert
צבי	gazelle
לדוגמה	voorbeeld
אוכלוסייה	bevolking
אוכלוסייה	populatie
בעברית	hebreeuws
הקהילה	gemeenschap
הקהילה	community
כנגד	tegen
קיים	bestonden
קיים	bestond
קיים	besta
קיים	bestaan
קיים	bestaat
קיים	bestaand
קיים	bestaande
שלי	shelley
שלי	shelly
שלי	mijne
שלי	shelly
דומה	vergelijkbaar
דומה	vergelijkbare
דומה	soortgelijk
דומה	soortgelijke
דומה	gelijkaardig
דומה	doema
דין	dean
דין	decaan
שכן	buurvrouw
שכן	buurland
שכן	buur
שכן	buurman
שכן	buurvrouw
שכן	buur
שכן	buurman
מחוז	county
מחוז	graafschap
מחוז	provincie
מחוז	district
ימי	dagen
ימי	days
תואר	graad
סדרת	serie
סדרת	reeks
סדרת	reeksen
סדרת	series
למצוא	vinden
למצוא	zoek
למצוא	vind
מבין	begrijpen
מבין	begrijp
נקרא	belde
נקרא	genoemd
נקרא	gebeld
פשוט	eenvoudige
פשוט	simpel
פשוט	eenvoudig
פשוט	gewoon
עבודה	job
עבודה	baan
עבודה	werk
עבודה	arbeid
עבודה	werken
חשוב	belangrijke
חשוב	belangrijk
כיוון	richting
שלמה	salomon
שלמה	solomon
שלמה	salomo
שלמה	hele
שלמה	geheel
תבנית	patroon
תבנית	sjabloon
תבנית	template
תבנית	indeling
תבנית	opmaak
תבנית	format
תבנית	formatteren
תבנית	formaat
אמריקאים	amerikaan
אמריקאים	amerikaans
אמריקאים	amerikaanse
אמריקאים	amerikaan
אמריקאים	amerikanen
הפועל	werkwoord
הפועל	hapoel
אפריקה	afrika
נחשב	beschouwd
נחשב	overwogen
נחשב	telt
דרום	zuidelijk
דרום	zuid
דרום	zuiden
זכויות	rechten
אולי	misschien
אולי	misschien
עלה	blaadje
עלה	blad
לקבל	accepteren
לקבל	aanvaarden
לקבל	accepteer
לקבל	krijgen
לקבל	krijg
לקבל	get
מבנה	structuur
להשתמש	gebruiken
להשתמש	gebruik
העליון	supreme
העליון	opperste
בברכה	toegejuicht
בברכה	verwelkomd
בברכה	verwelkomde
בברכה	hoogachtend
בברכה	oprecht
בברכה	welkome
בברכה	welkom
בברכה	gastvrij
בברכה	verwelkoming
בברכה	verwelkomen
בסיס	base
בסיס	basis
בסיס	grondslag
מין	geslacht
מין	seks
מין	geslacht
מין	sex
מין	diersoort
מין	diersoorten
מין	soorten
מין	soort
מין	min
לשעבר	voormalig
לשעבר	voormalige
לשעבר	vroeger
לשעבר	voorheen
כזה	dergelijke
משנה	materie
אינטרנט	web
אינטרנט	internet
נקודות	puntjes
נקודות	stippen
נקודות	punten
נקודות	vlekken
נקודות	plekken
נקודות	spots
קבוצה	groep
קבוצה	fractie
קבוצה	team
הקרב	battle
הקרב	slag
הקרב	strijd
הקרב	gevecht
הקרב	veldslag
שירים	gedichten
שירים	nummers
שירים	liederen
שירים	songs
שירים	liedjes
התנועה	verkeer
עת	tijd
הר	berg
הר	mount
הר	aankoppelen
הרי	harry
תפקיד	rol
למה	waarom
נולדה	born
נולדה	geboren
שמות	namen
יחסית	relatief
הקמת	vestiging
שערים	gates
שערים	poorten
שערים	portalen
שערים	doelstellingen
שערים	doelpunten
שערים	goals
שערים	doelen
מערכות	systemen
שנייה	tweede
שנייה	sec
ליצור	creëren
ליצור	aanmaken
ליצור	creëer
ליצור	maken
מטרים	meters
מטרים	meter
מטרים	meters
מטרים	meter
אמריקה	amerika
שר	char
שר	cher
שר	sher
שר	gezang
שר	zang
שר	zingen
שר	minister
קו	line
קו	lijn
סוף	einde
סוף	beëindigen
סוף	eind
כסף	geld
כסף	zilver
כסף	zilveren
כסף	silver
תמונות	fotos
תמונות	plaatjes
תמונות	beelden
תמונות	afbeeldingen
ספרי	vertel
ספרי	tell
תת	sub
נשיא	president
נשיא	voorzitter
נשיא	presidenten
נשיא	voorzitters
מוזיקה	muziek
חדשים	nieuw
חדשים	nieuwe
בהתאם	dienovereenkomstig
מצב	status
מצב	modus
מצב	mode
מצב	situatie
מצב	toestand
מצב	conditie
מצב	aandoening
מצב	voorwaarde
מצב	toestand
היסטוריה	geschiedenis
שינוי	veranderen
שינוי	wijziging
שינוי	wijzigen
שינוי	verandering
שינוי	veranderingen
כדורגל	voetballen
כדורגל	voetbal
כדורגל	voetballen
כדורגל	voetbal
ביקורת	kritiek
ביקורת	kritiek
ביקורת	beoordeling
ביקורת	recensie
ביקורת	herziening
חודשים	maandenlang
חודשים	maanden
אבן	steen
אבן	natuursteen
אבן	stone
אבן	stenen
עצמה	haarzelf
שחקן	speler
שחקן	player
שחקן	actor
שחקן	acteur
משפט	beproeving
משפט	proces
משפט	rechtzaak
משפט	rechtszaak
משפט	proef
משפט	hof
משפט	zin
משפט	straf
משפט	vonnis
אמריקאי	amerikaan
אמריקאי	amerikaans
אמריקאי	amerikaanse
חצי	semi
חצי	helft
חצי	half
הארגון	organisatie
סרטים	films
סרטים	films
סרטים	bioscoop
הבא	volgende
הבא	volgend
משפחה	familie
משפחה	gezin
במקביל	tegelijk
במקביל	tegelijkertijd
במקביל	gelijktijdig
במקביל	parallel
במקביל	parallelle
די	dee
מזרח	oosten
מזרח	oost
מזרח	oostelijk
מזרח	oostelijke
ערים	steden
הצליח	gelukt
הצליח	geslaagd
מחוץ	buiten
מחוץ	buitenkant
שבע	seven
שבע	zeven
תהליך	proces
תהליך	verwerken
חי	living
חי	levende
חי	leef
חי	live
חי	leven
חי	levend
שיר	shir
שיר	gedicht
שיר	nummer
שיר	song
שיר	zang
שיר	lied
שיר	liedje
טלוויזיה	televisie
החוק	wet
רוסיה	rusland
השתתף	bijgewoond
השתתף	deelnemen
השתתף	meegedaan
השתתף	deelgenomen
חזר	teruggegeven
חזר	teruggekeerd
חזר	geretourneerd
חזר	teruggestuurd
התיכון	middelste
התיכון	middle
התיכון	midden
אישים	persoonlijkheden
גבוהה	high
גבוהה	hoog
גבוהה	hoge
גבוהה	tall
רוצה	wilt
רוצה	wil
רוצה	willen
מעט	lichtjes
מעט	enigszins
מעט	lichtelijk
כהן	cohen
חופשי	free
חופשי	vrij
חופשי	gratis
חברות	vriendschap
חברות	bedrijven
חברות	vriendinnetjes
חברות	vriendinnen
אן	anne
אן	ann
סיים	voltooid
סיים	afgewerkt
סיים	klaar
סיים	afgewerkte
סיים	finish
סיים	voltooien
סיים	afmaken
סיים	afwerking
סיים	gedaan
סיים	done
סיים	klaar
המקום	plaats
מבצע	operation
מבצע	bewerking
מבצע	operatie
מבצע	exploitatie
רמת	ramat
ברור	clear
ברור	duidelijk
ברור	helder
רשת	net
רשת	netto
רשת	raster
רשת	grid
רשת	netwerk
הערכים	waardes
הערכים	waarden
רקע	achtergronden
רקע	achtergrondinformatie
רקע	achtergrond
הגיעו	gearriveerd
הגיעו	aangekomen
תיאטרון	bioscoop
תיאטרון	theater
תיאטרון	theater
דניאל	daniel
דניאל	daniël
דניאל	danielle
איטליה	italië
צורך	noodzakelijke
צורך	nodig
צורך	noodzakelijk
צורך	noodzaak
צורך	noodzakelijkheid
צורך	nood
צורך	need
צורך	nodig
צורך	noodzaak
צורך	behoefte
חדשה	nieuw
חדשה	nieuwe
אלבום	album
הרביעי	vierde
הרביעי	fourth
דו	doe
המרכז	centrum
המרכז	centreren
המרכז	centrum
המרכז	centreren
גן	gan
גן	gene
גן	gen
גן	tuintje
גן	tuin
עשרה	tien
תמיד	altijd
משתמשים	gebruikers
עליה	haar
מחקר	studeer
מחקר	studeren
מחקר	studie
מחקר	bestuderen
מחקר	onderzoek
מחקר	research
תרבות	cultuur
כללי	generieke
כללי	algemene
כללי	generaal
כללי	algemeen
למעלה	boven
מופיע	lijkt
מופיע	verschijnt
הבכורה	première
הבכורה	premiere
עונה	seizoen
ארבע	four
ארבע	vier
ציון	scoren
ציון	score
ציון	zion
חשיבות	belangrijkheid
חשיבות	belang
חשיבות	betekenis
סיום	voltooiing
סיום	einde
סיום	beëindigen
סיום	eind
סיום	afstuderen
ארבעה	four
ארבעה	vier
מאיר	verhelderend
מאיר	meir
הכוחות	powers
הכוחות	bevoegdheden
הכוחות	krachten
הכוחות	forces
הכוחות	krachten
שי	shay
שי	shai
שי	shi
כדור	bol
כדור	bal
כדור	ball
כדור	bullet
כדור	kogel
עשר	tien
עבד	werkte
עבד	gewerkt
עבד	slaaf
עבד	slaven
עבד	slavin
שער	gate
שער	poort
שער	hek
שער	doelstelling
שער	doel
שער	goal
שער	doelpunt
שער	toegangspoort
שער	doorgang
שער	gateway
שער	poort
סביב	rondom
סביב	rond
גבוה	high
גבוה	hoog
גבוה	hoge
גבוה	tall
גבוה	hogere
גבוה	hoger
אכן	inderdaad
נהר	rivier
נהר	river
המקורי	oorspronkelijke
המקורי	origineel
המקורי	originele
יודע	weten
יודע	weet
הנשיא	president
הנשיא	voorzitter
פה	hier
בלי	zonder
אלכסנדר	aleksandr
אלכסנדר	alexander
משמש	abrikozen
הוקם	opgericht
הוקם	gevestigde
הוקם	gevestigd
סמל	symbool
סמל	sergeant
סמל	icoon
סמל	pictogram
ראה	zien
ראה	zie
ראה	zag
ראה	zagen
ראה	saw
ראה	zaag
גביע	trofee
גביע	beker
גביע	kopje
גביע	beker
יכולה	kan
יכולה	kunt
יכולה	kunnen
אורך	lengte
קיימת	besta
קיימת	bestaan
קיימת	bestaat
קיימת	bestaand
קיימת	bestaande
משהו	iets
דולר	dollar
הופיע	verscheen
הופיע	verschenen
שמואל	shmuel
שמואל	samuel
השחקן	actor
השחקן	acteur
מדליות	medailles
חיילים	soldaten
חיילים	troepen
ספרד	spanje
דגל	vlag
דגל	vlaggen
מלחמה	oorlog
צפון	noorden
צפון	noord
כנראה	waarschijnlijk
כנראה	kennelijk
כנראה	blijkbaar
כנראה	schijnbaar
בעלות	eigendom
יהודית	joodse
יהודית	jood
יהודית	joods
ללמוד	leren
ללמוד	leer
אשתו	vrouw
אשתו	echtgenote
פרק	hoofdstuk
פרק	episode
פרק	aflevering
המשיך	voortgezet
המשיך	vervolg
חברה	vriendinnetje
חברה	vriendin
חברה	gezelschap
חברה	bedrijf
חברה	onderneming
חברה	kerels
חברה	jongens
חברה	vriendin
חברה	vriend
דירוג	waardering
דירוג	rating
דירוג	beoordeling
דירוג	rangschikking
דירוג	ranglijst
דירוג	rangschikken
הוקמה	opgericht
הוקמה	gevestigde
הוקמה	gevestigd
מדעי	wetenschappelijk
ביחד	samen
טובה	lekker
טובה	goed
האזור	gebied
האזור	oppervlakte
שדה	veld
אפילו	zelfs
פעיל	active
פעיל	actieve
פעיל	actief
אנגלית	engels
אנגלית	engelsen
מתחת	eronder
מתחת	onder
מתחת	hieronder
מתחת	onder
מתחת	under
פתח	open
פתח	openen
הפכה	werden
הפכה	werd
אליפות	kampioenschap
משחקים	games
משחקים	spelletjes
משחקים	spellen
שניות	seconden
הכל	alles
הכל	allen
הכל	alle
הכל	allemaal
הכל	alles
מדיניות	beleid
מדיניות	beleid
שירות	dienst
שירות	service
גדולים	large
גדולים	groot
גדולים	grote
גדולים	big
גדולים	groot
גדולים	grote
למנוע	voorkomen
למנוע	voorkom
מצרים	egypte
ספורט	sport
ספורט	sporten
שיא	record
שיא	climax
שיא	hoogtepunt
שיא	peak
שיא	piek
שיא	hoogtepunt
מס	belasting
מס	belastingen
צוות	personeel
צוות	bemanning
צוות	crew
צוות	team
נושא	topic
נושא	onderwerp
נושא	thema
נושא	onderwerp
נושא	proefpersoon
נושא	subject
גיל	gill
גיל	ouderdom
גיל	leeftijd
גיל	gil
עורך	uitgever
עורך	hoofdredacteur
עורך	redacteur
עורך	editor
עורך	bewerker
הרכבת	trein
הליגה	league
הליגה	liga
לבן	wit
לבן	witte
לבן	blanke
לבן	blank
מת	gestorven
מת	overleden
מת	stierf
מת	dood
מת	doods
מת	dead
סגל	personeel
סגל	personeelszaken
סגל	personeel
סגל	faculteit
יו	hugh
מסע	reizen
מסע	reis
מסע	journey
מסע	reis
בעיות	problemen
בעיות	kwesties
מערב	west
מערב	westen
מערב	westelijk
מערב	western
מערב	westelijk
שום	knoflook
פון	fawn
עברה	bewoog
עברה	verplaatst
עברה	bewogen
עברה	verhuisd
לוח	bestuur
לוח	bord
לוח	tablet
לוח	paneel
לוח	panel
חושב	nadenken
חושב	denken
חושב	denkend
חושב	denk
חושב	denken
לידה	geboorte
תחילת	early
תחילת	vroeg
תחילת	vroege
הבינלאומי	internationaal
בדיוק	exact
בדיוק	precies
שעות	openingstijden
שעות	uren
שעות	uur
מאות	mond
מאות	eeuwenlang
מאות	eeuwen
מאות	honderden
הצעיר	jongsten
הצעיר	jongste
הצטרף	join
הצטרף	meedoen
נכתב	schriftelijke
נכתב	geschreven
השאר	uitrusten
השאר	rusten
השאר	rest
השאר	rust
דרור	mus
דרור	sparrow
הקשר	context
ממש	echt
ממש	werkelijk
האוניברסיטה	universiteit
אמר	zei
אמר	gezegd
אמר	said
עובד	werknemer
עובד	medewerker
