amb	함께
diferents	달라
diferents	다름
diferents	다르다
parelles	커플
parelles	부부
parelles	켤레
diversos	여러개
català	카탈루냐
català	카탈루냐어
fitxa	시트
títol	타이틀
títol	제목
oest	서쪽
oest	서부
oest	웨스트
nacional	국립
nacional	내셔널
nacional	국민
abril	에이프릴
abril	사월
major	전공
major	메이저
agost	아우구스트
vivint	생활
poble	빌리지
poble	마을
centre	중앙
centre	중심
centre	센터
centre	중앙
centre	센터
perquè	왜냐면
perquè	왜냐하면
disc	디스크
mostra	표본
mostra	견본
mostra	샘플링
mostra	샘플
mostra	표시
mostra	보이기
mostra	공연
obres	웍스
obres	작동
obres	작품
millor	최고
millor	베스트
espanya	스페인인
espanya	스페인
sistema	체계
sistema	시스템
santa	산타
diverses	여러개
total	총액
total	전체
universitat	대학교
universitat	대학
dia	하루
dia	데이
mitjà	미디엄
mitjà	미디어
mitjà	중간
data	날짜
data	데이트
world	월드
world	세상
world	세계
departament	부서
construcció	공사
construcció	건설
construcció	건축
vol	항공편
vol	비행
exemple	예제
exemple	예시
escola	학교
escola	학교는
escola	스쿨
escola	학원
cinc	다섯
cinc	파이브
espècie	종족
principals	메인
madrid	마드리드
font	소스
font	원본
font	출처
zona	지대
zona	zone
zona	영역
grans	대형
banda	밴드
central	중부
central	센트럴
oficial	책임자
oficial	경관
oficial	경찰관
oficial	장교
superfície	표면
superfície	지표면
maria	마리아
molts	많은
cens	인구조사
equip	team
amèrica	아메리카
amèrica	아메리카
ara	ara
ara	아라
ara	이제
ara	지금
qui	who
punt	지점
punt	포인트
algunes	일부
regne	왕국
regne	킹덤
actualment	현재
cas	대소문자
cas	케이스
cas	사례
unitats	유닛
unitats	단위계
unitats	단위
causa	원인
activitats	활동
president	회장
president	대통령
article	기사
exèrcit	육군
exèrcit	군대
música	음악
música	뮤직
aigua	물이
aigua	워터
increment	증가
llavors	그렇다면
llavors	그러면
llavors	그때
llavors	씨앗
conegut	알려진
terra	earth
terra	대지
terra	지구
gray	회색
gray	그레이
saint	세인트
sèrie	시리즈
art	예술
art	미술
art	아트
club	클럽
càrrec	청구
càrrec	충전
càrrec	전하
etapa	스테이지
etapa	무대
rgb	rgb
república	공화국
parís	파리
ordre	커맨드
ordre	명령
ordre	명령어
ordre	사령부
ordre	지휘
ordre	순서
ordre	주문
donar	give
ell	그를
llista	리스트
llista	목록
llista	명단
important	중요
important	중요하다
segon	둘째
segon	두번째
europa	유럽
servei	서비스
serveis	서비스
morir	죽는다
alemanya	독일
piràmide	피라미드
antic	늙은
antic	오래된
plaça	제곱
plaça	스퀘어
plaça	광장
plaça	사각형
plaça	정사각형
plaça	플라자
pare	아버지
pare	부모
pare	부모님
informació	정보
mar	바다
actual	현재
actual	전류
york	요크
moment	순간
anglès	영어
anglès	잉글리시
període	기간
període	시대
període	주기
territori	영토
territori	준주
londres	런던
internacional	국제
internacional	인터내셔널
premis	수상
premis	어워드
premis	상금
josep	조셉
josep	요제프
josep	조제프
josep	조지프
josep	요셉
center	중앙
center	중심
center	센터
museu	박물관
edats	연령
pàgina	페이지
dies	데이즈
camp	필드
camp	현장
camp	캠프
llengua	언어
base	기지
base	베이스
base	기초
base	근거
base	기저
capital	자본
capital	수도
capital	캐피탈
capital	자본주의
capital	캐피털
alt	높음
alt	하이
alt	alt
diagrama	다이어그램
diagrama	도표
diagrama	차트
edifici	건물
edifici	건축
edifici	빌딩
línia	라인
política	정책
política	방침
política	정치
política	정치학
metres	미터
metres	미터
finalment	마침내
finalment	드디어
francisco	프란시스코
costat	측면
costat	사이드
planta	공장
planta	식물
planta	식물학
gènere	장르
gènere	성별
mateixa	같은
mateixa	동일
mateixa	똑같이
vegades	타임스
vegades	타임즈
majoria	다수
natural	자연
natural	천연
unió	동맹
unió	연맹
unió	유니언
unió	연합
tard	늦은
tard	지각
tard	늦게
aconseguir	get
aconseguir	받기
director	디렉터
director	감독
força	체력
força	강제
força	포스
codi	코드
codi	부호
distribució	분포
distribució	분배
distribució	배포
distribució	배포판
origen	출처
persona	사람
cos	시체
cos	몸매
cos	몸매가
primers	우선
primers	퍼스트
primers	처음
primers	먼저
espècies	종족
william	윌리엄
cases	주택
batalla	전투
batalla	배틀
sol	햇볕
sol	태양
suport	지원
suport	지지
suport	후원
classificació	분류법
classificació	분류학
classificació	분류
itàlia	이탈리아
pere	베드로
pere	피터
top	인기
top	top
califòrnia	캘리포니아
cop	경찰
cop	캅카스
fitxer	파일
peix	피쉬
peix	피시
peix	생선
peix	물고기
militar	군사
costa	코스타
popular	인기가요
popular	인기
popular	인기가
temporada	시즌
temporada	계절
treball	직업
treball	욥기
treball	퇴근
treball	직장
treball	작업
mare	엄마
mare	어머니
estudis	공부
eleccions	선거
articles	기사
discussió	토론
discussió	논의
polític	정치인
polític	정치가
polític	정치
conjunt	집합
conjunt	세트
conjunt	설정
roma	로마
estil	스타일
moviment	움직임
moviment	운동
imperi	엠파이어
imperi	제국
divisió	사단
divisió	디비전
membre	멤버
membre	회원
sempre	항상
sempre	언제나
teatre	연극
teatre	극장
teatre	영화관
teatre	연극
teatre	극장
membres	멤버
membres	구성원
membres	멤버들
ells	그들
resta	뺄셈
moltes	많은
acord	동의
acord	협정
acord	합의
jocs	게임
rebre	받기
rebre	수신
illes	제도
avui	오늘도
avui	오늘
http	http
alta	높음
alta	하이
alta	알타
posició	직위
posició	위치
posició	포지션
format	형식
format	포맷
format	형식으로
espanyol	스페인어
sovint	자주
comte	카운트
jersey	저지
canvi	바뀌기
canvi	변화
canvi	변경
canvi	바꾸기
opció	옵션
germà	형제자매
germà	오빠
germà	아우
material	물질
material	재료
material	소재
pas	스텝
pas	단계
pas	걸음
nivell	레벨
nivell	수준
valència	발렌시아
crear	만듭니다
crear	만들기
crear	생성
crear	만드세요
consell	협의회
consell	평의회
consell	힌트
creu	교차
creu	십자
creu	십자가
creu	크로스
futbol	축구
futbol	미식축구
futbol	풋볼
interior	인테리어
interior	내부
finals	파이널
finals	결승전
finals	결승
paper	종이
paper	페이퍼
paper	용지
entorn	환경
únic	고유
únic	독특한
institut	연구소
àfrica	아프리카
cultura	문화
baix	낮은
baix	낮음
baix	low
mitjançant	통해
espai	스페이스
espai	공간
espai	우주
pau	피스
pau	peace
pau	평화
civil	민간
civil	민간인
torre	타워
comerç	무역
comerç	트레이드
carrer	거리가
carrer	스트리트
carrer	거리
carrer	길거리
etc	etc
etc	등등
direcció	방향
nens	키즈
nens	애들
nens	아이들
nens	어린이
nens	아동
nens	어린이들
nens	자녀
nens	어린이
nens	아이들
elements	상품
elements	항목
elements	품목
elements	아이템
elements	원소
mapa	지도
especialment	특히
procés	프로세스
procés	절차
procés	과정
versió	버전
dret	오른쪽
municipal	시영
vall	골짜기
vall	밸리
vall	계곡
local	로컬
local	현지
guanyar	win
guanyar	승리
ibn	이븐
desenvolupament	개발
desenvolupament	발달
vertical	수직
vertical	세로로
vertical	세로
set	세븐
set	일곱
set	목마른
grups	그룹
campionat	챔피언십
campionat	챔피언쉽
pla	플랜
pla	계획
original	원본
original	오리지널
déu	하느님
déu	하나님
projecte	프로젝트
vers	구절
situació	상황
situació	상황이
carrera	경력
carrera	직업
carrera	커리어
alemany	독일
alemany	독일인
alemany	독일어
oriental	동양
filla	딸이
societat	사회
sis	여섯
bisbe	비숍
bisbe	주교
real	진짜
real	리얼
real	레알
èxit	성공적
èxit	성공함
èxit	성공
social	사회주의
social	사회
social	사회적
relació	연애
relació	관계
carles	샤를
carles	찰스
dona	여인
dona	여자
dona	여성
punts	dots
punts	반점
punts	점수
punts	지점
punts	포인트
mitjana	평균
densitat	밀도
clubs	클럽
imatge	그림
imatge	이미지
producció	프로덕션
producció	생산
producció	제작
pedra	스톤
pedra	석기
home	남자
home	남성
home	사람
administració	행정학
resultats	결과
malgrat	불구하고
resum	개요
resum	요약
california	캘리포니아
econòmiques	경제
automòbils	자동차
automòbils	차량
escut	방패
autor	작가
autor	저자
autor	제작자
autor	작성자
cantó	캔턴
productes	상품
productes	제품
estructura	구조물
estructura	구조
lliga	동맹
lliga	리그
ciutats	도시
gairebé	거의
categoria	카테고리
categoria	범주
categoria	분류
partits	일치하는
partits	성냥
partits	일치
estudi	공부해
estudi	공부하기
estudi	공부
estudi	연구
estudi	스튜디오
muntanya	산악
apareix	나타납니다
estudiant	공부하기
estudiant	공부
estudiant	학생
sobretot	특히
longitud	길이
longitud	경도
academy	아카데미아
academy	아카데미
reparació	수리
propietaris	소유자
comunitat	커뮤니티
comunitat	공동체
lluís	루이스
lluís	루이
fons	배경색
fons	배경
fons	아래쪽
fons	밑바닥
fons	아래
fons	하단
fons	바닥
milions	백만명
milions	백만
milions	수백만
revista	잡지
revista	매거진
familiars	친척
jove	영영
jove	젊은
bottom	아래쪽
bottom	밑바닥
bottom	아래
bottom	하단
bottom	바닥
palau	팔라우
detall	상세
detall	자세히
detall	세부사항
elaboració	준비
sur	sur
sexe	성교
sexe	섹스
sexe	성관계
sexe	성별
camí	경로
camí	path
emperador	황제
emperador	천황
estadístiques	통계
estadístiques	통계학
campió	챔피언십
campió	챔피언
control	통제
control	제어
control	제어하기
control	컨트롤
copa	코파
principalment	주로
llei	법칙
llei	법률
llei	법학
interès	이자
interès	관심사
interès	관심
interès	흥미
gràfic	차트
defensa	방위
defensa	국방
defensa	방어
defensa	디펜스
defensa	방위
defensa	국방
defensa	방어
defensa	디펜스
llocs	음식점
llocs	장소
mai	절대
mai	never
mai	절대로
ministre	장관
alçada	높이
alçada	키는
gràfica	그래프
funció	함수
activitat	활동
presenta	선물
anterior	이전
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
ella	그녀
ella	그녀는
ella	그녀
ella	그녀의
mèxic	멕시코
públic	타겟
públic	관객
públic	공공
públic	공개
públic	공중
programa	프로그램
façana	파사드
jaume	제임스
següents	팔로우
cinema	시네마
cinema	영화
petita	작아
petita	소작
tropes	군대
construir	빌드
fundació	파운데이션
fundació	재단
esquerra	좌파
esquerra	왼쪽
patrimoni	문화유산
referència	참조
referència	참고
inici	시작하기
inici	시작
zones	영역
realitzar	수행
àrea	구역
àrea	영역
àrea	지역
àrea	면적
medalla	메달
aproximadament	대충
aproximadament	대략
massa	미사
massa	매스
massa	대량
massa	질량
pos	pos
veu	목소리
veu	음성
pobresa	가난
pobresa	빈곤
brasil	브라질
formació	훈련
formació	트레이닝
organització	조직
organització	기구
organització	단체
resultat	결과
anglaterra	잉글랜드
possible	가능한
possible	가능
duc	공작
duc	듀크
mesos	개월
evolucionat	진화
professor	교수
professor	교수님
valencià	발렌시아
musical	뮤지컬
ingressos	소득
ingressos	수입
joc	게임
joc	경기
robert	로버트
llengües	언어
transport	교통수단
transport	운송
transport	교통
transport	교통수단
transport	운송
transport	수송
transport	교통
creació	생성
creació	창조
creació	만들기
grec	그리스어
grec	그리스
caps	원수
príncep	프린스
príncep	왕자
particulars	개인
model	모델
model	모형
tercer	세번째
tercer	셋째
jugador	플레이어
jugador	재생기
jugador	선수
sons	소리
pàrquing	주차장
pàrquing	주차
victòria	승리
victòria	victory
victòria	빅토리아
principis	원칙
principis	원리
rússia	러시아
tractat	조약
david	데이비드
david	다윗
david	데이빗
david	다비드
escriptor	작가
naixement	출생
naixement	탄생
naixement	출산
viquipèdia	위키백과의
viquipèdia	위키백과
estiu	여름
nelson	넬슨
press	프레스
press	누르기
índia	인디아
índia	인도
orde	순서
orde	주문
parts	부품
parts	부분
parts	파티
probablement	아마도
probablement	아마
italià	이탈리아
italià	이탈리아인
italià	이탈리아어
antonio	안토니오
mestre	마스터스
mestre	마스터
xina	중국인
xina	중국
xina	차이나
tanmateix	그러나
plantes	식물
plantes	식물학
fabricació	제조
fabricació	제조업
fabricació	제조
las	라스
permet	허용
permet	허용하기
explotacions	농장
explotacions	농사
romà	로만
romà	로마
número	숫자
número	번호
ruta	노선
ruta	경로
entrada	항목
caràcter	성격
caràcter	문자
caràcter	캐릭터
caràcter	인물
companyia	회사
companyia	컴퍼니
companyia	기업
reis	킹스
port	항구
port	포트
conca	분지
conca	쿠엥카
parc	파크
parc	공원
festival	축제
festival	페스티벌
arts	예술
gratuït	free
gratuït	무료
gratuït	자유
mitjans	미디어
drets	권리
inclou	포함
inclou	포함됨
governador	주지사
compositor	작곡가
tercera	세번째
tercera	셋째
capella	카펠라
capella	채플
capella	예배당
bona	좋다
personatges	문자
personatges	등장인물
teoria	이론
comunicació	의사소통
comunicació	커뮤니케이션
comunicació	소통
comunicació	통신
llum	가볍게
llum	가벼운
llum	라이트
llum	가벼움
blanc	하얀
blanc	화이트
blanc	흰색
blanc	하얀색
blanc	하얗게
aragó	아라곤
massachusetts	매사추세츠
meitat	절반
lliure	free
lliure	무료
lliure	자유
aleshores	그렇다면
aleshores	그러면
aleshores	그때
pobles	민족
presència	존재
televisió	텔레비전
últim	마지막
últim	라스트
tema	주제
tema	테마
humans	인간들
humans	인간
humans	인간
humans	인체
humans	인간인
estació	역시
associació	협회
pintor	화가
japó	재팬
japó	일본
problemes	문제
objectiu	목표
marc	마르크
marc	마크
marc	액자
marc	프레임
national	국립
national	내셔널
national	국민
acció	행동
acció	활동
acció	작업
acció	동작
acció	액션
ocupació	점령
mascles	남성
mascles	수컷
casos	케이스
casos	사례
fonts	소스
fonts	출처
pont	다리
pont	브리지
imatges	그림
imatges	이미지
principi	원칙
principi	원리
dreta	오른쪽
velocitat	속도
velocitat	속력
velocitat	속도
velocitat	스피드
valor	가치
qualitat	품질
qualitat	퀄리티
qualitat	화질
qualitat	화질이
professional	프로페셔널
professional	프로
professional	전문
professional	전문가
referències	참조
referències	참고
temple	템플
temple	신전
temple	사원
vista	조회
vista	보기
museum	박물관
aquí	여기
aquí	여기에
energia	에너지
arc	아크
arc	arc
classe	학급
classe	계급
classe	클래스
classe	수업
dinastia	왕조
wheeler	휠러
macdonald	맥도널드
macdonald	맥도날드
prova	테스트
prova	시험
barri	동네
segles	세기
recent	최근
monestir	수도원
animals	동물들
animals	동물
via	비아
via	via
wiley	윌리
parlament	국회
parlament	국민의회
parlament	의회
educació	교육학
educació	교육
educació	학력
característiques	특징
característiques	기능
actor	배우
influència	영향력
castella	카스티야
viure	생방송
viure	라이브
accés	접속
accés	접근
accés	액세스
conté	포함함
conté	포함
conté	포함됨
gent	국민
gent	사람
gent	명인
gent	사람들
especial	특수
especial	특별한
especial	스페셜
especial	특별
xarxa	네트워크
nucli	핵심
nucli	코어
nucli	커널
decidir	결정하기
decidir	결정
mesura	측정
mesura	측정
mesura	측도
literatura	문학
clima	기후학
clima	기후
comença	시작하기
comença	시작
selecció	선택
papa	교황
sentit	센스
sentit	감각
personal	직원
personal	스탭
personal	직원들
fotografia	사진
fotografia	사진술
castellà	스페인어
dirigida	감독
domini	도메인
domini	영역
domini	자치령
corona	코로나
fort	강한
fort	스트롱
canal	운하
canal	채널
honor	영광
honor	명예
quantitat	금액
quantitat	수량
nascut	born
nascut	출생
nascut	탄생
secció	섹션
enric	헨리
life	생명
life	생활
life	라이프
life	인생
acadèmia	아카데미아
acadèmia	아카데미
cançó	송송
cançó	노래
capacitat	용량
normalment	보통
normalment	일반적으로
generalment	일반적으로
catedral	성당
catedral	대성당
cor	하트
cor	심장
cor	마음
noms	이름
sistemes	체계
sistemes	시스템
disseny	설계
disseny	디자인
svg	svg
senyor	sir
senyor	선생님
senyor	주님
hectàrees	헥타르
biblioteca	라이브러리
biblioteca	도서관
territoris	영토
rus	러시아인
rus	러시아어
genera	생성하기
genera	생성
formes	양식
formes	모양
campanya	캠페인
campanya	전역
alcalde	시장
recerca	조사
recerca	연구
successor	후임
carretera	도로
carretera	로드
relacions	연애
relacions	관계
relacions	관계
fusta	나무
fusta	우드
fusta	목재
llatí	라틴
llatí	라틴어
potser	아마도
potser	아마
britànic	브리티시
britànic	영국인
britànic	영국
negre	검은색
negre	검정
negre	검정색
negre	블랙
publicat	게시
publicat	출판
publicat	출판됨
publicat	게시
xvi	xvi
importància	중요성
paul	파울로스
paul	파울로
paul	바울
paul	파울
aigües	워터스
independència	독립
independència	독립운동
independència	독립기념일
lleó	라이온
lleó	사자
respecte	존경
respecte	존중
propi	소유
industrials	공업
industrials	산업
etapes	단계
personatge	성격
personatge	문자
personatge	캐릭터
personatge	인물
aire	항공
aire	에어
aire	공기
editorial	출판사
editorial	퍼블리셔
editorial	출판
petites	작아
petites	소작
unitat	유닛
unitat	unit
unitat	단위
american	아메리칸
american	미국인
atac	공격
extrem	극단
extrem	익스트림
extrem	극한
plana	평평한
plana	플랫
diari	신문
diari	학술
diari	학술지
diari	저널
diari	일기장
diari	다이어리
diari	일기
figura	그림
peces	트랙
peces	조각
tècnica	기법
diferència	차이
diferència	차이점
lluita	레슬링
lluita	싸워라
lluita	싸움
lluita	싸우기
lluita	싸워
lluita	싸우다
orquestra	오케스트라
orquestra	교향악단
òpera	opera
òpera	오페라
àrab	아라비아어
àrab	아라비아
àrab	아랍어
volum	볼륨
reina	여왕
argentina	아르헨티나
argentina	아르헨티나인
argentina	아르헨티나
argentina	아르헨티나인
peixos	피쉬
peixos	피시
peixos	생선
peixos	물고기
àlbum	앨범
àlbum	음반
comercial	상용
comercial	상업용
comercial	상업
exposició	전람회
exposició	전시관
exposició	박람회
exposició	전시회
exposició	노출
arriba	도착
bandera	깃발
bandera	국기
bandera	플래그
proves	테스트
proves	테스트
proves	검사
proves	시험
equipaments	장비
apartaments	아파트
berlín	베를린
nau	선박
austràlia	오스트레일리아
austràlia	오스트레일리아의
última	마지막
última	라스트
james	제임스
cançons	노래
cançons	songs
piano	피아노
maría	메리
maría	마리아
posterior	후방
temes	주제
temes	테마
temes	주제
fets	팩트
fets	사실
funcions	함수
economia	경제
matrimoni	혼인
matrimoni	결혼
independent	독립
independent	독립적
treballs	작업
treballs	일자리
treballs	직업
treballs	잡스
idea	아이디어
idea	idea
tradició	전통
federació	연맹
federació	연방
charles	샤를
charles	찰스
actriu	배우
actriu	여배우
formant	형성
inc	inc
mercat	마켓
mercat	시장
grau	성적
grau	학년
grau	학위
compte	계좌
compte	계정
sector	섹터
sector	부문
creat	생성
creat	만들었습니다
nit	밤에
nit	나이트
llac	호수
llac	호야
motiu	이유
ajuda	도움
ajuda	도움말
condicions	약관
condicions	용어
generals	제너럴
dur	열심히
dur	하드
dur	어려워
efecte	영향
efecte	효과
americà	아메리칸
americà	미국인
paraula	워드
paraula	word
paraula	단어
muntanyes	산맥
tradicional	전통적
tradicional	전통적인
tradicional	전통
sanitaris	변기
poeta	시인
net	net
guillem	윌리엄
problema	문제
propietat	자산
propietat	재산권
propietat	속성
propietat	재산
canvis	변화
canvis	변경
composició	합성
composició	작곡
frontera	국경
frontera	경계
frontera	경계선
frontera	테두리
històric	역사
egipte	이집트
pocs	몇몇
conèixer	만나
escrit	서면
edicions	편집
edicions	수정
diferent	달라
diferent	다름
diferent	다르다
trobat	찾았다
trobat	찾았습니다
trobat	발견됨
escala	스케일
escala	축척
escala	척도
escala	규모
george	조지
george	죠지
permetre	허용
permetre	허용하기
bretanya	브르타뉴
bretanya	브리트니
vuit	여덟
vuit	eight
passat	과거
revolució	레볼루션
revolució	레벌루션
revolució	혁명
coberta	갑판
competició	경쟁
indústria	업계
indústria	산업
arquitectura	아키텍처
arquitectura	건축학
arquitectura	건축
peu	발발
agrícola	농업
agrícola	농지
locals	로컬
locals	현지
gen	유전자
utilitzat	사용함
utilitzat	사용됨
utilitzat	사용
realitat	리얼리티
realitat	현실
armes	무기
armes	총기
quarta	넷째
quarta	네번째
martí	마르틴
martí	마틴
mica	미카
similar	비슷함
similar	유사한
similar	비슷한
similar	유사
seguretat	안보
seguretat	보안
seguretat	안전
seguretat	안전성
www	www
militars	군사
present	현재
present	선물
pes	무게
pes	몸무게
pes	몸무게가
pes	체중
edificis	건물
edificis	건축물
edificis	건물들
edificis	빌딩
camps	필드
autors	작가
autors	제작자
autors	작성자
festa	party
festa	파티
soldats	군인
soldats	병사
comissió	위원회
soviètica	소련
portugal	포르투갈
xiii	xiii
dirigir	연출
canadà	캐나다
arxiu	아카이브
arxiu	보관
arxiu	파일
arribada	입국
arribada	도착
màxim	최대
línies	라인
àustria	오스트리아
germans	형제
germans	브라더스
germans	형제들
objectes	객체
objectes	개체
objectes	물체
objectes	천체
marca	표시
marca	마르크
marca	마크
moderna	모던
moderna	현대
moderna	근대
moderna	근황
artistes	음악가
artistes	예술가
artistes	아티스트
artistes	아티스트가
amor	러브
amor	사랑
altitud	고도
ciències	사이언스
ciències	과학
pis	바닥
darrer	마지막
darrer	라스트
defunció	죽음
defunció	사망
defunció	데스
hores	영업시간
hores	시간
cursa	레이스
cursa	경주
cursa	인종
cursa	경쟁
doble	더블
àsia	아시아
anderson	앤더슨
península	반도
distància	거리
econòmica	경제
oscar	오스카
traducció	번역기
traducció	번역
termes	약관
termes	용어
joves	영영
joves	젊은
normal	정규
normal	보통
normal	평범
normal	정상
felip	펠리페
felip	필립
hostatgeria	호스피스
botiga	상점
botiga	가게
botiga	쇼핑
botiga	매장
botiga	가게
botiga	상점
botiga	스토어
richard	리차드
richard	리처드
tropical	열대
vots	득표
vots	투표
destaca	하이라이트
regions	지역
taula	탁자
taula	식탁
taula	테이블
jesús	예수
industrial	공업
industrial	산업
física	물리학
física	물리
element	요소
element	원소
pàgines	페이지
ferro	철쭉
artista	음악가
artista	예술가
artista	아티스트
artista	아티스트가
mida	사이즈
mida	크기
enciclopèdia	대백과사전
enciclopèdia	백과사전
secretari	비서
socials	사회주의
socials	사회
socials	사회적
objecte	객체
objecte	개체
objecte	대상
objecte	천체
esposa	마누라
esposa	와이프
esposa	아내
albert	알베르트
albert	앨버트
materials	재료
retirar	인출
roca	바위
roca	rock
notes	노트
comercials	상용
comercials	상업용
comercials	상업
marina	마리나
usuari	사용자
cort	법정
cort	재판소
cort	법원
plata	실버
comandant	지휘관
comandant	사령관
comandant	커맨더
hivern	겨울
hivern	윈터
paraules	words
paraules	단어
temperatura	기온
temperatura	체온
temperatura	온도
romans	로마인
contingut	콘텐츠
contingut	컨텐츠
contingut	내용
suïssa	스위스
evolució	에볼루션
evolució	진화
evolució	진화론
representació	렌더링
representació	렌더링
representació	표현
comandament	커맨드
comandament	명령
comandament	명령어
comandament	사령부
comandament	지휘
vora	엣지
vora	모서리
vora	edge
vora	국경
vora	경계
vora	경계선
vora	테두리
xii	xii
cantant	가수
cantant	싱어
cantant	노래
existència	존재
llibertat	자유
llibertat	프리덤
llibertat	리버티
plantilla	템플릿
malaltia	질환
malaltia	질병
elemental	초등
michael	마이클
michael	미하엘
michael	미카엘
particular	특정
tron	왕좌
tron	왕위
existeix	존재함
torneig	토너먼트
torneig	대회
ambdós	둘다
salut	체력
salut	헬스
salut	건강
salut	보건
prou	충분해
prou	충분한
prou	충분히
crítica	평론
crítica	비판
crítica	비평
crítica	비판
oficina	사무소
oficina	사무실
oficina	오피스
assassinat	살인사건
assassinat	살인죄
assassinat	살인
oficials	장교
marine	마린
marine	해병대
efectes	영향
efectes	효과
hora	시간
química	화학
estadi	경기장
estadi	스타디움
barranc	협곡
hospital	병원
investigació	조사
investigació	연구
escacs	체스
protecció	보호
publicació	출판물
publicació	출판
publicació	게시
publicació	게시글
publicació	포스트
publicació	게시물
carta	편지
foc	화재
foc	불화
grècia	그리스
viatge	여행
carlos	카를로스
resistència	저항운동
resistència	저항성
resistència	저항
garcía	가르시아
considerar	고려해
considerar	고려
motor	엔진
expedició	탐험
expedició	원정
àmbit	필드
àmbit	현장
àmbit	구역
àmbit	영역
àmbit	지역
àmbit	면적
àmbit	범위
àmbit	스코프
colors	색상
colors	색상
colors	색깔
sap	sap
constitució	헌법
allà	거기
allà	거기에
federal	연방
torres	토레스
escoles	학교
animal	애니멀
animal	동물
animal	동물학
ràdio	라디오방송
ràdio	라디오
pierre	피에르
mètode	수단
mètode	메서드
mètode	방법
mètode	메소드
memòria	추억
memòria	기억력
memòria	메모리
memòria	기억
cara	얼굴
cara	얼굴이
lletres	노랫말
quart	넷째
quart	네번째
jugadors	플레이어
jugadors	선수
jugadors	플레이어스
cambres	챔버스
quilòmetres	킬로미터
quilòmetres	마일스
quilòmetres	마일리지
quilòmetres	마일
quilòmetres	마일리
quilòmetres	마일즈
inventari	인벤토리
inventari	재고
martin	마르틴
martin	마틴
blanca	블랑카
missió	미션
missió	선교
concepte	concept
concepte	컨셉
concepte	개념
polítiques	정책
rock	바위
rock	rock
pràctica	연습생
pràctica	연습
anna	안나
setmana	주일
setmana	일주일
smith	스미스
participació	참가
participació	참여
segueix	팔로우
vii	vii
futur	미래
futur	퓨처
individual	개별
individual	개인
britànica	브리티시
britànica	영국인
britànica	영국
ciència	사이언스
ciència	과학
filosofia	철학
capità	캡틴
capità	대위
capità	선장
bosc	우즈
fórmula	공식
fórmula	포뮬러
fundada	설립
verd	녹색
verd	그린
verd	초록색
verd	초록
escena	장면
escena	현장
pressió	압력
pressió	압박
viena	비엔나
joseph	조셉
joseph	요제프
joseph	조제프
joseph	조지프
joseph	요셉
concentració	농도
classes	클래스
classes	수업
sortida	출력
