oli	бе
toinen	друг
kauden	сезон
kauden	сезона
vaikka	макар
vaikka	макар
nimi	името
nimi	наименование
nimi	име
vuotta	години
vuotta	годините
seura	club
seura	клуб
seura	клубът
seura	дружество
seura	компания
seura	company
seura	рота
seura	фирма
hyvin	много
sijaitsee	разположена
sijaitsee	разположен
sijaitsee	разположени
sijaitsee	разположено
sijaitsee	разположена
sijaitsee	разположен
sijaitsee	разположено
kolme	три
kolme	трима
usein	често
jota	което
jota	която
kuva	снимка
kuva	снимката
kuva	фото
kuva	имидж
kuva	картинка
kuva	образ
kuva	изображение
kuva	снимка
kuva	картинка
mukana	съпътстващи
mukana	придружаващи
mukana	със
alus	кораб
alus	съд
alus	кораб
kautta	виа
kautta	via
kautta	чрез
kautta	чрез
kautta	през
alkoi	започна
kuuluu	принадлежи
itse	селф
yleensä	обикновенно
yleensä	обикновено
yleensä	нормално
yleensä	обикновено
sitten	тогава
suurin	максимална
suurin	максимален
suurin	максимум
suurin	максимално
uusi	ню
uusi	ново
uusi	нов
uusi	нови
uusi	нова
ajan	времето
ajan	време
niiden	тяхното
niiden	тяхната
niiden	техните
niiden	техният
aloitti	започна
mikä	какво
pinta	повърхност
pinta	повърхността
helsinki	хелзинки
venäjän	руснак
venäjän	руски
venäjän	руснаци
venäjän	руска
venäjän	руско
venäjän	русия
pohjois	северно
pohjois	север
pohjois	северна
pohjois	северни
pohjois	северен
pohjois	северна
useita	няколко
useita	множествена
useita	многобройни
useita	множество
maalit	рисува
maalit	бои
maalit	голове
maalit	цели
maalit	боя
maalit	бои
maalit	боядисване
jpg	jpg
yhdessä	заедно
näyttelijä	актриса
näyttelijä	актриси
näyttelijä	актрисата
näyttelijä	актьор
tulee	идва
tulee	очаквайте
tulee	идва
tulee	идвам
aina	винаги
maan	земно
maan	земята
maan	земен
maan	земя
maan	държава
maan	страна
kerran	веднъж
elokuva	филмова
elokuva	филм
elokuva	филм
elokuva	лента
elokuva	киното
elokuva	кино
saksan	германец
saksan	германски
saksan	немски
saksan	немска
saksan	германска
saksan	германия
kaupunki	град
kaupunki	градът
kaupunki	градче
kaupunki	град
kaupunki	градът
kaupunki	сити
kaupunki	city
etelä	южен
etelä	южни
etelä	южна
etelä	южно
etelä	южен
etelä	юг
etelä	южна
euroopan	европа
euroopan	европейско
euroopan	европейски
euroopan	европеец
euroopan	европейска
nyt	сега
katso	видя
katso	вижте
katso	виж
katso	гледай
katso	гледайте
katso	виж
muita	другите
muita	други
käyttää	използвайки
käyttää	използване
käyttää	употреба
käyttää	използвайте
käyttää	употреби
käyttää	използва
kertaa	пъти
kertaa	времена
kertaa	таймс
kertaa	times
alussa	начало
muut	друго
muut	друг
muut	други
muut	другите
muut	други
yhden	една
yhden	един
yhden	едно
syntyi	родени
syntyi	роден
syntyi	родена
vuodet	години
vuodet	годините
suomi	финландия
neljä	четири
neljä	четирима
alueen	район
alueen	регион
alueen	област
john	джон
john	йоан
yhtye	група
yhtye	оркестър
yhtye	банда
yhtye	лента
heidän	тяхното
heidän	тяхната
heidän	техните
heidän	техният
saanut	получено
saanut	получена
saanut	получен
saanut	получени
ranskan	френско
ranskan	французи
ranskan	френска
ranskan	френски
ranskan	французин
ranskan	франция
mitä	какво
näin	трион
näin	видях
tarkoittaa	означава
toimii	работи
toimii	произведения
pelaaja	плеър
pelaaja	играч
lähes	почти
taas	отново
taas	пак
kuoli	умрял
kuoli	умряла
albumi	албум
pitää	обича
pitää	харесва
pitää	харесвания
metriä	метра
metriä	метри
metriä	метри
alle	долу
alle	отдолу
alle	под
siellä	там
laulu	вокали
laulu	вокал
laulu	пеенето
laulu	пея
laulu	пее
laulu	пеене
laulu	пеейки
laulu	песен
laulu	песничка
jopa	дори
jopa	даже
välillä	между
erityisesti	особено
pois	надалеч
pois	далеч
valittiin	избрана
valittiin	избрано
valittiin	избрани
valittiin	избран
tässä	тук
suuri	голямо
suuri	големи
suuri	голям
suuri	голяма
suuri	биг
suuri	голямо
suuri	големи
suuri	голям
suuri	голяма
http	http
osallistui	присъстваха
osallistui	участвали
osallistui	участвала
osallistui	участваха
joukkue	отряд
joukkue	взвод
joukkue	взвод
joukkue	тийм
joukkue	отбор
joukkue	отбора
joukkue	екип
joukkue	team
luettelo	списък
edelleen	още
alue	район
alue	регион
alue	област
alue	зона
alue	зона
alue	площ
alue	област
alue	район
maailman	свят
maailman	света
kirjailija	писател
kirjailija	писателка
kirjailija	сценарист
kirjailija	писател
kirjailija	автор
ilman	без
sodan	войната
sodan	война
tunnetaan	позната
tunnetaan	известни
tunnetaan	познат
tunnetaan	известна
tunnetaan	известен
elokuvan	филмова
elokuvan	филм
takaisin	назад
takaisin	обратно
takaisin	гръб
ruotsin	шведска
ruotsin	шведски
perustettiin	основана
perustettiin	основано
perustettiin	основан
palasi	върнато
palasi	върнати
palasi	върната
entinen	бивши
entinen	бивш
entinen	бивша
tätä	това
aiemmin	досега
valmistui	завърши
valmistui	завършила
valmistui	завършил
kappale	параграф
kappale	абзац
kappale	песен
kappale	песничка
kitara	китарата
kitara	китара
kitara	китари
pituus	дължина
pituus	ръст
pituus	височина
miljoonaa	милион
isbn	isbn
julkaisi	публикуван
julkaisi	публикувано
kilometriä	майлс
kilometriä	мили
kilometriä	километри
kilometriä	километра
kilometriä	километри
aika	хубава
aika	времето
aika	време
enemmän	повече
enemmän	още
alkaen	започване
alkaen	от
kunta	комуна
kunta	община
hopeaa	сребърна
hopeaa	сребърни
hopeaa	силвър
hopeaa	сребро
hopeaa	сребърен
turun	турку
kirkko	църква
kirkko	чърч
kirkko	църквата
johon	което
johon	която
levy	албум
levy	рекорд
levy	запис
levy	диск
levy	диска
levy	диск
levy	диска
julkaistu	освободена
julkaistu	освободен
julkaistu	освободени
julkaistu	публикуван
julkaistu	публикувано
julkaistu	публикувани
julkaistu	публикуван
julkaistu	публикувана
julkaistu	публикувано
ottelut	кибрит
ottelut	съвпада
ottelut	мачове
ottelut	съвпадения
ottelut	боеве
ottelut	сбивания
ottelut	битки
missä	къде
lisätty	добавена
lisätty	добавен
lisätty	добавени
lisätty	добавено
saavutti	постигнато
saavutti	достигнат
saavutti	достигната
tehdä	направи
toiminut	работил
toiseksi	второ
toiseksi	втора
toiseksi	втори
olemassa	съществуват
olemassa	съществува
olemassa	съществуващо
olemassa	съществуващ
olemassa	съществуващи
olemassa	съществуваща
albumin	албум
kirkon	църква
kirkon	чърч
kirkon	църквата
varten	за
viisi	пет
oman	оман
oman	собствен
oman	собствена
oman	собствено
oman	собствени
artikkeli	статия
artikkeli	член
von	фон
tästä	това
uudelleen	отново
uudelleen	пак
yhteydessä	свързани
yhteydessä	свързан
yhteydessä	свързано
yhteydessä	свързана
yhteydessä	свързани
kunnes	тил
kunnes	докато
lähde	източник
kuningas	крал
kuningas	кинг
kuningas	кралят
kuningas	цар
kuningas	краля
pian	скоро
monet	mnogo
monet	много
monet	моне
mestaruuden	първенство
mestaruuden	шампионат
pronssia	бронзова
pronssia	бронз
pronssia	бронзов
pronssia	бронзови
raportti	докладване
raportti	доклад
kyllä	да
poika	момче
poika	момченце
poika	хлапе
poika	дете
poika	синко
poika	сине
poika	син
sisältää	съдържа
sisältää	включват
sisältää	включва
joskus	понякога
nämä	тези
aikaa	времето
aikaa	време
jalkapalloilija	футболист
laulaja	певецът
laulaja	певица
laulaja	сингър
laulaja	певец
luokan	категория
luokan	клас
luokan	класа
kolmas	трети
kolmas	трета
kolmas	трето
lähinnä	основно
lähinnä	предимно
lähinnä	главно
lähinnä	предимно
lähinnä	главно
aluksi	първоначално
kultaa	златен
kultaa	златни
kultaa	златно
kultaa	златна
kultaa	злато
lähellä	затваряне
lähellä	близко
lähellä	близо
lähellä	близки
lähellä	близко
lähellä	близо
lähellä	наблизо
piti	хареса
piti	харесали
piti	харесал
tehty	направена
tehty	направено
tehty	направен
tehty	направени
tehty	готово
tehty	направено
tehty	сторено
muutti	променена
muutti	променени
muutti	променен
muutti	променено
muutti	преместени
muutti	преместен
muutti	преместена
hyvä	добър
hyvä	добро
hyvä	добре
siirrettiin	преместени
siirrettiin	преместен
siirrettiin	преместена
siirrettiin	прехвърлен
siirrettiin	прехвърлено
siirrettiin	прехвърлени
siirrettiin	преместен
siirrettiin	прехвърлена
viimeinen	последно
viimeinen	последен
viimeinen	последни
viimeinen	последна
rock	скала
rock	rock
rock	рок
rock	скали
rock	камък
rummut	барабаните
rummut	барабани
pitkä	висок
pitkä	висока
pitkä	високи
pitkä	дълги
pitkä	дълго
pitkä	дълъг
pitkä	лонг
itä	източно
itä	изток
itä	източна
itä	източно
itä	източни
itä	изток
itä	източен
maa	държава
maa	страна
maa	земи
maa	земя
maa	земно
maa	земята
maa	земен
maa	земя
kausi	сезон
kausi	сезона
artikkeleita	изделия
artikkeleita	статии
artikkeleita	артикули
jälleen	отново
jälleen	пак
perustettu	основана
perustettu	основано
perustettu	основан
perustettu	установен
perustettu	установена
perustettu	установени
perustettu	установено
san	сан
presidentti	президентът
presidentti	президент
presidentti	председател
pieni	малка
pieni	малки
pieni	малък
pieni	дребен
pieni	малка
pieni	малки
pieni	малък
pieni	литъл
pieni	малко
nhl	нхл
world	свят
world	света
perusti	основана
perusti	основано
perusti	основан
kirjoitti	написал
kirjoitti	написа
ensin	първи
ensin	първо
työskenteli	работил
voitto	печалба
voitto	печалби
voitto	победи
voitto	печеля
voitto	спечели
voitto	печелиш
voitto	победа
voitto	победа
merkittävä	забележително
merkittävä	забележителен
merkittävä	забележителна
merkittävä	значителен
merkittävä	значително
merkittävä	значителни
merkittävä	значим
merkittävä	значителна
liittyi	съединени
määrä	обем
määrä	сума
määrä	количество
määrä	количество
alkaa	започва
alkaa	започва
alkaa	започване
alkaa	начало
alkaa	старт
alkaa	започнете
alkaa	стартиране
virallinen	официален
virallinen	официално
virallinen	официална
yhtiö	дружество
yhtiö	компания
yhtiö	company
yhtiö	рота
yhtiö	фирма
tunnettu	позната
tunnettu	известни
tunnettu	познат
tunnettu	известна
tunnettu	известен
tunnettu	прочут
tunnettu	известни
tunnettu	прочута
tunnettu	известна
tunnettu	известен
tunnettu	прочут
laivaston	флот
laivaston	флотилия
laivaston	флота
laivaston	флот
matti	мат
laji	спорт
laji	спортен
laji	видове
laji	вид
david	дейвид
david	давид
oma	ома
oma	собствен
oma	собствена
oma	собствено
oma	собствени
saksalainen	германец
saksalainen	германски
saksalainen	немски
saksalainen	немска
saksalainen	германска
täysin	напълно
täysin	изцяло
täysin	напълно
täysin	напълно
neuvostoliiton	ссср
tampereen	тампере
joku	някой
joku	някой
style	стил
huolimatta	въпреки
kuusi	шестима
kuusi	шест
from	от
britannian	британия
britannian	великобритания
britannian	британско
britannian	британци
britannian	британска
britannian	британец
britannian	британски
britannian	британия
johti	led
johti	доведе
italian	италия
italian	италианска
italian	италианец
italian	италиански
italian	италианско
robert	роберт
robert	робер
robert	робърт
valtion	щат
valtion	държава
valtion	държавно
läpi	чрез
läpi	през
opiskeli	учил
opiskeli	проучен
opiskeli	учила
sarja	серия
sarja	поредица
sarja	сериал
sarja	серии
sarja	серийни
sarja	сериен
sarja	поредица
sarja	последователност
naisten	женско
naisten	жена
naisten	женски
naisten	женска
naisten	жени
naisten	жените
iii	ііі
iii	iii
erittäin	много
erittäin	изключително
erittäin	извънредно
ainoastaan	само
ainoastaan	единствено
professori	професор
miten	как
armeijan	военно
armeijan	военен
armeijan	военна
armeijan	военни
armeijan	армията
armeijan	армеец
armeijan	армия
armeijan	армейски
käytetty	използвано
käytetty	използван
käytetty	използвани
käytetty	използвана
käytetty	изразходвани
käytetty	похарчени
käytetty	прекарал
tammikuussa	януари
kesällä	лятото
kesällä	съмър
kesällä	лято
kesällä	лятно
kesällä	самър
kymmenen	десетка
kymmenen	ten
kymmenen	десет
länsi	запад
länsi	западно
länsi	западна
länsi	западен
länsi	уест
länsi	западна
länsi	западни
länsi	западен
länsi	западните
länsi	уестърн
länsi	western
edustaa	представлява
edustaa	представляват
edustaa	представляващи
edustaa	представляваща
edustaa	представляващ
paul	пол
paul	паул
kylä	село
palkinnon	награда
lehden	списание
sivu	страница
sivu	страницата
sivu	page
james	джеймс
kilometrin	майл
kilometrin	километър
kilometrin	миля
kilometrin	километър
jäsen	член
york	йорк
pekka	петър
pekka	питър
pekka	петер
muuta	промени
muuta	смяна
muuta	промяна
michael	майкъл
englannin	англия
englannin	английски
englannin	bulgarian
englannin	англичани
miesten	мъжете
miesten	men
miesten	мъже
tietoa	информация
tietoa	информиране
tietoa	дейта
tietoa	данни
tietoa	познаване
tietoa	знания
tietoa	познания
tietoa	знание
tietoa	познание
kokonaan	напълно
osaa	част
black	черни
black	черно
black	черна
black	черен
https	https
suoraan	преки
suoraan	директна
suoraan	директно
suoraan	пряко
suoraan	директен
suoraan	директно
suoraan	пряко
kieli	език
kieli	езикът
kieli	езика
kieli	език
lopussa	край
isä	татко
isä	тате
isä	тати
isä	татко
isä	баща
isä	татко
seitsemän	седем
seitsemän	седма
asukasta	обитатели
asukasta	жители
hallituksen	правителство
kasvaa	расте
kasvaa	отглеждане
kasvaa	расте
kasvaa	растат
poliitikko	политици
poliitikko	политик
antoi	даде
antoi	дала
pelin	мач
pelin	гейм
pelin	играта
pelin	игра
versio	версия
vuosien	години
vuosien	годините
love	обич
love	любов
love	любовта
love	обичам
live	живи
live	жива
live	live
live	жив
live	живей
brittiläinen	британско
brittiläinen	британци
brittiläinen	британска
brittiläinen	британец
brittiläinen	британски
antaa	дава
antaa	дай
tuo	донеси
tuo	че
sopimuksen	съгласие
sopimuksen	споразумение
sopimuksen	договор
center	център
johtaja	директорът
johtaja	режисьор
johtaja	директор
johtaja	управител
johtaja	мениджър
johtaja	лидер
johtaja	водач
alla	долу
alla	отдолу
alla	под
koskaan	някога
perustuu	базирана
nopeasti	бързо
nopeasti	бързо
nopeasti	бърз
hävisi	изгубено
hävisi	изгубени
hävisi	изгубена
hävisi	загубен
hävisi	загуби
hävisi	изгубен
single	необвързан
single	единична
single	сингъл
single	необвързана
single	единичен
yhä	още
päätti	решено
nimet	наименования
nimet	имената
nimet	имена
iso	голямо
iso	големи
iso	голям
iso	голяма
iso	биг
iso	голямо
iso	големи
iso	голям
iso	голяма
iso	iso
ruotsalainen	шведска
ruotsalainen	шведски
ruotsalainen	швед
pelannut	играха
pelannut	играл
uusia	ню
uusia	ново
uusia	нов
uusia	нови
uusia	нова
rakennettu	построени
rakennettu	изградена
rakennettu	построена
rakennettu	построено
rakennettu	построен
rakennettu	построени
rakennettu	конструирани
rakennettu	изградено
kirja	тефтер
kirja	книга
aluksen	кораб
aluksen	съд
aluksen	кораб
uutta	ню
uutta	ново
uutta	нов
uutta	нови
uutta	нова
ilmoitti	обявена
ilmoitti	обявен
ilmoitti	обяви
ilmoitti	обявени
ilmoitti	обявено
tosin	макар
tosin	макар
lisää	добави
lisää	добавяне
lisää	добавя
lisää	добавете
lisää	повече
lisää	още
oikea	истинско
oikea	реал
oikea	истинска
oikea	реално
oikea	истински
oikea	правилно
nykyinen	ток
nykyinen	текущ
nykyinen	текуща
nykyinen	текущи
nykyinen	настоящ
nykyinen	подарък
nykyinen	настояще
nykyinen	присъстващи
espanjan	испания
espanjan	испанци
espanjan	испанска
espanjan	испанско
espanjan	испански
jäsenet	членове
jäsenet	членовете
joulukuussa	декември
pääasiassa	предимно
pääasiassa	главно
pääasiassa	основно
pääasiassa	предимно
pääasiassa	главно
maalia	боя
maalia	бои
maalia	боядисване
helsingissä	хелзинки
syntynyt	родени
syntynyt	роден
syntynyt	родена
kilpailun	конкуренция
kilpailun	конкурс
kilpailun	състезание
kilpailun	конкурс
kilpailun	състезание
sama	същият
sama	същата
sama	същото
kahdeksan	осем
aikaisemmin	досега
elokuussa	август
elokuussa	аугуст
ranskalainen	французина
ranskalainen	французин
ranskalainen	френско
ranskalainen	французи
ranskalainen	френска
ranskalainen	френски
ranskalainen	французин
eniten	повечето
vanha	старо
vanha	стари
vanha	стар
vanha	стара
www	www
saksa	германец
saksa	германски
saksa	немски
saksa	немска
saksa	германска
saksa	германия
george	джордж
luokka	категория
luokka	клас
luokka	класа
oulun	оулу
toiminta	действия
toiminta	действие
toiminta	екшън
toiminta	дейности
toiminta	занимания
toiminta	операцията
toiminta	експлоатация
toiminta	функциониране
toiminta	операция
toiminta	дейност
toiminta	активност
historia	историята
historia	история
peter	петър
peter	питър
peter	петер
william	уилям
yliopisto	университет
yliopisto	university
yliopisto	университета
yliopisto	колежа
yliopisto	колежът
yliopisto	колеж
lokakuussa	октомври
records	архиви
records	плочи
records	записи
records	регистри
syksyllä	есента
syksyllä	есен
maria	мария
tarkoitus	предназначение
tarkoitus	цел
sivusto	уебсайт
sivusto	сайт
sivusto	сайт
englanti	англия
englanti	английски
englanti	bulgarian
englanti	англичани
edes	дори
edes	даже
marraskuussa	ноември
siksi	затуй
siksi	следователно
voittanut	уон
voittanut	спечели
mahdollista	възможно
mahdollista	възможен
mahdollista	възможна
mahdollista	възможни
kuvaa	снимка
kuvaa	снимката
kuvaa	фото
kuvaa	снимка
kuvaa	картинка
anna	анна
anna	ана
alusta	перон
alusta	платформата
alusta	платформа
alusta	кораб
alusta	шасито
alusta	шаси
los	лос
luku	глава
luku	брой
luku	число
luku	номер
japanin	япония
japanin	японско
japanin	японска
japanin	японци
japanin	японец
japanin	японски
ottaa	взет
ottaa	взето
ottaa	взети
ottaa	вземете
ottaa	вземи
säveltäjä	композитор
käyttö	използване
käyttö	употреба
käyttö	използвайки
käyttö	използване
käyttö	употреба
käyttö	използвайте
ihmisen	човешка
ihmisen	човешко
ihmisen	човек
ihmisen	човешки
kolmanneksi	трети
kolmanneksi	трета
kolmanneksi	трето
kiinan	порцелан
kiinan	китай
kiinan	чайна
kiinan	китайци
kiinan	китайска
kiinan	китайско
kiinan	китайски
kiinan	китаец
kesäkuussa	джун
kesäkuussa	юни
mies	мъжко
mies	мъжки
mies	мъж
mies	мъжкар
mies	мъжка
mies	човече
mies	човек
mies	мъж
sota	войната
sota	война
loppuun	завърши
loppuun	довърши
loppuun	довърша
helmikuussa	февруари
heinäkuussa	юли
etenkin	особено
tekee	правейки
monia	mnogo
monia	много
metal	метали
metal	metal
metal	метъл
metal	метал
molemmat	двете
palkinto	трофей
palkinto	награда
palkinto	награда
palkinto	възлагане
palkinto	награда
käytännössä	практически
asui	живели
asui	живял
amerikan	американска
amerikan	американско
amerikan	американски
amerikan	американец
amerikan	америка
ruotsissa	швеция
cupin	чашка
cupin	чаша
cupin	купа
cupin	къп
esitti	представени
esitti	представено
esitti	представена
esitti	представен
varsinkin	особено
sivut	страници
cup	чашка
cup	чаша
cup	купа
cup	къп
ryhmä	отряд
ryhmä	взвод
ryhmä	група
ryhmä	групово
ryhmä	групиране
ryhmä	групова
ryhmä	тийм
ryhmä	отбор
ryhmä	отбора
ryhmä	екип
ryhmä	team
huhtikuussa	ейприл
huhtikuussa	април
afrikan	африка
afrikan	африканска
afrikan	африкански
van	микробус
van	бус
van	van
van	ван
van	вана
sunnuntai	неделно
sunnuntai	неделя
pitkään	дълги
pitkään	дълго
pitkään	дълъг
pitkään	лонг
jean	жан
jean	джийн
kansainvälinen	международно
kansainvälinen	международен
kansainvälinen	интернешънъл
kansainvälinen	международни
kansainvälinen	международна
seurasi	последва
grand	бона
grand	гранд
esittää	представяме
kulkee	пропуски
kulkee	проходи
kulkee	преминава
kulkee	минава
peli	мач
peli	гейм
peli	играта
peli	игра
käyttäjä	потребителски
käyttäjä	потребител
käyttäjä	ползвател
kappaleet	следите
kappaleet	писти
kappaleet	следи
kappaleet	релси
kappaleet	параграфи
kappaleet	глави
kappaleet	песните
kappaleet	песни
päivän	денят
päivän	ден
puolella	страна
puolella	страничен
tuottaja	продуцент
tuottaja	производител
asema	статус
asema	състояние
asema	положение
asema	статут
asema	позиция
asema	положение
asema	длъжност
asema	станция
asema	station
asema	гара
historian	историята
historian	история
alan	алън
puoli	страна
puoli	страничен
puoli	наполовина
puoli	половината
muuten	иначе
music	music
music	музиката
music	музика
formula	формула
richard	ричард
näitä	тези
charles	чарлз
charles	чарлс
charles	шарл
pelaa	играе
pelaa	играй
pelaa	свири
pelaa	игра
pelaa	играе
pelaa	свирене
pelaa	играят
city	град
city	градът
city	сити
city	city
samaa	същият
samaa	същата
samaa	същото
puolue	парти
puolue	party
puolue	купон
puolue	партия
jotain	нещо
heikki	хейки
mikko	майкъл
puheenjohtaja	президентът
puheenjohtaja	президент
puheenjohtaja	председател
puheenjohtaja	председателят
puheenjohtaja	председател
rooman	римски
rooman	римлянин
rooman	роман
rooman	римска
rooman	рим
ilmeisesti	очевидно
ilmeisesti	явно
ilmeisesti	очевидно
norjan	норвежки
norjan	норвегия
päivää	дни
päivää	дена
piiri	верига
piiri	окръг
piiri	област
piiri	район
seuraava	следващо
seuraava	следващ
seuraava	следваща
varaus	резервация
varaus	резерват
varaus	резервация
varaus	резерв
varaus	резерви
varaus	резерва
runsaasti	изобилието
runsaasti	изобилие
runsaasti	изобилен
samoin	същият
samoin	същата
samoin	същото
koulu	училището
koulu	школа
koulu	училище
naimisissa	женени
naimisissa	женена
naimisissa	омъжена
naimisissa	женен
yritys	дружество
yritys	компания
yritys	company
yritys	рота
yritys	фирма
yritys	бизнес
yritys	предприятие
yritys	ентърпрайз
yritys	ентърпрайс
yritys	enterprise
svg	svg
maanantai	понеделник
jukka	джим
jukka	джон
jukka	йоан
elää	жива
elää	живите
elää	живи
elää	живи
elää	жива
elää	live
elää	жив
elää	живей
radio	radio
radio	радиото
radio	радио
tapauksessa	случай
tapauksessa	дело
tapauksessa	кейс
tapauksessa	случаят
tapauksessa	каса
suomalaiset	финландци
onnistui	успешна
onnistui	успешни
onnistui	успешен
onnistui	успешно
onnistui	управлявано
onnistui	управлявани
onnistui	управляван
thomas	томас
thomas	тома
nimeltään	наречен
nimeltään	наречена
lauantai	събота
pääosin	предимно
pääosin	главно
pääosin	основно
pääosin	предимно
pääosin	главно
johtaa	води
johtaa	водещи
johtaa	водещо
johtaa	води
johtaa	олово
huomattavasti	значително
juha	юха
kuinka	как
musta	черни
musta	черно
musta	черна
musta	черен
ympäri	около
ympäri	наоколо
tie	пътят
tie	път
tie	road
tie	пътя
keisari	императорът
keisari	император
keisari	императора
pistettä	точки
pistettä	точка
saapui	пристигнал
saapui	пристигна
tuomari	съдията
tuomari	съдия
tuomari	съдя
tuomari	рефер
tuomari	съдия
tuomari	арбитър
tuomari	рефер
musiikin	music
musiikin	музиката
musiikin	музика
vuosittain	годишно
vuosittain	годишен
vuosittain	годишно
vuosittain	годишна
vaikuttaa	засягат
vaikuttaa	засяга
vaikuttaa	въздейства
vaikuttaa	влияе
vaikuttaa	влияния
muusikko	музикант
lehti	вестник
lehti	вестници
lehti	списание
lehti	лист
lehti	листа
lehti	листо
lehti	дневник
lehti	журнал
lehti	джърнъл
with	със
toimintaa	действия
toimintaa	действие
toimintaa	екшън
toimintaa	дейности
toimintaa	занимания
toimintaa	дейност
toimintaa	активност
viralliset	официален
viralliset	официално
viralliset	официална
piispa	бишъп
piispa	бишоп
piispa	епископ
muista	запомни
muista	помни
paino	тегло
paino	тежест
martin	мартин
martin	martin
karjalan	карелия
carl	карл
vuosi	година
vuosi	годината
saari	острова
saari	island
saari	остров
saari	островът
saari	айлънд
saari	остров
järven	езерото
järven	лейк
järven	езеро
ranska	френско
ranska	французи
ranska	френска
ranska	френски
ranska	французин
ranska	франция
hallitus	кабинет
hallitus	шкаф
hallitus	кабинетът
hallitus	правителство
neljäs	четвърта
neljäs	четвърто
neljäs	четвърти
kylän	село
pääkaupunki	столица
pääkaupunki	капитал
pääkaupunki	капитали
pääkaupunki	столицата
saint	сейнт
saint	свети
saint	светица
saint	светец
henkilö	човек
henkilö	личност
englantilainen	англичанин
kierros	турне
kierros	обиколка
kierros	тур
kierros	обиколка
kierros	скута
kierros	кръгла
kierros	кръгли
kierros	рунд
kierros	кръгло
kierros	кръг
johan	йохан
mahdollisesti	потенциално
vanhemmat	родители
vanhemmat	родителите
vanhemmat	родител
vastaa	отговори
vastaa	отговор
vastaa	отговори
vastaa	отговор
keskus	център
keskus	център
muu	друго
muu	друг
muu	други
kilpailu	конкуренция
kilpailu	конкурс
kilpailu	състезание
kilpailu	конкурс
kilpailu	състезание
joukot	войски
joukot	военнослужещи
joukot	войска
joukot	войници
joukot	сили
alkuperäinen	оригинални
alkuperäinen	оригинал
alkuperäinen	оригинално
alkuperäinen	оригинална
alkuperäinen	оригинален
maahan	земя
valtio	държава
valtio	страна
valtio	щат
valtio	държава
valtio	държавно
valtio	правителство
täällä	тук
timo	тимо
dollaria	долари
tiistai	вторник
venäjä	руснак
venäjä	руски
venäjä	руснаци
venäjä	руска
venäjä	руско
venäjä	русия
don	дон
der	дер
sisällä	вътрешно
sisällä	вътре
sisällä	закрито
ura	кариера
ura	кариери
ura	кариера
painos	изданието
painos	издание
erosi	разведена
erosi	разведен
erosi	разведени
miksi	защо
kirjoittaa	пиши
kirjoittaa	напишете
kirjoittaa	пишете
kirjoittaa	пише
kirjoittaa	пишеш
kirjoittaa	пиша
kirjoittaa	писане
aiheuttaa	причинявайки
aiheuttaa	причиняване
aiheuttaa	каузи
aiheuttaa	причини
aiheuttaa	причинява
jussi	юси
asuu	животи
asuu	живее
taistelu	битката
taistelu	битка
taistelu	борба
taistelu	битка
taistelu	бой
toimittaja	доставчик
toimittaja	репортера
toimittaja	репортер
toimittaja	репортерка
