kategória	kategori
ulica	gaden
album	album
album	plade
album	albummet
dátum	date
dátum	dato
žien	hunkøn
žien	kvindelig
žien	kvinde
žien	kvindelige
žien	kvinderne
žien	kvinder
tieto	disse
januára	januar
majú	har
majú	have
toto	dette
toto	denne
toto	toto
ktorí	hvem
všetky	alle
všetky	alt
francúzsky	fransk
francúzsky	franskmænd
francúzsky	franskmand
francúzsky	french
francúzsky	franske
mestá	byer
mestá	byerne
mestá	storbyer
mestá	byer
svoje	dens
svoje	dets
svoje	its
teda	således
teda	dermed
žije	liv
český	tjekkiske
český	tjekkisk
český	český
často	hyppigt
často	tit
často	ofte
často	tit
často	ofte
ján	jan
ján	ján
ján	johannes
ján	john
niekoľko	adskillige
niekoľko	flere
okres	distriktet
okres	district
okres	distrikt
jún	jun
jún	juni
jún	june
šablóny	skabeloner
šablóny	skabelonen
šablóny	skabelon
dnes	idag
slovensko	slovakiet
pretože	fordi
ani	hverken
ani	ani
nové	ny
nové	nyt
nové	nye
všetkých	alle
všetkých	alt
štátu	stat
štátu	state
štátu	delstat
štátu	tilstand
ďalšie	supplerende
ďalšie	yderligere
ďalšie	næste
ďalšie	andre
ďalšie	andet
ďalšie	yderligere
ďalšie	videre
ďalšie	mere
ďalšie	flere
tým	holdet
tým	hold
tým	teamet
tým	team
meno	betegnelse
meno	navn
dve	to
dva	to
mala	havde
mala	haft
mala	mala
style	stil
style	style
približne	om
približne	omkring
približne	groft
táto	dette
táto	denne
prvé	første
prvé	først
martin	martin
http	http
tri	tri
tri	tre
tri	three
loire	loire
nich	them
nich	dem
začal	startet
začal	påbegyndt
začal	begyndte
začal	begyndt
začal	startede
začal	begyndte
praha	prag
stránke	siden
stránke	side
stránke	page
film	movie
film	film
film	folie
film	filme
film	film
spoločnosti	selskaber
spoločnosti	selskab
spoločnosti	firma
spoločnosti	kompagni
spoločnosti	virksomhed
spoločnosti	selskaber
spoločnosti	virksomheder
spoločnosti	firmaer
peter	peter
mali	havde
mali	haft
mali	mali
slovenská	slovakisk
slovenská	slovakiske
strany	sider
strany	fester
strany	parter
strany	parterne
strany	partier
svg	svg
slovensky	englændere
slovensky	engelske
slovensky	engelsk
slovensky	english
prvá	første
prvá	først
van	varevogn
van	van
van	varevognen
nemecký	tysk
nemecký	tysker
nemecký	tyske
storočí	århundreder
storočí	århundrede
storočí	århundrede
hlavne	hovedsageligt
hlavne	primært
hlavne	hovedsagelig
hlavne	specielt
hlavne	især
astronóm	astronom
rod	rod
rod	ke
rod	stang
bude	will
bude	vil
titul	betegnelse
titul	overskrift
titul	titel
titul	afsnit
kostol	church
kostol	kirken
kostol	kirke
týchto	disse
republiky	republik
republiky	republikken
republiky	republikkerne
republiky	republikker
možno	måske
možno	måske
ženy	hunkøn
ženy	hunner
ženy	kvinder
ženy	kvinderne
ženy	kvinder
ďalej	yderligere
ďalej	videre
ďalej	næste
kedy	da
kedy	når
kedy	hvornår
územia	territorier
územia	område
územia	territorium
systém	systemet
systém	ordning
systém	system
ide	går
ide	going
ide	går
ide	goes
ide	ide
potok	bæk
potok	strøm
potok	stream
latinsky	latin
latinsky	latinske
latinsky	latinsk
góly	målsætninger
góly	mål
góly	goals
spisovateľ	forfatter
spisovateľ	skribent
európy	eu
európy	europe
európy	europa
pôvodne	oprindeligt
pôvodne	oprindelig
pôvodne	oprindeligt
pôvodne	oprindelig
súhvezdie	stjernebillede
známy	vidst
známy	kendte
známy	kendt
známy	bekendt
známy	bekendtskab
haute	haute
veľkosť	størrelse
veľkosť	størrelsen
veľkosť	str
john	johannes
john	john
klub	klub
klub	club
klub	natklub
klub	kølle
klub	klubben
objektov	genstande
objektov	objekter
isbn	isbn
slovenské	slovakisk
slovenské	slovakiske
portál	portal
portál	portalen
ľudí	mennesker
ľudí	mennesker
ľudí	personer
ľudí	folk
ľudí	people
územie	område
územie	territorium
palomar	palomar
možné	muligt
možné	mulige
možné	mulig
zomrel	døde
niektoré	nogle
hudobné	music
hudobné	musik
hudobné	musikken
hudobné	musikalske
hudobné	musical
hudobné	musikalsk
herec	skuespilleren
herec	skuespiller
herec	aktør
hry	kampe
hry	spil
veľký	large
veľký	store
veľký	stor
veľký	stort
veľký	big
veľký	store
veľký	stor
veľký	stort
gmina	gmina
života	liv
života	livet
života	livstid
života	life
septembra	september
kráľ	konge
kráľ	kongens
kráľ	kong
kráľ	kongen
kráľ	king
iii	iii
maďarsku	ungarn
hráči	aktører
hráči	spillerne
hráči	spillere
vlády	regering
vlády	regeringen
vlády	regeringer
vlády	regeringerne
môžu	kan
môžu	can
miest	pladser
miest	steder
zároveň	samtidig
zároveň	samtidigt
napriek	trods
mieste	plet
mieste	spot
mieste	site
kráľa	konge
kráľa	kongens
kráľa	kong
kráľa	kongen
kráľa	king
tam	tam
tam	der
spoločnosť	society
spoločnosť	samfundet
spoločnosť	samfund
spoločnosť	selskab
spoločnosť	firma
spoločnosť	kompagni
spoločnosť	virksomhed
oblasť	region
oblasť	oblast
oblasť	areal
oblasť	område
nej	hende
nej	hendes
vek	alder
vek	alderen
takmer	næsten
takmer	næsten
štadión	stadion
štadión	stadium
muži	hannerne
muži	hanner
muži	mænd
muži	mændene
muži	mænd
októbra	oktober
život	liv
život	livet
život	livstid
život	life
mája	may
mája	maj
mája	kan
dňa	dag
dňa	dagen
dňa	kampdag
národné	nationale
národné	nationalt
národné	national
národné	landsdækkende
jozef	jozef
jozef	joseph
jozef	josef
center	centrum
center	midtpunkt
center	center
center	midten
center	centreret
syn	søn
marca	marts
marca	march
marca	marchere
dĺžka	længde
dĺžka	længden
dĺžka	længde
dĺžka	længdegrad
augusta	august
augusta	augusta
veľké	large
veľké	store
veľké	stor
veľké	stort
veľké	big
veľké	store
veľké	stor
veľké	stort
školy	skoler
školy	skolerne
školy	skolen
školy	school
školy	skole
nový	ny
nový	nyt
nový	nye
obsahuje	indholder
obsahuje	indeholder
anderson	anderson
správa	rapporter
správa	anmelde
správa	betænkning
správa	rapport
správa	meddelelse
správa	budskab
správa	besked
správa	beskeden
správa	indgivelse
správa	forvaltning
správa	administration
štát	landet
štát	land
štát	lande
štát	stat
štát	state
štát	delstat
štát	tilstand
pomocou	bruger
hráč	player
hráč	spilleren
hráč	spiller
hráč	afspiller
hráč	gamer
banskej	banská
júna	juni
júna	june
kitt	kitt
cesta	path
cesta	sti
cesta	stien
cesta	route
cesta	ruten
cesta	rute
cesta	rejsen
cesta	rejse
cesta	vej
cesta	way
cesta	måde
cesta	vejen
cesta	vej
cesta	landevej
apríla	april
dostal	fik
dostal	har
dostal	got
krajiny	landet
krajiny	land
krajiny	lande
krajiny	landskaber
krajiny	landskab
krajiny	landskabet
krajiny	landene
krajiny	lande
začala	startet
začala	påbegyndt
začala	begyndte
začala	begyndt
začala	startede
začala	begyndte
ceny	priser
ceny	priserne
ceny	præmier
žilo	boet
žilo	boede
žilo	levede
žilo	levet
číslo	tal
číslo	antal
číslo	nummer
typ	indtast
typ	skriv
typ	type
politik	politiker
pyrénées	pyrénées
následne	efterfølgende
mesa	mesa
košice	košice
rôznych	forskellige
spojené	forenet
spojené	united
spojené	forenede
júla	juli
práve	bare
niektorých	nogle
čas	tid
čas	tidspunkt
čas	gang
čas	klokkeslæt
čas	tiden
novembra	november
víťaz	vinderen
víťaz	vinder
decembra	december
nemecko	tyskland
hlavné	majoren
hlavné	major
hlavné	vigtigste
hlavné	main
galaxia	galaksen
galaxia	galakse
galaxia	galaxy
awards	tildelinger
awards	awards
troch	tre
troch	three
postupne	gradvist
postupne	efterhånden
postupne	gradvis
práce	arbejder
práce	arbejd
práce	arbejde
práce	arbejdet
veľká	large
veľká	store
veľká	stor
veľká	stort
veľká	big
veľká	store
veľká	stor
veľká	stort
množstvo	beløb
množstvo	mængde
množstvo	kvantitet
množstvo	mængde
opäť	igen
priezvisko	efternavn
otec	far
otec	dad
otec	svigerfar
otec	far
otec	fader
než	end
svete	world
svete	verden
podobne	ligeledes
podobne	tilsvarende
stránky	sites
stránky	lokaliteter
stránky	sider
diela	arbejder
diela	virker
poloha	position
poloha	stilling
poloha	holdning
poloha	lokalisering
poloha	beliggenhed
poloha	sted
poloha	placering
poloha	lokation
typu	indtast
typu	skriv
typu	type
deň	dag
deň	dagen
deň	kampdag
houten	houten
druhý	sekund
druhý	andet
druhý	anden
články	artikler
články	genstande
články	artiklerne
vtedy	derefter
vtedy	så
jedna	et
jedna	en
jedna	én
každý	alle
každý	hver
každý	hver
sur	sur
obrázok	billed
obrázok	billede
obrázok	image
obrázok	billede
obrázok	billedet
obrázok	figur
celý	hel
celý	hele
obyvateľstva	befolkningen
obyvateľstva	indbyggertal
obyvateľstva	befolkning
obyvateľstva	indbyggere
členovia	medlemmer
členovia	medlemmerne
stále	stadig
stále	stadigvæk
jednotky	enheder
jednotky	tropperne
jednotky	tropper
dejiny	historik
dejiny	historie
alpes	alpes
priemerný	gennemsnitlige
priemerný	gennemsnitlig
priemerný	gennemsnit
priemerný	middelmådige
priemerný	middelmådig
diskusia	diskussioner
diskusia	diskussion
diskusia	drøftelser
diskusia	drøftelse
diskusia	debat
diskusia	debatten
diskusia	forhandling
diskusia	debat
keďže	hvorimod
keďže	siden
program	program
program	programmet
program	dagsordenen
program	dagsorden
program	agenda
program	program
program	arbejdsprogram
gitara	guitar
gitara	guitaren
jedným	et
jedným	en
jedným	én
hudobný	musikalske
hudobný	musical
hudobný	musikalsk
kolo	skød
kolo	skødet
kolo	lap
kolo	omgang
kolo	budrunde
kolo	rundt
kolo	runde
kolo	rund
kolo	omgang
začali	startet
začali	påbegyndt
začali	begyndte
začali	begyndt
začali	startede
začali	begyndte
strana	party
strana	fest
strana	part
strana	parti
strana	siden
strana	side
strana	page
strana	side
francúzsko	frankrig
francúzsko	france
taktiež	også
obdobia	perioderne
obdobia	perioder
dobe	tid
dobe	tidspunkt
dobe	gang
dobe	klokkeslæt
dobe	tiden
autor	forfatteren
autor	forfatter
autor	forslagsstiller
autor	ophavsmand
park	park
park	parkere
park	parken
popis	billedtekst
popis	overskrift
popis	beskrivelse
cena	pris
cena	price
cena	prisen
pravdepodobne	formentlig
pravdepodobne	sikkert
pravdepodobne	formodentlig
pravdepodobne	sandsynligvis
pravdepodobne	sandsynlig
pravdepodobne	sandsynligt
pravdepodobne	sandsynlige
pravdepodobne	sandsynligvis
nová	ny
nová	nyt
nová	nye
nová	nová
rieky	river
rieky	floden
rieky	flod
rieky	floder
rieky	floderne
rieky	vandløb
rieky	rivers
rôzne	forskellige
rôzne	forskellige
rôzne	forskelligt
rôzne	anderledes
rôzne	forskellig
rôzne	diverse
rôzne	forskelligt
obdobie	tidsrum
obdobie	periode
obdobie	perioden
škola	skolen
škola	school
škola	skole
klubu	klub
klubu	club
klubu	natklub
klubu	kølle
klubu	klubben
februára	februar
františek	františek
františek	frans
františek	francis
františek	ferenc
albumy	album
albumy	albummer
dielo	arbejder
dielo	arbejd
dielo	arbejde
dielo	arbejdet
väčšina	højst
väčšina	mest
väčšina	majoritet
väčšina	flertal
väčšina	flertallet
zápasy	matches
zápasy	matcher
zápasy	tændstikker
zápasy	kampe
zápasy	match
zápasy	slåskampe
zápasy	kampe
zápasy	slagsmål
zápasy	kampe
zápasy	spil
neho	ham
turnaj	turnering
turnaj	turneringen
rovnako	ligeledes
rovnako	ligeligt
rovnako	samme
druh	indtast
druh	skriv
druh	type
druh	dyrearter
druh	art
druh	dyreart
druh	arter
stavby	konstruktioner
stavby	bygværker
stavby	konstruktioner
stavby	strukturer
stavby	bygværker
priamo	lige
priamo	straight
priamo	direkte
priamo	direct
priamo	direkte
metrov	målere
metrov	meter
metrov	meter
anglický	englændere
anglický	engelske
anglický	engelsk
anglický	english
albumu	album
albumu	plade
albumu	albummet
funkcia	funktion
funkcia	funktionen
funkcia	funktion
funkcia	funktionen
von	ud
von	out
von	ude
článkov	artikler
článkov	genstande
článkov	artiklerne
štátov	stater
štátov	staterne
južnej	sydlige
južnej	sydpå
južnej	sydlige
južnej	syd
piesne	sange
verzia	version
verzia	versionen
verzia	udgave
hoci	selvom
hoci	skønt
hoci	skønt
image	image
image	billede
image	billedet
york	york
rad	serier
rad	serie
rad	serien
rad	rad
rad	ro
rad	række
rad	row
európe	eu
európe	europe
európe	europa
ktorým	æglæggende
členom	medlem
zatiaľ	endnu
zatiaľ	alligevel
zatiaľ	imens
výška	elevation
výška	højden
výška	højde
túto	dette
túto	denne
stav	status
stav	statussen
stav	tilstand
stav	betingelse
stav	stand
william	william
william	vilhelm
png	png
menom	opkaldt
menom	navngivet
menom	navngivne
krajine	landet
krajine	land
krajine	lande
marne	marne
právo	højre
právo	rigtigt
právo	ret
právo	jura
právo	lovgivning
právo	lov
stretnutie	ansættelse
stretnutie	udpegelse
stretnutie	udnævnelse
stretnutie	aftale
stretnutie	møde
stretnutie	mødet
stretnutie	mødes
stretnutie	møder
stretnutie	réunion
stretnutie	genforening
stretnutie	gensyn
stretnutie	reunion
oficiálne	officielt
oficiálne	embedsmand
oficiálne	tjenestemand
oficiálne	officiel
oficiálne	officielt
vznikla	opstod
univerzity	universiteter
univerzity	universiteterne
univerzity	university
univerzity	universitet
univerzity	universitetet
viacerých	adskillige
viacerých	flere
tímov	holdene
tímov	hold
tímov	teams
san	san
david	david
rozhodca	judge
rozhodca	dommeren
rozhodca	dommer
rozhodca	dommer
rozhodca	ref
bystrici	bystrica
zmysle	betydning
informácie	info
informácie	oplysninger
informácie	oplysning
informácie	information
informácie	oplysninger
informácie	underretning
bystrica	bystrica
veľa	masser
veľa	mange
veľa	much
veľa	meget
dokonca	selv
deti	børn
deti	kids
deti	unger
deti	børn
deti	børns
deti	spædbørn
deti	babies
deti	babyer
malo	malo
malo	havde
malo	haft
malo	sku
malo	skulle
malo	bør
malo	skal
malo	burde
rakúsko	østrig
znamená	betyder
severnej	nordlige
severnej	nordlig
dom	house
dom	huset
dom	hus
dom	dom
vody	vand
vody	waters
vody	farvande
vody	vandområder
vody	farvand
jan	jan
patria	tilhøre
www	www
vždy	altid
práva	tilladelser
práva	rettigheder
ľudia	mennesker
ľudia	mennesker
ľudia	personer
ľudia	folk
ľudia	people
známe	vidst
známe	kendte
známe	kendt
známe	bekendt
známe	velkendt
herečka	skuespiller
herečka	skuespillerinde
hrad	slot
hrad	borg
hrad	castle
hrad	borgen
hrad	slottet
menej	færre
menej	færre
menej	mindre
hier	kampe
hier	spil
bgcolor	bgcolor
známa	vidst
známa	kendte
známa	kendt
les	skov
les	woods
les	skoven
les	skove
les	les
les	skov
les	forest
les	skoven
les	skove
skôr	snarere
skôr	tidligere
systému	systemet
systému	ordning
systému	system
štyri	fire
štyri	four
zeme	jorden
zeme	earth
zeme	jord
zeme	jordens
lode	bådene
lode	både
lode	skibe
banská	banská
banská	minedrift
sám	alene
básnik	poet
básnik	digter
úplne	absolut
úplne	helt
úplne	fuldstændigt
úplne	fuldstændig
úplne	totalt
dní	dage
ďalší	næste
skladateľ	sangskriver
skladateľ	komponist
kto	hvem
rozdiel	forskel
rozdiel	differentieret
tím	holdet
tím	hold
tím	teamet
tím	team
družstvo	trup
družstvo	kooperativ
družstvo	andelsselskab
družstvo	samarbejdsvillige
družstvo	kooperative
matematik	matematiker
armády	hære
armády	hær
armády	hæren
armády	hærens
armády	army
rady	rådgivning
rady	råd
rady	rådets
rady	rådet
mať	har
mať	have
world	world
world	verden
označenie	mærkning
označenie	markering
označenie	afmærkning
označenie	betegnelse
označenie	udpegelse
označenie	udpegning
označenie	angivelse
označenie	indikation
označenie	mærkning
označenie	identificering
označenie	identifikation
druhá	sekund
druhá	andet
druhá	anden
mužstvo	manddom
mužstvo	holdet
mužstvo	hold
mužstvo	teamet
mužstvo	team
musí	må
musí	skal
jazyk	tunge
jazyk	tongue
jazyk	tungen
jazyk	sprog
jazyk	sproget
obvode	omkreds
priezviská	efternavne
predtým	tidligere
predtým	inden
predtým	før
vzniku	påbegyndelse
finále	finale
finále	finale
finále	finalen
open	åbent
open	åbn
open	åben
činnosť	aktiviteterne
činnosť	virksomhed
činnosť	aktiviteter
činnosť	aktiviteten
činnosť	aktivitet
vojna	krigen
vojna	krig
vojna	war
vojna	krige
vrch	øverst
vrch	øverste
vrch	top
vrch	toppen
paul	poul
paul	paulus
paul	paul
seine	vod
seine	seine
súťaže	konkurrencer
súťaže	konkurrencer
súťaže	konkurrencen
súťaže	konkurrence
ivan	ivan
pracoval	arbejdede
pracoval	bearbejdede
pracoval	bearbejdet
česká	tjekkiske
česká	tjekkisk
pas	pas
pas	passet
cesty	stier
cesty	ruter
cesty	ruterne
cesty	veje
šírka	bredde
šírka	breddegrad
šírka	bredde
šírka	bredden
základné	essentiel
základné	essentielt
základné	afgørende
základné	væsentlige
základné	væsentlig
základné	basal
základné	basic
základné	grundlæggende
chránené	beskyttet
chránené	fredede
chránené	beskyttede
chránené	fredet
chránené	beskyttet
rýchlosť	hastighed
rýchlosť	rate
rýchlosť	sats
rýchlosť	fart
rýchlosť	hastighed
rýchlosť	speed
rýchlosť	hastigheden
pozícia	position
pozícia	stilling
pozícia	holdning
podarilo	styret
podarilo	administreret
podarilo	forvaltede
podarilo	forvaltet
podarilo	lykkedes
podarilo	håndteret
mnoho	mange
prezident	præsidenten
prezident	formand
prezident	præsident
knihy	bøger
prírodná	naturlige
prírodná	naturligt
prírodná	naturlig
prírodná	natural
cieľom	aim
cieľom	sigt
prahe	prag
študoval	studeret
študoval	undersøgt
študoval	studerede
filozof	filosof
rhône	rhône
spev	sang
spev	synger
spev	synge
spev	syngende
častí	reservedele
častí	dele
hral	spillet
hral	afspillet
hral	spillede
organizácie	organisationer
organizácie	organisationerne
organizácie	organisation
organizácie	tilrettelæggelse
organizácie	organisering
organizácie	organisationen
organizácie	organisationer
organizácie	organisationerne
organizácie	organisation
organizácie	organisering
organizácie	tilrettelæggelse
organizácie	organisationen
ostrov	øen
kráľovstvo	kongeriget
kráľovstvo	kongerige
pavol	pavol
pavol	poul
pavol	paulus
pavol	paul
triedy	klasser
triedy	klasserne
triedy	klasse
triedy	klassen
americká	amerikaner
americká	american
americká	amerikanske
americká	amerikansk
hlavný	vigtigste
hlavný	main
vznikol	opstod
play	play
play	spille
play	spil
play	leg
kluby	klubber
kluby	natklubber
kluby	køller
kluby	klubberne
najviac	højst
najviac	mest
calais	calais
došlo	indtrådt
došlo	indtruffet
sídlo	palæet
sídlo	palæ
sídlo	hovedkontor
sídlo	hovedkvarteret
sídlo	hovedkvarter
sídlo	hovedsædet
sídlo	hovedsæde
sídlo	sæde
sídlo	plads
sídlo	hjemsted
sídlo	seat
člen	medlem
vznik	fremkomst
vznik	opståen
karol	karol
druhov	dyrearter
druhov	art
druhov	dyreart
druhov	arter
nikdy	aldrig
činnosti	aktiviteterne
činnosti	virksomhed
činnosti	aktiviteter
lebo	fordi
centre	centrum
centre	midtpunkt
centre	center
centre	midten
centre	centreret
centre	centret
centre	centrum
centre	centre
centre	center
centre	centreret
prevažne	hovedsageligt
prevažne	primært
prevažne	hovedsagelig
prevažne	hovedsageligt
prevažne	overvejende
štáty	stater
štáty	staterne
štáty	landene
štáty	lande
robert	robert
hudba	music
hudba	musik
hudba	musikken
dvojhra	singler
off	slukket
off	off
cirkvi	kirker
cirkvi	kirkerne
cirkvi	church
cirkvi	kirken
cirkvi	kirke
stupeň	grad
stupeň	grade
stupeň	klassetrin
stupeň	klasse
michal	michal
michal	michael
význam	relevant
význam	relevans
význam	vigtighed
význam	betydning
význam	betydning
význam	betydning
malé	small
malé	små
malé	småt
malé	lille
malé	små
malé	lille
malé	malé
jedno	et
jedno	en
jedno	én
nord	nord
tretiny	tredjedele
šport	idræt
šport	sport
šport	sporten
šport	sports
šport	sport
šport	sportsgrene
človek	menneskeligt
človek	menneskelige
človek	menneskelig
človek	menneske
človek	mennesket
človek	mand
človek	manden
jean	jean
spevák	sanger
spevák	singer
spevák	sangerinde
des	des
pomerne	rimelig
pomerne	nogenlunde
pomerne	moderat
pomerne	nogenlunde
pomerne	relativt
polovici	mid
minulosti	fortid
minulosti	forbi
minulosti	fortiden
udalostí	begivenheder
udalostí	hændelser
udalostí	arrangementer
udalostí	events
udalostí	begivenhederne
diel	arbejder
diel	virker
ostatné	andre
ostatné	andet
ostatné	andre
cca	cca
skóre	scoring
skóre	score
skóre	snesevis
skóre	score
skóre	scorer
kultúry	kulturen
kultúry	kultur
kultúry	kulturer
black	sort
black	black
black	sorte
filmy	film
filmy	film
stanice	stationer
stanice	stationerne
rock	klippe
rock	rokke
rock	sten
rock	rock
české	tjekkiske
české	tjekkisk
české	české
napísal	skriftlig
napísal	skrevet
napísal	skrev
dal	dal
dal	gav
liga	league
liga	ligaen
liga	liga
liga	liga
funkcie	funktion
funkcie	funktionen
funkcie	funktionerne
funkcie	funktioner
funkcie	karakteristika
funkcie	egenskaber
funkcie	særtræk
funkcie	funktioner
matka	mor
matka	moder
stalo	sket
stalo	skete
kategórie	kategori
kategórie	kategorierne
kategórie	kategorier
republika	republik
republika	republikken
rodiny	familierne
rodiny	familier
najlepší	beste
najlepší	bedste
najlepší	bedst
najlepší	best
pieseň	sang
pieseň	song
univerzite	university
univerzite	universitet
univerzite	universitetet
hrá	spiller
hrá	skuespil
futbalista	fodboldspiller
niekoľkých	adskillige
niekoľkých	flere
centrum	centrum
centrum	centrum
centrum	midtpunkt
centrum	center
centrum	midten
centrum	centreret
centrum	centret
centrum	centrum
centrum	centre
centrum	center
centrum	centreret
druhy	dyrearter
druhy	art
druhy	dyreart
druhy	arter
federácie	forbund
federácie	føderation
federácie	federation
federácie	føderationen
federácie	forbund
mohol	kunne
mohol	ku
moselle	mosel
moselle	moselle
rieka	river
rieka	floden
rieka	flod
richard	richard
najprv	første
najprv	først
rusko	rusland
rusko	ruslands
data	oplysninger
data	data
hokej	ishockey
hokej	hockey
miliónov	millioner
miliónov	millioner
doby	perioderne
doby	perioder
top	øverst
top	øverste
top	top
top	toppen
silla	silla
herschel	herschel
skladba	sang
skladba	song
ríše	imperier
ríše	riger
ríše	empire
ríše	imperiet
ríše	imperium
ríše	riger
city	city
city	byen
city	storby
city	by
city	følelser
účasti	deltagelse
účasti	medindflydelse
účasti	medbestemmelse
skladby	sporer
