категория	kategori
статии	artikel
управление	management
управление	manajemen
управление	pengelolaan
управление	pemerintahan
управление	kontrol
управление	mengontrol
управление	kendali
литература	sastra
дейност	kegiatan
дейност	aktivitas
цар	raja
цар	king
цар	tsar
хората	rakyat
хората	orang
хората	people
видове	spesies
видове	species
видове	jenis
видове	tipe
власт	tenaga
власт	kekuasaan
власт	kekuatan
власт	power
власт	daya
живота	kehidupan
живота	life
живота	hidup
стефан	stefan
стефан	stephan
тип	jenis
тип	tipe
тип	ketik
военни	militer
военни	kemiliteran
изчезване	kepunahan
изчезване	menghilang
изчезване	menghilang
изчезване	penghilangan
изчезване	hilangnya
изчезване	menghilangnya
вида	vida
шампион	champ
шампион	juara
шампион	champion
съвет	nasihat
съвет	nasehat
съвет	saran
съвет	tip
съвет	tips
съвет	kiat
съвет	majelis
съвет	dewan
съвет	council
свързани	dikaitkan
свързани	diasosiasikan
свързани	terkait
свързани	berhubungan
свързани	berkaitan
свързани	terkait
свързани	terhubung
свързани	terkoneksi
свързани	tersambung
свързани	ditautkan
свързани	terkait
свързани	terhubung
исторически	bersejarah
исторически	historis
исторически	historis
исторически	bersejarah
исторически	sejarah
римски	roman
римски	romawi
христо	hristo
кръг	lingkar
кръг	circle
кръг	melingkar
кръг	lingkaran
кръг	ronde
кръг	bulat
кръг	round
майка	mother
майка	ibu
майка	bunda
карта	map
карта	peta
карта	card
карта	kartu
англия	inggris
нов	new
нов	baru
неговата	his
неговата	nya
песни	lagu
песни	songs
втори	detik
втори	kedua
втори	second
множество	kelipatan
множество	beberapa
множество	multiple
множество	berganda
политика	polis
политика	kebijakan
политика	politik
преминава	berlalu
стара	tua
стара	lama
стара	old
форма	shape
форма	bentuk
форма	formulir
форма	membentuk
форма	form
форма	bentuk
семейството	keluarga
семейството	family
семейството	famili
съпруга	pasangan
съпруга	isteri
съпруга	istrinya
съпруга	istri
съпруга	wife
втора	detik
втора	kedua
втора	second
район	daerah
район	wilayah
район	provinsi
район	region
район	kawasan
район	distrik
район	kecamatan
район	raionul
район	kabupaten
район	daerah
район	daerah
район	wilayah
район	luas
район	kawasan
район	area
музика	music
музика	musik
близо	close
близо	dekat
близо	tutup
близо	dekat
първенство	kejuaraan
първенство	championship
първенство	kejuaraan
представлява	mewakili
варна	varna
отнася	mengacu
манастир	vihara
манастир	biara
манастир	biara
файл	berkas
файл	file
средата	pertengahan
средата	mid
награди	imbalan
награди	reward
награди	penghargaan
награди	hadiah
немски	german
немски	jerman
помощ	aid
помощ	bantu
помощ	bantuan
помощ	membantu
вода	water
вода	air
първоначално	awalnya
първоначално	aslinya
първоначално	awalnya
първоначално	inisial
карл	karl
карл	carl
свят	world
свят	dunia
николай	nikolai
николай	nicolai
николай	nikolay
административен	administratif
скоро	soon
скоро	segera
западна	maghrib
западна	barat
западна	west
западна	barat
западна	western
войски	pasukan
стил	gaya
стил	style
стил	bergaya
живее	nyawa
живее	lives
достига	menjangkau
достига	mencapai
достига	jangkauan
избран	dipilih
избран	terpilih
избран	dipilih
избран	terpilih
марк	marc
марк	markus
марк	tanda
марк	tandai
марк	mark
африка	africa
африка	afrika
запад	maghrib
запад	barat
запад	west
революционер	revolusioner
уебсайт	website
земята	bumi
земята	earth
връзка	sambungan
връзка	koneksi
връзка	pranala
връзка	link
връзка	tautan
връзка	taut
връзка	sambung
връзка	connect
връзка	hubungkan
връзка	terhubung
връзка	hubungan
роля	peran
роля	peranan
италиански	italia
създава	menciptakan
москва	moskow
москва	moskwa
как	bagaimana
как	how
китай	tiongkok
китай	china
китай	jatim
китай	cina
линия	line
линия	baris
линия	garis
великобритания	britania
свети	santo
свети	saint
свети	suci
свети	kudus
свети	holy
кариера	karir
кариера	karier
кариера	berkarir
кариера	karir
кариера	karier
кариера	tambang
кариера	galian
кариера	penambangan
развитие	pengembangan
развитие	perkembangan
развитие	pembangunan
лига	league
лига	liga
лига	liga
лига	liga
роман	roman
роман	romawi
роман	novel
източници	sumber
политически	politik
америка	amerika
америка	america
консул	konsul
книги	pembukuan
книги	buku
стадион	stadion
стадион	stadium
служба	service
служба	jasa
служба	layanan
служба	servis
служба	pelayanan
другите	lain
другите	lainnya
произход	origin
произход	asal
произход	berasal
произход	asalnya
произход	asal
точка	barang
точка	butir
точка	item
точка	poin
точка	titik
точка	point
фридрих	friedrich
фридрих	friedrich
фридрих	frederick
сърбия	serbia
академия	akademi
академия	academy
първо	pertama
първо	duluan
първо	dulu
първо	first
предимно	terutama
предимно	kebanyakan
предимно	didominasi
силно	nyaring
силно	berisik
силно	loud
силно	keras
силно	tegar
силно	strong
силно	kuat
силно	susah
силно	hard
силно	keras
писатели	penulis
годината	tahun
годината	year
михаил	mikhail
михаил	mihail
членове	anggota
всичко	everything
всичко	semuanya
всичко	segalanya
всичко	all
всичко	aii
всичко	semua
включително	termasuk
такива	such
българско	bulgaria
птица	bird
птица	burung
влиза	memasuki
автор	pengarang
автор	penulis
автор	pembuat
орден	orden
възраст	usia
възраст	umur
комитет	komite
комитет	panitia
добър	bagus
езици	bahasa
държави	negara
държави	negara
бързо	ngakak
бързо	cepat
бързо	fast
бързо	cepat
бързо	puasa
личности	kepribadian
сега	sekarang
сега	now
сега	kini
ссср	soviet
ссср	soviet
връх	gunung
връх	mount
връх	kait
връх	peak
връх	puncak
учи	kajian
учи	belajar
учи	studi
битката	battle
битката	pertempuran
битката	peperangan
ред	pesanan
ред	pemesanan
ред	order
ред	urutan
ред	merah
ред	red
ред	dayung
ред	baris
ред	row
мач	permainan
мач	game
мач	korek
мач	cocok
мач	pertandingan
мач	kecocokan
турция	kalkun
турция	turki
дивизия	divisi
дивизия	pembagian
дивизия	division
макар	meskipun
макар	walaupun
макар	though
макар	meskipun
макар	walaupun
макар	meski
макар	walau
събития	peristiwa
събития	kegiatan
събития	event
събития	acara
серия	deret
серия	series
серия	seri
серия	serie
градът	kotamadya
градът	town
градът	kota
градът	city
градът	kota
планина	gunung
планина	mountain
планина	pegunungan
планина	gunung
планина	mount
планина	kait
нещо	something
нещо	sesuatu
ляво	kiri
ляво	tersisa
сан	san
причина	alasannya
причина	alasan
бразилия	brazil
бразилия	brasil
бразилия	brasil
начало	mulai
начало	mulailah
начало	start
начало	permulaan
начало	awal
биография	bio
биография	biodata
биография	biografi
движение	gerakan
движение	motion
движение	gerak
движение	mosi
движение	move
движение	pindah
движение	pindahkan
движение	bergerak
движение	gerakan
движение	pergerakan
актьор	actor
актьор	aktor
централна	central
централна	tengah
централна	pusat
централна	sentral
централна	upt
париж	paris
починал	almarhum
починал	wafat
починал	meninggal
музей	museum
музей	musium
книга	kitab
книга	book
книга	buku
какво	what
какво	apa
едва	nyaris
йорк	york
главно	terutama
главно	kebanyakan
голямо	besar
голямо	big
голямо	besar
константин	konstantin
константин	konstantin
константин	konstantinus
константин	constantine
константин	constantin
япония	jepang
япония	japan
полша	polandia
филип	philippe
филип	philip
филип	philipp
филип	filip
филип	phillip
командир	komandan
командир	commander
командир	panglima
носи	carry
носи	pakailah
носи	aus
носи	wear
носи	pakai
австралия	australia
сила	kekuatan
сила	force
сила	memaksa
сила	angkatan
сила	paksa
сила	paksakan
сила	tenaga
сила	kekuasaan
сила	kekuatan
сила	power
сила	daya
цялата	keseluruhan
цялата	whole
цялата	utuh
потребител	konsumen
потребител	pemakai
потребител	pengguna
точно	tepat
точно	persis
точно	tepatnya
смърт	kematian
смърт	death
смърт	maut
смърт	mati
германски	german
германски	jerman
носител	operator
носител	carrier
носител	pembawa
правителство	pemerintah
правителство	pemerintahan
президент	presiden
полк	resimen
полк	polk
футбол	sepakbola
футбол	soccer
футбол	sepakbola
футбол	football
случай	case
случай	kasus
означава	berarti
означава	artinya
означава	sarana
против	menentang
против	melawan
против	against
против	terhadap
раждане	kelahiran
раждане	lahir
изкуство	arts
изкуство	seni
изкуство	kesenian
изкуство	seni
изкуство	art
изкуство	kesenian
азия	asia
версия	versi
малка	small
малка	kecil
малка	little
малка	kecil
малка	sedikit
малка	beraktifitas
малка	malka
театър	theater
театър	teater
театър	bioskop
театър	theatre
театър	teater
театър	bioskop
приема	menerima
приема	penerimaan
пак	lagi
източна	timur
източна	eastern
индия	india
лондон	london
лондон	banjarmasin
британски	britania
британски	british
основно	terutama
отношение	sikapnya
отношение	attitude
отношение	sikap
текст	sms
текст	teks
текст	lirik
текст	lyrics
пет	lima
пет	five
образование	edukasi
образование	pendidikan
главен	utama
понякога	terkadang
понякога	kadang
някой	seseorang
някой	someone
някой	seseorang
някой	somebody
въстание	pemberontakan
въстание	pemberontakan
въстание	pemberontakan
въстание	memberontak
въстание	pemberontakan
въстание	pemberontak
левски	levski
военен	militer
военен	kemiliteran
казва	says
казва	berkata
казва	mengatakan
казва	kata
следва	diikuti
следва	mengikuti
следва	ikuti
малък	small
малък	kecil
малък	little
малък	kecil
малък	sedikit
малък	beraktifitas
носители	provider
сметка	rekening
сметка	account
сметка	akun
сметка	tab
разлика	diff
разлика	bedanya
разлика	perbedaan
рок	batuan
рок	batu
рок	rock
създаването	pembuatan
създаването	ciptaan
създаването	penciptaan
създаването	kreasi
дом	home
дом	rumah
дом	pulang
дом	beranda
дом	dom
кралство	kingdom
кралство	kerajaan
същото	same
учител	pengajar
учител	tutor
учител	guru
известна	dikenal
известна	diketahui
известна	famous
известна	terkenal
починали	almarhum
починали	wafat
починали	meninggal
точки	titik
точки	poin
точки	point
игри	gaming
игри	permainan
игри	game
игри	permainan
игри	games
игри	game
албуми	album
напълно	sepenuhnya
напълно	seutuhnya
напълно	sepenuhnya
клуб	club
клуб	klub
щати	negara
бряг	shore
бряг	beach
бряг	pantai
бряг	pesisir
бряг	coast
месеца	bulan
мексико	meksiko
мексико	mexico
състояние	status
състояние	syarat
състояние	kondisi
превод	translation
превод	terjemahan
превод	penerjemahan
директор	sutradara
директор	direktur
институт	institute
институт	institut
канада	kanada
канада	canada
сигурност	security
сигурност	satpam
сигурност	sekuriti
сигурност	keamanan
бургас	burgas
румъния	rumania
румъния	rumania
румъния	romania
основни	utama
основни	dasar
основни	dasar
основни	basic
действия	tindakan
действия	aksi
действия	tindakan
действия	aksi
нар	nar
нар	delima
метра	meter
събрание	rapat
събрание	meeting
събрание	pertemuan
събрание	assembly
събрание	perakitan
събрание	majelis
иванов	ivanov
войни	laskar
войни	warriors
войни	pejuang
войни	prajurit
войни	perang
войни	wars
войни	peperangan
имена	nama
имена	names
имена	mamang
изключително	ekslusif
изключително	exclusive
изключително	eksklusif
изключително	sangat
изключително	amat
изключително	eksklusif
жена	woman
жена	wanita
жена	perempuan
жена	permpuan
жена	female
жена	betina
жена	perempuan
жена	isteri
жена	istrinya
жена	istri
жена	wife
доклад	lapor
доклад	laporkan
доклад	melaporkan
доклад	laporan
унгария	hongaria
унгария	hungaria
димитров	dimitrov
изследвания	pengujian
изследвания	uji
изследвания	tes
изследвания	investigasi
изследвания	penyelidikan
изследвания	studi
изследвания	riset
изследвания	penelitian
реката	sungai
реката	river
кирил	cyril
кирил	kiril
кирил	kirill
египет	mesir
формула	formula
формула	rumus
номер	angka
номер	nomor
номер	bilangan
номер	nomer
обща	umum
обща	jendral
обща	jenderal
обща	common
обща	total
вестник	koran
опит	pengalaman
животни	hewan
животни	animals
животни	binatang
животни	hewan
животни	binatang
животни	animal
нито	nor
разпространение	mendistribusikan
разпространение	sosialisasi
разпространение	diseminasi
разпространение	disebarkan
разпространение	menyebar
разпространение	sebarkan
разпространение	sebar
разпространение	penyebaran
разпространение	distribusi
актриса	aktris
актриса	actress
австрия	austria
австрия	austria
художник	pelukis
художник	artis
художник	seniman
търново	tarnovo
назначен	ditugaskan
назначен	ditetapkan
назначен	ditunjuk
мачове	cocok
мачове	kecocokan
мачове	pertandingan
територия	wilayah
територия	teritori
сингъл	single
сингъл	lajang
сингъл	jomblo
сингъл	tunggal
друго	lain
друго	lainnya
победа	win
победа	menang
победа	menangkan
победа	kemenangan
победа	victory
борис	boris
права	hak
университета	universitas
университета	university
княз	pangeran
княз	prince
режисьор	sutradara
режисьор	direktur
служи	sajikan
служи	melayani
служи	layani
служи	melayani
съществува	ada
съдържа	mengandung
съдържа	berisi
програма	program
програма	program
решение	keputusan
решение	larutan
решение	solusi
защита	protect
защита	melindungi
защита	lindungi
защита	perlindungan
защита	proteksi
защита	defense
защита	pembela
защита	pertahanan
защита	pembela
защита	pertahanan
гора	gora
гора	hutan
гора	forest
идва	comes
идва	datang
идва	coming
хайнрих	heinrich
просто	cuma
просто	hanya
столицата	capital
столицата	ibukota
столицата	modal
официално	official
официално	resmi
официално	formal
системи	sistem
системи	systems
страници	halaman
влияние	impact
влияние	berdampak
влияние	dampak
влияние	benturan
влияние	pengaruhi
влияние	memengaruhi
влияние	pengaruh
съд	kapal
съд	bejana
съд	wadah
съд	wadah
съд	court
съд	sidang
съд	pengadilan
съд	mahkamah
йохан	johann
йохан	jochen
портал	portal
портал	gerbang
портал	gateway
купа	bowl
купа	mangkuk
купа	mangkok
купа	gelas
купа	piala
купа	cawan
купа	cangkir
купа	cup
мрежа	net
мрежа	bersih
мрежа	jala
мрежа	jaring
мрежа	grid
мрежа	kisi
мрежа	petak
мрежа	jaringan
мрежа	jaringannya
мрежа	network
проект	project
проект	proyek
проект	projek
производство	memproduksi
производство	production
производство	produksi
производство	manufaktur
производство	pabrikasi
създаване	buat
създаване	ciptakan
създаване	membuat
създаване	pembuatan
създаване	ciptaan
създаване	penciptaan
създаване	kreasi
изцяло	sepenuhnya
проф	prof
цвят	warna
цвят	color
цвят	berwarna
цвят	warna
цвят	colour
владимир	wladimir
владимир	vladimir
промени	perubahan
промени	mengubah
промени	berubah
промени	ganti
промени	perubahan
промени	mengubah
промени	ubah
гола	naked
гола	bugil
гола	telanjang
гола	bugil
гола	nude
гола	telanjang
поле	bidang
поле	lapangan
поле	field
поле	medan
поле	kolom
области	distrik
области	domain
области	ranah
области	area
позиция	posisi
позиция	jabatan
професор	profesor
професор	professor
селища	desa
селища	pemukiman
селища	permukiman
лятото	summer
продължение	ekstensi
продължение	kelanjutan
продължение	sekuel
продължение	dilanjutkan
продължение	berkelanjutan
продължение	lanjutan
джеймс	james
джеймс	yakobus
титли	gelar
титли	titel
описание	uraian
описание	deskripsi
описание	keterangan
родена	born
родена	lahir
родена	terlahir
родена	dilahirkan
възможност	kemungkinan
възможност	peluang
възможност	kesempatan
разположени	berlokasi
разположени	bertempat
разположени	terletak
разположени	disebarkan
разположени	dikerahkan
луций	lucius
километра	kilometer
вилхелм	wilhelm
калифорния	california
зона	zona
зона	zone
зона	daerah
зона	wilayah
зона	luas
зона	kawasan
зона	area
винаги	always
винаги	selalu
издание	edition
издание	edisi
трети	sepertiga
трети	ketiga
планината	gunung
планината	mountain
планината	pegunungan
планината	gunung
планината	mount
планината	kait
сгради	bangunan
сгради	gedung
условия	klu
условия	ketentuan
условия	ketentuan
условия	syarat
условия	kondisi
статут	status
цели	tujuan
цели	objektif
цели	gol
цели	tujuan
цели	target
селище	penyelesaian
селище	pemukiman
тодор	todor
политици	politik
политици	politisi
политици	politikus
политици	politisi
политици	politikus
парк	park
парк	taman
тялото	body
тялото	bodi
тялото	buh
тялото	tubuh
тялото	badan
пространство	ruang
пространство	spasi
пространство	space
пространство	angkasa
актьори	aktor
организации	organisasi
песен	lagu
песен	song
военна	militer
военна	kemiliteran
швеция	swedia
йоан	john
йоан	yohanes
клас	angkatan
клас	kelas
клас	class
близост	kedekatan
близост	keakraban
близост	kedekatan
златен	golden
златен	emas
златен	keemasan
златен	emas
златен	gold
поп	pop
сестра	saudari
сестра	adik
сестра	suster
сестра	kakak
сестра	perawat
сестра	nurse
сестра	suster
второ	kedua
второ	detik
второ	kedua
второ	second
земя	bumi
земя	earth
земя	daratan
земя	tanah
земя	land
земя	tanah
земя	ground
земи	tanah
земи	daratan
земи	tanah
земи	land
цска	cska
турски	turki
турски	turkish
проблеми	solat
проблеми	masalah
проблеми	trouble
проблеми	kesulitan
проблеми	masalah
проблеми	masalah
проблеми	isu
европейски	eropa
европейски	european
случаи	kasusnya
случаи	kasus
пост	kiriman
пост	posting
пост	kirimkan
пост	kirim
пост	post
пътя	jalan
пътя	road
процес	proses
процес	sidang
процес	fitnah
представител	rep
представител	perwakilan
участието	partisipasi
гай	gaius
гай	cowok
гай	guy
местоположение	lokasi
ново	new
ново	baru
списание	majalah
неговия	his
неговия	nya
елементи	item
елементи	butir
елементи	barang
елементи	unsur
елементи	elemen
битка	battle
битка	pertempuran
битка	peperangan
битка	pertempuran
битка	tempur
битка	combat
битка	bertarung
битка	berkelahi
битка	fight
битка	lawan
битка	melawan
битка	berjuang
съдия	judge
съдия	menghakimi
съдия	hakim
съдия	wasit
показва	memperlihatkan
показва	menunjukkan
показва	menampilkan
показва	pertunjukan
връзки	koneksi
връзки	hubungan
връзки	taut
връзки	pranala
връзки	link
връзки	tautan
връзки	links
средства	dana
произведения	karya
произведения	bekerja
произведения	works
ниво	aras
ниво	level
ниво	tingkatan
ниво	tingkat
езерото	danau
армията	tentara
армията	army
разположена	berlokasi
разположена	bertempat
разположена	terletak
разположена	terletak
петров	petrov
месец	bulan
испански	spanish
испански	spanyol
украйна	ukraina
убит	dibunuh
убит	terbunuh
убит	dibunuh
убит	tewas
убит	terbunuh
убит	slain
създаден	tercipta
създаден	dibuat
създадена	tercipta
създадена	dibuat
столица	capital
столица	ibukota
столица	modal
черно	hitam
черно	black
децата	anak
царство	kingdom
царство	kerajaan
поет	penyair
поет	pujangga
двойки	pasangan
двойки	pair
републикански	republik
успех	sukses
успех	kesuksesan
успех	berhasil
успех	keberhasilan
павел	pavel
