категория	categoria
жители	residenti
различни	differenti
различни	differente
различни	diverse
различни	diversa
различни	diverso
различни	diversi
различни	varie
различни	vari
различни	varie
различни	vario
различни	vari
без	senza
често	spesso
често	sovente
получава	ottiene
получава	riceve
февруари	febbraio
февруари	febbraio
работи	lavoro
работи	lavorare
работи	lavori
работи	lavora
работи	funziona
работи	opere
работи	works
провинция	provincia
империя	impero
империя	empire
иван	ivan
център	centra
център	centro
център	centro
повече	altro
повече	more
повече	più
вече	già
сред	tra
три	tre
три	three
страна	nazione
страна	paese
страна	laterale
страна	lato
страна	side
въпреки	nonostante
въпреки	malgrado
градове	città
население	demografia
население	popolazione
завършва	finisce
завършва	termina
бил	bill
малко	piccolo
малко	piccola
малко	little
хора	gente
хора	persone
университет	università
германия	germania
могат	possono
могат	can
могат	può
син	blu
син	blue
син	azzurri
син	azzurro
син	figlio
син	figliolo
награда	ricompense
награда	ricompensa
награда	premio
награда	aggiudicazione
награда	premio
георги	georgi
георги	georgij
голяма	large
голяма	grande
голяма	grandi
голяма	grosso
голяма	grandi
голяма	grande
голяма	big
италия	italy
италия	italia
сайт	site
сайт	sito
участва	partecipa
край	end
край	fine
уикипедия	wikipedia
използва	utilizzi
сезон	stagione
окръг	contea
окръг	distretto
днес	today
днес	oggi
смъртта	death
смъртта	decesso
смъртта	morte
франция	francia
национален	nazionale
национален	national
гърция	grecia
вижте	vedere
вижте	vedi
русия	russia
английски	inglese
английски	inglesi
английски	english
едно	una
едно	one
едно	uno
първи	primi
първи	primo
първи	prima
отново	again
отново	ancora
член	membro
член	articolo
височина	altitudine
височина	elevazione
височина	altitudine
височина	altezza
дъщеря	figlia
там	lì
там	là
система	sistema
нея	her
училище	scuola
били	billy
били	billie
света	sveta
света	mondo
света	world
села	borghi
села	villaggi
филми	pellicole
филми	film
филми	filmati
филми	film
филми	cinema
александър	aleksandar
александър	alessandro
умира	muore
умира	morente
умира	morendo
умира	morire
южна	meridionale
южна	sud
южна	southern
южна	meridionali
южна	sud
южна	south
европа	europa
димитър	dimităr
всеки	chiunque
всеки	tutti
всеки	ogni
всеки	ciascuno
всеки	ognuno
всеки	ogni
всеки	ciascuna
части	parti
части	ricambi
баща	padre
нова	novità
нова	nuovi
нова	nuovo
нова	nuove
нова	nuova
нова	nova
крал	re
крал	king
армия	armata
армия	esercito
църква	chiesa
докато	mentre
докато	fino
официален	funzionario
официален	ufficiali
официален	official
официален	ufficiale
официален	formale
официален	formali
северна	north
северна	nord
северна	northern
северна	settentrionale
времето	meteo
времето	tempo
времето	time
българска	bulgaro
българска	bulgari
българска	bulgara
освен	eccetto
освен	tranne
места	luoghi
места	posti
места	sedili
места	seggi
начин	way
начин	modo
период	periodo
резултат	esito
резултат	punteggio
резултат	risultato
футболисти	calciatori
данни	data
данни	dati
страница	pagine
страница	pagina
страница	page
картинка	picture
картинка	immagine
картинка	immagine
граф	graff
граф	graf
родени	born
родени	nati
родени	nato
родени	nata
родени	nasce
играе	giocare
играе	giocate
играе	gioca
играе	giocare
живот	vita
живот	life
тук	qui
тук	here
император	imperatori
император	imperatore
църквата	chiesa
ден	giornata
ден	giorno
жени	donne
руски	russi
руски	russo
руски	russa
известен	conosciuto
известен	conosciuta
известен	noto
известен	noti
известен	famosi
известен	famosa
известен	celebre
известен	famose
известен	famoso
добре	buona
добре	brava
добре	bravo
добре	buono
добре	bravi
добре	bene
мария	maria
дори	even
дори	perfino
дори	persino
дори	anche
води	acque
води	waters
води	piombo
тогава	allora
тогава	poi
голям	large
голям	grande
голям	grandi
голям	grosso
голям	grandi
голям	grande
голям	big
род	genere
род	rod
филм	film
филм	pellicola
филм	pellicole
филм	film
шаблон	modello
шаблон	template
почти	quasi
печели	vince
печели	vittorie
страни	feste
страни	partiti
страни	lati
страни	paesi
площ	zona
площ	area
острови	isole
код	codice
френски	francesi
френски	francese
генерал	generali
генерал	general
генерал	generale
генерал	generalità
защото	perchè
защото	perché
държава	nazione
държава	paese
държава	stato
дата	data
двете	entrambi
двете	entrambe
обикновено	tipicamente
обикновено	normalmente
големи	large
големи	grande
големи	grandi
големи	grosso
големи	grandi
големи	grande
големи	big
деца	ragazzi
деца	bambini
деца	bimbi
деца	figli
деца	bambini
петър	pietro
петър	piero
петър	petar
остава	resti
остава	rimane
остава	soggiorni
сили	potenze
сили	powers
сили	poteri
сили	forze
дължина	lunghezza
дължина	longitudine
българи	bulgari
албум	album
гръцки	greco
гръцки	greca
гръцки	greci
дни	giorni
дни	giornate
дни	days
съюз	union
съюз	unione
съюз	sindacato
съюз	alleanze
съюз	alliance
съюз	alleanza
партия	partito
партия	party
партия	festa
политик	politici
политик	politico
пише	scrive
брат	brother
брат	fratello
работа	giobbe
работа	lavoro
работа	job
работа	lavoro
работа	lavorare
работа	lavori
работа	lavora
голове	obiettivi
голове	gol
голове	obbiettivi
остров	isola
остров	isle
председател	presidenti
председател	presidente
председател	presidente
среща	data
среща	riunione
среща	meeting
групи	bande
групи	gruppi
информация	info
информация	informazioni
информация	informazione
нови	novità
нови	nuovi
нови	nuovo
нови	nuove
нови	nuova
включва	comprende
включва	include
пъти	piegare
пъти	piega
пъти	tempi
пъти	times
пъти	volte
писател	scrittore
писател	scrittrice
писател	sceneggiatore
херцог	duke
херцог	duchi
херцог	duca
министър	ministro
цел	gol
цел	goal
цел	obiettivo
цел	aim
цел	mirare
цел	scopo
цел	obiettivo
цел	bersaglio
цел	target
цел	obiettivo
участие	coinvolgimento
участие	partecipa
участие	partecipate
участие	partecipare
участие	partecipazione
войната	guerra
османската	ottomana
османската	ottomano
никола	nicolas
никола	nikola
никола	nicolò
никола	nicola
море	mare
море	mare
море	sea
пловдив	plovdiv
отбора	squadra
отбора	team
продължава	prosegue
продължава	continua
списък	lista
списък	elenco
дава	dona
дава	dà
историята	storia
брой	conte
брой	conta
брой	conteggio
брой	numero
култура	cultura
всяка	ogni
всяка	ciascuno
всяка	ognuno
всяка	ogni
всяка	ciascuna
същата	stesso
известни	conosciuto
известни	conosciuta
известни	noto
известни	noti
известни	famosi
известни	famosa
известни	celebre
известни	famose
известни	famoso
степен	laurea
статия	articolo
територията	territorio
регион	regione
повечето	most
редактор	editore
редактор	redattore
редактор	editor
разположен	localizzato
друг	altro
друг	altre
друг	altri
друг	another
джон	gianni
джон	giovanni
джон	john
малки	piccole
малки	piccola
малки	piccolo
малки	piccoli
малки	piccolo
малки	piccola
малки	little
футболист	calciatore
вероятно	probabilmente
организация	organizzazione
организация	organizzazione
договор	contratto
договор	trattato
север	north
север	nord
васил	vasil
изток	orientale
изток	east
изток	est
изток	oriente
изток	orientale
изток	orientali
изток	eastern
четири	four
четири	quattro
испания	spagna
особено	particolarmente
особено	sopratutto
особено	soprattutto
особено	specialmente
разположено	localizzato
човек	persona
човек	umane
човек	umano
човек	umani
човек	human
човек	umana
човек	uomo
човек	man
състав	composizione
общо	totale
треньор	trainer
треньор	allenatore
треньор	formatore
треньор	carrozza
треньор	allenatore
отбори	squadre
рим	roma
статии	articoli
управление	management
управление	gestione
управление	governance
управление	comandi
управление	controlli
литература	letteratura
дейност	attività
цар	re
цар	king
цар	zar
хората	gente
хората	persone
видове	specie
видове	tipi
видове	tipologie
власт	potere
власт	potenza
власт	power
живота	vita
живота	life
стефан	stefan
стефан	stefano
стефан	stephan
тип	digita
тип	type
военни	militari
военни	esercito
военни	militare
изчезване	estinzione
изчезване	scomparire
изчезване	scomparendo
изчезване	sparizione
изчезване	sparisci
изчезване	scomparire
изчезване	sparire
изчезване	sparizioni
изчезване	scomparsa
изчезване	sparizione
вида	vida
шампион	campione
шампион	campione
шампион	campionessa
шампион	champion
съвет	consulenza
съвет	consigli
съвет	mancia
съвет	tip
съвет	suggerimento
съвет	concilio
съвет	consiglio
свързани	associati
свързани	associato
свързани	associata
свързани	associate
свързани	correlati
свързани	correlato
свързани	connesso
свързани	collegati
свързани	collegato
свързани	connessa
свързани	collegati
свързани	collegato
исторически	storico
исторически	storiche
исторически	storica
исторически	storicamente
исторически	storici
исторически	storico
исторически	storiche
исторически	storica
римски	roman
римски	romana
римски	romano
римски	romani
христо	hristo
кръг	cerchio
кръг	circle
кръг	circolo
кръг	tondo
кръг	rotondo
кръг	round
майка	madre
майка	mamma
майка	mother
карта	mappa
карта	cartina
карта	card
англия	england
англия	inghilterra
нов	novità
нов	nuovi
нов	nuovo
нов	nuove
нов	nuova
неговата	suo
неговата	his
песни	brani
песни	canzoni
песни	canti
песни	songs
втори	seconda
втори	secondo
втори	secondi
множество	multipli
множество	multipla
множество	multiple
множество	multiplo
множество	moltitudine
политика	politica
преминава	passa
стара	antico
стара	old
стара	vecchi
стара	vecchio
стара	vecchia
форма	forma
форма	forma
форма	modulo
форма	form
семейството	familiari
семейството	family
семейството	famiglia
семейството	familiare
съпруга	coniuge
съпруга	coniugi
съпруга	consorte
съпруга	moglie
втора	seconda
втора	secondo
втора	secondi
район	regione
район	distretto
район	zona
район	area
музика	musiche
музика	musica
близо	chiudi
близо	chiudete
близо	vicino
първенство	campionati
първенство	campionato
представлява	rappresenta
варна	varna
отнася	rinvia
манастир	monastero
манастир	convento
файл	file
средата	mid
награди	premia
награди	ricompense
награди	ricompensa
награди	premi
награди	premiazione
награди	riconoscimenti
награди	premi
немски	tedeschi
немски	tedesco
помощ	aiuti
помощ	aiuto
помощ	aiutare
помощ	aiuto
вода	acqua
първоначално	inizialmente
първоначално	originariamente
първоначално	iniziale
първоначално	iniziali
карл	carlo
карл	karl
карл	carlo
карл	carl
свят	mondo
свят	world
николай	nikolaj
николай	nikolai
николай	nicolai
николай	nikolaj
административен	amministrativo
скоро	presto
западна	occidentale
западна	west
западна	ovest
западна	occidente
западна	occidentale
западна	occidentali
западна	western
войски	truppe
стил	stile
стил	style
живее	vive
живее	vite
достига	raggiunge
избран	scelto
избран	prescelto
избран	scelti
избран	selezionato
избран	selezionati
избран	selezionate
избран	selezionata
марк	marc
марк	segna
марк	marco
марк	contrassegna
марк	mark
африка	africa
запад	occidentale
запад	west
запад	ovest
запад	occidente
революционер	rivoluzionario
революционер	rivoluzionari
революционер	rivoluzionaria
земята	earth
земята	terra
връзка	connessione
връзка	collegamento
връзка	link
връзка	collegamento
връзка	connect
връзка	relazione
роля	ruolo
италиански	italiani
италиански	italiana
италиански	italiano
създава	crea
москва	mosca
как	how
как	come
китай	porcellane
китай	cina
линия	riga
линия	linea
свети	santa
свети	sacro
свети	porca
кариера	carriera
кариера	carriere
кариера	carriera
кариера	cava
развитие	sviluppo
лига	lega
лига	league
лига	liga
лига	leghe
роман	roman
роман	romana
роман	romano
роман	romani
роман	romanzo
източници	fonti
източници	sorgenti
политически	politicamente
политически	politico
америка	america
консул	console
книги	libri
стадион	stadio
стадион	stadium
служба	servizio
другите	altre
другите	altri
произход	origine
произход	origini
произход	originari
произход	originario
произход	originarie
произход	provenienza
произход	origini
точка	point
точка	punto
фридрих	friedrich
фридрих	frederick
фридрих	federico
сърбия	serbia
академия	accademia
академия	academy
първо	primi
първо	primo
първо	prima
предимно	principalmente
предимно	soprattutto
предимно	principalmente
предимно	soprattutto
предимно	prevalentemente
силно	rumoroso
силно	forte
силно	strong
силно	forti
силно	duro
силно	difficile
силно	hard
силно	duri
силно	dura
писатели	sceneggiatori
писатели	scrittori
годината	anno
михаил	michail
михаил	mihail
членове	membri
всичко	tutto
всичко	everything
всичко	tutto
всичко	tutte
всичко	tutti
включително	incluso
включително	compreso
включително	compresi
включително	compresa
българско	bulgaro
българско	bulgari
българско	bulgara
птица	uccello
птица	uccelli
влиза	entra
автор	autrice
автор	autore
орден	orden
възраст	età
възраст	age
комитет	comitato
добър	buona
добър	brava
добър	bravo
добър	buono
добър	bravi
добър	bene
езици	lingue
държави	stati
държави	paesi
бързо	quick
бързо	veloci
бързо	rapido
бързо	veloce
бързо	veloci
бързо	fast
бързо	veloce
бързо	rapido
личности	personalità
личности	personalita
сега	adesso
сега	ora
ссср	sovietici
ссср	soviet
ссср	urss
връх	monte
връх	montare
връх	monta
връх	apice
връх	picco
връх	peak
учи	studio
учи	studia
учи	studiare
битката	battle
битката	battaglia
ред	ordinazione
ред	ordine
ред	ordinare
ред	ordina
ред	rosso
ред	rossa
ред	red
ред	fila
ред	riga
мач	game
мач	gioco
мач	partita
мач	selvaggina
мач	corrispondenza
мач	match
мач	fiammifero
турция	tacchino
турция	turchia
дивизия	division
дивизия	divisione
макар	sebbene
макар	sebbene
събития	manifestazioni
събития	eventi
серия	serie
серия	serie
градът	città
градът	città
планина	montagna
планина	monte
планина	montare
планина	monta
нещо	something
нещо	qualcosa
ляво	sinistro
ляво	sinistra
ляво	lasciato
сан	san
причина	ragione
причина	motivo
бразилия	brasile
бразилия	brasil
начало	inizia
начало	start
начало	inizio
начало	iniziare
начало	avvia
начало	inizio
биография	bio
биография	biografia
биография	biografie
движение	motion
движение	sposta
движение	muovi
движение	muoversi
движение	spostati
движение	movimenti
движение	movimento
актьор	attore
актьор	attori
централна	central
централна	centrale
париж	paris
париж	parigi
починал	deceduti
починал	deceduta
починал	deceduto
музей	museo
книга	prenota
книга	libro
какво	cosa
йорк	york
главно	principalmente
главно	soprattutto
главно	principalmente
главно	soprattutto
голямо	large
голямо	grande
голямо	grandi
голямо	grosso
голямо	grandi
голямо	grande
голямо	big
константин	konstantin
константин	costantino
константин	costantino
константин	constantin
япония	giappone
полша	polonia
филип	philippe
филип	filippo
филип	filip
филип	phillip
филип	filippo
командир	comandante
командир	commendatore
носи	riporto
носи	indossate
носи	indossare
носи	indossa
носи	usura
австралия	australia
сила	forza
сила	forza
сила	force
сила	potere
сила	potenza
сила	power
цялата	intero
цялата	interi
цялата	intera
потребител	consumatore
потребител	consumatori
потребител	utenti
потребител	utente
потребител	utilizzatore
точно	esattamente
смърт	death
смърт	decesso
смърт	morte
германски	tedeschi
германски	tedesco
носител	carrier
носител	portaerei
носител	vettore
правителство	governo
президент	presidenti
президент	presidente
полк	reggimento
полк	polk
футбол	soccer
футбол	calcio
футбол	calcio
случай	caso
означава	mezzi
означава	significa
против	contrari
против	against
против	contro
раждане	nascita
раждане	parto
изкуство	arti
изкуство	artt
изкуство	arte
азия	asia
версия	versione
версия	version
малка	piccole
малка	piccola
малка	piccolo
малка	piccoli
малка	piccolo
малка	piccola
малка	little
малка	malka
театър	teatro
театър	teatro
приема	accetta
пак	again
пак	ancora
източна	orientale
източна	orientali
източна	eastern
индия	india
лондон	londra
британски	britannico
британски	british
британски	inglesi
британски	britannici
основно	principalmente
основно	soprattutto
отношение	atteggiamento
текст	testo
текст	testi
пет	five
пет	cinque
образование	istruzione
образование	educazione
главен	principali
главен	main
главен	principale
понякога	talvolta
някой	qualcuno
някой	qualcuno
въстание	rivolta
въстание	insurrezione
въстание	rivolta
въстание	ribellione
левски	levski
военен	militari
военен	esercito
военен	militare
казва	dice
следва	segue
малък	piccole
малък	piccola
малък	piccolo
малък	piccoli
малък	piccolo
малък	piccola
малък	little
сметка	account
сметка	conto
сметка	scheda
сметка	tab
разлика	diff
разлика	differenze
разлика	differenza
рок	rocce
рок	roccia
рок	sasso
рок	rock
създаването	creazione
дом	home
дом	casa
дом	dom
кралство	kingdom
кралство	regno
същото	stesso
учител	tutor
учител	tutore
учител	insegnante
учител	docente
известна	conosciuto
известна	conosciuta
известна	noto
известна	noti
известна	famosi
известна	famosa
известна	celebre
известна	famose
известна	famoso
починали	deceduti
починали	deceduta
починали	deceduto
точки	punti
игри	giochi
албуми	album
напълно	pienamente
напълно	totalmente
напълно	completamente
напълно	totalmente
напълно	completamente
клуб	club
щати	stati
бряг	shore
бряг	spiagge
бряг	spiaggia
месеца	mesi
мексико	messico
състояние	stato
състояние	status
състояние	condizione
състояние	condizioni
превод	traduzioni
превод	traduzione
директор	regista
директор	direttore
директор	preside
институт	istituto
канада	canada
сигурност	sicurezza
бургас	burgas
румъния	romeno
румъния	rumena
румъния	rumeni
румъния	rumeno
румъния	romania
основни	principali
основни	main
основни	principale
основни	basic
действия	action
действия	azione
действия	azioni
нар	nar
нар	melograno
метра	metri
събрание	riunione
събрание	meeting
събрание	assemblea
събрание	assemblaggio
събрание	montaggio
иванов	ivanov
войни	warriors
войни	guerrieri
войни	guerre
имена	nomi
изключително	esclusiva
изключително	esclusivi
изключително	esclusive
изключително	esclusività
изключително	esclusivo
изключително	estremamente
изключително	esclusivamente
жена	donna
жена	femmina
жена	donna
жена	femmine
жена	femminile
жена	moglie
доклад	relazione
доклад	segnala
унгария	ungheria
димитров	dimitrov
изследвания	test
изследвания	prove
изследвания	inchieste
изследвания	investigazioni
изследвания	indagini
изследвания	studi
изследвания	ricerche
изследвания	ricerca
реката	fiume
кирил	cyril
кирил	kiril
кирил	kirill
египет	egitto
формула	formula
номер	numero
обща	generali
обща	general
обща	generale
обща	generalità
обща	comune
обща	comuni
обща	common
обща	totale
вестник	quotidiano
вестник	giornale
опит	esperienze
опит	experience
опит	esperienza
животни	animali
животни	animale
животни	animal
нито	nor
разпространение	distribuire
разпространение	diffusione
разпространение	divulgazione
разпространение	spread
разпространение	distribuzione
актриса	attrici
актриса	attrice
австрия	austriaci
австрия	austriaco
австрия	austriaca
австрия	austrian
австрия	austria
художник	pittore
художник	pittrice
художник	artista
търново	tărnovo
назначен	assegnati
назначен	assegnata
назначен	assegnate
назначен	assegnato
назначен	nominato
назначен	nominati
назначен	nominate
мачове	fiammiferi
мачове	corrispondenze
територия	territorio
сингъл	single
сингъл	singolo
сингъл	singola
друго	altro
друго	altre
друго	altri
победа	vinci
победа	win
победа	vittoria
победа	vincere
победа	vittoria
борис	boris
права	diritti
университета	università
княз	principe
княз	prince
режисьор	regista
режисьор	direttore
служи	servite
служи	servire
съществува	esiste
съдържа	contiene
съдържа	racchiude
програма	programma
програма	programma
решение	decisione
решение	soluzione
защита	proteggere
защита	proteggi
защита	protezione
защита	difesa
защита	difesa
гора	gora
гора	foreste
гора	foresta
идва	viene
идва	arriva
идва	arrivo
идва	coming
просто	solo
просто	just
столицата	capitali
столицата	capitale
столицата	capital
официално	funzionario
официално	ufficiali
официално	official
официално	ufficiale
официално	ufficialmente
официално	formale
официално	formali
системи	sistemi
страници	pagine
влияние	impact
влияние	impatto
влияние	influsso
влияние	influenzare
влияние	influenza
влияние	influenze
съд	nave
съд	imbarcazione
съд	natante
съд	recipiente
съд	corte
йохан	johann
йохан	johan
йохан	jochen
портал	portale
портал	gateway
купа	bowl
купа	ciotola
купа	tazza
купа	coppa
купа	cup
мрежа	netti
мрежа	net
мрежа	rete
мрежа	netto
мрежа	griglia
мрежа	network
мрежа	rete
проект	project
проект	progetto
производство	fabbricazione
производство	produzione
производство	manifattura
създаване	crea
създаване	create
създаване	creare
създаване	creazione
изцяло	pienamente
проф	prof
цвят	colori
цвят	colore
цвят	colore
владимир	wladimir
владимир	vladimir
промени	modifiche
промени	cambiamenti
промени	variazioni
промени	cambiare
промени	cambiamento
промени	variazione
промени	cambia
гола	nudo
гола	nude
гола	nudi
гола	nuda
гола	nudo
гола	nude
гола	nudi
гола	nuda
поле	field
поле	campo
впоследствие	successivamente
области	distretti
области	quartieri
области	domini
области	aree
позиция	posizione
професор	professoressa
професор	professore
селища	borghi
селища	villaggi
селища	insediamenti
лятото	estate
продължение	estensione
продължение	prolunga
продължение	proroga
продължение	proseguimento
продължение	continuazione
продължение	prosecuzione
продължение	sequel
продължение	proseguito
продължение	continuato
джеймс	giacomo
джеймс	james
титли	titoli
описание	descrizione
родена	born
родена	nati
родена	nato
родена	nata
родена	nasce
възможност	possibilità
възможност	opportunità
разположени	localizzato
разположени	schierato
разположени	schierata
луций	lucio
километра	chilometri
вилхелм	wilhelm
калифорния	california
зона	zona
зона	zone
зона	zona
зона	area
винаги	always
винаги	sempre
издание	edizione
трети	terzo
трети	terza
планината	montagna
планината	monte
планината	montare
планината	monta
сгради	edifici
сгради	immobili
условия	termini
условия	condizioni
статут	stato
статут	status
статут	statuto
цели	obiettivi
цели	obiettivi
цели	gol
цели	obbiettivi
цели	obiettivi
цели	bersagli
тодор	todor
политици	politica
политици	politici
политици	politici
политици	politico
техните	loro
парк	parco
тялото	body
тялото	corpo
тялото	carrozzeria
пространство	spazi
пространство	spazio
пространство	space
актьори	attori
организации	organizzazioni
организации	organizzazioni
песен	canto
песен	canzone
песен	song
военна	militari
военна	esercito
военна	militare
швеция	svezia
йоан	gianni
йоан	giovanni
йоан	john
клас	classe
близост	vicinanza
близост	prossimità
близост	vicinanza
златен	golden
златен	dorata
златен	dorato
златен	oro
златен	gold
поп	pop
сестра	sorella
сестра	sister
сестра	infermiere
сестра	infermiera
второ	seconda
второ	secondo
второ	secondi
земя	earth
земя	terra
земя	land
земя	terreni
земя	terre
земя	terra
земя	ground
земи	terreni
земи	terre
земи	land
земи	terreni
земи	terre
земи	terra
цска	cska
турски	turco
турски	turche
турски	turca
турски	turchi
проблеми	guai
проблеми	problemi
проблеми	questioni
случаи	casi
пост	post
пътя	strada
пътя	road
процес	process
процес	processo
процес	processo
процес	trial
представител	rep
представител	rappresentativo
представител	rappresentante
представител	rappresentativa
участието	partecipazione
гай	gaio
гай	guy
местоположение	ubicazione
ново	novità
ново	nuovi
ново	nuovo
ново	nuove
ново	nuova
списание	rivista
списание	magazine
списание	riviste
списание	caricatore
неговия	suo
неговия	his
елементи	oggetti
елементи	elementi
битка	battle
битка	battaglia
битка	combattimento
битка	combat
битка	combattimento
битка	combattere
битка	lotta
битка	combatti
съдия	giudica
съдия	giudicare
съдия	giudice
съдия	arbitro
показва	spettacoli
връзки	connessioni
връзки	collegamenti
връзки	relazioni
връзки	collegamenti
връзки	link
връзки	links
средства	fondi
произведения	funziona
произведения	opere
произведения	works
ниво	livello
езерото	lago
армията	armata
армията	esercito
разположена	localizzato
петров	petrov
месец	mese
испански	spagnolo
испански	spagnoli
развива	sviluppa
украйна	ucraina
убит	uccisi
убит	ucciso
убит	assassinato
убит	assassinati
убит	assassinata
убит	uccisi
убит	ucciso
убит	uccise
убит	abbattuti
убит	ucciso
създаден	creato
създаден	create
създаден	creati
създаден	creata
създадена	creato
създадена	create
създадена	creati
създадена	creata
столица	capitali
столица	capitale
столица	capital
черно	neri
черно	nera
черно	black
черно	nero
децата	bimbi
децата	figli
децата	bambini
открива	scopre
царство	kingdom
царство	regno
поет	poeta
поет	poetessa
двойки	coppie
двойки	coppie
двойки	paia
републикански	repubblicana
републикански	repubblicani
републикански	repubblicano
успех	successi
успех	successo
успех	riuscita
павел	pavel
брак	matrimonio
секретар	cancelliere
секретар	segretario
секретар	segretaria
компания	società
компания	azienda
компания	compagnia
съпругата	moglie
представители	ripetizioni
представители	rappresentanti
участват	partecipa
участват	partecipate
участват	partecipare
решава	decide
годишна	annuali
годишна	annuale
вместо	invece
издаден	rilasciati
издаден	rilasciato
издаден	emessi
издаден	rilasciata
издаден	emesso
тракия	tracia
възможно	possibili
възможно	possibile
висока	alto
висока	alte
висока	alta
висока	high
висока	elevata
висока	elevato
висока	alto
висока	alti
висока	alta
ширина	latitudine
ширина	ampiezza
ширина	larghezza
обявява	annuncia
загора	zagora
източник	fonte
източник	sorgente
модел	modello
модел	modella
колев	kolev
културни	culturale
статистика	statistiche
статистика	statistica
статистика	statistiche
статистика	statistica
анна	anna
момент	momento
българите	bulgari
температура	febbre
температура	temperatura
предлага	propone
предлага	offerte
глава	capitolo
глава	testa
глава	head
глава	testina
водата	acqua
дело	caso
отношения	relazioni
отношения	relazioni
отношения	relazione
позволява	permette
позволява	consente
медал	medaglia
въпрос	domanda
въпрос	interrogazione
пол	sesso
пол	genere
пол	paolo
дружество	società
дружество	azienda
дружество	compagnia
профил	profilo
съществуват	esisto
съществуват	esistere
съществуват	esistono
съществуват	esisti
сезона	stagione
сградата	costruire
сградата	edificio
значително	sostanziali
значително	sostanziale
значително	consistente
значително	significativamente
значително	significative
значително	significativi
значително	significativo
значително	significativa
определя	determina
определя	insiemi
определя	definisce
основан	fondato
основан	fondata
русе	stratagemma
кораб	nave
кораб	imbarcazione
кораб	natante
кораб	nave
кораб	craft
кораб	artigianato
кораб	barca
икономика	economia
икономика	economia
офицер	agente
офицер	ufficiale
цялото	intero
цялото	interi
цялото	intera
теория	teoria
общество	società
общество	society
преброяването	censimento
дълго	lungo
дълго	lunghe
дълго	lunga
дълго	long
дълго	lunghi
райони	regioni
райони	distretti
райони	quartieri
райони	aree
езеро	lago
папа	papa
папа	pope
спас	terme
основа	fondazione
основа	fondazioni
основа	base
основа	base
елизабет	elisabetta
елизабет	elisabeth
елизабет	elisabetta
бивш	ex
дума	word
дума	parola
полет	paulette
полет	volo
двама	due
двама	two
реки	rivers
реки	fiumi
среда	ambiente
среда	dintorni
избори	elezione
избори	elezioni
избори	elezioni
общини	municipi
общини	municipalità
общини	comuni
ясно	limpida
ясно	chiara
ясно	chiaro
ясно	chiaramente
актриси	attrici
актриси	attrici
актриси	attrice
минути	minuti
паметник	monumento
губи	perdere
губи	perdendo
губи	perde
губи	perdere
губи	perdi
губи	perde
губи	perdete
достатъчно	abbastanza
формата	forma
включват	includere
включват	comprende
включват	include
уилям	guglielmo
уилям	william
белгия	belgio
говори	parlare
говори	parla
говори	talk
говори	chiacchiere
говори	parla
говори	parlate
думи	parole
думи	words
школа	scuola
епархия	diocesi
шест	six
шест	sei
хиляди	migliaia
заместник	vice
гвинея	guinea
храм	santuario
храм	tempio
