yang	yang
menggunakan	kasutades
lagi	uuesti
lagi	taas
lagi	jälle
lagi	rohkem
jenis	tüüp
jenis	tüübid
sungai	jõed
sungai	river
sungai	jõgi
kota	linn
kota	linna
kota	city
jepun	jaapani
jepun	jaapan
jepun	jaapani
jepun	jaapanlased
anak	laps
anak	lapse
ada	seal
ada	ada
tanah	maa
tanah	maad
tanah	land
tanah	mulla
tanah	pinnas
tanah	muld
tanah	maandub
tanah	maadel
tanah	maapind
national	siseriiklikud
national	riiklik
national	riiklikud
national	siseriiklik
bersama	vastastikused
bersama	vastastikune
bersama	vastastikuse
bersama	koos
bersama	üheskoos
dikenali	tunnustatud
dikenali	teada
dikenali	teadaolevad
dikenali	teadaolev
dikenali	tuntud
dikenali	äratuntav
hanya	lihtsalt
sebelum	enne
air	vett
air	vesi
air	veed
air	õhu
air	õhku
air	õhk
air	air
sepanyol	hispaania
sepanyol	hispaania
raja	raja
raja	king
raja	kuningas
raja	kunn
perang	sõda
perang	sõjad
perang	sõdu
wanita	daamid
wanita	naise
wanita	naine
wanita	naised
sistem	süsteemi
sistem	süsteem
sistem	system
sistem	süsteemid
pulau	saart
pulau	saar
team	tiim
team	meeskond
provinsi	provints
provinsi	provintsid
kanak	laps
kanak	lapse
termasuk	kaasatud
termasuk	sealhulgas
termasuk	kaasav
pendidikan	haridus
pendidikan	haridus
musim	hooaeg
musim	hooaega
penduduk	elanikud
penduduk	residendid
penduduk	populatsioon
penduduk	populatsiooni
penduduk	rahvastik
penduduk	elanikkond
penduduk	rahvaarv
kini	nyyd
kini	nüüd
semasa	aktiivne
semasa	praeguse
semasa	praegune
carian	otsingud
carian	otsimine
carian	otsi
carian	otsing
kemudian	seejärel
kemudian	siis
serbia	serbia
serbia	serblased
serbia	serbia
tiga	kolm
keseluruhan	ülevaade
keseluruhan	üldine
keseluruhan	üldiselt
keseluruhan	terve
keseluruhan	terved
keseluruhan	tervik
keseluruhan	tervelt
tinggi	high
tinggi	kõrgele
tinggi	kõrged
tinggi	kõrgel
tinggi	kõrge
tinggi	kõrgemale
tinggi	kõrgemad
tinggi	kõrgem
tinggi	kõrgus
guru	õpetaja
guru	õpetajad
czech	tšehhi
wikipedia	wikipedia
melalui	via
melalui	läbi
setiap	iga
setiap	iga
menteri	minister
menteri	ministrid
semua	kõik
bulan	kuu
bulan	moon
bulan	kuud
bulan	kuude
bulan	kuu
kapal	anum
kapal	laev
kapal	alus
kapal	laeva
kapal	laev
kapal	laevu
kapal	laevad
kecil	väikesed
kecil	väike
kecil	pisike
kecil	tilluke
taman	pargi
taman	park
taman	aia
taman	aed
taman	pargid
album	album
album	albumid
azerbaijan	aserbaidžaani
azerbaijan	aserbaidžaan
azerbaijan	aserbaidžaani
new	uued
new	uus
new	new
club	klubi
club	club
mukim	vald
eropah	euroopa
eropah	europe
eropah	euroopa
inggeris	inglismaal
inggeris	inglismaa
inggeris	inglise
gambar	pilt
gambar	pildi
gambar	pildid
gambar	pilte
gambar	fotode
gambar	fotod
batu	kivid
batu	kive
batu	kivi
batu	batu
batu	kalju
batu	rock
batu	kivi
buku	raamatud
rumah	kodu
rumah	koju
rumah	kodus
rumah	majad
rumah	house
rumah	majja
rumah	maja
bola	bola
bola	ball
bola	pall
bola	palli
kedudukan	asukoht
kedudukan	positsioon
kedudukan	asend
kedudukan	seisu
huruf	kirju
huruf	kirjad
huruf	tähed
huruf	kirja
huruf	kiri
itali	itaalia
itali	itaalia
laporan	aruanne
laporan	raport
laporan	raporti
laporan	ettekanne
laporan	aruandlus
laporan	ettekanded
laporan	aruanded
laporan	raportid
data	andmed
flag	lipud
china	hiina
china	hiina
china	hiinlased
pusat	keskused
pusat	keskuste
pusat	keskused
pusat	kesksed
pusat	kesk
pusat	keskosa
pusat	keskne
pusat	keskus
pusat	keskele
pusat	center
pusat	keskel
pusat	keskus
sultan	sultan
country	riik
paling	enamikul
paling	enamus
paling	enamik
paling	enim
rasmi	ametlik
rasmi	ametnik
murid	jüngrid
murid	üliõpilased
murid	õpilased
murid	tudengid
kali	kali
bersatu	ühtne
bersatu	united
bersatu	ühinenud
masih	ikkagi
masih	ikka
anjing	koera
anjing	koer
anjing	koerad
mula	alusta
mula	algus
mula	start
mula	käivita
semula	uuesti
semula	taas
semula	jälle
awal	early
awal	vara
awal	varajane
awal	varajased
awal	varane
pelakon	näitlejad
pelakon	näitleja
pelakon	näitlejanna
pelakon	näitleja
terhadap	vastu
peta	kaart
peta	kaardid
bentuk	kujund
bentuk	kuju
bentuk	kujuga
pernah	kunagi
pernah	ever
bin	bin
waktu	kellaaeg
waktu	aeg
waktu	aja
waktu	ajas
waktu	aega
kereta	auto
kereta	car
kereta	autosid
kereta	autod
kereta	rongi
kereta	rong
kuasa	võimed
kuasa	powers
kuasa	volitused
kuasa	power
kuasa	võimu
kuasa	võim
kuasa	võimsus
kuasa	jõud
sejarah	ajalooline
sejarah	ajalugu
sejarah	ajaloo
walaupun	kuigi
walaupun	ehkki
walaupun	kuigi
report	aruanne
report	raport
report	raporti
report	ettekanne
masjid	masjid
masjid	mošeesid
masjid	mošee
sendiri	üksinda
sendiri	üksi
sendiri	oma
piala	trofee
piala	karikavõistlused
piala	cup
piala	tops
piala	tass
piala	karikas
pecahan	jaotus
pecahan	fraktsioonid
pecahan	murdosa
pecahan	fraktsioon
kira	kira
pilihan	valik
pilihan	valikuline
pilihan	vabatahtlik
agama	religioon
agama	usklik
agama	religioosne
agama	religioonid
pos	pos
pos	postitust
pos	post
pos	postitus
jakarta	jakarta
universiti	ülikoolid
universiti	ülikool
antarabangsa	rahvusvaheline
antarabangsa	rahvusvahelised
antarabangsa	international
kuno	iidne
kuno	iidsed
kuno	iidsete
namun	sellegipoolest
namun	siiski
tiada	puudub
parti	party
parti	pidu
parti	erakond
parti	peole
parti	peod
parti	osalised
bermula	alustatud
bermula	alanud
bermula	käivitatud
bermula	algas
bermula	hakkas
bermula	alustas
bermula	algab
bermula	alustab
bermula	alustamine
bermula	käivitamine
bermula	algab
para	para
pula	pula
pula	igatahes
pelbagai	mitmekordne
pelbagai	mitu
pelbagai	mitme
pelbagai	muud
kadar	määr
kadar	määrad
bukan	mitte
bukan	ei
perak	hõbeda
perak	silver
perak	hõbe
meter	meetri
meter	meeter
meter	meetrit
meter	meetri
meter	meeter
meter	meetri
meter	meetrit
abdul	abdul
asia	aasia
asia	aasia
burung	linnu
burung	lind
burung	linnuke
burung	bird
burung	linnud
september	september
september	septembris
bukit	hill
diri	self
diri	ennast
diri	ise
kepelbagaian	mitmekesisust
kepelbagaian	mitmekesisuse
kepelbagaian	mitmekesisus
kepelbagaian	sort
kepelbagaian	sordi
kepelbagaian	mitmekesistamine
kepelbagaian	variant
jantina	sugu
jantina	sugu
jantina	seks
jantina	sex
januari	jaanuar
pokok	puu
pokok	puud
pokok	puid
pokok	puud
jun	jun
jun	juuni
jun	june
bar	baarid
bar	trellide
bar	trellid
bar	baar
bar	bar
bar	baari
perdana	prime
pentadbiran	haldur
pentadbiran	administraator
pentadbiran	kubernerkond
pentadbiran	administratsioon
pentadbiran	haldus
pentadbiran	manustamine
pentadbiran	administraatoritele
ibu	ema
ibu	ema
cina	hiina
cina	hiina
cina	hiinlased
ogos	dets
ogos	august
datuk	vanaisa
datuk	vanaisa
nombor	number
nombor	arv
nombor	numbrid
siri	seeria
siri	siri
mungkin	ehk
mungkin	ehk
mungkin	võibolla
mungkin	äkki
rakyat	rahvas
rakyat	inimesed
rakyat	rahvas
rakyat	people
jpg	jpg
bahan	koostisosad
bahan	koostisained
bahan	materjal
bahan	materjalid
lama	laama
populasi	populatsioon
populasi	populatsiooni
populasi	rahvastik
populasi	elanikkond
populasi	rahvaarv
april	aprill
empat	neli
kode	code
kode	kood
ideologi	ideoloogia
muzik	muusika
mac	mac
mac	märts
biasa	korrapärane
biasa	regulaarsed
biasa	tavaline
biasa	korrapärased
biasa	regulaarne
bangunan	hoone
bangunan	ehitamine
bangunan	ehitis
bangunan	ehitised
bangunan	hooned
pesawat	lennukid
pesawat	õhusõidukid
pesawat	õhusõiduk
pesawat	lennukid
pesawat	lennuk
manusia	inimesed
manusia	inimestel
manusia	inimene
manusia	inimlik
mei	mai
november	november
november	novembris
zaman	zaman
sekitar	ümber
sekitar	ringi
british	briti
berjaya	edukas
berjaya	edukad
berjaya	edukalt
berjaya	edu
hidup	life
hidup	elu
anugerah	kink
anugerah	kingitus
anugerah	auhind
anugerah	auhinnad
lumpur	pori
lumpur	muda
juta	mln
juta	miljonit
juta	miljon
juta	miljoni
location	asukoht
mampu	võimeline
arab	araabia
arab	araabia
arab	araabia
biasanya	tavaliselt
biasanya	tüüpiliselt
pembangunan	arendamine
pembangunan	arendus
pembangunan	areng
membaca	loeb
membaca	lugemine
membaca	lugemist
disember	detsember
lahir	sündis
lahir	sündinud
lahir	sünd
lahir	sünni
perlawanan	tikud
perlawanan	sobib
perlawanan	vastupidavus
perlawanan	resistentsus
perlawanan	vastupanuliikumine
perlawanan	vastupanu
peringkat	ridades
politik	poliitikast
politik	poliitika
politik	poliitilised
politik	poliitiline
united	united
united	ühinenud
julai	juuli
julai	nov
tanpa	ilma
label	sildid
label	märgised
label	etikett
label	pealdis
label	märgistus
label	märgis
udara	õhu
udara	õhku
udara	õhk
udara	air
gunung	mäe
gunung	mägi
gunung	mount
gunung	ühendamine
majlis	nõukogu
oktober	oktoober
sukan	sportlik
sukan	sport
sukan	spordiala
sukan	sport
sukan	spordi
kebanyakan	enamikul
kebanyakan	enamus
kebanyakan	enamik
kebanyakan	enim
seri	seeria
asal	päritolu
sahaja	ainult
tentang	umbes
norway	norra
norway	norra
norway	norras
sebahagian	osaline
apa	apa
diterbitkan	avaldatud
hak	õigused
mata	silmad
mata	silm
mata	silma
mata	mata
masyarakat	ühiskond
masyarakat	ühiskonnad
terbaik	parima
terbaik	parimad
terbaik	parimat
terbaik	parim
isbn	isbn
terdiri	koosneb
membentuk	moodustades
membentuk	kujundamine
membentuk	kujundamisel
singapura	singapuri
singapura	singapuris
abad	sajandi
abad	sajand
ketinggian	kõrgus
ketinggian	kõrgused
ketinggian	kõrgus
ketinggian	reljeefi
ketinggian	kõrgus
liga	liigasse
liga	league
liga	liiga
korea	korealased
korea	korea
korea	korea
keluarga	perekonnad
keluarga	pered
keluarga	pere
keluarga	perekond
watak	karakter
watak	iseloomu
watak	tegelane
watak	iseloom
watak	märgid
watak	tegelased
sumber	allika
sumber	allikat
sumber	allikas
sumber	ressurss
sumber	vahendid
sumber	ressursid
sumber	allikad
mengikut	järgneb
menyebabkan	põhjused
menyebabkan	põhjustab
membawa	tuues
pejabat	ametnikud
pejabat	bürood
pejabat	kontorid
pejabat	kontor
pejabat	büroo
pejabat	kabinet
saint	pühak
saint	saint
menerima	vastuvõtmine
menerima	nõustub
menerima	aktsepteerib
dasar	poliitikad
dasar	poliitika
dasar	poliitika
anda	sind
anda	you
anda	sina
aras	tasemed
aras	taseme
aras	tase
aras	tasand
februari	veebruar
kata	ütleb
ramai	ülerahvastatud
kementerian	ministeerium
kurang	vähem
ahmad	ahmad
aircraft	lennukid
aircraft	õhusõidukid
aircraft	õhusõiduk
dewan	nõukogu
juara	tšempion
juara	meistrid
bagaimanapun	igatahes
bagaimanapun	siiski
sering	sageli
sering	tihtipeale
sering	tihti
australia	austraalia
australia	austraalia
web	veebi
aceh	acehi
kerja	tööd
kerja	töö
kerja	tööle
dibina	ehitatud
dibina	konstrueeritud
dibina	ehitatud
panas	kuum
panas	kuumad
panas	hot
panas	palav
panas	kuumus
panas	soojus
panas	soojuse
reference	viide
group	rühm
group	grupp
group	grupis
alam	loodus
http	http
kelas	klassid
kelas	tunnid
kelas	klass
kelas	klassi
rendah	madal
rendah	madala
rendah	madalad
kod	code
kod	kood
kod	koodid
bumi	maa
ketiga	kolmas
ketiga	kolmanda
panjang	pikkus
panjang	pikad
panjang	pikka
panjang	pikk
bidang	põllud
bidang	väljad
bidang	põld
bidang	väli
lima	lima
lima	viis
kelab	klubi
kelab	club
kelab	klubid
video	video
video	videod
api	tuli
api	tulekahju
api	tuld
api	api
api	leegi
api	leek
api	leegid
sri	sri
umum	üldine
umum	kindral
umum	üldist
umum	üldised
mohd	mohd
owl	öökull
keadaan	riik
keadaan	olek
keadaan	osariik
memberi	andmine
cara	cara
perkhidmatan	teenused
perkhidmatan	teenindus
perkhidmatan	teenus
unit	ühik
unit	ühikud
unit	üksused
unit	ühik
unit	üksus
sangat	väga
sangat	tugevalt
persekutuan	liit
persekutuan	föderatsiooni
persekutuan	föderatsioon
persekutuan	föderaalne
persekutuan	vennaskond
persekutuan	liidud
makanan	toit
makanan	toitu
makanan	söök
makanan	toidud
ekonomi	majandus
ekonomi	majanduslik
ekonomi	majandus
versi	versioon
versi	versiooni
versi	versioonid
sementara	ajutised
sementara	ajutine
haiwan	loomi
haiwan	loomad
haiwan	looma
haiwan	loom
penting	tähtis
penting	tähtsad
penting	olulised
penting	oluline
penting	hädavajalik
merah	punane
merah	punased
seni	kunst
seni	art
seni	kunsti
seni	kunst
perlu	vaja
perlu	vajadus
sekali	kord
sekali	korra
stesen	jaamas
stesen	jaam
stesen	jaama
stesen	jaamade
stesen	jaamad
polis	ment
polis	politseinik
polis	mendi
polis	võmm
polis	politsei
polis	politseinikud
muda	noored
muda	young
muda	noor
amat	äärmiselt
fail	failid
fail	fail
fail	faili
serangan	rünnakud
serangan	ründa
serangan	rünnak
serangan	kallaletung
serangan	rünnak
serangan	ründamine
putih	valge
putih	valged
berbeza	teistsugune
berbeza	erinevad
berbeza	erinev
berbeza	varieerub
haji	haji
sains	teadus
sains	teadust
gol	gol
gol	eesmärk
melaka	malaka
hasil	tulemused
hasil	saagis
penyanyi	lauljad
penyanyi	singer
penyanyi	laulja
permainan	mängu
permainan	mäng
permainan	mängud
awam	avalikkus
awam	avalik
awam	avalikud
muhammad	muhammad
badan	keha
tempatan	kohalikult
tempatan	lokaalselt
tempatan	kohapeal
tempatan	kohalik
tempatan	kohalikud
tempatan	kohalikud
kejohanan	võistlustel
kejohanan	võistlused
kejohanan	meistrivõistlused
kejohanan	meistrivõistluste
kejohanan	turniiri
kejohanan	turniir
berasal	tuletatud
com	com
com	kom
komuniti	kogukonnad
komuniti	ühendus
komuniti	kogukond
belanda	madalmaad
belanda	holland
belanda	holland
belanda	hollandi
menunjukkan	osutab
kaki	jalg
kaki	jalale
kaki	jalad
kaki	jalg
kaki	jalad
nepal	nepali
cinta	armastan
cinta	love
cinta	armastus
cinta	armastust
bermain	mängimas
bermain	mängib
bermain	mängimine
bermain	mängivad
belakang	taga
belakang	tagasi
belakang	tagumised
belakang	tagaosa
belakang	tagumine
belakang	tagant
belakang	taga
pengguna	kasutajad
pengguna	kasutaja
tempoh	kestus
tempoh	periood
tempoh	perioodi
tempoh	ajavahemik
tempoh	perioodid
tempoh	ajavahemikud
popular	populaarne
popular	populaarsed
maklumat	info
maklumat	teave
maklumat	info
maklumat	informatsioon
hitam	mustad
hitam	black
hitam	musta
hitam	must
shah	shah
kemudiannya	seejärel
kemudiannya	siis
kemudiannya	hiljem
memberikan	andmine
pegawai	ohvitserid
pegawai	politseinik
pegawai	ohvitser
akhirnya	lõpuks
warna	värvid
warna	värv
warna	värvi
warna	värvid
warna	värvus
warna	värv
warna	värvi
city	linn
city	linna
city	city
penggunaan	kasutamine
penggunaan	kasutus
hampir	peaaegu
hampir	peaaegu
terbesar	suurim
terbesar	suurim
terbesar	suurim
program	programm
program	programm
program	programmi
program	programmid
perkataan	sõna
perkataan	sõnad
perkataan	sõnu
jawatankuasa	komitee
seed	seeme
parlimen	parlamentaarne
parlimen	parlament
london	london
dianggap	eeldatud
menyertai	liitunud
menyertai	liitus
menyertai	ühines
menyertai	liitub
menyertai	ühineb
menyertai	ühinemine
menyertai	liitumine
sesetengah	mõned
tenggara	kagu
hutan	metsad
hutan	mets
hutan	woods
hutan	mets
hutan	metsa
contoh	proovi
contoh	valim
contoh	näidis
contoh	proov
contoh	näidis
contoh	näide
contoh	näited
contoh	näiteid
bintang	täht
bintang	tähe
bintang	staar
bintang	staarid
bintang	tähed
bintang	tähtede
dikeluarkan	emiteeritud
dikeluarkan	väljastatud
dikeluarkan	eemaldati
dikeluarkan	eemaldatud
dikeluarkan	vabanenud
dikeluarkan	vabastatud
spesies	liigid
spesies	liik
diadakan	hoitud
sekarang	nyyd
sekarang	nüüd
sudah	juba
pengarah	direktor
pengarah	režissöör
pengarah	lavastaja
pengarah	direktorite
world	maailma
world	maailm
fifa	fifa
pantai	rand
pantai	beach
pantai	rannad
pertempuran	lahinguid
pertempuran	lahingud
pertempuran	lahing
afrika	aafrika
afrika	aafrika
sembilan	üheksa
karya	meistriteos
jam	tundides
jam	tunde
jam	tunnid
jam	tundi
jam	tund
jam	kell
jam	kella
drama	draama
istilah	terminoloogia
top	top
top	ülal
top	ülalt
top	ülemine
portal	portaalid
portal	portaali
portal	portaal
masalah	probleem
masalah	probleemi
masalah	probleemiks
masalah	probleemid
john	john
mati	sure
mati	surra
mati	surnud
mengandungi	sisaldab
berkenaan	kohaldatav
ali	ali
pelajaran	tunnid
pelajaran	õppetunnid
pelajaran	õppetund
pelajaran	õppetunni
ikan	kala
ikan	kalad
asli	ehtne
membantu	aitamine
membantu	aidates
membantu	aitan
membantu	aitab
membantu	abivalmis
membantu	abi
membantu	appi
membantu	aidake
haute	haute
khas	tüüpilised
khas	tüüpiline
rusia	vene
rusia	venelane
rusia	venemaa
rusia	venelased
keputusan	otsus
keputusan	otsused
keputusan	tulemused
bandaraya	linn
bandaraya	linna
bandaraya	city
bandaraya	linnad
single	vallalised
single	üksik
single	ühtne
single	valla
single	ühtse
single	ühekordne
single	vallaline
imej	piltide
imej	pildid
imej	pilt
imej	pildi
purata	keskmine
purata	avg
malam	õhtu
malam	öö
malam	ööd
rom	roman
rom	rooma
rom	rom
jaya	jaya
tambahan	täiendavad
tambahan	täiendav
tambahan	ekstra
tambahan	extra
tambahan	liitmine
tan	tonni
tan	tonn
tan	tan
empayar	impeeriumid
empayar	impeerium
empayar	impeeriumi
bebas	sõltumatud
bebas	iseseisev
bebas	sõltumatu
hal	asi
hal	hal
laluan	asukoht
laluan	rada
industri	industries
industri	tööstus
industri	tööstuse
industri	tootmisharu
industri	tööstusliku
industri	tööstus
industri	tööstuslik
proses	protsess
proses	protsessi
proses	protsessid
muncul	ilmus
muncul	ilmunud
muncul	ilmub
pusingan	raundi
pusingan	ümar
pusingan	ümmargused
pusingan	ümmargune
pusingan	voor
jawatan	positsioonid
jawatan	ametikohtade
jawatan	postitusi
jawatan	postitused
jawatan	ametikohad
jawatan	asukoht
jawatan	positsioon
jawatan	asend
tak	mitte
tak	ei
tak	tak
tenaga	energiat
tenaga	energia
tenaga	energeetika
tenaga	power
tenaga	võimu
tenaga	võim
tenaga	võimsus
tenaga	jõud
teknologi	tehnoloogiad
teknologi	tehnoloogiate
teknologi	tehnoloogiaid
teknologi	tehnoloogia
mencapai	jõuab
mencapai	saavutamine
bangsa	rahvus
melebihi	ületamine
melebihi	ületatud
melebihi	ületanud
melebihi	ületas
persatuan	ühendused
persatuan	assotsiatsioon
model	mudelid
model	modellid
model	mudel
model	modell
model	näidis
slovakia	slovaki
slovakia	slovakkia
slovakia	slovakkia
diberikan	antud
england	inglismaal
england	inglismaa
minit	minutid
minit	minut
dipanggil	helistas
tun	tun
sesuatu	midagi
kanada	kanada
kanada	kanada
abu	tuhk
abu	ash
abu	tuhk
abu	abu
baginda	sire
kategori	kategooria
kategori	kategooriad
kebolehan	võime
mudah	lihtne
mudah	kerge
hubungan	suhted
hubungan	suhe
hubungan	seos
hubungan	suhted
hubungan	suhted
allah	jumal
allah	allah
ditubuhkan	asutatud
pembahagian	diviis
pembahagian	rajoon
pembahagian	osakond
pembahagian	osakonnad
pembahagian	rajoonid
pembahagian	vaheseinad
bilik	tuppa
bilik	ruum
bilik	tuba
bilik	toad
bilik	ruumid
tapak	saidi
tapak	ala
tapak	alade
#aaa	#aaa
projek	projekt
projek	projekti
projek	projektid
hati	südant
hati	südame
hati	süda
hati	maksa
hati	maks
hati	südamed
moden	tänapäeva
moden	moodne
moden	kaasaegne
pertahanan	kaitse
pertahanan	kaitse
pertahanan	riigikaitse
enam	kuus
pemerintahan	valitsus
televisyen	televiisorite
televisyen	televiisor
televisyen	televisiooni
televisyen	televisioon
wang	raha
wang	wang
berkaitan	asjakohane
berkaitan	asjakohased
berkaitan	seonduv
berkaitan	seotud
budaya	kultuuri
budaya	kultuur
budaya	kultuurilised
budaya	kultuuriline
website	koduleht
website	veebileht
website	veebisait
website	kodulehekülg
pas	pas
kes	case
kes	kohtuasi
kes	juhtum
kes	juhud
kes	juhtumid
perkara	asjad
perkara	asju
perkara	asi
lee	lee
komputer	arvuti
komputer	arvutid
nilai	väärtused
nilai	väärtus
dihasilkan	toodetud
dihasilkan	tekitatud
kegunaan	kasutamine
kegunaan	kasutus
kegunaan	kasutab
tuan	söör
tuan	tuan
telefon	telefoni
telefon	telefon
telefon	telefoni
telefon	telefon
datang	tulekul
datang	tulemas
datang	tuleb
cuba	proovi
cuba	kuuba
cuba	kuuba
buat	make
saat	sekundid
saat	sekundit
tarikh	kuupäev
perjanjian	kokkulepe
perjanjian	tehing
perjanjian	kokkulepe
perjanjian	leping
perjanjian	leping
perjanjian	asutamisleping
perjanjian	lepingud
perjanjian	kokkulepped
harga	hinnad
harga	price
harga	hind
penuh	täis
penuh	täielik
diraja	kuninglik
diraja	royal
diraja	kuninglikud
media	meedia
operasi	toimingud
operasi	operatsioonid
operasi	toimimine
operasi	toiming
operasi	operatsioon
autonomi	autonoomia
autonomi	sõltumatus
autonomi	autonoomne
radio	raadio
radio	radio
pasir	liiv
pasir	liiva
senjata	relvad
senjata	relv
darjah	kraadi
darjah	kraadides
darjah	kraadi
darjah	kraad
penerbangan	lendu
penerbangan	lennu
penerbangan	lend
penerbangan	lennud
penerbangan	lende
penerbangan	airlines
penerbangan	lennunduse
penerbangan	lennundus
san	san
slovak	slovaki
slovak	slovakkia
asas	põhitõed
asas	põhi
asas	põhiline
asas	alus
mahkamah	kohus
york	york
york	yorki
abdullah	abdullah
tangan	käed
tangan	kätt
tangan	käe
tangan	käega
tangan	käsi
