ngc	ngc
kada	מתי
kada	כאשר
prvi	ראשון
prvi	קודם
prvi	ראשית
prvi	תחילה
deset	עשר
deset	ten
deset	עשרה
tip	גאי
tip	גיא
tip	סוג
odnos	יחס
između	בין
sljedeći	הבא
lokacija	המיקום
lokacija	מיקום
lokacija	מיקומים
svjetlost	אור
svjetlost	בהירות
masa	מיסה
masa	מסת
masa	המסה
masa	מסה
masa	קהל
masa	הקהל
baza	בסיס
objekti	מתקנים
objekti	מתקני
objekti	עצמים
objekti	אובייקט
objekti	חפצים
objekti	אובייקטים
pozicija	עמדה
pozicija	משרה
pozicija	העמדה
pozicija	עמדות
pozicija	תנוחות
karta	מפת
karta	מפה
karta	המפה
karta	כרטיס
karta	קארד
karta	קלף
karta	כרטיס
projekt	פרוייקט
projekt	מיזם
projekt	פרויקט
online	מחובר
online	באינטרנט
online	מקוון
online	מקוונת
dimenzije	ממדי
dimenzije	מימדים
dimenzije	ממדים
dimenzije	מידות
dok	בזמן
nasa	נאסא
night	לילה
kako	איך
kako	כיצד
atlas	atlas
atlas	אטלס
sky	שמיים
sky	סקיי
sky	שמים
sky	השמים
najbliži	הקרוב
dio	חלק
jedan	אחת
jedan	אחד
bilo	כל
radijalna	הרדיאלי
interaktivni	אינטראקטיבי
simbad	simbad
style	הסגנון
style	סטייל
style	סגנון
napravio	עשה
napravio	הכין
rezultat	ניקוד
rezultat	ציון
rezultat	תוצאות
rezultat	תוצאה
otkriće	דיסקברי
otkriće	התגלית
otkriće	תגלית
otkriće	גילוי
grad	טאון
grad	עיירה
grad	עיר
grad	העיר
grad	העיר
grad	עיר
grad	סיטי
tokom	במהלך
vrijeme	זמן
vrijeme	הזמן
vrijeme	עת
vrijeme	טיים
stranica	דף
stranica	עמוד
stranica	הדף
stranica	דפים
stranica	עמודים
dva	שני
dva	שניים
dva	שתיים
sastav	הרכבה
log	אופציונלי
log	יומן
hrvatska	קרואטיה
ukupno	הכולל
msg	msg
baz	באז
županija	המחוז
županija	מחוז
knjiga	ספר
knjiga	ספרים
tri	שלושה
tri	שלוש
tri	three
bosna	בוסניה
bili	בילי
bili	היו
prije	לפני
toga	זה
jer	כי
jer	בגלל
protiv	כנגד
protiv	נגד
ime	השם
ime	שם
nekoliko	מעטות
nekoliko	מעטים
nekoliko	זוג
stare	ישנה
stare	זקן
stare	ישן
stare	זקנה
jpg	jpg
republika	רפובליקה
republika	הרפובליקה
hercegovina	הרצגובינה
autor	סופרת
autor	מחבר
autor	סופר
autor	שחיבר
strane	צד
strane	צדדים
http	http
drugi	שניה
drugi	שנייה
drugi	שני
drugi	שנית
drugi	אחרים
drugi	אחר
drugi	אחרות
drugi	אחרים
drugi	ואחרים
tim	טים
tim	צוות
tim	קבוצה
danas	היום
iako	למרות
iako	למרות
teritorijalne	טריטוריאלי
bez	מבלי
bez	ללא
bez	בלי
koristi	להשתמש
koristi	שימוש
koristi	השתמש
koristi	משומש
koristi	בשימוש
preko	נגמר
preko	מעל
preko	באמצעות
preko	דרך
preko	ויה
jakov	יעקב
sad	כעת
sad	עכשיו
izdavač	מפרסם
vjerski	דתיות
vjerski	דת
vjerski	דתי
vjerski	דתית
vjerski	דתיים
sarajevo	סרייבו
naseljima	שכונות
naseljima	השכונות
naseljima	שכונות
veliki	גדולים
veliki	גדול
veliki	גדולה
veliki	ביג
veliki	גדולים
veliki	גדול
veliki	גדולה
put	נתיב
put	שביל
put	הנתיב
put	כביש
već	כבר
dana	ימים
dana	ימי
dana	הימים
dana	דיינה
dana	דנה
zvanična	רשמי
zvanična	רישמי
kroz	דרך
međutim	אולם
datoteka	קבצים
datoteka	תיקים
datoteka	קובץ
datoteka	הקובץ
caption	הכיתוב
caption	כיתוב
text	טקסט
text	הטקסט
općina	עיריות
općina	עירייה
općina	עיריית
ove	זה
ove	אלו
ove	אלה
koju	אשר
koju	איזה
nego	מאשר
pri	pri
sam	סם
sam	סאם
hiljade	אלף
hiljade	אלפים
film	סרט
film	קולנוע
film	סרט
države	מדינות
jedna	אחת
jedna	אחד
odnosno	בהתאמה
eliptična	אליפטי
država	מדינות
država	מדינה
država	המדינה
tada	ואז
njegov	שלו
grupe	קבוצות
jezik	לשון
jezik	שפה
#aaa	#aaa
kralj	המלך
kralj	קינג
kralj	מלך
napomena	תו
napomena	פתק
napomena	הערה
naselja	יישובים
vrlo	מאוד
glavni	המפקדת
glavni	ראשי
william	ויליאם
william	וויליאם
ona	היא
postoji	קיים
postoji	קיימת
četiri	four
četiri	ארבעה
četiri	ארבע
njegova	שלו
marta	מרטה
marta	מרתה
oni	הן
oni	הם
neki	כמה
neki	חלקם
osim	מלבד
osim	בנפרד
sistem	המערכת
sistem	מערכת
puta	פעמים
puta	הטיימס
puta	טיימס
puta	זמנים
mjesta	מקומות
mjesta	למקומות
mjesta	מושבי
mjesta	כסאות
mjesta	מושבים
mjesta	מושב
postao	להפוך
postao	הפכו
postao	הפך
postao	הפכה
dan	דן
dan	יום
dan	day
predstavlja	מתנות
predstavlja	מייצגת
predstavlja	מייצג
predstavlja	מהווה
predstavlja	תנוחות
velika	וליקה
velika	גדולים
velika	גדול
velika	גדולה
velika	גרנד
velika	גראנד
prvenstvo	אליפות
zajedno	יחד
zajedno	ביחד
zajedno	יחדיו
zatim	ואז
način	דרך
rat	מלחמה
rat	המלחמה
vrsta	סוג
vrsta	אדיב
vrsta	מין
vrsta	מינים
vrsta	זן
radi	פועל
radi	יצירות
radi	עובדת
radi	עובד
radi	עובדת
radi	עובד
top	תותח
top	טופ
top	עליון
top	צריח
bgcolor	bgcolor
tom	טום
tom	תום
uglavnom	בעיקר
uglavnom	ברובו
uglavnom	לרוב
uglavnom	בעיקר
cet	בלווייתן
tome	טומה
tome	טום
tome	תום
maja	מאיה
smrti	מיתות
mora	חייב
dobio	התקבלה
dobio	שהתקבלו
dobio	התקבל
dobio	קיבל
dobio	התקבלו
nalaze	ממצאים
nalaze	הממצאים
nagrada	פרס
nagrada	פרס
nagrada	גמול
svi	כולם
svi	כולם
svi	הכל
svi	כל
svi	כולם
veoma	מאוד
najbolji	best
sarajevu	סרייבו
rođen	נולדת
rođen	נולדתי
rođen	נולדו
rođen	נולד
rođen	נולדה
herschel	הרשל
npr	npr
američki	אמריקאים
američki	אמריקני
američki	אמריקאית
američki	אמריקאי
mnogo	המון
mnogo	הרבה
mnogo	הרבה
mnogo	לוט
područja	אזורים
područja	תחומים
jula	ביולי
jula	יולי
doba	הגיל
doba	גיל
drugim	אחרים
drugim	אחר
postoje	קיימות
postoje	קיים
postoje	קיימת
postoje	קיימים
zastava	הדגל
zastava	דגל
vrste	סוג
vrste	אדיב
vrste	הסוגים
vrste	סוגים
vrste	טיפוסים
jednom	פעם
uključujući	כולל
čak	אפילו
predsjednik	נשיא
predsjednik	נשיאה
predsjednik	הנשיא
ipak	עדיין
imena	שמות
posebno	במיוחד
posebno	במיוחד
posebno	בייחוד
posebno	ובמיוחד
treba	צורך
treba	זקוקה
treba	צריך
treba	צריכה
treba	זקוק
treba	צרכי
treba	צרכים
treba	הצרכים
album	האלבום
album	אלבום
vijek	גילאים
vijek	המאה
york	יורק
iii	iii
iii	השלישי
postaje	הופך
uvijek	תמיד
dolazi	בוא
dolazi	בואי
dolazi	בואו
dolazi	בא
dolazi	מגיע
dolazi	באה
dolazi	באים
većina	רובם
većina	רוב
većina	הרוב
većina	הכי
većina	רוב
većina	הרוב
liga	הליגה
liga	ליגה
koriste	להשתמש
koriste	שימוש
koriste	השתמש
sin	בני
sin	בן
njega	בו
njega	אותו
manje	פחות
sada	כעת
sada	עכשיו
juni	יוני
slika	התמונה
slika	תמונה
slika	תדמית
slika	התמונה
slika	תמונה
njemački	גרמני
njemački	גרמנית
njemački	גרמנים
njemački	גרמניה
znači	אמצעים
znači	אמצעי
ostrva	האיים
ostrva	איים
radio	עבדה
radio	עבד
radio	רדיו
radio	עובדת
radio	עובד
dijela	חלקים
djela	דידס
djela	מעשים
život	life
život	החיים
život	חיים
augusta	אוגוסטה
rijeka	ריבר
rijeka	הנהר
rijeka	נהר
rijeka	רייקה
prava	זכויות
prava	הזכויות
januar	ינואר
januar	בינואר
žena	אשה
žena	אישה
žena	אשתו
žena	אשה
žena	רעיה
žena	אישה
februar	בפברואר
februar	פברואר
bosanski	בוסני
april	אפריל
mart	מארט
mart	מרץ
mart	צעדה
mart	במרץ
august	אוגוסט
pet	מחמד
pet	חמישה
pet	חמש
pet	five
osoba	האדם
osoba	אדם
septembar	ספטמבר
riječi	מלים
riječi	מילות
riječi	מילים
decembar	בדצמבר
decembar	דצמבר
juli	ביולי
juli	יולי
naselju	מקרקעין
sezona	עונה
sezona	העונה
sezona	עונות
maj	במאי
maj	מיי
maj	מאי
ostali	אחרות
ostali	אחרים
ostali	ואחרים
ponovo	שוב
centar	המרכז
centar	מרכז
centar	סנטר
centar	המרכז
centar	מרכז
centar	הקניון
centar	קניון
regija	אזור
njemačka	גרמניה
polje	שטח
polje	שדה
oktobar	באוקטובר
oktobar	אוקטובר
počinje	מתחיל
počinje	מתחיל
počinje	מתחילה
počinje	מתחיל
počinje	החל
osvojio	כבש
rezultati	תוצאות
rezultati	התוצאות
francuski	צרפתי
francuski	צרפתית
francuski	צרפתים
ekipe	קרוז
ekipe	קבוצות
ekipe	צוותי
ekipe	צוותים
kluba	קלאב
kluba	מועדון
kluba	המועדון
igra	משחק
igra	המשחק
ekipa	צוות
ekipa	קבוצה
ekipa	צוות
primjer	דוגמא
primjer	לדוגמה
primjer	דוגמה
tijelo	גוף
tijelo	הגוף
tijelo	גופה
fifa	מונדיאל
onda	ואז
nešto	משהו
nešto	משו
tijela	גוף
tijela	הגוף
tijela	גופה
tijela	הלוחות
tijela	לוחות
tijela	גוף
tijela	גופים
tijela	גופות
web	אתר
web	האתר
web	אינטרנט
mnogi	הרבה
mnogi	רבות
mnogi	רבים
malo	מאלו
malo	קטן
malo	קטנה
malo	ליטל
rad	עבודה
ispod	מתחת
ispod	מתחת
ispod	למטה
ispod	בהמשך
ispod	להלן
putem	באמצעות
putem	דרך
putem	ויה
joj	שלה
joj	בה
joj	לה
joj	עליה
joj	אותה
vlast	דומיניון
vlast	כוח
vlast	עוצמה
vlast	כח
vlast	power
vlast	ממשלה
vlast	הממשלה
vlast	ממשל
red	הסדר
red	הזמנה
red	סדר
red	פקודה
nacionalni	לאומי
nacionalni	לאומית
jato	מקבץ
jato	אשכול
novembar	נובמבר
novembar	בנובמבר
kup	קופה
kup	גביע
kup	ספל
kup	כוס
san	חלום
san	החלום
san	לחלום
san	סאן
san	סן
ćelije	תאים
članak	כתבה
članak	המאמר
članak	מאמר
pravo	סטרייט
pravo	ישר
pravo	ימני
pravo	ימין
pravo	צודק
pravo	נכון
ovdje	פה
ovdje	כאן
unutar	בפנים
unutar	בתוכו
unutar	בתוך
unutar	פנימה
van	ואן
snage	כוח
snage	חוזק
snage	עוצמה
snage	כח
nova	נובה
počeo	התחלת
počeo	התחלנו
počeo	התחיל
počeo	התחלתי
počeo	התחילה
počeo	החלה
počeo	החל
engleski	אנגלית
razvoj	פיתוח
razvoj	התפתחות
čini	גורם
čini	הופך
mnoge	הרבה
mnoge	רבות
mnoge	רבים
džamija	המסגד
džamija	מסגד
oblik	צורת
oblik	צורה
oblik	הטופס
oblik	צורת
oblik	טופס
oblik	צורה
živi	פרנסה
živi	חי
jedinica	יחידות
jedinica	יחידה
umro	מת
umro	מתו
umro	מתה
njen	שלה
njen	בה
njen	לה
njen	עליה
njen	אותה
dobro	טובה
dobro	טוב
dobro	יופי
dobro	פיין
dobro	קנס
poznata	ידוע
poznata	הידוע
poznata	ידועה
poznata	ידועים
poznata	מפורסם
poznata	מפורסמים
poznata	המפורסם
poznata	מפורסמות
poznata	מפורסמת
ruka	זרוע
govori	דבר
govori	דברי
čvor	צומת
čvor	פירושונים
čvor	קשר
moguće	יתכן
moguće	ייתכן
moguće	אפשרית
moguće	אפשרי
mali	קטן
mali	קטנים
mali	קטנה
mali	סמול
mali	קטנות
mali	קטן
mali	קטנה
mali	ליטל
mali	קיד
mali	ילד
mali	מלי
mali	מאלי
otvoreno	בגלוי
otvoreno	לפתוח
otvoreno	פתח
otvoreno	פתוחים
otvoreno	פתחי
otvoreno	פתוחה
otvoreno	פתוח
stanje	סיטואציה
stanje	מצב
stanje	תנאי
stanje	מצב
odnosu	קרבה
odnosu	קירבה
odnosu	יחס
razgovor	שיחה
razgovor	השיחה
razgovor	שיחת
postala	הפכו
postala	הפך
postala	הפכה
pjesme	שירים
pjesme	השירים
gornji	עליון
gornji	העליונה
zagreb	זאגרב
verzija	גרסה
verzija	גירסה
verzija	הגרסה
verzija	גרסא
verzija	גרסת
link	קישור
link	לינק
iznad	לעיל
iznad	מעל
historija	היסטוריה
historija	ההיסטוריה
general	כללי
general	גנרל
francuska	צרפת
kraj	סיום
kraj	סוף
kraj	סופו
kraj	קץ
selo	כפר
selo	הכפר
pomoć	סיוע
pomoć	עזרה
pomoć	עזור
pomoć	עזרי
okrug	המחוז
okrug	מחוז
okrug	הפלך
okrug	מחוז
iznosi	סכומים
iznosi	כמויות
tekst	טקסט
tekst	הטקסט
porodice	משפחות
dnk	dna
trenutno	כרגע
trenutno	כיום
otac	אבא
otac	אבי
otac	אב
njegovo	שלו
bolesti	מחלות
rowspan	rowspan
more	הים
more	ים
ostale	אחרים
ostale	אחר
osnovu	מבוסס
osnovu	בסיס
djevica	בתול
djevica	בתולה
ponekad	לפעמים
ponekad	לעתים
nagrade	פרסים
nagrade	גמול
nagrade	פרס
nagrade	פרסים
nagrade	פרסים
ćelija	תא
riječ	מלה
riječ	מילה
svjetski	העולם
svjetski	עולם
valign	valign
žene	נשים
proces	תהליך
proces	התהליך
poznati	מפורסם
poznati	מפורסמים
poznati	המפורסם
poznati	מפורסמות
poznati	מפורסמת
pobjednik	זוכה
pobjednik	מנצח
pobjednik	המנצח
pobjednik	הזוכה
odnosi	יחסים
odnosi	יחסי
umjesto	ובמקום
umjesto	במקום
luka	לוקה
luka	נמל
luka	פורט
boje	צבעים
boje	צבעים
boje	הצבעים
boje	צבע
potpuno	במלואו
potpuno	לגמרי
potpuno	לחלוטין
potpuno	לגמרי
potpuno	לחלוטין
ivan	איוואן
ivan	איוון
igre	משחקים
različitih	שונות
različitih	שונה
različitih	שונים
različitih	מגוון
različitih	גיוון
daje	הנתינה
daje	מתן
daje	נתינה
daje	שנותן
daje	מעניק
daje	נותן
daje	מעניקה
niz	סדרה
niz	רצף
glumac	שחקן
glumac	השחקן
ono	אונו
hrvatski	קרואטית
html	html
lav	אריה
lav	האריה
lav	לאו
lav	ליאו
car	הצאר
windows	windows
windows	חלון
windows	חלונות
beograd	בלגרד
nauka	מדע
nauka	מדעים
ratu	מלחמה
ratu	המלחמה
strani	סייד
strani	צד
strani	לצד
strani	הצד
strani	זר
strani	זרה
strani	זרות
carstvo	אמפייר
carstvo	אימפריה
carstvo	האימפריה
šest	שש
šest	six
šest	שישה
stari	ישנה
stari	זקן
stari	ישן
stari	זקנה
stari	אחי
der	דר
robert	רוברט
metara	מטרים
metara	מטר
metara	מטרים
metara	מטר
članaka	מאמרים
političar	פוליטיקאי
oblasti	אזורים
oblasti	תחומים
napisao	נכתב
napisao	כתובה
napisao	נכתבה
napisao	כתובים
napisao	כתוב
napisao	כתבה
napisao	כתבתי
napisao	כתב
napisao	כתבת
pisac	כותב
pisac	תסריטאי
pisac	סופר
takmičenje	תחרות
takmičenje	תחרות
takmičenje	התחרות
snaga	כוח
snaga	חוזק
snaga	עוצמה
snaga	כח
vlade	ממשלות
most	גשר
površina	משטח
osnovan	נוסדה
osnovan	נוסד
osnovan	ייסד
izvor	מקור
izvor	המקור
funkcija	פונקציה
funkcija	פונקציה
funkcija	פונקציות
igrač	שחקן
igrač	נגן
vjerovatno	כנראה
sjedište	מטה
sjedište	המפקדה
sjedište	מפקדה
čovjek	אנוש
čovjek	אנושי
čovjek	אדם
roman	רומן
roman	רומי
roman	רומן
promjene	שינויים
promjene	השינויים
promjene	משתנה
promjene	שינויי
promjene	שינוי
promjene	עודף
njihove	שלהם
treći	שלישי
treći	השלישי
treći	שלישית
joseph	יוסף
slike	תמונות
slike	תמונות
istraživanja	לחקור
istraživanja	לחקור
istraživanja	גלה
istraživanja	גלי
istraživanja	מחקר
različite	שונים
jezero	אגם
jezero	לייק
igrama	משחקים
veze	חיבורים
veze	קשרים
veze	טיס
veze	עניבות
colspan	colspan
mark	סמני
mark	מארק
mark	מרק
mark	סמן
dužina	אורך
dužina	האורך
serija	סדרה
serija	סידרה
serija	סדרת
uključuje	כולל
uključuje	כוללת
vrijednosti	הערכים
vrijednosti	ערכים
vrijednosti	שווי
vrijednosti	שווים
vrijednosti	שווה
dao	מסרו
dao	נתן
dao	נתנה
završio	סיימה
završio	הסתיים
završio	הסתיימה
završio	סיימתי
završio	סיים
rock	רוק
rock	סלע
frederick	פרדריק
odmah	מיד
odmah	מיידית
odmah	מייד
čime	ביצוע
čime	מכין
čime	מכינה
čime	ריצוף
čime	סלילה
vojska	צבא
vojska	צבאי
vojska	צבא
vidi	ראי
vidi	רואה
vidi	ראה
vidi	תראי
vidi	תראה
vidi	תראו
crkva	כנסיה
crkva	כנסייה
pjesma	שיר
pjesma	השיר
počela	התחלת
počela	התחלנו
počela	התחיל
počela	התחלתי
počela	התחילה
počela	החלה
počela	החל
sedam	seven
sedam	שבעה
sedam	שבע
brzo	מהר
brzo	מהיר
brzo	מהיר
brzo	מהר
brzo	במהירות
relativno	יחסית
relativno	יחסית
pjesama	שירים
pjesama	השירים
knjige	ספרים
dosta	מספיק
ubrzo	בקרוב
vladavine	שלטונו
pripadnost	שיוך
michael	מיכאל
michael	מייקל
sjeverna	צפון
voda	מיים
voda	מים
njihov	שלהם
porodica	משפחה
rada	ראדה
stanovništvo	תושבים
stanovništvo	מתמחים
stanovništvo	תושבים
dobila	התקבלה
dobila	שהתקבלו
dobila	התקבל
dobila	קיבל
dobila	התקבלו
rezultatom	ניקוד
rezultatom	ציון
polja	שדות
polja	פילדס
polja	השדות
njena	שלה
njena	שלה
njena	בה
njena	לה
njena	עליה
njena	אותה
zemlja	מדינה
zemlja	ארץ
zemlja	ארצי
zemlja	אדמה
zemlja	ארץ
zemlja	קרקע
zemlja	אדמה
zemlja	ארץ
zemlja	הארץ
savez	האיחוד
savez	איגוד
savez	איחוד
savez	הברית
savez	ברית
poznate	ידוע
poznate	הידוע
poznate	ידועה
poznate	ידועים
poznate	מפורסם
poznate	מפורסמים
poznate	המפורסם
poznate	מפורסמות
poznate	מפורסמת
djece	ילדים
iza	מאחורי
iza	מאחור
wisconsin	ויסקונסין
smrt	המוות
smrt	מות
smrt	מוות
program	תכנית
program	תוכנה
program	תוכנית
program	תוכנית
kraljica	מלכה
kraljica	המלכה
vrijednost	הערך
vrijednost	ערך
osobe	האדם
osobe	אדם
jedinice	יחידות
škola	לימודים
gradova	ערים
gradova	עיירות
drugo	שנית
funkcije	פונקציה
funkcije	פונקציות
slovenija	סלובניה
kaže	אומרת
kaže	אומר
početka	התחלה
početka	התחל
lista	רשימה
lista	הרשימה
jeste	עשה
jeste	כן
neka	תן
neka	תנו
naročito	במיוחד
naročito	בייחוד
naročito	ובמיוחד
you	את
you	אתה
you	אותך
igrao	שיחק
igrao	ניגן
dinastije	השושלות
harry	הארי
harry	הרי
sebe	לעצמי
sebe	בעצמי
sebe	עצמי
možda	אולי
možda	אולי
jezera	אגמים
pobjeda	הניצחון
pobjeda	נצחון
pobjeda	ניצחון
pobjeda	מנצח
pobjeda	לנצח
boja	צבע
boja	הצבע
boja	צבע
majka	אמא
majka	אימא
porijekla	מקור
porijekla	המקור
mala	תינוקת
mala	בייבי
mala	מותק
mala	בובה
mala	תינוק
mala	מאמי
mala	קטן
mala	קטנה
mala	ליטל
mala	מאלה
površine	משטח
rekao	סיפר
rekao	סיפרה
sela	הכפרים
sela	כפרים
sela	סילה
potom	ואז
proglašen	בשם
organizacija	ארגון
organizacija	הארגון
organizacija	ארגון
marija	מריה
peter	פיטר
peter	פטרוס
peter	פטר
arena	ארנה
arena	זירה
došao	באו
došao	הגיע
javlja	מדווחת
javlja	דיווח
javlja	מדווח
lewis	לואיס
njihova	שלהם
početak	התחלה
početak	התחל
početak	התחלה
početak	ההתחלה
skoro	כמעט
skoro	כמעט
paul	פאול
paul	פול
sarajeva	סרייבו
italijanski	איטלקית
italijanski	איטלקי
cara	הצאר
turnir	הטורניר
turnir	טורניר
filozof	פילוסוף
jna	jna
širom	ברחבי
širom	לאורך
širom	לרוחב
datum	תאריך
datum	התאריך
datum	דייט
pripada	שייך
pripada	שייכת
kuća	הבית
kuća	האוס
kuća	בית
albuma	אלבומים
novo	נובו
wiki	ויקי
zapravo	תכלס
zapravo	בעצם
zapravo	למעשה
neko	מישהו
neko	מישהי
neko	מישהו
neko	מישהו
dovoljno	מספיק
nalazili	המכילים
nalazili	המכיל
nalazili	שמכיל
str	str
kupa	חרוט
stvari	דברים
potrebno	דרושים
objavio	הוכרזה
objavio	הודיעה
objavio	הוכרז
objavio	הודיע
velikih	גדולים
velikih	גדול
velikih	גדולה
velikih	ביג
velikih	גדולים
velikih	גדול
velikih	גדולה
velikih	מעולה
velikih	נהדר
velikih	אחלה
velikih	גדול
smatraju	תשקול
smatraju	שקול
smatraju	לשקול
istovremeno	במקביל
srbi	סרבים
srbi	הסרבים
uspio	מנוהלת
uspio	מנוהל
uspio	הצליחה
uspio	הצליחו
uspio	הצליח
posljednji	אחרונה
posljednji	אחרונות
posljednji	האחרון
posljednji	אחרונים
posljednji	אחרון
mogućnost	אפשרות
srbija	סרביה
poznato	ידוע
poznato	הידוע
poznato	ידועה
poznato	ידועים
poznato	מוכרת
poznato	מוכר
gitara	גיטרה
prostor	חלל
prostor	מרחב
tačka	ספוט
tačka	נקודה
tačka	דוט
tačka	נקודה
tačka	נקודת
tačka	פוינט
cilj	מטרה
cilj	אובייקטיבי
cilj	המטרה
cilj	שער
cilj	מטרה
cilj	יעד
cilj	גול
www	www
sveti	קדוש
sveti	הקדוש
sveti	קדושה
sveti	קדושה
sveti	קודש
sveti	קדוש
sveti	קדושים
univerzitet	אוניברסיטה
univerzitet	האוניברסיטה
termin	המונח
termin	מונח
termin	פגישה
termin	מינוי
pennsylvania	פנסילבניה
god	שיהיה
proizvodi	מוצרים
proizvodi	מייצרת
kvalifikacije	הכשרה
kvalifikacije	כישורים
bivši	לשעבר
crna	שחורה
crna	השחור
crna	black
crna	שחור
zapadu	המערב
zapadu	ווסט
zapadu	מערבה
zapadu	מערב
zapadu	וסט
zapadu	המערבי
zapadu	מערב
zapadu	מערבי
muzika	מוסיקה
muzika	מוזיקה
seriji	סדרה
seriji	סידרה
seriji	סדרת
status	הסטטוס
status	מצב
status	סטטוס
status	מעמד
tamo	שם
muslimani	מוסלמים
plemena	שבטים
plemena	השבטים
plemena	שבט
plemena	השבט
kapacitet	קיבולת
ostrvo	אי
ostrvo	האי
ostrvo	איסלה
ribe	דג
ribe	פיש
ribe	דגים
internet	אינטרנט
internet	האינטרנט
gradovi	ערים
gradovi	הערים
aleksandar	אלכסנדר
izdanje	המהדורה
izdanje	מהדורה
albert	אלברט
albert	אלבר
nastupa	ביצוע
mogućnosti	אפשרויות
mogućnosti	הזדמנויות
list	עלה
list	העלה
dugo	ארוך
dugo	ארוכה
dugo	לונג
materijala	חומרי
materijala	חומר
materijala	חומרים
nacionalna	לאומי
nacionalna	לאומית
teško	בקושי
teško	קשה
teško	קשיח
teško	קשה
teško	קשים
službeni	רשמי
službeni	רישמי
opet	שוב
utrke	גזעים
utrke	מירוצים
položaj	עמדה
položaj	משרה
položaj	העמדה
vrh	טיפ
vrh	תשר
vrh	עצה
real	ריאל
real	אמיתי
real	אמיתית
real	אמיתיים
real	אמיתיות
veza	קישורים
veza	חיבור
veza	החיבור
veza	קשר
veza	קישור
veza	לינק
svijet	העולם
svijet	עולם
visina	גובה
visina	גובה
glumica	שחקנית
kompanija	החברה
kompanija	חברה
kompanija	פלוגה
britanski	בריטים
britanski	בריטי
britanski	בריטית
united	יונייטד
united	מאוחדים
razloga	סיבות
struktura	מבנים
struktura	מבנה
wikipedia	ויקיפדיה
kosti	עצמות
kosti	בונס
kosti	בונז
problem	הבעיה
problem	בעייה
problem	בעיה
priča	סיפור
formula	הנוסחה
formula	נוסחה
formula	פורמולה
stoga	לכן
stoga	לפיכך
london	לונדון
aktivnosti	פעילויות
režiser	במאי
režiser	מנהל
uključuju	כלול
međunarodni	international
međunarodni	בינלאומית
međunarodni	בינלאומי
međunarodni	הבינלאומי
vratio	הוחזר
vratio	חזר
partija	מפלגה
partija	מסיבה
partija	המפלגה
partija	מפלגת
uloga	תפקיד
uloga	התפקיד
illinois	אילינוי
ostao	נשארה
ostao	נשארתי
ostao	נשאר
maglina	ערפילית
kiseline	חומצה
uspjeh	הצלחה
png	png
pojam	מושג
pojam	תפיסה
louis	לואי
