категория	kategori
произход	asalnya
произход	asalnya
точка	item
точка	takat
точка	point
фридрих	friedrich
фридрих	frederick
сърбия	serbia
академия	akademi
академия	academy
първо	pertama
първо	first
първо	dulu
първо	dahulu
предимно	terutamanya
предимно	kebanyakannya
силно	bising
силно	keras
силно	strong
силно	kukuh
силно	kuat
силно	susah
силно	hard
силно	keras
писатели	penulis
годината	tahun
михаил	mikhail
михаил	mihail
членове	ahli
членове	members
всичко	semuanya
всичко	segalanya
всичко	semua
включително	termasuk
българско	bulgaria
птица	burung
влиза	memasuki
автор	pengarang
автор	penulis
автор	author
орден	orden
възраст	usia
възраст	umur
комитет	jawatankuasa
комитет	committee
комитет	panitia
добър	good
добър	gud
езици	bahasa
държави	negara
бързо	cepat
бързо	laju
личности	personaliti
сега	sekarang
сега	skrg
сега	now
сега	kini
ссср	soviet
ссср	soviet
връх	gunung
връх	mount
връх	lekap
връх	puncak
учи	study
учи	kajian
битката	pertempuran
битката	peperangan
ред	tempahan
ред	pesanan
ред	susunan
ред	tempah
ред	order
ред	merah
ред	red
ред	kayuh
мач	game
мач	permainan
мач	permain
мач	mancis
мач	padan
турция	turkey
турция	turki
дивизия	divisyen
дивизия	pembahagian
дивизия	bahagian
макар	sungguhpun
макар	walaupun
макар	walau
макар	though
макар	meskipun
макар	walaupun
макар	walau
събития	peristiwa
събития	acara
серия	series
серия	siri
серия	seri
серия	serie
градът	bandar
градът	city
градът	bandaraya
градът	bandar
градът	kota
планина	gunung
планина	mountain
планина	pergunungan
планина	gunung
планина	mount
планина	lekap
нещо	sesuatu
ляво	kiri
сан	san
причина	alasan
причина	sebab
причина	reason
бразилия	brazil
бразилия	brasil
начало	mulakan
начало	start
начало	mula
начало	awai
биография	bio
биография	biodata
биография	biografi
движение	gerakan
движение	pergerakan
движение	gerak
движение	gerak
движение	gerakan
движение	pergerakan
актьор	pelakon
централна	pusat
париж	paris
починал	almarhum
починал	mendiang
починал	allahyarham
музей	muzium
книга	kitab
книга	tempah
книга	book
какво	alahai
какво	ape
едва	nyaris
йорк	york
главно	terutamanya
главно	kebanyakannya
голямо	large
голямо	besar
голямо	besar
константин	konstantin
константин	constantine
константин	constantin
япония	jepun
полша	poland
филип	philippe
филип	philip
филип	filip
филип	phillip
командир	komander
носи	carry
носи	pakai
австралия	australia
сила	kekuatan
сила	force
сила	paksa
сила	tenaga
сила	power
сила	kuasa
цялата	keseluruhan
цялата	whole
потребител	consumer
потребител	penguna
потребител	user
потребител	pengguna
точно	tepat
точно	accurate
точно	exactly
точно	persis
смърт	kematian
смърт	death
смърт	maut
смърт	ajal
германски	jerman
носител	carrier
носител	pembawa
правителство	pemerintahan
правителство	kerajaan
президент	presiden
полк	rejimen
полк	polk
футбол	soccer
футбол	bolasepak
случай	kes
означава	bermaksud
означава	bererti
означава	ertinya
против	terhadap
раждане	lahir
раждане	melahirkan
раждане	birth
раждане	kelahiran
раждане	beranak
изкуство	seni
изкуство	kesenian
изкуство	seni
изкуство	kesenian
азия	asia
версия	version
версия	versi
малка	kecik
малка	kecil
малка	kecik
малка	malka
театър	teater
театър	teater
приема	menerima
пак	lagi
пак	semula
източна	timur
индия	india
лондон	london
британски	british
основно	terutamanya
отношение	perangai
отношение	attitude
отношение	sikap
текст	teks
текст	lirik
пет	lima
образование	pendidikan
главен	utama
понякога	terkadang
понякога	kadang
понякога	kadangkala
понякога	sometimes
някой	seseorang
някой	someone
някой	seseorang
въстание	pemberontakan
въстание	insurrection
въстание	pemberontakan
въстание	pemberontakan
левски	levski
военен	ketenteraan
военен	tentera
казва	kata
казва	says
следва	mengikut
малък	kecik
малък	kecil
малък	kecik
носители	pembawa
сметка	akaun
сметка	tab
разлика	ber
разлика	beza
разлика	perbezaan
рок	batu
рок	rock
създаването	penciptaan
дом	rumah
дом	dom
кралство	kingdom
кралство	kerajaan
същото	sama
същото	same
учител	tutor
учител	cikgu
учител	teacher
учител	guru
известна	known
известна	dikenali
известна	diketahui
известна	famous
починали	almarhum
починали	mendiang
починали	allahyarham
игри	gaming
игри	permainan
игри	permainan
игри	games
игри	game
албуми	album
напълно	fully
напълно	sepenuhnya
напълно	totally
клуб	club
клуб	kelab
бряг	beach
бряг	pantai
бряг	coast
месеца	bulan
мексико	mexico
състояние	status
състояние	syarat
състояние	kondisi
превод	terjemahan
превод	penterjemahan
директор	pengarah
директор	pengetua
институт	institute
институт	institut
канада	kanada
канада	canada
сигурност	sekuriti
сигурност	keselamatan
бургас	burgas
румъния	romania
румъния	romania
основни	utama
основни	asas
основни	asasnya
основни	asas
основни	basic
действия	action
действия	tindakan
действия	aksi
действия	laga
действия	tindakan
нар	nar
нар	delima
метра	meter
събрание	perjumpaan
събрание	rapat
събрание	mesyuarat
събрание	meeting
събрание	perhimpunan
събрание	assembly
иванов	ivanov
войни	warriors
войни	pejuang
войни	peperangan
войни	wars
войни	perang
имена	nama
имена	names
изключително	ekslusif
изключително	exclusive
изключително	eksklusif
изключително	amat
изключително	teramat
изключително	esklusif
жена	wanita
жена	perempuan
жена	betina
жена	isteri
жена	wife
доклад	report
доклад	lapor
доклад	laporkan
доклад	laporan
унгария	hungary
димитров	dimitrov
изследвания	ujian
изследвания	siasatan
изследвания	studies
изследвания	kajian
изследвания	pengajian
изследвания	research
изследвания	kajian
изследвания	penyelidikan
реката	sungai
реката	river
кирил	cyril
кирил	kiril
кирил	kirill
египет	mesir
формула	formula
номер	nombor
обща	umum
обща	jeneral
обща	general
обща	lumrah
обща	common
обща	total
обща	jumlah
вестник	akhbar
опит	experience
опит	pengalaman
животни	haiwan
животни	haiwan
нито	nor
разпространение	agihkan
разпространение	edar
разпространение	dissemination
разпространение	sebarkan
разпространение	agihan
разпространение	pengagihan
разпространение	pengedaran
актриса	pelakon
австрия	austria
австрия	austria
художник	pelukis
художник	artis
художник	artist
търново	tarnovo
назначен	ditugaskan
мачове	perlawanan
мачове	padan
мачове	mancis
мачове	padanan
територия	wilayah
сингъл	single
сингъл	bujang
сингъл	singel
друго	lain
победа	win
победа	menang
победа	kemenangan
победа	victory
борис	boris
права	hak
университета	universiti
княз	putera
режисьор	pengarah
служи	hidang
съществува	wujud
съдържа	mengandungi
програма	program
програма	program
решение	decision
решение	keputusannya
решение	keputusan
решение	penyelesaian
решение	solution
защита	protect
защита	melindungi
защита	lindungi
защита	perlindungan
защита	pertahanan
защита	pertahanan
гора	gora
гора	hutan
идва	comes
идва	datang
идва	coming
хайнрих	heinrich
просто	hany
просто	cuma
просто	hanya
столицата	modal
столицата	capital
официално	rasmi
официално	official
официално	officially
официално	formal
системи	sistem
страници	pages
страници	mukasurat
страници	halaman
влияние	impak
влияние	hentaman
влияние	pengaruh
съд	kapal
съд	wadah
съд	court
съд	mahkamah
йохан	johann
йохан	johan
йохан	jochen
портал	portal
портал	gateway
купа	mangkuk
купа	piala
купа	cup
купа	cawan
мрежа	net
мрежа	kelambu
мрежа	grid
мрежа	rangkaian
мрежа	network
проект	projek
производство	production
производство	pengeluaran
производство	produksi
производство	pengilangan
производство	perkilangan
създаване	mencipta
създаване	penciptaan
изцяло	fully
проф	prof
цвят	warna
цвят	colour
цвят	warna
владимир	wladimir
владимир	vladimir
промени	perubahan
промени	perubahan
промени	ubah
гола	naked
гола	nude
поле	bidang
поле	medan
области	domain
позиция	posisi
позиция	kedudukan
позиция	jawatan
професор	profesor
професор	professor
лятото	summer
продължение	continuation
продължение	susulan
продължение	berterusan
джеймс	james
описание	description
родена	lahir
родена	dilahirkan
родена	born
възможност	kebarangkalian
възможност	kemungkinan
възможност	peluang
възможност	kesempatan
разположени	bertempat
разположени	disebarkan
луций	lucius
километра	kilometer
вилхелм	wilhelm
калифорния	california
зона	zon
зона	keluasan
зона	kawasan
зона	area
винаги	always
винаги	sentiasa
винаги	selalu
издание	edition
издание	edisi
трети	ketiga
планината	gunung
планината	mountain
планината	pergunungan
планината	gunung
планината	mount
планината	lekap
сгради	bangunan
условия	terma
условия	syarat
статут	status
цели	objektif
цели	matlamat
селище	penyelesaian
тодор	todor
политици	politik
политици	pkr
техните	their
парк	park
парк	taman
тялото	body
тялото	bodi
тялото	badan
пространство	ruang
пространство	space
пространство	angkasa
актьори	pelakon
организации	organisasi
организации	pertubuhan
песен	lagu
песен	song
военна	ketenteraan
военна	tentera
швеция	sweden
йоан	john
клас	kelas
клас	class
близост	closeness
златен	golden
златен	emas
златен	keemasan
златен	emas
златен	gold
поп	pop
сестра	saudari
сестра	adik
сестра	nurse
сестра	jururawat
второ	kedua
второ	second
второ	kedua
земя	bumi
земя	land
земя	tanah
земя	darat
земя	kontang
земя	tanah
земя	ground
земи	lands
земи	tanah
земи	land
земи	tanah
земи	darat
земи	kontang
цска	cska
турски	halwa
турски	turki
турски	turkish
проблеми	buai
проблеми	masalah
проблеми	menyusahkan
проблеми	masalah
проблеми	persoalan
проблеми	isu
европейски	eropah
случаи	kes
пост	pos
пост	post
пътя	jalan
пътя	road
процес	process
процес	proses
представител	rep
представител	perwakilan
представител	wakil
участието	penyertaan
гай	gaius
гай	miang
гай	guy
местоположение	lokasi
местоположение	location
ново	new
ново	baharu
ново	baru
списание	magazine
списание	majalah
елементи	barangan
елементи	item
елементи	unsur
битка	pertempuran
битка	peperangan
битка	pertempuran
битка	combat
битка	memerangi
битка	tempur
битка	lawan
битка	berlawan
битка	bergaduh
битка	fight
съдия	hakim
съдия	pengadil
връзки	sambungan
връзки	perhubungan
връзки	hubungan
връзки	pautan
връзки	link
средства	dana
произведения	works
произведения	berfungsi
ниво	aras
езерото	tasik
езерото	lake
армията	tentera
армията	army
разположена	bertempat
разположена	terletak
петров	petrov
месец	bulan
испански	sepanyol
украйна	ukraine
убит	dibunuh
убит	tewas
убит	terbunuh
убит	terbunuh
създаден	dicipta
създадена	dicipta
столица	modal
столица	capital
черно	black
черно	hitam
царство	kingdom
царство	kerajaan
поет	penyair
поет	pujangga
двойки	pasangan
двойки	pairs
републикански	republikan
републикански	republik
успех	kejayaan
успех	sukses
успех	berjaya
успех	success
павел	pavel
брак	nikah
брак	jodoh
брак	perkahwinan
брак	berkhawin
секретар	setiausaha
компания	syarikat
съпругата	isteri
съпругата	wife
представители	perwakilan
годишна	tahunan
вместо	sebaliknya
издаден	dikeluarkan
тракия	thrace
възможно	munasabah
възможно	kemungkinan
висока	tinggi
висока	tall
ширина	latitud
ширина	lebar
загора	zagora
източник	sumber
модел	model
колев	kolev
културни	kebudayaan
културни	budaya
статистика	statistik
статистика	statistik
статистика	statistik
статистика	statistic
анна	anna
момент	momen
момент	moment
температура	demam
температура	suhu
предлага	proposes
предлага	menawarkan
предлага	tawaran
глава	bab
глава	kepala
водата	air
дело	kes
отношения	perhubungan
отношения	hubungan
отношения	hubungan
отношения	perhubungan
отношения	hubungan
отношения	relationship
позволява	membolehkan
медал	pingat
медал	medal
въпрос	persoalan
въпрос	soalan
пол	jantina
пол	paulus
пол	paul
дружество	syarikat
профил	profile
профил	profil
съществуват	wujud
сезона	musim
сградата	bangunan
сградата	membina
значително	ketara
значително	ketara
определя	menentukan
определя	set
определя	mentakrifkan
определя	takrifkan
основан	diasaskan
русе	ruse
кораб	kapal
кораб	wadah
кораб	kapal
кораб	ship
кораб	kraf
кораб	craft
кораб	sampan
кораб	bot
кораб	perahu
кораб	boat
икономика	ekonomi
икономика	ekonomi
кюстендил	kyustendil
офицер	pegawai
офицер	perwira
офицер	officer
цялото	keseluruhan
цялото	whole
теория	teori
общество	masyarakat
дълго	panjang
дълго	long
райони	kawasan
езеро	tasik
езеро	lake
папа	paus
папа	pope
спас	spa
спас	spas
основа	foundation
основа	base
основа	pengkalan
основа	asas
елизабет	elizabeth
елизабет	elisabeth
дума	perkataan
полет	paulette
полет	flight
полет	penerbangan
двама	dua
реки	sungai
среда	persekitaran
среда	sekitarnya
среда	persekitaran
избори	election
избори	pilihanraya
избори	pilihanraya
ясно	clear
ясно	jelas
ясно	jelas
актриси	actresses
актриси	pelakon
минути	minit
минути	minit
паметник	tugu
паметник	monumen
губи	kalah
губи	kalah
достатъчно	mencukupi
достатъчно	cukup
достатъчно	secukupnya
достатъчно	cukuplah
формата	shape
формата	bentukkan
формата	bentuk
включват	sertakan
включват	termasuk
включват	merangkumi
уилям	william
белгия	belgium
говори	bincang
говори	bercakap
говори	bercakap
говори	cakap
думи	perkataan
школа	sekolah
епархия	keuskupan
шест	six
шест	enam
хиляди	ribuan
хиляди	beribu
заместник	timbalan
гвинея	guinea
храм	kuil
храм	temple
храм	kuil
горна	upper
отказва	dinafikan
постепенно	bertahap
романи	novel
построена	dibina
забележителности	penglihatan
забележителности	bersiar
забележителности	persiaran
забележителности	bersiaran
контрол	kawalan
контрол	kawalan
жан	jean
жан	jeanne
интернет	internet
американска	american
американска	amerika
границата	sempadan
римска	roman
римска	rom
океан	samudera
океан	lautan
океан	ocean
зрители	penonton
география	geografi
победи	beat
победи	rentak
победи	win
победи	menang
елена	helena
елена	elena
статистиката	statistik
роли	rolly
роли	peranan
роли	rolls
роли	gulung
лудвиг	ludwig
космически	kosmos
космически	kosmik
представя	chiam
представя	mempersembahkan
сграда	bangunan
сграда	membina
македонски	macedonia
виж	lihat
виж	tengok
виж	look
съдържание	kandungan
съдържание	kandungannya
съдържание	kandungan
китара	guitar
китара	gitar
мъже	men
югославия	yugoslavia
епископ	biskop
епископ	bishop
северно	utara
северно	north
георгиев	georgiev
музиката	muzik
музиката	music
острова	pulau
острова	island
морски	marin
морски	marine
морски	maritime
морски	maritim
морски	nautika
иска	wants
иска	mahukan
черна	black
черна	hitam
високо	tinggi
използвани	diguna
използвани	digunakan
системата	system
системата	sistem
революция	revolusi
пример	contoh
луи	louis
луи	louie
олимпийски	olimpik
колумбия	columbia
колумбия	colombia
полски	polish
полски	poland
всъщност	sebenarnya
радио	radio
национална	national
национална	kebangsaan
политическа	politik
сръбски	serbia
маса	table
маса	jadual
маса	meja
маса	jisim
единствено	sahaja
обекти	objek
робърт	robert
борба	gusti
борба	perjuangan
борба	fighting
борба	bergaduh
борба	berlawan
борба	lawan
борба	berlawan
борба	bergaduh
борба	fight
направи	buat
практика	latihan
практика	latih
практика	amalan
епоха	era
епоха	epok
план	plan
швейцария	switzerland
швейцария	switzerland
швейцария	swiss
посолство	kedutaan
кариерата	kuari
военно	ketenteraan
военно	tentera
средно	purata
средно	medium
сериал	series
сериал	siri
сериал	seri
специално	khususnya
специално	istimewa
специално	special
материали	bahan
материали	material
материали	bahan
число	nombor
течение	loop
течение	gelung
поема	syair
поема	puisi
кораби	bot
кораби	perahu
кораби	kapal
кораби	ships
кораби	pembuluh
берлин	berlin
солун	thessaloniki
герой	hero
герой	wira
целта	sasaran
целта	target
саксония	saxe
саксония	saxony
началник	chief
началник	ketua
началник	kepala
форми	borang
класиране	kedudukan
класиране	pengelasan
класиране	klasifikasi
посока	destinasi
проекта	projek
спорт	sport
спорт	sukan
спорт	sukan
сам	bersendirian
сам	sendiri
сам	keseorangan
сам	sam
нищо	nothing
православна	ortodoks
играч	player
играч	pemain
широко	lebar
широко	luas
използван	diguna
използван	digunakan
принос	input
ото	otho
ото	otto
сравнително	perbandingan
сравнително	comparatively
публикува	menerbitkan
публикува	terbit
публикува	publish
публикува	terbitkan
библиотека	library
библиотека	pustaka
библиотека	perpustakaan
скорост	speed
скорост	kelajuan
редовни	biasa
редовни	regular
редовни	teratur
съветски	soviet
ръководител	penyelia
последен	last
къщи	rumah
къщи	homes
руско	rusia
южен	selatan
южен	selatan
птици	burung
открити	menemui
енергия	tenaga
световно	worldwide
световно	sejagat
световно	global
джордж	george
партии	parti
открит	menemui
открит	nemu
открит	terjumpa
открит	dijumpai
виена	vienna
южно	selatan
училището	sekolah
обект	object
обект	objek
обект	subjek
територии	wilayah
територии	wilayah
вариант	varian
вариант	kepelbagaian
вариант	variasi
долна	turunkan
долна	lower
династия	dinasti
бог	allah
телевизия	televisyen
футболен	bolasepak
издателство	penerbit
издателство	penerbitan
долината	valley
долината	lembah
принцеса	puteri
принцеса	princess
илия	ilya
илия	elijah
илия	elia
илия	ilija
дете	kid
дете	kanak
дете	anak
дете	child
защо	mengapa
защо	sebabnya
граница	sempadan
граница	sempadan
граница	hadkan
граница	had
граница	limit
аржентина	argentina
аржентина	argentina
база	base
база	pengkalan
база	asas
отделни	berasingan
годините	tahun
гол	gol
гол	matlamat
гол	goal
зад	belakang
взема	takes
закон	perundangan
закон	law
мартин	martin
титла	tajuk
титла	gelaran
никога	never
наречен	disebut
наречен	dipanggil
