категорія	kategori
всі	all
всі	aii
всі	semua
багато	banyak
багато	much
багато	banyak
більше	greater
більше	selengkapnya
більше	lebih
більше	lainnya
більше	lagi
кількість	hitunglah
кількість	hitung
кількість	menghitung
кількість	hitungan
кількість	cacah
кількість	angka
кількість	nomor
кількість	bilangan
кількість	nomer
кількість	kuantitas
кількість	jumlah
шаблони	template
шаблони	templat
шаблони	pola
дуже	sangat
два	dua
два	two
перший	pertama
перший	duluan
перший	dulu
перший	first
площа	plaza
площа	square
площа	persegi
площа	kuadrat
площа	daerah
площа	wilayah
площа	luas
площа	kawasan
площа	area
країни	negara
країни	negara
назва	nama
назва	gelar
назва	jabatan
назва	judul
наук	sciences
наук	ilmu
наук	sains
розташований	berlokasi
розташований	bertempat
розташований	terletak
без	tanpa
голова	head
голова	kepala
голова	ketua
народився	born
народився	lahir
народився	terlahir
народився	dilahirkan
щодо	tentang
щодо	ttg
щодо	perihal
щодо	sekitar
сторінка	page
сторінка	halaman
той	that
той	itu
той	bahwa
той	yang
росії	rusia
росії	russia
все	everything
все	semuanya
все	segalanya
все	all
все	aii
все	semua
київ	kiev
київ	kiev
зокрема	termasuk
роботи	pekerjaan
роботи	kerja
роботи	bekerja
біля	dekat
веб	web
статтю	pasal
статтю	artikel
праворуч	kanan
праворуч	benar
праворуч	right
потім	lalu
потім	maka
потім	kemudian
землі	bumi
землі	earth
армії	tentara
армії	army
однак	namun
саме	tepat
саме	justru
саме	samer
саме	tepat
саме	persis
саме	tepatnya
північний	utara
північний	north
північний	utara
північний	northern
протягом	sepanjang
день	siang
день	hari
день	day
частина	part
частина	bagian
південний	southern
південний	selatan
південний	selatan
південний	south
смерті	kematian
смерті	death
смерті	maut
смерті	mati
період	periode
перша	pertama
перша	duluan
перша	dulu
перша	first
такі	sbb
такі	mengikuti
такі	such
двох	dua
двох	two
навіть	even
навіть	genap
навіть	bahkan
розташування	peletakan
розташування	penempatan
розташування	posisi
розташування	memposisikan
розташування	lokasi
розташування	pengaturan
розташування	lokasi
розташування	posisi
розташування	jabatan
кар	karir
кар	karier
кар	berkarir
три	tiga
три	three
отримав	memperoleh
висота	ketinggian
висота	pengangkatan
висота	ketinggian
висота	tinggi
входить	memasuki
входить	termasuk
входить	sertakan
входить	mencakup
входить	menyertakan
себе	myself
себе	diri
себе	dirinya
себе	diri
себе	sendiri
себе	yourself
шаблонів	stensil
різних	beda
різних	berbeda
фільми	films
фільми	film
фільми	movies
фільми	bioskop
фільми	film
сільська	pedesaan
церква	gereja
церква	church
створення	membuat
створення	menciptakan
створення	berkreasi
створення	generation
створення	generasi
створення	buat
створення	ciptakan
створення	membuat
створення	pembuatan
створення	ciptaan
створення	penciptaan
створення	kreasi
значення	arti
значення	artinya
значення	makna
значення	nilai
значення	bernilai
значення	nilai
вул	str
системи	sistem
системи	system
йому	nya
йому	him
крім	kecuali
тоді	lalu
тоді	maka
тоді	kemudian
ніж	pisau
ніж	knife
адреса	alamat
член	anggota
член	member
член	kokang
франція	prancis
франція	france
франція	perancis
адміністративний	administratif
групи	grup
групи	kelompok
буде	will
буде	akan
буде	bodø
там	ada
динаміка	dinamika
національний	gimn
національний	national
національний	nasional
управління	pemerintahan
управління	management
управління	manajemen
управління	pengelolaan
всіх	all
всіх	aii
всіх	semua
всіх	semuanya
нього	nya
нього	him
річки	sungai
річки	rivers
дата	tanggal
дата	tgl
тим	tym
людей	rakyat
людей	orang
людей	people
хоча	meskipun
хоча	walaupun
хоча	though
хоча	meskipun
хоча	walaupun
хоча	meski
хоча	walau
мови	bahasa
мови	bahasa
українська	ukraina
поселення	penyelesaian
поселення	pemukiman
розподіл	distribusi
знаходиться	berlokasi
знаходиться	bertempat
знаходиться	terletak
пізніше	kemudian
пізніше	nanti
розвитку	pengembangan
розвитку	perkembangan
розвитку	pembangunan
вулиця	jalanan
вулиця	street
згодом	kemudian
згодом	nanti
провінції	propinsi
провінції	provinsi
картка	card
картка	kartu
часто	sering
часто	seringkali
часто	sering
олександр	alexander
офіційний	official
офіційний	resmi
департамент	departemen
віком	berusia
тощо	dll
майже	almost
майже	hampir
майже	nyaris
права	kanan
права	benar
права	right
права	hak
муніципалітетів	komune
церкви	gereja
стала	constant
стала	konstanta
стала	konstan
голови	transplantasi
південь	selatan
південь	south
вулиці	jalanan
перед	sebelum
перед	prior
перед	sebelum
перед	sebelumnya
перед	before
сім	seven
сім	tujuh
автор	pembuat
автор	pencipta
автор	creator
автор	pengarang
автор	penulis
автор	pembuat
володимир	wladimir
володимир	volodymyr
володимир	vladimir
типу	jenis
типу	tipe
типу	ketik
академії	akademi
академії	academy
фільм	movie
фільм	bioskop
фільм	film
фільм	film
карта	map
карта	peta
команди	perintah
команди	tim
іван	ivan
іван	john
іван	yohanes
використання	penggunaan
використання	kegunaan
використання	pemakaian
використання	menggunakan
використання	using
використання	menggunakan
використання	gunakan
використання	pakai
використання	penggunaan
використання	penggunaan
використання	menggunakan
використання	kegunaan
головний	chief
головний	ketua
головний	kepala
головний	utama
зоря	zarya
зоря	zorya
зоря	star
зоря	bintang
деякі	some
деякі	beberapa
музей	museum
музей	musium
діяльність	kegiatan
діяльність	aktifitas
діяльність	aktivitas
діяльність	kegiatan
діяльність	aktivitas
частини	parts
частини	bagian
частини	onderdil
закінчив	selesai
джерела	sumber
джерела	penyedia
джерела	sumber
кам	perkemahan
кам	kamp
честь	kehormatan
честь	kehormatan
честь	honor
організації	organisasi
організації	mengorganisir
померли	kematian
дві	dua
дві	two
діяльності	kegiatan
діяльності	aktifitas
діяльності	aktivitas
діяльності	kegiatan
діяльності	aktivitas
клуб	club
клуб	klub
ігор	permainan
ігор	games
ігор	game
ігор	igor
партії	party
партії	berpesta
партії	partai
партії	pesta
партії	pihak
перелік	daftar
перелік	list
перелік	enumerasi
роль	peran
роль	peranan
складається	terdiri
усі	all
усі	aii
усі	semua
усі	semuanya
усі	aii
україна	ukraina
свої	menta
свої	its
університет	universitas
університет	university
відомий	famous
відомий	terkenal
микола	nikolai
микола	mikołaj
микола	nicolai
микола	nikolay
микола	mykola
італії	italy
італії	italia
спочатку	awalnya
школа	sekolah
право	kanan
право	benar
право	right
право	hukum
право	law
євро	euro
далі	selanjutnya
далі	berikutnya
далі	next
знову	lagi
одна	satu
одна	one
хто	siapa
хто	who
стаття	pasal
стаття	artikel
стаття	paragraf
звання	peringkat
звання	pangkat
звання	barisan
звання	jajaran
звання	peringkat
звання	ranking
звання	pangkat
звання	rank
статус	status
помер	tewas
помер	dead
помер	mati
помер	meninggal
родини	keluarga
польщі	polandia
львів	lviv
група	group
група	kelompokkan
група	grup
група	kelompok
новий	new
новий	baru
зір	penglihatan
зір	visi
зір	vision
зір	yaqin
великий	big
великий	besar
великий	besar
великий	hebat
великий	agung
назви	nama
назви	names
назви	mamang
залізниця	railroad
залізниця	rel
залізниця	apian
залізниця	railway
система	sistem
система	system
північ	midnight
північ	utara
північ	north
більшість	kebanyakan
більшість	paling
більшість	mayoritas
особливо	terutama
особливо	khususnya
особливо	terutama
народження	born
народження	lahir
народження	terlahir
народження	dilahirkan
народження	kelahiran
народження	lahir
інформація	info
інформація	information
інформація	informasi
влади	otoritas
влади	berwenang
округ	subprefektur
округ	distrik
округ	kecamatan
округ	raionul
округ	kabupaten
округ	daerah
інститут	institute
інститут	institut
інститут	institusi
інститут	lembaga
будинок	house
будинок	rumah
дослідження	riset
дослідження	penelitian
дослідження	penjelajahan
дослідження	eksplorasi
дослідження	studi
війна	perang
війна	peperangan
війна	war
війна	perang
війна	peperangan
комуни	komune
приблизно	tentang
приблизно	ttg
приблизно	perihal
приблизно	sekitar
багатьох	banyak
відповідно	masing
війська	pasukan
регіон	daerah
регіон	wilayah
регіон	provinsi
регіон	region
регіон	kawasan
велика	big
велика	besar
велика	magna
людини	manusia
рід	klan
рід	clan
рід	reid
рід	genus
дітей	anak
міст	bridge
міст	anjungan
міст	jembatan
міст	anzac
міст	kota
міст	pont
мала	mala
мала	malaya
собою	myself
собою	diri
собою	diri
собою	sendiri
собою	yourself
генерал	umum
генерал	jendral
генерал	jenderal
доходів	persamaan
доходів	kesetaraan
основі	bundel
статей	artikel
навчання	belajar
навчання	kajian
навчання	belajar
навчання	studi
навчання	pembelajaran
навчання	belajar
навчання	tutorial
син	nak
син	putra
син	son
син	anak
фізична	jasmani
фізична	fisik
рішення	keputusan
рішення	keputusan
рішення	larutan
рішення	solusi
питання	pertanyaan
питання	masalah
питання	isu
питання	pertanyaan
досить	cukup
люди	manusia
люди	rakyat
люди	orang
люди	people
тепер	sekarang
тепер	now
тепер	kini
ним	nya
ним	him
медіана	median
компанії	perusahaan
іншими	direndahkan
іншими	lain
іншими	lainnya
походження	origin
походження	asal
дані	data
дані	siao
дані	dani
видання	edition
видання	edisi
видання	masalah
видання	isu
раніше	sebelumnya
раніше	tadi
румунії	rumania
румунії	romania
зазвичай	normalnya
зазвичай	biasanya
зазвичай	biasanya
зазвичай	biasanya
сан	sens
сан	san
використовується	digunakan
використовується	terpakai
використовується	used
використовується	dipakai
команда	perintah
команда	komando
команда	tim
команда	team
всього	total
таблиці	meja
таблиці	tabel
таблиці	meja
таблиці	tabel
початок	mulai
початок	mulailah
початок	start
початок	mulai
початок	begin
початок	permulaan
початок	awal
початок	mulai
початок	dimulai
початок	starting
початок	memulai
пояс	pinggang
пояс	belt
пояс	sabuk
сергій	sergei
сергій	serhiy
сергій	sergiy
сергій	sergius
сергій	sergey
станція	tashkent
станція	stasiun
станція	station
станція	novosibirsk
існує	eksis
існує	ada
проект	project
проект	proyek
проект	projek
мати	mother
мати	ibu
мати	bunda
чоловік	suamiku
чоловік	suaminya
чоловік	suami
чоловік	husband
чоловік	pria
чоловік	manusia
чоловік	man
ліворуч	kiri
ліворуч	tersisa
усіх	semuanya
книги	pembukuan
книги	buku
книги	kitab
книги	book
книги	buku
михайло	mikhail
михайло	mykhailo
михайло	michael
михайло	mikail
країн	negara
нагороди	penghargaan
поштові	postage
поштові	prangko
поштові	pos
офіційна	official
офіційна	resmi
індекси	indeks
переважно	terutama
переважно	kebanyakan
дії	operasi
дії	tindakan
дії	aksi
дії	kegiatan
дії	aktivitas
дії	tindakan
дії	aksi
станції	stasiun
станції	station
станції	stasiun
освіти	edukasi
освіти	pendidikan
професор	profesor
професор	professor
руху	memindahkan
руху	pindah
руху	bergerak
японії	jepang
японії	japan
служби	servis
служби	pelayanan
служби	layanan
служби	jasa
служби	service
служби	jasa
служби	layanan
служби	servis
служби	pelayanan
відомі	dikenal
відомі	diketahui
виробництва	memproduksi
орган	organ
різні	beda
різні	berbeda
різні	bermacam
різні	berbagai
різні	beragam
різні	miscellaneous
поділ	divisi
поділ	pembagian
поділ	membelah
поділ	fisi
поділ	divisi
поділ	pembagian
поділ	division
треба	membutuhkan
треба	perlukan
треба	perlu
треба	kebutuhan
треба	need
треба	butuh
треба	gotta
довжина	panjang
сили	kekuatan
іграх	olimpiade
шевченка	chorus
основні	dasar
основні	basic
роботу	pekerjaan
роботу	kerja
роботу	bekerja
іванович	ivanovich
неї	neuilly
прапора	bendera
дня	siang
дня	hari
дня	day
твори	esai
герб	herb
герб	herbal
герб	ramuan
росія	rusia
росія	russia
василь	basil
василь	kemangi
василь	vasily
василь	vasyl
василь	vasil
василь	vasili
депутатів	deputi
іспанії	spanyol
індекс	indeks
місця	tempat
місця	lokasi
місця	kursi
розвиток	pengembangan
розвиток	perkembangan
розвиток	pembangunan
альбом	album
товариства	society
товариства	masyarakat
засновані	based
засновані	didasarkan
засновані	berbasis
засновані	berdasarkan
гравці	pemain
серії	deret
серії	series
серії	seri
серії	episode
німеччини	jerman
просто	simply
просто	sederhananya
просто	cuma
просто	hanya
нові	new
нові	baru
письменник	novelis
письменник	penulis
інформації	info
слова	kata
зараз	sekarang
зараз	now
зараз	kini
працює	running
працює	berjalan
працює	lari
працює	menjalankan
працює	berlari
працює	karya
працює	bekerja
працює	works
батько	ayah
батько	bapa
батько	bapak
декілька	beberapa
декілька	kelipatan
декілька	beberapa
декілька	multiple
декілька	berganda
відомості	information
відомості	informasi
відомості	perincian
відомості	rincian
відомості	detil
відомості	detail
розмір	ukuran
розмір	size
президент	presiden
президента	kepresidenan
президента	presidensial
москва	moskow
москва	moskwa
москва	moskva
американський	american
американський	amerika
повністю	sepenuhnya
повністю	seutuhnya
повністю	sepenuhnya
посилання	referensi
посилання	rujukan
посилання	pranala
посилання	link
посилання	tautan
посилання	taut
посилання	acuan
посилання	referensi
посилання	rujukan
посилання	taut
посилання	pranala
посилання	link
посилання	tautan
посилання	links
пісні	lagu
пісні	songs
члени	anggota
науки	ilmu
науки	sains
нова	new
нова	baru
нова	nova
роман	romans
роман	romawi
роман	roman
роман	romawi
річка	sungai
річка	river
чотири	empat
чотири	four
другий	detik
другий	kedua
другий	second
належить	milik
належить	milik
обсерваторія	observatorium
шаблон	pola
шаблон	template
шаблон	templat
відкритий	buka
відкритий	open
відкритий	terbuka
відкритий	publik
відкритий	public
відкритий	terekspos
відкритий	terpapar
відкритий	terkena
відкритий	diungkap
збройних	dipersenjatai
збройних	bersenjata
можливість	kapabilitas
можливість	kemampuan
можливість	peluang
можливість	kesempatan
можливість	fitur
можливість	kemungkinan
можливість	kemampuan
текст	sms
текст	teks
учасники	kontestan
учасники	peserta
учасники	peserta
учасники	partisipan
учасники	anggota
дерев	pepohonan
дерев	pohon
прапор	bendera
тел	tel
галузі	industri
галузі	industri
стає	menjadi
ширина	lebar
чемпіон	juara
чемпіон	champion
гравець	player
гравець	pemain
гравець	pemutar
івана	ivana
можливо	mungkin
можливо	maybe
можливо	mungkin
можливо	kemungkinan
можливо	dimungkinkan
поблизу	dekat
поблизу	terdekat
поблизу	sekitar
термін	term
термін	istilah
стало	merasa
стало	dirasakan
випадку	case
випадку	kasus
юрій	yuriy
юрій	yury
юрій	yuri
великі	besar
великі	big
великі	besar
добре	fine
добре	halus
добре	bagus
добре	okey
добре	okay
добре	oke
добре	nah
добре	yah
король	raja
король	king
лінії	baris
лінії	lines
лінії	garis
випускники	lulusan
виконання	tampil
виконання	mengeksekusi
виконання	running
виконання	berjalan
виконання	lari
виконання	menjalankan
виконання	berlari
виконання	eksekusi
виконання	pelaksanaan
учасник	anggota
учасник	member
учасник	kontestan
учасник	peserta
учасник	partisipan
існування	keberadaan
існування	keberadaannya
існування	eksistensi
питань	pertanyaan
питань	masalah
питань	isu
доктор	doktor
доктор	dokter
доктор	doctor
художник	pelukis
художник	artis
художник	seniman
форми	formulir
форми	forms
форми	form
форми	bentuk
форми	bentuk
собі	myself
собі	diri
собі	diri
собі	sendiri
собі	yourself
підприємства	enterprises
підприємства	enterprise
творів	multimedia
радянський	soviet
правління	papan
правління	dewan
правління	pemerintah
правління	pemerintahan
сен	sen
сен	seine
сен	santo
сен	saint
поштовий	pos
іноді	terkadang
іноді	kadang
секретар	sekretaris
секретар	menteri
секретар	sekertaris
галерея	galeri
галерея	gallery
галерея	galleria
друга	detik
друга	kedua
друга	second
друга	teman
друга	sahabat
друга	friend
великих	besar
містить	mengandung
містить	berisi
містить	mtq
містить	mengandung
містить	berisi
територія	wilayah
територія	teritori
політики	polis
політики	kebijakan
політики	politisi
політики	politikus
політики	kebijakan
університеті	kampus
університеті	campus
формування	pembentukan
формування	formasi
сьогодні	today
проведення	berkembang
проведення	kembangkan
проведення	mengembangkan
анатолій	anatoly
види	spesies
види	species
дружина	isteri
дружина	istrinya
дружина	istri
дружина	wife
світ	world
світ	dunia
андрій	andrei
андрій	andrey
андрій	andrei
андрій	andriy
івано	ivano
зміни	modifikasi
зміни	shift
зміни	pergeseran
зміни	bergeser
зміни	perubahan
зміни	mengubah
ред	merah
ред	red
ред	penyergapan
ред	razia
ред	perampasan
ред	penggerebekan
днів	days
днів	hari
наукових	ilmiah
наукових	scientific
номер	angka
номер	nomor
номер	bilangan
номер	nomer
справ	affairs
справ	yudha
програми	lamaran
програми	aplikasi
програми	program
програми	lamaran
програми	aplikasi
програми	software
партія	party
партія	berpesta
партія	partai
партія	pesta
партія	pihak
будівництво	building
будівництво	membangun
будівництво	bangunan
будівництво	gedung
будівництво	konstruksi
будівництво	pembangunan
події	peristiwa
події	kegiatan
події	event
події	acara
події	peristiwa
події	acara
тип	jenis
тип	tipe
тип	ketik
зображень	gambar
зображень	citra
укр	eng
чемпіонат	fina
чемпіонат	championship
чемпіонат	kejuaraan
вище	diatas
вище	tinggi
категорії	kategori
проблеми	masalah
проблеми	masalah
проблеми	isu
людина	homo
людина	manusiawi
людина	manusia
людина	human
людина	pria
людина	manusia
людина	man
вікіпедія	wikipedia
головним	terutama
число	angka
число	nomor
число	bilangan
число	nomer
альбоми	album
розташовані	berlokasi
розташовані	bertempat
розташовані	terletak
розташовані	ditempatkan
білорусі	belarus
білорусі	belarusia
петро	pyotr
петро	petro
петро	petr
петро	petrus
петро	peter
петро	piotr
отримала	diterima
почали	dimulai
почали	memulai
замість	sebaliknya
замість	malahan
комітету	komite
комітету	panitia
мало	malo
мало	kenop
рівні	aras
рівні	tingkat
рівні	tingkatan
рівні	level
процес	proses
виступав	pengalamatan
менше	kurang
значно	signifikan
сезону	season
сезону	musim
сезону	musimnya
правило	kaidah
правило	peraturan
правило	aturan
правило	rule
режисер	sutradara
режисер	direktur
чому	kenapa
чому	mengapa
чому	why
завжди	always
завжди	selalu
завжди	kapanpun
загальна	generik
загальна	keseluruhan
загальна	total
ряд	deret
ряд	series
ряд	seri
погода	cuaca
завод	tanaman
завод	plant
завод	tumbuhan
вплив	impact
вплив	berdampak
вплив	dampak
вплив	benturan
вплив	pengaruhi
вплив	memengaruhi
вплив	pengaruh
рух	gerakan
рух	motion
рух	gerak
рух	mosi
рух	gerakan
рух	pergerakan
компанія	perusahaan
компанія	company
слід	harus
слід	haruskah
площі	area
астероїд	asteroid
віктор	viktor
віктор	victor
будівництва	konstruksi
будівництва	pembangunan
читати	bacalah
читати	baca
читати	read
читати	dibaca
читати	membaca
застосування	terapan
застосування	diaplikasikan
застосування	diterapkan
застосування	memaksakan
застосування	mengaplikasikan
застосування	menerapkan
закінчення	akhiri
закінчення	end
закінчення	akhir
останній	last
останній	terakhir
перше	pertama
перше	duluan
перше	dulu
перше	first
скликання	rada
слово	kata
слово	word
слово	firman
книга	kitab
книга	book
книга	buku
захисту	protektif
захисту	melindungi
виступи	pendek
виступи	penampilan
виступи	tampil
радянської	lietuvos
центрі	kontraktor
вважається	dianggap
вважається	dipertimbangkan
гри	permainan
гри	game
гри	gameplay
призначений	dimaksudkan
призначений	ditujukan
тіла	body
тіла	bodi
тіла	buh
тіла	tubuh
тіла	badan
тіла	badan
тіла	jenazah
тіла	tubuh
основному	terutama
сезон	season
сезон	musim
сезон	musimnya
жителів	lokal
жителів	setempat
назвали	bernama
назвали	dinamai
назвали	dinamakan
назвали	disebut
назвали	dipanggil
марія	marija
марія	maria
футболіст	footballer
теж	terlalu
теж	too
джон	john
джон	yohanes
джон	jon
володар	lord
володар	tuhan
поет	penyair
поет	pujangga
матчів	cocok
матчів	kecocokan
матчів	pertandingan
клуби	klub
клуби	club
клуби	keriting
ігри	gaming
ігри	permainan
ігри	game
ігри	permainan
ігри	games
ігри	game
повернувся	dikembalikan
відома	dikenal
відома	diketahui
відома	famous
відома	terkenal
дозволяє	lets
відкриті	buka
відкриті	open
відкриті	terbuka
відкриті	dibuka
директор	sutradara
директор	direktur
народний	kaum
народний	rakyat
народний	folk
заступник	bertindak
заступник	akting
заступник	berakting
заступник	aktingnya
заступник	vice
заступник	deputi
заслужений	dimuliakan
заслужений	dihormati
заслужений	kehormatan
заслужений	dihormati
заслужений	terhormat
часи	kali
часи	times
теорії	teori
середній	middle
середній	pertengahan
середній	tengah
середній	medium
середній	sedang
середній	menengah
уряд	pemerintah
уряд	pemerintahan
виробництво	production
виробництво	produksi
виробництво	manufaktur
виробництво	pabrikasi
кіно	movies
кіно	bioskop
кіно	film
кіно	cinema
кіно	bioskop
кіно	sinema
кіно	movie
кіно	bioskop
кіно	film
парк	park
парк	taman
створено	dihasilkan
створено	tercipta
створено	dibuat
окрім	kecuali
окрім	selain
окрім	samping
окрім	selain
повстання	pemberontakan
повстання	pemberontakan
повстання	memberontak
повстання	kerusuhan
повстання	riot
повстання	pemberontakan
повстання	pemberontak
навколо	seputar
навколо	sekitar
жінок	wanita
жінок	perempuan
жінок	women
провінція	propinsi
провінція	provinsi
спорту	olahraga
спорту	sports
речі	things
речі	hal
речі	perkara
європі	eropa
відділення	skuad
відділення	squad
відділення	regu
відділення	pasukan
метрів	meter
метрів	meter
потрібно	membutuhkan
потрібно	perlukan
потрібно	perlu
потрібно	kebutuhan
потрібно	need
потрібно	butuh
найкращий	terbaik
найкращий	best
ван	wan
ван	van
ван	wang
безпеки	security
безпеки	satpam
безпеки	sekuriti
безпеки	keamanan
досягнення	pencapaian
досягнення	prestasi
досягнення	pencapaian
досягнення	berprestasi
досягнення	pencapaian
досягнення	prestasi
досягнення	berprestasi
театр	theater
театр	teater
театр	bioskop
театр	theatre
театр	teater
театр	bioskop
республіка	republik
одночасно	serentak
одночасно	bersamaan
вийшов	keluar
вийшов	out
мешканців	penduduk
мешканців	warga
мешканців	penghuni
німеччині	jerman
герой	hero
герой	pahlawan
острів	pulau
острів	island
острів	isle
загальні	generik
загальні	global
загальні	common
загальні	umum
загальні	jendral
загальні	jenderal
культура	kultur
культура	kebudayaan
культура	budaya
представників	perwakilan
одиниця	satuan
одиниця	unit
бібліотека	library
бібліотека	pustaka
бібліотека	perpustakaan
раді	senang
профіль	profil
профіль	identitas
профіль	ijabah
малі	small
малі	kecil
малі	mali
швидко	ngakak
швидко	cepat
швидко	fast
швидко	cepat
швидко	puasa
швидко	cepat
оборони	defense
оборони	pembela
оборони	pertahanan
америки	amerika
санкт	sankt
російсько	russo
момент	moment
момент	momen
момент	torsi
увагу	mendinginkan
рахунок	rekening
рахунок	account
рахунок	akun
рахунок	score
рахунок	skor
робота	tugas
робота	job
робота	pekerjaan
робота	ayub
робота	pekerjaan
робота	kerja
робота	bekerja
робота	berfungsi
робота	bekerja
література	sastra
навчався	dipelajari
навчався	belajar
премія	prize
замок	kastil
замок	istana
замок	castle
замок	benteng
титул	gelar
титул	jabatan
титул	judul
ролі	peran
ролі	peranan
ролі	peran
одне	satu
одне	one
англ	anglo
систем	sistem
систем	systems
актор	actor
актор	aktor
гра	permainan
гра	game
взагалі	sebenarnya
взагалі	actually
армія	tentara
армія	army
російська	russian
російська	rusia
карти	kartu
карти	maps
карти	peta
моделі	models
моделі	model
моделі	model
нагороджений	dihiasi
нагороджений	dihias
стан	status
стан	stan
стан	negara
стан	keadaan
стан	state
олександра	alexandra
рівень	aras
рівень	level
рівень	tingkatan
рівень	tingkat
утворення	kabur
відкриття	temuan
відкриття	penemuan
відкриття	discovery
відкриття	opening
відкриття	pembukaan
відкриття	membuka
рок	roc
рок	batuan
рок	batu
рок	rock
шлях	jalur
шлях	tapak
шлях	path
шлях	way
фото	photo
фото	foto
фото	picture
фото	gambar
фото	foto
організація	organisasi
організація	organisasi
поверхні	permukaan
називають	direferensikan
називають	disebut
називають	dirujuk
планети	planet
фон	fon
фон	fonds
фон	von
міністр	cdu
міністр	menteri
відповідає	membalas
відповідає	dibalas
відповідає	menjawab
відповідає	merespons
відповідає	merespon
відповідає	menanggapi
відповідає	cocok
відповідає	kecocokan
відповідає	pertandingan
журнал	log
журнал	journal
журнал	jurnal
журнал	majalah
журнал	history
журнал	riwayat
журнал	sejarah
особа	person
особа	orang
особа	afiliasi
особа	amang
особа	identitas
особа	ijabah
будівлі	building
будівлі	membangun
будівлі	bangunan
будівлі	gedung
будівлі	bangunan
будівлі	gedung
храм	kuil
храм	temple
храм	candi
храм	kuil
дмитро	dmitry
дмитро	dmytro
практично	praktisnya
практично	praktis
таблиця	meja
таблиця	tabel
операції	operasi
операції	transaksi
операції	bertransaksi
операції	transaksi
віці	usia
віці	umur
віці	vici
музичні	musik
музичні	musikal
музичні	musical
дебютував	debut
дебютував	debutnya
модель	model
джерел	sumber
джерел	asal
факультет	fani
факультет	fakultas
керівництвом	atasan
заклади	kantor
серія	deret
серія	series
серія	seri
серія	serie
