din	from
romana	romà
afla	aprèn
afla	aprendre
afla	apreneu
inceput	començat
inceput	iniciat
iii	iii
duce	duke
duce	duc
duce	duce
roman	romanès
roman	roman
roman	romà
provincia	província
existand	existent
existand	existents
vedere	vista
vedere	visualitza
vedere	visualització
wikipedia	viquipèdia
specie	espècies
specie	espècie
punct	dot
punct	punt
stat	estat
file	tabulacions
file	pestanyes
atunci	aleshores
atunci	llavors
aceste	aquestes
aceste	aquests
secolul	segle
una	one
aceasta	això
aceasta	aquesta
aceasta	aquest
life	vida
life	life
resedinta	residència
resedinta	residència
resedinta	residència
orasul	ciutat
orasul	ciutat
tot	tots
tot	totes
tot	encara
chiar	inclús
facut	fetes
facut	feta
cunoscute	conegut
film	film
vorbitori	altaveus
vorbitori	parlants
date	dates
date	dades
cunoscuta	conegut
decat	than
decat	than
aici	aquí
aici	aqui
aici	ací
mari	mari
mari	seas
zile	dies
fata	front
fata	cara
fata	face
fata	cara
fata	face
fata	noia
fata	cara
fata	face
fata	noia
fata	cara
fata	face
fata	cara
fata	face
club	club
componente	components
ulterior	posteriorment
est	est
est	est
nou	nova
nou	nou
nou	noves
ales	triats
ales	elegit
ales	escollida
numai	només
avand	havent
avand	havent
ioan	john
ioan	joan
ioan	ioan
ion	ió
rusa	rus
rusa	rus
isbn	isbn
populatia	població
populatia	població
doi	dos
doi	dues
acelasi	mateixa
acelasi	mateix
membru	membre
numit	anomenat
numit	cridat
oficial	official
oficial	oficialment
nici	ni
nici	ni
impotriva	contra
impotriva	against
impotriva	contra
impotriva	against
impotriva	contra
impotriva	against
desi	desi
saint	saint
impreuna	junts
impreuna	junts
impreuna	junts
specia	espècies
specia	espècie
vest	oest
vest	western
italia	itàlia
putin	putin
excentricitate	excentricitat
inca	encara
inca	encara
descoperit	descobert
inainte	abans
inainte	abans
lemn	fusta
noi	nova
noi	nou
noi	noves
nicolae	nicholas
nicolae	nicolau
nicolae	nicolae
nationala	national
nationala	nacional
nationala	national
nationala	nacional
subspecii	subespècie
statele	estats
drept	recta
drept	rectes
mod	modalitat
mod	mode
mod	mod
american	american
american	americà
fiecare	cadascú
fiecare	cadascuna
fiecare	cadascun
prezent	presents
prezent	present
casa	casa
casa	casa
casa	domicili
casa	llar
acestea	aquestes
acestea	aquests
categorie	categoria
text	text
cluj	cluj
bine	bones
bine	bona
http	http
articole	articles
articole	elements
alexandru	alexandru
alexandru	alexandre
alexandru	alexander
unele	alguns
unele	algunes
milioane	milions
milioane	milió
milioane	milions
apa	aigua
apa	aigua
iasi	iasi
iasi	iasi
iasi	iasi
ori	ori
tara	país
tara	país
tara	país
tara	tara
tara	país
tara	país
sate	viles
tarziu	tard
tarziu	tard
istoria	història
maria	maria
cunoscut	conegut
patru	four
patru	quatre
republica	república
republica	república
cca	aprox
raul	riu
raul	raul
raul	maldat
paris	paris
paris	parís
gheorghe	gheorghe
gheorghe	george
tip	guy
tip	tipus
premiul	premi
premiul	premi
premiul	adjudicació
premiul	guardó
putea	podria
persoane	gent
persoane	persones
constantin	constantin
constantin	constantí
etc	etc
exemplu	exemple
descriere	descripció
george	george
articol	article
nascut	nascut
nascut	born
nascut	nascut
nascut	born
numarul	número
numarul	nombre
comitatul	comtat
harta	mapa
harta	mapa
john	john
john	joan
jos	down
marea	mar
deoarece	perquè
deoarece	perque
localitate	localitat
aproape	gairebé
scris	escrit
raport	informe
echipa	esquadra
echipa	equip
echipa	equip
diferite	diferent
diferite	diferents
baza	base
baza	base
special	especial
special	especials
valea	vall
comune	conjunta
stadium	estadi
stadium	stadium
svg	svg
zona	zona
zona	àmbit
zona	àrea
zona	zona
zona	àmbit
zona	àrea
dat	donades
dat	donada
slovenia	eslovènia
americii	amèrica
satului	poble
satului	aldea
imparat	emperador
imparat	emperador
localitatea	localitat
viata	vida
viata	life
viata	vida
viata	life
viata	vida
viata	life
viata	vida
viata	life
viata	vida
viata	life
bun	bones
bun	bona
cet	cet
format	format
primit	rebut
primit	rebé
primit	rebuda
presedinte	president
presedinte	president
presedinte	president
oameni	gent
oameni	persones
istoric	historiador
istoric	històric
istoric	històrica
istoric	història
suprafata	superfície
suprafata	àmbit
suprafata	àrea
suprafata	superfície
suprafata	superfície
suprafata	superfície
suprafata	superfície
europa	europe
europa	europa
europa	europe
europa	europa
universitatea	universitat
team	equip
copii	nens
copii	fills
copii	infants
copii	nens
aproximativ	aproximat
aproximativ	aproximadament
aproximativ	aproximadament
lucru	cosa
lucru	treball
cazul	cas
romani	romanès
romani	romanesos
romani	romans
romani	romani
folosit	emprat
folosit	utilitzat
folosit	utilitzats
folosit	usat
orice	qualsevol
clubnat	clubnat
ibn	ibn
mihai	mihai
mihai	michael
acum	ara
recensamantul	cens
centrul	centra
centrul	center
centrul	centre
centrul	centre
reprezinta	representar
reprezinta	representen
reprezinta	representar
reprezinta	representen
san	san
san	teta
san	mamella
teritoriul	territori
van	van
van	furgoneta
van	van
van	furgoneta
ungaria	hongria
numar	número
numar	nombre
numar	número
numar	nombre
cauza	causa
cauza	causa
bulgaria	bulgària
engleza	anglès
engleza	anglès
serie	sèries
serie	sèrie
sua	usa
vechi	antic
muntii	muntanyes
muntii	muntanyes
muntii	muntanyes
limbi	llengües
limbi	idiomes
apelor	aigües
fotbal	soccer
fotbal	futbol
regele	king
regele	rei
fiul	fill
anterior	anteriorment
anterior	prèviament
anterior	anterior
noua	nova
noua	nou
noua	noves
noua	nova
noua	nou
noua	noves
evolutia	evolució
evolutia	evolució
evolutia	evolució
viteza	velocitat
viteza	velocitat
paul	paul
palomar	palomar
orase	ciutats
orase	ciutats
orase	ciutats
institutul	institut
satele	viles
lansat	estrenat
lansat	estrenats
istorice	històric
istorice	històrica
trecut	passat
articolul	article
multi	moltes
multi	molts
multi	moltes
multi	molts
multi	multi
informatii	informació
informatii	info
informatii	informació
informatii	info
informatii	informació
titlu	titular
titlu	títol
goluri	objectius
titlul	títol
album	àlbum
york	york
von	von
pagina	pàgina
pagina	pàgina
imperiul	imperi
moartea	defunció
moartea	mort
apare	apareix
armata	exèrcit
armata	militars
armata	militar
armata	exèrcit
forma	forma
forma	forma
forma	formulari
forma	forma
forma	forma
forma	formulari
color	color
color	color
german	alemany
stefan	esteve
stefan	stephen
stefan	stefan
stefan	stefan
stefan	stefan
stefan	esteve
stefan	stephen
stefan	stefan
rolul	rol
mica	petita
mica	petites
mica	mica
mica	mica
des	des
des	sovint
transilvania	transsilvània
epoca	vintage
epoca	època
incepand	començant
incepand	començant
principal	main
principal	principals
principal	principal
carol	carol
mici	petita
mici	petites
astazi	avui
astazi	avui
robert	robert
aparut	aparegut
eliberare	alliberació
eliberare	alliberament
eliberare	alliberament
european	european
mic	petita
mic	petites
mic	mic
minore	menor
minore	minor
castigat	guanyat
gen	gènere
gen	gènere
caracterizata	caracteritza
caracterizata	caracteritzat
com	comu
importante	important
der	der
aur	or
aur	gold
luat	pres
murit	morí
germana	alemany
germana	alemany
kitt	kitt
orbita	òrbita
orbita	òrbita
rotatie	rotació
pol	pol
lume	món
lume	world
local	localment
local	local
local	locals
anglia	anglaterra
politica	pòlissa
politica	política
politica	política
politica	pòlissa
politica	política
politica	política
spacewatch	spacewatch
devine	devine
revista	revista
revista	revista
asta	això
asta	aquesta
asta	aquest
asta	aixo
asta	que
vasile	vasile
vasile	basili
vasile	basil
vasile	alfàbrega
profesor	catedràtic
profesor	professor
profesor	mestra
planetelor	planetes
cinci	five
cinci	cinc
acolo	hi
acolo	allà
lumea	món
lumea	world
muzica	música
muzica	música
situat	situat
david	david
etnica	ètnica
buna	bones
buna	bona
centru	centra
centru	center
centru	centre
centru	centre
alt	alt
istorie	història
austria	àustria
districtul	districte
altitudine	altitud
periheliu	perihelion
regatul	regne
contine	conté
contine	conté
contine	conté
activitatea	activitat
sultan	sultà
sultan	sultan
afeliu	aphelion
initial	inicialment
initial	originàriament
initial	originalment
initial	inicial
initial	inicialment
initial	originàriament
initial	originalment
initial	inicialment
initial	originàriament
initial	originalment
arta	art
arta	art
numeroase	nombroses
numeroase	nombrosos
body	cos
imagini	imatges
imagini	fotografies
rusia	rússia
spune	say
domeniul	domini
scoala	escola
scoala	escola
scoala	escola
scoala	escola
scoala	escola
polonia	polònia
succes	èxit
provincie	província
studii	estudi
studii	estudis
inclusiv	inclòs
primar	alcalde
primar	primària
primar	primari
francez	francès
privind	veient
privind	mirant
scriitor	escriptor
jean	jean
sistemul	system
sistemul	sistema
incepe	inici
incepe	comença
ziua	jornada
ziua	dia
sur	sur
single	single
urmat	seguí
urmat	seguit
razboiul	guerra
world	món
world	world
international	internacional
international	international
international	internacionals
international	internacional
international	international
international	internacionals
international	internacional
international	international
international	internacionals
franceza	francès
franceza	francès
william	guillem
william	william
ministru	ministre
important	important
familie	família
familie	familia
politic	políticament
chisinau	chisinau
chisinau	chisinau
chisinau	chisinau
tari	països
tari	països
functia	funció
functia	funció
jpl	jpl
lucrari	obres
lucrari	obres
publicat	publicat
mircea	mircea
curs	curs
curs	rumb
probabil	probablement
considerat	considerades
considerat	considerat
sistem	system
sistem	sistema
sudul	sud
vreme	weather
autor	autor
mediu	entorn
mediu	mitjà
dezambiguizare	desambiguació
spania	espanya
functie	funció
functie	funció
categoria	categoria
nivel	nivell
web	web
top	top
mihail	mikhaïl
mihail	michael
mihail	mihail
realizat	adonar
realizat	aconseguit
realizat	assolits
realizat	complerta
cartea	llibre
filme	films
casatorit	casats
casatorit	casat
casatorit	casats
casatorit	casat
png	png
muzeul	museum
muzeul	museu
city	ciutat
afluent	afluent
construit	construït
construit	construit
construit	edificat
odata	once
lupta	batalla
lupta	lluita
lupta	lluitant
lupta	lluita
luni	mesos
luni	dilluns
jucat	jugat
jucat	tocava
zone	zones
zone	àrees
zone	àmbits
radio	ràdio
radio	radio
romano	romano
istorica	històric
istorica	històrica
deja	ja
monument	monument
europene	european
fac	fent
dreapta	dret
dreapta	dreta
moment	moment
componenta	component
componenta	component
cantonul	cantó
varsta	edat
varsta	edat
varsta	edat
toti	tots
toti	totes
toti	tots
toti	totes
ultima	darrer
ultima	últim
ultima	última
ultima	darrera
origine	origen
recensamant	cens
actor	actor
literatura	literatura
literatura	literatura
anderson	anderson
veche	antic
timisoara	timisoara
timisoara	timisoara
timisoara	timisoara
les	les
participat	participat
guvernul	govern
estul	est
total	total
total	totalment
japonia	japó
japonia	japan
sibiu	sibiu
petru	petru
petru	peter
petru	pere
conte	comte
conte	conte
alba	alba
alba	white
alba	blanc
bavaria	baviera
roma	roma
specii	espècies
specii	espècie
cupa	tassa
cupa	cup
cupa	tassa
cupa	cup
batalia	batalla
ceva	quelcom
ceva	algo
membri	membres
calitate	qualitat
scrie	escriu
euro	euro
uniunii	union
uniunii	unió
scurt	curt
scurt	breu
mama	mare
mama	mare
creat	creades
creat	creats
creat	creat
campionatul	campionat
campionatul	championship
locuri	llocs
locuri	seients
locuri	assentaments
uri	uri
manastirea	monestir
manastirea	monestir
america	amèrica
produs	produït
produs	producte
ultimul	darrer
ultimul	últim
ultimul	última
ultimul	darrera
condus	impulsada
condus	impulsat
condus	impulsades
presedintele	president
presedintele	president
andrei	andrei
radu	radu
brazilia	brasil
suceava	suceava
james	james
james	jaume
declarat	declarat
declarat	declarada
surse	fonts
obicei	costum
obicei	hàbit
compania	companyia
compania	empresa
etnic	ètnica
echipe	equips
sezonul	temporada
central	centrals
central	central
dan	dan
dan	donen
unii	alguns
unii	algunes
liga	lliga
liga	liga
liga	lliga
rol	rol
loire	loira
loire	loire
india	índia
construita	construït
construita	construit
construita	edificat
construita	construïts
construita	construït
construita	construit
construita	edificat
uniunea	union
uniunea	unió
obtinut	obtingut
obtinut	obtingudes
obtinut	obtinguda
obtinut	obtinguts
obtinut	aconseguit
obtinut	assolits
carti	cartes
carti	targetes
carti	llibres
carti	cartes
carti	targetes
carti	llibres
carti	cartes
carti	targetes
carti	llibres
opera	opera
opera	òpera
opera	opera
opera	òpera
rock	roca
rock	rock
stil	estil
video	vídeo
video	video
teatru	theater
teatru	teatre
teatru	teatre
ziarul	periòdic
ziarul	periódico
ziarul	diari
www	www
militara	militars
militara	militar
post	publicació
romanesc	romanès
plus	plus
richard	ricard
richard	richard
china	xina
codul	codi
administratia	administració
fiica	filla
fiica	filla
scopul	aim
scopul	finalitat
scopul	propòsit
scopul	objectiu
situata	situat
situata	situat
grupul	grup
victor	víctor
victor	victor
michael	michael
londra	london
londra	alpicat
londra	londres
insula	illa
insula	illa
pozitia	posició
pozitia	posició
charles	charles
charles	carles
fortele	forces
fortele	forces
albumul	àlbum
diverse	divers
intrat	entrat
sase	sis
sase	six
sase	sis
sase	six
sase	sis
sase	six
director	director
director	directora
director	realitzador
director	directori
militar	militars
militar	militar
originala	original
originala	original
state	estats
state	estat
pop	pop
azi	avui
university	universitat
cultural	cultural
cultural	culturals
trimis	enviats
trimis	enviat
bar	barra
bar	bar
henric	enric
henric	henry
folosite	emprat
folosite	utilitzat
folosite	utilitzats
folosite	usat
jumatate	meitat
jumatate	half
jumatate	meitat
jumatate	half
capitala	capital
capitala	capital
fizice	físic
mexico	mèxic
activitate	activitat
sfantul	saint
sfantul	saint
stiinte	ciència
stiinte	ciències
sotia	esposa
sotia	esposa
metri	metres
metri	metres
imperiului	imperi
centrala	centrals
centrala	central
centrala	centrals
centrala	central
vii	vii
singur	sola
singur	single
singur	solitari
public	públic
public	públics
public	public
public	públiques
public	públicament
nevoie	necessitat
oamenii	humans
oamenii	gent
oamenii	persones
caz	cas
televiziune	televisió
curtea	cort
curtea	tribunal
probleme	problemes
probleme	qüestions
publice	públic
publice	públics
publice	public
publice	públiques
regia	dirigit
regia	dirigida
plan	pla
naturale	naturals
naturale	natural
facultatea	college
facultatea	facultat
pamant	earth
pamant	terra
pamant	land
pamant	earth
pamant	terra
viena	viena
houten	houten
principale	main
principale	principals
principale	principal
prim	prime
prim	prim
arte	arts
alti	altres
seria	sèries
seria	sèrie
dezvoltarea	desenvolupament
dezvoltarea	desenvolupant
direct	recta
direct	rectes
direct	directe
direct	directa
direct	direct
direct	directes
direct	directament
termenul	termini
altele	altres
altele	altres
carte	llibre
auto	auto
auto	automàtica
africa	àfrica
religie	religió
minor	menor
minor	minor
conducerea	gestió
conducerea	lideratge
asia	àsia
final	final
adus	portat
para	pera
para	para
para	pera
urmatoarea	pròxima
urmatoarea	següent
urmatoarea	propera
urmatoarea	next
parti	parts
parti	parts
parti	parts
fratele	germà
membrii	membres
acord	acord
ambele	ambdós
ambele	ambdues
teatrul	theater
teatrul	teatre
teatrul	teatre
stanga	esquerra
stanga	esquerre
stanga	esquerra
stanga	esquerre
catolici	catòlics
press	press
press	premsa
traducere	traducció
ludovic	lluís
ludovic	louis
dumnezeu	déu
momentul	moment
drumul	carretera
drumul	road
evenimente	esdeveniments
district	districte
und	und
luna	luna
luna	lluna
luna	mes
luna	lluna
luna	mes
publica	públic
publica	públics
publica	public
publica	públiques
publica	publicarà
publica	publicarà
arad	arad
poet	poeta
peter	peter
peter	pere
victoria	victòria
victoria	victoria
fondat	fundat
fondat	fundada
sovietica	soviètic
sovietica	soviètica
nivelul	nivell
rus	rus
poarta	desgast
martin	martín
martin	martí
martin	martin
observatorul	observatori
observatorul	observador
europeana	european
europeana	europeana
adrian	adrian
dumitru	dumitru
https	https
continuat	continuat
continuat	continuada
pas	pas
paianjeni	aranyes
berlin	berlin
berlin	berlín
proiectului	projecte
lumina	llum
lumina	llum
haute	haute
elemente	elements
elemente	elements
piatra	pedra
piatra	roca
piatra	rock
piatra	pedra
piatra	roca
piatra	rock
produse	producte
produse	productes
thomas	thomas
thomas	tomàs
napoca	napoca
sec	sec
piese	vies
piese	peces
piese	pistes
piese	parts
piata	mercat
piata	mercat
piata	mercat
piata	mercat
piata	mercat
gasit	trobat
gasit	trobat
folosita	emprat
folosita	utilitzat
folosita	utilitzats
folosita	usat
afaceri	negoci
afaceri	negocis
vestul	oest
legatura	vinculació
legatura	enllaç
legatura	vinculació
legatura	enllaç
grecia	grècia
liber	lliure
liber	gratuït
liber	lliures
inseamna	mitjans
inseamna	mitjans
pagini	pàgines
moscova	moscou
comunist	comunista
britanic	britànic
britanic	british
britanic	britànica
linia	línia
medie	mitjà
medie	mitjana
medie	mean
sovietice	soviètic
sovietice	soviètica
puterea	força
puterea	potència
puterea	poder
puternic	forts
puternic	forta
puternic	fort
puternic	poderós
puternic	poderosos
puternic	potent
puternic	poderosa
puternic	poderoses
oficiala	official
oficiala	official
legea	llei
pierdut	perduda
pierdut	perduts
pierdut	lost
pierdut	perdut
colspan	colspan
afara	out
afara	out
loneos	loneos
cariera	carrera
cariera	carrera
cariera	pedrera
germani	alemanys
rezultat	resultat
structura	estructura
structura	estructura
randul	fila
randul	filera
constanta	constanta
constanta	constant
constanta	constants
constanta	constanta
constanta	constant
constanta	constants
constanta	constanta
nordul	nord
nordul	northern
usor	fàcil
usor	lleugerament
usor	fàcil
putere	força
putere	potència
putere	poder
anumite	certes
anumite	determinats
adevarul	veritat
adevarul	veritat
xviii	xviii
black	black
black	negre
castelul	castell
fiu	fill
naturala	naturals
naturala	natural
naturala	naturals
naturala	natural
consiliului	consell
importanta	important
importanta	importància
importanta	importància
importanta	importància
importanta	important
cetatea	fortalesa
cetatea	ciutadella
poltava	poltava
premii	premis
premii	premis
puncte	punts
puncte	punts
printul	príncep
printul	prince
printul	príncep
printul	prince
meteorologie	meteorologia
lungime	longitud
social	socialment
social	socials
social	social
rapid	ràpid
generalul	general
femei	dones
descrierea	descripció
original	original
sapte	set
sapte	set
sapte	set
plante	plantes
kiev	kíev
hidrologie	hidrologia
locale	local
locale	locals
ocupat	ocupat
adesea	sovint
volumul	volum
louis	lluís
louis	louis
australia	austràlia
referinte	referències
referinte	referències
online	online
media	mitjans
permite	permetre
permite	permet
nimic	res
consiliul	consell
literara	literari
literara	literària
literara	literàries
simplu	simple
simplu	senzill
imediat	immediatament
canada	canadà
punctul	punt
superioara	superior
wilhelm	guillem
wilhelm	william
wilhelm	wilhelm
sociale	socials
sociale	social
grigore	grigore
grigore	gregori
grigore	gregory
planet	planeta
joseph	josep
joseph	joseph
arheologice	arqueològic
case	cas
case	habitatges
case	casas
case	cases
art	art
stabilit	establerta
politician	polític
scurta	curt
scurta	breu
scurta	curt
ortodoxa	ortodox
detalii	detalls
detalii	detall
trupele	efectius
trupele	tropes
internet	internet
real	real
urss	urss
cultura	cultura
cultura	cultura
problema	problema
problema	problema
volume	volums
americana	american
americana	americà
tarile	països
tarile	països
mesaj	missatge
internationala	internacional
internationala	international
internationala	internacionals
internationala	internacional
internationala	international
internationala	internacionals
ciuda	rancor
ciuda	rancor
academia	academy
academia	academia
academia	acadèmia
legate	enllaçat
legate	relacionat
legate	relacionada
legate	relacionats
persoana	persona
persoana	persona
complet	completa
complet	complet
complet	completament
major	major
totala	total
obiective	objectius
actrita	actriu
actrita	actriu
masura	mesura
masura	mesura
masura	mesura
existat	existia
existat	existit
existat	existien
abu	abu
catolica	catòlic
catolica	catòlica
catolica	catòlic
catolica	catòlica
superior	superior
deschis	oberta
deschis	oberts
deschis	open
deschis	obre
deschis	obert
joc	partida
joc	joc
parcul	park
parcul	parc
stare	estat
stare	condició
ferdinand	ferran
fizica	física
fizica	físic
fizica	física
man	home
man	man
procesul	procés
procesul	judici
unitati	dependències
unitati	unitats
unitati	dependències
unitati	unitats
unitati	dependències
unitati	unitats
cale	camí
cale	cale
ramane	restes
ramane	estades
ministerul	ministeri
clasa	classe
clasa	classe
lipsa	manca
lipsa	falta
lipsa	desaparegut
lipsa	falta
lipsa	desapareguda
proiect	projecte
fotbalist	futbolista
santa	santa
administrativ	administratiu
administrativ	administratius
devenind	esdevenir
nastere	naixement
nastere	naixement
calea	camí
stadion	estadi
stadion	stadium
semnat	signat
semnat	firmat
greaca	grec
greaca	grec
rosu	roig
rosu	vermell
rosu	red
rosu	roig
rosu	vermell
rosu	red
rosu	roig
rosu	vermell
rosu	red
articolele	articles
vazut	vistos
vazut	vist
vazut	saw
vazut	vistos
vazut	vist
niciodata	mai
niciodata	mai
greco	greco
economice	econòmic
economice	econòmica
economice	econòmics
economice	economic
economice	econòmiques
drosophila	drosophila
otoman	otomà
imparatul	emperador
divizia	divisió
metal	metall
metal	metal
monumente	monuments
muhammad	muhammad
muhammad	mahoma
dezvoltare	desenvolupament
cursul	curs
cursul	rumb
constructie	construcció
constructie	construcció
alb	white
alb	blanc
bulgari	búlgars
bulgari	búlgar
verde	green
verde	verd
urmeaza	segueix
urmeaza	segueixi
urmeaza	segueix
urmeaza	segueixi
maghiari	hongaresos
debit	flux
debit	cabal
arata	espectacles
arata	mostra
arata	espectacle
arata	mostra
arata	espectacle
actiune	acció
actiune	acció
actiune	acció
saxonia	saxònia
include	incloure
include	inclou
obtine	aconsegueix
obtine	aconseguir
league	lliga
daniel	daniel
destul	prou
destul	suficient
jurnalul	journal
jurnalul	diari
jurnalul	diari
turistice	turista
live	viure
live	live
publicate	publicat
situatia	situació
situatia	situació
maghiara	hongarès
negru	black
negru	negre
omul	home
omul	man
interes	interès
stiinta	ciència
stiinta	ciències
stiinta	ciència
stiinta	ciències
acordat	atorgades
acordat	atorgat
acordat	concedit
acordat	concedides
acordat	concedida
acordat	adjudicat
altii	altres
altii	altres
teoria	teoria
karl	karl
rand	fila
rand	filera
rand	rand
foloseste	usa
foloseste	utilització
foloseste	ús
valoare	valor
civil	civil
civil	civil
tudor	tudor
modul	modalitat
modul	mode
modul	mòdul
modul	connector
modul	complement
regizat	dirigit
regizat	dirigida
albert	albert
sursa	font
sursa	font
lacul	llac
ocupa	ocupar
ocupa	ocupen
ocupa	ocupar
ocupa	ocupen
italian	italià
schimb	intercanvi
schimb	permuta
singura	sola
singura	single
confesional	confessionari
craiova	craiova
culoare	color
culoare	color
chitara	guitarra
chitara	guitarra
munca	treball
munca	treball
model	model
model	plantilla
trece	passen
trece	passi
trece	pass
folosind	utilitzant
folosind	usant
literare	literari
literare	literària
literare	literàries
gaseste	troba
gaseste	trobi
gaseste	trobeu
gaseste	troba
gaseste	trobi
gaseste	trobeu
studio	studio
studio	estudi
jitomir	jitòmir
materiale	material
materiale	materials
materiale	matèries
dezvoltat	desenvolupat
dezvoltat	desenvolupats
populara	popular
populara	populars
populara	popular
populara	populars
frederic	frederick
corpul	cos
elena	elena
populare	popular
populare	populars
ideea	idea
autori	autors
diagrama	diagrama
diagrama	diagrama
diagrama	gràfic
diagrama	diagrama
cercetare	recerca
cercetare	investigació
actual	actuals
actual	actual
actual	corrent
companie	companyia
companie	empresa
crimeea	crimea
controlul	control
california	califòrnia
california	california
minute	minuts
artist	artista
pace	pau
galati	galati
galati	galati
societatea	societat
comitat	comarca
evrei	jueus
sens	sentit
formula	fórmula
formula	fórmula
meci	coincidència
contra	contra
contra	against
utilizator	usuari
suedia	suècia
locuitorii	residents
printesa	princess
printesa	princesa
printesa	princess
printesa	princesa
printesa	princess
printesa	princesa
comunitatea	comunitat
cap	head
cap	capçal
cap	gorra
cuvinte	paraules
jocurile	jocs
personal	personals
personal	personalment
personal	personal
regizor	director
regizor	directora
regizor	realitzador
cine	qui
cine	who
star	estel
star	estrella
marie	marie
muzical	musical
varsare	vessament
literar	literari
literar	literària
literar	literàries
publicata	publicat
antrenor	preparador
antrenor	formador
antrenor	coach
antrenor	autocar
antrenor	entrenador
atac	atac
atac	assalt
copil	baby
copil	nadó
copil	nen
copil	infant
discuri	rècords
discuri	registres
discuri	discs
discuri	discos
port	port
numere	nombres
numere	números
scrise	escrit
clubul	club
infanterie	infanteria
pierre	pierre
considerata	considerades
considerata	considerat
considerata	considerades
considerata	considerat
xvi	xvi
cineva	algú
olimpice	olympic
olimpice	olímpic
europei	europe
europei	europa
voce	veu
libera	lliure
libera	gratuït
libera	lliures
popescu	popescu
greu	heavy
greu	pesats
greu	pesada
greu	pesant
greu	pesades
greu	hard
greu	dura
greu	dur
crescut	plantejat
constituie	constitueixen
rezolutie	resolució
proiectul	projecte
olanda	holanda
olanda	holland
henry	enric
henry	henry
finala	finals
israel	israel
intrarea	entrada
vara	estiu
vara	estiu
compozitor	compositor
versiunea	versió
prezenta	presència
prezenta	presents
prezenta	present
prezenta	assiduïtat
prezenta	presència
prezenta	presència
vladimir	vladímir
vladimir	vladimir
motiv	raó
motiv	motiu
neagra	black
neagra	negre
neagra	black
neagra	negre
uefa	uefa
popular	popular
popular	populars
existenta	existència
existenta	existència
existenta	existent
existenta	existents
existenta	existència
justificare	justificació
papa	papa
papa	papa
cernigau	txerníhiv
sport	esport
sport	sport
sport	esports
ministrul	ministre
poloniei	polònia
cresterea	creixement
cresterea	creixement
studiat	estudiat
plasa	net
plasa	net
plasa	malla
mutat	moguda
scrisa	escrit
scrisa	escrit
generale	general
filip	felip
filip	filip
