din	from
ferdinand	ferdinand
fizica	physics
fizica	physical
fizica	physics
man	man
procesul	process
procesul	trial
unitati	units
unitati	units
unitati	units
cale	path
cale	cale
ramane	remains
ramane	stays
ministerul	ministry
clasa	class
clasa	class
lipsa	lack
lipsa	missing
proiect	project
formeaza	dial
formeaza	dial
fotbalist	footballer
santa	santa
administrativ	administrative
devenind	becoming
pune	put
nastere	birth
nastere	birth
calea	path
stadion	stadium
departe	away
semnat	signed
greaca	greek
greaca	greek
rosu	red
rosu	red
rosu	red
articolele	articles
vazut	seen
vazut	saw
vazut	seen
niciodata	never
niciodata	never
greco	greco
economice	economic
drosophila	drosophila
otoman	ottoman
imparatul	emperor
divizia	division
metal	metal
monumente	monuments
muhammad	muhammad
dezvoltare	development
cursul	course
constructie	construction
constructie	construction
alb	white
bulgari	bulgarians
bulgari	bulgarian
verde	green
urmeaza	follow
urmeaza	follow
maghiari	hungarians
debit	flow
debit	debit
hunedoara	hunedoara
arata	shows
arata	show
arata	show
actiune	action
actiune	action
actiune	action
saxonia	saxony
include	include
include	includes
obtine	get
league	league
daniel	daniel
destul	enough
jurnalul	journal
jurnalul	diary
turistice	tourist
live	live
publicate	published
situatia	situation
situatia	situation
maghiara	hungarian
negru	black
omul	man
interes	interest
stiinta	science
stiinta	science
acordat	granted
acordat	tuned
acordat	awarded
altii	others
altii	others
teoria	theory
karl	karl
rand	row
rand	rand
foloseste	use
valoare	value
civil	civil
civil	civilian
tudor	tudor
modul	mode
modul	module
modul	plugin
regizat	directed
albert	albert
sursa	source
sursa	source
lacul	lake
ocupa	occupy
ocupa	occupy
per	per
italian	italian
schimb	exchange
schimb	swap
singura	alone
singura	single
confesional	confessional
craiova	craiova
culoare	color
culoare	colour
chitara	guitar
chitara	guitar
munca	work
munca	work
model	model
model	template
trece	passes
trece	pass
folosind	using
literare	literary
gaseste	find
gaseste	find
apropiere	closeness
studio	studio
materiale	material
materiale	materials
dezvoltat	developed
populara	popular
populara	popular
frederic	frederic
frederic	frederick
corpul	body
elena	elena
elena	hellenic
populare	popular
ideea	idea
autori	authors
diagrama	diagram
diagrama	diagram
diagrama	chart
cercetare	research
actual	current
companie	company
crimeea	crimea
crimeea	crimean
controlul	control
california	california
minute	minutes
artist	artist
pace	peace
galati	galati
galati	galati
societatea	society
comitat	shire
evrei	jews
sens	sense
formula	formula
formula	formula
meci	match
contra	contra
contra	counter
contra	against
aparitia	emergence
utilizator	user
suedia	sweden
locuitorii	residents
printesa	princess
printesa	princess
printesa	princess
comunitatea	community
cap	head
cap	cap
cuvinte	words
colaborare	collaboration
colaborare	collaborative
jocurile	games
mijlocul	mid
personal	personal
personal	personnel
personal	personally
personal	staff
regizor	director
cine	who
star	star
inferioara	lower
inferioara	inferior
marie	marie
muzical	musical
muzical	musically
organizat	organised
organizat	organized
literar	literary
situl	site
publicata	published
antrenor	trainer
antrenor	coach
atac	attack
atac	assault
copil	baby
copil	child
discuri	discs
discuri	records
discuri	disks
port	port
numere	numbers
scrise	written
clubul	club
romi	roma
romi	romi
infanterie	infantry
pierre	pierre
considerata	considered
considerata	considered
xvi	xvi
cineva	someone
cineva	somebody
olimpice	olympic
europei	europe
voce	voice
libera	free
popescu	popescu
greu	heavy
greu	hard
greu	tough
crescut	grown
crescut	raised
rezolutie	resolution
proiectul	project
olanda	netherlands
olanda	holland
henry	henry
finala	final
finala	finals
finala	final
israel	israel
intrarea	entry
intrarea	entrance
vara	summer
vara	summer
compozitor	composer
versiunea	version
prezenta	presence
prezenta	present
prezenta	attendance
prezenta	presence
prezenta	presence
vladimir	vladimir
motiv	motive
motiv	reason
neagra	black
neagra	black
bihor	bihor
uefa	uefa
popular	popular
existenta	existence
existenta	existence
existenta	existing
existenta	existence
justificare	justification
papa	papa
papa	pope
papa	pope
cernigau	chernihiv
sport	sport
sport	sports
ministrul	minister
poloniei	poland
cresterea	growth
cresterea	growth
studiat	studied
plasa	net
plasa	net
plasa	mesh
mutat	moved
scrisa	written
scrisa	written
noastre	our
generale	general
filip	philip
filip	filip
subiect	topic
subiect	subject
comitate	counties
zece	ten
insulele	islands
park	park
bgcolor	bgcolor
pictor	painter
gradul	degree
gradul	rank
autorul	author
ora	ora
ora	hour
ora	time
ora	hour
posibil	possibly
posibil	possible
onoare	honour
onoare	honor
inalt	tall
inalt	tall
mii	thousand
mii	thousands
sumi	sumy
sumi	sumi
joaca	play
joaca	play
cernauti	chernivtsi
culturale	cultural
tom	tom
continuare	continuation
continuare	sequel
ore	hours
moarte	death
vremea	weather
monumentul	monument
forme	forms
forme	shapes
program	program
program	programme
program	schedule
sustinut	supported
sustinut	sustained
sustinut	sustained
sustinut	supported
alegerile	elections
linie	line
lunga	long
productie	production
productie	production
urban	urban
strada	street
strada	street
viii	viii
drum	road
lung	lung
lung	long
festivalul	festival
alta	alta
zonele	areas
tipuri	types
primii	first
versuri	verses
versuri	lyrics
steaua	star
steaua	steaua
jucator	player
jucator	player
familii	families
christian	christian
west	west
distanta	distance
distanta	remote
distanta	distance
distanta	distance
distanta	distance
cladirea	building
biblioteca	library
biblioteca	library
formate	formed
formate	formats
termen	term
valoarea	value
miniatura	miniature
miniatura	thumbnail
miniatura	miniature
miniatura	thumbnail
don	don
religioase	religious
calais	calais
rio	rio
alpi	alps
doctor	doctor
drepturile	rights
emir	emir
emir	amir
turnul	tower
washington	washington
nobel	nobel
economica	economic
gentile	gentile
adaugat	added
adaugat	added
decenii	decades
stilul	style
non	non
proces	process
proces	trial
apartine	belongs
domeniu	domain
han	han
cerut	requested
xiv	xiv
comanda	command
comanda	order
comanda	command
comanda	order
interior	inside
interior	inner
interior	interior
friedrich	friedrich
madrid	madrid
bani	money
xvii	xvii
secole	centuries
crearea	creation
crearea	creating
ron	ron
sah	chess
sah	shah
sah	chess
sah	chess
argint	silver
intra	enter
intra	enter
norvegia	norway
regina	regina
regina	queen
regina	queen
galerie	gallery
decis	decided
dnipropetrovsk	dnipropetrovsk
unitate	unity
unitate	unit
johann	johann
campania	campania
campania	campaign
compus	composed
compus	compound
partid	party
scop	purpose
moderne	modern
descrie	describe
conditii	conditions
conditii	conditions
energie	energy
schimbat	changed
extrem	extremely
extrem	extreme
tratatul	treaty
elvetia	switzerland
elvetia	switzerland
elvetia	switzerland
eveniment	event
totul	everything
ana	ana
aer	air
standard	standard
miscarea	movement
miscarea	movement
miscarea	movement
solid	solid
sezon	season
traian	traian
stadionul	stadionul
stadionul	stadium
studiile	studies
anuntat	announced
anuntat	announced
cazuri	cases
sine	sine
latina	latin
latina	latin
latina	latina
munte	mountain
edward	edward
descopera	discover
descopera	discover
conducator	ruler
conducator	leader
evenimentul	event
pozitie	position
pozitie	position
pozitie	position
masa	table
masa	mass
masa	meal
masa	table
masa	mass
masa	meal
maritime	maritime
povestea	story
spatiu	space
spatiu	space
spatiu	space
bas	bass
bas	bas
opt	eight
coreea	korea
interne	internal
eugen	eugen
ionescu	ionescu
incearca	try
incearca	try
reprezentat	represented
prahova	prahova
parlamentului	parliament
teren	field
teren	land
teren	terrain
burgundia	burgundy
serbia	serbia
marcat	scored
marcat	marked
canton	canton
vinnita	vinnytsia
london	london
utilizat	used
severin	severin
produce	produce
produce	produces
eminescu	eminescu
france	france
cult	cult
cult	worship
otto	otto
control	control
preot	priest
versiune	version
facute	made
cristian	cristian
lorena	lorena
lorena	lorraine
pastreaza	keep
iosif	joseph
pyrénées	pyrénées
vrea	wants
conditiile	conditions
conditiile	conditions
emil	emil
bucovina	bukovina
pictura	painting
pictura	painting
zilele	days
prezentat	presented
prezentat	submitted
folosirea	using
sala	sala
sala	gym
sala	gym
turcia	turkey
animale	animals
medicina	medicine
medicina	medicine
producator	producer
producator	manufacturer
producator	producer
producator	manufacturer
relativ	relative
relativ	relatively
vecine	neighbour
vecine	neighbor
material	material
regiuni	regions
bogdan	bogdan
basarabia	bessarabia
dolari	dollars
inaltime	height
inaltime	height
inaltime	height
imaginea	image
parlamentul	parliament
statutul	status
statutul	statutes
umane	human
natural	natural
natural	naturally
planul	plan
textul	text
plecat	gone
medalia	medal
inregistrat	recorded
inregistrat	registered
inregistrat	registered
inregistrat	recorded
preluat	retrieved
serial	serial
administrative	administrative
turci	turks
turci	turkish
absolvit	graduated
münchen	münchen
münchen	munich
xiii	xiii
belgia	belgium
jack	jack
normandia	normandy
sora	sister
sora	sister
actiuni	shares
actiuni	actions
autoritatile	authorities
autoritatile	authorities
vine	comes
name	name
raspuns	answer
raspuns	reply
raspuns	response
rezultate	results
camera	room
camera	room
anna	anna
discutii	discussion
discutii	discussions
discutii	discussions
discutii	discussion
poezie	poem
poezie	poetry
economic	economic
obiecte	objects
acasa	home
acasa	home
budapesta	budapest
consilier	adviser
consilier	counsellor
consilier	counselor
consilier	advisor
sfarsit	end
sfarsit	end
secolele	centuries
secretar	secretary
permis	allowed
permis	permitted
maxim	max
maxim	maxim
maxim	maximum
danemarca	denmark
transport	transportation
transport	transport
coasta	coast
coasta	rib
coasta	coastal
coasta	coast
vaslui	vaslui
mentionat	mentioned
pavel	paul
pavel	pavel
lei	lei
lei	lions
petre	petre
exact	exactly
exact	exact
cronica	chronicle
cronica	chronic
grupuri	groups
studiu	study
florin	barry
florin	florin
sociala	social
sociala	social
fier	iron
nota	note
nota	note
motive	reasons
motive	pleas
mount	mount
pian	piano
pastrat	kept
ucis	murdered
ucis	killed
directia	direction
directia	direction
stie	knows
stie	knows
comun	common
marne	marne
soldati	soldiers
soldati	soldiers
soldati	soldiers
administrativa	administrative
miliarde	billion
miliarde	billions
modelul	model
stiu	know
ortodoxe	orthodox
necesare	required
necesare	necessary
comentariu	comment
king	king
actuala	current
varful	tip
pag	pag
viitor	future
clar	clear
tanar	young
subiectul	subject
notabilitate	notability
bronz	tan
bronz	bronze
gabriel	gabriel
anton	anton
episcop	bishop
habsburg	habsburg
org	org
incheiat	completed
incheiat	ended
opere	operas
ultimele	last
ultimele	latest
rog	rog
retras	retired
retras	withdrawn
sofia	sofia
spatiul	space
spatiul	space
sediu	headquarters
river	river
interpretat	interpreted
records	records
introdus	introduced
introdus	inserted
miscare	motion
miscare	movement
miscare	movement
miscare	motion
miscare	movement
industria	industry
femeie	woman
femeie	female
franz	franz
medic	physician
medic	medic
comandant	commandant
comandant	commander
barbati	men
barbati	men
utilizarea	using
utilizarea	use
tehnica	technical
tehnica	technique
tehnica	technique
dimitrie	dimitrie
documente	documents
inclus	included
satu	satu
volum	volume
muntenegru	montenegro
max	max
meciuri	matches
baia	baia
baia	bathroom
arthur	arthur
corp	body
servicii	services
servicii	service
colectia	collection
colectia	collection
lupte	fights
lupte	wrestling
victorie	win
scriitorilor	writers
prof	prof
walter	walter
venetia	venice
venetia	venice
venetia	venice
desfasurat	deployed
crestere	increase
crestere	growth
crestere	growth
oradea	oradea
dacia	dacia
house	house
caracter	character
valign	valign
numara	count
teritoriu	territory
speciale	special
south	south
debutat	debuted
inlocuit	replaced
gehrels	gehrels
saptamani	weeks
saptamani	weeks
alias	alias
marin	marin
marin	marine
albume	albums
holmes	holmes
productia	production
css	css
oscar	oscar
conflict	conflict
organizarea	organisation
capul	head
ivan	ivan
nimeni	nobody
arheologic	archaeological
aparare	defence
aparare	defense
aparare	defence
aparare	defense
alexander	alexander
sensul	meaning
urmator	next
jocuri	games
revolutia	revolution
revolutia	revolution
smith	smith
rivne	rivne
categorii	category
categorii	categories
noapte	night
acces	access
matematica	maths
matematica	mathematics
matematica	math
matematica	mathematics
matematica	math
specifice	specific
groeneveld	groeneveld
primeste	receive
primeste	receives
centrale	central
lee	lee
afl	afl
povestiri	stories
scor	score
