yang	yang
india	indijanac
india	indijski
india	indija
senarai	spisak
senarai	lista
dia	dija
presiden	predsjednik
terbang	mušica
terbang	lete
terbang	leteći
terbang	letio
dunia	world
dunia	svjetski
dunia	svijet
kerana	jer
bahawa	toga
laut	moru
laut	more
selepas	nakon
selatan	južni
selatan	jug
stadium	stadiona
stadium	stadion
tempat	mjesto
tempat	mesta
tempat	mjesta
besar	velika
besar	velikih
besar	veliki
besar	velikih
besar	veliki
besar	besar
tetapi	ali
antara	antara
antara	između
pelajar	studenti
pelajar	učenici
pelajar	student
utara	sjever
utara	sjeverna
utara	sjeverni
syarikat	korporacija
syarikat	kompanija
syarikat	kompanije
raya	raya
beberapa	nekoliko
jumlah	iznose
jumlah	iznosi
jumlah	količina
jumlah	iznos
jumlah	ukupno
republik	republikanske
republik	republikanska
republik	republika
kumpulan	grupa
kumpulan	grupe
tentera	vojska
tentera	vojnici
tentera	vojska
tentera	armija
amerika	američki
amerika	amerikanac
amerika	amerika
amerika	amerika
turki	turska
turki	turci
turki	turski
baru	novi
buah	bobica
buah	plod
buah	voće
buah	plod
jawa	java
jawa	javanski
bawah	dno
bawah	pod
hari	dan
hari	dana
google	google
pemain	igrači
pemain	igrač
melayu	malajski
melayu	melayu
kerajaan	kraljevina
kerajaan	kraljevstvo
kerajaan	carstvo
kerajaan	kraljevina
kerajaan	vlast
sama	jednaki
sama	jednakih
sama	jednake
sama	jednaka
sama	ista
sama	isti
sama	isto
iran	iranaca
iran	iran
iran	iranska
iran	iranski
ahli	član
ahli	članica
ahli	članovi
kedua	drugo
kedua	drugi
pasukan	trupe
pasukan	timovi
pasukan	ekipe
pasukan	trupa
pasukan	tim
pasukan	ekipa
islam	islamski
islam	islamska
islam	islam
mana	mana
mana	gdje
mana	gde
ketua	načelnik
ketua	glavni
ketua	šef
ketua	predsjedavajući
masa	vrijeme
lagu	pjesma
lagu	pesama
lagu	pjesme
lagu	pesme
lagu	pjesmama
lagu	pjesama
style	stil
style	style
tengah	srednji
jerman	njemački
jerman	njemačka
jerman	nijemci
jalan	put
gmt	gmt
cet	cet
utama	glavne
utama	glavna
utama	glavno
utama	glavni
utama	primarna
utama	primarni
banyak	mnoge
banyak	mnogi
salah	krivo
salah	wrong
salah	pogrešan
salah	pogrešno
apabila	kada
bahagian	diviziji
bahagian	podjela
bahagian	divizija
bahagian	odeljak
bahagian	sekcija
bahagian	dijela
bahagian	dijelovi
bahagian	delovi
bahagian	dijelove
bahagian	sekcije
bahagian	dio
menggunakan	koristeći
lagi	opet
lagi	ponovo
lagi	više
jenis	tip
jenis	type
jenis	tipovi
jenis	vrste
sungai	rijekama
sungai	rijeka
kota	grad
jepun	japan
jepun	japanski
anak	anak
anak	dijete
ada	tu
ada	tamo
ada	ada
tanah	land
tanah	kopnena
tanah	zemlja
tanah	tlo
tanah	tlu
tanah	tanah
tanah	terenu
tanah	tlo
tanah	kopnena
tanah	tlu
tanah	ground
national	nacionalni
national	nacionalna
bersama	međusobna
bersama	međusobno
bersama	međusobne
bersama	zajedno
dikenali	priznat
dikenali	poznat
dikenali	poznato
dikenali	poznata
dikenali	poznate
dikenali	prepoznatljivi
hanya	samo
sebelum	pre
sebelum	prije
air	voda
air	vodama
air	vazduh
sepanyol	španija
sepanyol	španski
raja	raja
raja	king
raja	kralj
perang	rat
perang	ratu
perang	ratovi
wanita	ladies
wanita	dame
wanita	žena
wanita	žene
kuala	kuala
sistem	sistem
sistem	sistemi
pulau	ostrvo
team	tim
team	ekipa
provinsi	pokrajina
provinsi	pokrajina
provinsi	provincija
provinsi	provincije
kanak	dijete
termasuk	uključivala
termasuk	uključena
termasuk	uključujući
termasuk	obuhvaća
termasuk	obuhvata
termasuk	uključuje
pendidikan	obrazovna
pendidikan	obrazovanje
musim	sezona
musim	sezona
penduduk	stanovništvo
penduduk	populacija
kini	sada
kini	now
kini	sad
semasa	trenutna
semasa	dok
carian	pretresa
carian	pretrage
carian	potraga
carian	pretraga
cest	cest
kemudian	potom
kemudian	onda
kemudian	tada
kemudian	zatim
serbia	srbija
serbia	srbi
serbia	srpski
tiga	tri
keseluruhan	overview
keseluruhan	sveukupno
keseluruhan	sveukupni
keseluruhan	sveukupna
keseluruhan	cijela
keseluruhan	čitava
tinggi	visoko
tinggi	visoki
tinggi	viša
tinggi	višem
tinggi	visina
guru	nastavnik
guru	učitelj
guru	nastavnike
guru	nastavnika
guru	nastavnici
guru	profesori
czech	češki
wikipedia	wikipedia
melalui	putem
melalui	preko
melalui	kroz
setiap	svaki
setiap	svaki
setiap	svaka
menteri	ministar
menteri	ministri
semua	all
semua	svi
semua	sve
bulan	mjesec
bulan	moon
bulan	meseci
bulan	mjesecima
bulan	mjesec
kapal	brod
kapal	brod
kapal	brodovi
kapal	brodove
kapal	brodovima
kecil	male
kecil	mali
taman	bašti
taman	bašte
taman	bašta
taman	džennet
taman	parkovi
album	album
album	albuma
azerbaijan	azerbejdžan
azerbaijan	azerbejdžanski
new	novi
club	kluba
mukim	parohija
eropah	evropa
eropah	evropljanin
eropah	evropski
inggeris	engleska
inggeris	engleski
gambar	slika
gambar	pictures
gambar	slike
gambar	fotografije
gambar	fotografija
batu	kamenova
batu	kamenje
batu	stone
batu	kamen
batu	kameno
batu	kameni
batu	rok
batu	rock
buku	knjige
buku	knjiga
rumah	dom
rumah	home
rumah	kuća
bola	bola
bola	lopta
kedudukan	pozicija
kedudukan	položaj
kedudukan	pozicioni
huruf	pisma
huruf	slova
huruf	pismo
huruf	slovo
itali	italija
itali	italijanski
laporan	izveštaj
laporan	izvještaj
laporan	javlja
laporan	izvještavanje
laporan	izvještaje
laporan	izvještajima
laporan	izveštaji
laporan	izvještaji
data	podatak
flag	zastave
china	kina
china	kineski
pusat	centara
pusat	centri
pusat	centrima
pusat	centri
pusat	centre
pusat	central
pusat	centralni
pusat	centralna
pusat	centar
pusat	centar
sultan	sultan
country	zemlja
paling	većina
rasmi	zvanična
rasmi	zvaničnik
rasmi	zvanične
rasmi	zvanični
rasmi	službeni
murid	studenti
murid	učenici
murid	učenik
kali	kali
bersatu	ujedinjene
bersatu	ujedinjene
bersatu	united
bersatu	ujedinjena
bersatu	ujedinjeni
bersatu	ujedini
masih	ipak
naib	potpredsednik
naib	potpredsjednik
naib	vice
anjing	psa
anjing	pas
anjing	dog
anjing	ker
anjing	psi
anjing	pasa
anjing	pse
mula	početak
mula	start
mula	početka
semula	opet
semula	ponovo
awal	ranim
pelakon	glumaca
pelakon	glumci
pelakon	glumica
pelakon	glumac
terhadap	protiv
peta	karta
peta	mapa
peta	mape
bentuk	oblik
bentuk	formi
pernah	ikada
pernah	ikad
pernah	ever
bin	bin
waktu	vrijeme
mendapat	dobiva
mendapat	dobija
kereta	automobil
kereta	automobile
kereta	automobili
kereta	automobila
kereta	voz
kuasa	ovlasti
kuasa	sile
kuasa	power
kuasa	vlast
clubnat	clubnat
sejarah	historijska
sejarah	historijsko
sejarah	historijski
sejarah	historija
walaupun	iako
walaupun	iako
report	izveštaj
report	izvještaj
masjid	džamija
sendiri	sami
sendiri	sama
sendiri	own
sendiri	vlastiti
sendiri	sopstvenog
sendiri	sopstvene
sendiri	sopstveni
sendiri	posjeduju
piala	trophy
piala	trofej
piala	kup
pecahan	slom
pecahan	frakcije
pecahan	razlomak
kira	kiri
pilihan	izbor
pilihan	log
pilihan	izbori
agama	religija
agama	vjerski
agama	vjersko
agama	vjerskim
agama	vjerska
agama	vjerskih
agama	vjerske
agama	religija
pos	pos
pos	post
pos	poštanski
jakarta	jakarta
universiti	univerzitetima
universiti	univerziteti
universiti	univerzitet
antarabangsa	međunarodno
antarabangsa	međunarodni
antarabangsa	international
kuno	drevni
kuno	drevno
kuno	drevna
kuno	drevne
namun	ipak
namun	međutim
namun	ipak
tiada	nijedan
tiada	nijedna
parti	stranka
parti	partija
parti	stranaka
parti	stranke
bermula	počelo
bermula	počeo
bermula	započeo
bermula	počela
bermula	započela
bermula	počinje
bermula	započinje
bermula	počevši
bermula	polazna
bermula	počev
bermula	počinje
bermula	počinju
bermula	počinje
bermula	započinje
pula	pula
pelbagai	različite
pelbagai	različita
pelbagai	razni
pelbagai	razne
pelbagai	raznim
pelbagai	raznih
kadar	stopa
bukan	nisu
perak	srebro
meter	metar
meter	metara
meter	metra
meter	metara
abdul	abdul
asia	azijsko
asia	azijski
asia	azijske
asia	azijska
asia	azija
burung	ptice
september	septembar
bukit	bukit
bukit	brdo
diri	sebe
diri	sobom
diri	sebi
kepelbagaian	raznovrsnost
kepelbagaian	različitosti
kepelbagaian	raznolikost
kepelbagaian	raznovrsnost
kepelbagaian	različitih
kepelbagaian	varijanta
jantina	spol
jantina	spol
januari	januar
pokok	drvo
pokok	drveće
jun	jun
jun	juni
bar	barovima
bar	poluge
bar	bar
pentadbiran	administrator
pentadbiran	uprava
pentadbiran	administracija
ibu	mama
ibu	majka
cina	kina
cina	kineski
ogos	dec
ogos	august
datuk	djedovi
datuk	djed
datuk	dedo
datuk	djed
datuk	dedo
nombor	broj
nombor	brojevi
siri	serija
siri	seriji
mungkin	možda
mungkin	možda
rakyat	folk
rakyat	narod
jpg	jpg
bahan	sastojci
bahan	materijal
bahan	material
bahan	materijale
bahan	materijalima
bahan	materijala
bahan	materijali
lama	lama
imagesize	imagesize
populasi	populacija
april	april
empat	četiri
kode	kod
ideologi	ideologije
ideologi	ideologije
muzik	muzika
mac	mac
mac	mart
biasa	redovni
biasa	redovnog
biasa	redovan
biasa	redovna
biasa	redovnom
biasa	redovnim
bangunan	zgrada
pesawat	aviona
pesawat	avion
manusia	ljudi
manusia	čovjek
mei	maj
mei	mei
garuda	garuda
november	novembar
zaman	zaman
sekitar	oko
british	britanski
british	britansko
british	britanska
british	britanske
british	britanci
berjaya	uspješan
berjaya	uspješnu
berjaya	uspješne
berjaya	uspješna
berjaya	uspješni
berjaya	uspješno
berjaya	uspjeh
hidup	život
anugerah	dar
anugerah	poklon
anugerah	nagrade
lumpur	blato
lumpur	mulja
johor	johor
juta	milion
utc	utc
location	lokacija
mampu	sposoban
mampu	sposobni
arab	arab
arab	arapsko
arab	arapskih
arab	arapska
arab	arabija
arab	arabiju
arab	arapski
arab	arapi
biasanya	obično
pembangunan	razvoj
membaca	glasi
membaca	reading
membaca	čita
disember	decembar
lahir	born
lahir	rođen
lahir	rođena
lahir	rođeni
lahir	rođenja
lahir	rodila
perlawanan	mečevi
perlawanan	mečevima
perlawanan	mečeva
perlawanan	mečeve
perlawanan	otpor
peringkat	redove
politik	politika
politik	politička
politik	politički
united	ujedinjene
united	united
united	ujedinjena
united	ujedinjeni
julai	jula
julai	juli
tanpa	bez
udara	vazduh
gunung	planina
gunung	mount
majlis	vijeće
majlis	povod
oktober	oktobar
sukan	sport
sukan	sportsko
kebanyakan	većina
seri	serija
seri	seriji
seri	sei
asal	porijekla
asal	porijeklo
sahaja	samo
tentang	oko
norway	norveški
norway	norveška
sebahagian	djelimična
sebahagian	djelimični
apa	apa
diterbitkan	objavljenog
diterbitkan	objavljen
diterbitkan	objavljene
diterbitkan	objavljeni
diterbitkan	objavljena
hak	prava
mata	eyes
mata	očima
mata	oči
mata	oka
mata	oko
mata	mata
masyarakat	društvo
masyarakat	društvima
masyarakat	društva
masyarakat	društava
terbaik	najbolji
terbaik	best
isbn	isbn
terdiri	sastavljene
membentuk	formiranje
membentuk	formirajući
membentuk	oblikuje
membentuk	oblikovanje
membentuk	oblikovanju
singapura	singapur
abad	vijek
ketinggian	visini
ketinggian	visina
ketinggian	visina
liga	liga
liga	liga
korea	korejski
korea	koreja
keluarga	porodice
keluarga	porodica
keluarga	porodično
watak	karaktera
watak	karakter
watak	lik
watak	likovi
sumber	izvor
sumber	resurs
sumber	resursi
sumber	resurse
sumber	izvori
sumber	izvora
mengikut	slijedi
menyebabkan	uzroka
menyebabkan	uzroci
menyebabkan	uzrokuje
pejabat	zvaničnici
pejabat	kancelarije
pejabat	urede
pejabat	ured
pejabat	office
pejabat	kancelarija
saint	sveti
saint	saint
menerima	prima
menerima	primanje
menerima	primaju
menerima	prima
menerima	prihvata
dasar	politika
anda	vi
anda	ti
anda	you
anda	te
anda	anda
azt	azt
aras	aras
aras	nivoi
aras	nivo
februari	februar
kata	kaže
kata	kaze
kata	kata
ramai	prepunoj
terkenal	poznati
kementerian	ministarstvo
kurang	manje
aircraft	aviona
dewan	vijeće
juara	šampion
juara	šampioni
bagaimanapun	međutim
sering	često
australia	australijski
australia	australian
australia	australijska
australia	australija
web	web
kerja	rad
dibina	sagrađena
dibina	izgrađena
dibina	izgrađeno
dibina	izgradio
dibina	konstruisana
panas	hot
panas	vrelo
panas	toplota
reference	referenca
group	grupa
alam	alam
alam	priroda
http	http
kelas	časovi
kelas	predavanje
rendah	niski
rendah	nizak
rendah	low
kod	kod
kod	kodovi
bumi	zemlja
ketiga	treći
ketiga	treća
ketiga	treće
daya	daya
panjang	dužina
panjang	dugi
panjang	dug
panjang	dugu
panjang	long
panjang	dugo
bidang	polja
bidang	polje
lima	lima
lima	pet
lima	fives
kelab	kluba
kelab	klubovi
kelab	klubova
welcome	dobrodošli
video	video
video	videa
video	snimke
api	vatra
api	api
api	plamen
api	flames
sri	šri
umum	general
mohd	mohd
owl	sova
keadaan	država
sarawak	sarawak
memberi	davanju
memberi	davanje
memberi	dajući
memberi	daje
cara	načine
cara	načini
cara	načina
cara	cara
perkhidmatan	usluge
perkhidmatan	usluga
perkhidmatan	služba
perkhidmatan	servis
unit	jedinice
unit	jedinica
unit	jedinica
sangat	veoma
sangat	vrlo
sangat	snažno
persekutuan	savez
persekutuan	alijansa
persekutuan	federacija
persekutuan	federalni
persekutuan	federalno
persekutuan	savezi
makanan	hrana
ekonomi	ekonomija
ekonomi	ekonomske
ekonomi	ekonomska
ekonomi	ekonomski
ekonomi	privreda
versi	verzija
versi	verzije
sementara	privremeno
sementara	privremenu
sementara	privremene
haiwan	životinje
haiwan	životinje
sabah	sabah
penting	važnom
penting	važna
penting	važno
penting	bitan
penting	važnih
penting	bitno
penting	suštinska
penting	osnovni
merah	crvena
seni	umjetnost
seni	art
seni	umjetnost
perlu	treba
sekali	jednom
stesen	stanica
polis	policajca
polis	policajac
polis	policija
polis	policajci
muda	mladi
muda	mlada
muda	young
muda	mladić
amat	izuzetno
fail	datoteka
fail	dosije
fail	datoteka
fail	arhiva
fail	file
serangan	napadi
serangan	napad
serangan	napad
putih	bijela
putih	bijeli
berbeza	razlikuje
berbeza	drugačija
berbeza	drugačije
berbeza	različita
berbeza	različito
berbeza	različiti
berbeza	različitih
berbeza	varira
haji	hadždž
haji	haji
sains	nauka
gol	gol
gol	gol
gol	cilj
hasil	rezultati
hasil	prinos
penyanyi	pjevači
penyanyi	pjevača
penyanyi	pjevačica
penyanyi	pjevač
permainan	igra
permainan	igara
permainan	igre
permainan	igrama
awam	javni
awam	javnost
awam	javna
awam	javno
muhammad	muhammed
badan	tijela
badan	tijelo
badan	tijelu
badan	telo
tempatan	lokalno
tempatan	lokalnom
tempatan	lokalni
kejohanan	takmičenjima
kejohanan	prvenstava
kejohanan	championship
kejohanan	šampionat
kejohanan	prvenstvo
kejohanan	turnir
berasal	dobijeni
com	com
komuniti	zajednica
komuniti	zajednica
belanda	holandija
belanda	holandija
belanda	holandski
menunjukkan	pokazujući
menunjukkan	ukazuje
kaki	nogu
kaki	noga
kaki	stopala
kaki	stopa
kaki	foot
kaki	noge
nepal	nepala
nepal	nepalski
cinta	ljubav
bermain	sviranje
bermain	igraju
bermain	playing
belakang	iza
belakang	nazad
belakang	back
belakang	vrati
pengguna	korisnici
pengguna	korisnika
pengguna	korisnički
pengguna	korisnik
tempoh	trajanja
tempoh	trajanje
popular	popularna
popular	popularan
popular	popularni
maklumat	info
maklumat	informacija
menentang	protive
hitam	crni
hitam	crna
kemudiannya	potom
kemudiannya	onda
kemudiannya	tada
kemudiannya	zatim
kemudiannya	kasnije
memberikan	davanju
memberikan	davanje
memberikan	dajući
memberikan	daje
pegawai	oficiri
pegawai	službenici
pegawai	oficire
pegawai	oficire
pegawai	oficir
pegawai	oficirom
akhirnya	konačno
warna	boje
warna	boja
warna	boji
warna	boje
warna	boje
warna	boju
warna	boja
city	grad
penggunaan	upotreba
hampir	skoro
hampir	skoro
terbesar	najveća
terbesar	najveći
terbesar	najveći
terbesar	najveća
program	program
program	program
program	programima
program	programi
perkataan	predaja
perkataan	riječ
perkataan	riječi
perkataan	reči
jawatankuasa	odbor
jawatankuasa	komitet
parlimen	parlamentarni
parlimen	parlament
london	london
dianggap	smatran
dianggap	preuzela
menyertai	pridružile
menyertai	pridružuje
menyertai	pridruživanja
menyertai	pridruživanje
sesetengah	neki
tenggara	jugoistočna
hutan	šume
hutan	woods
hutan	šuma
contoh	uzorak
contoh	uzorka
contoh	uzorku
contoh	primjer
contoh	primjeri
bintang	zvijezda
bintang	zvijezda
bintang	zvezde
dikeluarkan	izdat
dikeluarkan	izdana
dikeluarkan	izdale
dikeluarkan	izdata
dikeluarkan	izdali
dikeluarkan	uklonjena
dikeluarkan	objavljeni
dikeluarkan	pušten
dikeluarkan	pušteni
spesies	vrsta
diadakan	održano
diadakan	držala
diadakan	održana
diadakan	održan
sekarang	sada
sekarang	now
sekarang	sad
sudah	već
pengarah	režiser
pengarah	direktor
pengarah	direktori
pengarah	režiseri
world	world
world	svjetski
world	svijet
fifa	fifa
pantai	plaža
pantai	plaže
pertempuran	borbeni
pertempuran	bitaka
pertempuran	bitka
afrika	afrika
afrika	afrički
afrika	afričke
afrika	afričkih
afrika	afrička
sembilan	devet
karya	remek
jam	sati
jam	sat
jam	sahat
jam	sat
drama	drama
istilah	terminologija
masing	odnosno
top	top
portal	portala
portal	portal
masalah	problem
masalah	problemi
masalah	nevolje
john	john
mati	umri
mati	mrtva
mati	mrtvi
mati	mrtvo
mati	mrtav
mengandungi	sadrži
eest	eest
eet	eet
pelajaran	časovi
pelajaran	lekcije
pelajaran	lekcija
pelajaran	časovi
ikan	ribe
membantu	pomaže
membantu	korisni
membantu	pomoći
membantu	pomogne
membantu	pomoć
haute	haute
khas	specials
khas	tipično
khas	tipičan
rusia	ruski
rusia	rusija
rusia	rusi
padang	padang
keputusan	odlukom
keputusan	odluka
keputusan	odluke
keputusan	odlukama
keputusan	odluka
keputusan	rezultati
bandaraya	grad
bandaraya	gradovi
single	singl
single	single
imej	slike
imej	imidžu
imej	imidž
imej	slika
purata	prosječno
purata	prosječne
purata	prosječnom
purata	prosjek
purata	avg
malam	night
rom	rimski
rom	rimsko
rom	roman
rom	rim
rom	rom
jaya	jaya
menyatakan	navedeno
darul	darul
tambahan	dodatne
tambahan	dodatnih
tambahan	dodatni
tan	tona
tan	tan
tan	tona
tan	ton
empayar	imperije
empayar	carstvo
bebas	independent
bebas	nezavisno
bebas	nezavisni
bebas	nezavisna
hal	stvar
hal	hal
laluan	put
industri	industrija
industri	industrija
industri	industrijske
industri	industrijska
industri	industrijski
proses	proces
proses	procesi
muncul	pojaviti
pusingan	runde
pusingan	rundama
pusingan	rundu
jawatan	pozicija
jawatan	pozicije
jawatan	položaje
jawatan	pozicijama
jawatan	objave
jawatan	pozicija
jawatan	položaj
tak	nisu
tak	tak
tenaga	energija
tenaga	power
tenaga	vlast
teknologi	tehnologija
mencapai	dostiže
mencapai	dostigne
mencapai	postizanju
mencapai	ostvarivanju
mencapai	postizanje
bangsa	nacija
persatuan	udruženja
persatuan	udruženje
persatuan	asocijacija
model	modeli
model	model
model	modela
slovakia	slovački
slovakia	slovačka
diberikan	dat
england	engleska
minit	minuta
minit	minuta
dipanggil	nazvana
dipanggil	zvao
dipanggil	nazvan
dipanggil	pozvala
tun	tun
sesuatu	nešto
kanada	kanada
kanada	kanadski
abu	pepeo
abu	pepeo
abu	ash
abu	ebu
abu	abu
kategori	kategoriju
kategori	kategorija
kategori	kategorije
kategori	kategorija
kebolehan	sposobnosti
kebolehan	sposobnost
mudah	lak
mudah	lako
mudah	lahko
mudah	polahko
hubungan	odnosi
allah	allah
allah	allaha
allah	allahu
allah	bog
allah	allah
ditubuhkan	ustanovljen
ditubuhkan	uspostavljena
ditubuhkan	ustanovljene
ditubuhkan	ustanovljena
pembahagian	diviziji
pembahagian	podjela
pembahagian	divizija
pembahagian	podjele
pembahagian	podjela
bilik	sobu
bilik	soba
bilik	sobe
bilik	sobe
tapak	sajtu
tapak	sajt
tapak	sajtova
tapak	sajtovi
#aaa	#aaa
projek	projekt
projek	projekat
projek	projekti
projek	projekata
hati	srce
hati	jetra
hati	srca
hati	srcima
moden	moderna
moden	savremena
moden	savremen
pertahanan	odbrana
pertahanan	odbranu
pertahanan	odbrana
enam	šest
pemerintahan	vlast
televisyen	televizija
wang	novac
wang	wang
berkaitan	relevantne
berkaitan	relevantnim
berkaitan	vezani
berkaitan	vezane
budaya	kultura
budaya	kulturna
budaya	kulturno
budaya	kulturni
budaya	kulturnih
website	web
colspan	colspan
pas	pogodan
kes	slučaj
kes	slučajevi
perkara	stvari
perkara	stvar
lee	lee
komputer	računar
komputer	računari
nilai	vrijednosti
nilai	vrijednost
dihasilkan	proizveo
dihasilkan	proizvela
kegunaan	upotreba
tuan	sir
tuan	ser
telefon	telefon
telefon	telefon
datang	dolazi
cuba	pokušaj
cuba	try
cuba	kubanska
cuba	kuba
buat	make
buat	načiniti
saat	sekundi
saat	saat
tarikh	datum
perjanjian	sporazum
perjanjian	dogovorom
perjanjian	deal
perjanjian	dogovor
perjanjian	sporazum
perjanjian	sporazum
perjanjian	sporazumi
perjanjian	bavi
perjanjian	dila
perjanjian	ugovori
perjanjian	sporazume
perjanjian	sporazumi
harga	cijene
harga	cijena
penuh	pun
penuh	full
penuh	puna
penuh	punom
penuh	puni
penuh	punu
diraja	royal
diraja	kraljevska
diraja	kraljevsko
diraja	kraljevski
media	media
media	mediji
operasi	operacija
operasi	operacijama
operasi	operacija
autonomi	autonomiju
autonomi	samostalnost
autonomi	autonomija
autonomi	autonomni
autonomi	autonomne
autonomi	autonomna
radio	radio
pasir	pesak
pasir	pijeska
senjata	oružje
senjata	oružja
senjata	oružje
darjah	stepena
darjah	stepeni
darjah	stepenu
darjah	stepen
darjah	stepena
penerbangan	leta
penerbangan	let
penerbangan	letovi
penerbangan	aviokompanija
penerbangan	avio
penerbangan	airlines
penerbangan	avijacija
san	san
slovak	slovački
asas	osnove
asas	basic
asas	osnova
asas	osnovu
mahkamah	sud
york	jork
york	york
york	yorka
abdullah	abdullah
tangan	ruke
tangan	rukama
tangan	šaka
munisipaliti	općina
kehidupan	život
edisi	izdanje
edisi	izdanja
kingdom	kraljevina
kingdom	kraljevstvo
bunga	cvijeća
bunga	flowers
bunga	cvijeće
bunga	cvijet
mesir	egipat
mesir	egipatska
mesir	egipatski
kalimantan	kalimantan
kesan	utisak
kesan	efekt
kesan	efekat
kesan	uticaji
kesan	efekti
istana	dvorac
istana	palata
istana	palača
dilahirkan	born
dilahirkan	rođen
dilahirkan	rođena
dilahirkan	rođeni
israel	izrael
brunei	brunej
first	prvo
first	prvi
penyakit	bolest
penyakit	oboljenja
penyakit	bolest
penyakit	bolesti
penyakit	oboljenja
menarik	zanimljiva
menarik	zanimljivo
menarik	interesantan
menarik	interesantno
menarik	zanimljiv
sebab	razum
sebab	jer
sebab	prouzrokovati
sebab	uzrok
bernama	nazvana
bernama	nazvane
bernama	nazvan
bernama	proglašen
usaha	napor
usaha	trud
usaha	poduhvat
nabi	prorok
nabi	vjerovjesnik
nabi	vjerovjesnika
nabi	poslanik
nabi	vjerovjesnicima
saluran	kanali
saluran	kanala
saluran	kanale
terutamanya	posebno
terutamanya	posebno
terutamanya	naročito
terutamanya	uglavnom
terutamanya	primarno
terutamanya	prevashodno
diberi	dat
penulis	pisac
penulis	autori
penulis	pisci
penulis	pisaca
penulis	piscima
penulis	autor
cerita	priča
cerita	priče
cerita	price
undi	glasanje
undi	izglasan
undi	glasali
undi	glasao
darat	land
darat	kopnena
darat	zemlja
bantuan	pomoć
bantuan	pomoći
bantuan	pomogne
bantuan	pomoć
one	jedan
one	jedna
kebal	invincible
kebal	imunološki
kebal	imuni
pertubuhan	organizacija
pertubuhan	organizacija
sebarang	bilo
sebarang	išta
ibrahim	ibrahim
ibrahim	ibrahim
ibrahim	abraham
ibrahim	ibrahima
hungary	mađarska
hungary	mađarski
keluar	izlaz
keluar	exit
keluar	iz
keluar	out
ditulis	pisani
ditulis	napisano
ditulis	zapisano
ditulis	napisao
ditulis	pisan
ditulis	pisao
perubahan	promjene
perubahan	promjena
perubahan	izmjena
perubahan	promjene
perubahan	promjeni
perubahan	promene
perubahan	promena
jauh	udaljenim
jauh	udaljeni
jauh	udaljene
jauh	daleki
memulakan	počevši
memulakan	polazna
memulakan	počev
memulakan	počinje
memulakan	počinju
minyak	ulje
longitud	longitude
maharaja	imperator
tahap	faza
tahap	bina
ireland	irski
ireland	irska
ladang	farma
ladang	farmi
ladang	farme
berat	heavy
berat	teški
berat	težak
berat	teška
berat	teške
berat	težina
pertandingan	takmičenje
diambil	odveden
diambil	uzeo
diambil	donesena
tanda	znak
tanda	marka
tanda	mark
tanda	obilježava
tanda	maraka
seterusnya	sljedeći
seterusnya	narednu
seterusnya	sledeći
seterusnya	slijedeći
peranan	uloga
peranan	uloge
pembinaan	izgradnja
pembinaan	građevinarstvo
pembinaan	građevinski
tanjung	tanjung
kepulauan	arhipelag
kepulauan	ostrva
brazil	brazil
brazil	brazilci
brazil	brazilski
diketahui	poznat
diketahui	poznato
diketahui	poznata
diketahui	poznate
suara	glasovi
suara	glas
smk	smk
pemimpin	lider
pemimpin	lideri
wujud	postoje
wujud	postoji
emas	zlatna
emas	zlato
bgcolor	bgcolor
romania	rumunski
