категория	類別
кто	誰
связи	通訊
день	日
день	一天
день	白天
день	day
период	期間
индексы	指數
индексы	索引
индексы	指數
округа	各區
округа	各地區
округа	各州
округа	各縣
франции	法國
группа	群組
группа	群
имя	名字
имя	名稱
имя	姓名
игры	games
игры	遊戲
цифровой	數碼
цифровой	數位
ширина	寬度
ширина	寬
ширина	寬度
ширина	廣度
просто	只是
просто	只要
регион	區域
тогда	那
тогда	然後
тогда	那麼
конце	終結
конце	結尾
конце	結束
отечественной	愛國
отечественной	愛國主義
вот	這裡
церкви	教會
церкви	教堂
церкви	教會
церкви	教堂
клуб	幫會
клуб	club
клуб	俱樂部
ввп	gdp
больше	多
больше	更多
больше	更
федерации	聯邦
наиболее	最多
наиболее	大部分
наиболее	多數
наиболее	大多
наиболее	大多數
изображения	影像
изображения	圖片
изображения	影象
изображения	影像
изображения	圖片
советский	蘇維埃
степени	學位
степени	度
степени	度
степени	程度
степени	學位
северо	西北
изображение	影象
изображение	影像
изображение	圖片
награды	榮譽
награды	獎勵
награды	頒獎
награды	獎勵
награды	獎
ранее	先前
ранее	早先
ранее	先前
перед	以前
перед	前
перед	之前
германии	德文
германии	德語
германии	德國
владимир	vladimir
москва	莫斯科
системы	系統
совет	安理會
академии	學院
две	兩
две	兩個
две	二
некоторые	一些
некоторые	有些
менее	少
менее	少了
роль	作用
роль	角色
юго	西南
дом	首頁
дом	家
дом	home
дом	住家
дом	dom
дом	屋
дом	房屋
дом	房子
значимость	關聯性
высоты	高地
русский	俄語
русский	俄文
член	會員
член	成員
член	陰莖
член	dick
член	公雞
орден	訂單
орден	命令
орден	秩序
орден	訂購
орден	順序
сам	自己
сын	兒子
пока	拜拜
пока	拜
общины	公社
общины	市鎮
число	數字
число	數
число	號碼
число	編號
эта	這
эта	這個
нужно	需求
нужно	需要
большой	大型
большой	big
большой	大
количество	數字
количество	數
количество	號碼
количество	編號
количество	數量
количество	量
институт	研究所
институт	體制
институт	機構
компании	公司
компании	公司
церковь	教會
церковь	教堂
советского	蘇維埃
проект	項目
проект	草稿
много	許多
сельский	農村
сельский	質樸
вопрос	問題
вопрос	提問
новый	新
новый	新的
образование	教育
образование	學歷
тоже	太
момент	時刻
момент	力矩
момент	扭矩
момент	扭力
фильмы	影片
фильмы	電影
часто	常常
часто	經常
часто	頻繁
часто	時常
часто	常常
часто	經常
часто	頻繁
часто	經常
почти	幾乎
настоящее	現任
стали	鋼鐵
стали	鋼
европы	歐洲
организации	組織
сейчас	現在
империи	帝國
река	河
река	江河
река	河流
река	江
альбом	相簿
альбом	專輯
одна	一
одна	one
одна	一個
станции	站
станции	車站
людей	人
людей	人們
людей	人民
возможно	或許
возможно	或許
возможно	也許
возможно	可能
сергей	sergei
окончил	畢業
пояс	腰帶
пояс	皮帶
пояс	帶
команды	命令
команды	團隊
команды	球隊
команды	隊伍
шаблон	圖案
шаблон	格局
шаблон	模式
шаблон	樣板
шаблон	模板
многие	許多
жизнь	生命
жизнь	人生
жизнь	生活
серии	系列
участники	成員
культуры	文化
часовой	崗哨
часовой	哨兵
часовой	哨兵
проекта	項目
команда	船員
команда	班長
команда	班
команда	小隊
команда	命令
команда	指揮
команда	團隊
команда	球隊
команда	隊伍
краткое	簡短
краткое	簡潔
краткое	簡明
позже	後來
позже	稍後
позже	以後
другой	其他
источники	來源
данные	資料
война	戰
война	戰爭
школы	學校
школы	學校
школы	上學
герой	英雄
михаил	麥可
михаил	michael
михаил	mihail
текст	文字
текст	案文
первая	首先
первая	第一
песни	歌曲
песни	歌
женщин	婦女
женщин	女性
книги	圖書
книги	書
книги	書籍
полностью	充分
полностью	完全
полностью	完全
жителей	居民
честь	名譽
честь	榮譽
честь	名譽
честь	榮譽
звание	排名
решение	決定
решение	溶液
чемпионат	錦標賽
чемпионат	錦標賽
деятельность	活動
деятельность	動態
деятельность	活動
еще	多
еще	更多
еще	更
данных	資料
назначен	指派
плотность	密度
берегу	岸上
берегу	岸
берегу	岸邊
берегу	海岸
итог	成果
итог	結果
россия	俄
россия	俄國
россия	俄羅斯
села	週六
села	sat
названия	頭銜
названия	職銜
названия	標題
названия	人名
названия	名稱
названия	姓名
сан	san
должен	應該
должен	必須
права	權利
король	國王
король	king
король	王
края	邊緣
края	邊緣
обычно	通常
обычно	通常
умер	死
власти	當局
службы	服務業
службы	服務
службы	服務
система	系統
университет	大學
должны	應該
должны	必須
слова	言語
слова	詞語
слова	字
слова	詞
флаг	旗幟
флаг	國旗
флаг	旗
флаг	旗子
версии	版
версии	版本
версии	版本
различных	不同
вновь	再次
отец	父親
отец	神父
отец	父
общества	社會
общества	社會
многих	許多
войска	部隊
детей	兒童
источник	來源
источник	源
вскоре	不久
вскоре	很快
члены	成員
должность	職位
должность	位置
должность	立場
обсуждения	討論
действия	動作
действия	行動
действия	行動
действия	動態
действия	活動
дивизии	師團
музей	博物館
ряд	划
ряд	排
душу	靈魂
дома	首頁
дома	家
дома	home
дома	住家
дома	住家
дома	房屋
дома	房子
некоторых	一些
некоторых	有些
почему	為何
почему	為甚麼
почему	為什麼
школа	學校
школа	上學
выше	更高
выше	上方
выше	以上
выше	較高
выше	更高
чел	cel
чел	人
чел	男人
чел	man
медаль	獎章
медаль	勳章
медаль	獎牌
земли	土地
земли	陸地
земли	土地
режиссёр	主任
режиссёр	導演
режиссёр	司長
правила	規則
правила	細則
правила	條例
полка	架子
полка	貨架
полка	書架
полка	團
полка	兵團
линии	line
линии	線
линии	線路
линии	線條
линии	線
места	地點
места	地方
места	地點
места	席位
места	座位
категории	類別
категории	類別
ссылка	連結
ссылка	link
ссылка	參考
компания	公司
используется	使用
тысяч	千
начало	開端
италии	義大利
италии	義大利文
италии	義大利
положение	情況
положение	職位
положение	位置
положение	立場
мужчин	男性
мужчин	男性
мужчин	男人
мужчин	男子
северной	北方
северной	北
северной	北部
северной	北方
северной	北部
острова	群島
острова	島嶼
острова	海島
острова	島嶼
острова	島
дело	案例
дело	個案
дело	案件
полк	團
полк	兵團
полк	polk
теперь	現在
станция	站
станция	車站
профессор	教授
особенно	尤其
особенно	尤其是
американский	美式
право	法律
чемпион	拳王
чемпион	冠軍
чемпион	冠軍
лучше	更好
шаблоны	樣板
шаблоны	模板
шаблоны	格局
шаблоны	模式
оно	小野
оно	大野
правило	細則
андрей	andrew
роли	作用
роли	角色
роли	作用
роли	角色
сезон	季
сезон	季節
люди	人類
люди	人
люди	人們
люди	人民
управление	控制權
управление	控制
управление	管理
управление	管理
управление	施政
управление	治理
длина	長度
иногда	有時候
тип	型態
тип	類型
кладбище	墓園
кладбище	墓地
кладбище	公墓
кладбище	墓地
средняя	中間
средняя	平均
средняя	平均值
средняя	介質
средняя	中型
средняя	中等
средняя	媒介
театр	電影院
театр	劇場
театр	戲劇
театр	劇院
театр	戲院
театр	劇場
театр	戰區
театр	戲劇
театр	劇院
театр	戲院
художник	畫師
художник	畫家
художник	藝術家
художник	藝人
российская	俄語
российская	俄文
одно	一
одно	one
одно	一個
алексей	alexey
алексей	alexis
коммуны	公社
коммуны	市鎮
возможность	機遇
возможность	機會
возможность	可能性
создания	創作
создания	創建
создания	創造
создания	建立
премия	premium
премия	溢價
премия	保費
премия	保險費
премия	獎品
премия	獎賞
премия	獎
премия	授予
премия	獎
выпускники	老年人
выпускники	校友
выпускники	畢業生
новые	新
новые	新的
основные	主要
основные	基本
всегда	始終
всегда	永遠
всегда	總是
известные	已知
южной	南方
южной	南部
южной	南
южной	南方
южной	南部
метров	公尺
метров	米
метров	公尺
практически	幾乎
президент	總統
президент	主席
четыре	四個
четыре	四
четыре	四名
информация	資訊
большая	大型
большая	big
большая	大
большинство	最多
большинство	大部分
большинство	多數
большинство	大多
большинство	大多數
большинство	多數
кино	電影
кино	影片
кино	電影
кино	電影
кино	膠片
кино	影片
кино	電影院
кино	電影
кино	戲院
номер	數字
номер	數
номер	號碼
номер	編號
деревни	鄉村
деревни	村莊
силы	武力
внимание	注意
внимание	注意力
внимание	聚焦
внимание	重點
внимание	專注
внимание	焦點
государства	國家
александра	alexandra
писатель	作家
писатель	作者
писатель	編劇
движения	交通
роман	roman
роман	小說
дней	日子
дней	天數
новых	新
новых	新的
клубы	俱樂部
клубы	梅花
джон	john
джон	jon
граф	數
граф	伯爵
граф	數數
граф	計數
граф	圖表
граф	圖形
граф	圖
процент	百分比
провинции	省份
провинции	各省
новая	新
новая	新的
известен	已知
мини	mini
мини	迷你
памятник	碑
памятник	紀念碑
каждый	大家
каждый	每個人
каждый	每個
каждый	每一個
каждый	每個
потом	那
потом	然後
потом	那麼
герб	藥草
герб	國徽
счёт	帳號
счёт	帳戶
счёт	分數
счёт	得分
счёт	比分
книга	圖書
книга	書
книга	書籍
отношения	關係
отношения	關係
отношения	戀愛
отношения	感情
отношения	關係
доктор	醫師
доктор	醫生
доктор	博士
использовать	利用
использовать	使用
стран	國家
стран	各國
заголовок	頭條
заголовок	標題
заголовок	標題
заголовок	標題
лучший	best
лучший	最好
восточной	東方
восточной	東方
восточной	東部
видов	魚種
видов	物種
западной	西方
западной	西部
всем	每個人
всем	全部
всем	所有
всем	all
всем	大家
всем	每個人
здание	大樓
здание	建築
здание	建築物
слово	詞
слово	word
слово	單詞
слово	字
слово	單字
дочь	女兒
фон	背景
последний	上次
последний	最後
правил	規則
правил	細則
точки	點
точки	點數
точки	積分
мария	mary
мария	瑪麗
мария	瑪莉
мария	瑪利亞
мария	瑪麗亞
мария	maria
коммуна	公社
партия	黨
партия	政黨
партия	宴會
партия	派對
партия	聚會
партия	批次
партия	分批
страницы	頁
позднее	後來
позднее	稍後
позднее	以後
включает	包括
актёр	男主角
актёр	演員
включая	包括
дмитрий	dmitri
дмитрий	dmitry
дмитрий	dimitri
правительства	政府
председатель	總統
председатель	主席
председатель	椅
председатель	椅子
председатель	主席
председатель	主席
моря	大海
моря	海上
моря	海
страна	國家
вариант	選項
дороги	公路
дороги	道路
русские	俄語
русские	俄文
виктор	viktor
виктор	victor
мир	世界
мир	平安
мир	和平
работа	工作
работа	工作
работа	工作
японии	日本
японии	日本人
японии	日文
серия	系列
серия	插曲
серия	集
песня	歌曲
песня	宋
песня	首歌
песня	歌
василий	basil
вопросы	問題
испании	西班牙
завод	廠
завод	植物
завод	工廠
завод	廠
завод	工廠
штат	國家
штат	州
проблемы	挑戰
проблемы	問題
юрий	yuri
ниже	下方
ниже	以下
ниже	更低
ниже	較低
ниже	低
улицы	街道
рядом	近
рядом	靠近
рядом	附近
рядом	周邊
рядом	鄰近
рядом	附近
найти	找到
найти	尋找
вклад	投入
вклад	輸入
вклад	繳款
вклад	捐款
вклад	繳款
развитие	發展
лиги	聯盟
лиги	同盟
лиги	聯賽
директор	主任
директор	導演
директор	司長
директор	校長
командир	指揮官
командир	司令
друг	朋友
друг	好友
рок	岩
рок	岩石
рок	石頭
рок	rock
рок	搖滾
пор	erp
мой	礦山
отличие	差額
отличие	區別
отличие	差別
отличие	差異
журнал	雜誌
журнал	日誌
журнал	日刊
журнал	日記
журнал	期刊
журнал	日誌
министр	大臣
министр	部長
значение	含義
значение	價值
значение	數值
значение	值
производства	製作
производства	產量
производства	生產
премьер	總理
сначала	首先
сначала	第一
игра	game
игра	比賽
игра	博弈
игра	遊戲
решения	決定
строительство	大樓
строительство	建築
строительство	建築物
строительство	施工
строительство	建設
строительство	建築
пункт	項目
мать	母后
мать	母親
старший	前輩
старший	長輩
старший	長老
старший	資深
снова	再次
здания	建築
здания	建築物
тренер	教練
поле	欄位
значения	價值
значения	價值觀
значения	數值
значения	值
пути	小徑
пути	路徑
пути	路徑
пути	途徑
женщины	女性
женщины	女
женщины	女性
женщины	婦女
женщины	女性
труда	勞動
труда	勞力
труда	勞動力
труда	勞工
майор	少校
майор	主要
майор	主修
провинция	省
провинция	省省
провинция	省份
программы	方案
программы	方案
программы	程式
храм	神廟
храм	寺
храм	寺廟
храм	廟
храм	聖殿
исследования	研究
исследования	研究
обороны	國防
обороны	防衛
обороны	辯護
обороны	國防
обороны	防禦
обороны	防守
обороны	防衛
мнение	意見
мнение	意見
сообщения	通訊
сообщения	訊息
сообщения	信件
матч	匹配
матч	比對
матч	match
востоке	東
востоке	東部
востоке	東方
востоке	東區
быстро	快速
быстро	快速
удаление	刪除
удаление	刪除
удаление	刪去
влияние	撞擊
влияние	影響力
влияние	影響
влияние	衝擊
влияние	影響力
влияние	影響
епископ	主教
епископ	bishop
следующий	下一步
максимальная	最大值
максимальная	最大限度
англии	英國
англии	英格蘭
капитан	機長
капитан	隊長
работает	工程
работает	作品
довольно	漂亮
ленина	列寧
должно	必須
интернет	網路
интернет	網際網路
руководитель	主管
руководитель	督導
руководитель	召集人
руководитель	領導人
руководитель	領導者
руководитель	領袖
армия	集團軍
армия	軍隊
армия	軍
армия	陸軍
степень	度
степень	程度
степень	學位
лейтенант	中尉
науки	科學
версия	版
версия	版本
школе	學校
школе	上學
думаю	思維
думаю	思考
думаю	猜猜
думаю	猜
воды	飲水
воды	水
титул	標題
сражения	戰役
князь	王子
князь	太子
князь	親王
стадион	體育館
стадион	運動場
стадион	球場
деревне	鄉村
деревне	鄉下
деревне	鄉間
деревне	農村
деревне	村
деревне	鄉村
деревне	村莊
деревне	村落
деревне	村子
кубок	盃
кубок	杯
кубок	杯子
помимо	超越
пять	五
пять	五個
движение	動議
движение	運動
движение	交通
движение	運動
выпуск	輸出
выпуск	產出
теории	理論
святой	聖人
святой	聖
святой	神聖
союз	聯盟
союз	工會
удалено	刪除
ван	貨車
ван	梵
ван	範
ван	王
удалить	刪除
удалить	移除
удалить	刪除
удалить	刪去
остров	海島
остров	島嶼
остров	島
прав	權利
операции	交易
французский	法文
французский	法語
издание	版
издание	出版物
издание	出版
необходимо	必要
необходимо	必需
результаты	成果
результаты	結果
павел	保羅
павел	paul
павел	pavel
пётр	彼得
пётр	peter
пётр	piotr
золотой	golden
золотой	黃金
золотой	金色
золотой	金
золотой	金子
золотой	黃金
золотой	金色
золотой	gold
последние	上次
последние	最後
последние	最近
последние	近期
известный	已知
известный	著名
известный	有名
флота	艦隊
флота	船隊
флота	車隊
использование	用法
использование	用量
использование	使用
использование	使用
использование	利用
использование	使用
далее	進一步
далее	下一步
немецкий	德文
немецкий	德語
империя	帝國
совершенно	完全
совершенно	完全
очередь	佇列
очередь	排隊
очередь	轉
записи	紀錄
записи	記錄
записи	條目
термин	任期
термин	術語
термин	學期
вокруг	圍繞著
вокруг	圍繞
вокруг	周圍
вторая	第二
вторая	秒
использования	用法
использования	用量
использования	使用
дети	小孩
дети	兒童
дети	嬰兒
издательство	出版社
издательство	出版商
издательство	出版
издательство	發表
действий	動作
действий	行動
карьера	職業
карьера	職業
франция	法國
композитор	作曲家
должности	職位
семьи	家庭
семьи	家人
семьи	家屬
семьи	家庭
военный	軍方
военный	軍事
числа	數字
создание	創建
создание	創作
создание	創建
создание	創造
создание	建立
создание	創建
азии	亞洲
азии	亞洲
актриса	女主角
актриса	女演員
актриса	演員
писать	書寫
писать	寫入
писать	寫
писать	撰寫
писать	寫作
корпус	赫爾
корпус	船體
относительно	相對
членов	成員
позиции	職位
речь	講話
речь	演講
речь	語音
речь	演說
евгений	evgeny
евгений	evgeni
жена	妻子
альбомы	相簿
альбомы	專輯
вики	wiki
вики	vickie
вики	vicky
вики	vicki
центральной	中央
правительство	政府
знак	簽名
знак	簽字
знак	簽
слишком	太
энциклопедия	百科全書
энциклопедия	百科全書
поэт	詩人
революции	革命
революции	革命
спб	spb
соответствует	對應
парк	樸
парк	公園
уровня	層次
уровня	級別
уровня	等級
уровня	三級
уровня	關卡
мало	malo
мало	小
возможности	可能性
возможности	機遇
возможности	機會
возможности	機遇
возможности	機會
ран	傷口
фамилия	姓
фамилия	姓氏
третий	第三
формы	表格
формы	形狀
избран	當選
оставить	休假
оставить	離開
начальник	首席
начальник	科長
начальник	主管
начальник	督導
министерства	部委
министерства	各部
брат	bhai
брат	弟弟
брат	哥
брат	師兄
брат	哥哥
брат	兄弟
цвета	顏色
цвета	色彩
цвета	色
цвета	彩色
цвета	顏色
цвета	色彩
цвета	顏色
цвета	色彩
цвета	彩色
цвета	顏色
цвета	色彩
победы	勝利
единицы	各單位
единицы	單元
единицы	單位
единицы	股
единицы	單元
единицы	單位
интервью	面試
интервью	面談
интервью	約談
интервью	採訪
интервью	訪談
интервью	面談
интервью	訪談
интервью	面試
интервью	採訪
интервью	約談
путь	路徑
новое	新
новое	新的
книг	圖書
книг	書
книг	書籍
шоу	邵
шоу	蕭
шоу	shaw
шоу	肖
шоу	展示
шоу	顯示
шоу	show
республика	共和國
республика	共和
участок	密謀
участок	陰謀
участок	劇情
темп	節奏
темп	拍子
медали	獎章
медали	勳章
медали	獎牌
фильмов	影片
организация	組織
организация	組織
красного	紅
красного	red
красного	紅色
события	事件
события	活動
никогда	從未
никогда	從不
никогда	從來沒有
изменения	變更
изменения	變動
изменения	變化
изменения	更改
изменения	改變
изменения	更改
изменения	變更
изменения	變
перевод	翻譯
производство	製造業
производство	製造
производство	生產
производство	製作
производство	產量
производство	生產
производство	製造業
производство	製造
прежде	以前
прежде	前
прежде	之前
море	海邊
море	大海
море	海上
море	海
расстояние	距離
век	眼皮
век	世紀
сети	籃網
сети	漁網
сети	蚊帳
сети	網路
сети	網路
сети	網
епархии	教區
гитара	吉他
гражданство	國籍
гражданство	公民權
считаю	數
считаю	計數
научный	科學
стиль	style
стиль	樣式
стиль	風格
назад	落後
назад	倒退
назад	背
назад	回
военных	軍方
военных	軍事
америки	美洲
границы	邊界
границы	界線
границы	界限
границы	邊界
границы	邊框
границы	邊境
границы	邊界
границы	邊框
границы	邊境
границы	邊界
городов	城市
удалена	刪除
скорость	速度
скорость	速度
скорость	速
суда	船隻
суда	船舶
суда	船隻
похоронен	埋
похоронен	埋葬
музыка	音樂
православной	東正教
православной	正統
православной	正教
текста	文字
текста	案文
политики	政治學
политики	政治
политики	政界人士
политики	政客
политики	政治家
пик	偷看
пик	pic
пик	峰
пик	峰峰
пик	山頂
любой	任何人
любой	任何
память	記憶力
память	記憶
память	記憶體
память	回憶
национальная	national
национальная	國家
пост	張貼
пост	郵政
пост	post
край	邊緣
тела	屍體
тела	體
тела	身體
общество	社會
лично	親自
вида	vida
польши	波蘭
часов	小時
виды	魚種
виды	物種
виды	類型
первоначально	最初
первоначально	原本
исследований	研究
исследований	研究
номинации	提名
пожалуйста	請
международный	國際
происхождения	出處
происхождения	原產地
происхождения	起源
происхождения	起源
министра	大臣
министра	部長
минимальная	最少
минимальная	最小
взгляд	凝視
взгляд	凝視
памяти	記憶力
памяти	記憶
памяти	記憶體
памяти	回憶
нарушение	違反
нарушение	違規
нарушение	違反
нарушение	違約
нарушение	違規
нарушение	違反
нарушение	侵犯
анатолий	anatoly
пример	範例
средний	中間
средний	平均
средний	平均值
средний	介質
средний	中型
средний	中等
средний	媒介
мастер	巫師
мастер	魔法師
мастер	主人
мастер	大師
мастер	師父
мастер	師傅
факты	事實
промышленности	工業
промышленности	產業
промышленности	行業
промышленности	業界
уровень	關卡
уровень	層次
уровень	級別
уровень	等級
уровень	三級
уровень	關卡
русская	俄語
русская	俄文
бассейн	盆地
бассейн	海盆
бассейн	流域
бассейн	盆
бассейн	撞球
бассейн	池
бассейн	游泳池
бассейн	泳池
игрок	球員
игрок	玩家
писатели	作家
писатели	作者
средства	基金
средства	資金
украина	烏克蘭
материалы	內容
материалы	物料
материалы	材質
материалы	材料
материалы	物料
материалы	材料
контракт	合同
контракт	合約
приток	流入
приток	湧入
объектов	物體
объектов	天體
объектов	物件
сегодня	今夜
сегодня	今晚
сегодня	今日
сегодня	今天
солдат	戰士
солдат	兵
солдат	士兵
солдат	軍人
солдат	士兵
линия	line
линия	線
линия	線路
официально	正式
официально	官方
официально	正式
программа	方案
программа	程式
программа	方案
научная	科學
советская	蘇維埃
территория	領地
территория	領土
власть	電力
власть	電源
власть	動力
власть	權力
славы	名望
славы	名氣
анна	anne
анна	安娜
анна	anna
команд	命令
разные	不同
умершие	逝者
умершие	已故
месяцев	月
месяцев	月份
растений	廠
растений	植物
растений	工廠
слева	左側
слева	左
слева	左翼
слева	左邊
языки	語言
языки	語文
раза	raza
вокал	聲樂
содержит	含有
содержит	包含
стать	成為
озеро	湖泊
озеро	湖
комиссии	傭金
комиссии	委員會
дорога	公路
дорога	道路
дорога	路
монастырь	修道院
монастырь	寺院
монастырь	修道院
принято	接受
газеты	報紙
газеты	報
газеты	報章
газеты	報章
газеты	報刊
переулок	小巷
переулок	lane
переулок	巷
переулок	車道
переулок	小巷
переулок	巷
переулок	巷子
написано	書寫
написано	撰寫
немного	稍微
форме	形狀
форме	形式
форме	表格
скончался	逝者
скончался	已故
чемпионы	冠軍
упоминается	提及
упоминается	mentions
собор	大教堂
итоги	成果
итоги	結果
карьеры	職業
карьеры	職業
константин	君士坦丁
константин	konstantin
суд	法庭
суд	法院
основных	少校
основных	主要
основных	主修
основных	主要
морской	海事
морской	海事
германия	德國
восток	東
восток	東部
восток	東方
восток	東區
срок	限期
срок	期限
помощь	協助
помощь	援助
помощь	幫助
помощь	幫忙
дважды	兩次
постоянно	常數
постоянно	永久
издания	版本
позиция	職位
позиция	位置
позиция	立場
позиция	態度
стороне	一面
стороне	側
передачи	傳送
передачи	傳輸
передачи	轉讓
зависимости	依賴
зависимости	扶養
зависимости	依賴性
закон	法律
сми	媒體
сми	媒介
радио	電台
радио	廣播
радио	無線電廣播
радио	收音機
радио	廣播電台
радио	無線電
кантон	縣
иностранных	外國
иностранных	外籍
ответ	回答
ответ	答
ответ	答案
ответ	回覆
ответ	答復
цвет	色
цвет	彩色
цвет	顏色
цвет	色彩
цвет	彩色
цвет	顏色
цвет	色彩
списки	名單
систем	系統
комплекс	複雜
наличие	可用性
функции	功能
функции	職能
функции	函數
функции	函數
функции	功能
функции	特色
функции	特徵
функции	地物
функции	特點
состояние	狀況
состояние	狀態
состояние	現況
состояние	國家
состояние	州
состояние	條件
состояние	狀況
общая	常見
общая	通用
общая	共同
муниципалитет	市
представителей	代表
модели	模型
модели	模特
модели	型號
модели	模特兒
модели	模範
модели	示範
модели	模型
модели	型號
модели	模特兒
меньше	較小
меньше	少
меньше	更少
меньше	少
меньше	少了
климат	氣候
минут	分鐘
животных	動物
сен	sen
сен	森
сен	聖人
сен	聖
создать	創建
красный	紅
красный	red
красный	紅色
конец	終結
конец	結尾
конец	結束
конец	結局
конец	結尾
действие	動作
действие	行動
турнир	錦標賽
проблема	問題
мужчины	男性
мужчины	男性
мужчины	男人
мужчины	男子
слов	言語
слов	詞語
слов	字
слов	詞
бой	戰
бой	戰役
бой	戰鬥
бой	作戰
бой	打架
бой	打
бой	戰鬥
написать	撰寫
написать	寫
написать	寫信
написать	寫入
написать	寫作
внутри	內在
внутри	裡面
внутри	內心
внутри	內部
победу	勝利
инкубатор	孵化器
роберт	羅伯特
роберт	robert
департамент	部門
отсутствие	缺席
австралии	澳洲
австралии	澳大利亞
император	皇帝
император	天皇
статистика	統計數字
киев	基輔
предложение	提議
предложение	建議
предложение	提案
предложение	句子
предложение	刑期
предложение	判刑
предложение	建議
предложение	優惠
представители	代表
дела	案例
равно	等於
модель	模範
модель	示範
модель	模型
модель	型號
модель	模特兒
мэр	市長
мэр	鎮長
получить	獲取
получить	獲得
получить	得到
второе	第二
второе	秒
смог	煙霧
преимущественно	大多
книгу	圖書
книгу	書
книгу	書籍
культура	文化
фото	像片
фото	照片
фото	像片
фото	照片
округе	郡
округе	縣
индии	印度
золотая	golden
золотая	黃金
золотая	金色
золотая	金
золотая	金子
золотая	黃金
золотая	金色
золотая	gold
точка	點
точка	角
точка	點
районы	各區
районы	各地區
