категория	kategooria
степени	kraadi
степени	kraadides
степени	kraadi
степени	kraad
северо	northwesterni
изображение	pilt
изображение	pildi
награды	auhinnad
ранее	eelnevalt
ранее	varem
ранее	varasem
ранее	varem
википедия	wikipedia
перед	enne
германии	saksa
германии	sakslane
германии	saksamaa
владимир	vladimír
владимир	vladimir
москва	moskva
системы	süsteemid
стала	sai
стороны	küljed
стороны	peod
стороны	osalised
совет	nõukogu
академии	akadeemia
две	kaks
николай	nicolai
николай	nikolai
николай	nicolas
николай	nikolai
николай	nicholas
николай	nikolai
некоторые	mõned
менее	vähem
роль	rollis
роль	roll
роль	rolli
юго	edela
дом	kodu
дом	koju
дом	kodus
дом	dom
дом	house
дом	majja
дом	maja
значимость	olulisus
значимость	olulisus
высоты	kõrgused
русский	vene
русский	venelane
член	parlamendiliige
член	liige
член	peenis
член	munn
член	dick
член	kukk
член	riist
орден	tellimus
орден	kord
орден	järjekord
орден	korraldus
орден	ordu
сын	poja
сын	poeg
общины	kogukonnad
общины	ühendus
общины	kogukond
число	number
число	arv
эта	see
эта	selle
эта	seda
нужно	vaja
нужно	vajadus
большой	suured
большой	suure
большой	suur
большой	suured
большой	big
большой	suure
большой	suur
количество	number
количество	arv
количество	kogus
являются	on
институт	instituut
институт	institut
институт	institutsioon
институт	institutsiooni
институт	asutus
компании	äriühing
компании	ettevõte
компании	seltskond
компании	äriühingud
компании	firmad
компании	ettevõtted
церковь	kiriku
церковь	kirik
советского	nõukogude
советского	nsv
проект	projekt
проект	projekti
проект	eelnõu
проект	kavand
много	palju
много	paljud
много	paljusid
много	palju
много	much
много	palju
сельский	maaelu
вопрос	väljaandmine
вопрос	emissiooni
вопрос	küsimus
новый	uued
новый	uus
новый	new
образование	haridus
тоже	liiga
момент	moment
момент	hetk
момент	pöördemomendi
момент	pöördemoment
фильмы	filmid
фильмы	filmid
часто	sageli
часто	tihti
часто	sageli
часто	tihtipeale
часто	tihti
почти	peaaegu
почти	peaaegu
сокорро	socorro
партии	peod
партии	osalised
глава	peatükk
настоящее	olevik
настоящее	kingitus
стали	teras
стали	steel
стали	terasest
европы	euroopa
европы	europe
организации	organisatsioon
организации	organisatsioonid
организации	organisatsioone
сейчас	nyyd
сейчас	nüüd
империи	impeeriumid
империи	impeerium
империи	impeeriumi
река	river
река	jõgi
участников	osalejad
участников	osalejaid
альбом	album
одна	üksinda
одна	üksi
одна	ühe
одна	üks
станции	jaamas
станции	jaam
станции	jaama
станции	jaamade
станции	jaamad
людей	inimesed
людей	rahvas
людей	people
возможно	ehk
возможно	ehk
возможно	võibolla
возможно	äkki
возможно	võimalikud
возможно	võimalik
возможно	võimalik
возможно	arvatavasti
возможно	ilmselt
возможно	tõenäoliselt
сергей	sergei
сергей	sergei
окончил	lõpetas
иван	ivan
пояс	vöö
команды	käsud
команды	meeskonnad
команды	rühmad
такие	selline
такие	sellised
шаблон	muster
шаблон	mustri
шаблон	mall
шаблон	malli
ссылки	viited
ссылки	lingid
многие	paljud
многие	paljusid
многие	palju
жизнь	life
жизнь	elu
серии	seeria
участники	osalejad
участники	osalejaid
участники	osalemine
участники	osavõtt
участники	liikmed
участники	parlamendiliikmed
начал	alustatud
начал	alanud
начал	käivitatud
начал	algas
начал	hakkas
начал	alustas
культуры	kultuurid
часовой	tunnimees
часовой	sentinel
проекта	projekt
проекта	projekti
команда	meeskond
команда	käsk
команда	käsu
команда	tiim
команда	meeskond
позже	hiljem
другой	muu
другой	muud
другой	teine
источники	allikad
данные	andmed
война	sõda
школы	koole
школы	koolid
школы	kooli
школы	koolis
школы	kool
герой	hero
герой	kangelane
иванович	ivanovitš
михаил	mihhail
михаил	michael
михаил	mihail
текст	tekst
текст	teksti
первая	kõigepealt
первая	esmalt
первая	esimene
песни	laulud
песни	laule
которое	mis
женщин	naised
участником	osaleja
книги	raamatud
полностью	täielikult
полностью	täielikult
полностью	täiesti
полностью	täiesti
жителей	elanikud
жителей	residendid
честь	au
честь	au
звание	auaste
решение	otsus
решение	lahendus
решение	lahus
чемпионат	meistrivõistlused
чемпионат	meistrivõistluste
деятельность	tegevus
деятельность	tegevused
деятельность	tegevusalad
деятельность	tegevus
деятельность	aktiivsus
еще	rohkem
данных	andmed
назначен	omistatud
назначен	määratud
назначен	määratud
плотность	tihedus
берегу	kalda
берегу	kaldal
берегу	shore
итог	tulemus
россия	venemaa
ничего	midagi
села	sela
села	istusid
села	istus
села	sat
названия	pealkirjad
названия	nimetused
названия	nimed
сан	san
должен	peaksid
должен	peaks
должен	peab
права	õigused
король	king
король	kuningas
король	kunn
края	krai
края	servad
края	serv
края	edge
обычно	tavaliselt
обычно	tüüpiliselt
обычно	tavaliselt
умер	surid
умер	suri
умер	surnud
власти	võimud
власти	ametiasutused
власти	asutused
власти	ametivõimud
службы	teenused
службы	teenindus
службы	teenus
система	süsteemi
система	süsteem
система	system
университет	ülikool
должны	peaksid
должны	peaks
должны	peab
слова	sõnad
слова	sõnu
флаг	lipp
флаг	lipu
версии	versioon
версии	versiooni
версии	versioonid
различных	teistsugune
различных	erinevad
различных	erinev
различных	mitmekesine
вновь	uuesti
вновь	taas
вновь	jälle
отец	isa
отец	isa
общества	ühiskond
общества	ühiskonnad
обсуждение	arutelu
многих	paljud
многих	paljusid
многих	palju
войска	väed
детей	lapsed
источник	allika
источник	allikat
источник	allikas
вскоре	varsti
члены	liikmed
члены	parlamendiliikmed
должность	asukoht
должность	positsioon
должность	asend
обсуждения	arutelud
обсуждения	arutelu
действия	tegevus
действия	võte
действия	toiming
действия	toimingud
действия	meetmed
действия	tegevused
действия	teod
действия	tegevus
действия	aktiivsus
дивизии	osakonnad
дивизии	rajoonid
дивизии	vaheseinad
участника	osaleja
участвовал	osalenud
участвовал	osales
участвовал	osalesid
музей	muuseumi
музей	muuseum
ряд	rea
ряд	rida
душу	hinge
душу	hing
дома	kodu
дома	koju
дома	kodus
дома	kodud
дома	majad
некоторых	mõned
почему	miks
школа	kooli
школа	koolis
школа	kool
выше	pikem
выше	eespool
выше	ülalpool
выше	ülal
выше	kõrgemale
выше	kõrgemad
выше	kõrgem
чел	cel
чел	mehel
чел	mees
чел	man
медаль	medal
земли	maandub
земли	maadel
земли	maa
земли	maad
земли	land
режиссёр	direktor
режиссёр	režissöör
режиссёр	lavastaja
режиссёр	filmitegija
правила	reeglid
правила	eeskirjad
правила	määrused
полка	riiul
полка	rügement
линии	liin
линии	joone
линии	joon
линии	rida
линии	read
линии	jooned
линии	liinid
места	asukohad
места	kohad
места	istmed
существует	eksisteerib
категории	kategooria
категории	kategooriad
ссылка	lingi
ссылка	link
ссылка	seos
ссылка	viide
компания	äriühing
компания	ettevõte
компания	seltskond
используется	kasutatud
тысяч	tuhat
начало	alusta
начало	algus
начало	start
начало	käivita
начало	algus
начало	alustamine
начало	käivitamine
начало	algused
италии	itaalia
италии	itaalia
положение	olukord
положение	situatsioon
положение	asukoht
положение	positsioon
положение	asend
мужчин	isased
мужчин	meestele
мужчин	mehed
северной	põhi
северной	põhja
северной	põhjas
северной	põhja
острова	saared
острова	saartele
острова	saart
острова	saar
дело	case
дело	kohtuasi
дело	juhtum
полк	rügement
полк	polki
теперь	nyyd
теперь	nüüd
станция	jaamas
станция	jaam
станция	jaama
профессор	professor
особенно	eriti
особенно	eriti
американский	ameeriklane
американский	ameerika
американский	american
право	seadus
право	seadused
впоследствии	järgnevalt
впоследствии	seejärel
великобритании	briti
чемпион	tšempion
чемпион	tšempion
лучше	parem
лучше	paremad
лучше	paremini
шаблоны	malle
шаблоны	mustrid
правило	eeskiri
правило	reegel
андрей	andrej
андрей	andrei
андрей	andrei
андрей	andrew
роли	rollis
роли	roll
роли	rolli
роли	raleigh
роли	rollid
сезон	hooaeg
люди	inimesed
люди	inimestel
люди	inimesed
люди	rahvas
люди	people
управление	kontroll
управление	tõrje
управление	haldus
управление	juhtkond
управление	juhtimine
управление	haldamine
управление	valitsemine
управление	juhtimine
сделать	make
длина	pikkus
хорошо	tubli
хорошо	hea
хорошо	olgu
иногда	mõnikord
иногда	vahel
иногда	vahest
тип	tüüp
кладбище	kalmistu
кладбище	surnuaed
кладбище	surnuaeda
кладбище	surnuaed
средняя	keskmine
средняя	keskmine
средняя	keskmise
средняя	keskmine
средняя	keskmised
средняя	andmekandja
театр	teater
театр	teater
художник	kunstnik
художник	esitaja
художник	artist
художник	kunstnik
российская	vene
российская	venelane
одно	ühe
одно	üks
алексей	aleksei
алексей	aleksei
алексей	alexis
возможность	võimalus
возможность	võimaluse
возможность	võimalus
какой	mis
какой	mida
создания	loomine
создания	looming
премия	preemia
премия	premium
премия	lisatasu
премия	auhinna
премия	auhind
премия	auhinnaks
премия	auhind
выпускники	abituriendid
выпускники	vilistlased
сср	nsv
сср	ssr
новые	uued
новые	uus
новые	new
основные	põhi
основные	peamised
основные	main
основные	peamine
основные	põhi
основные	põhiline
всегда	alati
известные	teada
известные	teadaolevad
известные	teadaolev
известные	tuntud
южной	lõuna
южной	lõuna
южной	lõunasse
южной	lõunas
метров	meetrit
метров	meetri
метров	meetrit
практически	peaaegu
практически	praktiliselt
корпуса	korpus
президент	president
четыре	neli
стоит	väärt
информация	info
информация	teave
информация	info
информация	informatsioon
большая	suured
большая	suure
большая	suur
большая	suured
большая	big
большая	suure
большая	suur
большинство	enamikul
большинство	enamus
большинство	enamik
большинство	enim
большинство	enamus
кино	kino
кино	filmi
кино	film
кино	filmid
кино	filmi
кино	kile
кино	film
кино	kino
номер	number
номер	arv
деревни	külad
деревни	külasid
силы	force
силы	jõud
силы	jõuga
силы	jõud
внимание	tähelepanu
внимание	fookus
внимание	fookuses
государства	riigid
примерно	jämedalt
примерно	ligikaudu
александра	alexandra
писатель	kirjutaja
писатель	kirjanik
движения	liikumised
движения	liikluse
движения	liiklus
движения	liikluses
роман	roman
роман	romaan
роман	romaani
дней	päevad
дней	päeva
дней	päevi
новых	uued
новых	uus
новых	new
клубы	klubid
джон	john
джон	jon
граф	krahv
граф	graafik
процент	protsent
провинции	provintsid
новая	uued
новая	uus
новая	new
известен	teada
известен	teadaolevad
известен	teadaolev
известен	tuntud
мини	mini
памятник	monumendi
сил	jõud
каждый	kõik
каждый	igaüks
каждый	iga
каждый	iga
потом	seejärel
потом	siis
герб	herb
герб	vapp
счёт	konto
счёт	skoor
счёт	punktisumma
книга	raamatu
книга	raamat
отношения	suhted
отношения	suhted
отношения	suhe
отношения	seos
отношения	suhted
доктор	arst
доктор	arsti
доктор	doktor
использовать	use
использовать	kasutamine
использовать	kasutamiseks
использовать	kasuta
использовать	kasutus
стран	riigid
происходит	juhtub
заголовок	pealkiri
заголовок	pealdis
заголовок	caption
заголовок	päis
заголовок	päise
заголовок	rubriik
заголовок	suund
заголовок	pealkiri
заголовок	ametinimetus
заголовок	tiitel
лучший	parima
лучший	parimad
лучший	parimat
лучший	parim
восточной	idamaine
восточной	ida
видов	liigid
видов	liik
удалось	õnnestus
удалось	õnnestus
западной	läänemaa
западной	lääne
западной	western
всем	kõik
всем	kõik
всем	kõik
всем	igaüks
здание	hoone
здание	ehitamine
здание	ehitis
слово	sõna
дочь	tütar
фон	tausta
фон	taust
последний	viimasena
последний	viimane
представляет	esindab
правил	reeglid
правил	eeskirjad
точки	täpid
точки	punktid
точки	punktid
мария	mary
мария	maarja
мария	maria
коммуна	kommuun
партия	party
партия	pidu
партия	erakond
партия	peole
партия	partii
страницы	lehekülgi
страницы	lehed
страницы	leheküljed
страницы	leht
страницы	lehekülg
страницы	page
страницы	lehekülje
спасибо	tänan
спасибо	aitäh
спасибо	tänud
позднее	hiljem
актёр	näitleja
включая	sealhulgas
дмитрий	dmitri
дмитрий	dmitri
дмитрий	dimitri
получила	sain
получила	sai
председатель	president
председатель	tool
председатель	tooli
председатель	esimees
председатель	eesistuja
председатель	esimees
председатель	eesistuja
моря	merede
моря	meri
моря	mere
страна	riik
вариант	variant
вариант	variant
вариант	võimalus
вариант	valik
одновременно	samaaegne
одновременно	samaaegselt
одновременно	üheaegselt
дороги	teed
имел	oli
русские	vene
русские	venelane
русские	venelased
виктор	viktor
виктор	víctor
виктор	victor
мир	maailma
мир	maailm
мир	peace
мир	rahu
мир	mir
работа	töö
работа	töökoht
работа	tööd
работа	töö
работа	tööle
работа	töötamine
японии	jaapani
японии	jaapan
японии	jaapani
японии	jaapanlased
серия	seeria
серия	episood
песня	laulu
песня	laul
василий	basil
василий	vassili
василий	vassili
вопросы	küsimused
вопросы	küsimused
испании	hispaania
завод	taim
завод	taime
завод	tehas
завод	vabrik
завод	tehas
штат	riik
штат	olek
штат	osariik
проблемы	väljakutsed
проблемы	probleem
проблемы	probleemi
проблемы	probleemiks
проблемы	probleemid
проблемы	küsimused
юрий	juri
юрий	yuri
юрий	juri
ниже	all
ниже	allpool
ниже	madalam
ниже	madalamad
ниже	alumine
ниже	madalamale
улицы	tänavaid
улицы	tänavad
рядом	lähedal
рядом	läheduses
рядом	lähedal
найти	leida
найти	leia
найти	otsi
вклад	sisendi
вклад	sisend
вклад	panus
вклад	sissemakse
развитие	arendamine
развитие	arendus
развитие	areng
лиги	league
лиги	liiga
научно	teaduslikult
директор	direktor
директор	režissöör
директор	lavastaja
директор	direktor
командир	komandör
друг	sõber
друг	sõbranna
вернулся	tagastatud
считается	loeb
рок	kalju
рок	rock
рок	kivi
пор	erp
футболист	jalgpallur
мой	minu
отличие	vahe
отличие	erinevus
журнал	ajakiri
журнал	päevik
журнал	log
журнал	logi
министр	minister
значение	tähendus
значение	väärtus
комитета	komitee
производства	tootmine
производства	toodang
премьер	prime
премьер	premier
сначала	kõigepealt
сначала	esmalt
сначала	esimene
действительно	tõepoolest
действительно	tõeliselt
действительно	tõesti
игра	mängu
игра	mäng
решения	otsused
решения	lahendused
решения	lahused
строительство	hoone
строительство	ehitamine
строительство	ehitis
строительство	ehitamine
строительство	ehitus
строительство	konstruktsioon
пункт	kirje
пункт	element
пункт	lõik
пункт	paragrahv
пункт	lõige
мать	ema
старший	vanem
старший	vanem
снова	uuesti
снова	taas
снова	jälle
конечно	kindel
здания	ehitised
здания	hooned
тренер	treener
тренер	treeneri
тренер	koolitaja
тренер	treener
поле	põld
поле	väli
написал	kirjutasin
написал	kirjutasid
написал	kirjutas
значения	täpsustus
значения	väärtused
пути	rajad
женщины	emased
женщины	naissoost
женщины	naised
майор	major
провинция	provints
программы	programmid
программы	programmid
храм	tempel
храм	temple
исследования	uuringud
исследования	uurimistöö
исследования	teadusuuringud
исследования	uuringud
какие	mis
какие	mida
обороны	kaitse
обороны	riigikaitse
обороны	kaitse
мнение	arvamus
мнение	arvamused
сообщения	kommunikatsioon
сообщения	side
сообщения	teated
сообщения	sõnumid
сообщения	kirjad
раздел	lõik
раздел	sektsioon
раздел	jagu
раздел	partitsiooni
матч	sobivus
матч	match
востоке	idas
востоке	itta
востоке	ida
быстро	ruttu
быстро	kiire
быстро	kiire
быстро	kiiresti
быстро	ruttu
быстро	kiiresti
удаление	eemaldamine
удаление	eemaldamine
удаление	kõrvaldamine
удаление	kustutamine
удаление	kustuta
удаление	kustutamine
проходит	möödub
проходит	läbib
влияние	kokkupõrge
влияние	mõju
влияние	mõju
епископ	oda
епископ	bishop
епископ	piiskop
следующий	järgmiseks
следующий	järgmisena
следующий	järgmine
следующий	next
максимальная	maksimaalne
максимальная	maksimum
максимальная	maksimaalselt
англии	inglismaal
англии	inglismaa
капитан	kapten
работает	töötab
работает	toimib
довольно	päris
ленина	lenin
должно	peab
интернет	internet
руководитель	ülevaataja
руководитель	liider
руководитель	juht
руководитель	leader
армия	armee
армия	sõjavägi
степень	kraadi
степень	kraad
лейтенант	leitnant
науки	teadus
науки	teadust
версия	versioon
версия	versiooni
школе	kooli
школе	koolis
школе	kool
думаю	mõtlemine
думаю	mõeldes
думаю	mõtled
думаю	mõtleb
думаю	arva
полковник	kolonel
воды	vett
воды	vesi
совместно	ühiselt
титул	pealkiri
титул	ametinimetus
титул	tiitel
сражения	lahinguid
сражения	lahingud
князь	vürst
князь	prints
князь	prince
стадион	staadion
деревне	küla
деревне	külas
кубок	copa
кубок	karikavõistlused
кубок	cup
кубок	tops
кубок	tass
кубок	karikas
помимо	beyond
пять	viis
движение	liikumine
движение	liikluse
движение	liiklus
движение	liikluses
движение	liikumine
выпуск	väljund
выпуск	väljaandmine
выпуск	emissiooni
теории	teooriaid
теории	teooriad
святой	pühak
святой	saint
святой	püha
святой	pühal
союз	liit
союз	liidu
союз	sojuz
удалено	kustutatud
удалено	kustutanud
удалено	eemaldati
удалено	eemaldatud
ван	van
ван	kaubik
ван	wang
удалить	eemaldamine
удалить	eemalda
удалить	kustuta
удалить	kustutamine
остров	saart
остров	saar
прав	õigused
операции	toimingud
операции	operatsioonid
операции	tehingud
кажется	tundub
французский	prantsuse
издание	väljaanne
издание	avaldamine
необходимо	vajalik
необходимо	vajalikud
результаты	tulemused
говорит	räägib
говорит	kõneleb
говорит	ütleb
павел	paul
павел	paweł
павел	pavel
пётр	peter
пётр	peeter
пётр	piotr
золотой	golden
золотой	kuldsed
золотой	kuldne
золотой	kuld
золотой	kulda
золотой	kullast
последние	viimasena
последние	viimane
последние	hiljutine
последние	hiljutised
известный	teada
известный	teadaolevad
известный	teadaolev
известный	tuntud
известный	kuulsad
известный	kuulus
флота	laevastiku
флота	laevastik
использование	kasutamine
использование	kasutus
использование	kasutamine
использование	kasutades
использование	use
использование	kasutamine
использование	kasutamiseks
использование	kasuta
использование	kasutus
далее	edasine
далее	edasi
далее	kaugemale
далее	järgmiseks
далее	järgmisena
далее	järgmine
далее	next
немецкий	saksa
немецкий	sakslane
империя	impeerium
империя	impeeriumi
совершенно	täielikult
совершенно	täiesti
совершенно	täiesti
очередь	järjekorda
очередь	järjekorra
очередь	järjekord
очередь	järjekorras
очередь	pööre
очередь	pööra
очередь	keera
записи	records
записи	kirjed
мог	võiks
мог	saaks
термин	mõiste
термин	termin
вокруг	ümber
вокруг	ringi
вторая	teine
вторая	teiseks
использования	kasutamine
использования	kasutus
дети	lapsed
дети	lapsed
издательство	kirjastaja
издательство	väljaandja
издательство	avaldamise
издательство	avaldamine
действий	tegevus
действий	võte
действий	toiming
карьера	karjäär
карьера	karjääri
карьера	karjäär
карьера	karjääri
франция	prantsusmaa
композитор	helilooja
композитор	koostaja
должности	positsioonid
должности	ametikohtade
должности	postitusi
должности	postitused
должности	ametikohad
семьи	perekonnad
семьи	pered
семьи	pere
семьи	perekond
военный	sõjaväe
военный	sõjaline
военный	sõjalise
военный	sõjalised
военный	sõjavägi
английский	inglise
числа	numbrid
создание	loo
создание	luua
создание	loomine
создание	looming
создание	loomine
азии	aasia
азии	aasia
петербург	peterburg
актриса	näitleja
актриса	näitlejanna
писать	kirjutamine
корпус	kere
корпус	corpus
корпус	korpus
корпус	korpus
относительно	suhteliselt
членов	liikmed
членов	parlamendiliikmed
позиции	positsioonid
речь	sõnavõtt
речь	kõne
евгений	jevgeni
евгений	jevgeni
евгений	eugene
жена	naise
жена	naine
борис	boris
борис	boriss
альбомы	albumid
вики	wiki
вики	vicky
вики	vicki
центральной	kesksed
центральной	kesk
центральной	keskosa
центральной	keskne
правительство	valitsus
знак	märk
слишком	liiga
энциклопедия	entsüklopeedia
поэт	luuletaja
поэт	poeet
революции	revolutsioon
революции	revolutsioonid
заместитель	asetäitja
соответствует	vastab
парк	pargi
парк	park
уровня	taseme
уровня	tase
уровня	tasand
мало	malo
мало	little
мало	väike
мало	vähe
возможности	võimalused
возможности	võimalus
возможности	võimaluse
возможности	võimalused
позволяет	lubab
позволяет	laseb
позволяет	lubab
позволяет	võimaldab
позволяет	lubab
позволяет	võimaldab
ран	haavad
фамилия	perekonnanimi
третий	kolmas
третий	kolmanda
формы	vormid
оставить	jäta
начальник	ülemus
начальник	pealik
начальник	ülem
начальник	ülevaataja
начальник	vanglaülem
министерства	ministeeriumid
брат	bro
брат	vend
брат	venna
писал	kirjutasin
писал	kirjutasid
писал	kirjutas
могу	oskab
могу	saab
цвета	värvid
цвета	värv
цвета	värvi
цвета	värvid
цвета	värvus
цвета	värv
цвета	värvi
победы	võidu
победы	võitu
победы	võit
победы	võitmine
середине	mid
единицы	ühik
единицы	ühikud
единицы	üksused
единицы	ühik
единицы	üksus
интервью	intervjuu
интервью	intervjuud
интервью	vestlused
интервью	intervjuud
путь	asukoht
путь	rada
путь	way
новое	uued
новое	uus
новое	new
бывший	endised
бывший	endine
книг	raamatud
шоу	shaw
шоу	näidatakse
шоу	näitamine
шоу	näita
шоу	etendus
шоу	show
республика	vabariik
участок	proovitüki
темп	tempo
темп	tempo
медали	medalid
фильмов	filmid
служил	teenis
служил	teeninud
служил	serveeritud
организация	organisatsioon
организация	organisatsioon
красного	punane
красного	punased
события	üritused
события	sündmused
события	areng
события	arengud
никогда	kunagi
изменения	muudatused
изменения	muutused
изменения	muudatused
изменения	muutused
изменения	muuda
изменения	muudatus
изменения	muutus
перевод	tõlge
перевод	tõlkimine
производство	valmistamine
производство	tootmine
производство	tootmine
производство	toodang
производство	valmistamine
производство	tootmine
прежде	enne
играл	mängis
играл	mänginud
играл	mängitud
море	rannik
море	mereäärne
море	meri
море	mere
расстояние	kaugus
расстояние	vahemaa
век	silmalaud
век	sajandi
век	sajand
сети	võrgud
сети	võrgustikud
сети	võrgud
сети	võrk
сети	võrgu
сети	võrgustik
