של	shel
אפשר	umożliwić
נוסף	dodany
נוסף	dodano
נוסף	dodana
נוסף	dodane
מרכז	centralnego
מרכז	central
מרכז	centralny
מרכז	środkowa
מרכז	centralne
מרכז	centralna
מרכז	środek
מרכז	centrum
מרכז	center
מרכז	ośrodek
מרכז	centrum
מרכז	ośrodek
מרכז	centre
שימוש	wykorzystanie
שימוש	korzystanie
שימוש	użycie
שימוש	użytkowanie
שימוש	używanie
שימוש	użycie
שימוש	używając
שימוש	wykorzystanie
שימוש	użyć
שימוש	użyj
שיש	marble
שיש	marmuru
רוב	większość
רוב	najczęściej
רוב	większości
רוב	najbardziej
רוב	rob
רוב	roba
רוב	większość
רוב	większości
כולל	włącznie
כולל	zawiera
כולל	obejmuje
כולל	włączone
כולל	uwzględnione
גדול	duża
גדול	duży
גדול	dużych
גדול	duże
גדול	duża
גדול	duże
גדול	big
גדול	wielka
גדול	duży
גדול	wielki
גדול	świetne
גדול	świetnie
גדול	super
גדול	wspaniale
ישראלים	izraela
ישראלים	izraelczycy
יהודי	żyd
יהודי	żydem
יהודי	żydowskie
יהודי	żydowska
יהודי	żydzi
יהודי	żydowski
יהודי	żyd
יהודי	żyda
סוג	rodzaj
סוג	rodzaj
סוג	wpisz
סוג	typ
ראשון	sunday
ראשון	niedziela
ראשון	niedzielny
ראשון	pierwszy
ראשון	pierwsze
ראשון	najpierw
ראשון	pierwsza
מידע	info
מידע	informacje
מידע	informacja
מידע	informacje
מידע	informacja
מידע	dane
מידע	data
ערכים	wskaźniki
ערכים	wartości
ערכים	zapisy
ערכים	wpisy
אנשים	ludzi
אנשים	osoby
אנשים	people
אנשים	ludzie
קובץ	plik
קובץ	pliku
דקות	minuty
דקות	minut
חבר	przyjaciółka
חבר	koleżanka
חבר	znajomy
חבר	przyjaciel
חבר	chłopaku
חבר	chłopak
חבר	chłopaka
צריך	potrzebuje
צריך	potrzeba
צריך	potrzebna
צריך	potrzebuję
צריך	potrzebny
צריך	powinien
צריך	powinny
צריך	powinno
צריך	powinna
ויקיפדיה	wikipedia
בת	córka
בת	córeczka
בת	beth
השם	nazwisko
השם	imię
השם	nazwa
בתוך	wewnątrz
האדם	osoba
האדם	osoby
כאן	tutaj
מול	mol
שלהם	ich
לעתים	czasami
לעתים	czasem
הכנסת	synagoga
וגם	także
וגם	też
וגם	również
הים	morza
הים	morze
השיר	piosenka
השיר	piosenki
השיר	utwór
השיר	pieśń
השיר	song
בזמן	podczas
חדש	nowości
חדש	nowe
חדש	nowość
חדש	nowy
חדש	nowa
השלישי	iii
השלישי	trzecia
השלישי	trzeci
השלישי	trzecie
משה	moses
משה	mojżesz
משה	mojżesza
משה	mosze
גרמניה	niemiecka
גרמניה	niemcy
גרמניה	niemieckim
גרמניה	niemieckie
גרמניה	niemiecki
גרמניה	niemcami
גרמניה	niemcy
יורק	jorku
יורק	jork
יורק	york
הממשלה	rządowe
הממשלה	rząd
הממשלה	rządowy
חיל	korpus
חיל	korpusu
יהודה	jehuda
יהודה	judasz
יהודה	judah
מעל	ponad
מעל	over
מעל	odbiór
מעל	wyżej
מעל	ponad
מעל	powyżej
ארץ	ojczyzna
ארץ	kraje
ארץ	kraju
ארץ	kraj
ארץ	państwo
ארץ	kraina
ארץ	land
ארץ	ląd
ארץ	grunty
ארץ	ziemia
ארץ	earth
ארץ	ziemi
ארץ	ziemia
כלי	narzędzia
כלי	narzędzie
צרפת	francji
צרפת	francja
צרפת	france
הרבה	dużo
הרבה	wielu
הרבה	wiele
הרבה	much
הרבה	wiele
הרבה	dużo
אתה	ciebie
אתה	ty
נמצא	znaleziona
נמצא	znaleziony
נמצא	znaleziono
נמצא	znalazł
נמצא	znalezione
טוב	dobre
טוב	dobrze
אי	wyspy
אי	wyspa
אי	island
ילדים	dzieci
ילדים	dzieciaki
ילדים	dzieci
שלושה	trzy
לאורך	wzdłuż
הגיע	dotarły
הגיע	przybyła
הגיע	przybyli
הגיע	przybył
הגיע	przyszedł
הגיע	przyszło
אירופה	europa
אירופה	europejska
אירופה	europejski
אירופה	europejskiej
אירופה	europejskie
אירופה	european
המלך	king
המלך	króla
המלך	kinga
המלך	król
כמעט	prawie
כמעט	niemal
כמעט	prawie
מיליון	milion
מיליון	mln
מיליון	miliony
יצחק	isaac
יצחק	icchak
יצחק	itzhak
האלבום	album
האלבום	albumu
האלבום	płyta
יוסף	józefie
יוסף	joseph
יוסף	józef
יוסף	józefa
יוסף	josef
כוח	siłę
כוח	siły
כוח	siła
כוח	wytrzymałość
כוח	siły
כוח	siła
כוח	force
כוח	moc
כוח	władza
כוח	siła
כוח	zasilanie
כוח	power
נפטר	zmarłego
נפטר	zmarły
נפטר	zmarli
נפטר	zmarła
הלהקה	band
הלהקה	pasmo
הלהקה	zespołu
הלהקה	zespół
מלך	king
מלך	króla
מלך	kinga
מלך	król
מקור	pochodzenia
מקור	pochodzenie
מקור	źródło
מקור	źródła
מקור	dziób
תוכנית	programu
תוכנית	program
תוכנית	programy
תוכנית	plan
תוכנית	programu
תוכנית	program
בתי	córka
בתי	córeczka
נראה	wygląda
נראה	wygląd
וב	webb
פעם	raz
פעם	kiedyś
משתמש	używanie
משתמש	użycie
משתמש	używając
משתמש	użytkownika
משתמש	użytkownik
קיבל	otrzymała
קיבל	otrzymana
קיבל	otrzymano
קיבל	otrzymany
קיבל	otrzymane
קיבל	przyjęta
קיבל	przyjęty
קיבל	zaakceptowane
קיבל	akceptowane
קיבל	przyjęte
עקב	pazur
עקב	należne
עקב	należny
נשים	kobiet
נשים	kobietki
נשים	kobiety
נשים	damskie
מונה	monet
מונה	moneta
מונה	mona
במיוחד	zwłaszcza
במיוחד	szczególnie
במיוחד	zwłaszcza
במיוחד	szczególnie
האימפריה	imperium
האימפריה	empire
עדיין	nadal
עדיין	wciąż
עדיין	jeszcze
מים	woda
מים	wody
כוחות	uprawnienia
כוחות	moce
כוחות	uprawnień
כוחות	powers
כוחות	kompetencje
כוחות	sił
כוחות	siły
פעולה	działania
פעולה	czynność
פעולה	działanie
פעולה	akcja
ניו	neo
נכון	prawo
נכון	prawda
נכון	prawdziwe
נכון	true
חוק	prawa
חוק	prawo
חיפה	hajfa
יחידה	jednostka
יחידה	jednostki
יחידה	unit
העונה	sezonie
העונה	sezon
שוב	ponownie
שוב	znowu
יעקב	jacob
יעקב	jakuba
יעקב	jakub
יעקב	jakob
יעקב	jakow
יעקב	jaakov
אינה	ina
אינה	inna
מדינות	stany
מדינות	stanów
מדינות	krajów
מדינות	kraje
הבית	domu
הבית	dom
הבית	house
הבית	domu
הבית	dom
תודה	dzieki
תודה	dziękujemy
תודה	dzięki
לב	heart
לב	serce
לב	serca
לב	lew
מפקד	dowódca
שלוש	trzy
שלום	shalom
שלום	pokoju
שלום	peace
שלום	pokój
שלום	witam
שלום	cześć
אזור	region
אזור	regionie
אזור	regiony
אזור	regionu
אזור	strefie
אזור	obszar
אזור	zone
אזור	strefy
אזור	strefa
אזור	teren
אזור	powierzchnia
אזור	obszarze
אזור	obszar
פעמים	razy
פעמים	times
פעמים	czasy
קבוצות	grup
קבוצות	grupy
קבוצות	grupach
קבוצות	zespoły
קבוצות	zespołów
קבוצות	drużyny
קבוצות	ekipy
המשחק	mecz
המשחק	game
המשחק	gry
המשחק	gra
האי	wyspy
האי	wyspa
האי	island
האי	hai
האי	hal
סרט	filmu
סרט	film
סרט	filmy
סרט	folia
סרט	film
בגלל	bo
בגלל	ponieważ
המפלגה	przyjęcie
המפלגה	partia
המפלגה	partii
המפלגה	impreza
המפלגה	imprezy
בעבר	wcześniej
בעבר	poprzednio
האחרון	ostatnio
האחרון	ostatnie
האחרון	last
האחרון	ostatni
האחרון	ostatnia
קרב	bitwa
קרב	battle
קרב	bitwie
קרב	bitwy
קרב	walka
קרב	zwalczanie
קרב	walce
קרב	zwalczania
קרב	walki
קצר	krótki
קצר	krótkie
קצר	short
קצר	krótko
קצר	krótka
קצר	krótkie
קצר	krótki
קצר	krótko
קצר	krótka
ימים	dni
ימים	days
בהמשך	niżej
בהמשך	poniżej
בר	bar
צבא	wojskowy
צבא	wojsko
צבא	wojskowe
צבא	wojska
צבא	army
צבא	wojska
צבא	wojsko
צבא	armia
צבא	armii
ים	morza
ים	morze
החיים	zycie
החיים	life
החיים	życia
החיים	dożywocie
החיים	życie
צה	tse
משחק	mecz
משחק	game
משחק	gry
משחק	gra
משחק	odtwarzanie
משחק	granie
משחק	gra
משחק	działające
משחק	aktorstwo
משחק	stanowiąc
ראשי	head
ראשי	głowę
ראשי	głowy
ראשי	glowy
ראשי	głowa
ראשי	szef
ראשי	podstawowy
ראשי	pierwotne
ראשי	podstawowej
ראשי	podstawowe
ראשי	podstawowa
הזמן	czasu
הזמן	czas
למעשה	właściwie
אברהם	abraham
אברהם	abrahama
נבחר	wybrany
נבחר	wybrano
נבחר	wybrane
נבחר	wybrani
נבחר	wybrana
נבחר	wybrany
נבחר	zaznaczone
נבחר	wybrane
נבחר	wybrana
נבחר	wybrano
מדי	maddie
מדי	tez
מדי	też
מדי	too
מדי	zbyt
לרוב	najczęściej
לרוב	przeważnie
לרוב	głównie
פעילות	aktywność
פעילות	działalności
פעילות	czynność
פעילות	działalność
פעילות	aktywności
שטח	dziedzina
שטח	pole
שטח	boisko
שטח	pola
שטח	field
שטח	teren
שטח	tereny
שטח	terenu
שטח	teren
שטח	powierzchnia
שטח	obszarze
שטח	obszar
מאוחר	późna
מאוחר	późny
מאוחר	późno
דף	stronę
דף	stronie
דף	page
דף	strona
דף	strony
דף	def
קולנוע	filmu
קולנוע	film
קולנוע	filmy
קולנוע	kino
קולנוע	kina
קשר	związku
קשר	podłączenie
קשר	powiązanie
קשר	połączenie
קשר	połączenia
קשר	kontakt
קשר	kontakty
קשר	węzeł
אחרת	inaczej
פני	grosz
פני	penny
פני	cent
קודם	pierwszy
קודם	pierwsze
קודם	najpierw
קודם	pierwsza
עיר	town
עיר	miasta
עיר	miejscowość
עיר	miasto
עיר	city
עיר	miejscowość
עיר	miasta
עיר	miasto
לצד	side
ידוע	znani
ידוע	znany
ידוע	znana
ידוע	znane
הופעות	wyświetleń
הופעות	wyświetlenia
הופעות	wrażenia
הופעות	pozory
הופעות	koncerty
תקופה	okres
ספרים	książki
ספרים	książek
קטן	małych
קטן	mały
קטן	małe
קטן	niewielkie
קטן	mała
קטן	male
קטן	małe
קטן	little
קטן	mało
קטן	mały
קטן	mała
למד	zbadane
למד	badano
למד	badane
למד	studiował
למד	badany
ברית	sojusz
ברית	sojuszu
ברית	przymierze
ברית	sojuszników
ברית	sojusznikami
היהודי	żyd
היהודי	żyda
תשע	dziewięciu
תשע	nine
תשע	dziewięć
פחות	mniej
פחות	mniejsza
פחות	mniej
ישראלי	izraela
משרד	biura
משרד	biuro
משרד	biurowe
משרד	urząd
שיחק	grało
שיחק	grał
שיחק	zagrali
מעבר	przejścia
מעבר	przejściowy
מעבר	przemiana
מעבר	przejście
מעבר	poza
מעבר	przejazd
מעבר	przejście
איך	jak
גרסאות	warianty
גרסאות	odmiany
גרסאות	wersji
גרסאות	wersjach
גרסאות	wersje
זהב	złote
זהב	golden
זהב	złoty
זהב	złota
זהב	złota
זהב	złoto
זהב	gold
זהב	złoty
עולם	świat
עולם	swiat
עולם	świata
עולם	świecie
עולם	world
יד	yad
יד	rękę
יד	dłoń
יד	ręka
מדינה	ojczyzna
מדינה	kraje
מדינה	kraju
מדינה	kraj
מדינה	państwo
מדינה	stan
מדינה	state
מדינה	państwo
ארגון	organizacja
ארגון	organizacji
ארגון	organizacja
ארגון	organizowanie
לכתוב	piszcie
לכתוב	pisać
לכתוב	napisać
לכתוב	napisz
לכתוב	pisz
שונה	shauna
שונה	inna
שונה	różne
שונה	inny
שונה	różnych
שונה	zmodyfikowane
שונה	zmienione
שונה	zmodyfikowany
שונה	modyfikowane
שונה	zmieniony
גדולה	duża
גדולה	duży
גדולה	dużych
גדולה	duże
גדולה	duża
גדולה	duże
גדולה	big
גדולה	wielka
גדולה	duży
גדולה	wielki
קשה	twardy
קשה	hard
קשה	ciężko
קשה	twarde
קשה	twarda
קשה	twardziel
קשה	twardy
קשה	twarda
קשה	trudna
קשה	trudny
קשה	trudne
אור	light
אור	światło
אור	światła
אור	lekka
אור	lekki
צבי	zvi
צבי	jelenie
צבי	jelenia
צבי	jeleń
צבי	gazela
לדוגמה	przykładowy
לדוגמה	przykładowe
לדוגמה	przykład
אוכלוסייה	populacja
אוכלוסייה	populacji
אוכלוסייה	ludność
בעברית	hebrajski
הקהילה	społeczność
הקהילה	społeczności
הקהילה	wspólnoty
הקהילה	wspólnota
כנגד	przeciwko
כנגד	przeciw
קיים	istniał
קיים	istniały
קיים	istniała
קיים	istniało
קיים	istnieją
קיים	istnieje
קיים	istniejące
קיים	istniejąca
קיים	istniejących
קיים	istniejący
שלי	shelley
שלי	shelly
שלי	mine
שלי	kopalnia
שלי	moja
שלי	mój
שלי	moje
שלי	shelly
דומה	podobni
דומה	podobna
דומה	podobny
דומה	podobne
דומה	dumy
דין	dean
דין	dziekan
שכן	sąsiada
שכן	sąsiad
שכן	sąsiadka
שכן	sąsiad
שכן	sąsiadka
מחוז	hrabstwo
מחוז	okręg
מחוז	hrabstwa
מחוז	powiat
מחוז	województwo
מחוז	prowincji
מחוז	prowincja
מחוז	okręg
מחוז	dzielnicy
מחוז	dystrykt
מחוז	dzielnica
מחוז	rejon
מחוז	powiat
ימי	dni
ימי	days
תואר	stopień
סדרת	szeregi
סדרת	serie
סדרת	series
סדרת	seria
סדרת	serii
למצוא	znajdź
למצוא	znaleźć
מבין	zrozumieć
מבין	zrozum
נקרא	zwane
נקרא	zwana
נקרא	dzwonił
נקרא	nazywany
פשוט	prosty
פשוט	prosta
פשוט	proste
פשוט	tylko
עבודה	zlecenie
עבודה	pracy
עבודה	praca
עבודה	pracuj
עבודה	prace
עבודה	pracy
עבודה	praca
עבודה	roboty
חשוב	ważne
חשוב	wazne
חשוב	ważny
חשוב	ważna
כיוון	kierunku
כיוון	kierunek
שלמה	shlomo
שלמה	salomon
שלמה	solomon
שלמה	salomona
שלמה	całość
שלמה	cały
שלמה	cała
שלמה	całe
תבנית	wzorzec
תבנית	wzór
תבנית	wzorzec
תבנית	szablon
תבנית	szablonu
תבנית	formatu
תבנית	formacie
תבנית	format
אמריקאים	amerykańska
אמריקאים	american
אמריקאים	amerykański
אמריקאים	amerykańskie
אמריקאים	amerykanin
אמריקאים	amerykanie
אמריקאים	amerykanów
הפועל	czasownik
הפועל	hapoel
אפריקה	afryka
נחשב	rozpatrywane
נחשב	rozważane
נחשב	badanym
נחשב	liczy
דרום	południowa
דרום	południowej
דרום	southern
דרום	południowe
דרום	południe
זכויות	prawa
זכויות	praw
אולי	może
עלה	liści
עלה	liść
לקבל	zaakceptować
לקבל	akceptuje
לקבל	akceptuję
לקבל	przyjmij
מבנה	struktura
מבנה	konstrukcja
מבנה	struktury
להשתמש	wykorzystanie
להשתמש	użyć
להשתמש	użyj
העליון	najwyższa
העליון	najwyższy
בברכה	szczerze
בברכה	zapraszamy
בברכה	witam
בברכה	witaj
בברכה	zapraszam
בברכה	witamy
בברכה	wita
בסיס	baza
בסיס	podstawa
בסיס	base
בסיס	bazy
בסיס	podstawa
בסיס	podstawie
בסיס	podstawy
מין	płeć
מין	płci
מין	płci
מין	płeć
מין	seksu
מין	seks
מין	sex
מין	gatunki
מין	gatunek
מין	min
לשעבר	były
לשעבר	poprzedni
לשעבר	dawne
לשעבר	poprzednie
לשעבר	dawniej
כזה	taki
כזה	takie
משנה	materia
משנה	materii
משנה	sprawach
אינטרנט	web
אינטרנט	sieć
אינטרנט	internetu
אינטרנט	internecie
אינטרנט	internet
נקודות	kropki
נקודות	punkty
נקודות	punktów
נקודות	plamki
קבוצה	grupie
קבוצה	grupy
קבוצה	grupa
קבוצה	ekipa
קבוצה	team
קבוצה	drużyny
קבוצה	drużyna
קבוצה	zespół
הקרב	bitwa
הקרב	battle
הקרב	bitwie
הקרב	bitwy
הקרב	walka
שירים	wierszy
שירים	wiersze
שירים	utwory
שירים	pieśni
שירים	piosenki
התנועה	ruch
התנועה	korki
עת	czasu
עת	czas
הר	górski
הר	mountain
הר	góra
הר	góry
הר	mount
הר	góra
הרי	harrego
הרי	harry
תפקיד	rola
תפקיד	rolę
תפקיד	roli
תפקיד	role
למה	dlaczego
נולדה	urodzony
נולדה	urodzona
נולדה	urodzone
שמות	imiona
שמות	nazwiska
שמות	nazwy
יחסית	stosunkowo
יחסית	stosunkowo
יחסית	względnie
הקמת	ustanowienie
שערים	gates
שערים	bramy
שערים	bram
שערים	portale
שערים	bramki
שערים	cele
שערים	celów
שערים	bramek
מערכות	systemy
שנייה	druga
שנייה	drugi
שנייה	drugie
שנייה	sek
שנייה	sec
ליצור	tworzy
ליצור	stwórz
ליצור	tworzyć
ליצור	utwórz
מטרים	metry
מטרים	metrów
מטרים	liczniki
מטרים	metry
מטרים	metrach
מטרים	metrów
אמריקה	ameryka
אמריקה	america
ליד	blisko
ליד	niedaleko
שר	char
שר	cher
שר	sher
שר	śpiewanie
שר	śpiewać
שר	śpiew
שר	śpiewa
שר	śpiewam
שר	ministrze
שר	ministrowie
שר	minister
קו	wiersz
קו	linia
קו	line
קו	linii
סוף	koniec
סוף	end
כסף	pieniądze
כסף	pieniądz
כסף	kasy
כסף	kasa
כסף	money
כסף	srebro
כסף	srebrny
כסף	srebra
כסף	srebrne
כסף	srebrna
כסף	silver
תמונות	fotografie
תמונות	zdjęcia
תמונות	zdjęć
תמונות	zdjecia
תמונות	zdjęcia
תמונות	obrazki
תמונות	zdjecia
תמונות	zdjęcia
תמונות	obrazów
תמונות	obrazy
תמונות	obrazki
תת	sub
נשיא	przewodniczący
נשיא	prezes
נשיא	prezydent
נשיא	przewodnicząca
נשיא	prezydenci
נשיא	prezydentów
נשיא	przewodniczących
נשיא	prezydenci
מוזיקה	muzyka
מוזיקה	music
מוזיקה	muzyki
חדשים	nowości
חדשים	nowe
חדשים	nowość
חדשים	nowy
חדשים	nowa
מצב	status
מצב	statusu
מצב	tryb
מצב	sytuacje
מצב	sytuacji
מצב	sytuacja
מצב	warunek
מצב	stan
היסטוריה	historia
היסטוריה	historii
היסטוריה	historię
שינוי	zmiana
שינוי	zmiany
שינוי	zmienić
שינוי	zmień
כדורגל	football
כדורגל	futbol
ביקורת	krytyka
ביקורת	krytyki
ביקורת	krytykę
ביקורת	krytyka
ביקורת	krytykę
ביקורת	recenzja
ביקורת	przeglądu
ביקורת	przegląd
ביקורת	rewizja
חודשים	miesiące
חודשים	miesięcy
חודשים	miesiącach
אבן	kamienia
אבן	stone
אבן	kamienie
אבן	kamień
שחקן	player
שחקן	gracz
שחקן	zawodnik
שחקן	gracza
שחקן	odtwarzacz
שחקן	aktora
שחקן	aktor
בניגוד	sprzeczne
משפט	proces
משפט	próba
משפט	rozprawa
משפט	dwór
משפט	sądu
משפט	sąd
משפט	court
משפט	trybunał
משפט	wyrok
משפט	zdanie
משפט	zdania
אמריקאי	amerykańska
אמריקאי	american
אמריקאי	amerykański
אמריקאי	amerykańskie
אמריקאי	amerykanin
חצי	pół
חצי	połowa
הארגון	organizacja
הארגון	organizacji
סרטים	folie
סרטים	filmy
סרטים	filmy
הבא	następnym
הבא	następny
הבא	następna
הבא	następne
משפחה	rodzina
משפחה	rodziny
משפחה	rodzinne
משפחה	rodzinka
משפחה	rodzinnie
במקביל	jednocześnie
במקביל	równocześnie
במקביל	równolegle
במקביל	równoległy
במקביל	równoległego
במקביל	równoległych
במקביל	równoległe
די	dee
מזרח	wschodnie
מזרח	east
מזרח	wschód
מזרח	wschodni
