και	وال
σειρά	ترتيب
σειρά	الطلب
σειρά	النظام
σειρά	صف
στοιχεία	عناصر
στοιχεία	العناصر
στοιχεία	البيانات
στοιχεία	بيانات
εκτός	مالم
εκτός	الا
εκτός	عدا
εκτός	الا
εκτός	ماعدا
εκτός	باستثناء
συνέχεια	استمرارية
συνέχεια	الاستمرارية
συνέχεια	مواصلة
συνέχεια	الاستمرار
συνέχεια	تواصل
κάτω	اسفل
κάτω	اقل
κάτω	اخفض
κάτω	ادنى
κάτω	تحت
κάτω	ادناه
πολλές	كثير
πολλές	العديد
πολλές	الكثيرون
πολλές	كثيرون
πολλές	الكثير
όλα	كلهم
όλα	كله
όλα	جميع
όλα	كل
όλα	الكل
σύστημα	نظام
σύστημα	النظام
σύστημα	المنظومة
ακόμα	لسه
φορές	تايمز
φορές	اوقات
φορές	المرات
φορές	التايمز
φορές	مرات
φορές	الاوقات
ίδια	مماثل
ίδια	متطابقة
ίδια	نفس
ίδια	نفسه
ιουλίου	يوليو
ιουλίου	تموز
χώρα	بلد
χώρα	البلاد
χώρα	بلاد
χώρα	البلد
αποτέλεσμα	الحصيلة
αποτέλεσμα	نتيجة
αποτέλεσμα	النتيجة
αποτέλεσμα	الاثر
αποτέλεσμα	تاثير
αποτέλεσμα	التاثير
οκτωβρίου	اكتوبر
ιανουαρίου	يناير
σεπτεμβρίου	ايلول
σεπτεμβρίου	سبتمبر
νοεμβρίου	نوفمبر
αγώνες	المباريات
αγώνες	مباريات
αγώνες	المباريات
αγώνες	الالعاب
αγώνες	مباريات
αγώνες	العاب
ταινίες	الافلام
ταινίες	افلام
ταινίες	الافلام
ταινίες	افلام
μέσω	عبر
μέσω	فيا
μέσω	عبر
μέσω	خلال
μαρτίου	المسيرة
μαρτίου	مارس
μαρτίου	مسيرة
μαρτίου	اذار
γεννήθηκε	ولد
γεννήθηκε	تولد
γεννήθηκε	مولود
γεννήθηκε	يولد
γεννήθηκε	ولدت
ιουνίου	حزيران
ιουνίου	يونيو
αυτές	هؤلاء
αυτές	هذه
πολλά	كثير
πολλά	العديد
πολλά	الكثيرون
πολλά	كثيرون
πολλά	الكثير
απριλίου	ابريل
απριλίου	نيسان
τρεις	three
τρεις	ثلاثة
τρεις	ثلاث
τρεις	ثلاثه
αυγούστου	اغسطس
αυγούστου	اوغست
έργα	يعمل
έργα	يشتغل
έργα	اشغال
έργα	ينفع
έργα	المشروعات
έργα	المشاريع
έργα	مشاريع
έργα	مشروعات
δεκεμβρίου	ديسمبر
χρήση	استعمل
χρήση	الاستعمال
χρήση	استخدام
χρήση	الاستخدام
χρήση	استخدم
πρόεδρος	رئيس
πρόεδρος	الرئيس
πολιτική	السياسات
πολιτική	السياسة
πολιτική	سياسة
πολιτική	السياسات
πολιτική	السياسة
πολιτική	سياسة
ακόμη	لسه
ίδιο	نفس
ίδιο	نفسه
εκλογές	الانتخابات
εκλογές	انتخابات
εκλογές	انتخاب
εκλογές	الانتخابات
εκλογές	الانتخاب
εκλογές	انتخابات
μέλη	الاعضاء
μέλη	اعضاء
τελικά	واخيرا
τελικά	اخيرا
μέλος	عضوة
μέλος	عضو
μέλος	العضو
εποχή	حقبة
εποχή	موسم
εποχή	الموسم
εποχή	عصر
εποχή	عهد
εποχή	حقبة
εποχή	العصر
εποχή	الحقبة
χωριό	قرية
χωριό	القرية
αρχικά	اصلا
περίοδος	الفترة
περίοδος	فترة
δήμος	البلدية
δήμος	بلدية
κύπελλο	كوب
κύπελλο	فنجان
κύπελλο	كاس
κύπελλο	الكاس
κύπελλο	الكوب
ζωή	الحياة
ζωή	الحياه
ζωή	حياة
ζωή	life
ζωή	زوى
ζωή	زوي
έδρα	المقر
έδρα	مقعد
έδρα	المقعد
έδρα	سيات
περιλαμβάνει	يشمل
περιλαμβάνει	يتضمن
περιλαμβάνει	تتضمن
περιλαμβάνει	تشمل
μεγάλο	كبيرة
μεγάλο	الكبير
μεγάλο	كبيرة
μεγάλο	كبيره
μεγάλο	كبير
βάση	القاعدة
βάση	قاعدة
βάση	اساس
βάση	الاساس
κέντρο	سنتر
κέντρο	المركز
κέντρο	المنتصف
κέντρο	الوسط
κέντρο	مركز
κέντρο	المركز
κέντρο	مركز
γεννήσεις	المواليد
γεννήσεις	الولادات
φεβρουαρίου	فبراير
φεβρουαρίου	شباط
κάτι	شيء
κάτι	شئ
κάτι	حاجه
κάτι	شي
κοντά	بالقرب
κοντά	قرب
κοντά	قريب
κοντά	الوثيق
κοντά	مقرب
κοντά	اغلاق
κοντά	اغلق
κοντά	قريب
κοντά	بالجوار
κοντά	بالقرب
κοντά	مجاور
μορφή	شكل
μορφή	الشكل
μορφή	استمارة
μορφή	النموذج
μορφή	نسق
μορφή	الشكل
μορφή	تنسيق
χρόνο	وقت
χρόνο	الزمن
χρόνο	الوقت
χρόνο	زمن
χρόνο	الزمان
κόμμα	حفلة
κόμμα	الطرف
κόμμα	حزب
κόμμα	حفل
κόμμα	الحزب
κόμμα	فاصلة
γιατί	لان
γιατί	لانه
γιατί	عشان
γιατί	لانني
γιατί	بسبب
γιατί	لاني
γιατί	ليش
γιατί	لماذا
γιατί	لما
ρόλο	الدور
ρόλο	دور
άλμπουμ	الالبوم
άλμπουμ	البوم
άλμπουμ	البومات
άλμπουμ	الالبومات
επειδή	لان
επειδή	لانه
επειδή	عشان
επειδή	لانني
επειδή	بسبب
επειδή	لاني
έκδοση	الطبعة
έκδοση	اصدار
έκδοση	طبعة
έκδοση	الاصدار
έκδοση	النسخة
έκδοση	اصدار
έκδοση	الاصدار
γκολ	اهداف
γκολ	الاهداف
γκολ	الغايات
γκολ	المرمى
γκολ	هدف
γκολ	الهدف
αρχές	سلطات
αρχές	السلطات
αρχές	مبادئ
αρχές	المبادئ
γύρω	حو
γύρω	حولي
συνήθως	عادة
ονομασία	اسم
ονομασία	الاسم
κοινότητα	مجتمع
κοινότητα	المجتمع
κοινότητα	الجماعة
τελευταία	الاخيرة
τελευταία	اخر
τελευταία	اخير
τελευταία	تدوم
τελευταία	الاخير
τελευταία	مؤخرا
έκανε	صنعت
έκανε	صنع
έκανε	مصنوع
έκανε	جعل
ξεκίνησε	بدات
ξεκίνησε	بدا
είτε	فاما
είτε	اما
κυβέρνηση	الحكومة
κυβέρνηση	الحكومات
κυβέρνηση	حكومة
πρώτος	اول
πρώτος	اولا
πρώτος	الاول
πρώτος	الاولى
πήρε	اخذت
κάνει	معمول
κάνει	فعلت
κάνει	تمت
κάνει	تم
κάνει	انتهيت
ηπα	امريكا
ανάμεσα	بين
δεύτερη	ثانيا
δεύτερη	الثانيه
δεύτερη	تاني
δεύτερη	الثاني
δεύτερη	الثانية
δεύτερη	ثاني
γλώσσα	لسان
γλώσσα	اللسان
γλώσσα	لغة
γλώσσα	اللغة
γιος	ابن
γιος	بني
γιος	الابن
μάχη	معركة
μάχη	باتل
μάχη	المعركة
μάχη	شجار
μάχη	قتال
μάχη	القتال
πανεπιστήμιο	جامعة
πανεπιστήμιο	الجامعة
όλες	كلهم
όλες	كله
όλες	جميع
όλες	كل
όλες	الكل
κάποια	البعض
κάποια	بعض
δείτε	شاهد
δείτε	ترى
δείτε	شاهد
δείτε	ساعة
δείτε	راقب
δείτε	مشاهدة
πόλεμο	حرب
πόλεμο	الحرب
συχνά	غالبا
περιοχές	الاقاليم
περιοχές	مناطق
περιοχές	المناطق
περιοχές	المجالات
περιοχές	مجالات
περιοχές	مناطق
περιοχές	المناطق
πρώην	سابق
πρώην	السابق
συμμετοχές	المشاركات
παράδειγμα	مثال
παράδειγμα	المثال
άρθρο	مقالة
άρθρο	مقال
άρθρο	المقالة
άρθρο	المادة
εικόνα	صورة
εικόνα	الصورة
εικόνα	الصوره
εικόνα	صوره
εικόνα	صورة
εικόνα	الصورة
έλαβε	استقبل
έλαβε	تلقت
έλαβε	استلام
έλαβε	وردت
έλαβε	ورد
επίσημη	رسمي
επίσημη	الرسمي
επίσημη	رسمية
επίσημη	مسؤول
επίσημη	رسمي
επίσημη	الرسمي
επίσημη	رسمية
κατοίκους	ساكن
κατοίκους	السكان
κατοίκους	المقيمون
κατοίκους	المقيمين
πηγές	مصادر
πηγές	المصادر
βόρεια	نورث
βόρεια	شمالي
βόρεια	شمال
βόρεια	شمالا
βόρεια	الشمال
βόρεια	الشمالية
βόρεια	شمال
βόρεια	الشمالي
βόρεια	شمالي
πόλεις	البلدات
πόλεις	المدن
πόλεις	بلدات
πόλεις	مدن
πόλεις	المدن
πόλεις	مدن
ιδιαίτερα	وخاصة
ιδιαίτερα	خاصة
ιδιαίτερα	خصوصا
ιδιαίτερα	بالاخص
αγώνα	السباق
αγώνα	سباق
αγώνα	العرق
αγώνα	عرق
αγώνα	ماتش
αγώνα	المطابقة
αγώνα	مطابقة
αγώνα	مباراة
αγώνα	المباراة
αγώνα	شجار
αγώνα	قتال
αγώνα	القتال
γεγονός	مناسبة
γεγονός	الحدث
γεγονός	المناسبة
γεγονός	حدث
γεγονός	حقيقة
σελίδα	صفحة
σελίδα	الصفحة
θέμα	السمة
θέμα	سمة
θέμα	الموضوع
θέμα	موضوع
θέμα	الموضوع
ηλικία	السن
ηλικία	العمر
χρησιμοποιείται	استعمل
χρησιμοποιείται	استخدم
χρησιμοποιείται	مستخدم
χρησιμοποιείται	استخدمت
πρώτα	اول
πρώτα	اولا
πρώτα	الاول
πρώτα	الاولى
μέγεθος	المقاس
μέγεθος	الحجم
μέγεθος	حجم
θεωρείται	نظر
εδώ	هنا
νότια	جنوبي
νότια	جنوبية
νότια	جنوب
νότια	جنوبي
νότια	جنوبا
νότια	الجنوب
νότια	جنوب
νότια	ساوث
σημείο	نقطة
σημείο	بوينت
σημείο	النقطة
σχέση	علاقة
σχέση	العلاقة
σχέση	العلاقات
σχέση	علاقه
περίπτωση	القضية
περίπτωση	حالة
περίπτωση	قضية
περίπτωση	الحالة
περίπτωση	كايس
νέο	جديد
νέο	جدد
νέο	جديدة
νέο	الجديد
έτος	عام
έτος	العام
έτος	السنه
έτος	سنة
έτος	سنه
έτος	السنة
σχεδόν	تقريبا
ένωση	النقابة
ένωση	نقابة
ένωση	يونيون
ένωση	الاتحاد
ένωση	جمعية
ένωση	الرابطة
ένωση	رابطة
ένωση	الجمعية
περισσότερο	المزيد
περισσότερο	اكتر
περισσότερο	اكثر
περισσότερο	مزيد
βασιλιά	ملك
βασιλιά	كينغ
βασιλιά	الملك
βασιλιά	كينج
εκκλησία	كنيسه
εκκλησία	كنيست
εκκλησία	كنيسة
εκκλησία	الكنيسة
εκδόσεις	منشورات
εκδόσεις	المطبوعات
εκδόσεις	المنشورات
μουσείο	المتحف
μουσείο	museum
μουσείο	متحف
πολιτικός	سياسية
πολιτικός	سياسي
πολιτικός	السياسي
συμμετοχή	المشاركة
δυο	اثنين
δυο	اثنان
δυο	اثنتان
μεγαλύτερη	اعظم
μεγαλύτερη	الاقدم
μεγαλύτερη	اكبر
μεγαλύτερη	اضخم
πέθανε	اموت
πέθανε	مت
μουσική	موسيقى
μουσική	موسيقي
μουσική	music
μουσική	الموسيقى
κόσμο	كوزمو
κόσμο	عالم
κόσμο	العالمي
κόσμο	الدنيا
κόσμο	العالم
κόσμο	world
άτομα	افراد
άτομα	الافراد
άτομα	اشخاص
άτομα	اناس
άτομα	الاشخاص
άτομα	الناس
άτομα	ناس
δεύτερο	ثانيا
δεύτερο	الثانيه
δεύτερο	تاني
δεύτερο	الثاني
δεύτερο	الثانية
δεύτερο	ثاني
είδος	النوع
είδος	نوع
είδος	الانواع
αρκετά	كفاية
αρκετά	كفى
αρκετά	يكفي
αρκετά	كافي
μεγαλύτερο	الاقدم
μεγαλύτερο	اكبر
μεγαλύτερο	اضخم
εκείνη	انها
εκείνη	هي
χώρες	بلدان
χώρες	البلدان
χώρες	الدول
χώρο	مساحة
χώρο	الفضاء
χώρο	فضاء
χώρο	حيز
σχολή	مدرسه
σχολή	مدرسة
σχολή	المدرسة
σχολή	المدارس
εναντίον	ضد
τρία	three
τρία	ثلاثة
τρία	ثلاث
τρία	ثلاثه
χαρακτηριστικά	خصائص
χαρακτηριστικά	الخصائص
χαρακτηριστικά	الملامح
χαρακτηριστικά	سمات
χαρακτηριστικά	السمات
χαρακτηριστικά	الميزات
χαρακτηριστικά	ميزات
χαρακτηριστικά	صفات
χαρακτηριστικά	السمات
χαρακτηριστικά	الصفات
χαρακτηριστικά	سمات
όρος	المصطلح
όρος	مصطلح
όρος	جبل
όρος	ماونت
όρος	حالة
όρος	شرط
όρος	الحالة
όρος	الشرط
ιδρύθηκε	اسست
ιδρύθηκε	تاسست
ιδρύθηκε	تاسس
βασιλιάς	ملك
βασιλιάς	كينغ
βασιλιάς	الملك
βασιλιάς	كينج
παιδιά	اولاد
παιδιά	ولاد
παιδιά	الاولاد
παιδιά	فتيان
παιδιά	الاولاد
παιδιά	الاطفال
παιδιά	اطفال
παιδιά	شباب
παιδιά	رجال
παιδιά	الاطفال
παιδιά	اطفال
βραβείο	الجائزة
βραβείο	جائزة
βραβείο	الجائزة
βραβείο	جائزة
άρχισε	بدات
άρχισε	بدا
φαίνεται	يبدو
φαίνεται	نظرات
φαίνεται	النظرات
φαίνεται	يبدو
αρχαία	قديم
αρχαία	القدماء
μήκος	طول
μήκος	الطول
τι	ما
τι	ماذا
τι	ايش
τι	شنو
συμμετείχε	شاركت
χρονιά	عام
χρονιά	العام
χρονιά	السنه
χρονιά	سنة
χρονιά	سنه
χρονιά	السنة
παραγωγή	الانتاج
παραγωγή	انتاج
ηθοποιός	ممثله
ηθοποιός	الممثلة
ηθοποιός	ممثلة
ηθοποιός	الممثل
ηθοποιός	فاعل
ηθοποιός	ممثل
ελληνικά	يوناني
ελληνικά	يونانية
ελληνικά	اليوناني
ελληνικά	اليونانية
δυνάμεις	سلطات
δυνάμεις	القوى
δυνάμεις	الصلاحيات
γαλλία	وفرنسا
γαλλία	فرانس
γαλλία	فرنسا
ελληνικό	يوناني
ελληνικό	يونانية
ελληνικό	اليوناني
ελληνικό	اليونانية
ευρώπη	اوروبا
ευρώπη	اوربا
γνωστό	المعروفة
γνωστό	معلوم
γνωστό	معروف
γνωστό	معروفة
γνωστό	المعروف
παγκόσμιο	عالمي
παγκόσμιο	عالمية
παγκόσμιο	عالميا
παγκόσμιο	العالمي
παγκόσμιο	العالمية
βιβλίο	الكتاب
βιβλίο	كتاب
διάστημα	مساحة
διάστημα	الفضاء
διάστημα	فضاء
διάστημα	حيز
οικογένεια	عائلي
οικογένεια	عائلة
οικογένεια	الاسرة
οικογένεια	اسرة
οικογένεια	العائلة
μέτρα	التدابير
μέτρα	تدابير
σημαίνει	الوسائل
σημαίνει	يعنى
σημαίνει	يعني
πέντε	خمسة
πέντε	خمسه
πέντε	خمس
παραπάνω	اعلاه
υπουργός	وزير
υπουργός	وزيرة
υπουργός	الوزيرة
υπουργός	الوزير
σεζόν	موسم
σεζόν	الموسم
πρότυπο	الموديل
πρότυπο	عارض
πρότυπο	نموذج
πρότυπο	موديل
πρότυπο	النموذج
πρότυπο	قالب
πρότυπο	القالب
πρότυπο	قياسي
πρότυπο	المعيار
πρότυπο	معيار
αριθμός	عدد
αριθμός	العدد
αριθμός	الرقم
αριθμός	رقم
θάνατο	الموت
θάνατο	الوفاة
θάνατο	موت
θάνατο	وفاة
εταιρεία	شركه
εταιρεία	شركة
εταιρεία	الشركة
εταιρεία	رفقة
σώμα	الجسد
σώμα	جسم
σώμα	جثة
σώμα	جسد
σώμα	الجسم
πρωτεύουσα	العاصمة
πρωτεύουσα	عاصمة
παράλληλα	مواز
παράλληλα	بالتوازي
παράλληλα	متوازية
παράλληλα	موازية
παράλληλα	الموازي
σύνολο	مجموع
σύνολο	المجموع
σύνολο	اجمالي
σύνολο	الاجمالي
γνωστή	المعروفة
γνωστή	معلوم
γνωστή	معروف
γνωστή	معروفة
γνωστή	المعروف
κατάσταση	الوضع
κατάσταση	الحالة
κατάσταση	حالة
κατάσταση	الوضع
κατάσταση	الموقف
κατάσταση	الحالة
κατάσταση	حالة
κατάσταση	شرط
κατάσταση	الحالة
κατάσταση	الشرط
νησί	الجزيرة
νησί	جزيرة
επίπεδο	مستوى
επίπεδο	المستوى
επιτυχία	ناجحة
επιτυχία	النجاح
επιτυχία	التوفيق
επιτυχία	نجاح
γερμανία	المانيا
άλλους	اخرون
άλλους	اخرين
άλλους	الاخرون
πίσω	الظهر
πίσω	عاد
πίσω	العودة
πίσω	عودة
πίσω	ارجع
πίσω	ظهر
δημιουργία	يخلق
δημιουργία	خلق
δημιουργία	انشاء
δημιουργία	انشئ
δημιουργία	خلق
δημιουργία	انشاء
δημιουργία	الانشاء
δημιουργία	الخلق
αρχή	بداية
αρχή	البداية
αρχή	بدء
αρχή	بداية
αρχή	البداية
αρχή	المبدا
αρχή	مبدا
αρχή	السلطة
άδεια	الرخصة
άδεια	ترخيص
άδεια	رخصة
άδεια	الترخيص
άδεια	تصريح
άδεια	الاذن
άδεια	الرخصة
άδεια	رخصة
άδεια	الترخيص
άδεια	اسمح
άδεια	فارغ
άδεια	فارغة
σου	سو
περισσότερα	المزيد
περισσότερα	اكتر
περισσότερα	اكثر
περισσότερα	مزيد
ανάπτυξη	التنمية
ανάπτυξη	تنمية
ανάπτυξη	التطوير
ανάπτυξη	النمو
ανάπτυξη	نمو
φάση	الطور
φάση	المرحلة
φάση	مرحلة
αυτόν	له
αυτόν	هو
συγγραφέας	كاتبة
συγγραφέας	الكاتب
συγγραφέας	كاتب
συγγραφέας	الكاتبة
συγγραφέας	مؤلف
συγγραφέας	الكاتب
συγγραφέας	كاتب
συγγραφέας	المؤلف
άγιος	سانت
άγιος	قديس
άγιος	القديس
θάνατοι	وفيات
θάνατοι	الوفيات
γ΄	ثالثا
γ΄	iii
τραγούδι	غناء
τραγούδι	يغني
τραγούδι	اغني
τραγούδι	تغني
τραγούδι	الغناء
τραγούδι	سونغ
τραγούδι	الاغنيه
τραγούδι	اغنيه
τραγούδι	الاغنية
τραγούδι	اغنية
κόρη	الابنة
κόρη	البنت
κόρη	بنت
κόρη	ابنة
πάλι	مجددا
πάλι	ثانية
επαρχία	مقاطعة
επαρχία	المحافظة
επαρχία	الاقليم
επαρχία	محافظة
επαρχία	اقليم
επαρχία	المقاطعة
ιωάννης	جون
ιωάννης	يوحنا
θεσσαλονίκη	سالونيك
αγγλικά	الانجليزية
αγγλικά	انجليزي
αγγλικά	انجليزية
αγγλικά	الانكليزية
αγγλικά	بالانكليزية
άλλοι	اخرون
άλλοι	اخرين
άλλοι	الاخرون
κέρδισε	فوز
κέρδισε	الفوز
κέρδισε	فاز
κέρδισε	وون
βασίλειο	مملكة
βασίλειο	المملكة
σκοπό	غرض
σκοπό	الغاية
σκοπό	الغرض
συνολικά	مجموع
συνολικά	المجموع
συνολικά	اجمالي
συνολικά	الاجمالي
συνολικά	اجمالا
συνολικά	عموما
γνωστός	المعروفة
γνωστός	معلوم
γνωστός	معروف
γνωστός	معروفة
γνωστός	المعروف
γνωστός	التعارف
γνωστός	معرفة
πληροφορίες	info
πληροφορίες	المعلومات
πληροφορίες	معلومات
πληροφορίες	الاعلام
πληροφορίες	المعلومات
πληροφορίες	معلومات
εθνικό	الوطنية
εθνικό	ناشيونال
εθνικό	وطنية
εθνικό	وطني
καριέρα	مسير
καριέρα	المهنة
καριέρα	مهنة
ποτέ	ابدا
τέλη	رسوم
τέλη	الاجر
τέλη	الرسوم
τέλη	اجر
τέλη	رسوم
τέλη	الرسوم
πλευρά	جانب
πλευρά	جنب
πλευρά	الجانب
διάφορες	شتى
ανήκει	ينتمي
πρόγραμμα	البرنامج
πρόγραμμα	برنامج
πρόγραμμα	جدولة
πρόγραμμα	جدول
πρόγραμμα	البرنامج
πρόγραμμα	برنامج
χιλιόμετρα	ميل
χιλιόμετρα	مايلز
χιλιόμετρα	اميال
χιλιόμετρα	كيلومترات
χιλιόμετρα	كيلومترات
κάτοικοι	ساكن
κάτοικοι	السكان
κάτοικοι	المقيمون
κάτοικοι	المقيمين
άρθρα	مقالات
άρθρα	المقالات
γεώργιος	جورج
τύπου	اضغط
τύπου	الصحافة
τύπου	صحافة
τύπου	النوع
τύπου	نوع
δημοκρατία	الجمهورية
δημοκρατία	جمهورية
δημοκρατία	الديمقراطية
δημοκρατία	ديمقراطية
πόλεμος	حرب
πόλεμος	الحرب
εφημερίδα	الجريدة
εφημερίδα	الصحيفة
εφημερίδα	صحيفة
εφημερίδα	جريدة
μικρό	صغيره
μικρό	صغير
μικρό	صغر
μικρό	صغيرة
μικρό	الصغير
μικρό	قليل
μικρό	القليل
τόπος	مكان
τόπος	المكان
τόπος	موقع
τόπος	الموقع
τόπος	المكان
ονομάζεται	دعا
ονομάζεται	اتصلت
συγκεκριμένα	محدد
συγκεκριμένα	محددة
συγκεκριμένα	بالتحديد
συγκεκριμένα	تحديدا
είδη	الانواع
πηγή	المصدر
πηγή	مصدر
κάποιος	شخص
κάποιος	احد
πρωταθλήματα	البطولات
πρωταθλήματα	بطولات
ιταλία	ايطاليا
πατέρας	الاب
πατέρας	ابت
πατέρας	اب
κατηγορίες	التهم
κατηγορίες	الفئات
κατηγορίες	الاصناف
κατηγορίες	فئات
αναφέρει	يذكر
θέσεις	المناصب
θέσεις	المواقف
θέσεις	مناصب
θέσεις	المواقع
θέσεις	الوظائف
θέσεις	منشورات
θέσεις	المناصب
θέσεις	المنشورات
θέσεις	مقاعد
θέσεις	المقاعد
περισσότερες	المزيد
περισσότερες	اكتر
περισσότερες	اكثر
περισσότερες	مزيد
έκταση	النطاق
έκταση	نطاق
έκταση	مدى
έκταση	مساحة
έκταση	المساحة
έκταση	منطقة
έκταση	المنطقة
γενικά	اجمالا
γενικά	عموما
γενικά	عموما
γενικά	عام
γενικά	لواء
γενικά	اللواء
γενικά	جنرال
γενικά	عامة
γενικά	الجنرال
σημαντικό	هام
σημαντικό	مهمة
σημαντικό	مهم
σημαντικό	المهم
νίκη	فوز
νίκη	الفوز
νίκη	نصر
νίκη	النصر
νίκη	الانتصار
νίκη	انتصار
νίκη	الفوز
μικρή	صغيره
μικρή	صغير
μικρή	صغر
μικρή	صغيرة
μικρή	الصغير
μικρή	قليل
μικρή	القليل
έτη	السنين
έτη	اعوام
έτη	سنين
έτη	السنوات
έτη	سنوات
πατέρα	الاب
πατέρα	ابت
πατέρα	اب
αμερικανός	امريكية
αμερικανός	امريكيون
αμερικανός	امريكي
