del	del
liga	리그
liga	리가
muerte	죽음
muerte	사망
muerte	데스
medio	미디엄
medio	미디어
medio	중간
medio	절반
política	정책
política	방침
política	정치
política	정치학
buenos	좋다
hijo	아들
hecho	made
hecho	만든
hecho	완료
hecho	팩트
hecho	사실
algunas	일부
carrera	경력
carrera	직업
carrera	커리어
carrera	레이스
carrera	경주
carrera	인종
carrera	경쟁
poder	파워
poder	전력
poder	권력
pueblo	시내
pueblo	도시
pueblo	타운
pueblo	마을
pueblo	국민
pueblo	사람
pueblo	명인
pueblo	사람들
pueblo	빌리지
pueblo	마을
departamento	부서
departamento	아파트
localidades	음식점
localidades	장소
localidades	위치
veces	타임스
veces	타임즈
reino	왕국
reino	킹덤
central	중부
central	센트럴
todas	모두
todas	전체
york	요크
ejemplo	표본
ejemplo	견본
ejemplo	샘플링
ejemplo	샘플
ejemplo	예제
ejemplo	예시
género	장르
género	성별
padre	아버지
campo	시골
campo	필드
campo	현장
campo	캠프
hacer	make
misma	같은
misma	동일
misma	똑같이
conocido	알려진
http	http
frente	이마
frente	이마
antonio	안토니우스
antonio	앤서니
antonio	토니
antonio	안토니우스
antonio	안토니오
director	디렉터
director	감독
días	데이즈
española	스페인어
partir	출발
versión	버전
varias	여러개
actual	현재
actual	전류
momento	타이밍
momento	타이밍이
momento	순간
lista	준비
lista	리스트
lista	목록
lista	명단
jpg	jpeg
jpg	jpg
densidad	밀도
campeonato	챔피언십
campeonato	챔피언쉽
tarde	늦은
tarde	지각
tarde	늦게
tarde	저녁
tarde	오후
ejército	군사
ejército	육군
ejército	군대
porque	왜냐면
porque	왜냐하면
estación	역시
observatorio	천문대
actualmente	현재
desarrollo	개발
desarrollo	발달
escuela	학교
escuela	학교
escuela	학교는
escuela	스쿨
escuela	학원
programa	프로그램
información	정보
información	정보
importante	중요
importante	중요하다
último	마지막
último	라스트
último	최근
último	최신
canciones	노래
canciones	songs
uso	사용법
uso	사용량
uso	사용
uso	이용하기
uso	사용하기
uso	사용
uso	이용
uso	사용하다
juegos	게임
juegos	게이밍
juegos	게임
base	기지
base	베이스
punto	dot
punto	지점
punto	포인트
posición	직위
posición	위치
posición	포지션
alemania	독일
ubicación	배치
ubicación	위치
partidos	일치하는
partidos	성냥
partidos	일치
grupos	그룹
miembros	멤버십
miembros	멤버
miembros	멤버
miembros	구성원
miembros	멤버들
pedro	페드로
pedro	베드로
pedro	피터
capital	자본
capital	수도
capital	캐피탈
capital	자본주의
capital	캐피털
primeros	초기
primeros	일찍
primeros	우선
primeros	퍼스트
primeros	처음
primeros	먼저
teatro	연극
teatro	극장
teatro	영화관
teatro	연극
teatro	극장
datos	자료
datos	데이터
manera	웨이팅
manera	way
manera	웨이
laboratorio	실험실
laboratorio	연구소
laboratorio	연구실
laboratorio	lab
laboratorio	연구실
laboratorio	실험실
estudios	스튜디오스
estudios	스튜디오
estudios	공부
diferentes	달라
diferentes	다름
diferentes	다르다
barcelona	바르셀로나
nivel	레벨
nivel	수준
mayoría	다수
unión	동맹
unión	연맹
unión	유니언
unión	연합
edad	연령
edad	나이에
edad	나이
artículos	기사
artículos	상품
artículos	항목
artículos	품목
artículos	아이템
juego	게임
juego	게이밍
juego	게임
juego	경기
juego	도박
arte	예술
arte	예술
arte	미술
arte	아트
arte	아트워크
arte	삽화
arte	예술작품
especies	종족
europa	유럽
estilo	스타일
cine	시네마
cine	영화
cine	영화
cine	영화
cine	필름
cine	영화
cine	필름
cine	영화
proyecto	프로젝트
center	중앙
center	중심
center	센터
selección	선택
costa	코스타
costa	코스트
costa	해안
equipos	장비
origen	출처
origen	소스
origen	원본
origen	출처
código	코드
código	부호
museo	박물관
puntos	dots
puntos	반점
puntos	점수
puntos	지점
puntos	포인트
puntos	바늘
perú	페루
militar	군사
américa	아메리카
américa	아메리카
producción	출력
producción	프로덕션
producción	생산
producción	제작
italia	이탈리아
italia	이탈리아
manuel	매니
wikipedia	위키백과의
wikipedia	위키백과
plantas	식물
plantas	식물학
plantas	공장
plantas	식물
plantas	식물학
comenzó	시작되었습니다
comenzó	시작했습니다
comenzó	시작됨
siempre	항상
siempre	언제나
metros	미터
metros	미터
metros	미터
oro	황금
oro	골든
oro	골드
oro	황금
posteriormente	나중에
casi	거의
construcción	건물
construcción	건축
construcción	빌딩
construcción	공사
construcción	건설
construcción	건축
local	로컬
local	현지
francés	프랑스
francés	프랑스어
francés	프렌치
francés	프랑스인
cultura	문화
santiago	제임스
santiago	산티아고
cerca	닫기
cerca	닫습니다
cerca	닫아
cerca	근처
cerca	근처
estudio	공부해
estudio	공부하기
estudio	공부
estudio	연구
estudio	스튜디오
principales	메인
usuario	사용자
com	com
finalmente	마침내
finalmente	드디어
cinco	다섯
cinco	파이브
anterior	아까
anterior	이전
cargo	화물
cargo	청구
cargo	충전
cargo	전하
batalla	전투
batalla	배틀
derecho	오른쪽
derecho	법칙
derecho	법률
derecho	법학
imagen	그림
imagen	이미지
puerto	푸에르토
puerto	항구
puerto	포트
puerto	항구
puerto	하버
torneo	토너먼트
torneo	대회
mucho	많이
mucho	훨씬
social	사회주의
social	사회
social	사회적
millones	백만명
millones	백만
millones	수백만
comunidad	커뮤니티
comunidad	공동체
fin	종료
fin	끝내기
fin	지느러미
acuerdo	동의
acuerdo	협정
acuerdo	합의
acuerdo	편곡
lado	측면
lado	사이드
colombia	콜롬비아
colombia	콜럼비아
colombia	컬럼비아
colombia	콜롬비아
colombia	콜롬비아
servicio	서비스
rock	바위
rock	rock
político	정치인
político	정치가
político	정치
político	정치
político	정치적
películas	필름
películas	영화
películas	영화
ver	조회
ver	보기
fuera	밖에서
fuera	외부
fuera	바깥
fuera	아웃
pesar	후회
mediante	통해
popular	인기가요
popular	인기
popular	인기가
muchas	많은
hoy	오늘도
hoy	오늘
alto	알토
alto	높음
alto	하이
alto	중지
alto	정지
cuerpo	시체
cuerpo	몸매
cuerpo	몸매가
sino	그런데
sino	그러나
sino	근데
sino	하지만
siguientes	팔로우
disco	앨범
disco	음반
disco	디스코
disco	디스크
disco	디스크
finales	파이널
finales	결승전
finales	결승
finales	기말고사
finales	파이널
finales	결승전
sociedad	사회
sociedad	파트너십
sociedad	파트너쉽
tema	주제
tema	테마
tema	주제
tema	제목
dirección	방향
dirección	경영
dirección	관리
dirección	주소
hombres	멘트
hombres	남성
hombres	남자
última	마지막
última	라스트
última	최근
última	최신
original	원본
original	오리지널
estadio	아레나
estadio	경기장
estadio	스타디움
ambos	둘다
miguel	마이크
miguel	미겔
miguel	마이클
miguel	미하엘
miguel	미카엘
ley	법칙
ley	법률
ley	법학
ley	act
oeste	서쪽
oeste	서부
oeste	웨스트
oeste	웨스턴
oeste	서부
oeste	서양
mujeres	여자들
mujeres	여자
mujeres	여성
obs	obs
incluso	심지어
incluso	조차도
cambio	바뀌기
cambio	변화
cambio	변경
cambio	바꾸기
cambio	교환
style	스타일
jugador	플레이어
jugador	재생기
jugador	선수
jugador	도박꾼
jugador	게이머
instituto	연구소
público	타겟
público	관객
público	타겟
público	공공
público	공개
público	공중
miembro	멤버
miembro	회원
media	미디어
media	평균
california	캘리포니아
parque	파크
parque	공원
llegó	도착했다
archivo	아카이브
archivo	보관
archivo	파일
radio	라디오방송
radio	라디오
ahora	이제
ahora	지금
parís	파리
world	월드
world	세상
world	세계
cruz	크루즈
cruz	뒷면
cruz	꼬리
cruz	교차
cruz	십자
cruz	십자가
cruz	크로스
cabo	케이프
brasil	브라질
unido	united
unido	유나이티드
red	네트워크
red	격자
red	눈금
red	그리드
red	net
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
aquí	여기
aquí	여기에
canal	운하
canal	채널
movimiento	모션
movimiento	움직임
movimiento	움직여
movimiento	움직임
movimiento	이동
movimiento	움직임
movimiento	운동
revista	잡지
revista	매거진
revista	학술
revista	학술지
revista	저널
éxito	성공적
éxito	성공함
éxito	성공
éxito	성공적인
éxito	성공적
éxito	성공함
éxito	성공
relación	관계
relación	연애
relación	관계
elecciones	선거
elecciones	선거
plaza	플라자
plaza	제곱
plaza	스퀘어
plaza	광장
plaza	사각형
plaza	정사각형
grande	대형
grande	그란데
distribución	분포
distribución	분배
distribución	배포
distribución	배포판
distribución	분배
compañía	회사
compañía	컴퍼니
compañía	기업
islas	제도
proceso	프로세스
proceso	절차
proceso	과정
alrededor	주위
alrededor	주변
musical	뮤지컬
primero	우선
primero	퍼스트
primero	처음
primero	먼저
territorio	영토
territorio	준주
hombre	남자
hombre	남성
hombre	사람
león	라이온
león	사자
león	레온
león	레온
león	리온
león	리오
león	사자자리
león	레오
algo	무엇인가
algo	something
algo	뭔가
algo	무언가
voz	목소리
voz	음성
madre	엄마
madre	어머니
organización	조직
organización	기구
organización	단체
organización	조직
organización	기구
monte	마운트
monte	몬테
aún	아직도
aún	여전히
aún	아직
decir	say
goles	목표
victoria	빅토리아
sede	본부
sede	본사
importantes	중요
importantes	중요하다
resultado	결과
resultado	결과
china	중국인
china	중국
china	차이나
calle	거리가
calle	스트리트
calle	거리
calle	길거리
papel	종이
papel	페이퍼
papel	용지
medios	미디어
francesa	프랑스
francesa	프랑스어
francesa	프렌치
francesa	프랑스인
aparece	나타납니다
empresa	회사
empresa	컴퍼니
empresa	기업
empresa	업체
empresa	사업
empresa	비즈니스
empresa	엔터프라이즈
empresa	기업
fernando	페르디난트
fernando	페르난도
fernando	페르난두
don	don
propio	소유
mapa	지도
mapa	지도
civil	민간인
civil	민간
civil	민간인
venezuela	베네수엘라
educación	교육
educación	교육학
educación	교육
educación	학력
término	용어
llamada	통화
llamada	전화
llamada	호출
ciudades	도시
alta	높음
alta	하이
alta	알타
igual	평등
igual	같은
igual	동일
igual	똑같이
usa	usa
usa	미국
allí	거기
allí	거기에
londres	런던
tercera	세번째
tercera	셋째
edificio	건물
edificio	건축
edificio	빌딩
fallecimiento	죽음
fallecimiento	사망
fallecimiento	데스
posible	가능한
posible	가능
antiguo	골동품
antiguo	고대
antiguo	늙은
antiguo	오래된
natural	자연
natural	천연
álbumes	앨범
álbumes	음반
paso	스텝
paso	단계
paso	걸음
paso	패스
mujer	마누라
mujer	와이프
mujer	아내
mujer	여인
mujer	여자
mujer	여성
mujer	암컷
mujer	여성
mujer	여자들
mujer	여자
mujer	여성
fuerza	체력
fuerza	강제
fuerza	포스
altura	높이
altura	키는
hijos	아들들
etc	etc
etc	등등
garcía	가르시아
servicios	서비스
villa	빌라
villa	빌리지
villa	마을
conocida	알려진
campeón	챔프
campeón	챔피언
campeón	챔피언십
campeón	챔피언
autor	작가
autor	저자
autor	제작자
autor	작성자
modo	모드
personajes	문자
personajes	등장인물
conjunto	집합
conjunto	세트
conjunto	설정
conjunto	앙상블
alemán	독일
alemán	독일인
alemán	독일어
meses	개월
único	고유
único	독특한
actor	배우
antigua	골동품
antigua	고대
antigua	늙은
antigua	오래된
antigua	앤티가
especial	스페셜
especial	특수
especial	특별한
especial	스페셜
especial	특별
interior	내부
interior	인테리어
interior	내부
plata	실버
japón	재팬
japón	일본
municipal	시영
control	통제
control	제어
control	제어하기
control	컨트롤
consejo	충고
consejo	조언
consejo	협의회
consejo	평의회
seis	여섯
libre	free
libre	무료
libre	자유
llegar	도착하다
llegar	도착
valle	골짜기
valle	밸리
valle	계곡
festival	축제
festival	페스티벌
personaje	성격
personaje	문자
personaje	캐릭터
personaje	인물
trata	대접
trata	취급
principalmente	주로
principalmente	주로
principalmente	주로
principalmente	대부분
david	데이비드
david	다윗
david	데이빗
david	다비드
publicado	게시
publicado	출판
publicado	출판됨
publicado	게시
cantante	가수
cantante	싱어
referencia	참조
referencia	참고
inglaterra	잉글랜드
resto	쉬어
resto	휴식
editorial	출판사
editorial	퍼블리셔
editorial	출판
editorial	게시
editorial	출판
deporte	스포츠
deporte	스포츠
saint	세인트
espacio	띄어쓰기
espacio	간격
espacio	스페이스
espacio	공간
espacio	우주
asociación	파트너십
asociación	파트너쉽
asociación	협회
hija	딸이
acción	행동
acción	활동
acción	작업
acción	동작
acción	액션
actores	배우
hermano	오빠
hermano	아우
fundación	파운데이션
fundación	재단
blanco	타겟
blanco	하얀
blanco	화이트
blanco	흰색
blanco	하얀색
blanco	하얗게
blanco	비어
blanco	타깃
blanco	대상
blanco	타겟
profesional	프로페셔널
profesional	프로
profesional	전문
profesional	전문가
episodio	에피소드
principios	원칙
principios	원리
principios	원칙
principios	원리
imperio	엠파이어
imperio	제국
dicho	말했다
nunca	절대
nunca	never
nunca	절대로
investigación	조사
investigación	수사
investigación	문의
investigación	조사
investigación	연구
prefijo	접두어
prefijo	접두사
from	출신
problemas	고민
problemas	문제
problemas	문제
modelo	모델
modelo	모형
svg	svg
favor	부탁합니다
actividad	활동
joven	영영
joven	젊은
formación	훈련
formación	트레이닝
formación	형성
lugares	음식점
lugares	장소
lugares	위치
incluyendo	포함
planta	식물
planta	식물학
planta	공장
planta	식물
planta	식물학
planta	바닥
período	기간
período	시대
período	주기
montañas	산맥
montañas	산악
ronda	라운드
clase	학급
clase	계급
clase	클래스
clase	수업
especialmente	특히
especialmente	특히
especialmente	특별히
oficina	사무소
oficina	사무실
oficina	오피스
alcalde	시장
longitud	길이
longitud	경도
temas	주제
temas	주제
temas	테마
temas	쟁점
temas	이슈
temas	문제
políticos	정치
políticos	정치학
políticos	정치인들
políticos	정치인
políticos	정치가
deportivo	스포팅
deportivo	스포츠
arquitectura	아키텍처
arquitectura	건축학
arquitectura	건축
creación	생성
creación	창조
creación	만들기
creación	만들기
barrio	동네
barrio	근방
argentino	아르헨티나
argentino	아르헨티나인
argentino	아르헨티나
argentino	아르헨티나인
novela	소설
jorge	호르헤
jorge	조지
jorge	죠지
razas	품종
razas	경주
razas	인종
razas	품종
academia	아카데미아
academia	아카데미
jefe	과장
jefe	치프
jefe	사장님
jefe	보스
defensa	방위
defensa	국방
defensa	방어
defensa	디펜스
defensa	방위
defensa	국방
defensa	방어
defensa	디펜스
características	특성
características	특징
características	특징
características	기능
honor	명예
honor	영광
honor	명예
incluye	포함
incluye	포함
incluye	포함됨
existen	존재
existen	존재함
amor	amor
amor	러브
amor	사랑
fuente	소스
fuente	원본
fuente	출처
fuente	글꼴
fuente	분수
martín	마르틴
martín	마틴
situación	상태
situación	상황
situación	상황이
existe	존재함
ellas	그들
ellas	그들이
ellas	그들은
derechos	저작권자
derechos	저작권
derechos	권리
ministro	장관
interés	이자
interés	관심사
interés	관심
interés	흥미
series	시리즈
texto	텍스트
texto	문자
texto	문구
escritores	작가
actriz	배우
actriz	여배우
persona	사람
capacidad	능력
capacidad	용량
capacidad	능력
capacidad	능력자
artes	예술
artes	기어
artes	톱니바퀴
artes	기어
participó	참가
cantidad	금액
cantidad	수량
fuentes	소스
fuentes	출처
fuentes	글꼴
fuentes	분수
vista	비스타
vista	조회
vista	보기
luz	가볍게
luz	가벼운
luz	라이트
luz	가벼움
baja	낮은
baja	낮음
baja	low
paz	피스
paz	peace
paz	평화
tercer	세번째
tercer	셋째
vuelta	무릎
vuelta	반납
vuelta	반환
vuelta	리턴
vuelta	귀환
vuelta	복귀
noche	저녁
noche	밤에
noche	나이트
muestra	표본
muestra	견본
muestra	샘플링
muestra	샘플
rusia	러시아인
rusia	러시아어
rusia	러시아
personal	개인적
personal	개인적인
personal	개인용
personal	개인
personal	직원
personal	스탭
personal	직원들
robert	로버트
aeropuerto	공항
aeropuerto	국제공항
apoyo	지원
apoyo	지지
apoyo	후원
semana	주일
semana	일주일
palacio	궁궐
palacio	궁전
propia	소유
pacífico	태평양
pacífico	퍼시픽
pacífico	평화로운
pacífico	평화롭고
escritor	작가
castilla	카스티야
profesor	교수
profesor	교수님
profesor	선생님
profesor	교사
profesor	스승
roma	로마
roma	로마
diseño	설계
diseño	디자인
casos	케이스
casos	사례
negro	흑인
negro	검은색
negro	검정
negro	검정색
negro	블랙
camino	경로
camino	path
camino	도로
camino	로드
camino	웨이팅
camino	way
camino	웨이
ayuda	도움
ayuda	도움말
ayuda	원조
nombres	이름
causa	원인
causa	원인
horario	시간표
horario	영업시간
horario	시간
horario	일정
horario	스케줄
horario	예약
ciencias	사이언스
ciencias	과학
ciencias	과학
últimos	마지막
últimos	라스트
últimos	최근
últimos	최신
tamaño	사이즈
tamaño	크기
principio	원칙
principio	원리
periodo	기간
periodo	시대
periodo	주기
nacimiento	출생
nacimiento	탄생
nacimiento	출산
nada	아무것도
etapa	스테이지
etapa	무대
actualidad	현재
actualidad	전류
pequeño	작아
pequeño	소작
pequeño	리틀
santo	산토
santo	거룩한
santo	거룩
santo	세인트
zonas	영역
referencias	참조
referencias	참고
única	고유
única	독특한
ediciones	에디션
ediciones	편집
ediciones	수정
dios	하느님
dios	하나님
debut	데뷔해
debut	데뷔
presente	현재
presente	선물
guitarra	guitar
guitarra	기타
australia	오스트레일리아
australia	오스트레일리아의
pablo	파울로스
pablo	파울로
pablo	바울
pablo	파울
pablo	바니
elementos	원소
relaciones	연애
relaciones	관계
relaciones	연애
relaciones	관계
relaciones	관계
compuesto	합성
compuesto	컴포지트
compuesto	화합물
compuesto	복합
compuesto	복합체
horas	영업시간
horas	시간
partes	부품
partes	부분
text	텍스트
text	문자
text	문구
lengua	언어
diversos	기타
militares	군사
torre	타워
dado	주어진
actividades	활동
nacionales	국립
nacionales	내셔널
nacionales	국민
nacionales	내셔널스
cantón	광저우
cantón	캔턴
sencillo	단순
sencillo	간단
sencillo	심플
sencillo	단순한
sencillo	간단하다
sencillo	간단한
sencillo	싱글
sencillo	단일
sencillo	쉽게
sencillo	쉬운
sencillo	쉬워
sencillo	아쉬운
federal	연방
participación	개입
participación	참가
participación	참여
fuerte	강한
fuerte	스트롱
fuerte	포트
fuerte	요새
italiano	이탈리아
italiano	이탈리아인
italiano	이탈리아어
primeras	우선
primeras	퍼스트
primeras	처음
primeras	먼저
jugadores	플레이어
jugadores	선수
jugadores	플레이어스
jugadores	게이머
jugadores	도박꾼
seguridad	안보
seguridad	보안
seguridad	안전
seguridad	안전성
administración	운영자
administración	관리자
administración	경영
administración	관리
administración	행정학
empresas	비즈니스
empresas	회사
mercado	마켓
mercado	시장
gonzález	곤잘레스
lucha	레슬링
lucha	투쟁
lucha	파이팅
lucha	싸워라
lucha	싸움
lucha	싸우기
lucha	싸워
lucha	싸우다
lucha	투쟁
estructura	구조물
estructura	구조
jesús	예수
ocupación	점령
nacido	born
nacido	출생
nacido	탄생
enrique	해리
enrique	헤리
enrique	헨리
literatura	문학
católica	가톨릭주의
católica	가톨릭
armas	무기
armas	무기
armas	총기
energía	에너지
idioma	언어
valencia	발렌시아
cabeza	헤드
cabeza	머리
cabeza	원수
gobernador	주지사
córdoba	코르도바
córdoba	코르도바
diferencia	분산
diferencia	차이
diferencia	차이점
objetivo	타깃
objetivo	대상
objetivo	타겟
objetivo	목적
objetivo	목표
objetivo	목표
ruta	노선
ruta	경로
economía	경제학
economía	경제
histórico	사적
histórico	역사
india	인도인
india	인도
india	인디언
india	인디아
india	인도
flores	꽃이
flores	꽃이
flores	플라워
visita	방문
visita	방문하기
conde	카운트
william	윌리엄
resultados	결과
niños	키즈
niños	애들
niños	아이들
niños	어린이
niños	아동
niños	어린이들
niños	자녀
niños	어린이
niños	아이들
https	https
pequeña	작아
pequeña	소작
pequeña	리틀
presenta	선물
campaña	캠페인
campaña	전역
dar	give
fernández	톰프슨
fernández	톰슨
colegio	학교
colegio	학교는
colegio	스쿨
colegio	학원
colegio	대학교
colegio	대학
colegio	칼리지
colegio	대학생
occidental	서쪽
occidental	서부
occidental	웨스트
occidental	웨스턴
occidental	서부
occidental	서양
aproximadamente	대략적인
aproximadamente	대략
aproximadamente	대충
tropas	군대
sección	섹션
presencia	존재
sentido	센스
sentido	감각
uruguay	우루과이
uruguay	우루과이
top	인기
top	top
siete	세븐
siete	일곱
ets	std
ets	ets
ets	성병
animales	동물들
animales	동물
animales	애니멀
animales	동물
animales	동물학
animales	애완동물
esposa	마누라
esposa	와이프
esposa	아내
catalina	캐서린
catalina	카타리나
catalina	카탈리나
catalina	캐서린
catalina	카트린
realizar	수행
realizar	공연
realizar	성과
medalla	메달
función	함수
usuarios	사용자
usuarios	사용자
programas	프로그램
des	des
calidad	품질
calidad	퀄리티
calidad	화질
calidad	화질이
artistas	음악가
artistas	예술가
artistas	아티스트
artistas	아티스트가
artistas	연기자
artistas	공연자
artistas	음악가
artistas	예술가
artistas	아티스트
artistas	아티스트가
similar	비슷함
similar	유사한
similar	비슷한
similar	유사
nuestra	우리의
nuestra	우리의
independencia	독립
independencia	독립운동
independencia	독립기념일
buena	좋다
sistemas	체계
sistemas	시스템
paul	파울로스
paul	파울로
paul	바울
paul	파울
virgen	버진
virgen	처녀
virgen	성모
virgen	마돈나
transporte	교통수단
transporte	운송
transporte	교통
transporte	교통수단
transporte	운송
transporte	수송
transporte	교통
pueblos	마을
pueblos	민족
rodríguez	로드리게스
rodríguez	로드리게즈
coordenadas	좌표
coordenadas	좌표
coordenadas	좌표계
vol	vol
valor	용기
valor	가치
internacionales	국제
internacionales	인터내셔널
unidad	통일
unidad	단결
unidad	유니티
