dan	그리고
air	물이
air	워터
air	워터스
air	항공
air	에어
air	공기
terletak	거짓말
hari	하루
hari	데이
hari	데이즈
digunakan	사용함
digunakan	사용됨
digunakan	사용
kali	시간
kali	타임
kali	time
kali	타임스
kali	타임즈
sama	sama
sama	평등
ketika	언제쯤
ketika	언제
sangat	아주
sangat	매우
sangat	강력하게
sangat	극도로
album	앨범
album	음반
album	앨범
album	음반
hal	물건
hal	hal
hal	것들
hal	사물
utc	utc
utc	표준시
jepang	재팬
jepang	일본
jepang	일본어
jepang	일본
jepang	일본인
panjang	길이
anggota	멤버
anggota	회원
anggota	멤버
anggota	구성원
anggota	멤버들
kedua	두번째로
kedua	둘째
kedua	두번째
tengah	중부
tengah	센트럴
tengah	중앙
tengah	센터
tengah	가운데
tengah	중심있는
tengah	중간
tengah	가운데
tengah	중앙
tengah	중심
tengah	센터
team	team
sejak	언제부터
sejak	이후
sejak	이후부터
lainnya	기타
lainnya	다른
lainnya	기타
lainnya	기타
menggunakan	사용하기
menggunakan	이용하기
menggunakan	사용하기
menggunakan	사용
menggunakan	이용
menggunakan	사용하다
menggunakan	사용
bersama	상호
bersama	함께
bersama	같이
serikat	동맹
serikat	연맹
serikat	유니언
serikat	연합
inggris	잉글랜드
inggris	영어
inggris	잉글리시
utama	메인
kembali	반납
kembali	반환
kembali	리턴
kembali	귀환
kembali	복귀
kembali	다시
kembali	뒤로
sudah	이미
sudah	벌써
menyebabkan	원인
menyebabkan	원인
masih	아직도
masih	여전히
lihat	표정
lihat	조회
lihat	보기
tinggi	높음
tinggi	하이
tinggi	높이
tinggi	키는
waktu	시간
waktu	타임
waktu	time
jenis	친절한
jenis	종류
jenis	친절
jenis	형식
jenis	타입
jenis	종류
jenis	유형
jenis	유형
jakarta	자카르타
bulan	개월
departemen	부서
situs	사이트
situs	사이트
dikenal	알려진
laba	이익
laba	거미
laba	스파이더
membuat	만듭니다
membuat	만들기
membuat	생성
membuat	만드세요
membuat	만들기
membuat	make
sementara	동안
sementara	일시적
sementara	일시적으로
sementara	임시
sementara	일시적
mulai	시작하기
mulai	시작
mulai	시작
mulai	시작
resmi	공식
resmi	official
database	데이터베이스
database	데이터베이스
sekitar	소개
sekitar	대략
sekitar	주위
sekitar	주변
sekitar	근처
udara	공중
udara	항공기
udara	항공
udara	에어
udara	공기
melalui	비아
melalui	via
melalui	통해
nasional	국립
nasional	내셔널
nasional	국민
nasional	전국
tetapi	그런데
tetapi	그러나
tetapi	근데
tetapi	하지만
note	노트
note	참고
sekarang	이제
sekarang	지금
perang	전쟁
perang	전쟁
tentang	소개
tentang	대략
pulau	제도
rumah	집에
rumah	고향
rumah	집으로
rumah	가정
rumah	주택
rumah	하우스
pendidikan	교육
pendidikan	교육학
pendidikan	교육
pendidikan	학력
laut	마린
laut	해병대
laut	바다
laut	바다
laut	오션
tim	tim
tim	team
sistem	체계
sistem	시스템
sistem	체계
sistem	시스템
universitas	대학
universitas	대학교
universitas	대학
komune	코뮌
termasuk	포함
termasuk	포함됨
termasuk	포함
termasuk	포함
termasuk	포함
termasuk	포함됨
semua	모두
semua	전체
larva	라바
seed	시드
seed	seed
seed	씨앗
batang	줄기
sendiri	홀로
sendiri	혼자
sendiri	소유
red	붉은
red	붉은색
red	레드
red	빨간색
red	빨강
center	중앙
center	중심
center	센터
matahari	햇볕
matahari	태양
presiden	회장
presiden	대통령
masyarakat	커뮤니티
masyarakat	공동체
masyarakat	사회
pernah	절대
pernah	never
pernah	절대로
jalan	도로
jalan	로드
musik	음악
musik	뮤직
musik	뮤지컬
planet	행성
planet	플래닛
planet	행성
world	월드
world	세상
world	세계
umum	장군
umum	일반
umum	일반인
kerusakan	피해
kerusakan	손상
kerusakan	손해
kerusakan	손해배상
diakses	접근
belanda	네덜란드
belanda	네덜란드령
belanda	네덜란드인
belanda	홀랜드
belanda	네덜란드
belanda	네덜란드인
belanda	네덜란드령
belanda	네덜란드어
kecil	작아
kecil	소작
kecil	리틀
menteri	비서
menteri	장관
lagi	다시
lagi	또다시
lagi	기타
jumlah	합계
jumlah	금액
jumlah	수량
kata	말했다
kata	워드
kata	word
kata	단어
kata	words
kata	단어
penduduk	주민
penduduk	레지던트
penduduk	상주
penduduk	레지던트
penduduk	주민들
penduduk	인구순
penduduk	인구
bawah	아래쪽
bawah	밑바닥
bawah	아래
bawah	하단
bawah	바닥
sebelum	이전
sebelum	전에
awal	초기
awal	일찍
april	에이프릴
april	사월
data	자료
data	데이터
maka	그렇다면
maka	그러면
maka	그때
terdiri	작곡
terdiri	자작곡
islam	이슬람
islam	이슬람교
islam	이슬람주의
islam	이슬람
titan	타이탄
titan	티탄
titan	타이탄
artikel	기사
artikel	기사
kerajaan	왕국
kerajaan	킹덤
karya	걸작
karya	웍스
karya	작동
karya	작품
tanah	육지
tanah	랜드
tanah	토양
tanah	그라운드
jpg	jpeg
jpg	jpg
abad	세기
perusahaan	코퍼레이션
perusahaan	주식회사
perusahaan	회사
perusahaan	컴퍼니
perusahaan	기업
perusahaan	고용주
perusahaan	회사
perusahaan	직장
style	스타일
perancis	프랑스
perancis	프랑스어
perancis	프렌치
perancis	프랑스인
perancis	프랑스
cukup	충분해
cukup	충분한
cukup	충분히
januari	일월
reading	독서
reading	읽고
reading	읽기
maret	행진
maret	행진곡
paling	대부분의
paling	대부분
musim	시즌
musim	계절
musim	시즌
musim	계절
bola	스피어
pemerintah	정부
setiap	꼴찌
setiap	각각
kirk	커크
muda	어려
muda	영영
muda	젊은
muda	젊음
jerman	독일
jerman	독일인
jerman	독일어
jerman	독일
jerman	독일인
desember	적위
bidang	필드
bidang	필드
bidang	현장
kepala	헤드
kepala	머리
kepala	과장
kepala	치프
pusat	센터
pusat	중부
pusat	센트럴
pusat	중앙
pusat	중심
pusat	센터
pusat	중앙
pusat	센터
agustus	아우구스트
international	국제
international	인터내셔널
internasional	국제
internasional	인터내셔널
mana	마나
mana	마나마
mana	어디서
mana	어디
mana	어디에
mana	어디로
sumber	소스
sumber	원본
sumber	출처
sumber	소스
sumber	출처
manusia	인간들
manusia	인간
manusia	인간
manusia	인체
manusia	인간인
manusia	남자
manusia	남성
manusia	사람
sejarah	역사
sejarah	역사
sejarah	내역
sejarah	히스토리
sejarah	기록
gereja	교회
gereja	교회
dasar	기지
dasar	베이스
dasar	기본
dasar	기초
dasar	베이직
pemain	플레이어
pemain	선수
pemain	플레이어스
pemain	플레이어
pemain	재생기
pemain	선수
program	프로그램
program	프로그램
bicara	말하기
bicara	talk
pesawat	항공기
pesawat	평면
pesawat	비행기
pesawat	비행기
pesawat	비행기
umumnya	일반적으로
stasiun	역시
stasiun	스테이션
akhirnya	마침내
akhirnya	드디어
nebula	성운
nebula	성운
sebagian	부분적
sebagian	부분
sebagian	부분적으로
sebagian	부분적으로
lahir	born
lahir	출생
lahir	탄생
lahir	출생
lahir	탄생
lahir	출산
bumi	earth
bumi	대지
bumi	지구
lalu	그렇다면
lalu	그러면
lalu	그때
dilakukan	완료
bentuk	모양
bentuk	양식
bentuk	형태
bentuk	모양
bentuk	형식
bentuk	형태
bentuk	양식
sebelumnya	이전
sebelumnya	전에
sebelumnya	아까
sebelumnya	이전
proses	프로세스
proses	절차
proses	과정
proses	프로세스
org	org
akhir	종료
akhir	끝내기
hasil	결과
hasil	수익
hasil	결과
dekat	닫기
dekat	닫습니다
dekat	닫아
dekat	근처
versi	버전
versi	버전
pemerintahan	정부
pemerintahan	거버넌스
republik	공화당
republik	공화국
sering	자주
sering	자주
sering	잦은
sering	자주
align	정렬
group	그룹
group	집단
suku	부족
berhasil	성공적
berhasil	성공함
berhasil	성공
berhasil	성공적인
berhasil	성공적
berhasil	성공적으로
berhasil	성공적
berhasil	성공함
berhasil	성공
partai	party
partai	파티
keluarga	가족
keluarga	가족
keluarga	가족과
keluarga	패밀리
ilmu	사이언스
ilmu	과학
ilmu	과학
berdasarkan	기반
berdasarkan	기반으로
suara	소리
suara	사운드
suara	득표
suara	투표
suara	투표
suara	소리
suara	목소리
suara	음성
berubah	바뀌기
berubah	변경
berubah	변경되었습니다
berubah	바꿨다
berubah	변경됨
berubah	바뀌기
berubah	변화
berubah	변경
berubah	바꾸기
pengguna	사용자
pengguna	사용자
luas	넓은
luas	광범위
luas	광범위한
luas	넓은
luas	넓은
luas	와이드
luas	넓이
luas	구역
luas	영역
luas	지역
luas	면적
acara	이벤트
acara	행사
acara	이벤트
asal	출처
kapal	선박
kapal	선박
kapal	보트
bermain	놀기
bermain	재생
bermain	연주
bermain	플레이
bermain	연극
bermain	연주
bermain	재생
kelompok	그룹
kelompok	집단
kelompok	그룹
kelompok	클러스터
korea	한국인
korea	한국인
korea	한국
korea	한국어
korea	한국
korea	코리아
agama	종교
agama	종교
agama	종교
anda	당신은
anda	귀하
anda	당신
india	인도인
india	인도
india	인디언
india	인디아
india	인도
memberikan	give
eropa	유럽
eropa	유럽인
lama	라마
lama	늙은
lama	오래된
batu	스톤
batu	석기
batu	바위
batu	rock
wikipedia	위키백과의
wikipedia	위키백과
jiwa	영혼
jiwa	소울
saja	단발
saja	오직
museum	박물관
museum	박물관과
museum	박물관
halaman	페이지
halaman	페이지
hukum	법칙
hukum	법률
hukum	법학
hukum	법률
hukum	합법적인
orbit	궤도
orbit	궤도
diterbitkan	발급
diterbitkan	발행
diterbitkan	게시
diterbitkan	출판
diterbitkan	출판됨
masuk	로그인
pasukan	군대
pasukan	분대
pasukan	스쿼드
http	http
dirilis	발매
dirilis	개봉
tokoh	수치
tokoh	피규어
tokoh	성격
tokoh	문자
tokoh	캐릭터
tokoh	인물
tokoh	그림
tanpa	without
bangsa	민족
bangsa	네이션
bangsa	국민
tapi	그런데
tapi	그러나
tapi	근데
tapi	하지만
tetap	고정
tetap	머무르지
tetap	머물러
tetap	숙박
tetap	머무르고
penghargaan	수상
penghargaan	어워드
com	com
klub	클럽
klub	클럽하우스
klub	클럽
terkenal	유명한
terkenal	유명해
terkenal	유명인
terkenal	유명하다
terkenal	유명
ketua	과장
ketua	치프
ketua	회장님
ketua	회장
ketua	의자
gunung	산악
gunung	마운트
gunung	산맥
terbaik	최고
terbaik	베스트
meskipun	비록
allah	하느님
allah	하나님
cara	방법
berbeda	달라
berbeda	다름
berbeda	다르다
sedang	미디엄
sedang	미디어
sedang	중간
bintang	항성
bintang	항성
bintang	스타
jalur	경로
jalur	path
apa	apa
sumatera	수마트라
sumatera	수마트라
politik	정치
politik	정치학
politik	정치
politik	정치적
sesuatu	무엇인가
sesuatu	something
sesuatu	뭔가
sesuatu	무언가
ibu	엄마
ibu	엄마
ibu	어머니
tingkat	평가
tingkat	비율
tingkat	레벨
tingkat	수준
tingkat	레벨
tingkat	수준
kereta	전차
kereta	열차
kereta	기차
kereta	트레인
ruang	스페이스
ruang	공간
ruang	우주
tinggal	머무르지
tinggal	머물러
tinggal	숙박
tinggal	머무르고
ekonomi	경제학
ekonomi	경제
ekonomi	경제
organisasi	조직
organisasi	기구
organisasi	단체
organisasi	조직
organisasi	기구
organisasi	단체
bahan	재료
bahan	성분
bahan	물질
bahan	재료
bahan	소재
bahan	재료
bahan	재료
api	화재
api	불화
api	api
api	불꽃
api	api
api	apis
ilmiah	과학
video	동영상
video	비디오
video	동영상
video	비디오
terakhir	마지막
terakhir	라스트
angkatan	강제
angkatan	포스
angkatan	학급
angkatan	계급
angkatan	클래스
angkatan	수업
dibuat	made
dibuat	만든
dibuat	생성
dibuat	만들었습니다
city	도시
city	시티
history	역사
history	내역
history	히스토리
history	기록
bukan	아님
berkas	파일
berkas	파일
bekerja	퇴근
bekerja	직장
bekerja	작업
bekerja	일하기
bekerja	웍스
bekerja	작동
bekerja	작품
militer	군사
putra	아들
asia	아시아
asia	아시아
italia	이탈리아
italia	이탈리아
italia	이탈리아
italia	이탈리아인
italia	이탈리아어
langsung	생방송
langsung	라이브
langsung	직접
langsung	직통
langsung	direct
langsung	다이렉트
club	클럽
club	클럽
kaki	다리
kaki	발발
kaki	발발
kaki	다리
grup	그룹
grup	집단
grup	그룹
rakyat	포크
rakyat	민속
rakyat	국민
rakyat	사람
rakyat	명인
rakyat	사람들
vcard	vcard
perdana	소수
perdana	프라임
label	레이블
label	라벨
label	태그
label	레이블
label	라벨
kehidupan	생명
kehidupan	생활
kehidupan	라이프
kehidupan	인생
website	웹사이트
website	웹사이트
kelurahan	교외
ditemukan	발견됨
ditemukan	찾았다
ditemukan	찾았습니다
ditemukan	발견됨
american	아메리칸
american	미국인
bandung	반둥
informasi	정보
makanan	푸드
makanan	음식
makanan	식량
makanan	식품
makanan	음식
makanan	식품
makanan	식사
web	웹툰
catatan	노트
catatan	참고
catatan	레코드
catatan	노트
mencapai	도달
mencapai	도달
putri	딸이
putri	공주
putri	공주님
putri	프린세스
cinta	러브
cinta	사랑
union	동맹
union	연맹
union	유니언
union	연합
biasa	평상시
biasa	평소
biasa	정규
biasa	보통
biasa	정규
biasa	보통
biasa	평범
biasa	정상
mungkin	아마도
mungkin	아마
mungkin	아마도
mungkin	아마
mungkin	가능한
mungkin	가능
mungkin	아마도
mungkin	아마
meninggal	사망
surat	편지
surat	메일
surat	우편
surat	편지
wanita	숙녀
wanita	여인
wanita	여자
wanita	여성
wanita	여자들
wanita	여자
wanita	여성
tubuh	시체
tubuh	몸매
tubuh	몸매가
juta	백만명
juta	백만
juta	수백만
posisi	직위
posisi	위치
posisi	포지션
posisi	직위
posisi	입장
posisi	포지션
media	미디어
televisi	텔레비전
televisi	텔레비전
university	대학교
university	대학
ketiga	세번째로
ketiga	세번째
ketiga	세번째
ketiga	셋째
linear	직선형
linear	선형
sma	고등학교
nya	그의
nya	그를
nya	그녀
nya	그녀의
lisensi	라이선스
lisensi	사용권
lisensi	라이센스
lisensi	면허
lisensi	라이선스
lisensi	라이센스
lisensi	면허
lisensi	라이선스
lisensi	라이센스
lisensi	면허
lisensi	허가서
nomor	숫자
nomor	번호
nomor	숫자
muncul	나타납니다
muncul	나타납니다
zaman	era
zaman	시대
khusus	구체적
khusus	특정
khusus	구체
khusus	전문
khusus	커스텀
khusus	맞춤
khusus	스페셜
khusus	특수
khusus	특별한
khusus	스페셜
khusus	특별
juara	챔피언십
juara	챔피언
juara	챔피언스
juara	챔피언
berarti	평균
berarti	의미있는
rusia	러시아인
rusia	러시아어
rusia	러시아
rusia	러시아인
alam	자연
penting	긴급한
penting	급한
penting	긴급
penting	중요
penting	중요하다
penting	필수
gelar	타이틀
gelar	제목
gelar	학위
gelar	타이틀
gelar	제목
didirikan	설립
didirikan	설립
mata	눈빛
mesin	머신
mesin	기계
mesin	엔진
mesin	엔진
mesin	기계
mesin	머신
mesin	기계
bahkan	심지어
bahkan	조차도
kitab	성서
jaringan	네트워크
jaringan	네트워킹
jaringan	네트워크
jaringan	조직
jaringan	네트워크
hubungan	연애
hubungan	관계
hubungan	연애
hubungan	관계
hubungan	관계
hubungan	관계
perempuan	여인
perempuan	여자
perempuan	여성
perempuan	암컷
perempuan	여성
perempuan	암컷
perempuan	여성
perempuan	여자들
perempuan	여자
perempuan	여성
sosial	사회주의
sosial	사회
sosial	사회적
episode	에피소드
episode	에피소드
piala	트로피
piala	cup
kegiatan	활동
kegiatan	이벤트
kegiatan	행사
kegiatan	활동
kalimantan	보르네오
istilah	용어
budaya	문화
stadion	경기장
stadion	경기장
stadion	스타디움
merah	레즈
merah	붉은
merah	붉은색
merah	레드
merah	빨간색
merah	빨강
york	요크
permukaan	표면
permukaan	표면
permukaan	지표면
kepulauan	제도
terutama	특히
terutama	특별히
terutama	주로
terutama	주로
terutama	특히
kristen	기독교
kristen	크리스티안
kristen	크리스천
kristen	크리스찬
kristen	기독교인
kristen	기독교
lima	다섯
lima	파이브
arab	아랍인
arab	아랍
arab	아라비아어
arab	아라비아
arab	아랍어
arab	아랍인
pantai	바닷가
pantai	해변
pantai	비치
pantai	바닷가
pantai	해변
teknologi	기술
teknologi	테크
teknologi	기술
menyatakan	선포
cerita	이야기
cerita	스토리
cerita	소식
cerita	스토리
cerita	소식
penerbangan	항공편
penerbangan	비행
penerbangan	항공편
penerbangan	비행
penerbangan	항공
dewan	보드
dewan	게시판
dewan	이사회
dewan	협의회
dewan	평의회
liga	리그
liga	리가
liga	동맹
liga	리그
tujuan	목표
tujuan	목표
tujuan	목적지는
tujuan	목적지
tujuan	목적
tujuan	목적
tujuan	목표
tujuan	목표
penyanyi	가수
penyanyi	싱어
bangunan	건물
bangunan	건축
bangunan	빌딩
bangunan	건물
bangunan	건축물
bangunan	건물들
bangunan	빌딩
periode	기간
periode	시대
periode	주기
periode	생리
periode	월경
periode	마침표
australia	오스트레일리아
australia	오스트레일리아의
australia	오스트레일리아
australia	오스트레일리아의
seni	예술
seni	예술
seni	미술
seni	아트
pertandingan	일치하는
pertandingan	성냥
pertandingan	일치
pertandingan	일치하기
pertandingan	일치합니다
pertandingan	매치
pertandingan	일치
pangeran	프린스
pangeran	왕자
melawan	싸워라
melawan	싸움
melawan	싸우기
melawan	싸워
melawan	싸우다
bergabung	참여하기
bergabung	가입하기
bergabung	참여
bergabung	가입
bergabung	가입했습니다
badan	시체
badan	몸매
badan	몸매가
badan	에이전시
badan	대행사
badan	대리점
buah	과일
buah	열매
buah	과일과
buah	과일
buah	과일과
jenderal	제너럴
jenderal	장군
jenderal	일반
jenderal	일반인
pembangunan	개발
pembangunan	발달
pembangunan	공사
pembangunan	건설
pembangunan	건축
yunani	그리스인
yunani	그리스어
yunani	그리스
yunani	그리스
mengalami	경험
kini	이제
kini	지금
putih	하얀
putih	화이트
putih	흰색
putih	하얀색
putih	하얗게
menemukan	찾기
menemukan	발견
menemukan	찾아보기
menemukan	발견됨
menemukan	찾기
menemukan	찾았다
menemukan	찾았습니다
menemukan	발견됨
malaysia	말레이시아
malaysia	말레이시아어
malaysia	말레이시아
malaysia	말레이시아어
keseluruhan	전반적으로
keseluruhan	전체적으로
keseluruhan	전반
teknik	기법
teknik	공학
teknik	엔지니어링
teknik	테크닉
teknik	기법
pecahan	분수
pecahan	분수
melihat	보기
melihat	조회
melihat	보기
industri	업종
industri	산업
industri	업계
industri	산업
industri	공업
industri	산업
agung	슈프림
britania	브리튼
britania	브리티시
britania	영국인
britania	영국
britania	브리타니아
pasar	시장
pasar	마켓
pasar	시장
tentara	군인
tentara	병사
tentara	군인
tentara	병사
tentara	육군
tentara	군대
gambar	사진
gambar	그림
gambar	사진
gambar	사진들
gambar	픽처스
gambar	그림
gambar	이미지
gambar	그림
gambar	이미지
gambar	그리기
tiongkok	중국인
tiongkok	중국
tiongkok	차이나
bank	뱅크
bank	은행
bank	뱅크스
bank	뱅크
bank	은행
nilai	평가
nilai	비율
nilai	가치관
nilai	가치
nilai	가치
diberikan	주어진
menerima	수신
menerima	받기
menerima	수락
menerima	수락
band	밴드
band	밴드
guru	마스터스
guru	마스터
guru	선생님
guru	교사
guru	스승
guru	교사들
guru	교사
kawasan	구역
kawasan	영역
kawasan	지역
kawasan	면적
kawasan	지방
kawasan	지역
kawasan	지역
background	배경색
background	배경
dimulai	시작되었습니다
dimulai	시작했습니다
dimulai	시작됨
dimulai	시작
israel	이스라엘
masalah	이슈
masalah	문제
masalah	문제
masalah	문제
masalah	쟁점
masalah	이슈
masalah	문제
pihak	party
pihak	파티
pihak	파티
kerja	퇴근
kerja	직장
kerja	작업
jauh	멀다
jauh	리모콘
jauh	원격
jauh	리모컨
serial	직렬
serial	시리얼
radio	라디오방송
radio	라디오
sultan	술탄
tanaman	식물
tanaman	식물학
tanaman	농작물이
tanaman	농작물
tanaman	곡물
tanaman	공장
tanaman	식물
tanaman	식물학
tanaman	잘라내기
tanaman	농작물
tanaman	자르기
penulis	작가
penulis	작가
penulis	제작자
penulis	작성자
penulis	작가
penulis	작가
penulis	저자
penulis	제작자
penulis	작성자
gol	목표
gol	목표
hak	권리
spanyol	스페인인
spanyol	스페인
spanyol	스페인어
pertempuran	전투
pertempuran	컴뱃
pertempuran	전투
pertempuran	전투
pertempuran	배틀
selalu	항상
selalu	언제나
alat	공구
alat	도구
alat	도구
pemimpin	리더
pemimpin	지도자
pemimpin	리더
pemimpin	지도자
you	당신은
you	귀하
you	당신
permainan	게임
permainan	게이밍
permainan	게임
permainan	경기
permainan	게임
keras	열심히
keras	하드
keras	어려워
perubahan	변화
perubahan	변경
perubahan	바뀌기
perubahan	변화
perubahan	변경
perubahan	바꾸기
model	모델
model	모형
model	모델
model	모형
warna	색상
warna	색상
warna	컬러
warna	색상
warna	색깔
warna	색상
warna	컬러
london	런던
taman	파크
taman	공원
taman	가든
taman	정원
taman	파크
taman	공원
taman	파크스
datang	출시
datang	coming
menunjukkan	나타냅니다
menunjukkan	나타냅니다
produksi	프로덕션
produksi	생산
produksi	제작
membentuk	형성
membentuk	조성
membentuk	형식
membentuk	형태
membentuk	양식
ditulis	서면
depan	ahead
operasi	작전
operasi	운영
operasi	작동
operasi	작전
operasi	수술
operasi	외과
operasi	수술과
karier	경력
karier	직업
karier	커리어
karier	커리어
benar	오른쪽
aktor	배우
aktor	배우
fakultas	학부
fakultas	교수
modern	모던
modern	현대
modern	근대
modern	근황
undang	초대
kaisar	황제
kaisar	천황
menulis	쓰기
menulis	글쓰기
menulis	쓰기
menulis	쓰기
menulis	글쓰기
memulai	시작되었습니다
memulai	시작했습니다
memulai	시작됨
memulai	시작
contoh	표본
contoh	견본
contoh	샘플링
contoh	샘플
contoh	인스턴스
contoh	예제
contoh	예시
contoh	예시
contoh	예제
belakang	뒤에
belakang	다시
belakang	뒤로
belakang	후방
hampir	거의
komputer	컴퓨터
komputer	컴퓨팅
komputer	컴퓨터
bunga	꽃이
bunga	꽃이
bunga	플라워
perjanjian	동의
perjanjian	협정
perjanjian	합의
perjanjian	조약
perjanjian	협약
perjanjian	협정
selanjutnya	다음
selanjutnya	넥스트
lembaga	기관
muhammad	무하마드
muhammad	무함마드
daya	파워
daya	전력
daya	권력
color	색상
color	컬러
rata	평평한
rata	플랫
spons	스폰지
spons	스펀지
gubernur	주지사
awalnya	원래
afrika	아프리카
afrika	아프리카
usia	연령
usia	나이에
usia	나이
usia	연령
serangan	공격
serangan	공격
serangan	폭행
serangan	공격
mengikuti	팔로우
mengikuti	팔로우
mengikuti	팔로우
masjid	모스크
masjid	사원
masjid	모스크
warga	레지던트
warga	주민들
warga	시민
warga	시민들
warga	시민
warga	시티즌
tenggara	남동
tenggara	동남아
tenggara	남동부
tenggara	남동
hutan	우즈
hutan	정글
kebanyakan	대부분의
kebanyakan	대부분
kebanyakan	주로
kebanyakan	대부분
unit	유닛
unit	단위계
unit	단위
unit	유닛
unit	unit
unit	단위
membantu	돕기
membantu	도움
membantu	도움말
tertentu	구체적
tertentu	특정
tertentu	구체
tertentu	특정
lingkungan	환경
lingkungan	환경
lingkungan	동네
lingkungan	근방
kode	코드
kode	부호
kode	코드
penggunaan	사용법
penggunaan	사용량
penggunaan	사용
penggunaan	이용하기
penggunaan	사용하기
penggunaan	사용
penggunaan	이용
penggunaan	사용하다
penggunaan	사용
kadang	때로는
kadang	가끔은
kadang	가끔
kadang	때때로
mobil	자동차
mobil	차량
mobil	자동차
mobil	자동차
mobil	차량
menghasilkan	프로듀스
menghasilkan	생성하기
menghasilkan	생성
jam	영업시간
jam	시간
jam	시간
jam	시계
jam	클럭
kantor	사무실
kantor	사무소
kantor	사무실
kantor	오피스
malam	저녁
malam	밤에
malam	나이트
sedikit	리틀
tangan	핸드
usaha	노력
usaha	벤처
lokasi	위치
lokasi	위치
pertanian	농장
pertanian	농장이
pertanian	농업
pertanian	농지
pertanian	농장
pertanian	농사
pertanian	농업
pertanian	농사
pertanian	농장
pertanian	농업
music	음악
music	뮤직
gerakan	모션
gerakan	움직임
gerakan	움직임
gerakan	움직임
gerakan	운동
ikan	피쉬
ikan	피시
ikan	생선
ikan	물고기
national	국립
national	내셔널
national	국민
gedung	건물
gedung	건축
gedung	빌딩
gedung	건물
gedung	건축물
gedung	건물들
gedung	빌딩
image	그림
image	이미지
berisi	포함함
berisi	포함
berisi	포함됨
katolik	가톨릭교회
katolik	가톨릭주의
katolik	가톨릭주의
katolik	가톨릭
sakit	아파
sakit	통증
sakit	통증이
sakit	고통
sakit	아파
sakit	아픈
sakit	아프다
tuhan	하느님
tuhan	하나님
tuhan	주님
smp	주니어
smp	smp
laporan	신고
laporan	보고서
laporan	보고
laporan	신고
laporan	보고서
laporan	보고
laporan	보고서
pemilihan	선택
saint	세인트
belajar	공부하기
belajar	공부
belajar	공부해
belajar	공부하기
belajar	공부
belajar	연구
belajar	학습
belajar	배운다
belajar	배워
bagaimana	어떻게
alkitab	성경
alkitab	성서
alkitab	성경
tugas	직업
tugas	욥기
